Date,IWF,IWM,MTUM,NEO,SPY,VLUE,VXX
2018-10-18,-0.43789966675673236,-1.276772043591822,-0.0,1.0,-0.890930379176799,-0.8976853102765018,0.0
2018-10-19,-0.4130027646481762,-1.2592972442700436,-0.0,1.0,-0.8916436279318648,-0.8951663248015697,0.0
2018-10-22,-0.41419458446714547,-1.2606057902484722,-0.0,1.0,-0.8911986438863363,-0.8948565820582594,0.0
2018-10-23,-0.41414997546504884,-1.2606057902484722,-0.0,1.0,-0.8912432528884329,-0.894901191060356,0.0
2018-10-24,-0.4162315448325531,-1.2623784659704715,-0.0,1.0,-0.9073190493338135,-0.9153763053655024,0.0
2018-10-25,-0.3571650055370985,-1.2139977851605759,-0.0,1.0,-0.9674418604651163,-0.8910741971207088,0.0
2018-10-26,-0.3364734615552357,-1.1890182738017359,-0.0,1.0,-0.9628854289327926,-0.8729120327968948,0.0
2018-10-29,-0.2869083310620514,-1.297265376578541,-0.0,1.0,-0.9998182974470791,-0.958571817934042,0.0
2018-10-30,-0.26962054078618497,-1.2988866166780277,-0.0,1.0,-1.0018177686889345,-0.9740967961826859,0.0
2018-10-31,-0.2805917048965453,-1.3536185750397902,-0.0,1.0,-1.0369347439378336,-1.0101114127890647,0.0
2018-11-01,-0.2877316443818907,-1.3515364766596294,-0.0,1.0,-1.0398311048557354,-1.0124325592305887,0.0
2018-11-02,-0.29919275815407587,-1.3006859222621436,-0.0,1.0,-1.0598665484578416,-1.0063926088376651,0.0
2018-11-05,-0.3056089217937304,-1.293660090904831,-0.0,1.0,-1.064804835762148,-1.021742186401762,0.0
2018-11-06,-0.31867099017810985,-1.3078622115700924,-0.0,1.0,-1.060670144273697,-1.0122186192960194,0.0
2018-11-07,-0.31740518212542246,-1.307266241081487,-0.0,1.0,-1.0582519714607586,-1.0109838527975965,0.0
2018-11-08,-0.26863866796893165,-1.3134272824519788,-0.0,1.0,-1.0448351239477234,-1.0240919027021997,0.0
2018-11-09,-0.27174369258032927,-1.3170265354661195,-0.0,1.0,-1.0469150771813645,-1.027841253555939,0.0
2018-11-12,-0.27053409566308745,-1.3082322316738717,-0.0,1.0,-1.0456933017245387,-1.0238925300980803,0.0
2018-11-13,-0.23464610300192784,-1.2990452584228402,-0.0,1.0,-1.0420912512622786,-1.014367024694758,0.0
2018-11-14,-0.23440011019789703,-1.2997382799944899,-0.0,1.0,-1.0425180219477477,-1.014922631893108,0.0
2018-11-15,-0.23332567225925074,-1.3015858423350954,-0.0,1.0,-1.0437140887152379,-1.0180648126867387,0.0
2018-11-16,-0.22669724770642202,-1.286651376146789,-0.0,1.0,-1.0439449541284405,-1.0298623853211009,0.0
2018-11-19,-0.22804201256707793,-1.2860615511626838,-0.0,1.0,-1.04297573728386,-1.0294454891528688,0.0
2018-11-20,-0.1634335154826958,-1.2747267759562844,-0.0,1.0,-1.0515027322404373,-1.064071038251366,0.0
2018-11-21,-0.1650472334682861,-1.2614934772829511,-0.0,1.0,-1.0405308142150247,-1.0313540260908682,0.0
2018-11-23,-0.16723580158159598,-1.2426312005751257,-0.0,1.0,-1.0493350107836088,-1.0339683680805176,0.0
2018-11-26,-0.16579587424556347,-1.2580848572200702,-0.0,1.0,-1.0483289793712278,-1.0319340599945952,0.0
2018-11-27,-0.15577327428085713,-1.2561624837829373,-0.0,1.0,-1.0387867400348945,-1.022949939605422,0.0
2018-11-28,-0.1547624378666428,-1.2652814473153913,-0.0,1.0,-1.0362276655770004,-1.0218082486229905,0.0
2018-11-29,-0.11652925356024865,-1.2429787046426524,-0.0,1.0,-1.0261452316917243,-1.0233234866187557,0.0
2018-11-30,-0.1158915582984351,-1.24320035265594,-0.0,1.0,-1.0264491955036368,-1.0226140621556095,0.0
2018-12-03,-0.11062494475382305,-1.2502872801202156,-0.0,1.0,-1.0321753734641563,-1.0265623618845576,0.0
2018-12-04,-0.0961453647349387,-1.259680691540972,-0.0,1.0,-1.0284466790156126,-1.0260650965863984,0.0
2018-12-06,-0.08121784241187226,-1.1727261130246205,-0.0,1.0,-1.0162435684823745,-0.9820130118637582,0.0
2018-12-07,-0.05801586609711446,-1.2091360822944817,-0.0,1.0,-1.0576235724871415,-1.033998779530991,0.0
2018-12-10,-0.03280241067585019,-1.2062849763237193,-0.0,1.0,-1.0502798105897546,-1.015454154111063,0.0
2018-12-11,-0.024147298520977963,-1.2115907032900695,-0.0,1.0,-1.0497175628476563,-1.0265620283730759,0.0
2018-12-12,-0.02359284019840414,-1.2120336424412335,-0.0,1.0,-1.049601035152038,-1.0279059736898857,0.0
2018-12-13,-0.021906764808973012,-1.2196372239747635,-0.0,1.0,-1.0969593410445144,-1.0428058184367333,0.0
2018-12-14,-0.031140350877192982,-1.1964035087719298,-0.0,1.0,-1.1136842105263156,-1.044780701754386,0.0
2018-12-17,-0.011384454331326878,-1.1938846724243217,-0.0,1.0,-1.097749280293117,-1.0588414900113408,0.0
2018-12-18,-0.004125412541254125,-1.1878582595101614,-0.0,1.0,-1.0936685773840542,-1.0568438422789648,0.0
2018-12-19,-0.0,-1.1902381780250346,-0.0,1.0,-1.0972270514603617,-1.0588490959666204,0.0
2018-12-20,-0.0,-1.1694937200569726,-0.0,1.0,-1.098407354654927,-1.048167810436359,0.0
2018-12-21,-0.0,-1.169896836016748,-0.0,1.0,-1.0985453446712998,-1.0480424742090042,0.0
2018-12-24,-0.0,-1.1333989557476676,-0.0,1.0,-1.0796884361893349,-1.0666352820337242,0.0
2018-12-26,-0.0,-1.1395525859517062,-0.0,1.0,-1.0444876728549075,-1.044783693491775,0.0
2018-12-27,-0.0,-1.0722983870967742,-0.0,1.0,-0.9349193548387097,-1.025040322580645,0.0
2018-12-28,-0.0,-1.0723042180821032,-0.0,1.0,-0.9350754093072022,-1.0252036454552786,0.0
2018-12-31,-0.0,-1.070146424105522,-0.0,1.0,-0.9367109031503369,-1.0268645879553064,0.0
2019-01-02,-0.0,-1.0734390164995147,-0.0,1.0,-0.9416450986735684,-1.0289550307343902,0.0
2019-01-03,-0.0,-1.0736680286419356,-0.0,1.0,-0.9585743759860835,-1.0132286904810066,0.0
2019-01-04,-0.0,-1.0715147129763627,-0.0,1.0,-0.9381331403762663,-1.0102508441871683,0.0
2019-01-07,-0.0,-1.0292788367066221,-0.0,1.0,-0.9212418942817843,-0.9795637649832972,0.0
2019-01-08,-0.0,-1.0187806312487748,-0.0,1.0,-0.9256616349735346,-0.9763967849441286,0.0
2019-01-09,-0.0,-1.0129992169146436,-0.0,1.0,-0.9243148003132341,-0.9781519185591229,0.0
2019-01-10,-0.0,-1.1122902684563758,-0.0,1.0,-1.0053271812080538,-1.077013422818792,0.0
2019-01-11,-0.0,-1.0925964809137867,-0.0,1.0,-1.0112543568638979,-1.0955360517364465,0.0
2019-01-14,-0.0,-1.0938838948164327,-0.0,1.0,-1.0158783499957995,-1.0908594471981852,0.0
2019-01-15,-0.0,-1.0935854778250431,-0.0,1.0,-1.0157520111190665,-1.1024723076275111,0.0
2019-01-16,-0.0,-1.0917161008035676,-0.0,1.0,-1.006899743363204,-1.1085026715469728,0.0
2019-01-17,-0.0,-1.0857899827578956,-0.0,1.0,-1.0090415913200723,-1.1106017914966988,0.0
2019-01-18,-0.0,-1.0745428377920758,-0.0,1.0,-1.0146884524212665,-1.1437521164917033,0.0
2019-01-22,-0.0,-1.0946257114306817,-0.0,1.0,-1.0578702698005822,-1.1921188686622932,0.0
2019-01-23,-0.0,-1.0050899365914678,-0.0,1.0,-1.0552128715006686,-1.2532027778975974,0.0
2019-01-24,-0.0,-0.9960714902434812,-0.0,1.0,-1.0725695044033845,-1.2483595233983766,0.0
2019-01-25,-0.0,-0.934628348412276,-0.0,1.0,-1.1423186091892852,-1.35803618946248,0.0
2019-01-28,-0.0,-0.90750521503706,-0.0,1.0,-1.1788202920420754,-1.3520039057298832,0.0
2019-01-29,-0.0,-0.8802507000933458,-0.0,1.0,-1.1878917188958527,-1.3768946970707205,0.0
2019-01-30,-0.0,-0.87862351058154,-0.0,1.0,-1.1870887426640584,-1.380313000177841,0.0
2019-01-31,-0.0,-0.9070977497109313,-0.0,1.0,-1.1057102196922528,-1.4344481010406476,0.0
2019-02-01,-0.0,-0.9046137434438617,-0.0,1.0,-1.1000977864699084,-1.440172459774202,0.0
2019-02-04,-0.0,-0.9142615733534931,-0.0,1.0,-1.1073953839996442,-1.425356872859875,0.0
2019-02-05,-0.0,-0.9016932580774187,-0.0,1.0,-1.1027065463757166,-1.4398026754366473,0.0
2019-02-06,-0.0,-0.7942920523868435,-0.0,1.0,-1.0524295038607567,-1.419308049997867,0.0
2019-02-07,-0.0,-0.8065467287722746,-0.0,1.0,-1.0680312807144994,-1.3987436434340412,0.0
2019-02-08,-0.0,-0.780766130742799,-0.0,1.0,-1.067195520298647,-1.3941797819539303,0.0
2019-02-11,-0.0,-0.7931470476672146,-0.0,1.0,-1.0603953302145235,-1.3610654528596113,0.0
2019-02-12,-0.0,-0.8019613645009933,-0.0,1.0,-1.0697045272012513,-1.3554127742317283,0.0
2019-02-13,-0.0,-0.8236312212419267,-0.0,1.0,-1.0596479378614547,-1.3380894085862636,0.0
2019-02-14,-0.0,-0.7749735785246248,-0.0,1.0,-1.0970196575776792,-1.3554850982878883,0.0
2019-02-15,-0.0,-0.7908590774439271,-0.0,1.0,-1.0911129919593736,-1.3499365213711383,0.0
2019-02-19,-0.0,-0.7706394857046185,-0.0,1.0,-1.110683471493825,-1.3480798511250212,0.0
2019-02-20,-0.0,-0.7953208952066675,-0.0,1.0,-1.0879976308330161,-1.3473791090239877,0.0
2019-02-21,-0.0,-0.8055590811016626,-0.0,1.0,-1.0848246393366332,-1.3402716080720904,0.0
2019-02-22,-0.0,-0.7922862453531598,-0.0,1.0,-1.0998648191956741,-1.3322068266306182,0.0
2019-02-25,-0.0,-0.7930213778741129,-0.0,1.0,-1.1167495431170045,-1.3403034553104678,0.0
2019-02-26,-0.0,-0.7931371715281912,-0.0,1.0,-1.1155710519602007,-1.343311506080449,0.0
2019-02-27,-0.0,-0.8051997787328199,-0.0,1.0,-1.10403812603719,-1.3459001744606613,0.0
2019-02-28,-0.0,-0.819228309528885,-0.0,1.0,-1.1178426774674908,-1.3264549136644639,0.0
2019-03-01,-0.0,-0.8195196860470076,-0.0,1.0,-1.131638442178902,-1.3145075288998849,0.0
2019-03-04,-0.0,-0.8073963232150492,-0.0,1.0,-1.1238563488670372,-1.3440786660966224,0.0
2019-03-05,-0.0,-0.7914917316425328,-0.0,1.0,-1.147502356267672,-1.3451289521035044,0.0
2019-03-06,-0.0,-0.7825845100556269,-0.0,1.0,-1.155755241762944,-1.3406931964056483,0.0
2019-03-07,-0.0,-0.798787305409822,-0.0,1.0,-1.1457383675926722,-1.355766749806485,0.0
2019-03-08,-0.0,-0.7809859768312865,-0.0,1.0,-1.1986325232993642,-1.3753592892605173,0.0
2019-03-11,-0.0,-0.7808164883075704,-0.0,1.0,-1.2039459197604263,-1.4191658959792135,0.0
2019-03-12,-0.0,-0.7166703761406633,-0.0,1.0,-1.2360115735588693,-1.498731359893167,0.0
2019-03-13,-0.0,-0.7360569815884962,-0.0,1.0,-1.251175917215428,-1.4924069345518074,0.0
2019-03-14,-0.0,-0.7388306920941893,-0.0,1.0,-1.24791834542036,-1.4899274778404512,0.0
2019-03-15,-0.0,-0.7174176193678548,-0.0,1.0,-1.2531719345438241,-1.51271015467384,0.0
2019-03-18,-0.0,-0.7434932438559898,-0.0,1.0,-1.2673437925092954,-1.5234424594177927,0.0
2019-03-19,-0.0,-0.7428792781296997,-0.0,1.0,-1.2738458733992617,-1.5405824180832157,0.0
2019-03-20,-0.0,-0.7539994515037938,-0.0,1.0,-1.2691745132096168,-1.5476277539080354,0.0
2019-03-21,-0.0,-0.7572483588621445,-0.0,1.0,-1.2884755652808169,-1.5129923413566742,0.0
2019-03-22,-0.0,-0.7476061758372657,-0.0,1.0,-1.3356851605809321,-1.4981903147477895,0.0
2019-03-25,-0.0,-0.6971086196722799,-0.0,1.0,-1.3490989968680493,-1.4928055921201941,0.0
2019-03-26,-0.0,-0.735881841876629,-0.0,1.0,-1.3424024875394394,-1.4944441904065116,0.0
2019-03-27,-0.0,-0.7069705828613192,-0.0,1.0,-1.3627809245386442,-1.4981271697423715,0.0
2019-03-28,-0.0,-0.7007459612832364,-0.0,1.0,-1.3611734016749806,-1.5145302274495447,0.0
2019-03-29,-0.0,-0.708171206225681,-0.0,1.0,-1.3577477683680474,-1.511787594415198,0.0
2019-04-01,-0.0,-0.6968138370505235,-0.0,1.0,-1.3487938097405552,-1.5060992262175694,0.0
2019-04-02,-0.0,-0.7158554304395205,-0.0,1.0,-1.3701416636396657,-1.4545041772611698,0.0
2019-04-03,-0.0,-0.716354885579368,-0.0,1.0,-1.3732292045041772,-1.450917181256811,0.0
2019-04-04,-0.0,-0.7151490367139223,-0.0,1.0,-1.376226826608506,-1.4524263904034895,0.0
2019-04-05,-0.0,-0.7017895359956287,-0.0,1.0,-1.3944264833113247,-1.45731068712718,0.0
2019-04-08,-0.0,-0.6952445961319681,-0.0,1.0,-1.3988623435722412,-1.4565187713310581,0.0
2019-04-09,-0.0,-0.6780093965241982,-0.0,1.0,-1.4420927792729097,-1.4413173379555717,0.0
2019-04-10,-0.0,-0.6539535735543245,-0.0,1.0,-1.4919188681836912,-1.432672496680555,0.0
2019-04-11,-0.0,-0.6526084166131841,-0.0,1.0,-1.5042174750160446,-1.4274319244521867,0.0
2019-04-12,-0.0,-0.6561025875887337,-0.0,1.0,-1.499198534463018,-1.424501946416304,0.0
2019-04-15,-0.0,-0.6591794636717855,-0.0,1.0,-1.4918633967453587,-1.4330048132019253,0.0
2019-04-16,-0.0,-0.6460556315549476,-0.0,1.0,-1.4790697674418605,-1.4348837209302325,0.0
2019-04-17,-0.0,-0.6333748903356882,-0.0,1.0,-1.57182435240338,-1.4122454633605763,0.0
2019-04-18,-0.0,-0.6773322155465511,-0.0,1.0,-1.5769642773974197,-1.4031484327697823,0.0
2019-04-22,-0.0,-0.6782965623396613,-0.0,1.0,-1.5785251177760158,-1.4075749801763142,0.0
2019-04-23,-0.0,-0.6368825668646135,-0.0,1.0,-1.5552179717350272,-1.4113151958753396,0.0
2019-04-24,-0.0,-0.6259352765664449,-0.0,1.0,-1.5440899701629562,-1.420289189809502,0.0
2019-04-25,-0.0,-0.620424866654405,-0.0,1.0,-1.552464594445466,-1.4252345043222365,0.0
2019-04-26,-0.0,-0.5992528364542016,-0.0,1.0,-1.5985148971497094,-1.4143529194723732,0.0
2019-04-29,-0.0,-0.5913463751438435,-0.0,1.0,-1.5936939010356732,-1.4179976985040277,0.0
2019-04-30,-0.0,-0.5983795230641746,-0.0,1.0,-1.5914740815762822,-1.413774053954516,0.0
2019-05-01,-0.0,-0.5878511978663724,-0.0,1.0,-1.6119004920218882,-1.3986296960500297,0.0
2019-05-02,-0.0,-0.5840118430792006,-0.0,1.0,-1.5981680236861584,-1.444022945965951,0.0
2019-05-03,-0.0,-0.6174618721141738,-0.0,1.0,-1.5990858635324845,-1.4474138333100137,0.0
2019-05-06,-0.0,-0.602841173730787,-0.0,1.0,-1.601956217978575,-1.4528644620400557,0.0
2019-05-07,-0.0,-0.6130085852930197,-0.0,1.0,-1.5993374393430384,-1.4535274356103023,0.0
2019-05-08,-0.0,-0.6387624268326675,-0.0,1.0,-1.5735389761218992,-1.4332435194648332,0.0
2019-05-09,-0.0,-0.6391092553931802,-0.0,1.0,-1.5784736720018557,-1.4216655068429598,0.0
2019-05-10,-0.0,-0.6345494953236411,-0.0,1.0,-1.5805167145106027,-1.4150384294842115,0.0
2019-05-13,-0.0,-0.6301427176793268,-0.0,1.0,-1.5973223002184929,-1.4212728371530845,0.0
2019-05-14,-0.0,-0.5580042151562357,-0.0,1.0,-1.6107853019334737,-1.412902043434436,0.0
2019-05-15,-0.0,-0.5735947592651975,-0.0,1.0,-1.6181226808374178,-1.38934445004352,0.0
2019-05-16,-0.0,-0.5768102658111823,-0.0,1.0,-1.6157195233730521,-1.3904216315307056,0.0
2019-05-17,-0.0,-0.5903115433099225,-0.0,1.0,-1.568926706284891,-1.3427876823338736,0.0
2019-05-20,-0.0,-0.5894618329205135,-0.0,1.0,-1.569826615627111,-1.3442017563611801,0.0
2019-05-21,-0.0,-0.6113490364025695,-0.0,1.0,-1.5231084939329051,-1.3266416845110633,0.0
2019-05-22,-0.0,-0.5801345106830764,-0.0,1.0,-1.6334355126504096,-1.3616690305165393,0.0
2019-05-23,-0.0,-0.5974622521375296,-0.0,1.0,-1.6372112061124249,-1.313261779152265,0.0
2019-05-24,-0.0,-0.5821044512001451,-0.0,1.0,-1.641181541812242,-1.3141249602976541,0.0
2019-05-28,-0.0,-0.5759637188208617,-0.0,1.0,-1.644625850340136,-1.3145578231292516,0.0
2019-05-29,-0.0,-0.591069649488271,-0.0,1.0,-1.652703559460194,-1.2848021012589441,0.0
2019-05-30,-0.0,-0.5882139947497058,-0.0,1.0,-1.650719652394315,-1.287182040372952,0.0
2019-05-31,-0.0,-0.585740153915799,-0.0,1.0,-1.654730647351743,-1.286464463558171,0.0
2019-06-03,-0.0,-0.6054784613298377,-0.0,1.0,-1.6912715273697057,-1.2234778285042716,0.0
2019-06-04,-0.0,-0.6084048802530502,-0.0,1.0,-1.7018075011296883,-1.2085404428377768,0.0
2019-06-05,-0.0,-0.5845586602105638,-0.0,1.0,-1.7113855448447424,-1.1463284616409755,0.0
2019-06-06,-0.0,-0.5939345499755784,-0.0,1.0,-1.6878913014519783,-1.1584743128635497,0.0
2019-06-07,-0.0,-0.6156152184455318,-0.0,1.0,-1.652382841775779,-1.1405898690649385,0.0
2019-06-10,-0.0,-0.618231484337137,-0.0,1.0,-1.6473542758954929,-1.140326915451381,0.0
2019-06-11,-0.0,-0.6153540701522171,-0.0063534083388484455,1.0,-1.655989410986102,-1.1343922347231414,0.0
2019-06-12,-0.0,-0.6259698564166593,-0.02247391420672434,1.0,-1.6796575403549454,-1.1310086506733255,0.0
2019-06-13,-0.0,-0.659564944946737,-0.052904842896786326,1.0,-1.6643093724823204,-1.0990511144928832,0.0
2019-06-14,-0.0,-0.6450149041242159,-0.08880188637273657,1.0,-1.6567602438047782,-1.0584152689415847,0.0
2019-06-17,-0.0,-0.637547790521917,-0.09117987018760558,1.0,-1.6682226371476836,-1.0486351916066508,0.0
2019-06-18,-0.0,-0.6499622708509033,-0.07741133649962272,1.0,-1.677793066714013,-1.033556749078965,0.0
2019-06-19,-0.0,-0.6398114801476146,-0.10470855008670135,1.0,-1.691654439553599,-1.0100040016006402,0.0
2019-06-20,-0.0,-0.6503203987184051,-0.09781060875756496,1.0,-1.6904592381630472,-1.0113474546101815,0.0
2019-06-21,-0.0,-0.6609973285841496,-0.09594835262689226,1.0,-1.6777382012466606,-1.0176313446126448,0.0
2019-06-24,-0.0,-0.6531314214241044,-0.10832663271687662,1.0,-1.662958992227285,-1.0426159206647012,0.0
2019-06-25,-0.0,-0.6576950544545618,-0.10886448848419925,1.0,-1.6574718800214248,-1.039457239778611,0.0
2019-06-26,-0.0,-0.6552479763874604,-0.10585394213138948,1.0,-1.6577523366575735,-1.0532623764590134,0.0
2019-06-27,-0.0,-0.6663176106355856,-0.16121835731196502,1.0,-1.719131305773083,-1.006283008559461,0.0
2019-06-28,-0.0,-0.6507712608636302,-0.1642171360968285,1.0,-1.7287618874277655,-1.0065068025663193,0.0
2019-07-01,-0.0,-0.6482617586912065,-0.16505339695523744,1.0,-1.7341058850261304,-0.996955237446035,0.0
2019-07-02,-0.0,-0.6508311381596876,-0.1636842583340903,1.0,-1.7348533018439458,-0.9923244618039786,0.0
2019-07-03,-0.0,-0.6488792086396225,-0.16630365731917598,1.0,-1.7303294309828479,-0.992059170523641,0.0
2019-07-05,-0.0,-0.6260763165050304,-0.17624399528686668,1.0,-1.7319405420103327,-0.9976434333363546,0.0
2019-07-08,-0.0,-0.6312378189729412,-0.17028509268911754,1.0,-1.7300457779993654,-1.0009064950369397,0.0
2019-07-09,-0.0,-0.6324549866207084,-0.16699170030386865,1.0,-1.734319016735453,-1.001587373577033,0.0
2019-07-10,-0.0,-0.6282703488372093,-0.16833212209302328,1.0,-1.7449127906976745,-1.0006359011627908,0.0
2019-07-11,-0.0,-0.6189028540314896,-0.18975452606742593,1.0,-1.741912064975725,-0.9868415082354008,0.0
2019-07-12,-0.0,-0.6265650517147523,-0.18862275449101795,1.0,-1.7374795862819816,-0.9837143894030121,0.0
2019-07-15,-0.0,-0.6552826225915442,-0.22518491461966947,1.0,-1.7564605972057346,-0.9288649438407452,0.0
2019-07-16,-0.0,-0.6527041841768682,-0.24579755161702904,1.0,-1.7520098666179427,-0.9173670747304952,0.0
2019-07-17,-0.0,-0.6712958705049205,-0.2360434102823508,1.0,-1.7642784879977929,-0.9269290904074313,0.0
2019-07-18,-0.0,-0.6742865059573289,-0.24979218620116375,1.0,-1.7753301930359286,-0.9187217142329361,0.0
2019-07-19,-0.0,-0.6796462635429207,-0.2515047689600889,1.0,-1.7855356977497916,-0.9133253078988794,0.0
2019-07-22,-0.0,-0.6824074074074075,-0.2447222222222222,1.0,-1.7775462962962965,-0.9249074074074075,0.0
2019-07-23,-0.0,-0.6861726792172865,-0.23467495131225077,1.0,-1.7789576184735232,-0.9371232495594919,0.0
2019-07-24,-0.0,-0.6824927146379736,-0.25492042143017263,1.0,-1.683299708585519,-0.862542030934768,0.0
2019-07-25,-0.0,-0.6613841883785478,-0.26658608648939025,1.0,-1.6977795684483838,-0.8508819052735249,0.0
2019-07-26,-0.0,-0.6744765038011826,-0.2680389454496955,1.0,-1.6736762548348376,-0.8295914284444049,0.0
2019-07-29,-0.0,-0.6823659236371662,-0.27437651732509377,1.0,-1.6417126462149636,-0.8155815493268593,0.0
2019-07-30,-0.0,-0.6646703930440954,-0.2828054298642534,1.0,-1.6463490373524976,-0.8423387454529322,0.0
2019-07-31,-0.0,-0.6494153216842292,-0.2857142857142857,1.0,-1.6531946111778044,-0.857854252812236,0.0
2019-08-01,-0.0,-0.6817554020940075,-0.27115170416573847,1.0,-1.6600133660057919,-0.8424147917130763,0.0
2019-08-02,-0.0,-0.6418854360980937,-0.35092588379817097,1.0,-1.7006688202374993,-0.8563173938759724,0.0
2019-08-05,-0.0,-0.6397272727272727,-0.34468181818181814,1.0,-1.7037727272727272,-0.8572727272727272,0.0
2019-08-06,-0.0,-0.6443139540095926,-0.3538033977318571,1.0,-1.6359316867631897,-0.8484916401452329,0.0
2019-08-07,-0.0,-0.6225428877769835,-0.35324338813438166,1.0,-1.6468459614010007,-0.8448445318084346,0.0
2019-08-08,-0.0,-0.6208637634117754,-0.36344784059147056,1.0,-1.6698223785050943,-0.8539807050761878,0.0
2019-08-09,-0.0,-0.5908702879992811,-0.34726153569663476,1.0,-1.6543110032798671,-0.900570607000045,0.0
2019-08-12,-0.0,-0.5842475260824789,-0.3741548381319124,1.0,-1.651054493350647,-0.8682219137599068,0.0
2019-08-13,-0.0,-0.5641599856675773,-0.36991087024678637,1.0,-1.6656962422179424,-0.8790701840820532,0.0
2019-08-14,-0.0,-0.5726644370122631,-0.36677814938684505,1.0,-1.6513266443701224,-0.8685395763656633,0.0
2019-08-15,-0.0,-0.599168672063006,-0.384029752789324,1.0,-1.6027565084226647,-0.7894552614307592,0.0
2019-08-16,-0.0,-0.599045868347339,-0.3851102941176471,1.0,-1.5987394957983194,-0.7938550420168068,0.0
2019-08-19,-0.0,-0.5829594459206343,-0.3905126976521322,1.0,-1.6022128326871978,-0.7802413207300606,0.0
2019-08-20,-0.0,-0.58795170257123,-0.3971073662265462,1.0,-1.5948575399583045,-0.7634207783182766,0.0
2019-08-21,-0.0,-0.5937025632129072,-0.39679923667432887,1.0,-1.5940061586503016,-0.7525697185236588,0.0
2019-08-22,-0.0,-0.5930771563488281,-0.3999913356149547,1.0,-1.592210717844301,-0.7469133128276221,0.0
2019-08-23,-0.0,-0.5964250075925204,-0.4021866458414682,1.0,-1.5975530391774047,-0.7423749403444836,0.0
2019-08-26,-0.0,-0.5866123149538726,-0.4045483801759279,1.0,-1.581248659086033,-0.7184724308088393,0.0
2019-08-27,-0.0,-0.5836189170664838,-0.4010023989033584,1.0,-1.5769790952707334,-0.7221555860178205,0.0
2019-08-28,-0.0,-0.5738441780821918,-0.4088184931506849,1.0,-1.583818493150685,-0.7143407534246575,0.0
2019-08-29,-0.0,-0.5675166866335787,-0.4263220948143077,1.0,-1.5955416737977066,-0.6892863255177134,0.0
2019-08-30,-0.0,-0.560035804100422,-0.4324623843825923,1.0,-1.593239844848898,-0.6766122501172157,0.0
2019-09-03,-0.0,-0.5680180756277444,-0.4460928507481775,1.0,-1.5779511446476533,-0.6710576800102315,0.0
2019-09-04,-0.0,-0.5777768291641766,-0.4392128404337061,1.0,-1.5877230427729874,-0.6640058055152395,0.0
2019-09-05,-0.0,-0.5993376077448941,-0.44690246698653985,1.0,-1.5738185215065177,-0.6260031421171076,0.0
2019-09-06,-0.0,-0.5899119091987125,-0.46362019312214126,1.0,-1.5930882602066745,-0.5885566661019821,0.0
2019-09-09,-0.0,-0.583661042750222,-0.46386739397014676,1.0,-1.5900038056577446,-0.5909340775508478,0.0
2019-09-10,-0.0,-0.5232216850828729,-0.6338052486187845,1.0,-1.6863777624309393,-0.4728936464088398,0.0
2019-09-11,-0.0,-0.4723115708945493,-0.7155524645744589,1.0,-1.7283317395462052,-0.43049639224550124,0.0
2019-09-12,-0.0,-0.4705217882434722,-0.7159490811139592,1.0,-1.7285050180301516,-0.4295955163574749,0.0
