Date,IWF,IWM,MTUM,NAV,SPY,VLUE,VXX
2018-11-30,-0.20061363138286215,-1.2485645408722332,-0.0,1.0,-0.9065965373657682,-1.0273065965373658,0.0
2018-12-03,-0.19968457022693423,-1.2484009462893193,-0.0,1.0,-0.9061158328222204,-1.0267677210198896,0.0
2018-12-04,-0.1882867132867133,-1.2549388111888111,-0.0,1.0,-0.9018356643356643,-1.0255681818181819,0.0
2018-12-06,-0.17593304295840806,-1.199632761123922,-0.0,1.0,-0.8953796225125972,-0.999316764881715,0.0
2018-12-07,-0.17982662168510058,-1.199385062134347,-0.0,1.0,-0.8952470427467225,-0.9959431182474272,0.0
2018-12-10,-0.15650811131348213,-1.202507518319285,-0.0,1.0,-0.8929221906899911,-0.9837773730357067,0.0
2018-12-11,-0.13011009644106852,-1.221601092429803,-0.0,1.0,-0.8964325339250662,-1.0191601945890587,0.0
2018-12-12,-0.13121959545958864,-1.2212170350772382,-0.0,1.0,-0.8966458991209354,-1.0182640607664077,0.0
2018-12-13,-0.1294541400454526,-1.2169289481583123,-0.0,1.0,-0.9214013121221216,-1.0201963895201749,0.0
2018-12-14,-0.12722897778541659,-1.230009023331758,-0.0,1.0,-0.9175009667855455,-1.022085678683453,0.0
2018-12-17,-0.09491277820744178,-1.2380768239236917,-0.0,1.0,-0.9017788089713844,-1.0619145827962533,0.0
2018-12-18,-0.09190353143841518,-1.2443152454780364,-0.0,1.0,-0.9057708871662361,-1.0646425495262706,0.0
2018-12-19,-0.18289875499177824,-1.3353065539112048,-0.0,1.0,-1.0168663377965703,-1.1630725863284002,0.0
2018-12-20,-0.1856081970295168,-1.3351193833427335,-0.0,1.0,-1.016497461928934,-1.1629065613837186,0.0
2018-12-21,-0.17768730403856053,-1.3397912864429782,-0.0,1.0,-1.0233047873087182,-1.1388927886190277,0.0
2018-12-24,-0.14705608780578552,-1.312250023253651,-0.0,1.0,-1.019998139707934,-1.171379406566831,0.0
2018-12-26,-0.1447137985067748,-1.3194764494423448,-0.0,1.0,-0.9903677758318739,-1.1541155866900175,0.0
2018-12-27,-0.09862660562691676,-1.2741010711587184,-0.0,1.0,-0.9157740344015289,-1.156095826481177,0.0
2018-12-28,-0.09468822170900693,-1.2780689287617695,-0.0,1.0,-0.9149049564753953,-1.1536240895363297,0.0
2018-12-31,-0.09761841286767972,-1.2741491157913445,-0.0,1.0,-0.9162001244112681,-1.1552919221540923,0.0
2019-01-02,-0.09500133179437095,-1.2736837432300454,-0.0,1.0,-0.914454408239368,-1.1561306934209359,0.0
2019-01-03,-0.08506658353004053,-1.2808533380839977,-0.0,1.0,-0.9118157929898009,-1.1760121141940942,0.0
2019-01-04,-0.051876135205776816,-1.2916758959819254,-0.0,1.0,-0.9006778009125948,-1.185841492048022,0.0
2019-01-07,-0.02506745582731308,-1.2595961354338934,-0.0,1.0,-0.9005135346853511,-1.1667682130733745,0.0
2019-01-08,-0.02047796535847402,-1.284762113571585,-0.0,1.0,-0.9008550756413067,-1.178864284148213,0.0
2019-01-09,-0.017600700525394048,-1.2732049036777584,-0.0,1.0,-0.9013572679509633,-1.186077057793345,0.0
2019-01-10,-0.01824945295404814,-1.2714660831509847,-0.0,1.0,-0.901706783369803,-1.1849452954048139,0.0
2019-01-11,-0.018130857493211878,-1.2663133923097136,-0.0,1.0,-0.9042217745467286,-1.1907243584128933,0.0
2019-01-14,-0.023742772034343787,-1.2634483967058,-0.0,1.0,-0.9034957070264586,-1.1898983704222883,0.0
2019-01-15,-0.019796330436309368,-1.2548942147309279,-0.0,1.0,-0.9081292248266175,-1.2066104819594419,0.0
2019-01-16,-0.0,-1.2607244785949505,-0.0,1.0,-0.8986608122941822,-1.2314379802414928,0.0
2019-01-17,-0.0028520029836338902,-1.2548813127989118,-0.0,1.0,-0.8977227853099908,-1.2321969198367777,0.0
2019-01-18,-0.013059783807632914,-1.245444517979263,-0.0,1.0,-0.9044341495698214,-1.2491506728435915,0.0
2019-01-22,-0.0,-1.3104302770894345,-0.0,1.0,-0.8450551926109484,-1.3500337913944582,0.0
2019-01-23,-0.0,-1.2803269803992414,-0.0,1.0,-0.8509619727215247,-1.3850149038027277,0.0
2019-01-24,-0.0,-1.2827589322010933,-0.0,1.0,-0.8485026423957721,-1.3856542752608518,0.0
2019-01-25,-0.0,-1.2558514559528196,-0.0,1.0,-0.8603022484334685,-1.4912919277552525,0.0
2019-01-28,-0.0,-1.2234120783160216,-0.0,1.0,-0.8919477893188712,-1.4806507951098447,0.0
2019-01-29,-0.0,-1.2078341013824885,-0.0,1.0,-0.9005069124423963,-1.5,0.0
2019-01-30,-0.0,-1.2012338290133973,-0.0,1.0,-0.8921780765158142,-1.510427696699047,0.0
2019-01-31,-0.0,-1.224402376675418,-0.0,1.0,-0.8337708995440098,-1.5478328957671228,0.0
2019-02-01,-0.0,-1.2180416628429842,-0.0,1.0,-0.8482609892631,-1.5221620629531063,0.0
2019-02-04,-0.0,-1.2240256762952773,-0.0,1.0,-0.8411737734983953,-1.5198532783127006,0.0
2019-02-05,-0.0,-1.2288457142857143,-0.0,1.0,-0.8217142857142857,-1.5208685714285715,0.0
2019-02-06,-0.0,-1.2212769849981704,-0.0,1.0,-0.8189260885473838,-1.5335711672155141,0.0
2019-02-07,-0.0,-1.2276366964081444,-0.0,1.0,-0.826858842370167,-1.5210706932052163,0.0
2019-02-08,-0.0,-1.2115446041524072,-0.0,1.0,-0.8351357517681952,-1.5164499201460186,0.0
2019-02-11,-0.0,-1.1885766506739777,-0.0,1.0,-0.8419008453278501,-1.5388622344071283,0.0
2019-02-12,-0.0,-1.1990846681922198,-0.0,1.0,-0.8526315789473684,-1.5249427917620137,0.0
2019-02-13,-0.0,-1.1994607932736245,-0.0,1.0,-0.8522664960701882,-1.5178212392615609,0.0
2019-02-14,-0.0,-1.1755648228770452,-0.0,1.0,-0.8754410888593558,-1.5317354841666284,0.0
2019-02-15,-0.0,-1.235568353215412,-0.0,1.0,-0.836418483477307,-1.4986059691942044,0.0
2019-02-19,-0.0,-1.2262105407005874,-0.0,1.0,-0.8365143716120803,-1.4924611670386734,0.0
2019-02-20,-0.0,-1.2533866715155924,-0.0,1.0,-0.8143467587962542,-1.4781343758523502,0.0
2019-02-21,-0.0,-1.266366202312665,-0.0,1.0,-0.8117090048256396,-1.4744150050077391,0.0
2019-02-22,-0.0,-1.2816997321469108,-0.0,1.0,-0.7957052708040133,-1.462523266899714,0.0
2019-02-25,-0.0,-1.2693196754747769,-0.0,1.0,-0.8001631691066492,-1.462992340116938,0.0
2019-02-26,-0.0,-1.277114361107384,-0.0,1.0,-0.7538798694038193,-1.4414329800080505,0.0
2019-02-27,-0.0,-1.2801789709172258,-0.0,1.0,-0.7623713646532438,-1.4317225950782997,0.0
2019-02-28,-0.0,-1.2858550127613844,-0.0,1.0,-0.7689069986119196,-1.422916759951641,0.0
2019-03-01,-0.0,-1.2901737728412754,-0.0,1.0,-0.7757972053027589,-1.41271049802938,0.0
2019-03-04,-0.0,-1.2878184178716927,-0.0,1.0,-0.7769172225455522,-1.4120965214666248,0.0
2019-03-05,-0.0,-1.2925846319183236,-0.0,1.0,-0.7733297510299122,-1.4119648934264732,0.0
2019-03-06,-0.0,-1.2912021490933512,-0.0,1.0,-0.7755092903514663,-1.4105663756436086,0.0
2019-03-07,-0.0,-1.25898283875581,-0.0,1.0,-0.803092599213443,-1.4069538791562388,0.0
2019-03-08,-0.0,-1.2598403895576897,-0.0,1.0,-0.8198295685107534,-1.4290995987195096,0.0
2019-03-11,-0.0,-1.2529581068116407,-0.0,1.0,-0.8433002878157979,-1.4722920188222395,0.0
2019-03-12,-0.0,-1.209577802359882,-0.0,1.0,-0.871266592920354,-1.528346238938053,0.0
2019-03-13,-0.0,-1.2312111945139468,-0.0,1.0,-0.881660643128533,-1.5206190343805024,0.0
2019-03-14,-0.0,-1.2527889753445205,-0.0,1.0,-0.8974875785131715,-1.5371238398800038,0.0
2019-03-15,-0.0,-1.2574123989218327,-0.0,1.0,-0.8814945626916999,-1.5084115624128636,0.0
2019-03-18,-0.0,-1.27680622626471,-0.0,1.0,-0.8971822401425289,-1.5144638754747057,0.0
2019-03-19,-0.0,-1.280807415423705,-0.0,1.0,-0.8956853150143509,-1.5286783042394017,0.0
2019-03-20,-0.0,-1.2814696033580155,-0.0,1.0,-0.8933641465830308,-1.5414799792482197,0.0
2019-03-21,-0.0,-1.2742580311368232,-0.0,1.0,-0.9322233196933352,-1.497013310756785,0.0
2019-03-22,-0.0,-1.2688375615297236,-0.0,1.0,-0.9814937523665278,-1.4827243468383189,0.0
2019-03-25,-0.0,-1.1874970820299735,-0.0,1.0,-1.0069564405434428,-1.4742985200056027,0.0
2019-03-26,-0.0,-1.2049245432883242,-0.0,1.0,-1.0104191001261507,-1.4568985656216418,0.0
2019-03-27,-0.0,-1.1683348075043063,-0.0,1.0,-1.0257436804618034,-1.4611517154694846,0.0
2019-03-28,-0.0,-1.1667443160641073,-0.0,1.0,-1.0229221021244876,-1.4692508386134921,0.0
2019-03-29,-0.0,-1.1600037275184045,-0.0,1.0,-1.023762929829466,-1.4756313484297827,0.0
2019-04-01,-0.0,-1.1580333227402733,-0.0,1.0,-0.9792527352794298,-1.4025968130022246,0.0
2019-04-02,-0.0,-1.171590394200272,-0.0,1.0,-0.9963751699139103,-1.3630267331218848,0.0
2019-04-03,-0.0,-1.1744869360817285,-0.0,1.0,-0.9839526263448152,-1.3619925865654101,0.0
2019-04-04,-0.0,-1.1716961498439125,-0.0,1.0,-0.9955209700040719,-1.3570103605845358,0.0
2019-04-05,-0.0,-1.171325028312571,-0.0,1.0,-0.9959229898074745,-1.3627633069082672,0.0
2019-04-08,-0.0,-1.1569400988527636,-0.0,1.0,-1.0088423343762754,-1.3687933614474221,0.0
2019-04-09,-0.0,-1.1622965641952983,-0.0,1.0,-0.9886528028933091,-1.3698462929475588,0.0
2019-04-10,-0.0,-1.1548054764809543,-0.0,1.0,-0.9907821607699606,-1.372961004925218,0.0
2019-04-11,-0.0,-1.131655066437675,-0.0,1.0,-1.0292868118955074,-1.3586278586278584,0.0
2019-04-12,-0.0,-1.127234061807158,-0.0,1.0,-1.0321704900230757,-1.3652323424279444,0.0
2019-04-15,-0.0,-1.1268538255703207,-0.0,1.0,-1.0403192888566375,-1.3681799628101048,0.0
2019-04-16,-0.0,-1.1299001814882033,-0.0,1.0,-1.0394736842105263,-1.3678765880217787,0.0
2019-04-17,-0.0,-1.1169338358839291,-0.0,1.0,-1.0475909359247992,-1.376640479542255,0.0
2019-04-18,-0.0,-1.0973423136433968,-0.0,1.0,-1.0474651861290618,-1.4060253026303815,0.0
2019-04-22,-0.0,-1.0940510432360864,-0.0,1.0,-1.0579372688672786,-1.4135506551613934,0.0
2019-04-23,-0.0,-1.0815442818724645,-0.0,1.0,-1.0573408086056795,-1.4192533843839736,0.0
2019-04-24,-0.0,-1.053709604005462,-0.0,1.0,-1.0631315430131998,-1.4348202093764224,0.0
2019-04-25,-0.0,-1.0525980235894166,-0.0,1.0,-1.0743658636549933,-1.426977549068719,0.0
2019-04-26,-0.0,-1.0558824871128143,-0.0,1.0,-1.0661466173988414,-1.4398065781670546,0.0
2019-04-29,-0.0,-1.0573097280525645,-0.0,1.0,-1.066800511042161,-1.4387661982113524,0.0
2019-04-30,-0.0,-1.0518028297581012,-0.0,1.0,-1.0723870378822455,-1.4399817434961206,0.0
2019-05-01,-0.0,-1.0472167678889448,-0.0,1.0,-1.089090826065117,-1.4301109639709577,0.0
2019-05-02,-0.0,-1.053286374239583,-0.0,1.0,-1.0855326350455108,-1.4351644330604219,0.0
2019-05-03,-0.0,-1.0398078242964996,-0.0,1.0,-1.0961336078700525,-1.4397163120567376,0.0
2019-05-06,-0.0,-1.0197798181901239,-0.0,1.0,-1.085331871545384,-1.4629756520944681,0.0
2019-05-07,-0.0,-1.0178318321064423,-0.0,1.0,-1.0851812902930822,-1.4692515202779939,0.0
2019-05-08,-0.0,-1.0090040927694406,-0.0,1.0,-1.0777171441564346,-1.460800363801728,0.0
2019-05-09,-0.0,-1.0090491564731026,-0.0,1.0,-1.079441589741258,-1.4588240643899777,0.0
2019-05-10,-0.0,-1.0086438287612027,-0.0,1.0,-1.0800236567945043,-1.460670579136527,0.0
2019-05-13,-0.0,-1.0132743362831858,-0.0,1.0,-1.0779125992154002,-1.470486269500958,0.0
2019-05-14,-0.0,-0.946970044497454,-0.0,1.0,-1.1669801367035186,-1.4734162117528327,0.0
2019-05-15,-0.0,-0.9727983519827706,-0.0,1.0,-1.1979025235263823,-1.511166253101737,0.0
2019-05-16,-0.0,-0.9821605550049554,-0.0,1.0,-1.2046344801547972,-1.5326348577091886,0.0
2019-05-17,-0.0,-0.9837409868514069,-0.0,1.0,-1.1873321080164005,-1.5416843395070456,0.0
2019-05-20,-0.0,-0.9882641278220295,-0.0,1.0,-1.182636565018617,-1.5422538530423717,0.0
2019-05-21,-0.0,-0.9946203576990232,-0.0,1.0,-1.1777641451559624,-1.5465999716860932,0.0
2019-05-22,-0.0,-0.9883162159615565,-0.0,1.0,-1.1814755488551776,-1.541411476491096,0.0
2019-05-23,-0.0,-0.9811684948919543,-0.0,1.0,-1.1823360482086531,-1.5444188126736031,0.0
2019-05-24,-0.0,-0.9689070499271993,-0.0,1.0,-1.1803109295007281,-1.5476022732610024,0.0
2019-05-28,-0.0,-0.9628205729288761,-0.0,1.0,-1.1819119508650193,-1.5437198180880491,0.0
2019-05-29,-0.0,-0.9907797058962599,-0.0,1.0,-1.2254952952858291,-1.512128233013381,0.0
2019-05-30,-0.0,-0.9853386303443058,-0.0,1.0,-1.2230419977298526,-1.5211407491486948,0.0
2019-05-31,-0.0,-0.9947094945677846,-0.0,1.0,-1.221303731695796,-1.5076051015588097,0.0
2019-06-03,-0.0,-0.9809323966791351,-0.0,1.0,-1.1473861873916613,-1.43330900465286,0.0
2019-06-04,-0.0,-1.0000909090909091,-0.0,1.0,-1.1485454545454545,-1.396818181818182,0.0
2019-06-05,-0.0,-1.0098861729626774,-0.0,1.0,-1.1407645911750033,-1.38429096186114,0.0
2019-06-06,-0.0,-0.999366773712063,-0.0,1.0,-1.128680627798634,-1.3949975123252976,0.0
2019-06-07,-0.0,-1.0150631021848284,-0.0,1.0,-1.1199167684443843,-1.3884290043877505,0.0
2019-06-10,-0.0,-1.023994577496611,-0.0,1.0,-1.0946226841391777,-1.400180750112969,0.0
2019-06-11,-0.0,-1.0259034507743865,-0.0,1.0,-1.0989040847749298,-1.4037677746580925,0.0
2019-06-12,-0.0,-1.02401123544602,-0.0,1.0,-1.0987631948534409,-1.4076473519684682,0.0
2019-06-13,-0.0,-1.0447185813415574,-0.0,1.0,-1.0937457481064903,-1.3969341013197878,0.0
2019-06-14,-0.0,-1.0400344577439247,-0.0,1.0,-1.1060029017047515,-1.3878763148349655,0.0
2019-06-17,-0.0,-1.0359099759996377,-0.0,1.0,-1.10120907485396,-1.3912059049947922,0.0
2019-06-18,-0.0,-1.031664779161948,-0.0,1.0,-1.1029218573046433,-1.3954246885617212,0.0
2019-06-19,-0.0,-1.0025255941911333,-0.0,1.0,-1.1095025481441392,-1.3979614846885853,0.0
2019-06-20,-0.0,-1.0023468881166224,-0.0,1.0,-1.1114320530757775,-1.399467436927382,0.0
2019-06-21,-0.0,-1.005374401589739,-0.0,1.0,-1.1126817812302412,-1.3982025110649443,0.0
2019-06-24,-0.0,-0.9952518766392331,-0.0,1.0,-1.0968164963371618,-1.4299538753730667,0.0
2019-06-25,-0.0,-0.9753282028066999,-0.0,1.0,-1.1159800814848346,-1.4356269805341784,0.0
2019-06-26,-0.0,-0.9721693409482367,-0.0,1.0,-1.1106427341129543,-1.4498685522618076,0.0
2019-06-27,-0.0,-0.9698193700644457,-0.0,1.0,-1.1250340383044386,-1.4435417990378507,0.0
2019-06-28,-0.0,-0.9546834639960121,-0.0,1.0,-1.1349526442198759,-1.4420174921828974,0.0
2019-07-01,-0.0,-0.9425552093212303,-0.0,1.0,-1.1390507158018337,-1.4344939710066387,0.0
2019-07-02,-0.0,-0.9452215504015883,-0.0,1.0,-1.131802183918419,-1.435204403934663,0.0
2019-07-03,-0.0,-0.9480619105636028,-0.0,1.0,-1.1274761969225215,-1.4368936419836649,0.0
2019-07-05,-0.0,-0.9249537726063229,-0.0,1.0,-1.135750687773418,-1.4492851666441167,0.0
2019-07-08,-0.0,-0.9241208295761948,-0.0,1.0,-1.1322362488728586,-1.452209197475203,0.0
2019-07-09,-0.0,-0.9208607184658323,-0.0,1.0,-1.126181687224273,-1.4546232105879173,0.0
2019-07-10,-0.0,-0.9168242817256597,-0.0,1.0,-1.1318112221922003,-1.4546518958839951,0.0
2019-07-11,-0.0,-0.9148753999369114,-0.0,1.0,-1.1402820963453653,-1.4511738993285566,0.0
2019-07-12,-0.0,-0.9204740019825178,-0.0,1.0,-1.1465711453546001,-1.4386771199423267,0.0
2019-07-15,-0.0,-0.947676776781288,-0.0,1.0,-1.1406102122673396,-1.418405516246789,0.0
2019-07-16,-0.0,-0.9466378222462593,-0.0,1.0,-1.1424193257616728,-1.417883540652605,0.0
2019-07-17,-0.0,-0.949215933669791,-0.0,1.0,-1.1395097332372026,-1.417402667627974,0.0
2019-07-18,-0.0,-0.948250926511796,-0.0,1.0,-1.1369429630299195,-1.4343306517219558,0.0
2019-07-19,-0.0,-0.9517559739319333,-0.0,1.0,-1.1456372194062274,-1.4283128167994208,0.0
2019-07-22,-0.0,-0.9408755489157499,-0.0,1.0,-1.1400697179591652,-1.4461496672551948,0.0
2019-07-23,-0.0,-0.9435337801122985,-0.0,1.0,-1.137837348306466,-1.446794059047274,0.0
2019-07-24,-0.0,-0.9428015035550926,-0.0,1.0,-1.1369956070830125,-1.448983288800326,0.0
2019-07-25,-0.0,-0.9252205383397422,-0.0,1.0,-1.1581995023750284,-1.4403980999773809,0.0
2019-07-26,-0.0,-0.9214879768577111,-0.0,1.0,-1.1591032363044658,-1.4393870909419635,0.0
2019-07-29,-0.0,-0.9102129391021294,-0.0,1.0,-1.1607215516072156,-1.4501107645011075,0.0
2019-07-30,-0.0,-0.9144549441606005,-0.0,1.0,-1.1610525839851698,-1.4459013428584346,0.0
2019-07-31,-0.0,-0.9381928419528528,-0.0,1.0,-1.1511243835120584,-1.435364915614678,0.0
2019-08-01,-0.0,-0.9557202241098862,-0.0,1.0,-1.1386679920477139,-1.4239562624254474,0.0
2019-08-02,-0.0,-0.9499277587141051,-0.0,1.0,-1.1419089759797725,-1.4232436337366805,0.0
2019-08-05,-0.0,-0.9515261134976261,-0.0,1.0,-1.1437485869319466,-1.4265882884919736,0.0
2019-08-06,-0.0,-0.9504707509705056,-0.0,1.0,-1.0941501941011111,-1.4174735620900452,0.0
2019-08-07,-0.0,-0.97838777238091,-0.0,1.0,-1.0506661913461968,-1.4270754422708434,0.0
2019-08-08,-0.0,-0.9841688654353561,-0.0,1.0,-1.0559903403246724,-1.4319127051562988,0.0
2019-08-09,-0.0,-0.9632562277580071,-0.0,1.0,-1.0319395017793593,-1.453202846975089,0.0
2019-08-12,-0.0,-0.9613983653162759,-0.0,1.0,-1.0258972992181947,-1.4547796730632554,0.0
2019-08-13,-0.0,-0.9545192350357191,-0.0,1.0,-1.022496339353064,-1.4601322270044814,0.0
2019-08-14,-0.0,-0.9555919596210041,-0.0,1.0,-1.0096962720269194,-1.4622775170459577,0.0
2019-08-15,-0.0,-0.9761842335256075,-0.0,1.0,-0.9870214997378081,-1.4066596748820137,0.0
2019-08-16,-0.0,-0.978305649296577,-0.0,1.0,-0.97646491650962,-1.427882719025288,0.0
2019-08-19,-0.0,-0.9700813577114864,-0.0,1.0,-0.9772548333479136,-1.4266905782521215,0.0
2019-08-20,-0.0,-0.9733861834654587,-0.0,1.0,-0.9699886749716874,-1.4124052617823852,0.0
2019-08-21,-0.0,-0.9688680474143546,-0.0,1.0,-0.9509791151057271,-1.4221266987972732,0.0
2019-08-22,-0.0,-0.9639909335842278,-0.0,1.0,-0.9371765812769961,-1.3754436984133773,0.0
2019-08-23,-0.0,-0.9584489900499638,-0.0,1.0,-0.933424435239356,-1.3785284195242773,0.0
2019-08-26,-0.0,-0.947144003039642,-0.0,1.0,-0.9075442225693419,-1.3670367712247224,0.0
2019-08-27,-0.0,-0.9429619324649045,-0.0,1.0,-0.8988238269887442,-1.373888116015345,0.0
2019-08-28,-0.0,-0.9519040605933095,-0.0,1.0,-0.8877340626972438,-1.3682305912055543,0.0
2019-08-29,-0.0,-0.9350835121376583,-0.0,1.0,-0.9075686818965879,-1.364550464891245,0.0
2019-08-30,-0.0,-0.933855746545332,-0.0,1.0,-0.9105578024941018,-1.3685962251432424,0.0
2019-09-03,-0.0,-0.9464639231708858,-0.0,1.0,-0.9093551240470072,-1.356303441304073,0.0
2019-09-04,-0.0,-0.9613355282596767,-0.0,1.0,-0.9079819340677894,-1.3516947363977883,0.0
2019-09-05,-0.0,-0.9296898986797667,-0.0,1.0,-1.0036405105487083,-1.4528268783718585,0.0
2019-09-06,-0.0,-0.9213861213074638,-0.0,1.0,-1.0227233001223563,-1.4257559867156093,0.0
2019-09-09,-0.0,-0.8886209164656873,-0.0,1.0,-1.034597675948257,-1.4617846963385221,0.0
2019-09-10,-0.0,-0.9073556177032006,-0.0,1.0,-0.9675500510498513,-1.56416744351223,0.0
2019-09-11,-0.0,-0.8978730962213046,-0.0,1.0,-1.0275742640202477,-1.514852804049554,0.0
2019-09-12,-0.0,-0.899569902008602,-0.0,1.0,-1.0196869596062608,-1.5147430497051388,0.0
2019-09-13,-0.0,-0.8960281414195387,-0.0,1.0,-1.01126547332799,-1.5454626413750112,0.0
2019-09-16,-0.0,-0.9002317084038854,-0.0,1.0,-1.0083325906781926,-1.5473665448712235,0.0
2019-09-17,-0.0,-0.8965378960032082,-0.0,1.0,-1.0107383148420443,-1.5485006460811834,0.0
