Date,EBIZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-10,1.0,-0.15284061086255593,-0.2929590842060536,-0.20817815991401936,-0.4984128571071509,-0.34704691444425007,0.0
2019-09-11,1.0,-0.1598112781388812,-0.27635706577659547,-0.24767234672622782,-0.5009160037142069,-0.32484252264913294,0.0
2019-09-12,1.0,-0.15465110429139206,-0.2920209287115762,-0.24696885847964986,-0.4997987623886905,-0.3220556421995271,0.0
2019-09-13,1.0,-0.15509218502402095,-0.2919988932766557,-0.24601956888095178,-0.49935860351636197,-0.32281107729456454,0.0
2019-09-16,1.0,-0.15362362588986994,-0.29449349734611224,-0.2410132568611174,-0.5026790430910875,-0.3237239956732825,0.0
2019-09-17,1.0,-0.15356927104309304,-0.2905759162303665,-0.24244865082561418,-0.5036246476037052,-0.32689790575916233,0.0
2019-09-18,1.0,-0.15369512686266612,-0.2906262585581957,-0.24242347966169955,-0.5033729359645589,-0.32699859041482077,0.0
2019-09-19,1.0,-0.15286800624464925,-0.29294455355793925,-0.24263483909956188,-0.500553960819862,-0.32897718688623656,0.0
2019-09-20,1.0,-0.15395462443028732,-0.29202024525973863,-0.24271649082164531,-0.5001636743635586,-0.3291869161231839,0.0
2019-09-23,1.0,-0.1493769666456891,-0.2931655129011957,-0.24365009439899307,-0.5012712397734425,-0.3298678414096916,0.0
2019-09-24,1.0,-0.14883568217406679,-0.2927716320654644,-0.2451634085972622,-0.5061625498812952,-0.3327271808859928,0.0
2019-09-25,1.0,-0.14254347222572747,-0.2831941044342932,-0.2491482219922772,-0.5174267470913358,-0.3314741438053656,0.0
2019-09-26,1.0,-0.13895549890198652,-0.27836534820910214,-0.2570866042355554,-0.5191710629275311,-0.3305904031097761,0.0
2019-09-27,1.0,-0.13540322376578356,-0.29183430754826795,-0.25180293023608896,-0.52162251069106,-0.3297401250031631,0.0
2019-09-30,1.0,-0.12812341932220536,-0.28882144663631765,-0.24494183105715733,-0.5329033889731918,-0.3342943854324735,0.0
2019-10-01,1.0,-0.11636861036526673,-0.29834338112366376,-0.2471756421297938,-0.5400222908961952,-0.3311717918840873,0.0
2019-10-02,1.0,-0.132185069198909,-0.28338721082937673,-0.241741590059602,-0.5461662794221639,-0.32202747752298216,0.0
2019-10-03,1.0,-0.12933737986848762,-0.27824987354577646,-0.2426150733434497,-0.5528831562974204,-0.32597369752149724,0.0
2019-10-04,1.0,-0.1295022258195063,-0.27799979765277216,-0.24276608660461352,-0.5530908539053015,-0.3259560906515581,0.0
2019-10-07,1.0,-0.12929751544961532,-0.2820532223483415,-0.2351368394501198,-0.5496027241770715,-0.3262706520368268,0.0
2019-10-08,1.0,-0.12980332829046898,-0.2832576903681291,-0.2338124054462935,-0.5486636409480584,-0.3258698940998487,0.0
2019-10-09,1.0,-0.13192943659848216,-0.2839875358094185,-0.2240287480524702,-0.5530230688043423,-0.3199477308136905,0.0
2019-10-10,1.0,-0.12728048382644483,-0.2929057190895631,-0.22113478380887852,-0.5531380963135838,-0.3149890837913122,0.0
2019-10-11,1.0,-0.12721796963232526,-0.29248337307064876,-0.2209311080436692,-0.5534195005646881,-0.31567323378090095,0.0
2019-10-14,1.0,-0.13372093023255813,-0.28370589414595027,-0.2243133520449078,-0.561397353648757,-0.3028518444266239,0.0
2019-10-15,1.0,-0.13947103274559194,-0.2738790931989924,-0.22476070528967254,-0.5683627204030227,-0.3124181360201511,0.0
2019-10-16,1.0,-0.1403544150639006,-0.2735499483249729,-0.22303445842050867,-0.5691815179854302,-0.3146126893700688,0.0
2019-10-17,1.0,-0.14037298387096775,-0.2755292338709677,-0.22094254032258065,-0.570539314516129,-0.3127772177419355,0.0
2019-10-18,1.0,-0.13982153660012098,-0.2792901794716677,-0.2212391611211938,-0.5700746118168986,-0.3102440008066142,0.0
2019-10-21,1.0,-0.1349682427664079,-0.2782790603891521,-0.2220233894545821,-0.5703699969755016,-0.3147998790200625,0.0
2019-10-22,1.0,-0.13846580593100666,-0.27294734718579783,-0.22622049626790394,-0.5702541859995965,-0.31377345168448656,0.0
2019-10-23,1.0,-0.13349973526964679,-0.27347906108968056,-0.22086075183420317,-0.5725991478203868,-0.3207775508660465,0.0
2019-10-24,1.0,-0.13179800221975582,-0.2736353546564423,-0.22568358389668045,-0.5680556956916557,-0.32327716678438095,0.0
2019-10-25,1.0,-0.13334174340860352,-0.2731424246247004,-0.2286110760691308,-0.5655102813170179,-0.3223918254068374,0.0
2019-10-28,1.0,-0.13012486729690106,-0.268793286487033,-0.23042313330974168,-0.5615489611243112,-0.33678782670239116,0.0
2019-10-29,1.0,-0.12724883767940165,-0.26874873660804527,-0.23218617343844755,-0.5645593288861936,-0.33406610066707093,0.0
2019-10-30,1.0,-0.12770365878310086,-0.26854659389529006,-0.23205983424297555,-0.564331918334344,-0.3341671720234486,0.0
2019-10-31,1.0,-0.11920311867152693,-0.2756176589712434,-0.22752126366950182,-0.5646263669501822,-0.3443955042527339,0.0
2019-11-01,1.0,-0.11313525993961383,-0.2768883363357268,-0.23383147692385764,-0.5637987466064497,-0.34960546012736915,0.0
2019-11-04,1.0,-0.11560005069066023,-0.2712457229755418,-0.23981751362311493,-0.56525155240147,-0.34261817260169813,0.0
2019-11-05,1.0,-0.11591594636384375,-0.27071557121492484,-0.23824491140908974,-0.5654102557603102,-0.3445286558008669,0.0
2019-11-06,1.0,-0.11550159679626908,-0.27074567851168446,-0.2374157246413545,-0.5659755664824859,-0.3449586860647843,0.0
2019-11-07,1.0,-0.11606146668019068,-0.2759914798661122,-0.23351759813368497,-0.5667410487879095,-0.34344253981133993,0.0
2019-11-08,1.0,-0.11270611550090194,-0.2796310881882162,-0.24190147107396023,-0.5676973500342997,-0.33877893239157497,0.0
2019-11-11,1.0,-0.1139217979356282,-0.27930035084151117,-0.23399603396552598,-0.57693089947628,-0.33820613209945594,0.0
2019-11-12,1.0,-0.1143481797844214,-0.2793878381126703,-0.23467053081147043,-0.5757067317470002,-0.33808724832214765,0.0
2019-11-13,1.0,-0.11341909895250686,-0.28005186616495475,-0.23451642428556901,-0.5756635818163328,-0.3388080951896674,0.0
2019-11-14,1.0,-0.11456320553239094,-0.2804586596155802,-0.2300671209193532,-0.5761212244482864,-0.34124885589342013,0.0
2019-11-15,1.0,-0.1139108545856747,-0.2807088916575555,-0.23102545195657148,-0.5754532278979888,-0.34152915151669255,0.0
2019-11-18,1.0,-0.11389990845285324,-0.28122774895737973,-0.232250025429763,-0.5750432305970908,-0.3405299562608077,0.0
2019-11-19,1.0,-0.11722623966942149,-0.3090909090909091,-0.2294163223140496,-0.5823605371900826,-0.34457644628099177,0.0
2019-11-20,1.0,-0.11987503872766704,-0.31206754105132706,-0.23316637405762677,-0.5777135185376433,-0.33904781575957865,0.0
2019-11-21,1.0,-0.15104628711579607,-0.2905077493085634,-0.26274591661013413,-0.5417471168397433,-0.3631216406616918,0.0
2019-11-22,1.0,-0.1635752618142031,-0.28554681394258324,-0.2616057937789819,-0.5401708956390351,-0.35424373469494086,0.0
2019-11-25,1.0,-0.1632355620331572,-0.285558129245504,-0.25934986856830544,-0.5388959737657132,-0.3555943054941051,0.0
2019-11-26,1.0,-0.1626005676048637,-0.28942640664462205,-0.2590933944333064,-0.5384955867420002,-0.3540760798812716,0.0
2019-11-27,1.0,-0.16099353628023352,-0.29170141784820686,-0.2657944120100083,-0.5390950792326938,-0.34875417014178484,0.0
2019-11-29,1.0,-0.17359727320398533,-0.2904037755637126,-0.28298374410068167,-0.5484006292606188,-0.32656004195070787,0.0
2019-12-02,1.0,-0.18716142323049925,-0.2808057173376739,-0.2247513924565732,-0.5333299422670974,-0.3172257687123274,0.0
2019-12-03,1.0,-0.2041137633316404,-0.2788725241239208,-0.2209497206703911,-0.5218638902996445,-0.31358557643473844,0.0
2019-12-04,1.0,-0.19940060447514793,-0.2871002971579509,-0.2292179920249917,-0.5197724328854798,-0.30432021943971754,0.0
2019-12-05,1.0,-0.2006084466714388,-0.27617854586358526,-0.2504090397791185,-0.49913079046937314,-0.33017179670722974,0.0
2019-12-06,1.0,-0.23977480140877658,-0.30409522095683694,-0.24054602946091158,-0.4941258130029049,-0.29219260135221986,0.0
2019-12-09,1.0,-0.2105908758743084,-0.27260152416744965,-0.27776907819187807,-0.5331976197932978,-0.3157427706441174,0.0
2019-12-10,1.0,-0.2627699363891998,-0.26779327854978296,-0.36151683092631526,-0.5780392585110159,-0.25995795681017775,0.0
2019-12-11,1.0,-0.267397365112338,-0.26072814737877875,-0.36549499808669983,-0.5749467009238507,-0.26469141201552504,0.0
2019-12-12,1.0,-0.26805335374186845,-0.2603728202044498,-0.3651396709123708,-0.5749467009238507,-0.26477341059421633,0.0
2019-12-13,1.0,-0.2685676755514203,-0.2625745717256855,-0.3832849871380876,-0.5671008702315143,-0.25504898472989984,0.0
2019-12-16,1.0,-0.27100782832430065,-0.26145508293644276,-0.3839437236546778,-0.5676903706136749,-0.2530519516067225,0.0
2019-12-17,1.0,-0.3399462469867834,-0.2300850627580283,-0.39660857277437583,-0.5662076417943531,-0.23792635283034552,0.0
2019-12-18,1.0,-0.4115156646909399,-0.2407281964436918,-0.3923228902060401,-0.5380186282811177,-0.23985323172452724,0.0
2019-12-19,1.0,-0.4271208647232231,-0.2028878698547876,-0.3335789933398842,-0.54121628998799,-0.22477890599410416,0.0
2019-12-20,1.0,-0.42898146629489914,-0.21496911049149856,-0.3382537860149801,-0.5368213875676563,-0.21455907276802802,0.0
2019-12-23,1.0,-0.43308287052161604,-0.2120494391810955,-0.32843297397364696,-0.5390667537841664,-0.2097898290319068,0.0
2019-12-24,1.0,-0.44604492187499994,-0.21630859375,-0.3104383680555555,-0.5367296006944444,-0.203125,0.0
2019-12-26,1.0,-0.4489342083853121,-0.21847372132125617,-0.30907956825947824,-0.5371806693062863,-0.19824266420784292,0.0
2019-12-27,1.0,-0.45042377485602525,-0.22259045963272844,-0.3139193741171357,-0.5337933282625231,-0.19577855047267195,0.0
2019-12-30,1.0,-0.45612697721270856,-0.22174729792273554,-0.31959380359913964,-0.5372029076257112,-0.18779777299828482,0.0
2019-12-31,1.0,-0.45848287112561176,-0.21612289287656336,-0.3216150081566069,-0.5334148994018488,-0.1892332789559543,0.0
2020-01-02,1.0,-0.45912873225648554,-0.21681079023222927,-0.32158590308370044,-0.5335291238374938,-0.1882852015010605,0.0
2020-01-03,1.0,-0.4838427230689249,-0.19831997154349193,-0.30804169972911594,-0.5516731879497633,-0.19435247763154292,0.0
2020-01-06,1.0,-0.48751303584170375,-0.20382567649157474,-0.313765848839124,-0.5464075964652286,-0.1928481255831824,0.0
2020-01-07,1.0,-0.48016798880074657,-0.20166890834728662,-0.3199198484806895,-0.5463753396832368,-0.19681040871785016,0.0
2020-01-08,1.0,-0.47396605701103967,-0.19454056132256822,-0.32899434283517326,-0.5474817377931565,-0.20118635689569947,0.0
2020-01-09,1.0,-0.47333571448196277,-0.19724153089540347,-0.32865346045003707,-0.5452097700359919,-0.20303871198175671,0.0
2020-01-10,1.0,-0.4890152139287087,-0.19355193057615203,-0.3294337342780249,-0.5375679683638162,-0.19662767067611356,0.0
2020-01-13,1.0,-0.488865090479721,-0.19348106653486008,-0.3317681302688305,-0.5359035615234643,-0.19595243979460145,0.0
2020-01-14,1.0,-0.5042546137694772,-0.19087744502154932,-0.343877776549895,-0.5388440711680849,-0.18488230743728587,0.0
2020-01-15,1.0,-0.5103192607757429,-0.19172245891661593,-0.3441874619598296,-0.5380125048414762,-0.18234382780943947,0.0
2020-01-16,1.0,-0.5138646982389208,-0.18738768626800478,-0.33609797904398553,-0.5405158828896077,-0.18675181775455477,0.0
2020-01-17,1.0,-0.5250938604240283,-0.19045384275618374,-0.3236804328621908,-0.5431205830388692,-0.1782243816254417,0.0
2020-01-21,1.0,-0.5057799500260852,-0.19646338449710316,-0.329223756830226,-0.5310964057222878,-0.18325599275103652,0.0
2020-01-22,1.0,-0.5012895791033309,-0.1979092355814081,-0.3271689623003896,-0.5283433024200187,-0.18907424683092794,0.0
2020-01-23,1.0,-0.49868514764696215,-0.20213115652221553,-0.3286583027447543,-0.5265983673916617,-0.18323015394729636,0.0
2020-01-24,1.0,-0.49782185813309954,-0.20195073837639388,-0.32702265815501796,-0.5267815556590592,-0.1862516781281679,0.0
2020-01-27,1.0,-0.5001094990418833,-0.19578428688748972,-0.32565015056118257,-0.5287434984943882,-0.1871886120996441,0.0
2020-01-28,1.0,-0.5002737775830916,-0.19774954826698793,-0.3253572797459344,-0.5311011334391941,-0.18332146963806606,0.0
2020-01-29,1.0,-0.5025929362956494,-0.19455210437250942,-0.3143730552977783,-0.5283039467219827,-0.1895845843113707,0.0
2020-01-30,1.0,-0.5058531394111386,-0.19431331350451603,-0.3120309984446203,-0.5302753294949109,-0.18626354135399895,0.0
2020-01-31,1.0,-0.49331035048838545,-0.20889764425839286,-0.31204684122684617,-0.5332567238501738,-0.18854141016170073,0.0
2020-02-03,1.0,-0.5021301999945728,-0.1998588912105506,-0.3022984450896855,-0.52326938210632,-0.18607364793357034,0.0
2020-02-04,1.0,-0.47950496396028836,-0.18490412076703386,-0.30806473548211616,-0.5414932680538557,-0.20603835169318646,0.0
2020-02-05,1.0,-0.47532389928565605,-0.18676155037075265,-0.3150990031778798,-0.5356492924464242,-0.20330282206589348,0.0
2020-02-06,1.0,-0.490595228401596,-0.18557120755638792,-0.329044866053253,-0.5226230220123226,-0.1864126156936189,0.0
2020-02-07,1.0,-0.48610848099553633,-0.18974705802786418,-0.33345056134180984,-0.5152170972541594,-0.18073853645340185,0.0
2020-02-10,1.0,-0.481761277789769,-0.20769479818691994,-0.3271368443772933,-0.50801316641485,-0.173429743146989,0.0
2020-02-11,1.0,-0.4745439402487843,-0.196636307460842,-0.32707342629160957,-0.49544611912629966,-0.1929287230326966,0.0
2020-02-12,1.0,-0.4671417047593439,-0.20053777897284214,-0.3330734068297929,-0.49179887066415706,-0.1963431029846733,0.0
2020-02-13,1.0,-0.47934062964464264,-0.20329685177678694,-0.32587488177273344,-0.4977165247939468,-0.19610863396838266,0.0
2020-02-14,1.0,-0.4850871495074159,-0.1983598570964599,-0.31963841073941757,-0.49940456858287324,-0.20401645555916426,0.0
2020-02-18,1.0,-0.4842127911354957,-0.20284008391157013,-0.3118175461244688,-0.48644505405841537,-0.20413103114410197,0.0
2020-02-19,1.0,-0.4828031648635556,-0.20805748425641854,-0.3133914634802734,-0.4831799343344636,-0.20377845955110607,0.0
2020-02-20,1.0,-0.4741589926705506,-0.209036969420356,-0.31809273230058793,-0.47926007463688347,-0.20423121325207397,0.0
2020-02-21,1.0,-0.4671761866452132,-0.21775274872620004,-0.31767229820327164,-0.47565030839367123,-0.2034057388039689,0.0
2020-02-24,1.0,-0.4566455442367851,-0.2179888238282399,-0.3184941579102163,-0.4772332290580466,-0.20336354642923987,0.0
2020-02-25,1.0,-0.4314079422382671,-0.23253344659163303,-0.338288383945636,-0.4453971119133574,-0.2068645147589722,0.0
2020-02-26,1.0,-0.44130548302872064,-0.22399477806788512,-0.3185117493472585,-0.4377023498694517,-0.18945169712793733,0.0
2020-02-27,1.0,-0.4472785123751402,-0.2201966460631667,-0.3142685757504629,-0.4400281668101088,-0.1862660720340088,0.0
2020-02-28,1.0,-0.43321244705942025,-0.2529989094874591,-0.2841926403083868,-0.38548350282772437,-0.1801628160584312,0.0
2020-03-02,1.0,-0.4335699797160244,-0.25276369168357,-0.2838742393509128,-0.38569979716024344,-0.17958924949290064,0.0
2020-03-03,1.0,-0.4300343829618819,-0.2799614119276721,-0.23504093798698886,-0.3593885274692656,-0.16916911964776016,0.0
2020-03-04,1.0,-0.4094267828648583,-0.30256536148275437,-0.2510617405179821,-0.340861666871241,-0.1509758193199951,0.0
2020-03-05,1.0,-0.4118972073534042,-0.3221595175236757,-0.22358127255552596,-0.3224501659117882,-0.1420059582919563,0.0
2020-03-06,1.0,-0.403850308456756,-0.3379341798890996,-0.2282579994719028,-0.29923905998703765,-0.1311601334645575,0.0
2020-03-09,1.0,-0.4052107095689759,-0.3373514227398247,-0.2267018849801897,-0.3002281186216833,-0.1317805258734542,0.0
2020-03-10,1.0,-0.4210901236270049,-0.23985477273771771,-0.2408428696171699,-0.2782526770531734,-0.11785927662116825,0.0
2020-03-11,1.0,-0.38109432513605673,-0.29690852019962516,-0.2505024501501705,-0.24309554456563465,-0.08662466409231533,0.0
2020-03-12,1.0,-0.3872837544480004,-0.28109124275451514,-0.23881565696126042,-0.24295593402412552,-0.08784101336078598,0.0
2020-03-13,1.0,-0.36730630374373674,-0.2493271776469816,-0.2370085114762707,-0.24236920989869373,-0.09202896965188281,0.0
2020-03-16,1.0,-0.3295842794389152,-0.31358360036500227,-0.2265772552681281,-0.2233940963011693,-0.028966746599325174,0.0
2020-03-17,1.0,-0.2868560342464309,-0.25680605638851983,-0.22268615170494083,-0.24312013664832036,-0.09930199700554607,0.0
2020-03-18,1.0,-0.28228146725401365,-0.26259420864736216,-0.2012985657320612,-0.2422806321635107,-0.09927138353619074,0.0
2020-03-19,1.0,-0.2833809037688285,-0.2632138169545199,-0.19702493801954207,-0.24204670930644387,-0.09773120273339027,0.0
2020-03-20,1.0,-0.2854310164892507,-0.2960342308495095,-0.18522229179711958,-0.2401586307660196,-0.08042162387810478,0.0
2020-03-23,1.0,-0.2860433744941372,-0.314516965860745,-0.1620836359863028,-0.23687869668984124,-0.07579122133444018,0.0
2020-03-24,1.0,-0.29819289592572634,-0.32469847059311147,-0.13868280349815557,-0.23057155883450076,-0.08020060513118082,0.0
2020-03-25,0.9991562570740641,-0.2955363941308419,-0.323441647973988,-0.13053320437099994,-0.2280781182474842,-0.08034078982569505,0.0008437429259358343
2020-03-26,1.0,-0.29067366073272477,-0.32450125975796124,-0.1378505637933171,-0.230804179918219,-0.0813473214654496,0.0
2020-03-27,1.0,-0.29270982234020826,-0.320093935062283,-0.12185011231366143,-0.23228507249336328,-0.07512762916071064,0.0
2020-03-30,1.0,-0.2961026227632977,-0.32218727020181387,-0.11802434839447667,-0.23259661737070023,-0.0737396846147561,0.0
2020-03-31,1.0,-0.29033440593051196,-0.3278685185939473,-0.11816219298602908,-0.22703759520997108,-0.0731945745590811,0.0
2020-04-01,0.9962584690059662,-0.29038325412074023,-0.33457376883405804,-0.1043786024876125,-0.22746485994539387,-0.06564870057639802,0.003741530994033775
2020-04-02,0.994197486246637,-0.292715737059792,-0.32387664136850985,-0.10117254949202907,-0.22784403485523833,-0.06216118539934948,0.005802513753363049
2020-04-03,0.9958170775851667,-0.2929654506696698,-0.32994811567389287,-0.10187829304589147,-0.22159433696657682,-0.06465430559465872,0.004182922414833286
2020-04-06,0.9943852894583809,-0.2912029517335418,-0.325452686037418,-0.10214762678216928,-0.22117949026449296,-0.06527101004632137,0.0056147105416190415
2020-04-07,1.0,-0.30350870026958576,-0.33859570296544395,-0.10505677640715627,-0.22726901396944693,-0.06788661057103178,0.0
2020-04-08,1.0,-0.301439803941591,-0.3394669662003472,-0.09964260185847035,-0.2268150719901971,-0.07491065046461758,0.0
2020-04-09,0.9997351587010552,-0.30330440451452556,-0.332824023143055,-0.10269730676771381,-0.2260318624455038,-0.07238316424235015,0.00026484129894470925
2020-04-13,0.9987800910865322,-0.30339134677944046,-0.327728529603123,-0.10489183474300585,-0.2250731945348081,-0.07209661678594664,0.0012199089134677943
2020-04-14,0.9959300206536265,-0.3076782893937553,-0.3124974689183169,-0.11551856801522697,-0.22194549062487343,-0.06722552950228809,0.004069979346373466
2020-04-15,0.9951385512882839,-0.3112542537676227,-0.3105250364608653,-0.11872062874736672,-0.22228974234321827,-0.06281396856263166,0.0048614487117160906
2020-04-16,0.9967140625950792,-0.32400965497657247,-0.3030973002576013,-0.12488590495121803,-0.22405225046145108,-0.052311312143769904,0.0032859374049207923
2020-04-17,0.9986552019234688,-0.33342842006601736,-0.2921471942621949,-0.13763804556012876,-0.22637434288275807,-0.04800521618647867,0.001344798076531236
2020-04-20,0.999592709500051,-0.33856022808268,-0.2873638122390796,-0.1440790143569901,-0.2227471744221566,-0.043722635169534674,0.00040729049994908873
2020-04-21,1.0,-0.3374766050939865,-0.29084954023923837,-0.14899503621124582,-0.21799983725282773,-0.039018634551224674,0.0
2020-04-22,1.0,-0.33837490597873593,-0.29220792421377895,-0.147201723892582,-0.2168689394401415,-0.03821837327966498,0.0
2020-04-23,1.0,-0.33820124304342525,-0.2925620506154284,-0.1476012511678921,-0.2160701953934273,-0.03668196774586668,0.0
2020-04-24,1.0,-0.33631230450501687,-0.2913840029248081,-0.15040419222488524,-0.21680139740829507,-0.03619449973595482,0.0
2020-04-27,1.0,-0.33093773473820975,-0.2889944576405384,-0.15542968512089653,-0.21594900217228008,-0.03885742128022413,0.0
2020-04-28,1.0,-0.32856330938172373,-0.29196606178703366,-0.15619291194738766,-0.21471197174521983,-0.03838346932976089,0.0
2020-04-29,1.0,-0.32985547255602465,-0.28978564468983437,-0.15865540759987007,-0.21547174407275088,-0.036111562195518025,0.0
2020-04-30,1.0,-0.3300553539203958,-0.2856505606358604,-0.15971532269510738,-0.21723879235183194,-0.034956102110748385,0.0
2020-05-01,1.0,-0.32644912849614915,-0.2864410214835833,-0.1610255370895825,-0.21576813944061612,-0.03708958248885286,0.0
2020-05-04,1.0,-0.3251452987991333,-0.28747898989489884,-0.16145886069540916,-0.21504222271723944,-0.03594499908871833,0.0
2020-05-05,1.0,-0.3266046492774771,-0.2880363186802051,-0.1670213412780446,-0.2131493078778298,-0.031920715024016534,0.0
2020-05-06,1.0,-0.33178102249156055,-0.2885874649204864,-0.17649570911457274,-0.214605279212592,-0.02212551348273478,0.0
2020-05-07,1.0,-0.33844399649787227,-0.287337364852483,-0.18292509111640504,-0.21161403294443426,-0.015800297273634273,0.0
2020-05-08,1.0,-0.339164613160092,-0.28759953566991836,-0.18218846099016353,-0.21202370527259023,-0.01555913080667169,0.0
2020-05-11,1.0,-0.33548650025471216,-0.2898217014773306,-0.1804381049414162,-0.2113295975547631,-0.020621497707590423,0.0
2020-05-12,1.0,-0.3360223267941902,-0.2885371468149687,-0.1837478864918821,-0.20980260343457802,-0.019006294689237913,0.0
2020-05-13,1.0,-0.33768717447916663,-0.28422037760416663,-0.18503824869791666,-0.21067301432291666,-0.01690673828125,0.0
2020-05-14,1.0,-0.3412169032415504,-0.27994468621629315,-0.18631797291251473,-0.21242933257412452,-0.01366575832757148,0.0
2020-05-15,1.0,-0.3381644476064641,-0.2865128569976623,-0.18804756580953347,-0.21207439780465495,-0.007927634922248196,0.0
2020-05-18,1.0,-0.3385269409922096,-0.2875943290686085,-0.18821064621768402,-0.2117242641824136,-0.007993816488009276,0.0
2020-05-19,1.0,-0.34448214902566393,-0.26724645926889234,-0.20988356735009042,-0.21037124337065408,-0.0,0.0
2020-05-20,1.0,-0.3469868747206306,-0.2625462229265716,-0.21260514445934414,-0.2096387500507944,-0.0,0.0
2020-05-21,1.0,-0.34401054873719444,-0.25663860432092506,-0.21764884876762347,-0.2103053047976468,-0.0,0.0
2020-05-22,1.0,-0.3423607873345361,-0.2564918611015386,-0.21868601893332792,-0.20956396586325027,-0.0,0.0
2020-05-26,1.0,-0.34206259121128585,-0.2565266742338252,-0.21931246959623804,-0.20901572887952002,-0.0,0.0
2020-05-27,1.0,-0.34312354312354315,-0.2544238370325327,-0.22132360393229958,-0.20806729502381677,-0.0,0.0
2020-05-28,1.0,-0.34832394309107856,-0.2461594584735114,-0.22494021320578816,-0.20724737546106764,-0.0,0.0
2020-05-29,1.0,-0.34937903928361597,-0.24212403006543895,-0.2256326100609818,-0.2088372941104966,-0.0,0.0
2020-06-01,1.0,-0.35044470616902895,-0.2347398773504447,-0.23658774316695771,-0.2088494497014986,-0.0,0.0
2020-06-02,1.0,-0.350212169817067,-0.23490954865693459,-0.23698048849816256,-0.20823097070229224,-0.0,0.0
2020-06-03,1.0,-0.3514040720120291,-0.23548177347909133,-0.2332059982931686,-0.21185028650384038,-0.0,0.0
2020-06-04,1.0,-0.351865398683248,-0.23248394700479558,-0.2368121596358612,-0.2108632040965618,-0.0,0.0
