Date,IWF,IWM,MPC,MTUM,SPY,VLUE,VXX
2019-01-08,-0.05814386880357808,-0.6368182382904708,1.0,-0.0951981612622686,-0.6565101254814262,-0.6592744440303143,0.0
2019-01-09,-0.05673780866112421,-0.6300409480084378,1.0,-0.09489390743268396,-0.656781238367043,-0.663667948877032,0.0
2019-01-10,-0.05623874293522142,-0.6325383516551768,1.0,-0.0942488044220856,-0.6568536115769208,-0.6654866157381529,0.0
2019-01-11,-0.05255465373013651,-0.6234101439810927,1.0,-0.10112883664520944,-0.6591721864601797,-0.6734770034518145,0.0
2019-01-14,-0.04936543486375513,-0.6215627721786736,1.0,-0.10261913649371655,-0.6544419559537141,-0.6825930073410477,0.0
2019-01-15,-0.04632050803137841,-0.616672892541402,1.0,-0.10546631801768147,-0.6548375046694059,-0.6896712738139708,0.0
2019-01-16,-0.034995325646618884,-0.6235899033966967,1.0,-0.09308195699594889,-0.6518853225303832,-0.7126519164848862,0.0
2019-01-17,-0.03300843894995796,-0.6224581945006695,1.0,-0.09662753402049014,-0.6508890480490767,-0.7110204590041416,0.0
2019-01-18,-0.033824451410658304,-0.6197492163009404,1.0,-0.10062695924764889,-0.6527586206896552,-0.7278369905956112,0.0
2019-01-22,-0.0,-0.6433519553072626,1.0,-0.0,-0.759393455706305,-0.7896249002394254,0.0
2019-01-23,-0.0,-0.6202406092020222,1.0,-0.0,-0.7658539706917514,-0.8134958725283163,0.0
2019-01-24,-0.0,-0.6219613613101331,1.0,-0.0,-0.7625383828045037,-0.8140672978505631,0.0
2019-01-25,-0.0,-0.5676751852214498,1.0,-0.0,-0.8622996834100329,-0.833871862658703,0.0
2019-01-28,-0.0,-0.5594576935641948,1.0,-0.0,-0.8751388435151912,-0.8323097027115323,0.0
2019-01-29,-0.0,-0.5509689668718083,1.0,-0.0,-0.8779625507398193,-0.8446052114704728,0.0
2019-01-30,-0.0,-0.5500637442385015,1.0,-0.0,-0.8769572750155274,-0.8419142885162302,0.0
2019-01-31,-0.0,-0.5512070824213517,1.0,-0.0,-0.8643298160791871,-0.8512626180131325,0.0
2019-02-01,-0.0,-0.5495015525412649,1.0,-0.0,-0.8785422454649452,-0.8404641281255106,0.0
2019-02-04,-0.0,-0.5522768908662653,1.0,-0.0,-0.8866461659251504,-0.8324718660036639,0.0
2019-02-05,-0.0,-0.5455050670153645,1.0,-0.0,-0.8833932657731285,-0.8401438378555084,0.0
2019-02-06,-0.0,-0.5374713396659024,1.0,-0.0,-0.8962004585653456,-0.8417622011136586,0.0
2019-02-07,-0.0,-0.539293084810168,1.0,-0.0,-0.8995970779965277,-0.8368984833098568,0.0
2019-02-08,-0.0,-0.5246498692182895,1.0,-0.0,-0.9064662450749925,-0.879780154289309,0.0
2019-02-11,-0.0,-0.5004976444827814,1.0,-0.0,-0.903556499236945,-0.9136089177891314,0.0
2019-02-12,-0.0,-0.49163946439277867,1.0,-0.0,-0.9234561321697422,-0.9157950836053562,0.0
2019-02-13,-0.0,-0.4960763450156281,1.0,-0.0,-0.9213938950588548,-0.9076611026135532,0.0
2019-02-14,-0.0,-0.4458539190813193,1.0,-0.0,-0.9514955267725999,-0.9408465749766324,0.0
2019-02-15,-0.0,-0.46430122615348635,1.0,-0.0,-0.9431692893655407,-0.9335137482877284,0.0
2019-02-19,-0.0,-0.4560360661212222,1.0,-0.0,-0.9511103690098515,-0.932309233594924,0.0
2019-02-20,-0.0,-0.44857038000867444,1.0,-0.0,-0.9549928268775231,-0.9327728288793247,0.0
2019-02-21,-0.0,-0.44303966374220244,1.0,-0.0,-0.9567001367715249,-0.9361510491376722,0.0
2019-02-22,-0.0,-0.45147974300076565,1.0,-0.0,-0.9444388961017345,-0.9330869869170079,0.0
2019-02-25,-0.0,-0.44735083851139174,1.0,-0.0,-0.953664729070622,-0.9396338611612214,0.0
2019-02-26,-0.0,-0.45274013750750947,1.0,-0.0,-0.948134303451038,-0.9367198451371739,0.0
2019-02-27,-0.0,-0.4512585965146559,1.0,-0.0,-0.9559991987714497,-0.9311944982306204,0.0
2019-02-28,-0.0,-0.4439910358898886,1.0,-0.0,-0.9506304980432819,-0.9501956718065357,0.0
2019-03-01,-0.0,-0.442070005024284,1.0,-0.0,-0.9473120080388546,-0.9601071847261766,0.0
2019-03-04,-0.0,-0.43774052136666336,1.0,-0.0,-0.9513770371114012,-0.9573001372017536,0.0
2019-03-05,-0.0,-0.4291367630290428,1.0,-0.0,-0.9652894224964785,-0.9592528003219531,0.0
2019-03-06,-0.0,-0.435965937552179,1.0,-0.0,-0.9496744030722993,-0.9538487226582067,0.0
2019-03-07,-0.0,-0.39569206222576786,1.0,-0.0,-0.973640473341311,-0.9546935247972345,0.0
2019-03-08,-0.0,-0.373915664668252,1.0,-0.0,-1.0145024617342666,-0.9608801955990219,0.0
2019-03-11,-0.0,-0.37152331325708865,1.0,-0.0,-1.0236177843946674,-0.988461798741287,0.0
2019-03-12,-0.0,-0.3480547870341907,1.0,-0.0,-1.041226901663422,-1.0264029784472453,0.0
2019-03-13,-0.0,-0.3658704008786381,1.0,-0.0,-1.0442064799560682,-1.022103239978034,0.0
2019-03-14,-0.0,-0.3680348386654322,1.0,-0.0,-1.0388505983609368,-1.0221170661454584,0.0
2019-03-15,-0.0,-0.36196171426607554,1.0,-0.0,-1.045021823555693,-1.0297625184726948,0.0
2019-03-18,-0.0,-0.37677642980935877,1.0,-0.0,-1.049636048526863,-1.0397920277296362,0.0
2019-03-19,-0.0,-0.3851947417971338,1.0,-0.0,-1.0446319606680847,-1.0570103560096238,0.0
2019-03-20,-0.0,-0.38964758478572176,1.0,-0.0,-1.03866438475778,-1.0643707869092942,0.0
2019-03-21,-0.0,-0.38898980019561274,1.0,-0.0,-1.0712589073634204,-1.032834986726282,0.0
2019-03-22,-0.0,-0.38406153413880306,1.0,-0.0,-1.1057178982860354,-1.0224079797695984,0.0
2019-03-25,-0.0,-0.3079596802224539,1.0,-0.032533889468196034,-1.1154675008689605,-1.0198470629127563,0.0
2019-03-26,-0.0,-0.3118789442488058,1.0,-0.03814371883825529,-1.111467522052927,-1.0251385934939508,0.0
2019-03-27,-0.0,-0.29389432621643274,1.0,-0.04618438925847236,-1.1150778447285012,-1.0278290550660025,0.0
2019-03-28,-0.0,-0.28760583992473604,1.0,-0.06289417749747378,-1.0957176208230253,-1.0382591727934771,0.0
2019-03-29,-0.0,-0.2676090750436301,1.0,-0.08191972076788832,-1.0870506108202445,-1.0537870855148344,0.0
2019-04-01,-0.0,-0.2829860507183358,1.0,-0.08738303127282847,-1.088217900998365,-1.0200368734128777,0.0
2019-04-02,-0.0,-0.2858927641853201,1.0,-0.11063682110012145,-1.0776331771646712,-0.9962866562554225,0.0
2019-04-03,-0.0,-0.2867815692542915,1.0,-0.1117172840364167,-1.0706094933629857,-1.0057682952255196,0.0
2019-04-04,-0.0,-0.28715934371523916,1.0,-0.09809510567296996,-1.06684510567297,-1.0239849833147943,0.0
2019-04-05,-0.0,-0.27912646720769047,1.0,-0.08808470621016336,-1.0741875936052385,-1.0415868482463169,0.0
2019-04-08,-0.0,-0.2925915552132204,1.0,-0.08000140046215251,-1.0819270359218542,-1.0466003781247812,0.0
2019-04-09,-0.0,-0.27395723799509286,1.0,-0.1000701016473887,-1.1008412197686646,-1.0302138100245357,0.0
2019-04-10,-0.0,-0.27163781624500666,1.0,-0.10133856612236317,-1.1013385661223631,-1.0297848482724787,0.0
2019-04-11,-0.0,-0.29042073234707794,1.0,-0.08477599412443605,-1.0826775784282867,-1.0394851886825445,0.0
2019-04-12,-0.0,-0.28720097782434084,1.0,-0.08803911297363366,-1.0817181770560504,-1.0352365985681857,0.0
2019-04-15,-0.0,-0.2772586728279705,1.0,-0.1215724915904998,-0.9959226665760591,-1.0030240222894227,0.0
2019-04-16,-0.0,-0.28997867803837957,1.0,-0.13402375875723424,-0.9730260263309303,-0.9874437337123905,0.0
2019-04-17,-0.0,-0.21924954852518225,1.0,-0.18396762758343924,-0.9690990569192696,-0.9719416761420641,0.0
2019-04-18,-0.0,-0.21982715472655073,1.0,-0.15976509059361338,-0.9633621408789083,-0.9938603223330775,0.0
2019-04-22,-0.0,-0.2271116163980472,1.0,-0.14833143850732294,-0.9721794957533606,-0.9961546178024477,0.0
2019-04-23,-0.0,-0.2314426592426123,1.0,-0.1521483916412303,-0.9920839902056149,-0.9785999396236541,0.0
2019-04-24,-0.0,-0.2207470822325519,1.0,-0.16596996956827073,-0.9711734608567701,-0.9862555596428452,0.0
2019-04-25,-0.0,-0.21065691962040176,1.0,-0.15428724724187656,-0.9836021595519937,-1.0048288119110695,0.0
2019-04-26,-0.0,-0.1885770059235326,1.0,-0.17851373182552505,-1.0167945611200861,-0.9817245557350566,0.0
2019-04-29,-0.0,-0.17962962962962964,1.0,-0.17255892255892255,-1.0206060606060607,-0.9941750841750842,0.0
2019-04-30,-0.0,-0.18868622964059767,1.0,-0.16926908062996365,-1.0205949656750573,-0.986673845739669,0.0
2019-05-01,-0.0,-0.19134825786904563,1.0,-0.16912977613196434,-1.0241710149806431,-0.9817875778488471,0.0
2019-05-02,-0.0,-0.19995961771436266,1.0,-0.1637838201642213,-1.0079081976039845,-0.9935051823933235,0.0
2019-05-03,-0.0,-0.1496751955455389,1.0,-0.19117062176852712,-0.9919130319501525,-0.9815723187060851,0.0
2019-05-06,-0.0,-0.15050842966446953,1.0,-0.19151402735914677,-0.9922824682852506,-0.9779404458282269,0.0
2019-05-07,-0.0,-0.14560503227942395,1.0,-0.19867571594106936,-0.9844727694090384,-0.98195662969707,0.0
2019-05-08,-0.0,-0.14513472560774754,1.0,-0.22732064035838986,-0.945747414190658,-0.9757889189011133,0.0
2019-05-09,-0.0,-0.16380623540164518,1.0,-0.19914694830912968,-0.9826343048644256,-1.0395382688466877,0.0
2019-05-10,-0.0,-0.16299303944315544,1.0,-0.18759383103589464,-1.0016718984577588,-1.0597788999590554,0.0
2019-05-13,-0.0,-0.1655838633967142,1.0,-0.18534644035511413,-0.9967345828089392,-1.0538113541276914,0.0
2019-05-14,-0.0,-0.11317379417423296,1.0,-0.23063421878691737,-0.9769804570155601,-1.0544773348634693,0.0
2019-05-15,-0.0,-0.11060156460749934,1.0,-0.23695036417588347,-0.9771378473158888,-1.0473091448610736,0.0
2019-05-16,-0.0,-0.11163214358005533,1.0,-0.24107685041495172,-0.9743944403211657,-1.0465218271371701,0.0
2019-05-17,-0.0,-0.11776824614137592,1.0,-0.23796818534904923,-0.9932452970380627,-1.0283697524401363,0.0
2019-05-20,-0.0,-0.11639925688228339,1.0,-0.24049991555480493,-0.9914879243371053,-1.0294207059618308,0.0
2019-05-21,-0.0,-0.12476847954201044,1.0,-0.2551608014817309,-0.9626199696918674,-1.0249873716113824,0.0
2019-05-22,-0.0,-0.11915322580645162,1.0,-0.26125672043010756,-0.9531250000000001,-1.0266801075268817,0.0
2019-05-23,-0.0,-0.12579060691696944,1.0,-0.25904992598573545,-0.9469115865966895,-1.0325662764096353,0.0
2019-05-24,-0.0,-0.12679804615125484,1.0,-0.25292235135590363,-0.9546235472460839,-1.0343607882769075,0.0
2019-05-28,-0.0,-0.12607671601615075,1.0,-0.2488896366083445,-0.9524562584118438,-1.0373485868102288,0.0
2019-05-29,-0.0,-0.13915110129209346,1.0,-0.252728124790788,-0.9388431411930106,-1.0166700140590479,0.0
2019-05-30,-0.0,-0.1353856449723942,1.0,-0.25296971724945627,-0.9361887234398527,-1.0216496570185711,0.0
2019-05-31,-0.0,-0.1510827767658369,1.0,-0.22370640221277746,-0.9450516089860351,-1.053295554206301,0.0
2019-06-03,-0.0,-0.15715483979198122,1.0,-0.2311021640664318,-0.9365878208354304,-1.0302969300452944,0.0
2019-06-04,-0.0,-0.14354356372433724,1.0,-0.21289607204059005,-0.9275225966869394,-1.0761399146534054,0.0
2019-06-05,-0.0,-0.13540625208291676,1.0,-0.2299540091981604,-0.9286142771445711,-1.0386922615476906,0.0
2019-06-06,-0.0,-0.15877938969484742,1.0,-0.20520260130065032,-0.9077872269468067,-1.0631982657995664,0.0
2019-06-07,-0.0,-0.16362727121186865,1.0,-0.2069011501916986,-0.9036839473245541,-1.0596766127687949,0.0
2019-06-10,-0.0,-0.1699652313452795,1.0,-0.1942364268520995,-0.8987697245252743,-1.0801684942497993,0.0
2019-06-11,-0.0,-0.16644928263268788,1.0,-0.18996020199993313,-0.9026788401725694,-1.0852814287147587,0.0
2019-06-12,-0.0,-0.1639525163016218,1.0,-0.1883297107507106,-0.9039625480688849,-1.0876442066544056,0.0
2019-06-13,-0.0,-0.1657906190364592,1.0,-0.18912584954300443,-0.9024741370651846,-1.0905956007901167,0.0
2019-06-14,-0.0,-0.16890080428954424,1.0,-0.1884383378016086,-0.9014410187667561,-1.0923927613941018,0.0
2019-06-17,-0.0,-0.16279848621856055,1.0,-0.18838541143373858,-0.9033122341672527,-1.0945778492246894,0.0
2019-06-18,-0.0,-0.17988193466156838,1.0,-0.18437646743140804,-0.9049439860468236,-1.0849265445763736,0.0
2019-06-19,-0.0,-0.15955808503515231,1.0,-0.20046869768998996,-0.897689989956478,-1.090123870103783,0.0
2019-06-20,-0.0,-0.1729946524064171,1.0,-0.19010695187165774,-0.8911096256684492,-1.0880347593582886,0.0
2019-06-21,-0.0,-0.16619414067773727,1.0,-0.19528824085324695,-0.9257459160253815,-1.0879910895099232,0.0
2019-06-24,-0.0,-0.1525974025974026,1.0,-0.18885281385281386,-0.9406452922077921,-1.0999391233766234,0.0
2019-06-25,-0.0,-0.16112428039282084,1.0,-0.18537080934642736,-0.9392820860142228,-1.1006095496105657,0.0
2019-06-26,-0.0,-0.16304715513158785,1.0,-0.18263311007374333,-0.9274744604559908,-1.109566335160003,0.0
2019-06-27,-0.0,-0.13672157078504865,1.0,-0.16323372648808498,-0.9428836697500086,-1.195797943674564,0.0
2019-06-28,-0.0,-0.12444246208742193,1.0,-0.17100116654086325,-0.9428394977012283,-1.1927194126123652,0.0
2019-07-01,-0.0,-0.12795492028587135,1.0,-0.1686366135239142,-0.9397333699835074,-1.1996632765255635,0.0
2019-07-02,-0.0,-0.13946291648041811,1.0,-0.1611250558745659,-0.932090912216759,-1.205790324244404,0.0
2019-07-03,-0.0,-0.14650163314423242,1.0,-0.15478769124978511,-0.9296200790785629,-1.207288980574179,0.0
2019-07-05,-0.0,-0.13293466680413787,1.0,-0.15709523318555177,-0.9319173797986047,-1.2148331443104101,0.0
2019-07-08,-0.0,-0.13842079922965816,1.0,-0.15190178141550315,-0.9316665520324644,-1.2170713254006467,0.0
2019-07-09,-0.0,-0.1353683269739782,1.0,-0.15162765116359012,-0.9316970884465986,-1.2187961912619023,0.0
2019-07-10,-0.0,-0.1453552288030782,1.0,-0.15507764188539233,-0.921018276762402,-1.2140305070770923,0.0
2019-07-11,-0.0,-0.14495293066721637,1.0,-0.15553494124922695,-0.9211502782931356,-1.214045214045214,0.0
2019-07-12,-0.0,-0.10062893081761005,1.0,-0.17549846112672285,-0.9200120433560818,-1.1492707078817075,0.0
2019-07-15,-0.0,-0.13546082718563274,1.0,-0.20078779584070502,-0.8959174817238041,-1.1059518643388857,0.0
2019-07-16,-0.0,-0.1456657431823492,1.0,-0.21960012016422442,-0.8889816081978704,-1.0835808938883138,0.0
2019-07-17,-0.0,-0.16570301794726114,1.0,-0.2100531399351626,-0.8883058721299424,-1.0781056782861536,0.0
2019-07-18,-0.0,-0.1637561889468754,1.0,-0.20620901913555464,-0.893483206209019,-1.0818948213568849,0.0
2019-07-19,-0.0,-0.16546233105847716,1.0,-0.221229760471029,-0.8724407868325974,-1.0862438110531245,0.0
2019-07-22,-0.0,-0.1465078940326465,1.0,-0.2117340112389617,-0.8757693336901258,-1.1109512978324858,0.0
2019-07-23,-0.0,-0.14640181915462816,1.0,-0.21087479935794545,-0.8752006420545747,-1.1115569823434992,0.0
2019-07-24,-0.0,-0.14751418084751416,1.0,-0.21361361361361358,-0.8696696696696695,-1.105839172505839,0.0
2019-07-25,-0.0,-0.16198761920696,1.0,-0.2048853940103731,-0.8628408900786346,-1.1164463777814957,0.0
2019-07-26,-0.0,-0.16682280513918632,1.0,-0.20389453961456105,-0.8603452890792291,-1.1147617773019272,0.0
2019-07-29,-0.0,-0.15385902670861504,1.0,-0.20315951536247406,-0.8634446750117143,-1.1264810228261597,0.0
2019-07-30,-0.0,-0.15945620144655773,1.0,-0.2042593088668631,-0.8624430752745781,-1.12232118939191,0.0
2019-07-31,-0.0,-0.1970154258886653,1.0,-0.2004694835680751,-0.8500335345405767,-1.1059356136820926,0.0
2019-08-01,-0.0,-0.20326751528515583,1.0,-0.18672947779893756,-0.8541311683538805,-1.0969229227222612,0.0
2019-08-02,-0.0,-0.19509263895843768,1.0,-0.1884493406776832,-0.8417626439659489,-1.113036220998164,0.0
2019-08-05,-0.0,-0.19595250041813012,1.0,-0.18869376149857836,-0.8413447064726544,-1.1190500083626025,0.0
2019-08-06,-0.0,-0.20425362487142903,1.0,-0.18922326553634825,-0.8232854441089618,-1.1011977836026412,0.0
2019-08-07,-0.0,-0.22270960023925832,1.0,-0.16392516532083876,-0.8151065031734956,-1.1212906656032966,0.0
2019-08-08,-0.0,-0.21329335332333832,1.0,-0.14705980343161754,-0.8294186240213227,-1.1419290354822589,0.0
2019-08-09,-0.0,-0.2089329531136017,1.0,-0.13750911864181975,-0.818489289740699,-1.150938391139996,0.0
2019-08-12,-0.0,-0.20653754627181384,1.0,-0.12847038603913274,-0.8188127974616605,-1.151341882601798,0.0
2019-08-13,-0.0,-0.18874435890629146,1.0,-0.12685824263339526,-0.8306012742235199,-1.1720865410140695,0.0
2019-08-14,-0.0,-0.19312239359237438,1.0,-0.1259349970212484,-0.8214403918713179,-1.1692261865360427,0.0
2019-08-15,-0.0,-0.2069972759197873,1.0,-0.13846860743706718,-0.8027831566510224,-1.1337753126128194,0.0
2019-08-16,-0.0,-0.19832209244941604,1.0,-0.1455502549761474,-0.8186543839447278,-1.1274880736963317,0.0
2019-08-19,-0.0,-0.1902544596012592,1.0,-0.15051154249737672,-0.8188942812172089,-1.1194582896117524,0.0
2019-08-20,-0.0,-0.1970207889998363,1.0,-0.129841217875266,-0.828940906858733,-1.1180553282042887,0.0
2019-08-21,-0.0,-0.1990121356841451,1.0,-0.13614209544993622,-0.8243106211769324,-1.1116417519871773,0.0
2019-08-22,-0.0,-0.20020265411518598,1.0,-0.13545139569850298,-0.8250310518402302,-1.1079296594103418,0.0
