Date,DKS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.3779053407620013,-1.6215881591535823,-0.0,-1.3156058303787497,-1.312623107659407,0.0
2018-10-30,1.0,-0.344127708095781,-1.6469783352337515,-0.0,-1.3405929304446977,-1.3695553021664766,0.0
2018-10-31,1.0,-0.34312113825746837,-1.6318802788957543,-0.0,-1.3326342044101807,-1.3610339549912136,0.0
2018-11-01,1.0,-0.30008035816783374,-1.700665824819194,-0.0,-1.3540925266903914,-1.385087819997704,0.0
2018-11-02,1.0,-0.30611082635685405,-1.6504356740133266,-0.0,-1.3642576456518025,-1.3742809955008828,0.0
2018-11-05,1.0,-0.29930963656073484,-1.6776402122439664,-0.0,-1.3689735836138528,-1.3595595367147828,0.0
2018-11-06,1.0,-0.29857819905213273,-1.6769828127676583,-0.0,-1.3715525609547192,-1.362930394564038,0.0
2018-11-07,1.0,-0.29634911580148315,-1.6771249286936678,-0.0,-1.3691386195094124,-1.3619509412435822,0.0
2018-11-08,1.0,-0.23726205402940842,-1.701926364983472,-0.0,-1.36777613131198,-1.3923401345035904,0.0
2018-11-09,1.0,-0.23838209982788292,-1.7137693631669533,-0.0,-1.383017785427424,-1.402065404475043,0.0
2018-11-12,1.0,-0.23411771409036522,-1.6875391715571761,-0.0,-1.3833399806278845,-1.3926841775397414,0.0
2018-11-13,1.0,-0.17886869373195177,-1.6909574769265616,-0.0,-1.3965800351056001,-1.3957307060755337,0.0
2018-11-14,1.0,-0.1864995727712902,-1.6984334947308457,-0.0,-1.4078040444317856,-1.4035887211620621,0.0
2018-11-15,1.0,-0.18395904436860067,-1.6975540386803183,-0.0,-1.4072810011376564,-1.3994311717861205,0.0
2018-11-16,1.0,-0.17813260857256102,-1.6815016137251573,-0.0,-1.4012230338032954,-1.4012796557386333,0.0
2018-11-19,1.0,-0.1948615472452184,-1.6922637739080788,-0.0,-1.410162717670568,-1.4121039109334856,0.0
2018-11-20,1.0,-0.14805605786618445,-1.676141500904159,-0.0,-1.4044416817359855,-1.4224118444846292,0.0
2018-11-21,1.0,-0.1462979482604817,-1.6591213202497772,-0.0,-1.3907225691347012,-1.3791815343443354,0.0
2018-11-23,1.0,-0.14657762938230384,-1.6474123539232055,-0.0,-1.3925431274346134,-1.378297161936561,0.0
2018-11-26,1.0,-0.145748762720347,-1.6492242673636213,-0.0,-1.3900350330868043,-1.3758549741422454,0.0
2018-11-27,1.0,-0.1304083885209713,-1.6458057395143486,-0.0,-1.3781456953642384,-1.3644039735099338,0.0
2018-11-28,1.0,-0.13324866088685183,-1.6386879452206087,-0.0,-1.3826826439891766,-1.3674968247832568,0.0
2018-11-29,1.0,-0.0860711376595167,-1.6107521042628292,-0.0,-1.368015204995927,-1.3655715449361934,0.0
2018-11-30,1.0,-0.0871752802843861,-1.6216024063439978,-0.0,-1.3775772491112934,-1.3826086956521737,0.0
2018-12-03,1.0,-0.08440316853318766,-1.6210325047801148,-0.0,-1.3762906309751435,-1.3812073204042612,0.0
2018-12-04,1.0,-0.07519738633269805,-1.620909338415464,-0.0,-1.3715219166893546,-1.3775660223250747,0.0
2018-12-06,1.0,-0.042260933635071836,-1.5182885111309932,-0.0,-1.3701384137676964,-1.3322456712804587,0.0
2018-12-07,1.0,-0.03860129548686081,-1.5201432408236348,-0.0,-1.3718995207751856,-1.3355626941913739,0.0
2018-12-10,1.0,-0.0,-1.5442665966937812,-0.0,-1.3869325636315928,-1.3167147730254527,0.0
2018-12-11,1.0,-0.0,-1.5458655311990748,-0.0,-1.4003574620196604,-1.310571413552016,0.0
2018-12-12,1.0,-0.0,-1.5458942277363052,-0.0,-1.4001156555567238,-1.3110608768794028,0.0
2018-12-13,1.0,-0.0,-1.5488969028425965,-0.0,-1.4333899024183285,-1.3211179465422147,0.0
2018-12-14,1.0,-0.0,-1.5522419739984081,-0.0,-1.4323162642610772,-1.3218890952507296,0.0
2018-12-17,1.0,-0.0,-1.5501537482769587,-0.0,-1.40297953557417,-1.3484784222245785,0.0
2018-12-18,1.0,-0.0,-1.524996065676966,-0.0,-1.382626029481194,-1.338141950375072,0.0
2018-12-19,1.0,-0.0,-1.524996065676966,-0.0,-1.382626029481194,-1.3381944080155275,0.0
2018-12-20,1.0,-0.0,-1.5013530391340548,-0.0,-1.3783825978351374,-1.3242610324729391,0.0
2018-12-21,1.0,-0.0,-1.4943448845736715,-0.0,-1.3701389247533955,-1.3000568093787122,0.0
2018-12-24,1.0,-0.0,-1.4592024539877302,-0.0,-1.3476482617586913,-1.3056237218813906,0.0
2018-12-26,1.0,-0.0,-1.4657575757575756,-0.0,-1.3063636363636364,-1.2783838383838384,0.0
2018-12-27,1.0,-0.0,-1.377372052903968,-0.0,-1.1727525397738163,-1.2419014759440292,0.0
2018-12-28,1.0,-0.0,-1.3903810118675828,-0.0,-1.1740738961226156,-1.2402344688415894,0.0
2018-12-31,1.0,-0.0,-1.391830850552619,-0.0,-1.1737145603075443,-1.2397885631907737,0.0
2019-01-02,1.0,-0.0,-1.3902169738863286,-0.0,-1.1693068356374807,-1.2408314132104454,0.0
2019-01-03,1.0,-0.0,-1.389339346543204,-0.0,-1.1713285035743415,-1.2371059828239697,0.0
2019-01-04,1.0,-0.0,-1.406320433510766,-0.0,-1.1374382582841798,-1.251666426893013,0.0
2019-01-07,1.0,-0.0,-1.3544262295081966,-0.0,-1.1155035128805622,-1.2139578454332554,0.0
2019-01-08,1.0,-0.0,-1.331242686637023,-0.0,-1.136110461034402,-1.213199157500585,0.0
2019-01-09,1.0,-0.0,-1.3147516471192935,-0.0,-1.1356945937105742,-1.2222326059529929,0.0
2019-01-10,1.0,-0.0,-1.3168552988494995,-0.0,-1.1360957814984565,-1.2238798989804507,0.0
2019-01-11,1.0,-0.0,-1.313783542459702,-0.0,-1.1472343625170356,-1.2384510550307815,0.0
2019-01-14,1.0,-0.0,-1.3150298528513,-0.0,-1.1518499365333081,-1.234403648159466,0.0
2019-01-15,1.0,-0.0,-1.3086966768795663,-0.0,-1.157812868253594,-1.24713646005185,0.0
2019-01-16,1.0,-0.0,-1.2980972515856235,-0.0,-1.145736434108527,-1.2542635658914727,0.0
2019-01-17,1.0,-0.0,-1.292902193354043,-0.0,-1.1535347830179798,-1.2603313564906335,0.0
2019-01-18,1.0,-0.0,-1.276824135811226,-0.0,-1.157469144559512,-1.2945098595545468,0.0
2019-01-22,1.0,-0.0,-1.328116594121387,-0.0,-1.2063872450726267,-1.3561891720056731,0.0
2019-01-23,1.0,-0.0,-1.2974326248097785,-0.0,-1.2231603750429532,-1.3883952677826323,0.0
2019-01-24,1.0,-0.0,-1.2798084440969508,-0.0,-1.2326035965598126,-1.3742181391712278,0.0
2019-01-25,1.0,-0.0,-1.2233291614518147,-0.0,-1.3178473091364202,-1.4650312891113892,0.0
2019-01-28,1.0,-0.0,-1.1972755045825614,-0.0,-1.3492763059047428,-1.4617619071467924,0.0
2019-01-29,1.0,-0.0,-1.1889934101312942,-0.0,-1.3556516927410835,-1.4857387192514715,0.0
2019-01-30,1.0,-0.0,-1.1884990449381723,-0.0,-1.3546295365436816,-1.483512616869408,0.0
2019-01-31,1.0,-0.0,-1.208358570563295,-0.0,-1.3149101554613367,-1.5241772663032507,0.0
2019-02-01,1.0,-0.0,-1.2062105528906841,-0.0,-1.3261297652108053,-1.5168391820247413,0.0
2019-02-04,1.0,-0.0,-1.2086741391497524,-0.0,-1.3275775017671412,-1.512723417146319,0.0
2019-02-05,1.0,-0.0,-1.1996666329932317,-0.0,-1.3232649762602284,-1.5280331346600668,0.0
2019-02-06,1.0,-0.0,-1.1992387718853081,-0.0,-1.3430601370210606,-1.5325551890383151,0.0
2019-02-07,1.0,-0.0,-1.2015740035542017,-0.0,-1.3482609799441483,-1.5275958365067277,0.0
2019-02-08,1.0,-0.0,-1.1937303119601665,-0.0,-1.359719540697084,-1.5272838126206685,0.0
2019-02-11,1.0,-0.0,-1.168794831357786,-0.0,-1.3636363636363638,-1.554815078597955,0.0
2019-02-12,1.0,-0.0,-1.1779661016949152,-0.0,-1.3734939759036144,-1.553706350827037,0.0
2019-02-13,1.0,-0.0,-1.2004375031795291,-0.0,-1.3554458971358805,-1.5314137457394315,0.0
2019-02-14,1.0,-0.0,-1.162062990520844,-0.0,-1.3866068698399754,-1.5476505962694933,0.0
2019-02-15,1.0,-0.0,-1.193895230330208,-0.0,-1.3696494088870772,-1.5322564207093357,0.0
2019-02-19,1.0,-0.0,-1.1742886178861789,-0.0,-1.3793699186991868,-1.5275914634146341,0.0
2019-02-20,1.0,-0.0,-1.173407174067676,-0.0,-1.379534600142262,-1.527842698912712,0.0
2019-02-21,1.0,-0.0,-1.1919043517908707,-0.0,-1.3675971427123967,-1.5066619382947464,0.0
2019-02-22,1.0,-0.0,-1.1882817643186305,-0.0,-1.3719552337063856,-1.5038233655745177,0.0
2019-02-25,1.0,-0.0,-1.1846326187687763,-0.0,-1.3900911451703244,-1.5171851927287539,0.0
2019-02-26,1.0,-0.0,-1.182299084435402,-0.0,-1.3927263479145473,-1.5114954221770092,0.0
2019-02-27,1.0,-0.0,-1.1728929153094463,-0.0,-1.4097109120521174,-1.506972719869707,0.0
2019-02-28,1.0,-0.0,-1.1668936298986232,-0.0,-1.3902254501437434,-1.4865082967670349,0.0
2019-03-01,1.0,-0.0,-1.1710095257295499,-0.0,-1.3867748601380978,-1.482284159064563,0.0
2019-03-04,1.0,-0.0,-1.1642054331938914,-0.0,-1.3804747744569326,-1.4953883372813872,0.0
2019-03-05,1.0,-0.0,-1.1611875379324297,-0.0,-1.3952053408861014,-1.5012644143232854,0.0
2019-03-06,1.0,-0.0,-1.1574743440675395,-0.0,-1.3983620646074517,-1.499519741165765,0.0
2019-03-07,1.0,-0.0,-1.1156974688021017,-0.0,-1.4427828020007074,-1.493760420350629,0.0
2019-03-08,1.0,-0.0,-1.1154948316446627,-0.0,-1.486490635554191,-1.515198035001535,0.0
2019-03-11,1.0,-0.0,-1.1120378951704253,-0.0,-1.4798681907115643,-1.5568427556379365,0.0
2019-03-12,1.0,-0.0,-1.0885726201647379,-0.0,-1.51579605880513,-1.608852048795746,0.0
2019-03-13,1.0,-0.0,-1.1857198163818372,-0.0,-1.6306620209059233,-1.7143410209612302,0.0
2019-03-14,1.0,-0.0,-1.1835152052290479,-0.0,-1.6384534426411124,-1.7172769068852825,0.0
2019-03-15,1.0,-0.0,-1.1808161220286142,-0.0,-1.64883371374492,-1.7372933251684017,0.0
2019-03-18,1.0,-0.0,-1.2231179743385943,-0.0,-1.6882593391620304,-1.7659248325195867,0.0
2019-03-19,1.0,-0.0,-1.230181361925402,-0.0,-1.689517508839968,-1.7835063305577734,0.0
2019-03-20,1.0,-0.0,-1.2274055819817755,-0.0,-1.7021032723938334,-1.8014785947618774,0.0
2019-03-21,1.0,-0.0,-1.229570200573066,-0.0,-1.7121489971346704,-1.7889398280802293,0.0
2019-03-22,1.0,-0.0,-1.2342493491466588,-0.0,-1.7547584610934337,-1.796355221290136,0.0
2019-03-25,1.0,-0.0,-1.1105413105413104,-0.0,-1.78985754985755,-1.7976068376068377,0.0
2019-03-26,1.0,-0.0,-1.1321123040707355,-0.0,-1.7913532755353965,-1.8181087443302522,0.0
2019-03-27,1.0,-0.0,-1.110213204951857,-0.0,-1.7990027510316369,-1.8220999541494727,0.0
2019-03-28,1.0,-0.0,-1.1082883090010345,-0.0,-1.795838602138177,-1.8436601908265318,0.0
2019-03-29,1.0,-0.0,-1.0840551629815365,-0.0,-1.7807727376339184,-1.8338272167768406,0.0
2019-04-01,1.0,-0.0,-1.0881569249957481,-0.0,-1.7589999433074437,-1.822098758433018,0.0
2019-04-02,1.0,-0.0,-1.100505617977528,-0.0,-1.755561797752809,-1.7618539325842697,0.0
2019-04-03,1.0,-0.0,-1.0997863728356194,-0.0,-1.7660220373285358,-1.7559028558578818,0.0
2019-04-04,1.0,-0.0,-1.0982258518727117,-0.0,-1.7760630808223035,-1.7578710222472542,0.0
2019-04-05,1.0,-0.0,-1.0889114839292775,-0.0,-1.781336496638988,-1.7785121165904085,0.0
2019-04-08,1.0,-0.0,-1.0842668167745568,-0.0,-1.7772023641992682,-1.7675766957500705,0.0
2019-04-09,1.0,-0.0,-1.066252821670429,-0.0,-1.816196388261851,-1.7608916478555303,0.0
2019-04-10,1.0,-0.0,-1.047731755424063,-0.0,-1.8308819385742463,-1.7568329106790648,0.0
2019-04-11,1.0,-0.0,-1.0356317302813327,-0.0,-1.849467215425382,-1.7528330608332865,0.0
2019-04-12,1.0,-0.0,-1.0381358308563737,-0.0,-1.8303516347933375,-1.7397229544052493,0.0
2019-04-15,1.0,-0.0,-1.0403053777927473,-0.0,-1.8263163803749862,-1.7469406085101604,0.0
2019-04-16,1.0,-0.0,-1.0460189919649379,-0.0,-1.8256447715907176,-1.747204585042423,0.0
2019-04-17,1.0,-0.0,-1.0441721928740024,-0.0,-1.827975722153535,-1.747780150612566,0.0
2019-04-18,1.0,-0.0,-1.0423743063729611,-0.0,-1.8228238327448012,-1.7398127907628496,0.0
2019-04-22,1.0,-0.0,-1.059341155234657,-0.0,-1.832976083032491,-1.748476985559567,0.0
2019-04-23,1.0,-0.0,-1.0818507329081346,-0.0,-1.8035134832717912,-1.7093543694752154,0.0
2019-04-24,1.0,-0.0,-1.068790448560589,-0.0,-1.7963066279848245,-1.7140147288551661,0.0
2019-04-25,1.0,-0.0,-1.07699189264747,-0.0,-1.8041934582052,-1.7100922560805143,0.0
2019-04-26,1.0,-0.0,-1.0719766985940737,-0.0,-1.8138688175656754,-1.7154539853245951,0.0
2019-04-29,1.0,-0.0,-1.062143097077595,-0.0,-1.8125069980965176,-1.7238271190236256,0.0
2019-04-30,1.0,-0.0,-1.0627066405155505,-0.0,-1.8219108994116,-1.719193051274867,0.0
2019-05-01,1.0,-0.0,-1.065125932574185,-0.0,-1.8352499018342963,-1.7091490435855725,0.0
2019-05-02,1.0,-0.0,-1.0727793053139554,-0.0,-1.8213904943605856,-1.7171314741035857,0.0
2019-05-03,1.0,-0.0,-1.0827084499160606,-0.0,-1.805316172355904,-1.707946278679351,0.0
2019-05-06,1.0,-0.0,-1.0562322709828134,-0.0,-1.8082763223761054,-1.6975360142388343,0.0
2019-05-07,1.0,-0.0,-1.0498141676374326,-0.0,-1.7999667165917788,-1.6974538192710933,0.0
2019-05-08,1.0,-0.0,-1.0310227022261407,-0.0,-1.782400264491955,-1.6967709940489308,0.0
2019-05-09,1.0,-0.0,-1.0284550608178766,-0.0,-1.7812207606362485,-1.694204414111949,0.0
2019-05-10,1.0,-0.0,-1.02756837065977,-0.0,-1.786606504154515,-1.6884939195509823,0.0
2019-05-13,1.0,-0.0,-1.0252419709634844,-0.0,-1.785855697316322,-1.6882424109106906,0.0
2019-05-14,1.0,-0.0,-0.9472717450027013,-0.0,-1.7874122096164236,-1.6678011885467314,0.0
2019-05-15,1.0,-0.0,-0.6489489117416264,-0.0,-1.1799859579564698,-1.301036633213563,0.0
2019-05-16,1.0,-0.0,-0.6464493406503399,-0.0,-1.1565238758293062,-1.292366287165206,0.0
2019-05-17,1.0,-0.0,-0.620377878689588,-0.0,-1.1155124878365228,-1.3186020110282193,0.0
2019-05-20,1.0,-0.0,-0.5934416949700793,-0.0,-1.1267588549247936,-1.3231845382500402,0.0
2019-05-21,1.0,-0.0,-0.5885631209110734,-0.0,-1.126564897827316,-1.3233179872385108,0.0
2019-05-22,1.0,-0.0,-0.5845084649884844,-0.0,-1.1302274839387452,-1.3257909410481232,0.0
2019-05-23,1.0,-0.0,-0.5894600920022596,-0.0,-1.1332015172302479,-1.3125655717859737,0.0
2019-05-24,1.0,-0.0,-0.5577379754477761,-0.0,-1.1406319178909237,-1.3265445763735157,0.0
2019-05-28,1.0,-0.0,-0.5467906901828139,-0.0,-1.1465732463558025,-1.3334138680840781,0.0
2019-05-29,1.0,-0.0,-0.5548773141640897,-0.0,-1.1420424882534839,-1.3189831733665314,0.0
2019-05-30,1.0,-0.0,-0.5613863404689092,-0.0,-1.1840163098878695,-1.3320693170234454,0.0
2019-05-31,1.0,-0.0,-0.5568725221727225,-0.0,-1.2028446478930805,-1.3274206073486738,0.0
2019-06-03,1.0,-0.0,-0.5709632766061395,-0.0,-1.232432212360557,-1.267934207312108,0.0
2019-06-04,1.0,-0.0,-0.6003724244018945,-0.0,-1.1708699348257297,-1.2768894466259157,0.0
2019-06-05,1.0,-0.0,-0.5961999041992655,-0.0,-1.1848555005588375,-1.2106019479482675,0.0
2019-06-06,1.0,-0.0,-0.6042415528396837,-0.0,-1.153686396677051,-1.2359613387650772,0.0
2019-06-07,1.0,-0.0,-0.6312320230105466,-0.0,-1.1368248641738574,-1.2268296580377118,0.0
2019-06-10,1.0,-0.0,-0.6258283433133732,-0.0,-1.125429141716567,-1.240758483033932,0.0
2019-06-11,1.0,-0.0,-0.6308240855734946,-0.0,-1.135250991546813,-1.240174672489083,0.0
2019-06-12,1.0,-0.0,-0.6349849548645937,-0.0,-1.141865596790371,-1.235145436308927,0.0
2019-06-13,1.0,-0.0,-0.6565437454808388,-0.0,-1.135494496665863,-1.225034144773841,0.0
2019-06-14,1.0,-0.0,-0.6377968630297165,-0.0,-1.1756380791097132,-1.218660537881537,0.0
2019-06-17,1.0,-0.0,-0.6227057786326841,-0.0,-1.1980844754348001,-1.1865833132964654,0.0
2019-06-18,1.0,-0.0,-0.6364655483044401,-0.0,-1.1889338191135845,-1.1782840212995958,0.0
2019-06-19,1.0,-0.0,-0.6253604613905799,-0.0,-1.217758731175905,-1.162007369432874,0.0
2019-06-20,1.0,-0.0,-0.6369490440764738,-0.0,-1.2032637389008878,-1.15946724262059,0.0
2019-06-21,1.0,-0.0,-0.6469418595402847,-0.0,-1.1807444523979957,-1.14912908613696,0.0
2019-06-24,1.0,-0.0,-0.6274290730617293,-0.0,-1.186824149076254,-1.1759706316587528,0.0
2019-06-25,1.0,-0.0,-0.6243519183217675,-0.0,-1.1886416208024249,-1.1752412857940495,0.0
2019-06-26,1.0,-0.0,-0.6193004871037291,-0.0,-1.1576698874071707,-1.215723069552024,0.0
2019-06-27,1.0,-0.0,-0.619382977872034,-0.0,-1.1793045496378696,-1.2027529910767878,0.0
2019-06-28,1.0,-0.0,-0.6062629979203328,-0.0,-1.189969604863222,-1.2030875059990402,0.0
2019-07-01,1.0,-0.0,-0.5963288108539505,-0.0,-1.2000399042298484,-1.1940542697525938,0.0
2019-07-02,1.0,-0.0,-0.6005660076530612,-0.0,-1.193439094387755,-1.1919642857142856,0.0
2019-07-03,1.0,-0.0,-0.6023319670500218,-0.0,-1.1883083290222451,-1.1888654542560388,0.0
2019-07-05,1.0,-0.0,-0.573994595453823,-0.0,-1.2050945795580992,-1.1948020982355747,0.0
2019-07-08,1.0,-0.0,-0.5841354794903543,-0.0,-1.2061349203179297,-1.2038183488437113,0.0
2019-07-09,1.0,-0.0,-0.5740415335463259,-0.0,-1.2073482428115014,-1.212220447284345,0.0
2019-07-10,1.0,-0.0,-0.5234462374181178,-0.0,-1.240134206742291,-1.2307077807956541,0.0
2019-07-11,1.0,-0.0,-0.5202429958834579,-0.0,-1.2504696055313538,-1.2259302186163623,0.0
2019-07-12,1.0,-0.0,-0.5186798257881489,-0.0,-1.2554041635034165,-1.221600671275023,0.0
2019-07-15,1.0,-0.0,-0.5100539676194284,-0.0,-1.2506496102338598,-1.2368578852688388,0.0
2019-07-16,1.0,-0.0,-0.5128738205661283,-0.0,-1.270190308651847,-1.2150567727490804,0.0
2019-07-17,1.0,-0.0,-0.5129250069918894,-0.0,-1.2671700827040633,-1.215310240121459,0.0
2019-07-18,1.0,-0.0,-0.5168360231121738,-0.0,-1.26252241482367,-1.2054991034070532,0.0
2019-07-19,1.0,-0.0,-0.5214684756584198,-0.0,-1.2684756584197925,-1.2004788507581805,0.0
2019-07-22,1.0,-0.0,-0.5074281150159744,-0.0,-1.2718450479233225,-1.2143370607028754,0.0
2019-07-23,1.0,-0.0,-0.5038110060257792,-0.0,-1.2718384612314937,-1.214932758689493,0.0
2019-07-24,1.0,-0.0,-0.5024967043502577,-0.0,-1.2740782167538849,-1.2181520393081133,0.0
2019-07-25,1.0,-0.0,-0.46533504122968544,-0.0,-1.333279961572332,-1.2042670722920503,0.0
2019-07-26,1.0,-0.0,-0.45252533312056176,-0.0,-1.3287321471315727,-1.2082103247426794,0.0
2019-07-29,1.0,-0.0,-0.4395560523794315,-0.0,-1.3307250079846695,-1.2220536569786011,0.0
2019-07-30,1.0,-0.0,-0.44341350748646063,-0.0,-1.318254221089519,-1.2204921949665497,0.0
2019-07-31,1.0,-0.0,-0.4393506390410415,-0.0,-1.3136461062157656,-1.2162419623719936,0.0
2019-08-01,1.0,-0.0,-0.4602187178064823,-0.0,-1.3020841588081467,-1.1999762263253824,0.0
2019-08-02,1.0,-0.0,-0.4636476775462684,-0.0,-1.3065960094744873,-1.2444096511301137,0.0
2019-08-05,1.0,-0.0,-0.46449359720605354,-0.0,-1.3078158243346314,-1.2419413110673998,0.0
2019-08-06,1.0,-0.0,-0.466603617448871,-0.0,-1.2405721716514955,-1.2334003231272412,0.0
2019-08-07,1.0,-0.0,-0.4793180657579447,-0.0,-1.2105904073535765,-1.238284165455474,0.0
2019-08-08,1.0,-0.0,-0.48028815706143135,-0.0,-1.224944585180494,-1.2529686510449654,0.0
2019-08-09,1.0,-0.0,-0.47688679245283017,-0.0,-1.1993317610062892,-1.254559748427673,0.0
2019-08-12,1.0,-0.0,-0.4862058395279332,-0.0,-1.1427312437734694,-1.2028124760518049,0.0
2019-08-13,1.0,-0.0,-0.47401647547925163,-0.0,-1.159519593502194,-1.215874971129417,0.0
2019-08-14,1.0,-0.0,-0.4896620507115732,-0.0,-1.137327860677433,-1.2089838505504624,0.0
2019-08-15,1.0,-0.0,-0.5239791518242154,-0.0,-1.1102028572499907,-1.1154898946342195,0.0
2019-08-16,1.0,-0.0,-0.525279103860467,-0.0,-1.100702928241176,-1.132992519640642,0.0
2019-08-19,1.0,-0.0,-0.49516441005802697,-0.0,-1.098534444279125,-1.1259485195655408,0.0
2019-08-20,1.0,-0.0,-0.5049852289512556,-0.0,-1.0792097488921715,-1.1085672082717875,0.0
2019-08-21,1.0,-0.0,-0.5079248064872836,-0.0,-1.0814964983413196,-1.0965352008846296,0.0
2019-08-22,1.0,-0.0,-0.5084121783308176,-0.0,-1.0817288222950336,-1.0913374811324228,0.0
2019-08-23,1.0,-0.0,-0.49810901001112345,-0.0,-1.0939191694475343,-1.1157953281423802,0.0
2019-08-26,1.0,-0.0,-0.4903343687191668,-0.0,-1.0620135209208843,-1.1019550520738168,0.0
2019-08-27,1.0,-0.0,-0.49359021586974144,-0.0,-1.0876740587931926,-1.1025565460841378,0.0
2019-08-28,1.0,-0.0,-0.4733909983873332,-0.0,-1.0945975663392464,-1.0971631725553437,0.0
2019-08-29,1.0,-0.0,-0.4495707762557078,-0.0,-1.100931506849315,-1.1024657534246576,0.0
2019-08-30,1.0,-0.0,-0.4437327121851798,-0.0,-1.102598631532974,-1.093172223031009,0.0
2019-09-03,1.0,-0.0,-0.4641190198366395,-0.0,-1.1180717619603269,-1.0642867561260212,0.0
2019-09-04,1.0,-0.0,-0.4487361855782908,-0.0,-1.1235729656782287,-1.0750629171681803,0.0
2019-09-05,1.0,-0.0,-0.4512719585975654,-0.0,-1.1228588089510896,-1.070413295429696,0.0
2019-09-06,1.0,-0.0,-0.4514499600261647,-0.0,-1.1252998037648085,-1.0572352641907117,0.0
2019-09-09,1.0,-0.0,-0.4707311765559262,-0.0,-1.118018279413898,-1.0381183809661974,0.0
2019-09-10,1.0,-0.0,-0.4850216576274889,-0.0,-1.0619153350562371,-1.093036799767044,0.0
2019-09-11,1.0,-0.0,-0.47876405721148596,-0.0,-1.0711504167121593,-1.0895294246096736,0.0
2019-09-12,1.0,-0.0,-0.4680069802952083,-0.0,-1.0754380862357305,-1.092125354468116,0.0
2019-09-13,1.0,-0.0,-0.4642351146147418,-0.0,-1.0741090565626474,-1.094416391179569,0.0
2019-09-16,1.0,-0.0,-0.4688748456453839,-0.0,-1.06867872448609,-1.0943197501271158,0.0
2019-09-17,1.0,-0.0,-0.449525609800429,-0.0,-1.0785561089098115,-1.107055872623505,0.0
2019-09-18,1.0,-0.0,-0.41862233811386357,-0.0,-1.0756917282341012,-1.127263508619441,0.0
2019-09-19,1.0,-0.0,-0.4332801508448763,-0.0,-1.0537022264123577,-1.139096381173399,0.0
2019-09-20,1.0,-0.0,-0.43743199129488575,-0.0,-1.054044250997461,-1.1356184258251723,0.0
