Date,IWF,IWM,MTUM,SPY,TTEC,VLUE,VXX
2018-12-21,-0.04934570544848918,-1.431834403997145,-0.0,-1.3139186295503211,1.0,-0.9634070901736854,0.0
2018-12-24,-0.027424370935821316,-1.4074545283196684,-0.0,-1.3038356422580342,1.0,-0.9734238054848743,0.0
2018-12-26,-0.02489645865326446,-1.4167248359625855,-0.0,-1.2651589185164502,1.0,-0.9467169249383406,0.0
2018-12-27,-0.0,-1.3453008101288237,-0.0,-1.1596794900172651,1.0,-0.9219531630439595,0.0
2018-12-28,-0.0,-1.3481337343003716,-0.0,-1.1566867150185742,1.0,-0.9176101185211393,0.0
2018-12-31,-0.0,-1.3599928986729395,-0.0,-1.158892192978563,1.0,-0.9194443211575163,0.0
2019-01-02,-0.0,-1.362589480236539,-0.0,-1.1625983726824063,1.0,-0.9210350806989462,0.0
2019-01-03,-0.0,-1.3616246000710988,-0.0,-1.1655261286882335,1.0,-0.9165037326697476,0.0
2019-01-04,-0.0,-1.3606224926156152,-0.0,-1.1360049376184809,1.0,-0.9119604990521535,0.0
2019-01-07,-0.0,-1.3565167598995729,-0.0,-1.1344315729198784,1.0,-0.9137999383341409,0.0
2019-01-08,-0.0,-1.3330399190176487,-0.0,-1.1554068923022753,1.0,-0.9127239117996567,0.0
2019-01-09,-0.0,-1.3204058327477162,-0.0,-1.1537245256500352,1.0,-0.9180428671820099,0.0
2019-01-10,-0.0,-1.3161457646489956,-0.0,-1.1619411842278782,1.0,-0.9177106686008176,0.0
2019-01-11,-0.0,-1.3068818057576157,-0.0,-1.1692456906052993,1.0,-0.9324163470440417,0.0
2019-01-14,-0.0,-1.305202261084614,-0.0,-1.1682123299770357,1.0,-0.9427662957074722,0.0
2019-01-15,-0.0,-1.2995886957675467,-0.0,-1.1677502100747423,1.0,-0.955287249568794,0.0
2019-01-16,-0.0,-1.298665724131837,-0.0,-1.15463462048246,1.0,-0.9647874878501369,0.0
2019-01-17,-0.0,-1.2962897526501769,-0.0,-1.1552120141342757,1.0,-0.9654151943462898,0.0
2019-01-18,-0.0,-1.286343808421615,-0.0,-1.1625122407193091,1.0,-1.002314608742099,0.0
2019-01-22,-0.0,-1.3755832037325038,-0.0,-1.276598664349099,1.0,-0.9219650535175189,0.0
2019-01-23,-0.0,-1.2779509418620407,-0.0,-1.267606270045625,1.0,-0.9717667253918778,0.0
2019-01-24,-0.0,-1.2768014456742716,-0.0,-1.268940591822905,1.0,-0.9719900609893835,0.0
2019-01-25,-0.0,-1.2353976562138127,-0.0,-1.4104405021075548,1.0,-0.9861503543471213,0.0
2019-01-28,-0.0,-1.2129535121091213,-0.0,-1.4401503201261947,1.0,-0.986406235501531,0.0
2019-01-29,-0.0,-1.1937104577595832,-0.0,-1.4462690733159658,1.0,-1.0120487532564197,0.0
2019-01-30,-0.0,-1.1939625098841806,-0.0,-1.4463463416903113,1.0,-1.0110702823387134,0.0
2019-01-31,-0.0,-1.2155613431308716,-0.0,-1.398939633522463,1.0,-1.0362291879825134,0.0
2019-02-01,-0.0,-1.2131094157052473,-0.0,-1.4110066989207295,1.0,-1.0279121697059916,0.0
2019-02-04,-0.0,-1.2067555638154532,-0.0,-1.4103052548436554,1.0,-1.029131626631975,0.0
2019-02-05,-0.0,-1.1949609520267759,-0.0,-1.4029378951283005,1.0,-1.0506693938267013,0.0
2019-02-06,-0.0,-1.1805426500650438,-0.0,-1.402202192900948,1.0,-1.0632317413120238,0.0
2019-02-07,-0.0,-1.1742744369630833,-0.0,-1.3994892036220106,1.0,-1.0698397956814487,0.0
2019-02-08,-0.0,-1.1755202756180454,-0.0,-1.4151962381861354,1.0,-1.0649937147911914,0.0
2019-02-11,-0.0,-1.1413139637752014,-0.0,-1.4134655678167343,1.0,-1.101364250128044,0.0
2019-02-12,-0.0,-1.1602387725598098,-0.0,-1.413281723639416,1.0,-1.0900526978501142,0.0
2019-02-13,-0.0,-1.170631588767609,-0.0,-1.4116522063625339,1.0,-1.0823304412725068,0.0
2019-02-14,-0.0,-1.1307559253891826,-0.0,-1.4414473376653734,1.0,-1.1026599971950821,0.0
2019-02-15,-0.0,-1.149650939418076,-0.0,-1.436630276905777,1.0,-1.099095722250855,0.0
2019-02-19,-0.0,-1.124889075708748,-0.0,-1.4523375834851247,1.0,-1.09326981458129,0.0
2019-02-20,-0.0,-1.12819434711516,-0.0,-1.450829245503387,1.0,-1.092735342209764,0.0
2019-02-21,-0.0,-1.1132172370325413,-0.0,-1.4528689481301649,1.0,-1.1026658574163126,0.0
2019-02-22,-0.0,-1.0987354766459803,-0.0,-1.4642340534739398,1.0,-1.1031683075918062,0.0
2019-02-25,-0.0,-1.0931342724762485,-0.0,-1.477044039874573,1.0,-1.1099358824355314,0.0
2019-02-26,-0.0,-1.0877725384004857,-0.0,-1.48064802278351,1.0,-1.1002847938745972,0.0
2019-02-27,-0.0,-1.0713859978909726,-0.0,-1.4210719361789923,1.0,-1.0924304250149008,0.0
2019-02-28,-0.0,-1.0687961815595026,-0.0,-1.419707191702235,1.0,-1.10096837853963,0.0
2019-03-01,-0.0,-1.0520078399197776,-0.0,-1.415743652855645,1.0,-1.0902958202288162,0.0
2019-03-04,-0.0,-1.051567055393586,-0.0,-1.4070244169096209,1.0,-1.096802113702624,0.0
2019-03-05,-0.0,-1.042797113364392,-0.0,-1.4222618068877317,1.0,-1.1024024846990044,0.0
2019-03-06,-0.0,-1.0407324535366913,-0.0,-1.4233070003196495,1.0,-1.102379104068679,0.0
2019-03-07,-0.0,-1.065279309077545,-0.0,-1.4134049981624401,1.0,-1.115260933480338,0.0
2019-03-08,-0.0,-1.0707712740726685,-0.0,-1.5063086993643866,1.0,-1.1662555734750024,0.0
2019-03-11,-0.0,-1.0685233036654225,-0.0,-1.5002392573452006,1.0,-1.21633649153029,0.0
2019-03-12,-0.0,-0.9896882494004797,-0.0,-1.517074340527578,1.0,-1.2894004796163072,0.0
2019-03-13,-0.0,-1.014322103138367,-0.0,-1.5148267410006249,1.0,-1.2769260345076174,0.0
2019-03-14,-0.0,-1.0196040837846905,-0.0,-1.5006950103053251,1.0,-1.2728274936490438,0.0
2019-03-15,-0.0,-1.0069190851431866,-0.0,-1.5035075917739766,1.0,-1.2944935614068807,0.0
2019-03-18,-0.0,-1.0308647966611666,-0.0,-1.510191206444725,1.0,-1.311899446763079,0.0
2019-03-19,-0.0,-1.0347817614964927,-0.0,-1.5091095089633673,1.0,-1.3274551831644585,0.0
2019-03-20,-0.0,-1.0456030824757352,-0.0,-1.4994878798224651,1.0,-1.332244061844608,0.0
2019-03-21,-0.0,-1.0472798243474017,-0.0,-1.5334471822395708,1.0,-1.298511832154184,0.0
2019-03-22,-0.0,-1.0444444444444445,-0.0,-1.5710422812192724,1.0,-1.3009341199606688,0.0
2019-03-25,-0.0,-0.9709161415414445,-0.0,-1.58376151236064,1.0,-1.2926320891904992,0.0
2019-03-26,-0.0,-0.9987785215224507,-0.0,-1.586651683197342,1.0,-1.3004837054771097,0.0
2019-03-27,-0.0,-0.9945837806187177,-0.0,-1.588025763638138,1.0,-1.2968673758173124,0.0
2019-03-28,-0.0,-0.9875042710011226,-0.0,-1.581051398447796,1.0,-1.312539659296139,0.0
2019-03-29,-0.0,-0.9860433339839938,-0.0,-1.5795432363849309,1.0,-1.3143665820808121,0.0
2019-04-01,-0.0,-0.9926269531249999,-0.0,-1.578564453125,1.0,-1.3116210937500001,0.0
2019-04-02,-0.0,-1.0196040087998044,-0.0,-1.6129552676607186,1.0,-1.2562209728672697,0.0
2019-04-03,-0.0,-1.0178335857722187,-0.0,-1.6173352225533786,1.0,-1.2507451018713052,0.0
2019-04-04,-0.0,-1.0198873377418565,-0.0,-1.6115111437668381,1.0,-1.267009551800147,0.0
2019-04-05,-0.0,-1.0113005453741464,-0.0,-1.6302756350415173,1.0,-1.2717535498452317,0.0
2019-04-08,-0.0,-0.9996559689389098,-0.0,-1.63916056421094,1.0,-1.2759129109942497,0.0
2019-04-09,-0.0,-0.9834031026840679,-0.0,-1.6789953213494213,1.0,-1.2624969219404087,0.0
2019-04-10,-0.0,-0.9772347330120956,-0.0,-1.6854656308388238,1.0,-1.2542039531910707,0.0
2019-04-11,-0.0,-0.9786227957836666,-0.0,-1.697418973500148,1.0,-1.2495813220372378,0.0
2019-04-12,-0.0,-0.9752236751548521,-0.0,-1.6969324550191722,1.0,-1.2437813391013668,0.0
2019-04-15,-0.0,-0.9811924572891536,-0.0,-1.6862783713258827,1.0,-1.2560189060115208,0.0
2019-04-16,-0.0,-0.981734935013785,-0.0,-1.6860968885387948,1.0,-1.2553662859393462,0.0
2019-04-17,-0.0,-0.9684049684542587,-0.0,-1.7121944006309149,1.0,-1.248422712933754,0.0
2019-04-18,-0.0,-0.9532230180291431,-0.0,-1.7114843171153373,1.0,-1.2747838972585823,0.0
2019-04-22,-0.0,-0.956188118811881,-0.0,-1.7137623762376235,1.0,-1.2805445544554455,0.0
2019-04-23,-0.0,-0.9614832417446407,-0.0,-1.7149363829892568,1.0,-1.274320510916382,0.0
2019-04-24,-0.0,-0.9505709060352925,-0.0,-1.713607829568484,1.0,-1.2786812317730216,0.0
2019-04-25,-0.0,-0.9458830519384066,-0.0,-1.7227310986780215,1.0,-1.282616230133188,0.0
2019-04-26,-0.0,-0.9346985323284411,-0.0,-1.7253074176913923,1.0,-1.2983439111463706,0.0
2019-04-29,-0.0,-0.9289007883385393,-0.0,-1.7254201993157814,1.0,-1.3037830333680402,0.0
2019-04-30,-0.0,-0.9206915341556448,-0.0,-1.7215039381780355,1.0,-1.3114875910239263,0.0
2019-05-01,-0.0,-0.9003421091774505,-0.0,-1.7409390649015815,1.0,-1.3167732659031186,0.0
2019-05-02,-0.0,-0.8986419508326725,-0.0,-1.733296986518636,1.0,-1.3244448850118955,0.0
2019-05-03,-0.0,-0.9019180254745502,-0.0,-1.731228626654111,1.0,-1.3229915250037172,0.0
2019-05-06,-0.0,-0.8552280146404194,-0.0,-1.7446829557819765,1.0,-1.3461766742506678,0.0
2019-05-07,-0.0,-0.8571711177052423,-0.0,-1.7439169139465875,1.0,-1.3445103857566765,0.0
2019-05-08,-0.0,-0.8520648967551622,-0.0,-1.7204031465093412,1.0,-1.343952802359882,0.0
2019-05-09,-0.0,-0.8459776981282358,-0.0,-1.7712564715252888,1.0,-1.360862206292314,0.0
2019-05-10,-0.0,-0.8487574552683897,-0.0,-1.7656063618290259,1.0,-1.3558151093439363,0.0
2019-05-13,-0.0,-0.8479785170819036,-0.0,-1.7587150032323835,1.0,-1.3662041871798696,0.0
2019-05-14,-0.0,-0.806799255412952,-0.0,-1.7487018712648184,1.0,-1.3430978740080337,0.0
2019-05-15,-0.0,-0.8164077860794337,-0.0,-1.7588969720802201,1.0,-1.340149429807314,0.0
2019-05-16,-0.0,-0.8154215921911022,-0.0,-1.7517045175847354,1.0,-1.3379114141364596,0.0
2019-05-17,-0.0,-0.8077943778258305,-0.0,-1.7531452722626302,1.0,-1.3535482602712798,0.0
2019-05-20,-0.0,-0.7895616276783959,-0.0,-1.7640554354236289,1.0,-1.3608708472577158,0.0
2019-05-21,-0.0,-0.7840635886364752,-0.0,-1.763063637701781,1.0,-1.3594033658799862,0.0
2019-05-22,-0.0,-0.7721010051483207,-0.0,-1.7738661436626624,1.0,-1.3571953910272125,0.0
2019-05-23,-0.0,-0.7632081476766391,-0.0,-1.7895020320227195,1.0,-1.3437301082113304,0.0
2019-05-24,-0.0,-0.761421568627451,-0.0,-1.7977450980392158,1.0,-1.342794117647059,0.0
2019-05-28,-0.0,-0.7551470588235294,-0.0,-1.8007843137254904,1.0,-1.346029411764706,0.0
2019-05-29,-0.0,-0.766754720673124,-0.0,-1.8043244300949028,1.0,-1.3207611779669308,0.0
2019-05-30,-0.0,-0.7617160747480677,-0.0,-1.802759025535662,1.0,-1.3274630662361804,0.0
2019-05-31,-0.0,-0.751005212211467,-0.0,-1.8748572846860265,1.0,-1.3381484239265327,0.0
2019-06-03,-0.0,-0.7639033586347175,-0.021828645135684874,-1.898645631790445,1.0,-1.2766780770948059,0.0
2019-06-04,-0.0,-0.748567156740593,-0.04629952653874907,-1.9490156989783203,1.0,-1.2399202591577374,0.0
2019-06-05,-0.0,-0.7266909520527716,-0.08122477109382692,-1.9557940336713597,1.0,-1.1589544156739195,0.0
2019-06-06,-0.0,-0.7431269365071559,-0.06885358776373383,-1.9397039295726157,1.0,-1.166478138985885,0.0
2019-06-07,-0.0,-0.7589259368545295,-0.07607947280417035,-1.920232123536933,1.0,-1.1626340119996066,0.0
2019-06-10,-0.0,-0.7597584327588747,-0.06608729808022783,-1.9178082191780823,1.0,-1.1662493248882997,0.0
2019-06-11,-0.0,-0.7606209955643174,-0.09615574174470182,-1.9086742237555447,1.0,-1.1629866929521933,0.0
2019-06-12,-0.0,-0.7678430599369085,-0.10158714511041009,-1.9036869085173502,1.0,-1.1559049684542586,0.0
2019-06-13,-0.0,-0.8099864776881857,-0.14463865377873492,-1.9206190213852858,1.0,-1.1330695647818902,0.0
2019-06-14,-0.0,-0.8101633757642578,-0.1527513280545254,-1.9210183421870302,1.0,-1.12754334970432,0.0
2019-06-17,-0.0,-0.7978942090749562,-0.1574329405866132,-1.9387315116570571,1.0,-1.1197793933316622,0.0
2019-06-18,-0.0,-0.8114581241213095,-0.152088772845953,-1.943914440650733,1.0,-1.1135770234986946,0.0
2019-06-19,-0.0,-0.8051472432649375,-0.17287914513620628,-1.9485777354136355,1.0,-1.0902021772939348,0.0
2019-06-20,-0.0,-0.810992765273312,-0.16805667202572347,-1.9508139067524117,1.0,-1.0942021704180065,0.0
2019-06-21,-0.0,-0.8219742661841576,-0.1665661439485324,-1.9381282669883395,1.0,-1.099416968234821,0.0
2019-06-24,-0.0,-0.8000302297460701,-0.17099959693671907,-1.9361144699717858,1.0,-1.1310963321241436,0.0
2019-06-25,-0.0,-0.7882678751258811,-0.1714501510574018,-1.940886203423968,1.0,-1.1346424974823768,0.0
2019-06-26,-0.0,-0.7885129342947911,-0.158438807926983,-1.9226463617568454,1.0,-1.1730119509858303,0.0
2019-06-27,-0.0,-0.7793152206847793,-0.17417432582567416,-1.9222805777194223,1.0,-1.1742248257751742,0.0
2019-06-28,-0.0,-0.7626785083514154,-0.17807942675480648,-1.9312711308472523,1.0,-1.1741938739466116,0.0
2019-07-01,-0.0,-0.7537283353486498,-0.18288996372430472,-1.9360640870616688,1.0,-1.165608625554212,0.0
2019-07-02,-0.0,-0.7686462003019628,-0.17488676396577757,-1.9255158530447913,1.0,-1.163613487669854,0.0
2019-07-03,-0.0,-0.7755501959602049,-0.16927946940006028,-1.9144307104813587,1.0,-1.1653602652999697,0.0
2019-07-05,-0.0,-0.7671867136386512,-0.165878208354303,-1.9200301962757929,1.0,-1.1796175138399598,0.0
2019-07-08,-0.0,-0.7724394411498644,-0.15765403558146548,-1.913559151673535,1.0,-1.1819780882500754,0.0
2019-07-09,-0.0,-0.7670799658651675,-0.15601626424376286,-1.91295617689875,1.0,-1.1838261131469305,0.0
2019-07-10,-0.0,-0.7409097748131802,-0.15050905261046188,-1.934901449420733,1.0,-1.1889763779527558,0.0
2019-07-11,-0.0,-0.7284086917247955,-0.1683143473678928,-1.9420886234756862,1.0,-1.179455010789381,0.0
2019-07-12,-0.0,-0.7343938177438779,-0.17116619831393015,-1.9480128462464872,1.0,-1.1644921718185466,0.0
2019-07-15,-0.0,-0.7108397707450785,-0.16202342387241464,-1.9431846498878647,1.0,-1.1677547969100424,0.0
2019-07-16,-0.0,-0.7175127156676971,-0.1739303879525282,-1.9390146604168743,1.0,-1.1561284531764238,0.0
2019-07-17,-0.0,-0.7266832917705736,-0.17017456359102243,-1.9375561097256857,1.0,-1.1531172069825435,0.0
2019-07-18,-0.0,-0.7270869673560927,-0.17318714178918518,-1.939795664091702,1.0,-1.1437328681784202,0.0
2019-07-19,-0.0,-0.7287822878228782,-0.17956517403011868,-1.9343273162461354,1.0,-1.1438615737508728,0.0
2019-07-22,-0.0,-0.6988390054312622,-0.1598485225970402,-1.9374159150929293,1.0,-1.1866560366734764,0.0
2019-07-23,-0.0,-0.704323570432357,-0.16073919107391912,-1.9336521219366407,1.0,-1.1823570432357045,0.0
2019-07-24,-0.0,-0.7063069341430632,-0.1801981183732391,-1.926526955050027,1.0,-1.1647667877943153,0.0
2019-07-25,-0.0,-0.6286679332911125,-0.06708887481528394,-1.6442896347899514,1.0,-0.8820772640911969,0.0
2019-07-26,-0.0,-0.6008187476502779,-0.060278207109737254,-1.6367433894481809,1.0,-0.8794018129412257,0.0
2019-07-29,-0.0,-0.6200295760762405,-0.06671048307591193,-1.5798964837331582,1.0,-0.8411929017417022,0.0
2019-07-30,-0.0,-0.6198489574782465,-0.07092431456246921,-1.571991462813988,1.0,-0.8416926613035627,0.0
2019-07-31,-0.0,-0.6228976946427107,-0.07125276888998278,-1.5646074329313315,1.0,-0.8433423578636475,0.0
2019-08-01,-0.0,-0.6457900101936799,-0.08493374108053008,-1.5277879714576963,1.0,-0.8189602446483181,0.0
2019-08-02,-0.0,-0.6302877170103512,-0.10253484391555955,-1.5221289428641291,1.0,-0.8203602575597034,0.0
2019-08-05,-0.0,-0.628869338546758,-0.09644835451287065,-1.5242342782665363,1.0,-0.8234359726295211,0.0
2019-08-06,-0.0,-0.6281028191041423,-0.10530536953121866,-1.4565104062236836,1.0,-0.820186870914705,0.0
2019-08-07,-0.0,-0.6466354803886291,-0.08988045260085563,-1.441125904601975,1.0,-0.8205989364679541,0.0
2019-08-08,-0.0,-0.6479926423544465,-0.09293026231605886,-1.4403790786948174,1.0,-0.8174184261036467,0.0
2019-08-09,-0.0,-0.6390016718414139,-0.08785128572565878,-1.4316137250218932,1.0,-0.8221479181593823,0.0
2019-08-12,-0.0,-0.6371987592460033,-0.09906148095124473,-1.4306450330072378,1.0,-0.8098703571144515,0.0
2019-08-13,-0.0,-0.6432974112220144,-0.09309261542132262,-1.4392969340279156,1.0,-0.8009305284924643,0.0
2019-08-14,-0.0,-0.6655397343091243,-0.09239519529074856,-1.4252247235701219,1.0,-0.7942088934850052,0.0
2019-08-15,-0.0,-0.705362056765469,-0.12650365594779464,-1.4022328799433919,1.0,-0.6970673795109679,0.0
2019-08-16,-0.0,-0.7052648134313687,-0.12778673377108482,-1.3989305233358236,1.0,-0.6999174301104863,0.0
2019-08-19,-0.0,-0.6873214076016754,-0.13582808157513604,-1.4061142208478492,1.0,-0.6850902258582222,0.0
2019-08-20,-0.0,-0.6900924805868811,-0.14422288992078666,-1.397393374175674,1.0,-0.6703867015257347,0.0
2019-08-21,-0.0,-0.6993400242121294,-0.15687116803998905,-1.395946420900535,1.0,-0.6530245635958917,0.0
2019-08-22,-0.0,-0.7036588226096474,-0.15069189273708078,-1.4059494957391916,1.0,-0.648659213509499,0.0
2019-08-23,-0.0,-0.7073839166862423,-0.15276798997729232,-1.4111267715918878,1.0,-0.6438415159345393,0.0
2019-08-26,-0.0,-0.6968013273141181,-0.15630667129683218,-1.3943743488829725,1.0,-0.6109889261874445,0.0
2019-08-27,-0.0,-0.6901801767338664,-0.15875444703722125,-1.374124937837114,1.0,-0.602310546650855,0.0
2019-08-28,-0.0,-0.6620526154787397,-0.18094218415417562,-1.3868537779137353,1.0,-0.5939507494646681,0.0
2019-08-29,-0.0,-0.6540827633640289,-0.19093653280348477,-1.393718237744068,1.0,-0.5822475258874326,0.0
2019-08-30,-0.0,-0.6403418412117049,-0.20022128114150547,-1.403761779405593,1.0,-0.5708671931631758,0.0
2019-09-03,-0.0,-0.6419625811378388,-0.20725467735777012,-1.3941580756013745,1.0,-0.5748377243222603,0.0
2019-09-04,-0.0,-0.6321457211593539,-0.21040974529346623,-1.3974109290869516,1.0,-0.5786840798869669,0.0
2019-09-05,-0.0,-0.6423402148244077,-0.20621619562733298,-1.4010817399253448,1.0,-0.559305248724004,0.0
2019-09-06,-0.0,-0.6306543038402342,-0.2233942715567401,-1.3820338601298847,1.0,-0.5178122301888209,0.0
2019-09-09,-0.0,-0.6486182880251629,-0.2236950498015427,-1.372388227364637,1.0,-0.49977533138620533,0.0
2019-09-10,-0.0,-0.6380418535127055,-0.24181614349775785,-1.3825485799701047,1.0,-0.47455156950672645,0.0
