Date,IWF,IWM,MTUM,MYL,SPY,VLUE,VXX
2018-12-21,-0.0,-0.712926532656127,-0.0,1.0,-0.8805708562844267,-0.9832963731311253,0.0
2018-12-24,-0.0,-0.6970538001707941,-0.0,1.0,-0.8715841161400512,-0.9895744378024481,0.0
2018-12-26,-0.0,-0.7090113303448519,-0.0,1.0,-0.8448695774946171,-0.9758215382443259,0.0
2018-12-27,-0.0,-0.6722982216142271,-0.0,1.0,-0.7800615595075239,-0.9676470588235295,0.0
2018-12-28,-0.0,-0.6781365439868655,-0.0,1.0,-0.7781844301546038,-0.9641195786017239,0.0
2018-12-31,-0.0,-0.6770088598501693,-0.0,1.0,-0.7789484486710225,-0.9648000547326653,0.0
2019-01-02,-0.0,-0.6757911284259449,-0.0,1.0,-0.7762627298202447,-0.9653475497231906,0.0
2019-01-03,-0.0,-0.6765259018635664,-0.0,1.0,-0.7739442639767482,-0.9689519575995897,0.0
2019-01-04,-0.0,-0.6761243791249916,-0.0,1.0,-0.7563108117302851,-0.9696196502687624,0.0
2019-01-07,-0.0,-0.6595995288574794,-0.0,1.0,-0.7479050984351336,-0.9577990913679958,0.0
2019-01-08,-0.0,-0.6621762705014649,-0.0,1.0,-0.7470447580237766,-0.9585760953760144,0.0
2019-01-09,-0.0,-0.6522060801721818,-0.0,1.0,-0.7465361850955071,-0.9641848264729621,0.0
2019-01-10,-0.0,-0.6496823895120962,-0.0,1.0,-0.7626368428165968,-0.966549533720773,0.0
2019-01-11,-0.0,-0.6393315064785683,-0.0,1.0,-0.7665347271558577,-0.977231976724517,0.0
2019-01-14,-0.0,-0.6396368932696542,-0.0,1.0,-0.7668597364766453,-0.980693019002134,0.0
2019-01-15,-0.0,-0.6351976237891113,-0.0,1.0,-0.7670030715225977,-0.9730651095284707,0.0
2019-01-16,-0.0,-0.6263377532476273,-0.0,1.0,-0.7597765363128491,-0.9793026856027462,0.0
2019-01-17,-0.0,-0.6207650640917808,-0.0,1.0,-0.7620361336338862,-0.9815967432627932,0.0
2019-01-18,-0.0,-0.6193779823344275,-0.0,1.0,-0.7672002436630683,-0.9975972114115538,0.0
2019-01-22,-0.0,-0.5516755940118115,-0.0,1.0,-0.7650391429748661,-1.1168452135695646,0.0
2019-01-23,-0.0,-0.522530896072154,-0.0,1.0,-0.7706289373128162,-1.1492994595338908,0.0
2019-01-24,-0.0,-0.5365491523082767,-0.0,1.0,-0.7585718725182142,-1.157798418562895,0.0
2019-01-25,-0.0,-0.44862111364834006,-0.0,1.0,-0.783207447742842,-1.2812576848761636,0.0
2019-01-28,-0.0,-0.4391963341557984,-0.0,1.0,-0.804970038773352,-1.2806838209376101,0.0
2019-01-29,-0.0,-0.4382272054156971,-0.0,1.0,-0.805796488258938,-1.2818207460686835,0.0
2019-01-30,-0.0,-0.4348700222214384,-0.0,1.0,-0.8028288243800925,-1.2895488695284116,0.0
2019-01-31,-0.0,-0.44851563625882696,-0.0,1.0,-0.8815751549214584,-1.2727338233174812,0.0
2019-02-01,-0.0,-0.44862591545210645,-0.0,1.0,-0.8904720469871655,-1.2864549343774925,0.0
2019-02-04,-0.0,-0.44328548064691986,-0.0,1.0,-0.8870434308558968,-1.3040523350899509,0.0
2019-02-05,-0.0,-0.43553133514986375,-0.0,1.0,-0.8837420526793823,-1.3137874659400546,0.0
2019-02-06,-0.0,-0.42866489767729266,-0.0,1.0,-0.8888081131183889,-1.3174366616989566,0.0
2019-02-07,-0.0,-0.430004725726126,-0.0,1.0,-0.8915264095386964,-1.3136428078083537,0.0
2019-02-08,-0.0,-0.42318059299191374,-0.0,1.0,-0.9022000437094776,-1.3170758359437604,0.0
2019-02-11,-0.0,-0.41371253331386226,-0.0,1.0,-0.9127085539045673,-1.3243766200576834,0.0
2019-02-12,-0.0,-0.43417243780000736,-0.0,1.0,-0.9133780367154007,-1.3166611703491993,0.0
2019-02-13,-0.0,-0.4432072085271602,-0.0,1.0,-0.910625984396176,-1.3090362990366653,0.0
2019-02-14,-0.0,-0.4010277115066984,-0.0,1.0,-0.955991925123876,-1.3133786015782711,0.0
2019-02-15,-0.0,-0.42054975745994416,-0.0,1.0,-0.9481846244303985,-1.3061149492870794,0.0
2019-02-19,-0.0,-0.40722652664047293,-0.0,1.0,-0.960489112473837,-1.3042999302317042,0.0
2019-02-20,-0.0,-0.37793667007150156,-0.0,1.0,-0.9672041441704363,-1.3028600612870278,0.0
2019-02-21,-0.0,-0.38935502699547647,-0.0,1.0,-0.9670582226762002,-1.2916241062308478,0.0
2019-02-22,-0.0,-0.3781457436720403,-0.0,1.0,-0.9767306149245022,-1.2923991538405428,0.0
2019-02-25,-0.0,-0.3745056393730775,-0.0,1.0,-0.9883916800937455,-1.2990332503295738,0.0
2019-02-26,-0.0,-0.37585613302567483,-0.0,1.0,-0.9930776837710141,-1.2936673625608908,0.0
2019-02-27,-0.0,-0.3796995236350312,-0.0,1.0,-0.9935507511909125,-1.2910956394283621,0.0
2019-02-28,-0.0,-0.40386637547520826,-0.0,1.0,-1.1230283911671923,-1.5174310442449241,0.0
2019-03-01,-0.0,-0.4066121059881695,-0.0,1.0,-1.1404667368932826,-1.504497204440483,0.0
2019-03-04,-0.0,-0.4231819107761255,-0.0,1.0,-1.148747199022204,-1.5022204114891016,0.0
2019-03-05,-0.0,-0.4081908744311893,-0.0,1.0,-1.191694338539745,-1.4996515393760506,0.0
2019-03-06,-0.0,-0.40850330364837695,-0.0,1.0,-1.1890261419132433,-1.5063815816473098,0.0
2019-03-07,-0.0,-0.36186738614994685,-0.0,1.0,-1.2212411086583272,-1.5048646880876462,0.0
2019-03-08,-0.0,-0.343249711173461,-0.0,1.0,-1.257880838422182,-1.5249216042251197,0.0
2019-03-11,-0.0,-0.34563940164173507,-0.0,1.0,-1.262177590732947,-1.5589816242343428,0.0
2019-03-12,-0.0,-0.3005305709954523,-0.0,1.0,-1.2895401718039414,-1.6208101734882936,0.0
2019-03-13,-0.0,-0.3220877074161869,-0.0,1.0,-1.298721639011175,-1.6121740602776835,0.0
2019-03-14,-0.0,-0.3164685049329623,-0.0,1.0,-1.2989290833965765,-1.6007673496922168,0.0
2019-03-15,-0.0,-0.3049266514033749,-0.0,1.0,-1.3189604002374289,-1.6159162214873233,0.0
2019-03-18,-0.0,-0.326815283898849,-0.0,1.0,-1.3301527534123485,-1.6218390312780797,0.0
2019-03-19,-0.0,-0.32958447802197804,-0.0,1.0,-1.33203125,-1.6309666895604396,0.0
2019-03-20,-0.0,-0.3258349493643611,-0.0,1.0,-1.3360913596207713,-1.6474466709760829,0.0
2019-03-21,-0.0,-0.3280623895902452,-0.0,1.0,-1.3758024904132018,-1.6048084794691715,0.0
2019-03-22,-0.0,-0.3271441586048328,-0.0,1.0,-1.4134310875883909,-1.5976313392043728,0.0
2019-03-25,-0.0,-0.23040920606294815,-0.0,1.0,-1.4565674782085964,-1.606895959465842,0.0
2019-03-26,-0.0,-0.23007628981509418,-0.0,1.0,-1.4598939700874962,-1.620231886556614,0.0
2019-03-27,-0.0,-0.2275562438164064,-0.0,1.0,-1.4619090635350798,-1.6121650105389942,0.0
2019-03-28,-0.0,-0.22949407965554358,-0.0,1.0,-1.4591173304628633,-1.6170936490850376,0.0
2019-03-29,-0.0,-0.22195919772746836,-0.0,1.0,-1.4604028578806922,-1.6216751312731343,0.0
2019-04-01,-0.0,-0.23269032035825007,-0.0,1.0,-1.4578453324147433,-1.6153978642783327,0.0
2019-04-02,-0.0,-0.25396552465288225,-0.0,1.0,-1.480419550358939,-1.5642436487125477,0.0
2019-04-03,-0.0,-0.25791016466936806,-0.0,1.0,-1.4715923786533323,-1.5812138977498063,0.0
2019-04-04,-0.0,-0.2524225644575186,-0.0,1.0,-1.490655822806714,-1.5829295725904136,0.0
2019-04-05,-0.0,-0.24353252155826147,-0.0,1.0,-1.4932183559388135,-1.5965246782510725,0.0
2019-04-08,-0.0,-0.23980077955825035,-0.0,1.0,-1.4951494153313123,-1.595928973581637,0.0
2019-04-09,-0.0,-0.2277090119435396,-0.0,1.0,-1.5250380021715526,-1.590314875135722,0.0
2019-04-10,-0.0,-0.20144971307762005,-0.0,1.0,-1.5067955300513438,-1.6063770116926261,0.0
2019-04-11,-0.0,-0.1913084757465907,-0.0,1.0,-1.5214482996720178,-1.602839634041084,0.0
2019-04-12,-0.0,-0.19185946132596687,-0.0,1.0,-1.5227468922651934,-1.6017351519337015,0.0
2019-04-15,-0.0,-0.19372542241044036,-0.0,1.0,-1.517609437794391,-1.6099995678665573,0.0
2019-04-16,-0.0,-0.19449485783424078,-0.0,1.0,-1.51862414657333,-1.608028692420707,0.0
2019-04-17,-0.0,-0.21867100809733944,-0.0,1.0,-1.4830984105222569,-1.5824943232937747,0.0
2019-04-18,-0.0,-0.2273486698367819,-0.0,1.0,-1.4827143040740263,-1.5738765368632994,0.0
2019-04-22,-0.0,-0.22893945899527696,-0.0,1.0,-1.4865178188063548,-1.578231000429369,0.0
2019-04-23,-0.0,-0.2303233286100734,-0.0,1.0,-1.4872257288848811,-1.5763665249688694,0.0
2019-04-24,-0.0,-0.21771154504967455,-0.0,1.0,-1.4766615279205209,-1.58791538198013,0.0
2019-04-25,-0.0,-0.22491674494065406,-0.0,1.0,-1.4658867731192895,-1.5786867048074458,0.0
2019-04-26,-0.0,-0.21952677885026053,-0.0,1.0,-1.4965405313060562,-1.5548816947125652,0.0
2019-04-29,-0.0,-0.22285811907405825,-0.0,1.0,-1.4971811736567866,-1.5509097121380373,0.0
2019-04-30,-0.0,-0.2196976168104553,-0.0,1.0,-1.4965405313060562,-1.5547535662424192,0.0
2019-05-01,-0.0,-0.2187379843636519,-0.0,1.0,-1.5128380399025931,-1.540650232836331,0.0
2019-05-02,-0.0,-0.2107983426594336,-0.0,1.0,-1.5073256161633422,-1.5533723463329203,0.0
2019-05-03,-0.0,-0.2181064684268991,-0.0,1.0,-1.5053405109800906,-1.5490045287533112,0.0
2019-05-06,-0.0,-0.19398720682302775,-0.0,1.0,-1.5126226012793178,-1.5578251599147124,0.0
2019-05-07,-0.0,-0.20275002135109746,-0.0,1.0,-1.5084977367836707,-1.558971731146981,0.0
2019-05-08,-0.0,-0.6297163806711136,-0.0,1.0,-1.7683181424716123,-1.6938235144355618,0.0
2019-05-09,-0.0,-0.6272500127479476,-0.0,1.0,-1.779205547906787,-1.692723471521085,0.0
2019-05-10,-0.0,-0.6367328055926802,-0.0,1.0,-1.8048730338233783,-1.698725197902745,0.0
2019-05-13,-0.0,-0.6396721480488685,-0.0,1.0,-1.8058662817671016,-1.7093664621887728,0.0
2019-05-14,-0.0,-0.6134617354779224,-0.0,1.0,-1.80406720622887,-1.7048970392377831,0.0
2019-05-15,-0.0,-0.6178657504743347,-0.0,1.0,-1.8147787292959336,-1.6953489564637714,0.0
2019-05-16,-0.0,-0.6230484798685292,-0.0,1.0,-1.8122945768282661,-1.7002362366474937,0.0
2019-05-17,-0.0,-0.6171131794107061,-0.0,1.0,-1.808865120584152,-1.7162030133182495,0.0
2019-05-20,-0.0,-0.6125552244939895,-0.0,1.0,-1.808024247405733,-1.7165827596835508,0.0
2019-05-21,-0.0,-0.5982019717014865,-0.0,1.0,-1.8023190478622872,-1.7075139193952087,0.0
2019-05-22,-0.0,-0.5895682351740329,-0.0,1.0,-1.8084617740124527,-1.705573134633051,0.0
2019-05-23,-0.0,-0.5934553239206891,-0.000815535960038738,1.0,-1.821346653754014,-1.6814822366073705,0.0
2019-05-24,-0.0,-0.5643031288094271,-0.005434782608695652,1.0,-1.8229886225111744,-1.6865095489638358,0.0
2019-05-28,-0.0,-0.5531115062230125,-0.010261620523241047,1.0,-1.8270764541529083,-1.6895605791211583,0.0
2019-05-29,-0.0,-0.5483164382863838,-0.003973307523814375,1.0,-1.838928225765371,-1.7027660333146553,0.0
2019-05-30,-0.0,-0.5441941074523396,-0.001733102253032929,1.0,-1.8402487511469061,-1.7112345804873077,0.0
2019-05-31,-0.0,-0.5665887850467289,-0.0,1.0,-1.8167919544900448,-1.6958045509955302,0.0
2019-06-03,-0.0,-0.5701298045355826,-0.000505076013940098,1.0,-1.8181726349815648,-1.6619526238698925,0.0
2019-06-04,-0.0,-0.5730320036402244,-0.0,1.0,-1.8093938015066484,-1.6734920875676225,0.0
2019-06-05,-0.0,-0.5500224539693628,-0.014170949553415498,1.0,-1.805548625318098,-1.6200289406716233,0.0
2019-06-06,-0.0,-0.5577834305950421,-0.0031423013616639233,1.0,-1.7988927128535088,-1.6279614943388698,0.0
2019-06-07,-0.0,-0.5847030024479193,-0.006694309836638858,1.0,-1.783484038567218,-1.6208223010441127,0.0
2019-06-10,-0.0,-0.5854997255625967,-0.0,1.0,-1.7777556010179132,-1.6265156429319894,0.0
2019-06-11,-0.0,-0.591384399859909,-0.036873968079251515,1.0,-1.7583929554210236,-1.616650823034973,0.0
2019-06-12,-0.0,-0.5925147603322325,-0.038226758731111775,1.0,-1.7570799559691783,-1.6156809766836784,0.0
2019-06-13,-0.0,-0.6044319663090344,-0.050987666700090244,1.0,-1.7474180286774292,-1.6106487516293992,0.0
2019-06-14,-0.0,-0.5947944247389719,-0.07323774791427287,1.0,-1.741769495928461,-1.5859519408502776,0.0
2019-06-17,-0.0,-0.5958031476392706,-0.07374469148138896,1.0,-1.7407944041968524,-1.5859605296027979,0.0
2019-06-18,-0.0,-0.6028294341131774,-0.07078584283143372,1.0,-1.7425514897020595,-1.5828334333133376,0.0
2019-06-19,-0.0,-0.6028421839940165,-0.07419596110695588,1.0,-1.738070306656694,-1.5711792570431313,0.0
2019-06-20,-0.0,-0.6112777444511098,-0.07623475304939012,1.0,-1.7381523695260948,-1.5733353329334134,0.0
2019-06-21,-0.0,-0.6181572764085387,-0.07713842923561465,1.0,-1.7305404189371594,-1.5733639954006897,0.0
2019-06-24,-0.0,-0.6047315924013834,-0.08054734098541427,1.0,-1.7338479274221845,-1.5931532254022356,0.0
2019-06-25,-0.0,-0.5972138705151333,-0.08102826217678895,1.0,-1.737171777911405,-1.5956103427540589,0.0
2019-06-26,-0.0,-0.6069045693489689,-0.06485038414880712,1.0,-1.724423776789325,-1.6583602911443591,0.0
2019-06-27,-0.0,-0.6006478716404312,-0.0791618160651921,1.0,-1.7254137773953537,-1.6563243407399908,0.0
2019-06-28,-0.0,-0.5910630339180104,-0.08305110448364758,1.0,-1.7266339786685538,-1.6540464034777334,0.0
2019-07-01,-0.0,-0.5815362860461594,-0.08908640977728398,1.0,-1.735518408161204,-1.6441593858896018,0.0
2019-07-02,-0.0,-0.5814399676865596,-0.0851762092295264,1.0,-1.7377057457336158,-1.6446531354135108,0.0
2019-07-03,-0.0,-0.5818952467453831,-0.08487233827833283,1.0,-1.73433242506812,-1.6448178423655262,0.0
2019-07-05,-0.0,-0.5811526244138557,-0.0849594110825392,1.0,-1.731608934603943,-1.6444309988403165,0.0
2019-07-08,-0.0,-0.5804499142540099,-0.08478765257742359,1.0,-1.7324220720266317,-1.6461716937354989,0.0
2019-07-09,-0.0,-0.5746257371843339,-0.08301829729321034,1.0,-1.7339583648369372,-1.6489238368869397,0.0
2019-07-10,-0.0,-0.5892524071180117,-0.08776528708978172,1.0,-1.7227403337198166,-1.6413268135302717,0.0
2019-07-11,-0.0,-0.591938909679377,-0.09310205320117325,1.0,-1.7272175584100333,-1.6449377971073127,0.0
2019-07-12,-0.0,-0.6021527111021274,-0.08888776593056749,1.0,-1.7179240992470564,-1.644347870028804,0.0
2019-07-15,-0.0,-0.629500580720093,-0.11058930465081047,1.0,-1.6991869918699187,-1.6104630611523505,0.0
2019-07-16,-0.0,-0.6345415993537964,-0.13398626817447495,1.0,-1.6929018578352182,-1.5870355411954764,0.0
2019-07-17,-0.0,-0.63207928802589,-0.1369336569579288,1.0,-1.6979672330097086,-1.58960355987055,0.0
2019-07-18,-0.0,-0.6296352430029302,-0.13135293523289884,1.0,-1.7020814388198442,-1.5889663534404366,0.0
2019-07-19,-0.0,-0.632228490832158,-0.14033850493653033,1.0,-1.6854221237154947,-1.5793370944992946,0.0
2019-07-22,-0.0,-0.6480036025217651,-0.13689582707895526,1.0,-1.6591113779645752,-1.5595416791754229,0.0
2019-07-23,-0.0,-0.6533753060510668,-0.13721081297156848,1.0,-1.653575176135512,-1.552640783490731,0.0
2019-07-24,-0.0,-0.6526226565616275,-0.13866174710809734,1.0,-1.6487335460710013,-1.546021140805744,0.0
2019-07-25,-0.0,-0.6503433860853985,-0.13511495968945952,1.0,-1.6500945555887327,-1.5410570319498356,0.0
2019-07-26,-0.0,-0.6602375343541422,-0.12917157440125637,1.0,-1.6108166470357284,-1.5075088339222615,0.0
2019-07-29,-0.0,-0.6357982370225269,-0.1272771792360431,1.0,-1.6100391772771794,-1.5240940254652302,0.0
2019-07-30,-0.0,-0.622900684221439,-0.18867924528301888,1.0,-1.727244453659548,-1.6446713663694796,0.0
2019-07-31,-0.0,-0.6610328150189818,-0.18888137708669198,1.0,-1.7185501066098081,-1.6320141453013677,0.0
2019-08-01,-0.0,-0.6729340881940477,-0.18672414688619957,1.0,-1.7116293564639276,-1.6227600893367267,0.0
2019-08-02,-0.0,-0.6606633103233507,-0.18627705403020708,1.0,-1.7114236777910414,-1.6318575803186797,0.0
2019-08-05,-0.0,-0.65800933125972,-0.17988595127008813,1.0,-1.7132711249351997,-1.6328667703473303,0.0
2019-08-06,-0.0,-0.6431194532286035,-0.15041313883505047,1.0,-1.6777007038661633,-1.6292461491380188,0.0
2019-08-07,-0.0,-0.6786822507240381,-0.12132809267687217,1.0,-1.6935767480347537,-1.678165080678527,0.0
2019-08-08,-0.0,-0.6786971830985915,-0.12489643744821871,1.0,-1.696199254349627,-1.678334714167357,0.0
2019-08-09,-0.0,-0.6608226221079692,-0.11228791773778919,1.0,-1.6829305912596402,-1.6853470437017994,0.0
2019-08-12,-0.0,-0.6481815836987362,-0.13845757028630384,1.0,-1.7075058034562807,-1.6645860201186486,0.0
2019-08-13,-0.0,-0.6312889438179103,-0.12910036562129873,1.0,-1.7155363303980637,-1.6736701168958237,0.0
2019-08-14,-0.0,-0.6322186890963176,-0.11908913734742026,1.0,-1.7090470817519747,-1.6683762437173044,0.0
2019-08-15,-0.0,-0.6311719816040835,-0.10971850204679841,1.0,-1.6879769545661294,-1.6249052408146762,0.0
2019-08-16,-0.0,-0.6336318105934132,-0.10937420954115444,1.0,-1.6841199979764252,-1.6318105934132645,0.0
2019-08-19,-0.0,-0.6248360738424292,-0.10607283365277918,1.0,-1.6856652880056493,-1.6273075759104205,0.0
2019-08-20,-0.0,-0.6250629342462994,-0.09701943409525728,1.0,-1.6886013493102408,-1.6241063337025476,0.0
2019-08-21,-0.0,-0.6263454380846998,-0.11930389296851425,1.0,-1.6782516849411528,-1.605774066995272,0.0
2019-08-22,-0.0,-0.6293411066995024,-0.11534402171181586,1.0,-1.6801025280192992,-1.6010956425591798,0.0
2019-08-23,-0.0,-0.6308596693965733,-0.11520876249811585,1.0,-1.6791940913430135,-1.5991056624629452,0.0
2019-08-26,-0.0,-0.601269904261124,-0.1013443127139243,1.0,-1.6779602162805696,-1.5799890867602562,0.0
2019-08-27,-0.0,-0.5977415680253578,-0.09989599326432569,1.0,-1.6753999306621763,-1.579664206824823,0.0
2019-08-28,-0.0,-0.5811754220923899,-0.1134326880229737,1.0,-1.684458087834827,-1.572213695103233,0.0
2019-08-29,-0.0,-0.5742922193625024,-0.11651158186497723,1.0,-1.6869431795684025,-1.5717679667392597,0.0
2019-08-30,-0.0,-0.5715413459640813,-0.1146635089796724,1.0,-1.6815176633116242,-1.5662127491612394,0.0
2019-09-03,-0.0,-0.5849112572304346,-0.12977703070153754,1.0,-1.6833934839570872,-1.545805111979038,0.0
2019-09-04,-0.0,-0.5703835508105971,-0.1293989719256623,1.0,-1.6887109529458284,-1.5541716093317517,0.0
2019-09-05,-0.0,-0.5783352225124438,-0.1268542703661722,1.0,-1.6864619782169434,-1.5366418609235621,0.0
2019-09-06,-0.0,-0.5692519414135457,-0.1365870441364396,1.0,-1.6936007077558242,-1.5155804580752974,0.0
2019-09-09,-0.0,-0.567186194011505,-0.13540488716259402,1.0,-1.6942327548060379,-1.5198387334677221,0.0
2019-09-10,-0.0,-0.568921443319241,-0.1363189460230066,1.0,-1.6907875331825781,-1.5199095467505654,0.0
