Date,FFWM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.09449990083955842,-0.9675084286375357,-0.0,-0.6237852845904674,-0.6195544390824355,0.0
2018-10-31,1.0,-0.10389139675112856,-0.9432600744670336,-0.0,-0.6289498830274474,-0.6189330785198854,0.0
2018-11-01,1.0,-0.10307682171564106,-0.9436684675187772,-0.0,-0.628673079457109,-0.6187903544604032,0.0
2018-11-02,1.0,-0.10760218607847628,-0.9181856857675819,-0.0,-0.6337991294956966,-0.6129855679549694,0.0
2018-11-05,1.0,-0.10545252346841984,-0.9236254211232133,-0.0,-0.6338599417786935,-0.6079220226997678,0.0
2018-11-06,1.0,-0.1091200418560544,-0.9260325038422549,-0.0,-0.6310454203590464,-0.6038062849481705,0.0
2018-11-07,1.0,-0.108439245924135,-0.9259646486097951,-0.0,-0.6295945371973731,-0.6032280197340477,0.0
2018-11-08,1.0,-0.07223828239191867,-0.9353948094975153,-0.0,-0.6233150355669601,-0.6172085620554131,0.0
2018-11-09,1.0,-0.07078146385974059,-0.9387342762171673,-0.0,-0.6295379000195528,-0.6197614547350583,0.0
2018-11-12,1.0,-0.06961573412955992,-0.9284694274957809,-0.0,-0.6309879267817734,-0.6164481370894457,0.0
2018-11-13,1.0,-0.040681781636919115,-0.927705418877633,-0.0,-0.6342177198906577,-0.6133461971378035,0.0
2018-11-14,1.0,-0.04265524901007629,-0.9274055950809644,-0.0,-0.6356114992112802,-0.6135595402890899,0.0
2018-11-15,1.0,-0.04137731481481482,-0.9276298868312758,-0.0,-0.6361239711934157,-0.6098894032921811,0.0
2018-11-16,1.0,-0.0395639628085925,-0.9207117665918563,-0.0,-0.6339852516832318,-0.611894838089131,0.0
2018-11-19,1.0,-0.04055267038533051,-0.9202731294479708,-0.0,-0.6332948643969994,-0.611591972815285,0.0
2018-11-20,1.0,-0.0,-0.9133552149389759,-0.0,-0.6384755106593162,-0.6348427392371181,0.0
2018-11-21,1.0,-0.0,-0.9086662879505145,-0.0,-0.6353594647478382,-0.6119106229880705,0.0
2018-11-23,1.0,-0.0007885937795722667,-0.8943599772884991,-0.0,-0.6440603116522616,-0.6151662355687337,0.0
2018-11-26,1.0,-0.0,-0.9038534428300696,-0.0,-0.6420720151610865,-0.6126342387871131,0.0
2018-11-27,1.0,-0.0,-0.9045464542683884,-0.0,-0.6328274735287649,-0.6046124359820279,0.0
2018-11-28,1.0,-0.0,-0.9052945797329144,-0.0,-0.6324273369992145,-0.6044619010212098,0.0
2018-11-29,1.0,-0.0,-0.8862281028699216,-0.0,-0.617778606038017,-0.6019381289601192,0.0
2018-11-30,1.0,-0.0,-0.888393969598804,-0.0,-0.6188636929977573,-0.6076189882880638,0.0
2018-12-03,1.0,-0.0,-0.8880518025029575,-0.0,-0.618112197247992,-0.6069360562854118,0.0
2018-12-04,1.0,-0.0,-0.8912489907459165,-0.0,-0.6108626793366873,-0.6032855102167568,0.0
2018-12-06,1.0,-0.0,-0.8829879101899828,-0.0,-0.6054465827781891,-0.5957007155193684,0.0
2018-12-07,1.0,-0.0,-0.8851044083526682,-0.0,-0.6064037122969838,-0.6020726991492653,0.0
2018-12-10,1.0,-0.0,-0.8854055046995072,-0.0,-0.5963322413740318,-0.579861004806662,0.0
2018-12-11,1.0,-0.0,-0.8863051470588235,-0.0,-0.5933823529411764,-0.5840379901960784,0.0
2018-12-12,1.0,-0.0,-0.8862675409032417,-0.0,-0.5940008578957043,-0.583644831178381,0.0
2018-12-13,1.0,-0.0,-0.8838241596767281,-0.0,-0.5951447988734464,-0.5822873936202779,0.0
2018-12-14,1.0,-0.0,-0.9026409751292785,-0.0,-0.5897869982762867,-0.5856316178281212,0.0
2018-12-17,1.0,-0.0,-0.9036975462578123,-0.0,-0.5900680397771004,-0.5849265724577445,0.0
2018-12-18,1.0,-0.0,-0.8923495430510131,-0.0,-0.5810129290582877,-0.5831524895314362,0.0
2018-12-19,1.0,-0.0,-0.8944949912691849,-0.0,-0.5841068529240573,-0.5848420794657354,0.0
2018-12-20,1.0,-0.0,-0.8831489439517236,-0.0,-0.5853829508396574,-0.579256956508488,0.0
2018-12-21,1.0,-0.0,-0.8858885281713645,-0.0,-0.5883977062410874,-0.5597864012864467,0.0
2018-12-24,1.0,-0.0,-0.8832596450850947,-0.0,-0.5853067651868451,-0.5597480467567076,0.0
2018-12-26,1.0,-0.0,-0.8898556812385611,-0.0,-0.5638633022292899,-0.546641063338234,0.0
2018-12-27,1.0,-0.0,-0.8554923362749652,-0.0,-0.5066477008824896,-0.5407861124013005,0.0
2018-12-28,1.0,-0.0,-0.8562434722061043,-0.0,-0.5055703841244052,-0.5394278751305559,0.0
2018-12-31,1.0,-0.0,-0.8595859585958595,-0.0,-0.5051537411805697,-0.5387764582909904,0.0
2019-01-02,1.0,-0.0,-0.8588709677419354,-0.0,-0.5033070317939197,-0.538727082849849,0.0
2019-01-03,1.0,-0.0,-0.8671236488267862,-0.0,-0.49482965697044257,-0.5673902217535226,0.0
2019-01-04,1.0,-0.0,-0.8770264349350081,-0.0,-0.4679713743245217,-0.5759894844457427,0.0
2019-01-07,1.0,-0.0,-0.8534373924021577,-0.0,-0.4580798806381269,-0.5577585217491106,0.0
2019-01-08,1.0,-0.0,-0.8359625975217989,-0.0,-0.47527535566773743,-0.557078935291418,0.0
2019-01-09,1.0,-0.0,-0.8348626483913518,-0.0,-0.47513907208808853,-0.557464013305041,0.0
2019-01-10,1.0,-0.0,-0.8332616857249305,-0.0,-0.4760840283151348,-0.5565586220731952,0.0
2019-01-11,1.0,-0.0,-0.8317379341969506,-0.0,-0.47675684970766935,-0.5574916886392296,0.0
2019-01-14,1.0,-0.0,-0.8313650174855243,-0.0,-0.47629421544459094,-0.5588201570830706,0.0
2019-01-15,1.0,-0.0,-0.8221559290918479,-0.0,-0.48003556881418163,-0.5662612586770697,0.0
2019-01-16,1.0,-0.0,-0.8159752108796694,-0.0,-0.46861192402593677,-0.5845240144603201,0.0
2019-01-17,1.0,-0.0,-0.8289379080268039,-0.0,-0.4599234994679474,-0.5870984441057202,0.0
2019-01-18,1.0,-0.0,-0.8308072109312206,-0.0,-0.4569698013549202,-0.5828166264783556,0.0
2019-01-22,1.0,-0.0,-0.8288088163171105,-0.0,-0.4627989498889306,-0.593312754233621,0.0
2019-01-23,1.0,-0.0,-0.924826242475354,-0.0,-0.3951202489312821,-0.5881292348852764,0.0
2019-01-24,1.0,-0.0,-0.8827061532631825,-0.0,-0.3926603900078701,-0.6394613344215466,0.0
2019-01-25,1.0,-0.0,-0.878134110787172,-0.0,-0.40860058309037894,-0.6287463556851312,0.0
2019-01-28,1.0,-0.0,-0.8952653808665859,-0.0,-0.38576956020911485,-0.6725640192574652,0.0
2019-01-29,1.0,-0.0,-0.9008188994933428,-0.0,-0.3642335336396842,-0.6806291975963238,0.0
2019-01-30,1.0,-0.0,-0.8829834352024093,-0.0,-0.37484867274928396,-0.6948947352880385,0.0
2019-01-31,1.0,-0.0,-0.8864702238739934,-0.0,-0.33339232516296496,-0.7297289325428429,0.0
2019-02-01,1.0,-0.0,-0.8997722769349068,-0.0,-0.3209120752373347,-0.7367284772129064,0.0
2019-02-04,1.0,-0.0,-0.9000118434298574,-0.0,-0.3253982353289513,-0.735447385562859,0.0
2019-02-05,1.0,-0.0,-0.8915641268338855,-0.0,-0.32332584003786086,-0.7429898248935164,0.0
2019-02-06,1.0,-0.0,-0.8927577426422693,-0.0,-0.3227038550364186,-0.7453662580683367,0.0
2019-02-07,1.0,-0.0,-0.886410757656537,-0.0,-0.3273502754576151,-0.7481488063503346,0.0
2019-02-08,1.0,-0.0,-0.8984080870364332,-0.0,-0.35143627901461477,-0.7146118044644709,0.0
2019-02-11,1.0,-0.0,-0.8870086847524398,-0.0,-0.35276210940997405,-0.7446802160742532,0.0
2019-02-12,1.0,-0.0,-0.8768434592718897,-0.0,-0.3566962816716025,-0.757874899039756,0.0
2019-02-13,1.0,-0.0,-0.8858033947100101,-0.0,-0.36826006117675286,-0.7447669885443532,0.0
2019-02-14,1.0,-0.0,-0.9060390603906039,-0.0,-0.36330363303633034,-0.7306873068730687,0.0
2019-02-15,1.0,-0.0,-0.8703675828641959,-0.0,-0.39296143540957945,-0.7471776499984947,0.0
2019-02-19,1.0,-0.0,-0.8822733016426981,-0.0,-0.3870870690173897,-0.7392442385221735,0.0
2019-02-20,1.0,-0.0,-0.8816864056896603,-0.0,-0.3883313744989904,-0.7435735165596841,0.0
2019-02-21,1.0,-0.0,-0.9038893271039378,-0.0,-0.3839269461804502,-0.7460105576117954,0.0
2019-02-22,1.0,-0.0,-0.91041198956374,-0.0,-0.3813785571263879,-0.7419756082761968,0.0
2019-02-25,1.0,-0.0,-0.9070381498679778,-0.0,-0.3864760690764515,-0.7414792558196,0.0
2019-02-26,1.0,-0.0,-0.9067210768340591,-0.0,-0.3930322502055608,-0.7456223162895514,0.0
2019-02-27,1.0,-0.0,-0.9118678169679603,-0.0,-0.39331768435813796,-0.743285675090693,0.0
2019-02-28,1.0,-0.0,-0.9197080291970804,-0.0,-0.406529639923037,-0.7278502275295483,0.0
2019-03-01,1.0,-0.0,-0.917611812540124,-0.0,-0.4042676775396655,-0.7351961113998349,0.0
2019-03-04,1.0,-0.0,-0.9246677867725677,-0.0,-0.39703681075301667,-0.733129677714984,0.0
2019-03-05,1.0,-0.0,-0.9195970695970695,-0.0,-0.4037851037851038,-0.7291208791208791,0.0
2019-03-06,1.0,-0.0,-0.9078528583669973,-0.0,-0.4216550373362713,-0.7308422083486351,0.0
2019-03-07,1.0,-0.0,-0.8939009864703906,-0.0,-0.43279479583422414,-0.7273921143450508,0.0
2019-03-08,1.0,-0.0,-0.8973745552692921,-0.0,-0.437338976812661,-0.7323947981842719,0.0
2019-03-11,1.0,-0.0,-0.8958236587102566,-0.0,-0.45760193182873593,-0.7424537940001857,0.0
2019-03-12,1.0,-0.0,-0.8832642711361247,-0.0,-0.4612220916568743,-0.7478508256540293,0.0
2019-03-13,1.0,-0.0,-0.8680947012401353,-0.0,-0.4788613303269447,-0.7846674182638106,0.0
2019-03-14,1.0,-0.0,-0.8760356614056642,-0.0,-0.4911319030967458,-0.7831332892291214,0.0
2019-03-15,1.0,-0.0,-0.8725527226943658,-0.0,-0.4954988983317596,-0.7795719231979855,0.0
2019-03-18,1.0,-0.0,-0.8688773093320701,-0.0,-0.499731564819201,-0.7894204958155693,0.0
2019-03-19,1.0,-0.0,-0.8796680497925311,-0.0,-0.510852218321098,-0.8013086498563676,0.0
2019-03-20,1.0,-0.0,-0.907418205377389,-0.0,-0.5217363135730484,-0.8102040816326531,0.0
2019-03-21,1.0,-0.0,-0.9105529923971668,-0.0,-0.518259795958152,-0.8202612255507181,0.0
2019-03-22,1.0,-0.0,-0.9096241088788076,-0.0,-0.5227802981205444,-0.8080362929358393,0.0
2019-03-25,1.0,-0.0,-0.8606315789473684,-0.0,-0.5634008097165991,-0.8148016194331984,0.0
2019-03-26,1.0,-0.0,-0.8579479207151187,-0.0,-0.5675281772250291,-0.8132853996631688,0.0
2019-03-27,1.0,-0.0,-0.8644029170464905,-0.0,-0.5631592655293658,-0.8280375048834484,0.0
2019-03-28,1.0,-0.0,-0.8692154883251375,-0.0,-0.5579835216725828,-0.8293874360894911,0.0
2019-03-29,1.0,-0.0,-0.8743121357168442,-0.0,-0.5576177916707369,-0.8242323597408096,0.0
2019-04-01,1.0,-0.0,-0.8870836188052591,-0.0,-0.5622655052037454,-0.8131871717072853,0.0
2019-04-02,1.0,-0.0,-0.8979976596021323,-0.0,-0.5751527759719152,-0.7774021583669224,0.0
2019-04-03,1.0,-0.0,-0.897298351701941,-0.0,-0.5817809421632694,-0.772001690562112,0.0
2019-04-04,1.0,-0.0,-0.8926139679657609,-0.0,-0.5640684780494132,-0.7856494390765838,0.0
2019-04-05,1.0,-0.0,-0.8848494711147273,-0.0,-0.5660862489829129,-0.8037428803905614,0.0
2019-04-08,1.0,-0.0,-0.8794134859223617,-0.0,-0.5658690422004031,-0.8058716431497497,0.0
2019-04-09,1.0,-0.0,-0.87696369206701,-0.0,-0.5800143406557592,-0.802261912522,0.0
2019-04-10,1.0,-0.0,-0.8684433439760214,-0.0,-0.5763667166221412,-0.8131556656023979,0.0
2019-04-11,1.0,-0.0,-0.8622296064633829,-0.0,-0.5836591086786552,-0.8118647380766223,0.0
2019-04-12,1.0,-0.0,-0.8637812174817897,-0.0,-0.5754097294484911,-0.8126625910509885,0.0
2019-04-15,1.0,-0.0,-0.8644304455124042,-0.0,-0.5703987530848162,-0.8123132874399273,0.0
2019-04-16,1.0,-0.0,-0.8552074239337796,-0.0,-0.5621301775147929,-0.8160830342419245,0.0
2019-04-17,1.0,-0.0,-0.839752317966673,-0.0,-0.5664916034493938,-0.8356350904493288,0.0
2019-04-18,1.0,-0.0,-0.827926291201661,-0.0,-0.5695561899818323,-0.8467427978198806,0.0
2019-04-22,1.0,-0.0,-0.8376350050575913,-0.0,-0.5765001468332952,-0.8488269651189349,0.0
2019-04-23,1.0,-0.0,-0.8445206598072841,-0.0,-0.5727911154662747,-0.8490935815776581,0.0
2019-04-24,1.0,-0.0,-0.8475906964571951,-0.0,-0.5766953449573097,-0.8469691517550458,0.0
2019-04-25,1.0,-0.0,-0.8392816176711565,-0.0,-0.5859469734211648,-0.8520630550912726,0.0
2019-04-26,1.0,-0.0,-0.8254443712969058,-0.0,-0.6309743252139565,-0.8352205398288348,0.0
2019-04-29,1.0,-0.0,-0.8168680251506074,-0.0,-0.6299173716956908,-0.8451789182605262,0.0
2019-04-30,1.0,-0.0,-0.8220758921148026,-0.0,-0.6355382619974059,-0.8680701054241909,0.0
2019-05-01,1.0,-0.0,-0.8328871636996387,-0.0,-0.660252978182305,-0.8530986481060099,0.0
2019-05-02,1.0,-0.0,-0.8272419684432682,-0.0,-0.652775451408663,-0.8699541053901041,0.0
2019-05-03,1.0,-0.0,-0.8370174085130648,-0.0,-0.6495823969409318,-0.8676751752591152,0.0
2019-05-06,1.0,-0.0,-0.8297216733094417,-0.0,-0.6509026358977794,-0.8686740127943195,0.0
2019-05-07,1.0,-0.0,-0.8285819447232817,-0.0,-0.6496352807334537,-0.8678310914809608,0.0
2019-05-08,1.0,-0.0,-0.8315009798385757,-0.0,-0.6414455110107284,-0.8485069917294982,0.0
2019-05-09,1.0,-0.0,-0.8316953316953316,-0.0,-0.644963144963145,-0.8435819111494788,0.0
2019-05-10,1.0,-0.0,-0.8327194292351087,-0.0,-0.6446656711465074,-0.8410154305624689,0.0
2019-05-13,1.0,-0.0,-0.8321553011448481,-0.0,-0.643504230960677,-0.8427741828438692,0.0
2019-05-14,1.0,-0.0,-0.8056704075605433,-0.0,-0.6465839732230754,-0.8292642908709063,0.0
2019-05-15,1.0,-0.0,-0.8084414517983248,-0.0,-0.654097552964362,-0.8220725899162424,0.0
2019-05-16,1.0,-0.0,-0.8149729108520769,-0.0,-0.6464948284353965,-0.8220653423083238,0.0
2019-05-17,1.0,-0.0,-0.8089555182956899,-0.0,-0.6395765525857251,-0.8390702567643095,0.0
2019-05-20,1.0,-0.0,-0.8026104877490268,-0.0,-0.6345317151362491,-0.8341784160423958,0.0
2019-05-21,1.0,-0.0,-0.8030193157096711,-0.0,-0.6458566813896763,-0.8473201924978575,0.0
2019-05-22,1.0,-0.0,-0.7979438513246341,-0.0,-0.6505206273889548,-0.8466126268617371,0.0
2019-05-23,1.0,-0.0,-0.7962223029422448,-0.0,-0.6452134861143216,-0.8607469537364199,0.0
2019-05-24,1.0,-0.0,-0.7923396400553762,-0.0,-0.6429230667809348,-0.8609334827608939,0.0
2019-05-28,1.0,-0.0,-0.8036351619299406,-0.0,-0.640680766688698,-0.8603767349636485,0.0
2019-05-29,1.0,-0.0,-0.8136017661207948,-0.0,-0.6376157369270816,-0.8437839797027908,0.0
2019-05-30,1.0,-0.0,-0.8131301520575389,-0.0,-0.6287891227954941,-0.8422936713849387,0.0
2019-05-31,1.0,-0.0,-0.8171777931170496,-0.0,-0.621930776057588,-0.8478782500082175,0.0
2019-06-03,1.0,-0.0,-0.8283528411691622,-0.0,-0.6289805793500294,-0.8121362714967632,0.0
2019-06-04,1.0,-0.0,-0.8272682687591957,-0.0,-0.6321072421121464,-0.8101683831943763,0.0
2019-06-05,1.0,-0.0,-0.8234343173073815,-0.0,-0.6486469009667302,-0.7611303307575414,0.0
2019-06-06,1.0,-0.0,-0.8324605637445046,-0.0,-0.6250323247995863,-0.7749870700801654,0.0
2019-06-07,1.0,-0.0,-0.8472011614776577,-0.0,-0.6115825133085981,-0.7675431521213099,0.0
2019-06-10,1.0,-0.0,-0.8419037199124726,-0.0,-0.602265413824173,-0.7737804093190888,0.0
2019-06-11,1.0,-0.0,-0.8452826535880227,-0.0,-0.6086409395973155,-0.772715539494063,0.0
2019-06-12,1.0,-0.0,-0.849240396090701,-0.0,-0.6020062574589556,-0.7742476534528917,0.0
2019-06-13,1.0,-0.0,-0.8636950904392766,-0.0,-0.6058139534883721,-0.7604328165374677,0.0
2019-06-14,1.0,-0.0,-0.8520315734989647,-0.0,-0.6359989648033126,-0.7469591097308488,0.0
2019-06-17,1.0,-0.0,-0.8443596130827214,-0.0,-0.6509980265924752,-0.7397366633237359,0.0
2019-06-18,1.0,-0.0,-0.8309056774778274,-0.0,-0.6569884119893831,-0.7489480157959475,0.0
2019-06-19,1.0,-0.0,-0.824168012924071,-0.0,-0.661389337641357,-0.7454604200323102,0.0
2019-06-20,1.0,-0.0,-0.8233546470322289,-0.0,-0.6611444810437254,-0.7448491894335723,0.0
2019-06-21,1.0,-0.0,-0.8259872776001809,-0.0,-0.6572378830443346,-0.7458426168103587,0.0
2019-06-24,1.0,-0.0,-0.8162321278385197,-0.0,-0.6600892799378921,-0.7584912984408357,0.0
2019-06-25,1.0,-0.0,-0.8154264620167088,-0.0,-0.6602227834984781,-0.7624506184832589,0.0
2019-06-26,1.0,-0.0,-0.8097829608033691,-0.0,-0.6371558147068351,-0.7924198250728863,0.0
2019-06-27,1.0,-0.0,-0.7945865536978948,-0.0,-0.6377777059146913,-0.8014746305339068,0.0
2019-06-28,1.0,-0.0,-0.781518578352181,-0.0,-0.6475928917609047,-0.8019063004846526,0.0
2019-07-01,1.0,-0.0,-0.7791826597426057,-0.0,-0.6558720123858982,-0.7904396348740446,0.0
2019-07-02,1.0,-0.0,-0.7784131291593979,-0.0,-0.6631130063965885,-0.7890741099696323,0.0
2019-07-03,1.0,-0.0,-0.7750484809308339,-0.0,-0.6684227537168713,-0.7885908209437621,0.0
2019-07-05,1.0,-0.0,-0.7792949835367035,-0.0,-0.6616631157595714,-0.7871069791464911,0.0
2019-07-08,1.0,-0.0,-0.7847561172705821,-0.0,-0.6568833435691891,-0.7907036881404145,0.0
2019-07-09,1.0,-0.0,-0.7810148251025484,-0.0,-0.6562126546300184,-0.7926100578146701,0.0
2019-07-10,1.0,-0.0,-0.7733337640939488,-0.0,-0.6625205957419312,-0.794850256841017,0.0
2019-07-11,1.0,-0.0,-0.7707000193911189,-0.0,-0.671708357572232,-0.7894447676297589,0.0
2019-07-12,1.0,-0.0,-0.7610278649794492,-0.0,-0.6800867341985177,-0.7952037282759961,0.0
2019-07-15,1.0,-0.0,-0.7586441116537828,-0.0,-0.6821813241905748,-0.7936086942458841,0.0
2019-07-16,1.0,-0.0,-0.7340323528502057,-0.0,-0.5313785530914602,-0.8275958058828987,0.0
2019-07-17,1.0,-0.0,-0.7802959525029384,-0.0,-0.46029354148458457,-0.7731834483590007,0.0
2019-07-18,1.0,-0.0,-0.7821284536206585,-0.0,-0.4574128694395955,-0.770149882622043,0.0
2019-07-19,1.0,-0.0,-0.7852219714070731,-0.0,-0.4567343867569601,-0.7678254326561325,0.0
2019-07-22,1.0,-0.0,-0.7581008438691852,-0.0,-0.44761103937055163,-0.7974113336736839,0.0
2019-07-23,1.0,-0.0,-0.7611639989188865,-0.0,-0.4465599567554581,-0.7953692303072163,0.0
2019-07-24,1.0,-0.0,-0.7634934445411179,-0.0,-0.44886142029942094,-0.7878551498604902,0.0
2019-07-25,1.0,-0.0,-0.7943115234375,-0.0,-0.43310546874999994,-0.8243408203125,0.0
2019-07-26,1.0,-0.0,-0.7717620458920222,-0.0,-0.4503345656757004,-0.8332976870665157,0.0
2019-07-29,1.0,-0.0,-0.776657060518732,-0.0,-0.4602979949721012,-0.8288368385553987,0.0
2019-07-30,1.0,-0.0,-0.7802767635236724,-0.0,-0.4612009450461784,-0.8268540394587464,0.0
2019-07-31,1.0,-0.0,-0.7972558168088895,-0.0,-0.4525139664804469,-0.8197863588925041,0.0
2019-08-01,1.0,-0.0,-0.8125842421271903,-0.0,-0.4414593799779438,-0.8092758240411715,0.0
2019-08-02,1.0,-0.0,-0.8135942011180048,-0.0,-0.4365132993427115,-0.821364948706923,0.0
2019-08-05,1.0,-0.0,-0.8095559371933269,-0.0,-0.43121319921491663,-0.8259629538763494,0.0
2019-08-06,1.0,-0.0,-0.8081072047160351,-0.0,-0.4093409097815187,-0.8212646996262422,0.0
2019-08-07,1.0,-0.0,-0.8014210238659136,-0.0,-0.41261310499787457,-0.8223720167607943,0.0
2019-08-08,1.0,-0.0,-0.7964177292046144,-0.0,-0.4111414693381906,-0.82829386763813,0.0
2019-08-09,1.0,-0.0,-0.7914474082138753,-0.0,-0.3975987419101192,-0.8352083711365149,0.0
2019-08-12,1.0,-0.0,-0.7901230843489803,-0.0,-0.39691685772897306,-0.8297031495112828,0.0
2019-08-13,1.0,-0.0,-0.7767440460060819,-0.0,-0.3934603920151748,-0.8406647999277392,0.0
2019-08-14,1.0,-0.0,-0.7836241530251243,-0.0,-0.3759369191101517,-0.8385800803501829,0.0
2019-08-15,1.0,-0.0,-0.8042123297787492,-0.0,-0.3649307299205388,-0.7847753522582933,0.0
2019-08-16,1.0,-0.0,-0.7963263739184361,-0.0,-0.3719103446239258,-0.7848093789681954,0.0
2019-08-19,1.0,-0.0,-0.7937505532442243,-0.0,-0.37178011861556165,-0.7851051901684812,0.0
2019-08-20,1.0,-0.0,-0.8033453089110076,-0.0,-0.369898109429295,-0.771570763884799,0.0
2019-08-21,1.0,-0.0,-0.8064695876591003,-0.0,-0.3698750659862749,-0.7564080004692356,0.0
2019-08-22,1.0,-0.0,-0.8084539223153084,-0.0,-0.362704317769055,-0.7581287714570273,0.0
2019-08-23,1.0,-0.0,-0.8056970548626969,-0.0,-0.36170150477194213,-0.7601733122548159,0.0
2019-08-26,1.0,-0.0,-0.7987649309984923,-0.0,-0.3537921836947698,-0.7466658935405311,0.0
2019-08-27,1.0,-0.0,-0.7977173314793894,-0.0,-0.35123547985284315,-0.7478346513716289,0.0
2019-08-28,1.0,-0.0,-0.7913113853802353,-0.0,-0.35060843425730553,-0.7485042055669567,0.0
2019-08-29,1.0,-0.0,-0.7753185587563929,-0.0,-0.3669565719899448,-0.7471466959461411,0.0
2019-08-30,1.0,-0.0,-0.7663621430012392,-0.0,-0.37583215654629815,-0.7397331335196979,0.0
2019-09-03,1.0,-0.0,-0.7666387791016357,-0.0,-0.373943397859389,-0.7443383434786373,0.0
2019-09-04,1.0,-0.0,-0.7674874574707341,-0.0,-0.3714030332737443,-0.7444495703823308,0.0
2019-09-05,1.0,-0.0,-0.7795542774982027,-0.0,-0.369863407620417,-0.7262113587347232,0.0
2019-09-06,1.0,-0.0,-0.7806386651323359,-0.0,-0.37028193325661674,-0.7259493670886076,0.0
2019-09-09,1.0,-0.0,-0.7891602658151378,-0.0,-0.3700699059290585,-0.7175858001783608,0.0
2019-09-10,1.0,-0.0,-0.7972094089333295,-0.0,-0.33578775463427213,-0.7321147179325559,0.0
2019-09-11,1.0,-0.0,-0.797215392532449,-0.0,-0.36866030076047807,-0.6930642117902682,0.0
2019-09-12,1.0,-0.0,-0.7945463899845653,-0.0,-0.3701480592236895,-0.693591722403247,0.0
2019-09-13,1.0,-0.0,-0.7927443350881208,-0.0,-0.3806363012130922,-0.687685969329366,0.0
2019-09-16,1.0,-0.0,-0.791456855115587,-0.0,-0.38195239185168234,-0.6876287479972534,0.0
2019-09-17,1.0,-0.0,-0.756579512586271,-0.0,-0.3970331338239927,-0.7101577937512529,0.0
2019-09-18,1.0,-0.0,-0.7436066513761468,-0.0,-0.41077981651376144,-0.7126146788990826,0.0
2019-09-19,1.0,-0.0,-0.7284747408401634,-0.0,-0.42924865065539597,-0.6980038267127395,0.0
2019-09-20,1.0,-0.0,-0.7402063033974341,-0.0,-0.42975112152470213,-0.6874303511729576,0.0
2019-09-23,1.0,-0.0,-0.7407269923760028,-0.0,-0.42651551925987263,-0.6881870877473516,0.0
