Date,HUBB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-30,1.0,-0.1590964000966417,-0.6287750664411693,-0.0,-0.6484356124667794,-0.583746073930901,0.0
2018-12-03,1.0,-0.16266067033334347,-0.6328360023093986,-0.0,-0.6540763924762223,-0.5890789753562855,0.0
2018-12-04,1.0,-0.15854435178165277,-0.6340864291129644,-0.0,-0.6520697498104625,-0.5878695981804397,0.0
2018-12-06,1.0,-0.1528825792597453,-0.6048197083122073,-0.0,-0.651018521280086,-0.5737421336753259,0.0
2018-12-07,1.0,-0.154623803417529,-0.6045388125130469,-0.0,-0.6509706855932962,-0.5720036978498793,0.0
2018-12-10,1.0,-0.1371220637832081,-0.606946334536418,-0.0,-0.6524761848411337,-0.5618602449559198,0.0
2018-12-11,1.0,-0.1388634144898382,-0.6063662988492146,-0.0,-0.6526639647368577,-0.5604532142117564,0.0
2018-12-12,1.0,-0.13978876364604598,-0.6061654980621876,-0.0,-0.6529096772284844,-0.5596284133605515,0.0
2018-12-13,1.0,-0.14048239895697523,-0.609073130259571,-0.0,-0.6520386393267749,-0.5615740192011378,0.0
2018-12-14,1.0,-0.14046059456415425,-0.6107768457867749,-0.0,-0.6510270013930466,-0.5616941818074039,0.0
2018-12-17,1.0,-0.13284852784675416,-0.6101158803358164,-0.0,-0.6456190138346931,-0.5675475937093531,0.0
2018-12-18,1.0,-0.12055632332617837,-0.6008997618277515,-0.0,-0.6457114293275309,-0.5732600194066276,0.0
2018-12-19,1.0,-0.11052460853410397,-0.6063224322491226,-0.0,-0.6540355636814013,-0.5779835451623367,0.0
2018-12-20,1.0,-0.11051331804551066,-0.60025283706709,-0.0,-0.6543482095607691,-0.574851531722232,0.0
2018-12-21,1.0,-0.10675291982554226,-0.6012352545151187,-0.0,-0.6579047507537394,-0.5612504756608027,0.0
2018-12-24,1.0,-0.09451707771598289,-0.5887080336604257,-0.0,-0.6557668229333489,-0.5728095972978482,0.0
2018-12-26,1.0,-0.09407473876168698,-0.5912524965988364,-0.0,-0.6439632963788462,-0.5653168147740759,0.0
2018-12-27,1.0,-0.07590787056662428,-0.572389430549668,-0.0,-0.6091281616504168,-0.5686307757524375,0.0
2018-12-28,1.0,-0.0763576739320951,-0.5719899358267606,-0.0,-0.6094761541288554,-0.5692194611709496,0.0
2018-12-31,1.0,-0.07717969015040145,-0.5709883523691056,-0.0,-0.6094933845979872,-0.5694617211353613,0.0
2019-01-02,1.0,-0.07597332881279313,-0.5706899474487201,-0.0,-0.6087472452958129,-0.5698988529129231,0.0
2019-01-03,1.0,-0.08260378424173961,-0.5684552386331544,-0.0,-0.6136402146286359,-0.5593335216040667,0.0
2019-01-04,1.0,-0.07268989213394542,-0.5710704931421974,-0.0,-0.6108372996873855,-0.5617483876418734,0.0
2019-01-07,1.0,-0.06660158973643843,-0.5598661274578163,-0.0,-0.6087296053549017,-0.5538139729465904,0.0
2019-01-08,1.0,-0.0690999192627857,-0.5487068125504607,-0.0,-0.614939168685097,-0.5512959714914112,0.0
2019-01-09,1.0,-0.06715235102744488,-0.5411673108472597,-0.0,-0.6155771209298445,-0.5567388705057976,0.0
2019-01-10,1.0,-0.06713387841370488,-0.5414928527726792,-0.0,-0.6154402358306913,-0.556955336781801,0.0
2019-01-11,1.0,-0.06839392673074245,-0.5372893160607327,-0.0,-0.6175790500069648,-0.5626688953893301,0.0
2019-01-14,1.0,-0.06539707360661232,-0.5370546185636099,-0.0,-0.6164414162850441,-0.573494917904613,0.0
2019-01-15,1.0,-0.06059844103595675,-0.5319196490933982,-0.0,-0.6137512921520967,-0.5875729891319531,0.0
2019-01-16,1.0,-0.054525687843224716,-0.5267192596102919,-0.0,-0.6105985002648232,-0.5957962813257882,0.0
2019-01-17,1.0,-0.05714046915919096,-0.522817183930462,-0.0,-0.609628350142085,-0.596367080849167,0.0
2019-01-18,1.0,-0.061047976263785476,-0.5216089122767732,-0.0,-0.6098639646196047,-0.6065330571572524,0.0
2019-01-22,1.0,-0.0,-0.5133090580630593,-0.0,-0.689699946368589,-0.6196968413921586,0.0
2019-01-23,1.0,-0.0,-0.49566154369647825,-0.0,-0.6948051948051949,-0.6451256167413373,0.0
2019-01-24,1.0,-0.0,-0.4862600820716004,-0.0,-0.7065232772039055,-0.6372718268006226,0.0
2019-01-25,1.0,-0.0,-0.43325587399948357,-0.0,-0.7715810310697996,-0.6640273115873426,0.0
2019-01-28,1.0,-0.0,-0.4286984709831033,-0.0,-0.7772454746263519,-0.6627556728534956,0.0
2019-01-29,1.0,-0.0,-0.42088471156333535,-0.0,-0.7768388376304217,-0.6766117674111121,0.0
2019-01-30,1.0,-0.0,-0.4171471402214022,-0.0,-0.7765221402214021,-0.6891720479704796,0.0
2019-01-31,1.0,-0.0,-0.4234096545360171,-0.0,-0.7489762962108543,-0.7112866947344137,0.0
2019-02-01,1.0,-0.0,-0.422644995525275,-0.0,-0.7572966887034845,-0.7069776841132828,0.0
2019-02-04,1.0,-0.0,-0.42494152975485805,-0.0,-0.7538474865013136,-0.70865937112003,0.0
2019-02-05,1.0,-0.0,-0.4230835834680212,-0.0,-0.7527129993073193,-0.7103728930962826,0.0
2019-02-06,1.0,-0.0,-0.41120250231696015,-0.0,-0.7719531974050047,-0.7130444856348471,0.0
2019-02-07,1.0,-0.0,-0.40953098730361176,-0.0,-0.7654936518059017,-0.7236651400081164,0.0
2019-02-08,1.0,-0.0,-0.4074955729091067,-0.0,-0.7790518767962377,-0.716492002206288,0.0
2019-02-11,1.0,-0.0,-0.3952426648056065,-0.0,-0.7858908371863096,-0.726773096048155,0.0
2019-02-12,1.0,-0.0,-0.39963870516593336,-0.0,-0.792197197051368,-0.7218321144488796,0.0
2019-02-13,1.0,-0.0,-0.4054360795041178,-0.0,-0.7893664697494398,-0.715275150598027,0.0
2019-02-14,1.0,-0.0,-0.3932590821622252,-0.0,-0.7998717126363052,-0.72252026357222,0.0
2019-02-15,1.0,-0.0,-0.41838906218115035,-0.0,-0.7861994577733725,-0.7106084015975279,0.0
2019-02-19,1.0,-0.0,-0.4152238021548074,-0.0,-0.7926362813512803,-0.7119039971969985,0.0
2019-02-20,1.0,-0.0,-0.42011972550737336,-0.0,-0.7908891809023216,-0.7091254197693094,0.0
2019-02-21,1.0,-0.0,-0.4539326495627162,-0.0,-0.775459801842113,-0.6761193596187931,0.0
2019-02-22,1.0,-0.0,-0.45285266093423193,-0.0,-0.7780037183360446,-0.6740936555891239,0.0
2019-02-25,1.0,-0.0,-0.4488195861264937,-0.0,-0.7875837948120081,-0.6781987758670941,0.0
2019-02-26,1.0,-0.0,-0.4513122251026769,-0.0,-0.782645422504442,-0.6788616702105968,0.0
2019-02-27,1.0,-0.0,-0.45758017492711367,-0.0,-0.7876093294460641,-0.6702332361516035,0.0
2019-02-28,1.0,-0.0,-0.4581183124872445,-0.0,-0.7868742528936704,-0.6705151753695442,0.0
2019-03-01,1.0,-0.0,-0.45574009324009324,-0.0,-0.7899475524475524,-0.6680361305361305,0.0
2019-03-04,1.0,-0.0,-0.4481322968527091,-0.0,-0.7911316854455994,-0.6721984452790637,0.0
2019-03-05,1.0,-0.0,-0.44113185530921817,-0.0,-0.8020420070011669,-0.6739789964994166,0.0
2019-03-06,1.0,-0.0,-0.4375492571295134,-0.0,-0.8115531685104644,-0.6698677719723284,0.0
2019-03-07,1.0,-0.0,-0.40253297537060817,-0.0,-0.8547624606046458,-0.6609081358701996,0.0
2019-03-08,1.0,-0.0,-0.3935483870967742,-0.0,-0.876099706744868,-0.6629032258064516,0.0
2019-03-11,1.0,-0.0,-0.3921441228588305,-0.0,-0.8813644418192557,-0.679799173065564,0.0
2019-03-12,1.0,-0.0,-0.35512683101107534,-0.0,-0.897642015005359,-0.7244551625580564,0.0
2019-03-13,1.0,-0.0,-0.3704113356451035,-0.0,-0.8992885328231496,-0.7196580174578501,0.0
2019-03-14,1.0,-0.0,-0.36678148869252664,-0.0,-0.9072038340572113,-0.7213718735959264,0.0
2019-03-15,1.0,-0.0,-0.3627498049570905,-0.0,-0.9103402748604692,-0.7276000720158435,0.0
2019-03-18,1.0,-0.0,-0.36479106954291746,-0.0,-0.9139538391914315,-0.7382712324634183,0.0
2019-03-19,1.0,-0.0,-0.36390317700453856,-0.0,-0.9146142208774584,-0.7471709531013615,0.0
2019-03-20,1.0,-0.0,-0.3783365218183475,-0.0,-0.9104491208891318,-0.7478667516929337,0.0
2019-03-21,1.0,-0.0,-0.3795578262323997,-0.0,-0.9053918438098713,-0.7561353891068333,0.0
2019-03-22,1.0,-0.0,-0.3773250664304695,-0.0,-0.9282550930026574,-0.7486942976695886,0.0
2019-03-25,1.0,-0.0,-0.35807993181749004,-0.0,-0.9375095120689131,-0.7482726082853925,0.0
2019-03-26,1.0,-0.0,-0.36651791172514975,-0.0,-0.934863675265925,-0.7552268003423401,0.0
2019-03-27,1.0,-0.0,-0.36801000640654075,-0.0,-0.9334329906342476,-0.7492601970773971,0.0
2019-03-28,1.0,-0.0,-0.3674167251854792,-0.0,-0.9300827405123195,-0.7556559704454554,0.0
2019-03-29,1.0,-0.0,-0.37027761658980546,-0.0,-0.9290535381608284,-0.7547262010200654,0.0
2019-04-01,1.0,-0.0,-0.374499801447903,-0.0,-0.9285823380273085,-0.751565506918777,0.0
2019-04-02,1.0,-0.0,-0.3836205581820955,-0.0,-0.9397285343907275,-0.7267957907579686,0.0
2019-04-03,1.0,-0.0,-0.38195291534520615,-0.0,-0.9486155159795072,-0.7189558428885094,0.0
2019-04-04,1.0,-0.0,-0.38246878148566543,-0.0,-0.9429059933441212,-0.7277806613134675,0.0
2019-04-05,1.0,-0.0,-0.38047930549611786,-0.0,-0.9430824723360031,-0.7332334780216422,0.0
2019-04-08,1.0,-0.0,-0.38151738478945596,-0.0,-0.9410109782575455,-0.7354515152441821,0.0
2019-04-09,1.0,-0.0,-0.4076088554376268,-0.0,-0.8041043130567725,-0.728339164437127,0.0
2019-04-10,1.0,-0.0,-0.39503346248679116,-0.0,-0.7989021956087825,-0.7413995538335095,0.0
2019-04-11,1.0,-0.0,-0.36768630671320063,-0.0,-0.8453236355104554,-0.7197700677478958,0.0
2019-04-12,1.0,-0.0,-0.36353244621607367,-0.0,-0.8461222814936398,-0.7213201242745766,0.0
2019-04-15,1.0,-0.0,-0.3649346079408833,-0.0,-0.8421206967333295,-0.7253240279162513,0.0
2019-04-16,1.0,-0.0,-0.37303120791615435,-0.0,-0.837051349610633,-0.7174893143626676,0.0
2019-04-17,1.0,-0.0,-0.35961211695084083,-0.0,-0.8462530028710378,-0.7237651608367024,0.0
2019-04-18,1.0,-0.0,-0.35905174939928497,-0.0,-0.8424954580085565,-0.7287405497274805,0.0
2019-04-22,1.0,-0.0,-0.35668958223162345,-0.0,-0.847405840531171,-0.7338268993477878,0.0
2019-04-23,1.0,-0.0,-0.35622998501630576,-0.0,-0.8461380262655345,-0.7356112465845991,0.0
2019-04-24,1.0,-0.0,-0.3458119407363943,-0.0,-0.8409564324482911,-0.7471028311574006,0.0
2019-04-25,1.0,-0.0,-0.344237263250624,-0.0,-0.8457788870944061,-0.7464102187637646,0.0
2019-04-26,1.0,-0.0,-0.33752170202748427,-0.0,-0.8398316805461553,-0.7652944119118383,0.0
2019-04-29,1.0,-0.0,-0.33280367231638425,-0.0,-0.839159604519774,-0.7705979284369116,0.0
2019-04-30,1.0,-0.0,-0.330694759144278,-0.0,-0.8419503869581849,-0.770002648383015,0.0
2019-05-01,1.0,-0.0,-0.30404562466583496,-0.0,-0.8671656864492365,-0.7991445375155943,0.0
2019-05-02,1.0,-0.0,-0.3049146250927988,-0.0,-0.8564216778025241,-0.8082256867112102,0.0
2019-05-03,1.0,-0.0,-0.3147586780789349,-0.0,-0.8516107941036615,-0.8055753685211603,0.0
2019-05-06,1.0,-0.0,-0.296090712101873,-0.0,-0.8591231559262668,-0.8131140728427676,0.0
2019-05-07,1.0,-0.0,-0.29273872482025076,-0.0,-0.8619941767187593,-0.8163586665874384,0.0
2019-05-08,1.0,-0.0,-0.3193173821252639,-0.0,-0.8324536711236218,-0.7804363124560169,0.0
2019-05-09,1.0,-0.0,-0.31867487540310757,-0.0,-0.8379067722075637,-0.7751099384344767,0.0
2019-05-10,1.0,-0.0,-0.316744336000469,-0.0,-0.8404115009232392,-0.7737331105835459,0.0
2019-05-13,1.0,-0.0,-0.3170817462642836,-0.0,-0.8387635511280399,-0.7741283328450044,0.0
2019-05-14,1.0,-0.0,-0.32132704199759676,-0.0,-0.8361419653585768,-0.7733067612320857,0.0
2019-05-15,1.0,-0.0,-0.32048390403936844,-0.0,-0.8417645508069949,-0.7669527519845338,0.0
2019-05-16,1.0,-0.0,-0.32005610917911104,-0.0,-0.835676086384757,-0.7666208831351005,0.0
2019-05-17,1.0,-0.0,-0.3128642127148672,-0.0,-0.8399074643474187,-0.7756010424902632,0.0
2019-05-20,1.0,-0.0,-0.3098814229249012,-0.0,-0.8412531108183281,-0.7766944810423071,0.0
2019-05-21,1.0,-0.0,-0.30590649274512677,-0.0,-0.8475157555327568,-0.7778689725927012,0.0
2019-05-22,1.0,-0.0,-0.30343695977028334,-0.0,-0.8498344516393683,-0.7768173693925988,0.0
2019-05-23,1.0,-0.0,-0.3090781263731435,-0.0,-0.8470281512728125,-0.7732372499047953,0.0
2019-05-24,1.0,-0.0,-0.2978449662270827,-0.0,-0.8501125763911225,-0.7761045644609491,0.0
2019-05-28,1.0,-0.0,-0.29782443417743726,-0.0,-0.8495233639394116,-0.7767705713784432,0.0
2019-05-29,1.0,-0.0,-0.3028985084211448,-0.0,-0.8516594179631629,-0.7643538924078344,0.0
2019-05-30,1.0,-0.0,-0.30035304758848075,-0.0,-0.8497359437458057,-0.7676596737956993,0.0
2019-05-31,1.0,-0.0,-0.2970733273029675,-0.0,-0.8532578564967466,-0.7675877564121268,0.0
2019-06-03,1.0,-0.0,-0.2987916727325666,-0.0,-0.856136264376183,-0.7566749162905809,0.0
2019-06-04,1.0,-0.0,-0.29509009271677644,-0.0,-0.8409819814566446,-0.7795789841973293,0.0
2019-06-05,1.0,-0.0,-0.30721075817296545,-0.0,-0.831294922327846,-0.7597090192441455,0.0
2019-06-06,1.0,-0.0,-0.3196249240297514,-0.0,-0.8238647874280091,-0.7506439382976876,0.0
2019-06-07,1.0,-0.0,-0.32466066622290396,-0.0,-0.8203918617775591,-0.749052180707898,0.0
2019-06-10,1.0,-0.0,-0.33025270758122743,-0.0,-0.8051696750902526,-0.7526642599277978,0.0
2019-06-11,1.0,-0.0,-0.3308832040745457,-0.0,-0.8113207547169812,-0.7516494964694989,0.0
2019-06-12,1.0,-0.0,-0.33998553868402026,-0.0,-0.808705712219812,-0.7435719450469992,0.0
2019-06-13,1.0,-0.0,-0.35055756698044893,-0.0,-0.8048370745836351,-0.741086169442433,0.0
2019-06-14,1.0,-0.0,-0.3471691559569295,-0.0,-0.81828181081394,-0.7290436494153062,0.0
2019-06-17,1.0,-0.0,-0.34614494095855525,-0.0,-0.8206181986570966,-0.7274253299374855,0.0
2019-06-18,1.0,-0.0,-0.33391334609361406,-0.0006380140363087987,-0.8265181834000347,-0.7389942578736731,0.0
2019-06-19,1.0,-0.0,-0.30769230769230765,-0.017566707182960002,-0.8159981478265902,-0.7527637900098396,0.0
2019-06-20,1.0,-0.0,-0.31236059210335737,-0.011789924973204715,-0.8185452333362301,-0.7540917122910692,0.0
2019-06-21,1.0,-0.0,-0.3120645610775662,-0.014427542963307012,-0.8253309335810497,-0.7511031119368324,0.0
2019-06-24,1.0,-0.0,-0.31492225574379207,-0.014214434903689949,-0.8249883963796704,-0.7467799953585518,0.0
2019-06-25,1.0,-0.0,-0.32227652621533304,-0.016194800312328294,-0.8140200699846728,-0.7394372306891466,0.0
2019-06-26,1.0,-0.0,-0.32468508031896454,-0.01233676181671097,-0.7983647289957241,-0.7537848145151972,0.0
2019-06-27,1.0,-0.0,-0.32037711839898203,-0.012956214934351321,-0.7968361385852276,-0.7618138700908093,0.0
2019-06-28,1.0,-0.0,-0.311084142394822,-0.017452612112806288,-0.7999595469255663,-0.7609801202034211,0.0
2019-07-01,1.0,-0.0,-0.3074769053117783,-0.019717090069284064,-0.7988741339491916,-0.7607678983833718,0.0
2019-07-02,1.0,-0.0,-0.309897335332795,-0.01661091244664898,-0.7950744030453339,-0.7622274772176721,0.0
2019-07-03,1.0,-0.0,-0.31640861517169794,-0.010668050629991639,-0.7926938269469193,-0.7634864342761583,0.0
2019-07-05,1.0,-0.0,-0.30602305475504327,-0.014322766570605187,-0.7938904899135447,-0.7675792507204611,0.0
2019-07-08,1.0,-0.0,-0.3010848866062669,-0.018206474695596976,-0.7976224825437129,-0.7684228749495066,0.0
2019-07-09,1.0,-0.0,-0.29632083897548184,-0.01858307643550664,-0.7940879887060992,-0.7721052176668876,0.0
2019-07-10,1.0,-0.0,-0.3485361481776538,-0.03112641192704925,-0.7153099837823997,-0.7502205024610921,0.0
2019-07-11,1.0,-0.0,-0.35717124687712926,-0.02160458778105837,-0.7064217578923461,-0.7537758346581876,0.0
2019-07-12,1.0,-0.0,-0.36176796207454504,-0.022965339086496152,-0.711670025832458,-0.7423283277031821,0.0
2019-07-15,1.0,-0.0,-0.3731300836129913,-0.02869575109493203,-0.6999317444969001,-0.742221716625903,0.0
2019-07-16,1.0,-0.0,-0.37272778913883214,-0.011872301749602363,-0.7008066348557146,-0.7548284480799818,0.0
2019-07-17,1.0,-0.0,-0.36547174085400386,-0.013733152112357008,-0.6936799184505608,-0.758664627930683,0.0
2019-07-18,1.0,-0.0,-0.36581510232886383,-0.019139026111503175,-0.677318278052223,-0.7605928016937191,0.0
2019-07-19,1.0,-0.0,-0.37040480013521504,-0.029381109327023293,-0.6621031578354319,-0.7550916927237387,0.0
2019-07-22,1.0,-0.0,-0.3725860030403694,-0.02688474748043466,-0.6566353245875796,-0.7590225775575701,0.0
2019-07-23,1.0,-0.0,-0.37931422780248863,-0.02533641123810596,-0.6537920162153033,-0.7566859974100557,0.0
2019-07-24,1.0,-0.0,-0.37887236679058245,-0.02447335811648079,-0.6549228342908641,-0.7579981975892757,0.0
2019-07-25,1.0,-0.0,-0.3681042000731426,-0.030832419050834104,-0.6614904211325849,-0.7527498804399808,0.0
2019-07-26,1.0,-0.0,-0.36349063501884243,-0.031132234658867202,-0.6636481241914618,-0.7540637831149107,0.0
2019-07-29,1.0,-0.0,-0.3455528338542107,-0.0329982825125996,-0.6641889799251063,-0.7728130191176057,0.0
2019-07-30,1.0,-0.0,-0.34793625767216624,-0.035165268314657355,-0.6600315333070556,-0.7723689396925503,0.0
2019-07-31,1.0,-0.0,-0.41917925334853234,-0.026902251353662015,-0.6593616414933029,-0.7444001139925905,0.0
2019-08-01,1.0,-0.0,-0.428498191449973,-0.03252541938423856,-0.6488280026202615,-0.7382586653755234,0.0
2019-08-02,1.0,-0.0,-0.4253731343283582,-0.03369602369830238,-0.6476301697618776,-0.7416543238008431,0.0
2019-08-05,1.0,-0.0,-0.4219786476868327,-0.027928825622775797,-0.6568540925266904,-0.7402135231316727,0.0
2019-08-06,1.0,-0.0,-0.42293684180806906,-0.031395578644230496,-0.631214884666422,-0.7377960981394167,0.0
2019-08-07,1.0,-0.0,-0.42055362735968854,-0.02971302801997799,-0.6325517085696549,-0.7389316854313045,0.0
2019-08-08,1.0,-0.0,-0.42468843399312023,-0.035047651271640445,-0.6278125528675351,-0.7320532340833475,0.0
2019-08-09,1.0,-0.0,-0.41861968189737536,-0.030377114595627492,-0.6196818973753723,-0.7414151632664532,0.0
2019-08-12,1.0,-0.0,-0.4182712579058327,-0.03246661981728742,-0.6195361911454673,-0.7406886858749122,0.0
2019-08-13,1.0,-0.0,-0.4197745499411138,-0.029274858392686894,-0.6178285009253547,-0.7372273007683248,0.0
2019-08-14,1.0,-0.0,-0.4249636424656002,-0.02911399485401052,-0.6073386284819331,-0.7352891822351493,0.0
2019-08-15,1.0,-0.0,-0.4362471928803127,-0.038315450941251494,-0.5920319387839973,-0.7058693060522886,0.0
2019-08-16,1.0,-0.0,-0.4355348527699218,-0.03976043919480952,-0.5928020850662674,-0.7045971274884933,0.0
2019-08-19,1.0,-0.0,-0.42815630707920516,-0.04001771185033487,-0.5955609675098246,-0.7037693031493885,0.0
2019-08-20,1.0,-0.0,-0.4300519566659297,-0.04137187707273934,-0.5927758125138183,-0.6994527968162724,0.0
2019-08-21,1.0,-0.0,-0.4324764163954323,-0.06934407237822034,-0.57323329839466,-0.6832625365476914,0.0
2019-08-22,1.0,-0.0,-0.4351624727833972,-0.06300471295096877,-0.5724168343301271,-0.6855276575806852,0.0
2019-08-23,1.0,-0.0,-0.43182193818522396,-0.065368299267258,-0.5696380364718198,-0.6878408903090739,0.0
2019-08-26,1.0,-0.0,-0.42696690773613855,-0.06448608371685295,-0.5644860837168529,-0.683486741179049,0.0
2019-08-27,1.0,-0.0,-0.42497743990811887,-0.059148459077360604,-0.5606387924198091,-0.6897919002433754,0.0
2019-08-28,1.0,-0.0,-0.41161512591255844,-0.06986027944111776,-0.5679326278948952,-0.684849479123944,0.0
2019-08-29,1.0,-0.0,-0.41842652368968164,-0.06641864536601379,-0.5647226173541964,-0.6859612649086333,0.0
2019-08-30,1.0,-0.0,-0.41676921814751006,-0.06587907129378949,-0.5665764213635245,-0.6854814450187328,0.0
2019-09-03,1.0,-0.0,-0.41540483557405333,-0.07006927521152215,-0.5586922592481038,-0.6939842830152516,0.0
2019-09-04,1.0,-0.0,-0.42718340012076633,-0.06798594719218312,-0.5611242246253499,-0.6883954547949717,0.0
2019-09-05,1.0,-0.0,-0.4305338488113844,-0.06712182281812948,-0.5613501137890379,-0.6828987414658222,0.0
2019-09-06,1.0,-0.0,-0.4291662101457215,-0.06965596581571162,-0.5653007559986852,-0.6750027391256711,0.0
