Date,IWF,IWM,LAD,MTUM,SPY,VLUE,VXX
2018-11-15,-0.0,-1.1667483259839948,1.0,-0.0,-0.9483504817899723,-0.9678262289727257,0.0
2018-11-16,-0.0,-1.1521827659227888,1.0,-0.0,-0.9452679589509692,-0.9749144811858609,0.0
2018-11-19,-0.0,-1.1561083200588165,1.0,-0.0,-0.948944165339215,-0.9794142874647715,0.0
2018-11-20,-0.0,-1.131469895181604,1.0,-0.0,-0.9338181522710652,-0.9974404810270578,0.0
2018-11-21,-0.0,-1.1214079306469737,1.0,-0.0,-0.9276769947021994,-0.9644003852945898,0.0
2018-11-23,-0.0,-1.1153198653198653,1.0,-0.0,-0.9288920955587622,-0.9641253807920475,0.0
2018-11-26,-0.0,-1.1243130490593283,1.0,-0.0,-0.9261101528340486,-0.9610092663163384,0.0
2018-11-27,-0.0,-1.1204862495017935,1.0,-0.0,-0.9141490633718613,-0.9509764846552411,0.0
2018-11-28,-0.0,-1.1189717018732561,1.0,-0.0,-0.9151056197688322,-0.9515743324033479,0.0
2018-11-29,-0.0,-1.0908733898837577,1.0,-0.0,-0.8924363807728559,-0.9438030160226202,0.0
2018-11-30,-0.0,-1.092042148305418,1.0,-0.0,-0.8928599512463631,-0.9468034913894786,0.0
2018-12-03,-0.0,-1.0924739634505796,1.0,-0.0,-0.8918451562192965,-0.9456867753979171,0.0
2018-12-04,-0.0,-1.1010609037328094,1.0,-0.0,-0.884557956777996,-0.9436542239685658,0.0
2018-12-06,-0.0,-1.03029497741164,1.0,-0.0,-0.8622679473064805,-0.9038001594472497,0.0
2018-12-07,-0.0,-1.0356938347012787,1.0,-0.0,-0.8665394159190685,-0.9152510020996373,0.0
2018-12-10,-0.0,-1.0280786504132544,1.0,-0.0,-0.8511907008340567,-0.8947428010718196,0.0
2018-12-11,-0.0,-1.0294617563739379,1.0,-0.0,-0.8481964117091597,-0.8994900849858357,0.0
2018-12-12,-0.0,-1.0301610099024872,1.0,-0.0,-0.8479098949278102,-0.9014664751681911,0.0
2018-12-13,-0.0,-1.02562844417604,1.0,-0.0,-0.850041518834453,-0.8988072771193478,0.0
2018-12-14,-0.0,-1.0211249009770267,1.0,-0.0,-0.852465200497944,-0.898713644422649,0.0
2018-12-17,-0.0,-1.0157364981596937,1.0,-0.0,-0.8276496657402539,-0.9123413205137835,0.0
2018-12-18,-0.0,-1.0017273102774962,1.0,-0.0,-0.8273440726972325,-0.9259509594082085,0.0
2018-12-19,-0.0,-1.004895684266024,1.0,-0.0,-0.8311365519319124,-0.9298787376666415,0.0
2018-12-20,-0.0,-0.9875430196019752,1.0,-0.0,-0.8324480023941344,-0.9208813407152476,0.0
2018-12-21,-0.0,-0.9950317519611506,1.0,-0.0,-0.8434815091520359,-0.8970115801270079,0.0
2018-12-24,-0.0,-0.9679783807796246,1.0,-0.0,-0.8268241217191723,-0.9071187946544257,0.0
2018-12-26,-0.0,-0.9894833609119322,1.0,-0.0,-0.7959919102776245,-0.8916712630998345,0.0
2018-12-27,-0.0,-0.9306257014590349,1.0,-0.0,-0.6985129068462402,-0.8781565656565656,0.0
2018-12-28,-0.0,-0.9312725615953459,1.0,-0.0,-0.696982441383661,-0.8764237899975469,0.0
2018-12-31,-0.0,-0.9432454318205823,1.0,-0.0,-0.6996091962116677,-0.8779002218075554,0.0
2019-01-02,-0.0,-0.9423103981989589,1.0,-0.0,-0.6977627691008865,-0.8775854791051078,0.0
2019-01-03,-0.0,-0.9457265862093303,1.0,-0.0,-0.6932387606747124,-0.8898651986731597,0.0
2019-01-04,-0.0,-0.9525347563544447,1.0,-0.0,-0.6623016430276647,-0.8959064738098581,0.0
2019-01-07,-0.0,-0.92080398556949,1.0,-0.0,-0.6441504896065969,-0.8708812918742483,0.0
2019-01-08,-0.0,-0.9164121744501251,1.0,-0.0,-0.6456095803451943,-0.8692996602957829,0.0
2019-01-09,-0.0,-0.9011452475654916,1.0,-0.0,-0.6470305856535454,-0.8807433822520915,0.0
2019-01-10,-0.0,-0.9005519180007541,1.0,-0.0,-0.6471838469713072,-0.8803263515134893,0.0
2019-01-11,-0.0,-0.894095788604459,1.0,-0.0,-0.6544866501513901,-0.8921001926782274,0.0
2019-01-14,-0.0,-0.8939048014390479,1.0,-0.0,-0.6570499515704995,-0.9082952815829529,0.0
2019-01-15,-0.0,-0.8865643725537737,1.0,-0.0,-0.655502060891552,-0.9216168473554777,0.0
2019-01-16,-0.0,-0.8851851851851853,1.0,-0.0,-0.6430252682589132,-0.9332294911734165,0.0
2019-01-17,-0.0,-0.8841151238411511,1.0,-0.0,-0.6428670264286703,-0.9322678843226789,0.0
2019-01-18,-0.0,-0.8816417546426953,1.0,-0.0,-0.654123549702101,-0.9484338524790078,0.0
2019-01-22,-0.0,-0.9213993961996092,1.0,-0.0,-0.5781566329248801,-1.0522109749600426,0.0
2019-01-23,-0.0,-0.899003203987184,1.0,-0.0,-0.5843716625133499,-1.0766108935564258,0.0
2019-01-24,-0.0,-0.8996119753657755,1.0,-0.0,-0.5842084653447723,-1.0760741874621764,0.0
2019-01-25,-0.0,-0.8586105140442274,1.0,-0.0,-0.5906954716018799,-1.193813982294437,0.0
2019-01-28,-0.0,-0.8470768445238703,1.0,-0.0,-0.6088114081476349,-1.1912177687005363,0.0
2019-01-29,-0.0,-0.8387592924891054,1.0,-0.0,-0.6088914930237669,-1.214450507195957,0.0
2019-01-30,-0.0,-0.8365821486149787,1.0,-0.0,-0.6075773120328302,-1.219917924666569,0.0
2019-01-31,-0.0,-0.8577068070275269,1.0,-0.0,-0.4829646489793016,-1.2157336937193257,0.0
2019-02-01,-0.0,-0.8558564971349254,1.0,-0.0,-0.4926148699149376,-1.2106274691248176,0.0
2019-02-04,-0.0,-0.8593766696349066,1.0,-0.0,-0.49941228851291186,-1.2030988423864648,0.0
2019-02-05,-0.0,-0.8534178748263456,1.0,-0.0,-0.49755993303173873,-1.2111637516474905,0.0
2019-02-06,-0.0,-0.8373483258015159,1.0,-0.0,-0.5005159591502687,-1.2204390990285734,0.0
2019-02-07,-0.0,-0.8386281074150582,1.0,-0.0,-0.5104352161834889,-1.2124439062611299,0.0
2019-02-08,-0.0,-0.8331903025101909,1.0,-0.0,-0.5212043195308589,-1.2213759565186297,0.0
2019-02-11,-0.0,-0.8134863701578192,1.0,-0.0,-0.5232783357245337,-1.2500358680057388,0.0
2019-02-12,-0.0,-0.8077669205345596,1.0,-0.0,-0.5368587440724242,-1.2478445178905015,0.0
2019-02-13,-0.0,-0.8056919602853149,1.0,-0.0,-0.536542528406036,-1.242087530018997,0.0
2019-02-14,-0.0,-0.7992331568376849,1.0,-0.0,-0.6083257257622786,-1.2440752236625892,0.0
2019-02-15,-0.0,-0.8379307821760443,1.0,-0.0,-0.5916075217677617,-1.2289456354723054,0.0
2019-02-19,-0.0,-0.84530264468297,1.0,-0.0,-0.6037032938659584,-1.2394968831839475,0.0
2019-02-20,-0.0,-0.8406727152024784,1.0,-0.0,-0.6047060559120749,-1.2427528214206682,0.0
2019-02-21,-0.0,-0.852668855361688,1.0,-0.0,-0.6009074477110922,-1.2352355306355822,0.0
2019-02-22,-0.0,-0.8434904580857111,1.0,-0.0,-0.6091321841201875,-1.2386401387914807,0.0
2019-02-25,-0.0,-0.8412216003854565,1.0,-0.0,-0.6192135206256254,-1.2458767280678997,0.0
2019-02-26,-0.0,-0.8438033078691686,1.0,-0.0,-0.6230067492397835,-1.2415634502707111,0.0
2019-02-27,-0.0,-0.8308413300602544,1.0,-0.0,-0.6415978576210667,-1.2469686825857325,0.0
2019-02-28,-0.0,-0.8270217989732906,1.0,-0.0,-0.6385313592738635,-1.2544081541551968,0.0
2019-03-01,-0.0,-0.8264998324209586,1.0,-0.0,-0.6556064499311065,-1.2418724164897776,0.0
2019-03-04,-0.0,-0.8162444113263785,1.0,-0.0,-0.6525707898658718,-1.2569299552906108,0.0
2019-03-05,-0.0,-0.8167541229385308,1.0,-0.0,-0.666416791604198,-1.2649550224887558,0.0
2019-03-06,-0.0,-0.80494299429943,1.0,-0.0,-0.6855310531053106,-1.2599384938493852,0.0
2019-03-07,-0.0,-0.7808080808080808,1.0,-0.0,-0.7069958847736626,-1.2532734754956978,0.0
2019-03-08,-0.0,-0.7711290261534386,1.0,-0.0,-0.7394496801786458,-1.274289391014723,0.0
2019-03-11,-0.0,-0.7671290458175705,1.0,-0.0,-0.7373609996560817,-1.3168252512514809,0.0
2019-03-12,-0.0,-0.7173862581244198,1.0,-0.0,-0.7668291550603529,-1.3845171773444755,0.0
2019-03-13,-0.0,-0.7307078025787854,1.0,-0.0,-0.782010829340501,-1.3826886369833664,0.0
2019-03-14,-0.0,-0.7297686735727081,1.0,-0.0,-0.7838616714697405,-1.380753952800062,0.0
2019-03-15,-0.0,-0.7226088996637209,1.0,-0.0,-0.7921326347071244,-1.395440681942598,0.0
2019-03-18,-0.0,-0.7440091892105992,1.0,-0.0,-0.8147106586921218,-1.4021863983839662,0.0
2019-03-19,-0.0,-0.7467281912566132,1.0,-0.0,-0.8145510959067584,-1.4166036835196307,0.0
2019-03-20,-0.0,-0.7554341323335859,1.0,-0.0,-0.815777928448929,-1.4171818290591471,0.0
2019-03-21,-0.0,-0.7513627501691004,1.0,-0.0,-0.8423188636454064,-1.385150996697569,0.0
2019-03-22,-0.0,-0.7478920741989882,1.0,-0.0,-0.8863326106159158,-1.3808720790171043,0.0
2019-03-25,-0.0,-0.6702578524181091,1.0,-0.0,-0.9108408919871667,-1.3798075018814115,0.0
2019-03-26,-0.0,-0.6860028744809966,1.0,-0.0,-0.9137256467582242,-1.3926061961034815,0.0
2019-03-27,-0.0,-0.6875448242887879,1.0,-0.0,-0.9083592318112997,-1.3884373256833216,0.0
2019-03-28,-0.0,-0.6932958651144119,1.0,-0.0,-0.9161782416700122,-1.40497792051385,0.0
2019-03-29,-0.0,-0.6962040570395662,1.0,-0.0,-0.9154850371560554,-1.4051817634063066,0.0
2019-04-01,-0.0,-0.701752975233194,1.0,-0.0,-0.9151254422643937,-1.4037069797362496,0.0
2019-04-02,-0.0,-0.7182647670882024,1.0,-0.0,-0.9316471906515128,-1.3520089643028652,0.0
2019-04-03,-0.0,-0.719039039039039,1.0,-0.0,-0.929089089089089,-1.3558758758758758,0.0
2019-04-04,-0.0,-0.7205362877328195,1.0,-0.0,-0.9250160565189467,-1.3685773924213231,0.0
2019-04-05,-0.0,-0.7188943794945964,1.0,-0.0,-0.9303764412839983,-1.3682455506006186,0.0
2019-04-08,-0.0,-0.704878344026147,1.0,-0.0,-0.9544042287051607,-1.375741435661542,0.0
2019-04-09,-0.0,-0.692023693605972,1.0,-0.0,-0.9886400519311912,-1.376460564751704,0.0
2019-04-10,-0.0,-0.6670567347268179,1.0,-0.0,-0.9854329755467678,-1.3826567670083125,0.0
2019-04-11,-0.0,-0.6623444821457425,1.0,-0.0,-1.006907416383907,-1.370172887380837,0.0
2019-04-12,-0.0,-0.6630566556211105,1.0,-0.0,-1.0091731997090438,-1.3688676957892183,0.0
2019-04-15,-0.0,-0.6635612443292288,1.0,-0.0,-1.012394685677252,-1.374594944912508,0.0
2019-04-16,-0.0,-0.6553895841744045,1.0,-0.0,-1.006499798142915,-1.3752523213564796,0.0
2019-04-17,-0.0,-0.6582028096237688,1.0,-0.0,-0.9987889552720814,-1.3798239948328759,0.0
2019-04-18,-0.0,-0.647453245546714,1.0,-0.0,-1.0015753120329605,-1.3902330653956456,0.0
2019-04-22,-0.0,-0.6469060661391762,1.0,-0.0,-1.0127003448975451,-1.3980117670927166,0.0
2019-04-23,-0.0,-0.6540641951139933,1.0,-0.0,-1.0117459929034627,-1.412700354826869,0.0
2019-04-24,-0.0,-0.6497292455518913,1.0,-0.0,-1.0068401123732749,-1.4149261023573958,0.0
2019-04-25,-0.0,-0.7091787030369774,1.0,-0.0,-1.1053411834469906,-1.4211529501461306,0.0
2019-04-26,-0.0,-0.6816741197412408,1.0,-0.0,-1.2464290365996613,-1.4134502670082056,0.0
2019-04-29,-0.0,-0.6874673856322839,1.0,-0.0,-1.2512610888850235,-1.4098538876326319,0.0
2019-04-30,-0.0,-0.6886550419619951,1.0,-0.0,-1.2510327434013133,-1.4087489672565985,0.0
2019-05-01,-0.0,-0.6888163620539599,1.0,-0.0,-1.2602262837249782,-1.4025674499564837,0.0
2019-05-02,-0.0,-0.6909241355282641,1.0,-0.0,-1.2552913509276196,-1.4088058531486805,0.0
2019-05-03,-0.0,-0.704617799677321,1.0,-0.0,-1.2496402563990756,-1.4062704399773251,0.0
2019-05-06,-0.0,-0.6788835268031825,1.0,-0.0,-1.2577279248728317,-1.4110690839528717,0.0
2019-05-07,-0.0,-0.6879383194668293,1.0,-0.0,-1.2561310275732893,-1.4119005096484731,0.0
2019-05-08,-0.0,-0.6790838375108038,1.0,-0.0,-1.235609334485739,-1.406828003457217,0.0
2019-05-09,-0.0,-0.6792844179414053,1.0,-0.0,-1.2368853167401261,-1.4050211736237146,0.0
2019-05-10,-0.0,-0.6786331432521169,1.0,-0.0,-1.242699153274581,-1.3986953516502507,0.0
2019-05-13,-0.0,-0.6777969762419006,1.0,-0.0,-1.2396544276457884,-1.4022030237580994,0.0
2019-05-14,-0.0,-0.6180348787749894,1.0,-0.0,-1.2519353466609953,-1.3835389196086771,0.0
2019-05-15,-0.0,-0.6238977635782749,1.0,-0.0,-1.2715654952076678,-1.364430244941427,0.0
2019-05-16,-0.0,-0.6288589459321167,1.0,-0.0,-1.2679942009210303,-1.367132867132867,0.0
2019-05-17,-0.0,-0.6163763661202186,1.0,-0.0,-1.2640027322404372,-1.3887465846994533,0.0
2019-05-20,-0.0,-0.5958974358974359,1.0,-0.0,-1.278888888888889,-1.3987606837606836,0.0
2019-05-21,-0.0,-0.5914868207796639,1.0,-0.0,-1.2768062782564191,-1.3968267508316985,0.0
2019-05-22,-0.0,-0.5812249765738138,1.0,-0.0,-1.2835846324218418,-1.394496975892325,0.0
2019-05-23,-0.0,-0.5798026203845499,1.0,-0.0,-1.2912200102092903,-1.3828909307469797,0.0
2019-05-24,-0.0,-0.5357431426748884,1.0,-0.0,-1.3091643631724432,-1.4076972145439082,0.0
2019-05-28,-0.0,-0.532630415373496,1.0,-0.0,-1.310616045236172,-1.4082734577611495,0.0
2019-05-29,-0.0,-0.5410294429146366,1.0,-0.0,-1.3063334039398433,-1.3889853844524465,0.0
2019-05-30,-0.0,-0.535671920013557,1.0,-0.0,-1.3042280969327233,-1.396670055922725,0.0
2019-05-31,-0.0,-0.5334181509754029,1.0,-0.0,-1.3138252756573368,-1.3936386768447837,0.0
2019-06-03,-0.0,-0.5398081131122707,1.0,-0.0,-1.3154351119340177,-1.3528446389496718,0.0
2019-06-04,-0.0,-0.5294043306091499,1.0,-0.0,-1.3059651192181312,-1.3772853652371724,0.0
2019-06-05,-0.0,-0.516373735698889,1.0,-0.0,-1.3253606367103299,-1.303515171613331,0.0
2019-06-06,-0.0,-0.5274151436031332,1.0,-0.0,-1.2981889013220607,-1.3187450785362012,0.0
2019-06-07,-0.0,-0.5481135197749463,1.0,-0.0,-1.280448452755254,-1.308456064868443,0.0
2019-06-10,-0.0,-0.5436164067013287,1.0,-0.0,-1.2682182058265248,-1.3146405876041924,0.0
2019-06-11,-0.0,-0.5444683670089433,1.0,-0.0,-1.280142431268632,-1.3158330573037431,0.0
2019-06-12,-0.0,-0.5466103449703897,1.0,-0.0,-1.2781297883795089,-1.3165610634861475,0.0
2019-06-13,-0.0,-0.5654626135279724,1.0,-0.0,-1.2765313316468294,-1.305188072823788,0.0
2019-06-14,-0.0,-0.556062554444767,1.0,-0.0,-1.2975069481893227,-1.2946032272783838,0.0
2019-06-17,-0.0,-0.5577496274217585,1.0,-0.0,-1.2974002318264615,-1.284608378870674,0.0
2019-06-18,-0.0,-0.5715114592399188,1.0,-0.0,-1.2955364913589456,-1.2773840606738778,0.0
2019-06-19,-0.0,-0.5660205810637683,1.0,-0.0,-1.3054097615406868,-1.261313385956937,0.0
2019-06-20,-0.0,-0.5673538665341944,1.0,-0.0,-1.3079980129160458,-1.2644063586686536,0.0
2019-06-21,-0.0,-0.5725405763497846,1.0,-0.0,-1.304902285525008,-1.2630009937065252,0.0
2019-06-24,-0.0,-0.5673408364134723,1.0,-0.0,-1.3063250134972382,-1.2793305369824328,0.0
2019-06-25,-0.0,-0.5544073705179282,1.0,-0.0,-1.3124584993359891,-1.2831590305444887,0.0
2019-06-26,-0.0,-0.552398753894081,1.0,-0.0,-1.300228452751817,-1.301017653167186,0.0
2019-06-27,-0.0,-0.5346352862627275,1.0,-0.0,-1.305750292104824,-1.3325404773827407,0.0
2019-06-28,-0.0,-0.49935230454222557,1.0,-0.0,-1.3411056788266267,-1.33818060256571,0.0
2019-07-01,-0.0,-0.4855815510819068,1.0,-0.0,-1.376260829531662,-1.323483865567321,0.0
2019-07-02,-0.0,-0.48840416196565123,1.0,-0.0,-1.3664702686891481,-1.3237641552797628,0.0
2019-07-03,-0.0,-0.48115178869943165,1.0,-0.0,-1.3744149114008692,-1.3236375794048814,0.0
2019-07-05,-0.0,-0.47498641701843103,1.0,-0.0,-1.3785681447736864,-1.325824382496761,0.0
2019-07-08,-0.0,-0.4701105157401205,1.0,-0.0,-1.3886470194239786,-1.3274447421299396,0.0
2019-07-09,-0.0,-0.4724052545431653,1.0,-0.0,-1.394510429344861,-1.3299618080329039,0.0
2019-07-10,-0.0,-0.44860714885047825,1.0,-0.0,-1.41223359624098,-1.3344940426246015,0.0
2019-07-11,-0.0,-0.42028646138235176,1.0,-0.0,-1.2889591382742067,-1.1934980291144675,0.0
2019-07-12,-0.0,-0.4198345172117711,1.0,-0.0,-1.2890094450081961,-1.1940519865740378,0.0
2019-07-15,-0.0,-0.40681393901680146,1.0,-0.0,-1.300365588052271,-1.1820550715619165,0.0
2019-07-16,-0.0,-0.43685166956916793,1.0,-0.0,-1.2787158325130614,-1.0703036268645416,0.0
2019-07-17,-0.0,-0.4356607912852712,1.0,-0.0,-1.276079885013995,-1.0706558741205838,0.0
2019-07-18,-0.0,-0.43717779868297274,1.0,-0.0,-1.2619379115710254,-1.0638570084666041,0.0
2019-07-19,-0.0,-0.442850688954145,1.0,-0.0,-1.2634967246442286,-1.0584669829079134,0.0
2019-07-22,-0.0,-0.42583804143126175,1.0,-0.0,-1.2591337099811675,-1.0815065913370998,0.0
2019-07-23,-0.0,-0.42565762239867533,1.0,-0.0,-1.2538290746246188,-1.0836939750874948,0.0
2019-07-24,-0.0,-0.42594472645234066,1.0,-0.0,-1.2539575108103027,-1.0802406467381085,0.0
2019-07-25,-0.0,-0.5164171799159767,1.0,-0.0,-1.3282212342456254,-1.2341640494350858,0.0
2019-07-26,-0.0,-0.49198474847279733,1.0,-0.0,-1.3609118117338364,-1.2470173424623836,0.0
2019-07-29,-0.0,-0.471279480647547,1.0,-0.0,-1.3644506532993672,-1.2731120059166734,0.0
2019-07-30,-0.0,-0.4713205686580656,1.0,-0.0,-1.363053660941737,-1.2743857342427478,0.0
2019-07-31,-0.0,-0.4414127194435243,1.0,-0.0,-1.3947913216296786,-1.304239814508115,0.0
2019-08-01,-0.0,-0.46123309763056697,1.0,-0.0,-1.3855601042054335,-1.2883844022660549,0.0
2019-08-02,-0.0,-0.45253452410485406,1.0,-0.0,-1.3825353510295213,-1.2995121144463742,0.0
2019-08-05,-0.0,-0.44584986772486773,1.0,-0.0,-1.3895089285714286,-1.2982390873015874,0.0
2019-08-06,-0.0,-0.44433656957928797,1.0,-0.0,-1.3169093851132685,-1.2841019417475728,0.0
2019-08-07,-0.0,-0.4521669018343076,1.0,-0.0,-1.2908687764563596,-1.28840959483975,0.0
2019-08-08,-0.0,-0.45368986549258794,1.0,-0.0,-1.293452356909157,-1.2921194005735752,0.0
2019-08-09,-0.0,-0.4358430116139367,1.0,-0.0,-1.266680016019223,-1.3022827392871446,0.0
2019-08-12,-0.0,-0.4317083882301273,1.0,-0.0,-1.2851040044715933,-1.2756817183694653,0.0
2019-08-13,-0.0,-0.4276556776556777,1.0,-0.0,-1.2819318362796623,-1.2719382067208156,0.0
2019-08-14,-0.0,-0.4337268261765172,1.0,-0.0,-1.262755506258913,-1.2648946284265568,0.0
2019-08-15,-0.0,-0.4636564303140611,1.0,-0.0,-1.2275103589823024,-1.1813886845060604,0.0
2019-08-16,-0.0,-0.4760797985667248,1.0,-0.0,-1.210459035444509,-1.1871392601200852,0.0
2019-08-19,-0.0,-0.46520951389691995,1.0,-0.0,-1.2112486025982037,-1.178443390771366,0.0
2019-08-20,-0.0,-0.46940186700472514,1.0,-0.0,-1.2061772502016825,-1.1659943913026778,0.0
2019-08-21,-0.0,-0.4698762878700831,1.0,-0.0,-1.1959094565092498,-1.1643494580412885,0.0
2019-08-22,-0.0,-0.47085099072271214,1.0,-0.0,-1.1982972549917916,-1.1486274958958502,0.0
2019-08-23,-0.0,-0.4718479215177311,1.0,-0.0,-1.1982669771347867,-1.1471160819941215,0.0
2019-08-26,-0.0,-0.4553010643499191,1.0,-0.0,-1.1804881718003686,-1.125164541727782,0.0
2019-08-27,-0.0,-0.4525454272413275,1.0,-0.0,-1.1747634779996998,-1.1269710166691695,0.0
2019-08-28,-0.0,-0.44910426504759765,1.0,-0.0,-1.1688404167603628,-1.1299377857731803,0.0
2019-08-29,-0.0,-0.45965477215711237,1.0,-0.0,-1.158273111918224,-1.1264088066798967,0.0
2019-08-30,-0.0,-0.43851102599382696,1.0,-0.0,-1.1705403294782641,-1.109664943661448,0.0
2019-09-03,-0.0,-0.43521126760563383,1.0,-0.0,-1.1686063750926614,-1.1026315789473684,0.0
2019-09-04,-0.0,-0.43100189035916825,1.0,-0.0,-1.1699469958115571,-1.1056377182252863,0.0
2019-09-05,-0.0,-0.4480461811722913,1.0,-0.0,-1.175954706927176,-1.0764135583185317,0.0
2019-09-06,-0.0,-0.4466263103499188,1.0,-0.0,-1.1813819577735125,-1.0630813524287612,0.0
2019-09-09,-0.0,-0.4659007756475926,1.0,-0.0,-1.1541782525976878,-1.0386726181764963,0.0
2019-09-10,-0.0,-0.4668271510376773,1.0,-0.0,-1.154320312215049,-1.0262246051719734,0.0
2019-09-11,-0.0,-0.469252017154903,1.0,-0.0,-1.1764919677255214,-0.9887693537835285,0.0
2019-09-12,-0.0,-0.40875270314848067,1.0,-0.0,-1.2404794194186857,-1.0160906058717882,0.0
2019-09-13,-0.0,-0.40509852758039705,1.0,-0.0,-1.2374917588455059,-1.0201084169657901,0.0
2019-09-16,-0.0,-0.40014768321949423,1.0,-0.0,-1.265349824626177,-1.0265829795089534,0.0
2019-09-17,-0.0,-0.3900664697193501,1.0,-0.0,-1.2729689807976368,-1.0296898079763663,0.0
2019-09-18,-0.0,-0.3307683891907662,1.0,-0.0,-1.2670216257612779,-1.0490864665767112,0.0
2019-09-19,-0.0,-0.3325307358359782,1.0,-0.0,-1.2646382839006238,-1.0509649410820472,0.0
2019-09-20,-0.0,-0.36125177602098435,1.0,-0.0,-1.2527232321760355,-1.0291449597435243,0.0
2019-09-23,-0.0,-0.3625628690137765,1.0,-0.0,-1.249981777097456,-1.0320358626722064,0.0
2019-09-24,-0.0,-0.3685167672946824,1.0,-0.0,-1.2461264275842001,-1.022514003055212,0.0
