Date,APO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.3705876874359691,-0.594672627363323,-0.10707522274999223,-0.5698363912948993,-0.46235757970879515,0.0
2018-10-18,1.0,-0.3701381344094366,-0.593946919137048,-0.10737234207667237,-0.5703864659320192,-0.4623001707279218,0.0
2018-10-19,1.0,-0.37192731346070074,-0.5993839069014874,-0.10342896259879271,-0.5735577820648453,-0.46325222478063355,0.0
2018-10-22,1.0,-0.3700819415775317,-0.6147182085444424,-0.11456183148808406,-0.5684305998623881,-0.4597798211046475,0.0
2018-10-23,1.0,-0.3710408654597755,-0.6141700278272832,-0.11709345589844604,-0.5660194478316606,-0.45830597504924486,0.0
2018-10-24,1.0,-0.37257046434597835,-0.6112430473095432,-0.1110243109805637,-0.5686207112055496,-0.4613461658646334,0.0
2018-10-25,1.0,-0.35295914004763945,-0.5808648384535516,-0.1086239540707262,-0.5715507237525194,-0.43977890429365424,0.0
2018-10-26,1.0,-0.35721087390569806,-0.5861158040239595,-0.11291660267240056,-0.5713408078636154,-0.44414068499462445,0.0
2018-10-29,1.0,-0.33759315144423235,-0.614430005542896,-0.09025682084128842,-0.5708566853482786,-0.46624992301533535,0.0
2018-10-30,1.0,-0.3476891729184033,-0.6155722268531383,-0.09564385168719707,-0.5710228149794697,-0.4573492636843568,0.0
2018-10-31,1.0,-0.3502869946898308,-0.600263973725406,-0.0974554160655637,-0.568525737438227,-0.4529298014058135,0.0
2018-11-01,1.0,-0.3309175019275251,-0.6368851195065536,-0.07003855050115652,-0.5814032382420972,-0.4648265227447957,0.0
2018-11-02,1.0,-0.3296720297029703,-0.6452351485148515,-0.07085396039603961,-0.5808477722772277,-0.46748143564356437,0.0
2018-11-05,1.0,-0.3386815377905166,-0.6330612499221135,-0.06835316842170852,-0.5863916754938002,-0.4889712754688766,0.0
2018-11-06,1.0,-0.33417587218373584,-0.6307183423828246,-0.07064844286338388,-0.5903076827061099,-0.4946951257567247,0.0
2018-11-07,1.0,-0.3361883029602076,-0.6323653527554625,-0.06748773092432246,-0.5932606045450282,-0.4965771623269044,0.0
2018-11-08,1.0,-0.33235651713065434,-0.6324780995729027,-0.06344109486547994,-0.5919817938086479,-0.49724101381051844,0.0
2018-11-09,1.0,-0.33145261845386537,-0.6322319201995013,-0.06424563591022445,-0.5923940149625935,-0.49688279301745636,0.0
2018-11-12,1.0,-0.33186407827690767,-0.6391259495451561,-0.06283409922160743,-0.5928600456406891,-0.4994216762011942,0.0
2018-11-13,1.0,-0.3281162312153146,-0.6397705306478767,-0.05587079877782627,-0.5955602668828334,-0.49847228284591877,0.0
2018-11-14,1.0,-0.3274355613805155,-0.6414529114398052,-0.055389128128315535,-0.5964863009423952,-0.49975035885913993,0.0
2018-11-15,1.0,-0.3275657071339174,-0.6434292866082603,-0.05416145181476846,-0.5974655819774719,-0.5062891113892366,0.0
2018-11-16,1.0,-0.3254208701627261,-0.6355686041790298,-0.05000468501108786,-0.5984945497704345,-0.5138520161164382,0.0
2018-11-19,1.0,-0.3257244566575068,-0.6341181613789657,-0.05408443667249562,-0.5961154134399199,-0.5126155383462403,0.0
2018-11-20,1.0,-0.324063670411985,-0.6350499375780274,-0.05006242197253433,-0.59812734082397,-0.5137952559300873,0.0
2018-11-21,1.0,-0.3272400545296815,-0.6291362002726484,-0.05542818193084645,-0.594683356054034,-0.4918205477754368,0.0
2018-11-23,1.0,-0.3371651179870358,-0.6989494523741099,-0.02813168566593224,-0.6128620238209279,-0.5160136666985982,0.0
2018-11-26,1.0,-0.3385558801810768,-0.7196519729026871,-0.020804571868879827,-0.6152759495296497,-0.516293704048544,0.0
2018-11-27,1.0,-0.3359464994240368,-0.7258095481889159,-0.008767438883911429,-0.6149686420069115,-0.5143030846025854,0.0
2018-11-28,1.0,-0.3350049828012987,-0.7497669334876393,-0.0019931205194972192,-0.6132060307969267,-0.5147394477127335,0.0
2018-11-29,1.0,-0.30502964237903996,-0.7413463377318799,-0.0,-0.6158283929368266,-0.5251482118951998,0.0
2018-11-30,1.0,-0.30571501467023854,-0.7428243398392652,-0.0,-0.6187013649700217,-0.5219415741803801,0.0
2018-12-03,1.0,-0.3014053018205046,-0.7469179175982115,-0.0,-0.6217183008623444,-0.5238262535931012,0.0
2018-12-04,1.0,-0.2980073330145066,-0.7480631276901005,-0.0,-0.6197353738243265,-0.5224294595887136,0.0
2018-12-06,1.0,-0.29411390997744674,-0.7444807979416156,-0.0,-0.6197388901242019,-0.5181538070582256,0.0
2018-12-07,1.0,-0.30080422136749424,-0.744397469722496,-0.0,-0.6202040751454274,-0.5133348167456054,0.0
2018-12-10,1.0,-0.2835246625457298,-0.7479500441528952,-0.0,-0.6208212438501325,-0.5014822757663682,0.0
2018-12-11,1.0,-0.26528930857468785,-0.7588883959693263,-0.0,-0.6210152734647315,-0.5235756385068762,0.0
2018-12-12,1.0,-0.26186922417352093,-0.7619168598558227,-0.0,-0.6224078249547461,-0.5295182444663216,0.0
2018-12-13,1.0,-0.2623800139851249,-0.7635878202275761,-0.0,-0.6217341554891616,-0.5307672748077045,0.0
2018-12-14,1.0,-0.2623112382769035,-0.7649022412970912,-0.0,-0.6209187728501033,-0.5309807661738992,0.0
2018-12-17,1.0,-0.257275237218749,-0.7649074926216242,-0.0,-0.6172765066167369,-0.5340357335533623,0.0
2018-12-18,1.0,-0.24618928898286363,-0.7559882601697858,-0.0,-0.6157414712658188,-0.5379493167545051,0.0
2018-12-19,1.0,-0.246718000504923,-0.7557750568038375,-0.0,-0.615438020701843,-0.5378692249431962,0.0
2018-12-20,1.0,-0.24624917434655427,-0.7483408297423961,-0.0,-0.6163620922844651,-0.5343629100745447,0.0
2018-12-21,1.0,-0.24367693609552762,-0.7487071802425799,-0.0,-0.6170432820384242,-0.5247124455448647,0.0
2018-12-24,1.0,-0.2005323868677906,-0.7278805932310812,-0.0,-0.6424768665230067,-0.5980796045126126,0.0
2018-12-26,1.0,-0.2027260994113388,-0.7428778291938175,-0.0,-0.6174331853810558,-0.5848836843265023,0.0
2018-12-27,1.0,-0.16349647360547126,-0.7187433212224835,-0.0,-0.5699325252648613,-0.6010136476047996,0.0
2018-12-28,1.0,-0.1600500442464374,-0.7225290653321534,-0.0,-0.5697415397760215,-0.5991577919501999,0.0
2018-12-31,1.0,-0.16256984946105224,-0.7189532504809307,-0.0,-0.5710098018260099,-0.6009649149592354,0.0
2019-01-02,1.0,-0.16228016609672694,-0.7190095261358086,-0.0,-0.5709574987787006,-0.6010319980459209,0.0
2019-01-03,1.0,-0.16211182020825063,-0.7190753916150111,-0.0,-0.5706739137072888,-0.6016672264801979,0.0
2019-01-04,1.0,-0.15653870780864104,-0.720736652742629,-0.0,-0.5689849681373297,-0.6027685459035887,0.0
2019-01-07,1.0,-0.15372717898950689,-0.7145023351731667,-0.0,-0.5665979256383817,-0.5978649845332688,0.0
2019-01-08,1.0,-0.15214615758754865,-0.7219114785992219,-0.0,-0.5650231031128405,-0.6008025291828795,0.0
2019-01-09,1.0,-0.15189450335754,-0.7200632007535473,-0.0,-0.5648567348302999,-0.6016833277627541,0.0
2019-01-10,1.0,-0.15273180064992256,-0.718073313693929,-0.0,-0.5656755853858536,-0.6005102195766392,0.0
2019-01-11,1.0,-0.15243865310844548,-0.7063264933325215,-0.0,-0.5719113438470438,-0.613864701942398,0.0
2019-01-14,1.0,-0.15858441518956554,-0.7050256909184884,-0.0,-0.5697911282721717,-0.60694414885531,0.0
2019-01-15,1.0,-0.15254185599707237,-0.6973559818242812,-0.0,-0.5749748406574976,-0.6247445945533836,0.0
2019-01-16,1.0,-0.150732153752288,-0.7014948139109213,-0.0,-0.573581452104942,-0.6248017083587554,0.0
2019-01-17,1.0,-0.1595285827106494,-0.6876860458052365,-0.0,-0.5670979891865622,-0.6232002915983232,0.0
2019-01-18,1.0,-0.161361208606745,-0.6832900961391729,-0.0,-0.5705478406836564,-0.636838089424691,0.0
2019-01-22,1.0,-0.0,-0.7528458302400396,-0.0,-0.6553452115812917,-0.6851026973521406,0.0
2019-01-23,1.0,-0.0,-0.7155911798646415,-0.0,-0.6585472351308361,-0.7447213298817952,0.0
2019-01-24,1.0,-0.0,-0.7099008047913158,-0.0,-0.6683199201447377,-0.741094266641712,0.0
2019-01-25,1.0,-0.0,-0.6924070166598432,-0.0,-0.6963436525682614,-0.7605580575063774,0.0
2019-01-28,1.0,-0.0,-0.6875355360414429,-0.0,-0.7098047886790069,-0.7613873270579318,0.0
2019-01-29,1.0,-0.0,-0.6844551231386931,-0.0,-0.7089880180835256,-0.7679807783503525,0.0
2019-01-30,1.0,-0.0,-0.6848752762867067,-0.0,-0.70903062835491,-0.7636880328386486,0.0
2019-01-31,1.0,-0.0,-0.6928228455900934,-0.0,-0.6721316654030831,-0.7940042961839778,0.0
2019-02-01,1.0,-0.0,-0.7034336556065911,-0.0,-0.7131660938553946,-0.7954260752256448,0.0
2019-02-04,1.0,-0.0,-0.7095708512412598,-0.0,-0.7091538905638591,-0.7886650843543525,0.0
2019-02-05,1.0,-0.0,-0.7294094919183463,-0.0,-0.7121836563848283,-0.7781891944104578,0.0
2019-02-06,1.0,-0.0,-0.7179156870954236,-0.0,-0.7181089175871953,-0.7844513864287784,0.0
2019-02-07,1.0,-0.0,-0.7209781873248059,-0.0,-0.7248445403872797,-0.7761703772916198,0.0
2019-02-08,1.0,-0.0,-0.7190536135050515,-0.0,-0.7357735386204449,-0.7729576191859527,0.0
2019-02-11,1.0,-0.0,-0.7017589239524056,-0.0,-0.7376487325400931,-0.7938760993274703,0.0
2019-02-12,1.0,-0.0,-0.68634650690888,-0.0,-0.7382033690855799,-0.7964054498019132,0.0
2019-02-13,1.0,-0.0,-0.7057119871279163,-0.0,-0.7285277554304103,-0.7837811745776346,0.0
2019-02-14,1.0,-0.0,-0.7098558929490478,-0.0,-0.7309572825527535,-0.7758620689655172,0.0
2019-02-15,1.0,-0.0,-0.7273166333955824,-0.0,-0.7232597076437632,-0.7692060016742868,0.0
2019-02-19,1.0,-0.0,-0.7170114868560764,-0.0,-0.7329386402393899,-0.7676566170082691,0.0
2019-02-20,1.0,-0.0,-0.717094677222115,-0.0,-0.7373366801827894,-0.763693119649868,0.0
2019-02-21,1.0,-0.0,-0.7223616473616473,-0.0,-0.737097812097812,-0.758043758043758,0.0
2019-02-22,1.0,-0.0,-0.7250297552031396,-0.0,-0.7331360375719754,-0.758645092804066,0.0
2019-02-25,1.0,-0.0,-0.71978181583449,-0.0,-0.7418261627344027,-0.7659684343026821,0.0
2019-02-26,1.0,-0.0,-0.7214188883868052,-0.0,-0.7425279194370925,-0.7637337809050416,0.0
2019-02-27,1.0,-0.0,-0.7180595426249073,-0.0,-0.7405089830016451,-0.766925781375996,0.0
2019-02-28,1.0,-0.0,-0.7245332988825012,-0.0,-0.7471739551708545,-0.7580582649699632,0.0
2019-03-01,1.0,-0.0,-0.7217632631986576,-0.0,-0.752807538401962,-0.7524848328385182,0.0
2019-03-04,1.0,-0.0,-0.7190199871050935,-0.0,-0.7359123146357189,-0.7687943262411348,0.0
2019-03-05,1.0,-0.0,-0.7105534769707135,-0.0,-0.750129015610889,-0.7647077796413366,0.0
2019-03-06,1.0,-0.0,-0.7132916693512017,-0.0,-0.7460537336511823,-0.7620965143998455,0.0
2019-03-07,1.0,-0.0,-0.6795135761163299,-0.0,-0.7814309612662463,-0.75614464032943,0.0
2019-03-08,1.0,-0.0,-0.6766573205710786,-0.0,-0.7884881884688516,-0.7576460730284572,0.0
2019-03-11,1.0,-0.0,-0.671071905211419,-0.0,-0.7944077341232382,-0.7896552846587026,0.0
2019-03-12,1.0,-0.0,-0.6318573024111425,-0.0,-0.8122002496550818,-0.8408448853557583,0.0
2019-03-13,1.0,-0.0,-0.6477929281257222,-0.0,-0.8160388259764271,-0.8376968536432369,0.0
2019-03-14,1.0,-0.0,-0.649879700734979,-0.0,-0.8078178042912231,-0.8381727695197916,0.0
2019-03-15,1.0,-0.0,-0.6367961934972244,-0.0,-0.8140364789849325,-0.8534562516521279,0.0
2019-03-18,1.0,-0.0,-0.6555275046505448,-0.0,-0.8098259367525911,-0.8564642572415627,0.0
2019-03-19,1.0,-0.0,-0.6614598978672274,-0.0,-0.8054470812055673,-0.8707319515369981,0.0
2019-03-20,1.0,-0.0,-0.6759181760353543,-0.0,-0.7995580702400482,-0.8725099601593626,0.0
2019-03-21,1.0,-0.0,-0.6784315038676623,-0.0,-0.8074875263704249,-0.8627398452935069,0.0
2019-03-22,1.0,-0.0,-0.674838144051794,-0.0,-0.831804693822498,-0.8653560830860535,0.0
2019-03-25,1.0,-0.0,-0.6625735912531538,-0.0,-0.8367367535744322,-0.8648275862068966,0.0
2019-03-26,1.0,-0.0,-0.6641937006811897,-0.0,-0.8368854117488365,-0.87118095366561,0.0
2019-03-27,1.0,-0.0,-0.6795950521269819,-0.0,-0.8177064127920619,-0.8549160269518286,0.0
2019-03-28,1.0,-0.0,-0.6733700396159269,-0.0,-0.814879473578191,-0.8690324313435843,0.0
2019-03-29,1.0,-0.0,-0.665393506885114,-0.0,-0.8144872181458773,-0.8705397527389688,0.0
2019-04-01,1.0,-0.0,-0.669270484108891,-0.0,-0.8125251441598498,-0.8707590183719995,0.0
2019-04-02,1.0,-0.0,-0.6799330543933054,-0.0,-0.8271464435146443,-0.8402008368200837,0.0
2019-04-03,1.0,-0.0,-0.6821407055358457,-0.0,-0.8183613361001406,-0.8464421982729768,0.0
2019-04-04,1.0,-0.0,-0.6801017675415105,-0.0,-0.8032940546331013,-0.8641871987145153,0.0
2019-04-05,1.0,-0.0,-0.6729291777099339,-0.0,-0.8189016002952326,-0.8630858523165699,0.0
2019-04-08,1.0,-0.0,-0.6663427709834143,-0.0,-0.8180264700954933,-0.866275758083431,0.0
2019-04-09,1.0,-0.0,-0.6640727199543822,-0.0,-0.8263509207392747,-0.8638177976050715,0.0
2019-04-10,1.0,-0.0,-0.650309830849104,-0.0,-0.8266956958633396,-0.8725171663038017,0.0
2019-04-11,1.0,-0.0,-0.6523050120611096,-0.0,-0.8256499597963012,-0.8723532564995979,0.0
2019-04-12,1.0,-0.0,-0.6518694719914231,-0.0,-0.8256834628785847,-0.8727552934870008,0.0
2019-04-15,1.0,-0.0,-0.6524185984188664,-0.0,-0.8230269328688194,-0.8744137746214659,0.0
2019-04-16,1.0,-0.0,-0.6583316596371427,-0.0,-0.820378924817567,-0.8687152708040435,0.0
2019-04-17,1.0,-0.0,-0.6059221714628698,-0.0,-0.8330721264463636,-0.8955617059588515,0.0
2019-04-18,1.0,-0.0,-0.5959883490003972,-0.0,-0.7925327684363829,-0.9214550509731233,0.0
2019-04-22,1.0,-0.0,-0.5699837640373426,-0.0,-0.8478554999323501,-0.9646529562982005,0.0
2019-04-23,1.0,-0.0,-0.5668104180107985,-0.0,-0.8725253828652927,-0.9563652416041293,0.0
2019-04-24,1.0,-0.0,-0.5587469129537534,-0.0,-0.8573023444636152,-0.9670151222977772,0.0
2019-04-25,1.0,-0.0,-0.5527534566106622,-0.0,-0.8674148946959196,-0.9603461681484736,0.0
2019-04-26,1.0,-0.0,-0.5425283465899475,-0.0,-0.8879675071924185,-0.9541716026400406,0.0
2019-04-29,1.0,-0.0,-0.5446516192345437,-0.0,-0.8883286521606715,-0.9509999661601977,0.0
2019-04-30,1.0,-0.0,-0.5392604621265942,-0.0,-0.8864305287729624,-0.9573733888155892,0.0
2019-05-01,1.0,-0.0,-0.5514964788732395,-0.0,-0.8860712351029252,-0.9481310942578548,0.0
2019-05-02,1.0,-0.0,-0.547975352112676,-0.0,-0.8765912784398698,-0.9611660346695556,0.0
2019-05-03,1.0,-0.0,-0.5532945080246495,-0.0,-0.8734001489808357,-0.9592334258820343,0.0
2019-05-06,1.0,-0.0,-0.5406244725738396,-0.0,-0.8814514767932489,-0.9534514767932488,0.0
2019-05-07,1.0,-0.0,-0.5360876558102131,-0.0,-0.872570700978421,-0.9420989143546443,0.0
2019-05-08,1.0,-0.0,-0.542096650302241,-0.0,-0.8643088534882944,-0.933273219116321,0.0
2019-05-09,1.0,-0.0,-0.5379155646322274,-0.0,-0.8829220931400449,-0.9271150691352238,0.0
2019-05-10,1.0,-0.0,-0.5348868309317643,-0.0,-0.8876333121594063,-0.9206980709438001,0.0
2019-05-13,1.0,-0.0,-0.5318587323331885,-0.0,-0.8861639212803636,-0.9231848708610377,0.0
2019-05-14,1.0,-0.0,-0.5041963841433074,-0.0,-0.8942444849892187,-0.9188588488969979,0.0
2019-05-15,1.0,-0.0,-0.5176952812583311,-0.0,-0.8990935750466541,-0.9156558251133031,0.0
2019-05-16,1.0,-0.0,-0.5205333333333333,-0.0,-0.8964333333333334,-0.9163333333333333,0.0
2019-05-17,1.0,-0.0,-0.5245852588184448,-0.0,-0.8895242528009576,-0.9104690980418232,0.0
2019-05-20,1.0,-0.0,-0.5197329081124178,-0.0,-0.8900737492525413,-0.9122317453989768,0.0
2019-05-21,1.0,-0.0,-0.5209149458867273,-0.0,-0.8868933005776509,-0.9120244339685281,0.0
2019-05-22,1.0,-0.0,-0.5176845671017236,-0.0,-0.8885789246454785,-0.9147487629105644,0.0
2019-05-23,1.0,-0.0,-0.5158516747999867,-0.0,-0.9060850512897123,-0.8977525478869967,0.0
2019-05-24,1.0,-0.0,-0.5115291463455095,-0.0,-0.9075345874390365,-0.8986762217577386,0.0
2019-05-28,1.0,-0.0,-0.5008465292301564,-0.0,-0.9146167380406998,-0.9042592039305515,0.0
2019-05-29,1.0,-0.0,-0.507030110094177,-0.0,-0.9125547154795065,-0.8965048414909138,0.0
2019-05-30,1.0,-0.0,-0.5065817832156239,-0.0,-0.9119665771411518,-0.8972114460028515,0.0
2019-05-31,1.0,-0.0,-0.5065154680194967,-0.0,-0.9123644683179151,-0.8968798700222156,0.0
2019-06-03,1.0,-0.0,-0.5049455655868295,-0.0,-0.9118096123207647,-0.9024163568773235,0.0
2019-06-04,1.0,-0.0,-0.5014284765131884,-0.0,-0.9002059663809713,-0.920403959869776,0.0
2019-06-05,1.0,-0.0,-0.5061557706234775,-0.0,-0.9092435315030615,-0.8764566462571598,0.0
2019-06-06,1.0,-0.0,-0.5027713625866052,-0.0,-0.9318706697459584,-0.8645991421972947,0.0
2019-06-07,1.0,-0.0,-0.5066521408999373,-0.0,-0.9305074114423426,-0.8641510679739857,0.0
2019-06-10,1.0,-0.0,-0.5070399259650978,-0.0,-0.9352194606028557,-0.8628701745108409,0.0
2019-06-11,1.0,-0.0,-0.5034937376400791,-0.0,-0.9350032959789056,-0.8574818721160185,0.0
2019-06-12,1.0,-0.0,-0.49967053241960985,-0.0,-0.9349630996309962,-0.8600421718502899,0.0
2019-06-13,1.0,-0.0,-0.5159588499076762,-0.0,-0.930888947507254,-0.8504352413611184,0.0
2019-06-14,1.0,-0.0,-0.5161843232909222,-0.0,-0.9274177599050696,-0.852594106401213,0.0
2019-06-17,1.0,-0.0,-0.5105488005257969,-0.0,-0.9175156095957936,-0.8581991455800196,0.0
2019-06-18,1.0,-0.0,-0.4892344888424217,-0.0,-0.9162283137844284,-0.861763648838501,0.0
2019-06-19,1.0,-0.0,-0.4606800065072393,-0.01656092402798113,-0.9138441516186757,-0.862534569708801,0.0
2019-06-20,1.0,-0.0,-0.46006379377685197,-0.025712797812784793,-0.9079546933992969,-0.8610207004296315,0.0
2019-06-21,1.0,-0.0,-0.4661047287401959,-0.02492921534806522,-0.9007713086210826,-0.8626289582451916,0.0
2019-06-24,1.0,-0.0,-0.45880857720132956,-0.027243694192791497,-0.898162028286515,-0.8745682069999348,0.0
2019-06-25,1.0,-0.0,-0.46887844979448035,-0.023977294969661382,-0.8951197233639983,-0.8742089123768514,0.0
2019-06-26,1.0,-0.0,-0.4653394255874674,-0.013577023498694515,-0.8745757180156657,-0.910182767624021,0.0
2019-06-27,1.0,-0.0,-0.46334454494987426,-0.01645821767952193,-0.8743754694184109,-0.9113411488097182,0.0
2019-06-28,1.0,-0.0,-0.46886733927580243,-0.016978483037842426,-0.8688412185326673,-0.9103732001175434,0.0
2019-07-01,1.0,-0.0,-0.4588473337249527,-0.022452842503753016,-0.8823510214737941,-0.8998759872071013,0.0
2019-07-02,1.0,-0.0,-0.45384917517674783,-0.02490835297198219,-0.8942458758837392,-0.9001374705420266,0.0
2019-07-03,1.0,-0.0,-0.4439019594993119,-0.03316075758568714,-0.9020250344059244,-0.8976997181990956,0.0
2019-07-05,1.0,-0.0,-0.46446534718139654,-0.020674113266705856,-0.8885949441504997,-0.892318244170096,0.0
2019-07-08,1.0,-0.0,-0.4656563347160075,-0.019662279125975766,-0.8881993663650913,-0.8926413430447137,0.0
2019-07-09,1.0,-0.0,-0.4670042469781117,-0.017804639006860502,-0.8905586409670043,-0.8915060437765437,0.0
2019-07-10,1.0,-0.0,-0.4730507587650445,-0.021716378859236003,-0.8890960230245945,-0.8866758241758244,0.0
2019-07-11,1.0,-0.0,-0.46427054402875345,-0.03780428034634864,-0.8889070413331156,-0.8764580950825028,0.0
2019-07-12,1.0,-0.0,-0.47805816379760047,-0.033385498174230574,-0.8677295252999478,-0.8810967657798644,0.0
2019-07-15,1.0,-0.0,-0.5068225486045527,-0.05682743348422184,-0.8521184094831797,-0.840818054515257,0.0
2019-07-16,1.0,-0.0,-0.5133919843597263,-0.059139784946236555,-0.8509286412512218,-0.834929944607364,0.0
2019-07-17,1.0,-0.0,-0.5142336004169109,-0.05800925021171259,-0.8487720669663213,-0.8361018826135104,0.0
2019-07-18,1.0,-0.0,-0.5143545342100123,-0.05989193411887247,-0.8442809712909316,-0.836468979884122,0.0
2019-07-19,1.0,-0.0,-0.5227988186804271,-0.07337811962483368,-0.8253659169830915,-0.8238081329309058,0.0
2019-07-22,1.0,-0.0,-0.5312904897641876,-0.0741772479917077,-0.8163060378336358,-0.8174073594195388,0.0
2019-07-23,1.0,-0.0,-0.5229474094779952,-0.08086849119157512,-0.8268868231164272,-0.8196710654618736,0.0
2019-07-24,1.0,-0.0,-0.5248921609963352,-0.0892874517562352,-0.8196412934193883,-0.8094573995394545,0.0
2019-07-25,1.0,-0.0,-0.5278048147427162,-0.08828109791707223,-0.8157809356952826,-0.8125689442605931,0.0
2019-07-26,1.0,-0.0,-0.5267790686385554,-0.09313614446134429,-0.8100708714928319,-0.8061227791980842,0.0
2019-07-29,1.0,-0.0,-0.5181938739204968,-0.09651647960668887,-0.804832292913284,-0.8149561729792671,0.0
2019-07-30,1.0,-0.0,-0.5272450434106518,-0.09647531424128547,-0.8071789555526758,-0.8087015679668265,0.0
2019-07-31,1.0,-0.0,-0.5159793647188605,-0.09808247623373674,-0.8130819895525778,-0.817397229161935,0.0
2019-08-01,1.0,-0.0,-0.5028787629544333,-0.12340845533804903,-0.8213521960848824,-0.842375390689258,0.0
2019-08-02,1.0,-0.0,-0.505601639181731,-0.10327505866023332,-0.8232261475924517,-0.8727320797118211,0.0
2019-08-05,1.0,-0.0,-0.5022624434389141,-0.09515473791987317,-0.8306635399808436,-0.8747564157611388,0.0
2019-08-06,1.0,-0.0,-0.5031666231392008,-0.09261556542178115,-0.7917537215983286,-0.8770240271611387,0.0
2019-08-07,1.0,-0.0,-0.4990749917409977,-0.10697059795176742,-0.8199537495870498,-0.8775685497191938,0.0
2019-08-08,1.0,-0.0,-0.4951690821256039,-0.10740520150883463,-0.8255244523856793,-0.8807160346767257,0.0
2019-08-09,1.0,-0.0,-0.47674456933777243,-0.1023173023041171,-0.810561360714639,-0.9066816099152851,0.0
2019-08-12,1.0,-0.0,-0.478272363768547,-0.09884009120650342,-0.8110769637487195,-0.9163940385314432,0.0
2019-08-13,1.0,-0.0,-0.46549672813801307,-0.0973626809438826,-0.81637913940115,-0.9256395002974419,0.0
2019-08-14,1.0,-0.0,-0.4720208278407593,-0.09692196150804112,-0.8045083047719483,-0.9220603743738466,0.0
2019-08-15,1.0,-0.0,-0.48593617437838543,-0.11003067284474319,-0.7835280297591856,-0.8835737127194414,0.0
2019-08-16,1.0,-0.0,-0.493453488751755,-0.10634407548894767,-0.7754922127534528,-0.8897704639696999,0.0
2019-08-19,1.0,-0.0,-0.4856975304619795,-0.10803414348081058,-0.7777415781585978,-0.8864924740991725,0.0
2019-08-20,1.0,-0.0,-0.48204909425045944,-0.0946770805985823,-0.8014570753478604,-0.9034851667104227,0.0
2019-08-21,1.0,-0.0,-0.49717868338557997,-0.09754165979211352,-0.8175218610790299,-0.8875433096848705,0.0
2019-08-22,1.0,-0.0,-0.4974754974754974,-0.09735009735009734,-0.8171468171468171,-0.888030888030888,0.0
2019-08-23,1.0,-0.0,-0.4930677343569042,-0.09387511994970385,-0.8218788259819331,-0.9001356672512492,0.0
2019-08-26,1.0,-0.0,-0.4795095403580093,-0.09494459379712805,-0.8159137105763556,-0.8881384827224443,0.0
2019-08-27,1.0,-0.0,-0.47867081355377317,-0.09140612211491242,-0.8126370928138812,-0.8911114748731379,0.0
2019-08-28,1.0,-0.0,-0.45503703218194924,-0.11080159926591072,-0.8287015796028051,-0.8826112604050599,0.0
2019-08-29,1.0,-0.0,-0.44229320229320224,-0.11482391482391481,-0.8333824733824733,-0.8854709254709253,0.0
2019-08-30,1.0,-0.0,-0.4305932341885929,-0.11946396470011439,-0.8414773655826115,-0.876973361660402,0.0
2019-09-03,1.0,-0.0,-0.4314065258615053,-0.1226051134505983,-0.8372457987314457,-0.8782122539724057,0.0
2019-09-04,1.0,-0.0,-0.4357203639458009,-0.12270079204032207,-0.8381226680631013,-0.8763500687307718,0.0
