Date,CHU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-26,1.0,-0.11050814010853478,-0.5972314924983314,-0.0,-0.6579413215705621,-0.5363475434574422,0.0
2018-11-27,1.0,-0.10924857167715554,-0.5971694556422378,-0.0,-0.6578985528261941,-0.5358603288767727,0.0
2018-11-28,1.0,-0.11114012942166507,-0.5913061141580337,-0.0,-0.6612692609036301,-0.5381155509126258,0.0
2018-11-29,1.0,-0.09182444061962133,-0.5804360298336202,-0.0,-0.6565691336775674,-0.5397877223178428,0.0
2018-11-30,1.0,-0.091370703999082,-0.5805553961787825,-0.0,-0.6567502438464627,-0.5401055711744793,0.0
2018-12-03,1.0,-0.09248671167935642,-0.5813532538428386,-0.0,-0.6579801752621749,-0.5413302686395632,0.0
2018-12-04,1.0,-0.08453690967446126,-0.5856831728564879,-0.0,-0.6552040348464008,-0.5402624942686841,0.0
2018-12-06,1.0,-0.0795562245637509,-0.5272620839605285,-0.0,-0.6634610023972793,-0.5172548363717455,0.0
2018-12-07,1.0,-0.07108062709966405,-0.5322508398656215,-0.0,-0.6690649496080627,-0.5271556550951847,0.0
2018-12-10,1.0,-0.0543363812690496,-0.5321418675533389,-0.0,-0.6687725131615405,-0.515599889165974,0.0
2018-12-11,1.0,-0.048081458258191614,-0.5355547540437811,-0.0,-0.6678966789667897,-0.5229309435951504,0.0
2018-12-12,1.0,-0.05188547875006963,-0.5379880799866318,-0.0,-0.6733972038099483,-0.5217512393471844,0.0
2018-12-13,1.0,-0.05200623295675886,-0.5358951527630921,-0.0,-0.6741888808503534,-0.5204797150648339,0.0
2018-12-14,1.0,-0.05536861425512389,-0.5269056425373342,-0.0,-0.6784949525848883,-0.5201757557217942,0.0
2018-12-17,1.0,-0.04893398763481105,-0.5255482547339821,-0.0,-0.6738473481382904,-0.5241065735118801,0.0
2018-12-18,1.0,-0.037821024525860884,-0.515373393156982,-0.0,-0.672217787442539,-0.5272096672080157,0.0
2018-12-19,1.0,-0.035275651263975326,-0.5164674781076168,-0.0,-0.6739274109159001,-0.5280883405848984,0.0
2018-12-20,1.0,-0.03445631333881129,-0.5056970692960833,-0.0,-0.6758970145165708,-0.522925225965489,0.0
2018-12-21,1.0,-0.028393674459396494,-0.5150327513909063,-0.0,-0.6923835886754186,-0.5048921533696933,0.0
2018-12-24,1.0,-0.02702925196202184,-0.5174249492343999,-0.0,-0.695378958344767,-0.5042258932001537,0.0
2018-12-26,1.0,-0.02733206418275768,-0.5195811803100353,-0.0,-0.6793037802556432,-0.493391351645363,0.0
2018-12-27,1.0,-0.00031473758753639155,-0.4935085372570619,-0.0,-0.6303669315708028,-0.49862302305452827,0.0
2018-12-28,1.0,-0.0,-0.5010902976643985,-0.0,-0.6300869610908231,-0.4960460289520006,0.0
2018-12-31,1.0,-0.0,-0.5029434954007884,-0.0,-0.629592641261498,-0.49555847568988176,0.0
2019-01-02,1.0,-0.0,-0.50227159326663,-0.0,-0.6283778460568817,-0.49546994406365713,0.0
2019-01-03,1.0,-0.0036047888435732137,-0.5027496382054992,-0.0,-0.6452835153269307,-0.47959479015918954,0.0
2019-01-04,1.0,-0.0,-0.5044592650712697,-0.0,-0.6300771544396495,-0.48086831437164895,0.0
2019-01-07,1.0,-0.0,-0.4947758678800135,-0.0,-0.6248995359207695,-0.47294599569624846,0.0
2019-01-08,1.0,-0.0,-0.48154666390599926,-0.0,-0.6354107355453181,-0.47114239867487967,0.0
2019-01-09,1.0,-0.0,-0.47284097369373096,-0.0,-0.6349423742829087,-0.4763295260736989,0.0
2019-01-10,1.0,-0.0,-0.479268894254485,-0.0,-0.6355375548459122,-0.48147571202326245,0.0
2019-01-11,1.0,-0.0,-0.47003589450137856,-0.0,-0.6397284502939187,-0.49128647973781403,0.0
2019-01-14,1.0,-0.0,-0.472531185031185,-0.0,-0.6408264033264034,-0.48539501039501043,0.0
2019-01-15,1.0,-0.0,-0.4691216655823032,-0.0,-0.6367208848405985,-0.49660377358490565,0.0
2019-01-16,1.0,-0.0,-0.47985347985347987,-0.0,-0.6452904238618524,-0.491287284144427,0.0
2019-01-17,1.0,-0.0,-0.48208119702835617,-0.0,-0.6441875065397091,-0.4896149419273831,0.0
2019-01-18,1.0,-0.0,-0.4782390931857124,-0.0,-0.6468696454461579,-0.5109793067088441,0.0
2019-01-22,1.0,-0.0,-0.4465802888700085,-0.0,-0.762160152931181,-0.44631478334749364,0.0
2019-01-23,1.0,-0.0,-0.4167110023409237,-0.0,-0.7716801447116408,-0.4717493083634816,0.0
2019-01-24,1.0,-0.0,-0.4197680548234054,-0.0,-0.7451238798102267,-0.4708223510806537,0.0
2019-01-25,1.0,-0.0,-0.3710562230726003,-0.0,-0.8653161711579115,-0.43964248441221326,0.0
2019-01-28,1.0,-0.0,-0.3424391541428381,-0.0,-0.8936028727224365,-0.423886155073813,0.0
2019-01-29,1.0,-0.0,-0.32271988489515335,-0.0,-0.9048519890224083,-0.4368921691401775,0.0
2019-01-30,1.0,-0.0,-0.32096662585830626,-0.0,-0.9007292276574227,-0.43974556874434445,0.0
2019-01-31,1.0,-0.0,-0.3235137722003616,-0.0,-0.8780442411996171,-0.45716792513027754,0.0
2019-02-01,1.0,-0.0,-0.32247938281457833,-0.0,-0.8806597499334929,-0.45716945996275604,0.0
2019-02-04,1.0,-0.0,-0.32387134534039214,-0.0,-0.882146372609008,-0.45433504482694403,0.0
2019-02-05,1.0,-0.0,-0.31897468623697084,-0.0,-0.8782705807275046,-0.46176345458413104,0.0
2019-02-06,1.0,-0.0,-0.3066712773314891,-0.0,-0.8856200457519817,-0.4677076129169548,0.0
2019-02-07,1.0,-0.0,-0.30690407750452464,-0.0,-0.8950015969338869,-0.45967741935483875,0.0
2019-02-08,1.0,-0.0,-0.3070568169704722,-0.0,-0.9019294318302953,-0.4560014923782113,0.0
2019-02-11,1.0,-0.0,-0.2876679462571977,-0.0,-0.9050170612070804,-0.4731285988483685,0.0
2019-02-12,1.0,-0.0,-0.2898550724637681,-0.0,-0.9042624175941495,-0.4748979101609416,0.0
2019-02-13,1.0,-0.0,-0.3016165172855314,-0.0,-0.8978606487409304,-0.4680431071276142,0.0
2019-02-14,1.0,-0.0,-0.28170836928386545,-0.0,-0.9113190250215704,-0.5032625107851597,0.0
2019-02-15,1.0,-0.0,-0.3032526026215006,-0.0,-0.9002643076757106,-0.49350018879119695,0.0
2019-02-19,1.0,-0.0,-0.268033852439445,-0.0,-0.9120791658928713,-0.47289947735653837,0.0
2019-02-20,1.0,-0.0,-0.26097095611617555,-0.0,-0.9189103243587027,-0.4700816196735213,0.0
2019-02-21,1.0,-0.0,-0.2814690885914595,-0.0,-0.9150201827066071,-0.45913001912045887,0.0
2019-02-22,1.0,-0.0,-0.2916181606519208,-0.0,-0.9018679225314847,-0.4522700814901048,0.0
2019-02-25,1.0,-0.0,-0.28726992642957694,-0.0,-0.9101750285516984,-0.45855355767443096,0.0
2019-02-26,1.0,-0.0,-0.292706894720068,-0.0,-0.9075746308297036,-0.45564644640390944,0.0
2019-02-27,1.0,-0.0,-0.2925461566947046,-0.0,-0.8911283923186795,-0.46143469290588796,0.0
2019-02-28,1.0,-0.0,-0.29160935350756534,-0.0,-0.8885832187070152,-0.46503015553909643,0.0
2019-03-01,1.0,-0.0,-0.2930487224250119,-0.0,-0.8880865471089244,-0.46394752155742475,0.0
2019-03-04,1.0,-0.0,-0.31303671103477887,-0.0,-0.9202179046801201,-0.45032739373121505,0.0
2019-03-05,1.0,-0.0,-0.2994325974130745,-0.0,-0.9386613601527416,-0.4509909376932799,0.0
2019-03-06,1.0,-0.0,-0.29774298550022865,-0.0,-0.9477308799397413,-0.4446506873268232,0.0
2019-03-07,1.0,-0.0,-0.311073952208857,-0.0,-0.9379146663789849,-0.4480015103295755,0.0
2019-03-08,1.0,-0.0,-0.30027210884353744,-0.0,-0.9756190476190477,-0.44519727891156463,0.0
2019-03-11,1.0,-0.0,-0.29944851428101077,-0.0,-0.9864186352786237,-0.45784289516283916,0.0
2019-03-12,1.0,-0.0,-0.2811158798283262,-0.0,-1.0075525333036064,-0.49821637589877943,0.0
2019-03-13,1.0,-0.0,-0.2962655601659751,-0.0,-1.000387275242047,-0.46959889349930845,0.0
2019-03-14,1.0,-0.0,-0.2947685838382162,-0.0,-1.0030431294436606,-0.46866959913685785,0.0
2019-03-15,1.0,-0.0,-0.2910883958004377,-0.0,-1.0121610016897975,-0.4669104407324303,0.0
2019-03-18,1.0,-0.0,-0.30017080614902136,-0.0,-1.0166045977655196,-0.48332539971438976,0.0
2019-03-19,1.0,-0.0,-0.3067297937098411,-0.0,-1.014851764175403,-0.4965618306842521,0.0
2019-03-20,1.0,-0.0,-0.2939587775408671,-0.0,-1.0219189765458423,-0.5270220326936744,0.0
2019-03-21,1.0,-0.0,-0.29568059107701056,-0.0,-1.0492185279909065,-0.49678886047172494,0.0
2019-03-22,1.0,-0.0,-0.2881700131571421,-0.0,-1.0902694353869917,-0.4818088210056633,0.0
2019-03-25,1.0,-0.0,-0.2786470186618116,-0.0,-1.0865100136549841,-0.4796597633136095,0.0
2019-03-26,1.0,-0.0,-0.28879039176436944,-0.0,-1.086416928796111,-0.4843866171003718,0.0
2019-03-27,1.0,-0.0,-0.2845918688037485,-0.0,-1.0900831404817006,-0.4823862175366418,0.0
2019-03-28,1.0,-0.0,-0.28474721508140527,-0.0,-1.0898314767209367,-0.4817480719794344,0.0
2019-03-29,1.0,-0.0,-0.28626521167799807,-0.0,-1.090670170827858,-0.47968919613780503,0.0
2019-04-01,1.0,-0.0,-0.3086832473558316,-0.0,-1.1087351220496267,-0.46453788293610765,0.0
2019-04-02,1.0,-0.0,-0.3218262167125803,-0.0,-1.1229051882460972,-0.42487373737373735,0.0
2019-04-03,1.0,-0.0,-0.3195781751490142,-0.0,-1.1291838606143971,-0.416895919303072,0.0
2019-04-04,1.0,-0.0,-0.31516125329966715,-0.0,-1.1337656375530816,-0.4203775966945943,0.0
2019-04-05,1.0,-0.0,-0.3107450934985237,-0.0,-1.1326636947837667,-0.4512823481734499,0.0
2019-04-08,1.0,-0.0,-0.31236361548179625,-0.0,-1.1267083955438153,-0.43220971632020216,0.0
2019-04-09,1.0,-0.0,-0.31011555658788686,-0.0,-1.1667731258347367,-0.42657220835027,0.0
2019-04-10,1.0,-0.0,-0.29305547504492496,-0.0,-1.1749463799200046,-0.43038084748710226,0.0
2019-04-11,1.0,-0.0,-0.2864309949830351,-0.0,-1.186468694719137,-0.42708001043992694,0.0
2019-04-12,1.0,-0.0,-0.29158835265882077,-0.0,-1.17794870312003,-0.4220281641268831,0.0
2019-04-15,1.0,-0.0,-0.2943709183378605,-0.0,-1.1678032711090562,-0.42752701843610935,0.0
2019-04-16,1.0,-0.0,-0.30014224751066854,-0.0,-1.1674166110256337,-0.4354515632711121,0.0
2019-04-17,1.0,-0.0,-0.29556363636363636,-0.0,-1.1639854545454544,-0.4495418181818182,0.0
2019-04-18,1.0,-0.0,-0.30434529356943146,-0.0,-1.1591623951537744,-0.44888746505125815,0.0
2019-04-22,1.0,-0.0,-0.30466200466200466,-0.0,-1.157371794871795,-0.4517191142191142,0.0
2019-04-23,1.0,-0.0,-0.29924860205032616,-0.0,-1.151910531220876,-0.4612360205032619,0.0
2019-04-24,1.0,-0.0,-0.28385537959944107,-0.0,-1.1508500232883094,-0.4763623660922217,0.0
2019-04-25,1.0,-0.0,-0.26513954713006843,-0.0,-1.1668421976478847,-0.49356386402199987,0.0
2019-04-26,1.0,-0.0,-0.2539342965155467,-0.0,-1.188582481024529,-0.48805790815578937,0.0
2019-04-29,1.0,-0.0,-0.24816941011071408,-0.0,-1.1869837736512214,-0.4937906390955421,0.0
2019-04-30,1.0,-0.0,-0.2457127781197784,-0.0,-1.1954680034004632,-0.49022366839621256,0.0
2019-05-01,1.0,-0.0,-0.2413732445981999,-0.0,-1.207657802925914,-0.4827464891963998,0.0
2019-05-02,1.0,-0.0,-0.23726678967870427,-0.0,-1.2063966259555399,-0.48519462261664176,0.0
2019-05-03,1.0,-0.0,-0.23028261824571683,-0.0,-1.211802606530971,-0.48660125933518816,0.0
2019-05-06,1.0,-0.0,-0.2223556987987108,-0.0,-1.2091415177263405,-0.49847641371227663,0.0
2019-05-07,1.0,-0.0,-0.21146163788039007,-0.0,-1.2183057220068148,-0.507607801668429,0.0
2019-05-08,1.0,-0.0,-0.22658583728694429,-0.0,-1.1848532771041997,-0.5171616001874304,0.0
2019-05-09,1.0,-0.0,-0.22686715618874875,-0.0,-1.1899189655676798,-0.50861539361671,0.0
2019-05-10,1.0,-0.0,-0.22548474834030358,-0.0,-1.1919398707337758,-0.5071505863773287,0.0
2019-05-13,1.0,-0.0,-0.22459064327485379,-0.0,-1.1900584795321636,-0.5093567251461988,0.0
2019-05-14,1.0,-0.0,-0.2264797328420083,-0.0,-1.1634615384615385,-0.48891639797328423,0.0
2019-05-15,1.0,-0.0,-0.2369443245576176,-0.0,-1.1712559343979283,-0.46908358509566966,0.0
2019-05-16,1.0,-0.0,-0.2395452583105483,-0.0,-1.1693481076413872,-0.4692185926032523,0.0
2019-05-17,1.0,-0.0,-0.23286880752474107,-0.0,-1.1546207334314318,-0.4977927810958192,0.0
2019-05-20,1.0,-0.0,-0.22735126418245696,-0.0,-1.1559926280020734,-0.4963140010366872,0.0
2019-05-21,1.0,-0.0,-0.22742705875582667,-0.0,-1.1541405305864074,-0.49579904471427744,0.0
2019-05-22,1.0,-0.0,-0.2234204699048112,-0.0,-1.1581686941017455,-0.4942052742069997,0.0
2019-05-23,1.0,-0.0,-0.21053385677851963,-0.0,-1.156431784967189,-0.49858153996045507,0.0
2019-05-24,1.0,-0.0,-0.2182885810387093,-0.0,-1.1526993900005702,-0.47947665469471523,0.0
2019-05-28,1.0,-0.0,-0.2196857565752021,-0.0,-1.1462199703973583,-0.4805021063417966,0.0
2019-05-29,1.0,-0.0,-0.22273333901240877,-0.0,-1.1489337535849165,-0.46787063066132833,0.0
2019-05-30,1.0,-0.0,-0.21772590446981313,-0.0,-1.1472993695689213,-0.4747827568580678,0.0
2019-05-31,1.0,-0.0,-0.21815598806648673,-0.0,-1.1538854950987358,-0.4692427901690581,0.0
2019-06-03,1.0,-0.0,-0.22520076914376203,-0.0,-1.1607567017305735,-0.4417769483090148,0.0
2019-06-04,1.0,-0.0,-0.22750887154009936,-0.0,-1.1333427963094393,-0.47804116394606105,0.0
2019-06-05,1.0,-0.0,-0.22849598292038875,-0.0,-1.1570593853587279,-0.4235912129894938,0.0
2019-06-06,1.0,-0.0,-0.24568251382999637,-0.0,-1.1213389121338913,-0.4410996602173486,0.0
2019-06-07,1.0,-0.0,-0.24948054136013925,-0.0,-1.1156006065030606,-0.44280339192452406,0.0
2019-06-10,1.0,-0.0,-0.2555502673647079,-0.0,-1.099806825499034,-0.44427335591701894,0.0
2019-06-11,1.0,-0.0,-0.2544536400617198,-0.0,-1.1084303548884837,-0.4425305091878244,0.0
2019-06-12,1.0,-0.0,-0.2518773817529702,-0.0,-1.1090562654113427,-0.4411286707016364,0.0
2019-06-13,1.0,-0.0,-0.2524307311864216,-0.0,-1.1057157309054122,-0.4519473950429944,0.0
2019-06-14,1.0,-0.0,-0.25916753440463797,-0.0,-1.089015844426308,-0.466130076267132,0.0
2019-06-17,1.0,-0.0,-0.26786268370426786,-0.0,-1.0850751741840852,-0.4678570421144679,0.0
2019-06-18,1.0,-0.0,-0.27852916314454773,-0.0,-1.077120315581854,-0.46204564666103126,0.0
2019-06-19,1.0,-0.0,-0.27621461765948463,-0.0,-1.0782706661033659,-0.46201943388255173,0.0
2019-06-20,1.0,-0.0,-0.2880231610310032,-0.0,-1.064058239874076,-0.45872333249009195,0.0
2019-06-21,1.0,-0.0,-0.2897098961704043,-0.0,-1.0655336391007064,-0.458566645094122,0.0
2019-06-24,1.0,-0.0,-0.2915119811002363,-0.0,-1.0648273146585667,-0.4561255484306446,0.0
2019-06-25,1.0,-0.0,-0.2897987899254256,-0.0,-1.0656254397073308,-0.45870268749120585,0.0
2019-06-26,1.0,-0.0,-0.2909090909090909,-0.0,-1.0527469439370523,-0.4665167907826331,0.0
2019-06-27,1.0,-0.0,-0.27941839495040577,-0.0,-1.0527220468890892,-0.48571348061316505,0.0
2019-06-28,1.0,-0.0,-0.27875457875457876,-0.0,-1.0532544378698225,-0.485657931811778,0.0
2019-07-01,1.0,-0.0,-0.26524906811250426,-0.0,-1.0863266689257878,-0.47232576527730713,0.0
2019-07-02,1.0,-0.0,-0.26496185363096925,-0.0,-1.0906753320146934,-0.4700480361684092,0.0
2019-07-03,1.0,-0.0,-0.2678581512225422,-0.0,-1.083658026991925,-0.47190693997402455,0.0
2019-07-05,1.0,-0.0,-0.26674944968109726,-0.0,-1.0790201501382852,-0.47640684088728336,0.0
2019-07-08,1.0,-0.0,-0.26842919420615946,-0.0,-1.0661510336099003,-0.4779637181830967,0.0
2019-07-09,1.0,-0.0,-0.27069660009577196,-0.0,-1.069660009577195,-0.4764936198980311,0.0
2019-07-10,1.0,-0.0,-0.2911634177855177,-0.0,-1.0498005730015167,-0.4678669737655188,0.0
2019-07-11,1.0,-0.0,-0.2936240669023966,-0.0,-1.0441432339900096,-0.4685412807992367,0.0
2019-07-12,1.0,-0.0,-0.3094337508055252,-0.0,-1.025048331512146,-0.4673727270180158,0.0
2019-07-15,1.0,-0.0,-0.32877980364656384,-0.0,-1.0391304347826087,-0.4371388499298738,0.0
2019-07-16,1.0,-0.0,-0.33451049637041397,-0.0,-1.0503937890635948,-0.4178648504722666,0.0
2019-07-17,1.0,-0.0,-0.342266076133879,-0.0,-1.0463362673095251,-0.41455962325503165,0.0
2019-07-18,1.0,-0.0,-0.3421760322707154,-0.0,-1.0476497282760937,-0.41145162193960444,0.0
2019-07-19,1.0,-0.0,-0.3483626008542952,-0.0,-1.0360144057623049,-0.4074373935620759,0.0
2019-07-22,1.0,-0.0,-0.3445464950727227,-0.0,-1.0321599062002738,-0.41495212305630774,0.0
2019-07-23,1.0,-0.0,-0.3545978297348697,-0.0,-1.027240183465712,-0.41489540217026516,0.0
2019-07-24,1.0,-0.0,-0.35597150440005587,-0.0,-1.0277971783768682,-0.4099175862550636,0.0
2019-07-25,1.0,-0.0,-0.3239950595104424,-0.0,-1.08626207051426,-0.3968392095216708,0.0
2019-07-26,1.0,-0.0,-0.31088126471577526,-0.0,-1.09210673842359,-0.40001681802892697,0.0
2019-07-29,1.0,-0.0,-0.29527978896559465,-0.0,-1.0902789470730203,-0.4207779087388449,0.0
2019-07-30,1.0,-0.0,-0.29593350312053956,-0.0,-1.0841846016064483,-0.4185721082533374,0.0
2019-07-31,1.0,-0.0,-0.28383838383838383,-0.0,-1.0925364758698093,-0.4294612794612795,0.0
2019-08-01,1.0,-0.0,-0.28519302545819175,-0.0,-1.0816389059105342,-0.4185560692997604,0.0
2019-08-02,1.0,-0.0,-0.28342974746912897,-0.0,-1.0859939926576927,-0.41175325397708307,0.0
2019-08-05,1.0,-0.0,-0.27949862732592,-0.0,-1.0757605169019162,-0.4178475361193534,0.0
2019-08-06,1.0,-0.0,-0.2838106273795729,-0.0,-1.0521160955691664,-0.4229983998234288,0.0
2019-08-07,1.0,-0.0,-0.2612573179405811,-0.0,-1.0547956447994749,-0.4196257591508453,0.0
2019-08-08,1.0,-0.0,-0.254238216525621,-0.0,-1.0541724865116533,-0.43033987894722425,0.0
2019-08-09,1.0,-0.0,-0.2438693208049317,-0.0,-1.0387257963772643,-0.43309887841837985,0.0
2019-08-12,1.0,-0.0,-0.23986981285598047,-0.0,-1.0538378085164088,-0.41849742337944124,0.0
2019-08-13,1.0,-0.0,-0.23412440398786302,-0.0,-1.0576777199826615,-0.41734395318595574,0.0
2019-08-14,1.0,-0.0,-0.24025448859653853,-0.0,-1.0416778993907372,-0.41389443036609697,0.0
2019-08-15,1.0,-0.0,-0.26733356329768887,-0.0,-1.0221561811765332,-0.363971661315573,0.0
2019-08-16,1.0,-0.0,-0.24672045666611778,-0.0,-1.1296997639826556,-0.3679675064493112,0.0
2019-08-19,1.0,-0.0,-0.2379740600886554,-0.0,-1.1348437585508673,-0.3634323865812948,0.0
2019-08-20,1.0,-0.0,-0.25799799202235907,-0.0,-1.1223780967628143,-0.33308007489213903,0.0
2019-08-21,1.0,-0.0,-0.2673130193905817,-0.0,-1.125278366194123,-0.3232035196350008,0.0
2019-08-22,1.0,-0.0,-0.2670139930716566,-0.0,-1.119663948064701,-0.34104361583153764,0.0
2019-08-23,1.0,-0.0,-0.2737308049620198,-0.0,-1.1263183780534456,-0.33231324116071914,0.0
2019-08-26,1.0,-0.0,-0.26303407247160626,-0.0,-1.12493239588967,-0.31617090319091395,0.0
2019-08-27,1.0,-0.0,-0.2597472729236418,-0.0,-1.120585376390539,-0.3197699535586996,0.0
2019-08-28,1.0,-0.0,-0.2568698374993251,-0.0,-1.1245748528856017,-0.3179290611671975,0.0
2019-08-29,1.0,-0.0,-0.2593420804483121,-0.0,-1.1244712665355499,-0.31034296952878737,0.0
2019-08-30,1.0,-0.0,-0.24995972721903023,-0.0,-1.1326048434731246,-0.3023143424797294,0.0
2019-09-03,1.0,-0.0,-0.2545723109977172,-0.0,-1.1361085000671411,-0.29496441520075195,0.0
2019-09-04,1.0,-0.0,-0.250053711462026,-0.0,-1.1400526372327855,-0.2954936083360189,0.0
2019-09-05,1.0,-0.0,-0.2515256606715595,-0.0,-1.1416780923192729,-0.29518509557222355,0.0
2019-09-06,1.0,-0.0,-0.24525316455696206,-0.0,-1.165012872774083,-0.2715887148680541,0.0
2019-09-09,1.0,-0.0,-0.23853948849927617,-0.0,-1.1648168998981288,-0.2774382070666452,0.0
2019-09-10,1.0,-0.0,-0.24891318842512333,-0.0,-1.1200693425790105,-0.2980397386318176,0.0
2019-09-11,1.0,-0.0,-0.2581181901132521,-0.0,-1.0803499543771133,-0.3452310665020665,0.0
2019-09-12,1.0,-0.0,-0.2421120412105602,-0.0,-1.0918383773341918,-0.3490287615368105,0.0
2019-09-13,1.0,-0.0,-0.2408371344244701,-0.0,-1.0916018245237455,-0.350684196404615,0.0
2019-09-16,1.0,-0.0,-0.24519088884715476,-0.0,-1.0866042443591875,-0.35111206503367043,0.0
2019-09-17,1.0,-0.0,-0.24125526831494457,-0.0,-1.0891788139915706,-0.3540307642747846,0.0
