Date,IWF,IWM,MTUM,SPY,UTL,VLUE,VXX
2018-12-04,-0.0,-0.5863242047967342,-0.0,-0.5299978130391466,1.0,-0.3136344859427016,0.0
2018-12-06,-0.0,-0.5569274605247536,-0.0,-0.5241125489730499,1.0,-0.29341089872966875,0.0
2018-12-07,-0.0,-0.5577247357795987,-0.0,-0.5258995368721054,1.0,-0.2913668210426315,0.0
2018-12-10,-0.0,-0.5647375759151169,-0.0,-0.5263369331474349,1.0,-0.27204196894864946,0.0
2018-12-11,-0.0,-0.5648213863259994,-0.0,-0.5334279630943932,1.0,-0.2674946770759404,0.0
2018-12-12,-0.0,-0.5649283043869197,-0.0,-0.5342387960815863,1.0,-0.26702475036675977,0.0
2018-12-13,-0.0,-0.5613014589392542,-0.0,-0.537892222931593,1.0,-0.26537561183230474,0.0
2018-12-14,-0.0,-0.5581109509064693,-0.0,-0.5398161060817359,1.0,-0.26574798496702673,0.0
2018-12-17,-0.0,-0.5549097583358825,-0.0,-0.5265312845612631,1.0,-0.27164270419088404,0.0
2018-12-18,-0.0,-0.553587786259542,-0.0,-0.5255431591309454,1.0,-0.2696652965355255,0.0
2018-12-19,-0.0,-0.5554116732983307,-0.0,-0.5279824829891931,1.0,-0.27106632448849854,0.0
2018-12-20,-0.0,-0.5486918604651163,-0.0,-0.5278038259564891,1.0,-0.26784039759939987,0.0
2018-12-21,-0.0,-0.5599227562819395,-0.0,-0.5449685608647529,1.0,-0.25007653722063916,0.0
2018-12-24,-0.0,-0.5355161587309082,-0.0,-0.5425981445197233,1.0,-0.2825476263544298,0.0
2018-12-26,-0.0,-0.5363979221518537,-0.0,-0.5497284091178632,1.0,-0.2858464384828862,0.0
2018-12-27,-0.0,-0.5050472753848262,-0.0,-0.4914584570410633,1.0,-0.2873521216827296,0.0
2018-12-28,-0.0,-0.5062979189485213,-0.0,-0.490188024826579,1.0,-0.2853687477181453,0.0
2018-12-31,-0.0,-0.5073032682125251,-0.0,-0.48984389264195727,1.0,-0.2851241555596129,0.0
2019-01-02,-0.0,-0.5066590649942988,-0.0,-0.48750285062713794,1.0,-0.2863169897377423,0.0
2019-01-03,-0.0,-0.5223957239222277,-0.0,-0.5420488761291227,1.0,-0.26965898746586375,0.0
2019-01-04,-0.0,-0.5259444908567715,-0.0,-0.522788452613014,1.0,-0.2718834122342894,0.0
2019-01-07,-0.0,-0.5031970327894965,-0.0,-0.5169636152638405,1.0,-0.25533028420597537,0.0
2019-01-08,-0.0,-0.4867153617895458,-0.0,-0.538598493494636,1.0,-0.25727002967359053,0.0
2019-01-09,-0.0,-0.4928555072131899,-0.0,-0.5406228532173116,1.0,-0.25642317380352647,0.0
2019-01-10,-0.0,-0.49015071693618584,-0.0,-0.544734069357277,1.0,-0.2556461587796051,0.0
2019-01-11,-0.0,-0.4736215696596553,-0.0,-0.5472980705408437,1.0,-0.26788125700945276,0.0
2019-01-14,-0.0,-0.47546988393122874,-0.0,-0.5490029990155904,1.0,-0.2648748883954122,0.0
2019-01-15,-0.0,-0.4827474635420278,-0.0,-0.550347824077284,1.0,-0.2780281494834639,0.0
2019-01-16,-0.0,-0.48552698398042565,-0.0,-0.5445962790268224,1.0,-0.27817275287382853,0.0
2019-01-17,-0.0,-0.4892719688414648,-0.0,-0.5414486875158443,1.0,-0.27390472678666083,0.0
2019-01-18,-0.0,-0.49222567747667706,-0.0,-0.5469615843250952,1.0,-0.2989314690546891,0.0
2019-01-22,-0.0,-0.5116225173236923,-0.0,-0.6501888803912026,1.0,-0.15573941458666482,0.0
2019-01-23,-0.0,-0.4868237590630229,-0.0,-0.6578127904815021,1.0,-0.17921546755902584,0.0
2019-01-24,-0.0,-0.4737758180552332,-0.0,-0.6761893710837782,1.0,-0.17075887676955212,0.0
2019-01-25,-0.0,-0.4466247852991694,-0.0,-0.7989694360132702,1.0,-0.10731512199712948,0.0
2019-01-28,-0.0,-0.4335551330798479,-0.0,-0.829087452471483,1.0,-0.11378326996197718,0.0
2019-01-29,-0.0,-0.42179123680636627,-0.0,-0.8356960758619046,1.0,-0.1251101951347359,0.0
2019-01-30,-0.0,-0.4198325820991629,-0.0,-0.8346569363955069,1.0,-0.13038086380005248,0.0
2019-01-31,-0.0,-0.43601625436657876,-0.0,-0.7934697369359093,1.0,-0.14685962786055465,0.0
2019-02-01,-0.0,-0.45826149963770835,-0.0,-0.8631287009969267,1.0,-0.17717312545286462,0.0
2019-02-04,-0.0,-0.45612543449448595,-0.0,-0.8733901823001325,1.0,-0.1711970791967791,0.0
2019-02-05,-0.0,-0.44295602808625073,-0.0,-0.8670384940988994,1.0,-0.17992131865942934,0.0
2019-02-06,-0.0,-0.4365560797823211,-0.0,-0.8772810105094986,1.0,-0.18248084075987916,0.0
2019-02-07,-0.0,-0.44362555275189247,-0.0,-0.8861518475029355,1.0,-0.16853623803932347,0.0
2019-02-08,-0.0,-0.45120187512467586,-0.0,-0.8953720327149411,1.0,-0.146918013165769,0.0
2019-02-11,-0.0,-0.4359205099362579,-0.0,-0.9119860017497813,1.0,-0.15175603049618797,0.0
2019-02-12,-0.0,-0.42729021459441907,-0.0,-0.9123385545479529,1.0,-0.15856004396812312,0.0
2019-02-13,-0.0,-0.42984293193717277,-0.0,-0.9088007978060334,1.0,-0.1545001246571927,0.0
2019-02-14,-0.0,-0.4022712491870528,-0.0,-0.9258091950572814,1.0,-0.173295312421832,0.0
2019-02-15,-0.0,-0.41882117382054806,-0.0,-0.9178325616318358,1.0,-0.16618696033037167,0.0
2019-02-19,-0.0,-0.4106901894147634,-0.0,-0.9241341396371633,1.0,-0.16405117697036334,0.0
2019-02-20,-0.0,-0.41977686611967174,-0.0,-0.9163748248949369,1.0,-0.16534920952571544,0.0
2019-02-21,-0.0,-0.42611434714132146,-0.0,-0.9154521136971576,1.0,-0.15834604134896627,0.0
2019-02-22,-0.0,-0.43279516145156455,-0.0,-0.9153753873837849,1.0,-0.15107967609717085,0.0
2019-02-25,-0.0,-0.4285965441028732,-0.0,-0.9255575647980712,1.0,-0.15742415109503716,0.0
2019-02-26,-0.0,-0.42790078827132594,-0.0,-0.9290304764773811,1.0,-0.15348697092935681,0.0
2019-02-27,-0.0,-0.422149067698648,-0.0,-0.9380559883399507,1.0,-0.15273659345629995,0.0
2019-02-28,-0.0,-0.42203794446538506,-0.0,-0.935996984545797,1.0,-0.1548435733132303,0.0
2019-03-01,-0.0,-0.4268078486475636,-0.0,-0.9328549204596778,1.0,-0.14949565915591911,0.0
2019-03-04,-0.0,-0.4231588443130278,-0.0,-0.9360012027965019,1.0,-0.14669105670684343,0.0
2019-03-05,-0.0,-0.4150540336768032,-0.0,-0.9464438301080673,1.0,-0.151696406132194,0.0
2019-03-06,-0.0,-0.4135427135678391,-0.0,-0.94321608040201,1.0,-0.1558040201005025,0.0
2019-03-07,-0.0,-0.41099851643239715,-0.0,-0.9442279162161483,1.0,-0.15929492821041516,0.0
2019-03-08,-0.0,-0.3970819190435179,-0.0,-0.9939206646739956,1.0,-0.14205380211763513,0.0
2019-03-11,-0.0,-0.3978362617969769,-0.0,-0.992557354408041,1.0,-0.16721655285301412,0.0
2019-03-12,-0.0,-0.3795429194012815,-0.0,-1.01237386183818,1.0,-0.20221017406417807,0.0
2019-03-13,-0.0,-0.39603497937047516,-0.0,-1.0060461374782677,1.0,-0.19280172301943588,0.0
2019-03-14,-0.0,-0.39392215181688867,-0.0,-1.006543385490754,1.0,-0.18585283848441742,0.0
2019-03-15,-0.0,-0.3832996423573317,-0.0,-1.0051573109417924,1.0,-0.20315658529000158,0.0
2019-03-18,-0.0,-0.39664072530985506,-0.0,-1.0087519325000653,1.0,-0.21494641406598014,0.0
2019-03-19,-0.0,-0.39405711885762285,-0.0,-1.0135447291054178,1.0,-0.21734565308693823,0.0
2019-03-20,-0.0,-0.40612713407393725,-0.0,-1.0133519803678392,1.0,-0.21927857086312902,0.0
2019-03-21,-0.0,-0.4062195025453011,-0.0,-1.025347506132461,1.0,-0.2060506950122649,0.0
2019-03-22,-0.0,-0.4006750112944803,-0.0,-1.0527518669111589,1.0,-0.20409790321294743,0.0
2019-03-25,-0.0,-0.3411162179908076,-0.0,-1.081785948785292,1.0,-0.20349310571240972,0.0
2019-03-26,-0.0,-0.35726758029525374,-0.0,-1.082438224244669,1.0,-0.20593682205407696,0.0
2019-03-27,-0.0,-0.35443907335499375,-0.0,-1.0852418311012493,1.0,-0.20181208230974454,0.0
2019-03-28,-0.0,-0.3475484245526997,-0.0,-1.0756320261782868,1.0,-0.21573336148202882,0.0
2019-03-29,-0.0,-0.32831856079534993,-0.0,-1.0784829436364116,1.0,-0.2233502538071066,0.0
2019-04-01,-0.0,-0.3278262921878688,-0.0,-1.0757873757637741,1.0,-0.21878687750767054,0.0
2019-04-02,-0.0,-0.33854602510460247,-0.0,-1.087892259414226,1.0,-0.1886244769874477,0.0
2019-04-03,-0.0,-0.34071234876929496,-0.0,-1.0785878181059658,1.0,-0.18809970796829367,0.0
2019-04-04,-0.0,-0.3400964923718868,-0.0,-1.0805580910157777,1.0,-0.1872734385187117,0.0
2019-04-05,-0.0,-0.3354845452407702,-0.0,-1.086248791576307,1.0,-0.19104851984427665,0.0
2019-04-08,-0.0,-0.34040936132295513,-0.0,-1.0866158240951855,1.0,-0.19372592184920198,0.0
2019-04-09,-0.0,-0.32840998685939554,-0.0,-1.1217871222076214,1.0,-0.1778975032851511,0.0
2019-04-10,-0.0,-0.32386378554362383,-0.0,-1.1254758841599497,1.0,-0.17622810932864233,0.0
2019-04-11,-0.0,-0.3261171032357473,-0.0,-1.065356959424756,1.0,-0.17657935285053927,0.0
2019-04-12,-0.0,-0.3279104324656692,-0.0,-1.058208649313384,1.0,-0.1759069481451117,0.0
2019-04-15,-0.0,-0.3289672673211494,-0.0,-1.0560326045164434,1.0,-0.17824827621562045,0.0
2019-04-16,-0.0,-0.33214569502473534,-0.0,-1.0536487837387538,1.0,-0.17745366928972395,0.0
2019-04-17,-0.0,-0.3300259620080714,-0.0,-1.0778603192555845,1.0,-0.16260956738554866,0.0
2019-04-18,-0.0,-0.3332733211594352,-0.0,-1.070162804454618,1.0,-0.1685141843059592,0.0
2019-04-22,-0.0,-0.3320510172467211,-0.0,-1.0740989362800786,1.0,-0.17569451616234638,0.0
2019-04-23,-0.0,-0.33858186417490516,-0.0,-1.0728427247618801,1.0,-0.16982008724607006,0.0
2019-04-24,-0.0,-0.33445546589916225,-0.0,-1.0604152747083313,1.0,-0.17489849411522845,0.0
2019-04-25,-0.0,-0.3360008234052955,-0.0,-1.0702210328590176,1.0,-0.1669196922522708,0.0
2019-04-26,-0.0,-0.31846951267158075,-0.0,-1.1360925168650535,1.0,-0.1500794415648686,0.0
2019-04-29,-0.0,-0.32758485537352044,-0.0,-1.1431109717540697,1.0,-0.14224870006009774,0.0
2019-04-30,-0.0,-0.3168324586825409,-0.0,-1.1463408266102713,1.0,-0.14772460249079658,0.0
2019-05-01,-0.0,-0.31334622823984526,-0.0,-1.1401536933451828,1.0,-0.16033247948141566,0.0
2019-05-02,-0.0,-0.32286353700426773,-0.0,-1.11119496200687,1.0,-0.16821067971270948,0.0
2019-05-03,-0.0,-0.31945493864151536,-0.0,-1.1148484927438056,1.0,-0.1711523931111748,0.0
2019-05-06,-0.0,-0.3091041628700112,-0.0,-1.1144984509645675,1.0,-0.1798182812215251,0.0
2019-05-07,-0.0,-0.31496206215570105,-0.0,-1.1117347469078058,1.0,-0.1717856771645359,0.0
2019-05-08,-0.0,-0.31684243176178656,-0.0,-1.0727615798180314,1.0,-0.19520264681555005,0.0
2019-05-09,-0.0,-0.318772535083396,-0.0,-1.064304427900703,1.0,-0.21086353142590333,0.0
2019-05-10,-0.0,-0.31692092517288717,-0.0,-1.068377839363879,1.0,-0.2047709083374343,0.0
2019-05-13,-0.0,-0.31423232637807536,-0.0,-1.0747949756046922,1.0,-0.2061922557873975,0.0
2019-05-14,-0.0,-0.2552288338349927,-0.0,-1.0990455609580407,1.0,-0.21833757814308868,0.0
2019-05-15,-0.0,-0.25592563903950427,-0.0,-1.122618125484121,1.0,-0.203434030467338,0.0
2019-05-16,-0.0,-0.2556392911340312,-0.0,-1.114560559685177,1.0,-0.20185704364824195,0.0
2019-05-17,-0.0,-0.24644805930196645,-0.0,-1.1089004427056524,1.0,-0.21852156903119532,0.0
2019-05-20,-0.0,-0.24086408640864088,-0.0,-1.1115597274013116,1.0,-0.2192876430500193,0.0
2019-05-21,-0.0,-0.2395640551100144,-0.0,-1.1114538350812255,1.0,-0.21943758996504217,0.0
2019-05-22,-0.0,-0.23243631881676252,-0.0,-1.117707477403451,1.0,-0.21764585045193097,0.0
2019-05-23,-0.0,-0.23199897356941238,-0.0,-1.1299974339235308,1.0,-0.20405440082114445,0.0
2019-05-24,-0.0,-0.20715365497450614,-0.0,-1.1447897717082167,1.0,-0.21025391375643748,0.0
2019-05-28,-0.0,-0.20001537791219212,-0.0,-1.149960273726837,1.0,-0.2130097137145347,0.0
2019-05-29,-0.0,-0.18825490447493268,-0.0,-1.15096807282985,1.0,-0.22518271573278625,0.0
2019-05-30,-0.0,-0.1873382695805898,-0.0,-1.150290794496682,1.0,-0.22443698598549872,0.0
2019-05-31,-0.0,-0.18693647540983607,-0.0,-1.146106557377049,1.0,-0.22840676229508194,0.0
2019-06-03,-0.0,-0.19617993573723672,-0.0,-1.167287193349314,1.0,-0.18666802672514918,0.0
2019-06-04,-0.0,-0.18105268513571954,-0.0,-1.1625327533134906,1.0,-0.2003866798951894,0.0
2019-06-05,-0.0,-0.16815047021943574,-0.0,-1.1864326018808777,1.0,-0.1532539184952978,0.0
2019-06-06,-0.0,-0.15765355207858625,-0.0,-1.2334548584738467,1.0,-0.14064003240670414,0.0
2019-06-07,-0.0,-0.16769935004172884,-0.0,-1.2198477529652765,1.0,-0.1414734073493336,0.0
2019-06-10,-0.0,-0.16635523458411192,-0.0,-1.2119589919701026,1.0,-0.14681076713297309,0.0
2019-06-11,-0.0,-0.17005699810006333,-0.0,-1.2319949335022167,1.0,-0.13119696010132997,0.0
2019-06-12,-0.0,-0.17156900002533507,-0.0,-1.2317650933596818,1.0,-0.13014618327379596,0.0
2019-06-13,-0.0,-0.18977897738847016,-0.0069005907516805865,-1.233117742921165,1.0,-0.11654613974332857,0.0
2019-06-14,-0.0,-0.1863660652942823,-0.015725590981958828,-1.2342044326827655,1.0,-0.10827247512659355,0.0
2019-06-17,-0.0,-0.17885164051355204,-0.016914611779091093,-1.246484613816996,1.0,-0.10513042592215202,0.0
2019-06-18,-0.0,-0.1627443973658686,-0.019807034560212364,-1.2520802491194036,1.0,-0.11779570166930418,0.0
2019-06-19,-0.0,-0.1578317547611773,-0.028134229554944497,-1.2486505754150117,1.0,-0.11146756288827783,0.0
2019-06-20,-0.0,-0.16061156137345642,-0.03502671745966814,-1.2470022754582877,1.0,-0.11402858384680287,0.0
2019-06-21,-0.0,-0.16167741275202127,-0.03643434653566677,-1.2447804728277556,1.0,-0.1156995189847508,0.0
2019-06-24,-0.0,-0.13081497908371553,-0.050073080993901516,-1.1912454009374527,1.0,-0.14790081145103573,0.0
2019-06-25,-0.0,-0.12689293723385492,-0.051528208229395016,-1.1928087282989392,1.0,-0.14846171290346966,0.0
2019-06-26,-0.0,-0.12334601910426694,-0.044080953701136676,-1.1763994253597803,1.0,-0.1765254429518361,0.0
2019-06-27,-0.0,-0.12524352908433065,-0.059357842269058526,-1.186245983351466,1.0,-0.15932495002909697,0.0
2019-06-28,-0.0,-0.10545362520561812,-0.06314057952676198,-1.201113501202075,1.0,-0.16100215108186763,0.0
2019-07-01,-0.0,-0.10028812616893291,-0.06606682505181216,-1.2055805489561744,1.0,-0.155512308547743,0.0
2019-07-02,-0.0,-0.10778745424712861,-0.06247633472169633,-1.2002271866717154,1.0,-0.1538053767512306,0.0
2019-07-03,-0.0,-0.10514225128114509,-0.06525635523691718,-1.2002625400752278,1.0,-0.15378789791230152,0.0
2019-07-05,-0.0,-0.0853415930094936,-0.07305280652715872,-1.1992143234871948,1.0,-0.16058522827428165,0.0
2019-07-08,-0.0,-0.08693463542322116,-0.07238680123832776,-1.1982834562432358,1.0,-0.15929626739825326,0.0
2019-07-09,-0.0,-0.08583075413301125,-0.07136206939936086,-1.2007750182431243,1.0,-0.15835031831106414,0.0
2019-07-10,-0.0,-0.08346547861763448,-0.07075436079438194,-1.2045860706285083,1.0,-0.15822195373656522,0.0
2019-07-11,-0.0,-0.07995265795371559,-0.07894538037319634,-1.2055098083654403,1.0,-0.15378610460577674,0.0
2019-07-12,-0.0,-0.07890235927360532,-0.08129181548367624,-1.2110267116052116,1.0,-0.14399617687006389,0.0
2019-07-15,-0.0,-0.0807948685699912,-0.08796377814111432,-1.2149163627216701,1.0,-0.13175701169664195,0.0
2019-07-16,-0.0,-0.08473851109880706,-0.08529219308400866,-1.213620576835959,1.0,-0.13305984798912768,0.0
2019-07-17,-0.0,-0.08944440248722402,-0.0834529114115248,-1.2140069984643655,1.0,-0.1305540870528409,0.0
2019-07-18,-0.0,-0.09111172330887327,-0.09166270129479827,-1.2003806756993665,1.0,-0.12129029026522077,0.0
2019-07-19,-0.0,-0.08934145604672239,-0.09666700231598026,-1.1997281240559863,1.0,-0.13163326955996377,0.0
2019-07-22,-0.0,-0.08115685779237182,-0.09555443293761053,-1.212957817630715,1.0,-0.13622126799696893,0.0
2019-07-23,-0.0,-0.08981355161437016,-0.09327472083270173,-1.2092617856601486,1.0,-0.1340508311858926,0.0
2019-07-24,-0.0,-0.09090679209022405,-0.10918929853841097,-1.2057603803165933,1.0,-0.12284428260759622,0.0
2019-07-25,-0.0,-0.08205542783518177,-0.1129777934972084,-1.2145870702069068,1.0,-0.11669150898112826,0.0
2019-07-26,-0.0,-0.058614294062349144,-0.11829568840671764,-1.237556848497167,1.0,-0.12627353337229097,0.0
2019-07-29,-0.0,-0.05615204559332383,-0.11986057398738041,-1.2352432322409932,1.0,-0.1330398941583554,0.0
2019-07-30,-0.0,-0.052350019105846385,-0.12388230798624379,-1.2293720545153484,1.0,-0.14184180359189913,0.0
2019-07-31,-0.0,-0.03514907085971002,-0.1259189299571166,-1.2387175821931795,1.0,-0.1527721053706351,0.0
2019-08-01,-0.0,-0.04196446804165816,-0.1330661629569124,-1.228226465182765,1.0,-0.14935164386358996,0.0
2019-08-02,-0.0,-0.03593730087931694,-0.1390850006371862,-1.2317828469478782,1.0,-0.14193959474958584,0.0
2019-08-05,-0.0,-0.031401459109229125,-0.13121779501045866,-1.2467986327228202,1.0,-0.1414468649558696,0.0
2019-08-06,-0.0,-0.03618604180373501,-0.14314995698162863,-1.2011994534136343,1.0,-0.14998228655296322,0.0
2019-08-07,-0.0,-0.03940687599464471,-0.13880819460934143,-1.198853158865284,1.0,-0.14898830424129134,0.0
2019-08-08,-0.0,-0.04331701902215046,-0.14198496392350773,-1.1943084918512539,1.0,-0.14319592310409202,0.0
2019-08-09,-0.0,-0.032243517474633596,-0.1350620067643743,-1.1815608167355631,1.0,-0.15645747212827257,0.0
2019-08-12,-0.0,-0.025968837395125847,-0.13873351977626847,-1.1945665201757891,1.0,-0.13773471833799442,0.0
2019-08-13,-0.0,-0.0015644788795351264,-0.13742581141821253,-1.1989868136780155,1.0,-0.14532270481015175,0.0
2019-08-14,-0.0,-0.010676420433482442,-0.13733534340014336,-1.184044682796629,1.0,-0.13936188616760992,0.0
2019-08-15,-0.0,-0.03350477946528216,-0.15051676452035517,-1.1497646659226552,1.0,-0.0923625600465816,0.0
2019-08-16,-0.0,-0.029136594493450952,-0.15472284999149474,-1.1548686544676923,1.0,-0.09134650433768317,0.0
2019-08-19,-0.0,-0.02309720173168549,-0.15839117711079403,-1.1553196120637532,1.0,-0.08177134979563208,0.0
2019-08-20,-0.0,-0.028024986132214262,-0.160408074668982,-1.1534862407447604,1.0,-0.0698454043363963,0.0
2019-08-21,-0.0,-0.026507700427001873,-0.19774024852468455,-1.122966943338291,1.0,-0.05167202418078012,0.0
2019-08-22,-0.0,-0.02870641277759125,-0.19144803108062736,-1.118351000047964,1.0,-0.059715094249124655,0.0
2019-08-23,-0.0,-0.028140293637846658,-0.19292774205930335,-1.1185826696094425,1.0,-0.05932731983494866,0.0
2019-08-26,-0.0,-0.0225647846844493,-0.194579701194746,-1.1109237310277666,1.0,-0.04717227619296454,0.0
2019-08-27,-0.0,-0.022247575584711923,-0.1970907016543069,-1.112331241680928,1.0,-0.04520821448944666,0.0
2019-08-28,-0.0,-0.018126959992397603,-0.1993728024327663,-1.1152000380119738,1.0,-0.04304856029649339,0.0
2019-08-29,-0.0,-0.015683665225036832,-0.19991920536096192,-1.1163680433439473,1.0,-0.044365762083551155,0.0
2019-08-30,-0.0,-0.008552070501279258,-0.20228844878233676,-1.1209845541552166,1.0,-0.037145835307495496,0.0
2019-09-03,-0.0,-0.013009786961776347,-0.2097917012251475,-1.1113770468494515,1.0,-0.03552216877177185,0.0
2019-09-04,-0.0,-0.0,-0.22523164647184604,-1.1049893086243763,1.0,-0.045640294606794966,0.0
2019-09-05,-0.0,-0.0,-0.19561979239398594,-1.1031513289577806,1.0,-0.028650560908625423,0.0
2019-09-06,-0.0,-0.0,-0.20493041195195055,-1.1152210785566579,1.0,-0.0033225679035293575,0.0
2019-09-09,-0.0,-0.0,-0.20792101992912046,-1.0933630966079073,1.0,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.20283084004602991,-1.0986651323360184,1.0,-0.0,0.0
2019-09-11,-0.0,-0.007112277309763844,-0.19108778713805644,-1.0992956773926255,1.0,-0.004212125397044607,0.0
2019-09-12,-0.0,-0.0007556502026516453,-0.19424789906345172,-1.0899681710975246,1.0,-0.004900277071740972,0.0
2019-09-13,-0.0,-0.0010074413279908415,-0.19200915855752718,-1.089502003434459,1.0,-0.00712077847738981,0.0
