Date,EHC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.2030584808424826,-0.8066043020389873,-0.013387855702442303,-0.39015236388079766,-0.38757562177907234,0.0
2018-10-16,1.0,-0.20271670634364936,-0.8078980534939084,-0.01240722587872847,-0.3901694440554544,-0.38753675955748496,0.0
2018-10-17,1.0,-0.1917467683128936,-0.7827864324384046,-0.0023754281294884544,-0.38948734946414765,-0.39572975361838475,0.0
2018-10-18,1.0,-0.1915375479879581,-0.7826387162703344,-0.0024028502775706355,-0.3896484105283509,-0.3956693457066313,0.0
2018-10-19,1.0,-0.1766564113833645,-0.7757114602790902,-0.0,-0.39575321393253493,-0.3988297989231953,0.0
2018-10-22,1.0,-0.17783646968196323,-0.7805106195664135,-0.0,-0.3947672499174645,-0.398068669527897,0.0
2018-10-23,1.0,-0.17942017823742984,-0.7804488942677962,-0.0,-0.39341511717460664,-0.3972934316206404,0.0
2018-10-24,1.0,-0.1783464025312973,-0.7828036868895308,-0.0,-0.39336910166460315,-0.39686339248865043,0.0
2018-10-25,1.0,-0.1564158936135986,-0.7550538902890236,-0.0,-0.39441793125636765,-0.3752480025738646,0.0
2018-10-26,1.0,-0.14639723477798458,-0.7460249933528317,-0.0,-0.3969688912523265,-0.3695027918106887,0.0
2018-10-29,1.0,-0.14467281767661996,-0.7481985694913451,-0.0,-0.39740487649232903,-0.36863516711425465,0.0
2018-10-30,1.0,-0.13875598086124405,-0.7482456140350878,-0.0,-0.3976608187134503,-0.373524720893142,0.0
2018-10-31,1.0,-0.16474606392136174,-0.7486463221614418,-0.0,-0.4515313914419793,-0.4118512759281371,0.0
2018-11-01,1.0,-0.14494001333037101,-0.7658853588091535,-0.0,-0.4525383248167074,-0.4137969340146634,0.0
2018-11-02,1.0,-0.14996685815289437,-0.7420183384887318,-0.0,-0.46000883782589486,-0.4098265576668139,0.0
2018-11-05,1.0,-0.14359713027339963,-0.7645494584637544,-0.0,-0.46497326943851974,-0.3968865128389795,0.0
2018-11-06,1.0,-0.13906419416719953,-0.76279574077678,-0.0,-0.47221218271289167,-0.4060996969612722,0.0
2018-11-07,1.0,-0.13883948421520675,-0.7626445086705202,-0.0,-0.4716818586038239,-0.40584704313028014,0.0
2018-11-08,1.0,-0.1351156470131455,-0.7628265572133784,-0.0,-0.47004825558821894,-0.4052914748460813,0.0
2018-11-09,1.0,-0.13420453914877087,-0.7631374507519005,-0.0,-0.4717551745186171,-0.40544364907607794,0.0
2018-11-12,1.0,-0.13359316692926446,-0.7534621444564226,-0.0,-0.4743345219338254,-0.4028249993089532,0.0
2018-11-13,1.0,-0.10951949726955901,-0.7543700776597787,-0.0,-0.4794873905765484,-0.40078483027359296,0.0
2018-11-14,1.0,-0.10760698617664101,-0.7610297160831058,-0.0,-0.48425902932980164,-0.40623016858427835,0.0
2018-11-15,1.0,-0.10682100041339397,-0.7613614441229158,-0.0,-0.4848560011023839,-0.4029213173487667,0.0
2018-11-16,1.0,-0.10540934466353162,-0.7562632346066056,-0.0,-0.4835409619668344,-0.4048345846052306,0.0
2018-11-19,1.0,-0.10186921041023378,-0.7595941773268637,-0.0,-0.487952139391266,-0.4075044111160124,0.0
2018-11-20,1.0,-0.09456076154840838,-0.7598976531763282,-0.0,-0.488183343879825,-0.40861694225107986,0.0
2018-11-21,1.0,-0.0963397978694346,-0.7567058180824912,-0.0,-0.48524993171264685,-0.3931985796230538,0.0
2018-11-23,1.0,-0.09758227364514545,-0.7464389019265404,-0.0,-0.49012170496097796,-0.3946951918353981,0.0
2018-11-26,1.0,-0.09667558272831486,-0.7521971723347345,-0.0,-0.4880997871062831,-0.39243408482995795,0.0
2018-11-27,1.0,-0.09026192805129878,-0.7544016954678839,-0.0,-0.4842408433865884,-0.38819150092381266,0.0
2018-11-28,1.0,-0.09080781458033312,-0.7531722957367605,-0.0,-0.48463440480395614,-0.38855528081949836,0.0
2018-11-29,1.0,-0.0715016146393972,-0.7443756727664156,-0.0,-0.48272335844994624,-0.3924381054897739,0.0
2018-11-30,1.0,-0.0723339985975511,-0.7475052591833433,-0.0,-0.4877555423701387,-0.38944926910836614,0.0
2018-12-03,1.0,-0.07283177721409682,-0.7476658211452317,-0.0,-0.48812672027632353,-0.3898483458362566,0.0
2018-12-04,1.0,-0.0625859882921039,-0.7567509239526288,-0.0,-0.4873074536674849,-0.3910275432301923,0.0
2018-12-06,1.0,-0.057546946192946875,-0.7189022623719349,-0.0,-0.48705522926598016,-0.370249413995628,0.0
2018-12-07,1.0,-0.05149523583287143,-0.7217515242695385,-0.0,-0.48987779449415364,-0.37627682318473354,0.0
2018-12-10,1.0,-0.035026682013184054,-0.7254891702417076,-0.0,-0.49013811865648216,-0.36522967458407446,0.0
2018-12-11,1.0,-0.03813958355132364,-0.7242597049283248,-0.0,-0.49084440724076595,-0.36261379093857904,0.0
2018-12-12,1.0,-0.04115549963300828,-0.7251232043619587,-0.0,-0.49412813253643706,-0.3609625668449198,0.0
2018-12-13,1.0,-0.04134353385034584,-0.7236952420876127,-0.0,-0.4946290085935863,-0.36032802347516246,0.0
2018-12-14,1.0,-0.039806869768296206,-0.730483612794878,-0.0,-0.49224592615917506,-0.361515652470545,0.0
2018-12-17,1.0,-0.050069244700117185,-0.7410248215617343,-0.0,-0.5159529136039204,-0.356210716948972,0.0
2018-12-18,1.0,-0.04652089587927416,-0.7399771513589627,-0.0,-0.5151837190148516,-0.35511039081803447,0.0
2018-12-19,1.0,-0.048942501859921356,-0.7392921670740781,-0.0,-0.5140556913593368,-0.35474014241683494,0.0
2018-12-20,1.0,-0.05011450178409757,-0.7416253927677477,-0.0,-0.5141928955637216,-0.3568993981999255,0.0
2018-12-21,1.0,-0.04781438960070323,-0.7434538238192909,-0.0,-0.5153299059694734,-0.35718281345728664,0.0
2018-12-24,1.0,-0.03961183582564429,-0.7361066921200551,-0.0,-0.512938805811857,-0.36273729981970515,0.0
2018-12-26,1.0,-0.03780578206078577,-0.737583395107487,-0.0,-0.5114370433125066,-0.36066398390342047,0.0
2018-12-27,1.0,-0.01967711986795956,-0.7171446255415721,-0.0,-0.4770992366412214,-0.3650195997524242,0.0
2018-12-28,1.0,-0.015112050958042137,-0.7226964437682131,-0.0,-0.47775743353018546,-0.36328235809887305,0.0
2018-12-31,1.0,-0.016533828574376436,-0.7206015115169336,-0.0,-0.47813975083185023,-0.36410534189687643,0.0
2019-01-02,1.0,-0.01572610791719302,-0.7204877671504808,-0.0,-0.47758385109180435,-0.3642527520688855,0.0
2019-01-03,1.0,-0.02431038927558649,-0.7179169889146687,-0.0,-0.4849187935034802,-0.3508636246455272,0.0
2019-01-04,1.0,-0.01289593341382588,-0.721864001849616,-0.0,-0.48110565931101806,-0.353045444036273,0.0
2019-01-07,1.0,-0.0034699356668861756,-0.7072590041031356,-0.0,-0.47981358593789575,-0.34223190314573726,0.0
2019-01-08,1.0,-0.003067406900398002,-0.7096610642127412,-0.0,-0.4790731868076153,-0.34324536720156157,0.0
2019-01-09,1.0,-0.0034489754514100226,-0.7105903834449179,-0.0,-0.47915398660985997,-0.3428180158247109,0.0
2019-01-10,1.0,-0.003651578546976037,-0.7103081019399012,-0.0,-0.4791428933688348,-0.34271586154431344,0.0
2019-01-11,1.0,-0.0019330552446840982,-0.7049292908739444,-0.0,-0.484917082103978,-0.3517143147827856,0.0
2019-01-14,1.0,-0.002470016042372234,-0.7028596165109113,-0.0,-0.4839958238904026,-0.35708283466170965,0.0
2019-01-15,1.0,-0.0011978184413068964,-0.6988378612569448,-0.0,-0.484989041235537,-0.36355063968601864,0.0
2019-01-16,1.0,-0.0016048910966755827,-0.6976690867405426,-0.0,-0.48564514074640175,-0.36255254107756973,0.0
2019-01-17,1.0,-0.0038971955475177664,-0.6941593010519881,-0.0,-0.4862324562520696,-0.36292315137930153,0.0
2019-01-18,1.0,-0.009173374217452408,-0.6887440909671649,-0.0,-0.48595886035518077,-0.37138111664750223,0.0
2019-01-22,1.0,-0.0,-0.777808988764045,-0.0,-0.5163687436159347,-0.25947395301327886,0.0
2019-01-23,1.0,-0.0,-0.7797540400447199,-0.0,-0.5169224514686452,-0.24423213741233862,0.0
2019-01-24,1.0,-0.0,-0.7678108314263922,-0.0,-0.5369183829138062,-0.23785914060513602,0.0
2019-01-25,1.0,-0.0,-0.7866474642526489,-0.0,-0.6298991873264067,-0.15520522579981483,0.0
2019-01-28,1.0,-0.0,-0.7792807909750369,-0.0,-0.6467718202235588,-0.1554844205798074,0.0
2019-01-29,1.0,-0.0,-0.7743003465935544,-0.0,-0.6513889607366407,-0.1608556205059231,0.0
2019-01-30,1.0,-0.0,-0.7696781698332686,-0.0,-0.6452888716556804,-0.17001421739692385,0.0
2019-01-31,1.0,-0.0,-0.7808585138114382,-0.0,-0.5975619245234082,-0.2152768771884321,0.0
2019-02-01,1.0,-0.0,-0.7798495850622406,-0.0,-0.5963174273858921,-0.21719398340248963,0.0
2019-02-04,1.0,-0.0,-0.7860616721854304,-0.0,-0.5906974337748344,-0.21016142384105962,0.0
2019-02-05,1.0,-0.0,-0.7827695970601176,-0.0,-0.585932041096245,-0.21922310499210682,0.0
2019-02-06,1.0,-0.0,-0.7702811037264994,-0.0,-0.5867490754868241,-0.22902066254622566,0.0
2019-02-07,1.0,-0.0,-0.7706232221360227,-0.0,-0.5834755624515128,-0.23188518231186966,0.0
2019-02-08,1.0,-0.0,-0.769862445923892,-0.0,-0.5971038520322255,-0.2235059451337979,0.0
2019-02-11,1.0,-0.0,-0.7611307045689587,-0.0,-0.5913659144546685,-0.2992495558325157,0.0
2019-02-12,1.0,-0.0,-0.7670044181062992,-0.0,-0.5944601709039922,-0.2841080451863806,0.0
2019-02-13,1.0,-0.0,-0.7627681442049227,-0.0,-0.5920518631739841,-0.28053022716491854,0.0
2019-02-14,1.0,-0.0,-0.7319339933993401,-0.0,-0.6151551155115512,-0.2931749174917492,0.0
2019-02-15,1.0,-0.0,-0.7254079991563184,-0.0,-0.6166785309393867,-0.2944185188114635,0.0
2019-02-19,1.0,-0.0,-0.7199810281679007,-0.0,-0.6215646491528549,-0.29343100313562226,0.0
2019-02-20,1.0,-0.0,-0.7095907726339074,-0.0,-0.6354874387738979,-0.2883025227787433,0.0
2019-02-21,1.0,-0.0,-0.6839800575061332,-0.0,-0.6469703764277612,-0.30694558020522833,0.0
2019-02-22,1.0,-0.0,-0.6705343752466651,-0.0,-0.6626674033730627,-0.2978661825453206,0.0
2019-02-25,1.0,-0.0,-0.6686961334703881,-0.0,-0.6663240294140902,-0.3006510107798951,0.0
2019-02-26,1.0,-0.0,-0.6685730852353593,-0.0,-0.6674397765009753,-0.2995888461335723,0.0
2019-02-27,1.0,-0.0,-0.6790403973684906,-0.0,-0.6632671933208275,-0.2997701392374964,0.0
2019-02-28,1.0,-0.0,-0.6703556263269638,-0.0,-0.6591825902335455,-0.3243630573248407,0.0
2019-03-01,1.0,-0.0,-0.6718235856066235,-0.0,-0.6595372041184587,-0.3222587835686233,0.0
2019-03-04,1.0,-0.0,-0.6751153295508775,-0.0,-0.6479134630680311,-0.3282517630839387,0.0
2019-03-05,1.0,-0.0,-0.6772031929946338,-0.0,-0.6506927944042502,-0.3418319673225298,0.0
2019-03-06,1.0,-0.0,-0.6759649778442155,-0.0,-0.6514601462815652,-0.3419465057925364,0.0
2019-03-07,1.0,-0.0,-0.6904921550221269,-0.0,-0.638996915649725,-0.35255464664074027,0.0
2019-03-08,1.0,-0.0,-0.6881348606008213,-0.0,-0.6656310784525611,-0.3477685325264751,0.0
2019-03-11,1.0,-0.0,-0.6854559812651472,-0.0,-0.6648421969882635,-0.37281812488086485,0.0
2019-03-12,1.0,-0.0,-0.6501621146342804,-0.0,-0.6817882068472825,-0.4157553442875199,0.0
2019-03-13,1.0,-0.0,-0.6601612101805333,-0.0,-0.6871583945232705,-0.4131286920995969,0.0
2019-03-14,1.0,-0.0,-0.6579702151130723,-0.0,-0.6900441257584115,-0.40984555984555987,0.0
2019-03-15,1.0,-0.0,-0.6513287061361059,-0.0,-0.6938860160937975,-0.42007023753560263,0.0
2019-03-18,1.0,-0.0,-0.6602114635503616,-0.0,-0.6986087924318309,-0.4235948803561491,0.0
2019-03-19,1.0,-0.0,-0.6585893312631695,-0.0,-0.6972385494066762,-0.41674060108683597,0.0
2019-03-20,1.0,-0.0,-0.6518166930357788,-0.0,-0.7007522136175647,-0.4231270991201044,0.0
2019-03-21,1.0,-0.0,-0.6532063209931402,-0.0,-0.7051684394701031,-0.4188352264837393,0.0
2019-03-22,1.0,-0.0,-0.6513415315818893,-0.0,-0.7176914477361654,-0.42582448295136943,0.0
2019-03-25,1.0,-0.0,-0.5977546777546777,-0.0,-0.7453361053361053,-0.4289119889119889,0.0
2019-03-26,1.0,-0.0,-0.5984523743250013,-0.0,-0.7301118966765016,-0.45493514446361966,0.0
2019-03-27,1.0,-0.0,-0.588959104701985,-0.0,-0.7414325881796164,-0.4534673310876646,0.0
2019-03-28,1.0,-0.0,-0.5844496539406117,-0.0,-0.7422694797945969,-0.46408238446081707,0.0
2019-03-29,1.0,-0.0,-0.579696394686907,-0.0,-0.7433028239758901,-0.46749079138296684,0.0
2019-04-01,1.0,-0.0,-0.5849198816369828,-0.0,-0.7428116799732009,-0.46384903132153427,0.0
2019-04-02,1.0,-0.0,-0.5932962447844229,-0.0,-0.7520445062586927,-0.43632823365785817,0.0
2019-04-03,1.0,-0.0,-0.5922929351905913,-0.0,-0.754413768176384,-0.43364751021769954,0.0
2019-04-04,1.0,-0.0,-0.591979754720654,-0.0,-0.7545537973803499,-0.4344392224477877,0.0
2019-04-05,1.0,-0.0,-0.5887130536716069,-0.0,-0.7534399508777806,-0.448882190404421,0.0
2019-04-08,1.0,-0.0,-0.5885735019118592,-0.0,-0.7532724887660834,-0.4491892042758659,0.0
2019-04-09,1.0,-0.0,-0.5834498573745736,-0.0,-0.7684713910173946,-0.44465574137256,0.0
2019-04-10,1.0,-0.0,-0.5701096687555953,-0.0,-0.790202551477171,-0.43736011638316924,0.0
2019-04-11,1.0,-0.0,-0.5591141969260057,-0.0,-0.8099050925277863,-0.43061115932696886,0.0
2019-04-12,1.0,-0.0,-0.5699914612018359,-0.0,-0.7166453196712562,-0.38173764542640626,0.0
2019-04-15,1.0,-0.0,-0.5716229919410791,-0.0,-0.7120403479745957,-0.38485349842557504,0.0
2019-04-16,1.0,-0.0,-0.5661519588233725,-0.0,-0.7142438061711603,-0.3864842520734992,0.0
2019-04-17,1.0,-0.0,-0.5502964988762827,-0.010939319271073082,-0.7884703907286561,-0.358073163467006,0.0
2019-04-18,1.0,-0.0,-0.5642291418031897,-0.009059346859064772,-0.7830096560703048,-0.3560540305956385,0.0
2019-04-22,1.0,-0.0,-0.5347391033975917,-0.0,-0.8698060941828255,-0.422070213126802,0.0
2019-04-23,1.0,-0.0,-0.5411031065804836,-0.0,-0.8648879523904439,-0.44147042911244627,0.0
2019-04-24,1.0,-0.0,-0.5608648151342648,-0.0,-0.8776091081593929,-0.4365763900868265,0.0
2019-04-25,1.0,-0.0,-0.5620862356801566,-0.0,-0.8845489609118646,-0.4317540728800875,0.0
2019-04-26,1.0,-0.0,-0.5504081691522198,-0.0,-0.9117893097181758,-0.4224190152017769,0.0
2019-04-29,1.0,-0.0,-0.5787795459864264,-0.0,-0.941317575473906,-0.4052480692721741,0.0
2019-04-30,1.0,-0.0,-0.5690823239581194,-0.0012904361087485703,-0.9539548933923806,-0.40845235651230316,0.0
2019-05-01,1.0,-0.0,-0.5652250454785517,-0.004929288187312951,-0.9550495862918843,-0.4088961915380553,0.0
2019-05-02,1.0,-0.0,-0.5698443980351208,-0.0008236020825366944,-0.9627320057652146,-0.40806541753684145,0.0
2019-05-03,1.0,-0.0,-0.576785084107752,-0.0,-0.9582402070344666,-0.4058051993883072,0.0
2019-05-06,1.0,-0.0,-0.5692886095282853,-0.0029665746343182755,-0.9583210949891324,-0.4066263290841803,0.0
2019-05-07,1.0,-0.0,-0.5745944039501528,-0.0077592287796849286,-0.9525922877968493,-0.4041264989419234,0.0
2019-05-08,1.0,-0.0,-0.5722453980571196,-0.03801161060707722,-0.901251495084454,-0.4057294553516731,0.0
2019-05-09,1.0,-0.0,-0.5741747005550687,-0.036517674554484375,-0.9011685655857435,-0.40955302366345314,0.0
2019-05-10,1.0,-0.0,-0.5734308705193856,-0.033767373811265544,-0.9046671543525969,-0.41425018288222387,0.0
2019-05-13,1.0,-0.0,-0.5748588809920739,-0.03085607323564681,-0.9053552104354947,-0.41370536105992806,0.0
2019-05-14,1.0,-0.0,-0.505582965463516,-0.10594650740067516,-0.8633543956836608,-0.41034074843475005,0.0
2019-05-15,1.0,-0.0,-0.4995676236596333,-0.11777931511587686,-0.8662227602905569,-0.3989392367116338,0.0
2019-05-16,1.0,-0.0,-0.502150506595849,-0.1205149669485899,-0.8597696504344312,-0.40415091071789394,0.0
2019-05-17,1.0,-0.0,-0.4952170499811008,-0.11813450411420928,-0.8447649230948159,-0.4494809990405024,0.0
2019-05-20,1.0,-0.0,-0.4830279624843927,-0.12590377188652402,-0.8442463486163942,-0.4504776561456489,0.0
2019-05-21,1.0,-0.0,-0.4782986866138993,-0.12841030993592534,-0.8431184946797715,-0.44945058131106663,0.0
2019-05-22,1.0,-0.0,-0.4727552025969509,-0.13454292504782334,-0.8420671265433889,-0.44904643209089334,0.0
2019-05-23,1.0,-0.0,-0.4650765623643153,-0.13711755000434192,-0.8496251483486266,-0.44278808579616175,0.0
2019-05-24,1.0,-0.0,-0.4447233281403266,-0.150279845363799,-0.8436616467601409,-0.44636778027811436,0.0
2019-05-28,1.0,-0.0,-0.43619690284626694,-0.15465582374484527,-0.8456037142774749,-0.4472705251319318,0.0
2019-05-29,1.0,-0.0,-0.4455724598084611,-0.15696988870035372,-0.8447269276120905,-0.4286905754795663,0.0
2019-05-30,1.0,-0.0,-0.4459688785342423,-0.15376650271809475,-0.8474703022981563,-0.4290850519170478,0.0
2019-05-31,1.0,-0.0,-0.43693654771162765,-0.16264869379878452,-0.8537400270745126,-0.42694202021947636,0.0
2019-06-03,1.0,-0.0,-0.4400630462817023,-0.1791660696374839,-0.8490614701246597,-0.39742083393036254,0.0
2019-06-04,1.0,-0.0,-0.44119841588704584,-0.1719566090799518,-0.840641680537221,-0.41600183665270046,0.0
2019-06-05,1.0,-0.0,-0.4331134114435217,-0.18746445228074168,-0.8376464566033442,-0.3856216585143897,0.0
2019-06-06,1.0,-0.0,-0.43328978757241854,-0.1644609792116324,-0.8335794615471999,-0.40861070089742135,0.0
2019-06-07,1.0,-0.0,-0.4340250142126208,-0.1705230244457078,-0.8272598067083571,-0.4106878908470722,0.0
2019-06-10,1.0,-0.0,-0.42989414255469305,-0.13620324629498942,-0.8440931545518702,-0.4126746647847565,0.0
2019-06-11,1.0,-0.0,-0.42978362324989394,-0.16215528213831143,-0.8323009475321738,-0.40418611228963375,0.0
2019-06-12,1.0,-0.0,-0.4257680144567428,-0.16227128981251412,-0.8320533092387622,-0.40346171222046534,0.0
2019-06-13,1.0,-0.0,-0.4363908669605517,-0.17265739798801855,-0.8243754945179157,-0.3923929015485476,0.0
2019-06-14,1.0,-0.0,-0.43048226430002534,-0.17343454581369755,-0.8280046279312583,-0.38998786578999345,0.0
2019-06-17,1.0,-0.0,-0.4323538544048325,-0.17353995540124764,-0.8261213198972536,-0.3906907161204731,0.0
2019-06-18,1.0,-0.0,-0.44316030404928086,-0.17053321653621184,-0.8276017971686117,-0.3844414931193309,0.0
2019-06-19,1.0,-0.0,-0.42795535261288686,-0.18806020632504653,-0.8235808106432155,-0.379051806753481,0.0
2019-06-20,1.0,-0.0,-0.43478015465372244,-0.1864028898797765,-0.821386239205283,-0.3795507140034995,0.0
2019-06-21,1.0,-0.0,-0.4410137728606909,-0.18432490404154436,-0.8116674192820049,-0.3852731993678031,0.0
2019-06-24,1.0,-0.0,-0.4152094924491882,-0.1801691836039514,-0.8260474622459407,-0.41722493471102534,0.0
2019-06-25,1.0,-0.0,-0.4103903477643719,-0.1810929737402413,-0.8287579843860895,-0.41865152590489707,0.0
2019-06-26,1.0,-0.0,-0.4103891670459718,-0.17171142467000455,-0.8091715976331362,-0.4535446062812926,0.0
2019-06-27,1.0,-0.0,-0.41750370962218925,-0.1839116539207853,-0.8222234904691246,-0.4299452117338204,0.0
2019-06-28,1.0,-0.0,-0.42149586069083644,-0.18275763631173278,-0.8202968883813874,-0.4301455894947188,0.0
2019-07-01,1.0,-0.0,-0.4272375769726478,-0.1790920807675784,-0.8172418731204353,-0.44055563511384793,0.0
2019-07-02,1.0,-0.0,-0.4372653002723234,-0.17239501218288664,-0.8112655869284793,-0.44566432564139313,0.0
2019-07-03,1.0,-0.0,-0.4258908045977012,-0.1820402298850575,-0.8208908045977011,-0.444712643678161,0.0
2019-07-05,1.0,-0.0,-0.40630291897477105,-0.18750896931775782,-0.822967193823369,-0.45340260038460434,0.0
2019-07-08,1.0,-0.0,-0.40986619192557283,-0.18440245793372767,-0.8227760868316775,-0.4543731694710848,0.0
2019-07-09,1.0,-0.0,-0.41068145253964605,-0.1831475522868306,-0.8249253045276947,-0.45411974258791077,0.0
2019-07-10,1.0,-0.0,-0.3996894945661549,-0.1788281294922661,-0.8370996492438616,-0.45943304007820135,0.0
2019-07-11,1.0,-0.0,-0.40273468918763644,-0.1758876249569114,-0.8337067677812249,-0.46021486843617143,0.0
2019-07-12,1.0,-0.0,-0.35261921216309605,-0.19825846579129233,-0.822805805114029,-0.39065653075328266,0.0
2019-07-15,1.0,-0.0,-0.3647039273250983,-0.2047028194759874,-0.8098653963330195,-0.39035063424361605,0.0
2019-07-16,1.0,-0.0,-0.3629973988599258,-0.19453207150368035,-0.8099230726658919,-0.39969007692733416,0.0
2019-07-17,1.0,-0.0,-0.34948144480206866,-0.20007702676680147,-0.7990976864460401,-0.40229979918021513,0.0
2019-07-18,1.0,-0.0,-0.3509616707481496,-0.20562419172880614,-0.8001540874446249,-0.394849076851113,0.0
2019-07-19,1.0,-0.0,-0.34912328767123285,-0.19813698630136986,-0.8016164383561645,-0.3908493150684932,0.0
2019-07-22,1.0,-0.0,-0.34925373134328364,-0.19501574695330687,-0.797726961522662,-0.39657674928111736,0.0
2019-07-23,1.0,-0.0,-0.3509449465899753,-0.19619282388386744,-0.7969871268145714,-0.3948507258285402,0.0
2019-07-24,1.0,-0.0,-0.35201947004293255,-0.20148212967267357,-0.7925565369575323,-0.3884984549755257,0.0
2019-07-25,1.0,-0.0,-0.35475135401280156,-0.20110509327643744,-0.7880354505169868,-0.3915148531101264,0.0
2019-07-26,1.0,-0.0,-0.34565740538175455,-0.20299168672063006,-0.7928790199081163,-0.39307591336687814,0.0
2019-07-29,1.0,-0.0,-0.3357684204766204,-0.20216695395222853,-0.7950422720183863,-0.40307532353826375,0.0
2019-07-30,1.0,-0.0,-0.3357672218120163,-0.20502092050209203,-0.788005578800558,-0.40591243470889055,0.0
2019-07-31,1.0,-0.0,-0.27889586923889476,-0.2107633290709957,-0.8367432034246957,-0.4533829988324901,0.0
2019-08-01,1.0,-0.0,-0.28771842097952605,-0.21640692279912213,-0.826318859904992,-0.44756507486735003,0.0
2019-08-02,1.0,-0.0,-0.287114923959668,-0.2083170853991421,-0.8278925965127291,-0.4620355411954766,0.0
2019-08-05,1.0,-0.0,-0.2837965536409116,-0.20600333518621458,-0.8365758754863812,-0.4529460811561979,0.0
2019-08-06,1.0,-0.0,-0.2869620322918389,-0.20890505317683364,-0.809665509450598,-0.4497437592990577,0.0
2019-08-07,1.0,-0.0,-0.3015720331995822,-0.19683394712251964,-0.7962677953058868,-0.4536634969493761,0.0
2019-08-08,1.0,-0.0,-0.2933471700229988,-0.201996970886857,-0.8366242216862063,-0.47276602905704823,0.0
2019-08-09,1.0,-0.0,-0.28413562159899536,-0.20094879307939167,-0.8248639598158226,-0.4806195060694851,0.0
2019-08-12,1.0,-0.0,-0.28320361536530253,-0.20810667559349458,-0.82402990487349,-0.47429352526013335,0.0
2019-08-13,1.0,-0.0,-0.2683131251047662,-0.20701793596692183,-0.8327373302788177,-0.4856959266916243,0.0
2019-08-14,1.0,-0.0,-0.2732716840287449,-0.20659016210796055,-0.824271628321542,-0.4811988190072976,0.0
2019-08-15,1.0,-0.0,-0.2954901045812632,-0.22019708490022233,-0.7981938459004693,-0.43103400949740606,0.0
2019-08-16,1.0,-0.0,-0.302732120279259,-0.21612335770435934,-0.7902809081413886,-0.43947556483975597,0.0
2019-08-19,1.0,-0.0,-0.29477755225190627,-0.21487739316473753,-0.7933238246749684,-0.4399034505458335,0.0
2019-08-20,1.0,-0.0,-0.2984784631383066,-0.21799573093974053,-0.7891741010344262,-0.4309287942641344,0.0
2019-08-21,1.0,-0.0,-0.3010388190267906,-0.2219518862766539,-0.7863313285948605,-0.4244395844723893,0.0
2019-08-22,1.0,-0.0,-0.3027984258854394,-0.21753388718845648,-0.784871010056843,-0.4276344556187145,0.0
2019-08-23,1.0,-0.0,-0.30957385820752914,-0.2166744014632415,-0.7857825339193578,-0.4178974092981354,0.0
2019-08-26,1.0,-0.0,-0.3021915584415584,-0.2196969696969697,-0.778625541125541,-0.4051406926406927,0.0
2019-08-27,1.0,-0.0,-0.30035650623885923,-0.2155242262194134,-0.7749149246475451,-0.4100091827364555,0.0
2019-08-28,1.0,-0.0,-0.3196237801397233,-0.1971892244542909,-0.7769320683937261,-0.4246065186071167,0.0
2019-08-29,1.0,-0.0,-0.3159425015624575,-0.19950544822151572,-0.7788375315888155,-0.42303198282655363,0.0
2019-08-30,1.0,-0.0,-0.3184919405257006,-0.19916279322623612,-0.7766451928565603,-0.4239038843132458,0.0
