Date,IWF,IWM,MTUM,REVG,SPY,VLUE,VXX
2018-10-24,-0.5692835415183483,-2.072875542036114,-0.0,1.0,-1.3692964856643584,-1.4606821564947252,0.0
2018-10-25,-0.48092542456313064,-1.9537287718434655,-0.0,1.0,-1.3466034949544672,-1.3717696283534335,0.0
2018-10-26,-0.44058761544660013,-1.9617554081695903,-0.0,1.0,-1.4096572243228167,-1.3864749271679166,0.0
2018-10-29,-0.40949335956714217,-1.9650762420068864,-0.0,1.0,-1.3908632562715197,-1.3831160846040336,0.0
2018-10-30,-0.39498586702715993,-1.9646675678997174,-0.0,1.0,-1.390868870591127,-1.3941870468231536,0.0
2018-10-31,-0.39981768459434824,-1.918748100881191,-0.0,1.0,-1.380309936189608,-1.3783044667274384,0.0
2018-11-01,-0.40195780385480634,-1.918100565452666,-0.0,1.0,-1.381102936705782,-1.3789748890375144,0.0
2018-11-02,-0.4053627760252366,-1.9079107012860959,-0.0,1.0,-1.378366901237564,-1.374848337782092,0.0
2018-11-05,-0.3988839014921752,-1.9269683367705932,-0.0,1.0,-1.3795948077156375,-1.3602450564115007,0.0
2018-11-06,-0.4000121307696973,-1.9264875356341362,-0.0,1.0,-1.3790865530417906,-1.3597379753745376,0.0
2018-11-07,-0.39815824548648976,-1.9260268993093421,-0.0,1.0,-1.3759844904883072,-1.3582333696837512,0.0
2018-11-08,-0.3399424943093327,-1.9284173954714268,-0.0,1.0,-1.354858032826165,-1.3669581885707438,0.0
2018-11-09,-0.34010061085159904,-1.927596119295724,-0.0,1.0,-1.3546532518864536,-1.3663911845730028,0.0
2018-11-12,-0.33585107648388246,-1.898536933507791,-0.0,1.0,-1.3566075889140001,-1.3564886404186987,0.0
2018-11-13,-0.2800729755178908,-1.8954802259887005,-0.0,1.0,-1.3597575329566856,-1.3498116760828627,0.0
2018-11-14,-0.2814854048964219,-1.8944209039548026,-0.0,1.0,-1.359934086629002,-1.349223163841808,0.0
2018-11-15,-0.27941695074644407,-1.8976725049958856,-0.0,1.0,-1.3659927118843305,-1.3344304690255082,0.0
2018-11-16,-0.2737113100462232,-1.879819788192616,-0.0,1.0,-1.3598385114972793,-1.3376630975367152,0.0
2018-11-19,-0.2722856306701785,-1.8810652619256658,-0.0,1.0,-1.3612525607257828,-1.3385425812115892,0.0
2018-11-20,-0.1824962125626384,-1.8727421046498078,-0.0,1.0,-1.379093345763897,-1.392553315464398,0.0
2018-11-21,-0.18342242915445192,-1.8564120250617924,-0.0,1.0,-1.3648330171868712,-1.3434500201184112,0.0
2018-11-23,-0.18432835820895524,-1.8484500574052813,-0.0,1.0,-1.3653272101033296,-1.342422502870264,0.0
2018-11-26,-0.1829611343934784,-1.8574545037028531,-0.0,1.0,-1.3618462598312187,-1.3385957862104596,0.0
2018-11-27,-0.1678724010253489,-1.8547422386784391,-0.0,1.0,-1.3481629165479918,-1.325605240672173,0.0
2018-11-28,-0.16839466788196422,-1.8560442064486726,-0.0,1.0,-1.3471573430557138,-1.3250541187193803,0.0
2018-11-29,-0.12255066621878849,-1.8247116784234687,-0.0,1.0,-1.329750307916247,-1.3214645616392342,0.0
2018-11-30,-0.12268324094294193,-1.8262500699927207,-0.0,1.0,-1.332325438154432,-1.3181029172966012,0.0
2018-12-03,-0.12261351548065617,-1.8261015620625947,-0.0,1.0,-1.3321762499300152,-1.3179553216505235,0.0
2018-12-04,-0.10965547998662058,-1.8285204593600177,-0.0,1.0,-1.3240049057865981,-1.312576652915598,0.0
2018-12-06,-0.08268983268983268,-1.724152724152724,-0.0,1.0,-1.302069927069927,-1.2535928785928785,0.0
2018-12-07,-0.1008466806881303,-1.7310036132233186,-0.0,1.0,-1.311707922126948,-1.2492584802890578,0.0
2018-12-10,-0.048679164891350664,-1.7422241158926288,-0.0,1.0,-1.3131124840221557,-1.221878994461014,0.0
2018-12-11,-0.0,-1.8792325700907897,-0.0,1.0,-1.4216296465482783,-1.409124650259807,0.0
2018-12-12,-0.004173574981419015,-1.8801669429992565,-0.0,1.0,-1.4254759590646617,-1.4074666971585386,0.0
2018-12-13,-0.005082519559134259,-1.875792359088573,-0.0,1.0,-1.425104220204443,-1.4047741419679058,0.0
2018-12-14,-0.0021866728046955925,-1.910691679134538,-0.0,1.0,-1.4254804925768214,-1.4160432731039245,0.0
2018-12-17,-0.0,-1.9035916824196597,-0.0,1.0,-1.3898722575471159,-1.4348971759179698,0.0
2018-12-18,-0.0,-1.8806983511154216,-0.0,1.0,-1.3811262623381069,-1.443601300850117,0.0
2018-12-19,-0.0,-1.8813926940639272,-0.0,1.0,-1.3821917808219177,-1.44412100456621,0.0
2018-12-20,-0.0,-1.8570296132721817,-0.0,1.0,-1.3760828945133345,-1.4290810259894684,0.0
2018-12-21,-0.05551726298640265,-1.9915408233598595,-0.0,1.0,-1.5705871295193932,-1.6484115546086848,0.0
2018-12-24,-0.0,-1.9808110528335678,-0.0,1.0,-1.6347703722655749,-1.7807342970449018,0.0
2018-12-26,-0.0,-1.986435331230284,-0.0,1.0,-1.5785488958990535,-1.7441640378548895,0.0
2018-12-27,-0.0,-1.8832028898254065,-0.0,1.0,-1.4076459963877181,-1.7296207104154124,0.0
2018-12-28,-0.0,-1.8836045810729356,-0.0,1.0,-1.411271850512357,-1.7328511151295962,0.0
2018-12-31,-0.0,-1.8817217265493127,-0.0,1.0,-1.4126476971304558,-1.734084880636605,0.0
2019-01-02,-0.0,-1.8785507944150215,-0.0,1.0,-1.4064756860857004,-1.7332691381800673,0.0
2019-01-03,-0.0,-1.879735019572418,-0.0,1.0,-1.405420054200542,-1.7371273712737125,0.0
2019-01-04,-0.0,-1.8728555203538764,-0.0,1.0,-1.3765317711758027,-1.7282563213581206,0.0
2019-01-07,-0.0,-1.8085576419975582,-0.0,1.0,-1.3313760827858845,-1.6737398988430905,0.0
2019-01-08,-0.0,-1.7862316741032627,-0.0,1.0,-1.3407312974445151,-1.6677869849915976,0.0
2019-01-09,-0.0,-1.7664816099930605,-0.0,1.0,-1.339347675225538,-1.6771917649780246,0.0
2019-01-10,-0.0,-1.7624220013866418,-0.0,1.0,-1.3405361682458978,-1.6746591171712502,0.0
2019-01-11,-0.0,-1.7429265752473528,-0.0,1.0,-1.3486084591795406,-1.6944974830758548,0.0
2019-01-14,-0.0,-1.7416068534382958,-0.0,1.0,-1.3512387126649688,-1.6955892567724011,0.0
2019-01-15,-0.0,-1.7335961047994435,-0.0,1.0,-1.3492348713192672,-1.7135984233712034,0.0
2019-01-16,-0.0,-1.730778138026864,-0.0,1.0,-1.334935155164428,-1.7239462714219547,0.0
2019-01-17,-0.0,-1.7272990335088836,-0.0,1.0,-1.3359569419526593,-1.7241159789339662,0.0
2019-01-18,-0.0,-1.7233420975752265,-0.0,1.0,-1.3574057843996494,-1.7621384750219107,0.0
2019-01-22,-0.0,-1.8093621149648313,-0.0,1.0,-1.3547174387581857,-1.899466407955372,0.0
2019-01-23,-0.0,-1.7664381045671604,-0.0,1.0,-1.3729643688012731,-1.9828578425370391,0.0
2019-01-24,-0.0,-1.7572678866515696,-0.0,1.0,-1.385519309627272,-1.9775996082991616,0.0
2019-01-25,-0.0,-1.693715145059214,-0.0,1.0,-1.4530359045052947,-2.1193057209098316,0.0
2019-01-28,-0.0,-1.6829268292682926,-0.0,1.0,-1.4696219198695843,-2.1174995297510817,0.0
2019-01-29,-0.0,-1.6516339459323843,-0.0,1.0,-1.4761337264003012,-2.1445775575487676,0.0
2019-01-30,-0.0,-1.6494599346897765,-0.0,1.0,-1.4773926149208743,-2.1530394373273047,0.0
2019-01-31,-0.0,-1.6746006890072032,-0.0,1.0,-1.4175383651738178,-2.1715001565925465,0.0
2019-02-01,-0.0,-1.6734220102898734,-0.0,1.0,-1.4283473459656169,-2.172543606475091,0.0
2019-02-04,-0.0,-1.6765148663906662,-0.0,1.0,-1.4276125956592647,-2.168611215656756,0.0
2019-02-05,-0.0,-1.6682719369566574,-0.0,1.0,-1.408593407967978,-2.1774344862092687,0.0
2019-02-06,-0.0,-1.6587227122036656,-0.0,1.0,-1.410958904109589,-2.18540063801839,0.0
2019-02-07,-0.0,-1.658377701221422,-0.0,1.0,-1.406388975884748,-2.1988725336673975,0.0
2019-02-08,-0.0,-1.650034476274055,-0.0,1.0,-1.4216134896257757,-2.1967028145176455,0.0
2019-02-11,-0.0,-1.6394617706237427,-0.0,1.0,-1.433098591549296,-2.2151659959758554,0.0
2019-02-12,-0.0,-1.6591410733430032,-0.0,1.0,-1.4445985999873874,-2.202623447058082,0.0
2019-02-13,-0.0,-1.6838462022528475,-0.0,1.0,-1.4301176766723303,-2.1788433704612675,0.0
2019-02-14,-0.0,-1.6475270039795338,-0.0,1.0,-1.4678794769755543,-2.2013138778346284,0.0
2019-02-15,-0.0,-1.6742361945727118,-0.0,1.0,-1.458409766588652,-2.1928648238345243,0.0
2019-02-19,-0.0,-1.6479166666666665,-0.0,1.0,-1.4757575757575756,-2.1894570707070704,0.0
2019-02-20,-0.0,-1.661056627649478,-0.0,1.0,-1.4709269218601708,-2.195128124011389,0.0
2019-02-21,-0.0,-1.661581312907514,-0.0,1.0,-1.4711654111540167,-2.197505855542192,0.0
2019-02-22,-0.0,-1.5595703125,-0.0,1.0,-1.42645263671875,-2.11749267578125,0.0
2019-02-25,-0.0,-1.5459973193615204,-0.0,1.0,-1.4317655659802606,-2.11459729499208,0.0
2019-02-26,-0.0,-1.5509683686479268,-0.0,1.0,-1.4170967154392569,-2.1032117054216504,0.0
2019-02-27,-0.0,-1.5491315437871978,-0.0,1.0,-1.4232357585327342,-2.1007530669257863,0.0
2019-02-28,-0.0,-1.5458626546954624,-0.0,1.0,-1.4182843969910217,-2.102280999757341,0.0
2019-03-01,-0.0,-1.5436351507065313,-0.0,1.0,-1.418278852568379,-2.1027351567711805,0.0
2019-03-04,-0.0,-1.5446363856003866,-0.0,1.0,-1.3869896110171538,-2.1084803092534425,0.0
2019-03-05,-0.0,-1.5141307622777946,-0.0,1.0,-1.4079542030732148,-2.103886712865321,0.0
2019-03-06,-0.0,-1.5030656407790333,-0.0,1.0,-1.4103149795623948,-2.0977398413080066,0.0
2019-03-07,-0.0,-1.4187477595889593,-0.0,1.0,-1.462839048870833,-2.092842633528498,0.0
2019-03-08,-0.0,-1.465324667129425,-0.0,1.0,-1.639237710607686,-2.205843377295387,0.0
2019-03-11,-0.0,-1.5042022281581864,-0.0,1.0,-1.6982213825004888,-2.3125936543097274,0.0
2019-03-12,-0.0,-1.4375164777221197,-0.0,1.0,-1.7480226733456368,-2.405615607698392,0.0
2019-03-13,-0.0,-1.4681821185488668,-0.0,1.0,-1.7512059736998615,-2.388753056234719,0.0
2019-03-14,-0.0,-1.470475687801016,-0.0,1.0,-1.743089001781355,-2.3840469749950515,0.0
2019-03-15,-0.0,-1.4578863726658722,-0.0,1.0,-1.7557939345782017,-2.4078929943053904,0.0
2019-03-18,-0.0,-1.4936623968882035,-0.0,1.0,-1.781838910871169,-2.4309570116021733,0.0
2019-03-19,-0.0,-1.4985552046233452,-0.0,1.0,-1.7740071231772059,-2.4474161682682616,0.0
2019-03-20,-0.0,-1.5238417314846127,-0.0,1.0,-1.779438620223199,-2.4603990530943523,0.0
2019-03-21,-0.0,-1.524852911341043,-0.0,1.0,-1.8065192398728611,-2.431392439304795,0.0
2019-03-22,-0.0,-1.5224887556221889,-0.0,1.0,-1.8679296715278724,-2.424287856071964,0.0
2019-03-25,-0.0,-1.3768339251021637,-0.0,1.0,-1.9007168218664166,-2.4217190326254436,0.0
2019-03-26,-0.0,-1.3990961823823014,-0.0,1.0,-1.8993659786860921,-2.446377984621611,0.0
2019-03-27,-0.0,-1.3808850272782383,-0.0,1.0,-1.9063783929413352,-2.448103994072877,0.0
2019-03-28,-0.0,-1.381232265910012,-0.0,1.0,-1.9063640048642072,-2.468247534117011,0.0
2019-03-29,-0.0,-1.379864864864865,-0.0,1.0,-1.9058783783783784,-2.4710135135135136,0.0
2019-04-01,-0.0,-1.3864835610878095,-0.0,1.0,-1.906304965498579,-2.4721959139493976,0.0
2019-04-02,-0.0,-1.38263033796175,-0.0,1.0,-1.8429394812680115,-2.324076499869007,0.0
2019-04-03,-0.0,-1.3814608581722896,-0.0,1.0,-1.8411398624303963,-2.3283327874222075,0.0
2019-04-04,-0.0,-1.378335846829716,-0.0,1.0,-1.8428955478329287,-2.335715690774375,0.0
2019-04-05,-0.0,-1.368113467726049,-0.0,1.0,-1.8507452885941293,-2.3476262394116487,0.0
2019-04-08,-0.0,-1.3566323519769194,-0.0,1.0,-1.851222870631434,-2.349157432299521,0.0
2019-04-09,-0.0,-1.3415997895013814,-0.0,1.0,-1.8904749375082226,-2.3460728851466914,0.0
2019-04-10,-0.0,-1.3222776829108105,-0.0,1.0,-1.9032575857086562,-2.3421778536713513,0.0
2019-04-11,-0.0,-1.3038507031147326,-0.0,1.0,-1.9294913917729004,-2.337823629911946,0.0
2019-04-12,-0.0,-1.3040278599119521,-0.0,1.0,-1.9279847558972338,-2.3387870425126485,0.0
2019-04-15,-0.0,-1.307393763978424,-0.0,1.0,-1.9236942507564794,-2.346993816603079,0.0
2019-04-16,-0.0,-1.3068622935719456,-0.0,1.0,-1.927100467135996,-2.3454174616751104,0.0
2019-04-17,-0.0,-1.3080788047071268,-0.0,1.0,-1.9250958614306493,-2.3779584820838293,0.0
2019-04-18,-0.0,-1.2928235372076073,-0.0,1.0,-1.9311510171625474,-2.4024915512557157,0.0
2019-04-22,-0.0,-1.3021228455446865,-0.0,1.0,-1.9425700405935984,-2.4099953417182407,0.0
2019-04-23,-0.0,-1.2863114590936235,-0.0,1.0,-1.9366332691924888,-2.4123150421338995,0.0
2019-04-24,-0.0,-1.2744216787838731,-0.0,1.0,-1.9204230006609386,-2.414540647719762,0.0
2019-04-25,-0.0,-1.2806831722494372,-0.0,1.0,-1.93472792267973,-2.4045412418906396,0.0
2019-04-26,-0.0,-1.2644096992182325,-0.0,1.0,-1.939578640519412,-2.4211607261163377,0.0
2019-04-29,-0.0,-1.2696718594630427,-0.0,1.0,-1.941929068611203,-2.4175671196552866,0.0
2019-04-30,-0.0,-1.2718176396527732,-0.0,1.0,-1.9418196275926052,-2.412828838380492,0.0
2019-05-01,-0.0,-1.2610050384513392,-0.0,1.0,-1.9577035269159375,-2.4108326703792096,0.0
2019-05-02,-0.0,-1.2615986214209969,-0.0,1.0,-1.938759278897137,-2.427492046659597,0.0
2019-05-03,-0.0,-1.2540755467196818,-0.0,1.0,-1.9433399602385686,-2.4294897282968853,0.0
2019-05-06,-0.0,-1.2062087186261559,-0.0,1.0,-1.9486129458388375,-2.450198150594452,0.0
2019-05-07,-0.0,-1.2002381424885888,-0.0,1.0,-1.9529668585036712,-2.4619302771713967,0.0
2019-05-08,-0.0,-1.1846285114203203,-0.0,1.0,-1.929509057495406,-2.449264898923602,0.0
2019-05-09,-0.0,-1.1834086888146256,-0.0,1.0,-1.9349977065723085,-2.4342441517593865,0.0
2019-05-10,-0.0,-1.1852871754523997,-0.0,1.0,-1.94230264883294,-2.428992918961448,0.0
2019-05-13,-0.0,-1.1823425312971094,-0.0,1.0,-1.938978829389788,-2.433047125909418,0.0
2019-05-14,-0.0,-1.0920269220812842,-0.0,1.0,-1.9611053585296405,-2.4185218741910433,0.0
2019-05-15,-0.0,-1.1012436844150797,-0.0,1.0,-1.9797253530250034,-2.39655395776655,0.0
2019-05-16,-0.0,-1.101787101787102,-0.0,1.0,-1.9783087283087286,-2.3949106449106448,0.0
2019-05-17,-0.0,-1.0880617339990921,-0.0,1.0,-1.9651125089164123,-2.431489527268011,0.0
2019-05-20,-0.0,-1.0798989113530326,-0.0,1.0,-1.96533177812338,-2.4348107827890098,0.0
2019-05-21,-0.0,-1.082588996763754,-0.0,1.0,-1.9567637540453073,-2.4331391585760516,0.0
2019-05-22,-0.0,-1.0720453666709626,-0.0,1.0,-1.9539244748034537,-2.4182239979378783,0.0
2019-05-23,-0.0,-0.9009040742045322,-0.0,1.0,-1.6597980509569097,-2.309909592579547,0.0
2019-05-24,-0.0,-0.8639253426655003,-0.0,1.0,-1.6486439195100615,-2.320034995625547,0.0
2019-05-28,-0.0,-0.8590341770675376,-0.0,1.0,-1.65035576810918,-2.3228741397410477,0.0
2019-05-29,-0.0,-0.867304104477612,-0.0,1.0,-1.6673274253731343,-2.2955923507462686,0.0
2019-05-30,-0.0,-0.8639515236264056,-0.0,1.0,-1.6642778069102138,-2.298257880323953,0.0
2019-05-31,-0.0,-0.8626092020966802,-0.0,1.0,-1.6595806639487478,-2.3019219569015723,0.0
2019-06-03,-0.0,-0.8685231285821803,-0.0,1.0,-1.6601632605800962,-2.2607537775719333,0.0
2019-06-04,-0.0,-0.8533425861670136,-0.0,1.0,-1.6672449687716864,-2.262433495257923,0.0
2019-06-05,-0.0,-0.8477009856988206,-0.0,1.0,-1.6658879835906784,-2.18403509771523,0.0
2019-06-06,-0.0,-0.8486246369383222,-0.0,1.0,-1.6586365966171195,-2.187823907967424,0.0
2019-06-07,-0.0,-0.9265517041165883,-0.0,1.0,-1.6789757881902108,-2.2006619055913608,0.0
2019-06-10,-0.0,-0.9407839866555463,-0.0,1.0,-1.784641963541046,-2.2319194566900986,0.0
2019-06-11,-0.0,-0.957444243520193,-0.0,1.0,-1.79915611814346,-2.271127185051236,0.0
2019-06-12,-0.0,-0.9649746804919218,-0.0,1.0,-1.7981070653484446,-2.26543284301905,0.0
2019-06-13,-0.0,-1.0191716404413096,-0.0,1.0,-1.7892928196780613,-2.2203532887200823,0.0
2019-06-14,-0.0,-1.009642620382089,-0.0,1.0,-1.8085337190381487,-2.208461399385283,0.0
2019-06-17,-0.0,-1.0166817223727793,-0.0,1.0,-1.7873532068654019,-2.218187292984041,0.0
2019-06-18,-0.0,-1.0282120395327943,-0.0,1.0,-1.759149445941899,-2.202455825097335,0.0
2019-06-19,-0.0,-1.0262152155738684,-0.0,1.0,-1.7598829571240895,-2.1854771288665953,0.0
2019-06-20,-0.0,-1.034654057936318,-0.0,1.0,-1.7626885324395498,-2.187874072300694,0.0
2019-06-21,-0.0,-1.0400287201579608,-0.0,1.0,-1.7603661820140013,-2.1829713396757016,0.0
2019-06-24,-0.0,-1.022671384873748,-0.0,1.0,-1.764109638337432,-2.210879865651053,0.0
2019-06-25,-0.0,-1.0377924415116977,-0.0,1.0,-1.7539892021595682,-2.207018596280744,0.0
2019-06-26,-0.0,-1.0379511199183329,-0.0,1.0,-1.7309193538701735,-2.236053563922416,0.0
2019-06-27,-0.0,-1.0218680726139835,-0.0,1.0,-1.734946977412977,-2.2344976334551556,0.0
2019-06-28,-0.0,-1.0005985156811108,-0.0,1.0,-1.7490423749102226,-2.235456068949006,0.0
2019-07-01,-0.0,-0.9973685784343042,-0.0,1.0,-1.7515698821840797,-2.2315650977812336,0.0
2019-07-02,-0.0,-1.0092077727952167,-0.0,1.0,-1.7372795216741403,-2.232526158445441,0.0
2019-07-03,-0.0,-1.0148923444976077,-0.0,1.0,-1.7307416267942586,-2.235227272727273,0.0
2019-07-05,-0.0,-0.9753498064900269,-0.0,1.0,-1.7367073533789819,-2.24209586186365,0.0
2019-07-08,-0.0,-0.9752858504049546,-0.0,1.0,-1.7358861362553597,-2.2440447832301094,0.0
2019-07-09,-0.0,-0.9650699196667658,-0.0,1.0,-1.7345432906872955,-2.250996727164534,0.0
2019-07-10,-0.0,-0.9389272121788772,-0.0,1.0,-1.752021883920076,-2.255768315889629,0.0
2019-07-11,-0.0,-0.9382554331646323,-0.0,1.0,-1.7611193807680858,-2.2548377493301577,0.0
2019-07-12,-0.0,-0.9283722034300635,-0.0,1.0,-1.7719423179633258,-2.2340513916088067,0.0
2019-07-15,-0.0,-0.9719736920068732,-0.0,1.0,-1.7644723588315459,-2.188777626355395,0.0
2019-07-16,-0.0,-0.9898323225115948,-0.0,1.0,-1.7732786300392436,-2.1828992745867524,0.0
2019-07-17,-0.0,-0.9925666032350142,-0.0,1.0,-1.7691484300666032,-2.185002378686965,0.0
2019-07-18,-0.0,-0.9937600285255839,-0.0,1.0,-1.7717953289356392,-2.1772746181731737,0.0
2019-07-19,-0.0,-0.9991674100505501,-0.0,1.0,-1.774843889384478,-2.1730597680642285,0.0
2019-07-22,-0.0,-0.9889959552700452,-0.0,1.0,-1.7708779443254818,-2.188258386866524,0.0
2019-07-23,-0.0,-0.9941722169362511,-0.0,1.0,-1.769088962892483,-2.1835156993339675,0.0
2019-07-24,-0.0,-0.9946543121881681,-0.0,1.0,-1.7676407697790446,-2.1772986457590875,0.0
2019-07-25,-0.0,-0.9826901416800047,-0.0,1.0,-1.773667674432391,-2.171675855118857,0.0
2019-07-26,-0.0,-0.9642434288420555,-0.0,1.0,-1.7784750177598867,-2.17724366564054,0.0
2019-07-29,-0.0,-0.951196398957593,-0.0,1.0,-1.783167495854063,-2.1884032219853116,0.0
2019-07-30,-0.0,-0.9568592592592592,-0.0,1.0,-1.7832296296296297,-2.1857777777777776,0.0
2019-07-31,-0.0,-0.9895586141433318,-0.0,1.0,-1.7695182724252492,-2.173469387755102,0.0
2019-08-01,-0.0,-1.0108438018487793,-0.0,1.0,-1.7597771983882438,-2.1549537805167103,0.0
2019-08-02,-0.0,-0.9971574085040862,-0.0,1.0,-1.7606893284377592,-2.1641596588890204,0.0
2019-08-05,-0.0,-0.9906017259723371,-0.0,1.0,-1.7506797493793593,-2.1696418016313985,0.0
2019-08-06,-0.0,-0.9782381615598885,-0.0,1.0,-1.672759981429898,-2.1521587743732593,0.0
2019-08-07,-0.0,-0.9876657594533556,-0.0,1.0,-1.642654467542996,-2.1603451271063756,0.0
2019-08-08,-0.0,-0.9901580501360504,-0.0,1.0,-1.6412898743704045,-2.1579343484050253,0.0
2019-08-09,-0.0,-0.9471106186949677,-0.0,1.0,-1.6498338095515774,-2.2342993760569128,0.0
2019-08-12,-0.0,-0.9387921495544814,-0.0,1.0,-1.669093238599965,-2.215887251761691,0.0
2019-08-13,-0.0,-0.924879353450782,-0.0,1.0,-1.6652130937845222,-2.2241990813419386,0.0
2019-08-14,-0.0,-0.9311881474622373,-0.0,1.0,-1.6392152323629838,-2.2169107008507436,0.0
2019-08-15,-0.0,-0.9516623170316578,-0.0,1.0,-1.5948031317372064,-2.1269715193464203,0.0
2019-08-16,-0.0,-0.9604353247931074,-0.0,1.0,-1.5837773495068586,-2.12413558553452,0.0
2019-08-19,-0.0,-0.9222278538041335,-0.0,1.0,-1.5939629441910232,-2.115391113363744,0.0
2019-08-20,-0.0,-0.9193015837483911,-0.0,1.0,-1.5774245900721922,-2.099557893558677,0.0
2019-08-21,-0.0,-0.926459100546814,-0.0,1.0,-1.5651712978462224,-2.0880482089052563,0.0
2019-08-22,-0.0,-0.911578605808231,-0.0,1.0,-1.5067870856092151,-1.9897247309501922,0.0
2019-08-23,-0.0,-0.9071200735254366,-0.0,1.0,-1.5056495647942911,-1.9935124614802402,0.0
2019-08-26,-0.0,-0.8740527270786638,-0.0,1.0,-1.489646707225958,-1.973049418294375,0.0
2019-08-27,-0.0,-0.8699451222760937,-0.0,1.0,-1.4821247802227075,-1.975811178006287,0.0
2019-08-28,-0.0,-0.8647747127653942,-0.0,1.0,-1.4757240429925347,-1.9541483560120718,0.0
2019-08-29,-0.0,-0.8634079246680421,-0.0,1.0,-1.4767497222663069,-1.9500079352483732,0.0
2019-08-30,-0.0,-0.8556880540312369,-0.0,1.0,-1.4762558041367664,-1.9445441114394262,0.0
2019-09-03,-0.0,-0.8659766594497544,-0.0,1.0,-1.4678143317315306,-1.946823678512964,0.0
2019-09-04,-0.0,-0.9098083427282977,-0.0,1.0,-1.5062006764374294,-1.9525420089117949,0.0
2019-09-05,-0.0,-0.9188711577594516,-0.0,1.0,-1.4992502945271502,-1.9369176394987686,0.0
2019-09-06,-0.0,-0.9555172633863042,-0.3349288403854745,1.0,-2.072627481013466,-2.0190184440615226,0.0
2019-09-09,-0.0,-1.0059248649000585,-0.3604401328211472,1.0,-2.129435510124357,-2.0150400416693794,0.0
2019-09-10,-0.0,-1.036119305145854,-0.2899377253359554,1.0,-2.139757456571616,-2.0893477548344808,0.0
2019-09-11,-0.0,-1.0684258774227344,-0.2638816134101624,1.0,-2.118583027763227,-2.0971058145625983,0.0
2019-09-12,-0.0,-1.0693554713034383,-0.26049156752516667,1.0,-2.1150477186560335,-2.091842070858936,0.0
2019-09-13,-0.0,-1.0663258618429678,-0.27683837986629967,1.0,-2.1258356272119543,-2.0849390483680694,0.0
2019-09-16,-0.0,-1.0685111125680196,-0.2668327542122861,1.0,-2.1321707205139973,-2.0886383006621645,0.0
2019-09-17,-0.0,-0.9666451612903225,-0.2783225806451613,1.0,-2.1071612903225807,-2.099548387096774,0.0
2019-09-18,-0.0,-0.9845310989365129,-0.28714147599097645,1.0,-2.095198195294876,-2.078504672897196,0.0
2019-09-19,-0.0,-0.9737470167064439,-0.2925885312520157,1.0,-2.110946268464168,-2.0731471328130042,0.0
