Date,IWF,IWM,MTUM,PG,SPY,VLUE,VXX
2018-12-07,-0.0,-0.19560521242247564,-0.0,1.0,-0.6192655222875194,-0.5079556804719983,0.0
2018-12-10,-0.0,-0.19027566846150304,-0.0,1.0,-0.6143632932946753,-0.4964333379354779,0.0
2018-12-11,-0.0,-0.1903446370605705,-0.0,1.0,-0.6190344637060571,-0.49278265073554806,0.0
2018-12-12,-0.0,-0.19131577127843463,-0.0,1.0,-0.6214939270321971,-0.49192191569291754,0.0
2018-12-13,-0.0,-0.1890211609753851,-0.0,1.0,-0.6231320085657049,-0.49047871238112783,0.0
2018-12-14,-0.0,-0.17108344346293847,-0.0,1.0,-0.649393707542139,-0.498040852287218,0.0
2018-12-17,-0.0,-0.16672439672093292,-0.0,1.0,-0.6358619097101951,-0.5066389562406189,0.0
2018-12-18,-0.0,-0.17706411304449376,-0.0,1.0,-0.6469928763283895,-0.5115730468293823,0.0
2018-12-19,-0.0,-0.17727994767333208,-0.0,1.0,-0.6471453933844141,-0.5115866193234909,0.0
2018-12-20,-0.0,-0.17078390323331008,-0.0,1.0,-0.6474063735752501,-0.5079320772272622,0.0
2018-12-21,-0.0,-0.16795518725984906,-0.0,1.0,-0.64795611314291,-0.49879635202073974,0.0
2018-12-24,-0.0,-0.14924824129845052,-0.0,1.0,-0.6405581865832912,-0.5091498459699296,0.0
2018-12-26,-0.0,-0.1483356449375867,-0.0,1.0,-0.6491215903837263,-0.5141470180305132,0.0
2018-12-27,-0.0,-0.12982306064562604,-0.0,1.0,-0.6108909999549773,-0.5104452748638062,0.0
2018-12-28,-0.0,-0.12945480825692218,-0.0,1.0,-0.6144360630561453,-0.5145670536157911,0.0
2018-12-31,-0.0,-0.12754560043396695,-0.0,1.0,-0.6162330764188685,-0.51646588160839,0.0
2019-01-02,-0.0,-0.12702751547463065,-0.0,1.0,-0.6155740297293634,-0.5164686215153842,0.0
2019-01-03,-0.0,-0.12728217642805495,-0.0,1.0,-0.6255422993492407,-0.506733550253073,0.0
2019-01-04,-0.0,-0.12681753826100636,-0.0,1.0,-0.6129626716407848,-0.5075398341461222,0.0
2019-01-07,-0.0,-0.1115371827551812,-0.0,1.0,-0.6078466142081347,-0.4971960545273191,0.0
2019-01-08,-0.0,-0.10147364694428464,-0.0,1.0,-0.6155905651192637,-0.4955967606319423,0.0
2019-01-09,-0.0,-0.09704081858162611,-0.0,1.0,-0.6150191164445623,-0.49791155605648746,0.0
2019-01-10,-0.0,-0.09458411784250748,-0.0,1.0,-0.6224831099789566,-0.49801749916934324,0.0
2019-01-11,-0.0,-0.08045009524653347,-0.0,1.0,-0.6253045674035352,-0.5093031497807115,0.0
2019-01-14,-0.0,-0.08241210483174194,-0.0,1.0,-0.6225215445623519,-0.5104233589578856,0.0
2019-01-15,-0.0,-0.08128980715030737,-0.0,1.0,-0.6198042653292203,-0.5181198819378177,0.0
2019-01-16,-0.0,-0.0788470066518847,-0.0,1.0,-0.6212195121951218,-0.5172283813747228,0.0
2019-01-17,-0.0,-0.07653592887391084,-0.0,1.0,-0.6228410527015942,-0.5177704365563266,0.0
2019-01-18,-0.0,-0.08131638128743514,-0.0,1.0,-0.6216071786422034,-0.523702433702211,0.0
2019-01-22,-0.0,-0.0,-0.0,1.0,-0.6958773065361915,-0.4982118173640213,0.0
2019-01-23,-0.0,-0.0,-0.0,1.0,-0.6963480860981026,-0.5022755754897433,0.0
2019-01-24,-0.0,-0.0,-0.0,1.0,-0.7403042253521128,-0.5132169014084508,0.0
2019-01-25,-0.0,-0.0,-0.0,1.0,-0.8139471160432936,-0.46949353792757,0.0
2019-01-28,-0.0,-0.0,-0.0,1.0,-0.8325782537067546,-0.45554182683507227,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-0.82979015538113,-0.45856884596901537,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-0.8291298576463587,-0.4595138920675607,0.0
2019-01-31,-0.0,-0.0,-0.0,1.0,-0.8112892527960112,-0.4758365162500286,0.0
2019-02-01,-0.0,-0.0,-0.0,1.0,-0.8127375120186805,-0.47653495719060485,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.8095696411384573,-0.48201109125074476,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.8066404463550718,-0.4800146345925181,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.8004887853455759,-0.48357772600612126,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.7975200949945196,-0.48602484472049695,0.0
2019-02-08,-0.0,-0.0,-0.0,1.0,-0.8026008516873483,-0.4868583726361097,0.0
2019-02-11,-0.0,-0.0,-0.0,1.0,-0.8074487126531736,-0.48728716324751026,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.8059937995177403,-0.49045814674474686,0.0
2019-02-13,-0.0,-0.0,-0.0,1.0,-0.7966997903181694,-0.48245054243777924,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.8056641294658164,-0.48007954467530684,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.8063476093567786,-0.48023231884389367,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.8106978019467167,-0.47420371978247955,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.8070432532686099,-0.482700982300277,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.8104323953328758,-0.4773507206588881,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.8115441764773117,-0.4744542233398103,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.8182068585594271,-0.47713813524307946,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.8195072670080134,-0.4765228572084587,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.8224498702253257,-0.4744470220731791,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.8184994483265907,-0.48013975726369995,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.8188210961737332,-0.4792370446972309,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.8147586555471317,-0.4826889057366692,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.823916898910565,-0.4793514061312389,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.8253643039664817,-0.4767374939570432,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.826940702043809,-0.4643020804692512,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.8526043590690802,-0.45622460288141853,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.850469248503761,-0.4783074450990894,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.8516042466043642,-0.5023893034533085,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.8561271336080047,-0.4981989405532666,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.8590099196088571,-0.49160829298105396,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.8593790518399773,-0.49805511681086306,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.8613010862105687,-0.505170740942329,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.8667616334283,-0.5074074074074074,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.8668014749613417,-0.5121922207684072,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.8793304325082626,-0.4983950353092232,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.8986311859864077,-0.49440030630803106,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.89974592168689,-0.47481775223802625,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9007349432089338,-0.48544430657631005,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9023243604429171,-0.48408266513936615,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.8926619735115142,-0.4936881040448634,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.891786148817902,-0.493880764367679,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.8922834570494308,-0.4945461488889419,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.919770295708533,-0.46307813281864324,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.9187907951784268,-0.46340940492639004,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.9207192384534023,-0.4297332236455518,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.9232989884291314,-0.4237331893820264,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.9179134180890169,-0.4234272201540587,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.929929271330216,-0.4198369245952487,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.9272215048714638,-0.4204718863716399,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.936896511218137,-0.41245154469634676,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.937060965582051,-0.41228709033243277,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.9346993444086754,-0.41509034941372747,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.9364400808004885,-0.4124113308592099,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.9308404641894269,-0.41355058023678354,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.9228641095376536,-0.42169183156710116,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.9234922647134775,-0.4240908984200765,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.9262577694382549,-0.4192330245103788,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.9268841661335797,-0.44239107257090055,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.9311880953509312,-0.4383678498649353,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.9310500225326724,-0.440810227461398,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.9515963416672638,-0.43634930868973426,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.9573226161427683,-0.43490742069757427,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.956007296116738,-0.444031104497672,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.9618575791827999,-0.4430869868449532,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.9620758483033933,-0.4427530481206262,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.9623791357758105,-0.4369106744403657,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.9639925104421719,-0.4365307984060685,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.9415197684709034,-0.4502858236264919,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.9449931839380097,-0.44660751440939417,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.9428523586259687,-0.44923930724332595,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.9476257820177857,-0.4493875692130684,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9398096503928037,-0.4336268483136734,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.9537160235696636,-0.42225812583159095,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.9447212448936221,-0.41660960117122015,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.9453030697498284,-0.4215284845329105,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.9452459791863765,-0.41993850520340587,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9422327229769639,-0.4204370939161252,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.9527741630190464,-0.4132497338223116,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9626515954315318,-0.39222889438361,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.953956295915025,-0.3856628140938655,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.9544742075096503,-0.38498069949701724,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.9571911378144948,-0.3897859556890725,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9540897592054718,-0.38826946500515314,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.9627755522758685,-0.3798580364045259,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.958935503484402,-0.379589355034844,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.9428671165929718,-0.38433791016988594,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.952514803124208,-0.35147340045618963,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.9685061186792889,-0.34042946201800967,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.9638726655739975,-0.34458320829197353,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.9591582732154794,-0.3457026298199922,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.9704971814065243,-0.33982533961741057,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.9693552114629074,-0.34171481395886294,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.9715481945825911,-0.3416067174018644,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.9720582447855175,-0.34291733222214504,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.9747239775015623,-0.33993009744693653,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.973861505336513,-0.3413284559998148,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.9925613514703496,-0.3247978124348249,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.9912725420746811,-0.32370303493298147,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.9925622132628944,-0.3245053060846193,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.9659639319278638,-0.34315468630937257,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.9590412342731196,-0.3368537055744329,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.9533516988062443,-0.3423324150596878,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.9849316965109839,-0.32261860808565623,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.9883074652337354,-0.31793547196789745,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.9965661873156343,-0.30800608407079644,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.9945657179699734,-0.3081191857787603,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.9970748785038119,-0.30614736163254025,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-1.0056911509543087,-0.3077848467322151,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-1.0095191773207337,-0.3065823605706874,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-1.0082679080108385,-0.307672711271683,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-1.0084922734233608,-0.31180101164787233,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-1.0125853341382995,-0.30940881437793155,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-1.017985194124063,-0.30270822213455245,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-1.0224382773343235,-0.29798589196213104,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-1.0203499164655652,-0.30005104882123634,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-1.0189296401976478,-0.3008792075532976,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-1.0201807228915662,-0.29677942539388324,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-1.019485022189349,-0.2919055103550296,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-1.0179409520726885,-0.29403740780986287,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-1.0180359331283093,-0.2942631858857262,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-1.0303269003544702,-0.2864722099946713,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-1.0525437091313825,-0.2662431016092381,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-1.0515506834108097,-0.2611762529198178,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-1.0566589327146172,-0.2635034802784223,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-1.053985591447827,-0.2699744364396932,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-1.0788036410923278,-0.2855183827875636,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-1.0791530481739378,-0.28928046989721,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-1.0827065890922851,-0.28236601863677213,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-1.0802041732637002,-0.282912304747501,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-1.056427951083257,-0.29082458981761844,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.0496392428785608,-0.29291604197901056,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.053777298715906,-0.28946011809916583,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.0445155115665632,-0.28980601788090293,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-1.050886607559496,-0.2822911805879608,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.0515742618098767,-0.2789391502948099,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-1.0462096043491393,-0.2770485328624864,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-1.0404017242960653,-0.2525451710538384,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-1.048276337245355,-0.24840954502652673,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-1.0485352390114295,-0.24194324194324196,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-1.0488652206705826,-0.23669234109661053,0.0
2019-08-21,-0.0,-0.0,-0.0064230039543761,1.0,-1.0469953598939405,-0.23232531029280667,0.0
2019-08-22,-0.0,-0.0,-0.00837364242037054,1.0,-1.0477092269781874,-0.22556356666970886,0.0
2019-08-23,-0.0,-0.0,-0.007589397634295873,1.0,-1.0480206030494337,-0.22348838799370968,0.0
2019-08-26,-0.0,-0.0,-0.00694664434086075,1.0,-1.042177671177083,-0.21362628411096526,0.0
2019-08-27,-0.0,-0.0,-0.009549887981171784,1.0,-1.0425445246554572,-0.21091221797279866,0.0
2019-08-28,-0.0,-0.0,-0.016701697290211766,1.0,-1.0480258548602166,-0.19531267656564288,0.0
2019-08-29,-0.0,-0.0,-0.018008857556037598,1.0,-1.04853579175705,-0.19303597252349966,0.0
2019-08-30,-0.0,-0.0,-0.02060461236727609,1.0,-1.0521652877657297,-0.18154151355981876,0.0
2019-09-03,-0.0,-0.0,-0.034464092385420426,1.0,-1.0497112955611692,-0.17132804041862146,0.0
2019-09-04,-0.0,-0.0,-0.03988989666531294,1.0,-1.044943820224719,-0.1713821578448626,0.0
2019-09-05,-0.0,-0.0,-0.03651330626973387,1.0,-1.0486017140279655,-0.17020748759585022,0.0
2019-09-06,-0.0,-0.0,-0.04763616753550243,1.0,-1.0549613517886032,-0.144391515369405,0.0
2019-09-09,-0.0,-0.0,-0.048301581595974113,1.0,-1.0548840762041696,-0.14342199856218546,0.0
2019-09-10,-0.0,-0.0,-0.07829277022190409,1.0,-1.0419649248389407,-0.11665622763063709,0.0
2019-09-11,-0.0,-0.0,-0.12034262199758465,1.0,-1.042246276334034,-0.07384711723397594,0.0
2019-09-12,-0.0,-0.0,-0.11952387345057502,1.0,-1.0427350427350428,-0.07517787622499664,0.0
2019-09-13,-0.0,-0.0,-0.12389222092919165,1.0,-1.043706919702802,-0.07036075552770567,0.0
2019-09-16,-0.0,-0.0,-0.1267741213342288,1.0,-1.042578912021491,-0.06930826057756885,0.0
2019-09-17,-0.0,-0.0,-0.12882842365639757,1.0,-1.0454238812682708,-0.07445468855408141,0.0
2019-09-18,-0.0,-0.0,-0.13728973643968695,1.0,-1.0429747233965998,-0.06854367185391742,0.0
2019-09-19,-0.0,-0.0,-0.143097378864997,1.0,-1.018969035180161,-0.08013632592659028,0.0
2019-09-20,-0.0,-0.0,-0.1431868082627593,1.0,-1.0129273647891741,-0.08430792669265581,0.0
2019-09-23,-0.0,-0.0,-0.1470285048404446,1.0,-1.007193438508426,-0.08672463248476156,0.0
2019-09-24,-0.0,-0.0,-0.151087200179332,1.0,-1.0039228872450123,-0.08661735036987223,0.0
2019-09-25,-0.0,-0.0,-0.1510477299185099,1.0,-1.0094922539625681,-0.0781767708426614,0.0
2019-09-26,-0.0,-0.0,-0.18480920873742407,1.0,-1.048604187437687,-0.03251608809933835,0.0
2019-09-27,-0.0,-0.0,-0.1952283048281783,1.0,-1.0329861503355098,-0.031110910282189735,0.0
2019-09-30,-0.0,-0.0,-0.21606754798985875,1.0,-1.0210521550162985,-0.026575516117348787,0.0
2019-10-01,-0.0,-0.0,-0.23195841338004294,1.0,-1.0043394733868234,-0.023867103627528533,0.0
2019-10-02,-0.0,-0.0,-0.25158888687125475,1.0,-1.0060831668785182,-0.012166333757036499,0.0
2019-10-03,-0.0,-0.0,-0.2490355376026869,1.0,-1.010280034493714,-0.010007715699178505,0.0
2019-10-04,-0.0,-0.0,-0.25543762358235417,1.0,-0.9997272665287847,-0.017591308893383943,0.0
2019-10-07,-0.0,-0.0,-0.35801777113436306,1.0,-0.7180285666832752,-0.0,0.0
2019-10-08,-0.0,-0.0,-0.36589465819947703,1.0,-0.7093761673515129,-0.0,0.0
2019-10-09,-0.0,-0.0,-0.3731696187829261,1.0,-0.7009167461733107,-0.0,0.0
2019-10-10,-0.0,-0.0,-0.43422666694388423,1.0,-0.6407052414911533,-0.004220637461795954,0.0
