Date,ES,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.8606479570780026,-0.2029096161782914,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.8511810538001358,-0.20463376025327387,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.848750691782647,-0.20099616701170392,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.852714449729375,-0.19747416762342135,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.8603155339805825,-0.1623584142394822,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.8533155264169652,-0.17021793237418806,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.8386597834602173,-0.1700580519454432,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.8359965515167311,-0.1689355815305652,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.8400056272358214,-0.1697214518268419,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.8392530870394538,-0.16855737375765484,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.8347071150583774,-0.16108172837042212,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.823792042861395,-0.16053179878956245,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.8256828001744163,-0.15632060887144725,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.8250569025235033,-0.15416130628401783,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.8296633411502843,-0.15769704678246355,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.8356025117113525,-0.1578191966510515,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.8340874210201112,-0.15907596021606107,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.8293149483919819,-0.16327262583190533,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.8298389184238297,-0.16128068813093605,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.8301560824496603,-0.15560586202788038,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.8326296502828009,-0.15892615311081015,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.8305223122722475,-0.16075588920528086,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.843371577419419,-0.14503589111371817,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.8770365323340213,-0.12693132402156268,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.874669785637944,-0.14190647119320818,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.8792706997944774,-0.15560710579329712,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.880495595385836,-0.15396822167517749,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.8789215785942297,-0.15430128296362564,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.8811431133940765,-0.1572188589249679,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.8865618107233412,-0.1748263280493084,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.8898991568854356,-0.17655810877831046,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.8975345885779673,-0.18298137938208675,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.9041451854315649,-0.1746840179610843,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.9170753174902553,-0.17856993168196486,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9261472474389939,-0.15597151661530775,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.9228147218736931,-0.16836051861145962,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.9253980858444435,-0.16429138629999582,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.9148682808615539,-0.17425366118620345,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9145850796311819,-0.1809723386420788,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9137804596978649,-0.18146960839776227,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.9273133735871133,-0.16198316026993712,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.9245239685986303,-0.16333305495239686,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.9269128681004034,-0.1630614249587226,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.9281343330339801,-0.16035588229151437,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.9287820177731312,-0.16215368531102978,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.9504499779731062,-0.14732845245337642,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.952486743654769,-0.14337811497914615,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.9578929709780237,-0.13904965609797013,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.9542598642875094,-0.14006869397671104,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.9519561028734187,-0.1423724553908017,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.9509701430124614,-0.13983440662373506,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.9673412099882688,-0.1274928774928775,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.9639891508449823,-0.12238681410390151,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.9666171019288362,-0.12766759513288237,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.9692201460526041,-0.1232449624406269,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.9464496002313906,-0.11953804516248993,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.9551402641969694,-0.11212866681826639,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.9528667408598162,-0.10805407856230163,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.9516125708397734,-0.10920144255538382,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.9495531853560104,-0.10950047358234155,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.9496149706052827,-0.1204355386271425,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.9488215069798268,-0.12234373058282588,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.9463454014779855,-0.12366225755035293,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.9427714581178904,-0.12548086866597727,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.9450240105977812,-0.12485510846166584,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9163812667629462,-0.14675056736125439,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.9186346825347632,-0.14752370916754481,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.919792613401636,-0.1458109559613319,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.9294603227278383,-0.14460530136474883,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9262585482409162,-0.13355854000164782,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.9392314197900122,-0.12351739928628891,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.9379526649196295,-0.1254771681488971,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.9139345100525639,-0.1313684985580758,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.9137691521961185,-0.12913176710929522,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.9075186897802041,-0.1295145749730093,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.8926805739780538,-0.11706660235540013,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.9021715112191399,-0.1066270263755248,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.9061978905072827,-0.10284279256654946,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.8983729261312466,-0.10294794564412513,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.8928314839945718,-0.1028578270934781,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.9022497593840231,-0.10288338145652871,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.8982076699709621,-0.10439571442875739,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.913320332709834,-0.07657101922235046,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.892867127281441,-0.10401773233755342,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.906850558383647,-0.06623653368059666,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.940092349335244,-0.05019504816495502,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.9365376571121248,-0.05537517678226401,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.927211155378486,-0.0648207171314741,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.9304780008712525,-0.049641598352540485,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.9342676472337305,-0.04801078359466371,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.9445328031809146,-0.043558648111332005,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.9470504054698681,-0.040546986802353316,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.9512520137632013,-0.03764991348276617,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.9519915431717095,-0.04254343099906257,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.9545906595592331,-0.03442994669424775,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.9571853241027074,-0.03790674939648465,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.95165597226097,-0.04109043083177234,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.9048665620094191,-0.05745682888540031,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.9048095602519574,-0.05749494711642236,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.8896544954848842,-0.07343934040047115,0.0
2019-06-27,1.0,-0.0,-0.0,-0.009560002375155871,-0.916216376699721,-0.05352017892840885,0.0
2019-06-28,1.0,-0.0,-0.0,-0.009516084358801883,-0.9185296561547898,-0.050350176077236575,0.0
2019-07-01,1.0,-0.0,-0.0,-0.01004528286962884,-0.9187874473512487,-0.04858515750133476,0.0
2019-07-02,1.0,-0.0,-0.0,-0.00851307576834953,-0.9167654262463459,-0.04991309156988229,0.0
2019-07-03,1.0,-0.0,-0.0,-0.013783420344882138,-0.9179916152507515,-0.04576016453092865,0.0
2019-07-05,1.0,-0.0,-0.0,-0.019058893163657886,-0.9122817401598106,-0.04164940317648219,0.0
2019-07-08,1.0,-0.0,-0.0,-0.021378046617933914,-0.9109412251492522,-0.038007605461746106,0.0
2019-07-09,1.0,-0.0,-0.0,-0.020701733671802742,-0.9097546096778637,-0.03738906271523309,0.0
2019-07-10,1.0,-0.0,-0.0,-0.020073208170976502,-0.909631203998898,-0.03825717321997874,0.0
2019-07-11,1.0,-0.0,-0.0,-0.020089813282911845,-0.911900259985819,-0.03759946427164579,0.0
2019-07-12,1.0,-0.0,-0.0,-0.023384253819036423,-0.916764590677634,-0.018331374853113983,0.0
2019-07-15,1.0,-0.0,-0.0,-0.028659862479675596,-0.9209551981507238,-0.009363919525143496,0.0
2019-07-16,1.0,-0.0,-0.0,-0.028366571327821964,-0.9192884848959761,-0.011362300669983935,0.0
2019-07-17,1.0,-0.0,-0.0,-0.031152891512107414,-0.9140461625657162,-0.009185607911349113,0.0
2019-07-18,1.0,-0.0,-0.0,-0.040041924652083616,-0.8989732342151745,-0.0019409561149822405,0.0
2019-07-19,1.0,-0.0,-0.0,-0.043009287202351976,-0.8967893927298923,-0.007203909581199743,0.0
2019-07-22,1.0,-0.0,-0.0,-0.05317984599147872,-0.9012430129382792,-0.0,0.0
2019-07-23,1.0,-0.0,-0.0,-0.05328173253586647,-0.901293929087995,-0.0,0.0
2019-07-24,1.0,-0.0,-0.0,-0.05955194437391356,-0.8936112033438154,-0.0,0.0
2019-07-25,1.0,-0.0,-0.0,-0.06156851255005371,-0.8917472409414982,-0.0,0.0
2019-07-26,1.0,-0.0,-0.0,-0.060095308777000894,-0.8929534002578023,-0.0,0.0
2019-07-29,1.0,-0.0,-0.0,-0.06062973669817955,-0.8926478631143059,-0.0,0.0
2019-07-30,1.0,-0.0,-0.0,-0.06405221095413956,-0.8899701037575474,-0.0,0.0
2019-07-31,1.0,-0.0,-0.0,-0.06453884064773528,-0.8911836032230306,-0.0,0.0
2019-08-01,1.0,-0.0,-0.0,-0.07454314472784129,-0.879898368025017,-0.0,0.0
2019-08-02,1.0,-0.0,-0.0,-0.08542203482470524,-0.8666354337471697,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0821794921798822,-0.8679745699910292,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.08824490266541116,-0.833483867248304,-0.0,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0869548533164489,-0.8317504173142232,-0.0,0.0
2019-08-08,1.0,-0.0,-0.0,-0.09227525397738164,-0.8245351734713435,-0.0,0.0
2019-08-09,1.0,-0.0,-0.0,-0.08957073933522759,-0.817406891817159,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.09101132161780963,-0.8149849426295125,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.08789597928723729,-0.8158505939689309,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.08887246261443112,-0.8064668978980686,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.09660231515356185,-0.7795350931502223,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.10165747942309146,-0.7861322963074833,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.10389268311038362,-0.777520648717804,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.10520582932692309,-0.7727989783653847,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.13829767354947212,-0.7303372886106699,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.13704208776223123,-0.7310343539257628,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.13557489795537994,-0.7282537789126424,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.13431566492262753,-0.7144890828079647,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.13504621072088724,-0.7133826247689463,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.14003919248687421,-0.7086630185609702,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.14312638580931264,-0.7046193643754619,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.14442949060673663,-0.6991943363876035,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.152552065079043,-0.6920920108465073,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.1576980014803849,-0.6927831236121391,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.1399069119695082,-0.6925346331452027,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.14576240161083653,-0.6847336628226249,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.1456728217704006,-0.684369452628882,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.16398860606945914,-0.6619435416134097,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.16765824281789568,-0.6517475392536798,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.16994461091437393,-0.6460728230273314,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.17219457260144583,-0.6441857085770335,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.17350083387716628,-0.6392574867667319,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.17342203531160497,-0.639288692310481,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.18113986634550952,-0.6298784794537914,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.18759114888100684,-0.6128985794278101,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.20245686083792644,-0.598742750099067,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.2114907836585103,-0.5850490460278107,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.22021181116496139,-0.5747980613893376,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.22013685590617646,-0.5758544514089693,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.2500953730448526,-0.5665340527185859,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.2565109586809766,-0.5533455197002878,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.27866802015734327,-0.5340427074647427,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.2805678439335702,-0.5324715352817463,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.29289197845392345,-0.5268780026204688,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.29209484730745483,-0.5235121100984058,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.2965947538836541,-0.522446974933605,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.3238528631020099,-0.4819509904834137,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.32587778680386315,-0.47933929054968855,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.3271669428633187,-0.4741335831111752,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.3808789654109154,-0.4329167649139354,-0.0,0.0
2019-10-11,1.0,-0.0,-0.0,-0.43910378126186733,-0.36924718349337243,-0.0,0.0
2019-10-14,1.0,-0.0,-0.0,-0.4420744382784115,-0.36553930695395964,-0.0,0.0
