Date,IWF,IWM,JQC,MTUM,SPY,VLUE,VXX
2019-01-23,-0.0,-0.14383779869659669,1.0,-0.0,-0.1779145546705286,-0.1264735698769008,0.0
2019-01-24,-0.0,-0.14096661164683055,1.0,-0.0,-0.18259346132684676,-0.1243303506790606,0.0
2019-01-25,-0.0,-0.1230939639795155,1.0,-0.0,-0.2045284538811209,-0.11089533344841476,0.0
2019-01-28,-0.0,-0.11769110045642377,1.0,-0.0,-0.21270499474464746,-0.10944091687904049,0.0
2019-01-29,-0.0,-0.11426347201799152,1.0,-0.0,-0.21356284058472447,-0.11380215090966754,0.0
2019-01-30,-0.0,-0.11399613621291196,1.0,-0.0,-0.21322914564170584,-0.11448631815691589,0.0
2019-01-31,-0.0,-0.11376194313341775,1.0,-0.0,-0.2063859790491539,-0.11876942557845056,0.0
2019-02-01,-0.0,-0.11444330536985431,1.0,-0.0,-0.21495300114067892,-0.11448662229088756,0.0
2019-02-04,-0.0,-0.11178562136848495,1.0,-0.0,-0.21258636140259587,-0.1209926863816379,0.0
2019-02-05,-0.0,-0.11582938937374264,1.0,-0.0,-0.21495665262761784,-0.11653857843775779,0.0
2019-02-06,-0.0,-0.11257299349397938,1.0,-0.0,-0.21132250445568226,-0.12510686392418818,0.0
2019-02-07,-0.0,-0.11237013316331704,1.0,-0.0,-0.21251068639241882,-0.1241360323417327,0.0
2019-02-08,-0.0,-0.10984826463577699,1.0,-0.0,-0.213127143770711,-0.13042846346142667,0.0
2019-02-11,-0.0,-0.1053536059652802,1.0,-0.0,-0.21101304905044854,-0.14001514621927064,0.0
2019-02-12,-0.0,-0.11454465721385762,1.0,-0.0,-0.2083467329337816,-0.13888320420991082,0.0
2019-02-13,-0.0,-0.11898882150946154,1.0,-0.0,-0.2067947687586761,-0.13547161540147584,0.0
2019-02-14,-0.0,-0.10604707019522268,1.0,-0.0,-0.21780583178336577,-0.14066870725384806,0.0
2019-02-15,-0.0,-0.13164460916638698,1.0,-0.0,-0.20115856594633244,-0.12634789079713424,0.0
2019-02-19,-0.0,-0.1307685558869977,1.0,-0.0,-0.2041732467684389,-0.12730303562028425,0.0
2019-02-20,-0.0,-0.12829995614676215,1.0,-0.0,-0.20523315304780002,-0.12824148516298786,0.0
2019-02-21,-0.0,-0.13390650816627916,1.0,-0.0,-0.20368177099325935,-0.12459241713090903,0.0
2019-02-22,-0.0,-0.13498779614445858,1.0,-0.0,-0.20294938688414377,-0.12360240277107906,0.0
2019-02-25,-0.0,-0.13847825129552696,1.0,-0.0,-0.20646222052584448,-0.1230934100618036,0.0
2019-02-26,-0.0,-0.14071900220102715,1.0,-0.0,-0.20438738077769625,-0.12224504768892148,0.0
2019-02-27,-0.0,-0.13907848576922513,1.0,-0.0,-0.2072159349450291,-0.12155239479207948,0.0
2019-02-28,-0.0,-0.1376297666769452,1.0,-0.0,-0.20596743168436046,-0.12476689719982967,0.0
2019-03-01,-0.0,-0.13985818934511662,1.0,-0.0,-0.207372392430893,-0.12080330010716542,0.0
2019-03-04,-0.0,-0.13878820784480608,1.0,-0.0,-0.20275287246687307,-0.125874946806169,0.0
2019-03-05,-0.0,-0.1365673725513248,1.0,-0.0,-0.20643084926594854,-0.1265595838170676,0.0
2019-03-06,-0.0,-0.1373636069527367,1.0,-0.0,-0.2046998617687715,-0.12846680979971178,0.0
2019-03-07,-0.0,-0.13003450554291168,1.0,-0.0,-0.21396373247191833,-0.12432273695029732,0.0
2019-03-08,-0.0,-0.12661190602367073,1.0,-0.0,-0.2233557086498263,-0.12207796031325444,0.0
2019-03-11,-0.0,-0.12665294457360324,1.0,-0.0,-0.2214390428099688,-0.13270942233937008,0.0
2019-03-12,-0.0,-0.12225855093235395,1.0,-0.0,-0.2268553768979263,-0.14386169212164643,0.0
2019-03-13,-0.0,-0.12077729296927713,1.0,-0.0,-0.2325581395348837,-0.14607230144093084,0.0
2019-03-14,-0.0,-0.12297283106050377,1.0,-0.0,-0.23185861949982747,-0.14537107880642694,0.0
2019-03-15,-0.0,-0.12127816271624607,1.0,-0.0,-0.2321404415853787,-0.14959493785039002,0.0
2019-03-18,-0.0,-0.12449896389514921,1.0,-0.0,-0.2339479376219503,-0.15411492444753677,0.0
2019-03-19,-0.0,-0.12515915843084946,1.0,-0.0,-0.2327502576850785,-0.15788516340265568,0.0
2019-03-20,-0.0,-0.12749844440060099,1.0,-0.0,-0.2319284879573842,-0.15823101789318725,0.0
2019-03-21,-0.0,-0.12775029589390305,1.0,-0.0,-0.24248126005280565,-0.14717307517222541,0.0
2019-03-22,-0.0,-0.12673444885180626,1.0,-0.0,-0.2509004696120002,-0.14214501740148028,0.0
2019-03-25,-0.0,-0.12221143047925458,1.0,-0.0,-0.25310346920812216,-0.14227395514007346,0.0
2019-03-26,-0.0,-0.11720456199951469,1.0,-0.0,-0.2532000727978646,-0.14621754428536762,0.0
2019-03-27,-0.0,-0.11725214439426544,1.0,-0.0,-0.2531446064316673,-0.14509138302064076,0.0
2019-03-28,-0.0,-0.11903572131619194,1.0,-0.0,-0.2517300383106952,-0.14347582489135208,0.0
2019-03-29,-0.0,-0.11713373965910982,1.0,-0.0,-0.25182619742593126,-0.1434188835619546,0.0
2019-04-01,-0.0,-0.12322733945787236,1.0,-0.0,-0.2544155706566979,-0.13583460717691037,0.0
2019-04-02,-0.0,-0.11869114662027076,1.0,-0.0,-0.25223204065747906,-0.15525845886177372,0.0
2019-04-03,-0.0,-0.11875400628796436,1.0,-0.0,-0.2533805439394402,-0.1540703885717774,0.0
2019-04-04,-0.0,-0.11927979702259041,1.0,-0.0,-0.2491211444991288,-0.1600434078195213,0.0
2019-04-05,-0.0,-0.11911204880062376,1.0,-0.0,-0.24979742848843434,-0.15991683101713833,0.0
2019-04-08,-0.0,-0.118989741472886,1.0,-0.0,-0.249430506505221,-0.1604060603280894,0.0
2019-04-09,-0.0,-0.11409097871036912,1.0,-0.0,-0.2614795527645888,-0.156057589217338,0.0
2019-04-10,-0.0,-0.11107199706134442,1.0,-0.0,-0.2665146320558344,-0.1529631443614546,0.0
2019-04-11,-0.0,-0.11564677950524621,1.0,-0.0,-0.2618518802175078,-0.15424676418779198,0.0
2019-04-12,-0.0,-0.11496629901960784,1.0,-0.0,-0.2619485294117647,-0.15494791666666666,0.0
2019-04-15,-0.0,-0.11554969648660249,1.0,-0.0,-0.2606229689128702,-0.15672328162364338,0.0
2019-04-16,-0.0,-0.11319107216715943,1.0,-0.0,-0.2604512936779056,-0.15825916450926025,0.0
2019-04-17,-0.0,-0.11218518291561984,1.0,-0.0,-0.26178074636926285,-0.157975366137631,0.0
2019-04-18,-0.0,-0.11186035463058036,1.0,-0.0,-0.2579117561416683,-0.1627714517785168,0.0
2019-04-22,-0.0,-0.1134820413555781,1.0,-0.0,-0.25891787261498755,-0.16383998525209698,0.0
2019-04-23,-0.0,-0.11169142383139526,1.0,-0.0,-0.26081813852747354,-0.16359698305657538,0.0
2019-04-24,-0.0,-0.11180162347128235,1.0,-0.0,-0.257775936411484,-0.1648943516088938,0.0
2019-04-25,-0.0,-0.11072037347010856,1.0,-0.0,-0.261582641011072,-0.16333174649487858,0.0
2019-04-26,-0.0,-0.10821039028967894,1.0,-0.0,-0.2598956971216713,-0.17028444841007337,0.0
2019-04-29,-0.0,-0.10497738948534162,1.0,-0.0,-0.25912880302704033,-0.1740240563570923,0.0
2019-04-30,-0.0,-0.10503490911327777,1.0,-0.0,-0.25997293390336174,-0.17283855688493835,0.0
2019-05-01,-0.0,-0.10562329894053789,1.0,-0.0,-0.2561930097027663,-0.17584918426029864,0.0
2019-05-02,-0.0,-0.10164569215876089,1.0,-0.0,-0.2544753299835585,-0.18047296362882037,0.0
2019-05-03,-0.0,-0.09620237582322891,1.0,-0.0,-0.2595248353542192,-0.18301840339755032,0.0
2019-05-06,-0.0,-0.09257606990123989,1.0,-0.0,-0.25965295511183584,-0.186090514721718,0.0
2019-05-07,-0.0,-0.09451350852360145,1.0,-0.0,-0.2583235891439473,-0.18573450673887623,0.0
2019-05-08,-0.0,-0.09682586129891729,1.0,-0.0,-0.2556252021376538,-0.1876299456345967,0.0
2019-05-09,-0.0,-0.09580561714708055,1.0,-0.0,-0.25734478935698446,-0.18663771864991377,0.0
2019-05-10,-0.0,-0.09668036382104438,1.0,-0.0,-0.25579820551887594,-0.18651215045323732,0.0
2019-05-13,-0.0,-0.09719508254735126,1.0,-0.0,-0.2540119705199021,-0.1874047974397243,0.0
2019-05-14,-0.0,-0.09367391004731934,1.0,-0.0,-0.25345706803877427,-0.1842391387574463,0.0
2019-05-15,-0.0,-0.09452004413387274,1.0,-0.0,-0.25461260267255115,-0.18330881451514036,0.0
2019-05-16,-0.0,-0.0961668199938669,1.0,-0.0,-0.2522232444035572,-0.18486660533578655,0.0
2019-05-17,-0.0,-0.09527533698302433,1.0,-0.0,-0.24572541442394688,-0.1924828633206054,0.0
2019-05-20,-0.0,-0.08951089618021547,1.0,-0.0,-0.2467556317335945,-0.19409586190009792,0.0
2019-05-21,-0.0,-0.09250852172849697,1.0,-0.0,-0.2423839439935189,-0.19368398526467037,0.0
2019-05-22,-0.0,-0.09087995604798096,1.0,-0.0,-0.24372005005646616,-0.1915117663217654,0.0
2019-05-23,-0.0,-0.09653741091730378,1.0,-0.0,-0.23873399563552014,-0.1907704985578904,0.0
2019-05-24,-0.0,-0.09815295374751945,1.0,-0.0,-0.23903220882308046,-0.18931460845672418,0.0
2019-05-28,-0.0,-0.09629211253415562,1.0,-0.0,-0.2398601718847792,-0.19035552366850358,0.0
2019-05-29,-0.0,-0.1036741408725323,1.0,-0.0,-0.2421246648793566,-0.1774768462100902,0.0
2019-05-30,-0.0,-0.10490140672969712,1.0,-0.0,-0.24584930732690807,-0.17662781995081792,0.0
2019-05-31,-0.0,-0.10740797311745838,1.0,-0.0,-0.24372995265006875,-0.1762639376813808,0.0
2019-06-03,-0.0,-0.10941165717071387,1.0,-0.0,-0.24562018220042048,-0.16838304743913957,0.0
2019-06-04,-0.0,-0.10652575071296762,1.0,-0.0,-0.26295160970551,-0.15558707355385765,0.0
2019-06-05,-0.0,-0.10875742702144148,1.0,-0.0,-0.26358897989575575,-0.14724877292689226,0.0
2019-06-06,-0.0,-0.10917435375286841,1.0,-0.0,-0.2635898059358996,-0.14690819567496924,0.0
2019-06-07,-0.0,-0.11043215224892458,1.0,-0.0,-0.26249866994999016,-0.14712633195008135,0.0
2019-06-10,-0.0,-0.11035122114317847,1.0,-0.0,-0.26207085214061004,-0.14735786258149822,0.0
2019-06-11,-0.0,-0.10989094443938151,1.0,-0.0,-0.26600139736930045,-0.14298733254351592,0.0
2019-06-12,-0.0,-0.10673857732681262,1.0,-0.0,-0.26673979615156085,-0.1500525618172677,0.0
2019-06-13,-0.0,-0.10963875630918435,1.0,-0.0,-0.2666249866573141,-0.14861464798182347,0.0
2019-06-14,-0.0,-0.1099306455300663,1.0,-0.0,-0.2638975687828672,-0.15043060742321468,0.0
2019-06-17,-0.0,-0.10518046190926564,1.0,-0.0,-0.27241663361503493,-0.147862830643439,0.0
2019-06-18,-0.0,-0.10510817491074427,1.0,-0.0,-0.2718714717280522,-0.1487595740136096,0.0
2019-06-19,-0.0,-0.10349818691531829,1.0,-0.0,-0.27656397598805493,-0.14353840997044215,0.0
2019-06-20,-0.0,-0.10424957687205526,1.0,-0.0,-0.27627586417211775,-0.14425994541268317,0.0
2019-06-21,-0.0,-0.10374965620511567,1.0,-0.0,-0.28068942334138064,-0.14352290437918283,0.0
2019-06-24,-0.0,-0.09458631881927859,1.0,-0.0,-0.2812480862269582,-0.15516871823136752,0.0
2019-06-25,-0.0,-0.08909784223341859,1.0,-0.0,-0.2858083584740961,-0.1565108194612475,0.0
2019-06-26,-0.0,-0.088058030579539,1.0,-0.0,-0.2869170487831061,-0.15860260401490636,0.0
2019-06-27,-0.0,-0.08749233599019007,1.0,-0.0,-0.2830012262415696,-0.1623083997547517,0.0
2019-06-28,-0.0,-0.08060932064426156,1.0,-0.0,-0.2891974315357148,-0.16268983801511042,0.0
2019-07-01,-0.0,-0.07900258849117003,1.0,-0.0,-0.2911056992755288,-0.16154329213190582,0.0
2019-07-02,-0.0,-0.08112202736204205,1.0,-0.0,-0.28731674471275975,-0.16189208214733877,0.0
2019-07-03,-0.0,-0.07876125160737248,1.0,-0.0,-0.2911487355336476,-0.16092094789051498,0.0
2019-07-05,-0.0,-0.08257385772830142,1.0,-0.0,-0.2865312863172059,-0.16004036944155606,0.0
2019-07-08,-0.0,-0.0828241476231211,1.0,-0.0,-0.2864933398509104,-0.15822436759134792,0.0
2019-07-09,-0.0,-0.08153045177641724,1.0,-0.0,-0.28648640395743313,-0.15878589859077513,0.0
2019-07-10,-0.0,-0.07824824212778966,1.0,-0.0,-0.2879700397431978,-0.1623662488535616,0.0
2019-07-11,-0.0,-0.07608845359247074,1.0,-0.0,-0.2934424975131992,-0.1607927155865024,0.0
2019-07-12,-0.0,-0.07469540194697852,1.0,-0.0,-0.2945570317761587,-0.16137574236208901,0.0
2019-07-15,-0.0,-0.08201289058313813,1.0,-0.0,-0.2978918844440362,-0.1510433411411687,0.0
2019-07-16,-0.0,-0.08224379191034631,1.0,-0.0,-0.29633485409841087,-0.15240821825530482,0.0
2019-07-17,-0.0,-0.08219366892812839,1.0,-0.0,-0.29701211387965754,-0.15224282892016477,0.0
2019-07-18,-0.0,-0.08251208912284998,1.0,-0.0,-0.2967803146232479,-0.15097631144028892,0.0
2019-07-19,-0.0,-0.08375229920294298,1.0,-0.0,-0.3017780502759044,-0.14728694052728386,0.0
2019-07-22,-0.0,-0.08548478751670226,1.0,-0.0,-0.30831963877071467,-0.1420190136843237,0.0
2019-07-23,-0.0,-0.08650641271791722,1.0,-0.0,-0.3079179786498733,-0.14155594808386454,0.0
2019-07-24,-0.0,-0.08733751784042602,1.0,-0.0,-0.30845137428830127,-0.1388867574162459,0.0
2019-07-25,-0.0,-0.08272106756653116,1.0,-0.0,-0.3154076232839942,-0.13573126773525576,0.0
2019-07-26,-0.0,-0.08054648327889967,1.0,-0.0,-0.31668123342073384,-0.13611481668890013,0.0
2019-07-29,-0.0,-0.07719206760632506,1.0,-0.0,-0.31597674882287086,-0.14056532875262648,0.0
2019-07-30,-0.0,-0.0771721449835804,1.0,-0.0,-0.3155633305711567,-0.14180707731025383,0.0
2019-07-31,-0.0,-0.0771614883007288,1.0,-0.0,-0.31550441120061373,-0.14166474875335633,0.0
2019-08-01,-0.0,-0.08304975627701647,1.0,-0.0,-0.3124406021030688,-0.13735859468407982,0.0
2019-08-02,-0.0,-0.07883493361510543,1.0,-0.0,-0.32088329428339535,-0.13165188894503912,0.0
2019-08-05,-0.0,-0.07675119756355121,1.0,-0.0,-0.3220183345831867,-0.13166312116435314,0.0
2019-08-06,-0.0,-0.0777457396982318,1.0,-0.0,-0.31363754252673653,-0.13423955329763376,0.0
2019-08-07,-0.0,-0.08434578727809751,1.0,-0.0,-0.30082823300143113,-0.1373283395755306,0.0
2019-08-08,-0.0,-0.08416565164433618,1.0,-0.0,-0.3006242387332521,-0.13772838002436052,0.0
2019-08-09,-0.0,-0.07774542807751797,1.0,-0.0,-0.29286082552391346,-0.14577078215509656,0.0
2019-08-12,-0.0,-0.07626463859893648,1.0,-0.0,-0.3014528762100989,-0.137258169588074,0.0
2019-08-13,-0.0,-0.07363912892144252,1.0,-0.0,-0.3020021489429319,-0.13769881505470724,0.0
2019-08-14,-0.0,-0.07708204486144841,1.0,-0.0,-0.2973918814957838,-0.13396587875039598,0.0
2019-08-15,-0.0,-0.07722159305398263,1.0,-0.0,-0.2989354473386184,-0.13384673461683655,0.0
2019-08-16,-0.0,-0.07983841684822077,1.0,-0.0,-0.2929375453885258,-0.14017489711934156,0.0
2019-08-19,-0.0,-0.07937107298211696,1.0,-0.0,-0.2934086515224746,-0.13761176897051716,0.0
2019-08-20,-0.0,-0.08069386152963556,1.0,-0.0,-0.29273226848636735,-0.13629638576043962,0.0
2019-08-21,-0.0,-0.08213536874179778,1.0,-0.0,-0.29423921077640175,-0.1320803101383253,0.0
2019-08-22,-0.0,-0.08224611996802463,1.0,-0.0,-0.2943394518936366,-0.13170238759596387,0.0
2019-08-23,-0.0,-0.08120012671021073,1.0,-0.0,-0.2941637880319189,-0.13310605946329174,0.0
2019-08-26,-0.0,-0.07753517855269665,1.0,-0.0,-0.2926675757893633,-0.12835114114879143,0.0
2019-08-27,-0.0,-0.07642673213964908,1.0,-0.0,-0.29069105934487094,-0.12997784298460985,0.0
2019-08-28,-0.0,-0.0764405587077264,1.0,-0.0,-0.29013279039477824,-0.13049987274877614,0.0
2019-08-29,-0.0,-0.07728666517089224,1.0,-0.0,-0.2904793957071274,-0.12799341859247626,0.0
2019-08-30,-0.0,-0.07884227058559569,1.0,-0.0,-0.28859471991623664,-0.12835240445740784,0.0
2019-09-03,-0.0,-0.0811049426130157,1.0,-0.0,-0.28802729435707125,-0.12726891825160488,0.0
2019-09-04,-0.0,-0.07591262716935966,1.0,-0.0,-0.289706762417714,-0.13049072411729504,0.0
2019-09-05,-0.0,-0.07678053737409965,1.0,-0.0,-0.2897725574583819,-0.12782808810783347,0.0
2019-09-06,-0.0,-0.07628573561245056,1.0,-0.0,-0.2936179741733224,-0.1229678286183474,0.0
2019-09-09,-0.0,-0.07350460523369508,1.0,-0.0,-0.29373479227932947,-0.12554299959694876,0.0
2019-09-10,-0.0,-0.0735232634533835,1.0,-0.0,-0.29297318282267215,-0.12666487487308128,0.0
2019-09-11,-0.0,-0.07097313682450089,1.0,-0.0,-0.2958234406964416,-0.12641670026430138,0.0
2019-09-12,-0.0,-0.07031005090387975,1.0,-0.0,-0.2963919449461852,-0.12608040125990833,0.0
2019-09-13,-0.0,-0.07065022689276332,1.0,-0.0,-0.2968264867446859,-0.12523883448770004,0.0
2019-09-16,-0.0,-0.07201265369464008,1.0,-0.0,-0.2952578488719112,-0.12491046914169752,0.0
