Date,ACM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.11248798205319945,-0.6068796068796068,-0.0,-0.41269629313107575,-0.538590962504006,0.0
2018-10-25,1.0,-0.09510320770057965,-0.5871167414168437,-0.0,-0.41464054344690116,-0.525952736905605,0.0
2018-10-26,1.0,-0.08693839257792141,-0.5804232252684249,-0.0,-0.4174397998540602,-0.5212655060981966,0.0
2018-10-29,1.0,-0.07483770449233965,-0.5851986497013763,-0.0,-0.41191898208257594,-0.5247987535705012,0.0
2018-10-30,1.0,-0.07933579335793359,-0.585598461618419,-0.0,-0.4121407411257211,-0.5215425393690556,0.0
2018-10-31,1.0,-0.08652849740932642,-0.567279792746114,-0.0,-0.4158808290155441,-0.5209844559585493,0.0
2018-11-01,1.0,-0.06717636387197097,-0.5844758325774264,-0.0,-0.4170791758455358,-0.5229493326422184,0.0
2018-11-02,1.0,-0.06503298774740811,-0.6061105874960728,-0.0,-0.4169284741857786,-0.5299769609383181,0.0
2018-11-05,1.0,-0.05866911668197926,-0.6283239270245439,-0.0,-0.42152513453209084,-0.5165244782779892,0.0
2018-11-06,1.0,-0.04834077855775367,-0.6277387789831951,-0.0,-0.44216656030631774,-0.5407626037013401,0.0
2018-11-07,1.0,-0.04954906878702172,-0.629729441272213,-0.0,-0.4459149367629009,-0.5430385826351459,0.0
2018-11-08,1.0,-0.04511558538404176,-0.6299403430275914,-0.0,-0.4445243421753489,-0.5436774262277618,0.0
2018-11-09,1.0,-0.045139813581890814,-0.6298002663115846,-0.0,-0.4446870838881491,-0.5434886817576565,0.0
2018-11-12,1.0,-0.04436932740677651,-0.6289159191929946,-0.0,-0.4449442389076682,-0.543371217162173,0.0
2018-11-13,1.0,-0.04917591295917268,-0.6406334159215771,-0.0,-0.4511203274803404,-0.5521652483033502,0.0
2018-11-14,1.0,-0.051992225461613216,-0.640886513335493,-0.0,-0.45373069862865784,-0.5529100529100529,0.0
2018-11-15,1.0,-0.053470535251248744,-0.6571225809973524,-0.0,-0.4764036356688594,-0.5424843737205558,0.0
2018-11-16,1.0,-0.061784960568699324,-0.6812729090303232,-0.0,-0.48972564700655336,-0.5440686437854049,0.0
2018-11-19,1.0,-0.07538167938931296,-0.687219353390211,-0.0,-0.4935170633138751,-0.5503480017961383,0.0
2018-11-20,1.0,-0.06070439477438666,-0.6853442246901839,-0.0,-0.49453100959521074,-0.5568579181469773,0.0
2018-11-21,1.0,-0.05558050752301819,-0.6897877835167303,-0.0,-0.4973613294408264,-0.5643386481024029,0.0
2018-11-23,1.0,-0.05526789734353895,-0.6983340837460603,-0.0,-0.4956945069788384,-0.5647512381809996,0.0
2018-11-26,1.0,-0.054375052770819846,-0.7040893867327123,-0.0,-0.4935971405251752,-0.5623821451690073,0.0
2018-11-27,1.0,-0.05590869282707574,-0.7056247704607734,-0.0,-0.4975562900810803,-0.566008418792553,0.0
2018-11-28,1.0,-0.05307602935759019,-0.7225197653659781,-0.0,-0.4937799314233897,-0.5643401626569186,0.0
2018-11-29,1.0,-0.012716893686768777,-0.7202565986548352,-0.0,-0.5070932007008421,-0.5859096817950601,0.0
2018-11-30,1.0,-0.012348120938118112,-0.7204294998587172,-0.0,-0.5072901949703306,-0.5855891494772535,0.0
2018-12-03,1.0,-0.014770085615467483,-0.7220615750978057,-0.0,-0.5099506718829734,-0.5881669218120995,0.0
2018-12-04,1.0,-0.0018186468131056238,-0.7360972976045012,-0.0,-0.5114944161859566,-0.5922252848739735,0.0
2018-12-06,1.0,-0.0,-0.7113990652374689,-0.0,-0.5072905880048137,-0.5800005597380425,0.0
2018-12-07,1.0,-0.0,-0.7129627031122836,-0.0,-0.5073387028877726,-0.5860859315802768,0.0
2018-12-10,1.0,-0.0,-0.7120446615491974,-0.0,-0.5015491974877878,-0.5777529658060013,0.0
2018-12-11,1.0,-0.0,-0.7135870780236978,-0.0,-0.4970657276995305,-0.5838922423429466,0.0
2018-12-12,1.0,-0.0,-0.7135790738618898,-0.0,-0.49766648967386745,-0.583405527764581,0.0
2018-12-13,1.0,-0.0,-0.715396665547723,-0.0,-0.49728656148595723,-0.5846760657938905,0.0
2018-12-14,1.0,-0.0,-0.714329669100165,-0.0,-0.49808396967916985,-0.584710917177142,0.0
2018-12-17,1.0,-0.0,-0.7121220573468704,-0.0,-0.4874205065268325,-0.5897021086689724,0.0
2018-12-18,1.0,-0.0,-0.7037016482601698,-0.0,-0.4812142738220767,-0.5899328486597482,0.0
2018-12-19,1.0,-0.0,-0.704395879036961,-0.0,-0.4822693066007609,-0.5902640859737303,0.0
2018-12-20,1.0,-0.0,-0.6980813422298512,-0.0,-0.48337440128464243,-0.587142501176666,0.0
2018-12-21,1.0,-0.0,-0.6979615512098112,-0.0,-0.48199094022759914,-0.5821456192685892,0.0
2018-12-24,1.0,-0.0,-0.6886314862708414,-0.0,-0.4756506905849337,-0.5870797336708303,0.0
2018-12-26,1.0,-0.0,-0.6943366314983873,-0.0,-0.4600666921773356,-0.5788552998414693,0.0
2018-12-27,1.0,-0.0,-0.6791223583254812,-0.0,-0.43623637097859735,-0.576793646520393,0.0
2018-12-28,1.0,-0.0,-0.6815454569914171,-0.0,-0.4345790620711922,-0.5744343100061883,0.0
2018-12-31,1.0,-0.0,-0.6807566054996502,-0.0,-0.43504816229887533,-0.5748264542861755,0.0
2019-01-02,1.0,-0.0,-0.680473372781065,-0.0,-0.4342657342657342,-0.5748789671866595,0.0
2019-01-03,1.0,-0.0,-0.6809484081061442,-0.0,-0.43189708534058185,-0.5784374411281858,0.0
2019-01-04,1.0,-0.0,-0.6819693231792342,-0.0,-0.42057277700311063,-0.5789981765526119,0.0
2019-01-07,1.0,-0.0,-0.6776364996260285,-0.0,-0.4179933753606154,-0.5755956832994977,0.0
2019-01-08,1.0,-0.0,-0.6761815754339119,-0.0,-0.41879839786381845,-0.5752202937249666,0.0
2019-01-09,1.0,-0.0,-0.6729014355088319,-0.0,-0.4185121938203746,-0.5768184001280752,0.0
2019-01-10,1.0,-0.0,-0.6720104564005441,-0.0,-0.41913627997545944,-0.5763290565232468,0.0
2019-01-11,1.0,-0.0,-0.6683331105467183,-0.0,-0.42213607806442993,-0.582943456757118,0.0
2019-01-14,1.0,-0.0,-0.6688858586668806,-0.0,-0.4272880404267266,-0.5775781396219352,0.0
2019-01-15,1.0,-0.0,-0.6646069068828077,-0.0,-0.4282695342802878,-0.5821095150201964,0.0
2019-01-16,1.0,-0.0,-0.6650716424294268,-0.0,-0.41675577416595383,-0.5914242942686055,0.0
2019-01-17,1.0,-0.0,-0.6649740766476028,-0.0,-0.41661767063979904,-0.5909188091292961,0.0
2019-01-18,1.0,-0.0,-0.6606323919864833,-0.0,-0.4222383136213694,-0.5990291522514549,0.0
2019-01-22,1.0,-0.0,-0.7019961468479076,-0.0,-0.32393235577437657,-0.6498715615969175,0.0
2019-01-23,1.0,-0.0,-0.6831648658069014,-0.0,-0.32501273560876204,-0.6730031906051425,0.0
2019-01-24,1.0,-0.0,-0.6782736898539069,-0.0,-0.3331188848679802,-0.6692400482509047,0.0
2019-01-25,1.0,-0.0,-0.6956801372065602,-0.0,-0.25503805338192737,-0.7290706399399722,0.0
2019-01-28,1.0,-0.0,-0.6880504833512352,-0.0,-0.2695488721804511,-0.7276852846401719,0.0
2019-01-29,1.0,-0.0,-0.6826046011031885,-0.0,-0.2742365128481098,-0.7338625050450692,0.0
2019-01-30,1.0,-0.0,-0.6819869759431677,-0.0,-0.2731822829772348,-0.7357515741886873,0.0
2019-01-31,1.0,-0.0,-0.6909609997845292,-0.0,-0.25010773540185305,-0.7523163111398405,0.0
2019-02-01,1.0,-0.0,-0.6904119930974979,-0.0,-0.2584663503019845,-0.7474115616911131,0.0
2019-02-04,1.0,-0.0,-0.691625084288604,-0.0,-0.2637626432906271,-0.7418476062036412,0.0
2019-02-05,1.0,-0.0,-0.7004379088500838,-0.0,-0.2678812780450884,-0.7348218630048117,0.0
2019-02-06,1.0,-0.0,-0.7069527430744159,-0.0,-0.256762629005975,-0.7521998913633894,0.0
2019-02-07,1.0,-0.0,-0.7141002056054538,-0.0,-0.25097392057136675,-0.7402337409371279,0.0
2019-02-08,1.0,-0.0,-0.7064054997817547,-0.0,-0.25158227848101267,-0.770105848974247,0.0
2019-02-11,1.0,-0.0,-0.7022339960672931,-0.0,-0.2533045663098099,-0.7755079746558882,0.0
2019-02-12,1.0,-0.0,-0.7057424118129614,-0.0,-0.2571780147662018,-0.7715887339349192,0.0
2019-02-13,1.0,-0.0,-0.7100197433366239,-0.0,-0.2602007239223429,-0.7719096193923439,0.0
2019-02-14,1.0,-0.0,-0.7061939131150691,-0.0,-0.2659787590219271,-0.7721671835121711,0.0
2019-02-15,1.0,-0.0,-0.7006061935979372,-0.0,-0.26820638011904435,-0.7741448830128644,0.0
2019-02-19,1.0,-0.0,-0.6944893541227085,-0.0,-0.2731482750116461,-0.7725865234428522,0.0
2019-02-20,1.0,-0.0,-0.6981007975006167,-0.0,-0.27136945380799693,-0.7710816958535449,0.0
2019-02-21,1.0,-0.0,-0.7043814645120581,-0.0,-0.26974676945869575,-0.7694312601168756,0.0
2019-02-22,1.0,-0.0,-0.702224538497408,-0.0,-0.2743506048221192,-0.7664097429848863,0.0
2019-02-25,1.0,-0.0,-0.7001540492957747,-0.0,-0.28053477112676056,-0.7701914612676056,0.0
2019-02-26,1.0,-0.0,-0.7025920123141199,-0.0,-0.27607817267254886,-0.770044803606278,0.0
2019-02-27,1.0,-0.0,-0.7056024643142,-0.0,-0.2806732858439451,-0.7640749195522428,0.0
2019-02-28,1.0,-0.0,-0.7044272624714526,-0.0,-0.28043914921718077,-0.7666950994689486,0.0
2019-03-01,1.0,-0.0,-0.7081521439973578,-0.0,-0.2862608025540816,-0.7578301315572191,0.0
2019-03-04,1.0,-0.0,-0.7127938056267394,-0.0,-0.2887768317213634,-0.7539334821305558,0.0
2019-03-05,1.0,-0.0,-0.7049130554788849,-0.0,-0.3020149047750483,-0.7532431686447695,0.0
2019-03-06,1.0,-0.0,-0.7060252270155392,-0.0,-0.30040572989980957,-0.753636388727885,0.0
2019-03-07,1.0,-0.0,-0.6775649493615147,-0.0,-0.31957287538529283,-0.7549537648612946,0.0
2019-03-08,1.0,-0.0,-0.6772679586991331,-0.0,-0.31812158356799736,-0.7653911987190105,0.0
2019-03-11,1.0,-0.0,-0.677224611313265,-0.0,-0.31932958429815855,-0.7600893152497518,0.0
2019-03-12,1.0,-0.0,-0.6587512454334109,-0.0,-0.32801948411380494,-0.7808313959924721,0.0
2019-03-13,1.0,-0.0,-0.6637430958394627,-0.0,-0.33364789475145024,-0.778123178550612,0.0
2019-03-14,1.0,-0.0,-0.6644377237035598,-0.0,-0.3333425820593213,-0.776837490635665,0.0
2019-03-15,1.0,-0.0,-0.6650320006649489,-0.0,-0.33358268916410383,-0.7720333582689165,0.0
2019-03-18,1.0,-0.0,-0.673309549027259,-0.0,-0.340710184514187,-0.773203634539272,0.0
2019-03-19,1.0,-0.0,-0.6728393340212511,-0.0,-0.3420531555902613,-0.7739632428814457,0.0
2019-03-20,1.0,-0.0,-0.6778420361523202,-0.0,-0.3400664934484396,-0.7759059033889308,0.0
2019-03-21,1.0,-0.0,-0.6788837053384362,-0.0,-0.3547783333798922,-0.7598681453753107,0.0
2019-03-22,1.0,-0.0,-0.6759932848349189,-0.0,-0.37495803021824287,-0.7470341354224959,0.0
2019-03-25,1.0,-0.0,-0.6294258240231226,-0.0,-0.39883830804291037,-0.750903229392474,0.0
2019-03-26,1.0,-0.0,-0.6358750139244737,-0.0,-0.39857413389773866,-0.7504455831569566,0.0
2019-03-27,1.0,-0.0,-0.6270318414606992,-0.0,-0.4058951235804943,-0.7504175016700068,0.0
2019-03-28,1.0,-0.0,-0.6238639531642041,-0.0,-0.40577083914134376,-0.7582102035126846,0.0
2019-03-29,1.0,-0.0,-0.628357834249212,-0.0,-0.40453011241596704,-0.7565622472035484,0.0
2019-04-01,1.0,-0.0,-0.6311809353722514,-0.0,-0.40453733675633435,-0.7547438330170777,0.0
2019-04-02,1.0,-0.0,-0.6299534779440614,-0.0,-0.4090577882405695,-0.7635222240905779,0.0
2019-04-03,1.0,-0.0,-0.6297500280237642,-0.0,-0.41021185965698914,-0.7624145275193365,0.0
2019-04-04,1.0,-0.0,-0.627920020191256,-0.0,-0.41260270899352197,-0.7638183908690652,0.0
2019-04-05,1.0,-0.0,-0.6277901002330348,-0.0,-0.41171350759468794,-0.7681163489344975,0.0
2019-04-08,1.0,-0.0,-0.6271191197934209,-0.0,-0.4125968339508252,-0.7670932974065342,0.0
2019-04-09,1.0,-0.0,-0.6222415877210243,-0.0,-0.4224271216934191,-0.7664520844460687,0.0
2019-04-10,1.0,-0.0,-0.6167556929997188,-0.0,-0.41973573235872924,-0.7748664605004216,0.0
2019-04-11,1.0,-0.0,-0.6060044373297385,-0.0,-0.4470188446092061,-0.7554132614373578,0.0
2019-04-12,1.0,-0.0,-0.6048525401332621,-0.0,-0.44637184064775504,-0.7602125446315611,0.0
2019-04-15,1.0,-0.0,-0.6036137457431539,-0.0,-0.4518307956432411,-0.7589991838113196,0.0
2019-04-16,1.0,-0.0,-0.6031589616532462,-0.0,-0.4557125964299792,-0.7566022861647617,0.0
2019-04-17,1.0,-0.0,-0.5978423143010057,-0.0,-0.4590856595588857,-0.7598659192698798,0.0
2019-04-18,1.0,-0.0,-0.5878490714909684,-0.0,-0.46138022374390614,-0.7687322117958688,0.0
2019-04-22,1.0,-0.0,-0.5828174031040625,-0.0,-0.4689452407203234,-0.7752523110847256,0.0
2019-04-23,1.0,-0.0,-0.5772654064592694,-0.0,-0.4708541719646238,-0.77745754570371,0.0
2019-04-24,1.0,-0.0,-0.570047628441789,-0.0,-0.476256235380323,-0.7719471296113632,0.0
2019-04-25,1.0,-0.0,-0.5614977751658132,-0.0,-0.4806761257101279,-0.7563876528698963,0.0
2019-04-26,1.0,-0.0,-0.5543618513323983,-0.0,-0.46894810659186537,-0.7817391304347826,0.0
2019-04-29,1.0,-0.0,-0.5501985569662733,-0.0,-0.4632250125845965,-0.7831534202136585,0.0
2019-04-30,1.0,-0.0,-0.5438155136268343,-0.0,-0.46286512928022355,-0.7885674353598883,0.0
2019-05-01,1.0,-0.0,-0.5186795310484097,-0.0,-0.48765916867672626,-0.7983956919279744,0.0
2019-05-02,1.0,-0.0,-0.5203815401879647,-0.0,-0.48315331743582557,-0.8019077009398232,0.0
2019-05-03,1.0,-0.0,-0.5192469558386174,-0.0,-0.48260479209920876,-0.8038269457381739,0.0
2019-05-06,1.0,-0.0,-0.5139927725018909,-0.0,-0.48530688853405046,-0.802056195198476,0.0
2019-05-07,1.0,-0.0,-0.5175264086973578,-0.0,-0.48247359130264234,-0.8019838045336097,0.0
2019-05-08,1.0,-0.0,-0.5180786855929362,-0.0,-0.48549793226779925,-0.7906840281658657,0.0
2019-05-09,1.0,-0.0,-0.5149412423055401,-0.0,-0.5113878007834359,-0.7716284275321769,0.0
2019-05-10,1.0,-0.0,-0.5157941859489102,-0.0,-0.5144232114378444,-0.7677177471251504,0.0
2019-05-13,1.0,-0.0,-0.517367714509453,-0.0,-0.5106555543125629,-0.768710146548831,0.0
2019-05-14,1.0,-0.0,-0.4783393501805054,-0.0,-0.5292418772563178,-0.7694251596778673,0.0
2019-05-15,1.0,-0.0,-0.4752543876673968,-0.0,-0.5340616075637009,-0.7633016330717831,0.0
2019-05-16,1.0,-0.0,-0.47623798043616816,-0.0,-0.53046803558068,-0.7644026934907306,0.0
2019-05-17,1.0,-0.0,-0.4706828645920008,-0.0,-0.5252676540744439,-0.7776668330837078,0.0
2019-05-20,1.0,-0.0,-0.4687179487179487,-0.0,-0.5253499653499654,-0.7779071379071378,0.0
2019-05-21,1.0,-0.0,-0.4651104834690148,-0.0,-0.5260840671207841,-0.777787007808606,0.0
2019-05-22,1.0,-0.0,-0.4594370173544798,-0.0,-0.5322594038030392,-0.7761631930028509,0.0
2019-05-23,1.0,-0.0,-0.4627428159725108,-0.0,-0.5262005708426857,-0.7821376118823953,0.0
2019-05-24,1.0,-0.0,-0.4580948430803263,-0.0,-0.521526337619245,-0.7854832019908751,0.0
2019-05-28,1.0,-0.0,-0.45221380797081423,-0.0,-0.5217235089270909,-0.789867890111105,0.0
2019-05-29,1.0,-0.0,-0.45723983773491184,-0.0,-0.5214283743135469,-0.7809421309711069,0.0
2019-05-30,1.0,-0.0,-0.4549111447857832,-0.0,-0.5173715387794462,-0.7829177572668412,0.0
2019-05-31,1.0,-0.0,-0.458302339036284,-0.0,-0.5248367633688734,-0.7719095242031021,0.0
2019-06-03,1.0,-0.0,-0.4746709982930456,-0.0,-0.554237101481196,-0.7242167281537361,0.0
2019-06-04,1.0,-0.0,-0.46873622741295723,-0.0,-0.5467717055971795,-0.7390094755398854,0.0
2019-06-05,1.0,-0.0,-0.4648037659423067,-0.0,-0.5582407356724507,-0.7138048059554436,0.0
2019-06-06,1.0,-0.0,-0.46158896913985553,-0.0,-0.5582731451083388,-0.7159389363099146,0.0
2019-06-07,1.0,-0.0,-0.4706944178541148,-0.0,-0.5524163772119355,-0.7118945381943496,0.0
2019-06-10,1.0,-0.0,-0.46993385447985564,-0.0,-0.5500737987208222,-0.7132783031760783,0.0
2019-06-11,1.0,-0.0,-0.4705206109377566,-0.0,-0.5563310888487436,-0.7103246291126075,0.0
2019-06-12,1.0,-0.0,-0.4696882612146592,-0.0,-0.556668582532775,-0.7105947395790569,0.0
2019-06-13,1.0,-0.0,-0.48261786702462806,-0.0,-0.5536531244007341,-0.70320247650878,0.0
2019-06-14,1.0,-0.0,-0.479554412086709,-0.0,-0.5672761112327567,-0.6901959710970001,0.0
2019-06-17,1.0,-0.0,-0.4750348827665454,-0.0,-0.5689858006620886,-0.6918552159995622,0.0
2019-06-18,1.0,-0.0,-0.5251640529418308,-0.0,-0.5835001668335001,-0.6718941163385608,0.0
2019-06-19,1.0,-0.0,-0.5322674660671164,-0.0,-0.5804813056874012,-0.6629472340189303,0.0
2019-06-20,1.0,-0.0,-0.5381831342743395,-0.0,-0.5821431554330577,-0.6637155822823575,0.0
2019-06-21,1.0,-0.0,-0.5409069398435543,-0.0,-0.5780975976393954,-0.6647273334632409,0.0
2019-06-24,1.0,-0.0,-0.5329226137377342,-0.0,-0.5766893398751115,-0.6780776092774309,0.0
2019-06-25,1.0,-0.0,-0.522962384630399,-0.0,-0.5848088559239327,-0.6805900231436299,0.0
2019-06-26,1.0,-0.0,-0.5253845939855899,-0.0,-0.572676440314908,-0.6838122791888057,0.0
2019-06-27,1.0,-0.0,-0.518076987354465,-0.0,-0.5756225279928695,-0.691688485321152,0.0
2019-06-28,1.0,-0.0,-0.5160607916272337,-0.0,-0.5766575739019094,-0.6907532149418248,0.0
2019-07-01,1.0,-0.0,-0.5100294493526699,-0.0,-0.5802355948213591,-0.6879757737400678,0.0
2019-07-02,1.0,-0.0,-0.5143618349845975,-0.0,-0.5705325673688009,-0.6903394110953848,0.0
2019-07-03,1.0,-0.0,-0.5186746152779703,-0.0,-0.5641203382781089,-0.6899764314432275,0.0
2019-07-05,1.0,-0.0,-0.5097974002937834,-0.0,-0.5669188769712591,-0.6948532468612288,0.0
2019-07-08,1.0,-0.0,-0.5063115934005094,-0.0,-0.5715590742996346,-0.6903720518215037,0.0
2019-07-09,1.0,-0.0,-0.505175754220869,-0.0,-0.5708552449487959,-0.691724328812621,0.0
2019-07-10,1.0,-0.0,-0.5032247349627702,-0.0,-0.5725080964375675,-0.6922523320508207,0.0
2019-07-11,1.0,-0.0,-0.5047350058149194,-0.0,-0.5716342692584593,-0.6926399734175112,0.0
2019-07-12,1.0,-0.0,-0.511238443226485,-0.0,-0.5654376349443614,-0.691413386480651,0.0
2019-07-15,1.0,-0.0,-0.5239863647701133,-0.0,-0.5601806945098801,-0.6872211290635479,0.0
2019-07-16,1.0,-0.0,-0.5306173318193148,-0.0,-0.5707203589331709,-0.668236076107126,0.0
2019-07-17,1.0,-0.0,-0.5251195841512982,-0.0,-0.5689993640611607,-0.6708325268891531,0.0
2019-07-18,1.0,-0.0,-0.5257136540746676,-0.0,-0.5674413463398458,-0.6702406941719402,0.0
2019-07-19,1.0,-0.0,-0.528219890940294,-0.0,-0.5753037894095829,-0.6645168433581532,0.0
2019-07-22,1.0,-0.0,-0.5223264955845306,-0.0,-0.5717963624283697,-0.6741964953076988,0.0
2019-07-23,1.0,-0.0,-0.5213398611456864,-0.0,-0.5656791967471578,-0.6790307858269023,0.0
2019-07-24,1.0,-0.0,-0.5221168603376453,-0.0,-0.5506741942556457,-0.6678360008770007,0.0
2019-07-25,1.0,-0.0,-0.5167389702873045,-0.0,-0.5567378789118987,-0.6549616654388694,0.0
2019-07-26,1.0,-0.0,-0.5148574232593643,-0.0,-0.5576849681042474,-0.6535903167766207,0.0
2019-07-29,1.0,-0.0,-0.5061095352389264,-0.0,-0.5591861226271001,-0.662175430940432,0.0
2019-07-30,1.0,-0.0,-0.505333152395169,-0.0,-0.5535350793866196,-0.6552042339530466,0.0
2019-07-31,1.0,-0.0,-0.5067072177266062,-0.0,-0.5530060283495357,-0.6557595177320372,0.0
2019-08-01,1.0,-0.0,-0.5008681497558329,-0.0,-0.5540965816603365,-0.6580303852414542,0.0
2019-08-02,1.0,-0.0,-0.5025963080771009,-0.0,-0.5516678900579072,-0.6643830030176984,0.0
2019-08-05,1.0,-0.0,-0.5022156974689395,-0.0,-0.5510697876736536,-0.6653617160101134,0.0
2019-08-06,1.0,-0.0,-0.5029506076365499,-0.0,-0.5295195494597289,-0.6621486890679313,0.0
2019-08-07,1.0,-0.0,-0.5063862970233133,-0.0,-0.5140229637796122,-0.6685310172362796,0.0
2019-08-08,1.0,-0.0,-0.5043024631601593,-0.0,-0.5142519092180273,-0.670485102721308,0.0
2019-08-09,1.0,-0.0,-0.5029822675980655,-0.0,-0.5117141321869962,-0.6720311660397636,0.0
2019-08-12,1.0,-0.0,-0.5030353497367572,-0.0,-0.5153110561942624,-0.6678038035886966,0.0
2019-08-13,1.0,-0.0,-0.49509448162782566,-0.0,-0.5171088353089804,-0.675778835040185,0.0
2019-08-14,1.0,-0.0,-0.5003485628485628,-0.0,-0.5081510081510081,-0.6727531102531102,0.0
2019-08-15,1.0,-0.0,-0.5116860325985801,-0.0,-0.4992156132840544,-0.6480363742721157,0.0
2019-08-16,1.0,-0.0,-0.5142280202991737,-0.0,-0.49701092010521564,-0.645720966070622,0.0
2019-08-19,1.0,-0.0,-0.5052335903754935,-0.0,-0.5031401542252962,-0.641518933672523,0.0
2019-08-20,1.0,-0.0,-0.498554568359634,-0.0,-0.504336294921098,-0.649277284179817,0.0
2019-08-21,1.0,-0.0,-0.5024503960369812,-0.0,-0.506821372751596,-0.6398050279477603,0.0
2019-08-22,1.0,-0.0,-0.5037325285895806,-0.0,-0.5081268530283779,-0.6353240152477764,0.0
2019-08-23,1.0,-0.0,-0.5068823124569856,-0.0,-0.509397003547038,-0.6307639366827253,0.0
2019-08-26,1.0,-0.0,-0.4947603414313854,-0.0,-0.5126460932370323,-0.6190151017728168,0.0
2019-08-27,1.0,-0.0,-0.4928090535195033,-0.0,-0.5095224373248107,-0.6173211432164095,0.0
2019-08-28,1.0,-0.0,-0.49294003615120635,-0.0,-0.5090247033243392,-0.617687894585178,0.0
2019-08-29,1.0,-0.0,-0.4886566069370219,-0.0,-0.5122864927171749,-0.6187781620035628,0.0
2019-08-30,1.0,-0.0,-0.49470962294519644,-0.0,-0.5138658012084751,-0.6300166231298979,0.0
2019-09-03,1.0,-0.0,-0.5011083548846783,-0.0,-0.5098960257560564,-0.6279622103763128,0.0
2019-09-04,1.0,-0.0,-0.5029837346852556,-0.0,-0.5098225602027884,-0.6276668779045205,0.0
2019-09-05,1.0,-0.0,-0.49482868356847354,-0.0,-0.5138962554365122,-0.6432322053675612,0.0
2019-09-06,1.0,-0.0,-0.49492190607515046,-0.0,-0.5157115960860226,-0.6411126726949696,0.0
2019-09-09,1.0,-0.0,-0.4882665250862756,-0.0,-0.5168303689938943,-0.6495354393416513,0.0
2019-09-10,1.0,-0.0,-0.48821343243960713,-0.0,-0.5177860366339262,-0.648659410671622,0.0
2019-09-11,1.0,-0.0,-0.47608915367838717,-0.0,-0.5674769934570988,-0.6161497952018725,0.0
2019-09-12,1.0,-0.0,-0.46360204190152077,-0.0,-0.5756673402105711,-0.6194299691587791,0.0
2019-09-13,1.0,-0.0,-0.46278859453133314,-0.0,-0.569395680391531,-0.6276731567187999,0.0
2019-09-16,1.0,-0.0,-0.46160191591271954,-0.0,-0.5720862160723789,-0.6273017562533262,0.0
2019-09-17,1.0,-0.0,-0.4808137215795772,-0.0,-0.5646589549262067,-0.6137481717856669,0.0
2019-09-18,1.0,-0.0,-0.4862341393344506,-0.0,-0.5693879179634507,-0.604447636528077,0.0
