Date,GFI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.4550064460678986,-2.4568113450795015,-0.0,-2.5026214009454235,-2.1803180060163303,0.0
2018-11-12,1.0,-0.4432764275502481,-2.3664956689933563,-0.0,-2.4696829534942393,-2.1303506853923135,0.0
2018-11-13,1.0,-0.3481214700826717,-2.3111238438241792,-0.0,-2.4417614799050504,-2.0843087501023163,0.0
2018-11-14,1.0,-0.34950503149799556,-2.3086803567045733,-0.0,-2.4407264992227766,-2.0824674793422235,0.0
2018-11-15,1.0,-0.351465125877012,-2.3427156417664055,-0.0,-2.4837804374742056,-2.0761865456046222,0.0
2018-11-16,1.0,-0.340087890625,-2.29052734375,-0.0,-2.4478352864583335,-2.0595703125,0.0
2018-11-19,1.0,-0.33896368829049367,-2.298327213382293,-0.0,-2.456221950224398,-2.0663402692778456,0.0
2018-11-20,1.0,-0.2026438819925842,-2.2626148637755925,-0.0,-2.4673545058842494,-2.128002579397066,0.0
2018-11-21,1.0,-0.21635758440323352,-2.2297511491520052,-0.0,-2.4512601046124587,-2.0278174037089873,0.0
2018-11-23,1.0,-0.21876231769806861,-2.205124162396532,-0.0,-2.4417027985810016,-2.0177374852187624,0.0
2018-11-26,1.0,-0.21645669291338582,-2.21251968503937,-0.0,-2.434488188976378,-2.0105511811023624,0.0
2018-11-27,1.0,-0.18231569072003753,-2.2228910953013843,-0.0,-2.4195919005550777,-1.9931201626143382,0.0
2018-11-28,1.0,-0.1819893316598682,-2.244744273611547,-0.0,-2.4210072168183245,-1.996626921870097,0.0
2018-11-29,1.0,-0.11106131899320336,-2.1218164164612743,-0.0,-2.312271267458361,-1.9237433714243035,0.0
2018-11-30,1.0,-0.11033144222155868,-2.121752762018513,-0.0,-2.3138996715437448,-1.9190056733353242,0.0
2018-12-03,1.0,-0.10394456289978679,-2.1775814803533353,-0.0,-2.368565336582394,-1.9649710630520865,0.0
2018-12-04,1.0,-0.08209067630667269,-2.166139478837174,-0.0,-2.3401867751167345,-1.9428377767736102,0.0
2018-12-06,1.0,-0.05427059712773998,-2.050718065003779,-0.0,-2.494708994708995,-1.9588813303099017,0.0
2018-12-07,1.0,-0.061275436871170284,-2.0518949996217564,-0.0,-2.4978440124063845,-1.9538543006278841,0.0
2018-12-10,1.0,-0.0,-2.092363416842741,-0.0,-2.5328252339269546,-1.9208421370359192,0.0
2018-12-11,1.0,-0.0,-2.098381730187538,-0.0,-2.531911675741077,-1.9317150635208713,0.0
2018-12-12,1.0,-0.0,-2.0995612044182175,-0.0,-2.5344984112573763,-1.9313814495385084,0.0
2018-12-13,1.0,-0.0,-2.0902783015310353,-0.0,-2.5273399200543025,-1.9243532694773358,0.0
2018-12-14,1.0,-0.0,-2.061310782241015,-0.0,-2.557157958320749,-1.9320446994865599,0.0
2018-12-17,1.0,-0.0,-2.0281669150521604,-0.0,-2.48435171385991,-1.9390461997019373,0.0
2018-12-18,1.0,-0.0,-2.020380536963225,-0.0,-2.514100925020681,-1.986011882379484,0.0
2018-12-19,1.0,-0.0,-2.0263138053230794,-0.0,-2.5206966749604165,-1.9927618185930784,0.0
2018-12-20,1.0,-0.0,-1.9670183723160921,-0.0,-2.46794067734081,-1.9434811480852947,0.0
2018-12-21,1.0,-0.0,-2.2134949494949496,-0.0,-2.7792323232323235,-2.088080808080808,0.0
2018-12-24,1.0,-0.0,-2.1015260536095517,-0.0,-2.706175377559896,-2.0993120898236737,0.0
2018-12-26,1.0,-0.0,-2.2755705138729274,-0.0,-2.7644065013955017,-2.1689377770481038,0.0
2018-12-27,1.0,-0.0,-2.124006854650257,-0.0,-2.4773329178999846,-2.188035519551332,0.0
2018-12-28,1.0,-0.0,-2.1391358602402124,-0.0,-2.4767586959912653,-2.1832007487131495,0.0
2018-12-31,1.0,-0.0,-2.140160673894392,-0.0,-2.476483893612043,-2.1830590437563377,0.0
2019-01-02,1.0,-0.0,-2.1261827206452613,-0.0,-2.4569567240577013,-2.17240577012564,0.0
2019-01-03,1.0,-0.0,-2.1235763539164796,-0.0,-2.47788022003564,-2.1462772139149298,0.0
2019-01-04,1.0,-0.0,-2.2531950807812877,-0.0,-2.506229402781127,-2.2785145888594163,0.0
2019-01-07,1.0,-0.0,-2.1128732786631597,-0.0,-2.4481664861519414,-2.175305585641343,0.0
2019-01-08,1.0,-0.0,-2.066306445387881,-0.0,-2.4832111153994596,-2.169509841759938,0.0
2019-01-09,1.0,-0.0,-2.0254777070063694,-0.0,-2.4709538792111116,-2.1776532883124857,0.0
2019-01-10,1.0,-0.0,-2.0133802278461657,-0.0,-2.4654025537120576,-2.1670617019649825,0.0
2019-01-11,1.0,-0.0,-2.0110299829112943,-0.0,-2.5196520118067425,-2.236989280720833,0.0
2019-01-14,1.0,-0.0,-2.0111818605373504,-0.0,-2.515452710048144,-2.238546358130144,0.0
2019-01-15,1.0,-0.0,-2.0081967213114753,-0.0,-2.5207650273224043,-2.2775175644028107,0.0
2019-01-16,1.0,-0.0,-1.9980629164729582,-0.0,-2.4536649620331628,-2.296528746319541,0.0
2019-01-17,1.0,-0.0,-1.9877784653465345,-0.0,-2.452274133663366,-2.295095915841584,0.0
2019-01-18,1.0,-0.0,-2.0315369261477048,-0.0,-2.528303393213573,-2.4241117764471056,0.0
2019-01-22,1.0,-0.0,-2.065944540727903,-0.0,-3.040207972270364,-2.5593587521663776,0.0
2019-01-23,1.0,-0.0,-1.9549924692123681,-0.0,-3.1651457428900507,-2.739611942943209,0.0
2019-01-24,1.0,-0.0,-1.9557780928748671,-0.0,-3.1666962070187874,-2.739719957461893,0.0
2019-01-25,1.0,-0.0,-1.8612478649653372,-0.0,-3.9558926956696476,-3.2300813824977395,0.0
2019-01-28,1.0,-0.0,-1.7334840739284307,-0.0,-3.9670664569406213,-3.1303578450648835,0.0
2019-01-29,1.0,-0.0,-1.7534552845528455,-0.0,-4.1085365853658535,-3.300609756097561,0.0
2019-01-30,1.0,-0.0,-1.7695800227014757,-0.0,-4.169435558765866,-3.3798369621298114,0.0
2019-01-31,1.0,-0.0,-1.8457846410684475,-0.0,-4.055300500834725,-3.5329716193656098,0.0
2019-02-01,1.0,-0.0,-1.845508856513992,-0.0,-4.101247248716067,-3.5343255423959756,0.0
2019-02-04,1.0,-0.0,-1.8644815631894107,-0.0,-4.121546380922366,-3.519277235003677,0.0
2019-02-05,1.0,-0.0,-1.842867875925727,-0.0,-4.19845443812386,-3.6917462702586668,0.0
2019-02-06,1.0,-0.0,-1.8210866057019903,-0.0,-4.20010758472297,-3.737278106508876,0.0
2019-02-07,1.0,-0.0,-1.8471137152777777,-0.0,-4.2587890625,-3.744683159722222,0.0
2019-02-08,1.0,-0.0,-1.833315246880087,-0.0,-4.304286489419425,-3.7142702116115034,0.0
2019-02-11,1.0,-0.0,-1.7910594938095759,-0.0,-4.362769803878602,-3.8026733866549796,0.0
2019-02-12,1.0,-0.0,-1.8548839295727262,-0.0,-4.48278569025457,-3.8768644162835035,0.0
2019-02-13,1.0,-0.0,-1.8778162911611784,-0.0,-4.276538128249567,-3.6775346620450606,0.0
2019-02-14,1.0,-0.0,-1.7612200435729846,-0.0,-4.40718954248366,-3.7248366013071896,0.0
2019-02-15,1.0,-0.0,-1.8929435040668279,-0.0,-4.389426247526928,-3.7089470213233677,0.0
2019-02-19,1.0,-0.0,-1.811785208582943,-0.0,-4.411175253240388,-3.669099226663762,0.0
2019-02-20,1.0,-0.0,-1.8828667413213886,-0.0,-4.517581187010078,-3.797760358342665,0.0
2019-02-21,1.0,-0.0,-1.910508018391836,-0.0,-4.51620500168218,-3.7878210160367836,0.0
2019-02-22,1.0,-0.0,-1.9036429053294353,-0.0,-4.539914549134247,-3.799977512930065,0.0
2019-02-25,1.0,-0.0,-1.8609367996414163,-0.0,-4.5467279246974455,-3.7980726131779474,0.0
2019-02-26,1.0,-0.0,-1.864262515399261,-0.0,-4.546309777130698,-3.788890133273603,0.0
2019-02-27,1.0,-0.0,-1.857142857142857,-0.0,-4.6030869761153665,-3.8061063542136098,0.0
2019-02-28,1.0,-0.0,-1.8673538740371545,-0.0,-4.626755777072949,-3.8334843679202537,0.0
2019-03-01,1.0,-0.0,-1.8716904276985744,-0.0,-4.6305725277212035,-3.812514143471374,0.0
2019-03-04,1.0,-0.0,-1.887205779538569,-0.0,-4.755418317408529,-4.009671405266838,0.0
2019-03-05,1.0,-0.0,-1.818813716404078,-0.0,-4.786492122335496,-3.979494902687674,0.0
2019-03-06,1.0,-0.0,-1.8108733371891266,-0.0,-4.788085598611914,-3.968421052631579,0.0
2019-03-07,1.0,-0.0,-1.663186563776668,-0.0,-4.8056059918293235,-3.8793690422151608,0.0
2019-03-08,1.0,-0.0,-1.5646243037399115,-0.0,-4.939524838012959,-3.8633625099465725,0.0
2019-03-11,1.0,-0.0,-1.552235401459854,-0.0,-4.852075729927007,-4.000684306569343,0.0
2019-03-12,1.0,-0.0,-1.4477201748906934,-0.0,-5.421486570893192,-4.623110555902562,0.0
2019-03-13,1.0,-0.0,-1.5442013405842925,-0.0,-5.472998608827622,-4.629821676995068,0.0
2019-03-14,1.0,-0.0,-1.5449993741394417,-0.0,-5.394041807485292,-4.5781699837276255,0.0
2019-03-15,1.0,-0.0,-1.5000627904056258,-0.0,-5.403114404119051,-4.654903930679392,0.0
2019-03-18,1.0,-0.0,-1.6324080051646221,-0.0,-5.5088444157520975,-4.770174306003873,0.0
2019-03-19,1.0,-0.0,-1.5827616315329924,-0.0,-5.251216165647997,-4.639516028439566,0.0
2019-03-20,1.0,-0.0,-1.6152880632609514,-0.0,-5.252667252416217,-4.68382076063763,0.0
2019-03-21,1.0,-0.0,-1.654482493266641,-0.0,-5.531229960241118,-4.639604976272926,0.0
2019-03-22,1.0,-0.0,-1.5814884302689183,-0.0,-5.493558474046279,-4.432770481550969,0.0
2019-03-25,1.0,-0.0,-1.1162023460410557,-0.0,-5.671798631476051,-4.43108504398827,0.0
2019-03-26,1.0,-0.0,-1.1638527875622495,-0.0,-5.556297825822908,-4.426090125106279,0.0
2019-03-27,1.0,-0.0,-1.0693297717338512,-0.0,-5.631860126274891,-4.440626517727051,0.0
2019-03-28,1.0,-0.0,-1.0345530893821238,-0.0,-5.527174565086983,-4.435872825434913,0.0
2019-03-29,1.0,-0.0,-1.0054958475818272,-0.0,-5.641670737664876,-4.565828041035663,0.0
2019-04-01,1.0,-0.0,-1.0467221135029354,-0.0,-5.636497064579257,-4.547700587084148,0.0
2019-04-02,1.0,-0.0,-1.1414897533439685,-0.0,-5.762792980733832,-4.367161614922075,0.0
2019-04-03,1.0,-0.0,-1.1429625076828518,-0.0,-5.78918254456054,-4.360540872771972,0.0
2019-04-04,1.0,-0.0,-1.1254873294346979,-0.0,-5.692251461988304,-4.365497076023392,0.0
2019-04-05,1.0,-0.0,-1.0902118334550768,-0.0,-5.696615534453372,-4.387509130752374,0.0
2019-04-08,1.0,-0.0,-1.0561633843909555,-0.0,-5.707634330172623,-4.392657427668369,0.0
2019-04-09,1.0,-0.0,-0.9981637899375689,-0.0,-5.87146529562982,-4.371771330640225,0.0
2019-04-10,1.0,-0.0,-0.8771951071817851,-0.0,-5.891970449315732,-4.341770618868838,0.0
2019-04-11,1.0,-0.0,-0.8024342267027292,-0.0,-6.115933120236047,-4.3757069092697325,0.0
2019-04-12,1.0,-0.0,-0.8054087277197295,-0.0,-6.113952059004301,-4.37320221266134,0.0
2019-04-15,1.0,-0.0,-0.8204081632653061,-0.0,-6.117254174397031,-4.430921459492888,0.0
2019-04-16,1.0,-0.0,-0.8219364412019291,-0.0,-6.116854210461234,-4.426857920118709,0.0
2019-04-17,1.0,-0.0,-0.7555693069306931,-0.0,-6.196534653465347,-4.424133663366337,0.0
2019-04-18,1.0,-0.0,-0.7444775378505833,-0.0,-6.171258376768429,-4.494291387441053,0.0
2019-04-22,1.0,-0.0,-0.7838312829525484,-0.0,-6.22545819733869,-4.544062264624656,0.0
2019-04-23,1.0,-0.0,-0.8146292585170342,-0.0,-6.201528056112225,-4.508892785571143,0.0
2019-04-24,1.0,-0.0,-0.7312272784254733,-0.0,-6.230287075341607,-4.57465212485897,0.0
2019-04-25,1.0,-0.0,-0.7264068178969796,-0.0,-6.262814889083845,-4.543802481513974,0.0
2019-04-26,1.0,-0.0,-0.6762352343452306,-0.0,-6.443287184046742,-4.582243109361108,0.0
2019-04-29,1.0,-0.0,-0.7118122354751828,-0.0,-6.502372707451585,-4.611260741310761,0.0
2019-04-30,1.0,-0.0,-0.7038300104931794,-0.0,-6.687172088142707,-4.725341028331584,0.0
2019-05-01,1.0,-0.0,-0.7145682267633486,-0.0,-6.730388925510876,-4.7389584706657875,0.0
2019-05-02,1.0,-0.0,-0.7146767466110532,-0.0,-6.581074035453598,-4.738660062565172,0.0
2019-05-03,1.0,-0.0,-0.7252475247524752,-0.0,-6.570739968733716,-4.73176133402814,0.0
2019-05-06,1.0,-0.0,-0.5847885137757082,-0.0,-6.5814254300866635,-4.76872332169189,0.0
2019-05-07,1.0,-0.0,-0.595772273375697,-0.0,-6.590195824147322,-4.7826481649591495,0.0
2019-05-08,1.0,-0.0,-0.6602838778789503,-0.0,-6.728173540439208,-5.002008569898233,0.0
2019-05-09,1.0,-0.0,-0.6554812834224598,-0.0,-6.7315508021390364,-4.9819518716577535,0.0
2019-05-10,1.0,-0.0,-0.6539640239840105,-0.0,-6.712858094603598,-4.957628247834776,0.0
2019-05-13,1.0,-0.0,-0.6469251336898395,-0.0,-6.731417112299465,-4.990641711229946,0.0
2019-05-14,1.0,-0.0,-0.3953137845985201,-0.0,-7.1283913400931755,-5.178679090161688,0.0
2019-05-15,1.0,-0.0,-0.4248130711714206,-0.0,-7.284685682636388,-5.137081140958183,0.0
2019-05-16,1.0,-0.0,-0.44282945736434104,-0.0,-7.2645348837209305,-5.135382059800664,0.0
2019-05-17,1.0,-0.0,-0.3992427429533025,-0.0,-7.294348618707053,-5.329687280886271,0.0
2019-05-20,1.0,-0.0,-0.3496230103323094,-0.0,-7.289304663501814,-5.3236526110025135,0.0
2019-05-21,1.0,-0.0,-0.3469529085872576,-0.0,-7.221745152354571,-5.281578947368421,0.0
2019-05-22,1.0,-0.0,-0.3197509137674292,-0.0,-7.0641667794774605,-5.153377555164478,0.0
2019-05-23,1.0,-0.0,-0.3171293161814489,-0.0,-7.140419769803656,-5.083547731888964,0.0
2019-05-24,1.0,-0.0,-0.15747063643813167,-0.0,-7.299098606937996,-5.20103796776837,0.0
2019-05-28,1.0,-0.0,-0.13483299250170416,-0.0,-7.3002044989775055,-5.1982276755282895,0.0
2019-05-29,1.0,-0.0,-0.17527998920523546,-0.0,-7.258939414384024,-5.059236270408852,0.0
2019-05-30,1.0,-0.0,-0.15044982698961937,-0.0,-7.456332179930796,-5.234048442906575,0.0
2019-05-31,1.0,-0.0,-0.14615491586705603,-0.0,-7.508552357113057,-5.251703518286747,0.0
2019-06-03,1.0,-0.0,-0.2208906642994526,-0.0,-8.192484095280369,-5.381713271193964,0.0
2019-06-04,1.0,-0.0,-0.26982412835544584,-0.0,-8.423326133909288,-5.734032705954952,0.0
2019-06-05,1.0,-0.0,-0.22377521613832851,-0.0,-8.073631123919307,-5.111815561959654,0.0
2019-06-06,1.0,-0.0,-0.2660445082555635,-0.0,-7.956353194544149,-5.135104091888011,0.0
2019-06-07,1.0,-0.0,-0.36362325111784216,-0.0,-7.923698254723784,-5.136448867734026,0.0
2019-06-10,1.0,-0.0,-0.36320483314154206,-0.0,-7.862485615650172,-5.158803222094361,0.0
2019-06-11,1.0,-0.0,-0.392883079157589,-0.0,-7.966594045025418,-5.16485112563544,0.0
2019-06-12,1.0,-0.0,-0.40713353632013916,-0.0,-7.939248948818326,-5.152675076120052,0.0
2019-06-13,1.0,-0.0,-0.54518779342723,-0.0,-8.003080985915494,-5.122946009389671,0.0
2019-06-14,1.0,-0.0,-0.5166105663690911,-0.0,-8.049758524806087,-5.068344797307186,0.0
2019-06-17,1.0,-0.0,-0.4962681106395434,-0.0,-8.072735255378312,-5.065856871066881,0.0
2019-06-18,1.0,-0.0,-0.4953724107536359,-0.0,-8.100044072278537,-5.095343029234611,0.0
2019-06-19,1.0,-0.0,-0.4619874507514957,-0.0,-8.11717495987159,-5.012987012987014,0.0
2019-06-20,1.0,-0.0,-0.48852021922678124,-0.0,-8.233446896756035,-5.0906532365575465,0.0
2019-06-21,1.0,-0.0,-0.5175968193196878,-0.0,-8.14533941982035,-5.062435576498307,0.0
2019-06-24,1.0,-0.0,-0.4464416191728774,-0.0,-8.030249890398949,-5.136928247844512,0.0
2019-06-25,1.0,-0.0,-0.3727245598328857,-0.0,-8.277678304983587,-5.27051626380185,0.0
2019-06-26,1.0,-0.0,-0.35317936412717454,-0.0,-8.199760047990402,-5.444211157768446,0.0
2019-06-27,1.0,-0.0,-0.3324892000595859,-0.014300610755251008,-8.180694175480413,-5.369134515119916,0.0
2019-06-28,1.0,-0.0,-0.22339949261304284,-0.04238173406954186,-8.268915087300403,-5.38844948515147,0.0
2019-07-01,1.0,-0.0,-0.1802594304458029,-0.06754137468316684,-8.32607723274191,-5.335917697927537,0.0
2019-07-02,1.0,-0.0,-0.2437919725128846,-0.03685772294237076,-8.715445884741527,-5.621427455880055,0.0
2019-07-03,1.0,-0.0,-0.23148148148148148,-0.059008160703075956,-8.756591337099811,-5.646578782172003,0.0
2019-07-05,1.0,-0.0,-0.19629863967099018,-0.05805124960455552,-8.834546029737425,-5.728883264789624,0.0
2019-07-08,1.0,-0.0,-0.2073151505596721,-0.04272426296705029,-8.796153239791897,-5.719218035629828,0.0
2019-07-09,1.0,-0.0,-0.15093729799612152,-0.048157724628312866,-9.055106658047835,-5.906270200387848,0.0
2019-07-10,1.0,-0.0,-0.09969200842924299,-0.03420327443669963,-9.133084778732371,-5.942940508996596,0.0
2019-07-11,1.0,-0.0,-0.06884875846501129,-0.09448564979039019,-9.083843921315705,-5.876813930990004,0.0
2019-07-12,1.0,-0.0,-0.1487630748796281,-0.0981238585422547,-9.34401461065914,-6.0119541756599695,0.0
2019-07-15,1.0,-0.0,-0.28089517854204377,-0.21457956228402172,-9.179200263287807,-5.780648346223465,0.0
2019-07-16,1.0,-0.0,-0.2912413566019098,-0.2854790912084294,-9.157227527164965,-5.729667434968719,0.0
2019-07-17,1.0,-0.0,-0.3362510322047894,-0.2650701899256812,-9.181833195706028,-5.732122213047068,0.0
2019-07-18,1.0,-0.0,-0.33489461358313816,-0.29073268651722983,-9.328872532619604,-5.77333556373369,0.0
2019-07-19,1.0,-0.0,-0.3538385010777649,-0.3488642016249378,-9.1581827225999,-5.720112750787598,0.0
2019-07-22,1.0,-0.0,-0.2913007456503728,-0.31234465617232804,-9.167688483844243,-5.798674399337199,0.0
2019-07-23,1.0,-0.0,-0.32415044539755855,-0.30748927746618276,-9.10623556581986,-5.758330583965687,0.0
2019-07-24,1.0,-0.0,-0.3238551826748223,-0.3777483881633327,-9.11258059183336,-5.717308646057199,0.0
2019-07-25,1.0,-0.0,-0.24111965951874284,-0.41217875266000986,-9.100180062203307,-5.615812735308561,0.0
2019-07-26,1.0,-0.0,-0.18793692082588198,-0.416842789790278,-9.064379775646236,-5.588197041131523,0.0
2019-07-29,1.0,-0.0,-0.09817163564486905,-0.4343600724757042,-9.180530390380497,-5.758688848624608,0.0
2019-07-30,1.0,-0.0,-0.08236466290269014,-0.44669545001660577,-9.25323812686815,-5.8234805712387905,0.0
2019-07-31,1.0,-0.0,-0.14294143679008703,-0.2603628853813246,-8.243398731376308,-5.104735211683139,0.0
2019-08-01,1.0,-0.0,-0.1982671480144404,-0.2664259927797834,-8.006642599277978,-4.9690974729241875,0.0
2019-08-02,1.0,-0.0,-0.08207160039620773,-0.3510683458327437,-7.8269421253714455,-4.890193858780247,0.0
2019-08-05,1.0,-0.0,-0.058463726884779514,-0.30284495021337127,-7.927453769559033,-4.935988620199146,0.0
2019-08-06,1.0,-0.0,-0.08839272059948004,-0.3628995259213947,-8.377886526991896,-5.463526533109038,0.0
2019-08-07,1.0,-0.0,-0.14257987458942967,-0.2759032547028964,-8.13481636309346,-5.376530307554494,0.0
2019-08-08,1.0,-0.0,-0.1437098940456648,-0.2792120579018057,-8.131323683032385,-5.368900164154604,0.0
2019-08-09,1.0,-0.0,-0.03186202864659456,-0.23048816135632857,-7.946360713241743,-5.4068985676702725,0.0
2019-08-12,1.0,-0.0,-0.0,-0.28129107638381773,-8.005695925222724,-5.317949466919819,0.0
2019-08-13,1.0,-0.0,-0.0,-0.25007165376898827,-7.859558612783034,-5.220980223559759,0.0
2019-08-14,1.0,-0.0,-0.0,-0.24630113141862486,-7.943284015085582,-5.315636785610676,0.0
2019-08-15,1.0,-0.0,-0.12919118653346107,-0.33543177774736554,-7.495689065279869,-4.725058163404954,0.0
2019-08-16,1.0,-0.0,-0.1483960948396095,-0.3422594142259414,-7.609205020920501,-4.847140864714087,0.0
2019-08-19,1.0,-0.0,-0.022423398328690808,-0.3842618384401114,-7.707381615598886,-4.813509749303621,0.0
2019-08-20,1.0,-0.0,-0.03362734288864388,-0.4149669239250276,-7.624724366041897,-4.708517089305403,0.0
2019-08-21,1.0,-0.0,-0.07053154205607477,-0.47794976635514025,-8.127774532710282,-4.9264018691588785,0.0
2019-08-22,1.0,-0.0,-0.08936915887850466,-0.4462616822429907,-8.148218457943925,-4.918808411214953,0.0
2019-08-23,1.0,-0.0,-0.08016324150998395,-0.45343244425010926,-8.124763154059176,-4.916775980177816,0.0
2019-08-26,1.0,-0.0,-0.0,-0.49871153554646047,-8.610732150977718,-5.048810065181143,0.0
2019-08-27,1.0,-0.0,-0.0,-0.47108433734939764,-8.542018072289157,-5.047289156626506,0.0
2019-08-28,1.0,-0.0,-0.0,-0.5066826850878511,-8.541823096561044,-4.968764078690494,0.0
2019-08-29,1.0,-0.0,-0.0,-0.5621844882973841,-8.743460302891235,-4.99189230533884,0.0
2019-08-30,1.0,-0.0,-0.0,-0.5996584911518161,-8.938838869916175,-4.984632101831729,0.0
2019-09-03,1.0,-0.0,-0.0,-0.6668738346799254,-8.906308266003728,-4.964263517712865,0.0
2019-09-04,1.0,-0.0,-0.0,-0.6845700093138777,-8.88217944737659,-4.956380006209252,0.0
2019-09-05,1.0,-0.0,-0.0,-0.6800811105911714,-9.034783965060052,-4.883325534238028,0.0
2019-09-06,1.0,-0.0,-0.0,-0.7961321514907332,-9.470910556003224,-4.848992747784044,0.0
2019-09-09,1.0,-0.0,-0.0,-0.8254462092680531,-9.641722613394466,-4.907483215981661,0.0
2019-09-10,1.0,-0.0,-0.0,-0.9777741461023043,-9.651250204281745,-4.713351854878248,0.0
2019-09-11,1.0,-0.0,-0.0,-1.0932301103607314,-9.730686872014495,-4.647998682259924,0.0
2019-09-12,1.0,-0.0,-0.0,-1.129945373282569,-9.788280086078464,-4.6354908127793415,0.0
2019-09-13,1.0,-0.0,-0.0,-1.0899006622516556,-9.79023178807947,-4.676158940397351,0.0
2019-09-16,1.0,-0.0,-0.0,-1.1219349457881567,-9.849207673060883,-4.709424520433695,0.0
2019-09-17,1.0,-0.0,-0.0,-1.1207851031706089,-9.932897164905215,-4.7221942627076,0.0
2019-09-18,1.0,-0.0,-0.0,-1.1199999999999999,-9.856666666666667,-4.6899999999999995,0.0
2019-09-19,1.0,-0.0,-0.0,-1.1259308290584147,-9.74201555518782,-4.680125765348337,0.0
2019-09-20,1.0,-0.0,-0.0,-1.2898256306077536,-9.8616895209074,-4.777382766209582,0.0
2019-09-23,1.0,-0.0,-0.0,-1.346206896551724,-9.994827586206895,-4.900172413793103,0.0
2019-09-24,1.0,-0.0,-0.0,-1.374805598755832,-9.996716778987386,-4.908588214964576,0.0
