Date,ING,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.12600783874580068,-0.4712765957446808,-0.0,-0.5727043673012318,-0.6295632698768197,0.0
2018-10-24,1.0,-0.12408065102491679,-0.46721105176319244,-0.0,-0.5734780055370675,-0.6317290751978523,0.0
2018-10-25,1.0,-0.0980690780527604,-0.43179222192004346,-0.0,-0.5787870546641284,-0.6109600217568669,0.0
2018-10-26,1.0,-0.08811475409836066,-0.4231287748058671,-0.0,-0.5806729939603106,-0.6043464193270061,0.0
2018-10-29,1.0,-0.07254038967312543,-0.4275132843110944,-0.0,-0.5745263270892598,-0.6091192099189523,0.0
2018-10-30,1.0,-0.06203027700236203,-0.4282531672750698,-0.0,-0.5755314580201847,-0.6183165127764656,0.0
2018-10-31,1.0,-0.06516404374499866,-0.414030408108829,-0.0,-0.5736196319018404,-0.6145638837023206,0.0
2018-11-01,1.0,-0.05682393371873085,-0.42003889495697583,-0.0,-0.572848123185124,-0.6143271971654635,0.0
2018-11-02,1.0,-0.05549898167006109,-0.5165761484498755,-0.0,-0.5979011088481557,-0.6586897488119484,0.0
2018-11-05,1.0,-0.04912081678956324,-0.5389393079977312,-0.0,-0.6025524673851389,-0.6454622802041973,0.0
2018-11-06,1.0,-0.05406171999092353,-0.5429997730882686,-0.0,-0.5992171545268891,-0.640146358066712,0.0
2018-11-07,1.0,-0.05340892983699504,-0.5434443656980865,-0.0,-0.5980439404677533,-0.6399433026222537,0.0
2018-11-08,1.0,-0.044929867637513055,-0.5420088617955015,-0.0,-0.5946151892303785,-0.6406739480145627,0.0
2018-11-09,1.0,-0.04690240452616691,-0.5441018387553042,-0.0,-0.5951626591230552,-0.6426591230551627,0.0
2018-11-12,1.0,-0.04627437718408297,-0.5298444369293203,-0.0,-0.6013696313831586,-0.6406831247886371,0.0
2018-11-13,1.0,-0.0329858191805392,-0.5265399921529061,-0.0,-0.6024886497393643,-0.6405190292023989,0.0
2018-11-14,1.0,-0.03492971972056224,-0.5262744437898044,-0.0,-0.6037931711696546,-0.6406026428751789,0.0
2018-11-15,1.0,-0.03423524463759989,-0.5284452544511425,-0.0,-0.6088321884200196,-0.6323566521800084,0.0
2018-11-16,1.0,-0.029488437281009108,-0.519551506657323,-0.0,-0.6110161177295025,-0.6430553608969867,0.0
2018-11-19,1.0,-0.0328089509548246,-0.518998345531533,-0.0,-0.6096295673144332,-0.64274697849191,0.0
2018-11-20,1.0,-0.0,-0.5094788055027402,-0.0,-0.6155072139581702,-0.6711217984565485,0.0
2018-11-21,1.0,-0.0,-0.5072257560540119,-0.0,-0.6144403526392144,-0.6682289922999666,0.0
2018-11-23,1.0,-0.0,-0.5099254543931653,-0.0,-0.6138146690119217,-0.6682301700309908,0.0
2018-11-26,1.0,-0.0,-0.5101755953211803,-0.0,-0.6135227938918512,-0.6679601351162726,0.0
2018-11-27,1.0,-0.0,-0.5104093894089703,-0.0,-0.6148106748637697,-0.6692468911555121,0.0
2018-11-28,1.0,-0.0,-0.5184356291613048,-0.0,-0.6116208806579757,-0.6674592961450232,0.0
2018-11-29,1.0,-0.0,-0.5076171712406693,-0.0,-0.6026306296306574,-0.664677969864306,0.0
2018-11-30,1.0,-0.0,-0.508745099129661,-0.0,-0.6028696159942163,-0.6690209381864695,0.0
2018-12-03,1.0,-0.0,-0.511740620038439,-0.0,-0.6040778808389738,-0.6696192306620986,0.0
2018-12-04,1.0,-0.0,-0.5113275814082939,-0.0,-0.6028388533259115,-0.6690231004731423,0.0
2018-12-06,1.0,-0.0,-0.4692561038678244,-0.0,-0.6000163314189281,-0.6526579384305506,0.0
2018-12-07,1.0,-0.0,-0.4725232621784346,-0.0,-0.6019704433497537,-0.6622331691297209,0.0
2018-12-10,1.0,-0.0,-0.4692975318687279,-0.0,-0.594873881204231,-0.6480607540005424,0.0
2018-12-11,1.0,-0.0,-0.4726437156686789,-0.0,-0.588975906890738,-0.6576929352259748,0.0
2018-12-12,1.0,-0.0,-0.4727238115957794,-0.0,-0.5888991624061786,-0.657810290438377,0.0
2018-12-13,1.0,-0.0,-0.48563746604845126,-0.0,-0.5910175862163571,-0.6669044418228209,0.0
2018-12-14,1.0,-0.0,-0.47296926454445665,-0.0,-0.6026344676180022,-0.6686608122941822,0.0
2018-12-17,1.0,-0.0,-0.4692080507547583,-0.0,-0.5905162984029753,-0.6749070225333624,0.0
2018-12-18,1.0,-0.0,-0.4650084546991764,-0.0,-0.58771068564883,-0.6746031746031745,0.0
2018-12-19,1.0,-0.0,-0.4653351886715233,-0.0,-0.5879512155193583,-0.675152110447191,0.0
2018-12-20,1.0,-0.0,-0.45580245572096056,-0.0,-0.5902694773443442,-0.6704063892209062,0.0
2018-12-21,1.0,-0.0,-0.4556383615296742,-0.0,-0.5907360060925856,-0.6735298917478104,0.0
2018-12-24,1.0,-0.0,-0.4359203092476955,-0.0,-0.5812991647068365,-0.6859676154948233,0.0
2018-12-26,1.0,-0.0,-0.4409579746292274,-0.0,-0.5639499021106552,-0.676991981119425,0.0
2018-12-27,1.0,-0.0,-0.4147523050476637,-0.0,-0.5141167890816274,-0.6757045371672658,0.0
2018-12-28,1.0,-0.0,-0.41877604166666665,-0.0,-0.5124739583333333,-0.6729166666666667,0.0
2018-12-31,1.0,-0.0,-0.4208195482845755,-0.0,-0.5119962487300388,-0.6722067366556386,0.0
2019-01-02,1.0,-0.0,-0.4200156168662156,-0.0,-0.5102290473711609,-0.672566371681416,0.0
2019-01-03,1.0,-0.0,-0.41967375185368266,-0.0,-0.5161432994250332,-0.6658428077113198,0.0
2019-01-04,1.0,-0.0,-0.4250032387614976,-0.0,-0.4938981733385154,-0.6721077859826403,0.0
2019-01-07,1.0,-0.0,-0.42189317001317933,-0.0,-0.4921828565521875,-0.670103625604052,0.0
2019-01-08,1.0,-0.0,-0.4153207079828681,-0.0,-0.49623303576035915,-0.6685587491614635,0.0
2019-01-09,1.0,-0.0,-0.4127368828155215,-0.0,-0.49588758540672945,-0.6696918911950498,0.0
2019-01-10,1.0,-0.0,-0.4098948128287099,-0.0,-0.4997421883056616,-0.6684799422501805,0.0
2019-01-11,1.0,-0.0,-0.40129558417425865,-0.0,-0.5026453660928588,-0.6769040183756162,0.0
2019-01-14,1.0,-0.0,-0.40328453017274773,-0.0,-0.5059002762930256,-0.6729930022981382,0.0
2019-01-15,1.0,-0.0,-0.3979356908192565,-0.0,-0.5081356546033059,-0.6807822645316501,0.0
2019-01-16,1.0,-0.0,-0.3938126226629481,-0.0,-0.5051131081499846,-0.683477946493131,0.0
2019-01-17,1.0,-0.0,-0.4058407815422989,-0.0,-0.506625441696113,-0.6857462066098524,0.0
2019-01-18,1.0,-0.0,-0.4043571503295324,-0.0,-0.5128674547546814,-0.6981117271681139,0.0
2019-01-22,1.0,-0.0,-0.3362530670395484,-0.0,-0.49468379811624413,-0.8073767247975095,0.0
2019-01-23,1.0,-0.0,-0.31615256522083895,-0.0,-0.4982158433113948,-0.8288266856976714,0.0
2019-01-24,1.0,-0.0,-0.31632113391157185,-0.0,-0.4997620055003173,-0.8283001903955998,0.0
2019-01-25,1.0,-0.0,-0.2465841504581257,-0.0,-0.5201736055296576,-0.912339923913626,0.0
2019-01-28,1.0,-0.0,-0.24638385146804836,-0.0,-0.5358376511226252,-0.9164237910189983,0.0
2019-01-29,1.0,-0.0,-0.23696451752488104,-0.0,-0.5362667676330592,-0.9312256598874947,0.0
2019-01-30,1.0,-0.0,-0.2367944175479404,-0.0,-0.5350390825737701,-0.932842885348768,0.0
2019-01-31,1.0,-0.0,-0.23976196916418718,-0.0,-0.5187449283202598,-0.9464160129835002,0.0
2019-02-01,1.0,-0.0,-0.23858447488584472,-0.0,-0.5247608175690367,-0.9546368775820829,0.0
2019-02-04,1.0,-0.0,-0.24204462077773853,-0.0,-0.5263458246147994,-0.9490747031169325,0.0
2019-02-05,1.0,-0.0,-0.23180842099540622,-0.0,-0.52205822392563,-0.9643371660007066,0.0
2019-02-06,1.0,-0.0,-0.2278846677930997,-0.0,-0.5348558347413745,-0.9625279337221344,0.0
2019-02-07,1.0,-0.0,-0.22430582605308552,-0.0,-0.5281008291135718,-1.0298258305047021,0.0
2019-02-08,1.0,-0.0,-0.22067599977689778,-0.0,-0.5356405822968375,-1.0324613754252885,0.0
2019-02-11,1.0,-0.0,-0.20798613052961246,-0.0,-0.5350092276718305,-1.0532408701974163,0.0
2019-02-12,1.0,-0.0,-0.2136240239567882,-0.0,-0.5368727435560158,-1.048193445467521,0.0
2019-02-13,1.0,-0.0,-0.21816403521028363,-0.0,-0.5358390387033674,-1.0404918261841554,0.0
2019-02-14,1.0,-0.0,-0.19640906417187196,-0.0,-0.5622811685947172,-1.0423517548528054,0.0
2019-02-15,1.0,-0.0,-0.2041783510936624,-0.0,-0.5597588334268088,-1.0402972518227707,0.0
2019-02-19,1.0,-0.0,-0.20408966894495542,-0.0,-0.5654656428430793,-1.0431749782015582,0.0
2019-02-20,1.0,-0.0,-0.1986282116152246,-0.0,-0.5676617754539832,-1.0447517850115253,0.0
2019-02-21,1.0,-0.0,-0.20454864918051222,-0.0,-0.5658260942902926,-1.0409041072784009,0.0
2019-02-22,1.0,-0.0,-0.203891423100749,-0.0,-0.5648476657092977,-1.0470518668694035,0.0
2019-02-25,1.0,-0.0,-0.20242640196827016,-0.0,-0.5755210542688273,-1.050026865756059,0.0
2019-02-26,1.0,-0.0,-0.20121709595244835,-0.0,-0.5763656948768752,-1.0529012170959524,0.0
2019-02-27,1.0,-0.0,-0.18987269995180175,-0.0,-0.5865158345382891,-1.0588018485441297,0.0
2019-02-28,1.0,-0.0,-0.20097857935311353,-0.0,-0.599209171336728,-1.044519671151822,0.0
2019-03-01,1.0,-0.0,-0.2052953736654804,-0.0,-0.6077437722419928,-1.0339359430604982,0.0
2019-03-04,1.0,-0.0,-0.20056899004267426,-0.0,-0.608022759601707,-1.0363300142247511,0.0
2019-03-05,1.0,-0.0,-0.19474854601436878,-0.0,-0.6208233550005702,-1.035408826548067,0.0
2019-03-06,1.0,-0.0,-0.19939819458375127,-0.0,-0.6162200888379424,-1.0501217939532885,0.0
2019-03-07,1.0,-0.0,-0.21436994851439584,-0.0,-0.6024103316363218,-1.0595104553168235,0.0
2019-03-08,1.0,-0.0,-0.2031588995921201,-0.0,-0.6080013885272932,-1.081633833781712,0.0
2019-03-11,1.0,-0.0,-0.1998129311352742,-0.0,-0.6142873845434351,-1.1088506956623407,0.0
2019-03-12,1.0,-0.0,-0.1811617790666706,-0.0,-0.6318172402568579,-1.1462137128991212,0.0
2019-03-13,1.0,-0.0,-0.19466500133821038,-0.0,-0.6389508430725309,-1.1401849704106817,0.0
2019-03-14,1.0,-0.0,-0.18746284627273807,-0.0,-0.6488229699203424,-1.1360123647604328,0.0
2019-03-15,1.0,-0.0,-0.17593751863113338,-0.0,-0.6554879866452037,-1.1495558337804805,0.0
2019-03-18,1.0,-0.0,-0.18772595806218365,-0.0,-0.6643167028199566,-1.1607315015666426,0.0
2019-03-19,1.0,-0.0,-0.1862413063199274,-0.0,-0.6659812518899304,-1.1716661626852132,0.0
2019-03-20,1.0,-0.0,-0.191460347283251,-0.0,-0.6619897572653717,-1.176944755901694,0.0
2019-03-21,1.0,-0.0,-0.19127537109966677,-0.0,-0.6674341108754922,-1.1706452590124206,0.0
2019-03-22,1.0,-0.0,-0.18724662419605573,-0.0,-0.705885938976438,-1.1549974090895236,0.0
2019-03-25,1.0,-0.0,-0.16097841901066925,-0.0,-0.7154158583899127,-1.1546435499515035,0.0
2019-03-26,1.0,-0.0,-0.17473421269077283,-0.0,-0.7104212995400128,-1.1611173728942639,0.0
2019-03-27,1.0,-0.0,-0.1586828169699921,-0.0,-0.7206464179195325,-1.164039198977418,0.0
2019-03-28,1.0,-0.0,-0.16470480325312623,-0.0,-0.7226587580640229,-1.1700859143302655,0.0
2019-03-29,1.0,-0.0,-0.1565100342633382,-0.0,-0.723935389133627,-1.1787812041116006,0.0
2019-04-01,1.0,-0.0,-0.16059019805920347,-0.0,-0.7228701747941347,-1.177732880276732,0.0
2019-04-02,1.0,-0.0,-0.16521525818717034,-0.0,-0.7308046117993375,-1.1703360726113086,0.0
2019-04-03,1.0,-0.0,-0.16563401018342433,-0.0,-0.7368259615974481,-1.1648671860622049,0.0
2019-04-04,1.0,-0.0,-0.1650237985567327,-0.0,-0.7219714417319208,-1.183786273606633,0.0
2019-04-05,1.0,-0.0,-0.15639504503119908,-0.0,-0.7264623612946853,-1.1909445793501983,0.0
2019-04-08,1.0,-0.0,-0.1490179202655765,-0.0,-0.7344235084375864,-1.190329818953063,0.0
2019-04-09,1.0,-0.0,-0.13523844754770492,-0.0,-0.7650667406516847,-1.1824038965442831,0.0
2019-04-10,1.0,-0.0,-0.12186335786200313,-0.0,-0.7726838880507405,-1.184396071307614,0.0
2019-04-11,1.0,-0.0,-0.10472026357114265,-0.0,-0.8054007451427164,-1.169011916125258,0.0
2019-04-12,1.0,-0.0,-0.10260762228051228,-0.0,-0.8070359512420922,-1.1762999537108472,0.0
2019-04-15,1.0,-0.0,-0.09877469367341837,-0.0,-0.8442735683920981,-1.1827019254813704,0.0
2019-04-16,1.0,-0.0,-0.10078464472162305,-0.0,-0.8468848666729187,-1.178405076745131,0.0
2019-04-17,1.0,-0.0,-0.0792042042042042,-0.0,-0.8584522022022022,-1.1904717217217218,0.0
2019-04-18,1.0,-0.0,-0.0801088554537208,-0.0,-0.8582689480434171,-1.1896524758359661,0.0
2019-04-22,1.0,-0.0,-0.08618309594026478,-0.0,-0.8608270063374537,-1.1903432264541634,0.0
2019-04-23,1.0,-0.0,-0.08870689384668487,-0.0,-0.8598324390473501,-1.1892748438921839,0.0
2019-04-24,1.0,-0.0,-0.07693271912506659,-0.0,-0.855880417410924,-1.2009338472626994,0.0
2019-04-25,1.0,-0.0,-0.052636505460218405,-0.0,-0.86396255850234,-1.2034945397815913,0.0
2019-04-26,1.0,-0.0,-0.041036851967520306,-0.0,-0.8774828232354779,-1.204528419737664,0.0
2019-04-29,1.0,-0.0,-0.040919597676016745,-0.0,-0.8780533516586494,-1.2046604610482914,0.0
2019-04-30,1.0,-0.0,-0.04282902752178938,-0.0,-0.8772609415513417,-1.20380494205117,0.0
2019-05-01,1.0,-0.0,-0.04825561420495362,-0.0,-0.8755661055064498,-1.1995502389355654,0.0
2019-05-02,1.0,-0.0,-0.05574793323974419,-0.0,-0.8516612072999533,-1.212228981438153,0.0
2019-05-03,1.0,-0.0,-0.063493547783804,-0.0,-0.8438688361074747,-1.2096814413066517,0.0
2019-05-06,1.0,-0.0,-0.0357443098670486,-0.0,-0.8535355107886788,-1.224336021421677,0.0
2019-05-07,1.0,-0.0,-0.029626395559159233,-0.0,-0.8569512879685648,-1.2319902700679848,0.0
2019-05-08,1.0,-0.0,-0.05931729155008394,-0.0,-0.8509295529441024,-1.1986569669837717,0.0
2019-05-09,1.0,-0.0,-0.058818049128909033,-0.0,-0.8597869631377907,-1.1868886059439145,0.0
2019-05-10,1.0,-0.0,-0.05957671628803182,-0.0,-0.8578798520682476,-1.1903533579886254,0.0
2019-05-13,1.0,-0.0,-0.05930413171792481,-0.0,-0.8564461012736874,-1.1908045977011494,0.0
2019-05-14,1.0,-0.0,-0.09364437469821342,-0.0,-0.7945738773539354,-1.1296475132786095,0.0
2019-05-15,1.0,-0.0,-0.0893679804883924,-0.0,-0.7996145855288911,-1.122067989521544,0.0
2019-05-16,1.0,-0.0,-0.0944108761329305,-0.0,-0.7966767371601208,-1.130060422960725,0.0
2019-05-17,1.0,-0.0,-0.09563484875928274,-0.0,-0.7938175451307131,-1.12932439775403,0.0
2019-05-20,1.0,-0.0,-0.09496346397729331,-0.0,-0.7939791050184191,-1.1305936348813335,0.0
2019-05-21,1.0,-0.0,-0.10562426649814932,-0.0,-0.7764737744876772,-1.1271403207848094,0.0
2019-05-22,1.0,-0.0,-0.10297255868474046,-0.0,-0.7780349253103302,-1.124613026359292,0.0
2019-05-23,1.0,-0.0,-0.10148678745560706,-0.0,-0.772377054114248,-1.1358273641124421,0.0
2019-05-24,1.0,-0.0,-0.08911515588394305,-0.0,-0.7728719889469574,-1.1415570373040187,0.0
2019-05-28,1.0,-0.0,-0.09603571749617955,-0.0,-0.7681658825997062,-1.1322026788122135,0.0
2019-05-29,1.0,-0.0,-0.10433482810164424,-0.0,-0.7685500747384154,-1.1166517189835576,0.0
2019-05-30,1.0,-0.0,-0.1013059199713116,-0.0,-0.7661297552520695,-1.1209096614170875,0.0
2019-05-31,1.0,-0.0,-0.1136959370904325,-0.0,-0.7594721791969498,-1.1055045871559632,0.0
2019-06-03,1.0,-0.0,-0.12278724981467755,-0.0,-0.7685693106004448,-1.0737731653076352,0.0
2019-06-04,1.0,-0.0,-0.11446783278980137,-0.0,-0.7784464868069968,-1.0718055143788912,0.0
2019-06-05,1.0,-0.0,-0.11392143552814095,-0.0,-0.7817194463300179,-1.0557211581028834,0.0
2019-06-06,1.0,-0.0,-0.12011568882068234,-0.0,-0.7588537362767089,-1.0722760004721994,0.0
2019-06-07,1.0,-0.0,-0.134173330579244,-0.0,-0.7511286848239841,-1.065507981941043,0.0
2019-06-10,1.0,-0.0,-0.1390917658145836,-0.0,-0.7395452939097656,-1.0663505713276005,0.0
2019-06-11,1.0,-0.0,-0.14089336920211665,-0.0,-0.7398823425074644,-1.075442693706211,0.0
2019-06-12,1.0,-0.0,-0.14501831934759485,-0.0,-0.7351081432454792,-1.0746070204467557,0.0
2019-06-13,1.0,-0.0,-0.14007690032534753,-0.0,-0.7355516119491274,-1.0820763087843832,0.0
2019-06-14,1.0,-0.0,-0.12947617638354542,-0.0,-0.7545723586860017,-1.075406925125777,0.0
2019-06-17,1.0,-0.0,-0.1312969869176582,-0.0,-0.7506659563132659,-1.077842893506186,0.0
2019-06-18,1.0,-0.0,-0.13375758472694985,-0.0,-0.7500665976024864,-1.0760692615065857,0.0
2019-06-19,1.0,-0.0,-0.1288737605446204,-0.0,-0.7523457155542401,-1.0786739677371615,0.0
2019-06-20,1.0,-0.0,-0.12783377176129812,-0.0,-0.7515739071320899,-1.076286465876511,0.0
2019-06-21,1.0,-0.0,-0.1354899757525578,-0.0,-0.7409663492814479,-1.0805488201549471,0.0
2019-06-24,1.0,-0.0,-0.13630837657524092,-0.0,-0.7381171237954041,-1.0907338769458859,0.0
2019-06-25,1.0,-0.0,-0.12512601553697444,-0.0,-0.7458044238866156,-1.094141018798553,0.0
2019-06-26,1.0,-0.0,-0.125374196034263,-0.0,-0.7314087554462194,-1.1071460327810545,0.0
2019-06-27,1.0,-0.0,-0.11225887115979996,-0.0,-0.727613717551798,-1.1369969040247678,0.0
2019-06-28,1.0,-0.0,-0.12603238021407914,-0.0,-0.7179104922627388,-1.1376606338889055,0.0
2019-07-01,1.0,-0.0,-0.12061005034106817,-0.0,-0.7354561973131571,-1.122695183342766,0.0
2019-07-02,1.0,-0.0,-0.12806361640258737,-0.0,-0.7229244555219275,-1.116194884576583,0.0
2019-07-03,1.0,-0.0,-0.13125797548743212,-0.0,-0.7183725554203638,-1.117992699646853,0.0
2019-07-05,1.0,-0.0,-0.13238784713980536,-0.0,-0.7174816045573226,-1.1171374317588416,0.0
2019-07-08,1.0,-0.0,-0.14015701377573692,-0.0,-0.7008146941193897,-1.1215523626129462,0.0
2019-07-09,1.0,-0.0,-0.14257748776508972,-0.0,-0.7026249443867715,-1.1208364229571408,0.0
2019-07-10,1.0,-0.0,-0.1698709429727415,-0.0,-0.6708898142405717,-1.1124597619680459,0.0
2019-07-11,1.0,-0.0,-0.16723317471108087,-0.0,-0.6774746549227085,-1.1109863151361097,0.0
2019-07-12,1.0,-0.0,-0.15796642288218402,-0.0,-0.682527462766115,-1.120451248038374,0.0
2019-07-15,1.0,-0.0,-0.18875573309661195,-0.0,-0.6900724959313509,-1.0802189673028555,0.0
2019-07-16,1.0,-0.0,-0.19156555193844332,-0.0,-0.6950281148268719,-1.0728617934300089,0.0
2019-07-17,1.0,-0.0,-0.19929552450864316,-0.0,-0.6908299786881364,-1.0698555529244613,0.0
2019-07-18,1.0,-0.0,-0.198745450779655,-0.0,-0.6890848300144984,-1.0710122200195284,0.0
2019-07-19,1.0,-0.0,-0.20502005663048609,-0.0,-0.6766163284568192,-1.0678680981595092,0.0
2019-07-22,1.0,-0.0,-0.2052549042814451,-0.0,-0.6910080776400273,-1.0625795188922094,0.0
2019-07-23,1.0,-0.0,-0.2095347943098808,-0.0,-0.6901191849288736,-1.0577884245704314,0.0
2019-07-24,1.0,-0.0,-0.20929682417647408,-0.0,-0.6904902714530724,-1.0572180495594063,0.0
2019-07-25,1.0,-0.0,-0.19588664637569814,-0.0,-0.7114742472149169,-1.0476345261664846,0.0
2019-07-26,1.0,-0.0,-0.18151981076286222,-0.0,-0.7232111176818451,-1.0520697811945594,0.0
2019-07-29,1.0,-0.0,-0.20037664783427495,-0.0,-0.6761118354338693,-1.0208025496161088,0.0
2019-07-30,1.0,-0.0,-0.20381117366825466,-0.0,-0.6718059766132525,-1.011606756171503,0.0
2019-07-31,1.0,-0.0,-0.17634770498462252,-0.0,-0.6927406719665757,-1.0323217083502583,0.0
2019-08-01,1.0,-0.0,-0.18743479772806307,-0.0,-0.6867972644024574,-1.0236466906224644,0.0
2019-08-02,1.0,-0.0,-0.18997918437948927,-0.0,-0.6796739863379166,-1.0621243660031077,0.0
2019-08-05,1.0,-0.0,-0.1898373745083074,-0.0,-0.675277402688898,-1.0703927669817412,0.0
2019-08-06,1.0,-0.0,-0.19394501797935274,-0.0,-0.6402099524417121,-1.0657406333372,0.0
2019-08-07,1.0,-0.0,-0.17108059975871776,-0.0,-0.6326190612971793,-1.0687079910380881,0.0
2019-08-08,1.0,-0.0,-0.16396877331955687,-0.0,-0.6304747144251192,-1.075655817691292,0.0
2019-08-09,1.0,-0.0,-0.14979722396755582,-0.0,-0.6141257782601245,-1.092048894727823,0.0
2019-08-12,1.0,-0.0,-0.14728881278538813,-0.0,-0.6194634703196348,-1.08712899543379,0.0
2019-08-13,1.0,-0.0,-0.14542912577037206,-0.0,-0.6175530700753252,-1.09027619265008,0.0
2019-08-14,1.0,-0.0,-0.145234838121295,-0.0,-0.61171910624715,-1.0930232558139534,0.0
2019-08-15,1.0,-0.0,-0.1598067742026611,-0.0,-0.6031808808158422,-1.0619226531822932,0.0
2019-08-16,1.0,-0.0,-0.16616825593861084,-0.0,-0.5956102240027084,-1.0594143203746544,0.0
2019-08-19,1.0,-0.0,-0.17041356772594096,-0.0,-0.5913905792201938,-1.0554146946134777,0.0
2019-08-20,1.0,-0.0,-0.17621579050994288,-0.0,-0.5929176159536466,-1.0435687565043739,0.0
2019-08-21,1.0,-0.0,-0.17988704374947315,-0.0,-0.5939475680687853,-1.03605046503133,0.0
2019-08-22,1.0,-0.0,-0.1826453243470935,-0.0,-0.5917438921651221,-1.0338388093232236,0.0
2019-08-23,1.0,-0.0,-0.1893435088989778,-0.0,-0.5736289446564353,-1.0223379661866696,0.0
2019-08-26,1.0,-0.0,-0.18012370906279337,-0.0,-0.5670458938532059,-1.014193405865135,0.0
2019-08-27,1.0,-0.0,-0.17904315455673517,-0.0,-0.5670481180201297,-1.0113608162139804,0.0
2019-08-28,1.0,-0.0,-0.1671673878889777,-0.0,-0.5805242413384416,-1.0085444171880598,0.0
2019-08-29,1.0,-0.0,-0.1642617172440381,-0.0,-0.5942336289034532,-0.9952635347248995,0.0
2019-08-30,1.0,-0.0,-0.15957563764291996,-0.0,-0.5973229991204925,-0.9915622251539138,0.0
2019-09-03,1.0,-0.0,-0.1690616842972936,-0.0,-0.5937903558181069,-0.984778128863855,0.0
2019-09-04,1.0,-0.0,-0.16077267606407827,-0.0,-0.5952793119555959,-0.9917017008765423,0.0
2019-09-05,1.0,-0.0,-0.17392256721975793,-0.0,-0.5907945895624555,-0.9733311428727891,0.0
2019-09-06,1.0,-0.0,-0.17230392156862745,-0.0,-0.5812091503267973,-0.9697984749455336,0.0
2019-09-09,1.0,-0.0,-0.1706572961782572,-0.0,-0.5809158018032743,-0.9724333306093541,0.0
2019-09-10,1.0,-0.0,-0.17601156857930206,-0.0,-0.5570925759188017,-0.995334370139969,0.0
2019-09-11,1.0,-0.0,-0.17590670745029494,-0.0,-0.5315162770373607,-1.0236508630107057,0.0
2019-09-12,1.0,-0.0,-0.15759726962457338,-0.0,-0.5441638225255973,-1.0286143344709897,0.0
2019-09-13,1.0,-0.0,-0.1560119063873945,-0.0,-0.547857669515825,-1.026953221005489,0.0
2019-09-16,1.0,-0.0,-0.17347021697321016,-0.0,-0.5149118292385622,-1.0203971070238642,0.0
2019-09-17,1.0,-0.0,-0.1495983935742972,-0.0,-0.5263486377944209,-1.037582763486378,0.0
2019-09-18,1.0,-0.0,-0.15154146765089016,-0.0,-0.5223349978289188,-1.0399478940512374,0.0
2019-09-19,1.0,-0.0,-0.1543305376869419,-0.0,-0.5180902749504654,-1.041798984881796,0.0
2019-09-20,1.0,-0.0,-0.1528970540276117,-0.0,-0.5255734318947711,-1.039189042287205,0.0
2019-09-23,1.0,-0.0,-0.15554286335944298,-0.0,-0.5192286771105309,-1.044984769364665,0.0
