Date,CNCE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.7450331125827814,-1.8490566037735847,-0.0,-1.2861426964888165,-1.3674247157316006,0.0
2018-10-24,1.0,-0.7435544430538172,-1.8434292866082604,-0.0,-1.2926783479349186,-1.378160200250313,0.0
2018-10-25,1.0,-0.6678869351257276,-1.7424233331332892,-0.0,-1.2853627798115586,-1.3055872291904218,0.0
2018-10-26,1.0,-0.64702747513027,-1.713879677877783,-0.0,-1.276054002842255,-1.284403126480341,0.0
2018-10-29,1.0,-0.6065409546258103,-1.7335297583971716,-0.0,-1.2575721862109606,-1.2951090159104304,0.0
2018-10-30,1.0,-0.5848611684253965,-1.7356010139715852,-0.0,-1.2601544538112361,-1.314625950598361,0.0
2018-10-31,1.0,-0.5995062889385211,-1.6961913718114494,-0.0,-1.2682496767368048,-1.3135065240390267,0.0
2018-11-01,1.0,-0.5677801913931779,-1.7215992485175835,-0.0,-1.2670110961075558,-1.314565842775788,0.0
2018-11-02,1.0,-0.5879692181166657,-1.6608118428009166,-0.0,-1.308230041708277,-1.317394113845973,0.0
2018-11-05,1.0,-0.5869156683110172,-1.6627319708715058,-0.0,-1.3079046276720696,-1.31512802443035,0.0
2018-11-06,1.0,-0.5856132800491854,-1.7156470949892408,-0.0,-1.417153396864433,-1.4296956655395021,0.0
2018-11-07,1.0,-0.5839577447488024,-1.715206977029849,-0.0,-1.4142611472792042,-1.428325758506326,0.0
2018-11-08,1.0,-0.5155481809242871,-1.7468657817109143,-0.0,-1.4147615535889873,-1.4684119960668633,0.0
2018-11-09,1.0,-0.5142206353114995,-1.750184683575474,-0.0,-1.4210169908889436,-1.4706968726914553,0.0
2018-11-12,1.0,-0.5130045393203287,-1.715924426450742,-0.0,-1.4380444117286222,-1.4672432830327569,0.0
2018-11-13,1.0,-0.6539509536784741,-1.8428258124543098,-0.0,-1.5609756097560976,-1.5880906492988636,0.0
2018-11-14,1.0,-0.6543516159313397,-1.865026149926244,-0.0,-1.5789861874748559,-1.6066782888561084,0.0
2018-11-15,1.0,-0.6511923901393355,-1.865085744908896,-0.0,-1.5790460878885317,-1.6034967845659165,0.0
2018-11-16,1.0,-0.6439388885182467,-1.8462205617452798,-0.0,-1.5733537927813732,-1.6080459003269063,0.0
2018-11-19,1.0,-0.6718022214260121,-2.0025797205302758,-0.0,-1.741454675743461,-1.750053744177714,0.0
2018-11-20,1.0,-0.5946617448711579,-1.981898204017889,-0.0,-1.741818698090438,-1.7803648754170514,0.0
2018-11-21,1.0,-0.5961862030286036,-1.9620022434099833,-0.0,-1.726934941110488,-1.7255328098710039,0.0
2018-11-23,1.0,-0.5975089216989713,-1.9420614372682108,-0.0,-1.7322090826394232,-1.725701490448534,0.0
2018-11-26,1.0,-0.60026889329182,-1.9913671101047268,-0.0,-1.7474525898669686,-1.7370506651570903,0.0
2018-11-27,1.0,-0.5766325450052948,-2.00847158489234,-0.0,-1.7430285915990118,-1.7314507589128134,0.0
2018-11-28,1.0,-0.5771973173314507,-2.009812919166961,-0.0,-1.7419696434874692,-1.7307447935051181,0.0
2018-11-29,1.0,-0.5494153674832962,-1.9778674832962138,-0.0,-1.7172188195991092,-1.7154092427616925,0.0
2018-11-30,1.0,-0.5495163198552439,-1.9787737490430788,-0.0,-1.719187138979748,-1.7118797411093325,0.0
2018-12-03,1.0,-0.544904347826087,-1.9806608695652173,-0.0,-1.7194434782608696,-1.7114434782608696,0.0
2018-12-04,1.0,-0.5273667576497629,-2.085045252118948,-0.0,-1.7881769860652204,-1.7822151989656658,0.0
2018-12-06,1.0,-0.49738766980146293,-1.9467781260884707,-0.0,-1.7956809474050852,-1.7263671194705676,0.0
2018-12-07,1.0,-0.4966213862765587,-1.9472657610588644,-0.0,-1.796168582375479,-1.7261581330546847,0.0
2018-12-10,1.0,-0.42742382271468143,-1.9772853185595567,-0.0,-1.8170360110803325,-1.7034626038781164,0.0
2018-12-11,1.0,-0.43714068019671676,-1.9741636073976587,-0.0,-1.8197686499965369,-1.6955738726882317,0.0
2018-12-12,1.0,-0.44433634468380817,-1.9794301598332174,-0.0,-1.8293259207783181,-1.6961779013203613,0.0
2018-12-13,1.0,-0.4450003474393718,-1.978875686192759,-0.0,-1.829059829059829,-1.6958515739003541,0.0
2018-12-14,1.0,-0.4508851093370357,-1.9622353349531412,-0.0,-1.8345713293995138,-1.6943422422769872,0.0
2018-12-17,1.0,-0.40869083096541686,-1.9695058562616952,-0.0,-1.813361979347148,-1.7389285466768316,0.0
2018-12-18,1.0,-0.374281957228874,-1.95556785936743,-0.0,-1.8257318845594848,-1.7653124783722058,0.0
2018-12-19,1.0,-0.3556578763778429,-1.9786521557136876,-0.0,-1.8551695269987443,-1.787009906515976,0.0
2018-12-20,1.0,-0.35001733102253035,-1.946481802426343,-0.0,-1.8628076256499135,-1.7730329289428077,0.0
2018-12-21,1.0,-0.3385337567306365,-1.9433936214275853,-0.0,-1.859933729117769,-1.7613557917989784,0.0
2018-12-24,1.0,-0.28590105277643985,-1.9016720566985483,-0.0,-1.8673364067983214,-1.8259822472992502,0.0
2018-12-26,1.0,-0.2781587344694141,-1.9091588023626858,-0.0,-1.8126824631679,-1.7893950709484692,0.0
2018-12-27,1.0,-0.17131089516699918,-1.8167835768067444,-0.0,-1.6663877984426283,-1.78093828431688,0.0
2018-12-28,1.0,-0.16312877910716586,-1.8258072816158497,-0.0,-1.6661520648398302,-1.7774347098932204,0.0
2018-12-31,1.0,-0.16031173515393532,-1.8340847610459874,-0.0,-1.6679762978230064,-1.7784361715831505,0.0
2019-01-02,1.0,-0.15644901897716307,-1.8327436474750722,-0.0,-1.6655516243165003,-1.7781923448054036,0.0
2019-01-03,1.0,-0.1383566092887301,-1.8575511529717441,-0.0,-1.672880805456317,-1.8268268918480024,0.0
2019-01-04,1.0,-0.09571042122890634,-1.86248872858431,-0.0,-1.652647172484864,-1.829898235218343,0.0
2019-01-07,1.0,-0.0640431131720767,-1.8004135856623638,-0.0,-1.621193131971425,-1.780862263441534,0.0
2019-01-08,1.0,-0.06502844994685175,-1.7890327018070407,-0.0,-1.6225223535296693,-1.7762145938848246,0.0
2019-01-09,1.0,-0.059965056782728066,-1.7700611506302255,-0.0,-1.6228628478722074,-1.7869087732434792,0.0
2019-01-10,1.0,-0.06203241895261846,-1.7640274314214464,-0.0,-1.625,-1.7834164588528678,0.0
2019-01-11,1.0,-0.061131272681766984,-1.7564760355399827,-0.0,-1.637529720936053,-1.801902139907396,0.0
2019-01-14,1.0,-0.07886533665835412,-1.7479426433915213,-0.0,-1.6327930174563594,-1.7748753117206983,0.0
2019-01-15,1.0,-0.07713946364943428,-1.7477026942551728,-0.0,-1.6344939676189285,-1.791898480965181,0.0
2019-01-16,1.0,-0.07101070450585015,-1.7339432412247948,-0.0,-1.6260268857356237,-1.792569081404033,0.0
2019-01-17,1.0,-0.08166946569633637,-1.7179200099521055,-0.0,-1.626049636126143,-1.794426820924302,0.0
2019-01-18,1.0,-0.09371671991480299,-1.70400300695358,-0.0,-1.6320240556286412,-1.8346801979577776,0.0
2019-01-22,1.0,-0.0,-1.7692109168333443,-0.0,-1.7620491644622236,-1.9207690818762504,0.0
2019-01-23,1.0,-0.0,-1.7257614130787713,-0.0,-1.7971296837456978,-1.9710370803298918,0.0
2019-01-24,1.0,-0.0,-1.7012852806303687,-0.0,-1.8066912097138796,-1.9507201446748048,0.0
2019-01-25,1.0,-0.0,-1.6414591931833311,-0.0,-1.9334975369458127,-2.0819464784982027,0.0
2019-01-28,1.0,-0.0,-1.6013841751513942,-0.0,-1.9772409662607309,-2.0760630864444005,0.0
2019-01-29,1.0,-0.0,-1.5795148247978437,-0.0,-2.0420485175202154,-2.1170485175202156,0.0
2019-01-30,1.0,-0.0,-1.5784167794316646,-0.0,-2.0502029769959407,-2.137280108254398,0.0
2019-01-31,1.0,-0.0,-1.5936017351226786,-0.0,-2.023451267452894,-2.1607699606886266,0.0
2019-02-01,1.0,-0.0,-1.5926479581436435,-0.0,-2.0381191818984847,-2.1641638920975743,0.0
2019-02-04,1.0,-0.0,-1.6040785704542355,-0.0,-2.058791433637976,-2.157481926067385,0.0
2019-02-05,1.0,-0.0,-1.602265747628472,-0.0,-2.0543233467549307,-2.1678837098205146,0.0
2019-02-06,1.0,-0.0,-1.5840152755046373,-0.0,-2.0544871794871793,-2.1809192580469174,0.0
2019-02-07,1.0,-0.0,-1.580799127233056,-0.0,-2.0544797490795035,-2.183144688394927,0.0
2019-02-08,1.0,-0.0,-1.5771151084057176,-0.0,-2.07338759318788,-2.188974762328158,0.0
2019-02-11,1.0,-0.0,-1.575296224855332,-0.0,-2.113185450537338,-2.2004684486084316,0.0
2019-02-12,1.0,-0.0,-1.5934589111985096,-0.0,-2.119781963706617,-2.1867108259159593,0.0
2019-02-13,1.0,-0.0,-1.6204877376687792,-0.0,-2.1027831358500966,-2.1656792504822264,0.0
2019-02-14,1.0,-0.0,-1.6080856945404285,-0.0,-2.1313061506565307,-2.171389080856945,0.0
2019-02-15,1.0,-0.0,-1.572265490385278,-0.0,-2.140464539251499,-2.1795437314770143,0.0
2019-02-19,1.0,-0.0,-1.5418037280701755,-0.0,-2.1452165570175437,-2.166118421052632,0.0
2019-02-20,1.0,-0.0,-1.5614167294649588,-0.0,-2.1325614852366925,-2.1568130437761184,0.0
2019-02-21,1.0,-0.0,-1.5520060456169278,-0.0,-2.1479115141522396,-2.1701016762846934,0.0
2019-02-22,1.0,-0.0,-1.5478021978021979,-0.0,-2.15260989010989,-2.1676510989010986,0.0
2019-02-25,1.0,-0.0,-1.548137931034483,-0.0,-2.167310344827586,-2.1810344827586206,0.0
2019-02-26,1.0,-0.0,-1.5500930841894782,-0.0,-2.16265600220644,-2.1824450113769567,0.0
2019-02-27,1.0,-0.0,-1.546425863376301,-0.0,-2.1755014820431513,-2.171296615427035,0.0
2019-02-28,1.0,-0.0,-1.5601739971000483,-0.0,-2.185665953186495,-2.158737830559967,0.0
2019-03-01,1.0,-0.0,-1.5650701499758104,-0.0,-2.198355104015481,-2.147902412053355,0.0
2019-03-04,1.0,-0.0,-1.551013349934288,-0.0,-2.197413017915197,-2.1686380300200594,0.0
2019-03-05,1.0,-0.0,-1.5119743803954333,-0.0,-2.270398217766639,-2.1795460874408246,0.0
2019-03-06,1.0,-0.0,-1.51299339794915,-0.0,-2.320199466217165,-2.190265486725664,0.0
2019-03-07,1.0,-0.0,-1.4578228911445572,-0.0,-2.3603780189009447,-2.1821491074553725,0.0
2019-03-08,1.0,-0.0,-1.4242445537596624,-0.0,-2.417146872803935,-2.185945186226282,0.0
2019-03-11,1.0,-0.0,-1.442804164883754,-0.0,-2.440022821280844,-2.248823277706461,0.0
2019-03-12,1.0,-0.0,-1.3638000576202824,-0.0,-2.4878277153558055,-2.3509075194468454,0.0
2019-03-13,1.0,-0.0,-1.4030957052539785,-0.0,-2.5043238136763315,-2.359421553666158,0.0
2019-03-14,1.0,-0.0,-1.4122998544395924,-0.0,-2.50509461426492,-2.3606259097525477,0.0
2019-03-15,1.0,-0.0,-1.40805437801491,-0.0,-2.520391755591288,-2.380426838181552,0.0
2019-03-18,1.0,-0.0,-1.4065540194572452,-0.0,-2.526077097505669,-2.3821227415697463,0.0
2019-03-19,1.0,-0.0,-1.4153744396266628,-0.0,-2.5337693834056,-2.400014698317043,0.0
2019-03-20,1.0,-0.0,-1.4212389380530974,-0.0,-2.5402654867256635,-2.413126843657817,0.0
2019-03-21,1.0,-0.0,-1.4030281182408075,-0.0,-2.534895457822639,-2.271881759192502,0.0
2019-03-22,1.0,-0.0,-1.405749636098981,-0.0,-2.596797671033479,-2.2754730713246,0.0
2019-03-25,1.0,-0.0,-1.3550626118067979,-0.0,-2.559928443649374,-2.240644007155635,0.0
2019-03-26,1.0,-0.0,-1.3353979780720489,-0.0,-2.4980777445536098,-2.2859888936351984,0.0
2019-03-27,1.0,-0.0,-1.290077420271326,-0.0,-2.522977484196321,-2.289722281412032,0.0
2019-03-28,1.0,-0.0,-1.2919120815974714,-0.0,-2.563927596609682,-2.3269645165924437,0.0
2019-03-29,1.0,-0.0,-1.2707987589292158,-0.0,-2.5858287033696516,-2.358900353560863,0.0
2019-04-01,1.0,-0.0,-1.3109720605355064,-0.0,-2.610593713620489,-2.3542636786961584,0.0
2019-04-02,1.0,-0.0,-1.3679134148137242,-0.0,-2.6983507583566486,-2.2964953615078785,0.0
2019-04-03,1.0,-0.0,-1.3921406566984746,-0.0,-2.8002855210759634,-2.3213614847095947,0.0
2019-04-04,1.0,-0.0,-1.3914973664409331,-0.0,-2.797291196388262,-2.3356659142212193,0.0
2019-04-05,1.0,-0.0,-1.3737016408249285,-0.0,-2.801746199006473,-2.351272015655577,0.0
2019-04-08,1.0,-0.0,-1.3576856519449252,-0.0,-2.809796102625837,-2.356406590926191,0.0
2019-04-09,1.0,-0.0,-1.4423030978736961,-0.0,-3.0283507207135467,-2.493031775105519,0.0
2019-04-10,1.0,-0.0,-1.4377641336416553,-0.0,-3.0348457060840444,-2.5011562076389446,0.0
2019-04-11,1.0,-0.0,-1.414918228958915,-0.0,-3.070123653769446,-2.4926206621459914,0.0
2019-04-12,1.0,-0.0,-1.4183779464642428,-0.0,-3.0783060327606866,-2.493647622852577,0.0
2019-04-15,1.0,-0.0,-1.4248198558847078,-0.0,-3.074779823859087,-2.5068855084067256,0.0
2019-04-16,1.0,-0.0,-1.426397565273106,-0.0,-3.074643600832933,-2.5079288803459874,0.0
2019-04-17,1.0,-0.0,-1.4024683442859431,-0.0,-3.095447988459689,-2.516188491745472,0.0
2019-04-18,1.0,-0.0,-1.3852465483234715,-0.0,-3.008757396449704,-2.4955424063116367,0.0
2019-04-22,1.0,-0.0,-1.4062400762146716,-0.0,-3.0238964750714517,-2.5088917116544938,0.0
2019-04-23,1.0,-0.0,-1.4176059692014604,-0.0,-3.0275440546118433,-2.49261787585331,0.0
2019-04-24,1.0,-0.0,-1.3984962406015038,-0.0,-3.0162247724574596,-2.4998021369212506,0.0
2019-04-25,1.0,-0.0,-1.3923137876386686,-0.0,-3.03256735340729,-2.49904912836767,0.0
2019-04-26,1.0,-0.0,-1.3471847739888978,-0.0,-3.098096748612213,-2.4849325931800164,0.0
2019-04-29,1.0,-0.0,-1.346644481419856,-0.0,-3.0952380952380953,-2.481499088820221,0.0
2019-04-30,1.0,-0.0,-1.362162162162162,-0.0,-3.0540540540540535,-2.417704661182922,0.0
2019-05-01,1.0,-0.0,-1.3615487107140058,-0.0,-3.049455286464456,-2.4266008307861116,0.0
2019-05-02,1.0,-0.0,-1.3541993105609527,-0.0,-3.0401128172986525,-2.4401441554371672,0.0
2019-05-03,1.0,-0.0,-1.3489101458366004,-0.0,-3.0468872510584917,-2.4448800376352517,0.0
2019-05-06,1.0,-0.0,-1.32633393402805,-0.0,-3.0506934106401316,-2.45812113139544,0.0
2019-05-07,1.0,-0.0,-1.3580548549810845,-0.0,-3.0549337957124845,-2.4684741488020174,0.0
2019-05-08,1.0,-0.0,-1.3568199532346066,-0.0,-2.999844115354638,-2.4376461418550273,0.0
2019-05-09,1.0,-0.0,-1.3539277634760902,-0.0,-3.018800218425774,-2.4281925267181528,0.0
2019-05-10,1.0,-0.0,-1.3547481677841882,-0.0,-3.0176204584437856,-2.4242944019959456,0.0
2019-05-13,1.0,-0.0,-1.3502494543186778,-0.0,-3.0180854381041473,-2.4270346117867163,0.0
2019-05-14,1.0,-0.0,-1.2168490320606014,-0.08302088912694162,-2.972453898538526,-2.3792945137347923,0.0
2019-05-15,1.0,-0.0,-1.2199217851391766,-0.11187792347212637,-2.987577639751553,-2.3487462617897403,0.0
2019-05-16,1.0,-0.0,-1.2224009806174825,-0.1247988968053321,-2.973262851451773,-2.3405347429709646,0.0
2019-05-17,1.0,-0.0,-1.1916896235078054,-0.15228037955310683,-2.939011325374962,-2.369299051117233,0.0
2019-05-20,1.0,-0.0,-1.1585589720055072,-0.18119932690836776,-2.93590331956555,-2.3730304420988224,0.0
2019-05-21,1.0,-0.0,-1.17252347773402,-0.1998636776734323,-2.8640563465616484,-2.33701908512572,0.0
2019-05-22,1.0,-0.0,-1.1733739064282995,-0.1939901103081019,-2.8833777101559526,-2.3567135793077214,0.0
2019-05-23,1.0,-0.0,-1.1583213392924778,-0.1675630634042876,-2.879100068176654,-2.370350731005227,0.0
2019-05-24,1.0,-0.0,-1.0753902106379756,-0.2252614032429156,-2.8767995150780425,-2.3994544627973937,0.0
2019-05-28,1.0,-0.0,-1.0594336765596608,-0.23417625681405208,-2.8781798909751664,-2.399379164142944,0.0
2019-05-29,1.0,-0.0,-1.0632873199064645,-0.23263181715320208,-2.874858565286264,-2.372407030248171,0.0
2019-05-30,1.0,-0.0,-1.05658242172765,-0.23244058845718596,-2.8731044888721238,-2.3821953979630326,0.0
2019-05-31,1.0,-0.0,-1.0481836719281021,-0.24454346348463107,-2.8801450041537646,-2.379427535684616,0.0
2019-06-03,1.0,-0.0,-1.0404928254826835,-0.24986852978739385,-2.8751408609420777,-2.3471564871159187,0.0
2019-06-04,1.0,-0.0,-1.0465448529964658,-0.24137153169411232,-2.866982479885706,-2.3644634934957516,0.0
2019-06-05,1.0,-0.0,-1.00510694989268,-0.2870253867219303,-2.859965953667382,-2.2492783657760342,0.0
2019-06-06,1.0,-0.0,-1.0179020565172363,-0.2563988755733097,-2.847758544163338,-2.2754845391330076,0.0
2019-06-07,1.0,-0.0,-1.057964568971907,-0.2583203617226299,-2.827292268920021,-2.2686976502853753,0.0
2019-06-10,1.0,-0.0,-1.0553494583766136,-0.2532274818222288,-2.840258198545778,-2.270737498145125,0.0
2019-06-11,1.0,-0.0,-1.0591476011936642,-0.35266661565536767,-2.938021271711684,-2.301859361848649,0.0
2019-06-12,1.0,-0.0,-1.0668857972787036,-0.3533863323650818,-2.9288335116954594,-2.2949854762268767,0.0
2019-06-13,1.0,-0.0,-1.0733693583986603,-0.3724788796712078,-2.8997640611918714,-2.2652408859121698,0.0
2019-06-14,1.0,-0.0,-1.0814299900695135,-0.3733862959285005,-2.9103964555801696,-2.2735467114811705,0.0
2019-06-17,1.0,-0.0,-1.078643964266626,-0.3731388867679621,-2.9147896464839276,-2.26876383904711,0.0
2019-06-18,1.0,-0.0,-1.0940771876194118,-0.37027130301872374,-2.9152464654184183,-2.26274359954146,0.0
2019-06-19,1.0,-0.0,-1.0580074700815612,-0.4134461468099702,-2.9118835277079045,-2.239195060599131,0.0
2019-06-20,1.0,-0.0,-1.073528288921127,-0.40688707337558216,-2.912269985492861,-2.2426509887760555,0.0
2019-06-21,1.0,-0.0,-1.0922229869236064,-0.40146822665749027,-2.9006652902041754,-2.2527338074481915,0.0
2019-06-24,1.0,-0.0,-1.0741621289976224,-0.40885037196103996,-2.9006825676815704,-2.2856047242886723,0.0
2019-06-25,1.0,-0.0,-1.012358075229783,-0.4327643469529621,-2.9609175870858113,-2.3177570093457946,0.0
2019-06-26,1.0,-0.0,-1.016505230530802,-0.4097636574970942,-2.9351414180550175,-2.387601704765595,0.0
2019-06-27,1.0,-0.0,-1.0046569388388698,-0.440546414157094,-2.939149332505433,-2.3772896615957775,0.0
2019-06-28,1.0,-0.0,-0.9778346121057119,-0.44493528636751145,-2.951251646903821,-2.376114081996435,0.0
2019-07-01,1.0,-0.0,-0.9627165841584158,-0.4527382425742574,-2.9584622524752473,-2.361231435643564,0.0
2019-07-02,1.0,-0.0,-0.9745016226240149,-0.4435172307216813,-2.947998763715036,-2.360840673775305,0.0
2019-07-03,1.0,-0.0,-0.9813813349814586,-0.4389678615574784,-2.941208281829419,-2.3640296662546354,0.0
2019-07-05,1.0,-0.0,-0.970216049382716,-0.4388117283950617,-2.938425925925926,-2.3685185185185187,0.0
2019-07-08,1.0,-0.0,-0.9738405741183733,-0.4367620958407284,-2.936800679064742,-2.369241453815881,0.0
2019-07-09,1.0,-0.0,-0.963782075980581,-0.43492332588425675,-2.934576558526624,-2.3727363797487864,0.0
2019-07-10,1.0,-0.0,-0.9431634148222411,-0.42793244389604373,-2.9555795480835965,-2.385208606462559,0.0
2019-07-11,1.0,-0.0,-0.9386242569288967,-0.4398980931058442,-2.959623253300393,-2.382073650891685,0.0
2019-07-12,1.0,-0.0,-0.9707044873285282,-0.4373401534526854,-2.9676819344338523,-2.374331550802139,0.0
2019-07-15,1.0,-0.0,-1.0196487970913592,-0.47551636110466466,-2.9317707124622885,-2.30888837317243,0.0
2019-07-16,1.0,-0.0,-1.0204981435643563,-0.5112159653465346,-2.923499381188119,-2.2798576732673266,0.0
2019-07-17,1.0,-0.0,-1.0407453224060614,-0.5012370496366166,-2.9231482913251896,-2.266429565486315,0.0
2019-07-18,1.0,-0.0,-1.0426404581334159,-0.5116081101996595,-2.9295000773874014,-2.2549914873858534,0.0
2019-07-19,1.0,-0.0,-1.0426660516605166,-0.4886223862238623,-2.929274292742927,-2.2270141451414514,0.0
2019-07-22,1.0,-0.0,-0.9851371951219512,-0.45838414634146335,-2.9126524390243897,-2.26577743902439,0.0
2019-07-23,1.0,-0.0,-0.99001219884111,-0.454711802378774,-2.910262275083867,-2.269289417505337,0.0
2019-07-24,1.0,-0.0,-0.9915137614678899,-0.4932721712538226,-2.9110091743119266,-2.249464831804281,0.0
2019-07-25,1.0,-0.0,-0.9678699534457756,-0.5037014424177669,-2.9247500572388003,-2.235518583530489,0.0
2019-07-26,1.0,-0.0,-0.9539388393197591,-0.5027072370929613,-2.9321284221764663,-2.2371692213833603,0.0
2019-07-29,1.0,-0.0,-0.9308003356984818,-0.5056076905470359,-2.9327840085450525,-2.2603189135576414,0.0
2019-07-30,1.0,-0.0,-0.9328603036545359,-0.5098039215686275,-2.9251544975967043,-2.2616159304188606,0.0
2019-07-31,1.0,-0.0,-0.9495150080195525,-0.5105781715420454,-2.918887955396013,-2.258764225158482,0.0
2019-08-01,1.0,-0.0,-0.9778150491728291,-0.5036212548601051,-2.904932530304185,-2.2373256079896318,0.0
2019-08-02,1.0,-0.0,-0.9395385217051233,-0.6316777473601878,-2.973406335549472,-2.2770434102463826,0.0
2019-08-05,1.0,-0.0,-0.9319653585082313,-0.6089568541780447,-2.9779979714441756,-2.2832176016228445,0.0
2019-08-06,1.0,-0.0,-0.9169972535855966,-0.585825450106805,-2.8624504119621603,-2.263655782728105,0.0
2019-08-07,1.0,-0.0,-0.9498205147788895,-0.5438020316199497,-2.8505308179943483,-2.293515619033071,0.0
2019-08-08,1.0,-0.0,-0.9493351673544245,-0.5398899587345255,-2.8545009934280907,-2.2981048448723826,0.0
2019-08-09,1.0,-0.0,-0.9130665453994239,-0.5215249355767773,-2.822646657571623,-2.3219645293315145,0.0
2019-08-12,1.0,-0.0,-0.8978942584456902,-0.551734585668838,-2.836464172095137,-2.28859263747917,0.0
2019-08-13,1.0,-0.0,-0.8653089036947305,-0.5489097516656571,-2.8494851605087823,-2.3074651726226527,0.0
2019-08-14,1.0,-0.0,-0.8811657504330146,-0.540326831839747,-2.8173808268694933,-2.2917388357557047,0.0
2019-08-15,1.0,-0.0,-0.937100371747212,-0.5728624535315985,-2.777100371747212,-2.147881040892193,0.0
2019-08-16,1.0,-0.0,-0.9352967425256583,-0.5735534731518667,-2.7721255391938127,-2.156105905101889,0.0
2019-08-19,1.0,-0.0,-0.8938687966866355,-0.5876784261519119,-2.782042748317432,-2.1323126987648844,0.0
2019-08-20,1.0,-0.0,-0.9008477699963141,-0.5919646148175451,-2.772060449686694,-2.1070401769259126,0.0
2019-08-21,1.0,-0.0,-0.9084837810068986,-0.562821077352121,-2.768971084691032,-2.0986349625715546,0.0
2019-08-22,1.0,-0.0,-0.9090045315012425,-0.5700920917994445,-2.7593188130390294,-2.0703844467183163,0.0
2019-08-23,1.0,-0.0,-0.9114518377228378,-0.5757464602743746,-2.7771990316191038,-2.0717482209669136,0.0
2019-08-26,1.0,-0.0,-0.8639519745407204,-0.5717488789237668,-2.7679733834803995,-2.0290756545638655,0.0
2019-08-27,1.0,-0.0,-0.8557941769962525,-0.5679590660132604,-2.7572787546843474,-2.025655808590372,0.0
2019-08-28,1.0,-0.0,-0.8268953588930528,-0.5925338714326895,-2.773277601614298,-2.014053041222254,0.0
2019-08-29,1.0,-0.0,-0.770176567302881,-0.610050754163986,-2.7671027235685184,-2.0011437558081355,0.0
2019-08-30,1.0,-0.0,-0.7463871798540564,-0.6347832307912434,-2.786163971955931,-1.9867649162970384,0.0
2019-09-03,1.0,-0.0,-0.7534610142744422,-0.6550462664084356,-2.7677354565669607,-1.9969155727709635,0.0
2019-09-04,1.0,-0.0,-0.672226304188097,-0.6979426891991184,-2.8690668626010285,-2.108302718589272,0.0
2019-09-05,1.0,-0.0,-0.6655287569573283,-0.7155473098330242,-2.8945454545454545,-2.145528756957328,0.0
2019-09-06,1.0,-0.0,-0.6331513497118593,-0.806566575674856,-3.0331361844100697,-2.1097967849560204,0.0
2019-09-09,1.0,-0.0,-0.6438054775813671,-0.8098778544875198,-3.03315378195888,-2.0998406797663303,0.0
