Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WTFC
2018-10-30,-0.0,-0.7916843805798828,-0.0,-0.4411472947311737,-0.6013660969872177,0.0,1.0
2018-10-31,-0.0,-0.7737234523271577,-0.0,-0.44792137370085855,-0.6025756891098056,0.0,1.0
2018-11-01,-0.0,-0.7730342158053852,-0.0,-0.44907185036589153,-0.6033113892577628,0.0,1.0
2018-11-02,-0.0,-0.7565051056288504,-0.0,-0.4554277194857802,-0.6010858251990211,0.0,1.0
2018-11-05,-0.0,-0.7635346064066147,-0.0,-0.45490339454959644,-0.5939758697302923,0.0,1.0
2018-11-06,-0.0,-0.7660621397441305,-0.0,-0.45407001265288904,-0.5915928581470546,0.0,1.0
2018-11-07,-0.0,-0.765980772474279,-0.0,-0.45367403159610953,-0.5913869680103446,0.0,1.0
2018-11-08,-0.0,-0.7638562967929378,-0.0,-0.4375349201028048,-0.5922170074868701,0.0,1.0
2018-11-09,-0.0,-0.7643160720277373,-0.0,-0.4396040711329829,-0.5921876747567386,0.0,1.0
2018-11-12,-0.0,-0.751644370122631,-0.0,-0.445066889632107,-0.5903567447045708,0.0,1.0
2018-11-13,-0.0,-0.7462422145328719,-0.0,-0.4375640138408304,-0.5843598615916955,0.0,1.0
2018-11-14,-0.0,-0.7465214257996564,-0.0,-0.4401020012195798,-0.5851765618936748,0.0,1.0
2018-11-15,-0.0,-0.7471564112522887,-0.0,-0.43952172224379954,-0.5875547911002608,0.0,1.0
2018-11-16,-0.0,-0.7454046411045495,-0.0,-0.4391582799634035,-0.5879009675898971,0.0,1.0
2018-11-19,-0.0,-0.7454041314293637,-0.0,-0.4390960765284902,-0.5882711770414528,0.0,1.0
2018-11-20,-0.0,-0.7334970747323104,-0.0,-0.4295176067998675,-0.5966442212164698,0.0,1.0
2018-11-21,-0.0,-0.7321094866439487,-0.0,-0.4268989776849511,-0.5891502693195559,0.0,1.0
2018-11-23,-0.0,-0.7296176244368752,-0.0,-0.4279749478079332,-0.5893308427645314,0.0,1.0
2018-11-26,-0.0,-0.7307702869696554,-0.0,-0.4269669092406976,-0.588383907730331,0.0,1.0
2018-11-27,-0.0,-0.7306406532580698,-0.0,-0.4235216747958569,-0.5860415410752453,0.0,1.0
2018-11-28,-0.0,-0.7297015866056505,-0.0,-0.42421834324390983,-0.5863316252431974,0.0,1.0
2018-11-29,-0.0,-0.7164329202000435,-0.0,-0.41514459665144593,-0.5863774733637747,0.0,1.0
2018-11-30,-0.0,-0.7168620623996953,-0.0,-0.4146832413023964,-0.5885809101542311,0.0,1.0
2018-12-03,-0.0,-0.716795865633075,-0.0,-0.4146606827145383,-0.5885216918264654,0.0,1.0
2018-12-04,-0.0,-0.7198979176282139,-0.0,-0.40887247848396824,-0.5862134498954742,0.0,1.0
2018-12-06,-0.0,-0.7061463624391948,-0.0,-0.4023757693031256,-0.5790265795909593,0.0,1.0
2018-12-07,-0.0,-0.7065579944049926,-0.0,-0.40165698299978486,-0.5816655907036798,0.0,1.0
2018-12-10,-0.0,-0.7082955212726205,-0.0,-0.3946244595099557,-0.5661399669033257,0.0,1.0
2018-12-11,-0.0,-0.7095567608004488,-0.0,-0.3906863661866467,-0.5714820059312298,0.0,1.0
2018-12-12,-0.0,-0.7107269954245043,-0.0,-0.390281754207583,-0.5747197174430739,0.0,1.0
2018-12-13,-0.0,-0.7103756421232877,-0.0,-0.39059824486301375,-0.5745398116438356,0.0,1.0
2018-12-14,-0.0,-0.7297915265635507,-0.0,-0.3835104236718224,-0.5766509751176866,0.0,1.0
2018-12-17,-0.0,-0.7279238197424892,-0.0,-0.3729613733905579,-0.5815182403433476,0.0,1.0
2018-12-18,-0.0,-0.7169922397645171,-0.0,-0.36962804388546966,-0.5893229863526894,0.0,1.0
2018-12-19,-0.0,-0.7173336902690403,-0.0,-0.37028510239593093,-0.5893990095034132,0.0,1.0
2018-12-20,-0.0,-0.7149389021096821,-0.0,-0.3708120537982299,-0.5881440680232092,0.0,1.0
2018-12-21,-0.0,-0.717413889554863,-0.0,-0.37321185966594744,-0.5732704653826687,0.0,1.0
2018-12-24,-0.0,-0.7058246507065404,-0.0,-0.36514753837588476,-0.580211564463533,0.0,1.0
2018-12-26,-0.0,-0.7079218378663851,-0.0,-0.3564562978611038,-0.5762344864008451,0.0,1.0
2018-12-27,-0.0,-0.6900181488203266,-0.0,-0.3286232823437905,-0.5740471869328494,0.0,1.0
2018-12-28,-0.0,-0.6937431963091597,-0.0,-0.3268104297340729,-0.5713285988284692,0.0,1.0
2018-12-31,-0.0,-0.6943933227921927,-0.0,-0.3267062391456492,-0.5709842142098033,0.0,1.0
2019-01-02,-0.0,-0.6944170856876264,-0.0,-0.32644756622259086,-0.5710175729614847,0.0,1.0
2019-01-03,-0.0,-0.6961140838485117,-0.0,-0.32092576237726633,-0.5804976881915944,0.0,1.0
2019-01-04,-0.0,-0.6978091616874887,-0.0,-0.30697602234810273,-0.5818007811489615,0.0,1.0
2019-01-07,-0.0,-0.6836520760891798,-0.0,-0.3012119042749028,-0.5718705256698712,0.0,1.0
2019-01-08,-0.0,-0.6736183790682834,-0.0,-0.30879387364390554,-0.5702361199744735,0.0,1.0
2019-01-09,-0.0,-0.6701525276743354,-0.0,-0.30852420547875326,-0.5719532724582972,0.0,1.0
2019-01-10,-0.0,-0.6681878441770345,-0.0,-0.31032021211503164,-0.5709514582908424,0.0,1.0
2019-01-11,-0.0,-0.6636978435625879,-0.0,-0.31218578537705755,-0.5761388286334056,0.0,1.0
2019-01-14,-0.0,-0.6632897825865061,-0.0,-0.31473920587935084,-0.5737981014596305,0.0,1.0
2019-01-15,-0.0,-0.6580500140488902,-0.0,-0.3162022018442361,-0.580091445503078,0.0,1.0
2019-01-16,-0.0,-0.6578430121250798,-0.0,-0.3075941289087428,-0.5872112316528398,0.0,1.0
2019-01-17,-0.0,-0.6637723477280877,-0.0,-0.30833461400543005,-0.58926284514113,0.0,1.0
2019-01-18,-0.0,-0.6550755995157509,-0.0,-0.31373155088478477,-0.6069855498029518,0.0,1.0
2019-01-22,-0.0,-0.7137074189113499,-0.0,-0.147232547482051,-0.6850145119405265,0.0,1.0
2019-01-23,-0.0,-0.6963671128107075,-0.0,-0.14702358189929893,-0.7060038240917782,0.0,1.0
2019-01-24,-0.0,-0.7124049980677573,-0.0,-0.1434239340461162,-0.7204946541285586,0.0,1.0
2019-01-25,-0.0,-0.7314795600747043,-0.0,-0.026743100228263126,-0.8357024278896038,0.0,1.0
2019-01-28,-0.0,-0.7269363144683384,-0.0,-0.028336309292756774,-0.8325181792303911,0.0,1.0
2019-01-29,-0.0,-0.7186275273170858,-0.0,-0.02343689169197228,-0.8533831659269641,0.0,1.0
2019-01-30,-0.0,-0.7209139478188703,-0.0,-0.025442190985009595,-0.8471653094040148,0.0,1.0
2019-01-31,-0.0,-0.7184895698535122,-0.0,-0.0,-0.8696361095294787,0.0,1.0
2019-02-01,-0.0,-0.7180384834811473,-0.0,-0.0,-0.8751620766557751,0.0,1.0
2019-02-04,-0.0,-0.7131977723092864,-0.0,-0.0,-0.8771402668048179,0.0,1.0
2019-02-05,-0.0,-0.7181867690153264,-0.0,-0.0,-0.8751069733668733,0.0,1.0
2019-02-06,-0.0,-0.7062634429500635,-0.0,-0.0,-0.8851486174816657,0.0,1.0
2019-02-07,-0.0,-0.6987126460552165,-0.0,-0.0,-0.8863354358391066,0.0,1.0
2019-02-08,-0.0,-0.7108915000129692,-0.0,-0.020906284854615723,-0.8620340829507432,0.0,1.0
2019-02-11,-0.0,-0.7001590737215428,-0.0,-0.014916421102041883,-0.8926904321068142,0.0,1.0
2019-02-12,-0.0,-0.7035179816657525,-0.0,-0.021572775470761838,-0.8866254015513594,0.0,1.0
2019-02-13,-0.0,-0.7114877392734965,-0.0,-0.021648865327866713,-0.8783067401352729,0.0,1.0
2019-02-14,-0.0,-0.6933162357374646,-0.0,-0.044881189155239185,-0.8787815345964618,0.0,1.0
2019-02-15,-0.0,-0.7035116662738629,-0.0,-0.04022311257757876,-0.8749574462513421,0.0,1.0
2019-02-19,-0.0,-0.7026283378318178,-0.0,-0.0425041272503341,-0.8753701422918687,0.0,1.0
2019-02-20,-0.0,-0.6904394656348853,-0.0,-0.04886146767404773,-0.8750098036652636,0.0,1.0
2019-02-21,-0.0,-0.6659710447371854,-0.0,-0.048989174383722446,-0.8936481022564235,0.0,1.0
2019-02-22,-0.0,-0.663524558059378,-0.0,-0.04989946993237068,-0.8977465597827506,0.0,1.0
2019-02-25,-0.0,-0.6590171655850953,-0.0,-0.054348963784802175,-0.9033389156374294,0.0,1.0
2019-02-26,-0.0,-0.6630182074658446,-0.0,-0.04830072359656226,-0.9009430265667041,0.0,1.0
2019-02-27,-0.0,-0.6657518492380877,-0.0,-0.05384354008207219,-0.89416869233383,0.0,1.0
2019-02-28,-0.0,-0.6736431265716681,-0.0,-0.06430741827326068,-0.8814700335289186,0.0,1.0
2019-03-01,-0.0,-0.6787854992801989,-0.0,-0.05598743619945033,-0.8827116869519696,0.0,1.0
2019-03-04,-0.0,-0.6718476070858518,-0.0,-0.05439987440144438,-0.8903629274930005,0.0,1.0
2019-03-05,-0.0,-0.6696741461373503,-0.0,-0.059809613473508036,-0.8857157801140226,0.0,1.0
2019-03-06,-0.0,-0.6656035970094631,-0.0,-0.06462069326083547,-0.8838814241647932,0.0,1.0
2019-03-07,-0.0,-0.6586097987523165,-0.0,-0.07128500952728982,-0.8803215786588708,0.0,1.0
2019-03-08,-0.0,-0.6612423720857455,-0.0,-0.04887080790695248,-0.8977207531424398,0.0,1.0
2019-03-11,-0.0,-0.6611792329767806,-0.0,-0.05270023480302635,-0.8950430472214975,0.0,1.0
2019-03-12,-0.0,-0.6510893672537509,-0.0,-0.054037834311806913,-0.9041617742987607,0.0,1.0
2019-03-13,-0.0,-0.6554467884625451,-0.0,-0.06271266293252369,-0.8992304873580065,0.0,1.0
2019-03-14,-0.0,-0.6507035622744155,-0.0,-0.0692315739917351,-0.895538002824711,0.0,1.0
2019-03-15,-0.0,-0.6473667678777092,-0.0,-0.07656266359543504,-0.8936237043241545,0.0,1.0
2019-03-18,-0.0,-0.6560193970061143,-0.0,-0.0864168247944339,-0.8930529200927683,0.0,1.0
2019-03-19,-0.0,-0.6597049648389997,-0.0,-0.08650134827896157,-0.8974514883942262,0.0,1.0
2019-03-20,-0.0,-0.6799754954187087,-0.0,-0.0908267632644364,-0.8927391860217345,0.0,1.0
2019-03-21,-0.0,-0.682091909107941,-0.0,-0.07435163129299038,-0.9200010705778443,0.0,1.0
2019-03-22,-0.0,-0.6800194091007116,-0.0,-0.117371145136942,-0.8982909208540004,0.0,1.0
2019-03-25,-0.0,-0.6795006605732158,-0.0,-0.12019736309957131,-0.8965191835854296,0.0,1.0
2019-03-26,-0.0,-0.6849111627153426,-0.0,-0.11929578225414483,-0.8960144731868014,0.0,1.0
2019-03-27,-0.0,-0.6850285158256074,-0.0,-0.11876638646376733,-0.8991269562396951,0.0,1.0
2019-03-28,-0.0,-0.689274830775869,-0.0,-0.11526118497343654,-0.8922628839567434,0.0,1.0
2019-03-29,-0.0,-0.7033059192728058,-0.0,-0.11835840277026294,-0.8836705984200843,0.0,1.0
2019-04-01,-0.0,-0.7136284910153713,-0.0,-0.1245399437107599,-0.8680450313920761,0.0,1.0
2019-04-02,-0.0,-0.7111129345477422,-0.0,-0.13670304422745547,-0.8873116162030579,0.0,1.0
2019-04-03,-0.0,-0.7107408623331145,-0.0,-0.14278288465747427,-0.8823046618516087,0.0,1.0
2019-04-04,-0.0,-0.7053685613996898,-0.0,-0.11888111888111888,-0.8967647138853364,0.0,1.0
2019-04-05,-0.0,-0.6979825517993458,-0.0,-0.12167393675027263,-0.9066248636859324,0.0,1.0
2019-04-08,-0.0,-0.7042015432014614,-0.0,-0.12034790195490362,-0.9019549036180713,0.0,1.0
2019-04-09,-0.0,-0.6956711849584608,-0.0,-0.13964801049409706,-0.8975185832968954,0.0,1.0
2019-04-10,-0.0,-0.692503072511266,-0.0,-0.14368428239792436,-0.8949337703127135,0.0,1.0
2019-04-11,-0.0,-0.6827855640248067,-0.0,-0.16569680080867688,-0.8835341365461847,0.0,1.0
2019-04-12,-0.0,-0.681320785686929,-0.0,-0.16586420090824536,-0.8885210920829459,0.0,1.0
2019-04-15,-0.0,-0.6787027382977555,-0.0,-0.17881248971080504,-0.8862700982275147,0.0,1.0
2019-04-16,-0.0,-0.6728383226972693,-0.0,-0.17594697488428146,-0.89008791870943,0.0,1.0
2019-04-17,-0.0,-0.6689431073415212,-0.0,-0.16467478107616895,-0.9201409924547006,0.0,1.0
2019-04-18,-0.0,-0.6499848095672107,-0.0,-0.1721490319551468,-0.9397906482171956,0.0,1.0
2019-04-22,-0.0,-0.6651989744733029,-0.0,-0.1821981941812507,-0.9393601605172222,0.0,1.0
2019-04-23,-0.0,-0.6598032933047282,-0.0,-0.18681563623192443,-0.9395948845114374,0.0,1.0
2019-04-24,-0.0,-0.6558801414687125,-0.0,-0.19050934306162798,-0.938399844050238,0.0,1.0
2019-04-25,-0.0,-0.6522078501338091,-0.0,-0.1934656556645852,-0.9420160570918823,0.0,1.0
2019-04-26,-0.0,-0.6431123018530922,-0.0,-0.20718910471087296,-0.9405001116320607,0.0,1.0
2019-04-29,-0.0,-0.6458467122713946,-0.0,-0.2080692447298618,-0.9382102471031689,0.0,1.0
2019-04-30,-0.0,-0.6439740868982464,-0.0,-0.2062157935887412,-0.9421702222718642,0.0,1.0
2019-05-01,-0.0,-0.644565004614223,-0.0,-0.22282502307111496,-0.9291087558376911,0.0,1.0
2019-05-02,-0.0,-0.6440550058695288,-0.0,-0.21750796578903236,-0.9334507239085471,0.0,1.0
2019-05-03,-0.0,-0.6494366945290878,-0.0,-0.21453132425707977,-0.9315646752956307,0.0,1.0
2019-05-06,-0.0,-0.6389695210449927,-0.0,-0.2180417550519147,-0.9341018198057386,0.0,1.0
2019-05-07,-0.0,-0.6450891007045172,-0.0,-0.19908827186075426,-0.9186075424782428,0.0,1.0
2019-05-08,-0.0,-0.636571523032841,-0.0,-0.2151752259202116,-0.903377782675777,0.0,1.0
2019-05-09,-0.0,-0.6381725608917023,-0.0,-0.2178065226365763,-0.8961882482454933,0.0,1.0
2019-05-10,-0.0,-0.640556288478452,-0.0,-0.2139401934916447,-0.8939643799472295,0.0,1.0
2019-05-13,-0.0,-0.6403660648033638,-0.0,-0.21191634374914115,-0.8959243685931788,0.0,1.0
2019-05-14,-0.0,-0.644521444941613,-0.0,-0.20981119720615518,-0.8740314307541198,0.0,1.0
2019-05-15,-0.0,-0.6480777124093583,-0.0,-0.2116021343549049,-0.8766725954302914,0.0,1.0
2019-05-16,-0.0,-0.6506027397260273,-0.0,-0.2076164383561644,-0.8815068493150685,0.0,1.0
2019-05-17,-0.0,-0.6487636193978648,-0.0,-0.21393089442050664,-0.8817685319867168,0.0,1.0
2019-05-20,-0.0,-0.6435035375418199,-0.0,-0.21515932649591402,-0.8836176164098064,0.0,1.0
2019-05-21,-0.0,-0.6479934255581428,-0.0,-0.20780714970551978,-0.8835501986029312,0.0,1.0
2019-05-22,-0.0,-0.6439222528146553,-0.0,-0.20783469181909878,-0.8743014475370062,0.0,1.0
2019-05-23,-0.0,-0.6488318902140173,-0.0,-0.21235636878505693,-0.861678374993193,0.0,1.0
2019-05-24,-0.0,-0.647689252781329,-0.0,-0.20664798846666482,-0.8657889726083291,0.0,1.0
2019-05-28,-0.0,-0.6536527011228623,-0.0,-0.19917892390092712,-0.8659905929691961,0.0,1.0
2019-05-29,-0.0,-0.6633679472927907,-0.0,-0.1946696309953095,-0.85323861941816,0.0,1.0
2019-05-30,-0.0,-0.6587331741207122,-0.0,-0.19265631784628745,-0.862434867564047,0.0,1.0
2019-05-31,-0.0,-0.6698013209034327,-0.0,-0.1826162585274373,-0.8654907183431632,0.0,1.0
2019-06-03,-0.0,-0.6723094869916715,-0.0,-0.18073302406337322,-0.8598518759664686,0.0,1.0
2019-06-04,-0.0,-0.6795731624535013,-0.0,-0.1573216758532678,-0.8783567297510114,0.0,1.0
2019-06-05,-0.0,-0.6719730515335091,-0.0,-0.1606856646111217,-0.8839205672217544,0.0,1.0
2019-06-06,-0.0,-0.6806102228616412,-0.0,-0.14704525095686638,-0.8868590352615435,0.0,1.0
2019-06-07,-0.0,-0.6886082824168365,-0.0,-0.14566191446028512,-0.8812763068567548,0.0,1.0
2019-06-10,-0.0,-0.6803622111096094,-0.0,-0.14288417353696445,-0.8798215975131775,0.0,1.0
2019-06-11,-0.0,-0.6843545895552726,-0.0,-0.14032900620613026,-0.8854169489688067,0.0,1.0
2019-06-12,-0.0,-0.6841734417344174,-0.0,-0.14089430894308944,-0.884959349593496,0.0,1.0
2019-06-13,-0.0,-0.6778935968593475,-0.0,-0.14463246243400568,-0.8849329903885202,0.0,1.0
2019-06-14,-0.0,-0.6672540461409169,-0.0,-0.1734486404424323,-0.8702523924417818,0.0,1.0
2019-06-17,-0.0,-0.6598220582650681,-0.0,-0.18697444800086802,-0.8657570661313948,0.0,1.0
2019-06-18,-0.0,-0.6512447795194446,-0.0,-0.19021532787329823,-0.8704778434669415,0.0,1.0
2019-06-19,-0.0,-0.6474792873774842,-0.0,-0.19805599176910166,-0.8619970758650566,0.0,1.0
2019-06-20,-0.0,-0.6518321769297485,-0.0,-0.19517020815264527,-0.8633185169124024,0.0,1.0
2019-06-21,-0.0,-0.652497083796761,-0.0,-0.19822043783739793,-0.862029677454358,0.0,1.0
2019-06-24,-0.0,-0.6547141152218726,-0.0,-0.19794944124986438,-0.8597157426494522,0.0,1.0
2019-06-25,-0.0,-0.6396931251355455,-0.0,-0.2070863153328996,-0.8641021470396877,0.0,1.0
2019-06-26,-0.0,-0.636654640154084,-0.0,-0.18804763584081602,-0.8880449230936168,0.0,1.0
2019-06-27,-0.0,-0.630232936960417,-0.0,-0.19435847314980725,-0.8902915784329696,0.0,1.0
2019-06-28,-0.0,-0.6151904916965157,-0.0,-0.20707152936068599,-0.8912949093671985,0.0,1.0
2019-07-01,-0.0,-0.6191571088508981,-0.0,-0.2039060809348626,-0.8819790088725384,0.0,1.0
2019-07-02,-0.0,-0.6216143158350003,-0.0,-0.19876196139914581,-0.8827647726658377,0.0,1.0
2019-07-03,-0.0,-0.6239045109952148,-0.0,-0.18909618796709501,-0.8753158771976989,0.0,1.0
2019-07-05,-0.0,-0.6185204095343025,-0.0,-0.18998737000510574,-0.8787251766855668,0.0,1.0
2019-07-08,-0.0,-0.6207508128879693,-0.0,-0.18821379625399726,-0.8782683470830086,0.0,1.0
2019-07-09,-0.0,-0.6277262336963829,-0.0,-0.1882479494419793,-0.873255344897136,0.0,1.0
2019-07-10,-0.0,-0.6099235408141288,-0.0,-0.20778591427956064,-0.8745153995261684,0.0,1.0
2019-07-11,-0.0,-0.6069236567244536,-0.0,-0.2184236028857543,-0.8665877032410897,0.0,1.0
2019-07-12,-0.0,-0.6012175740107211,-0.0,-0.2226382566064165,-0.8698650432346523,0.0,1.0
2019-07-15,-0.0,-0.6127206575933163,-0.0,-0.2229079638862687,-0.8594259533755559,0.0,1.0
2019-07-16,-0.0,-0.6267331022530329,-0.0,-0.2284716204506066,-0.852767547660312,0.0,1.0
2019-07-17,-0.0,-0.6098371739252916,-0.0,-0.3219899712659868,-0.8852329708715984,0.0,1.0
2019-07-18,-0.0,-0.6113457207207207,-0.0,-0.32694256756756757,-0.87705518018018,0.0,1.0
2019-07-19,-0.0,-0.6122701804769547,-0.0,-0.32727989413520286,-0.8760030407973647,0.0,1.0
2019-07-22,-0.0,-0.5972249640429792,-0.0,-0.31972136834090076,-0.9032121605234213,0.0,1.0
2019-07-23,-0.0,-0.5991932526585992,-0.0,-0.3181010408733181,-0.9034723985219035,0.0,1.0
2019-07-24,-0.0,-0.596335730871609,-0.0,-0.32165713314832645,-0.913716939457439,0.0,1.0
2019-07-25,-0.0,-0.6101093284111884,-0.0,-0.3073690188839983,-0.9222490416015902,0.0,1.0
2019-07-26,-0.0,-0.6041713961407491,-0.0,-0.3111804767309875,-0.9223325766174801,0.0,1.0
2019-07-29,-0.0,-0.6022914652868596,-0.0,-0.3183317222948769,-0.9224142832774209,0.0,1.0
2019-07-30,-0.0,-0.6047338624790192,-0.0,-0.3202469346533527,-0.9198884811242924,0.0,1.0
2019-07-31,-0.0,-0.6125060425967527,-0.0,-0.31663206983820064,-0.9144083942332302,0.0,1.0
2019-08-01,-0.0,-0.6228740168658963,-0.0,-0.31213265566881515,-0.904369800391834,0.0,1.0
2019-08-02,-0.0,-0.6246300091074681,-0.0,-0.30754781420765026,-0.9139059653916212,0.0,1.0
2019-08-05,-0.0,-0.622177350548888,-0.0,-0.30510209885672035,-0.916699846425118,0.0,1.0
2019-08-06,-0.0,-0.622096301308074,-0.0,-0.2870151105096978,-0.9100135317997293,0.0,1.0
2019-08-07,-0.0,-0.6215304142411204,-0.0,-0.2766388256137686,-0.9140583255997075,0.0,1.0
2019-08-08,-0.0,-0.6223341398908333,-0.0,-0.27603961510325814,-0.915198919588093,0.0,1.0
2019-08-09,-0.0,-0.6142149038057633,-0.0,-0.2624268391721975,-0.9237727183623176,0.0,1.0
2019-08-12,-0.0,-0.6126199200067127,-0.0,-0.27723547674321036,-0.9071406595250748,0.0,1.0
2019-08-13,-0.0,-0.5998877665544332,-0.0,-0.28106060606060607,-0.9248877665544332,0.0,1.0
2019-08-14,-0.0,-0.6074374388368516,-0.0,-0.2654830141199497,-0.9231091849573605,0.0,1.0
2019-08-15,-0.0,-0.6088134267921472,-0.0,-0.2717752520316122,-0.9120053617805579,0.0,1.0
2019-08-16,-0.0,-0.6125879593432368,-0.0,-0.26669831341449796,-0.9131017536021446,0.0,1.0
2019-08-19,-0.0,-0.6034982174688057,-0.0,-0.2687444295900178,-0.9129901960784312,0.0,1.0
2019-08-20,-0.0,-0.6080851892012122,-0.0,-0.2636583534906998,-0.9085550643645565,0.0,1.0
2019-08-21,-0.0,-0.6123100852706719,-0.0,-0.26381134905424547,-0.901397105796739,0.0,1.0
2019-08-22,-0.0,-0.6131774117385629,-0.0,-0.2585483736562873,-0.905974834032388,0.0,1.0
2019-08-23,-0.0,-0.6070416272995054,-0.0,-0.2573222920024454,-0.9144945256488634,0.0,1.0
2019-08-26,-0.0,-0.6019875776397515,-0.0,-0.25112491373360935,-0.9074120082815734,0.0,1.0
2019-08-27,-0.0,-0.600077141361545,-0.0,-0.24310549081191282,-0.9118659944348018,0.0,1.0
2019-08-28,-0.0,-0.5928916721599649,-0.0,-0.24013952977367609,-0.9136453526697429,0.0,1.0
2019-08-29,-0.0,-0.5824776234144199,-0.0,-0.2485036516391192,-0.9146120476635002,0.0,1.0
2019-08-30,-0.0,-0.577787523297884,-0.0,-0.25137046376493805,-0.9117421335379893,0.0,1.0
2019-09-03,-0.0,-0.5790815627141878,-0.0,-0.25274845784784095,-0.9097738176833448,0.0,1.0
2019-09-04,-0.0,-0.5941602223628808,-0.0,-0.25313041803120784,-0.9047252112172165,0.0,1.0
2019-09-05,-0.0,-0.607120326942593,-0.0,-0.24748347458789324,-0.8882031871417208,0.0,1.0
2019-09-06,-0.0,-0.604369462977141,-0.0,-0.25235152575741004,-0.8776386306463961,0.0,1.0
2019-09-09,-0.0,-0.6063762885188527,-0.0,-0.2526453941432204,-0.8752358297104421,0.0,1.0
2019-09-10,-0.0,-0.6080039363621453,-0.0,-0.24744409819036686,-0.8781641244327811,0.0,1.0
2019-09-11,-0.0,-0.6122906862208602,-0.0,-0.23399365218343,-0.8898161322096968,0.0,1.0
2019-09-12,-0.0,-0.5852471566054244,-0.0,-0.2509022309711286,-0.8978565179352582,0.0,1.0
2019-09-13,-0.0,-0.57978288145764,-0.0,-0.24281272161911516,-0.9050242758169221,0.0,1.0
2019-09-16,-0.0,-0.5840253496503496,-0.0,-0.24041193181818182,-0.9072060751748252,0.0,1.0
2019-09-17,-0.0,-0.5836224085657317,-0.0,-0.2411297151129442,-0.9066673950452051,0.0,1.0
2019-09-18,-0.0,-0.6028103683492496,-0.0,-0.2284856753069577,-0.8972169167803548,0.0,1.0
2019-09-19,-0.0,-0.5861984483462638,-0.0,-0.253028446985164,-0.8829726418946509,0.0,1.0
2019-09-20,-0.0,-0.5979300013618413,-0.0,-0.25490943755958057,-0.8708429797085661,0.0,1.0
