Date,IWF,IWM,MTUM,PACB,SPY,VLUE,VXX
2018-11-15,-2.4347764970480745,-3.0044981726173745,-2.1214506606691033,1.0,-2.773404554399775,-2.7225189766657296,0.0
2018-11-16,-2.431119224827974,-2.9976126948462296,-2.1157140851004073,1.0,-2.7729251509619437,-2.7257407667462434,0.0
2018-11-19,-2.432284349536387,-2.998595110986232,-2.1175892104523744,1.0,-2.7738128687833665,-2.7266085979207646,0.0
2018-11-20,-2.3919710064120436,-2.9816002230275997,-2.0705324783942016,1.0,-2.7648452746027323,-2.7301366044047954,0.0
2018-11-21,-2.376781513767815,-2.9613947696139475,-2.0556247405562473,1.0,-2.745399197453992,-2.697799916977999,0.0
2018-11-23,-2.376867736579967,-2.954344216934145,-2.057277255118982,1.0,-2.7480630879911456,-2.6985334809075816,0.0
2018-11-26,-2.375605033881897,-2.9557460932097914,-2.0555939704051998,1.0,-2.7459549163324573,-2.696445858110911,0.0
2018-11-27,-2.363611302549965,-2.9563059958649207,-2.035010337698139,1.0,-2.7392143349414195,-2.689455547898001,0.0
2018-11-28,-2.363473466574776,-2.9568573397656785,-2.03487250172295,1.0,-2.7389386629910404,-2.6893177119228118,0.0
2018-11-29,-2.324324324324324,-2.9339339339339334,-1.99003549003549,1.0,-2.722768222768223,-2.6789516789516785,0.0
2018-11-30,-2.3235093464319827,-2.933005867103289,-1.9886751262109428,1.0,-2.722063037249284,-2.6771728748806116,0.0
2018-12-03,-2.318348998774009,-2.9307996185805747,-1.9807928075194117,1.0,-2.7185669527312353,-2.6734777278299955,0.0
2018-12-04,-2.3176358176358174,-2.943352443352443,-1.9838929838929837,1.0,-2.724406224406224,-2.6807261807261806,0.0
2018-12-06,-2.268394199785177,-2.873523093447905,-1.9589151450053706,1.0,-2.693609022556391,-2.632116004296455,0.0
2018-12-07,-2.2686988048878742,-2.8739089566268294,-1.9590439102994495,1.0,-2.693970726467034,-2.6323351685242384,0.0
2018-12-10,-2.2180640042316844,-2.8450145464162917,-1.9132504628405183,1.0,-2.6588204178788675,-2.5888653795292247,0.0
2018-12-11,-2.2170060830468126,-2.8456757471568364,-1.9121925416556467,1.0,-2.6586881777307587,-2.5904522613065324,0.0
2018-12-12,-2.2170060830468126,-2.8456757471568364,-1.9123247818037552,1.0,-2.65855593758265,-2.590584501454641,0.0
2018-12-13,-2.215012554513017,-2.841416677679397,-1.9121184088806662,1.0,-2.6587815514735036,-2.5880798202722346,0.0
2018-12-14,-2.214342313787639,-2.834786053882726,-1.9133650290544113,1.0,-2.658214474379292,-2.585842577918648,0.0
2018-12-17,-2.1933534743202414,-2.8255615394719555,-1.8908446079075265,1.0,-2.641402863522921,-2.584263759358991,0.0
2018-12-18,-2.1729313495170977,-2.8073610023492566,-1.866875489428348,1.0,-2.628948055338032,-2.5751761942051687,0.0
2018-12-19,-2.1722787783868442,-2.8074915165753067,-1.8670060036543987,1.0,-2.6292090837901334,-2.57543722265727,0.0
2018-12-20,-2.160036401456058,-2.7880915236609467,-1.8686947477899116,1.0,-2.6214248569942797,-2.562402496099844,0.0
2018-12-21,-2.14337380521829,-2.775251872901059,-1.8506845776285197,1.0,-2.607982433479721,-2.5390080082665976,0.0
2018-12-24,-2.115202052597819,-2.7475304682488773,-1.837203335471456,1.0,-2.592431045542014,-2.5362411802437457,0.0
2018-12-26,-2.095207830176687,-2.7368755561205034,-1.8094572263887123,1.0,-2.5610779204271004,-2.508580144909114,0.0
2018-12-27,-1.9819808776660945,-2.6513851434175044,-1.7120617798480018,1.0,-2.462490806570238,-2.4499877420936502,0.0
2018-12-28,-1.9796568627450977,-2.6541666666666663,-1.710171568627451,1.0,-2.4620098039215685,-2.4488970588235293,0.0
2018-12-31,-1.9809979159004536,-2.65428466347922,-1.7109231335049648,1.0,-2.4630378815741083,-2.4500429079318375,0.0
2019-01-02,-1.9766160626836435,-2.653036238981391,-1.7031096963761019,1.0,-2.460700293829579,-2.4494368266405484,0.0
2019-01-03,-1.9779600832619073,-2.6518917595200193,-1.706869107383372,1.0,-2.4614913676992773,-2.4461858699644914,0.0
2019-01-04,-1.9365156287860432,-2.6387206203053064,-1.6768839350617883,1.0,-2.433244487521202,-2.429852192876181,0.0
2019-01-07,-1.8906698564593303,-2.6013157894736842,-1.6588516746411484,1.0,-2.4113636363636366,-2.3995215311004787,0.0
2019-01-08,-1.8910808225729316,-2.591224294595887,-1.6604495456719273,1.0,-2.4153515064562407,-2.3978957436633186,0.0
2019-01-09,-1.8845419847328244,-2.5802719465648853,-1.654222328244275,1.0,-2.411617366412214,-2.3969465648854964,0.0
2019-01-10,-1.8866077822869423,-2.5803294342325143,-1.6556457388398187,1.0,-2.414896156600621,-2.3984244449749346,0.0
2019-01-11,-1.8491162355144561,-2.509305864450427,-1.6320964532365678,1.0,-2.3626360763197938,-2.352218190331265,0.0
2019-01-14,-1.8461718020541547,-2.499299719887955,-1.6308356676003732,1.0,-2.35422502334267,-2.340686274509804,0.0
2019-01-15,-1.8520079615970026,-2.502166022713968,-1.641142723334504,1.0,-2.361198922842758,-2.351715255824845,0.0
2019-01-16,-1.847533106761983,-2.5075588890191023,-1.6365873666940114,1.0,-2.3635298253838037,-2.363998593695066,0.0
2019-01-17,-1.8469017219163641,-2.5054468782944825,-1.6367576432001874,1.0,-2.3620709851235797,-2.362539533794073,0.0
2019-01-18,-1.872456223379082,-2.5147893989588264,-1.6717936583057267,1.0,-2.3816848083293896,-2.390676762896356,0.0
2019-01-22,-1.946241790318657,-2.5604475796643156,-1.7700072974945267,1.0,-2.445633665774751,-2.4401605448795913,0.0
2019-01-23,-1.9509097569910856,-2.5564782024667236,-1.7854438881426304,1.0,-2.4592746367077787,-2.4592746367077787,0.0
2019-01-24,-1.9527357107962875,-2.5554469956033223,-1.7861504640937957,1.0,-2.459819247679531,-2.4588422081094286,0.0
2019-01-25,-2.0284786410192353,-2.569198101423932,-1.8763427429427926,1.0,-2.510117411941044,-2.5064951286535093,0.0
2019-01-28,-2.013759761993306,-2.5347712904425435,-1.8771538366183216,1.0,-2.4903929589686373,-2.479980166108838,0.0
2019-01-29,-2.024405428962769,-2.541402066990412,-1.8900510521728302,1.0,-2.501930021167974,-2.4939609015066613,0.0
2019-01-30,-2.018753104818679,-2.533656234475907,-1.885618479880775,1.0,-2.4941629408842525,-2.4872081470442127,0.0
2019-01-31,-2.015068493150685,-2.548941469489415,-1.890909090909091,1.0,-2.4945205479452053,-2.5038605230386053,0.0
2019-02-01,-2.02034702284359,-2.5546124079390835,-1.8958931469229807,1.0,-2.50205966795656,-2.5100486830607913,0.0
2019-02-04,-2.0218531468531467,-2.5555694305694305,-1.8967282717282716,1.0,-2.503121878121878,-2.510364635364635,0.0
2019-02-05,-2.0180910792264504,-2.5507174048658765,-1.8973175296319402,1.0,-2.5004366812227077,-2.510043668122271,0.0
2019-02-06,-2.0131988544390484,-2.542522724442784,-1.8954053044452743,1.0,-2.4947080064749096,-2.5059145809986303,0.0
2019-02-07,-2.0100721213628447,-2.5378015419049986,-1.8930614275055953,1.0,-2.4909226560557074,-2.5028599850783384,0.0
2019-02-08,-2.0044631787751053,-2.526035209521448,-1.8930076865856682,1.0,-2.4822712620877763,-2.4919414827671713,0.0
2019-02-11,-2.012936932454285,-2.5304142306256994,-1.9024754322676949,1.0,-2.49123025251897,-2.502176887672596,0.0
2019-02-12,-2.025714642366746,-2.5366371239545624,-1.9129946323804767,1.0,-2.4990637872924726,-2.508425914367744,0.0
2019-02-13,-2.0349887133182842,-2.5511662904439425,-1.9268873839979934,1.0,-2.5095309756709305,-2.5181840983195385,0.0
2019-02-14,-2.0445115050924176,-2.546083239029297,-1.9420344524078963,1.0,-2.517414812020621,-2.5238274864830883,0.0
2019-02-15,-2.0451572327044025,-2.5527044025157233,-1.941006289308176,1.0,-2.5166037735849054,-2.52314465408805,0.0
2019-02-19,-2.0357544693086638,-2.529316164520565,-1.9307413426678333,1.0,-2.5011876484560567,-2.5045630703837976,0.0
2019-02-20,-2.036102435977514,-2.526171143035603,-1.931542785758901,1.0,-2.4976889444097443,-2.500687070580887,0.0
2019-02-21,-2.015301085883514,-2.484452122408687,-1.914486673247779,1.0,-2.4607601184600196,-2.4647087857847976,0.0
2019-02-22,-2.0135601577909275,-2.4800295857988166,-1.9142011834319528,1.0,-2.45870315581854,-2.461045364891519,0.0
2019-02-25,-2.029240490645521,-2.4858134060215584,-1.935695700656672,1.0,-2.468467352248792,-2.4709453599306155,0.0
2019-02-26,-2.0277296360485266,-2.4834117355781133,-1.9348848724931913,1.0,-2.4652141619212675,-2.4678138153008167,0.0
2019-02-27,-2.0259547645532074,-2.4774440736620935,-1.9336299592139417,1.0,-2.4612532443455692,-2.4611296502286493,0.0
2019-02-28,-2.0268166089965396,-2.4759021255561047,-1.9352446861097377,1.0,-2.4598368759268414,-2.459960454770143,0.0
2019-03-01,-2.026315789473684,-2.475043241907586,-1.9357548801581421,1.0,-2.4592290585618977,-2.4584877687175686,0.0
2019-03-04,-2.0217203504874734,-2.472170800937924,-1.9329877823028505,1.0,-2.456127360236949,-2.4582253486363075,0.0
2019-03-05,-2.0311303273625696,-2.4675725756639904,-1.9382334774552195,1.0,-2.4584311303273627,-2.4579369981470047,0.0
2019-03-06,-2.0263676688023655,-2.4587235091177924,-1.9358058156727453,1.0,-2.4507146377525877,-2.4497289305076393,0.0
2019-03-07,-2.0231071779744347,-2.4456735496558504,-1.9330137659783677,1.0,-2.4473942969518188,-2.441863323500492,0.0
2019-03-08,-2.0432846895869403,-2.4476873608706406,-1.9711847637892654,1.0,-2.4565916398713825,-2.4481820430373484,0.0
2019-03-11,-2.0763827919227396,-2.479242443245955,-2.010033864291986,1.0,-2.48977800075254,-2.4867678414649443,0.0
2019-03-12,-2.0809350257634787,-2.4657534246575343,-2.031041849943446,1.0,-2.493276360437351,-2.4966695990951364,0.0
2019-03-13,-2.098484848484848,-2.474873737373737,-2.0541666666666667,1.0,-2.498232323232323,-2.5005050505050503,0.0
2019-03-14,-2.0936909709104645,-2.4680770683792974,-2.050245561012467,1.0,-2.488981236620073,-2.49187759727994,0.0
2019-03-15,-2.0642600173675723,-2.4224041682173425,-2.023570276640615,1.0,-2.4449820121573005,-2.45006822974817,0.0
2019-03-18,-2.0616947472745295,-2.417368681863231,-2.0367938553022795,1.0,-2.4332259663032705,-2.4392963330029733,0.0
2019-03-19,-2.0719612229679343,-2.423067362664678,-2.0487198608003974,1.0,-2.438727317921949,-2.4460601541138454,0.0
2019-03-20,-2.0822003243108393,-2.4320818261194956,-2.0576275414743668,1.0,-2.446551078957216,-2.455033054758638,0.0
2019-03-21,-2.085037406483791,-2.429052369077307,-2.0599750623441397,1.0,-2.445261845386534,-2.4495012468827935,0.0
2019-03-22,-2.091363579552556,-2.4290713660792402,-2.075615548056493,1.0,-2.452318460192476,-2.4500687414073243,0.0
2019-03-25,-2.070861255894763,-2.389054355919583,-2.073963762720278,1.0,-2.4420451724993795,-2.434102755026061,0.0
2019-03-26,-2.0891225434973086,-2.4111903867818247,-2.0983852797596696,1.0,-2.461384403554888,-2.457128551758668,0.0
2019-03-27,-2.0821081485173187,-2.3930974333416395,-2.091452778469973,1.0,-2.4492898081235985,-2.4435584350859707,0.0
2019-03-28,-2.0804884126588585,-2.391228507351109,-2.096062795913282,1.0,-2.447545477199103,-2.4441814104161477,0.0
2019-03-29,-2.0820653529558495,-2.3923671738588177,-2.0999002244948866,1.0,-2.4502369668246446,-2.4473684210526314,0.0
2019-04-01,-2.086206896551724,-2.3986756621689156,-2.1045727136431784,1.0,-2.454022988505747,-2.45039980009995,0.0
2019-04-02,-2.085504175495451,-2.3907515891811046,-2.110432506543687,1.0,-2.44409821762433,-2.4332543936183475,0.0
2019-04-03,-2.0853688933200396,-2.3904536390827515,-2.110294117647059,1.0,-2.443668993020937,-2.4328265204386836,0.0
2019-04-04,-2.08921886698278,-2.3930621412528077,-2.112553032193661,1.0,-2.4469678063389066,-2.4363613676066884,0.0
2019-04-05,-2.092077354959451,-2.389893948845914,-2.1122894572676234,1.0,-2.4464129756706177,-2.4360573923892703,0.0
2019-04-08,-2.0951905059337914,-2.391005621486571,-2.1159275452841975,1.0,-2.4504684572142414,-2.439600249843848,0.0
2019-04-09,-2.110107850514171,-2.3940305994482065,-2.129295209430649,1.0,-2.461876097316278,-2.4454477050413845,0.0
2019-04-10,-2.101235800773936,-2.3779802771189615,-2.122456622144551,1.0,-2.449257271252028,-2.431781300711522,0.0
2019-04-11,-2.109347663084229,-2.3739065233691576,-2.130842289427643,1.0,-2.4521369657585605,-2.430517370657336,0.0
2019-04-12,-2.1078786365338993,-2.3718316893494817,-2.129354476214259,1.0,-2.449244599825197,-2.4277687601448372,0.0
2019-04-15,-2.1128083135094533,-2.3794916739702017,-2.1353449355202208,1.0,-2.456366595718042,-2.4362088393639665,0.0
2019-04-16,-2.113044566850275,-2.3794441662493737,-2.135828743114672,1.0,-2.4554331497245867,-2.4350275413119675,0.0
2019-04-17,-2.10613619356448,-2.3648041905712147,-2.1312047892242454,1.0,-2.445747069094537,-2.4240458967323524,0.0
2019-04-18,-2.0571810125045524,-2.2919752337015904,-2.080369066407673,1.0,-2.3660313220832827,-2.3447857229573876,0.0
2019-04-22,-2.0491783470275493,-2.2800869985500243,-2.068269695505075,1.0,-2.3531899468342194,-2.3322861285645238,0.0
2019-04-23,-2.048285852245292,-2.27764365041043,-2.067600193143409,1.0,-2.3493481409946884,-2.328585224529213,0.0
2019-04-24,-2.043630227793178,-2.271061829576955,-2.06568639267205,1.0,-2.345787634084609,-2.326383030010847,0.0
2019-04-25,-2.0474465773270554,-2.273210189544851,-2.071833876614753,1.0,-2.3502354219485695,-2.330194374019075,0.0
2019-04-26,-2.0479063593580307,-2.26921684566188,-2.072161216362978,1.0,-2.349463014359841,-2.328345601544588,0.0
2019-04-29,-2.0481593240796623,-2.2681955340977673,-2.071454435727218,1.0,-2.350995775497888,-2.331321665660833,0.0
2019-04-30,-2.0474179536679538,-2.2666505791505793,-2.070945945945946,1.0,-2.3500241312741315,-2.330477799227799,0.0
2019-05-01,-2.045137217140106,-2.258425613866153,-2.0669234472797307,1.0,-2.3437650457390466,-2.322339913336543,0.0
2019-05-02,-2.0433108758421556,-2.2581809432146294,-2.0646053897978827,1.0,-2.341434071222329,-2.3232675649663137,0.0
2019-05-03,-2.017198434349425,-2.220733009132962,-2.0381923852449293,1.0,-2.3015063456292255,-2.283359032143281,0.0
2019-05-06,-2.015284360189573,-2.212559241706161,-2.0389810426540285,1.0,-2.3002369668246447,-2.2811611374407583,0.0
2019-05-07,-2.0166034155597723,-2.214777039848197,-2.0421015180265654,1.0,-2.3023007590132827,-2.2836812144212524,0.0
2019-05-08,-2.0178635226866737,-2.2242467547933784,-2.048707871858997,1.0,-2.3184470644277715,-2.299869000833631,0.0
2019-05-09,-2.017738095238095,-2.2229761904761904,-2.048452380952381,1.0,-2.3176190476190475,-2.2980952380952377,0.0
2019-05-10,-2.015816387204186,-2.2204780592222617,-2.046616720180759,1.0,-2.3144250208110355,-2.294803187061482,0.0
2019-05-13,-2.0181017029891626,-2.224365844944623,-2.0477551506490412,1.0,-2.3191616053352386,-2.2996308205311418,0.0
2019-05-14,-1.9933719966859982,-2.196354598177299,-2.0520771688957273,1.0,-2.3087939401112556,-2.285122499704107,0.0
2019-05-15,-1.98547472838923,-2.192371280113368,-2.0508974964572504,1.0,-2.3043221539914973,-2.2760982522437407,0.0
2019-05-16,-1.9835775047258979,-2.194588846880907,-2.053757088846881,1.0,-2.3051748582230625,-2.2775283553875236,0.0
2019-05-17,-1.9906387012679225,-2.199549709681242,-2.062092665007702,1.0,-2.3101078326815974,-2.28735632183908,0.0
2019-05-20,-1.980426836457965,-2.185473411154345,-2.0536493338049757,1.0,-2.297134771842943,-2.2743780214597336,0.0
2019-05-21,-1.967439681424221,-2.1692433825251816,-2.0411103302881237,1.0,-2.278402436167721,-2.2560318575778875,0.0
2019-05-22,-1.972992015030531,-2.1717942696101455,-2.050845467355566,1.0,-2.2856975105683417,-2.2615077501174263,0.0
2019-05-23,-1.9255319148936172,-2.111988103408831,-2.0032029283916724,1.0,-2.2127659574468086,-2.1855410661175934,0.0
2019-05-24,-1.9189405183240096,-2.102637287361571,-2.0027400388172163,1.0,-2.2099554743692202,-2.1824409179130035,0.0
2019-05-28,-1.9107426754485577,-2.088235294117647,-1.9936406995230525,1.0,-2.1954349307290486,-2.1678401090165793,0.0
2019-05-29,-1.9097300975277842,-2.085847130868678,-1.9911544567929238,1.0,-2.191653436153323,-2.162054887729644,0.0
2019-05-30,-1.9091836734693879,-2.084920634920635,-1.9901360544217686,1.0,-2.191269841269841,-2.162358276643991,0.0
2019-05-31,-1.9099569063279656,-2.086527557269222,-1.9899070083919257,1.0,-2.19119981855296,-2.162735314130188,0.0
2019-06-03,-1.8997629529292246,-2.0760808217631785,-1.983971102833277,1.0,-2.180607292019415,-2.14753358166836,0.0
2019-06-04,-1.8929174642495215,-2.0706001576399053,-1.977817813309312,1.0,-2.174192095484743,-2.1444657133205722,0.0
2019-06-05,-1.8561643835616437,-2.022757401679187,-1.9463102076889085,1.0,-2.130799823243482,-2.0912505523641185,0.0
2019-06-06,-1.8537366155204769,-2.0239540788166464,-1.9414946462081908,1.0,-2.127828678662104,-2.0917319792471574,0.0
2019-06-07,-1.853061224489796,-2.0251516822945397,-1.9404302261445119,1.0,-2.123993381136238,-2.0889134031991174,0.0
2019-06-10,-1.8484681507604142,-2.024575710822129,-1.9368525457350672,1.0,-2.121776504297994,-2.088825214899713,0.0
2019-06-11,-1.8525274725274727,-2.0163736263736265,-1.9393406593406595,1.0,-2.1063736263736264,-2.0745054945054946,0.0
2019-06-12,-1.8522465121388554,-2.0160386685708005,-1.9390310886520927,1.0,-2.104910469076129,-2.0731626936174887,0.0
2019-06-13,-1.8552443712246016,-2.0166941241076333,-1.9408017572762217,1.0,-2.100823723228995,-2.0693025809994507,0.0
2019-06-14,-1.8598459845984598,-2.0177117711771175,-1.9473047304730475,1.0,-2.1053905390539054,-2.070847084708471,0.0
2019-06-17,-1.8565312843029638,-2.0120746432491767,-1.9432491767288693,1.0,-2.1,-2.0652030735455544,0.0
2019-06-18,-1.857566439710081,-2.0130683066110255,-1.9443224247748738,1.0,-2.1007028332967272,-2.066110256973424,0.0
2019-06-19,-1.8730773486776584,-2.027996016377116,-1.9637047692818412,1.0,-2.11950868651101,-2.081221644351001,0.0
2019-06-20,-1.8766607617360498,-2.029561558901683,-1.9641275465013286,1.0,-2.119464127546501,-2.0820416297608504,0.0
2019-06-21,-1.8755668620727795,-2.0286472735316887,-1.9613980754341331,1.0,-2.1154739519964605,-2.079526601039708,0.0
2019-06-24,-1.8775307002987056,-2.026772873105432,-1.9623852196039386,1.0,-2.114946343622082,-2.0814249363867687,0.0
2019-06-25,-1.8747238179407864,-2.02220503756076,-1.9597878921785241,1.0,-2.1122403888643393,-2.0783252319929297,0.0
2019-06-26,-1.8647726021363284,-2.0165180046250413,-1.9508864662482106,1.0,-2.1039533091069265,-2.07598282127519,0.0
2019-06-27,-1.866314282567999,-2.014315604008369,-1.9534192269573833,1.0,-2.1034027089527587,-2.074551260874353,0.0
2019-06-28,-1.8653317196611288,-2.0086918252833095,-1.952800088018484,1.0,-2.10298162614149,-2.072505226097481,0.0
2019-07-01,-1.866366036075671,-2.006269247690277,-1.9527056753189618,1.0,-2.102947646282446,-2.0703915530136383,0.0
2019-07-02,-1.860498298759741,-2.0035122379541215,-1.9475359455603116,1.0,-2.0981231478432663,-2.0660739765119085,0.0
2019-07-03,-1.8608762490392008,-2.0049412539804545,-1.9480619303832218,1.0,-2.0991544965411224,-2.067530471066213,0.0
2019-07-05,-1.851135867190913,-1.9908256880733943,-1.937745740498034,1.0,-2.086609873307121,-2.0553735255570116,0.0
2019-07-08,-1.8510266491917866,-1.9909349060725208,-1.9376365224989078,1.0,-2.086609873307121,-2.055591961555264,0.0
2019-07-09,-1.849890829694323,-1.989301310043668,-1.936899563318777,1.0,-2.0860262008733623,-2.0550218340611353,0.0
2019-07-10,-1.849874440441096,-1.9890817774866252,-1.9368926738726935,1.0,-2.086581504531062,-2.0557921170433455,0.0
2019-07-11,-1.8345767109957833,-1.968753378743648,-1.9177208346848307,1.0,-2.060006487187804,-2.031030381662882,0.0
2019-07-12,-1.8355868036776635,-1.969929691725257,-1.9185505678745267,1.0,-2.0608977825851813,-2.0315846403461326,0.0
2019-07-15,-1.820740582191781,-1.9469178082191783,-1.8992936643835616,1.0,-2.0323202054794525,-2.0026755136986303,0.0
2019-07-16,-1.8240710996894742,-1.947531855659064,-1.9026662383552841,1.0,-2.0322304315237174,-2.0013920119927184,0.0
2019-07-17,-1.8077820186598812,-1.926420695504665,-1.883375742154368,1.0,-2.0071034775233247,-1.9776293469041561,0.0
2019-07-18,-1.8073987704049184,-1.9259062963748146,-1.8832944668221328,1.0,-2.0066779732881073,-1.9766800932796271,0.0
2019-07-19,-1.8102460755197283,-1.9271319473907509,-1.8849172677131947,1.0,-2.0072125583368687,-1.9771955876113703,0.0
2019-07-22,-1.8324736728992046,-1.9535783365570598,-1.910917687513432,1.0,-2.0402965828497743,-2.008489146787019,0.0
2019-07-23,-1.8323662153449387,-1.9542230818826563,-1.910810229959166,1.0,-2.0399742101869762,-2.008381689232753,0.0
2019-07-24,-1.8304721030042919,-1.9508583690987125,-1.9092274678111585,1.0,-2.0357296137339054,-2.0034334763948496,0.0
2019-07-25,-1.8282806641671128,-1.944617032672737,-1.9076593465452596,1.0,-2.033422603106588,-1.9985002678093198,0.0
2019-07-26,-1.818995842660697,-1.9324165867178338,-1.8983050847457625,1.0,-2.022598870056497,-1.9875279820914613,0.0
2019-07-29,-1.8066292491792864,-1.9157047548448587,-1.8851000741289845,1.0,-2.0076246955416712,-1.9747961452928096,0.0
2019-07-30,-1.8038054968287525,-1.9117336152219873,-1.8819238900634248,1.0,-2.0027484143763212,-1.97061310782241,0.0
2019-07-31,-1.8010548523206753,-1.9089662447257385,-1.8777426160337554,1.0,-1.9960970464135024,-1.9646624472573841,0.0
2019-08-01,-1.7994945240101095,-1.9078559393428811,-1.8734203875315922,1.0,-1.9907329401853413,-1.959351305812974,0.0
2019-08-02,-1.8028064992614474,-1.9102131251318841,-1.8792994302595483,1.0,-1.995146655412534,-1.9632833931209115,0.0
2019-08-05,-1.793110691031296,-1.9006511237135055,-1.8686200378071833,1.0,-1.9855072463768118,-1.954106280193237,0.0
2019-08-06,-1.7861655085281112,-1.9066119182985892,-1.8712360496946727,1.0,-1.9973678669193515,-1.9671509791535062,0.0
2019-08-07,-1.7829245183703548,-1.9089377829245182,-1.8680913780397936,1.0,-1.9978945152121275,-1.96947047057585,0.0
2019-08-08,-1.7799495586380834,-1.9050021017234133,-1.8643337536780162,1.0,-1.9936948297604036,-1.9656368221941993,0.0
2019-08-09,-1.767427255599749,-1.8953317981997069,-1.8547205359011931,1.0,-1.9876491521875657,-1.9617961063428933,0.0
