Date,IWF,IWM,MTUM,SPY,SRCE,VLUE,VXX
2018-11-14,-0.0,-0.8542351813967941,-0.0,-0.32402827770153037,1.0,-0.4112696480824507,0.0
2018-11-15,-0.0,-0.8550037563793683,-0.0,-0.32335949845858913,1.0,-0.41224320613455606,0.0
2018-11-16,-0.0,-0.8545779574071195,-0.0,-0.32374734442199077,1.0,-0.41248251204725633,0.0
2018-11-19,-0.0,-0.8544597290225642,-0.0,-0.32356674697546695,1.0,-0.41257998497448256,0.0
2018-11-20,-0.0,-0.8421066205864907,-0.0,-0.31338818249813016,1.0,-0.42361952905372297,0.0
2018-11-21,-0.0,-0.8412031462171096,-0.0,-0.31082985319361534,1.0,-0.4100330506520458,0.0
2018-11-23,-0.0,-0.8306065494021558,-0.0,-0.31735668382108206,1.0,-0.4123716619299998,0.0
2018-11-26,-0.0,-0.8330176606091632,-0.0,-0.3157153826465319,1.0,-0.41077553109802917,0.0
2018-11-27,-0.0,-0.8332396668880602,-0.0,-0.31275226076738366,1.0,-0.40854748888775355,0.0
2018-11-28,-0.0,-0.8393843321742687,-0.0,-0.3102372673348333,1.0,-0.407138474125588,0.0
2018-11-29,-0.0,-0.8308266856358923,-0.0,-0.30412580661551747,1.0,-0.4055942279355723,0.0
2018-11-30,-0.0,-0.8310553325542401,-0.0,-0.3037955388445709,1.0,-0.4056704435750215,0.0
2018-12-03,-0.0,-0.8315532499237108,-0.0,-0.3048265690163768,1.0,-0.4065964805208016,0.0
2018-12-04,-0.0,-0.834149559745236,-0.0,-0.299322489786597,1.0,-0.4040193864345708,0.0
2018-12-06,-0.0,-0.8287879932512402,-0.0,-0.29253859132230364,1.0,-0.39689254866409807,0.0
2018-12-07,-0.0,-0.8295434514366296,-0.0,-0.29347032308428395,1.0,-0.3951549948377024,0.0
2018-12-10,-0.0,-0.8331751186610042,-0.0,-0.28646015488383714,1.0,-0.3784911316512616,0.0
2018-12-11,-0.0,-0.8338791530211745,-0.0,-0.28351791205219873,1.0,-0.38254043648908775,0.0
2018-12-12,-0.0,-0.839039371664485,-0.0,-0.2862249521699728,1.0,-0.39210552814419497,0.0
2018-12-13,-0.0,-0.8440570923329543,-0.0,-0.28616900341038276,1.0,-0.3959833270178098,0.0
2018-12-14,-0.0,-0.845096404113916,-0.0,-0.28572511560912744,1.0,-0.3961539433452101,0.0
2018-12-17,-0.0,-0.8486875443397183,-0.0,-0.2911979325022804,1.0,-0.3938127090301004,0.0
2018-12-18,-0.0,-0.8493330971121965,-0.0,-0.28880564905975553,1.0,-0.3928020045050745,0.0
2018-12-19,-0.0,-0.8505196451204056,-0.0,-0.29069708491761725,1.0,-0.39363751584283907,0.0
2018-12-20,-0.0,-0.8525422867882358,-0.0,-0.2916899476812109,1.0,-0.3955148067252502,0.0
2018-12-21,-0.0,-0.8550618345514783,-0.0,-0.2924306416125035,1.0,-0.3815280341923573,0.0
2018-12-24,-0.0,-0.8428334255672386,-0.0,-0.2836695678422297,1.0,-0.3889671479599537,0.0
2018-12-26,-0.0,-0.8465465465465466,-0.0,-0.272997997997998,1.0,-0.38295795795795795,0.0
2018-12-27,-0.0,-0.8257865333725375,-0.0,-0.24171812212094484,1.0,-0.382755072037636,0.0
2018-12-28,-0.0,-0.8287659491097886,-0.0,-0.2399774692038302,1.0,-0.38025616535645185,0.0
2018-12-31,-0.0,-0.8326468569187014,-0.0,-0.2395802687064823,1.0,-0.37947435520251055,0.0
2019-01-02,-0.0,-0.8321207221773106,-0.0,-0.2376962837755077,1.0,-0.3798780039685456,0.0
2019-01-03,-0.0,-0.8342302494163903,-0.0,-0.2313306302985625,1.0,-0.3917434574272024,0.0
2019-01-04,-0.0,-0.8385471444294973,-0.0,-0.21296318943377765,1.0,-0.39439892381068853,0.0
2019-01-07,-0.0,-0.8273158455135031,-0.0,-0.20733714064466172,1.0,-0.38524828187009974,0.0
2019-01-08,-0.0,-0.827283287352984,-0.0,-0.20744397657422198,1.0,-0.38531532839649585,0.0
2019-01-09,-0.0,-0.8206473133354281,-0.0,-0.20727079355103817,1.0,-0.3892340044959029,0.0
2019-01-10,-0.0,-0.8175399569601277,-0.0,-0.21208017989699446,1.0,-0.3883502188263172,0.0
2019-01-11,-0.0,-0.8067584904746921,-0.0,-0.21546319382246862,1.0,-0.39841688654353563,0.0
2019-01-14,-0.0,-0.8062203274876466,-0.0,-0.22153861059974808,1.0,-0.3944627458579595,0.0
2019-01-15,-0.0,-0.801571328111739,-0.0,-0.2204224156744829,1.0,-0.4028953175392226,0.0
2019-01-16,-0.0,-0.8028981293011536,-0.0,-0.21379761558592617,1.0,-0.40648928952214797,0.0
2019-01-17,-0.0,-0.8132074551131927,-0.0,-0.21613973458235752,1.0,-0.4101532006245121,0.0
2019-01-18,-0.0,-0.8044635193133046,-0.0,-0.22425505824647454,1.0,-0.42374003678724703,0.0
2019-01-22,-0.0,-0.951874501462377,-0.0,-0.05293563123927388,1.0,-0.41231780715960453,0.0
2019-01-23,-0.0,-0.9300530048164194,-0.0,-0.051649442118256415,1.0,-0.43860880509233485,0.0
2019-01-24,-0.0,-0.9279783087612269,-0.0,-0.05531750066574673,1.0,-0.4376013750696008,0.0
2019-01-25,-0.0,-0.974419452887538,-0.0,-0.0,1.0,-0.4571914893617021,0.0
2019-01-28,-0.0,-0.9792800488102501,-0.0,-0.0,1.0,-0.4612324588163514,0.0
2019-01-29,-0.0,-0.9717765603600078,-0.0,-0.0,1.0,-0.4739287810604578,0.0
2019-01-30,-0.0,-0.9711623128852364,-0.0,-0.0,1.0,-0.4747823109284806,0.0
2019-01-31,-0.0,-0.9724759409359159,-0.0,-0.0,1.0,-0.476283762274408,0.0
2019-02-01,-0.0,-0.9711465451784358,-0.0,-0.0,1.0,-0.47821294731427727,0.0
2019-02-04,-0.0,-0.9656845923819795,-0.0,-0.0,1.0,-0.48541595176234126,0.0
2019-02-05,-0.0,-0.9586687874709409,-0.0,-0.0,1.0,-0.48841306741710505,0.0
2019-02-06,-0.0,-0.9482206188088542,-0.0,-0.0,1.0,-0.49766418001712126,0.0
2019-02-07,-0.0,-0.9439464621547028,-0.0,-0.0,1.0,-0.4984734875314461,0.0
2019-02-08,-0.0,-0.9533084376754288,-0.0,-0.0,1.0,-0.48744233726294206,0.0
2019-02-11,-0.0,-0.9450681145596399,-0.0,-0.0,1.0,-0.5007215007215007,0.0
2019-02-12,-0.0,-0.9424854501882916,-0.0,-0.0,1.0,-0.5028610554115518,0.0
2019-02-13,-0.0,-0.943332193954783,-0.0,-0.0,1.0,-0.4981932711558182,0.0
2019-02-14,-0.0,-0.9201671431713218,-0.0,-0.0,1.0,-0.5234464726437457,0.0
2019-02-15,-0.0,-0.9206166646274317,-0.0,-0.0,1.0,-0.5264407194420653,0.0
2019-02-19,-0.0,-0.9237354658293676,-0.0,-0.0,1.0,-0.529289113476917,0.0
2019-02-20,-0.0,-0.9211113563353688,-0.0,-0.0005394933666838324,1.0,-0.5306162485593074,0.0
2019-02-21,-0.0,-0.9148503199548876,-0.0,-0.00122588079535146,1.0,-0.535685389952681,0.0
2019-02-22,-0.0,-0.9100713252775804,-0.0,-0.0067158508786980065,1.0,-0.5342778009264932,0.0
2019-02-25,-0.0,-0.9071460079400089,-0.0,-0.006543155418320836,1.0,-0.5369308435034064,0.0
2019-02-26,-0.0,-0.9088347706781654,-0.0,-0.005635045080360643,1.0,-0.5355497843982752,0.0
2019-02-27,-0.0,-0.9089572356328881,-0.0,-0.007548094596250459,1.0,-0.5341502266879058,0.0
2019-02-28,-0.0,-0.9133653657579918,-0.0,-0.01365463816434595,1.0,-0.524465581486566,0.0
2019-03-01,-0.0,-0.9184423218221895,-0.0,-0.01138868479059515,1.0,-0.5193485182463874,0.0
2019-03-04,-0.0,-0.9140445314411549,-0.0,-0.012894543675067286,1.0,-0.5198434059212136,0.0
2019-03-05,-0.0,-0.9014806098936118,-0.0,-0.030837868313967738,1.0,-0.5189978918468402,0.0
2019-03-06,-0.0,-0.8993655226476568,-0.0,-0.030131549937532153,1.0,-0.520197937336175,0.0
2019-03-07,-0.0,-0.9012883946504678,-0.0,-0.027482486650663794,1.0,-0.5206486062803115,0.0
2019-03-08,-0.0,-0.9078387485549844,-0.0,-0.0236367661165359,1.0,-0.5281009420272033,0.0
2019-03-11,-0.0,-0.9087297718853576,-0.0,-0.017742249951257553,1.0,-0.5106258529927862,0.0
2019-03-12,-0.0,-0.898305499180869,-0.0,-0.022519989241264637,1.0,-0.524317187079737,0.0
2019-03-13,-0.0,-0.8993696809162928,-0.0,-0.03024060039732176,1.0,-0.522968631202021,0.0
2019-03-14,-0.0,-0.8950639943224923,-0.0,-0.03472579105792526,1.0,-0.5173873675452121,0.0
2019-03-15,-0.0,-0.8861014286415632,-0.0,-0.042540134518140316,1.0,-0.5260690264617801,0.0
2019-03-18,-0.0,-0.8926743639824956,-0.0,-0.05058471580092466,1.0,-0.52911217148367,0.0
2019-03-19,-0.0,-0.89319739674841,-0.0,-0.0509514736086709,1.0,-0.5304496300512236,0.0
2019-03-20,-0.0,-0.9090886466577074,-0.0,-0.05166492459310139,1.0,-0.5279229505748843,0.0
2019-03-21,-0.0,-0.9105207969241524,-0.0,-0.038872522095171516,1.0,-0.5472112647925301,0.0
2019-03-22,-0.0,-0.9067538561373734,-0.0,-0.05695602256277142,1.0,-0.5321469575200919,0.0
2019-03-25,-0.0,-0.9146659315322541,-0.0,-0.059295273419878704,1.0,-0.5322038995539071,0.0
2019-03-26,-0.0,-0.9299675496188967,-0.0,-0.061982743440746606,1.0,-0.5236082811360149,0.0
2019-03-27,-0.0,-0.9352862580986714,-0.0,-0.05919277989260594,1.0,-0.5265081806035243,0.0
2019-03-28,-0.0,-0.937210123008671,-0.0,-0.0568158903004638,1.0,-0.5266434765073603,0.0
2019-03-29,-0.0,-0.9397566076242787,-0.0,-0.055909697901181686,1.0,-0.523898309355237,0.0
2019-04-01,-0.0,-0.946387181295979,-0.0,-0.05918069132318855,1.0,-0.5138315025697874,0.0
2019-04-02,-0.0,-0.951365101752972,-0.0,-0.06893511988716501,1.0,-0.49833769897239577,0.0
2019-04-03,-0.0,-0.9526782118405154,-0.0,-0.06531917035843737,1.0,-0.4991190092629883,0.0
2019-04-04,-0.0,-0.9470467411452332,-0.0,-0.04821902710285056,1.0,-0.5096187565753219,0.0
2019-04-05,-0.0,-0.9339225799989984,-0.0,-0.04697280785217086,1.0,-0.5230106665331263,0.0
2019-04-08,-0.0,-0.936290927268183,-0.0,-0.04638840289927518,1.0,-0.5166958260434891,0.0
2019-04-09,-0.0,-0.9265611698132105,-0.0,-0.07010866843607591,1.0,-0.5072111773248535,0.0
2019-04-10,-0.0,-0.9171711612548157,-0.0,-0.06724370841046681,1.0,-0.517236203532296,0.0
2019-04-11,-0.0,-0.9145175021282989,-0.0,-0.08107566728429065,1.0,-0.5082878461615504,0.0
2019-04-12,-0.0,-0.9147950624702671,-0.0,-0.08077317909812463,1.0,-0.5082500813740954,0.0
2019-04-15,-0.0,-0.9137935357689124,-0.0,-0.08718437351119582,1.0,-0.5064817833053333,0.0
2019-04-16,-0.0,-0.9137796759201104,-0.0,-0.08702424318552944,1.0,-0.5114432860193443,0.0
2019-04-17,-0.0,-0.9035723270440251,-0.0,-0.08923270440251573,1.0,-0.5228930817610062,0.0
2019-04-18,-0.0,-0.8974197766824263,-0.0,-0.09380344029775677,1.0,-0.5236143245146364,0.0
2019-04-22,-0.0,-0.9018440503519084,-0.0,-0.09722257258898614,1.0,-0.5235488509371611,0.0
2019-04-23,-0.0,-0.9091415125370036,-0.0,-0.09156693570832174,1.0,-0.5294638564886268,0.0
2019-04-24,-0.0,-0.9096480121549759,-0.0,-0.09637883008356546,1.0,-0.5262598126107876,0.0
2019-04-25,-0.0,-0.9098165416582201,-0.0,-0.09905230083113724,1.0,-0.5251114940198662,0.0
2019-04-26,-0.0,-0.9036129294159436,-0.0,-0.10255239255087024,1.0,-0.5310042117014259,0.0
2019-04-29,-0.0,-0.907270142661319,-0.0,-0.10354368685586637,1.0,-0.5276438036249175,0.0
2019-04-30,-0.0,-0.9075651685966434,-0.0,-0.10013773402030302,1.0,-0.5429271029944396,0.0
2019-05-01,-0.0,-0.9049819973953678,-0.0,-0.11406756722249177,1.0,-0.5345113761139909,0.0
2019-05-02,-0.0,-0.9043302864729612,-0.0,-0.1030485625287239,1.0,-0.5458305673288055,0.0
2019-05-03,-0.0,-0.9082018283029466,-0.0,-0.10132271079107297,1.0,-0.5439711965681017,0.0
2019-05-06,-0.0,-0.9167730731906635,-0.0,-0.0993922059349303,1.0,-0.5375912967975893,0.0
2019-05-07,-0.0,-0.9184523049418976,-0.0,-0.09715234325118119,1.0,-0.5383220533776019,0.0
2019-05-08,-0.0,-0.904532476802284,-0.0,-0.11262363617824002,1.0,-0.5320434383603548,0.0
2019-05-09,-0.0,-0.9053147245681628,-0.0,-0.11045339729033246,1.0,-0.5357079070242136,0.0
2019-05-10,-0.0,-0.905902458932762,-0.0,-0.11126415671870217,1.0,-0.5335935108662381,0.0
2019-05-13,-0.0,-0.9065105959758244,-0.0,-0.10935149057710454,1.0,-0.5343126004131283,0.0
2019-05-14,-0.0,-0.9071321872547282,-0.0,-0.10628655340911969,1.0,-0.5184191204395271,0.0
2019-05-15,-0.0,-0.9066477718450286,-0.0,-0.10749803881873622,1.0,-0.5163853531391552,0.0
2019-05-16,-0.0,-0.9089343161841071,-0.0,-0.10398459862704866,1.0,-0.520201636395876,0.0
2019-05-17,-0.0,-0.9089478360197994,-0.0,-0.11463383678131742,1.0,-0.5148369082370859,0.0
2019-05-20,-0.0,-0.9010927714814533,-0.0,-0.1176694302882787,1.0,-0.516670469815674,0.0
2019-05-21,-0.0,-0.9014669740809244,-0.0,-0.11553371000025338,1.0,-0.5166333071524488,0.0
2019-05-22,-0.0,-0.8982759492390919,-0.0,-0.11754891551645685,1.0,-0.5121088022650286,0.0
2019-05-23,-0.0,-0.9041068228285837,-0.0,-0.12146300830451574,1.0,-0.4985990862508519,0.0
2019-05-24,-0.0,-0.9094788405211595,-0.0,-0.11723563276436723,1.0,-0.49828300171699824,0.0
2019-05-28,-0.0,-0.9146544756516468,-0.0,-0.1127500505152556,1.0,-0.49833299656496266,0.0
2019-05-29,-0.0,-0.9268912425469822,-0.0,-0.10586429847291755,1.0,-0.48303101964829304,0.0
2019-05-30,-0.0,-0.9245377939881775,-0.0,-0.10320714375550244,1.0,-0.48763677524839644,0.0
2019-05-31,-0.0,-0.9259296532984452,-0.0,-0.09875207568057164,1.0,-0.4913198812459116,0.0
2019-06-03,-0.0,-0.9286162811142089,-0.0,-0.097556074648984,1.0,-0.4855700399367041,0.0
2019-06-04,-0.0,-0.9252298879453293,-0.0,-0.11190392442590825,1.0,-0.4753027486055977,0.0
2019-06-05,-0.0,-0.9165768160276823,-0.0,-0.11496702690504251,1.0,-0.4759158496527168,0.0
2019-06-06,-0.0,-0.921320433126128,-0.0,-0.10284239021455785,1.0,-0.48237918588329665,0.0
2019-06-07,-0.0,-0.9266940863720721,-0.0,-0.10141947133470432,1.0,-0.4798114059286753,0.0
2019-06-10,-0.0,-0.9252736792003808,-0.0,-0.09584408427064807,1.0,-0.48392995816528467,0.0
2019-06-11,-0.0,-0.9310327519136654,-0.0,-0.09403940268540595,1.0,-0.48462793324131004,0.0
2019-06-12,-0.0,-0.929965095547799,-0.0,-0.0934635763252392,1.0,-0.4876829972628883,0.0
2019-06-13,-0.0,-0.923729877696577,-0.0,-0.09706421557547903,1.0,-0.49056982847384417,0.0
2019-06-14,-0.0,-0.918840870853527,-0.0,-0.11023780227506719,1.0,-0.48203299600733246,0.0
2019-06-17,-0.0,-0.9136385324326359,-0.0,-0.12016272820873407,1.0,-0.4774365284648804,0.0
2019-06-18,-0.0,-0.8917106254709872,-0.0,-0.12901281085154484,1.0,-0.49118311981914087,0.0
2019-06-19,-0.0,-0.893414646388596,-0.0,-0.12907192691863675,1.0,-0.48717562616071874,0.0
2019-06-20,-0.0,-0.8938457673951268,-0.0,-0.1297161517206732,1.0,-0.48836975634262747,0.0
2019-06-21,-0.0,-0.8973798578139524,-0.0,-0.12399829175773106,1.0,-0.4907428341748939,0.0
2019-06-24,-0.0,-0.8959311227691458,-0.0,-0.12542985516704735,1.0,-0.4887170862722458,0.0
2019-06-25,-0.0,-0.8857279044680263,-0.0,-0.13087980733047339,1.0,-0.49211008253681543,0.0
2019-06-26,-0.0,-0.8827679714766364,-0.0,-0.11067868531398298,1.0,-0.5173877018103297,0.0
2019-06-27,-0.0,-0.8766276205318988,-0.0,-0.11472525262681614,1.0,-0.5223467900055302,0.0
2019-06-28,-0.0,-0.8714888699060349,-0.0,-0.1183860107532285,1.0,-0.522561680317572,0.0
2019-07-01,-0.0,-0.8773874145556896,-0.0,-0.11188178528347406,1.0,-0.5237736228387615,0.0
2019-07-02,-0.0,-0.8814844573896449,-0.0,-0.1066137698990609,1.0,-0.5228493948676743,0.0
2019-07-03,-0.0,-0.8840226884850918,-0.0,-0.10297660877421945,1.0,-0.5227888766188133,0.0
2019-07-05,-0.0,-0.8827513546056592,-0.0,-0.10174593618302227,1.0,-0.5240317078065423,0.0
2019-07-08,-0.0,-0.8950812385796829,-0.0,-0.0533359672082572,1.0,-0.5208405353350782,0.0
2019-07-09,-0.0,-0.9013300492610836,-0.0,-0.04871921182266009,1.0,-0.5130049261083743,0.0
2019-07-10,-0.0,-0.906112192357912,-0.0,-0.04742430588061393,1.0,-0.5100638072479121,0.0
2019-07-11,-0.0,-0.9055271668024389,-0.0,-0.055148238663013154,1.0,-0.5079118220642326,0.0
2019-07-12,-0.0,-0.8996145673765874,-0.0,-0.05865493897316796,1.0,-0.5124524386025597,0.0
2019-07-15,-0.0,-0.9120205614867536,-0.0,-0.0602510873863187,1.0,-0.49906089363384737,0.0
2019-07-16,-0.0,-0.9161141895903424,-0.0,-0.05887591529784287,1.0,-0.49876311102315457,0.0
2019-07-17,-0.0,-0.9277453790649403,-0.0,-0.05342492833844025,1.0,-0.4899179598695265,0.0
2019-07-18,-0.0,-0.9278031895166275,-0.0,-0.05308443565335641,1.0,-0.4916058845345531,0.0
2019-07-19,-0.0,-0.9268473637352854,-0.0,-0.05277475516866159,1.0,-0.49342170343258485,0.0
2019-07-22,-0.0,-0.9064153929861009,-0.0,-0.04422021071375575,1.0,-0.5225305436019192,0.0
2019-07-23,-0.0,-0.9085939046111221,-0.0,-0.04277162081931526,1.0,-0.5224371660399763,0.0
2019-07-24,-0.0,-0.9087897144269996,-0.0,-0.042007664729880094,1.0,-0.5216961305476573,0.0
2019-07-25,-0.0,-0.9153224810414248,-0.0,-0.03361904997159301,1.0,-0.5212311340562705,0.0
2019-07-26,-0.0,-0.9124456951026856,-0.0,-0.03480450236966825,1.0,-0.5211542259083729,0.0
2019-07-29,-0.0,-0.9219009390718303,-0.0,-0.04482271612279788,1.0,-0.5110384300899428,0.0
2019-07-30,-0.0,-0.9211315795998314,-0.0,-0.047306176084099864,1.0,-0.5109215778642798,0.0
2019-07-31,-0.0,-0.9248122164654552,-0.0,-0.04583653536280027,1.0,-0.5083170133121793,0.0
2019-08-01,-0.0,-0.9319876160990712,-0.0,-0.04220433436532508,1.0,-0.5025882352941177,0.0
2019-08-02,-0.0,-0.933311863651002,-0.0,-0.03701042931107093,1.0,-0.5069735179726014,0.0
2019-08-05,-0.0,-0.932182826582153,-0.0,-0.035505595721501436,1.0,-0.5082697831038921,0.0
2019-08-06,-0.0,-0.927453734506296,-0.0,-0.029397994135186418,1.0,-0.5073556590522658,0.0
2019-08-07,-0.0,-0.9320961827176294,-0.0,-0.021018434200487313,1.0,-0.50806034801014,0.0
2019-08-08,-0.0,-0.9335236641972878,-0.0,-0.021535280943122247,1.0,-0.5061160197878467,0.0
2019-08-09,-0.0,-0.9299980370988321,-0.0,-0.011998233388948868,1.0,-0.5116301894199627,0.0
2019-08-12,-0.0,-0.9295222219498444,-0.0,-0.02441595371754958,1.0,-0.4974627999901944,0.0
2019-08-13,-0.0,-0.9227154813763399,-0.0,-0.019871763496647255,1.0,-0.504674269492438,0.0
2019-08-14,-0.0,-0.9289877338015461,-0.0,-0.005877045382495671,1.0,-0.5037676494257078,0.0
2019-08-15,-0.0,-0.9388849955293491,-0.0,-0.002924047268069887,1.0,-0.47475894734298346,0.0
2019-08-16,-0.0,-0.9341042140403502,-0.0,-0.012821133097876046,1.0,-0.47213217862499396,0.0
2019-08-19,-0.0,-0.9341987574636789,-0.0,-0.011845190610873402,1.0,-0.4713418908792032,0.0
2019-08-20,-0.0,-0.942143976847944,-0.0,-0.008416737007114433,1.0,-0.46111178102013745,0.0
2019-08-21,-0.0,-0.9419698870765371,-0.0,-0.008421001833799827,1.0,-0.4625036193417624,0.0
2019-08-22,-0.0,-0.9430817837590141,-0.0,-0.008585968212623302,1.0,-0.4600969539107156,0.0
2019-08-23,-0.0,-0.9415623568000386,-0.0,-0.008417142994959362,1.0,-0.461785206087355,0.0
2019-08-26,-0.0,-0.9416450091442873,-0.0,-0.006497256713831938,1.0,-0.45824910963519105,0.0
2019-08-27,-0.0,-0.9421591045853893,-0.0,-0.006956312432302323,1.0,-0.4579131062703093,0.0
2019-08-28,-0.0,-0.9437236731255265,-0.0,-0.0024551690937537614,1.0,-0.46084968106872065,0.0
2019-08-29,-0.0,-0.936003861003861,-0.0,-0.0005550193050193051,1.0,-0.47656853281853284,0.0
2019-08-30,-0.0,-0.933458610388359,-0.0,-0.0023128071697022263,1.0,-0.47337862580707335,0.0
2019-09-03,-0.0,-0.9336418637163448,-0.0,-0.0031094077662882345,1.0,-0.4736423457950683,0.0
2019-09-04,-0.0,-0.9377561351911672,-0.0,-0.0,1.0,-0.4729280169712164,0.0
2019-09-05,-0.0,-0.9449377902919163,-0.0,-0.0,1.0,-0.46162731932712436,0.0
2019-09-06,-0.0,-0.9431569847025767,-0.0,-0.007732763382243463,1.0,-0.45058956317091325,0.0
2019-09-09,-0.0,-0.9459920272801499,-0.0,-0.008885260073963787,1.0,-0.44656836847413667,0.0
2019-09-10,-0.0,-0.9465445101716923,-0.0,-0.0,1.0,-0.45811090270764204,0.0
2019-09-11,-0.0,-0.9468156693102618,-0.0,-0.0,1.0,-0.4564287430906032,0.0
2019-09-12,-0.0,-0.9392303632263327,-0.0,-0.0,1.0,-0.4598867616717048,0.0
2019-09-13,-0.0,-0.9385207456404089,-0.0,-0.016476247745039085,1.0,-0.4502946482260974,0.0
2019-09-16,-0.0,-0.9372820623812615,-0.0,-0.017002140297717818,1.0,-0.45052064545607584,0.0
2019-09-17,-0.0,-0.9271647389809314,-0.0,-0.021521148435809264,1.0,-0.4559117031764734,0.0
2019-09-18,-0.0,-0.9358157648020385,-0.0,-0.015817687925190508,1.0,-0.4522704872713286,0.0
2019-09-19,-0.0,-0.929743626708955,-0.0,-0.025541219154712993,1.0,-0.44746389870011294,0.0
2019-09-20,-0.0,-0.9384678272578628,-0.0,-0.027748388958353368,1.0,-0.4383235548715976,0.0
2019-09-23,-0.0,-0.9402098070352727,-0.0,-0.02771762667821568,1.0,-0.43811654877051154,0.0
2019-09-24,-0.0,-0.944740762096968,-0.0,-0.026812743260775554,1.0,-0.43102205564365004,0.0
2019-09-25,-0.0,-0.9439990398463753,-0.0,-0.02371579452712434,1.0,-0.43266922707633215,0.0
