Date,FHB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-04,1.0,-0.0,-0.6524069382186708,-0.0,-0.3335119859676476,-0.45027772364061586,0.0
2018-12-06,1.0,-0.0,-0.6429916469508957,-0.0,-0.3274829800589059,-0.4437014147071605,0.0
2018-12-07,1.0,-0.0,-0.6447221818534128,-0.0,-0.32768977377319186,-0.4496923896720438,0.0
2018-12-10,1.0,-0.0,-0.6512742689213278,-0.0,-0.3249506190682661,-0.4326010502481091,0.0
2018-12-11,1.0,-0.0,-0.6525660814200269,-0.0,-0.3211701717152229,-0.4379944047848736,0.0
2018-12-12,1.0,-0.0,-0.6526437668853725,-0.0,-0.3208703203396372,-0.43868197607101506,0.0
2018-12-13,1.0,-0.0,-0.6517880826641587,-0.0,-0.3213967059731366,-0.4382550821095276,0.0
2018-12-14,1.0,-0.0,-0.6695690136062671,-0.0,-0.31522398195532486,-0.440566563993112,0.0
2018-12-17,1.0,-0.0,-0.6679402234366688,-0.0,-0.30594380229240214,-0.44423755864003484,0.0
2018-12-18,1.0,-0.0,-0.6587811034980166,-0.0,-0.2995552350042073,-0.44579877389109274,0.0
2018-12-19,1.0,-0.0,-0.6598695139273418,-0.0,-0.3011772636444615,-0.44644533789151836,0.0
2018-12-20,1.0,-0.0,-0.6595637099104305,-0.0,-0.3016950784936916,-0.44652316286237115,0.0
2018-12-21,1.0,-0.0,-0.659725054581224,-0.0,-0.2998968354885919,-0.43955279383891943,0.0
2018-12-24,1.0,-0.0,-0.6502877062292577,-0.0,-0.2927440727741566,-0.4445717833011007,0.0
2018-12-26,1.0,-0.0,-0.6549778315195486,-0.0,-0.27870640396424595,-0.43725253100030825,0.0
2018-12-27,1.0,-0.0,-0.6408975227065773,-0.0,-0.2588199584393752,-0.43514908123000773,0.0
2018-12-28,1.0,-0.0,-0.6480740896653336,-0.0,-0.2580743235342267,-0.4325639046750392,0.0
2018-12-31,1.0,-0.0,-0.6506833286530002,-0.0,-0.25762894318075447,-0.4318309463633811,0.0
2019-01-02,1.0,-0.0,-0.6513654035317813,-0.0,-0.25870064171623963,-0.43196402641809917,0.0
2019-01-03,1.0,-0.0,-0.6549207918461502,-0.0,-0.25097097662594453,-0.4479909610903185,0.0
2019-01-04,1.0,-0.0,-0.656873770030925,-0.0,-0.23671633398931685,-0.44920813419548306,0.0
2019-01-07,1.0,-0.0,-0.6411210202855692,-0.0,-0.23122776211820156,-0.43808049535603716,0.0
2019-01-08,1.0,-0.0,-0.6412116730978072,-0.0,-0.23126689618521684,-0.4381108620809168,0.0
2019-01-09,1.0,-0.0,-0.6391704962704663,-0.0,-0.2311156270928111,-0.4390227005057386,0.0
2019-01-10,1.0,-0.0,-0.6396396396396395,-0.0,-0.23097713097713096,-0.43936243936243935,0.0
2019-01-11,1.0,-0.0,-0.5732444165958018,-0.0,-0.2114084948305957,-0.45318444255471513,0.0
2019-01-14,1.0,-0.0,-0.5722025701876147,-0.0,-0.21320467469663726,-0.4534545291720772,0.0
2019-01-15,1.0,-0.0,-0.5708522892808319,-0.0,-0.2135093341700096,-0.45673561775845456,0.0
2019-01-16,1.0,-0.0,-0.5732415765483958,-0.0,-0.1975824470462061,-0.4635132719635356,0.0
2019-01-17,1.0,-0.0,-0.580827573826407,-0.0,-0.19816443766268738,-0.46497172605690695,0.0
2019-01-18,1.0,-0.0,-0.5772775411793866,-0.0,-0.20523220442100992,-0.4708307983505712,0.0
2019-01-22,1.0,-0.0,-0.6462806236080177,-0.0,-0.050044543429844095,-0.5308685968819599,0.0
2019-01-23,1.0,-0.0,-0.6175874133666124,-0.0,-0.04742272636106344,-0.5635014373899672,0.0
2019-01-24,1.0,-0.0,-0.611979514584725,-0.0,-0.05604542418169673,-0.5586283678468047,0.0
2019-01-25,1.0,-0.0,-0.6143503787029982,-0.0,-0.0,-0.6264733563393537,0.0
2019-01-28,1.0,-0.0,-0.6239804241435563,-0.0,-0.0,-0.641721044045677,0.0
2019-01-29,1.0,-0.0,-0.6242190162444621,-0.0,-0.0,-0.6477110076110417,0.0
2019-01-30,1.0,-0.0,-0.6229444898700827,-0.0,-0.0,-0.648337421640774,0.0
2019-01-31,1.0,-0.0,-0.6220321149183403,-0.0,-0.0,-0.6653552312548607,0.0
2019-02-01,1.0,-0.0,-0.62166559721331,-0.0,-0.0,-0.6700201668347237,0.0
2019-02-04,1.0,-0.0,-0.6208263629488736,-0.0,-0.0,-0.670783967733804,0.0
2019-02-05,1.0,-0.0,-0.6213249616169023,-0.0,-0.0,-0.6702261738353308,0.0
2019-02-06,1.0,-0.0,-0.6142437995690643,-0.0,-0.0,-0.6779672672259661,0.0
2019-02-07,1.0,-0.0,-0.6083086734108688,-0.0,-0.0,-0.6856376023673526,0.0
2019-02-08,1.0,-0.0,-0.6233766233766235,-0.0,-0.0,-0.6671018575780481,0.0
2019-02-11,1.0,-0.0,-0.6098742196107234,-0.0,-0.0,-0.6853883584282041,0.0
2019-02-12,1.0,-0.0,-0.6176335280857524,-0.0,-0.0,-0.6825918940056126,0.0
2019-02-13,1.0,-0.0,-0.6224398317357425,-0.0,-0.0,-0.6762522124910926,0.0
2019-02-14,1.0,-0.0,-0.6037705446342251,-0.0,-0.0,-0.6981262372818932,0.0
2019-02-15,1.0,-0.0,-0.6071873701703366,-0.0,-0.0,-0.7008724553385958,0.0
2019-02-19,1.0,-0.0,-0.6053567305472178,-0.0,-0.0,-0.7035788501500808,0.0
2019-02-20,1.0,-0.0,-0.6000184621065264,-0.0,-0.0,-0.7077448536878058,0.0
2019-02-21,1.0,-0.0,-0.5881864711578365,-0.0,-0.0,-0.717342186563379,0.0
2019-02-22,1.0,-0.0,-0.5815560366668202,-0.0,-0.0,-0.7216361877562301,0.0
2019-02-25,1.0,-0.0,-0.5816251154201293,-0.0,-0.0,-0.7267774699907664,0.0
2019-02-26,1.0,-0.0,-0.5850462546427665,-0.0,-0.0,-0.7218954022192999,0.0
2019-02-27,1.0,-0.0,-0.5919532261046404,-0.0,-0.0,-0.7190099833610649,0.0
2019-02-28,1.0,-0.0,-0.586816424231265,-0.0,-0.0,-0.7147854907015283,0.0
2019-03-01,1.0,-0.0,-0.5916708872415858,-0.0,-0.0,-0.7104378654634191,0.0
2019-03-04,1.0,-0.0,-0.585783692924083,-0.0,-0.0,-0.7168251629095764,0.0
2019-03-05,1.0,-0.0,-0.5811337283017127,-0.0,-0.0,-0.7241522395629222,0.0
2019-03-06,1.0,-0.0,-0.5784866981458021,-0.0,-0.0,-0.7248416445928827,0.0
2019-03-07,1.0,-0.0,-0.577628728161158,-0.0,-0.0,-0.727285299405338,0.0
2019-03-08,1.0,-0.0,-0.5755048287971906,-0.0,-0.0,-0.7349013446698396,0.0
2019-03-11,1.0,-0.0,-0.5758674860231945,-0.0,-0.0,-0.7343482881301113,0.0
2019-03-12,1.0,-0.0,-0.567034135293166,-0.0,-0.0,-0.7440661905752386,0.0
2019-03-13,1.0,-0.0,-0.5716372574025552,-0.0,-0.0,-0.7471189741925013,0.0
2019-03-14,1.0,-0.0,-0.5717796531577484,-0.0,-0.0,-0.7466845961235279,0.0
2019-03-15,1.0,-0.0,-0.563333410905029,-0.0,-0.008587186707314235,-0.7552302715785064,0.0
2019-03-18,1.0,-0.0,-0.569607797197882,-0.0,-0.01712665760742233,-0.7561969917061057,0.0
2019-03-19,1.0,-0.0,-0.5716299393882441,-0.0,-0.016632993468965844,-0.7610299299910728,0.0
2019-03-20,1.0,-0.0,-0.5845997734566736,-0.0,-0.016329998112138946,-0.7588965452142722,0.0
2019-03-21,1.0,-0.0,-0.5882408724513988,-0.0,-0.005263157894736843,-0.7772878141299193,0.0
2019-03-22,1.0,-0.0,-0.5846571557863148,-0.0,-0.03546335770595661,-0.7615928739848048,0.0
2019-03-25,1.0,-0.0,-0.5599450197881366,-0.0,-0.04801289191174728,-0.7618788065502287,0.0
2019-03-26,1.0,-0.0,-0.5664224199457581,-0.0,-0.044321263738878056,-0.7682828186706,0.0
2019-03-27,1.0,-0.0,-0.5727122816241664,-0.0,-0.042659465143512654,-0.7744903568099801,0.0
2019-03-28,1.0,-0.0,-0.5749177121595191,-0.0,-0.0406907408290798,-0.7695463435576968,0.0
2019-03-29,1.0,-0.0,-0.5748303369448744,-0.0,-0.03895701869270151,-0.7674485057744971,0.0
2019-04-01,1.0,-0.0,-0.5745461476151904,-0.0,-0.0397388859770334,-0.76816600752847,0.0
2019-04-02,1.0,-0.0,-0.5810772232002664,-0.0,-0.050078507874577724,-0.747870771280392,0.0
2019-04-03,1.0,-0.0,-0.5821442161339422,-0.0,-0.04725551750380517,-0.7488346651445966,0.0
2019-04-04,1.0,-0.0,-0.5791872388909989,-0.0,-0.03142802886441322,-0.7631029244208127,0.0
2019-04-05,1.0,-0.0,-0.5717511170263333,-0.0,-0.035435877935164936,-0.7694410115029945,0.0
2019-04-08,1.0,-0.0,-0.5685027410589268,-0.0,-0.039466502124024014,-0.7652419488810309,0.0
2019-04-09,1.0,-0.0,-0.5667426725571232,-0.0,-0.044748468006270484,-0.7636929362025556,0.0
2019-04-10,1.0,-0.0,-0.571435366868831,-0.0,-0.041122606730883575,-0.7658223332144132,0.0
2019-04-11,1.0,-0.0,-0.5675083894614085,-0.0,-0.0514315634148083,-0.7610252992836233,0.0
2019-04-12,1.0,-0.0,-0.5654957399209862,-0.0,-0.05200152315674235,-0.7624351468418297,0.0
2019-04-15,1.0,-0.0,-0.5635463053366037,-0.0,-0.058557378610720835,-0.7592455885504726,0.0
2019-04-16,1.0,-0.0,-0.5662092829018017,-0.0,-0.058656484906335765,-0.7614843097482401,0.0
2019-04-17,1.0,-0.0,-0.5432825816336302,-0.0,-0.06209901369338313,-0.7885904433591879,0.0
2019-04-18,1.0,-0.0,-0.5370978174935914,-0.0,-0.06255240650679189,-0.7960758007714237,0.0
2019-04-22,1.0,-0.0,-0.5440049948370674,-0.0,-0.06457267728069543,-0.7927622889801407,0.0
2019-04-23,1.0,-0.0,-0.5513740549621985,-0.0,-0.06487459498379934,-0.7838713548541941,0.0
2019-04-24,1.0,-0.0,-0.5499880009599232,-0.0,-0.06575473962083034,-0.7840652747780178,0.0
2019-04-25,1.0,-0.0,-0.5400908438919436,-0.0,-0.07083432942863974,-0.7796796557494621,0.0
2019-04-26,1.0,-0.0,-0.5428265014299333,-0.0,-0.07063870352716874,-0.7697807435653004,0.0
2019-04-29,1.0,-0.0,-0.5550612323000382,-0.0,-0.07787983161117489,-0.7589456563337161,0.0
2019-04-30,1.0,-0.0,-0.5517983546967669,-0.0,-0.07561698871245458,-0.7640137746317199,0.0
2019-05-01,1.0,-0.0,-0.5426499449523717,-0.0,-0.09051744770475324,-0.7602077449619453,0.0
2019-05-02,1.0,-0.0,-0.5546783415871194,-0.0,-0.06880547381516305,-0.7689179166965718,0.0
2019-05-03,1.0,-0.0,-0.5588017132055607,-0.0,-0.06728399492738017,-0.7666594884310769,0.0
2019-05-06,1.0,-0.0,-0.5592778574844571,-0.0,-0.06681013868962218,-0.7651123864179817,0.0
2019-05-07,1.0,-0.0,-0.5609377240357502,-0.0,-0.06347082158390288,-0.7653061224489796,0.0
2019-05-08,1.0,-0.0,-0.5599857006673022,-0.0,-0.08119637750238323,-0.742016205910391,0.0
2019-05-09,1.0,-0.0,-0.5601983171644459,-0.0,-0.07949371916191929,-0.7439277286487259,0.0
2019-05-10,1.0,-0.0,-0.5604890604890604,-0.0,-0.07941274607941275,-0.7434339101005767,0.0
2019-05-13,1.0,-0.0,-0.5592481417953116,-0.0,-0.07711549456832476,-0.745926243567753,0.0
2019-05-14,1.0,-0.0,-0.5568074228365839,-0.0,-0.08073754970649498,-0.7294073092217382,0.0
2019-05-15,1.0,-0.0,-0.5530615613137482,-0.0,-0.07285502086624383,-0.7318510833942423,0.0
2019-05-16,1.0,-0.0,-0.5576986715832271,-0.0,-0.06958823807497755,-0.7364203659055453,0.0
2019-05-17,1.0,-0.0,-0.5568044676873566,-0.0,-0.07394874464611088,-0.7356302799403677,0.0
2019-05-20,1.0,-0.0,-0.5491453495225745,-0.0,-0.07346457621124601,-0.7350465637156666,0.0
2019-05-21,1.0,-0.0,-0.551946979881601,-0.0,-0.0695771126677516,-0.7370456850397415,0.0
2019-05-22,1.0,-0.0,-0.5488234465267015,-0.0,-0.06984171715748438,-0.7297684467615425,0.0
2019-05-23,1.0,-0.0,-0.5524513380563466,-0.0,-0.06298397156777366,-0.7382022736366417,0.0
2019-05-24,1.0,-0.0,-0.5576846025124326,-0.0,-0.05873341346720404,-0.7404605340686794,0.0
2019-05-28,1.0,-0.0,-0.5614270892284474,-0.0,-0.05680531975099038,-0.7398132427843803,0.0
2019-05-29,1.0,-0.0,-0.5722846265920948,-0.0,-0.05259200075198572,-0.7250787235042534,0.0
2019-05-30,1.0,-0.0,-0.5705527236851378,-0.0,-0.04989311972939325,-0.7285476028282164,0.0
2019-05-31,1.0,-0.0,-0.5770325920696553,-0.0,-0.04174608777503235,-0.7344393458053888,0.0
2019-06-03,1.0,-0.0,-0.5816599418222764,-0.0,-0.03732288636576898,-0.7268931218917144,0.0
2019-06-04,1.0,-0.0,-0.5763738844527947,-0.0,-0.025927665570690463,-0.7462188821042743,0.0
2019-06-05,1.0,-0.0,-0.5686604886267902,-0.0,-0.03065618272020968,-0.7408499485163343,0.0
2019-06-06,1.0,-0.0,-0.5826328570094331,-0.0,-0.01071728775567386,-0.7415709349024003,0.0
2019-06-07,1.0,-0.0,-0.5906043404116149,-0.0,-0.009297544794075735,-0.7361646459691172,0.0
2019-06-10,1.0,-0.0,-0.5945914442242686,-0.0,-0.0,-0.736682597039282,0.0
2019-06-11,1.0,-0.0,-0.5945895565859683,-0.0,-0.0,-0.7354894330917818,0.0
2019-06-12,1.0,-0.0,-0.5958056623558197,-0.0,-0.0,-0.7343819177443784,0.0
2019-06-13,1.0,-0.0,-0.5924789662064798,-0.0,-0.0,-0.731720355134105,0.0
2019-06-14,1.0,-0.0,-0.5863535975822388,-0.0,-0.014413576659304895,-0.7239800069743113,0.0
2019-06-17,1.0,-0.0,-0.5824035332403533,-0.0,-0.022384937238493722,-0.7197350069735007,0.0
2019-06-18,1.0,-0.0,-0.5688246385920804,-0.0,-0.02937821542472705,-0.7297064506366833,0.0
2019-06-19,1.0,-0.0,-0.5681458372136338,-0.0,-0.02998696219035202,-0.7300474948780034,0.0
2019-06-20,1.0,-0.0,-0.5691945008519478,-0.0,-0.032000560184861006,-0.7329318675162805,0.0
2019-06-21,1.0,-0.0,-0.5713718714979455,-0.0,-0.030934815091520358,-0.732372992155398,0.0
2019-06-24,1.0,-0.0,-0.5676085941148995,-0.0,-0.032648295189163935,-0.735077066791219,0.0
2019-06-25,1.0,-0.0,-0.5509009954076043,-0.0,-0.04072545865678252,-0.7395388954938574,0.0
2019-06-26,1.0,-0.0,-0.5490026828414791,-0.0,-0.03487693922780823,-0.7490260118978188,0.0
2019-06-27,1.0,-0.0,-0.5419865139177302,-0.0,-0.0404349144870389,-0.7508107981987447,0.0
2019-06-28,1.0,-0.0,-0.5320166029288312,-0.0,-0.048502938158753846,-0.7513524857755807,0.0
2019-07-01,1.0,-0.0,-0.5318693090519551,-0.0,-0.052444051139936186,-0.7444633334109593,0.0
2019-07-02,1.0,-0.0,-0.5371870054919482,-0.0,-0.044028669831518194,-0.7458810388159732,0.0
2019-07-03,1.0,-0.0,-0.5451432564640112,-0.0,-0.034963894712322384,-0.7492429536454693,0.0
2019-07-05,1.0,-0.0,-0.5499499452890368,-0.0,-0.031546108537238375,-0.74663003748283,0.0
2019-07-08,1.0,-0.0,-0.5544554455445544,-0.0,-0.02560279557367501,-0.7495864880605707,0.0
2019-07-09,1.0,-0.0,-0.5537985001630258,-0.0,-0.02366202431412735,-0.751478876519633,0.0
2019-07-10,1.0,-0.0,-0.5481609168627268,-0.0,-0.02851219455379813,-0.7527545482075054,0.0
2019-07-11,1.0,-0.0,-0.5453042789961354,-0.0,-0.037318992410485634,-0.7454486194533687,0.0
2019-07-12,1.0,-0.0,-0.5359032325727737,-0.0,-0.04591325424755867,-0.7488055562029506,0.0
2019-07-15,1.0,-0.0,-0.5475235519074714,-0.0,-0.0458912414886671,-0.7384572334670274,0.0
2019-07-16,1.0,-0.0,-0.5602063547895416,-0.0,-0.050721069293000354,-0.733989916754602,0.0
2019-07-17,1.0,-0.0,-0.5641019628074948,-0.0,-0.04826114485378609,-0.7327111131956008,0.0
2019-07-18,1.0,-0.0,-0.5651073996861165,-0.0,-0.04820688201260219,-0.7290998102644585,0.0
2019-07-19,1.0,-0.0,-0.564288895660939,-0.0,-0.047985184837900555,-0.7319205794791251,0.0
2019-07-22,1.0,-0.0,-0.5533183140899277,-0.0,-0.04118558152633061,-0.7522294189430208,0.0
2019-07-23,1.0,-0.0,-0.553485534620709,-0.0,-0.039536357023862594,-0.7533494450831789,0.0
2019-07-24,1.0,-0.0,-0.5530491526219427,-0.0,-0.039552133702643065,-0.7547063518144688,0.0
2019-07-25,1.0,-0.0,-0.5537699995308029,-0.0,-0.039131046778961204,-0.75306151175339,0.0
2019-07-26,1.0,-0.0,-0.5564852575821497,-0.0,-0.035836497445272585,-0.7514648666385413,0.0
2019-07-29,1.0,-0.0,-0.5792751039809864,-0.0,-0.06478906714200831,-0.7326440879382055,0.0
2019-07-30,1.0,-0.0,-0.5873784093076483,-0.0,-0.06952126645050544,-0.7272315468243373,0.0
2019-07-31,1.0,-0.0,-0.5936426936283861,-0.0,-0.06691148416634872,-0.7240080122090805,0.0
2019-08-01,1.0,-0.0,-0.6009001714612306,-0.0,-0.06334539912364259,-0.7171604115069536,0.0
2019-08-02,1.0,-0.0,-0.6068509992044935,-0.0,-0.061832557915290604,-0.7419424824626956,0.0
2019-08-05,1.0,-0.0,-0.6025069302157406,-0.0,-0.06578281306496324,-0.7422200795468242,0.0
2019-08-06,1.0,-0.0,-0.601377035071362,-0.0,-0.05407731478161085,-0.7352315379282316,0.0
2019-08-07,1.0,-0.0,-0.5953660575659859,-0.0,-0.056419443449181886,-0.7368446196106532,0.0
2019-08-08,1.0,-0.0,-0.601268993154116,-0.0,-0.05357441022827565,-0.730505927533812,0.0
2019-08-09,1.0,-0.0,-0.5928881921185777,-0.0,-0.039882182474643105,-0.7425829592151834,0.0
2019-08-12,1.0,-0.0,-0.5930494603249912,-0.0,-0.046329023840588304,-0.732819357134385,0.0
2019-08-13,1.0,-0.0,-0.5905774788005116,-0.0,-0.040551423563408975,-0.7375527026386849,0.0
2019-08-14,1.0,-0.0,-0.5958044268252395,-0.0,-0.02621643305488697,-0.7376940865543443,0.0
2019-08-15,1.0,-0.0,-0.6140338603609906,-0.0,-0.02555850939788256,-0.6923884147194628,0.0
2019-08-16,1.0,-0.0,-0.6146504247176328,-0.0,-0.022939419396994305,-0.6960235228227387,0.0
2019-08-19,1.0,-0.0,-0.6068809795386299,-0.0,-0.02351078935729416,-0.6974091575688446,0.0
2019-08-20,1.0,-0.0,-0.6097249029137501,-0.0,-0.0203706718135944,-0.6953468362672371,0.0
2019-08-21,1.0,-0.0,-0.6105816169975359,-0.0,-0.019271002836022132,-0.6947789297503371,0.0
2019-08-22,1.0,-0.0,-0.6101450623023992,-0.0,-0.02101543611679375,-0.6935558861818858,0.0
2019-08-23,1.0,-0.0,-0.6059725772716709,-0.0,-0.019358587032303046,-0.6986288635835464,0.0
2019-08-26,1.0,-0.0,-0.605219245387967,-0.0,-0.01715027347733383,-0.69523500509873,0.0
2019-08-27,1.0,-0.0,-0.6037273399926009,-0.0,-0.014197188309285978,-0.6942980022197558,0.0
2019-08-28,1.0,-0.0,-0.5988664116860973,-0.0,-0.008340629464079995,-0.696834247269711,0.0
2019-08-29,1.0,-0.0,-0.5908115962083997,-0.0,-0.008348901035540488,-0.7071657556677968,0.0
2019-08-30,1.0,-0.0,-0.5875345622119815,-0.0,-0.010299539170506912,-0.7063364055299539,0.0
2019-09-03,1.0,-0.0,-0.5917925072046109,-0.0,-0.006755043227665705,-0.7069279538904899,0.0
2019-09-04,1.0,-0.0,-0.6044812356926491,-0.0,-0.00522579600897172,-0.7025920873124147,0.0
2019-09-05,1.0,-0.0,-0.6141868512110726,-0.0,-0.0030680507497116496,-0.6895732410611303,0.0
2019-09-06,1.0,-0.0,-0.6143839092125294,-0.0,-0.0005766480601559256,-0.6916316833510172,0.0
2019-09-09,1.0,-0.0,-0.6179801194677,-0.0,-0.0020987568901496808,-0.6862473765538873,0.0
2019-09-10,1.0,-0.0,-0.6163689374305813,-0.0,-0.0,-0.697588855979267,0.0
2019-09-11,1.0,-0.0,-0.6161057358455627,-0.0,-0.0,-0.6986019165779362,0.0
2019-09-12,1.0,-0.0,-0.6101655721024882,-0.0,-0.0,-0.702317084451022,0.0
2019-09-13,1.0,-0.0,-0.6049556622944763,-0.0,-0.0,-0.7042998337336043,0.0
2019-09-16,1.0,-0.0,-0.6065032007580134,-0.0,-0.0,-0.7045365256176193,0.0
2019-09-17,1.0,-0.0,-0.6017154879430328,-0.0,-0.0,-0.7102628719395185,0.0
2019-09-18,1.0,-0.0,-0.5968271587808148,-0.0,-0.0,-0.7157393275056657,0.0
2019-09-19,1.0,-0.0,-0.5931878092771585,-0.0,-0.0,-0.7191647782453868,0.0
2019-09-20,1.0,-0.0,-0.6037146690105011,-0.0,-0.0005088587685617801,-0.708770874774483,0.0
2019-09-23,1.0,-0.0,-0.603728202044498,-0.0,-0.0,-0.7090522225819881,0.0
2019-09-24,1.0,-0.0,-0.6065110678892285,-0.0,-0.0,-0.7089469297026952,0.0
2019-09-25,1.0,-0.0,-0.6045200351250173,-0.0,-0.0011323196376577158,-0.7052040486204187,0.0
2019-09-26,1.0,-0.0,-0.6093731829282475,-0.0,-0.0037446214676125134,-0.7127340388417258,0.0
2019-09-27,1.0,-0.0,-0.6085098433011841,-0.0,-0.012493869830223488,-0.7142757058452629,0.0
2019-09-30,1.0,-0.0,-0.5827989702784928,-0.0,-0.030517201029721504,-0.7269599812777908,0.0
