Date,IWF,IWM,MTUM,SPCE,SPY,VLUE,VXX
2018-11-27,-0.004584074293617862,-0.10210103405124152,-0.0,1.0,-0.12470526246459857,-0.08587235724165185,0.0
2018-11-28,-0.00409911691050481,-0.10459997363911955,-0.0,1.0,-0.12386977725056016,-0.08547515487017267,0.0
2018-11-29,-0.0,-0.10214948000681959,-0.0,1.0,-0.12296232180561566,-0.08634640857169086,0.0
2018-11-30,-0.0,-0.10205098615190936,-0.0,1.0,-0.12277066722618547,-0.086550566512799,0.0
2018-12-03,-0.0,-0.10203894315872286,-0.0,1.0,-0.12269061823903493,-0.08647479184422735,0.0
2018-12-04,-0.0,-0.10209609043805935,-0.0,1.0,-0.12091118438268698,-0.08541372271942221,0.0
2018-12-06,-0.0,-0.08747029734763341,-0.0,1.0,-0.11910603044120482,-0.07786269346862758,0.0
2018-12-07,-0.0,-0.08733114181519339,-0.0,1.0,-0.1189583440341055,-0.07780317427705583,0.0
2018-12-10,-0.0,-0.08578131374949001,-0.0,1.0,-0.11629181966544268,-0.07291666666666666,0.0
2018-12-11,-0.0,-0.08583597944323296,-0.0,1.0,-0.11662012063710675,-0.0727775864927248,0.0
2018-12-12,-0.0,-0.08607666003164396,-0.0,1.0,-0.11761853723268514,-0.07227070892665749,0.0
2018-12-13,-0.0,-0.08496256902730484,-0.0,1.0,-0.11868232773462908,-0.07168637053474641,0.0
2018-12-14,-0.0,-0.0805244162171124,-0.0,1.0,-0.12254658147453801,-0.07226026960502992,0.0
2018-12-17,-0.0,-0.07921774070494889,-0.0,1.0,-0.11886475764203244,-0.07345760642897106,0.0
2018-12-18,-0.0,-0.07750041203392624,-0.0,1.0,-0.11761349949922031,-0.07268278458866337,0.0
2018-12-19,-0.0,-0.07760588384478823,-0.0,1.0,-0.11775297996449405,-0.07271113365457774,0.0
2018-12-20,-0.0,-0.07389660796237532,-0.0,1.0,-0.11920806098840665,-0.07116578378446718,0.0
2018-12-21,-0.0,-0.07312743160041801,-0.0,1.0,-0.11886984878435718,-0.06708384221195372,0.0
2018-12-24,-0.0,-0.07002685136389872,-0.0,1.0,-0.116991643454039,-0.0677181359632613,0.0
2018-12-26,-0.0,-0.07040283709198072,-0.0,1.0,-0.11317149921330637,-0.06515821283184735,0.0
2018-12-27,-0.0,-0.06574103812041407,-0.0,1.0,-0.10361439830026928,-0.06591397583813029,0.0
2018-12-28,-0.0,-0.06596703500216063,-0.0,1.0,-0.10327798012222977,-0.06541144515093525,0.0
2018-12-31,-0.0,-0.06598671375299435,-0.0,1.0,-0.10331415306349244,-0.06548045341170079,0.0
2019-01-02,-0.0,-0.06576738905069852,-0.0,1.0,-0.10284099323690576,-0.06552056079379967,0.0
2019-01-03,-0.0,-0.06591195279128911,-0.0,1.0,-0.1024295696402558,-0.06619589639761982,0.0
2019-01-04,-0.0,-0.06561414743479226,-0.0,1.0,-0.10003448190931258,-0.06584813181941332,0.0
2019-01-07,-0.0,-0.06282857247895299,-0.0,1.0,-0.09890567748734728,-0.06369863853044617,0.0
2019-01-08,-0.0,-0.06046397747444452,-0.0,1.0,-0.10053253351288487,-0.0632307033115015,0.0
2019-01-09,-0.0,-0.059674458450618036,-0.0,1.0,-0.10046505935625993,-0.06370089340350017,0.0
2019-01-10,-0.0,-0.05983230307852378,-0.0,1.0,-0.10041006181528858,-0.06382275537058572,0.0
2019-01-11,-0.0,-0.058641332957898216,-0.0,1.0,-0.10079208648066305,-0.0648115274904203,0.0
2019-01-14,-0.0,-0.059425852575815175,-0.0,1.0,-0.10170821734705139,-0.06515261137748782,0.0
2019-01-15,-0.0,-0.05933836616952066,-0.0,1.0,-0.1017614926655619,-0.06642116246240717,0.0
2019-01-16,-0.0,-0.05936476390269037,-0.0,1.0,-0.0998368358421356,-0.06759657968667575,0.0
2019-01-17,-0.0,-0.05982035487275137,-0.0,1.0,-0.09966377892851007,-0.06760006871671534,0.0
2019-01-18,-0.0,-0.060600083824363306,-0.0,1.0,-0.10123024580261827,-0.07089322255368456,0.0
2019-01-22,-0.0,-0.029479387192970472,-0.0,1.0,-0.08254228414031733,-0.026178606387579958,0.0
2019-01-23,-0.0,-0.02610142071024119,-0.0,1.0,-0.08291843733266493,-0.03027126792977339,0.0
2019-01-24,-0.0,-0.024660532886411055,-0.0,1.0,-0.0859299289712807,-0.02951739234531587,0.0
2019-01-25,-0.0,-0.011438490297311732,-0.0,1.0,-0.08904886950329358,-0.012195121951219513,0.0
2019-01-28,-0.0,-0.007697363291040537,-0.0,1.0,-0.09507524701741096,-0.011172873199585613,0.0
2019-01-29,-0.0,-0.008090542856506934,-0.0,1.0,-0.09236795833426072,-0.012419595361570477,0.0
2019-01-30,-0.0,-0.008959376739009461,-0.0,1.0,-0.09337785197551475,-0.010628825820812465,0.0
2019-01-31,-0.0,-0.010560085550060154,-0.0,1.0,-0.09253442053201445,-0.010827429488036359,0.0
2019-02-01,-0.0,-0.010224425015314363,-0.0,1.0,-0.09249874700673831,-0.01104861613855321,0.0
2019-02-04,-0.0,-0.008897015374666918,-0.0,1.0,-0.09072056905221143,-0.015307772066939448,0.0
2019-02-05,-0.0,-0.005175567750858877,-0.0,1.0,-0.08843082139829564,-0.021806540846829967,0.0
2019-02-06,-0.0,-0.005155904738521974,-0.0,1.0,-0.09022833292413455,-0.0206124589871214,0.0
2019-02-07,-0.0,-0.006304818443546766,-0.0,1.0,-0.09136965206329367,-0.018233758118151182,0.0
2019-02-08,-0.0,-0.00688400946132905,-0.0,1.0,-0.09335252376489489,-0.015486231981077342,0.0
2019-02-11,-0.0,-0.006930339486195121,-0.0,1.0,-0.09413432136240876,-0.014920875834207531,0.0
2019-02-12,-0.0,-0.005530602668096803,-0.0,1.0,-0.09567383969073316,-0.016089025943554332,0.0
2019-02-13,-0.0,-0.008817079174685584,-0.0,1.0,-0.0947388443807904,-0.015362753435080338,0.0
2019-02-14,-0.0,-0.005505348373063037,-0.0,1.0,-0.09748166752629336,-0.018276411095911913,0.0
2019-02-15,-0.0,-0.00738032213199336,-0.0,1.0,-0.09669567948315312,-0.017553501727309434,0.0
2019-02-19,-0.0,-0.006632847747525308,-0.0,1.0,-0.09797759870709973,-0.017698817086036225,0.0
2019-02-20,-0.0,-0.007980424949210375,-0.0,1.0,-0.09713445500768861,-0.01730775706284444,0.0
2019-02-21,-0.0,-0.007974750367849401,-0.0,1.0,-0.0969437611618425,-0.018274533589423908,0.0
2019-02-22,-0.0,-0.007355748714147744,-0.0,1.0,-0.09970127799115064,-0.015946814006243964,0.0
2019-02-25,-0.0,-0.006056860321384425,-0.0,1.0,-0.10066299584222947,-0.017001910327003034,0.0
2019-02-26,-0.0,-0.007972204106415994,-0.0,1.0,-0.10095126723187982,-0.015505880765511503,0.0
2019-02-27,-0.0,-0.006511397757560082,-0.0,1.0,-0.10177573351626726,-0.016306609237412985,0.0
2019-02-28,-0.0,-0.005154987281363257,-0.0,1.0,-0.10044346397136618,-0.019944623280732952,0.0
2019-03-01,-0.0,-0.005671907178788868,-0.0,1.0,-0.10080014404843629,-0.01890635726262956,0.0
2019-03-04,-0.0,-0.004713691078861514,-0.0,1.0,-0.10014624817189785,-0.02011474856564293,0.0
2019-03-05,-0.0,-0.0036765945964178496,-0.0,1.0,-0.10178657761887093,-0.018877682958365657,0.0
2019-03-06,-0.0,-0.004651789927863547,-0.0,1.0,-0.10060900244949324,-0.018348726937683992,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.10548111238300452,-0.016777770296051892,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.10757713299487835,-0.013134743188873572,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.10700546669366269,-0.017828620278508917,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.10718227066957951,-0.018918492826738135,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.10791602269778774,-0.020204641088410812,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.10702001691570341,-0.020693543839864676,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.10680280560669551,-0.02266848888035511,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.108376951487549,-0.024550789658532163,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.1081090278014088,-0.026179376368235387,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.10798361753060368,-0.02652507856551286,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.10643508230919232,-0.027311686544827896,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.10785887496157656,-0.030613522775140317,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.10860171033478894,-0.028588973799126637,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.10861798238627313,-0.029219670937350662,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.10902123110863458,-0.028156521145820304,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.10795131384370378,-0.02958707769309521,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.10837903647907517,-0.029458616844548622,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.1084914789221434,-0.029929076399403468,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.11011356136637764,-0.027775881295373343,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.11093536640873917,-0.026968593536640873,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.11212028089823699,-0.02605251476764435,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.11155932357901455,-0.027963899904280047,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.11102251887963734,-0.028020457211850605,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.11591409377601879,-0.024635879421056835,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.11628066094215046,-0.024072616970567777,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.11678582423972907,-0.023478032816793806,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.11568721351850585,-0.024537638822375772,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.11626369367212704,-0.023699599876885195,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.11650098043686442,-0.023541885174882576,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.11619268981861271,-0.023186127062255035,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.11495786436773744,-0.025384010126235843,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.11623574057563496,-0.026804288686189788,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.11271567248653655,-0.030688665546141622,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.11147555972068252,-0.031394644510222974,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.11290470093286994,-0.030306841046277663,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.11470722781335774,-0.02893412625800549,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.11424651269151612,-0.02914475188657672,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.11407830808802515,-0.029105458702486424,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.11556684749021492,-0.02888598960836824,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.1130557047977229,-0.03007578961807977,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.11177284210285662,-0.03133251791817652,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.11074814391776129,-0.03145631067961165,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.11030863141080496,-0.030657767128758062,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.10977650429799427,-0.03635530085959885,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.11020805869203876,-0.03610935977531954,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.11018241438218737,-0.0363682225203224,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.10761782681346854,-0.036887403575434345,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.10720204825749523,-0.03579878613311388,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.11012415117634955,-0.03307268445480943,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.11164893008353359,-0.03264675592173018,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.11021032679440042,-0.03161752951654525,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.11066398390342051,-0.03254755807572709,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.11004833899002366,-0.03270595495217525,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.10900171135196807,-0.031899600684540785,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.10930033643154473,-0.0311455779209671,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.1090642043060948,-0.029511892427330377,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.10885554239912561,-0.029681664996812095,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.11054031323165049,-0.026004137021798924,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.11017315033630248,-0.02598391201599709,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.10787198509446609,-0.028220538280637576,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.1097729538656757,-0.023203117918970364,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.11147615271326611,-0.02141157811260904,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.11469566394441187,-0.013321752470333438,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.11298288343143224,-0.014602079245878719,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.11319881734263208,-0.015291037533572572,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.11243344463496073,-0.015623589928706794,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.1115436105704868,-0.013454983181271024,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.11149096961381885,-0.013090123928836508,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.11198118833046432,-0.01311866428145498,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.11356860803923996,-0.011418735726580342,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.11124354836896021,-0.013223735255422742,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.11190101237345332,-0.01296962879640045,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.11179823920303136,-0.012593183939192912,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.11207624019712638,-0.013062997175872275,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.11165256144773567,-0.013763842621770054,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.11128134646148301,-0.015276119234842168,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.11069012178619755,-0.016959855660802884,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.10815654800820614,-0.01904998083729738,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.10846918758032877,-0.018951949311145685,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.10834244737346517,-0.019167672029856468,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.10725605423147636,-0.020686465817701928,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.1053278041964346,-0.021545604110793086,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.10514039753008518,-0.021645558209762474,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.10520503487677624,-0.021681071883345917,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.10421785883360761,-0.02294911968258978,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.10357026171404107,-0.02305066414303579,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.1274532387358334,-0.02430203630332627,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.13309136304790087,-0.02281764379508045,0.0
2019-07-12,-0.0,-0.009710437553249844,-0.0,1.0,-0.14062627653738868,-0.016783184136506344,0.0
2019-07-15,-0.0,-0.011258285887978302,-0.0,1.0,-0.13859499397921368,-0.019231443702725136,0.0
2019-07-16,-0.0,-0.013796896575935592,-0.0,1.0,-0.13737215343927728,-0.019039483230744027,0.0
2019-07-17,-0.0,-0.009469452810950813,-0.0,1.0,-0.14144409155367002,-0.0210484371886976,0.0
2019-07-18,-0.0,-0.009053594464641726,-0.0,1.0,-0.14155036941480004,-0.022141433094875103,0.0
2019-07-19,-0.0,-0.009865912743568388,-0.0,1.0,-0.1406332484778809,-0.02262942411693629,0.0
2019-07-22,-0.0,-0.00949868073878628,-0.0,1.0,-0.13943125183230726,-0.0237467018469657,0.0
2019-07-23,-0.0,-0.01068822300959711,-0.0,1.0,-0.13816082783865594,-0.024379942276556304,0.0
2019-07-24,-0.0,-0.010894932507710892,-0.0,1.0,-0.13849112807702682,-0.0233730898685337,0.0
2019-07-25,-0.0,-0.012366102331256673,-0.0,1.0,-0.1363908345359192,-0.024509286309293346,0.0
2019-07-26,-0.0,-0.013121603699400257,-0.0,1.0,-0.13593418072133612,-0.02460007276739082,0.0
2019-07-29,-0.0,-0.011882794043323422,-0.0,1.0,-0.1371516554812473,-0.02631609877646008,0.0
2019-07-30,-0.0,-0.012575878782174955,-0.0,1.0,-0.13714648722413064,-0.026704625664674606,0.0
2019-07-31,-0.0,-0.014813507471467232,-0.0,1.0,-0.1360277679727027,-0.025767737380868336,0.0
2019-08-01,-0.0,-0.014445945152387105,-0.0,1.0,-0.1352163955605144,-0.02481648951788126,0.0
2019-08-02,-0.0,-0.014218176272538508,-0.0,1.0,-0.13540114730828337,-0.023497530589021973,0.0
2019-08-05,-0.0,-0.014287391406433435,-0.0,1.0,-0.13412772951397042,-0.025557642639117164,0.0
2019-08-06,-0.0,-0.01464631090921863,-0.0,1.0,-0.12883133912473366,-0.027290608097033275,0.0
2019-08-07,-0.0,-0.016031337698783912,-0.0,1.0,-0.12574836295603367,-0.027549111318989714,0.0
2019-08-08,-0.0,-0.014862194366164245,-0.0,1.0,-0.1254575006723652,-0.02902279025713584,0.0
2019-08-09,-0.0,-0.013287757530507012,-0.0,1.0,-0.12188805151776756,-0.03144030425348235,0.0
2019-08-12,-0.0,-0.012783312940628096,-0.0,1.0,-0.12465186738915109,-0.027862261842335256,0.0
2019-08-13,-0.0,-0.009813634191540695,-0.0,1.0,-0.1258056620706535,-0.029907108474457742,0.0
2019-08-14,-0.0,-0.01101918758217847,-0.0,1.0,-0.1233404312260737,-0.029229355022631805,0.0
2019-08-15,-0.0,-0.014032564828130072,-0.0,1.0,-0.12241963167416615,-0.023263904996056965,0.0
2019-08-16,-0.0,-0.014004269735926117,-0.0,1.0,-0.12180349932705249,-0.024446558685663897,0.0
2019-08-19,-0.0,-0.010776460783405871,-0.0,1.0,-0.12435179183257708,-0.022386332067784055,0.0
2019-08-20,-0.0,-0.011465822141057352,-0.0,1.0,-0.12382394415035022,-0.02052752028479623,0.0
2019-08-21,-0.0,-0.011875743678014855,-0.0,1.0,-0.12379423079144669,-0.019558009773228746,0.0
2019-08-22,-0.0,-0.011950579614668931,-0.0,1.0,-0.12298463992233279,-0.020826832171792473,0.0
2019-08-23,-0.0,-0.014307967460912709,-0.0,1.0,-0.12209080943864305,-0.01746956672243697,0.0
2019-08-26,-0.0,-0.013194037398430048,-0.0,1.0,-0.1214701927386822,-0.014642163454355296,0.0
2019-08-27,-0.0,-0.012413302099122687,-0.0,1.0,-0.12020577832896973,-0.015708970649028525,0.0
2019-08-28,-0.0,-0.013167410944908102,-0.0,1.0,-0.11963172576886429,-0.015187868073333409,0.0
2019-08-29,-0.0,-0.01186677990221957,-0.0,1.0,-0.12142217733605712,-0.014380150113618104,0.0
2019-08-30,-0.0,-0.012447134064573807,-0.0,1.0,-0.12019622001398297,-0.013490125961329069,0.0
2019-09-03,-0.0,-0.01313073394495413,-0.0,1.0,-0.11985091743119267,-0.013807339449541284,0.0
2019-09-04,-0.0,-0.013407437116828052,-0.0,1.0,-0.11949808055921617,-0.013040737982008823,0.0
2019-09-05,-0.0,-0.013738308127354116,-0.0,1.0,-0.11940879480691953,-0.011711907678569384,0.0
2019-09-06,-0.0,-0.01308795793564611,-0.0,1.0,-0.12086643424587072,-0.009098702634737383,0.0
2019-09-09,-0.0,-0.01317729345478234,-0.0,1.0,-0.1210413833300952,-0.008651527446027955,0.0
2019-09-10,-0.0,-0.014067271292473439,-0.0,1.0,-0.11556892391093015,-0.014044397680615757,0.0
2019-09-11,-0.0,-0.014344379496917217,-0.0,1.0,-0.11470928037885633,-0.01483625215909221,0.0
2019-09-12,-0.0,-0.016445938836661407,-0.0,1.0,-0.11353187401358676,-0.013689700130378096,0.0
2019-09-13,-0.0,-0.015495808698237707,-0.0,1.0,-0.11286209302059627,-0.015232780211108951,0.0
2019-09-16,-0.0,-0.01648873479569302,-0.0,1.0,-0.11189683384252744,-0.015870836337006398,0.0
2019-09-17,-0.0,-0.020506193030410468,-0.0,1.0,-0.1104566716607386,-0.012729164998799135,0.0
2019-09-18,-0.0,-0.02395983439694412,-0.0,1.0,-0.10741325281914042,-0.012294425764541731,0.0
2019-09-19,-0.0,-0.017703912160915297,-0.0,1.0,-0.12558820815648644,-0.010057206126591622,0.0
2019-09-20,-0.0,-0.019411085450346418,-0.0,1.0,-0.12538106235565818,-0.009942263279445727,0.0
2019-09-23,-0.0,-0.020202020202020204,-0.0,1.0,-0.12383261183261184,-0.010378066378066379,0.0
2019-09-24,-0.0,-0.020493932641350403,-0.0,1.0,-0.1239680871944672,-0.010125734606458764,0.0
2019-09-25,-0.0,-0.02088670405502089,-0.0,1.0,-0.12414318354912414,-0.008931662397008933,0.0
2019-09-26,-0.0,-0.01825314410984193,-0.0,1.0,-0.1351563401407638,-0.00039229260413061037,0.0
2019-09-27,-0.0,-0.00847673825316573,-0.0,1.0,-0.1459251356741964,-0.005206642237580592,0.0
2019-09-30,-0.0,-0.000685257668497892,-0.00029036341885503895,1.0,-0.1504314800404186,-0.010046574292384347,0.0
