Date,BPMC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.9992198581560284,-2.330425531914894,-0.016808510638297875,-1.3828368794326242,-1.3628368794326242,0.0
2018-10-19,1.0,-0.9680596594906431,-2.3118756155902633,-0.0,-1.3909525819614466,-1.3644294357675533,0.0
2018-10-22,1.0,-0.9685676112790943,-2.30672948456508,-0.0,-1.3914633288798255,-1.365023556711905,0.0
2018-10-23,1.0,-0.9810483302804002,-2.3117514442722276,-0.0,-1.3877694800619977,-1.3647315767225587,0.0
2018-10-24,1.0,-0.9793400084614301,-2.305528134254689,-0.0,-1.3927513749823721,-1.3735721336905937,0.0
2018-10-25,1.0,-0.9084251545283526,-2.1851652781510347,-0.0,-1.346076323568933,-1.2788900833109378,0.0
2018-10-26,1.0,-0.8683653209794837,-2.1491065519523493,-0.0,-1.3473196558570484,-1.2533421575115815,0.0
2018-10-29,1.0,-0.8170376258611552,-2.1930312665606784,-0.0,-1.3332670906200317,-1.2809353471118174,0.0
2018-10-30,1.0,-0.8412254412254412,-2.203330003330003,-0.0,-1.3425241425241425,-1.2729270729270727,0.0
2018-10-31,1.0,-0.8597086409898224,-2.1610456994611855,-0.0,-1.3559502427991752,-1.275327612585645,0.0
2018-11-01,1.0,-0.8248854049026773,-2.1882681193117652,-0.0,-1.3540158108018336,-1.2760247126818576,0.0
2018-11-02,1.0,-0.8256437413119745,-2.172767591182895,-0.0,-1.351294102071887,-1.2697425034752101,0.0
2018-11-05,1.0,-0.8199259063244245,-2.187549616300609,-0.0,-1.3513495633765549,-1.2567478168827733,0.0
2018-11-06,1.0,-0.8389239455330455,-2.2095649285951513,-0.0,-1.3481235469943542,-1.2456326801727002,0.0
2018-11-07,1.0,-0.8393464488162721,-2.2212737579193065,-0.0,-1.353984661553851,-1.2542847615871957,0.0
2018-11-08,1.0,-0.8323138297872341,-2.218151595744681,-0.0,-1.3476063829787233,-1.2507978723404256,0.0
2018-11-09,1.0,-0.8447869691054722,-2.2427138722487716,-0.0,-1.3679746920643467,-1.2752911085683516,0.0
2018-11-12,1.0,-0.8410064239828694,-2.2188838329764455,-0.0,-1.3669031049250537,-1.264855460385439,0.0
2018-11-13,1.0,-0.7851969968772838,-2.22290877682546,-0.0,-1.3759883064248222,-1.2599827254003055,0.0
2018-11-14,1.0,-0.7876512029775355,-2.221852984181842,-0.0,-1.3770437325535025,-1.259736807124817,0.0
2018-11-15,1.0,-0.7873164218958613,-2.2315754339118827,-0.0,-1.382977303070761,-1.2736982643524701,0.0
2018-11-16,1.0,-0.781294865659397,-2.248307923702741,-0.0,-1.446024475285431,-1.36104464346756,0.0
2018-11-19,1.0,-0.7728902371759515,-2.2710286817429677,-0.0,-1.4709735245449531,-1.3797573083287369,0.0
2018-11-20,1.0,-0.7028411419205027,-2.2543368392296133,-0.0,-1.468242043436689,-1.4041797568638166,0.0
2018-11-21,1.0,-0.7154735347799634,-2.2430203474616373,-0.0,-1.4599472723585478,-1.3415128777124314,0.0
2018-11-23,1.0,-0.7154769168191987,-2.2574062775405057,-0.0,-1.4613246559555284,-1.3450613517727612,0.0
2018-11-26,1.0,-0.713869305856833,-2.2670824295010843,-0.0,-1.4571583514099782,-1.3405639913232101,0.0
2018-11-27,1.0,-0.698250336473755,-2.265006729475101,-0.0,-1.441251682368775,-1.3250336473755047,0.0
2018-11-28,1.0,-0.6953262191003647,-2.2934621099554233,-0.0,-1.439146292043766,-1.326151560178306,0.0
2018-11-29,1.0,-0.6243333333333333,-2.266666666666667,-0.0,-1.4350666666666667,-1.3405333333333334,0.0
2018-11-30,1.0,-0.6249499933324443,-2.2683691158821175,-0.0,-1.4379250566742232,-1.3363115082010935,0.0
2018-12-03,1.0,-0.6216198214999333,-2.268016517916611,-0.0,-1.4363260956440655,-1.3344878113760492,0.0
2018-12-04,1.0,-0.6138054743555674,-2.2694658517140582,-0.0,-1.430706882806272,-1.3295907520595271,0.0
2018-12-06,1.0,-0.5971362229102166,-2.1416408668730647,-0.0,-1.4400154798761609,-1.2710913312693497,0.0
2018-12-07,1.0,-0.5994453759834902,-2.141687088868825,-0.0,-1.4397007609957435,-1.2682187540306977,0.0
2018-12-10,1.0,-0.5389229198570699,-2.1613705972434913,-0.0,-1.445507912200102,-1.2350051046452273,0.0
2018-12-11,1.0,-0.5623440598810057,-2.1580832960143304,-0.0,-1.4581920542511675,-1.2189239332096475,0.0
2018-12-12,1.0,-0.5582499358480884,-2.1645496535796767,-0.0,-1.4628560431100848,-1.2295996920708239,0.0
2018-12-13,1.0,-0.557491512395106,-2.1557875856767663,-0.0,-1.4673627570302992,-1.225097687528025,0.0
2018-12-14,1.0,-0.560371318822023,-2.148463508322663,-0.0,-1.4686939820742637,-1.2244558258642766,0.0
2018-12-17,1.0,-0.5199642241103942,-2.155944547371111,-0.0,-1.445345940075385,-1.2672970037692455,0.0
2018-12-18,1.0,-0.4898762297683275,-2.1362741986670897,-0.0,-1.443097429387496,-1.2779435099968264,0.0
2018-12-19,1.0,-0.4928272184841945,-2.135394185603656,-0.0,-1.4418560365621427,-1.2775168211247936,0.0
2018-12-20,1.0,-0.4927408155535917,-2.117346294659765,-0.0,-1.4355510667844968,-1.266696124226739,0.0
2018-12-21,1.0,-0.48333333333333334,-2.115977443609023,-0.0,-1.430827067669173,-1.2355263157894738,0.0
2018-12-24,1.0,-0.4657125077784692,-2.0988176726820162,-0.0,-1.4192906036092097,-1.2390168014934662,0.0
2018-12-26,1.0,-0.4695289132602193,-2.1561565304087735,-0.0,-1.3813559322033897,-1.2242647058823528,0.0
2018-12-27,1.0,-0.3889151780432983,-2.0665444220986635,-0.0,-1.245593280492133,-1.214006861469301,0.0
2018-12-28,1.0,-0.380662329982259,-2.076581904198699,-0.0,-1.2458308693081017,-1.2105854523950326,0.0
2018-12-31,1.0,-0.3812902844302524,-2.0758086452604814,-0.0,-1.2456980663473478,-1.2105729998226007,0.0
2019-01-02,1.0,-0.3824419778002018,-2.083516353059892,-0.0,-1.2548228171187747,-1.214993767436339,0.0
2019-01-03,1.0,-0.41518684603886397,-2.0860388639760834,-0.0,-1.2980568011958145,-1.1797907324364723,0.0
2019-01-04,1.0,-0.37344250622997505,-2.097187611249555,-0.0,-1.2785095526284562,-1.1842292630829476,0.0
2019-01-07,1.0,-0.3545264866118002,-2.047699084270314,-0.0,-1.2516517908890692,-1.1419381013098413,0.0
2019-01-08,1.0,-0.3462727380810843,-2.1233503745095708,-0.0,-1.278326001664487,-1.1966472476518843,0.0
2019-01-09,1.0,-0.3420927749436469,-2.1071894649424605,-0.0,-1.277731640764029,-1.2048878870565902,0.0
2019-01-10,1.0,-0.3455441429674049,-2.100338419521463,-0.0,-1.2875378495517427,-1.2037641750282018,0.0
2019-01-11,1.0,-0.35112275894931205,-2.0812436714515457,-0.0,-1.2965036631127522,-1.2274703675025314,0.0
2019-01-14,1.0,-0.3613460393091126,-2.0760571768910068,-0.0,-1.297736748064324,-1.2207861822513402,0.0
2019-01-15,1.0,-0.35693391439317057,-2.0658468151155156,-0.0,-1.3045191331860784,-1.2424929854934035,0.0
2019-01-16,1.0,-0.3502919099249374,-2.0609436435124504,-0.0,-1.2995353270582628,-1.24657452639104,0.0
2019-01-17,1.0,-0.3541356517596618,-2.0554397665694037,-0.0,-1.2981003989757636,-1.247126779015066,0.0
2019-01-18,1.0,-0.3542016806722689,-2.033013205282113,-0.0,-1.3129651860744298,-1.302220888355342,0.0
2019-01-22,1.0,-0.0,-2.375380222236017,-0.0,-1.535663293810913,-1.2966664597430009,0.0
2019-01-23,1.0,-0.0,-2.330136389113782,-0.0,-1.5506632621286667,-1.3470137634676467,0.0
2019-01-24,1.0,-0.0,-2.318351593625498,-0.0,-1.5657993027888444,-1.340886454183267,0.0
2019-01-25,1.0,-0.0,-2.3563527079736555,-0.0,-1.6901336402583285,-1.3477843851908688,0.0
2019-01-28,1.0,-0.0,-2.3285522187359926,-0.0,-1.7289492220016647,-1.3457770378433758,0.0
2019-01-29,1.0,-0.0,-2.2928283022495672,-0.0,-1.7344741395885406,-1.38172146382106,0.0
2019-01-30,1.0,-0.0,-2.2877890311484808,-0.0,-1.721765717561628,-1.3602140263711067,0.0
2019-01-31,1.0,-0.0,-2.30113419141073,-0.0,-1.674270421817255,-1.3964572448069326,0.0
2019-02-01,1.0,-0.0,-2.2972422138717277,-0.0,-1.6902108145977963,-1.3815680529902554,0.0
2019-02-04,1.0,-0.0,-2.3028025477707006,-0.0,-1.6829936305732485,-1.3836305732484078,0.0
2019-02-05,1.0,-0.0,-2.274066985645933,-0.0,-1.669090909090909,-1.436427432216906,0.0
2019-02-06,1.0,-0.0,-2.214078282828283,-0.0,-1.6484848484848484,-1.4505681818181817,0.0
2019-02-07,1.0,-0.0,-2.20835964136886,-0.0,-1.645030938249779,-1.4604748074251799,0.0
2019-02-08,1.0,-0.0,-2.2129277566539924,-0.0,-1.6780101394169837,-1.4461977186311787,0.0
2019-02-11,1.0,-0.0,-2.2034178260593356,-0.0,-1.6871228003303473,-1.462359443491519,0.0
2019-02-12,1.0,-0.0,-2.1970518792674367,-0.0,-1.7157169293599643,-1.4684448982196414,0.0
2019-02-13,1.0,-0.0,-2.2197998342576652,-0.0,-1.703958691910499,-1.450882896666029,0.0
2019-02-14,1.0,-0.0,-2.1234591434743932,-0.0,-1.7605794891345787,-1.4700088956665396,0.0
2019-02-15,1.0,-0.0,-2.1164148787609496,-0.0,-1.760314840675384,-1.4708645423384537,0.0
2019-02-19,1.0,-0.0,-2.086308580125563,-0.0,-1.7869871266408777,-1.4682605111294313,0.0
2019-02-20,1.0,-0.0,-2.0983179942875276,-0.0,-1.7882576959695335,-1.4605522056490003,0.0
2019-02-21,1.0,-0.0,-2.0903434702558568,-0.0,-1.7902355406005968,-1.4682242397308105,0.0
2019-02-22,1.0,-0.0,-2.0842085163261412,-0.0,-1.8011584240341163,-1.4795366303863535,0.0
2019-02-25,1.0,-0.0,-2.07474243296858,-0.0,-1.8256863121520446,-1.4987521597235556,0.0
2019-02-26,1.0,-0.0,-2.073333761809885,-0.0,-1.8328298733851789,-1.520920367632881,0.0
2019-02-27,1.0,-0.0,-2.071759259259259,-0.0,-1.8412422839506173,-1.5171039094650207,0.0
2019-02-28,1.0,-0.0,-2.0830057356447766,-0.0,-1.8526777083199073,-1.5089256943996905,0.0
2019-03-01,1.0,-0.0,-2.103448275862069,-0.0,-1.871173963580008,-1.482887769598347,0.0
2019-03-04,1.0,-0.0,-2.124274848523914,-0.0,-1.8383395642645353,-1.4831764857548022,0.0
2019-03-05,1.0,-0.0,-2.09476196619791,-0.0,-1.8703393110566378,-1.4856792671913301,0.0
2019-03-06,1.0,-0.0,-2.0953423951555754,-0.0,-1.8677446369902726,-1.4790311151195,0.0
2019-03-07,1.0,-0.0,-2.1029874718920656,-0.0,-1.860391904914873,-1.4613556055252166,0.0
2019-03-08,1.0,-0.0,-2.100691274292422,-0.0,-1.9383722446850136,-1.482326855354115,0.0
2019-03-11,1.0,-0.0,-2.0979150171549223,-0.0,-1.9400897334389022,-1.5601082079704407,0.0
2019-03-12,1.0,-0.0,-1.995221027479092,-0.0,-1.9731846541882385,-1.6691225275454669,0.0
2019-03-13,1.0,-0.0,-2.014839572192513,-0.0,-1.9892379679144385,-1.6804144385026738,0.0
2019-03-14,1.0,-0.0,-2.018156331353047,-0.0,-1.979507376009612,-1.6774581136105735,0.0
2019-03-15,1.0,-0.0,-2.012510871746839,-0.0,-1.9892955108048438,-1.688499364420954,0.0
2019-03-18,1.0,-0.0,-2.0469257854821237,-0.0,-2.0092091007583965,-1.7151950162513543,0.0
2019-03-19,1.0,-0.0,-2.044529435869417,-0.0,-2.0327141100942496,-1.7524245321677365,0.0
2019-03-20,1.0,-0.0,-2.0205577040504785,-0.0,-2.0237465228305855,-1.740416581857657,0.0
2019-03-21,1.0,-0.0,-2.019922449525338,-0.0,-2.0276774969915765,-1.637785800240674,0.0
2019-03-22,1.0,-0.0,-2.0083580479913725,-0.0,-2.1016446481531412,-1.6303585872202753,0.0
2019-03-25,1.0,-0.0,-1.882227834640436,-0.0,-2.1383091851654923,-1.6257477070317692,0.0
2019-03-26,1.0,-0.0,-1.8987884061851532,-0.0,-2.135216547292322,-1.6598835263404512,0.0
2019-03-27,1.0,-0.0,-1.8458981518415105,-0.0,-2.144395692062226,-1.6578247573460976,0.0
2019-03-28,1.0,-0.0,-1.8451763140385897,-0.0,-2.1421823020625417,-1.6660013306719896,0.0
2019-03-29,1.0,-0.0,-1.807467204843592,-0.0,-2.1905819038008745,-1.7292297342751428,0.0
2019-04-01,1.0,-0.0,-1.7756661316211877,-0.0,-2.0053290529695023,-1.639486356340289,0.0
2019-04-02,1.0,-0.0,-1.799871877001922,-0.0,-2.0337604099935938,-1.5724535554131969,0.0
2019-04-03,1.0,-0.0,-1.802156195854457,-0.0,-2.054033241352756,-1.560995957132773,0.0
2019-04-04,1.0,-0.0,-1.8016422889402104,-0.0,-2.054849884526559,-1.5586989992301772,0.0
2019-04-05,1.0,-0.0,-1.7904829545454546,-0.0,-2.1006585743801653,-1.5655346074380165,0.0
2019-04-08,1.0,-0.0,-1.7737451737451737,-0.0,-2.0938223938223937,-1.5675032175032173,0.0
2019-04-09,1.0,-0.0,-1.7381855590561308,-0.0,-2.1601620266186585,-1.5313444351572043,0.0
2019-04-10,1.0,-0.0,-1.7026698252128818,-0.0,-2.1592291439912925,-1.5405595748767527,0.0
2019-04-11,1.0,-0.0,-1.6756167894905478,-0.0,-2.2,-1.5326497917334188,0.0
2019-04-12,1.0,-0.0,-1.6780918275994372,-0.0,-2.1858933367438294,-1.5306944622074434,0.0
2019-04-15,1.0,-0.0,-1.6856758832565284,-0.0,-2.168714797747056,-1.5459549411162317,0.0
2019-04-16,1.0,-0.0,-1.6791221447309488,-0.0,-2.164181969415829,-1.5550579051762747,0.0
2019-04-17,1.0,-0.0,-1.6202918870690206,-0.0,-2.195908482569626,-1.5568797399783316,0.0
2019-04-18,1.0,-0.0,-1.6483045425463854,-0.0,-2.2092130518234168,-1.5404350607805504,0.0
2019-04-22,1.0,-0.0,-1.6441639574169693,-0.0,-2.195958436922292,-1.53464652259833,0.0
2019-04-23,1.0,-0.0,-1.652365447232331,-0.0,-2.2150928940815935,-1.5170146204430823,0.0
2019-04-24,1.0,-0.0,-1.6393755973239883,-0.0,-2.207582032494425,-1.5244982478496336,0.0
2019-04-25,1.0,-0.0,-1.6207227374480335,-0.0,-2.229165334186121,-1.5460185481291973,0.0
2019-04-26,1.0,-0.0,-1.563048175924749,-0.018050082623617642,-2.257658573789246,-1.5168425066734461,0.0
2019-04-29,1.0,-0.0,-1.5423814011938421,-0.034432924913603516,-2.204147031102733,-1.5024191014765942,0.0
2019-04-30,1.0,-0.0,-1.5420830976177005,-0.030988748507134328,-2.2057326041863097,-1.5070086114777796,0.0
2019-05-01,1.0,-0.0,-1.5571816060051724,-0.012426670030908976,-2.2414054122248155,-1.4969406421497506,0.0
2019-05-02,1.0,-0.0,-1.5339221950761135,-0.024055628641232854,-2.2290922758879907,-1.4774165257157177,0.0
2019-05-03,1.0,-0.0,-1.5822910833177775,-0.010640283740899757,-2.1807603758322447,-1.4486341858005103,0.0
2019-05-06,1.0,-0.0,-1.5458157437298237,-0.020362552768810528,-2.181773032033772,-1.4602061087658307,0.0
2019-05-07,1.0,-0.0,-1.5565363336855846,-0.034748554733635854,-2.1668427923167775,-1.4580717349412566,0.0
2019-05-08,1.0,-0.0,-1.5534494430426486,-0.08972859868299587,-2.0797587543848852,-1.4312880792664164,0.0
2019-05-09,1.0,-0.021302644466209598,-1.542911361410382,-0.10008570029382957,-2.0700293829578844,-1.387120470127326,0.0
2019-05-10,1.0,-0.0,-1.544835695278173,-0.11696268333436474,-2.13806547434866,-1.3886379107618045,0.0
2019-05-13,1.0,-0.0,-1.5453307754192709,-0.11343523732904262,-2.1405408750541493,-1.3891329909029024,0.0
2019-05-14,1.0,-0.007847464900987065,-1.4929801974127888,-0.1952056894120532,-2.055729262460916,-1.3790693397093985,0.0
2019-05-15,1.0,-0.0,-1.5058874034097876,-0.20986140071139456,-2.06678523242978,-1.3501778486446705,0.0
2019-05-16,1.0,-0.0,-1.509663608562691,-0.22788990825688074,-2.0421406727828746,-1.33651376146789,0.0
2019-05-17,1.0,-0.0,-1.4886719469515566,-0.2555412292012034,-2.0456806041628295,-1.349972370602321,0.0
2019-05-20,1.0,-0.0,-1.4520834578824655,-0.3080648054044359,-1.9313086626412388,-1.2869612004543551,0.0
2019-05-21,1.0,-0.0033031049186235065,-1.469040898444538,-0.2987207975496967,-1.9409044501831725,-1.2937361119452286,0.0
2019-05-22,1.0,-0.0,-1.4522735367446278,-0.3149115517036685,-1.901638371126677,-1.2673631722664134,0.0
2019-05-23,1.0,-0.0,-1.4207186907020872,-0.3349146110056926,-1.933764231499051,-1.2403937381404173,0.0
2019-05-24,1.0,-0.0,-1.345632798573975,-0.39358288770053473,-1.9350564468211526,-1.267498514557338,0.0
2019-05-28,1.0,-0.0,-1.341130604288499,-0.405458089668616,-1.914643511134739,-1.245732175556737,0.0
2019-05-29,1.0,-0.0,-1.3404581051639874,-0.4040511099334629,-1.9120296767355591,-1.23170229052582,0.0
2019-05-30,1.0,-0.0,-1.3407821229050279,-0.3941781828873861,-1.9133784181123197,-1.2322258159364892,0.0
2019-05-31,1.0,-0.0,-1.351880231050336,-0.37386537781445245,-1.913827655310621,-1.2546269008605446,0.0
2019-06-03,1.0,-0.0,-1.3715657354387183,-0.3878766845971427,-1.8552258661576726,-1.1693562380704494,0.0
2019-06-04,1.0,-0.0528932308225909,-1.371524365570264,-0.39620787328747326,-1.864211804150529,-1.0958436903867275,0.0
2019-06-05,1.0,-0.057799840237361635,-1.3414355814218875,-0.42451215337213277,-1.8460002282323404,-1.036060709802579,0.0
2019-06-06,1.0,-0.04719848597809256,-1.3372713196077306,-0.46659402420141083,-1.874519699489591,-1.0093479382921373,0.0
2019-06-07,1.0,-0.03145386766076422,-1.2970060577819198,-0.5009902143522833,-1.9393639328984158,-1.0559762348555453,0.0
2019-06-10,1.0,-0.0,-1.3014256619144602,-0.4574338085539715,-1.9766075065464066,-1.0836194355542623,0.0
2019-06-11,1.0,-0.0,-1.299165255968712,-0.47720506683789626,-1.9893759850563306,-1.0716245403070457,0.0
2019-06-12,1.0,-0.0,-1.298598949211909,-0.4827787507297139,-1.9893169877408057,-1.06707530647986,0.0
2019-06-13,1.0,-0.0,-1.305093646070366,-0.49571153509539645,-1.9759029114884183,-1.0579963825194003,0.0
2019-06-14,1.0,-0.0,-1.31288379437394,-0.5040060822270308,-1.9765483361600094,-1.0548570091818235,0.0
2019-06-17,1.0,-0.0,-1.3042996970403171,-0.5030295968305757,-1.9584013050570963,-1.0604171521789794,0.0
2019-06-18,1.0,-0.0,-1.3274553310755577,-0.49521195842578536,-1.9665420997314025,-1.0498657012729182,0.0
2019-06-19,1.0,-0.0,-1.3100052444496242,-0.5122079132917662,-1.961482431093759,-1.043470660217936,0.0
2019-06-20,1.0,-0.006948093653295966,-1.3176855257780113,-0.4925556139428972,-1.970280843113213,-1.0512640859461668,0.0
2019-06-21,1.0,-0.004098360655737705,-1.335831381733021,-0.4870023419203747,-1.959777517564403,-1.068032786885246,0.0
2019-06-24,1.0,-0.004045971619561393,-1.3009851061334585,-0.4914389586020875,-1.9533247332004224,-1.1138735780462061,0.0
2019-06-25,1.0,-0.0046337028564725205,-1.2964983283477036,-0.49040999472109803,-1.9571822394275322,-1.1167223884098774,0.0
2019-06-26,1.0,-0.0,-1.2933129806845536,-0.47642811013914166,-1.9388246345329652,-1.1623319438736568,0.0
2019-06-27,1.0,-0.0,-1.2885203481533756,-0.4998823806163256,-1.944366031521995,-1.1482004234297811,0.0
2019-06-28,1.0,-0.0,-1.2675601010991595,-0.5051431258449421,-1.9569153000646564,-1.1481808029154177,0.0
2019-07-01,1.0,-0.0,-1.2579414009746934,-0.5104221713346251,-1.9689977100581295,-1.1342845399565498,0.0
2019-07-02,1.0,-0.0,-1.2631424548228116,-0.5085073926308378,-1.9667918329030745,-1.1287256512555737,0.0
2019-07-03,1.0,-0.0,-1.2638816057798752,-0.5104585445434947,-1.933170191691429,-1.1190351337178814,0.0
2019-07-05,1.0,-0.0,-1.2595330965826395,-0.5073062816557024,-1.9307795307678872,-1.1241776794550853,0.0
2019-07-08,1.0,-0.0,-1.2465897166841553,-0.5208114725428472,-1.940013990905911,-1.1221289495161477,0.0
2019-07-09,1.0,-0.0,-1.2359439502296645,-0.5220652363509506,-1.930054072911216,-1.1262864120006977,0.0
2019-07-10,1.0,-0.0,-1.2499709538747532,-0.525037759962821,-1.9143720227721623,-1.1199024050191706,0.0
2019-07-11,1.0,-0.00336935052863948,-1.2402695480422912,-0.5418264203555246,-1.9145462995236435,-1.1092134309283141,0.0
2019-07-12,1.0,-0.004537257867488802,-1.2605433075446455,-0.5408062358210691,-1.9162352393694373,-1.094933395381304,0.0
2019-07-15,1.0,-0.01244475459409165,-1.2700046522447082,-0.5542568039078856,-1.9093393812514539,-1.0692602930914166,0.0
2019-07-16,1.0,-0.025418799441600744,-1.2634364820846906,-0.566658911121452,-1.901582131223825,-1.0595625872498837,0.0
2019-07-17,1.0,-0.02973177401524408,-1.2739279688136382,-0.5608308605341247,-1.9006225635654856,-1.0532379123756328,0.0
2019-07-18,1.0,-0.01580071974808817,-1.272548358074674,-0.5310391363022942,-1.8386189833558255,-0.9649685110211427,0.0
2019-07-19,1.0,-0.014303343055867177,-1.271146511106125,-0.5241754543414854,-1.8394099169845188,-0.9601189140677585,0.0
2019-07-22,1.0,-0.014171287738755393,-1.2365988909426988,-0.5052932280289028,-1.8438917828936312,-1.0013443118803564,0.0
2019-07-23,1.0,-0.02132422902557788,-1.2284658868304696,-0.505121173112442,-1.840376112385963,-1.0016790731516203,0.0
2019-07-24,1.0,-0.02247567930224757,-1.2290618360729062,-0.516940623951694,-1.833109694733311,-0.9894330761489433,0.0
2019-07-25,1.0,-0.028901411594041176,-1.19360598114155,-0.5353456452602801,-1.8506388439435362,-0.9709312057133292,0.0
2019-07-26,1.0,-0.02910997100156145,-1.2072273031452152,-0.5322886459959848,-1.8455833147445908,-0.9623577961186704,0.0
2019-07-29,1.0,-0.030793261184871135,-1.18693517795381,-0.5300122726765591,-1.8497154970434004,-0.9810889211201607,0.0
2019-07-30,1.0,-0.02321169512331213,-1.1896551724137931,-0.5359334895658967,-1.8465015065282893,-0.9844325410110479,0.0
2019-07-31,1.0,-0.029502151198524895,-1.1713695032687044,-0.5372408783595016,-1.8526009945800974,-0.9968151086774321,0.0
2019-08-01,1.0,-0.03560232870577698,-1.2105351545006717,-0.5196484549932826,-1.854343931930139,-0.9777205553067623,0.0
2019-08-02,1.0,-0.0,-1.2208274697438783,-0.5113425274415987,-1.8816774556712639,-1.0151421334083872,0.0
2019-08-05,1.0,-0.0,-1.21930662471203,-0.4952520087655223,-1.8795864471540147,-1.0247794572118896,0.0
2019-08-06,1.0,-0.0,-1.21384411569883,-0.4954736144844337,-1.7847206888937956,-1.0259439169794657,0.0
2019-08-07,1.0,-0.0,-1.2112583145511517,-0.476444395580232,-1.7777472376449894,-1.0317739541531528,0.0
2019-08-08,1.0,-0.0,-1.2128268648499863,-0.48389760528488857,-1.7805119735755572,-1.0278557665840902,0.0
2019-08-09,1.0,-0.0,-1.1825349028196002,-0.47785381877908567,-1.7556528880372297,-1.058965234054202,0.0
2019-08-12,1.0,-0.0,-1.1756705085486425,-0.5080024034522314,-1.7542470093406892,-1.0244168897143169,0.0
2019-08-13,1.0,-0.0,-1.1920342937761137,-0.4991589342883499,-1.7405176623799445,-0.9945737696022573,0.0
2019-08-14,1.0,-0.0,-1.2251294630689562,-0.50335241210139,-1.721340964840556,-1.001253747615154,0.0
2019-08-15,1.0,-0.0,-1.2661268700734625,-0.5259263231272454,-1.6744597565553114,-0.8956512413534239,0.0
2019-08-16,1.0,-0.0,-1.2687640932030495,-0.5230860088048964,-1.6676151616020616,-0.9094276817352088,0.0
2019-08-19,1.0,-0.0,-1.233434780287255,-0.5289123818676917,-1.679320839340061,-0.897698755939986,0.0
2019-08-20,1.0,-0.0,-1.2456478654453909,-0.5564304461942258,-1.6771117895977288,-0.8772296320102845,0.0
2019-08-21,1.0,-0.0,-1.2440396463969996,-0.5704259308866862,-1.6719528529332977,-0.8711492097508705,0.0
2019-08-22,1.0,-0.0,-1.2452527413746992,-0.5710082909868949,-1.673281626103236,-0.8594811446910938,0.0
2019-08-23,1.0,-0.0,-1.2449132576568858,-0.5756585992717926,-1.6770186335403725,-0.8568215892053972,0.0
2019-08-26,1.0,-0.0,-1.2098693296504832,-0.583607776479337,-1.684000849888452,-0.8343248698608307,0.0
2019-08-27,1.0,-0.0,-1.2032701597918989,-0.5745076179858788,-1.6807878112225938,-0.8500291978552849,0.0
2019-08-28,1.0,-0.0,-1.165091835651343,-0.6061683830555261,-1.698269455356195,-0.8388894787132393,0.0
2019-08-29,1.0,-0.0,-1.1440776905115686,-0.6189237953725324,-1.710252600297177,-0.833474846104861,0.0
2019-08-30,1.0,-0.0,-1.1288051246757371,-0.6313198157657895,-1.716184022446927,-0.8177246016199904,0.0
2019-09-03,1.0,-0.0,-1.1212567759591598,-0.6110731014157149,-1.7225935477080152,-0.8080101047313298,0.0
