Date,EPR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-14,1.0,-0.0,-0.3948136373342191,-0.0,-0.5500249116230516,-0.427696979762272,0.0
2019-01-15,1.0,-0.0,-0.3964984796655264,-0.0,-0.5499809958190802,-0.42904313949068795,0.0
2019-01-16,1.0,-0.0,-0.3997629489154913,-0.0,-0.5417328434277587,-0.4290150527438663,0.0
2019-01-17,1.0,-0.0,-0.4043934690395507,-0.0,-0.5393729709234817,-0.42595796108912537,0.0
2019-01-18,1.0,-0.0,-0.40107334525939176,-0.0,-0.5405843768634466,-0.4435539654144305,0.0
2019-01-22,1.0,-0.0,-0.3698190378807695,-0.0,-0.6089220745250042,-0.399210520058022,0.0
2019-01-23,1.0,-0.0,-0.3478882298292003,-0.0,-0.6178803687558064,-0.41637485409371355,0.0
2019-01-24,1.0,-0.0,-0.35192184268701415,-0.0,-0.6068601583113457,-0.41826523093013857,0.0
2019-01-25,1.0,-0.0,-0.3105594540036528,-0.0,-0.6852350283572047,-0.4073824858213977,0.0
2019-01-28,1.0,-0.0,-0.30862159705277264,-0.0,-0.6794890196641309,-0.40409549782307064,0.0
2019-01-29,1.0,-0.0,-0.29974079585273367,-0.0,-0.6784668554696875,-0.4218307492919887,0.0
2019-01-30,1.0,-0.0,-0.2979224210399904,-0.0,-0.6776750330250991,-0.42622793322925423,0.0
2019-01-31,1.0,-0.0,-0.3129212539876712,-0.0,-0.6360125686599026,-0.44966539540908107,0.0
2019-02-01,1.0,-0.0,-0.31256447781963004,-0.0,-0.6371728125524819,-0.4494373935366234,0.0
2019-02-04,1.0,-0.0,-0.3119915528785006,-0.0,-0.6425571740538983,-0.4452256965275611,0.0
2019-02-05,1.0,-0.0,-0.3104770119073289,-0.0,-0.642061381441817,-0.44330242698675104,0.0
2019-02-06,1.0,-0.0,-0.31304181234733464,-0.0,-0.6388955409741847,-0.44278940562287467,0.0
2019-02-07,1.0,-0.0,-0.31849085511826103,-0.0,-0.6435650675093365,-0.43186823709661976,0.0
2019-02-08,1.0,-0.0,-0.32881997699386506,-0.0,-0.6593654141104295,-0.408263036809816,0.0
2019-02-11,1.0,-0.0,-0.3283474759096793,-0.0,-0.6590200872525049,-0.40965530466465316,0.0
2019-02-12,1.0,-0.0,-0.32840222499280713,-0.0,-0.6580751894121032,-0.4111201687925578,0.0
2019-02-13,1.0,-0.0,-0.33991222811098587,-0.0,-0.6548598287728722,-0.4033909686083599,0.0
2019-02-14,1.0,-0.0,-0.40220791990703497,-0.0,-0.5237105568963977,-0.3087959238401716,0.0
2019-02-15,1.0,-0.0,-0.3941880951849952,-0.0,-0.5256361649456947,-0.310377127054573,0.0
2019-02-19,1.0,-0.0,-0.3917500610202587,-0.0,-0.5211573878891428,-0.3060110502141256,0.0
2019-02-20,1.0,-0.0,-0.3909655937846837,-0.0,-0.5263706992230854,-0.30241953385127635,0.0
2019-02-21,1.0,-0.0,-0.3865724224045665,-0.0,-0.5357429539778809,-0.30741616125579735,0.0
2019-02-22,1.0,-0.0,-0.38119220055710307,-0.0,-0.5444456824512536,-0.30277437325905293,0.0
2019-02-25,1.0,-0.0,-0.37950014543664556,-0.0,-0.5518537578591726,-0.3061553263374578,0.0
2019-02-26,1.0,-0.0,-0.3797216254923022,-0.0,-0.5554287504475474,-0.30256444683136413,0.0
2019-02-27,1.0,-0.0,-0.3821099993284534,-0.0,-0.5538244577261433,-0.30255411546124056,0.0
2019-02-28,1.0,-0.0,-0.3796132386223587,-0.0,-0.5517287740605463,-0.30945391803168487,0.0
2019-03-01,1.0,-0.0,-0.3806013622512995,-0.0,-0.5552294317978133,-0.3047141064706937,0.0
2019-03-04,1.0,-0.0,-0.3677494720762008,-0.0,-0.557554926539965,-0.3211798535292268,0.0
2019-03-05,1.0,-0.0,-0.3586792495326471,-0.0,-0.5739994144012253,-0.31964683889276785,0.0
2019-03-06,1.0,-0.0,-0.35528748590755355,-0.0,-0.5834949267192785,-0.3159864712514092,0.0
2019-03-07,1.0,-0.0,-0.3520629567172569,-0.0,-0.5896121416526139,-0.30677908937605397,0.0
2019-03-08,1.0,-0.0,-0.3453256956551271,-0.0,-0.6154368646274367,-0.3033712953109788,0.0
2019-03-11,1.0,-0.0,-0.34632054278517777,-0.0,-0.6136740112096939,-0.3091742494724183,0.0
2019-03-12,1.0,-0.0,-0.308607513842493,-0.0,-0.6245595570402233,-0.3548483045806068,0.0
2019-03-13,1.0,-0.0,-0.3213958180484226,-0.0,-0.6247019442406456,-0.34663884812912693,0.0
2019-03-14,1.0,-0.0,-0.31391556441384305,-0.0,-0.6224406595397717,-0.3285468381953252,0.0
2019-03-15,1.0,-0.0,-0.30319667853982807,-0.0,-0.6237720353018582,-0.3417882342264673,0.0
2019-03-18,1.0,-0.0,-0.31087184634335513,-0.0,-0.6266709247684658,-0.34356038140426115,0.0
2019-03-19,1.0,-0.0,-0.3085451719092904,-0.0,-0.6312865764447696,-0.3462189100219459,0.0
2019-03-20,1.0,-0.0,-0.31427131303411454,-0.0,-0.6273741608816185,-0.34946273512497994,0.0
2019-03-21,1.0,-0.0,-0.31216423199140436,-0.0,-0.6408796836065199,-0.33301328212514003,0.0
2019-03-22,1.0,-0.0,-0.30701491505106154,-0.0,-0.6611494040895364,-0.33709859609488463,0.0
2019-03-25,1.0,-0.0,-0.2501527252980972,-0.0,-0.6838473199538431,-0.32859696359481416,0.0
2019-03-26,1.0,-0.0,-0.25969776161799796,-0.0,-0.6773093966594704,-0.3354846040222702,0.0
2019-03-27,1.0,-0.0,-0.2532793779980449,-0.0,-0.6821106235933344,-0.3380089571918976,0.0
2019-03-28,1.0,-0.0,-0.24622054750987424,-0.0,-0.6721069596404413,-0.3516366277750034,0.0
2019-03-29,1.0,-0.0,-0.24861464389534885,-0.0,-0.6719658430232558,-0.35051780523255816,0.0
2019-04-01,1.0,-0.0,-0.25809679767103344,-0.0,-0.6751501091703057,-0.3411117176128093,0.0
2019-04-02,1.0,-0.0,-0.2633887979632661,-0.0,-0.6821012911438443,-0.3276732133115112,0.0
2019-04-03,1.0,-0.0,-0.26334341527755667,-0.0,-0.6876492393059377,-0.3231528437905078,0.0
2019-04-04,1.0,-0.0,-0.26284365138822674,-0.0,-0.6940452677699834,-0.31333287929351405,0.0
2019-04-05,1.0,-0.0,-0.26663802265891773,-0.0,-0.6923633567761923,-0.3023902670676828,0.0
2019-04-08,1.0,-0.0,-0.26341827053402006,-0.0,-0.69126682931237,-0.3042830035239902,0.0
2019-04-09,1.0,-0.0,-0.2534350453856079,-0.0,-0.7186318672612445,-0.2915544287751545,0.0
2019-04-10,1.0,-0.0,-0.2580281181594566,-0.0,-0.7205560445016134,-0.27808995103017176,0.0
2019-04-11,1.0,-0.0,-0.2639675200180444,-0.0,-0.7100936055035524,-0.281493176948235,0.0
2019-04-12,1.0,-0.0,-0.26688283906415367,-0.0,-0.7056002161723975,-0.2793352698777275,0.0
2019-04-15,1.0,-0.0,-0.26735860951008644,-0.0,-0.7038454610951009,-0.2802368515850144,0.0
2019-04-16,1.0,-0.0,-0.26512883987847413,-0.0,-0.7036795319005289,-0.28166985484415435,0.0
2019-04-17,1.0,-0.0,-0.26969435095060496,-0.0,-0.7495451651050669,-0.2549349586100246,0.0
2019-04-18,1.0,-0.0,-0.2855087358684481,-0.0,-0.7496174488980244,-0.2487838300787941,0.0
2019-04-22,1.0,-0.0,-0.27902651819538515,-0.0,-0.7583744690621054,-0.25856962461255883,0.0
2019-04-23,1.0,-0.0,-0.2618439651634672,-0.0,-0.7408234918608363,-0.27721034152569424,0.0
2019-04-24,1.0,-0.0,-0.25917995444191344,-0.0,-0.7391116173120729,-0.2796127562642369,0.0
2019-04-25,1.0,-0.0,-0.27938563943421263,-0.0,-0.7133958487935417,-0.25597607321954624,0.0
2019-04-26,1.0,-0.0,-0.2785051766344016,-0.0,-0.7202147011925348,-0.24710849596873807,0.0
2019-04-29,1.0,-0.0,-0.27729169470992054,-0.0,-0.7191636379952439,-0.24700498048189526,0.0
2019-04-30,1.0,-0.0,-0.26792860033271887,-0.0,-0.7289240591700012,-0.2512476956971359,0.0
2019-05-01,1.0,-0.0,-0.26126268320180385,-0.0,-0.7217361894024802,-0.27177001127395717,0.0
2019-05-02,1.0,-0.0,-0.26531944100636856,-0.0,-0.6980894299795215,-0.28696806715124784,0.0
2019-05-03,1.0,-0.0,-0.2672663892949511,-0.0,-0.6952434499044193,-0.28645001686719895,0.0
2019-05-06,1.0,-0.0,-0.24255902239593863,-0.0,-0.702922479052946,-0.30085136015454766,0.0
2019-05-07,1.0,-0.0,-0.24736128702530943,-0.0,-0.6899317823256227,-0.2847810145990267,0.0
2019-05-08,1.0,-0.0,-0.2557557892856346,-0.0,-0.6807574641030795,-0.29659900404189277,0.0
2019-05-09,1.0,-0.0,-0.25535618639528657,-0.0,-0.6779592929833959,-0.29842885199071595,0.0
2019-05-10,1.0,-0.0,-0.25477508032845414,-0.0,-0.6793555872902535,-0.2972152802570511,0.0
2019-05-13,1.0,-0.0,-0.2537489958046952,-0.0,-0.6797063286619656,-0.2980674819244845,0.0
2019-05-14,1.0,-0.0,-0.20875763747454174,-0.0,-0.7009651996812184,-0.30403789958381294,0.0
2019-05-15,1.0,-0.0,-0.21150820907096804,-0.0,-0.711519287439346,-0.29264617907074647,0.0
2019-05-16,1.0,-0.0,-0.21331058020477817,-0.0,-0.7090997739461904,-0.29380346615841496,0.0
2019-05-17,1.0,-0.0,-0.20669225819335654,-0.0,-0.7067255419708434,-0.3055006989593272,0.0
2019-05-20,1.0,-0.0,-0.20519578313253012,-0.0,-0.7060816796598157,-0.30346385542168675,0.0
2019-05-21,1.0,-0.0,-0.20952190526970585,-0.0,-0.7071003288012085,-0.30500755354127784,0.0
2019-05-22,1.0,-0.0,-0.20641620937104263,-0.0,-0.7100264379818266,-0.30525871453644665,0.0
2019-05-23,1.0,-0.0,-0.2109513667021654,-0.0,-0.7227103301384451,-0.285010649627263,0.0
2019-05-24,1.0,-0.0,-0.18454878454878454,-0.0,-0.7376401376401376,-0.2978132978132978,0.0
2019-05-28,1.0,-0.0,-0.18690322867167028,-0.0,-0.7355775636185993,-0.2980636852156148,0.0
2019-05-29,1.0,-0.0,-0.1874030750144003,-0.0,-0.7364083477336169,-0.2915946652487926,0.0
2019-05-30,1.0,-0.0,-0.1883711668657905,-0.0,-0.7362715164387805,-0.28784459489357933,0.0
2019-05-31,1.0,-0.0,-0.18094861138597532,-0.0,-0.719858389955362,-0.29810673527277526,0.0
2019-06-03,1.0,-0.0,-0.18697639827635235,-0.0,-0.7336439398910689,-0.2667497867314128,0.0
2019-06-04,1.0,-0.0,-0.18089395267309377,-0.0,-0.7210999123575812,-0.28906660823838737,0.0
2019-06-05,1.0,-0.0,-0.1781637932908668,-0.0,-0.7528317064156358,-0.2430593299563015,0.0
2019-06-06,1.0,-0.0,-0.16059093979473993,-0.0,-0.786350859608219,-0.23203974462336305,0.0
2019-06-07,1.0,-0.0,-0.17388747304450108,-0.0,-0.7742054934762248,-0.230129168572611,0.0
2019-06-10,1.0,-0.0,-0.17571947532139828,-0.0,-0.7656783624458898,-0.23388658067042267,0.0
2019-06-11,1.0,-0.0,-0.17607065561943905,-0.0,-0.7847976739610432,-0.22525850949872112,0.0
2019-06-12,1.0,-0.0,-0.18332456601788535,-0.0,-0.7897597755567245,-0.218744520427845,0.0
2019-06-13,1.0,-0.0,-0.19033206123612756,-0.0,-0.7875597666359608,-0.21537921656358291,0.0
2019-06-14,1.0,-0.0,-0.18575844605704514,-0.0,-0.7949488084537303,-0.2116501874465613,0.0
2019-06-17,1.0,-0.0,-0.18269652090088512,-0.0,-0.8020988519849268,-0.20609499605643677,0.0
2019-06-18,1.0,-0.0,-0.1913336838415703,-0.0,-0.797932001402033,-0.2013888888888889,0.0
2019-06-19,1.0,-0.0,-0.18161351664444494,-0.0,-0.8059495967301261,-0.1981814605145243,0.0
2019-06-20,1.0,-0.0,-0.1807739343116702,-0.0,-0.8051624737945493,-0.19782931516422084,0.0
2019-06-21,1.0,-0.0,-0.18491027376326244,-0.0,-0.796620530061564,-0.20158931144391565,0.0
2019-06-24,1.0,-0.0,-0.18038092322494587,-0.0,-0.7856596182020948,-0.22068181321204433,0.0
2019-06-25,1.0,-0.0,-0.1856006660677899,-0.0,-0.783221226528779,-0.22219057426436759,0.0
2019-06-26,1.0,-0.0,-0.1828407296965445,-0.0,-0.7697772320645501,-0.2399798281003333,0.0
2019-06-27,1.0,-0.0,-0.1955392809587217,-0.0,-0.8144474034620506,-0.20927652019529516,0.0
2019-06-28,1.0,-0.0,-0.19003460821723311,-0.0,-0.8191720649569616,-0.2092687904871772,0.0
2019-07-01,1.0,-0.0,-0.18640574442622224,-0.0,-0.8240104605292318,-0.20579761535392935,0.0
2019-07-02,1.0,-0.0,-0.19375928018970368,-0.0,-0.8154599649845976,-0.20692329853954744,0.0
2019-07-03,1.0,-0.0,-0.18434101976829512,-0.0,-0.8326032331947255,-0.2067332280803184,0.0
2019-07-05,1.0,-0.0,-0.16063313307765634,-0.011283779290163826,-0.8335143762885455,-0.21142122414595757,0.0
2019-07-08,1.0,-0.0,-0.16065021924967887,-0.012313416308632679,-0.8324622403330824,-0.20919519865349692,0.0
2019-07-09,1.0,-0.0,-0.1546622369878184,-0.013133997785160577,-0.8344186046511628,-0.21262458471760798,0.0
2019-07-10,1.0,-0.0,-0.1376981666814277,-0.008502347002037022,-0.8526038437693739,-0.2153485076609689,0.0
2019-07-11,1.0,-0.0,-0.13719410917949285,-0.008570479459639022,-0.8537482006422323,-0.2151035322777101,0.0
2019-07-12,1.0,-0.0,-0.1494943670717644,-0.007274017564091191,-0.852612436795884,-0.2083296371861971,0.0
2019-07-15,1.0,-0.0,-0.1523142090439334,-0.013461666407930629,-0.8552926304584064,-0.19669113570335545,0.0
2019-07-16,1.0,-0.0,-0.16280768549672395,-0.03661236054542235,-0.8434567026739862,-0.17066584026916948,0.0
2019-07-17,1.0,-0.0,-0.1630143360439609,-0.036737497507256654,-0.8457601205379894,-0.17028206775830362,0.0
2019-07-18,1.0,-0.0,-0.1633723632661192,-0.037451028132539456,-0.8470749684587972,-0.16549724429491577,0.0
2019-07-19,1.0,-0.0,-0.16245733788395905,-0.029946053066167565,-0.8497853132225036,-0.1597049433006716,0.0
2019-07-22,1.0,-0.0,-0.1726966391770861,-0.03857408885341846,-0.8655005763944311,-0.14013035381750466,0.0
2019-07-23,1.0,-0.0,-0.1741868251258287,-0.04010997538857231,-0.8646814926498303,-0.13826744418083856,0.0
2019-07-24,1.0,-0.0,-0.17252700933957452,-0.037203008185992856,-0.8665172926326065,-0.14217893826119749,0.0
2019-07-25,1.0,-0.0,-0.16684764542936287,-0.04059833795013851,-0.8696509695290859,-0.1389695290858726,0.0
2019-07-26,1.0,-0.0,-0.16907225651729804,-0.037016476440023094,-0.873961895456766,-0.14047164364702225,0.0
2019-07-29,1.0,-0.0,-0.16490401706363314,-0.038704230359047284,-0.8710007109847139,-0.14724049057945254,0.0
2019-07-30,1.0,-0.0,-0.16226071103008205,-0.041643506681192606,-0.8665762500833759,-0.15285590412877695,0.0
2019-07-31,1.0,-0.0,-0.16744434075456605,-0.041216726658667734,-0.8637737190596809,-0.14949117895391725,0.0
2019-08-01,1.0,-0.0,-0.18088616283961825,-0.04889174287548991,-0.8455968645512721,-0.13892517880472088,0.0
2019-08-02,1.0,-0.0,-0.17643937383921462,-0.0548775095073848,-0.8474396391615813,-0.13224108959051914,0.0
2019-08-05,1.0,-0.0,-0.17435263471599813,-0.05234111128280977,-0.8531976423320603,-0.12768493785734786,0.0
2019-08-06,1.0,-0.0,-0.1754975558659218,-0.0597721717877095,-0.8135474860335197,-0.1334453561452514,0.0
2019-08-07,1.0,-0.0,-0.18399912920431044,-0.0527049091106999,-0.8059867203657343,-0.13429846522259717,0.0
2019-08-08,1.0,-0.0,-0.18725796923884744,-0.06191611788128733,-0.8096352856236463,-0.12903931564093027,0.0
2019-08-09,1.0,-0.0,-0.18806264374110174,-0.06073814478151353,-0.8137772423611872,-0.12776256707918082,0.0
2019-08-12,1.0,-0.0,-0.18600529505721725,-0.06765420213115113,-0.8173205260048574,-0.11708202962606394,0.0
2019-08-13,1.0,-0.0,-0.17523359373290442,-0.0656250683822403,-0.8255104050416857,-0.12184074049760389,0.0
2019-08-14,1.0,-0.0,-0.18297677661104092,-0.06505163173717922,-0.81654394144046,-0.11398196157030195,0.0
2019-08-15,1.0,-0.0,-0.19501904987407712,-0.07344426028370321,-0.7945411886260413,-0.08954517080310825,0.0
2019-08-16,1.0,-0.0,-0.19544857579606864,-0.07393373091911211,-0.7915904148814779,-0.09201886020625659,0.0
2019-08-19,1.0,-0.0,-0.1876784372652141,-0.07459482666094237,-0.79519158527423,-0.08917033379843298,0.0
2019-08-20,1.0,-0.0,-0.18913769481075526,-0.07955129302962836,-0.7901181709196781,-0.08199177941428328,0.0
2019-08-21,1.0,-0.0,-0.18852949985025458,-0.09305609036067257,-0.7815641980062465,-0.07607067984426476,0.0
2019-08-22,1.0,-0.0,-0.19055660054719561,-0.08904753761969905,-0.7814851231190151,-0.07641501367989056,0.0
2019-08-23,1.0,-0.0,-0.1894268415309899,-0.08602725658415525,-0.7829100789456793,-0.08108512868787575,0.0
2019-08-26,1.0,-0.0,-0.18226089902390483,-0.08577357132270427,-0.7768108577357132,-0.07251900315484132,0.0
2019-08-27,1.0,-0.0,-0.18113614269411216,-0.08893021683080435,-0.7737858742973076,-0.06952956591571917,0.0
2019-08-28,1.0,-0.0,-0.17404254420245466,-0.09465768182682356,-0.7796742643486343,-0.06402754599801433,0.0
2019-08-29,1.0,-0.0,-0.17275950863269873,-0.09669044704293131,-0.7804888344801385,-0.06074549368905399,0.0
2019-08-30,1.0,-0.0,-0.17135571431582053,-0.09753219110240037,-0.7807000906197973,-0.05784914964911171,0.0
2019-09-03,1.0,-0.0,-0.16708082382175798,-0.09358547782504317,-0.7798298445857725,-0.06540875205323675,0.0
2019-09-04,1.0,-0.0,-0.15377326707656025,-0.10170133917291334,-0.7780678851174935,-0.07207529689210813,0.0
2019-09-05,1.0,-0.0,-0.1490119653821169,-0.0892479202028457,-0.7843716602753504,-0.07290291485928627,0.0
2019-09-06,1.0,-0.0,-0.14257682030728122,-0.10015865063460254,-0.7916249164996659,-0.05314796259185037,0.0
2019-09-09,1.0,-0.0,-0.13731268418082637,-0.0995255710911865,-0.7931322757957656,-0.060045561895207634,0.0
2019-09-10,1.0,-0.0,-0.12267634724917068,-0.1643821326490163,-0.7923264692996181,-0.006947487012580585,0.0
2019-09-11,1.0,-0.0,-0.11490054476007598,-0.1786437352591263,-0.7936799482373568,-0.0,0.0
2019-09-12,1.0,-0.0,-0.10458360232408005,-0.18290676607176326,-0.7947270871946521,-0.0003123763510277182,0.0
2019-09-13,1.0,-0.0,-0.10610571018173491,-0.17713429231633948,-0.792972084018569,-0.0055165809688365215,0.0
