Date,IWF,IWM,MTUM,SGU,SPY,VLUE,VXX
2018-10-29,-0.10713886404293381,-0.5869577370304114,-0.0,1.0,-0.581283542039356,-0.5198177549194991,0.0
2018-10-30,-0.09389776447217481,-0.5886516885369744,-0.0,1.0,-0.5832517277076746,-0.5321059847234269,0.0
2018-10-31,-0.09737381572386282,-0.568978890797274,-0.0,1.0,-0.578508504626295,-0.5254030694221286,0.0
2018-11-01,-0.07427556345064949,-0.5910403019873431,-0.0,1.0,-0.581270123237482,-0.5290329743532808,0.0
2018-11-02,-0.08029096519990081,-0.5615959000358196,-0.0,1.0,-0.5897556002534925,-0.5237098062987353,0.0
2018-11-05,-0.07526495915213072,-0.5784389489953632,-0.0,1.0,-0.5930117023625525,-0.513275557518216,0.0
2018-11-06,-0.07528365955332247,-0.5782237804709714,-0.0,1.0,-0.5933246832123237,-0.5138447947436712,0.0
2018-11-07,-0.07488002647691544,-0.5778035192233437,-0.0,1.0,-0.5921176016327431,-0.5132108775994263,0.0
2018-11-08,-0.04963320515967166,-0.5773268973792577,-0.0,1.0,-0.5825083858299926,-0.5176306962284218,0.0
2018-11-09,-0.049381032884332224,-0.5771663849048372,-0.0,1.0,-0.5828107105851558,-0.5173692534220429,0.0
2018-11-12,-0.04874277809423061,-0.5607182575202756,-0.0,1.0,-0.5888192692651965,-0.5141996907803726,0.0
2018-11-13,-0.02165444238467532,-0.5572929260363774,-0.0,1.0,-0.5950135676096827,-0.512694446683324,0.0
2018-11-14,-0.021680726452098224,-0.5572510880661974,-0.0,1.0,-0.5949707162430821,-0.5126538068883993,0.0
2018-11-15,-0.02072274945043161,-0.5567261809018282,-0.0,1.0,-0.5958393651814916,-0.5075062999302986,0.0
2018-11-16,-0.015850453253231776,-0.5482754921418226,-0.0,1.0,-0.5987233814300273,-0.5191224588317331,0.0
2018-11-19,-0.01894589952769429,-0.5479282954057535,-0.0,1.0,-0.5976277372262774,-0.5190532417346501,0.0
2018-11-20,-0.0,-0.5346219655651803,-0.0,1.0,-0.5970484440166827,-0.5418404448722062,0.0
2018-11-21,-0.0,-0.5303098457386288,-0.0,1.0,-0.5993173338978118,-0.5163654645040087,0.0
2018-11-23,-0.0,-0.5236698895757383,-0.0,1.0,-0.6014423838960216,-0.5165900565329952,0.0
2018-11-26,-0.0,-0.5271469314460758,-0.0,1.0,-0.5992130558783141,-0.514392098869758,0.0
2018-11-27,-0.0,-0.52910261463671,-0.0,1.0,-0.5913283405597162,-0.5073446327683616,0.0
2018-11-28,-0.0,-0.5391828886020599,-0.0,1.0,-0.588652108632089,-0.506308774332903,0.0
2018-11-29,-0.0,-0.5213633059910705,-0.0,1.0,-0.573434741979026,-0.5009863980895026,0.0
2018-11-30,-0.0,-0.521255060728745,-0.0,1.0,-0.5734973528495796,-0.5004930966469427,0.0
2018-12-03,-0.0,-0.5208598024217596,-0.0,1.0,-0.5724583192885109,-0.4995721731013561,0.0
2018-12-04,-0.0,-0.5217278974835943,-0.0,1.0,-0.565984601870511,-0.49589210975042625,0.0
2018-12-06,-0.0,-0.461154009545943,-0.0,1.0,-0.5677087237923881,-0.4700752180323362,0.0
2018-12-07,-0.0,-0.461273236058365,-0.0,1.0,-0.5685088946632021,-0.46871876873875673,0.0
2018-12-10,-0.0,-0.4569160997732426,-0.0,1.0,-0.5590308587202997,-0.4487824115153307,0.0
2018-12-11,-0.0,-0.4571675089362751,-0.0,1.0,-0.5583384691236287,-0.44967336373721184,0.0
2018-12-12,-0.0,-0.4584218063305516,-0.0,1.0,-0.5615031356476223,-0.4490889338798084,0.0
2018-12-13,-0.0,-0.4560542540073983,-0.0,1.0,-0.5623921085080148,-0.4476448828606658,0.0
2018-12-14,-0.0,-0.45223542169862474,-0.0,1.0,-0.5646966037363829,-0.4477251441810026,0.0
2018-12-17,-0.0,-0.44787171439780304,-0.0,1.0,-0.5528883876029815,-0.4511818360141232,0.0
2018-12-18,-0.0,-0.4468533352931089,-0.0,1.0,-0.5524362460498272,-0.45042992577349894,0.0
2018-12-19,-0.0,-0.45428917629021487,-0.0,1.0,-0.5618833304483296,-0.4566878508370632,0.0
2018-12-20,-0.0,-0.4417031534412358,-0.0,1.0,-0.5666355094209672,-0.4514684901854676,0.0
2018-12-21,-0.0,-0.44254392404443793,-0.0,1.0,-0.5704252924191259,-0.434052757793765,0.0
2018-12-24,-0.0,-0.42321961155161125,-0.0,1.0,-0.5597584927620571,-0.4417691132610751,0.0
2018-12-26,-0.0,-0.4281366087477531,-0.0,1.0,-0.53929298981426,-0.42921509886159376,0.0
2018-12-27,-0.0,-0.39195196846784913,-0.0,1.0,-0.47229478894541455,-0.42733397497593845,0.0
2018-12-28,-0.0,-0.3938413168115406,-0.0,1.0,-0.48115868318845945,-0.4368180136859627,0.0
2018-12-31,-0.0,-0.39180892134517886,-0.0,1.0,-0.4892088004093214,-0.44467184520210246,0.0
2019-01-02,-0.0,-0.3923060811282552,-0.0,1.0,-0.4900742395680607,-0.44487886615932415,0.0
2019-01-03,-0.0,-0.3921349621873182,-0.0,1.0,-0.49875509016870273,-0.43604421175101804,0.0
2019-01-04,-0.0,-0.3955639845502694,-0.0,1.0,-0.47773897356430833,-0.43950782894280366,0.0
2019-01-07,-0.0,-0.37263286499694565,-0.0,1.0,-0.4676350143668409,-0.42220412226520965,0.0
2019-01-08,-0.0,-0.360639450867052,-0.0,1.0,-0.47694635115606937,-0.4203621748554913,0.0
2019-01-09,-0.0,-0.35714607856401925,-0.0,1.0,-0.476187254769314,-0.42166148017859556,0.0
2019-01-10,-0.0,-0.3570011273957159,-0.0,1.0,-0.47623449830890646,-0.42155580608793686,0.0
2019-01-11,-0.0,-0.3572298394371279,-0.0,1.0,-0.47632148655962475,-0.42154519213422337,0.0
2019-01-14,-0.0,-0.36058515913803985,-0.0,1.0,-0.47928500586060774,-0.4142097195924624,0.0
2019-01-15,-0.0,-0.3626825849048071,-0.0,1.0,-0.4797404241848686,-0.4186903631348076,0.0
2019-01-16,-0.0,-0.35702535211267605,-0.0,1.0,-0.47495211267605636,-0.421543661971831,0.0
2019-01-17,-0.0,-0.35922199865861837,-0.0,1.0,-0.4658171249720546,-0.41059691482226696,0.0
2019-01-18,-0.0,-0.3585986112363604,-0.0,1.0,-0.4702182342862296,-0.4256695824691135,0.0
2019-01-22,-0.0,-0.328759419637836,-0.0,1.0,-0.5252277584073782,-0.3954560791811945,0.0
2019-01-23,-0.0,-0.3208300439833089,-0.0,1.0,-0.5296492613059659,-0.4050749971805571,0.0
2019-01-24,-0.0,-0.3264022993667759,-0.0,1.0,-0.512305205011901,-0.4067903175102169,0.0
2019-01-25,-0.0,-0.26353396290818065,-0.0,1.0,-0.5770394811696439,-0.43499829332119694,0.0
2019-01-28,-0.0,-0.1989145471959136,-0.0,1.0,-0.5656911780355434,-0.36375438969884005,0.0
2019-01-29,-0.0,-0.18884965222043873,-0.0,1.0,-0.5798180845371856,-0.37151417870518993,0.0
2019-01-30,-0.0,-0.18980291345329905,-0.0,1.0,-0.5803341902313625,-0.37212939160239933,0.0
2019-01-31,-0.0,-0.19701229851258825,-0.0,1.0,-0.5466506406816768,-0.40267433624519755,0.0
2019-02-01,-0.0,-0.1978834382274334,-0.0,1.0,-0.5613199413742564,-0.396133287352358,0.0
2019-02-04,-0.0,-0.19879297338075227,-0.0,1.0,-0.5607500808276754,-0.39586162301972194,0.0
2019-02-05,-0.0,-0.19376886589047004,-0.0,1.0,-0.5563605002156101,-0.4059724018973696,0.0
2019-02-06,-0.0,-0.2065245257220988,-0.0,1.0,-0.5415313621603145,-0.38833105452059474,0.0
2019-02-07,-0.0,-0.2084674858181659,-0.0,1.0,-0.5350110607354841,-0.44676610377379156,0.0
2019-02-08,-0.0,-0.2063655932873523,-0.0,1.0,-0.5412731186574704,-0.4489083161270483,0.0
2019-02-11,-0.0,-0.19601262888305035,-0.0,1.0,-0.5388470624599828,-0.47298699578301284,0.0
2019-02-12,-0.0,-0.19899010032555978,-0.0,1.0,-0.5448807388213408,-0.4708435762850752,0.0
2019-02-13,-0.0,-0.19926256292501987,-0.0,1.0,-0.5422149606994613,-0.4664179104477612,0.0
2019-02-14,-0.0,-0.16487811340752517,-0.0,1.0,-0.5679429429429429,-0.4752473061296591,0.0
2019-02-15,-0.0,-0.17791627989214517,-0.0,1.0,-0.5620828360518056,-0.47014100693984,0.0
2019-02-19,-0.0,-0.19154010574867814,-0.0,1.0,-0.5723253459331757,-0.4860839239509506,0.0
2019-02-20,-0.0,-0.19392833817534855,-0.0,1.0,-0.5698939260860753,-0.48825529806544604,0.0
2019-02-21,-0.0,-0.20014854159164566,-0.0,1.0,-0.568239106949946,-0.4822425279078142,0.0
2019-02-22,-0.0,-0.20059388567700717,-0.0,1.0,-0.5685105617168695,-0.48046251096663894,0.0
2019-02-25,-0.0,-0.19381195962156533,-0.0,1.0,-0.5791272463899325,-0.4904259653252456,0.0
2019-02-26,-0.0,-0.19578551866186822,-0.0,1.0,-0.5787329394988796,-0.4888753083904846,0.0
2019-02-27,-0.0,-0.19176720437395509,-0.0,1.0,-0.5744882743662736,-0.49304143509104875,0.0
2019-02-28,-0.0,-0.20021284785906754,-0.0,1.0,-0.5836333582410614,-0.4805153635396146,0.0
2019-03-01,-0.0,-0.20667959588670393,-0.0,1.0,-0.5762673642431896,-0.47217210896626377,0.0
2019-03-04,-0.0,-0.20518377834878784,-0.0,1.0,-0.5406770193274495,-0.4885264216288683,0.0
2019-03-05,-0.0,-0.20202811604584525,-0.0,1.0,-0.5475017908309455,-0.48900877507163326,0.0
2019-03-06,-0.0,-0.20370494814416593,-0.0,1.0,-0.5452814550993437,-0.4910064287794279,0.0
2019-03-07,-0.0,-0.1751047759922903,-0.0,1.0,-0.5847284788991237,-0.481342029180394,0.0
2019-03-08,-0.0,-0.1581180187295498,-0.0,1.0,-0.617398172176464,-0.4810560758208282,0.0
2019-03-11,-0.0,-0.15842101674885803,-0.0,1.0,-0.6214803536122537,-0.49269367997636526,0.0
2019-03-12,-0.0,-0.13782890205262432,-0.0,1.0,-0.6362676218028195,-0.521903843504615,0.0
2019-03-13,-0.0,-0.1540156264195512,-0.0,1.0,-0.622808212955392,-0.49445807213591353,0.0
2019-03-14,-0.0,-0.158499477723784,-0.0,1.0,-0.6180117171533676,-0.49425496162405197,0.0
2019-03-15,-0.0,-0.15262234175916853,-0.0,1.0,-0.6192191097030064,-0.5074419346750849,0.0
2019-03-18,-0.0,-0.16867884686008078,-0.0,1.0,-0.6165993389643775,-0.5099614395886889,0.0
2019-03-19,-0.0,-0.17069180070977555,-0.0,1.0,-0.614854588191916,-0.5188966216527631,0.0
2019-03-20,-0.0,-0.16530537328499978,-0.0,1.0,-0.6136832928004404,-0.5153260221171936,0.0
2019-03-21,-0.0,-0.164367868762315,-0.0,1.0,-0.6203088484626311,-0.506506896393713,0.0
2019-03-22,-0.0,-0.16252681104269012,-0.0,1.0,-0.6425194307986808,-0.501280011070366,0.0
2019-03-25,-0.0,-0.11906174417012733,-0.0,1.0,-0.662483457308447,-0.5002053575503126,0.0
2019-03-26,-0.0,-0.13202214920846447,-0.0,1.0,-0.6642464903614181,-0.5013670932610343,0.0
2019-03-27,-0.0,-0.12304759279676589,-0.0,1.0,-0.6732129731716281,-0.5006890848952591,0.0
2019-03-28,-0.0,-0.11956221833900488,-0.0,1.0,-0.6692495171525799,-0.510438701370367,0.0
2019-03-29,-0.0,-0.11392375959902515,-0.0,1.0,-0.6688278843058812,-0.5164390490642388,0.0
2019-04-01,-0.0,-0.12234422116336349,-0.0,1.0,-0.6697972055336879,-0.5097023686209515,0.0
2019-04-02,-0.0,-0.13168166789125643,-0.0,1.0,-0.681208670095518,-0.4831925055106539,0.0
2019-04-03,-0.0,-0.1328343817438817,-0.0,1.0,-0.6771431195188025,-0.48581202075393726,0.0
2019-04-04,-0.0,-0.1325206991720331,-0.0,1.0,-0.66918123275069,-0.4982060717571297,0.0
2019-04-05,-0.0,-0.12446134347275033,-0.0,1.0,-0.6786265698813226,-0.5013480815762185,0.0
2019-04-08,-0.0,-0.12254292685172398,-0.0,1.0,-0.6805459651061087,-0.4986189752796575,0.0
2019-04-09,-0.0,-0.11565096952908588,-0.0,1.0,-0.6999076638965837,-0.4928208679593722,0.0
2019-04-10,-0.0,-0.10512861847408056,-0.0,1.0,-0.6957833406259356,-0.5020380904129148,0.0
2019-04-11,-0.0,-0.09952172818599968,-0.0,1.0,-0.6826700839836152,-0.5061900729993821,0.0
2019-04-12,-0.0,-0.09783080756131568,-0.0,1.0,-0.6829870397037647,-0.504948684541361,0.0
2019-04-15,-0.0,-0.09946925329428989,-0.0,1.0,-0.6782119326500732,-0.5100201317715959,0.0
2019-04-16,-0.0,-0.09667155022433842,-0.0,1.0,-0.6821948539511034,-0.5103241461404633,0.0
2019-04-17,-0.0,-0.08850228667294832,-0.0,1.0,-0.681589410061361,-0.5280720704157378,0.0
2019-04-18,-0.0,-0.09316699095799473,-0.0,1.0,-0.6621723703788486,-0.5337758956163443,0.0
2019-04-22,-0.0,-0.09611998993986785,-0.0,1.0,-0.6576354116651806,-0.532615405720557,0.0
2019-04-23,-0.0,-0.0927505086760705,-0.0,1.0,-0.6535058640634644,-0.5399053519581171,0.0
2019-04-24,-0.0,-0.09814857142857143,-0.0,1.0,-0.6494171428571428,-0.5381485714285714,0.0
2019-04-25,-0.0,-0.09613492299594956,-0.0,1.0,-0.6565596466738369,-0.5356873154992106,0.0
2019-04-26,-0.0,-0.088858838898948,-0.0,1.0,-0.6564140175563247,-0.5466755288670899,0.0
2019-04-29,-0.0,-0.09068408387762117,-0.0,1.0,-0.6567434398991635,-0.544310759711241,0.0
2019-04-30,-0.0,-0.08463425257318387,-0.0,1.0,-0.6605689659124774,-0.5471654860967838,0.0
2019-05-01,-0.0,-0.08500481938770825,-0.0,1.0,-0.669137559094873,-0.5407811997980446,0.0
2019-05-02,-0.0,-0.08656031217720647,-0.0,1.0,-0.6637208768506829,-0.545162401009985,0.0
2019-05-03,-0.0,-0.07895765771981876,-0.0,1.0,-0.671657581821109,-0.5493226615147543,0.0
2019-05-06,-0.0,-0.07490050838490028,-0.0,1.0,-0.6715511490418901,-0.5539095028869822,0.0
2019-05-07,-0.0,-0.07909279300023025,-0.0,1.0,-0.6698825696523141,-0.5536034998848722,0.0
2019-05-08,-0.0,-0.07358684480986638,-0.0,1.0,-0.6491949297704693,-0.5611054013931712,0.0
2019-05-09,-0.0,-0.07512741172187841,-0.0,1.0,-0.6505961048416453,-0.5494630506006553,0.0
2019-05-10,-0.0,-0.08124677191170196,-0.0,1.0,-0.6220610361321326,-0.5423188340706474,0.0
2019-05-13,-0.0,-0.07770499209396883,-0.0,1.0,-0.6347865371583465,-0.5463745199909645,0.0
2019-05-14,-0.0,-0.037221120199701335,-0.0,1.0,-0.6441928366059687,-0.5473733478948893,0.0
2019-05-15,-0.0,-0.042715313417449184,-0.0,1.0,-0.6489321171645638,-0.5494498106272832,0.0
2019-05-16,-0.0,-0.04364866075427753,-0.0,1.0,-0.6455253963988176,-0.5503896801934964,0.0
2019-05-17,-0.0,-0.03838206890356197,-0.0,1.0,-0.6496429052688317,-0.5578762969950142,0.0
2019-05-20,-0.0,-0.028623383620689655,-0.0,1.0,-0.6553744612068966,-0.5609958692528736,0.0
2019-05-21,-0.0,-0.024589428340662297,-0.0,1.0,-0.6570268329893206,-0.5619222830476532,0.0
2019-05-22,-0.0,-0.028680168546962075,-0.0,1.0,-0.6622037968374791,-0.5745548457251598,0.0
2019-05-23,-0.0,-0.028561698263139968,-0.0,1.0,-0.6572596208423204,-0.5845839482347599,0.0
2019-05-24,-0.0,-0.012813256966925497,-0.0,1.0,-0.6608788173771308,-0.5901342449007313,0.0
2019-05-28,-0.0,-0.011707710940654018,-0.0,1.0,-0.6429821020051137,-0.5881891176602521,0.0
2019-05-29,-0.0,-0.02093819206764647,-0.0,1.0,-0.64568373487238,-0.5703867749368051,0.0
2019-05-30,-0.0,-0.023874302815943407,-0.0,1.0,-0.6685258241509092,-0.5748877703713781,0.0
2019-05-31,-0.0,-0.01378250751259631,-0.0,1.0,-0.6682708601640344,-0.5773740934047312,0.0
2019-06-03,-0.0,-0.01336036949419849,-0.0,1.0,-0.6695505238256168,-0.570102512109947,0.0
2019-06-04,-0.0,-0.011261312089548869,-0.0,1.0,-0.6581210083275033,-0.5873936494324209,0.0
2019-06-05,-0.0,-0.008959446714869536,-0.0,1.0,-0.6592940225445726,-0.5772218978757803,0.0
2019-06-06,-0.0,-0.012317776019889252,-0.0,1.0,-0.6277545485365578,-0.620070064414058,0.0
2019-06-07,-0.0,-0.0332209373373464,-0.0,1.0,-0.6156283237909888,-0.6141573694810926,0.0
2019-06-10,-0.0,-0.032710068815646504,-0.0,1.0,-0.6169865990583123,-0.6139759145237234,0.0
2019-06-11,-0.0,-0.037303664921465966,-0.0,1.0,-0.6158602635854846,-0.6035611121141,0.0
2019-06-12,-0.0,-0.058966484766807326,-0.0,1.0,-0.5760334047676912,-0.5743101429423592,0.0
2019-06-13,-0.0,-0.11533187641941982,-0.0,1.0,-0.517011612460899,-0.5101769721900844,0.0
2019-06-14,-0.0,-0.11031754517267187,-0.0,1.0,-0.5341815460280124,-0.4938522399230193,0.0
2019-06-17,-0.0,-0.11094003934650587,-0.0,1.0,-0.5320973398340604,-0.49535967838508255,0.0
2019-06-18,-0.0,-0.11796756479562404,-0.0,1.0,-0.5272536911604453,-0.49148522467468647,0.0
2019-06-19,-0.0,-0.13315234681541496,-0.0,1.0,-0.5209018218838152,-0.46688158815669467,0.0
2019-06-20,-0.0,-0.1347689432551818,-0.0,1.0,-0.5220650696568128,-0.4668493034318722,0.0
2019-06-21,-0.0,-0.13929238871899421,-0.0,1.0,-0.5145047570506286,-0.469886170574244,0.0
2019-06-24,-0.0,-0.1148390384778731,-0.0,1.0,-0.506858914465302,-0.5017837424615647,0.0
2019-06-25,-0.0,-0.10471559905730483,-0.0,1.0,-0.5136839423342321,-0.5047877874264846,0.0
2019-06-26,-0.0,-0.09594622978365888,-0.0,1.0,-0.4604074774207099,-0.5440453686200377,0.0
2019-06-27,-0.0,-0.09428168836358283,-0.0,1.0,-0.4664241098656123,-0.5423668215945656,0.0
2019-06-28,-0.0,-0.08073946327921258,-0.0,1.0,-0.47907377807689067,-0.5433246403634222,0.0
2019-07-01,-0.0,-0.07595069609222435,-0.0,1.0,-0.48438779581294755,-0.5394872225605275,0.0
2019-07-02,-0.0,-0.08121486701904522,-0.0,1.0,-0.476801745112845,-0.5394747881533685,0.0
2019-07-03,-0.0,-0.0785922645904598,-0.0,1.0,-0.4809342930893371,-0.5390443012738452,0.0
2019-07-05,-0.0,-0.05914113510798594,-0.0,1.0,-0.4880294659300184,-0.5455801104972375,0.0
2019-07-08,-0.0,-0.06133483643347738,-0.0,1.0,-0.47890440700611675,-0.5473998455147074,0.0
2019-07-09,-0.0,-0.06345746668327314,-0.0,1.0,-0.4674720803753062,-0.5448582222775771,0.0
2019-07-10,-0.0,-0.08188113695090439,-0.0,1.0,-0.44715245478036175,-0.5381705426356589,0.0
2019-07-11,-0.0,-0.07963943102877935,-0.0,1.0,-0.4546601058551108,-0.53316242143566,0.0
2019-07-12,-0.0,-0.09170431804584185,-0.0,1.0,-0.43832394627715543,-0.5330610055497101,0.0
2019-07-15,-0.0,-0.10219957081545064,-0.0,1.0,-0.44416474083856056,-0.5170023109937273,0.0
2019-07-16,-0.0,-0.09777411376751854,-0.0,1.0,-0.437757625721352,-0.5254740313272878,0.0
2019-07-17,-0.0,-0.09357470154314011,-0.0,1.0,-0.4328395010993076,-0.5283662440668214,0.0
2019-07-18,-0.0,-0.09221593830334189,-0.0,1.0,-0.4340771208226221,-0.5302622107969152,0.0
2019-07-19,-0.0,-0.09562342116612926,-0.0,1.0,-0.4281900145817502,-0.5299747386580682,0.0
2019-07-22,-0.0,-0.10580211768079137,-0.0,1.0,-0.42539988121326316,-0.5168451881131341,0.0
2019-07-23,-0.0,-0.10557797488579798,-0.0,1.0,-0.42636786365405493,-0.5165208841182375,0.0
2019-07-24,-0.0,-0.10726417024759566,-0.0,1.0,-0.42856558215674234,-0.5104153877634541,0.0
2019-07-25,-0.0,-0.10101402461462976,-0.0,1.0,-0.4382794292022733,-0.5051110111624484,0.0
2019-07-26,-0.0,-0.09844126168033623,-0.0,1.0,-0.43932345860366423,-0.5024686824172685,0.0
2019-07-29,-0.0,-0.10226762002042901,-0.0,1.0,-0.44143003064351377,-0.4992032686414709,0.0
2019-07-30,-0.0,-0.1056804250102166,-0.0,1.0,-0.43945647731916637,-0.49818144666939107,0.0
2019-07-31,-0.0,-0.12043411354985016,-0.0,1.0,-0.41510083421073946,-0.48922815258767316,0.0
2019-08-01,-0.0,-0.1224687765247969,-0.0,1.0,-0.4124934319550544,-0.48597469786993247,0.0
2019-08-02,-0.0,-0.12066383323213925,-0.0,1.0,-0.4090467516697025,-0.4941712204007286,0.0
2019-08-05,-0.0,-0.1211448505510188,-0.0,1.0,-0.4008760802346786,-0.4600610481249505,0.0
2019-08-06,-0.0,-0.1229788648405576,-0.0,1.0,-0.3700314778970419,-0.4621385418499619,0.0
2019-08-07,-0.0,-0.12785432686677858,-0.0,1.0,-0.3545805847222765,-0.46926109528084625,0.0
2019-08-08,-0.0,-0.1205654372571607,-0.0,1.0,-0.3565808227736884,-0.47531093191713686,0.0
2019-08-09,-0.0,-0.11201349046363776,-0.0,1.0,-0.3440843541634362,-0.48218716080012397,0.0
2019-08-12,-0.0,-0.11247142691100694,-0.0,1.0,-0.3459377784665452,-0.47874937042346283,0.0
2019-08-13,-0.0,-0.09117681025522578,-0.0,1.0,-0.3414751510951996,-0.49212765138391656,0.0
2019-08-14,-0.0,-0.09289470653717706,-0.0,1.0,-0.3379332847107597,-0.4884841272887797,0.0
2019-08-15,-0.0,-0.10105684090259925,-0.0,1.0,-0.33074359706750456,-0.4724364467295058,0.0
2019-08-16,-0.0,-0.10528724235895284,-0.0,1.0,-0.32394607889869775,-0.4774534291761207,0.0
2019-08-19,-0.0,-0.10077297997106084,-0.0,1.0,-0.32476582133881654,-0.4783527530271875,0.0
2019-08-20,-0.0,-0.10420742710608795,-0.0,1.0,-0.3224807674043119,-0.47284642416183875,0.0
2019-08-21,-0.0,-0.11071815640864753,-0.0,1.0,-0.3270967619264921,-0.4635788032627916,0.0
2019-08-22,-0.0,-0.11211146430134952,-0.0,1.0,-0.3366579743799608,-0.45465100786112644,0.0
2019-08-23,-0.0,-0.10795033181844113,-0.0,1.0,-0.33434748711707774,-0.4592215102017532,0.0
2019-08-26,-0.0,-0.10624632931057347,-0.0,1.0,-0.3298031563192695,-0.458499895799784,0.0
2019-08-27,-0.0,-0.10105989647522799,-0.0,1.0,-0.32739235130164385,-0.4676248080241178,0.0
2019-08-28,-0.0,-0.12126379521765787,-0.0,1.0,-0.3126916002452483,-0.48202789699570814,0.0
2019-08-29,-0.0,-0.12512549953737426,-0.0,1.0,-0.324192373565368,-0.5192826348012678,0.0
2019-08-30,-0.0,-0.12368565599497802,-0.0,1.0,-0.323426710608914,-0.5145754865034526,0.0
2019-09-03,-0.0,-0.14059280393089238,-0.0,1.0,-0.3554842288793787,-0.48521952765890003,0.0
2019-09-04,-0.0,-0.11804119611897568,-0.0,1.0,-0.3671067281692381,-0.5030817560044536,0.0
2019-09-05,-0.0,-0.11347658972775976,-0.0,1.0,-0.36819150419214147,-0.5098480473184236,0.0
2019-09-06,-0.0,-0.10515393978091266,-0.0,1.0,-0.4055510106351138,-0.48464592852724625,0.0
2019-09-09,-0.0,-0.10905353900185581,-0.0,1.0,-0.40586275018458284,-0.48055394807734525,0.0
2019-09-10,-0.0,-0.10732952958544467,-0.0,1.0,-0.41764752822886325,-0.47001556078681717,0.0
2019-09-11,-0.0,-0.11121078020970378,-0.0,1.0,-0.4163576924610294,-0.4657935653629948,0.0
2019-09-12,-0.0,-0.11108010603735226,-0.0,1.0,-0.4166550397640071,-0.46542823543481293,0.0
2019-09-13,-0.0,-0.11143449485686947,-0.0,1.0,-0.4102344310661032,-0.4717925205326529,0.0
2019-09-16,-0.0,-0.10928743792752726,-0.0,1.0,-0.4133777396645593,-0.4716510779171569,0.0
2019-09-17,-0.0,-0.11478742699966117,-0.0,1.0,-0.41077514899045264,-0.46764066891231987,0.0
2019-09-18,-0.0,-0.10772726366770972,-0.0,1.0,-0.41404739600980606,-0.47132920096466224,0.0
2019-09-19,-0.0,-0.1104888694023158,-0.0,1.0,-0.4093508978217111,-0.47310520756521907,0.0
2019-09-20,-0.0,-0.11745689655172414,-0.0,1.0,-0.41217672413793105,-0.46589639208173694,0.0
