Date,EXPI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-11,1.0,-0.0,-2.7512095273539265,-0.0,-2.9293822106438405,-2.6234648306661703,0.0
2019-01-14,1.0,-0.0,-2.7810510310747887,-0.0,-2.9729164686876364,-2.749025943172099,0.0
2019-01-15,1.0,-0.0,-2.779139355941864,-0.0,-2.9721668091574047,-2.748171368861024,0.0
2019-01-16,1.0,-0.0,-2.7774401823015573,-0.0,-2.968571971135587,-2.7488606152677555,0.0
2019-01-17,1.0,-0.0,-2.774560987185572,-0.0,-2.9688656858092073,-2.7487422876127194,0.0
2019-01-18,1.0,-0.0,-2.7688808869515777,-0.0,-2.964086041883825,-2.743011465933858,0.0
2019-01-22,1.0,-0.0,-2.8158395132154403,-0.0,-2.9793687012740064,-2.712302719148127,0.0
2019-01-23,1.0,-0.0,-2.790313444108761,-0.0,-2.974697885196375,-2.676076283987915,0.0
2019-01-24,1.0,-0.0,-2.818829564886946,-0.0,-2.9789093672810183,-2.7024510735322056,0.0
2019-01-25,1.0,-0.0,-2.6366259497932094,-0.0,-3.1592767144368565,-2.822256420121189,0.0
2019-01-28,1.0,-0.0,-2.5781024704412188,-0.0,-3.2215707007593966,-2.8129385754109393,0.0
2019-01-29,1.0,-0.0,-2.550831078469269,-0.0,-3.2526091998453808,-2.8602628527251643,0.0
2019-01-30,1.0,-0.0,-2.54702346325383,-0.0,-3.2598409928252865,-2.8887919332945513,0.0
2019-01-31,1.0,-0.0,-2.5825692500723867,-0.0,-3.157320721938037,-2.911591545217643,0.0
2019-02-01,1.0,-0.0,-2.5727509401214927,-0.0,-3.1740430045318675,-2.895381351846495,0.0
2019-02-04,1.0,-0.0,-2.5716213610950454,-0.0,-3.1765953344900715,-2.8912666281087334,0.0
2019-02-05,1.0,-0.0,-2.5308310991957104,-0.0,-3.1227499042512443,-2.9212945231711984,0.0
2019-02-06,1.0,-0.0,-2.530690414631811,-0.0,-3.1182610361007375,-2.926745188164321,0.0
2019-02-07,1.0,-0.0,-2.533486414083429,-0.0,-3.1128013777267505,-2.9212590891695367,0.0
2019-02-08,1.0,-0.0,-2.5258117038597834,-0.0,-3.1467292404942055,-2.9050857197586435,0.0
2019-02-11,1.0,-0.0,-2.484691429119877,-0.0,-3.1622996448795466,-2.9508590075823014,0.0
2019-02-12,1.0,-0.0,-2.4981237371307614,-0.0,-3.1836813239680555,-2.940055806793034,0.0
2019-02-13,1.0,-0.0,-2.553977545341138,-0.0,-3.1501775261491223,-2.891852989156511,0.0
2019-02-14,1.0,-0.0,-2.487480739599383,-0.0,-3.2144645608628655,-2.9282550077041605,0.0
2019-02-15,1.0,-0.0,-2.5509299412161512,-0.0,-3.1844463717837526,-2.901223860460634,0.0
2019-02-19,1.0,-0.0,-2.495819317635752,-0.0,-3.2219125420470927,-2.893128303700144,0.0
2019-02-20,1.0,-0.0,-2.5246326707000866,-0.0,-3.200998751560549,-2.877845001440507,0.0
2019-02-21,1.0,-0.0,-2.531976185903592,-0.0,-3.1988669099289417,-2.8716151334741693,0.0
2019-02-22,1.0,-0.0,-2.5259621844706786,-0.0,-3.209617045781745,-2.8623668298301177,0.0
2019-02-25,1.0,-0.0,-2.50977936217362,-0.0,-3.2415454282686196,-2.883514789478755,0.0
2019-02-26,1.0,-0.0,-2.5180688060132983,-0.0,-3.2402428447528187,-2.878481256625229,0.0
2019-02-27,1.0,-0.0,-2.506363285769379,-0.0,-3.2510605476282297,-2.8839182414192055,0.0
2019-02-28,1.0,-0.0,-2.501398938736131,-0.0,-3.248142788229619,-2.8982151471297635,0.0
2019-03-01,1.0,-0.0,-2.507189037923381,-0.0,-3.2579368908617194,-2.8846859017658977,0.0
2019-03-04,1.0,-0.0,-2.494645441389291,-0.0,-3.2430294259527255,-2.9100820067534974,0.0
2019-03-05,1.0,-0.0,-2.473062015503876,-0.0,-3.290406976744186,-2.926453488372093,0.0
2019-03-06,1.0,-0.0,-2.4495713322415953,-0.0,-3.277044600712841,-2.9063674019843946,0.0
2019-03-07,1.0,-0.0,-2.402936689549962,-0.0,-3.2845156369183828,-2.847254004576659,0.0
2019-03-08,1.0,-0.0,-2.3866124188704836,-0.0,-3.408408408408408,-2.891988762956505,0.0
2019-03-11,1.0,-0.0,-2.3887359937094557,-0.0,-3.4349321800668373,-3.0053076469431885,0.0
2019-03-12,1.0,-0.0,-2.2764398956451934,-0.0,-3.555689343768814,-3.2019867549668874,0.0
2019-03-13,1.0,-0.0,-2.238856818396896,-0.0,-3.3028295637361595,-2.921737484621936,0.0
2019-03-14,1.0,-0.0,-2.2487712665406425,-0.0,-3.2869565217391306,-2.916162570888469,0.0
2019-03-15,1.0,-0.0,-2.2014111006585133,-0.0,-3.265380997177798,-2.9406396989651924,0.0
2019-03-18,1.0,-0.0,-2.2433528191589667,-0.0,-3.2426928153875165,-2.942579671883839,0.0
2019-03-19,1.0,-0.0,-2.252980132450331,-0.0,-3.2302743614001894,-2.977578051087985,0.0
2019-03-20,1.0,-0.0,-2.2485977754539404,-0.0,-3.2502138986595686,-3.0077954178153816,0.0
2019-03-21,1.0,-0.0,-2.2556671449067434,-0.0,-3.3607843137254902,-2.9483500717360114,0.0
2019-03-22,1.0,-0.0,-2.2138645872955496,-0.0,-3.4116584252567512,-2.8837961201977933,0.0
2019-03-25,1.0,-0.0,-1.9924419147149388,-0.0,-3.4686012876737893,-2.870019595035924,0.0
2019-03-26,1.0,-0.0,-2.0236980142375423,-0.0,-3.4413638066691647,-2.9018358935931063,0.0
2019-03-27,1.0,-0.0,-1.991089851810167,-0.0,-3.4784280622772457,-2.9095854436315887,0.0
2019-03-28,1.0,-0.0,-1.9782425208665477,-0.0,-3.4607521335459066,-2.9391353277689207,0.0
2019-03-29,1.0,-0.0,-1.9675609984107694,-0.0,-3.4522763391605125,-2.928578106011031,0.0
2019-04-01,1.0,-0.0,-1.9940276222471072,-0.0,-3.4337439343038447,-2.9040686823441577,0.0
2019-04-02,1.0,-0.0,-2.04287045666356,-0.0,-3.492357875116496,-2.784436160298229,0.0
2019-04-03,1.0,-0.0,-2.011160918488702,-0.0,-3.432805781721709,-2.7044186259262646,0.0
2019-04-04,1.0,-0.0,-1.9763489208633094,-0.0,-3.3370503597122307,-2.679496402877698,0.0
2019-04-05,1.0,-0.0,-1.962778482159029,-0.0,-3.3935881180945477,-2.7000543379822495,0.0
2019-04-08,1.0,-0.0,-1.9503437047756873,-0.0,-3.3945369030390737,-2.699891461649783,0.0
2019-04-09,1.0,-0.0,-1.9325577167787673,-0.0,-3.4642792219596434,-2.692419560079985,0.0
2019-04-10,1.0,-0.0,-1.9098249115485804,-0.0,-3.4969608999364965,-2.6650639571804406,0.0
2019-04-11,1.0,-0.0,-1.8690909090909091,-0.0,-3.5585454545454547,-2.6632727272727275,0.0
2019-04-12,1.0,-0.0,-1.8666241806263657,-0.0,-3.5645484340859435,-2.6729788783685366,0.0
2019-04-15,1.0,-0.0,-1.8829777492903579,-0.0,-3.5635930775570004,-2.7100998077099168,0.0
2019-04-16,1.0,-0.0,-1.8894186686227763,-0.0,-3.5656519347148357,-2.7141940216394644,0.0
2019-04-17,1.0,-0.0,-1.8625344352617081,-0.0,-3.5899908172635446,-2.7302112029384755,0.0
2019-04-18,1.0,-0.0,-1.8434222631094757,-0.0,-3.5885004599816,-2.767801287948482,0.0
2019-04-22,1.0,-0.0,-1.8360867558837102,-0.0,-3.6061836640516844,-2.787078910936779,0.0
2019-04-23,1.0,-0.0,-1.8535684608992704,-0.0,-3.6209029637152614,-2.7582864001477243,0.0
2019-04-24,1.0,-0.0,-1.8147259642000368,-0.0,-3.6189333825429046,-2.7930429968628894,0.0
2019-04-25,1.0,-0.0,-1.7925032234297293,-0.0,-3.6332657948056735,-2.7840302081414627,0.0
2019-04-26,1.0,-0.0,-1.7701467737468848,-0.0,-3.675897719929844,-2.7851010800332316,0.0
2019-04-29,1.0,-0.0,-1.7502768549280177,-0.0,-3.672019195275009,-2.806201550387597,0.0
2019-04-30,1.0,-0.0,-1.7426646982838163,-0.0,-3.671433843882635,-2.81260380143938,0.0
2019-05-01,1.0,-0.0,-1.6076964671953857,-0.0,-3.67916366258111,-2.7253064167267484,0.0
2019-05-02,1.0,-0.0,-1.5105010893246187,-0.0,-3.6076688453159043,-2.5965141612200435,0.0
2019-05-03,1.0,-0.0,-1.4842178893066365,-0.0,-3.6427384803707263,-2.6165952609950165,0.0
2019-05-06,1.0,-0.0,-1.3829565217391302,-0.0,-3.650521739130435,-2.662173913043478,0.0
2019-05-07,1.0,-0.0,-1.3702733385730503,-0.0,-3.6786306872762204,-2.6840450615666755,0.0
2019-05-08,1.0,-0.0,-1.238405677504539,-0.0,-3.43299224294438,-2.580706387192606,0.0
2019-05-09,1.0,-0.0,-1.1847133757961783,-0.0,-3.205630258708815,-2.473224817173862,0.0
2019-05-10,1.0,-0.0,-1.1849406586496896,-0.0,-3.205533286174644,-2.4693075532500197,0.0
2019-05-13,1.0,-0.0,-1.1804635761589404,-0.0,-3.226978871018606,-2.476426994638915,0.0
2019-05-14,1.0,-0.0,-1.1067256078307548,-0.0,-3.3085727818124413,-2.478686454057468,0.0
2019-05-15,1.0,-0.0,-1.120244134432467,-0.0,-3.331642358909322,-2.4746353836398223,0.0
2019-05-16,1.0,-0.0,-1.1312771846579677,-0.0,-3.3116646896006325,-2.465401344404903,0.0
2019-05-17,1.0,-0.0,-1.1066223067173637,-0.0,-3.3155101394169835,-2.4992870722433462,0.0
2019-05-20,1.0,-0.0,-1.0723935962514644,-0.0,-3.2679422100741897,-2.469113627489262,0.0
2019-05-21,1.0,-0.0,-1.0835689601005343,-0.0,-3.2800031416902296,-2.49057492931197,0.0
2019-05-22,1.0,-0.0,-1.0727472700133556,-0.0,-3.2892607431848537,-2.494068662110142,0.0
2019-05-23,1.0,-0.0,-1.0716975211797928,-0.0,-3.310715406338249,-2.4619548164417946,0.0
2019-05-24,1.0,-0.0,-1.015342679127726,-0.02429906542056075,-3.2948598130841122,-2.453660436137072,0.0
2019-05-28,1.0,-0.0,-0.952664110789453,-0.028870980361474063,-3.3354197637117595,-2.5071590642359753,0.0
2019-05-29,1.0,-0.0,-0.9529631648625497,-0.02569893310489837,-3.329569348181606,-2.479324040183786,0.0
2019-05-30,1.0,-0.0,-0.9494163424124513,-0.017743190661478597,-3.3320622568093383,-2.4828793774319067,0.0
2019-05-31,1.0,-0.0,-0.968898219423062,-0.0094860430759661,-3.323303009097271,-2.4737578726382083,0.0
2019-06-03,1.0,-0.0,-0.9776281158074007,-0.07826288899210404,-3.3183929400836045,-2.3669298653042268,0.0
2019-06-04,1.0,-0.0,-1.0161659295409484,-0.10866249809364038,-3.2491230745767883,-2.2514107061156015,0.0
2019-06-05,1.0,-0.0,-0.9798505773149198,-0.18066561014263074,-3.285110557693759,-2.1009735114330996,0.0
2019-06-06,1.0,-0.0,-0.9574418962598122,-0.26327535785747264,-3.39248884100354,-2.0825765738032938,0.0
2019-06-07,1.0,-0.0,-0.9992300585155529,-0.26401293501693873,-3.3605635971666157,-2.0756082537727134,0.0
2019-06-10,1.0,-0.0,-1.0011542012927055,-0.27308402585410896,-3.3481840566328103,-2.0722530009233613,0.0
2019-06-11,1.0,-0.0,-0.9936196700902584,-0.3487394957983193,-3.3764394646747586,-2.0620915032679736,0.0
2019-06-12,1.0,-0.0,-1.0133865664631283,-0.3655863472678879,-3.3972130890872085,-2.0522154376076407,0.0
2019-06-13,1.0,-0.0,-1.0424247176913426,-0.39225219573400255,-3.370451693851945,-2.0367001254705146,0.0
2019-06-14,1.0,-0.0,-1.0281514892293335,-0.43976981102729606,-3.3356404074966943,-1.9730150089431524,0.0
2019-06-17,1.0,-0.0,-1.033125972006221,-0.43786936236391916,-3.3391135303265944,-1.965940902021773,0.0
2019-06-18,1.0,-0.0,-1.0396640223985067,-0.4363042463835744,-3.338932960024887,-1.962435837610826,0.0
2019-06-19,1.0,-0.0,-0.997138437741686,-0.4757153905645785,-3.317246713070379,-1.9437741686001546,0.0
2019-06-20,1.0,-0.0,-1.0234031049664014,-0.4629643932957442,-3.301537035606704,-1.935815246775315,0.0
2019-06-21,1.0,-0.0,-1.0340614021689323,-0.45868336642737134,-3.2472888345807243,-1.8970520849243928,0.0
2019-06-24,1.0,-0.0,-1.0045127734434756,-0.4725409209117332,-3.2260211106011933,-1.9456937433073276,0.0
2019-06-25,1.0,-0.0,-0.9818682579756715,-0.47984086909953333,-3.2380078035345425,-1.950807130288425,0.0
2019-06-26,1.0,-0.0,-0.9740309483683164,-0.4602420713957408,-3.2233032020836525,-2.002987590010725,0.0
2019-06-27,1.0,-0.0,-0.979017202807992,-0.5056699838000462,-3.262362107536836,-1.967291522024223,0.0
2019-06-28,1.0,-0.0,-0.9682343870470315,-0.5067077872012336,-3.269236700077101,-1.9659213569776404,0.0
2019-07-01,1.0,-0.0,-0.9665587918015102,-0.5040067807058097,-3.2755432269995373,-1.959238711665896,0.0
2019-07-02,1.0,-0.0,-0.9958259256396381,-0.4903764396691659,-3.2673726520831723,-1.9761150189379297,0.0
2019-07-03,1.0,-0.0,-0.9891080813466373,-0.491355015614289,-3.2107548175794047,-1.925432249219286,0.0
2019-07-05,1.0,-0.0,-0.892927160307646,-0.5186246418338109,-3.19333433871211,-1.9354546825516517,0.0
2019-07-08,1.0,-0.0,-0.8994622049596653,-0.5030624439796832,-3.144532417089931,-1.922318494173887,0.0
2019-07-09,1.0,-0.0,-0.8829826778678166,-0.5071741877927293,-3.1289123485242736,-1.9152479369563604,0.0
2019-07-10,1.0,-0.0,-0.8484758364312267,-0.5015613382899629,-3.1643866171003716,-1.9204460966542747,0.0
2019-07-11,1.0,-0.0,-0.8508811230585424,-0.5122461170848267,-3.1754032258064515,-1.9285394265232974,0.0
2019-07-12,1.0,-0.0,-0.8365744203440538,-0.5134629768137621,-3.1883320867614056,-1.9410620792819742,0.0
2019-07-15,1.0,-0.0,-0.9012677106636838,-0.5663683818046235,-3.1423564504101416,-1.847054436987323,0.0
2019-07-16,1.0,-0.0,-0.8981243104082384,-0.4795880838543582,-3.0957705038617145,-1.8821625597646194,0.0
2019-07-17,1.0,-0.0,-0.8986019131714497,-0.4782928623988227,-3.087490802060339,-1.8939661515820458,0.0
2019-07-18,1.0,-0.0,-0.9009798865394534,-0.4892065129300818,-3.0973992485080677,-1.8799823178368822,0.0
2019-07-19,1.0,-0.0,-0.904877689360448,-0.5004420866489832,-3.0859858532272324,-1.8767315060418508,0.0
2019-07-22,1.0,-0.0,-0.8870289801637047,-0.4852149546493621,-3.089890126096895,-1.9118796548927068,0.0
2019-07-23,1.0,-0.0,-0.8859771807140228,-0.4839896945160103,-3.078984173721016,-1.9121825542878175,0.0
2019-07-24,1.0,-0.0,-0.8955466785027372,-0.5375055481580115,-3.0782660156827935,-1.8862257730433496,0.0
2019-07-25,1.0,-0.0,-0.8515971606033718,-0.5596716947648624,-3.122153209109731,-1.8608399881691806,0.0
2019-07-26,1.0,-0.0,-0.8290201282902012,-0.5527538155275381,-3.127995281279953,-1.8632308486323084,0.0
2019-07-29,1.0,-0.0,-0.7958523312251802,-0.5454478599794088,-3.1290630975143405,-1.8837329018973379,0.0
2019-07-30,1.0,-0.0,-0.7942344462420945,-0.5514781585527284,-3.1183997646712753,-1.8899838211501694,0.0
2019-07-31,1.0,-0.0,-0.8762551683402243,-0.5423803898405197,-3.100044300059067,-1.8647371529828707,0.0
2019-08-01,1.0,-0.0,-0.8983823529411764,-0.5249264705882353,-3.0875,-1.842205882352941,0.0
2019-08-02,1.0,-0.0,-0.8727112287668211,-0.5578351349363924,-3.0825796014412825,-1.8404294433414221,0.0
2019-08-05,1.0,-0.0,-0.8623044723507379,-0.5269883234192553,-3.10068296981714,-1.8537122714254237,0.0
2019-08-06,1.0,-0.0,-0.8606693055055776,-0.521266642677222,-2.965383231378194,-1.849514213745952,0.0
2019-08-07,1.0,-0.0,-0.9140203067617195,-0.47296032260387416,-2.935551234967956,-1.8784474688557644,0.0
2019-08-08,1.0,-0.0,-0.905721482547679,-0.46599496221662473,-2.938539042821159,-1.8865779057214827,0.0
2019-08-09,1.0,-0.0,-0.853066531821137,-0.44860218160803295,-2.9376580221050355,-1.9845409232102869,0.0
2019-08-12,1.0,-0.0,-0.8514012600477949,-0.45477587080889276,-2.9471359258454632,-1.9883409370700267,0.0
2019-08-13,1.0,-0.0,-0.8276211135213305,-0.44721619667389734,-2.959580621836587,-1.9963123644251626,0.0
2019-08-14,1.0,-0.0,-0.8329504666188082,-0.43991385498923186,-2.9246949030868628,-1.981191672648959,0.0
2019-08-15,1.0,-0.0,-0.8937456078706956,-0.48432888264230495,-2.8427969079409694,-1.8065354884047786,0.0
2019-08-16,1.0,-0.0,-0.8891151685393258,-0.48328651685393265,-2.8275280898876405,-1.8225421348314605,0.0
2019-08-19,1.0,-0.0,-0.8481489228194938,-0.4890887540960748,-2.833995677333891,-1.8008784773060027,0.0
2019-08-20,1.0,-0.0,-0.8455515521064302,-0.5051967849223947,-2.805640243902439,-1.7726579822616408,0.0
2019-08-21,1.0,-0.0,-0.845479641131815,-0.5636300897170463,-2.7627329192546584,-1.7294685990338163,0.0
2019-08-22,1.0,-0.0,-0.8521282476506358,-0.5630182421227198,-2.7792979546710894,-1.7155196241017137,0.0
2019-08-23,1.0,-0.0,-0.8592849704963553,-0.5680666435265532,-2.8027073932662265,-1.7120444290177022,0.0
2019-08-26,1.0,-0.0,-0.8183054535563716,-0.5632394940840474,-2.757173942608459,-1.6612267101863185,0.0
2019-08-27,1.0,-0.0,-0.8075037450633257,-0.5529075309818875,-2.7603840392210266,-1.6884107313087295,0.0
2019-08-28,1.0,-0.0,-0.7993608920315475,-0.558335599673647,-2.764617895023117,-1.6767065542561872,0.0
2019-08-29,1.0,-0.0,-0.7934915254237289,-0.5740338983050848,-2.7624406779661017,-1.649762711864407,0.0
2019-08-30,1.0,-0.0,-0.7765706188001891,-0.5754774276266955,-2.7644240502058173,-1.6316215669073488,0.0
2019-09-03,1.0,-0.0,-0.7967561747089306,-0.6087219866747426,-2.7152567467528095,-1.6092603809139243,0.0
2019-09-04,1.0,-0.0,-0.7859788537948682,-0.6144521516600444,-2.7208566233416387,-1.613172604215772,0.0
2019-09-05,1.0,-0.0,-0.8260927772943304,-0.622464689738269,-2.701988084878506,-1.543342927906821,0.0
2019-09-06,1.0,-0.0,-0.8020610278372591,-0.6642130620985012,-2.7401632762312635,-1.4852783725910064,0.0
2019-09-09,1.0,-0.0,-0.8025963597430408,-0.663343147751606,-2.7392264453961457,-1.486482869379015,0.0
2019-09-10,1.0,-0.0,-0.7682101454131207,-0.7808081484956108,-2.7566173021510423,-1.3954968840045567,0.0
2019-09-11,1.0,-0.0,-0.7749530453447814,-0.757512744834988,-2.756506573651731,-1.4187684464716932,0.0
2019-09-12,1.0,-0.0,-0.849809368191721,-0.7427151416122004,-2.7835648148148144,-1.4322576252723311,0.0
2019-09-13,1.0,-0.0,-0.8520317416883294,-0.7143932138459433,-2.7987412778765903,-1.4757148720755233,0.0
2019-09-16,1.0,-0.0,-0.8549633987822399,-0.7102004515290415,-2.7995484709584733,-1.4767052062666757,0.0
2019-09-17,1.0,-0.0,-0.642616674367945,-0.7215657799194666,-2.73450392765199,-1.5024093999603934,0.0
2019-09-18,1.0,-0.0,-0.7238927662905225,-0.718674580914487,-2.651033852977627,-1.429130519861718,0.0
2019-09-19,1.0,-0.0,-0.7753240831216207,-0.7193016741580353,-2.5609406553319,-1.4586671878053548,0.0
2019-09-20,1.0,-0.0,-0.7906063975927258,-0.7731405769608164,-2.5386275920716947,-1.4391312880225027,0.0
2019-09-23,1.0,-0.0,-0.7903753105793122,-0.7711520857852753,-2.53785798352295,-1.4391264548188831,0.0
2019-09-24,1.0,-0.0,-0.7912770548617014,-0.7755836003400247,-2.5341659582815668,-1.4378473811547765,0.0
2019-09-25,1.0,-0.0,-0.7769160583941606,-0.7788060479666319,-2.539363920750782,-1.4221193952033369,0.0
2019-09-26,1.0,-0.0,-0.719002201027146,-0.9507103314880277,-2.62515840725672,-1.3749082905355832,0.0
2019-09-27,1.0,-0.0,-0.6897203836282588,-0.9576523031203567,-2.6826962042415237,-1.4239497501013103,0.0
2019-09-30,1.0,-0.0,-0.5336162759364054,-1.0718135273511182,-2.6663298302344383,-1.464969011048235,0.0
2019-10-01,1.0,-0.0,-0.5500369648497883,-1.0576651656697358,-2.6591840849519457,-1.4540627730358222,0.0
