Date,CTXS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.225564915095601,-0.3750724250122565,-0.18719080090921247,-0.27387796942550247,-0.16675580514329008,0.0
2018-10-30,1.0,-0.21490924516085821,-0.37855819249402783,-0.17883056864102165,-0.27853809917170863,-0.18175526333415196,0.0
2018-10-31,1.0,-0.2179621032054557,-0.36623942066330495,-0.1799542395095186,-0.27798387275917985,-0.17924339693893418,0.0
2018-11-01,1.0,-0.21492318621792023,-0.37001598437083744,-0.1766938992984637,-0.27857206287185865,-0.1798463724358405,0.0
2018-11-02,1.0,-0.2189808466404211,-0.3570354315035166,-0.17397266333436545,-0.28358473039324106,-0.17813066749236964,0.0
2018-11-05,1.0,-0.21862491430593337,-0.3579247661381278,-0.17399765585262833,-0.2835976027775935,-0.17731484552953405,0.0
2018-11-06,1.0,-0.21748556511735948,-0.3571665597416101,-0.17456805964205915,-0.2843837798376214,-0.1786385859345619,0.0
2018-11-07,1.0,-0.21803412939067307,-0.35747327416391844,-0.1736792014342312,-0.2850977180673292,-0.17905756844691353,0.0
2018-11-08,1.0,-0.21204644092441235,-0.358463131457778,-0.16833733559516206,-0.28309576788350116,-0.1811812914454407,0.0
2018-11-09,1.0,-0.21044042079262512,-0.35919546567276095,-0.16900072778598682,-0.28527005270934874,-0.18150541428665945,0.0
2018-11-12,1.0,-0.2107080035180299,-0.3495382585751979,-0.16864555848724716,-0.28990765171503957,-0.17996921723834655,0.0
2018-11-13,1.0,-0.20555883574974307,-0.34833475475081455,-0.1649500317085438,-0.2909094885083864,-0.17704301427977873,0.0
2018-11-14,1.0,-0.20638600328048112,-0.3478184800437397,-0.16489885183160197,-0.29110989611809734,-0.1767741935483871,0.0
2018-11-15,1.0,-0.20650559245019226,-0.3481081789584061,-0.1644748339741349,-0.29224921356169176,-0.17319119189094723,0.0
2018-11-16,1.0,-0.2069357589539511,-0.34934621944286526,-0.16477893908252064,-0.292561332925176,-0.1729347968688503,0.0
2018-11-19,1.0,-0.20690486100462224,-0.352318780258056,-0.15888628447501588,-0.296917785712721,-0.17557887357882976,0.0
2018-11-20,1.0,-0.19911784614712752,-0.35104919536214163,-0.15125444898137433,-0.30019433587352884,-0.1819551499006485,0.0
2018-11-21,1.0,-0.2004776378636561,-0.34774207555362574,-0.15503690838037343,-0.29774207555362575,-0.17006079027355622,0.0
2018-11-23,1.0,-0.2003732719894095,-0.34575403112046704,-0.15571084441936672,-0.2982269580503049,-0.1701208793593611,0.0
2018-11-26,1.0,-0.2003037535257106,-0.3467780429594272,-0.15545671512258627,-0.29763506183553917,-0.16949446734649598,0.0
2018-11-27,1.0,-0.19920370450512834,-0.34829272514822346,-0.15179382870991476,-0.296728264162375,-0.16784956939455575,0.0
2018-11-28,1.0,-0.19994804857458276,-0.34331233629889385,-0.15288871571747084,-0.2990670389852155,-0.1694265861419573,0.0
2018-11-29,1.0,-0.19760685975939005,-0.3418648350936305,-0.15103997926521093,-0.29892654268990687,-0.17043564655824098,0.0
2018-11-30,1.0,-0.19702995979421556,-0.34218148804634474,-0.1513337080108945,-0.2987333016298474,-0.17234447278543946,0.0
2018-12-03,1.0,-0.19776621123400562,-0.34827586206896555,-0.1410323140316634,-0.3051181956191716,-0.1765343743222728,0.0
2018-12-04,1.0,-0.1963732478280651,-0.3485495157830882,-0.14169031782828173,-0.3042225447927725,-0.17570466018155428,0.0
2018-12-06,1.0,-0.1862965954010286,-0.3175287967016619,-0.16498066051770308,-0.29897564500361284,-0.1574361372040634,0.0
2018-12-07,1.0,-0.18857580007650135,-0.3168217943814017,-0.16711292447617834,-0.2982277189850822,-0.15427769985974754,0.0
2018-12-10,1.0,-0.183352366450958,-0.3175146977963879,-0.16681470202596965,-0.29827010108700247,-0.14881783191642348,0.0
2018-12-11,1.0,-0.1882218555654271,-0.3149088293776706,-0.1703896433557558,-0.29959385708846303,-0.14221347886787664,0.0
2018-12-12,1.0,-0.1890313571156532,-0.31469256485125474,-0.17094071346959502,-0.3000507807540942,-0.14112817908679276,0.0
2018-12-13,1.0,-0.1891480086341897,-0.31487281499978836,-0.17084267998476318,-0.29995344309476446,-0.1414060185381132,0.0
2018-12-14,1.0,-0.1893932983584363,-0.31115671010323237,-0.17272381113555593,-0.30104501607717044,-0.14109832458960908,0.0
2018-12-17,1.0,-0.1860700717602364,-0.3112283663993246,-0.17026171380329255,-0.2975728155339806,-0.1454622203461376,0.0
2018-12-18,1.0,-0.18580560771324287,-0.31137787717040444,-0.170214561488639,-0.2978332876221017,-0.14451781683157872,0.0
2018-12-19,1.0,-0.18452092081109023,-0.31177600067520517,-0.17034161163040953,-0.2985039984807883,-0.14487371552760955,0.0
2018-12-20,1.0,-0.18006728343145498,-0.3050042052144659,-0.1778174936921783,-0.29827586206896556,-0.14142136248948695,0.0
2018-12-21,1.0,-0.18018645068758965,-0.3062937652914874,-0.17706487808993504,-0.2996920610815827,-0.14593351894035267,0.0
2018-12-24,1.0,-0.17986127216377473,-0.3064240686470873,-0.17705719887837068,-0.2999725917648795,-0.1449895637873964,0.0
2018-12-26,1.0,-0.18170376119653459,-0.30895093453042727,-0.17591407774118437,-0.29179165530406326,-0.13935096809380965,0.0
2018-12-27,1.0,-0.16036187584622327,-0.2973987609239732,-0.17576826816559307,-0.2672629549091208,-0.15063800106675418,0.0
2018-12-28,1.0,-0.16008286159652144,-0.2977069488883419,-0.17571170727705307,-0.2672081384855198,-0.15031996062023134,0.0
2018-12-31,1.0,-0.16123738409780913,-0.2963403626815459,-0.17520718798719948,-0.2676007220809059,-0.1509805530483302,0.0
2019-01-02,1.0,-0.16114084189374833,-0.29638514691107426,-0.17385331446966437,-0.2674745237948781,-0.15154497549773432,0.0
2019-01-03,1.0,-0.16179333237710797,-0.2945310739093908,-0.1786160686843022,-0.268221215908858,-0.14587217998893512,0.0
2019-01-04,1.0,-0.1540771918354004,-0.2971620047810719,-0.1787793964407576,-0.26545164783523695,-0.1477432932186421,0.0
2019-01-07,1.0,-0.1433366358654993,-0.28665305214630893,-0.1905695857007097,-0.2616818650544918,-0.13969711062134782,0.0
2019-01-08,1.0,-0.1438551151850431,-0.2805225221587353,-0.19221062407882253,-0.2643905590664056,-0.1380403400028266,0.0
2019-01-09,1.0,-0.14328948430312322,-0.2778427891211363,-0.19207489306754902,-0.2645064966507949,-0.13987975143249132,0.0
2019-01-10,1.0,-0.1431166367287626,-0.27850323934849736,-0.19191878418471348,-0.26437523967142307,-0.14037176822007386,0.0
2019-01-11,1.0,-0.14431510448243806,-0.2774140091346348,-0.19083707206661008,-0.2655713188634251,-0.14277919243361223,0.0
2019-01-14,1.0,-0.14422532934615695,-0.2769336458417522,-0.1905156388911339,-0.2641639052776206,-0.14469005091731996,0.0
2019-01-15,1.0,-0.14422513586133054,-0.27521768116527606,-0.19000383846138305,-0.2647124184326956,-0.14606355683953212,0.0
2019-01-16,1.0,-0.14473046148872545,-0.2753576335569385,-0.19021255960559283,-0.2651741695627576,-0.14507395134567203,0.0
2019-01-17,1.0,-0.14774287329403213,-0.2690583864976177,-0.19252200597593475,-0.2640919001857385,-0.1454817087943148,0.0
2019-01-18,1.0,-0.14659940436394578,-0.26724609493709356,-0.1926295103223323,-0.2656658360177475,-0.15383212787941408,0.0
2019-01-22,1.0,-0.1018884409936655,-0.2798308147500943,-0.214321173970889,-0.30544689132032016,-0.08427490617367303,0.0
2019-01-23,1.0,-0.09497417560588002,-0.25882002383790226,-0.23128724672228848,-0.3025625744934446,-0.09884783472387763,0.0
2019-01-24,1.0,-0.08540255831452219,-0.2638311354005782,-0.2392974535661954,-0.28986970813037105,-0.10173854500811849,0.0
2019-01-25,1.0,-0.0,-0.27701982956407734,-0.2817723697148476,-0.47207882661422484,-0.017617174696820715,0.0
2019-01-28,1.0,-0.0,-0.27445880353083335,-0.284330390972208,-0.47225920085198764,-0.016998791652159666,0.0
2019-01-29,1.0,-0.0,-0.2725744968643686,-0.28470713612329385,-0.47391072672869616,-0.018239947534532935,0.0
2019-01-30,1.0,-0.0,-0.27317273193234237,-0.286929779600205,-0.47319323423885185,-0.016955407483341876,0.0
2019-01-31,1.0,-0.0,-0.26966543810706795,-0.27673135270520677,-0.4637642794599768,-0.02614592029974139,0.0
2019-02-01,1.0,-0.0,-0.2691431824651295,-0.27825220609165957,-0.4593143833109674,-0.026554430482696924,0.0
2019-02-04,1.0,-0.0,-0.2676782077393075,-0.27830957230142567,-0.4554175152749491,-0.035234215885947044,0.0
2019-02-05,1.0,-0.0,-0.2753389415223783,-0.2640272786671023,-0.46459490362626593,-0.03785527605357727,0.0
2019-02-06,1.0,-0.0,-0.27600237175162035,-0.2607086630272547,-0.47269418716391665,-0.0352082438814942,0.0
2019-02-07,1.0,-0.0,-0.27795729712041883,-0.25918275523560214,-0.4770328861256545,-0.030984129581151834,0.0
2019-02-08,1.0,-0.0,-0.2777198257347978,-0.26131598862776384,-0.4779407252868626,-0.028369229510543863,0.0
2019-02-11,1.0,-0.0,-0.2714329611799652,-0.26131312096691595,-0.48038512752227797,-0.03541944074567244,0.0
2019-02-12,1.0,-0.0,-0.2683307332293292,-0.2589703588143526,-0.48651367107315874,-0.038898924378027756,0.0
2019-02-13,1.0,-0.0,-0.27362806441686327,-0.26092932608472663,-0.48138270591855575,-0.03555236434506104,0.0
2019-02-14,1.0,-0.0,-0.2752779031133353,-0.2639361745764797,-0.47899831822470157,-0.032733089954469004,0.0
2019-02-15,1.0,-0.0,-0.2751676476016652,-0.2665955745134631,-0.4767139019338433,-0.03225806451612903,0.0
2019-02-19,1.0,-0.0,-0.2675064004096262,-0.2704557091653866,-0.4796927803379416,-0.030476190476190476,0.0
2019-02-20,1.0,-0.0,-0.262461122933377,-0.27299885414961533,-0.4819937796693403,-0.028707644458994926,0.0
2019-02-21,1.0,-0.0,-0.25235882846558466,-0.27624388546634193,-0.48371845514644174,-0.0343641908348513,0.0
2019-02-22,1.0,-0.0,-0.2517352224565427,-0.27483057267459715,-0.4859237116357159,-0.034970618947196004,0.0
2019-02-25,1.0,-0.0,-0.2488868826558877,-0.2750887416131481,-0.4899973326220325,-0.03785624884584607,0.0
2019-02-26,1.0,-0.0,-0.24754263200016416,-0.27434282079169314,-0.49137099587531546,-0.038825388356487654,0.0
2019-02-27,1.0,-0.0,-0.24643898033742456,-0.27529658060013956,-0.49316530520093593,-0.03758055909034933,0.0
2019-02-28,1.0,-0.0,-0.24611973392461198,-0.27525252525252525,-0.49240371191590704,-0.03927486244559415,0.0
2019-03-01,1.0,-0.0,-0.24758288001642204,-0.27543877655752846,-0.49229190187827154,-0.03744226624243046,0.0
2019-03-04,1.0,-0.0,-0.24859939666317799,-0.2752775554597878,-0.48681483305629086,-0.041453754437809104,0.0
2019-03-05,1.0,-0.0,-0.24923355486512624,-0.27334828501471164,-0.48846731548733563,-0.04652167650871382,0.0
2019-03-06,1.0,-0.0,-0.24899160355614092,-0.2747365821534409,-0.486170563055647,-0.048053177477774114,0.0
2019-03-07,1.0,-0.0,-0.24618548221262593,-0.2761464116800329,-0.4889574336829118,-0.04507505654945507,0.0
2019-03-08,1.0,-0.0,-0.23889588018071917,-0.28832545953417366,-0.5020114290429724,-0.033771377880469536,0.0
2019-03-11,1.0,-0.0,-0.2371429168495183,-0.28274089398783775,-0.5235408438342423,-0.04630848640628592,0.0
2019-03-12,1.0,-0.0,-0.22361598929586887,-0.2927956179963205,-0.5203629369459776,-0.05387606623181134,0.0
2019-03-13,1.0,-0.0,-0.22600787863548738,-0.3000796245075853,-0.5134733048361412,-0.05582097058083983,0.0
2019-03-14,1.0,-0.0,-0.2282035175879397,-0.298534338358459,-0.5107621440536013,-0.05628140703517588,0.0
2019-03-15,1.0,-0.0,-0.2233129863864242,-0.3010718855536677,-0.5161621882407234,-0.05707633251526022,0.0
2019-03-18,1.0,-0.0,-0.23011555330634278,-0.30925269905533065,-0.5112601214574899,-0.058029689608636977,0.0
2019-03-19,1.0,-0.0,-0.23324731364751672,-0.30355783061172686,-0.5132202385988662,-0.06519164057872916,0.0
2019-03-20,1.0,-0.0,-0.2363929010123258,-0.30164344106061247,-0.5141047905459782,-0.06571646406031598,0.0
2019-03-21,1.0,-0.0,-0.2385758815920609,-0.3008333510040501,-0.514069424712144,-0.06702856294662736,0.0
2019-03-22,1.0,-0.0,-0.2350030921459493,-0.30597317296824683,-0.521015929882925,-0.07052225278826264,0.0
2019-03-25,1.0,-0.0,-0.20967776106438424,-0.32730238766127834,-0.5125950721383021,-0.06900277536492871,0.0
2019-03-26,1.0,-0.0,-0.19979960347069733,-0.32758436907071437,-0.5134841281685036,-0.0909885518152941,0.0
2019-03-27,1.0,-0.0,-0.19239297288077775,-0.3308246631417363,-0.5156916254477231,-0.0930837455227699,0.0
2019-03-28,1.0,-0.0,-0.1913019366948213,-0.3324801638085488,-0.5146105281119359,-0.09453118334613088,0.0
2019-03-29,1.0,-0.0,-0.1885678980783161,-0.34285653415143375,-0.5043035493629895,-0.0947420000852188,0.0
2019-04-01,1.0,-0.0,-0.19074775503255734,-0.3437460101289526,-0.5036387623951993,-0.08981997701834275,0.0
2019-04-02,1.0,-0.0,-0.19191062684162552,-0.3556695567379646,-0.4959616729909058,-0.0763148411167405,0.0
2019-04-03,1.0,-0.0,-0.19101409346190526,-0.35390484264066974,-0.5034862774186712,-0.07089117304228039,0.0
2019-04-04,1.0,-0.0,-0.19765604986764582,-0.34377935274528215,-0.502092050209205,-0.09119631116044744,0.0
2019-04-05,1.0,-0.0,-0.191854348712884,-0.3581810764969835,-0.5133864353650943,-0.08356055563904932,0.0
2019-04-08,1.0,-0.0,-0.1947951558876578,-0.3592072489908099,-0.5122820578888602,-0.08090698273640813,0.0
2019-04-09,1.0,-0.0,-0.1868320897929344,-0.36732104844432023,-0.5221794568559572,-0.07390285333390673,0.0
2019-04-10,1.0,-0.0,-0.1784517570237993,-0.37498926024572565,-0.5253028610705387,-0.06918549703582783,0.0
2019-04-11,1.0,-0.0,-0.18842496378865167,-0.35554296030396537,-0.4760375338497386,-0.07918214833007955,0.0
2019-04-12,1.0,-0.0,-0.191419624217119,-0.3564718162839249,-0.462776617954071,-0.07701461377870564,0.0
2019-04-15,1.0,-0.0,-0.19198629564636083,-0.3560625052226958,-0.4626263892370686,-0.07842399933149494,0.0
2019-04-16,1.0,-0.0,-0.18661443573928987,-0.35068344724120687,-0.4641815302550425,-0.08220120020003334,0.0
2019-04-17,1.0,-0.0,-0.18174619712440093,-0.35580329235257346,-0.4672431756615962,-0.07897478641383622,0.0
2019-04-18,1.0,-0.0,-0.1914027432723021,-0.3561869767636068,-0.4648740057203699,-0.07526253157685964,0.0
2019-04-22,1.0,-0.0,-0.1930191679919645,-0.3522432409809994,-0.4693019167991964,-0.07801121620490499,0.0
2019-04-23,1.0,-0.0,-0.18803186484621656,-0.349112426035503,-0.46908649925774143,-0.0846383841763021,0.0
2019-04-24,1.0,-0.0,-0.18626385113945224,-0.3470416056868074,-0.4727785908425674,-0.0846330754756429,0.0
2019-04-25,1.0,-0.0,-0.18095796349020266,-0.34837129459052085,-0.47613465081225925,-0.08796683972533914,0.0
2019-04-26,1.0,-0.0,-0.18396404720903858,-0.33842244529379645,-0.47626947792851443,-0.10139023058507288,0.0
2019-04-29,1.0,-0.0,-0.19010071700414222,-0.33823251119661896,-0.47965684728442565,-0.09466136798502911,0.0
2019-04-30,1.0,-0.0,-0.18510812685202702,-0.34018451968139884,-0.4782590420948658,-0.09806023159531765,0.0
2019-05-01,1.0,-0.0,-0.18502712021191609,-0.34036917125678,-0.47718958920237137,-0.09975612832695623,0.0
2019-05-02,1.0,-0.0,-0.18687876941181414,-0.3392733309517305,-0.46830016601172586,-0.106982999558703,0.0
2019-05-03,1.0,-0.0,-0.17675595865851085,-0.33611052520565277,-0.4825353300991352,-0.11385783589959923,0.0
2019-05-06,1.0,-0.0,-0.16221679440747916,-0.3438684410005896,-0.4830918891602796,-0.11644066369072686,0.0
2019-05-07,1.0,-0.0,-0.15810451727192204,-0.343540427685689,-0.48751528955249057,-0.11976464633683412,0.0
2019-05-08,1.0,-0.0,-0.15817948340104834,-0.34915689535397765,-0.4683072648043281,-0.1294865587436583,0.0
2019-05-09,1.0,-0.0,-0.15747534848516703,-0.3482118453419675,-0.46489918634232497,-0.13188823244959316,0.0
2019-05-10,1.0,-0.0,-0.15704548323305423,-0.34701476837632017,-0.46623469516556576,-0.13348340135481973,0.0
2019-05-13,1.0,-0.0,-0.15689161898350723,-0.34603248064624703,-0.4662992258498822,-0.13442443621676203,0.0
2019-05-14,1.0,-0.0,-0.14318682471415084,-0.3598027903073534,-0.456834155040386,-0.13815168362530159,0.0
2019-05-15,1.0,-0.0,-0.14541598420897905,-0.3616395783461426,-0.4599764814581496,-0.13283776405862838,0.0
2019-05-16,1.0,-0.0,-0.1456881350239315,-0.3618691745738517,-0.458539759845495,-0.1331555966076077,0.0
2019-05-17,1.0,-0.0,-0.145525520483546,-0.3613582941571524,-0.45548606447280054,-0.1363540967092008,0.0
2019-05-20,1.0,-0.0,-0.14579486318616755,-0.3606681215376868,-0.45616501594762465,-0.13574366291757595,0.0
2019-05-21,1.0,-0.0,-0.1416500681413146,-0.35775238494601114,-0.4621448789181256,-0.13508753538106721,0.0
2019-05-22,1.0,-0.0,-0.139541222846599,-0.36001845173194663,-0.46219491738656376,-0.13501216136878302,0.0
2019-05-23,1.0,-0.0,-0.13491597871181327,-0.3636801743284583,-0.4680886728407995,-0.12860914386288394,0.0
2019-05-24,1.0,-0.0,-0.13148919252578936,-0.3668682387897303,-0.46793329287941243,-0.12617438429829883,0.0
2019-05-28,1.0,-0.0,-0.12461026596078596,-0.366716189918182,-0.47040113833727426,-0.13080415995312727,0.0
2019-05-29,1.0,-0.0,-0.13328322685707125,-0.369597895527997,-0.47083385527579436,-0.11403398889306443,0.0
2019-05-30,1.0,-0.0,-0.13261858078511535,-0.37144883400775935,-0.46854532560176876,-0.11324099954111216,0.0
2019-05-31,1.0,-0.0,-0.12940612427823986,-0.3711254247180706,-0.4676380464011006,-0.11633627248660705,0.0
2019-06-03,1.0,-0.0,-0.13008045570778154,-0.3776844556246232,-0.4658323111785618,-0.10534084530467142,0.0
2019-06-04,1.0,-0.0,-0.12461020331794936,-0.37913184482973683,-0.4742214460937175,-0.10093135420564633,0.0
2019-06-05,1.0,-0.0,-0.11465257421246025,-0.3914784690970645,-0.471491680772883,-0.08670162255893646,0.0
2019-06-06,1.0,-0.0,-0.11738726653596121,-0.38722526055102674,-0.46816633990300277,-0.09099164172943969,0.0
2019-06-07,1.0,-0.0,-0.11444838683059658,-0.3867068239953791,-0.4684173611684132,-0.09330390296229062,0.0
2019-06-10,1.0,-0.0,-0.1121633863131022,-0.37315737461912213,-0.47932965494523594,-0.09414889236597217,0.0
2019-06-11,1.0,-0.0,-0.11145925666343716,-0.38234627197955107,-0.47688153202366473,-0.09070107810599658,0.0
2019-06-12,1.0,-0.0,-0.11167230147604519,-0.38222561227014096,-0.47666364311041476,-0.09097468458810919,0.0
2019-06-13,1.0,-0.0,-0.110999094724714,-0.3824170850135791,-0.47603077935972343,-0.08799687268537569,0.0
2019-06-14,1.0,-0.0,-0.11089434233494198,-0.3776773796077626,-0.47390902556730674,-0.091118184618544,0.0
2019-06-17,1.0,-0.0,-0.10875277116347812,-0.37741193858280647,-0.4735405205681912,-0.0930084571803925,0.0
2019-06-18,1.0,-0.0,-0.1039117803510782,-0.3748721306109088,-0.47528540447645157,-0.09184091002086829,0.0
2019-06-19,1.0,-0.0,-0.10201161174257913,-0.37766783874396925,-0.4744459890424401,-0.09019543707580342,0.0
2019-06-20,1.0,-0.0,-0.1082570310739671,-0.37909420512505376,-0.4707388516766013,-0.09029271390237407,0.0
2019-06-21,1.0,-0.0,-0.11000307156752329,-0.37856045868741683,-0.46745162281150815,-0.09169652912869868,0.0
2019-06-24,1.0,-0.0,-0.10102149655398752,-0.3765999343616672,-0.47193961273383656,-0.1016163439448638,0.0
2019-06-25,1.0,-0.0,-0.09709315445053028,-0.3768642172851663,-0.47438816747697293,-0.10308326666256386,0.0
2019-06-26,1.0,-0.0,-0.09410337596118261,-0.3749126197623258,-0.4760886549611415,-0.1109009416505613,0.0
2019-06-27,1.0,-0.0,-0.10407766990291262,-0.3688707204905467,-0.473030148185999,-0.09796627491057741,0.0
2019-06-28,1.0,-0.0,-0.10150614105000716,-0.36956655018085954,-0.47456726544458755,-0.09799113072977336,0.0
2019-07-01,1.0,-0.0,-0.10182650267641892,-0.3692436562742614,-0.4757896457320312,-0.09620806603195357,0.0
2019-07-02,1.0,-0.0,-0.10453246222948143,-0.36812984891792566,-0.473070641077991,-0.09589628419763167,0.0
2019-07-03,1.0,-0.0,-0.0991156587627392,-0.37246492249249435,-0.4771562200028593,-0.093621714355738,0.0
2019-07-05,1.0,-0.0,-0.10545855091383813,-0.368717362924282,-0.47323759791122716,-0.09240372062663185,0.0
2019-07-08,1.0,-0.0,-0.10528672011721134,-0.3709861218509625,-0.47075821089902725,-0.08790851003215172,0.0
2019-07-09,1.0,-0.0,-0.10578488845464909,-0.3706033219345384,-0.4715844325028497,-0.08750610649731315,0.0
2019-07-10,1.0,-0.0,-0.09913670236592417,-0.36846927556297593,-0.47904874373905604,-0.08944496477582765,0.0
2019-07-11,1.0,-0.0,-0.10091519219035996,-0.36495830791132805,-0.47746593451291436,-0.09042098840756559,0.0
2019-07-12,1.0,-0.0,-0.08088426527958388,-0.376072821846554,-0.4868460538161449,-0.05679703911173351,0.0
2019-07-15,1.0,-0.0,-0.08539226696614792,-0.3766244184180972,-0.48006577891865876,-0.0633924274025349,0.0
2019-07-16,1.0,-0.0,-0.08021025599871599,-0.37392665115159296,-0.4817631008747292,-0.07037958430302545,0.0
2019-07-17,1.0,-0.0,-0.08620274500361184,-0.37196002889477486,-0.48220162131792277,-0.06619712657516653,0.0
2019-07-18,1.0,-0.0,-0.08632444355323841,-0.37286946059755366,-0.482213755764989,-0.06380589532785243,0.0
2019-07-19,1.0,-0.0,-0.08626576685145015,-0.37912750060255485,-0.4746926970354302,-0.06845022897083634,0.0
2019-07-22,1.0,-0.0,-0.08495511236970536,-0.37822096362796487,-0.47474443172460884,-0.0704745837601173,0.0
2019-07-23,1.0,-0.0,-0.08265955099010895,-0.37772605982785945,-0.4741287643199647,-0.07178540617539073,0.0
2019-07-24,1.0,-0.0,-0.083468671679198,-0.3853233082706766,-0.4706365914786967,-0.06558395989974937,0.0
2019-07-25,1.0,-0.0,-0.07718665464382327,-0.3876164712954614,-0.478128444043683,-0.06087566376114618,0.0
2019-07-26,1.0,-0.0,-0.10809066877588826,-0.37058468455342086,-0.5207210207522428,-0.08209312490893575,0.0
2019-07-29,1.0,-0.0,-0.10197491771176201,-0.36958876713470273,-0.5223115703512353,-0.08937127619682514,0.0
2019-07-30,1.0,-0.0,-0.10237762820646398,-0.36991810623267835,-0.5206401467002855,-0.09087499218570923,0.0
2019-07-31,1.0,-0.0,-0.10275271416366251,-0.3698972681239451,-0.5203692512867533,-0.09077080164204297,0.0
2019-08-01,1.0,-0.0,-0.10889398042074568,-0.37277650489481357,-0.5143720058321183,-0.0868569048114976,0.0
2019-08-02,1.0,-0.0,-0.10396802265062248,-0.3797934796186035,-0.5110338510221926,-0.08706333014115003,0.0
2019-08-05,1.0,-0.0,-0.10318847818847818,-0.3764568764568765,-0.5119047619047619,-0.0897019647019647,0.0
2019-08-06,1.0,-0.0,-0.10467228000660393,-0.3760318639590557,-0.49063067525177484,-0.09241373617302295,0.0
2019-08-07,1.0,-0.0,-0.11253528963257568,-0.36550786160281906,-0.4838131349557978,-0.09887279246604984,0.0
2019-08-08,1.0,-0.0,-0.10920629687628781,-0.3612461880820902,-0.4865449600263744,-0.10349872249237617,0.0
2019-08-09,1.0,-0.0,-0.1048155148327718,-0.3605678363053661,-0.48101733914043876,-0.10799983564795791,0.0
2019-08-12,1.0,-0.0,-0.10371860121490725,-0.36100394023969795,-0.4831308487933016,-0.10437530783122641,0.0
2019-08-13,1.0,-0.0,-0.09818920082849701,-0.3613190328732851,-0.485368004429588,-0.10585895043373049,0.0
2019-08-14,1.0,-0.0,-0.09924617968782007,-0.36126019091318773,-0.48426809783276664,-0.10365029292474087,0.0
2019-08-15,1.0,-0.0,-0.11196465127591869,-0.36526339258568624,-0.46918134462979105,-0.08048726108194662,0.0
2019-08-16,1.0,-0.0,-0.11067858808263893,-0.3659955801553028,-0.46972000892078747,-0.08105751880461448,0.0
