Date,CTBI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.0,-0.7616132607819428,-0.0,-0.35305824264409513,-0.4044740024183797,0.0
2018-11-07,1.0,-0.0,-0.7615161818410779,-0.0,-0.35275154262687314,-0.4043067623724972,0.0
2018-11-08,1.0,-0.0,-0.7590409690417199,-0.0,-0.3409665390294567,-0.4027079110043297,0.0
2018-11-09,1.0,-0.0,-0.7587846631294424,-0.0,-0.34150065071578733,-0.40246771448593455,0.0
2018-11-12,1.0,-0.0,-0.7547396028475084,-0.0,-0.3420007493443237,-0.40107406019732733,0.0
2018-11-13,1.0,-0.0,-0.7514817845894404,-0.0,-0.33454852069538477,-0.393943902983409,0.0
2018-11-14,1.0,-0.0,-0.7512653830885272,-0.0,-0.33574831282254863,-0.3941296149265581,0.0
2018-11-15,1.0,-0.0,-0.752086230876217,-0.0,-0.33518776077885953,-0.3963093582356447,0.0
2018-11-16,1.0,-0.0,-0.7537608474028396,-0.0,-0.33644976005171945,-0.3962752070020141,0.0
2018-11-19,1.0,-0.0,-0.7539919415012685,-0.0,-0.33681540068646476,-0.3963836243346765,0.0
2018-11-20,1.0,-0.0,-0.7459343053045867,-0.0,-0.32869625485779347,-0.4006782346097676,0.0
2018-11-21,1.0,-0.0,-0.7448414943065838,-0.0,-0.32687341678758514,-0.3876441799267111,0.0
2018-11-23,1.0,-0.0,-0.7332071203776552,-0.0,-0.33480035405192765,-0.3907110542879622,0.0
2018-11-26,1.0,-0.0,-0.7390106511204585,-0.0,-0.3325461835534893,-0.3882862273386958,0.0
2018-11-27,1.0,-0.0,-0.7400882136731194,-0.0,-0.32675814751286447,-0.38353344768439107,0.0
2018-11-28,1.0,-0.0,-0.7418327083792858,-0.0,-0.32593191677082567,-0.3830355611107027,0.0
2018-11-29,1.0,-0.0,-0.7344656172328086,-0.0,-0.3205809249963449,-0.3817193820361616,0.0
2018-11-30,1.0,-0.0,-0.7350537844232505,-0.0,-0.3201941605483328,-0.3839793155596751,0.0
2018-12-03,1.0,-0.0,-0.7356467801411511,-0.0,-0.32137536936188915,-0.3850399277149625,0.0
2018-12-04,1.0,-0.0,-0.7393753200204813,-0.0,-0.3160217492014727,-0.38285421695559946,0.0
2018-12-06,1.0,-0.0,-0.7674990682072307,-0.0,-0.32153062492235057,-0.39575102497204623,0.0
2018-12-07,1.0,-0.0,-0.7682387436636516,-0.0,-0.32260709671006854,-0.39399662061425306,0.0
2018-12-10,1.0,-0.0,-0.7762803234501346,-0.0,-0.32035905932391995,-0.3762209748015529,0.0
2018-12-11,1.0,-0.0,-0.7800228367174702,-0.0,-0.3139800426947326,-0.38822419699151073,0.0
2018-12-12,1.0,-0.0,-0.7799180836539655,-0.0,-0.31450912250217206,-0.38791113317612014,0.0
2018-12-13,1.0,-0.0,-0.7761871681635489,-0.0,-0.31863742370862896,-0.38622041383416866,0.0
2018-12-14,1.0,-0.0,-0.7784976665673717,-0.0,-0.3174461324595373,-0.3864313375037236,0.0
2018-12-17,1.0,-0.0,-0.7772772277227723,-0.0,-0.3079207920792079,-0.3900247524752475,0.0
2018-12-18,1.0,-0.0,-0.7854280237970777,-0.0,-0.31227441316306975,-0.3915316257187664,0.0
2018-12-19,1.0,-0.0,-0.7857516502677794,-0.0,-0.3128160418482999,-0.3924025407896376,0.0
2018-12-20,1.0,-0.0,-0.786278762495949,-0.0,-0.31341460374442204,-0.3932640291177424,0.0
2018-12-21,1.0,-0.0,-0.7895089784665822,-0.0,-0.3160221543352458,-0.3781387377989718,0.0
2018-12-24,1.0,-0.0,-0.76946847960445,-0.0,-0.3068726823238566,-0.39584672435105067,0.0
2018-12-26,1.0,-0.0,-0.7716341415336093,-0.0,-0.3002661147250148,-0.39210033510743153,0.0
2018-12-27,1.0,-0.0,-0.7475567294993396,-0.0,-0.2592628166646656,-0.3944291031336295,0.0
2018-12-28,1.0,-0.0,-0.7514044269457915,-0.0,-0.2576223171844241,-0.3917030777356316,0.0
2018-12-31,1.0,-0.0,-0.7612753846895952,-0.0,-0.2586947084076986,-0.3918768993295066,0.0
2019-01-02,1.0,-0.0,-0.7620265997248304,-0.0,-0.2597938642014048,-0.39194766950686716,0.0
2019-01-03,1.0,-0.0,-0.762280828865382,-0.0,-0.2581026904313385,-0.39472540211563545,0.0
2019-01-04,1.0,-0.0,-0.7648798076923077,-0.0,-0.243125,-0.3958413461538462,0.0
2019-01-07,1.0,-0.0,-0.7572512164869764,-0.0,-0.2386699742390993,-0.38934739051617206,0.0
2019-01-08,1.0,-0.0,-0.7484044579919984,-0.0,-0.24514193179653268,-0.3878595923032958,0.0
2019-01-09,1.0,-0.0,-0.7467507736253273,-0.0,-0.2450368959771483,-0.38859795286836474,0.0
2019-01-10,1.0,-0.0,-0.7445213791134272,-0.0,-0.2472696123920337,-0.3876079663073738,0.0
2019-01-11,1.0,-0.0,-0.7379517354741882,-0.0,-0.24994639921861972,-0.3943588155418443,0.0
2019-01-14,1.0,-0.0,-0.7375357483317446,-0.0,-0.25414680648236415,-0.39156339370829363,0.0
2019-01-15,1.0,-0.0,-0.7357819622443379,-0.0,-0.2540034844037135,-0.39681630510011695,0.0
2019-01-16,1.0,-0.0,-0.7352400944633953,-0.0,-0.24481763316714772,-0.40538155101261897,0.0
2019-01-17,1.0,-0.0,-0.7377123605170726,-0.0,-0.2449164894506702,-0.4068003154046499,0.0
2019-01-18,1.0,-0.0,-0.7292907937728234,-0.0,-0.2522342879108207,-0.42093503747837785,0.0
2019-01-22,1.0,-0.0,-0.852335083959398,-0.0,-0.10082193071288947,-0.4019453145239161,0.0
2019-01-23,1.0,-0.0,-0.8357385398981324,-0.0,-0.10156102622146763,-0.4207696661007357,0.0
2019-01-24,1.0,-0.0,-0.8306923222033578,-0.0,-0.10967270326353519,-0.4177042067534427,0.0
2019-01-25,1.0,-0.0,-0.8768660241874527,-0.0,-0.047855253212396066,-0.4373346560846561,0.0
2019-01-28,1.0,-0.0,-0.8622499645339765,-0.0,-0.06852035749751738,-0.43363124793114866,0.0
2019-01-29,1.0,-0.0,-0.8542061836115326,-0.0,-0.07556430197268589,-0.4412462063732928,0.0
2019-01-30,1.0,-0.0,-0.8537418192165419,-0.0,-0.07469410983591009,-0.4428056530399317,0.0
2019-01-31,1.0,-0.0,-0.8613173311828468,-0.0,-0.043737103009890664,-0.466805815801333,0.0
2019-02-01,1.0,-0.0,-0.8600612870275791,-0.0,-0.04594151602251942,-0.46948713685060695,0.0
2019-02-04,1.0,-0.0,-0.8585909058462418,-0.0,-0.04292478644680801,-0.47790705974730535,0.0
2019-02-05,1.0,-0.0,-0.8594504579517068,-0.0,-0.04658023076008089,-0.47293921731890093,0.0
2019-02-06,1.0,-0.0,-0.8507256721389483,-0.0,-0.04425410421127766,-0.48427313823459434,0.0
2019-02-07,1.0,-0.0,-0.8475366178428761,-0.0,-0.044868746433327,-0.4853766406695834,0.0
2019-02-08,1.0,-0.0,-0.8520226268003993,-0.0,-0.05195607738746019,-0.4727860436374008,0.0
2019-02-11,1.0,-0.0,-0.8428646254940241,-0.0,-0.05578305794962145,-0.4821675158325794,0.0
2019-02-12,1.0,-0.0,-0.840403702996755,-0.0,-0.0658761213972132,-0.4796716930711968,0.0
2019-02-13,1.0,-0.0,-0.8331352225180676,-0.0,-0.06696937999239254,-0.4772251806770635,0.0
2019-02-14,1.0,-0.0,-0.8185046595323784,-0.0,-0.08797101794694567,-0.4768930095097361,0.0
2019-02-15,1.0,-0.0,-0.8134828779381936,-0.0,-0.09218470349600286,-0.48065863262140557,0.0
2019-02-19,1.0,-0.0,-0.8080070622479899,-0.0,-0.09789325507599074,-0.47999427385298116,0.0
2019-02-20,1.0,-0.0,-0.8094827379668895,-0.0,-0.09547425669038549,-0.49088382567862193,0.0
2019-02-21,1.0,-0.0,-0.7983239554651023,-0.0,-0.09642044774332574,-0.49960493235963127,0.0
2019-02-22,1.0,-0.0,-0.8048623063683303,-0.0,-0.089524765729585,-0.4961273666092943,0.0
2019-02-25,1.0,-0.0,-0.8032911633216018,-0.0,-0.08130409968610292,-0.4934129173404357,0.0
2019-02-26,1.0,-0.0,-0.8037620984043186,-0.0,-0.08211457515873581,-0.49221183800623053,0.0
2019-02-27,1.0,-0.0,-0.8102088940761737,-0.0,-0.08262868303837267,-0.48905509372841394,0.0
2019-02-28,1.0,-0.0,-0.8129787335268092,-0.0,-0.08563680479566106,-0.4801845948903374,0.0
2019-03-01,1.0,-0.0,-0.8187042842215255,-0.0,-0.08017478863873848,-0.4759428137171084,0.0
2019-03-04,1.0,-0.0,-0.8141395437172092,-0.0,-0.07789093844218123,-0.4819694703606106,0.0
2019-03-05,1.0,-0.0,-0.80315897143129,-0.0,-0.09438854397107448,-0.4811960322557625,0.0
2019-03-06,1.0,-0.0,-0.8019406392694064,-0.0,-0.09410673515981735,-0.48221080669710803,0.0
2019-03-07,1.0,-0.0,-0.7987549895457138,-0.0,-0.09710606348602926,-0.48013685611100554,0.0
2019-03-08,1.0,-0.0,-0.8070313243835096,-0.0,-0.08737979624869086,-0.4858611825192802,0.0
2019-03-11,1.0,-0.0,-0.8059367257480464,-0.0,-0.08962264150943396,-0.4867781589479703,0.0
2019-03-12,1.0,-0.0,-0.7997380640552446,-0.0,-0.09008215263721872,-0.4913918323609953,0.0
2019-03-13,1.0,-0.0,-0.8019913089155246,-0.0,-0.09488563105868869,-0.4907836301991309,0.0
2019-03-14,1.0,-0.0,-0.7946624131035138,-0.0,-0.10199028663936768,-0.48404913817731643,0.0
2019-03-15,1.0,-0.0,-0.7831310939995709,-0.0,-0.10363077216487472,-0.497175006555892,0.0
2019-03-18,1.0,-0.0,-0.7904201680672269,-0.0,-0.11150060024009605,-0.49906362545018007,0.0
2019-03-19,1.0,-0.0,-0.7956945082026626,-0.0,-0.11167218343038005,-0.50873420474039,0.0
2019-03-20,1.0,-0.0,-0.8151323962875447,-0.0,-0.11324937273148035,-0.5076124820345425,0.0
2019-03-21,1.0,-0.0,-0.8153100491986945,-0.0,-0.11644502898338935,-0.5038238589312679,0.0
2019-03-22,1.0,-0.0,-0.8105788276722177,-0.0,-0.14315408505123126,-0.4916489374709608,0.0
2019-03-25,1.0,-0.0,-0.8185230618253189,-0.0,-0.14276251226692835,-0.4921000981354269,0.0
2019-03-26,1.0,-0.0,-0.8451628886411495,-0.0,-0.15327635327635328,-0.4789793137619225,0.0
2019-03-27,1.0,-0.0,-0.8562260584050546,-0.0,-0.1485000746231531,-0.482712302870504,0.0
2019-03-28,1.0,-0.0,-0.8568799124465226,-0.0,-0.1464779623918018,-0.4839568202168938,0.0
2019-03-29,1.0,-0.0,-0.8599711485847884,-0.0,-0.14599810973486546,-0.4812217082027559,0.0
2019-04-01,1.0,-0.0,-0.8629122172394141,-0.0,-0.14580907311513588,-0.4689180149153886,0.0
2019-04-02,1.0,-0.0,-0.8694920705608747,-0.0,-0.1569311462431035,-0.44766075360597735,0.0
2019-04-03,1.0,-0.0,-0.8661395990345303,-0.0,-0.1561745726811487,-0.44064331806314966,0.0
2019-04-04,1.0,-0.0,-0.8593306312647138,-0.0,-0.11317137101667353,-0.45450573987331017,0.0
2019-04-05,1.0,-0.0,-0.8546613468275593,-0.0,-0.11468470221876216,-0.46350720124562084,0.0
2019-04-08,1.0,-0.0,-0.8591809904075571,-0.0,-0.1140624239178069,-0.46138676535034334,0.0
2019-04-09,1.0,-0.0,-0.8491159614681135,-0.0,-0.13917814900621875,-0.4504572613095964,0.0
2019-04-10,1.0,-0.0,-0.8425173801683132,-0.0,-0.13199170630564702,-0.46481278204659104,0.0
2019-04-11,1.0,-0.0,-0.847574097623007,-0.0,-0.14036975447520297,-0.45752225374156313,0.0
2019-04-12,1.0,-0.0,-0.8477038196312418,-0.0,-0.13943365774930308,-0.4582090282192986,0.0
2019-04-15,1.0,-0.0,-0.8476946056465634,-0.0,-0.14238840324199908,-0.45853228531550727,0.0
2019-04-16,1.0,-0.0,-0.8499239562380415,-0.0,-0.14210371387921306,-0.4609969091890301,0.0
2019-04-17,1.0,-0.0,-0.8448411334282767,-0.0,-0.14189952364582822,-0.4686932180916368,0.0
2019-04-18,1.0,-0.0,-0.8211329891049237,-0.0,-0.1471205870000247,-0.5022852484126787,0.0
2019-04-22,1.0,-0.0,-0.8335118439733977,-0.0,-0.15450718609111516,-0.5028271103693924,0.0
2019-04-23,1.0,-0.0,-0.8379850409116009,-0.0,-0.14989207369107976,-0.5220370463330154,0.0
2019-04-24,1.0,-0.0,-0.8437649547893107,-0.0,-0.158426315391784,-0.5165100873989371,0.0
2019-04-25,1.0,-0.0,-0.8402551882391508,-0.0,-0.16274554303149508,-0.5186221852384194,0.0
2019-04-26,1.0,-0.0,-0.8390557939914163,-0.0,-0.16167634435748549,-0.5238828578641757,0.0
2019-04-29,1.0,-0.0,-0.8483276830440722,-0.0,-0.16632090269695898,-0.5153063806102313,0.0
2019-04-30,1.0,-0.0,-0.8455525197328476,-0.0,-0.1637573365715442,-0.520542400323821,0.0
2019-05-01,1.0,-0.0,-0.8392712550607286,-0.0,-0.18259109311740893,-0.5085273279352227,0.0
2019-05-02,1.0,-0.0,-0.8392252060891114,-0.0,-0.18052394679613615,-0.508951600667577,0.0
2019-05-03,1.0,-0.0,-0.8400920260909136,-0.0,-0.18008292460939476,-0.5080143601152854,0.0
2019-05-06,1.0,-0.0,-0.8522221097388134,-0.0,-0.17799655800769387,-0.5006580279408787,0.0
2019-05-07,1.0,-0.0,-0.8509513207165268,-0.0,-0.17781601052525048,-0.5013409573929765,0.0
2019-05-08,1.0,-0.0,-0.845673708682907,-0.0,-0.18983119377337512,-0.49153441827554833,0.0
2019-05-09,1.0,-0.0,-0.845353009551726,-0.0,-0.19103451761257392,-0.49049881235154397,0.0
2019-05-10,1.0,-0.0,-0.8476938224230643,-0.0,-0.18984625482820428,-0.48701118376208624,0.0
2019-05-13,1.0,-0.0,-0.846959638539011,-0.0,-0.18853017643940734,-0.4886791024055329,0.0
2019-05-14,1.0,-0.0,-0.8350642183423641,-0.0,-0.1930062211519165,-0.4804585591009432,0.0
2019-05-15,1.0,-0.0,-0.8378378378378379,-0.0,-0.19654877926253392,-0.4774188686828092,0.0
2019-05-16,1.0,-0.0,-0.839820095982311,-0.0,-0.19374858664790573,-0.4790321364858413,0.0
2019-05-17,1.0,-0.0,-0.8397909442685563,-0.0,-0.19438162721744812,-0.4785165083672546,0.0
2019-05-20,1.0,-0.0,-0.8303607315112541,-0.0,-0.1996081189710611,-0.4820890273311897,0.0
2019-05-21,1.0,-0.0,-0.8332287299475308,-0.0,-0.19493886978133707,-0.4823136595285316,0.0
2019-05-22,1.0,-0.0,-0.8294701986754968,-0.0,-0.19872566726871363,-0.48035821794099937,0.0
2019-05-23,1.0,-0.0,-0.8285069575028207,-0.0,-0.20759684091763822,-0.4711294973047512,0.0
2019-05-24,1.0,-0.0,-0.8313579071340869,-0.0,-0.20437517227554064,-0.47009296614629015,0.0
2019-05-28,1.0,-0.0,-0.836554569321165,-0.0,-0.19387423427928488,-0.469908738592324,0.0
2019-05-29,1.0,-0.0,-0.8476527459384032,-0.0,-0.18910096680952854,-0.45502342270507323,0.0
2019-05-30,1.0,-0.0,-0.8459526774595267,-0.0,-0.18660024906600248,-0.45813200498132,0.0
2019-05-31,1.0,-0.0,-0.8495025805969033,-0.0,-0.179619517789912,-0.46418330964669513,0.0
2019-06-03,1.0,-0.0,-0.8526711289158724,-0.0,-0.17892955783920972,-0.456667247256712,0.0
2019-06-04,1.0,-0.0,-0.8462170029607144,-0.0,-0.18105142686537457,-0.46070211230811337,0.0
2019-06-05,1.0,-0.0,-0.8370201932820881,-0.0,-0.1882399466126202,-0.4463530981981759,0.0
2019-06-06,1.0,-0.0,-0.8332016785978771,-0.0,-0.18091829177980742,-0.4544310046901999,0.0
2019-06-07,1.0,-0.0,-0.8423453411248366,-0.0,-0.1735335453805755,-0.44978671992504377,0.0
2019-06-10,1.0,-0.0,-0.8441625615763546,-0.0,-0.16458128078817735,-0.4543103448275862,0.0
2019-06-11,1.0,-0.0,-0.8487847008019741,-0.0,-0.16399753238741518,-0.4548550277606416,0.0
2019-06-12,1.0,-0.0,-0.849189309247057,-0.0,-0.1635941857308556,-0.45507267836430493,0.0
2019-06-13,1.0,-0.0,-0.8373277559055118,-0.0,-0.1642470472440945,-0.4590797244094489,0.0
2019-06-14,1.0,-0.0,-0.8369385997292974,-0.0,-0.16938599729297404,-0.4546080964685616,0.0
2019-06-17,1.0,-0.0,-0.8305351779823741,-0.0,-0.18147801683816647,-0.4497070552902368,0.0
2019-06-18,1.0,-0.0,-0.8089722194954353,-0.0,-0.1857023657602827,-0.45945813291449883,0.0
2019-06-19,1.0,-0.0,-0.8044256028229759,-0.0,-0.1911634973534601,-0.4549108018035679,0.0
2019-06-20,1.0,-0.0,-0.8068535825545172,-0.0,-0.1901047415801997,-0.45598155370765575,0.0
2019-06-21,1.0,-0.0,-0.8078423674330725,-0.0,-0.18977743969769098,-0.45618727455647434,0.0
2019-06-24,1.0,-0.0,-0.7969967313033007,-0.0,-0.19671164196711644,-0.46395831797291653,0.0
2019-06-25,1.0,-0.0,-0.7601475107559926,-0.0,-0.2239459127228027,-0.47444376152427786,0.0
2019-06-26,1.0,-0.0,-0.7569495694956949,-0.0,-0.20838868388683887,-0.49468634686346863,0.0
2019-06-27,1.0,-0.0,-0.755683077605103,-0.0,-0.2206487205378913,-0.4865404034184666,0.0
2019-06-28,1.0,-0.0,-0.7540317616644098,-0.0,-0.22142065739258893,-0.48669210882678815,0.0
2019-07-01,1.0,-0.0,-0.756645663089495,-0.0,-0.219553017623314,-0.485158019100128,0.0
2019-07-02,1.0,-0.0,-0.7643162078610335,-0.0,-0.2093086019922469,-0.47988125030668827,0.0
2019-07-03,1.0,-0.0,-0.7683570079242414,-0.0,-0.20396948063099535,-0.48102352739137905,0.0
2019-07-05,1.0,-0.0,-0.7781722905137372,-0.0,-0.1938390714530584,-0.4766883784710319,0.0
2019-07-08,1.0,-0.0,-0.7828960250636381,-0.0,-0.18484433130996672,-0.4798805560994714,0.0
2019-07-09,1.0,-0.0,-0.787037037037037,-0.0,-0.18513619439545365,-0.47734175974916715,0.0
2019-07-10,1.0,-0.0,-0.7942321345508849,-0.0,-0.17952358802360027,-0.47440448502950033,0.0
2019-07-11,1.0,-0.0,-0.7934929073670285,-0.0,-0.18431045887742856,-0.47215620942254455,0.0
2019-07-12,1.0,-0.0,-0.7936154053458119,-0.0,-0.1825219883871916,-0.4738221819339981,0.0
2019-07-15,1.0,-0.0,-0.7915298269692663,-0.0,-0.18369197588353514,-0.4756139404931131,0.0
2019-07-16,1.0,-0.0,-0.8023765006888407,-0.0,-0.1870940759692974,-0.47065046250738046,0.0
2019-07-17,1.0,-0.0,-0.8214189172584965,-0.0,-0.17541100434964244,-0.46057061411053496,0.0
2019-07-18,1.0,-0.0,-0.8197358388469391,-0.0,-0.17684531568979514,-0.46301989817251643,0.0
2019-07-19,1.0,-0.0,-0.820416810366064,-0.0,-0.17549391535694928,-0.4674828792432379,0.0
2019-07-22,1.0,-0.0,-0.8048414105594957,-0.0,-0.17508865248226949,-0.4826388888888889,0.0
2019-07-23,1.0,-0.0,-0.8043333579826961,-0.0,-0.17927481574601298,-0.48135275703123076,0.0
2019-07-24,1.0,-0.0,-0.8060885199871926,-0.0,-0.18078372453880448,-0.4761212778010394,0.0
2019-07-25,1.0,-0.0,-0.8099202049059205,-0.0,-0.17655895970840313,-0.4763077529307457,0.0
2019-07-26,1.0,-0.0,-0.8070987274472642,-0.0,-0.17776355625569204,-0.47655500036921256,0.0
2019-07-29,1.0,-0.0,-0.8031288494703129,-0.0,-0.181350086228135,-0.47918206454791823,0.0
2019-07-30,1.0,-0.0,-0.8073555166374781,-0.0,-0.18228460077452455,-0.4769739276288202,0.0
2019-07-31,1.0,-0.0,-0.8337326187359528,-0.0,-0.17347921657734197,-0.4625700807626763,0.0
2019-08-01,1.0,-0.0,-0.8369173859432799,-0.0,-0.17085080147965473,-0.4583230579531442,0.0
2019-08-02,1.0,-0.0,-0.840150991808941,-0.0,-0.16725056745287675,-0.45978486134412316,0.0
2019-08-05,1.0,-0.0,-0.8374013806706114,-0.0,-0.16891025641025642,-0.45919625246548323,0.0
2019-08-06,1.0,-0.0,-0.834129141262029,-0.0,-0.1574230514948946,-0.4571120742427582,0.0
2019-08-07,1.0,-0.0,-0.8421219822109276,-0.0,-0.14236145049359789,-0.45907047209461443,0.0
2019-08-08,1.0,-0.0,-0.8430519575736839,-0.0,-0.1416491519624615,-0.4592111051371035,0.0
2019-08-09,1.0,-0.0,-0.8396267784057688,-0.0,-0.13328298577275385,-0.46328688364841164,0.0
2019-08-12,1.0,-0.0,-0.8389207862981706,-0.0,-0.15178571428571427,-0.4421467497080576,0.0
2019-08-13,1.0,-0.0,-0.835681321350498,-0.0,-0.14809327179985426,-0.44517852805440855,0.0
2019-08-14,1.0,-0.0,-0.8421218283943442,-0.0,-0.13570114274646525,-0.443274259151656,0.0
2019-08-15,1.0,-0.0,-0.8485686128404202,-0.0,-0.13169723337259331,-0.4234069658438093,0.0
2019-08-16,1.0,-0.0,-0.8504279669167147,-0.0,-0.12769282554337372,-0.42618772840930946,0.0
2019-08-19,1.0,-0.0,-0.854394677209392,-0.0,-0.12639217009787376,-0.42989730485511785,0.0
2019-08-20,1.0,-0.0,-0.8601361591570641,-0.0,-0.12357766604921937,-0.42192499218167384,0.0
2019-08-21,1.0,-0.0,-0.8565980351927394,-0.0,-0.12802626179729173,-0.42916797412440566,0.0
2019-08-22,1.0,-0.0,-0.8566908976743063,-0.0,-0.12480981476561934,-0.43354988287004614,0.0
2019-08-23,1.0,-0.0,-0.8576052561656079,-0.0,-0.12582429527283268,-0.4320877315877195,0.0
2019-08-26,1.0,-0.0,-0.8602189516421374,-0.0,-0.1269001184175548,-0.4295657217429131,0.0
2019-08-27,1.0,-0.0,-0.8614818223653934,-0.0,-0.13396468622084431,-0.4265991716520939,0.0
2019-08-28,1.0,-0.0,-0.8584522370012092,-0.0,-0.1316565900846433,-0.4282708585247884,0.0
2019-08-29,1.0,-0.0,-0.8496276955806981,-0.0,-0.1385020791026013,-0.4294313896141573,0.0
2019-08-30,1.0,-0.0,-0.8446637074206311,-0.0,-0.14286403551095242,-0.4249010904178327,0.0
2019-09-03,1.0,-0.0,-0.8446953249384861,-0.0,-0.14763352149370385,-0.41998359627538956,0.0
2019-09-04,1.0,-0.0,-0.8419072426018378,-0.0,-0.14675734992644043,-0.42312423124231247,0.0
2019-09-05,1.0,-0.0,-0.8503827083233043,-0.0,-0.14639195109035769,-0.4101959274057671,0.0
2019-09-06,1.0,-0.0,-0.8511078998073218,-0.0,-0.14429190751445087,-0.4130780346820809,0.0
2019-09-09,1.0,-0.0,-0.8592963614034244,-0.0,-0.1437618898547933,-0.40503768632455994,0.0
2019-09-10,1.0,-0.0,-0.8644855313207184,-0.0,-0.11880687563195146,-0.42414174972314506,0.0
2019-09-11,1.0,-0.0,-0.8631383785605933,-0.0,-0.11901952758180637,-0.4256820206592666,0.0
2019-09-12,1.0,-0.0,-0.876566158897231,-0.0,-0.11382565241532482,-0.42375009052941603,0.0
2019-09-13,1.0,-0.0,-0.877203148389589,-0.0,-0.11654353179776909,-0.4206866579747936,0.0
2019-09-16,1.0,-0.0,-0.8768324196391915,-0.0,-0.11621223464631585,-0.4220059410244645,0.0
2019-09-17,1.0,-0.0,-0.8567874396135267,-0.0,-0.12442028985507247,-0.4342512077294686,0.0
2019-09-18,1.0,-0.0,-0.8588647342995169,-0.0,-0.12222222222222223,-0.4343719806763285,0.0
2019-09-19,1.0,-0.0,-0.847073312083454,-0.0,-0.14247078141601469,-0.42521491355162755,0.0
2019-09-20,1.0,-0.0,-0.8472692940834705,-0.0,-0.15256124721603564,-0.4210080371840806,0.0
