Date,IWF,IWM,MTUM,PK,SPY,VLUE,VXX
2018-10-24,-0.17133766772720985,-0.6561626781020888,-0.0,1.0,-0.46410291879928073,-0.4750587909807719,0.0
2018-10-25,-0.14584062222461447,-0.6234626046236241,-0.0,1.0,-0.4693059181311731,-0.45267378959550014,0.0
2018-10-26,-0.13250473421705386,-0.6138479182780786,-0.0,1.0,-0.4744618995545835,-0.44634998533059506,0.0
2018-10-29,-0.12343874568163699,-0.616529364868456,-0.0,1.0,-0.47028966250332177,-0.4471963858623439,0.0
2018-10-30,-0.11531818785704796,-0.6168460209910986,-0.0,1.0,-0.4708648864089279,-0.454072007439883,0.0
2018-10-31,-0.11838804235878206,-0.6030844798901418,-0.0,1.0,-0.468983547680038,-0.4503657538225896,0.0
2018-11-01,-0.1172448386926448,-0.603806959184751,-0.0,1.0,-0.46876815037752784,-0.45023496488726966,0.0
2018-11-02,-0.11858248644094571,-0.5962561213206256,-0.0,1.0,-0.46972250013164135,-0.44826496761623924,0.0
2018-11-05,-0.11919622870085066,-0.5948750362118459,-0.0,1.0,-0.469779568618156,-0.44976429380316557,0.0
2018-11-06,-0.11426682533386222,-0.5930715324606638,-0.0,1.0,-0.477535369562343,-0.4595530873991802,0.0
2018-11-07,-0.11345995920421734,-0.5963866592492516,-0.0,1.0,-0.4778669633632679,-0.4613367241516332,0.0
2018-11-08,-0.11804168996086574,-0.5992066661342278,-0.0,1.0,-0.48270904879801935,-0.46223677555040865,0.0
2018-11-09,-0.1177660650588298,-0.5990523345578448,-0.0,1.0,-0.4831230367885855,-0.46204014268221266,0.0
2018-11-12,-0.11740053050397878,-0.5857029177718833,-0.0,1.0,-0.4893103448275862,-0.460106100795756,0.0
2018-11-13,-0.09850259217347825,-0.5834100897392037,-0.0,1.0,-0.4917760993710361,-0.45793310350272376,0.0
2018-11-14,-0.10057721198703248,-0.5833531008671358,-0.0,1.0,-0.493450357133444,-0.4582905036767613,0.0
2018-11-15,-0.09993946253257179,-0.5840549574921696,-0.0,1.0,-0.4956176137709578,-0.45245176743084253,0.0
2018-11-16,-0.09606286795626577,-0.5758778385197645,-0.0,1.0,-0.4962678721614802,-0.4600504625735913,0.0
2018-11-19,-0.09912183835515591,-0.5753273386969553,-0.0,1.0,-0.494978177420203,-0.45979912709680815,0.0
2018-11-20,-0.06887895191025338,-0.5699641745770245,-0.0,1.0,-0.4996469757590021,-0.4765042755158076,0.0
2018-11-21,-0.07539332260241964,-0.5668778233553143,-0.0,1.0,-0.5003894283192273,-0.45355418246014845,0.0
2018-11-23,-0.0775490043154994,-0.5514220350439348,-0.0,1.0,-0.5121145947070139,-0.458586803930744,0.0
2018-11-26,-0.07737491877842756,-0.5520987654320988,-0.0,1.0,-0.5116049382716049,-0.45806367771280054,0.0
2018-11-27,-0.07364903372882235,-0.5523807056629191,-0.0,1.0,-0.5090927931195275,-0.45541681778146215,0.0
2018-11-28,-0.07251938084990536,-0.5589722315849517,-0.0,1.0,-0.5068837667556847,-0.4543545334335866,0.0
2018-11-29,-0.05366317303740238,-0.5511713933415536,-0.0,1.0,-0.5055487053020962,-0.4584874640361693,0.0
2018-11-30,-0.05337511558615021,-0.5512431932600431,-0.0,1.0,-0.5057279358882154,-0.458234871057228,0.0
2018-12-03,-0.05313029633814391,-0.5512043551949053,-0.0,1.0,-0.5055723897077705,-0.45804016229264033,0.0
2018-12-04,-0.051574166730813636,-0.5515100197572678,-0.0,1.0,-0.5051189284889539,-0.45765016806507064,0.0
2018-12-06,-0.046152295011720815,-0.5260504625311925,-0.0,1.0,-0.5036422756030549,-0.44473571446575755,0.0
2018-12-07,-0.0526727575589319,-0.5263237595275352,-0.0,1.0,-0.5045934077027914,-0.4402604613598506,0.0
2018-12-10,-0.039699436443331244,-0.5277645585472762,-0.0,1.0,-0.5048716343143393,-0.4323857232310582,0.0
2018-12-11,-0.03109549504329276,-0.5323127117580625,-0.0,1.0,-0.5039779144183711,-0.44233906387250593,0.0
2018-12-12,-0.027626674725496125,-0.5359625264430342,-0.0,1.0,-0.5060189382492193,-0.4487760652765186,0.0
2018-12-13,-0.027528245388893084,-0.5334289524672253,-0.0,1.0,-0.5079389044060291,-0.44739689489444157,0.0
2018-12-14,-0.024705377646554116,-0.5450828980240745,-0.0,1.0,-0.5044792691851515,-0.449289625760214,0.0
2018-12-17,-0.008985653158822049,-0.546816008054367,-0.0,1.0,-0.49461364208406744,-0.4665995469418575,0.0
2018-12-18,-0.009707015409570153,-0.5548712489862125,-0.0,1.0,-0.5009630981346309,-0.4689274128142741,0.0
2018-12-19,-0.017571033186908055,-0.5540969453825254,-0.0,1.0,-0.4987685041769291,-0.46873016276058194,0.0
2018-12-20,-0.017671333451479785,-0.5489252892478291,-0.0,1.0,-0.49902529177953875,-0.4660624319603028,0.0
2018-12-21,-0.015367449409139321,-0.5503879900593397,-0.0,1.0,-0.5006593295126033,-0.4694426129735761,0.0
2018-12-24,-0.0031267335720409502,-0.5382268394775329,-0.0,1.0,-0.4984366332139796,-0.48176912602753547,0.0
2018-12-26,-0.0012837939888234408,-0.5389417509943111,-0.0,1.0,-0.4965765493631375,-0.4804158485626542,0.0
2018-12-27,-0.0,-0.5194370632811731,-0.0,1.0,-0.4621592362956402,-0.4787914575337073,0.0
2018-12-28,-0.0,-0.5209362936736249,-0.0,1.0,-0.46086892380320127,-0.4769491775466549,0.0
2018-12-31,-0.0,-0.5172686202384773,-0.0,1.0,-0.46774631545165035,-0.4836941763152048,0.0
2019-01-02,-0.0,-0.5166637886375409,-0.0,1.0,-0.466388731282532,-0.4838295877839998,0.0
2019-01-03,-0.0009888262632255513,-0.5177494314248986,-0.0,1.0,-0.4848956788292297,-0.4684317215465243,0.0
2019-01-04,-0.0,-0.5216385779308648,-0.0,1.0,-0.46665026448517655,-0.47203838110468693,0.0
2019-01-07,-0.0,-0.5072777197288169,-0.0,1.0,-0.4611814448521371,-0.46147303963259056,0.0
2019-01-08,-0.0,-0.5064376639782334,-0.0,1.0,-0.4616169468467593,-0.4612525507725197,0.0
2019-01-09,-0.0,-0.5300748178775349,-0.0,1.0,-0.4715249064776531,-0.45951466824177983,0.0
2019-01-10,-0.0,-0.5295015009103883,-0.0,1.0,-0.47185177894788644,-0.4591555533684366,0.0
2019-01-11,-0.0,-0.5208251182965299,-0.0,1.0,-0.4751330835962145,-0.46855283911671924,0.0
2019-01-14,-0.0,-0.522068251306835,-0.0,1.0,-0.4788687247263044,-0.464814084229214,0.0
2019-01-15,-0.0,-0.5209266827514895,-0.0,1.0,-0.4790240779949776,-0.462011915899355,0.0
2019-01-16,-0.0,-0.5208533254595114,-0.0,1.0,-0.4749391009079501,-0.46477694938608793,0.0
2019-01-17,-0.0,-0.5270836413820297,-0.0,1.0,-0.47372960717630247,-0.4635763221450047,0.0
2019-01-18,-0.0,-0.5251440868726346,-0.0,1.0,-0.47841788903455607,-0.470007668142578,0.0
2019-01-22,-0.0,-0.5423311068937471,-0.0,1.0,-0.4823897665935475,-0.4399723954353881,0.0
2019-01-23,-0.0,-0.5404952568683011,-0.0,1.0,-0.4829616853517309,-0.44048293704570657,0.0
2019-01-24,-0.0,-0.540924214417745,-0.0,1.0,-0.48263709180529885,-0.44101047443006774,0.0
2019-01-25,-0.0,-0.5350474820857405,-0.0,1.0,-0.5104510178274776,-0.433958989363021,0.0
2019-01-28,-0.0,-0.5404679613098938,-0.0,1.0,-0.5084665688639133,-0.4375761493895616,0.0
2019-01-29,-0.0,-0.5266777979913774,-0.0,1.0,-0.5073142771699852,-0.45809554663941987,0.0
2019-01-30,-0.0,-0.5245803506846581,-0.0,1.0,-0.5063477415010101,-0.4632728905295188,0.0
2019-01-31,-0.0,-0.53507434711983,-0.0,1.0,-0.49216543796076473,-0.47182306635011867,0.0
2019-02-01,-0.0,-0.5341136454581833,-0.0,1.0,-0.5037765106042418,-0.4631352541016407,0.0
2019-02-04,-0.0,-0.5370722909673864,-0.0,1.0,-0.5126246180051099,-0.45516256700566105,0.0
2019-02-05,-0.0,-0.5374815776983988,-0.0,1.0,-0.5148002897609472,-0.4456573327005221,0.0
2019-02-06,-0.0,-0.5474483445357231,-0.0,1.0,-0.507343788897187,-0.43462783171521036,0.0
2019-02-07,-0.0,-0.552586271427502,-0.0,1.0,-0.5210469845547321,-0.42156349028120865,0.0
2019-02-08,-0.0,-0.5573770491803278,-0.0,1.0,-0.5303041644833695,-0.40751553259974543,0.0
2019-02-11,-0.0,-0.5437629911597506,-0.0,1.0,-0.5267336154867146,-0.43382334527059174,0.0
2019-02-12,-0.0,-0.5386352799457926,-0.0,1.0,-0.535297512987176,-0.43566642407207573,0.0
2019-02-13,-0.0,-0.5465872836435803,-0.0,1.0,-0.536161981561032,-0.42934659733212754,0.0
2019-02-14,-0.0,-0.5281565208576208,-0.0,1.0,-0.5479243752851133,-0.4582594150742562,0.0
2019-02-15,-0.0,-0.6069398013713673,-0.0,1.0,-0.4548693296893682,-0.37834606280959465,0.0
2019-02-19,-0.0,-0.604947580939408,-0.0,1.0,-0.4521174381552383,-0.3753739874972636,0.0
2019-02-20,-0.0,-0.5653328866127411,-0.0,1.0,-0.46472502752117933,-0.36308811563681614,0.0
2019-02-21,-0.0,-0.5472947045280122,-0.0,1.0,-0.46774270913277055,-0.3832501918649271,0.0
2019-02-22,-0.0,-0.5532299243701527,-0.0,1.0,-0.4799604990606484,-0.3753793535334072,0.0
2019-02-25,-0.0,-0.5535416112092539,-0.0,1.0,-0.48900128257870923,-0.377416934878881,0.0
2019-02-26,-0.0,-0.5577612953267403,-0.0,1.0,-0.4927040915260811,-0.37342447159201086,0.0
2019-02-27,-0.0,-0.5610673135233475,-0.0,1.0,-0.49615524560339597,-0.36851425106124924,0.0
2019-02-28,-0.0,-0.5530334396843566,-0.0,1.0,-0.49214544923159353,-0.39034072919457363,0.0
2019-03-01,-0.0,-0.556048888780464,-0.0,1.0,-0.5044765924227269,-0.3790344221902369,0.0
2019-03-04,-0.0,-0.5535265865372895,-0.0,1.0,-0.5064973059950753,-0.377965233927396,0.0
2019-03-05,-0.0,-0.5431754874651811,-0.0,1.0,-0.524458779260128,-0.3758002247959732,0.0
2019-03-06,-0.0,-0.5427705543063838,-0.0,1.0,-0.5232183009091798,-0.3780428194349399,0.0
2019-03-07,-0.0,-0.5309214217755117,-0.0,1.0,-0.5389231782586421,-0.36969090776024005,0.0
2019-03-08,-0.0,-0.5292429223296208,-0.0,1.0,-0.5562288405868211,-0.36776900053971834,0.0
2019-03-11,-0.0,-0.525298282093173,-0.0,1.0,-0.5616119609881677,-0.3884845784444774,0.0
2019-03-12,-0.0,-0.5079254137440403,-0.0,1.0,-0.5732258306083223,-0.41504206085719275,0.0
2019-03-13,-0.0,-0.5178634151236892,-0.0,1.0,-0.5749912188268352,-0.41605198454513526,0.0
2019-03-14,-0.0,-0.5060205069639266,-0.0,1.0,-0.5782914173638869,-0.3983713597656347,0.0
2019-03-15,-0.0,-0.500622107201513,-0.0,1.0,-0.5828895635295874,-0.40494201960881904,0.0
2019-03-18,-0.0,-0.5138178352893971,-0.0,1.0,-0.5849884642391413,-0.4089678001805597,0.0
2019-03-19,-0.0,-0.5126400964969593,-0.0,1.0,-0.5867216163240689,-0.41357993667387044,0.0
2019-03-20,-0.0,-0.5157862933682461,-0.0,1.0,-0.583463417090488,-0.4185004280175236,0.0
2019-03-21,-0.0,-0.5182613945064896,-0.0,1.0,-0.5970168024952208,-0.4000905523694537,0.0
2019-03-22,-0.0,-0.5145581948344338,-0.0,1.0,-0.6154916394728188,-0.39961043231893956,0.0
2019-03-25,-0.0,-0.4671595038215762,-0.0,1.0,-0.6401704047111891,-0.3986217266006766,0.0
2019-03-26,-0.0,-0.4686581413461297,-0.0,1.0,-0.6221390347461246,-0.4216013868301384,0.0
2019-03-27,-0.0,-0.44736248590402206,-0.0,1.0,-0.6310738002756546,-0.4274902894374138,0.0
2019-03-28,-0.0,-0.45160325138383284,-0.0,1.0,-0.6274123572532788,-0.4143769012117887,0.0
2019-03-29,-0.0,-0.45791162062019747,-0.0,1.0,-0.6193768184417975,-0.40946957451570387,0.0
2019-04-01,-0.0,-0.4641232757549397,-0.0,1.0,-0.6209767615260345,-0.4002733938113583,0.0
2019-04-02,-0.0,-0.4660261834834984,-0.0,1.0,-0.6251680023893673,-0.397730101050326,0.0
2019-04-03,-0.0,-0.4648049158215517,-0.0,1.0,-0.6467752410451116,-0.38632162661737524,0.0
2019-04-04,-0.0,-0.46309211348581425,-0.0,1.0,-0.6497437820272466,-0.3868516435445569,0.0
2019-04-05,-0.0,-0.4551282051282051,-0.0,1.0,-0.6597806490384616,-0.3891225961538462,0.0
2019-04-08,-0.0,-0.4520448515793162,-0.0,1.0,-0.6625369174550734,-0.3882965410221755,0.0
2019-04-09,-0.0,-0.44679037111334,-0.0,1.0,-0.6774573721163492,-0.3832748244734203,0.0
2019-04-10,-0.0,-0.458195916517711,-0.0,1.0,-0.670174466906674,-0.3891895974421591,0.0
2019-04-11,-0.0,-0.46378274695876026,-0.0,1.0,-0.6777800212003432,-0.38231285649386704,0.0
2019-04-12,-0.0,-0.46539198869942483,-0.0,1.0,-0.6753354858238322,-0.3817223287256583,0.0
2019-04-15,-0.0,-0.46684330052990164,-0.0,1.0,-0.6714862477920768,-0.3850113550340651,0.0
2019-04-16,-0.0,-0.4700623753125079,-0.0,1.0,-0.669587615848885,-0.38564105154170564,0.0
2019-04-17,-0.0,-0.4741109315013134,-0.0,1.0,-0.6802384320064659,-0.3714134168518892,0.0
2019-04-18,-0.0,-0.4806963464551013,-0.0,1.0,-0.6727474859770579,-0.37321239072211837,0.0
2019-04-22,-0.0,-0.47975739196360884,-0.0,1.0,-0.6728076825878191,-0.3746272428607531,0.0
2019-04-23,-0.0,-0.47185359318520764,-0.0,1.0,-0.6631783827506887,-0.3927099921639999,0.0
2019-04-24,-0.0,-0.47955051629884593,-0.0,1.0,-0.6615964770196395,-0.38972970236890053,0.0
2019-04-25,-0.0,-0.490955091714105,-0.0,1.0,-0.6603415559772297,-0.3787729285262492,0.0
2019-04-26,-0.0,-0.4895501239815799,-0.0,1.0,-0.6638581043469459,-0.3768027933809018,0.0
2019-04-29,-0.0,-0.49303762215808394,-0.0,1.0,-0.6657805458504228,-0.37295559268823736,0.0
2019-04-30,-0.0,-0.49850836830661877,-0.0,1.0,-0.6660767558274764,-0.36360418668149874,0.0
2019-05-01,-0.0,-0.4977002779883751,-0.0,1.0,-0.6586050037907506,-0.3708617639625979,0.0
2019-05-02,-0.0,-0.4985843571464685,-0.0,1.0,-0.6402497598463016,-0.3890995500278073,0.0
2019-05-03,-0.0,-0.5025783619817997,-0.0,1.0,-0.6375884732052578,-0.387639029322548,0.0
2019-05-06,-0.0,-0.48231884057971014,-0.0,1.0,-0.6331190926275994,-0.40504095778197863,0.0
2019-05-07,-0.0,-0.4630682542515489,-0.0,1.0,-0.6619923000433441,-0.4245939675174014,0.0
2019-05-08,-0.0,-0.4653442656345488,-0.0,1.0,-0.6520930943165614,-0.4288806274190263,0.0
2019-05-09,-0.0,-0.467226076310957,-0.0,1.0,-0.6510406039583758,-0.43223321771067136,0.0
2019-05-10,-0.0,-0.46640830167512304,-0.0,1.0,-0.653680426302236,-0.4295912903801535,0.0
2019-05-13,-0.0,-0.46648991765875547,-0.0,1.0,-0.6524842582914829,-0.4302903612307849,0.0
2019-05-14,-0.0,-0.43224777954907767,-0.0,1.0,-0.6637819782889244,-0.4343986436903768,0.0
2019-05-15,-0.0,-0.4323743009691541,-0.0,1.0,-0.6708418735291886,-0.42718692274602094,0.0
2019-05-16,-0.0,-0.43430250227940426,-0.0,1.0,-0.6735133218518893,-0.42488096444129264,0.0
2019-05-17,-0.0,-0.43081641446784785,-0.0,1.0,-0.6689732086279877,-0.43487187286137935,0.0
2019-05-20,-0.0,-0.43543269108724897,-0.0,1.0,-0.6680628538065139,-0.43502652755565707,0.0
2019-05-21,-0.0,-0.4448522896995165,-0.0,1.0,-0.654886970609827,-0.431688732501329,0.0
2019-05-22,-0.0,-0.4429780119566319,-0.0,1.0,-0.6562721653662986,-0.4339598743540379,0.0
2019-05-23,-0.0,-0.44014048661305105,-0.0,1.0,-0.6444059859513387,-0.4605263157894737,0.0
2019-05-24,-0.0,-0.4336516968095916,-0.0,1.0,-0.6463371266002845,-0.4601452956716115,0.0
2019-05-28,-0.0,-0.42497658287131973,-0.0,1.0,-0.6413002202475887,-0.4653046758309916,0.0
2019-05-29,-0.0,-0.43300921833564837,-0.0,1.0,-0.6394746811466093,-0.4530875110493749,0.0
2019-05-30,-0.0,-0.4355005942897605,-0.0,1.0,-0.6441848114710569,-0.4491819032445692,0.0
2019-05-31,-0.0,-0.42995156896377756,-0.0,1.0,-0.6333366965997377,-0.4591615376854,0.0
2019-06-03,-0.0,-0.43285534591194963,-0.0,1.0,-0.6364276729559748,-0.44644025157232703,0.0
2019-06-04,-0.0,-0.42902795601519844,-0.0,1.0,-0.6501597846053194,-0.4371052565360711,0.0
2019-06-05,-0.0,-0.425230846019466,-0.0,1.0,-0.6739206388819566,-0.3964811579735463,0.0
2019-06-06,-0.0,-0.4247057063048683,-0.0,1.0,-0.6540802075019952,-0.4152035115722266,0.0
2019-06-07,-0.0,-0.4382171006684626,-0.0,1.0,-0.6438691010675446,-0.412152050284346,0.0
2019-06-10,-0.0,-0.4356840269125343,-0.0,1.0,-0.6431597308746574,-0.4130326439073013,0.0
2019-06-11,-0.0,-0.43742342026956066,-0.0,1.0,-0.6462454052161737,-0.41686879547898276,0.0
2019-06-12,-0.0,-0.4436080824247274,-0.0,1.0,-0.6458687606281884,-0.41127338201460434,0.0
2019-06-13,-0.0,-0.46627610034550093,-0.0,1.0,-0.6455360272394973,-0.39179309999499273,0.0
2019-06-14,-0.0,-0.46737906354012865,-0.0,1.0,-0.6517680622638204,-0.38341800345353994,0.0
2019-06-17,-0.0,-0.4658154757460365,-0.0,1.0,-0.6326936957116902,-0.3903531695661913,0.0
2019-06-18,-0.0,-0.47489799980097525,-0.0,1.0,-0.6275748830729425,-0.3853119713404319,0.0
2019-06-19,-0.0,-0.4563335565642285,-0.0,1.0,-0.6326363568717911,-0.39134856264106954,0.0
2019-06-20,-0.0,-0.4570626102950314,-0.0,1.0,-0.6337583575671711,-0.3947008674471205,0.0
2019-06-21,-0.0,-0.4601297119996024,-0.0,1.0,-0.6280098402206595,-0.39676465472256045,0.0
2019-06-24,-0.0,-0.4513512168416862,-0.0,1.0,-0.6233763002040512,-0.4137012890061216,0.0
2019-06-25,-0.0,-0.46478626926824396,-0.0,1.0,-0.6178579458865265,-0.4156694231393809,0.0
2019-06-26,-0.0,-0.46328601419574134,-0.0,1.0,-0.6010196940917725,-0.4349195241427572,0.0
2019-06-27,-0.0,-0.46914941606937,-0.0,1.0,-0.6211718710841562,-0.4158187559520826,0.0
2019-06-28,-0.0,-0.4903426478703657,-0.0,1.0,-0.6034716299603672,-0.41461395675512963,0.0
2019-07-01,-0.0,-0.4859190218480658,-0.0,1.0,-0.6079875726598517,-0.4116055321707758,0.0
2019-07-02,-0.0,-0.4938364401683704,-0.0,1.0,-0.597965524153137,-0.41371016235718583,0.0
2019-07-03,-0.0,-0.489748345698817,-0.0,1.0,-0.6046220172448366,-0.4121465811108883,0.0
2019-07-05,-0.0,-0.47582103043085267,-0.0,1.0,-0.6188862107060359,-0.4160891834890027,0.0
2019-07-08,-0.0,-0.4747954009137922,-0.0,1.0,-0.6204749711301902,-0.4151478636340814,0.0
2019-07-09,-0.0,-0.4747588625829888,-0.0,1.0,-0.6188149818364024,-0.4117499686834523,0.0
2019-07-10,-0.0,-0.46528474032484457,-0.0,1.0,-0.6256266292360136,-0.41558050932424306,0.0
2019-07-11,-0.0,-0.4597375932695678,-0.0,1.0,-0.6375882618057989,-0.40655516049877305,0.0
2019-07-12,-0.0,-0.4801880625534269,-0.0,1.0,-0.638683562126012,-0.3953336350379645,0.0
2019-07-15,-0.0,-0.49074586330030673,-0.0,1.0,-0.6377810189609214,-0.38618417743801237,0.0
2019-07-16,-0.0,-0.4975983905444486,-0.0,1.0,-0.6432541179429146,-0.37392179051930086,0.0
2019-07-17,-0.0,-0.4974361552382867,-0.0,1.0,-0.6415141765533883,-0.3746229640056304,0.0
2019-07-18,-0.0,-0.49500688274308596,-0.0,1.0,-0.6389938681016143,-0.368814916781379,0.0
2019-07-19,-0.0,-0.49420550477046804,-0.0,1.0,-0.6418652280333683,-0.36155652130476046,0.0
2019-07-22,-0.0,-0.47430011477618644,-0.0,1.0,-0.6385298667598184,-0.3823294575577624,0.0
2019-07-23,-0.0,-0.476048802440122,-0.0,1.0,-0.6353067653382669,-0.3887444372218611,0.0
2019-07-24,-0.0,-0.4755426627988396,-0.0,1.0,-0.6357907372211664,-0.38939181754526353,0.0
2019-07-25,-0.0,-0.47177710768310616,-0.0,1.0,-0.6328905724325268,-0.3874199416851496,0.0
2019-07-26,-0.0,-0.470914747977598,-0.0,1.0,-0.6334038581207218,-0.3847666459240821,0.0
2019-07-29,-0.0,-0.45581128879589505,-0.0,1.0,-0.6345339510785634,-0.40056294524983815,0.0
2019-07-30,-0.0,-0.45289837013407763,-0.0,1.0,-0.6338533619099835,-0.4053730748143348,0.0
2019-07-31,-0.0,-0.4768248266227611,-0.0,1.0,-0.624407523823779,-0.39337923464551217,0.0
2019-08-01,-0.0,-0.4889021747253568,-0.0,1.0,-0.6146775278379792,-0.38751463517923423,0.0
2019-08-02,-0.0,-0.491684434968017,-0.0,1.0,-0.6102345415778251,-0.4065470964505205,0.0
2019-08-05,-0.0,-0.4931904666533146,-0.0,1.0,-0.6113308632084918,-0.39898357700781095,0.0
2019-08-06,-0.0,-0.49298502644582953,-0.0,1.0,-0.5858309950088152,-0.40433562613294927,0.0
2019-08-07,-0.0,-0.4871598218703612,-0.0,1.0,-0.5786491835724888,-0.4082137555665512,0.0
2019-08-08,-0.0,-0.48324139807554356,-0.0,1.0,-0.5778563831102975,-0.4124965988077275,0.0
2019-08-09,-0.0,-0.4831482901016296,-0.0,1.0,-0.5783239781409956,-0.4112657946143765,0.0
2019-08-12,-0.0,-0.4845620356887233,-0.0,1.0,-0.5834341140755732,-0.4001036601920182,0.0
2019-08-13,-0.0,-0.48591949058419925,-0.0,1.0,-0.5841992250166597,-0.39798109435545576,0.0
2019-08-14,-0.0,-0.4955391156880576,-0.0,1.0,-0.5727136431784108,-0.3895347408263081,0.0
2019-08-15,-0.0,-0.5081492653498102,-0.0,1.0,-0.5603045635885959,-0.36416269339301355,0.0
2019-08-16,-0.0,-0.5025322619917214,-0.0,1.0,-0.5695885074263453,-0.3627708789870952,0.0
2019-08-19,-0.0,-0.49932058623701836,-0.0,1.0,-0.5725031544210425,-0.35465398427642436,0.0
2019-08-20,-0.0,-0.4994912790697675,-0.0,1.0,-0.5711967054263566,-0.3517684108527132,0.0
2019-08-21,-0.0,-0.5027899224618952,-0.0,1.0,-0.5741684581753183,-0.3385347472161163,0.0
2019-08-22,-0.0,-0.5049454791083663,-0.0,1.0,-0.56648653864711,-0.34099681559393996,0.0
2019-08-23,-0.0,-0.5003377889301742,-0.0,1.0,-0.565289774646528,-0.34715050909617334,0.0
2019-08-26,-0.0,-0.49837305005263666,-0.0,1.0,-0.5607713656809264,-0.33342903627141357,0.0
2019-08-27,-0.0,-0.4944174815310685,-0.0,1.0,-0.5546417385899061,-0.3417170727042341,0.0
2019-08-28,-0.0,-0.48353958622007737,-0.0,1.0,-0.5670361699077835,-0.3384538200582923,0.0
2019-08-29,-0.0,-0.4831964865380943,-0.0,1.0,-0.5696486538094329,-0.33401756730952836,0.0
2019-08-30,-0.0,-0.4758536933847693,-0.0,1.0,-0.5775110730104301,-0.3279277992094109,0.0
2019-09-03,-0.0,-0.47474867787888897,-0.0,1.0,-0.5753728143313164,-0.33207870789461147,0.0
2019-09-04,-0.0,-0.47232006854531605,-0.0,1.0,-0.5754236481340442,-0.3323257806549886,0.0
2019-09-05,-0.0,-0.46098616328277303,-0.0,1.0,-0.5725357805144786,-0.34392087870286725,0.0
2019-09-06,-0.0,-0.46230031188248455,-0.0,1.0,-0.5711972954312787,-0.34728471775825537,0.0
2019-09-09,-0.0,-0.4623238766184311,-0.0,1.0,-0.5713775704493527,-0.3463442498095964,0.0
2019-09-10,-0.0,-0.47293536158164984,-0.0,1.0,-0.5168194251163684,-0.40959259081529825,0.0
2019-09-11,-0.0,-0.4655805360270653,-0.0,1.0,-0.5302444993641577,-0.4035799121817789,0.0
2019-09-12,-0.0,-0.4681545476361891,-0.0,1.0,-0.5290376769858411,-0.40259179265658745,0.0
2019-09-13,-0.0,-0.4703455884116363,-0.0,1.0,-0.5157445379763532,-0.4121639446482961,0.0
2019-09-16,-0.0,-0.4719428971038607,-0.0,1.0,-0.5203404953097495,-0.41913236393450526,0.0
2019-09-17,-0.0,-0.47260934561411966,-0.0,1.0,-0.5207358827217051,-0.41780392535082217,0.0
2019-09-18,-0.0,-0.45784554608084016,-0.0,1.0,-0.5177771354241942,-0.4332273449920509,0.0
