Date,HYI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.07963778453141475,-0.15305774359610494,-0.0,-0.18802332072195,-0.12986106803944675,0.0
2018-11-05,1.0,-0.07988275797897089,-0.1524921683570609,-0.0,-0.18802146335411435,-0.13043950249682085,0.0
2018-11-06,1.0,-0.0771814167547733,-0.15128428384849804,-0.0,-0.19142981528702033,-0.13492754524535108,0.0
2018-11-07,1.0,-0.07761105657613862,-0.15195001480234968,-0.0,-0.19283566275573008,-0.13574533725985136,0.0
2018-11-08,1.0,-0.06681417983195878,-0.15259875903260248,-0.0,-0.18934810528107449,-0.1385953239358163,0.0
2018-11-09,1.0,-0.0670216388570721,-0.15275670990310497,-0.0,-0.18928582484598955,-0.1387796799058911,0.0
2018-11-12,1.0,-0.06687207754002415,-0.15350075867835136,-0.0,-0.18908122503328897,-0.13886910475954542,0.0
2018-11-13,1.0,-0.05746420954105353,-0.15034294394746128,-0.0,-0.18997713707016925,-0.1366405302972181,0.0
2018-11-14,1.0,-0.057080569884549244,-0.1509150085973962,-0.0,-0.1902020388111029,-0.13705170719724882,0.0
2018-11-15,1.0,-0.05689573205330716,-0.1506893431686782,-0.0,-0.1904090051681568,-0.13556826721057555,0.0
2018-11-16,1.0,-0.05629768068874658,-0.14899353534115628,-0.0,-0.19007935292135175,-0.1365391096540948,0.0
2018-11-19,1.0,-0.06149415551414535,-0.15032418030893382,-0.0,-0.19016524725486272,-0.13806539047941724,0.0
2018-11-20,1.0,-0.05019222227327728,-0.14683943696487922,-0.0,-0.1910888511081499,-0.14351575303649927,0.0
2018-11-21,1.0,-0.052027695351137486,-0.14410712927033403,-0.0,-0.18974358974358974,-0.13584417560678688,0.0
2018-11-23,1.0,-0.05196723308362263,-0.1453498995066691,-0.0,-0.1894147024788355,-0.13589439064498446,0.0
2018-11-26,1.0,-0.05144214662077787,-0.14867663631102854,-0.0,-0.18821003258916336,-0.1345445131422654,0.0
2018-11-27,1.0,-0.04980714914811553,-0.14870774744130957,-0.0,-0.1868679199441188,-0.13311264311962828,0.0
2018-11-28,1.0,-0.04865884070312025,-0.1543853780183687,-0.0,-0.18520771242625145,-0.13233684082476735,0.0
2018-11-29,1.0,-0.04204907994012429,-0.15159441764821507,-0.0,-0.18460166019021124,-0.13376778505224005,0.0
2018-11-30,1.0,-0.04234404536862004,-0.1520453686200378,-0.0,-0.18578449905482042,-0.1321134215500945,0.0
2018-12-03,1.0,-0.04185877764508473,-0.15215189490710646,-0.0,-0.18571147828453083,-0.13197079409230397,0.0
2018-12-04,1.0,-0.04267203536072175,-0.15191789531046593,-0.0,-0.1867185371317853,-0.13242105900517695,0.0
2018-12-06,1.0,-0.04256360804094651,-0.13163711890809288,-0.0,-0.18648468214524144,-0.12288405904606482,0.0
2018-12-07,1.0,-0.03547284693100927,-0.13536987568834039,-0.0,-0.1906161858854781,-0.1308779417690161,0.0
2018-12-10,1.0,-0.029207026274474957,-0.13546017358334073,-0.0,-0.19051215972037086,-0.12592197636185906,0.0
2018-12-11,1.0,-0.027456733048838312,-0.13629089615931722,-0.0,-0.1901375059269796,-0.12785976766239923,0.0
2018-12-12,1.0,-0.026513241792461225,-0.1368812835493342,-0.0,-0.19017467896438212,-0.1292742963907589,0.0
2018-12-13,1.0,-0.026572949567744707,-0.13677951273040023,-0.0,-0.19028129958331477,-0.12924655604490115,0.0
2018-12-14,1.0,-0.02726706601031967,-0.13501571674277918,-0.0,-0.19121048573631455,-0.12923314156930193,0.0
2018-12-17,1.0,-0.026724342261199338,-0.13465868689262858,-0.0,-0.19098127518369284,-0.12901457691396065,0.0
2018-12-18,1.0,-0.027869584635998215,-0.13814202769093345,-0.0,-0.1935834449903231,-0.12917969331546822,0.0
2018-12-19,1.0,-0.02894364624432368,-0.1378843147472642,-0.0,-0.19304697387031935,-0.128995756718529,0.0
2018-12-20,1.0,-0.02906405407819898,-0.13777135880408564,-0.0,-0.19307048628688844,-0.12903129745987316,0.0
2018-12-21,1.0,-0.02856716640560901,-0.13798761840829418,-0.0,-0.1935705228611919,-0.1316327291713284,0.0
2018-12-24,1.0,-0.02249291532515319,-0.1306844315197555,-0.0,-0.19215418626389114,-0.13838484250508168,0.0
2018-12-26,1.0,-0.024084849377623924,-0.1360683508875304,-0.0,-0.18073212049790086,-0.13219415187449363,0.0
2018-12-27,1.0,-0.0199819141798664,-0.13215775502464921,-0.0,-0.17276333829234852,-0.1336162889063913,0.0
2018-12-28,1.0,-0.015419693360031572,-0.13835338137067188,-0.0,-0.17471754921878427,-0.13309168505824406,0.0
2018-12-31,1.0,-0.01240287347896203,-0.1440551238821287,-0.0,-0.17607388945902358,-0.13352880809265502,0.0
2019-01-02,1.0,-0.010113891209709335,-0.14446740835202204,-0.0,-0.17570320859534175,-0.1355114843967577,0.0
2019-01-03,1.0,-0.0063470608113071715,-0.14655539720553018,-0.0,-0.17391240468389582,-0.14241217695370467,0.0
2019-01-04,1.0,-0.0,-0.14914718703373217,-0.0,-0.16870483602001113,-0.14494894824610163,0.0
2019-01-07,1.0,-0.0,-0.1462881778062599,-0.0,-0.1674507347907776,-0.14273438296508834,0.0
2019-01-08,1.0,-0.0,-0.1565769970207957,-0.0,-0.16434053919194586,-0.14667077591394062,0.0
2019-01-09,1.0,-0.0,-0.15903178872183768,-0.0,-0.16486633452375704,-0.14576076892553239,0.0
2019-01-10,1.0,-0.0,-0.158807365064437,-0.0,-0.16503798621622018,-0.1456407694229328,0.0
2019-01-11,1.0,-0.0,-0.15896675281954886,-0.0,-0.16467927631578946,-0.14486900845864661,0.0
2019-01-14,1.0,-0.0,-0.1583360301256215,-0.0,-0.16299902915477626,-0.14964255244035185,0.0
2019-01-15,1.0,-0.0,-0.15842501617932575,-0.0,-0.16329352238630346,-0.14912925810437133,0.0
2019-01-16,1.0,-0.0,-0.1586907316499603,-0.0,-0.15948440577324435,-0.15159175754725301,0.0
2019-01-17,1.0,-0.0,-0.15907455012853472,-0.0,-0.1591333088505325,-0.1507601909658465,0.0
2019-01-18,1.0,-0.0,-0.15886719499417068,-0.0,-0.1611989197325895,-0.15570903617124895,0.0
2019-01-22,1.0,-0.0,-0.14202226602626392,-0.0,-0.12748827007968017,-0.11864571476165357,0.0
2019-01-23,1.0,-0.0,-0.1379319912873375,-0.0,-0.1281788038124835,-0.1212558442819684,0.0
2019-01-24,1.0,-0.0,-0.1369762245138725,-0.0,-0.13042512734389097,-0.12054296381629169,0.0
2019-01-25,1.0,-0.0,-0.12799824659936163,-0.0,-0.12983383789263162,-0.11201216421692853,0.0
2019-01-28,1.0,-0.0,-0.12259312085139064,-0.0,-0.13835097920895276,-0.1104970102583795,0.0
2019-01-29,1.0,-0.0,-0.12657105036913713,-0.0,-0.1308151039179028,-0.10727493552040829,0.0
2019-01-30,1.0,-0.0,-0.1257983514383973,-0.0,-0.13043834270429608,-0.1084666193569518,0.0
2019-01-31,1.0,-0.0,-0.13056171419915447,-0.0,-0.14699037415481225,-0.09953592134073289,0.0
2019-02-01,1.0,-0.0,-0.13196241506718515,-0.0,-0.15476800022141343,-0.0971174736725572,0.0
2019-02-04,1.0,-0.0,-0.13027319373179863,-0.0,-0.1520038829565941,-0.10449313548744973,0.0
2019-02-05,1.0,-0.0,-0.1380532203154311,-0.0,-0.15105954283332176,-0.10043771277704439,0.0
2019-02-06,1.0,-0.0,-0.13860092826769682,-0.0,-0.15152441566382258,-0.09948306050415497,0.0
2019-02-07,1.0,-0.0,-0.1386545863846699,-0.0,-0.15042452371357504,-0.10053777635729472,0.0
2019-02-08,1.0,-0.0,-0.13610844095234115,-0.0,-0.15238015630877252,-0.10463771750184589,0.0
2019-02-11,1.0,-0.0,-0.13307199754474563,-0.0,-0.1513469023338867,-0.11061200005580124,0.0
2019-02-12,1.0,-0.0,-0.13624682253694237,-0.0,-0.14972485264951538,-0.11072934998184308,0.0
2019-02-13,1.0,-0.0,-0.14213226352059719,-0.0,-0.1476397489481262,-0.10806692852849496,0.0
2019-02-14,1.0,-0.0,-0.14057405152749206,-0.0,-0.14911065395972403,-0.10975831619015632,0.0
2019-02-15,1.0,-0.0,-0.15554336049080444,-0.0,-0.14529950609987757,-0.1062799893058663,0.0
2019-02-19,1.0,-0.0,-0.1490387995893628,-0.0,-0.15197794934537118,-0.10527500035157293,0.0
2019-02-20,1.0,-0.0,-0.1515752740371762,-0.0,-0.1493238774677417,-0.10623777562018939,0.0
2019-02-21,1.0,-0.0,-0.14801631963984244,-0.0,-0.15028137310073156,-0.10856781091727631,0.0
2019-02-22,1.0,-0.0,-0.14660091581542797,-0.0,-0.1507573089115886,-0.11158858753082072,0.0
2019-02-25,1.0,-0.0,-0.14798098418178218,-0.0,-0.15489968589943123,-0.11197260816661479,0.0
2019-02-26,1.0,-0.0,-0.14631832342112716,-0.0,-0.15563579722458226,-0.11407533276692156,0.0
2019-02-27,1.0,-0.0,-0.14746648167287246,-0.0,-0.15303045318760353,-0.11527189840442853,0.0
2019-02-28,1.0,-0.0,-0.15190106788819083,-0.0,-0.15809850665834668,-0.10817863372711414,0.0
2019-03-01,1.0,-0.0,-0.15383960859391616,-0.0,-0.1549032120825356,-0.10940934552932,0.0
2019-03-04,1.0,-0.0,-0.15431486467337396,-0.0,-0.1483066458835199,-0.1143970525719144,0.0
2019-03-05,1.0,-0.0,-0.1522216710367798,-0.0,-0.1516830841187726,-0.11342923960031182,0.0
2019-03-06,1.0,-0.0,-0.15197469216364978,-0.0,-0.14709470578221642,-0.11953129433127163,0.0
2019-03-07,1.0,-0.0,-0.15957401369648475,-0.0,-0.13834588607144382,-0.12583111465466917,0.0
2019-03-08,1.0,-0.0,-0.15823271443216766,-0.0,-0.14120344002733795,-0.12441622052625582,0.0
2019-03-11,1.0,-0.0,-0.1577158590624238,-0.0,-0.13894425881576872,-0.1373954942423243,0.0
2019-03-12,1.0,-0.0,-0.1500905718968343,-0.0,-0.1421835015382846,-0.1453607061732655,0.0
2019-03-13,1.0,-0.0,-0.15441781266684945,-0.0,-0.14281591364954763,-0.14578853951716475,0.0
2019-03-14,1.0,-0.0,-0.15443330207055767,-0.0,-0.1430344131015078,-0.1454440516557247,0.0
2019-03-15,1.0,-0.0,-0.15278420261362322,-0.0,-0.1433445125477044,-0.14945935006360586,0.0
2019-03-18,1.0,-0.0,-0.15583925173921254,-0.0,-0.1453967147400985,-0.15113357442667713,0.0
2019-03-19,1.0,-0.0,-0.15645238753620236,-0.0,-0.14444557639970312,-0.15447308291248854,0.0
2019-03-20,1.0,-0.0,-0.15595421848152138,-0.0,-0.144537961965227,-0.1556484258962635,0.0
2019-03-21,1.0,-0.0,-0.15551734689417013,-0.0,-0.1645805708956855,-0.1370120502994361,0.0
2019-03-22,1.0,-0.0,-0.15482054890921884,-0.0,-0.16996539995308468,-0.14130307295331926,0.0
2019-03-25,1.0,-0.0,-0.1451860068010333,-0.0,-0.1728279747223398,-0.14144981683912494,0.0
2019-03-26,1.0,-0.0,-0.1396998355263158,-0.0,-0.17133164943609022,-0.15748355263157895,0.0
2019-03-27,1.0,-0.0,-0.1366324718589941,-0.0,-0.17382115968828424,-0.15713468057940386,0.0
2019-03-28,1.0,-0.0,-0.13509266602050107,-0.0,-0.17077862954151615,-0.1627015596087761,0.0
2019-03-29,1.0,-0.0,-0.13769287288758267,-0.0,-0.17056576047024247,-0.16124908155767817,0.0
2019-04-01,1.0,-0.0,-0.13223786014295189,-0.0,-0.17211701422150175,-0.16937587502763246,0.0
2019-04-02,1.0,-0.0,-0.13840356790650435,-0.0,-0.1822958830715789,-0.15120917293454422,0.0
2019-04-03,1.0,-0.0,-0.13794779637049256,-0.0,-0.1885311100636342,-0.146535470186189,0.0
2019-04-04,1.0,-0.0,-0.1385695570896566,-0.0,-0.1880271427940592,-0.14535525560445708,0.0
2019-04-05,1.0,-0.0,-0.13883978551646928,-0.0,-0.18701019386011433,-0.1472511932119498,0.0
2019-04-08,1.0,-0.0,-0.1373958118575678,-0.0,-0.18784790740140783,-0.147380202044002,0.0
2019-04-09,1.0,-0.0,-0.1299877383994918,-0.0,-0.20345393036001833,-0.14385959728767486,0.0
2019-04-10,1.0,-0.0,-0.12839892533435682,-0.0,-0.2070798027811402,-0.1407103421806265,0.0
2019-04-11,1.0,-0.0,-0.11976490046665486,-0.0,-0.21554728572272433,-0.14144367653139583,0.0
2019-04-12,1.0,-0.0,-0.12207276017025818,-0.0,-0.2209204028059976,-0.14009224791255728,0.0
2019-04-15,1.0,-0.0,-0.12279269921353315,-0.0,-0.2189939160112776,-0.1420982341593708,0.0
2019-04-16,1.0,-0.0,-0.12013054442960984,-0.0,-0.22036789793799136,-0.14296098501705978,0.0
2019-04-17,1.0,-0.0,-0.11560273159144893,-0.0,-0.2309233966745843,-0.13803444180522564,0.0
2019-04-18,1.0,-0.0,-0.11662980390992622,-0.0,-0.23238380809595202,-0.13537785562664212,0.0
2019-04-22,1.0,-0.0,-0.11792712502417758,-0.0,-0.23344393030902683,-0.1364955141271518,0.0
2019-04-23,1.0,-0.0,-0.12157195363302233,-0.0,-0.23751915837090606,-0.12895257652188147,0.0
2019-04-24,1.0,-0.0,-0.11907382071262863,-0.0,-0.23719588364761168,-0.1308369519957171,0.0
2019-04-25,1.0,-0.0,-0.11683188949420976,-0.0,-0.24046619630258106,-0.13119585603286596,0.0
2019-04-26,1.0,-0.0,-0.11521149432139982,-0.0,-0.24009598473783053,-0.13513876054490714,0.0
2019-04-29,1.0,-0.0,-0.11245697939480626,-0.0,-0.23938080126342767,-0.13806820721405266,0.0
2019-04-30,1.0,-0.0,-0.11356885923670504,-0.0,-0.23734682607203092,-0.14164390513291245,0.0
2019-05-01,1.0,-0.0,-0.10972236757516408,-0.0,-0.23716118229252323,-0.14817528069729546,0.0
2019-05-02,1.0,-0.0,-0.10677796227318284,-0.0,-0.23246421038459814,-0.15666651707579768,0.0
2019-05-03,1.0,-0.0,-0.10463706962337839,-0.0,-0.23424757971600008,-0.15744190570244349,0.0
2019-05-06,1.0,-0.0,-0.101357006217121,-0.0,-0.235906862745098,-0.15722142515542803,0.0
2019-05-07,1.0,-0.0,-0.09803774827498467,-0.0,-0.23868823996048555,-0.16001855981799407,0.0
2019-05-08,1.0,-0.0,-0.09747021576688773,-0.0,-0.23735858116015962,-0.1656513519190949,0.0
2019-05-09,1.0,-0.0,-0.09706989932936251,-0.0,-0.2404993023569832,-0.16273836136407965,0.0
2019-05-10,1.0,-0.0,-0.09746951265243674,-0.0,-0.24008879955600224,-0.16243418782906086,0.0
2019-05-13,1.0,-0.0,-0.09676306991109312,-0.0,-0.23860927450186661,-0.1638855155249704,0.0
2019-05-14,1.0,-0.0,-0.08886161950226719,-0.0,-0.24210227017643626,-0.16552683956122893,0.0
2019-05-15,1.0,-0.0,-0.0922912656400385,-0.0,-0.24284167468719925,-0.16871691530317612,0.0
2019-05-16,1.0,-0.0,-0.09454572849178847,-0.0,-0.24022901913515143,-0.17193008889558536,0.0
2019-05-17,1.0,-0.0,-0.09212371631505134,-0.0,-0.23784175048632997,-0.1780344728786211,0.0
2019-05-20,1.0,-0.0,-0.09321727061521286,-0.0,-0.23751621760251032,-0.1778806987900914,0.0
2019-05-21,1.0,-0.0,-0.09239425571713028,-0.0,-0.23826404392686903,-0.1778193447173113,0.0
2019-05-22,1.0,-0.0,-0.09127409397593998,-0.0,-0.2392869541591825,-0.17885013056406696,0.0
2019-05-23,1.0,-0.0,-0.09433990712261021,-0.0,-0.2432452807430191,-0.1701646462818889,0.0
2019-05-24,1.0,-0.0,-0.08457928461839295,-0.0,-0.24596131283655728,-0.1736259438645047,0.0
2019-05-28,1.0,-0.0,-0.08995466116374701,-0.0,-0.2433234421364985,-0.17299552636731988,0.0
2019-05-29,1.0,-0.0,-0.08922858694996076,-0.0,-0.24367718959377074,-0.17611818675680568,0.0
2019-05-30,1.0,-0.0,-0.08976121071153469,-0.0,-0.2450875258650637,-0.17551994441843255,0.0
2019-05-31,1.0,-0.0,-0.08882478212931777,-0.0,-0.24570677702427163,-0.1758371218414415,0.0
2019-06-03,1.0,-0.0,-0.0862844933400009,-0.0,-0.24524556378900156,-0.18382809777090817,0.0
2019-06-04,1.0,-0.0,-0.08537695763020517,-0.0,-0.26449253368945,-0.16767330338715553,0.0
2019-06-05,1.0,-0.0,-0.08151434034416825,-0.0,-0.26383173996175907,-0.1842906309751434,0.0
2019-06-06,1.0,-0.0,-0.0804739001490542,-0.0,-0.284186425311554,-0.17198088418335206,0.0
2019-06-07,1.0,-0.0,-0.08655766925842834,-0.0,-0.27954147330895235,-0.1705184547773441,0.0
2019-06-10,1.0,-0.0,-0.08738953354337971,-0.0,-0.27944363328978716,-0.17009144701452394,0.0
2019-06-11,1.0,-0.0,-0.08760246689531075,-0.0,-0.28309315451930916,-0.16725365651097338,0.0
2019-06-12,1.0,-0.0,-0.08703609714083575,-0.0,-0.28299420169488915,-0.16799704701702578,0.0
2019-06-13,1.0,-0.0,-0.09159517612087421,-0.0,-0.2819474178692994,-0.16664869776826283,0.0
2019-06-14,1.0,-0.0,-0.09002710360970802,-0.0,-0.2859584821978563,-0.16399223851176542,0.0
2019-06-17,1.0,-0.0,-0.08942238100371117,-0.0,-0.28614545958514914,-0.16432344199941482,0.0
2019-06-18,1.0,-0.0,-0.09149682901299182,-0.0,-0.28374176466966317,-0.16407548796256388,0.0
2019-06-19,1.0,-0.0,-0.09344975480776621,-0.0,-0.2838849518070437,-0.15993605017601573,0.0
2019-06-20,1.0,-0.0,-0.09787102746066029,-0.0,-0.28440296204875043,-0.16045973464979946,0.0
2019-06-21,1.0,-0.0,-0.09704204227421025,-0.0,-0.2894252624742938,-0.15978847432467955,0.0
2019-06-24,1.0,-0.0,-0.08657317734562642,-0.0,-0.28981173006895483,-0.17314635469125284,0.0
2019-06-25,1.0,-0.0,-0.09016748707470357,-0.0,-0.28660103402371445,-0.17117117117117114,0.0
2019-06-26,1.0,-0.0,-0.0881519980082161,-0.0,-0.29943669861819994,-0.16849246856716046,0.0
2019-06-27,1.0,-0.0,-0.08791739347121855,-0.0,-0.30362260154497883,-0.16589833042611513,0.0
2019-06-28,1.0,-0.0,-0.0827055967129428,-0.0,-0.30757019236755273,-0.16608043329390526,0.0
2019-07-01,1.0,-0.0,-0.0799228459875247,-0.0,-0.3137337253254935,-0.16185231850918536,0.0
2019-07-02,1.0,-0.0,-0.07818111154294598,-0.0,-0.31420132141469104,-0.16222308589195492,0.0
2019-07-03,1.0,-0.0,-0.06905422682341203,-0.006688702485266146,-0.32180610558483275,-0.16158907356013597,0.0
2019-07-05,1.0,-0.0,-0.05861091203689278,-0.01120181971146356,-0.3231545819960739,-0.16500482971364472,0.0
2019-07-08,1.0,-0.0,-0.057475921827759256,-0.012046878409126329,-0.3237695976062089,-0.16518093694479943,0.0
2019-07-09,1.0,-0.0,-0.05590516838530795,-0.012149911212187295,-0.323421290382878,-0.16622013146827003,0.0
2019-07-10,1.0,-0.0,-0.05782678440717034,-0.012942110919030041,-0.3215748571072591,-0.1650547431045492,0.0
2019-07-11,1.0,-0.0,-0.05650668911965572,-0.017744098294196525,-0.32176380702903296,-0.16322075654099227,0.0
2019-07-12,1.0,-0.0,-0.06290249645257363,-0.016887308789820834,-0.31914362788666945,-0.16037485771311843,0.0
2019-07-15,1.0,-0.0,-0.06749461728086872,-0.020095484756763506,-0.31513090148843886,-0.15748744032202705,0.0
2019-07-16,1.0,-0.0,-0.06719515620611093,-0.022237133672482135,-0.3145032926562842,-0.15656502606036019,0.0
2019-07-17,1.0,-0.0,-0.07098486030903699,-0.020352739191509286,-0.31401592008740437,-0.1554393631965038,0.0
2019-07-18,1.0,-0.0,-0.07175824861223726,-0.023404852491735795,-0.3122310235140024,-0.151889852179879,0.0
2019-07-19,1.0,-0.0,-0.07189878946711593,-0.02500623986022713,-0.31037064769749156,-0.1526893797578934,0.0
2019-07-22,1.0,-0.0,-0.06828506752009993,-0.021060026539692453,-0.3091874170634611,-0.16261025681055344,0.0
2019-07-23,1.0,-0.0,-0.06865117150305168,-0.01983984515242808,-0.3088834428609338,-0.1635733574762343,0.0
2019-07-24,1.0,-0.0,-0.069423445609988,-0.023161930888289665,-0.30627990710288827,-0.15982667518743085,0.0
2019-07-25,1.0,-0.0,-0.06585605081658388,-0.0258597873301054,-0.3068611729538696,-0.15830362286123523,0.0
2019-07-26,1.0,-0.0,-0.06460302383881164,-0.024710773398938075,-0.30830076452361305,-0.1594600065397132,0.0
2019-07-29,1.0,-0.0,-0.07175698633126042,-0.02509312510715232,-0.3086298530259815,-0.1531148205296052,0.0
2019-07-30,1.0,-0.0,-0.073923284508712,-0.025488636186375903,-0.3080318841936138,-0.1524482505810598,0.0
2019-07-31,1.0,-0.0,-0.06208925330162108,-0.026804155974212932,-0.3144833197721725,-0.16137259810978283,0.0
2019-08-01,1.0,-0.0,-0.07026841126170488,-0.01753974581437884,-0.32070221513545627,-0.1547468304960215,0.0
2019-08-02,1.0,-0.0,-0.06556608930607401,-0.025130023271432364,-0.31869367610539306,-0.1524513096037609,0.0
2019-08-05,1.0,-0.0,-0.06551180118402349,-0.024711413799028414,-0.31881160280541715,-0.15300145269373153,0.0
2019-08-06,1.0,-0.0,-0.06651718983557549,-0.026968111609367212,-0.3093391878425511,-0.15424140508221224,0.0
2019-08-07,1.0,-0.0,-0.06582074021153338,-0.02264432261170733,-0.3077639896252349,-0.15687949430785716,0.0
2019-08-08,1.0,-0.0,-0.06311391063020363,-0.016230627709002465,-0.3148991237643831,-0.1648944463500577,0.0
2019-08-09,1.0,-0.0,-0.05699288753610586,-0.013867751653880798,-0.30816535702084047,-0.17391371866944128,0.0
2019-08-12,1.0,-0.0,-0.05448593636067456,-0.01998231379058908,-0.3122081387591728,-0.1647454892408893,0.0
2019-08-13,1.0,-0.0,-0.048240178460775815,-0.019519147354071138,-0.3135766513818317,-0.167802701697856,0.0
2019-08-14,1.0,-0.0,-0.055109229675864416,-0.02016191329604796,-0.3040509223495968,-0.16565213360936873,0.0
2019-08-15,1.0,-0.0,-0.05816028303337949,-0.026303645592985696,-0.29767728041839714,-0.15608367943393325,0.0
2019-08-16,1.0,-0.0,-0.05625759977835583,-0.027782480875494467,-0.29994304976219427,-0.15521248595484,0.0
2019-08-19,1.0,-0.0,-0.05192331326041538,-0.02826594568022613,-0.30176969399041415,-0.15423374708123389,0.0
2019-08-20,1.0,-0.0,-0.051555242139473566,-0.032131961797304966,-0.2974199383728595,-0.15192163235271575,0.0
2019-08-21,1.0,-0.0,-0.057373904770673174,-0.02940048182418021,-0.30265923982261506,-0.1450229403550768,0.0
2019-08-22,1.0,-0.0,-0.058245280414679405,-0.02812581471314429,-0.30340300887941474,-0.14380357937031302,0.0
2019-08-23,1.0,-0.0,-0.058698217597204554,-0.026283927723030235,-0.3031770601848304,-0.1444313322809545,0.0
2019-08-26,1.0,-0.0,-0.0538509515189315,-0.027503536820968403,-0.30068302478056497,-0.1391758066233628,0.0
2019-08-27,1.0,-0.0,-0.05065680320258154,-0.02298430674155593,-0.3007595476201348,-0.14773886174406745,0.0
2019-08-28,1.0,-0.0,-0.0552037025759698,-0.01915230497533646,-0.29996650630290483,-0.14811826319956153,0.0
2019-08-29,1.0,-0.0,-0.0496886845590586,-0.023154561646546605,-0.3046781044010413,-0.1447883207234088,0.0
2019-08-30,1.0,-0.0,-0.04366652992387985,-0.02561648206390446,-0.3098287676436179,-0.1402525183463239,0.0
2019-09-03,1.0,-0.0,-0.046265616925555524,-0.028315651883150442,-0.30876675684712895,-0.13654740553849895,0.0
2019-09-04,1.0,-0.0,-0.03775592406256175,-0.030794485567934824,-0.30954081865300725,-0.141873508534602,0.0
2019-09-05,1.0,-0.0,-0.04046260320543953,-0.029929577464788734,-0.3104966002914036,-0.1368382710053424,0.0
2019-09-06,1.0,-0.0,-0.03918953733311107,-0.03217300377347053,-0.31218270265355297,-0.13190476912119056,0.0
2019-09-09,1.0,-0.0,-0.0396732788798133,-0.0323235690796951,-0.3120974707905863,-0.13130976374850356,0.0
2019-09-10,1.0,-0.0,-0.039927844896845484,-0.030317270232988223,-0.31282875289908896,-0.1328048022556049,0.0
