Date,EGAN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-1.8690271570986594,-3.115389022573622,-0.6069668843818037,-2.529620717314083,-2.3376876360719607,0.0
2018-10-22,1.0,-1.8708791208791211,-3.1010760073260073,-0.5968406593406593,-2.535370879120879,-2.342834249084249,0.0
2018-10-23,1.0,-1.8757586167410971,-3.100767204855147,-0.6068933928775907,-2.5285697927401807,-2.338829726325432,0.0
2018-10-24,1.0,-1.8751714677640603,-3.0937357110196615,-0.590877914951989,-2.5302926383173294,-2.3412208504801097,0.0
2018-10-25,1.0,-1.7419774501300953,-2.899501300954033,-0.5290546400693842,-2.4790763226366,-2.191673894189072,0.0
2018-10-26,1.0,-1.695953880644817,-2.856304046119355,-0.47090850859400024,-2.489484359987189,-2.1632326251734812,0.0
2018-10-29,1.0,-1.656154090379934,-2.8691925071436133,-0.4291459413694571,-2.4651285850354534,-2.1635093660704836,0.0
2018-10-30,1.0,-1.6485829103214888,-2.86992385786802,-0.42142554991539755,-2.4659475465313028,-2.169416243654822,0.0
2018-10-31,1.0,-1.6452522720150424,-2.8013162018176123,-0.4189909119398308,-2.4423900553640445,-2.138096730387548,0.0
2018-11-01,1.0,-1.63431668925258,-2.8094443865318466,-0.40394037318878345,-2.4410507661836753,-2.135619722714479,0.0
2018-11-02,1.0,-1.6463780097137541,-2.7289449209465744,-0.386793427715201,-2.4547897075539944,-2.1168750645861323,0.0
2018-11-05,1.0,-1.6378792585689137,-2.772082427254841,-0.3851092471782127,-2.4629802216009113,-2.097131614372994,0.0
2018-11-06,1.0,-1.6434485613744565,-2.775305319809563,-0.3830469882012006,-2.457979714344856,-2.0900434692610226,0.0
2018-11-07,1.0,-1.6371910228565518,-2.7737097941876097,-0.39331885406970735,-2.4514427551970215,-2.086668735132899,0.0
2018-11-08,1.0,-1.5793456032719835,-2.78159509202454,-0.3276073619631902,-2.4333333333333336,-2.1030674846625765,0.0
2018-11-09,1.0,-1.5806649616368287,-2.7837340153452685,-0.32634271099744244,-2.434782608695652,-2.104757033248082,0.0
2018-11-12,1.0,-1.6071946921003524,-2.7719261870205267,-0.3151565415716359,-2.5220816918930127,-2.1505287165664524,0.0
2018-11-13,1.0,-1.562544674767691,-2.751046665985908,-0.258654140712754,-2.514244868783825,-2.124885122025937,0.0
2018-11-14,1.0,-1.562544674767691,-2.751250893495354,-0.2579393444296947,-2.5146533238027162,-2.124885122025937,0.0
2018-11-15,1.0,-1.563124617581073,-2.754640016316541,-0.2518866000407914,-2.52212930858658,-2.1060575158066492,0.0
2018-11-16,1.0,-1.5530748934442866,-2.727623300182667,-0.24294702658818754,-2.513801501928151,-2.110716460320682,0.0
2018-11-19,1.0,-1.5586859235150528,-2.7277257933279087,-0.26200162733930027,-2.5109845402766475,-2.111472742066721,0.0
2018-11-20,1.0,-1.5138972809667672,-2.7133937562940584,-0.20211480362537765,-2.514904330312185,-2.126183282980866,0.0
2018-11-21,1.0,-1.514808189226794,-2.6806797853309483,-0.20979924468296562,-2.4893659312263963,-2.0438282647584973,0.0
2018-11-23,1.0,-1.5121951219512193,-2.656553638707119,-0.21554630180448145,-2.490382708705136,-2.0400555225064445,0.0
2018-11-26,1.0,-1.5118008726695755,-2.6698730662435546,-0.2120190400634669,-2.4869099563665213,-2.03609678698929,0.0
2018-11-27,1.0,-1.4988655420735917,-2.684127453881819,-0.17352273848278585,-2.4812074578277596,-2.0271283417184573,0.0
2018-11-28,1.0,-1.4984214680347274,-2.687943962115233,-0.17363851617995266,-2.47938042620363,-2.026440410418311,0.0
2018-11-29,1.0,-1.4352211016291698,-2.650213343677269,-0.1134600465477114,-2.467610550814585,-2.030934833204034,0.0
2018-11-30,1.0,-1.4361062633313944,-2.6508629047896064,-0.1112080667054489,-2.46926507659492,-2.028020166763622,0.0
2018-12-03,1.0,-1.4355667603994957,-2.6570348104334336,-0.09822554057985068,-2.4741588286628526,-2.0316105885775237,0.0
2018-12-04,1.0,-1.411713540156567,-2.665216971102735,-0.10157533584613897,-2.4618730066685997,-2.0242582391031214,0.0
2018-12-06,1.0,-1.3416126042632068,-2.459870250231696,-0.17405004633920299,-2.3967562557924005,-1.895551436515292,0.0
2018-12-07,1.0,-1.3452877397831524,-2.458252247243073,-0.17774070985080156,-2.395422111018441,-1.8902789361504957,0.0
2018-12-10,1.0,-1.286477032127405,-2.4930498020804563,-0.13992451440670164,-2.4207861548375216,-1.8653226548835495,0.0
2018-12-11,1.0,-1.293224083962438,-2.488676118578531,-0.14647394586632298,-2.421469342662493,-1.8564721045847912,0.0
2018-12-12,1.0,-1.292633517495396,-2.4894106813996313,-0.14604051565377532,-2.4216390423572745,-1.8582872928176795,0.0
2018-12-13,1.0,-1.2887110129726747,-2.477228815898427,-0.1520839083632349,-2.429662342441807,-1.8527923452019506,0.0
2018-12-14,1.0,-1.2906901939160005,-2.4517048065435163,-0.16515026192445548,-2.43424317617866,-1.8486352357320097,0.0
2018-12-17,1.0,-1.2602425133198605,-2.469318390593423,-0.12511482638250965,-2.4231122542715418,-1.9083226162042992,0.0
2018-12-18,1.0,-1.2375760879440356,-2.438902516580358,-0.09693831198328337,-2.4105569183247026,-1.9011538112110475,0.0
2018-12-19,1.0,-1.228774228774229,-2.446810446810447,-0.09564109564109564,-2.4206024206024206,-1.908180908180908,0.0
2018-12-20,1.0,-1.2073005858494819,-2.4034249662009914,-0.12221721496169445,-2.402794051374493,-1.8772420009013069,0.0
2018-12-21,1.0,-1.1978719599427754,-2.398068669527897,-0.1094420600858369,-2.400482832618026,-1.8354792560801145,0.0
2018-12-24,1.0,-1.146749226006192,-2.342680229986732,-0.11729323308270677,-2.38062804068996,-1.8582927908005307,0.0
2018-12-26,1.0,-1.1525052557813595,-2.3678170988086897,-0.08987386124737211,-2.327697967764541,-1.8218290119131044,0.0
2018-12-27,1.0,-1.0637999339716078,-2.2065863321228125,-0.13742159128425224,-2.116375041267745,-1.7292835919445362,0.0
2018-12-28,1.0,-1.0587798845836767,-2.211706512778236,-0.13528441879637262,-2.113849958779885,-1.7245671887881284,0.0
2018-12-31,1.0,-1.0608509234828496,-2.2090204485488125,-0.1350593667546174,-2.1146108179419527,-1.7258410290237467,0.0
2019-01-02,1.0,-1.0595228267150996,-2.217369768017832,-0.11640386361760093,-2.1215223313795093,-1.7408569305704615,0.0
2019-01-03,1.0,-1.060798548094374,-2.2127536710113844,-0.12423692459990102,-2.120689655172414,-1.730902491338063,0.0
2019-01-04,1.0,-1.0093259162303665,-2.2259489528795813,-0.10732984293193717,-2.1007035340314135,-1.7373200261780104,0.0
2019-01-07,1.0,-0.9322983354673496,-2.150048015364917,-0.15677016645326505,-2.0794654289372603,-1.6839788732394367,0.0
2019-01-08,1.0,-0.933322698995055,-2.1205933960759293,-0.16310416334343597,-2.0853405646833627,-1.6733928856276918,0.0
2019-01-09,1.0,-0.9271871760108462,-2.097216683946088,-0.15846558736741365,-2.094505143950873,-1.697822792886195,0.0
2019-01-10,1.0,-0.930132397511565,-2.0899665018344233,-0.159355559100335,-2.1008135268782904,-1.6954857234008613,0.0
2019-01-11,1.0,-0.9272380649773612,-2.0278020494082134,-0.18643259988879182,-2.0899197712288506,-1.7120502025577886,0.0
2019-01-14,1.0,-0.9363405739654352,-2.0210084033613445,-0.19486285080069765,-2.085698430315522,-1.6898684001902646,0.0
2019-01-15,1.0,-0.931111111111111,-2.013809523809524,-0.20492063492063492,-2.084206349206349,-1.7024603174603175,0.0
2019-01-16,1.0,-0.9137917423225704,-1.9921844161995739,-0.21283650430251835,-2.065445646167206,-1.710270782347833,0.0
2019-01-17,1.0,-0.9199110122358175,-2.0155728587319244,-0.19394565390116003,-2.084220562529795,-1.7316065469569362,0.0
2019-01-18,1.0,-0.9113458153304529,-2.0009601536245802,-0.2172347575612098,-2.089854376700272,-1.7818851016162587,0.0
2019-01-22,1.0,-0.7435317759356946,-2.2260738507912583,-0.0,-2.4987021686343467,-1.9047977895001256,0.0
2019-01-23,1.0,-0.7377833753148615,-2.2011754827875736,-0.0,-2.523341729638959,-1.9340050377833753,0.0
2019-01-24,1.0,-0.7380832494125545,-2.2041792547834844,-0.0,-2.5147700570661295,-1.9351292379993286,0.0
2019-01-25,1.0,-0.729690808979246,-2.09428208386277,-0.0,-2.6642100804743754,-1.9828886065226599,0.0
2019-01-28,1.0,-0.7373412362404742,-2.0791701947502115,-0.0,-2.669432684165961,-1.9814563928873836,0.0
2019-01-29,1.0,-0.7285179513357154,-2.0796324655436447,-0.0,-2.683171686234473,-2.016419942147354,0.0
2019-01-30,1.0,-0.7358302122347066,-2.039617145235123,-0.0,-2.611319184352892,-1.9361631294215562,0.0
2019-01-31,1.0,-0.6945788156797331,-2.068223519599666,-0.0,-2.59674728940784,-1.9807339449541284,0.0
2019-02-01,1.0,-0.6829390621081668,-2.073810916994065,-0.0,-2.6010198110841762,-2.0013374571595755,0.0
2019-02-04,1.0,-0.6844652094109795,-2.0808443183714336,-0.0,-2.5937760720840983,-1.9838978808610046,0.0
2019-02-05,1.0,-0.674315010926206,-2.11716254832745,-0.0,-2.620944696587662,-1.9924357034795763,0.0
2019-02-06,1.0,-0.6695506089878203,-2.102309953800924,-0.0,-2.622847543049139,-2.005039899202016,0.0
2019-02-07,1.0,-0.6689342403628118,-2.103636516334929,-0.0,-2.622071050642479,-2.003779289493575,0.0
2019-02-08,1.0,-0.6698637051993942,-2.098603398956756,-0.0,-2.6386505132088174,-2.006141679286556,0.0
2019-02-11,1.0,-1.299926617045812,-2.3235139951776915,-0.892965719677115,-2.6019498899255686,-2.3649229478981026,0.0
2019-02-12,1.0,-1.300723497955332,-2.3472790185592953,-0.8696655132641292,-2.607947992031037,-2.359861591695502,0.0
2019-02-13,1.0,-1.2941238416175231,-2.373315080033698,-0.8833192923336141,-2.615838247683235,-2.3641533277169335,0.0
2019-02-14,1.0,-1.3022494455591933,-2.3492449044249657,-0.9080156299503644,-2.6289998943922273,-2.372267398880558,0.0
2019-02-15,1.0,-1.3037867569282844,-2.367886608842818,-0.9054368521260842,-2.6280939284958746,-2.3723291728368947,0.0
2019-02-19,1.0,-1.3318819031435853,-2.3481308411214954,-0.9157816482582839,-2.645497026338148,-2.378823279524214,0.0
2019-02-20,1.0,-1.3277417984924091,-2.362671196517677,-0.9099692111689138,-2.6398768446756558,-2.376579254697951,0.0
2019-02-21,1.0,-1.3308542286442842,-2.3616659583510415,-0.9147896302592435,-2.6405652358691034,-2.376859328516787,0.0
2019-02-22,1.0,-1.3301455743279142,-2.3563914568058655,-0.9251939220061629,-2.642333439591967,-2.3717989586653916,0.0
2019-02-25,1.0,-1.3183894613831935,-2.3427175183257196,-0.9409327525762243,-2.6469775841920744,-2.374694571337512,0.0
2019-02-26,1.0,-1.3180369662205225,-2.3423624389207562,-0.9412577012959421,-2.6468026343743363,-2.374123645634162,0.0
2019-02-27,1.0,-1.3210375252471565,-2.343573934304241,-0.9437652811735942,-2.650791963431487,-2.371212926544063,0.0
2019-02-28,1.0,-1.319221359429848,-2.34464418678864,-0.9450058504414425,-2.652696521646633,-2.3754919689394747,0.0
2019-03-01,1.0,-1.318118948824343,-2.3448239174380254,-0.9506330460687307,-2.6545377167783806,-2.3712097031599106,0.0
2019-03-04,1.0,-1.3133454041964001,-2.341143891788263,-0.9552668015763127,-2.6558738949834915,-2.385025029289594,0.0
2019-03-05,1.0,-1.3473319623335858,-2.361402749215283,-0.9596276653317459,-2.722697261608399,-2.432622578201104,0.0
2019-03-06,1.0,-1.3473241260250324,-2.354445403539059,-0.9572723349158394,-2.710509279240397,-2.4202632714717307,0.0
2019-03-07,1.0,-1.3544154028181135,-2.3163386038507046,-0.9657954178767344,-2.71485425406045,-2.404646660212972,0.0
2019-03-08,1.0,-1.3619752012181858,-2.315749401783772,-1.0287143789427888,-2.746247552751795,-2.424080922340657,0.0
2019-03-11,1.0,-1.346698627151885,-2.309653519285247,-1.0520810634125082,-2.737960339943343,-2.449117454783177,0.0
2019-03-12,1.0,-1.3721007657307736,-2.299855731883254,-1.1300632560204196,-2.7779380756852734,-2.517478637221174,0.0
2019-03-13,1.0,-1.399483957819161,-2.31893650437514,-1.1760152568992597,-2.793807493829931,-2.529952883105228,0.0
2019-03-14,1.0,-1.3952551477170994,-2.3187108325872874,-1.1745747538048343,-2.7806624888093108,-2.521598030438675,0.0
2019-03-15,1.0,-1.4150535185606925,-2.360624003643817,-1.1882259166476885,-2.8350034160783424,-2.5881348212252333,0.0
2019-03-18,1.0,-1.4055593529277741,-2.3614718614718617,-1.255980861244019,-2.803144224196856,-2.5659603554340396,0.0
2019-03-19,1.0,-1.3882086167800454,-2.3538548752834467,-1.2488662131519275,-2.785374149659864,-2.56156462585034,0.0
2019-03-20,1.0,-1.3933961193691138,-2.3630999659593783,-1.2447520708044935,-2.780891864291388,-2.5648473845455575,0.0
2019-03-21,1.0,-1.4120386144236228,-2.3578648495173193,-1.2544009085746735,-2.7878478137421916,-2.545031232254401,0.0
2019-03-22,1.0,-1.4125698642637163,-2.3470970685525265,-1.2982776320292004,-2.809969202691913,-2.538496635108931,0.0
2019-03-25,1.0,-1.3840799371281016,-2.216908049848434,-1.349163579207365,-2.7841023913775684,-2.492870775794319,0.0
2019-03-26,1.0,-1.3840235347363656,-2.2334238515501244,-1.3807422493776873,-2.792600135777325,-2.524100475220638,0.0
2019-03-27,1.0,-1.3874493014871563,-2.199977467327625,-1.3853086976115367,-2.783235691753042,-2.510365029292474,0.0
2019-03-28,1.0,-1.3836343115124154,-2.1984198645598196,-1.4030474040632055,-2.7822799097065465,-2.519187358916479,0.0
2019-03-29,1.0,-1.3828107376494474,-2.1888111888111887,-1.4045792916760658,-2.781750507556959,-2.521204601849763,0.0
2019-04-01,1.0,-1.3786407766990292,-2.2017385414314745,-1.402686836757733,-2.7849401670806047,-2.521336644840822,0.0
2019-04-02,1.0,-1.3923520760266999,-2.2051137006448696,-1.455594524267451,-2.7762190293019575,-2.4843308066523364,0.0
2019-04-03,1.0,-1.3939154037548067,-2.204591721330016,-1.4547613662067405,-2.774711603709568,-2.48167835331373,0.0
2019-04-04,1.0,-1.4001811799343222,-2.206998074963198,-1.4468350130223078,-2.7778281055373117,-2.491790284226022,0.0
2019-04-05,1.0,-1.4184461608359837,-2.1992276238073605,-1.453884597910041,-2.788050885960927,-2.498864152657883,0.0
2019-04-08,1.0,-1.4198819791193826,-2.1895142986836134,-1.4588061733999091,-2.786200635497049,-2.4937585111211984,0.0
2019-04-09,1.0,-1.4436338766670467,-2.1829476803829935,-1.4772597743075344,-2.7999544055625214,-2.4949276188305025,0.0
2019-04-10,1.0,-1.4439890710382515,-2.163592896174863,-1.48816029143898,-2.8016848816029145,-2.486908014571949,0.0
2019-04-11,1.0,-1.4646522234891677,-2.139338654503991,-1.509920182440137,-2.810376282782212,-2.478107183580388,0.0
2019-04-12,1.0,-1.463236967903483,-2.133280218529479,-1.5078534031413613,-2.8050307307079447,-2.4723423628499885,0.0
2019-04-15,1.0,-1.4562819783968164,-2.135304150085276,-1.5075611142694714,-2.7974985787379194,-2.473564525298465,0.0
2019-04-16,1.0,-1.4571201091901729,-2.1368289353958145,-1.5076205641492266,-2.7979981801637854,-2.474408553230209,0.0
2019-04-17,1.0,-1.4571428571428573,-2.127603870233352,-1.5148548662492887,-2.8059191804211725,-2.477632327831531,0.0
2019-04-18,1.0,-1.4504094631483166,-2.1302320291173795,-1.5029572338489536,-2.8065286624203822,-2.4838489535941766,0.0
2019-04-22,1.0,-1.4596994535519126,-2.1366120218579234,-1.4904371584699454,-2.809995446265938,-2.4875910746812386,0.0
2019-04-23,1.0,-1.461678624302471,-2.1398473977906844,-1.494021182097711,-2.8083361803894773,-2.4844550734540483,0.0
2019-04-24,1.0,-1.4522568481756684,-2.0524564711101254,-1.4636797160918265,-2.7176444493734055,-2.4040146390151933,0.0
2019-04-25,1.0,-1.438193605098341,-2.0179101197670586,-1.4761015273046918,-2.687726623447973,-2.3678716624546756,0.0
2019-04-26,1.0,-1.4440167179938406,-2.019137703475583,-1.4797624285085789,-2.6855477342718874,-2.3702155741311044,0.0
2019-04-29,1.0,-1.4411473788328386,-2.0135179690075833,-1.474227937135949,-2.6869985712715683,-2.374326849104297,0.0
2019-04-30,1.0,-1.4407562101560782,-2.0149483402945703,-1.4735106616838867,-2.6878434820839745,-2.3744779072323587,0.0
2019-05-01,1.0,-1.4482076094127998,-2.0084671211787994,-1.4749285243017376,-2.69265449747086,-2.3721134814163185,0.0
2019-05-02,1.0,-1.445592437898439,-2.0105517696196964,-1.4702132336777312,-2.6863046823477688,-2.378874477907232,0.0
2019-05-03,1.0,-1.4453726093646955,-2.0113211694877995,-1.4709826335458343,-2.6856451967465373,-2.3781050780391295,0.0
2019-05-06,1.0,-1.4418070444104136,-1.9802012688689563,-1.477576022752133,-2.6755633340625686,-2.363377816670313,0.0
2019-05-07,1.0,-1.440950920245399,-1.9855390008764244,-1.486963190184049,-2.6753943908851885,-2.366345311130587,0.0
2019-05-08,1.0,-1.4250135943447526,-1.9591082109842304,-1.4917890157694398,-2.649700924415443,-2.3497553017944535,0.0
2019-05-09,1.0,-1.412118607649334,-1.9346798452943703,-1.4815212720240654,-2.6015255694026647,-2.313601203266008,0.0
2019-05-10,1.0,-1.4164315172563489,-1.9512698068157153,-1.4850227914043848,-2.6451052745821575,-2.3552203169090515,0.0
2019-05-13,1.0,-1.4349060725207514,-1.9677806902577544,-1.4794670161642638,-2.6612057667103537,-2.3784403669724767,0.0
2019-05-14,1.0,-1.3726721524469467,-1.8787353832828066,-1.5752490255521872,-2.649848419229104,-2.3505846686877434,0.0
2019-05-15,1.0,-1.357498916341569,-1.8887082791504117,-1.583658430862592,-2.66135674035544,-2.3453619419159084,0.0
2019-05-16,1.0,-1.3402028485110056,-1.8850884764782045,-1.5906344410876132,-2.643936124298662,-2.3299525248165733,0.0
2019-05-17,1.0,-1.3398897654814654,-1.8774451529233762,-1.6019669296444397,-2.638819842213336,-2.34918404841673,0.0
2019-05-20,1.0,-1.3388750944618375,-1.865486343517219,-1.609413796826082,-2.635647198531793,-2.3462161286840115,0.0
2019-05-21,1.0,-1.3281266831843155,-1.8669611117095766,-1.6138101906711193,-2.624367122697404,-2.33900678659916,0.0
2019-05-22,1.0,-1.324795523030564,-1.8561127851915626,-1.6222557038312528,-2.624408092983211,-2.3343736547567797,0.0
2019-05-23,1.0,-1.3257339498870846,-1.8532100225830734,-1.6304979030003226,-2.621249596730831,-2.3230454887622325,0.0
2019-05-24,1.0,-1.3148703664023997,-1.82033426183844,-1.6469895007499464,-2.6139918577244483,-2.317334476108849,0.0
2019-05-28,1.0,-1.3159636946075814,-1.8085424452749599,-1.6389749065670047,-2.603630539241858,-2.3109450080085425,0.0
2019-05-29,1.0,-1.325869055235658,-1.8097675410535297,-1.6388355726167625,-2.596715717637023,-2.292173171251866,0.0
2019-05-30,1.0,-1.3245978480877811,-1.8061148396718867,-1.6360924683072335,-2.594119527005433,-2.292212634494514,0.0
2019-05-31,1.0,-1.3249867374005306,-1.8110344827586207,-1.6240848806366048,-2.576233421750663,-2.273740053050398,0.0
2019-06-03,1.0,-1.3171323141802846,-1.7985239852398522,-1.6398523985239852,-2.5577227200843438,-2.229836584080126,0.0
2019-06-04,1.0,-1.3439881456392888,-1.7951947502116852,-1.652307366638442,-2.574618966977138,-2.2181414055884847,0.0
2019-06-05,1.0,-1.322304561110531,-1.7556622481995614,-1.6604738545037052,-2.5552656298924954,-2.1436175764533973,0.0
2019-06-06,1.0,-1.319157806962685,-1.7579737335834897,-1.6497811131957474,-2.5493016468626224,-2.1470710860954765,0.0
2019-06-07,1.0,-1.3179305309272973,-1.7691665797434026,-1.6518201731511422,-2.545739021591739,-2.146135391676228,0.0
2019-06-10,1.0,-1.3027179006560448,-1.7734041445381652,-1.6461522440903884,-2.540456107466417,-2.150786212641883,0.0
2019-06-11,1.0,-1.307828995505383,-1.775060102435455,-1.6900804850005224,-2.5366363541340022,-2.142991533396049,0.0
2019-06-12,1.0,-1.309678093645485,-1.774142976588629,-1.6887541806020068,-2.534908026755853,-2.144126254180602,0.0
2019-06-13,1.0,-1.2951087511487798,-1.7654447054018174,-1.672112733585214,-2.4345961401000715,-2.0441131420402328,0.0
2019-06-14,1.0,-1.2994794324793304,-1.75451668878228,-1.6845973257119526,-2.4365622129223232,-2.032152699806063,0.0
2019-06-17,1.0,-1.3011815033611733,-1.744041556325117,-1.6822163373395804,-2.4301283357099206,-2.0278060704827867,0.0
2019-06-18,1.0,-1.2976503949767064,-1.7313145635001013,-1.6728782661535346,-2.4125987441766257,-2.0130646141381408,0.0
2019-06-19,1.0,-1.2988702844462374,-1.7067782933225741,-1.6823683679644945,-2.4026629009481537,-1.9960661690538632,0.0
2019-06-20,1.0,-1.3022222222222222,-1.715151515151515,-1.6781818181818182,-2.405050505050505,-2.0005050505050503,0.0
2019-06-21,1.0,-1.304492680464412,-1.7208480565371025,-1.6752145381120647,-2.39444724886421,-2.001009591115598,0.0
2019-06-24,1.0,-1.2679796198314717,-1.6451107191847931,-1.638056045463453,-2.295904369978444,-1.9511071918479326,0.0
2019-06-25,1.0,-1.2635930356969167,-1.6184223324579323,-1.6282462795447914,-2.280225658982589,-1.9360957105339949,0.0
2019-06-26,1.0,-1.2473755832037325,-1.619459564541213,-1.619556765163297,-2.2776049766718507,-1.9560653188180406,0.0
2019-06-27,1.0,-1.2560132437433051,-1.6141785957736876,-1.6298568507157463,-2.279384555458175,-1.958710682637063,0.0
2019-06-28,1.0,-1.2635200620275249,-1.579182012017833,-1.6271564256638886,-2.2759255669703435,-1.946016669897267,0.0
2019-07-01,1.0,-1.2546852474771744,-1.557904853435848,-1.6206631427198461,-2.253916386352715,-1.9235944257568476,0.0
2019-07-02,1.0,-1.2379277566539926,-1.5515209125475284,-1.6004752851711026,-2.21425855513308,-1.9015209125475285,0.0
2019-07-03,1.0,-1.2295594504973946,-1.554618664140218,-1.5914732354334438,-2.2013263855992418,-1.89720511605874,0.0
2019-07-05,1.0,-1.2283769732488894,-1.538803289535873,-1.591171188203044,-2.198506475092164,-1.8958313640230646,0.0
2019-07-08,1.0,-1.225861255309108,-1.5393109957527136,-1.5857479943369512,-2.1930155733836716,-1.894478527607362,0.0
2019-07-09,1.0,-1.2249365780325099,-1.5310532744526921,-1.5787841773935922,-2.1798365122615806,-1.8812364934698864,0.0
2019-07-10,1.0,-1.2254606995110946,-1.5342233922527266,-1.5805754042873261,-2.1807070327190674,-1.8810643098909365,0.0
2019-07-11,1.0,-1.2325865963855422,-1.5300263554216866,-1.5882906626506024,-2.1832643072289155,-1.8785768072289157,0.0
2019-07-12,1.0,-1.2366836062488238,-1.5277620929794844,-1.588179936006023,-2.1831357048748354,-1.8752117447769623,0.0
2019-07-15,1.0,-1.2456437788452484,-1.5315060751624752,-1.5973438824526702,-2.180936234341151,-1.8634265800131862,0.0
2019-07-16,1.0,-1.252286226077119,-1.5300273404355613,-1.6041293485434147,-2.1802583199773733,-1.8611294428207787,0.0
2019-07-17,1.0,-1.2529916140582302,-1.5378309620277018,-1.5984170357109206,-2.1773296900028267,-1.8559314048808067,0.0
2019-07-18,1.0,-1.2527058823529411,-1.5362823529411764,-1.5993411764705883,-2.174494117647059,-1.849035294117647,0.0
2019-07-19,1.0,-1.2612833317629324,-1.5386789786111372,-1.600489965137096,-2.1742202958635635,-1.8477339112409308,0.0
2019-07-22,1.0,-1.25596916713668,-1.5238766685467193,-1.5882684715172024,-2.1712727956382776,-1.8609701071630005,0.0
2019-07-23,1.0,-1.2560391014193064,-1.5254253219287526,-1.5876492151518,-2.169470814926215,-1.8607951875176238,0.0
2019-07-24,1.0,-1.2567402536402068,-1.523438233912635,-1.593987787693753,-2.1664631282292155,-1.853640206669798,0.0
2019-07-25,1.0,-1.2576198068085904,-1.508862421457376,-1.5980493294570008,-2.169183156710119,-1.8445090499859325,0.0
2019-07-26,1.0,-1.2535303469559524,-1.4943420929580098,-1.5969325727111194,-2.166370522771907,-1.8407369307023287,0.0
2019-07-29,1.0,-1.2504672897196263,-1.4808411214953272,-1.5961682242990654,-2.168411214953271,-1.8499065420560747,0.0
2019-07-30,1.0,-1.2489948574100047,-1.482655446470313,-1.5978494623655912,-2.1691444600280505,-1.8516129032258064,0.0
2019-07-31,1.0,-1.2502340385695563,-1.4873619172439618,-1.5997004306309681,-2.1696311552143794,-1.854521625163827,0.0
2019-08-01,1.0,-1.2498128041931862,-1.5023399475851742,-1.595282665668289,-2.165013103706477,-1.847341819543242,0.0
2019-08-02,1.0,-1.2455336264147414,-1.494434571134599,-1.6034982695725375,-2.1629407913198015,-1.8471611635955474,0.0
2019-08-05,1.0,-1.241598207617625,-1.490011202389843,-1.5983009708737863,-2.1619678864824494,-1.8434466019417475,0.0
2019-08-06,1.0,-1.1941036440212416,-1.461911737776964,-1.56885185863395,-2.1127082951840324,-1.8181651712140634,0.0
2019-08-07,1.0,-1.1844179651695692,-1.485884509624198,-1.5519706691109074,-2.10980751604033,-1.8338221814848763,0.0
2019-08-08,1.0,-1.1840513290559118,-1.486159486709441,-1.5520623281393218,-2.1098991750687444,-1.8339138405132906,0.0
2019-08-09,1.0,-1.163634709841732,-1.4645261051482625,-1.5362925231944697,-2.0954156812806985,-1.836001455339276,0.0
