Date,IIPR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-20,1.0,-0.0,-1.3479652817302221,-0.0,-2.7093056346044393,-2.0570574843483214,0.0
2019-03-21,1.0,-0.0,-1.350348357742073,-0.0,-2.7356746765249533,-2.023318640693872,0.0
2019-03-22,1.0,-0.0,-1.3431752873563219,-0.0,-2.8211925287356325,-2.0196120689655173,0.0
2019-03-25,1.0,-0.0,-1.1517309454981315,-0.0,-2.885426214482126,-2.0134668264824085,0.0
2019-03-26,1.0,-0.0,-1.160287933860737,-0.0,-2.8871783907062936,-2.0796094362483073,0.0
2019-03-27,1.0,-0.0,-1.1374377224199288,-0.0,-2.8991459074733097,-2.0809252669039147,0.0
2019-03-28,1.0,-0.0,-1.1335951445912174,-0.0,-2.9047483041770796,-2.1019635844341304,0.0
2019-03-29,1.0,-0.0,-1.0991471954517091,-0.0,-2.7988629272689454,-2.0353601885876724,0.0
2019-04-01,1.0,-0.0,-1.1296550776418854,-0.0,-2.7554624158306993,-1.9858458155833447,0.0
2019-04-02,1.0,-0.0,-1.1808635578583766,-0.0,-2.8326770293609673,-1.894922279792746,0.0
2019-04-03,1.0,-0.0,-1.1883233948134795,-0.0,-2.822424074330884,-1.9231035917348496,0.0
2019-04-04,1.0,-0.0,-1.1856666203253163,-0.0,-2.837063812039483,-1.9284721256777424,0.0
2019-04-05,1.0,-0.0,-1.1859847690910361,-0.0,-2.8464333123733665,-1.9542374065534829,0.0
2019-04-08,1.0,-0.0,-1.1844646703258528,-0.0,-2.8329743625373447,-1.9303828249843673,0.0
2019-04-09,1.0,-0.0,-1.157215596010323,-0.0,-2.9017228150938132,-1.9160214828764734,0.0
2019-04-10,1.0,-0.0,-1.136486956521739,-0.0,-2.9102608695652177,-1.9097739130434783,0.0
2019-04-11,1.0,-0.0,-1.1325343181659815,-0.0,-2.9293429029335933,-1.9063479896871298,0.0
2019-04-12,1.0,-0.0,-1.1326409702376805,-0.0,-2.9332264584930647,-1.9043005506377642,0.0
2019-04-15,1.0,-0.0,-1.1360411740158578,-0.0,-2.910210043121436,-1.9087494783697319,0.0
2019-04-16,1.0,-0.0,-1.1423700507967436,-0.0,-2.9077308468443395,-1.9083571080648527,0.0
2019-04-17,1.0,-0.0,-1.120528228060369,-0.0,-2.96960592509782,-1.8970793739519283,0.0
2019-04-18,1.0,-0.0,-1.1262135922330097,-0.0,-2.96221275406859,-1.896277153034854,0.0
2019-04-22,1.0,-0.0,-1.132345713683915,-0.0,-2.975005265744576,-1.9136417889489576,0.0
2019-04-23,1.0,-0.0,-1.1326967633223337,-0.0,-2.9758477848767817,-1.9123780102506496,0.0
2019-04-24,1.0,-0.0,-1.1288429290106206,-0.0,-2.950810508664058,-1.9074902179988822,0.0
2019-04-25,1.0,-0.0,-1.1172981648175286,-0.0,-2.9646919265927014,-1.8958202498081083,0.0
2019-04-26,1.0,-0.0,-1.0551419906258617,-0.0,-2.9844913151364767,-1.8531155224703613,0.0
2019-04-29,1.0,-0.0,-1.0380932699593581,-0.0,-2.981401115933044,-1.8690500792174694,0.0
2019-04-30,1.0,-0.0,-1.020843365206026,-0.0,-2.9821833940978193,-1.876040448510697,0.0
2019-05-01,1.0,-0.0,-1.0284118336666437,-0.0,-3.001448175987863,-1.8662161230259984,0.0
2019-05-02,1.0,-0.0,-1.0337642690138908,-0.0,-2.9500068766332004,-1.8928620547380004,0.0
2019-05-03,1.0,-0.0,-1.0118777892207347,-0.0,-2.9597665636800548,-1.8941297631307932,0.0
2019-05-06,1.0,-0.0,-0.9544738823851577,-0.0,-2.976175806120353,-1.9153145752036695,0.0
2019-05-07,1.0,-0.0,-0.9452421848162144,-0.0,-2.994297492270697,-1.930951563036757,0.0
2019-05-08,1.0,-0.0,-0.9745274710385476,-0.0,-2.8939773728067206,-1.9061039224984757,0.0
2019-05-09,1.0,-0.0,-0.9709948495527243,-0.0,-2.9047167253998376,-1.9011249661154785,0.0
2019-05-10,1.0,-0.0,-0.9645366117265604,-0.0,-2.9022561469873005,-1.8881383409889219,0.0
2019-05-13,1.0,-0.0,-0.957647693552738,-0.0,-2.89796331265174,-1.8883868357162126,0.0
2019-05-14,1.0,-0.0,-0.8504672897196262,-0.0,-2.9098561675614767,-1.867965798369457,0.0
2019-05-15,1.0,-0.0,-0.8665739637134154,-0.0,-2.925241689842405,-1.8298238643888227,0.0
2019-05-16,1.0,-0.0,-0.87104267604699,-0.0,-2.938275701865003,-1.827769297139444,0.0
2019-05-17,1.0,-0.0,-0.8539990692108239,-0.0,-2.934778272721229,-1.8597167741506553,0.0
2019-05-20,1.0,-0.0,-0.8314107663749668,-0.0,-2.937085653672766,-1.8610448156987538,0.0
2019-05-21,1.0,-0.0,-0.8406531156281241,-0.0,-2.9511496167944022,-1.872575808063979,0.0
2019-05-22,1.0,-0.0,-0.8186998873500763,-0.0,-2.950036445563581,-1.8577297727122126,0.0
2019-05-23,1.0,-0.0,-0.8317998278943535,-0.0,-2.9943734692526642,-1.7933408353743296,0.0
2019-05-24,1.0,-0.0,-0.7793235313509593,-0.0,-3.0120656688863985,-1.801872486318982,0.0
2019-05-28,1.0,-0.0,-0.7695703742751713,-0.0,-3.0168028465998944,-1.8030442804428042,0.0
2019-05-29,1.0,-0.0,-0.7908971840209561,-0.0,-3.0066142763588735,-1.7512770137524558,0.0
2019-05-30,1.0,-0.0,-0.793615344193379,-0.0,-3.0224645296899633,-1.7524303730951134,0.0
2019-05-31,1.0,-0.0,-0.7985275751002433,-0.0,-3.0395056859265104,-1.7352264510615922,0.0
2019-06-03,1.0,-0.0,-0.8216751335156961,-0.0,-3.0478702618210236,-1.6434153966393121,0.0
2019-06-04,1.0,-0.0,-0.8331708585169298,-0.0,-3.052901800220966,-1.6128550074738415,0.0
2019-06-05,1.0,-0.0,-0.8159296579166934,-0.0,-3.1152685963673705,-1.486875040112958,0.0
2019-06-06,1.0,-0.0,-0.8242952932751775,-0.0,-3.2159364624698914,-1.4697610832628085,0.0
2019-06-07,1.0,-0.0,-0.8541775117126496,-0.0,-3.186881832378969,-1.4659682457053616,0.0
2019-06-10,1.0,-0.0,-0.8569110966904608,-0.0,-3.165541855937703,-1.4668397144711227,0.0
2019-06-11,1.0,-0.0,-0.8634111818825195,-0.0,-3.1440519848163158,-1.4263012288489993,0.0
2019-06-12,1.0,-0.0,-0.8818122977346279,-0.0,-3.169190938511327,-1.4214886731391587,0.0
2019-06-13,1.0,-0.0,-0.9487096145095234,-0.017096795163492166,-3.1591367093544824,-1.3757394526425275,0.0
2019-06-14,1.0,-0.0,-0.93353493758847,-0.06202547934628747,-3.1243726676103463,-1.3142452708789087,0.0
2019-06-17,1.0,-0.0,-0.8954471012119227,-0.07271536193907632,-3.226531280707501,-1.3562397641663937,0.0
2019-06-18,1.0,-0.0,-0.9546386299014745,-0.06552932619189314,-3.246445811016333,-1.3458308536666004,0.0
2019-06-19,1.0,-0.0,-0.950904902928595,-0.07996051332675222,-3.2333662388943734,-1.3169463639355052,0.0
2019-06-20,1.0,-0.0,-0.9769539737933759,-0.07624942384934483,-3.2188055573846053,-1.3125699611509842,0.0
2019-06-21,1.0,-0.0,-0.9770572243219946,-0.08865459850142564,-3.246203832637093,-1.318944367084411,0.0
2019-06-24,1.0,-0.0,-1.0297105482883386,-0.16692179237406068,-3.311299749512942,-1.4500417478430283,0.0
2019-06-25,1.0,-0.0,-0.9611424541607897,-0.19273624823695346,-3.4004936530324397,-1.4978138222849082,0.0
2019-06-26,1.0,-0.0,-0.9674255441008018,-0.15965063001145477,-3.389819587628866,-1.6423253150057273,0.0
2019-06-27,1.0,-0.0,-0.960120932911028,-0.21919090123812268,-3.4177944140512526,-1.6012813129858914,0.0
2019-06-28,1.0,-0.0,-0.8501493407153784,-0.25030960880017483,-3.540249144022729,-1.6442777008814744,0.0
2019-07-01,1.0,-0.0,-0.8269771465647755,-0.2622017158099632,-3.506236032009228,-1.6138706654170571,0.0
2019-07-02,1.0,-0.0,-0.8393692850457196,-0.2500539995680034,-3.4963640290877667,-1.6141550867593057,0.0
2019-07-03,1.0,-0.0,-0.8678767717674285,-0.22823257159386753,-3.4968903673705527,-1.6387040786809373,0.0
2019-07-05,1.0,-0.0,-0.8643588068800349,-0.23680963785470643,-3.5096160824442997,-1.6466361854996736,0.0
2019-07-08,1.0,-0.0,-0.8674794977864867,-0.23514043109079033,-3.5075114304376225,-1.6472893533638144,0.0
2019-07-09,1.0,-0.0,-0.8685797312023248,-0.22702506356701782,-3.525317835088994,-1.6438067562658918,0.0
2019-07-10,1.0,-0.0,-0.8419588609911426,-0.23036380938437886,-3.588463509259937,-1.6593221579679378,0.0
2019-07-11,1.0,-0.0,-0.8285191956124314,-0.25769652650822666,-3.585667276051188,-1.6407312614259597,0.0
2019-07-12,1.0,-0.0,-0.8082874954162083,-0.26131279794646134,-3.607407407407407,-1.657059039237257,0.0
2019-07-15,1.0,-0.0,-0.8159388481041399,-0.3188526451222281,-3.7734049799439946,-1.6601074699159917,0.0
2019-07-16,1.0,-0.0,-0.8163095328235027,-0.34292420685999847,-3.7652002725827214,-1.6473839630498979,0.0
2019-07-17,1.0,-0.0,-0.8396062097690269,-0.3326012873911397,-3.7617569102612647,-1.6388489208633092,0.0
2019-07-18,1.0,-0.0,-0.836796373252739,-0.3266339251983377,-3.7672837174159426,-1.6249338874197206,0.0
2019-07-19,1.0,-0.0,-0.8440652256351915,-0.32840348881304515,-3.7894577171027684,-1.622449753507774,0.0
2019-07-22,1.0,-0.0,-0.8090185676392572,-0.307086017430845,-3.7959833270178094,-1.6664645699128458,0.0
2019-07-23,1.0,-0.0,-0.842501357746916,-0.29412677476918303,-3.882225153231438,-1.739700519823105,0.0
2019-07-24,1.0,-0.0,-0.8560423688011555,-0.38998555609051516,-3.996469266570374,-1.7819772107205907,0.0
2019-07-25,1.0,-0.0,-0.8214943541282935,-0.407143429166333,-4.019940738367903,-1.7597501401457516,0.0
2019-07-26,1.0,-0.0,-0.7874979990395391,-0.41203777813350406,-4.0385785176884905,-1.7656475108051866,0.0
2019-07-29,1.0,-0.0,-0.732106014918267,-0.40350737978098716,-4.009919060466593,-1.7896365656245041,0.0
2019-07-30,1.0,-0.0,-0.7366729382251489,-0.40130134838507364,-3.9441047350266536,-1.7574474756977108,0.0
2019-07-31,1.0,-0.0,-0.7891748969593281,-0.39147678668636754,-3.879772921689089,-1.7162298779065244,0.0
2019-08-01,1.0,-0.0,-0.8153977360831136,-0.38525352767870985,-3.8605985424096754,-1.6919677469375096,0.0
2019-08-02,1.0,-0.0,-0.792654758238374,-0.3783492454573453,-3.8299199260856174,-1.6984909146904834,0.0
2019-08-05,1.0,-0.0,-0.7831844779796736,-0.35763781952571605,-3.8534801355097015,-1.7051124114567293,0.0
2019-08-06,1.0,-0.0,-0.7857728730146895,-0.34315114458280516,-3.6719111177391692,-1.655804936246365,0.0
2019-08-07,1.0,-0.0,-0.79265850945495,-0.3150166852057842,-3.656284760845384,-1.6516870596959585,0.0
2019-08-08,1.0,-0.0,-0.7857407819571186,-0.3114474367534684,-3.662512055790489,-1.6591735291935605,0.0
2019-08-09,1.0,-0.0,-0.7303136407658498,-0.29158906354764214,-3.6678089845787083,-1.7601877374655444,0.0
2019-08-12,1.0,-0.0,-0.7170984455958549,-0.2926720947446336,-3.670318282753516,-1.7218356772760917,0.0
2019-08-13,1.0,-0.0,-0.6840357221935198,-0.27854454203262236,-3.6920067901690157,-1.7260314414347924,0.0
2019-08-14,1.0,-0.0,-0.6877794883073088,-0.2710211861300491,-3.672164797302251,-1.6998020672971188,0.0
2019-08-15,1.0,-0.0,-0.7426214351753075,-0.3061659910390441,-3.546831662043951,-1.516321740985705,0.0
2019-08-16,1.0,-0.0,-0.7431316725978647,-0.3081138790035587,-3.539074733096085,-1.5270462633451956,0.0
2019-08-19,1.0,-0.0,-0.686682604415694,-0.31001265644775694,-3.538180284066938,-1.4964843200675009,0.0
2019-08-20,1.0,-0.0,-0.6776077885952712,-0.33004172461752435,-3.4894993045897076,-1.4568845618915158,0.0
2019-08-21,1.0,-0.0,-0.6968266092632456,-0.31032567182834525,-3.4969793764321926,-1.4397611276994653,0.0
2019-08-22,1.0,-0.0,-0.7071735216728985,-0.28541753219775656,-3.492798781332226,-1.4388588838111067,0.0
2019-08-23,1.0,-0.0,-0.7156437858241298,-0.2928142038305606,-3.5392143156717464,-1.4423318887180205,0.0
2019-08-26,1.0,-0.0,-0.6793020868970235,-0.2883339035237769,-3.493807731782415,-1.3808416010947655,0.0
2019-08-27,1.0,-0.0,-0.6707866703086589,-0.27956842392788855,-3.4862059546571977,-1.392174269325321,0.0
2019-08-28,1.0,-0.0,-0.6440517299749475,-0.29128580134064597,-3.4619134673979284,-1.3736881305437065,0.0
2019-08-29,1.0,-0.0,-0.6215740678080801,-0.3070988698653312,-3.474182851729038,-1.3644176761182918,0.0
2019-08-30,1.0,-0.0,-0.597338557146717,-0.325385031072683,-3.488516617130505,-1.3436233450418806,0.0
2019-09-03,1.0,-0.0,-0.6708913941600729,-0.41670751347944823,-3.6129122610461453,-1.3018696169736013,0.0
2019-09-04,1.0,-0.0,-0.6203287440292218,-0.436428772127002,-3.6326215228996914,-1.3351362742343356,0.0
2019-09-05,1.0,-0.0,-0.6857244825124911,-0.4490364025695931,-3.71713062098501,-1.285867237687366,0.0
2019-09-06,1.0,-0.0,-0.6741940065331629,-0.4631444397102684,-3.7258201959948867,-1.2380343701178809,0.0
2019-09-09,1.0,-0.0,-0.7315830443705329,-0.4650060151440097,-3.700941193121506,-1.1791097586865755,0.0
2019-09-10,1.0,-0.0,-0.7362015284460798,-0.4610812340786866,-3.6911265213699407,-1.1877299745258987,0.0
2019-09-11,1.0,-0.0,-0.715023706744038,-0.49161418158658277,-3.699030500318449,-1.1709716226735547,0.0
2019-09-12,1.0,-0.0,-0.7237913215827847,-0.4882848446237701,-3.6984497770227227,-1.168117788631698,0.0
2019-09-13,1.0,-0.0,-0.721977553629777,-0.4654070180423356,-3.712246057678648,-1.2035800539849413,0.0
