Date,IWF,IWM,MTUM,SIMS,SPY,VLUE,VXX
2018-11-14,-0.08625126135216953,-0.579263370332997,-0.0,1.0,-0.46228557013118066,-0.3949041372351161,0.0
2018-11-15,-0.0855631141345427,-0.5793146888384983,-0.0,1.0,-0.46293776769967243,-0.3917107583774251,0.0
2018-11-16,-0.0846830985915493,-0.5756539235412474,-0.0,1.0,-0.46182092555331994,-0.3929325955734407,0.0
2018-11-19,-0.08480672015291366,-0.5755891451422248,-0.0,1.0,-0.46173385981237897,-0.3928975629385579,0.0
2018-11-20,-0.061107638454806844,-0.5707463432929116,-0.0,1.0,-0.46420802600325034,-0.4042505313164145,0.0
2018-11-21,-0.06128639268044056,-0.5680365977971706,-0.0,1.0,-0.4621963650829169,-0.3947440391835111,0.0
2018-11-23,-0.06252328787540055,-0.5579650743969993,-0.0,1.0,-0.4672230916362372,-0.39632858881685173,0.0
2018-11-26,-0.061569436504188314,-0.5644652133926573,-0.0,1.0,-0.465437100743208,-0.3941736471874922,0.0
2018-11-27,-0.05468672671483718,-0.5673067405721073,-0.0,1.0,-0.462090468177769,-0.390428585568643,0.0
2018-11-28,-0.05545794253755351,-0.5651958722066867,-0.0,1.0,-0.4629661709025217,-0.3910514984285679,0.0
2018-11-29,-0.03186821268354865,-0.5576201799328316,-0.0,1.0,-0.463731522565146,-0.39818106047606205,0.0
2018-11-30,-0.032934796006409466,-0.5635646493282387,-0.0,1.0,-0.4725255762356711,-0.3961050166399605,0.0
2018-12-03,-0.03207765650792087,-0.5636256128507724,-0.0,1.0,-0.4722708122890439,-0.3957476163492572,0.0
2018-12-04,-0.026244655231729492,-0.5666191576153733,-0.0,1.0,-0.46984813486017596,-0.3946282007175505,0.0
2018-12-06,-0.022278177458033573,-0.520767386091127,-0.0,1.0,-0.4784892086330936,-0.37654676258992803,0.0
2018-12-07,-0.023617138609825686,-0.5205840746157719,-0.0,1.0,-0.47840890018462134,-0.3750449564821253,0.0
2018-12-10,-0.02700607939545135,-0.5252016373192531,-0.0,1.0,-0.48552813234189934,-0.3843098311817279,0.0
2018-12-11,-0.026669573432163363,-0.5253736404815542,-0.0,1.0,-0.48526027662718313,-0.3850010900370613,0.0
2018-12-12,-0.027422480620155038,-0.525218023255814,-0.0,1.0,-0.48546511627906974,-0.384375,0.0
2018-12-13,-0.027767681907392597,-0.525405248237261,-0.0,1.0,-0.4852317608005621,-0.3846042014974195,0.0
2018-12-14,-0.03095330362332881,-0.5167118775431118,-0.0,1.0,-0.4898759930246076,-0.3844700639410966,0.0
2018-12-17,-0.028850808403524057,-0.5169425888275728,-0.0,1.0,-0.48976183560848097,-0.38481459967082965,0.0
2018-12-18,-0.025161632731834412,-0.5142815786934286,-0.0,1.0,-0.48870983305992477,-0.3842757888642285,0.0
2018-12-19,-0.028790694307020293,-0.5135265583898448,-0.0,1.0,-0.48717329922533,-0.3838115693703694,0.0
2018-12-20,-0.02918934540725399,-0.51025962140552,-0.0,1.0,-0.4868021771590964,-0.3821347719281345,0.0
2018-12-21,-0.026887528507982237,-0.5100708198295523,-0.0,1.0,-0.4872164205977674,-0.37652142599927985,0.0
2018-12-24,-0.020899091343854613,-0.5043041606886657,-0.0,1.0,-0.48558106169296983,-0.38041606886657103,0.0
2018-12-26,-0.021038134587073182,-0.5068148359215462,-0.0,1.0,-0.4738804198128888,-0.3727738994158712,0.0
2018-12-27,-0.010267846772132785,-0.4916022022440588,-0.0,1.0,-0.4475573210676702,-0.37361488605477733,0.0
2018-12-28,-0.009101462735082423,-0.49263988855351754,-0.0,1.0,-0.44729510099837466,-0.3727652658462967,0.0
2018-12-31,-0.008059646025920937,-0.4947507780926279,-0.0,1.0,-0.44734519440702375,-0.3725321689041669,0.0
2019-01-02,-0.00659085634718032,-0.4944998839637967,-0.0,1.0,-0.4464144813181713,-0.37321884427941515,0.0
2019-01-03,-0.005270857036710242,-0.49520514547101024,-0.0,1.0,-0.44549190795736876,-0.3759955418301716,0.0
2019-01-04,-0.004156218073743847,-0.4956115909724157,-0.0,1.0,-0.4462477941859385,-0.3758939351722857,0.0
2019-01-07,-0.0011528440663115909,-0.4893361923866178,-0.0,1.0,-0.4443061031564871,-0.370892993013765,0.0
2019-01-08,-0.0,-0.49757011941127466,-0.0,1.0,-0.4423771174673702,-0.37422475238359715,0.0
2019-01-09,-0.0,-0.49569802941992785,-0.0,1.0,-0.4420852992876307,-0.37508095105930245,0.0
2019-01-10,-0.0,-0.49689843533006206,-0.0,1.0,-0.44171835941116566,-0.3759605592074808,0.0
2019-01-11,-0.0,-0.49119999999999997,-0.0,1.0,-0.4444985507246377,-0.3830492753623188,0.0
2019-01-14,-0.0032704752626817896,-0.48975946930160275,-0.0,1.0,-0.44429754366432395,-0.38215851367336995,0.0
2019-01-15,-0.0024600246002460025,-0.4865742997052612,-0.0,1.0,-0.4451252059690408,-0.38664160226507926,0.0
2019-01-16,-0.0,-0.48735221016933405,-0.0,1.0,-0.43353232212956727,-0.4019418828830921,0.0
2019-01-17,-0.0,-0.48765245673132773,-0.0,1.0,-0.4334533627599024,-0.4020211406667441,0.0
2019-01-18,-0.0,-0.4851202989955618,-0.0,1.0,-0.43634664797944406,-0.41443587946741417,0.0
2019-01-22,-0.0,-0.4990886146943354,-0.0,1.0,-0.45270143952140585,-0.3851187137782763,0.0
2019-01-23,-0.0,-0.45788119738072963,-0.0,1.0,-0.4507015902712816,-0.4300514499532273,0.0
2019-01-24,-0.0,-0.44771279945881637,-0.0,1.0,-0.46327182812755135,-0.42170332874571365,0.0
2019-01-25,-0.0,-0.41220399867656093,-0.0,1.0,-0.4977548801815002,-0.4533487734555939,0.0
2019-01-28,-0.0,-0.3740252506498329,-0.0,1.0,-0.5215837356108429,-0.4251995915336057,0.0
2019-01-29,-0.0,-0.3817713009646155,-0.0,1.0,-0.5091742063217994,-0.41126228791122776,0.0
2019-01-30,-0.0,-0.3804745575475823,-0.0,1.0,-0.5067547352189823,-0.4142137119974224,0.0
2019-01-31,-0.0,-0.38538596168017686,-0.0,1.0,-0.4924696020633751,-0.42501842299189385,0.0
2019-02-01,-0.0,-0.38565672844480253,-0.0,1.0,-0.49149303557039253,-0.4251410153102336,0.0
2019-02-04,-0.0,-0.38609825191736336,-0.0,1.0,-0.4893249499067229,-0.4277159768764826,0.0
2019-02-05,-0.0,-0.3874075269065013,-0.0,1.0,-0.4887419050033417,-0.4284759512341269,0.0
2019-02-06,-0.0,-0.3752506049083996,-0.0,1.0,-0.4948496370549602,-0.43428966470791563,0.0
2019-02-07,-0.0,-0.3699887036908961,-0.0,1.0,-0.48989095603660926,-0.4454664914586071,0.0
2019-02-08,-0.0,-0.3652535520388125,-0.0,1.0,-0.49629201802009937,-0.4487466789881021,0.0
2019-02-11,-0.0,-0.3651336305467649,-0.0,1.0,-0.49162643505578524,-0.453188884525652,0.0
2019-02-12,-0.0,-0.366822429906542,-0.0,1.0,-0.4940779124641436,-0.45241510132321644,0.0
2019-02-13,-0.0,-0.3681166126793151,-0.0,1.0,-0.4936372049976863,-0.4520129569643684,0.0
2019-02-14,-0.0,-0.3619890629344703,-0.0,1.0,-0.4990036147928446,-0.4561822226341644,0.0
2019-02-15,-0.0,-0.37471600129827976,-0.0,1.0,-0.4928362776464042,-0.4508044697918116,0.0
2019-02-19,-0.0,-0.3727906599643262,-0.0,1.0,-0.49373392944010747,-0.44992934744840046,0.0
2019-02-20,-0.0,-0.3712161567501216,-0.0,1.0,-0.494707830557936,-0.45012390856242906,0.0
2019-02-21,-0.0,-0.3752750179485398,-0.0,1.0,-0.49361958359387664,-0.44704601774010516,0.0
2019-02-22,-0.0,-0.37367701892123484,-0.0,1.0,-0.49577340836980943,-0.4465133513976702,0.0
2019-02-25,-0.0,-0.3738976260102696,-0.0,1.0,-0.4874622947799857,-0.4412489350434042,0.0
2019-02-26,-0.0,-0.37239139448104297,-0.0,1.0,-0.48816050122080434,-0.4428525360482793,0.0
2019-02-27,-0.0,-0.3751671045959526,-0.0,1.0,-0.4912183653713179,-0.438505508689439,0.0
2019-02-28,-0.0,-0.37698430957530027,-0.0,1.0,-0.491533612478719,-0.4321308609027746,0.0
2019-03-01,-0.0,-0.3792262192455523,-0.0,1.0,-0.48709981817763354,-0.43522290501507516,0.0
2019-03-04,-0.0,-0.3755407271053843,-0.0,1.0,-0.4832029452369995,-0.4421997238840313,0.0
2019-03-05,-0.0,-0.3744622109743472,-0.0,1.0,-0.4848728862303002,-0.44138962383526975,0.0
2019-03-06,-0.0,-0.37503737264552334,-0.0,1.0,-0.4846714656976611,-0.44012327223384934,0.0
2019-03-07,-0.0,-0.36306625011485805,-0.0,1.0,-0.4940733253698429,-0.4399981622714325,0.0
2019-03-08,-0.0,-0.35932125129862635,-0.0,1.0,-0.5071915040978876,-0.44215629689484015,0.0
2019-03-11,-0.0,-0.3577003484320557,-0.0,1.0,-0.5102439024390244,-0.4549128919860627,0.0
2019-03-12,-0.0,-0.32293887496192863,-0.0,1.0,-0.5206288217791627,-0.49928542979640606,0.0
2019-03-13,-0.0,-0.3362669427710843,-0.0,1.0,-0.5221432605421686,-0.4947524472891566,0.0
2019-03-14,-0.0,-0.339171675432006,-0.0,1.0,-0.5140636739293764,-0.49462340345604805,0.0
2019-03-15,-0.0,-0.34001973035185795,-0.0,1.0,-0.5130126368205947,-0.49581904448724573,0.0
2019-03-18,-0.0,-0.3423378827522806,-0.0,1.0,-0.5152865191052023,-0.49958748791928903,0.0
2019-03-19,-0.0,-0.344499078057775,-0.0,1.0,-0.5100704458418042,-0.5093848990591462,0.0
2019-03-20,-0.0,-0.3473689196229811,-0.0,1.0,-0.5067730781982664,-0.5140908445033865,0.0
2019-03-21,-0.0,-0.348767259550482,-0.0,1.0,-0.5150984060819932,-0.5045117589939132,0.0
2019-03-22,-0.0,-0.32683782785371257,-0.0,1.0,-0.5165312153675655,-0.46545991872922055,0.0
2019-03-25,-0.0,-0.30684657671164417,-0.0,1.0,-0.5156512652764527,-0.44909363500068145,0.0
2019-03-26,-0.0,-0.30920122257196303,-0.0,1.0,-0.5085534419050226,-0.4631631768623694,0.0
2019-03-27,-0.0,-0.2972991452991453,-0.0,1.0,-0.5163076923076924,-0.4656182336182336,0.0
2019-03-28,-0.0,-0.2958671654046164,-0.0,1.0,-0.515053371042788,-0.46987044977648024,0.0
2019-03-29,-0.0,-0.29628193430656935,-0.0,1.0,-0.5143932481751824,-0.47032390510948907,0.0
2019-04-01,-0.0,-0.2964485554413612,-0.0,1.0,-0.5121616992120589,-0.4752769213200868,0.0
2019-04-02,-0.0,-0.29472411669441845,-0.0,1.0,-0.5070139823452932,-0.4792317693483269,0.0
2019-04-03,-0.0,-0.293844049247606,-0.0,1.0,-0.5091199270405837,-0.4770405836753306,0.0
2019-04-04,-0.0,-0.29410689812699864,-0.0,1.0,-0.49922338967565094,-0.49079488350845135,0.0
2019-04-05,-0.0,-0.29663239015937437,-0.0,1.0,-0.4992133883581477,-0.48421076631934157,0.0
2019-04-08,-0.0,-0.2972726443491745,-0.0,1.0,-0.49899662501140196,-0.4841284319985405,0.0
2019-04-09,-0.0,-0.28929150768808976,-0.0,1.0,-0.5180150334711782,-0.4774155224016998,0.0
2019-04-10,-0.0,-0.28864400192048284,-0.0,1.0,-0.5154667459246897,-0.4821555133862228,0.0
2019-04-11,-0.0,-0.28638110928061505,-0.0,1.0,-0.5253981328940143,-0.47634083836719754,0.0
2019-04-12,-0.0,-0.2788483285837065,-0.0,1.0,-0.5166463111231737,-0.4662097978016013,0.0
2019-04-15,-0.0,-0.27817452220635247,-0.0,1.0,-0.5218209435716068,-0.46709288353850686,0.0
2019-04-16,-0.0,-0.28634739745850857,-0.0,1.0,-0.5163704608149052,-0.45839551395106953,0.0
2019-04-17,-0.0,-0.2595426739802713,-0.0,1.0,-0.5312972619128236,-0.4664454526985846,0.0
2019-04-18,-0.0,-0.25859694280746914,-0.0,1.0,-0.5277834225202647,-0.47151662941136624,0.0
2019-04-22,-0.0,-0.25783404928781367,-0.0,1.0,-0.5296631245760796,-0.4734117115080262,0.0
2019-04-23,-0.0,-0.25709893289925845,-0.0,1.0,-0.529639175257732,-0.4740459395912462,0.0
2019-04-24,-0.0,-0.2524622752326737,-0.0,1.0,-0.528598536188669,-0.47790729194903764,0.0
2019-04-25,-0.0,-0.25710795955757615,-0.0,1.0,-0.5346859378887607,-0.4700866300242021,0.0
2019-04-26,-0.0,-0.25430145308639174,-0.0,1.0,-0.5297758030512547,-0.4828055221816698,0.0
2019-04-29,-0.0,-0.2544040628471671,-0.0,1.0,-0.5301652798875461,-0.4826671503389484,0.0
2019-04-30,-0.0,-0.26288286657919735,-0.0,1.0,-0.5280731122472063,-0.4711803827534724,0.0
2019-05-01,-0.0,-0.2583478595522151,-0.0,1.0,-0.5336291399723814,-0.47184931972019106,0.0
2019-05-02,-0.0,-0.2603136527190025,-0.0,1.0,-0.5229808323338387,-0.4797121455565865,0.0
2019-05-03,-0.0,-0.26445178216030396,-0.0,1.0,-0.5186810204450877,-0.4784919486158857,0.0
2019-05-06,-0.0,-0.26599624017576046,-0.0,1.0,-0.5168625852189078,-0.4820955357749541,0.0
2019-05-07,-0.0,-0.26178758533100493,-0.0,1.0,-0.5195155693647517,-0.486653210260132,0.0
2019-05-08,-0.0,-0.2642627697597611,-0.0,1.0,-0.5124417499886893,-0.48543184183142557,0.0
2019-05-09,-0.0,-0.2643306338506085,-0.0,1.0,-0.5131882549880107,-0.4846174727412568,0.0
2019-05-10,-0.0,-0.265244247347105,-0.0,1.0,-0.5164830192094486,-0.4808697422902007,0.0
2019-05-13,-0.0,-0.26552176667571725,-0.0,1.0,-0.5137795275590551,-0.4833469092225541,0.0
2019-05-14,-0.0,-0.26197100269163787,-0.0,1.0,-0.5156182850421841,-0.4842912397367171,0.0
2019-05-15,-0.0,-0.2641479536399855,-0.0,1.0,-0.5198750452734516,-0.4796269467584209,0.0
2019-05-16,-0.0,-0.26512903006547794,-0.0,1.0,-0.5216711602510365,-0.47887260121893194,0.0
2019-05-17,-0.0,-0.259047619047619,-0.0,1.0,-0.5165532879818594,-0.49197278911564624,0.0
2019-05-20,-0.0,-0.2606979171393565,-0.0,1.0,-0.5158823796342514,-0.4923310795480328,0.0
2019-05-21,-0.0,-0.2568134885515238,-0.0,1.0,-0.5200263235527719,-0.4924092858601674,0.0
2019-05-22,-0.0,-0.2551147846227208,-0.0,1.0,-0.5215150207770386,-0.4940847884829356,0.0
2019-05-23,-0.0,-0.2660058388213728,-0.0,1.0,-0.5232534455835427,-0.47384977482064866,0.0
2019-05-24,-0.0,-0.2653195148443157,-0.0,1.0,-0.5241898986241854,-0.4733662201303403,0.0
2019-05-28,-0.0,-0.2638034033309196,-0.0,1.0,-0.5244614409847936,-0.4745881607530775,0.0
2019-05-29,-0.0,-0.26912302896127954,-0.0,1.0,-0.5262729860389463,-0.4636967424208196,0.0
2019-05-30,-0.0,-0.2688519405412732,-0.0,1.0,-0.5262955767406136,-0.4639226494374915,0.0
2019-05-31,-0.0,-0.26830315770439184,-0.0,1.0,-0.532447277412355,-0.45957369860536607,0.0
2019-06-03,-0.0,-0.27031905771921116,-0.0,1.0,-0.5335078297757119,-0.452615190216165,0.0
2019-06-04,-0.0,-0.2646554447402861,-0.0,1.0,-0.5349068098740918,-0.45685725890157497,0.0
2019-06-05,-0.0,-0.26945219033912027,-0.0,1.0,-0.5336196815687685,-0.4457587478636323,0.0
2019-06-06,-0.0,-0.2700843170320405,-0.0,1.0,-0.5308825182686903,-0.44748735244519394,0.0
2019-06-07,-0.0,-0.2753359399577547,-0.0,1.0,-0.5261561278144802,-0.4455979506539032,0.0
2019-06-10,-0.0,-0.275084833367042,-0.0,1.0,-0.5266185756983303,-0.44553810197981975,0.0
2019-06-11,-0.0,-0.2744749741421954,-0.0,1.0,-0.5281063093043126,-0.4459234608985025,0.0
2019-06-12,-0.0,-0.27205518853085253,-0.0,1.0,-0.528717810435486,-0.4463170194597995,0.0
2019-06-13,-0.0,-0.2920858785483292,-0.0,1.0,-0.522098454904779,-0.43161606180380885,0.0
2019-06-14,-0.0,-0.29098259956666445,-0.0,1.0,-0.5341642654515402,-0.4085639616699055,0.0
2019-06-17,-0.0,-0.2928330842497379,-0.0,1.0,-0.5224732885726394,-0.4153152952198256,0.0
2019-06-18,-0.0,-0.29391831639022653,-0.0,1.0,-0.5184813625824861,-0.4169341894060995,0.0
2019-06-19,-0.0,-0.2821926984481411,-0.0,1.0,-0.5208217036954338,-0.42989840348330915,0.0
2019-06-20,-0.0,-0.28484279680900987,-0.0,1.0,-0.5194297334137784,-0.4303367522513463,0.0
2019-06-21,-0.0,-0.28524494904344716,-0.0,1.0,-0.5192875022349365,-0.4304040765242267,0.0
2019-06-24,-0.0,-0.27830368132482936,-0.0,1.0,-0.5161911155868859,-0.44339263735034123,0.0
2019-06-25,-0.0,-0.2843776517350721,-0.0,1.0,-0.5099146978696798,-0.43874771113393773,0.0
2019-06-26,-0.0,-0.2812939836017962,-0.0,1.0,-0.49391211098947746,-0.45888161569223207,0.0
2019-06-27,-0.0,-0.28090691590456807,-0.0,1.0,-0.5002571383851709,-0.45482190371844466,0.0
2019-06-28,-0.0,-0.2783217095851216,-0.0,1.0,-0.5024365164520744,-0.45460032188841204,0.0
2019-07-01,-0.0,-0.278231125220774,-0.0,1.0,-0.5010172371392161,-0.4564376578953252,0.0
2019-07-02,-0.0,-0.27820254862508387,-0.0,1.0,-0.501140174379611,-0.4562933154482451,0.0
2019-07-03,-0.0,-0.28238556318343433,-0.0,1.0,-0.4955611708669693,-0.4582168653145196,0.0
2019-07-05,-0.0,-0.2817348535658395,-0.0,1.0,-0.4950816007154036,-0.4588195841716969,0.0
2019-07-08,-0.0,-0.2807657043182682,-0.0,1.0,-0.49571751235548,-0.45978039671713217,0.0
2019-07-09,-0.0,-0.28092777740499675,-0.0,1.0,-0.49562727862399075,-0.46010870294571565,0.0
2019-07-10,-0.0,-0.2766728562160227,-0.0,1.0,-0.4984898991028882,-0.46202375892078124,0.0
2019-07-11,-0.0,-0.2750386070141671,-0.0,1.0,-0.5036145117611512,-0.45943465902732705,0.0
2019-07-12,-0.0,-0.27243453565598513,-0.0,1.0,-0.512667993470337,-0.45108343209821333,0.0
2019-07-15,-0.0,-0.2796183052214233,-0.0,1.0,-0.5070895773133526,-0.45328494948816167,0.0
2019-07-16,-0.0,-0.28058504681270435,-0.0,1.0,-0.5034269587421045,-0.4558303095462079,0.0
2019-07-17,-0.0,-0.2783858188410663,-0.0,1.0,-0.5025179614584032,-0.4572841827256653,0.0
2019-07-18,-0.0,-0.2778387089553909,-0.0,1.0,-0.5030552633346017,-0.45739418492736755,0.0
2019-07-19,-0.0,-0.28055959709009515,-0.0,1.0,-0.5027867935086737,-0.45501958589815333,0.0
2019-07-22,-0.0,-0.2858675487807604,-0.0,1.0,-0.49518338883797863,-0.45403544847008337,0.0
2019-07-23,-0.0,-0.2842784714001742,-0.0,1.0,-0.4938690728787439,-0.45534138878341857,0.0
2019-07-24,-0.0,-0.2838982104157823,-0.0,1.0,-0.4941799414642865,-0.4561093858218459,0.0
2019-07-25,-0.0,-0.28494815874150875,-0.0,1.0,-0.4927601001072578,-0.4568510904540579,0.0
2019-07-26,-0.0,-0.28780934922089824,-0.0,1.0,-0.4913594598824082,-0.4564172497820304,0.0
2019-07-29,-0.0,-0.28395089335629153,-0.0,1.0,-0.4915136742771529,-0.46072139359109104,0.0
2019-07-30,-0.0,-0.28686489026109135,-0.0,1.0,-0.4905698369018055,-0.45985189162583623,0.0
2019-07-31,-0.0,-0.2928406776626457,-0.0,1.0,-0.48732180023722665,-0.457825123648815,0.0
2019-08-01,-0.0,-0.2950698714365568,-0.0,1.0,-0.4855673560648407,-0.45524874231414203,0.0
2019-08-02,-0.0,-0.29518247521872415,-0.0,1.0,-0.48443758251102015,-0.45796692846434406,0.0
2019-08-05,-0.0,-0.2956163524828729,-0.0,1.0,-0.4843505126942193,-0.4588725204853804,0.0
2019-08-06,-0.0,-0.2969175787357605,-0.0,1.0,-0.47703819522001345,-0.4596604869332142,0.0
2019-08-07,-0.0,-0.2873807235915886,-0.0,1.0,-0.4876533553822432,-0.4596303828018503,0.0
2019-08-08,-0.0,-0.29021088374586723,-0.0,1.0,-0.4880484317755339,-0.4556786703601108,0.0
2019-08-09,-0.0,-0.2861600178292846,-0.0,1.0,-0.48139068419879655,-0.46108758636059727,0.0
2019-08-12,-0.0,-0.286498304479743,-0.0,1.0,-0.47896216312689627,-0.4654649295020524,0.0
2019-08-13,-0.0,-0.27968561604072706,-0.0,1.0,-0.48164605010494355,-0.4715089536908856,0.0
2019-08-14,-0.0,-0.281400535236396,-0.0,1.0,-0.47809991079393394,-0.47065120428189117,0.0
2019-08-15,-0.0,-0.2869486029052463,-0.0,1.0,-0.4747901026164986,-0.45941983918972945,0.0
2019-08-16,-0.0,-0.29002397442727756,-0.0,1.0,-0.47078671639140474,-0.4590658852779258,0.0
2019-08-19,-0.0,-0.28997891465986014,-0.0,1.0,-0.47078015758517366,-0.45872822106314504,0.0
2019-08-20,-0.0,-0.2903826955074875,-0.0,1.0,-0.4704381586245147,-0.4577038269550749,0.0
2019-08-21,-0.0,-0.29142641710281203,-0.0,1.0,-0.4711478754546261,-0.45511398917768126,0.0
2019-08-22,-0.0,-0.2925293726446464,-0.0,1.0,-0.46741299046774554,-0.4568610064287298,0.0
2019-08-23,-0.0,-0.29421282443424873,-0.0,1.0,-0.4678280914067868,-0.4544406764634173,0.0
2019-08-26,-0.0,-0.2934440753045404,-0.0,1.0,-0.46637873754152825,-0.45501661129568105,0.0
2019-08-27,-0.0,-0.29229100728182206,-0.0,1.0,-0.4649963480223988,-0.45603240300126163,0.0
2019-08-28,-0.0,-0.2849651510122801,-0.0,1.0,-0.47447726518420175,-0.45321385108972234,0.0
2019-08-29,-0.0,-0.2865382065673753,-0.0,1.0,-0.4760021213594378,-0.44720908648959207,0.0
2019-08-30,-0.0,-0.2868607813225443,-0.0,1.0,-0.4759125378612014,-0.4480997545930888,0.0
2019-09-03,-0.0,-0.285802755844558,-0.0,1.0,-0.4736690774777166,-0.45230354101696413,0.0
2019-09-04,-0.0,-0.29014764149899286,-0.0,1.0,-0.4736923655842575,-0.4496757199459902,0.0
2019-09-05,-0.0,-0.2889941771647442,-0.0,1.0,-0.4738415214647862,-0.45114796200766044,0.0
2019-09-06,-0.0,-0.290651759172989,-0.0,1.0,-0.47093926083677184,-0.4567860153511691,0.0
2019-09-09,-0.0,-0.29304914833215046,-0.0,1.0,-0.469792405961675,-0.4550656493967353,0.0
2019-09-10,-0.0,-0.2924342178182705,-0.0,1.0,-0.47635831615348806,-0.44796169448693224,0.0
2019-09-11,-0.0,-0.2971170252841979,-0.0,1.0,-0.4719790812595564,-0.4468721607906575,0.0
2019-09-12,-0.0,-0.30481532390369354,-0.0,1.0,-0.46796435064071296,-0.44422028111559436,0.0
2019-09-13,-0.0,-0.30423696871604994,-0.0,1.0,-0.4682615347094428,-0.4446489147063388,0.0
2019-09-16,-0.0,-0.3058043632493792,-0.0,1.0,-0.4664996452642782,-0.4447942532813054,0.0
2019-09-17,-0.0,-0.30661789158629865,-0.0,1.0,-0.46593504046114625,-0.4444961755902893,0.0
