Date,HMST,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.08234458039797306,-0.8554566802620196,-0.0,-0.5482635026572735,-0.603757261154369,0.0
2018-11-07,1.0,-0.08153988868274582,-0.8578540507111936,-0.0,-0.5478973407544835,-0.6048546691403834,0.0
2018-11-08,1.0,-0.05762680659118108,-0.8601982263954095,-0.0,-0.5401208996900795,-0.6106048053024026,0.0
2018-11-09,1.0,-0.056730621642363775,-0.8605065234075212,-0.0,-0.541949347659248,-0.6106523407521106,0.0
2018-11-12,1.0,-0.055723859359221514,-0.8519232534655282,-0.0,-0.5439884941399675,-0.6084641512898191,0.0
2018-11-13,1.0,-0.030791655279220186,-0.8518113631532598,-0.0,-0.5467492636117943,-0.6073001123561386,0.0
2018-11-14,1.0,-0.03154890231682507,-0.8512130689581878,-0.0,-0.5468071539185618,-0.6069292199313758,0.0
2018-11-15,1.0,-0.03045685279187817,-0.8523663333232013,-0.0,-0.5470075078269856,-0.6097753731116448,0.0
2018-11-16,1.0,-0.03239655329902871,-0.8549767073653441,-0.0,-0.5481837834546175,-0.6092317997746856,0.0
2018-11-19,1.0,-0.036902730375426615,-0.8544612384202828,-0.0,-0.5467454900048756,-0.6091540711847879,0.0
2018-11-20,1.0,-0.0023034491119597504,-0.8496696369036794,-0.0,-0.5511002000363702,-0.6278111171728192,0.0
2018-11-21,1.0,-0.0018981620970171741,-0.8471828864115698,-0.0,-0.5483278095811992,-0.6155468514612836,0.0
2018-11-23,1.0,-0.002679028325456789,-0.8413955028445862,-0.0,-0.5502543571837091,-0.6157851961108937,0.0
2018-11-26,1.0,-0.0012095189138520155,-0.8580327174866197,-0.0,-0.5502101539112818,-0.6143448943182849,0.0
2018-11-27,1.0,-0.0,-0.8582515476370226,-0.0,-0.5485127585686245,-0.6130152498867583,0.0
2018-11-28,1.0,-0.0,-0.8600767116668175,-0.0,-0.5476125758811271,-0.6124550753526018,0.0
2018-11-29,1.0,-0.0,-0.8456082597635791,-0.0,-0.5367050725721981,-0.6103247044740386,0.0
2018-11-30,1.0,-0.0,-0.8483883565141638,-0.0,-0.5378954008831746,-0.6177115563699721,0.0
2018-12-03,1.0,-0.0,-0.8483328326824873,-0.0,-0.5378792430159207,-0.6176930009011716,0.0
2018-12-04,1.0,-0.0,-0.8513533766973411,-0.0,-0.531398938880729,-0.6147297742873415,0.0
2018-12-06,1.0,-0.0,-0.8443775698706871,-0.0,-0.5262499255109946,-0.6089029259281331,0.0
2018-12-07,1.0,-0.0,-0.8447664192230868,-0.0,-0.5256536386131234,-0.6108278925558238,0.0
2018-12-10,1.0,-0.0,-0.8450512752312558,-0.0,-0.5168602417471998,-0.593433223985578,0.0
2018-12-11,1.0,-0.0,-0.8446415373244642,-0.0,-0.522749445676275,-0.5890022172949002,0.0
2018-12-12,1.0,-0.0,-0.8453367262397917,-0.0,-0.5222215646822109,-0.5913421706710854,0.0
2018-12-13,1.0,-0.0,-0.8411886457717328,-0.0,-0.5263453577764636,-0.5892962743938498,0.0
2018-12-14,1.0,-0.0,-0.8416134374260705,-0.0,-0.5261710432931157,-0.5893955524012301,0.0
2018-12-17,1.0,-0.0,-0.8389178675625496,-0.0,-0.5116847906168037,-0.5963811039401172,0.0
2018-12-18,1.0,-0.0,-0.8267711911682668,-0.0,-0.5069144719457412,-0.602395842508588,0.0
2018-12-19,1.0,-0.0,-0.8269654342016388,-0.0,-0.5073566121406127,-0.6024492672755573,0.0
2018-12-20,1.0,-0.0,-0.8499357806386094,-0.0,-0.5179366169837809,-0.6191045132769797,0.0
2018-12-21,1.0,-0.0,-0.8503847759947504,-0.0,-0.5162262124917975,-0.6161188331444252,0.0
2018-12-24,1.0,-0.0,-0.8244936746451268,-0.0,-0.5057908178416582,-0.6393656827225753,0.0
2018-12-26,1.0,-0.0,-0.8312312135321507,-0.0,-0.486621087994342,-0.6290446160193317,0.0
2018-12-27,1.0,-0.0,-0.7997482549490789,-0.0,-0.43188579929053666,-0.6290765533813938,0.0
2018-12-28,1.0,-0.0,-0.8035974720466699,-0.0,-0.4299522434155967,-0.6261259973119049,0.0
2018-12-31,1.0,-0.0,-0.8058130220849068,-0.0,-0.42951138574207576,-0.6254148071861769,0.0
2019-01-02,1.0,-0.0,-0.8065301446369755,-0.0,-0.4274094228841472,-0.6301589574681369,0.0
2019-01-03,1.0,-0.0,-0.8061791318291147,-0.0,-0.4294181651586301,-0.6277917764288169,0.0
2019-01-04,1.0,-0.0,-0.8159488175482692,-0.0,-0.4032046155603793,-0.6370387295784302,0.0
2019-01-07,1.0,-0.0,-0.7984952660054103,-0.0,-0.39526036970243467,-0.6240701082055907,0.0
2019-01-08,1.0,-0.0,-0.804880804428878,-0.0,-0.3933171393062931,-0.6263416563100215,0.0
2019-01-09,1.0,-0.0,-0.8192565647379787,-0.0,-0.39874388996248716,-0.6238774582243947,0.0
2019-01-10,1.0,-0.0,-0.8264755432454811,-0.0,-0.39936038376973815,-0.6295936723680077,0.0
2019-01-11,1.0,-0.0,-0.8216141720979644,-0.0,-0.4066438887134285,-0.6429125154325419,0.0
2019-01-14,1.0,-0.0,-0.8219968977997356,-0.0,-0.4127937036824266,-0.6376170506118228,0.0
2019-01-15,1.0,-0.0,-0.8209887200736649,-0.0,-0.41269567219152853,-0.6438478360957643,0.0
2019-01-16,1.0,-0.0,-0.8179074446680081,-0.0,-0.41488933601609657,-0.6415924116125323,0.0
2019-01-17,1.0,-0.0,-0.8095824856004814,-0.0,-0.41335931455425967,-0.6426340373097974,0.0
2019-01-18,1.0,-0.0,-0.8033126890393202,-0.0,-0.4213740458015267,-0.6558836237937491,0.0
2019-01-22,1.0,-0.0,-0.8942654918387981,-0.0,-0.30397226635851504,-0.6906832298136645,0.0
2019-01-23,1.0,-0.0,-0.8757994038834389,-0.0,-0.30552420638365596,-0.7124461035390804,0.0
2019-01-24,1.0,-0.0,-0.8957523313941592,-0.0,-0.29716139971350897,-0.7304937585874236,0.0
2019-01-25,1.0,-0.0,-0.9107702311284507,-0.0,-0.25332505763433233,-0.7914819412425371,0.0
2019-01-28,1.0,-0.0,-0.9013161777725315,-0.0,-0.26158295461252434,-0.7881721064746503,0.0
2019-01-29,1.0,-0.0,-0.8872814413774741,-0.0,-0.25940060944942456,-0.8118398863938937,0.0
2019-01-30,1.0,-0.0,-0.886640634244468,-0.0,-0.25893385398177726,-0.8126553070642527,0.0
2019-01-31,1.0,-0.0,-0.8942276398710021,-0.0,-0.2242078167993136,-0.8402319595254297,0.0
2019-02-01,1.0,-0.0,-0.8928677211065695,-0.0,-0.22833362952431732,-0.8407084888335999,0.0
2019-02-04,1.0,-0.0,-0.8854337152209492,-0.0,-0.22496652283886326,-0.8653176610623419,0.0
2019-02-05,1.0,-0.0,-0.8732184831443959,-0.0,-0.2226189413549942,-0.8795560712904281,0.0
2019-02-06,1.0,-0.0,-0.8715948673672929,-0.0,-0.22760427520914586,-0.8779660007740628,0.0
2019-02-07,1.0,-0.0,-0.8718544328300427,-0.0,-0.23437267339706366,-0.8718544328300427,0.0
2019-02-08,1.0,-0.0,-0.8772092190112252,-0.0,-0.2523584905660377,-0.8558633866730356,0.0
2019-02-11,1.0,-0.0,-0.8732263665209843,-0.0,-0.26549122912051726,-0.854756630545411,0.0
2019-02-12,1.0,-0.0,-0.8965776720946332,-0.0,-0.26833819944014686,-0.8450170062908225,0.0
2019-02-13,1.0,-0.0,-0.8988936323732787,-0.0,-0.27103000420900725,-0.836510131681799,0.0
2019-02-14,1.0,-0.0,-0.8925652239481225,-0.0,-0.27712260594178856,-0.8464183381088825,0.0
2019-02-15,1.0,-0.0,-0.882374187334457,-0.0,-0.2791054659282447,-0.8483927281483266,0.0
2019-02-19,1.0,-0.0,-0.8779951836243227,-0.0,-0.2841059602649007,-0.848103552077062,0.0
2019-02-20,1.0,-0.0,-0.8777871519826443,-0.0,-0.2826021453537423,-0.8527479811980233,0.0
2019-02-21,1.0,-0.0,-0.8728417753939796,-0.0,-0.28306264501160094,-0.8573236508271311,0.0
2019-02-22,1.0,-0.0,-0.8737951807228916,-0.0,-0.2831325301204819,-0.8551506024096385,0.0
2019-02-25,1.0,-0.0,-0.8703021148036253,-0.0,-0.2901510574018127,-0.8607250755287008,0.0
2019-02-26,1.0,-0.0,-0.8701812688821752,-0.0,-0.29395770392749243,-0.8570090634441087,0.0
2019-02-27,1.0,-0.0,-0.8850410892440186,-0.0,-0.2904145313400248,-0.8569305879855657,0.0
2019-02-28,1.0,-0.0,-0.8947864703735248,-0.0,-0.3032607373159752,-0.843685363182869,0.0
2019-03-01,1.0,-0.0,-0.8972525633614263,-0.0,-0.3099461465908054,-0.8353667812699669,0.0
2019-03-04,1.0,-0.0,-0.8958878277267472,-0.0,-0.30397226108644076,-0.8416874505748524,0.0
2019-03-05,1.0,-0.0,-0.8818203987075535,-0.0,-0.326007437663842,-0.8403645674571724,0.0
2019-03-06,1.0,-0.0,-0.8817752020741194,-0.0,-0.3226170504804027,-0.8457831325301205,0.0
2019-03-07,1.0,-0.0,-0.8692291305274049,-0.0,-0.33704616695578077,-0.8370309504245412,0.0
2019-03-08,1.0,-0.0,-0.871512504229598,-0.0,-0.34999538589313733,-0.8545325909748069,0.0
2019-03-11,1.0,-0.0,-0.874045211367783,-0.0,-0.3534650709713332,-0.8648916102297677,0.0
2019-03-12,1.0,-0.0,-0.8528799229119394,-0.0,-0.36542227471946787,-0.8900873457461689,0.0
2019-03-13,1.0,-0.0,-0.8620280070017505,-0.0,-0.38068892223055767,-0.8830645161290323,0.0
2019-03-14,1.0,-0.0,-0.8635255889520715,-0.0,-0.3798662750734237,-0.8810223083171905,0.0
2019-03-15,1.0,-0.0,-0.846391849235866,-0.0,-0.38022314591993006,-0.8986780010625997,0.0
2019-03-18,1.0,-0.0,-0.8574039643273563,-0.0,-0.3914221788043992,-0.9024674628935179,0.0
2019-03-19,1.0,-0.0,-0.8578336862732703,-0.0,-0.3918581497518885,-0.9109643161920414,0.0
2019-03-20,1.0,-0.0,-0.8738049105866659,-0.0,-0.39316456500333513,-0.909347902042372,0.0
2019-03-21,1.0,-0.0,-0.8788215498904728,-0.0,-0.3914409981269247,-0.9044414108384392,0.0
2019-03-22,1.0,-0.0,-0.8741385911179174,-0.0,-0.42384507401735577,-0.8924196018376723,0.0
2019-03-25,1.0,-0.0,-0.8588467287936133,-0.0,-0.43293788365509994,-0.8888076079005119,0.0
2019-03-26,1.0,-0.0,-0.885433032994517,-0.0,-0.43659216981434573,-0.8844390290826307,0.0
2019-03-27,1.0,-0.0,-0.8815388073600718,-0.0,-0.43993449150637426,-0.8897594810699719,0.0
2019-03-28,1.0,-0.0,-0.8753134846633656,-0.0,-0.4356954536685743,-0.9042183782393414,0.0
2019-03-29,1.0,-0.0,-0.8900875294725622,-0.0,-0.4408126352507994,-0.8990019702206,0.0
2019-04-01,1.0,-0.0,-0.8996091605026002,-0.0,-0.4381278465066702,-0.8923414838980588,0.0
2019-04-02,1.0,-0.0,-0.9123678101624968,-0.0,-0.4582795976270312,-0.8535272117616715,0.0
2019-04-03,1.0,-0.0,-0.9134541000515729,-0.0,-0.45567947395564723,-0.8542096441464673,0.0
2019-04-04,1.0,-0.0,-0.9105892978098895,-0.0,-0.454343128084379,-0.8605618811082799,0.0
2019-04-05,1.0,-0.0,-0.9039652433291185,-0.0,-0.4561813053204941,-0.8820802126900756,0.0
2019-04-08,1.0,-0.0,-0.9257295303339701,-0.0,-0.47065410710756866,-0.8972070351096765,0.0
2019-04-09,1.0,-0.0,-0.9410242975964374,-0.0,-0.43480254109633903,-0.8987490994826118,0.0
2019-04-10,1.0,-0.0,-0.9348687874717426,-0.0,-0.4298070307636864,-0.9115421157815418,0.0
2019-04-11,1.0,-0.0,-0.9139088022521196,-0.0,-0.46728207142623324,-0.8922386984844021,0.0
2019-04-12,1.0,-0.0,-0.9127353848172693,-0.0,-0.46755462240010504,-0.9003018174660457,0.0
2019-04-15,1.0,-0.0,-0.9133219470538001,-0.0,-0.4684359193325888,-0.9027458451028049,0.0
2019-04-16,1.0,-0.0,-0.9024637302313423,-0.0,-0.45797934910469223,-0.9071036465821463,0.0
2019-04-17,1.0,-0.0,-0.8948693633301723,-0.0,-0.4626729014747719,-0.912461986200582,0.0
2019-04-18,1.0,-0.0,-0.8865473346640925,-0.0,-0.460649890375994,-0.9251611636506432,0.0
2019-04-22,1.0,-0.0,-0.8938567674113009,-0.0,-0.46580157687253615,-0.9254927726675428,0.0
2019-04-23,1.0,-0.0,-0.8999507146377524,-0.0,-0.46393954328897646,-0.9218005585674388,0.0
2019-04-24,1.0,-0.0,-0.8963694852941175,-0.0,-0.4616268382352941,-0.9245667016806722,0.0
2019-04-25,1.0,-0.0,-0.8964678823722688,-0.0,-0.46617381304419253,-0.9230491210777066,0.0
2019-04-26,1.0,-0.0,-0.8863471792508723,-0.0,-0.4935158975709302,-0.9115923902310579,0.0
2019-04-29,1.0,-0.0,-0.8918651774241375,-0.0,-0.49609568053770886,-0.9068234984020295,0.0
2019-04-30,1.0,-0.0,-0.8942652920056655,-0.0,-0.49586613524819656,-0.9037847096412925,0.0
2019-05-01,1.0,-0.0,-0.895973043506987,-0.0,-0.5250239503154834,-0.8824947970004294,0.0
2019-05-02,1.0,-0.0,-0.8883156397790786,-0.0,-0.5198928465125509,-0.8989648443959387,0.0
2019-05-03,1.0,-0.0,-0.8803084969051009,-0.0,-0.5270927807752143,-0.9026513521564993,0.0
2019-05-06,1.0,-0.0,-0.8769164684113138,-0.0,-0.5278548770816812,-0.8994845360824743,0.0
2019-05-07,1.0,-0.0,-0.8766122098022355,-0.0,-0.5270520537072558,-0.9034327667173755,0.0
2019-05-08,1.0,-0.0,-0.8628761440705867,-0.0,-0.5296635280173833,-0.8997497860011852,0.0
2019-05-09,1.0,-0.0,-0.8615263053927702,-0.0,-0.5355896490419437,-0.8951735036544411,0.0
2019-05-10,1.0,-0.0,-0.8646189224704336,-0.0,-0.5273324572930355,-0.8931997371879107,0.0
2019-05-13,1.0,-0.0,-0.8637320700092117,-0.0,-0.5322410843532044,-0.8939334122910909,0.0
2019-05-14,1.0,-0.0,-0.8449931858005061,-0.0,-0.5310208319813096,-0.8688428840288143,0.0
2019-05-15,1.0,-0.0,-0.8547039120679002,-0.0,-0.5375109752528373,-0.8597443985561445,0.0
2019-05-16,1.0,-0.0,-0.8611568072645917,-0.0,-0.5469171547015859,-0.882049088635915,0.0
2019-05-17,1.0,-0.0,-0.853827388409046,-0.0,-0.5495153952660381,-0.8933210259115184,0.0
2019-05-20,1.0,-0.0,-0.8381788980300896,-0.0,-0.548887213609099,-0.8906552164934939,0.0
2019-05-21,1.0,-0.0,-0.8437541091387245,-0.0,-0.5468113083497698,-0.8967455621301773,0.0
2019-05-22,1.0,-0.0,-0.836837264305893,-0.0,-0.5540043361145784,-0.8940936863543787,0.0
2019-05-23,1.0,-0.0,-0.8391479864780597,-0.0,-0.5692343037185336,-0.873642062424103,0.0
2019-05-24,1.0,-0.0,-0.8236910994764398,-0.0,-0.5691426701570681,-0.8794175392670157,0.0
2019-05-28,1.0,-0.0,-0.8260573650947982,-0.0,-0.5553070815102901,-0.8595689515475612,0.0
2019-05-29,1.0,-0.0,-0.8354884593004461,-0.0,-0.5523049072218271,-0.8448955841468934,0.0
2019-05-30,1.0,-0.0,-0.8316252303514274,-0.0,-0.5495457631502376,-0.8518314959102519,0.0
2019-05-31,1.0,-0.0,-0.8410551125173539,-0.0,-0.544538791850967,-0.8430245697865884,0.0
2019-06-03,1.0,-0.0,-0.8556972597899065,-0.0,-0.5556876224742201,-0.8010536798483728,0.0
2019-06-04,1.0,-0.0,-0.8517220310640896,-0.0,-0.583175225906036,-0.7808470270444094,0.0
2019-06-05,1.0,-0.0,-0.8499775942641317,-0.0,-0.5856219192113182,-0.7651878880993535,0.0
2019-06-06,1.0,-0.0,-0.8585871512669567,-0.0,-0.5832480163808549,-0.7575505502943435,0.0
2019-06-07,1.0,-0.0,-0.8749599948793446,-0.0,-0.573449401523395,-0.7520322601292965,0.0
2019-06-10,1.0,-0.0,-0.8798030816443962,-0.0,-0.5566779617671505,-0.7602135413336744,0.0
2019-06-11,1.0,-0.0,-0.8844888745565948,-0.0,-0.562334730732022,-0.7779748468236053,0.0
2019-06-12,1.0,-0.0,-0.8803979199638254,-0.0,-0.5634507929330448,-0.786021123348729,0.0
2019-06-13,1.0,-0.0,-0.8805955687617079,-0.0,-0.5655965376913636,-0.7835411149150572,0.0
2019-06-14,1.0,-0.0,-0.877705732442982,-0.0,-0.5785993096551502,-0.7696054711442305,0.0
2019-06-17,1.0,-0.0,-0.8628985319795641,-0.0,-0.6106188967212055,-0.760007760460454,0.0
2019-06-18,1.0,-0.0,-0.8493239518822346,-0.0,-0.6194351674718718,-0.7737103206770208,0.0
2019-06-19,1.0,-0.0,-0.8322054204578572,-0.0,-0.6405465790240585,-0.7652753942298351,0.0
2019-06-20,1.0,-0.0,-0.8344149523006035,-0.0,-0.6416055551950158,-0.7688039457459925,0.0
2019-06-21,1.0,-0.0,-0.8410322999513066,-0.0,-0.6317805551046908,-0.7734134069144619,0.0
2019-06-24,1.0,-0.0,-0.8594056172436315,-0.0,-0.6364141084258653,-0.7700195950359241,0.0
2019-06-25,1.0,-0.0,-0.8511673469387755,-0.0,-0.6408489795918366,-0.7732571428571428,0.0
2019-06-26,1.0,-0.0,-0.8438897046826562,-0.0,-0.6060042421275901,-0.8132811225322238,0.0
2019-06-27,1.0,-0.0,-0.8460707976182688,-0.0,-0.6314532487077145,-0.7940849309690505,0.0
2019-06-28,1.0,-0.0,-0.8303685086659922,-0.0,-0.640271567059438,-0.7933870809805138,0.0
2019-07-01,1.0,-0.0,-0.8326704915895162,-0.0,-0.6395227539444517,-0.7876841830747164,0.0
2019-07-02,1.0,-0.0,-0.8363725170954088,-0.0,-0.631553239986975,-0.7883425594268968,0.0
2019-07-03,1.0,-0.0,-0.830878519290928,-0.0,-0.6406738790406674,-0.7870177267987488,0.0
2019-07-05,1.0,-0.0,-0.8231979414351325,-0.0,-0.6436923878701019,-0.7903325624572489,0.0
2019-07-08,1.0,-0.0,-0.8254810666493015,-0.0,-0.6379057727997917,-0.7925634096311008,0.0
2019-07-09,1.0,-0.0,-0.8242329693187727,-0.0,-0.6352704108164327,-0.7906591263650545,0.0
2019-07-10,1.0,-0.0,-0.8655917445985166,-0.0,-0.5881651080296678,-0.7710093518219929,0.0
2019-07-11,1.0,-0.0,-0.8690580344123651,-0.0,-0.5943099705129451,-0.7769676938530832,0.0
2019-07-12,1.0,-0.0,-0.8689034263877193,-0.0,-0.601042813653734,-0.7686054796295098,0.0
2019-07-15,1.0,-0.0,-0.8473319361599226,-0.0,-0.6118329840399808,-0.7650814122198937,0.0
2019-07-16,1.0,-0.0,-0.860224806452658,-0.0,-0.6153671730750543,-0.7637264746849795,0.0
2019-07-17,1.0,-0.0,-0.8604139003141498,-0.0,-0.6145027042782654,-0.7637723872137838,0.0
2019-07-18,1.0,-0.0,-0.8607111657553304,-0.0,-0.614294496392403,-0.7605073284369237,0.0
2019-07-19,1.0,-0.0,-0.8642914979757084,-0.0,-0.6186234817813765,-0.7559514170040486,0.0
2019-07-22,1.0,-0.0,-0.8456656196366699,-0.0,-0.613613548784042,-0.7789579353000228,0.0
2019-07-23,1.0,-0.0,-0.8457827424316011,-0.0,-0.6124979763639307,-0.779504613890238,0.0
2019-07-24,1.0,-0.0,-0.8472909590813522,-0.0,-0.6132945172246482,-0.774090247452693,0.0
2019-07-25,1.0,-0.0,-0.8443446515685071,-0.0,-0.6175491874777888,-0.7688107776306011,0.0
2019-07-26,1.0,-0.0,-0.8369982886111917,-0.0,-0.6226872033323646,-0.7693499951564468,0.0
2019-07-29,1.0,-0.0,-0.82668131726077,-0.0,-0.6272824225188249,-0.7778172769285461,0.0
2019-07-30,1.0,-0.0,-0.8309499158793839,-0.0,-0.6286074802640093,-0.7758185583020577,0.0
2019-07-31,1.0,-0.0,-0.8677498705334024,-0.0,-0.6093345416882444,-0.7595481615743138,0.0
2019-08-01,1.0,-0.0,-0.8757226366954106,-0.0,-0.6034944934276394,-0.7504117818040887,0.0
2019-08-02,1.0,-0.0,-0.8762185445477216,-0.0,-0.5953622437412961,-0.767108203517181,0.0
2019-08-05,1.0,-0.0,-0.8726054879627234,-0.0,-0.5971395288635776,-0.7660497023039089,0.0
2019-08-06,1.0,-0.0,-0.8704625199362042,-0.0,-0.5552791068580543,-0.7640829346092504,0.0
2019-08-07,1.0,-0.0,-0.8789894040156553,-0.0,-0.5335539504247939,-0.7694657460145735,0.0
2019-08-08,1.0,-0.0,-0.877867939538584,-0.0,-0.5331742243436755,-0.7711376292760541,0.0
2019-08-09,1.0,-0.0,-0.8636637016871894,-0.0,-0.5112532050267481,-0.7905416099522015,0.0
2019-08-12,1.0,-0.0,-0.8658636564293373,-0.0,-0.5155451850917576,-0.7717727186731412,0.0
2019-08-13,1.0,-0.0,-0.8523718089961912,-0.0,-0.513582423116875,-0.781768390569423,0.0
2019-08-14,1.0,-0.0,-0.8646303258145365,-0.0,-0.4903508771929825,-0.7778195488721805,0.0
2019-08-15,1.0,-0.0,-0.8744453064391001,-0.0,-0.48009309542280837,-0.7486423584173778,0.0
2019-08-16,1.0,-0.0,-0.8828353109275019,-0.0,-0.46757159719202335,-0.7557619432192334,0.0
2019-08-19,1.0,-0.0,-0.869925486194849,-0.0,-0.46492285811458434,-0.7570107905883808,0.0
2019-08-20,1.0,-0.0,-0.8753543695303834,-0.0,-0.4625600887464563,-0.7435597189695551,0.0
2019-08-21,1.0,-0.0,-0.8822859604850126,-0.0,-0.45986951437188406,-0.7353357542931003,0.0
2019-08-22,1.0,-0.0,-0.8816073521248382,-0.0,-0.4600320730278172,-0.7423055572688584,0.0
2019-08-23,1.0,-0.0,-0.8819881525360977,-0.0,-0.462112797729236,-0.7411761076144637,0.0
2019-08-26,1.0,-0.0,-0.868955615969698,-0.0,-0.4594495524941198,-0.7262119314537069,0.0
2019-08-27,1.0,-0.0,-0.8677434100259028,-0.0,-0.4565290263598964,-0.7231449032454671,0.0
2019-08-28,1.0,-0.0,-0.8862433052792655,-0.0,-0.44116296863045146,-0.7330374904361133,0.0
2019-08-29,1.0,-0.0,-0.8870642201834862,-0.0,-0.44134556574923545,-0.7296941896024465,0.0
2019-08-30,1.0,-0.0,-0.8805856336739364,-0.0,-0.44538660973005956,-0.7242031416806467,0.0
2019-09-03,1.0,-0.0,-0.877779808688235,-0.0,-0.4483336379699019,-0.720252239078779,0.0
2019-09-04,1.0,-0.0,-0.8691762271385532,-0.0,-0.44703447856121237,-0.7269103192233954,0.0
2019-09-05,1.0,-0.0,-0.8820976601620587,-0.0,-0.44520651877029527,-0.7075050833055142,0.0
2019-09-06,1.0,-0.0,-0.8760987102425469,-0.0,-0.46029540580541883,-0.6840849367203311,0.0
2019-09-09,1.0,-0.0,-0.8768045907580791,-0.0,-0.460555723346421,-0.6828450619148294,0.0
2019-09-10,1.0,-0.0,-0.8767733967890599,-0.0,-0.46624898340311455,-0.6691165396548089,0.0
2019-09-11,1.0,-0.0,-0.8893203299018722,-0.0,-0.4486785864788393,-0.6720546625729937,0.0
2019-09-12,1.0,-0.0,-0.8711200673724735,-0.0,-0.45948628488931664,-0.6770933589990376,0.0
2019-09-13,1.0,-0.0,-0.869418702611626,-0.0,-0.4655193164038994,-0.6738476350944759,0.0
2019-09-16,1.0,-0.0,-0.8765728700561578,-0.0,-0.4546382774257485,-0.6718520075677948,0.0
2019-09-17,1.0,-0.0,-0.8766177221271356,-0.0,-0.45506410833858807,-0.6710206287721827,0.0
2019-09-18,1.0,-0.0,-0.8722822822822822,-0.0,-0.45201201201201197,-0.6787087087087086,0.0
2019-09-19,1.0,-0.0,-0.8648381591160882,-0.0,-0.45755606791029135,-0.6719166392190915,0.0
