Date,IWF,IWM,MTUM,SKM,SPY,VLUE,VXX
2018-11-08,-0.14183452638588312,-0.4227012929360191,-0.0,1.0,-0.6471061539315243,-0.5628988402419399,0.0
2018-11-09,-0.14326607748318604,-0.42423989772664117,-0.0,1.0,-0.6473236618309155,-0.5643377244177644,0.0
2018-11-12,-0.14262326923610533,-0.420905130553012,-0.0,1.0,-0.6478814617497711,-0.563361913482616,0.0
2018-11-13,-0.12379354909670855,-0.41424918195066956,-0.0,1.0,-0.6508098000934913,-0.5608931173866417,0.0
2018-11-14,-0.12680409526174902,-0.4156801059690371,-0.0,1.0,-0.6545243811573805,-0.5626017606313988,0.0
2018-11-15,-0.1264809035928309,-0.41959625528154426,-0.0,1.0,-0.6622020932865704,-0.5533125293419128,0.0
2018-11-16,-0.12241521918941274,-0.4110559691204852,-0.0,1.0,-0.6625585883650399,-0.5610973256134546,0.0
2018-11-19,-0.11445799949750148,-0.4252533430110829,-0.0,1.0,-0.679238435554563,-0.5726808296809135,0.0
2018-11-20,-0.09269795453914684,-0.4183342122061558,-0.0,1.0,-0.681829535677611,-0.5825261580305847,0.0
2018-11-21,-0.10089568692297092,-0.4141105139864958,-0.0,1.0,-0.6849662394929035,-0.5559873225850902,0.0
2018-11-23,-0.101536259016574,-0.4091459721380981,-0.0,1.0,-0.6863884147348714,-0.5560817135620285,0.0
2018-11-26,-0.10044642857142859,-0.41688712522045857,-0.0,1.0,-0.6845513668430335,-0.5538470017636684,0.0
2018-11-27,-0.08766654712973436,-0.4301122727648893,-0.0,1.0,-0.6868224324846212,-0.5539433394940829,0.0
2018-11-28,-0.08933105199249365,-0.425157302130478,-0.0,1.0,-0.6894800750634728,-0.5557180704271995,0.0
2018-11-29,-0.07956194387405886,-0.4180971937029432,-0.0,1.0,-0.6849828884325805,-0.5552087611225188,0.0
2018-11-30,-0.07972621492128679,-0.41850787132101297,-0.0,1.0,-0.6864887063655031,-0.5531279945242984,0.0
2018-12-03,-0.0802673752842232,-0.4187874969180615,-0.0,1.0,-0.6868750513656412,-0.5535709393748459,0.0
2018-12-04,-0.06804084097271779,-0.4311357523192622,-0.0,1.0,-0.688422901685239,-0.557089531756052,0.0
2018-12-06,-0.06279715796784016,-0.3765425503499119,-0.0,1.0,-0.695363000160265,-0.5363801485122068,0.0
2018-12-07,-0.07000080276149956,-0.37705707634261865,-0.0,1.0,-0.6970110513499772,-0.5318027347408418,0.0
2018-12-10,-0.05183282127343999,-0.3772645407352474,-0.0,1.0,-0.6988558109969276,-0.5206059963979235,0.0
2018-12-11,-0.053552983552718696,-0.37680430118918345,-0.0,1.0,-0.6989167571576131,-0.5192149800037079,0.0
2018-12-12,-0.0547564173885401,-0.37675170203184194,-0.0,1.0,-0.6993562743383931,-0.5182124029775623,0.0
2018-12-13,-0.053881423762953545,-0.3728234078079033,-0.0,1.0,-0.706845829689115,-0.5167634040974265,0.0
2018-12-14,-0.055657103499430455,-0.36867201780179604,-0.0,1.0,-0.7083101539113619,-0.5164110307557817,0.0
2018-12-17,-0.043137565299984165,-0.3675531634214553,-0.0,1.0,-0.6995673051554007,-0.5281515487309376,0.0
2018-12-18,-0.0363407535593487,-0.359710532525761,-0.0,1.0,-0.6976323448438605,-0.5283305802459425,0.0
2018-12-19,-0.029042262405382678,-0.3637773338940286,-0.0,1.0,-0.7036375105130362,-0.5317756518082423,0.0
2018-12-20,-0.027039053502251074,-0.3521097267301853,-0.0,1.0,-0.710684745052874,-0.527693435242383,0.0
2018-12-21,-0.022673373120325243,-0.3538088660707305,-0.0,1.0,-0.7177034739777437,-0.5119751895963097,0.0
2018-12-24,-0.011029126213592233,-0.3401165048543689,-0.0,1.0,-0.7155469255663431,-0.5223042071197411,0.0
2018-12-26,-0.012330139484702919,-0.35110072182691565,-0.0,1.0,-0.6947519843818232,-0.5105962136196666,0.0
2018-12-27,-0.0,-0.32293550704888385,-0.0,1.0,-0.6364559847377418,-0.5182478134833131,0.0
2018-12-28,-0.0,-0.3236859696467035,-0.0,1.0,-0.6353890718229308,-0.5166992646876779,0.0
2018-12-31,-0.0,-0.3346027479091995,-0.0,1.0,-0.6368727598566308,-0.5175726802070888,0.0
2019-01-02,-0.0,-0.3337229254221272,-0.0,1.0,-0.6344217044239425,-0.5186133837316291,0.0
2019-01-03,-0.0,-0.3334161861205011,-0.0,1.0,-0.637577053092066,-0.5146152316563929,0.0
2019-01-04,-0.0,-0.3344286596664608,-0.0,1.0,-0.6201852995676344,-0.516046942557134,0.0
2019-01-07,-0.0,-0.317703768624014,-0.0,1.0,-0.6131074106534229,-0.5036761125718181,0.0
2019-01-08,-0.0,-0.3067933330093785,-0.0,1.0,-0.6210943194518684,-0.5017979493658584,0.0
2019-01-09,-0.0,-0.2969398403183925,-0.0,1.0,-0.6212294027713738,-0.5086271749945398,0.0
2019-01-10,-0.0,-0.29410478227060655,-0.0,1.0,-0.6276487169517886,-0.5082620528771384,0.0
2019-01-11,-0.0,-0.2907547903900399,-0.0,1.0,-0.6292189475731933,-0.511696333041533,0.0
2019-01-14,-0.0,-0.29889927917397235,-0.0,1.0,-0.6362263783362556,-0.5000974089226573,0.0
2019-01-15,-0.0,-0.295171909290417,-0.0,1.0,-0.6352596927578639,-0.5079980492562789,0.0
2019-01-16,-0.0,-0.29499610212434224,-0.0,1.0,-0.6254141492886377,-0.5157620346910934,0.0
2019-01-17,-0.0,-0.2952251222300601,-0.0,1.0,-0.6241395247014181,-0.5130986840504974,0.0
2019-01-18,-0.0,-0.29732968161588497,-0.0,1.0,-0.624639311390424,-0.5233775125935345,0.0
2019-01-22,-0.0,-0.20817225348666504,-0.0,1.0,-0.7335209199902128,-0.5050648397357475,0.0
2019-01-23,-0.0,-0.17372309353754017,-0.0,1.0,-0.7389735660113393,-0.5417126868419114,0.0
2019-01-24,-0.0,-0.17674361793086601,-0.0,1.0,-0.7243923293025529,-0.5417613289361183,0.0
2019-01-25,-0.0,-0.10273059450918427,-0.0,1.0,-0.8121420106656133,-0.5540193561129765,0.0
2019-01-28,-0.0,-0.08453419680154238,-0.0,1.0,-0.8380502756012558,-0.549175667993178,0.0
2019-01-29,-0.0,-0.0790126519474076,-0.0,1.0,-0.8354254527412552,-0.5663358967998015,0.0
2019-01-30,-0.0,-0.08113212235668314,-0.0,1.0,-0.8379096985811196,-0.5658872350470889,0.0
2019-01-31,-0.0,-0.10003821169277799,-0.0,1.0,-0.7773786778754298,-0.6700292956311297,0.0
2019-02-01,-0.0,-0.09845377894388262,-0.0,1.0,-0.7753266933285783,-0.6735359298978526,0.0
2019-02-04,-0.0,-0.09852480317969885,-0.0,1.0,-0.7796376977757394,-0.6696476343346327,0.0
2019-02-05,-0.0,-0.09127985521653795,-0.0,1.0,-0.7736738803497235,-0.6840508781320894,0.0
2019-02-06,-0.0,-0.09120114224522578,-0.0,1.0,-0.7750694780857194,-0.6833839014813492,0.0
2019-02-07,-0.0,-0.07787216828478966,-0.0,1.0,-0.7686336974110033,-0.6818112864077671,0.0
2019-02-08,-0.0,-0.07600709399543958,-0.0,1.0,-0.7802634912591843,-0.6772738788953636,0.0
2019-02-11,-0.0,-0.07484359900310258,-0.0,1.0,-0.7942373226183814,-0.6740247189868267,0.0
2019-02-12,-0.0,-0.07819633247468694,-0.0,1.0,-0.8003009513121988,-0.6719375653548931,0.0
2019-02-13,-0.0,-0.08377256639421485,-0.0,1.0,-0.7973416851271865,-0.6651643622845211,0.0
2019-02-14,-0.0,-0.07045454545454545,-0.0,1.0,-0.8145812053115423,-0.6685903983656792,0.0
2019-02-15,-0.0,-0.0813035143769968,-0.0,1.0,-0.8100191693290735,-0.66458785942492,0.0
2019-02-19,-0.0,-0.06903509220003065,-0.0,1.0,-0.8222659242989222,-0.6626909128058436,0.0
2019-02-20,-0.0,-0.07301806290079457,-0.0,1.0,-0.819549832656294,-0.6622978462481798,0.0
2019-02-21,-0.0,-0.07101060431838507,-0.0,1.0,-0.8214897150887952,-0.6627571227801201,0.0
2019-02-22,-0.0,-0.056894618834080715,-0.0,1.0,-0.833545658377497,-0.6574857317570322,0.0
2019-02-25,-0.0,-0.05512132822477649,-0.0,1.0,-0.8382630906768839,-0.6608684546615581,0.0
2019-02-26,-0.0,-0.05249732156522627,-0.0,1.0,-0.8408244477322586,-0.6575940003061069,0.0
2019-02-27,-0.0,-0.049500407830342576,-0.0,1.0,-0.8389579934747144,-0.6604812398042414,0.0
2019-02-28,-0.0,-0.05679699670556989,-0.0,1.0,-0.845851316495135,-0.651199019332431,0.0
2019-03-01,-0.0,-0.0587151738429657,-0.0,1.0,-0.8408166398035153,-0.6588635607746821,0.0
2019-03-04,-0.0,-0.04513021762397432,-0.0,1.0,-0.8460323123184343,-0.6571275674022731,0.0
2019-03-05,-0.0,-0.040272741202308594,-0.0,1.0,-0.8561979672097656,-0.6573114050768681,0.0
2019-03-06,-0.0,-0.02941474794603915,-0.0,1.0,-0.855893092605741,-0.6504462927274572,0.0
2019-03-07,-0.0,-0.02896677564053828,-0.0,1.0,-0.8567373729694113,-0.6485719354266454,0.0
2019-03-08,-0.0,-0.012066132676114193,-0.0,1.0,-0.8975919079893202,-0.6576042308482235,0.0
2019-03-11,-0.0,-0.013740537177227004,-0.0,1.0,-0.8968163434615783,-0.6819973037436483,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.9073772215795562,-0.7217110106215164,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.9174709786603907,-0.7268424253642541,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.9180989034162801,-0.7179196541543652,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.9203537486800422,-0.7195617740232312,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.93173550181896,-0.7432323988872245,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.9317805438324697,-0.7392756023291843,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.9218128951369808,-0.7457785365593406,0.0
2019-03-21,-0.0,-0.001463895025418541,-0.0,1.0,-0.9418700593542892,-0.7182933645630939,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.9766493102152557,-0.7073380213645392,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.978456873853028,-0.6811883294768478,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9812729072473849,-0.6940260574119157,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9875852842809364,-0.688,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9668099650209607,-0.703319003497904,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.9663483401546158,-0.7086643661557392,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9689549043222266,-0.7073464472099558,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.9813101604278075,-0.6924598930481283,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.9775416242839552,-0.6992612024198298,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.9918886360594299,-0.6851023959309329,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.992718511578102,-0.6842992905902825,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.9905877319642763,-0.6833520509118135,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.0110397808160305,-0.6750114158317441,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.011406333870102,-0.6724369296833065,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.0171643798762444,-0.6731772935162766,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.9964625777966913,-0.6632533645406671,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.9969652602156264,-0.6650871822174897,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.9962476048541623,-0.6650255482222696,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.9918908858874828,-0.6668350526427735,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.9833647790385587,-0.6740187611277936,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.9888444088604218,-0.6799572991726716,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.9889749065670049,-0.6805392418579819,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.9753686727779992,-0.6817324299189584,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.9805682908625653,-0.6849610832711376,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.9902824496769714,-0.6793475359068822,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.9871319112582428,-0.6825693461836239,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.9799887937244857,-0.6881720430107526,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.9865655297668331,-0.6843033038647471,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.9774134985049123,-0.692385732592909,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.9783445620789221,-0.6951395572666026,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.9806928034371643,-0.7045918367346939,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.9812400892305212,-0.7064262101217513,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.9678689051329423,-0.7097223337885239,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.0036567528035105,-0.7050490275746248,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.994680563806232,-0.7055678565642381,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.979512928604033,-0.7055554063850925,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9678894205209995,-0.6902711323763956,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.9816226264772275,-0.6740671889523303,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.9799782256565496,-0.67540295812422,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.9717692675412971,-0.6839910766452436,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.9715999575326468,-0.6826361609512687,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9687102248621128,-0.6829656342808655,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.9727682119205298,-0.6762384105960265,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9726966976510156,-0.675538253753873,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.9708322324966975,-0.6712021136063409,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.9391107335032568,-0.6354882727015267,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.9326780320483284,-0.6270926125019198,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9265201839550332,-0.6284108329075115,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.9276582714537241,-0.624078185205032,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.9146154426369648,-0.5996781736353808,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.8907331615380728,-0.6356677277550402,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.896504266446463,-0.6058103745965018,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.8749718292224866,-0.6290972830850132,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.8737754616290432,-0.6316989452058227,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.8662063444411087,-0.6355198639047333,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.8927464664533521,-0.626716384066917,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.8908513693970621,-0.6287384413817431,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.9090702087286529,-0.6209740670461733,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.9197763554026361,-0.6101399043691653,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.9186202361985687,-0.6102976506587765,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.9156048946638072,-0.6074176863882932,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.9164882226980727,-0.6027459377755384,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.9181705747242485,-0.6058961609328858,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.9209216543290973,-0.6055177989439378,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.9184159218089281,-0.6136783733826248,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.916165546515741,-0.610465410076305,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.8885407454200884,-0.6382817435249526,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.904420700830464,-0.6274812639254608,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.9053514578806408,-0.6213047652736369,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.8944412406288393,-0.612867637840684,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.8848424212106054,-0.616408204102051,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.8839830084957521,-0.614767616191904,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.880717197229238,-0.6199704918852684,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.8746030555347185,-0.6258345210411822,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.8821505700366631,-0.6289990457536034,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.867557807092341,-0.6403169985454181,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.8706835976711503,-0.638827544669745,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.8620819335105049,-0.6450885022313593,0.0
2019-07-15,-0.0,-0.006318164723580294,-0.0,1.0,-0.8645606117588067,-0.6363294471605868,0.0
2019-07-16,-0.0,-0.01921208043657023,-0.0,1.0,-0.8756572225959981,-0.5969450051082704,0.0
2019-07-17,-0.0,-0.01172224987555998,-0.0,1.0,-0.8773270283723246,-0.5997511199601792,0.0
2019-07-18,-0.0,-0.012452154893870856,-0.0,1.0,-0.8774916737088035,-0.5955162300541831,0.0
2019-07-19,-0.0,-0.011655648889109796,-0.0,1.0,-0.8771807743923654,-0.5963765594711467,0.0
2019-07-22,-0.0,-0.031273893205080776,-0.0,1.0,-0.8647922061906524,-0.5703539277346159,0.0
2019-07-23,-0.0,-0.03427344733140869,-0.0,1.0,-0.8626841365015915,-0.5705578996718237,0.0
2019-07-24,-0.0,-0.035624219572509365,-0.0,1.0,-0.8540753617510956,-0.5587003892955953,0.0
2019-07-25,-0.0,-0.012521134007988044,-0.0,1.0,-0.8949792947979712,-0.5428438411212664,0.0
2019-07-26,-0.0,-0.02358232692212117,-0.0,1.0,-0.9067392276725809,-0.5546692510312609,0.0
2019-07-29,-0.0,-0.013650264800218803,-0.0,1.0,-0.9048708321937392,-0.5678659340112883,0.0
2019-07-30,-0.0,-0.011862130707251567,-0.0,1.0,-0.9038595444146027,-0.5710981796478664,0.0
2019-07-31,-0.0,-0.02275723132787823,-0.0,1.0,-0.8986743601860373,-0.5657223866490909,0.0
2019-08-01,-0.0,-0.035016266421635585,-0.0,1.0,-0.8920952641120521,-0.5562867857054163,0.0
2019-08-02,-0.0,-0.03681026851578637,-0.0,1.0,-0.8870610799645914,-0.5350890134749681,0.0
2019-08-05,-0.0,-0.029198515496350184,-0.0,1.0,-0.8864502175141937,-0.5421387666822326,0.0
2019-08-06,-0.0,-0.032386308542616114,-0.0,1.0,-0.843910598274023,-0.5478279840977407,0.0
2019-08-07,-0.0,-0.04957675422639404,-0.0,1.0,-0.8161730820538942,-0.5597273763612991,0.0
2019-08-08,-0.0,-0.055872015513271124,-0.0,1.0,-0.8138165070900497,-0.5542600896860987,0.0
2019-08-09,-0.0,-0.041125958801678804,-0.0,1.0,-0.7974335472043996,-0.5735201891070482,0.0
2019-08-12,-0.0,-0.03639659408018699,-0.0,1.0,-0.7893720037207528,-0.5593293104681948,0.0
2019-08-13,-0.0,-0.02147897396776962,-0.0,1.0,-0.7935300848669781,-0.5688948221607705,0.0
2019-08-14,-0.0,-0.030706024840295422,-0.0,1.0,-0.7810206844142582,-0.5630625282006222,0.0
2019-08-15,-0.0,-0.05758623913246705,-0.0,1.0,-0.7683228942694214,-0.5111713564550808,0.0
2019-08-16,-0.0,-0.05790531382904145,-0.0,1.0,-0.7723512641959153,-0.5065196055521802,0.0
2019-08-19,-0.0,-0.02310929308601923,-0.0,1.0,-0.8202506053553377,-0.5075346169217387,0.0
2019-08-20,-0.0,-0.02380617648437134,-0.0,1.0,-0.8178218285767843,-0.5014996016683069,0.0
2019-08-21,-0.0,-0.029241682860019196,-0.0,1.0,-0.8210146793716199,-0.4909512326457987,0.0
2019-08-22,-0.0,-0.028343040392369543,-0.0,1.0,-0.82256124879153,-0.5071093399985852,0.0
2019-08-23,-0.0,-0.031699470098410294,-0.0,1.0,-0.8308573050719152,-0.5030753217259651,0.0
2019-08-26,-0.0,-0.025155759591511687,-0.0,1.0,-0.8233709654752425,-0.4937227713496042,0.0
2019-08-27,-0.0,-0.02720287949055167,-0.0,1.0,-0.7916291733001084,-0.4884520431000669,0.0
2019-08-28,-0.0,-0.018661192101863813,-0.0,1.0,-0.8039767484775789,-0.4840376453220151,0.0
2019-08-29,-0.0,-0.02316380282014124,-0.0,1.0,-0.8007958963034527,-0.47634163733811785,0.0
2019-08-30,-0.0,-0.017851406543986047,-0.0,1.0,-0.8042081593318343,-0.4724656968473223,0.0
2019-09-03,-0.0,-0.024558745897312308,-0.0,1.0,-0.8054809612339048,-0.46517018981385844,0.0
2019-09-04,-0.0,-0.011545435765602404,-0.0,1.0,-0.8102921936327955,-0.4734546790001607,0.0
2019-09-05,-0.0,-0.004730455449164743,-0.0,1.0,-0.8052514911218265,-0.4752622317694646,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.8304578027294719,-0.4517093431922954,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.8301990140587913,-0.4520951250684681,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.8343829864914202,-0.4474717050018255,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.8308496314384171,-0.4512654328031219,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.8308878899208179,-0.45099605230130296,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.8291881531510975,-0.45256240587778945,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.8168064946518623,-0.4445625381606024,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.8165581479471876,-0.44424850786760717,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.8049670141625199,-0.4466485038164501,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.798969304167792,-0.45145827707264385,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-0.7996314026925584,-0.44791315487829547,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-0.7967081150360893,-0.4518471881815933,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.7984873041599134,-0.4525481721591932,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.7995673141929959,-0.4540045972866994,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-0.8673096561897198,-0.40206513105639397,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-0.811960001754309,-0.3809262751633701,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-0.8103300800526374,-0.3828709288299155,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-0.8102276215955441,-0.382658655322135,0.0
2019-10-02,-0.0,-0.0,-0.0,1.0,-0.8243801652892563,-0.3736152628802532,0.0
