Date,IWF,IWM,MTUM,SPY,SYRS,VLUE,VXX
2018-11-30,-0.5384134915677701,-2.6655996252342287,-0.0,-1.8211274203622736,1.0,-1.7824797001873829,0.0
2018-12-03,-0.5327322618580949,-2.680439043512348,-0.0,-1.8340258722069778,1.0,-1.7928655429243434,0.0
2018-12-04,-0.5385951065509076,-2.6938437253354377,-0.0,-1.8524861878453038,1.0,-1.8076558800315707,0.0
2018-12-06,-0.49886604172966426,-2.53371635923798,-0.0,-1.8135772603568188,1.0,-1.7135621409132145,0.0
2018-12-07,-0.533997700268302,-2.5610578765810654,-0.0,-1.8480643924875428,1.0,-1.7226523572249903,0.0
2018-12-10,-0.45504024530471443,-2.614488309697202,-0.0,-1.8883863549252586,1.0,-1.7078574166347258,0.0
2018-12-11,-0.49320043269973723,-2.6202287127182817,-0.0,-1.9197187451707618,1.0,-1.6936331324370266,0.0
2018-12-12,-0.49686847599164924,-2.620737647877523,-0.0,-1.9224464548055362,1.0,-1.692182788216191,0.0
2018-12-13,-0.497293953919901,-2.6200711303541055,-0.0,-1.922220504097727,1.0,-1.6919746404824492,0.0
2018-12-14,-0.5018535681186282,-2.606425702811245,-0.0,-1.9248532591906085,1.0,-1.6899907321594065,0.0
2018-12-17,-0.4770966009360853,-2.600168802271158,-0.0,-1.9024015959487455,1.0,-1.6932402363231795,0.0
2018-12-18,-0.45652834777321777,-2.580559355525156,-0.0,-1.8834929320565434,1.0,-1.6793585651314789,0.0
2018-12-19,-0.4610823958650045,-2.579355427181514,-0.0,-1.8818789905746425,1.0,-1.6787777439951352,0.0
2018-12-20,-0.4546552895869516,-2.543154874273201,-0.0,-1.889904100279393,1.0,-1.6634448387827534,0.0
2018-12-21,-0.4459877708160338,-2.5484260587302785,-0.0,-1.8922774967917264,1.0,-1.6621121763418132,0.0
2018-12-24,-0.38781351208857423,-2.5057618437900127,-0.0,-1.902613542215862,1.0,-1.7355577314152293,0.0
2018-12-26,-0.39719626168224303,-2.612992186303049,-0.0,-1.897196261682243,1.0,-1.7531024973188296,0.0
2018-12-27,-0.22488220094239247,-2.617799057607539,-0.0,-1.8448852409180725,1.0,-1.912372701018392,0.0
2018-12-28,-0.19791666666666669,-2.724389097744361,-0.0,-1.929824561403509,1.0,-1.9800281954887218,0.0
2018-12-31,-0.20446155054591156,-2.7209174456052154,-0.0,-1.9393606158196528,1.0,-1.990102898436886,0.0
2019-01-02,-0.19609381127931605,-2.71966428739509,-0.0,-1.9347399796062437,1.0,-1.9932543728919918,0.0
2019-01-03,-0.1869982685345506,-2.730757122619235,-0.0,-1.9375098378718716,1.0,-2.0150322682197386,0.0
2019-01-04,-0.10766352225773758,-2.7521634053169097,-0.0,-1.90636937709519,1.0,-2.029858891400951,0.0
2019-01-07,-0.06068125422964133,-2.6562147529889466,-0.0,-1.852921272276111,1.0,-1.9495450785773367,0.0
2019-01-08,-0.06446058246612263,-2.6278355918245113,-0.0,-1.8566294826682639,1.0,-1.9378602979711015,0.0
2019-01-09,-0.05507680779318096,-2.601498688647433,-0.0,-1.8687148744848254,1.0,-1.968152866242038,0.0
2019-01-10,-0.05605867824264651,-2.5960631689244815,-0.0,-1.8681984881371154,1.0,-1.964074545318464,0.0
2019-01-11,-0.06272428229665072,-2.549043062200957,-0.0,-1.8721590909090908,1.0,-1.9922248803827751,0.0
2019-01-14,-0.08218051297390265,-2.544156135496897,-0.0,-1.8734764076871309,1.0,-1.9779406266357589,0.0
2019-01-15,-0.07818590704647677,-2.5394302848575716,-0.0,-1.8760869565217393,1.0,-2.0025487256371814,0.0
2019-01-16,-0.07694586388210027,-2.5001851440420646,-0.0,-1.8481818855069243,1.0,-1.9804487891579647,0.0
2019-01-17,-0.07450748037327803,-2.503406902681084,-0.0,-1.8483928306917492,1.0,-1.9799288994223079,0.0
2019-01-18,-0.08523319922515274,-2.4743704365966326,-0.0,-1.8549396513187304,1.0,-2.035836686037848,0.0
2019-01-22,-0.0,-2.6403253488545633,-0.0,-1.8662040146257741,1.0,-1.9556749496306245,0.0
2019-01-23,-0.0,-2.5850566037735847,-0.0,-1.9255094339622643,1.0,-2.0366037735849054,0.0
2019-01-24,-0.0,-2.674753840094525,-0.0,-2.041985033477747,1.0,-2.160299330445057,0.0
2019-01-25,-0.0,-2.6860255570117957,-0.0,-2.1993774574049807,1.0,-2.3059469200524245,0.0
2019-01-28,-0.0,-2.619331158238173,-0.0,-2.25163132137031,1.0,-2.2856443719412725,0.0
2019-01-29,-0.0,-2.619887862796834,-0.0,-2.3046668865435356,1.0,-2.320745382585752,0.0
2019-01-30,-0.0,-2.6181488502431387,-0.0,-2.303222616005934,1.0,-2.320613203659441,0.0
2019-01-31,-0.0,-2.6515536607362464,-0.0,-2.2074280560793635,1.0,-2.33983766499959,0.0
2019-02-01,-0.0,-2.653681788297173,-0.0,-2.234960552268245,1.0,-2.3295529257067717,0.0
2019-02-04,-0.0,-2.661312906679845,-0.0,-2.2320237212750187,1.0,-2.34313483238613,0.0
2019-02-05,-0.0,-2.6530830657775586,-0.0,-2.2189841113032025,1.0,-2.3604182102576767,0.0
2019-02-06,-0.0,-2.6339094650205763,-0.0,-2.2232098765432102,1.0,-2.3734156378600826,0.0
2019-02-07,-0.0,-2.62676867390589,-0.0,-2.2209608423823624,1.0,-2.378743007568279,0.0
2019-02-08,-0.0,-2.626663360608315,-0.0,-2.246962558889164,1.0,-2.3914373088685013,0.0
2019-02-11,-0.0,-2.62049746277348,-0.0,-2.257798852008984,1.0,-2.440479161467432,0.0
2019-02-12,-0.0,-2.6908232914805765,-0.0,-2.2832223813937813,1.0,-2.452768180669082,0.0
2019-02-13,-0.0,-2.7195357833655707,-0.0,-2.2639811622235304,1.0,-2.426288789841056,0.0
2019-02-14,-0.0,-2.680301490514905,-0.0,-2.3373136856368566,1.0,-2.451304200542005,0.0
2019-02-15,-0.0,-2.738000507915009,-0.0,-2.3050029628375515,1.0,-2.422246677389317,0.0
2019-02-19,-0.0,-2.7140201132426265,-0.0,-2.3192765993408266,1.0,-2.417645567480774,0.0
2019-02-20,-0.0,-2.7858194095749287,-0.0,-2.4122586789022593,1.0,-2.4591810232880267,0.0
2019-02-21,-0.0,-2.7723535012550857,-0.0,-2.417294209296287,1.0,-2.4661126980005195,0.0
2019-02-22,-0.0,-2.796896792189679,-0.0,-2.4513598326359833,1.0,-2.4686192468619246,0.0
2019-02-25,-0.0,-2.799929645589658,-0.0,-2.4930964734851817,1.0,-2.5012751736874503,0.0
2019-02-26,-0.0,-2.7890535917901937,-0.0,-2.492237523024296,1.0,-2.489869309709675,0.0
2019-02-27,-0.0,-2.7791604592060293,-0.0,-2.5116992375777754,1.0,-2.4726141442467795,0.0
2019-02-28,-0.0,-2.7993840739111304,-0.0,-2.5333040035195777,1.0,-2.466344038715354,0.0
2019-03-01,-0.0,-2.8000703667868767,-0.0,-2.5356671650980735,1.0,-2.4601108276893306,0.0
2019-03-04,-0.0,-2.7961677067768305,-0.0,-2.526940318185814,1.0,-2.466643227564384,0.0
2019-03-05,-0.0,-2.7471132657558397,-0.0,-2.594975760246805,1.0,-2.4723666813574265,0.0
2019-03-06,-0.0,-2.7419582268441,-0.0,-2.6026262448224204,1.0,-2.4682294879703885,0.0
2019-03-07,-0.0,-2.6626123744050765,-0.0,-2.6929314295787057,1.0,-2.458135025559668,0.0
2019-03-08,-0.0,-2.6341874279634716,-0.0,-2.769483110204805,1.0,-2.462363684723823,0.0
2019-03-11,-0.0,-2.6414205472005796,-0.0,-2.8334843268708094,1.0,-2.58470737452437,0.0
2019-03-12,-0.0,-2.534289391432248,-0.0,-2.9171722743151314,1.0,-2.7414046699760983,0.0
2019-03-13,-0.0,-2.58195871429918,-0.0,-3.036384202092563,1.0,-2.807616174945801,0.0
2019-03-14,-0.0,-2.588527724665392,-0.0,-3.109847036328872,1.0,-2.861854684512428,0.0
2019-03-15,-0.0,-2.571690821256039,-0.0,-3.169951690821256,1.0,-2.920193236714976,0.0
2019-03-18,-0.0,-2.6233957088272755,-0.0,-3.201920250808269,1.0,-2.971882041736064,0.0
2019-03-19,-0.0,-2.626313205694649,-0.0,-3.190181639666176,1.0,-3.001865488463427,0.0
2019-03-20,-0.0,-2.632507102968551,-0.0,-3.1581267757421383,1.0,-3.006466150680905,0.0
2019-03-21,-0.0,-2.6401846214278697,-0.0,-3.252185014239419,1.0,-2.9278208779338115,0.0
2019-03-22,-0.0,-2.6114768595853395,-0.0,-3.3173823327110155,1.0,-2.897120959025253,0.0
2019-03-25,-0.0,-2.3570251139338696,-0.0,-3.424027925918743,1.0,-2.9154465238049063,0.0
2019-03-26,-0.0,-2.385626041768801,-0.0,-3.441906069222473,1.0,-2.977350720658888,0.0
2019-03-27,-0.0,-2.347979254330169,-0.0,-3.4614932968000782,1.0,-2.9762207652412176,0.0
2019-03-28,-0.0,-2.3317293528429737,-0.0,-3.470981046842777,1.0,-3.017578316802514,0.0
2019-03-29,-0.0,-2.3182130584192437,-0.0,-3.4705940108001965,1.0,-3.0295532646048113,0.0
2019-04-01,-0.0,-2.3203845399254464,-0.0,-3.4532077692760446,1.0,-3.0361977633902297,0.0
2019-04-02,-0.0,-2.357905041605482,-0.0,-3.491629955947136,1.0,-2.9399902104747917,0.0
2019-04-03,-0.0,-2.3573876431998433,-0.0,-3.502105160090081,1.0,-2.931949476157838,0.0
2019-04-04,-0.0,-2.36286836935167,-0.0,-3.501080550098232,1.0,-2.9592337917485265,0.0
2019-04-05,-0.0,-2.3549753694581277,-0.0,-3.5264039408866994,1.0,-2.970837438423645,0.0
2019-04-08,-0.0,-2.479381443298969,-0.0,-4.050778679534986,1.0,-3.4371572713314325,0.0
2019-04-09,-0.0,-2.456708526107072,-0.0,-4.127230667547918,1.0,-3.431703018285966,0.0
2019-04-10,-0.0,-2.434232250963126,-0.0,-4.13494771601541,1.0,-3.4378646119977985,0.0
2019-04-11,-0.0,-2.3954410307234886,-0.0,-4.193040414051316,1.0,-3.4235216385860587,0.0
2019-04-12,-0.0,-2.4000660720185003,-0.0,-4.191498733619645,1.0,-3.4204382777227176,0.0
2019-04-15,-0.0,-2.4043890604322895,-0.0,-4.191221879135422,1.0,-3.432179091310102,0.0
2019-04-16,-0.0,-2.408158740716107,-0.0,-4.231016517015852,1.0,-3.446070280456712,0.0
2019-04-17,-0.0,-2.3588749861587863,-0.0,-4.267855165540914,1.0,-3.4463514560956705,0.0
2019-04-18,-0.0,-2.3562264985622647,-0.0,-4.258349922583499,1.0,-3.4449236894492365,0.0
2019-04-22,-0.0,-2.3588157313300924,-0.0,-4.248121961997349,1.0,-3.440344675209898,0.0
2019-04-23,-0.0,-2.3530321440406494,-0.0,-4.255605876505026,1.0,-3.437534518943996,0.0
2019-04-24,-0.0,-2.298308103294746,-0.0,-4.308882457702582,1.0,-3.523708815672306,0.0
2019-04-25,-0.0,-2.31403665623603,-0.0,-4.339517210549843,1.0,-3.5221278497988373,0.0
2019-04-26,-0.0,-2.2474797828736013,-0.0,-4.343081865514567,1.0,-3.487315830286917,0.0
2019-04-29,-0.0,-2.230515916575192,-0.0,-4.288254665203073,1.0,-3.458177826564215,0.0
2019-04-30,-0.0,-2.2358676599474143,-0.0,-4.283194566170026,1.0,-3.4361305872042065,0.0
2019-05-01,-0.0,-2.225246981339188,-0.0,-4.299121844127333,1.0,-3.45257958287596,0.0
2019-05-02,-0.0,-2.229470452801228,-0.0,-4.252713518254578,1.0,-3.4816357855498303,0.0
2019-05-03,-0.0,-2.2205736894164194,-0.0,-4.2728871304538965,1.0,-3.4966479832948676,0.0
2019-05-06,-0.0,-2.125260502358232,-0.0,-4.303718328397499,1.0,-3.5394318306460457,0.0
2019-05-07,-0.0,-2.1337196588672644,-0.0,-4.2729061884977035,1.0,-3.5271156789853486,0.0
2019-05-08,-0.0,-2.1169880426586234,-0.02725412043520414,-4.159969837337068,1.0,-3.468167618226867,0.0
2019-05-09,-0.0,-2.1104751619870408,-0.04006479481641469,-4.188336933045356,1.0,-3.4602591792656585,0.0
2019-05-10,-0.0,-2.0981278244028405,-0.0508930492791048,-4.183128900365828,1.0,-3.4275876909834304,0.0
2019-05-13,-0.0,-2.0839041095890414,-0.05201198630136986,-4.152611301369863,1.0,-3.413527397260274,0.0
2019-05-14,-0.0,-1.8806872414890232,-0.3246367589351999,-4.057376179870612,1.0,-3.3428783540142115,0.0
2019-05-15,-0.0,-1.8883909517712334,-0.38497652582159625,-4.106914212548015,1.0,-3.289906103286385,0.0
2019-05-16,-0.0,-1.899165953806672,-0.4057955517536355,-4.092493584260051,1.0,-3.2954448246364416,0.0
2019-05-17,-0.0,-1.8707016604177826,-0.43449384038564537,-4.0741296197107655,1.0,-3.3331547937868233,0.0
2019-05-20,-0.0,-1.8292813537538826,-0.46738781193102713,-4.074542144157652,1.0,-3.338759772946343,0.0
2019-05-21,-0.0,-1.8301621621621622,-0.49870270270270267,-4.10454054054054,1.0,-3.3774054054054057,0.0
2019-05-22,-0.0,-1.7929205455726347,-0.5429746698419572,-4.117990907122754,1.0,-3.3710759904741283,0.0
2019-05-23,-0.0,-1.7704263356718837,-0.5702104695089045,-4.118834322719914,1.0,-3.3337290879654615,0.0
2019-05-24,-0.0,-1.6930247508839604,-0.6114861245044466,-4.089574627665274,1.0,-3.3205828779599273,0.0
2019-05-28,-0.0,-1.6710272356851814,-0.6178425906069054,-4.101329616126957,1.0,-3.3325112588462367,0.0
2019-05-29,-0.0,-1.6686913895993178,-0.6111466325660698,-4.085358056265984,1.0,-3.291240409207161,0.0
2019-05-30,-0.0,-1.6602886157135224,-0.6082308925708177,-4.099091394975948,1.0,-3.321859967931587,0.0
2019-05-31,-0.0,-1.6850917677363957,-0.5809810024686057,-4.116561124825587,1.0,-3.350327358591821,0.0
2019-06-03,-0.0,-1.6696333969061241,-0.6155965246874338,-4.068976478067387,1.0,-3.2413646959101508,0.0
2019-06-04,-0.0,-1.6781816255165838,-0.6109992582388472,-4.058069301684858,1.0,-3.249337713256332,0.0
2019-06-05,-0.0,-1.6390086206896555,-0.7433189655172414,-4.258943965517242,1.0,-3.1345905172413793,0.0
2019-06-06,-0.0,-1.6728992048140985,-0.7202879862454331,-4.216312056737588,1.0,-3.1363636363636362,0.0
2019-06-07,-0.0,-1.658742571160463,-0.6572828693566886,-4.08674799291002,1.0,-3.0236680221040557,0.0
2019-06-10,-0.0,-1.665564965916133,-0.6775459615781864,-3.994319355505061,1.0,-2.9910142532534603,0.0
2019-06-11,-0.0,-1.6570572432320727,-0.7626575738789005,-3.95350278983261,1.0,-2.959495763587518,0.0
2019-06-12,-0.0,-1.6838548705686662,-0.7800187129639256,-3.9817028797172265,1.0,-2.9505146065079533,0.0
2019-06-13,-0.0,-1.7538720893478033,-0.8440627963333686,-4.01222210515225,1.0,-2.926035191233801,0.0
2019-06-14,-0.0,-1.7220117845117846,-0.8952020202020202,-4.023674242424243,1.0,-2.880997474747475,0.0
2019-06-17,-0.0,-1.7381506559458313,-0.8849978840457046,-4.047185780787134,1.0,-2.909437156157427,0.0
2019-06-18,-0.0,-1.8796653088186723,-0.902345040184961,-4.226467026312893,1.0,-3.0012110536166468,0.0
2019-06-19,-0.0,-1.8004135379257808,-0.9444988573294156,-4.165306344542388,1.0,-2.97235825443465,0.0
2019-06-20,-0.0,-1.8207197382769902,-0.9269356597600873,-4.174591057797164,1.0,-2.98298800436205,0.0
2019-06-21,-0.0,-1.8342601679206194,-0.9258532330171192,-4.157779958565042,1.0,-2.9860429615091046,0.0
2019-06-24,-0.0,-1.8147742218325296,-0.937965804471723,-4.169114423498465,1.0,-3.0382507672073653,0.0
2019-06-25,-0.0,-1.8279793882249753,-0.9304900778423418,-4.169060410042758,1.0,-3.036180243394365,0.0
2019-06-26,-0.0,-1.9005235602094241,-0.9152995927865039,-4.352995927865037,1.0,-3.4658522396742293,0.0
2019-06-27,-0.0,-1.8966284242566143,-0.966050105361742,-4.394052915008195,1.0,-3.4500117068602205,0.0
2019-06-28,-0.0,-1.9184584655152155,-0.9514745623311008,-4.41393490776642,1.0,-3.4657502056162612,0.0
2019-07-01,-0.0,-1.973747016706444,-0.9467780429594271,-4.461575178997613,1.0,-3.551073985680191,0.0
2019-07-02,-0.0,-2.0252232681631663,-0.9301230992034757,-4.50132754042964,1.0,-3.611875452570601,0.0
2019-07-03,-0.0,-2.0427020506634497,-0.9162846803377563,-4.485042219541616,1.0,-3.618697225572979,0.0
2019-07-05,-0.0,-2.051827801827802,-0.9007936507936509,-4.45959595959596,1.0,-3.6126743626743623,0.0
2019-07-08,-0.0,-2.055802766085388,-0.8988574864702346,-4.457366205652435,1.0,-3.6144317498496688,0.0
2019-07-09,-0.0,-2.0364377322306124,-0.8994366534819608,-4.43677334292221,1.0,-3.613568260817452,0.0
2019-07-10,-0.0,-1.924802266556487,-0.8792350371856925,-4.4269861881714085,1.0,-3.574076260181797,0.0
2019-07-11,-0.0,-1.910809214412286,-0.9088009450679267,-4.43248670998228,1.0,-3.5612522150029533,0.0
2019-07-12,-0.0,-1.9117855455833725,-0.910722720831365,-4.4331601322626355,1.0,-3.5534955125177135,0.0
2019-07-15,-0.0,-1.9554478846608367,-0.9569841645001181,-4.413731978255731,1.0,-3.491373197825573,0.0
2019-07-16,-0.0,-2.027541858772143,-0.9788886192671683,-4.564668769716088,1.0,-3.561999514680903,0.0
2019-07-17,-0.0,-2.050176163285142,-0.9720568582189285,-4.564086988215284,1.0,-3.562993560928198,0.0
2019-07-18,-0.0,-2.0500970402717127,-0.9802280446385251,-4.558951965065503,1.0,-3.5407569141193593,0.0
2019-07-19,-0.0,-2.0586877278250304,-0.9889428918590523,-4.566221142162819,1.0,-3.536938031591738,0.0
2019-07-22,-0.0,-2.010786571324688,-0.9607320324809113,-4.56356805235729,1.0,-3.584656405284208,0.0
2019-07-23,-0.0,-2.0185297323483105,-0.9651205038149449,-4.556255298534577,1.0,-3.5710306406685235,0.0
2019-07-24,-0.0,-2.0088989084005697,-0.9820835310868534,-4.426910299003322,1.0,-3.447437114380636,0.0
2019-07-25,-0.0,-1.9511616880037932,-1.0152916073968705,-4.469890943575154,1.0,-3.417614983404457,0.0
2019-07-26,-0.0,-1.9088117174580674,-1.0163004961020554,-4.470706354831089,1.0,-3.4161351287502955,0.0
2019-07-29,-0.0,-1.8643488509133765,-1.0043606364172069,-4.474720094284031,1.0,-3.4419563936358277,0.0
2019-07-30,-0.0,-1.8592662498525423,-1.0120325586882153,-4.472100979119972,1.0,-3.453226377256105,0.0
2019-07-31,-0.0,-1.896857843709847,-0.9954444574231982,-4.3867538838920686,1.0,-3.401939025814741,0.0
2019-08-01,-0.0,-1.9508579432706898,-0.9781720555620405,-4.3727092331037705,1.0,-3.3709583284697096,0.0
2019-08-02,-0.0,-1.9116279069767446,-1.2069767441860466,-4.604283965728275,1.0,-3.5171358629130967,0.0
2019-08-05,-0.0,-1.8984678988326849,-1.1646400778210118,-4.583049610894943,1.0,-3.513253891050584,0.0
2019-08-06,-0.0,-1.876579662218023,-1.1297980394472658,-4.349002007794969,1.0,-3.4550608243769934,0.0
2019-08-07,-0.0,-1.893939393939394,-1.0791637303265211,-4.30584918957012,1.0,-3.46640826873385,0.0
2019-08-08,-0.0,-1.8957165016107864,-1.1013005607922681,-4.407111323231119,1.0,-3.5275026846438378,0.0
2019-08-09,-0.0,-1.8361855305086745,-1.0646760297415319,-4.338368936622212,1.0,-3.562846689484244,0.0
2019-08-12,-0.0,-1.816276057001531,-1.0996349075491696,-4.346484513013779,1.0,-3.5148981274290425,0.0
2019-08-13,-0.0,-1.7939065992236207,-1.0958710739912951,-4.351958593106693,1.0,-3.5217033290201147,0.0
2019-08-14,-0.0,-1.8250350631136047,-1.085203366058906,-4.290322580645162,1.0,-3.4870266479663394,0.0
2019-08-15,-0.0,-2.045680238331678,-1.327706057596822,-4.549404170804369,1.0,-3.4903177755710026,0.0
2019-08-16,-0.0,-2.0369864713913364,-1.3326300111704108,-4.5466054362666,1.0,-3.49534566215713,0.0
2019-08-19,-0.0,-2.0019598236158744,-1.3244732974032336,-4.493630573248407,1.0,-3.428833904948555,0.0
2019-08-20,-0.0,-2.0103633260180445,-1.348085832723726,-4.455376737381126,1.0,-3.3783223603999026,0.0
2019-08-21,-0.0,-2.006792819019893,-1.420790878214459,-4.3954391072295005,1.0,-3.3070111596312466,0.0
2019-08-22,-0.0,-2.0155189136760425,-1.4151309408341417,-4.400703200775946,1.0,-3.2927982541222116,0.0
2019-08-23,-0.0,-2.010306778222384,-1.418455195828786,-4.401236813386686,1.0,-3.295622650660846,0.0
2019-08-26,-0.0,-1.9332613131676872,-1.438722842395871,-4.39695114632097,1.0,-3.23442563917897,0.0
2019-08-27,-0.0,-1.9207956600361664,-1.4288125376732972,-4.42157926461724,1.0,-3.284388185654009,0.0
2019-08-28,-0.0,-1.8895040924410207,-1.451131439576312,-4.431511795859413,1.0,-3.264443909484834,0.0
2019-08-29,-0.0,-1.863286881307064,-1.468404613166747,-4.436088419029313,1.0,-3.2456751561749164,0.0
2019-08-30,-0.0,-1.824582338902148,-1.4797136038186158,-4.426252983293557,1.0,-3.202505966587112,0.0
2019-09-03,-0.0,-1.8536092282078727,-1.5189677726245692,-4.373766202877869,1.0,-3.1456772505648707,0.0
2019-09-04,-0.0,-1.8009049773755659,-1.5487020719218862,-4.382591093117409,1.0,-3.1753989045010718,0.0
2019-09-05,-0.0,-1.8899240009806326,-1.581269919097818,-4.588869821034567,1.0,-3.197842608482471,0.0
2019-09-06,-0.0,-1.8510479970234406,-1.6826243333746747,-4.720451444871636,1.0,-3.1480838397618753,0.0
2019-09-09,-0.0,-1.8478341814571182,-1.6810227131686732,-4.725456125108601,1.0,-3.157254561251086,0.0
2019-09-10,-0.0,-1.8422685529908165,-1.6902457185405806,-4.730081906180193,1.0,-3.147431124348474,0.0
