Date,BUI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.0991806043291074,-0.3081959407178144,-0.0,-0.3041882427633276,-0.27244410054957047,0.0
2018-10-25,1.0,-0.08261893728761198,-0.2841172381835032,-0.0,-0.307537843682422,-0.2565067964164349,0.0
2018-10-26,1.0,-0.07603863253104401,-0.27855281312279623,-0.0,-0.30907941131381267,-0.2526253257703511,0.0
2018-10-29,1.0,-0.07410312828852962,-0.2781593800822731,-0.0,-0.3089448005357314,-0.2521190088969674,0.0
2018-10-30,1.0,-0.07008550278314428,-0.2781996595191186,-0.0,-0.3091107327990206,-0.25539891734730963,0.0
2018-10-31,1.0,-0.07555225189166524,-0.2639182724379134,-0.0,-0.3117197476509044,-0.25476966474164714,0.0
2018-11-01,1.0,-0.061496816500819694,-0.2761637881733958,-0.0,-0.312478554271989,-0.25612871249380453,0.0
2018-11-02,1.0,-0.06503556187766714,-0.260199146514936,-0.0,-0.317818871503082,-0.2535798956851589,0.0
2018-11-05,1.0,-0.06418034962648364,-0.26239050472109515,-0.0,-0.3179060331424671,-0.25154525804861405,0.0
2018-11-06,1.0,-0.06086890359887393,-0.2611466179715438,-0.0,-0.32256714600928255,-0.25757056988510996,0.0
2018-11-07,1.0,-0.06060375636833701,-0.2611208273135123,-0.0,-0.3219146832940461,-0.25733784503079615,0.0
2018-11-08,1.0,-0.055015324075825794,-0.26003632373529073,-0.0,-0.3193272541526353,-0.25746339248552724,0.0
2018-11-09,1.0,-0.05420500586921125,-0.26059297966602296,-0.0,-0.32083759324472716,-0.2576583740391533,0.0
2018-11-12,1.0,-0.05419230624032617,-0.2493299105288988,-0.0,-0.3274189286118766,-0.2566537053116388,0.0
2018-11-13,1.0,-0.041057199506191314,-0.24557629718304588,-0.0,-0.3294302495230257,-0.2544049979424638,0.0
2018-11-14,1.0,-0.043380239352208465,-0.24681082909049915,-0.0,-0.33266950983523397,-0.25590395851729386,0.0
2018-11-15,1.0,-0.042948018218090106,-0.24733692174502203,-0.0,-0.3328753717017352,-0.25885497045206457,0.0
2018-11-16,1.0,-0.04139200330535054,-0.24320619002009503,-0.0,-0.33216894848536066,-0.2612729355644449,0.0
2018-11-19,1.0,-0.040674845473162115,-0.24365453623161176,-0.0,-0.33280102203768763,-0.2616153455952806,0.0
2018-11-20,1.0,-0.022821499271654277,-0.23891607216225297,-0.0,-0.3351324095170507,-0.27066447540432526,0.0
2018-11-21,1.0,-0.02713364942954512,-0.23512742628537564,-0.0,-0.3348088605719366,-0.25503778337531485,0.0
2018-11-23,1.0,-0.027115691144308115,-0.23683137487489342,-0.0,-0.334377432627794,-0.25510620157912295,0.0
2018-11-26,1.0,-0.027281663235594136,-0.23607633672731318,-0.0,-0.3352992451640424,-0.2559765574287357,0.0
2018-11-27,1.0,-0.024729692265040196,-0.23604103132797336,-0.0,-0.33348119397467885,-0.2539876166712873,0.0
2018-11-28,1.0,-0.02497227356746765,-0.23584103512014787,-0.0,-0.3335120147874307,-0.2541035120147874,0.0
2018-11-29,1.0,-0.006745362563237774,-0.23101033800131973,-0.0,-0.33492191509641467,-0.2603196715301708,0.0
2018-11-30,1.0,-0.0068913692930848034,-0.23126408973442564,-0.0,-0.3358809405985961,-0.2587745825772988,0.0
2018-12-03,1.0,-0.007765600044060142,-0.23175634741422038,-0.0,-0.33669291916799765,-0.25960602889610984,0.0
2018-12-04,1.0,-0.007899039256388117,-0.23162554879952973,-0.0,-0.33752778441133785,-0.2599335011113764,0.0
2018-12-06,1.0,-0.006319909510386556,-0.19394222309998746,-0.0,-0.3475770687828788,-0.24758963678474605,0.0
2018-12-07,1.0,-0.0,-0.20188947138488422,-0.0,-0.35572302315421583,-0.2626874908985001,0.0
2018-12-10,1.0,-0.0,-0.21278498804373616,-0.0,-0.3625394739243926,-0.2500593249730756,0.0
2018-12-11,1.0,-0.0,-0.2128774325459126,-0.0,-0.3626273321406404,-0.25002738325605167,0.0
2018-12-12,1.0,-0.0,-0.2291100065647566,-0.0,-0.38829597674200506,-0.25822001312951326,0.0
2018-12-13,1.0,-0.0,-0.2265082025879118,-0.0,-0.39879080104721903,-0.258188461755787,0.0
2018-12-14,1.0,-0.0,-0.2158589477654158,-0.0,-0.4095417688101075,-0.26034320196115407,0.0
2018-12-17,1.0,-0.0,-0.21659551962525025,-0.0,-0.413320237240754,-0.25894374976389256,0.0
2018-12-18,1.0,-0.0,-0.2194946258980532,-0.0,-0.41667772448960244,-0.2594544386101264,0.0
2018-12-19,1.0,-0.0,-0.2197716756428734,-0.0,-0.41701433664568005,-0.25957672760373207,0.0
2018-12-20,1.0,-0.0,-0.22437900030478514,-0.0,-0.4179175556232856,-0.2625914355379458,0.0
2018-12-21,1.0,-0.0,-0.2311106803644117,-0.0,-0.42659430122116687,-0.2806551657297926,0.0
2018-12-24,1.0,-0.0,-0.21709664998074701,-0.0,-0.4201771274547555,-0.2880246438197921,0.0
2018-12-26,1.0,-0.0,-0.2165187634127951,-0.0,-0.42592270363281326,-0.2909344005568123,0.0
2018-12-27,1.0,-0.0,-0.2312036013268046,-0.0,-0.4453285420944558,-0.29789922603064284,0.0
2018-12-28,1.0,-0.0,-0.23151912223230847,-0.0,-0.44482377550617674,-0.29707542329399694,0.0
2018-12-31,1.0,-0.0,-0.23176965127982477,-0.0,-0.44469223026977955,-0.2970535414734266,0.0
2019-01-02,1.0,-0.0,-0.24213483146067413,-0.0,-0.4599518459069021,-0.3043338683788122,0.0
2019-01-03,1.0,-0.0,-0.24208498856386182,-0.0,-0.4678183058464749,-0.29645680349905706,0.0
2019-01-04,1.0,-0.0,-0.2422004431226172,-0.0,-0.45729455677758035,-0.2965528254056967,0.0
2019-01-07,1.0,-0.0,-0.22990226986128628,-0.0,-0.45302648171500637,-0.2874369482976041,0.0
2019-01-08,1.0,-0.0,-0.23391443406842904,-0.0,-0.4515014511065922,-0.28887879804939687,0.0
2019-01-09,1.0,-0.0,-0.23198184867317748,-0.0,-0.45115912005524317,-0.2898096083653941,0.0
2019-01-10,1.0,-0.0,-0.22986487819311568,-0.0,-0.4537922872078114,-0.2889239569977315,0.0
2019-01-11,1.0,-0.0,-0.22536631666370055,-0.0,-0.45662533863281324,-0.29540645824682127,0.0
2019-01-14,1.0,-0.0,-0.2341220918671704,-0.0,-0.46764764366673295,-0.2866971564923444,0.0
2019-01-15,1.0,-0.0,-0.2310016498697994,-0.0,-0.4688611922794044,-0.28795197487427193,0.0
2019-01-16,1.0,-0.0,-0.2288734497242848,-0.0,-0.4596779009814265,-0.30215197181135905,0.0
2019-01-17,1.0,-0.0,-0.23028253083963388,-0.0,-0.4587743732590529,-0.30059689614007157,0.0
2019-01-18,1.0,-0.0,-0.23003764215921835,-0.0,-0.4596347909658818,-0.31257007848790647,0.0
2019-01-22,1.0,-0.0,-0.16924264312995982,-0.0,-0.5658902455918149,-0.24385030971087052,0.0
2019-01-23,1.0,-0.0,-0.14072988653690027,-0.0,-0.5731371656006812,-0.2662917565988792,0.0
2019-01-24,1.0,-0.0,-0.14225510951071366,-0.0,-0.5686445205072908,-0.267613715054508,0.0
2019-01-25,1.0,-0.0,-0.09052949714672022,-0.0,-0.6594555902411867,-0.2383631916966576,0.0
2019-01-28,1.0,-0.0,-0.056375419692355745,-0.0,-0.682341688139299,-0.2133403607402202,0.0
2019-01-29,1.0,-0.0,-0.05832749084677105,-0.0,-0.6761899197631845,-0.21297811015034662,0.0
2019-01-30,1.0,-0.0,-0.05606965756901331,-0.0,-0.6761352543828824,-0.22008121510288547,0.0
2019-01-31,1.0,-0.0,-0.06096417548931516,-0.0,-0.6504082509669102,-0.24198148220494592,0.0
2019-02-01,1.0,-0.0,-0.06032396565183451,-0.0,-0.648672911787666,-0.24262295081967214,0.0
2019-02-04,1.0,-0.0,-0.06074155065700841,-0.0,-0.6528886893023801,-0.23884647675576468,0.0
2019-02-05,1.0,-0.0,-0.05740711832656884,-0.0,-0.6501522010615047,-0.24373634093037774,0.0
2019-02-06,1.0,-0.0,-0.06367318326972506,-0.0,-0.6473245579873822,-0.2361944076641483,0.0
2019-02-07,1.0,-0.0,-0.06310726872675586,-0.0,-0.6484413030356134,-0.23558619078217186,0.0
2019-02-08,1.0,-0.0,-0.06788623418029122,-0.0,-0.6546005948793717,-0.2215828457007329,0.0
2019-02-11,1.0,-0.0,-0.05461129606915483,-0.0,-0.654011642622121,-0.23830383739267563,0.0
2019-02-12,1.0,-0.0,-0.05723800806278848,-0.0,-0.6502035172454087,-0.24011139891327635,0.0
2019-02-13,1.0,-0.0,-0.057296729789633315,-0.0,-0.6477038534821324,-0.2392386359217638,0.0
2019-02-14,1.0,-0.0,-0.04546517519585298,-0.0,-0.6576567798261682,-0.24568343921736754,0.0
2019-02-15,1.0,-0.0,-0.06150087942153605,-0.0,-0.6520812976353332,-0.240687903068204,0.0
2019-02-19,1.0,-0.0,-0.04527485495132265,-0.0,-0.6772347330120956,-0.24425213885337793,0.0
2019-02-20,1.0,-0.0,-0.049166125189517,-0.0,-0.6732628428534861,-0.2465788489180302,0.0
2019-02-21,1.0,-0.0,-0.0538656901541551,-0.0,-0.6721201740397299,-0.24278936073868446,0.0
2019-02-22,1.0,-0.0,-0.05276005984723207,-0.0,-0.6770808725096465,-0.23879833057721084,0.0
2019-02-25,1.0,-0.0,-0.04736260701463685,-0.0,-0.6804750069041702,-0.24478242001025766,0.0
2019-02-26,1.0,-0.0,-0.04552286030691346,-0.0,-0.6807467172915678,-0.251265622528081,0.0
2019-02-27,1.0,-0.0,-0.04086762057432366,-0.0,-0.6889904807140453,-0.24920342773456827,0.0
2019-02-28,1.0,-0.0,-0.040471574949558886,-0.0,-0.6864738695256558,-0.251157178462634,0.0
2019-03-01,1.0,-0.0,-0.03589116236854048,-0.0,-0.6918371776405359,-0.24537795228981277,0.0
2019-03-04,1.0,-0.0,-0.04153020557944995,-0.0,-0.6838377461231898,-0.24756342974391354,0.0
2019-03-05,1.0,-0.0,-0.0417696246071125,-0.0,-0.6844050843101983,-0.25061774764267497,0.0
2019-03-06,1.0,-0.0,-0.038789268697732346,-0.0,-0.6901010260769854,-0.24815642237203692,0.0
2019-03-07,1.0,-0.0,-0.01744759799471046,-0.0,-0.7126475348359846,-0.24361504756641533,0.0
2019-03-08,1.0,-0.0,-0.004812855495008153,-0.0,-0.7455152937432878,-0.23845511316176762,0.0
2019-03-11,1.0,-0.0,-0.004629815208241472,-0.0,-0.7434962119693751,-0.2561430232092035,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.7480115763696342,-0.27582926878630265,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.7487108693004182,-0.2814162166551626,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.749614729499554,-0.2781247465325655,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.747887096121962,-0.2740102713413401,0.0
2019-03-18,1.0,-0.0,-0.0017926257893664697,-0.0,-0.7515583621918924,-0.28374414341006315,0.0
2019-03-19,1.0,-0.0,-0.0025722159844850465,-0.0,-0.7507196080432785,-0.288149433500051,0.0
2019-03-20,1.0,-0.0,-0.006913196432954267,-0.0,-0.746932013417328,-0.2914587253538411,0.0
2019-03-21,1.0,-0.0,-0.006684792607886829,-0.0,-0.755442893063761,-0.28215139930903366,0.0
2019-03-22,1.0,-0.0,-0.0057166358215093565,-0.0,-0.7685379395434917,-0.2820892453218178,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.7788516550878627,-0.2644666939109113,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.7800357164850052,-0.27263583553995524,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.7911099215581314,-0.26773177410388915,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.7860515950755779,-0.2761017054007795,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.7848612973084459,-0.27765288233474267,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.7894204364792601,-0.2752668635021576,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.81434616575498,-0.24985034575291568,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.8160203091783451,-0.2479412189634889,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.8200933614243814,-0.24544553228405008,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.8170070429850622,-0.26056967153512145,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.8244257306040772,-0.26003668653854173,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.8437245441443699,-0.24494015915784198,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.8402761843175703,-0.24570808736102132,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.8484164786496198,-0.24068271078800035,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.8485177679821172,-0.24058328284621974,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.848491185512035,-0.24272778602647485,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.8479697235813156,-0.24294316898757998,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.8586017117626132,-0.2340176198547722,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.8665671892732545,-0.23508889916354922,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.8692332032486024,-0.2402489188904124,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.874649046885225,-0.2363471322116907,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.8641562591985198,-0.2383625583448972,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.8686647583768311,-0.236066677891901,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.8648956356736243,-0.24347459413873077,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.8752087958557988,-0.23917961729569723,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.875224625272193,-0.23891672480497242,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.8742831749793682,-0.2418054468121125,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.8742214312952842,-0.24433286725138767,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.8741235038661158,-0.24429615506831903,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.8711731725378187,-0.24455728340209457,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.872289156626506,-0.24142887338829,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.8578090554519247,-0.2619128370357809,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.8614660817598067,-0.2577616716468519,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.8630963725303348,-0.2545158079749275,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.8696436913407228,-0.253769057629422,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.8606186781065338,-0.24229806741951088,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.8668480553446386,-0.24232261874630898,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.8662179838811763,-0.2435756782986624,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.8549040286859312,-0.25435562117696686,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.8552212687904535,-0.2531255929666252,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.8549370346151413,-0.2544560929820491,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.8562790991636294,-0.2504476794404534,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.8556414414793909,-0.25055287600834053,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.8570167510876647,-0.24475083545261564,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.8593089524931127,-0.24369624192971756,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.8659335124244459,-0.23279046339825388,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.8692737664957552,-0.2320753131041439,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.8693724921745342,-0.23144471754795068,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.8757034960353159,-0.2164780216331569,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.8602373762791478,-0.23672622043281327,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.8689211618257262,-0.205746887966805,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.8878710913103219,-0.19398759212224675,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.8848741070870734,-0.1977216402524106,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.8799242896959109,-0.20004991888181706,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.8938531172433931,-0.1919571157416098,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.8958580868405145,-0.18864778104350363,0.0
2019-06-13,1.0,-0.0,-0.0,-0.007902404259333012,-0.9066803613725449,-0.18152472383507662,0.0
2019-06-14,1.0,-0.0,-0.0,-0.015846398926804728,-0.91064391716274,-0.1695941980380649,0.0
2019-06-17,1.0,-0.0,-0.0,-0.015526778979129997,-0.9106110133266282,-0.16926494007208115,0.0
2019-06-18,1.0,-0.0,-0.0,-0.016951638588550835,-0.9084946777302825,-0.16991450842343475,0.0
2019-06-19,1.0,-0.0,-0.0,-0.02260738507912585,-0.9023067905886294,-0.1683622205476011,0.0
2019-06-20,1.0,-0.0,-0.0,-0.021918897983963827,-0.9024640442146252,-0.16911256725354326,0.0
2019-06-21,1.0,-0.0,-0.0,-0.02178676516621799,-0.8919217846783113,-0.17314635113420565,0.0
2019-06-24,1.0,-0.0,-0.0,-0.029501483431532322,-0.8730934770799381,-0.18674522585767414,0.0
2019-06-25,1.0,-0.0,-0.0,-0.031107865637387856,-0.8701648237012309,-0.18510327561026496,0.0
2019-06-26,1.0,-0.0,-0.0,-0.028211397404551437,-0.8666750255992309,-0.19484671807410195,0.0
2019-06-27,1.0,-0.0,-0.0,-0.029840112319523895,-0.8591814924247186,-0.20647094570524507,0.0
2019-06-28,1.0,-0.0,-0.0,-0.028959389799254016,-0.8598340388080968,-0.20667616612882947,0.0
2019-07-01,1.0,-0.0,-0.0,-0.030067631231809708,-0.867480474884315,-0.19629807994304738,0.0
2019-07-02,1.0,-0.0,-0.0,-0.028903306822938468,-0.8682293846797823,-0.19581414817915446,0.0
2019-07-03,1.0,-0.0,-0.0,-0.02196788663899719,-0.8660336226051231,-0.208170879973169,0.0
2019-07-05,1.0,-0.0,-0.0,-0.025696470934016332,-0.8666260785589822,-0.20706233073709404,0.0
2019-07-08,1.0,-0.0,-0.0,-0.029753143530005466,-0.8690651415114177,-0.20387737078935195,0.0
2019-07-09,1.0,-0.0,-0.0,-0.029499579478553407,-0.8691126997476871,-0.20399495374264084,0.0
2019-07-10,1.0,-0.0,-0.0,-0.028080663495137458,-0.8762682608512609,-0.2006483391571591,0.0
2019-07-11,1.0,-0.0,-0.0,-0.03312193169128337,-0.8783000779587451,-0.19557110048250143,0.0
2019-07-12,1.0,-0.0,-0.0,-0.03420099401903799,-0.8818970600623368,-0.18987448403672819,0.0
2019-07-15,1.0,-0.0,-0.0,-0.043467273186757645,-0.8786117429028726,-0.18389352202847276,0.0
2019-07-16,1.0,-0.0,-0.0,-0.042180853304131745,-0.8775639135745272,-0.18613907256875709,0.0
2019-07-17,1.0,-0.0,-0.0,-0.045074036681810536,-0.8738221436984688,-0.18441864378260137,0.0
2019-07-18,1.0,-0.0,-0.0,-0.05122007608398663,-0.8718552302486392,-0.17869228020765462,0.0
2019-07-19,1.0,-0.0,-0.0,-0.05490047712129811,-0.8697690060323265,-0.1771864556403304,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0497717567368576,-0.8670719649956875,-0.18678082335864693,0.0
2019-07-23,1.0,-0.0,-0.0,-0.05237714910252638,-0.8650847030139981,-0.18434990962209424,0.0
2019-07-24,1.0,-0.0,-0.0,-0.05573853028173446,-0.8620696888963478,-0.18001216723656882,0.0
2019-07-25,1.0,-0.0,-0.0,-0.05544134921966773,-0.862854505789562,-0.17937153884880014,0.0
2019-07-26,1.0,-0.0,-0.0,-0.052435163637126025,-0.8649181290227898,-0.17919365997861503,0.0
2019-07-29,1.0,-0.0,-0.0,-0.054993612699210485,-0.8570710561035372,-0.18213231136520702,0.0
2019-07-30,1.0,-0.0,-0.0,-0.05887266879685901,-0.8445377273771486,-0.18499258609527391,0.0
2019-07-31,1.0,-0.0,-0.0,-0.05981121042519422,-0.8415754740623173,-0.18699356778882298,0.0
2019-08-01,1.0,-0.0,-0.0,-0.057703536870203534,-0.8421963630296964,-0.185497997997998,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0760719802930984,-0.8422195315435682,-0.16930399565780135,0.0
2019-08-05,1.0,-0.0,-0.0,-0.06906037051701502,-0.841415383332986,-0.1734219684497885,0.0
2019-08-06,1.0,-0.0,-0.0,-0.07044631093544136,-0.80566534914361,-0.182518115942029,0.0
2019-08-07,1.0,-0.0,-0.0,-0.06399277103485101,-0.8030106996898939,-0.18667981023966485,0.0
2019-08-08,1.0,-0.0,-0.0,-0.06225609004641992,-0.8039888263566528,-0.18773364006079776,0.0
2019-08-09,1.0,-0.0,-0.0,-0.06172864858204817,-0.8055321683060558,-0.18625377333305954,0.0
2019-08-12,1.0,-0.0,-0.0,-0.07550304596640207,-0.8101860398334462,-0.1654872520665395,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0721879673064711,-0.8138353442448327,-0.16244341110678656,0.0
2019-08-14,1.0,-0.0,-0.0,-0.07227833894500561,-0.8089786756453423,-0.15935108662381392,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0856613052767364,-0.7921352843955335,-0.1377635344862337,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0855973054194147,-0.7882253282507412,-0.14307900203707066,0.0
2019-08-19,1.0,-0.0,-0.0,-0.09085940978828483,-0.8071286888232199,-0.12605756385864064,0.0
2019-08-20,1.0,-0.0,-0.0,-0.10340835229119272,-0.8100828729281768,-0.11772830679233019,0.0
2019-08-21,1.0,-0.0,-0.0,-0.13022022838499184,-0.8059339314845025,-0.10299755301794453,0.0
2019-08-22,1.0,-0.0,-0.0,-0.12859307182048973,-0.806056015068381,-0.11270575710425028,0.0
2019-08-23,1.0,-0.0,-0.0,-0.1281426083393095,-0.8043438172318411,-0.11648396680667965,0.0
2019-08-26,1.0,-0.0,-0.0,-0.12747668109492163,-0.7975573573939726,-0.10711455221605803,0.0
2019-08-27,1.0,-0.0,-0.0,-0.12272902584089479,-0.7946734872013478,-0.11251852302945416,0.0
2019-08-28,1.0,-0.0,-0.0,-0.12461975258568242,-0.7939768809572095,-0.10938957615088218,0.0
2019-08-29,1.0,-0.0,-0.0,-0.1260059597413391,-0.7940645841357361,-0.10705236058462224,0.0
2019-08-30,1.0,-0.0,-0.0,-0.13125088111493768,-0.7837592894689143,-0.09894669002879987,0.0
2019-09-03,1.0,-0.0,-0.0,-0.13314122198936,-0.7790988231500887,-0.10293406416250202,0.0
2019-09-04,1.0,-0.0,-0.0,-0.13505943985492647,-0.7776747934716906,-0.10217610316340922,0.0
2019-09-05,1.0,-0.0,-0.0,-0.1372277148139217,-0.7814484366208504,-0.09082871151836668,0.0
2019-09-06,1.0,-0.0,-0.0,-0.13247914903904268,-0.784499778395584,-0.09760667230750635,0.0
2019-09-09,1.0,-0.0,-0.0,-0.13198041151931644,-0.7839221297434554,-0.09937324922915701,0.0
2019-09-10,1.0,-0.0,-0.0,-0.11754853291358923,-0.7859506800661904,-0.11450135206037858,0.0
2019-09-11,1.0,-0.0,-0.0,-0.11539237035244779,-0.7825832728445842,-0.11831599322526011,0.0
2019-09-12,1.0,-0.0,-0.0,-0.11429493905884253,-0.7835378158043426,-0.12008636693841311,0.0
2019-09-13,1.0,-0.0,-0.0,-0.10406763890855399,-0.7862011772082769,-0.13240559072796781,0.0
2019-09-16,1.0,-0.0,-0.0,-0.09906326967335569,-0.78873097266524,-0.1310009286550652,0.0
2019-09-17,1.0,-0.0,-0.0,-0.09917839190907807,-0.789389749076448,-0.13012495710277167,0.0
2019-09-18,1.0,-0.0,-0.0,-0.10201320598509783,-0.7891484764654807,-0.12810209397653616,0.0
2019-09-19,1.0,-0.0,-0.0,-0.10752601598196494,-0.7669129043296231,-0.13840301121152956,0.0
2019-09-20,1.0,-0.0,-0.0,-0.10707383847330704,-0.7635075287865368,-0.14246316128512762,0.0
2019-09-23,1.0,-0.0,-0.0,-0.10207563834912478,-0.7651557732455436,-0.1401557732455436,0.0
2019-09-24,1.0,-0.0,-0.0,-0.1017163504968383,-0.7649503161698284,-0.14076081501555757,0.0
2019-09-25,1.0,-0.0,-0.0,-0.10080612817839095,-0.7680075399053501,-0.13648030801315472,0.0
2019-09-26,1.0,-0.0,-0.0,-0.12912711933154863,-0.7952462075119656,-0.10369514074795165,0.0
