Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZUMZ
2019-02-01,-0.0,-1.3672072747726634,-0.0,-0.7695228274116435,-1.5506234180181868,0.0,1.0
2019-02-04,-0.0,-1.3721617564270971,-0.0,-0.7777256520923251,-1.541377369112404,0.0,1.0
2019-02-05,-0.0,-1.3440734323045942,-0.0,-0.7727719758347773,-1.5663372828174027,0.0,1.0
2019-02-06,-0.0,-1.3414852511544624,-0.0,-0.7703326736405617,-1.6002733012911132,0.0,1.0
2019-02-07,-0.0,-1.3522276760430432,-0.0,-0.7848310364357183,-1.5825467245610723,0.0,1.0
2019-02-08,-0.0,-1.3584119012649831,-0.0,-0.8116264746292698,-1.5677263467096225,0.0,1.0
2019-02-11,-0.0,-1.3450603784349149,-0.0,-0.8192925739279263,-1.5898545212513073,0.0,1.0
2019-02-12,-0.0,-1.3534655353227192,-0.0,-0.8276766135951951,-1.5858041758032226,0.0,1.0
2019-02-13,-0.0,-1.3800963234943493,-0.0,-0.8230890277049259,-1.5653044680749606,0.0,1.0
2019-02-14,-0.0,-1.3455607700411838,-0.0,-0.8707978163011205,-1.572454745714012,0.0,1.0
2019-02-15,-0.0,-1.3557217508030106,-0.0,-0.8683541876408266,-1.5700177381466034,0.0,1.0
2019-02-19,-0.0,-1.33938493964361,-0.0,-0.8829756658363671,-1.5678290860318067,0.0,1.0
2019-02-20,-0.0,-1.3374280230326296,-0.0,-0.884021113243762,-1.5770153550863724,0.0,1.0
2019-02-21,-0.0,-1.388639832125143,-0.0,-0.8534433422357879,-1.5270888973674168,0.0,1.0
2019-02-22,-0.0,-1.3900085968096285,-0.0,-0.852278154551533,-1.5337663578183205,0.0,1.0
2019-02-25,-0.0,-1.3642610055442355,-0.0,-0.84732028621523,-1.5270814576126617,0.0,1.0
2019-02-26,-0.0,-1.3643429221363914,-0.0,-0.8553149139851192,-1.519406663191318,0.0,1.0
2019-02-27,-0.0,-1.3622618257654755,-0.0,-0.8679021708218788,-1.5096217650962176,0.0,1.0
2019-02-28,-0.0,-1.3700189753320684,-0.0,-0.8764231499051234,-1.497438330170778,0.0,1.0
2019-03-01,-0.0,-1.3785406913510192,-0.0,-0.8637158935073533,-1.4865938430983119,0.0,1.0
2019-03-04,-0.0,-1.3245423237266631,-0.0,-0.8210531085735001,-1.385852818560812,0.0,1.0
2019-03-05,-0.0,-1.2786768628845813,-0.0,-0.8060199181931353,-1.3612840120931886,0.0,1.0
2019-03-06,-0.0,-1.2772026480650465,-0.0,-0.8127693606433555,-1.3530457191096106,0.0,1.0
2019-03-07,-0.0,-1.2150810618207732,-0.0,-0.8919472652770354,-1.3469178692321397,0.0,1.0
2019-03-08,-0.0,-1.2095673011710448,-0.0,-0.9379210562011123,-1.3739205136320476,0.0,1.0
2019-03-11,-0.0,-1.1969676211353153,-0.0,-0.9397634379138694,-1.4301045805361465,0.0,1.0
2019-03-12,-0.0,-1.1520055645722236,-0.0,-0.9846046835149547,-1.500533271504753,0.0,1.0
2019-03-13,-0.0,-1.1639061260672794,-0.0,-0.9990668595157001,-1.5027294359165773,0.0,1.0
2019-03-14,-0.0,-1.1582488436200533,-0.0,-1.0109797691912348,-1.503013596224828,0.0,1.0
2019-03-15,-0.0,-1.1654339838717374,-0.0,-1.0381256859283294,-1.5681633821634775,0.0,1.0
2019-03-18,-0.0,-1.1926082162887686,-0.0,-1.0316859210967835,-1.5693399165907675,0.0,1.0
2019-03-19,-0.0,-1.198727526871355,-0.0,-1.030992432640864,-1.5902058128886105,0.0,1.0
2019-03-20,-0.0,-1.207595549104983,-0.0,-1.0313497822931785,-1.5989840348330917,0.0,1.0
2019-03-21,-0.0,-1.2126484128907196,-0.0,-1.0348437121395686,-1.5986915434940636,0.0,1.0
2019-03-22,-0.0,-1.202125575472622,-0.0,-1.1153883827994906,-1.5801253795670485,0.0,1.0
2019-03-25,-0.0,-1.0764879369530531,-0.0,-1.1712034037615433,-1.5871972151041918,0.0,1.0
2019-03-26,-0.0,-1.1276501766784452,-0.0,-1.1880643894778171,-1.592020023557126,0.0,1.0
2019-03-27,-0.0,-1.0992594772203421,-0.0,-1.2090628218331616,-1.5958020695404835,0.0,1.0
2019-03-28,-0.0,-1.090530340162729,-0.0,-1.1898833447701205,-1.6210175472992845,0.0,1.0
2019-03-29,-0.0,-1.0869927057326088,-0.0,-1.188035443285847,-1.6204533215841779,0.0,1.0
2019-04-01,-0.0,-1.0873272566892092,-0.0,-1.1800940899735373,-1.6330981083994904,0.0,1.0
2019-04-02,-0.0,-1.1078541169596339,-0.0,-1.1976919705896674,-1.563714271802113,0.0,1.0
2019-04-03,-0.0,-1.1107431576896853,-0.0,-1.187688711405474,-1.5715398850686666,0.0,1.0
2019-04-04,-0.0,-1.1060280920795942,-0.0,-1.1935719859539602,-1.577497073741709,0.0,1.0
2019-04-05,-0.0,-1.1169553549646256,-0.0,-1.1809221761405222,-1.581361307636009,0.0,1.0
2019-04-08,-0.0,-1.1137625401772668,-0.0,-1.181747345865394,-1.5744618681211648,0.0,1.0
2019-04-09,-0.0,-1.092666731764476,-0.0,-1.230983302411874,-1.5586368518699347,0.0,1.0
2019-04-10,-0.0,-1.0937817565932737,-0.0,-1.2378417614323738,-1.5075248003871278,0.0,1.0
2019-04-11,-0.0,-1.078766460108443,-0.0,-1.2700426026336176,-1.4923993028659954,0.0,1.0
2019-04-12,-0.0,-1.079934114911346,-0.0,-1.2735684526693152,-1.4909408003100475,0.0,1.0
2019-04-15,-0.0,-1.0810758326051073,-0.0,-1.2764831537042431,-1.4972812894455774,0.0,1.0
2019-04-16,-0.0,-1.0910280645630364,-0.0,-1.268964180117299,-1.48708254568368,0.0,1.0
2019-04-17,-0.0,-1.0634543603664743,-0.0,-1.2980270492995298,-1.486063308934025,0.0,1.0
2019-04-18,-0.0,-1.0591827831903446,-0.0,-1.2883040085308517,-1.4996364693907227,0.0,1.0
2019-04-22,-0.0,-1.0576727025583765,-0.0,-1.2921015583280742,-1.5048303315694935,0.0,1.0
2019-04-23,-0.0,-1.0457275721759347,-0.0,-1.28647548924627,-1.5118194148420847,0.0,1.0
2019-04-24,-0.0,-1.020326380842024,-0.0,-1.2876593279258401,-1.52013325608343,0.0,1.0
2019-04-25,-0.0,-1.0234547726617322,-0.0,-1.2957800634432375,-1.4870710372008076,0.0,1.0
2019-04-26,-0.0,-1.0136696187909127,-0.0,-1.3180592991913744,-1.4815171351559493,0.0,1.0
2019-04-29,-0.0,-1.0074598132640293,-0.0,-1.317258638945038,-1.4880642987775534,0.0,1.0
2019-04-30,-0.0,-1.005438182780692,-0.0,-1.3206602820154965,-1.48640454304827,0.0,1.0
2019-05-01,-0.0,-1.013307524800387,-0.0,-1.3629324945560126,-1.4628599080571014,0.0,1.0
2019-05-02,-0.0,-1.0130455868089234,-0.0,-1.380019398642095,-1.4565955383123181,0.0,1.0
2019-05-03,-0.0,-1.0334898127087062,-0.0,-1.3590475729564924,-1.447030924841504,0.0,1.0
2019-05-06,-0.0,-1.030275184988151,-0.0,-1.3590462833099577,-1.446970063355419,0.0,1.0
2019-05-07,-0.0,-1.0236205227492738,-0.0,-1.3604549854791868,-1.456243949661181,0.0,1.0
2019-05-08,-0.0,-1.0108956513391572,-0.0,-1.3370452145531342,-1.4519535374868004,0.0,1.0
2019-05-09,-0.0,-1.0100287907869483,-0.0,-1.341362763915547,-1.4470729366602688,0.0,1.0
2019-05-10,-0.0,-1.0066257193983652,-0.0,-1.3594815495478068,-1.4701842627073558,0.0,1.0
2019-05-13,-0.0,-1.0004803535402056,-0.0,-1.3353828417715439,-1.4676722067441637,0.0,1.0
2019-05-14,-0.0,-0.9790183233646635,-0.0,-1.324171651001614,-1.443795689737017,0.0,1.0
2019-05-15,-0.0,-0.9855830993957272,-0.0,-1.3554265594518724,-1.41709092639292,0.0,1.0
2019-05-16,-0.0,-0.9893799409467567,-0.0,-1.3498428421754454,-1.423183160300981,0.0,1.0
2019-05-17,-0.0,-0.9845038859486006,-0.0,-1.338387450531636,-1.4451914366089733,0.0,1.0
2019-05-20,-0.0,-0.9694081768798247,-0.0,-1.3456590107690842,-1.4500142952444488,0.0,1.0
2019-05-21,-0.0,-0.9394095353951246,-0.0,-1.3199831563187199,-1.4194076638749824,0.0,1.0
2019-05-22,-0.0,-0.926486385502779,-0.0,-1.3279155574237542,-1.4160945308486295,0.0,1.0
2019-05-23,-0.0,-0.938803306406162,-0.0,-1.3185703550629344,-1.4392729663723465,0.0,1.0
2019-05-24,-0.0,-0.9077419958809212,-0.0,-1.3236285339824,-1.4494008612619358,0.0,1.0
2019-05-28,-0.0,-0.9054281703322414,-0.0,-1.3220870379036032,-1.4518951801591016,0.0,1.0
2019-05-29,-0.0,-0.9128609413630638,-0.0,-1.32429910901712,-1.4277184307505715,0.0,1.0
2019-05-30,-0.0,-0.91865780668269,-0.0,-1.3564258447617703,-1.4376737829303927,0.0,1.0
2019-05-31,-0.0,-0.9410365256332509,-0.0,-1.3301767971264635,-1.3936185100527125,0.0,1.0
2019-06-03,-0.0,-0.956043445971036,-0.0,-1.3488674340883775,-1.3367991088005942,0.0,1.0
2019-06-04,-0.0,-0.9434610917537748,-0.0,-1.3374216027874566,-1.364878048780488,0.0,1.0
2019-06-05,-0.0,-0.9358833241607044,-0.0,-1.3708493854338653,-1.2795817281232802,0.0,1.0
2019-06-06,-0.0,-0.9499769691386458,-0.0,-1.3296176877015202,-1.3265776140027636,0.0,1.0
2019-06-07,-0.0,-1.0208895505722526,-0.0,-1.3109705033962966,-1.3205545733693123,0.0,1.0
2019-06-10,-0.0,-1.027803285379043,-0.0,-1.6312111009080705,-1.442505866748291,0.0,1.0
2019-06-11,-0.0,-1.0364903649036492,-0.0,-1.6518552685526855,-1.4367568675686757,0.0,1.0
2019-06-12,-0.0,-1.029276841399928,-0.0,-1.6645018298025875,-1.4605948147002734,0.0,1.0
2019-06-13,-0.0,-1.0657221159315373,-0.0,-1.6711308754330627,-1.434045193650137,0.0,1.0
2019-06-14,-0.0,-1.0620255125755307,-0.0,-1.6708154728089655,-1.4316479884315447,0.0,1.0
2019-06-17,-0.0,-1.0485030856326822,-0.0,-1.6689957668179731,-1.3827204569796503,0.0,1.0
2019-06-18,-0.0,-1.073940624207054,-0.0,-1.6399391017508247,-1.3610251205277848,0.0,1.0
2019-06-19,-0.0,-1.0529720986655884,-0.0,-1.6500202183582695,-1.3516477961989486,0.0,1.0
2019-06-20,-0.0,-1.076015395523144,-0.0,-1.638559708295351,-1.3497417198419932,0.0,1.0
2019-06-21,-0.0,-1.0819482220207515,-0.0,-1.6216379570867334,-1.3331822302810517,0.0,1.0
2019-06-24,-0.0,-1.0514627592151295,-0.0,-1.6445266947218986,-1.3742331288343559,0.0,1.0
2019-06-25,-0.0,-1.0535451454093283,-0.0,-1.6450286758361672,-1.3768461655585444,0.0,1.0
2019-06-26,-0.0,-1.0486676159479251,-0.0,-1.6365947925142392,-1.400172904800651,0.0,1.0
2019-06-27,-0.0,-0.9989308970745456,-0.0,-1.5268247643114008,-1.3338030906793663,0.0,1.0
2019-06-28,-0.0,-0.9617602869190132,-0.0,-1.5510105171327486,-1.3338341491785004,0.0,1.0
2019-07-01,-0.0,-0.9571532316630355,-0.0,-1.5577826192205275,-1.3265068990559186,0.0,1.0
2019-07-02,-0.0,-0.9690391976355445,-0.0,-1.5426134987160232,-1.3335432918261543,0.0,1.0
2019-07-03,-0.0,-0.9811805791337246,-0.0,-1.5306300625697242,-1.3385555609448514,0.0,1.0
2019-07-05,-0.0,-0.9572521301316809,-0.0,-1.539116963594113,-1.3448392718822617,0.0,1.0
2019-07-08,-0.0,-0.962781681608917,-0.0,-1.5357402471528956,-1.3476132784104675,0.0,1.0
2019-07-09,-0.0,-0.9748055378895356,-0.0,-1.5615185167066188,-1.355804510542537,0.0,1.0
2019-07-10,-0.0,-0.9533268101761253,-0.0,-1.5794520547945206,-1.3595890410958904,0.0,1.0
2019-07-11,-0.0,-0.9587084148727985,-0.0,-1.5715264187866929,-1.3621819960861057,0.0,1.0
2019-07-12,-0.0,-0.947651926937956,-0.0,-1.5825375838597522,-1.3667303266245532,0.0,1.0
2019-07-15,-0.0,-0.9532175189625641,-0.0,-1.5871299241497432,-1.3532175189625641,0.0,1.0
2019-07-16,-0.0,-0.9776991322053618,-0.0,-1.5901973141998351,-1.2800698114122266,0.0,1.0
2019-07-17,-0.0,-0.9892368854843402,-0.0,-1.5862018811209155,-1.2728110152235041,0.0,1.0
2019-07-18,-0.0,-0.9901229785997869,-0.0,-1.5846809334753558,-1.2668732448920306,0.0,1.0
2019-07-19,-0.0,-0.9900329011031546,-0.0,-1.592897232436617,-1.2554673892006967,0.0,1.0
2019-07-22,-0.0,-0.9736970287384314,-0.0,-1.5926936190940086,-1.3044812469556746,0.0,1.0
2019-07-23,-0.0,-0.9572707806112518,-0.0,-1.6016157290247226,-1.3078158458244113,0.0,1.0
2019-07-24,-0.0,-0.9617124787156409,-0.0,-1.6085137436146921,-1.2948187788859158,0.0,1.0
2019-07-25,-0.0,-0.9585801689812566,-0.0,-1.6103233951636398,-1.2868796736913661,0.0,1.0
2019-07-26,-0.0,-0.9245166206305362,-0.0,-1.5667206400609581,-1.2711686827316886,0.0,1.0
2019-07-29,-0.0,-0.8869326518055753,-0.0,-1.553362676889583,-1.2925363244829382,0.0,1.0
2019-07-30,-0.0,-0.8938199329587838,-0.0,-1.5393513054152306,-1.2880883810962656,0.0,1.0
2019-07-31,-0.0,-0.8623796651965666,-0.0,-1.5664153269787071,-1.313510693792384,0.0,1.0
2019-08-01,-0.0,-0.8762238092985858,-0.0,-1.555408409402639,-1.2980655536111243,0.0,1.0
2019-08-02,-0.0,-0.8815896576490304,-0.0,-1.5636581278429496,-1.3428776633947808,0.0,1.0
2019-08-05,-0.0,-0.8758488761358202,-0.0,-1.5673362027737925,-1.3392156862745097,0.0,1.0
2019-08-06,-0.0,-0.8722543624476742,-0.0,-1.4960255867550916,-1.3351676779079067,0.0,1.0
2019-08-07,-0.0,-0.8856686551740335,-0.0,-1.4642303537037906,-1.347315515054723,0.0,1.0
2019-08-08,-0.0,-0.8844870529630151,-0.0,-1.4668922411767469,-1.3480426711781568,0.0,1.0
2019-08-09,-0.0,-0.8701620056958774,-0.0,-1.4404500676969048,-1.3581399691862366,0.0,1.0
2019-08-12,-0.0,-0.8674524785687663,-0.0,-1.4554603056280284,-1.3360510622437571,0.0,1.0
2019-08-13,-0.0,-0.8416453636997443,-0.0,-1.4567046246804556,-1.3496165465953986,0.0,1.0
2019-08-14,-0.0,-0.8446296296296296,-0.0,-1.4457407407407408,-1.3392592592592591,0.0,1.0
2019-08-15,-0.0,-0.872309508673145,-0.0,-1.408682226864045,-1.2599218962855325,0.0,1.0
2019-08-16,-0.0,-0.8659423583962178,-0.0,-1.4217201563778523,-1.2582052913901265,0.0,1.0
2019-08-19,-0.0,-0.8375714478599396,-0.0,-1.4122147711418156,-1.2508663756244656,0.0,1.0
2019-08-20,-0.0,-0.8459329714208802,-0.0,-1.40616447575037,-1.2344205661985732,0.0,1.0
2019-08-21,-0.0,-0.8488849241748438,-0.0,-1.3833184656556647,-1.2280999107939339,0.0,1.0
2019-08-22,-0.0,-0.8487409911913871,-0.0,-1.3837530029362042,-1.2163448705400834,0.0,1.0
2019-08-23,-0.0,-0.8393359218101486,-0.0,-1.3888070692194405,-1.2347480697996163,0.0,1.0
2019-08-26,-0.0,-0.8262403528114663,-0.0,-1.369922822491731,-1.2139801543550166,0.0,1.0
2019-08-27,-0.0,-0.8271108558299828,-0.0,-1.3812132726549728,-1.2099589095568417,0.0,1.0
2019-08-28,-0.0,-0.809223579207266,-0.0,-1.3942506944138264,-1.2055464926590538,0.0,1.0
2019-08-29,-0.0,-0.7870447840063411,-0.0,-1.4109383944691531,-1.2055572680435072,0.0,1.0
2019-08-30,-0.0,-0.7883995229049786,-0.0,-1.4166629853779211,-1.2124839863939567,0.0,1.0
2019-09-03,-0.0,-0.8003270429133337,-0.0,-1.4210014584346133,-1.1982145224731517,0.0,1.0
2019-09-04,-0.0,-0.7704657025341648,-0.0,-1.4327539693069746,-1.2194064835699439,0.0,1.0
2019-09-05,-0.0,-0.7771652848826954,-0.0,-1.431160698535897,-1.2016228611748103,0.0,1.0
2019-09-06,-0.0,-0.7727053033964585,-0.0,-1.436135155323169,-1.185069642778681,0.0,1.0
2019-09-09,-0.0,-0.700950893472369,-0.0,-1.569203913822408,-1.323579401901787,0.0,1.0
2019-09-10,-0.0,-0.7169269264630925,-0.0,-1.517399564431676,-1.3993327463972938,0.0,1.0
2019-09-11,-0.0,-0.7011707860992381,-0.0,-1.6033265192343433,-1.341479278944434,0.0,1.0
2019-09-12,-0.0,-0.6671469070967143,-0.0,-1.6294557791513686,-1.35093182135056,0.0,1.0
2019-09-13,-0.0,-0.6619783688437079,-0.0,-1.6310170356960498,-1.3488372093023255,0.0,1.0
2019-09-16,-0.0,-0.6624094371168493,-0.0,-1.6337079695337173,-1.348133011331971,0.0,1.0
2019-09-17,-0.0,-0.700162224797219,-0.0,-1.6134878331402085,-1.3213441483198147,0.0,1.0
2019-09-18,-0.0,-0.6450206516750803,-0.0,-1.5836622303809087,-1.3605782469022487,0.0,1.0
2019-09-19,-0.0,-0.6475582889664036,-0.0,-1.5800899577749221,-1.3620341472370114,0.0,1.0
2019-09-20,-0.0,-0.669574399706166,-0.0,-1.574904733483311,-1.3466782975988247,0.0,1.0
2019-09-23,-0.0,-0.6670805739514349,-0.0,-1.5843910963944077,-1.3474981604120677,0.0,1.0
