Date,CNMD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-26,1.0,-0.24014925788755534,-0.7095597449249533,-0.0,-0.49519645790983263,-0.33975662053409816,0.0
2018-11-27,1.0,-0.22983109234359372,-0.7178853205911767,-0.0,-0.49358262029114347,-0.3368152016890766,0.0
2018-11-28,1.0,-0.22828535669586986,-0.7260464469475734,-0.0,-0.49111389236545683,-0.33580864970101515,0.0
2018-11-29,1.0,-0.22190241607394903,-0.7210306368139927,-0.0,-0.48855616749232006,-0.3360639858301276,0.0
2018-11-30,1.0,-0.2206074415761247,-0.7241503876399811,-0.0,-0.4904826742990524,-0.3435407230388751,0.0
2018-12-03,1.0,-0.22026223679093282,-0.7240680037779876,-0.0,-0.49027723762431247,-0.34335240846713705,0.0
2018-12-04,1.0,-0.21701643979928475,-0.7253472318482992,-0.0,-0.48820382024340886,-0.34174267417038623,0.0
2018-12-06,1.0,-0.21492084146605944,-0.6894382997180655,-0.0,-0.48628280199522883,-0.32026675341574495,0.0
2018-12-07,1.0,-0.21247050527514852,-0.6904070950069161,-0.0,-0.48707656423747664,-0.32220444251579833,0.0
2018-12-10,1.0,-0.19931668998170668,-0.6930485311524804,-0.0,-0.4865221134187023,-0.3113095878618315,0.0
2018-12-11,1.0,-0.2084320482446694,-0.6903941417187164,-0.0,-0.49001184578936036,-0.303413741115658,0.0
2018-12-12,1.0,-0.21099458089563505,-0.6908414440160686,-0.0,-0.4924914399719608,-0.30174435846970965,0.0
2018-12-13,1.0,-0.21092760729584825,-0.6888757173262925,-0.0,-0.49354743109626315,-0.30083250262682865,0.0
2018-12-14,1.0,-0.21379328916895568,-0.6805353584316259,-0.0,-0.49779178111703554,-0.3008294285560403,0.0
2018-12-17,1.0,-0.22527547644437154,-0.6914116971536379,-0.0,-0.5227900363656249,-0.29478030240888087,0.0
2018-12-18,1.0,-0.222607130192848,-0.6899429911895475,-0.0,-0.5218897465972014,-0.2932271351026977,0.0
2018-12-19,1.0,-0.2146040077640176,-0.693977418737527,-0.0,-0.5283085923617377,-0.2969189972388529,0.0
2018-12-20,1.0,-0.21269702991860182,-0.6826559224675359,-0.0,-0.5339068412599025,-0.2930879590558898,0.0
2018-12-21,1.0,-0.21102062975027144,-0.6830618892508142,-0.0,-0.5342290988056461,-0.28612920738327907,0.0
2018-12-24,1.0,-0.19398029423673907,-0.666621676339587,-0.0,-0.5332163584829261,-0.30557430152517207,0.0
2018-12-26,1.0,-0.19316865555046736,-0.667780082428683,-0.0,-0.5305066939633112,-0.30229237938744175,0.0
2018-12-27,1.0,-0.1870964313235724,-0.6549305131134908,-0.0008768899635957803,-0.5109079796986687,-0.30343049982727927,0.0
2018-12-28,1.0,-0.18704328647729385,-0.6550368028060479,-0.0007706002710387161,-0.5110142693912259,-0.3033773549810007,0.0
2018-12-31,1.0,-0.18461783947662355,-0.6590340939311738,-0.001329716504441253,-0.5112494016275729,-0.3032019573426945,0.0
2019-01-02,1.0,-0.18478260869565216,-0.6600863171355498,-0.0031969309462915596,-0.513000852514919,-0.3030424126172208,0.0
2019-01-03,1.0,-0.18729693741677764,-0.6546471371504661,-0.019680426098535285,-0.5174700399467377,-0.2839946737683089,0.0
2019-01-04,1.0,-0.19236828753771798,-0.654944057251195,-0.017944404389970362,-0.5220700152207002,-0.2829982109001576,0.0
2019-01-07,1.0,-0.17304860088365243,-0.6359141594782242,-0.03800231432779297,-0.5151746265516516,-0.26780454449821167,0.0
2019-01-08,1.0,-0.17489202570314968,-0.6155588328241862,-0.041398925524070374,-0.534393763825977,-0.2672758874960497,0.0
2019-01-09,1.0,-0.17382154882154882,-0.6104008838383839,-0.04127209595959596,-0.5344328703703703,-0.27054398148148145,0.0
2019-01-10,1.0,-0.17270496345357153,-0.6158534976383355,-0.039580969469878886,-0.5355832915534212,-0.27500857587671845,0.0
2019-01-11,1.0,-0.1741084410606181,-0.609908266582071,-0.04002432125201576,-0.5377640309831602,-0.2818092896608243,0.0
2019-01-14,1.0,-0.17691514943318445,-0.6085669740771081,-0.04146077213751553,-0.5355812171339481,-0.27997251803503953,0.0
2019-01-15,1.0,-0.16831159209377397,-0.6006932500727649,-0.04852750509353584,-0.5345963538221364,-0.2938904029846797,0.0
2019-01-16,1.0,-0.167866405547028,-0.6039009156830573,-0.04443444662044144,-0.5344307415444874,-0.2958238501032129,0.0
2019-01-17,1.0,-0.19885134631162824,-0.5230352303523035,-0.06606001839834912,-0.4571741130255339,-0.2411178240222769,0.0
2019-01-18,1.0,-0.19290482262056552,-0.5158128953223831,-0.07157678941973548,-0.45738643466086654,-0.26238155953898845,0.0
2019-01-22,1.0,-0.10741480938045486,-0.6173695261706595,-0.0,-0.6428191960332921,-0.16221002302107312,0.0
2019-01-23,1.0,-0.09964898103487461,-0.5733730649763883,-0.024015757973686203,-0.6398646430465416,-0.18841384883456652,0.0
2019-01-24,1.0,-0.07525877500194568,-0.5773211923106857,-0.02256984979375827,-0.708537629387501,-0.2105741043401562,0.0
2019-01-25,1.0,-0.0,-0.5804669116675039,-0.000634534542474156,-0.9267112603442349,-0.1360812204214367,0.0
2019-01-28,1.0,-0.0,-0.568265877628659,-0.012786642713727146,-0.9281411814435169,-0.13267462749656556,0.0
2019-01-29,1.0,-0.0,-0.5527881040892193,-0.021083377588953796,-0.9438130642591609,-0.1376526818906001,0.0
2019-01-30,1.0,-0.0,-0.5506607929515418,-0.024892521628363674,-0.938379066928507,-0.13982803460538187,0.0
2019-01-31,1.0,-0.0,-0.5605931752949931,-0.021765706388859357,-0.9239396194323377,-0.15135005846709898,0.0
2019-02-01,1.0,-0.0,-0.5623518760152318,-0.0192261603600245,-0.93113732591271,-0.15018773466833543,0.0
2019-02-04,1.0,-0.0,-0.5652127574538383,-0.016919346673416644,-0.9372252271455598,-0.14510671178492449,0.0
2019-02-05,1.0,-0.0,-0.5591973778879207,-0.01836011405121646,-0.9299704212966665,-0.15722013483625122,0.0
2019-02-06,1.0,-0.0,-0.5636557420730083,-0.02112976285638156,-0.9188382627231547,-0.16091127098321342,0.0
2019-02-07,1.0,-0.0,-0.5633776546137653,-0.020917157398278662,-0.9208345546111008,-0.15947667137413732,0.0
2019-02-08,1.0,-0.0,-0.5608917095544118,-0.03221247433401776,-0.9248820031465826,-0.1486093704167889,0.0
2019-02-11,1.0,-0.0,-0.5540374331550803,-0.02713903743315508,-0.9263101604278076,-0.16633689839572194,0.0
2019-02-12,1.0,-0.0,-0.5762985267233035,-0.011614152059361222,-0.9328960103236906,-0.1676524357457791,0.0
2019-02-13,1.0,-0.0,-0.5841794251947353,-0.01603545527800161,-0.9233682514101531,-0.162395917271018,0.0
2019-02-14,1.0,-0.0,-0.5739511382266778,-0.026957292982503295,-0.9219770473298036,-0.16478082081328782,0.0
2019-02-15,1.0,-0.0,-0.5690386680988184,-0.029994629430719653,-0.9208378088077336,-0.16541353383458646,0.0
2019-02-19,1.0,-0.0,-0.5585701634328959,-0.034887153476639024,-0.926736977699058,-0.16343289590210128,0.0
2019-02-20,1.0,-0.0,-0.5732390535762849,-0.011395159097090019,-0.9424802828392711,-0.19252107696491705,0.0
2019-02-21,1.0,-0.0,-0.5599161174355901,-0.01601394411460319,-0.9467291246799934,-0.20080069720573016,0.0
2019-02-22,1.0,-0.0,-0.5579943287163268,-0.032200894317810015,-0.946504526120624,-0.1898789399062057,0.0
2019-02-25,1.0,-0.0,-0.5559716792870616,-0.031983816735463765,-0.9523249774473087,-0.19337907656980396,0.0
2019-02-26,1.0,-0.0,-0.5576770522745301,-0.037092759252673906,-0.9517192329786361,-0.18896517766775173,0.0
2019-02-27,1.0,-0.0,-0.5573000573410152,-0.043633782049531715,-0.9568031018758704,-0.17276028725118098,0.0
2019-02-28,1.0,-0.0,-0.5661875427789186,-0.037180013689253937,-0.9688158795345654,-0.16566735112936345,0.0
2019-03-01,1.0,-0.0,-0.5633367098310839,-0.04955238590631588,-0.9730610233525886,-0.15175075971199387,0.0
2019-03-04,1.0,-0.0,-0.5721502306171755,-0.043021084998901823,-0.9827586206896551,-0.14751262903580056,0.0
2019-03-05,1.0,-0.0,-0.5725899796064597,-0.040704403902331474,-0.9853938157967259,-0.15722317147109077,0.0
2019-03-06,1.0,-0.0,-0.5733057851239669,-0.036749311294765837,-0.9920661157024794,-0.15269972451790634,0.0
2019-03-07,1.0,-0.0,-0.5576568899639902,-0.04323923142472306,-1.0053602353005855,-0.14258225899557436,0.0
2019-03-08,1.0,-0.0,-0.5478732230764976,-0.056419049726201674,-1.0360639415896897,-0.12531113446540185,0.0
2019-03-11,1.0,-0.0,-0.5424678147466979,-0.06331159783759684,-1.0265005851864235,-0.15432201972914228,0.0
2019-03-12,1.0,-0.0,-0.5097077858403608,-0.08665564676547222,-1.0226374919451993,-0.18266887064690554,0.0
2019-03-13,1.0,-0.0,-0.5098413589779587,-0.09757124806963359,-1.0131686087322755,-0.18722448406570266,0.0
2019-03-14,1.0,-0.0,-0.5055694284672146,-0.10384108190005892,-1.0120086417328358,-0.1843102045397155,0.0
2019-03-15,1.0,-0.0,-0.5021574212470741,-0.10569954031416565,-1.0086014834033672,-0.2036718463577653,0.0
2019-03-18,1.0,-0.0,-0.5023953284009411,-0.11812228931031551,-0.9994897525299772,-0.2147007965529949,0.0
2019-03-19,1.0,-0.0,-0.5069717147572705,-0.11032382903648055,-1.001394342951454,-0.22690797336520405,0.0
2019-03-20,1.0,-0.0,-0.5067270965167322,-0.1101134484921042,-1.0017102787754404,-0.2319138019497178,0.0
2019-03-21,1.0,-0.0,-0.5068668794164577,-0.11374515614315021,-1.017836790517438,-0.21087873261910192,0.0
2019-03-22,1.0,-0.0,-0.5038988590103779,-0.11986124648816007,-1.0235938306289776,-0.21948282781950576,0.0
2019-03-25,1.0,-0.0,-0.4635706973040609,-0.15035263337504265,-1.0154703674212262,-0.21439540439085428,0.0
2019-03-26,1.0,-0.0,-0.4751149310413752,-0.1646726249964307,-1.001170726135747,-0.21449987150566804,0.0
2019-03-27,1.0,-0.0,-0.47201300924340983,-0.1663243181558827,-1.0027673171288372,-0.21177108296245578,0.0
2019-03-28,1.0,-0.0,-0.4681087868496904,-0.17650751976256385,-0.9909249165263548,-0.21825861134100055,0.0
2019-03-29,1.0,-0.0,-0.4625128380691544,-0.18404085358895356,-0.9854787173342463,-0.22087184754079653,0.0
2019-04-01,1.0,-0.0,-0.4607319372625203,-0.18329857440790787,-0.9857726480587379,-0.22709482044396195,0.0
2019-04-02,1.0,-0.0,-0.4656929734654367,-0.22719508028698324,-0.9707037922787837,-0.1834642979159549,0.0
2019-04-03,1.0,-0.0,-0.4662966125818389,-0.22769712496441788,-0.9696840307429547,-0.1828921150014233,0.0
2019-04-04,1.0,-0.0,-0.4649877499857558,-0.22582758817161414,-0.9732778759045069,-0.1847473078457068,0.0
2019-04-05,1.0,-0.0,-0.45778665145464914,-0.23108956075299483,-0.9760410724472333,-0.18733599543639476,0.0
2019-04-08,1.0,-0.0,-0.4582073372510983,-0.2291321960403948,-0.9765789924117076,-0.18882295886346778,0.0
2019-04-09,1.0,-0.0,-0.4572090760822913,-0.23233855045924057,-0.9870668688660619,-0.18466908924432743,0.0
2019-04-10,1.0,-0.0,-0.45712416069193124,-0.24675657220894504,-0.9873108000455217,-0.15392056447024013,0.0
2019-04-11,1.0,-0.0,-0.45910749368509685,-0.2297782767330901,-0.9540836373842269,-0.16365422396856583,0.0
2019-04-12,1.0,-0.0,-0.45530961053516394,-0.2294480246567666,-0.9544410198935276,-0.16273465956850658,0.0
2019-04-15,1.0,-0.0,-0.4572934776512815,-0.2310302282541641,-0.9480399304581908,-0.1677135326117436,0.0
2019-04-16,1.0,-0.0,-0.4556873300249531,-0.23332492219698883,-0.9468135811814843,-0.1679143185577705,0.0
2019-04-17,1.0,-0.0,-0.4443159705575453,-0.2639950365210525,-0.9719676245805015,-0.13987986124820215,0.0
2019-04-18,1.0,-0.0,-0.4648550519090032,-0.27472059908095536,-0.9706416293186588,-0.1263402734441482,0.0
2019-04-22,1.0,-0.0,-0.4580382788726787,-0.2756875124420556,-0.9751727668287689,-0.1349998578050792,0.0
2019-04-23,1.0,-0.0,-0.4587991011747305,-0.27570611826947694,-0.9734618994794778,-0.13641664533378844,0.0
2019-04-24,1.0,-0.0,-0.460023900301599,-0.27522335400899106,-0.9739657429010414,-0.13606100267455756,0.0
2019-04-25,1.0,-0.0,-0.44912280701754387,-0.2758807588075881,-0.9828269861645986,-0.144801026957638,0.0
2019-04-26,1.0,-0.0,-0.4296084595598743,-0.29014004001143184,-1.0054301228922549,-0.13275221491854816,0.0
2019-04-29,1.0,-0.0,-0.4313691854647339,-0.28953312176573176,-1.0074906367041196,-0.13062869885925035,0.0
2019-04-30,1.0,-0.0,-0.4137920996710622,-0.30186592146246327,-1.0514947748377144,-0.14380112362821296,0.0
2019-05-01,1.0,-0.0,-0.39087833897118857,-0.31812084451183953,-1.0537443135425173,-0.15338854543333721,0.0
2019-05-02,1.0,-0.0,-0.3886330515884581,-0.31707956863888076,-1.0506557854852814,-0.1582337510929758,0.0
2019-05-03,1.0,-0.0,-0.40472160616318437,-0.31527956110657174,-1.0434224349247112,-0.1547216061631843,0.0
2019-05-06,1.0,-0.0,-0.3939632545931758,-0.31706036745406824,-1.0432487605715952,-0.1620005832604258,0.0
2019-05-07,1.0,-0.0,-0.39230791677609506,-0.32008520820566694,-1.043129358895795,-0.1625667512912545,0.0
2019-05-08,1.0,-0.0,-0.38998517829637597,-0.3386323345636316,-0.9958731727164404,-0.18175477346043187,0.0
2019-05-09,1.0,-0.0,-0.38876136792863997,-0.34105238690182177,-0.9985472295667839,-0.17717988203504084,0.0
2019-05-10,1.0,-0.0,-0.3902573636205194,-0.34514611049787947,-0.9968918840411316,-0.17251495962354033,0.0
2019-05-13,1.0,-0.0,-0.3913662376899167,-0.34090578973360836,-0.9983150800336985,-0.17444731720070883,0.0
2019-05-14,1.0,-0.0,-0.34047933789298235,-0.39855738835565263,-0.9601988620035633,-0.17449278694177828,0.0
2019-05-15,1.0,-0.0,-0.3447591660675773,-0.40434219985621855,-0.9656074766355139,-0.1609202012940331,0.0
2019-05-16,1.0,-0.0,-0.34483354452252046,-0.40640479207464575,-0.9682064278308951,-0.1604653841723304,0.0
2019-05-17,1.0,-0.0,-0.33736504820737834,-0.4097338490849258,-0.9505224871543214,-0.18904797644477803,0.0
2019-05-20,1.0,-0.0,-0.342309803808258,-0.4043456904273455,-0.9547227599757289,-0.1880146782628796,0.0
2019-05-21,1.0,-0.0,-0.33557240464727417,-0.40363825064145065,-0.9578804739527776,-0.18580448006457748,0.0
2019-05-22,1.0,-0.0,-0.33176294849329235,-0.4084341156530982,-0.9540662434288014,-0.17842061417368074,0.0
2019-05-23,1.0,-0.0,-0.32986081216817337,-0.42798105897546285,-0.9560625627780169,-0.15594776868991247,0.0
2019-05-24,1.0,-0.0,-0.31376587710264336,-0.4407826982492276,-0.9533127360109852,-0.15290651104245337,0.0
2019-05-28,1.0,-0.0,-0.31287904794598925,-0.43992447648472366,-0.9537418468932373,-0.15416523629705917,0.0
2019-05-29,1.0,-0.0,-0.32504856587818537,-0.4434064678322477,-0.9588904125242829,-0.12944234944577762,0.0
2019-05-30,1.0,-0.0,-0.32467309998286986,-0.4396448352652315,-0.9604293953063437,-0.13027465311482897,0.0
2019-05-31,1.0,-0.0,-0.3219695889082247,-0.4368527658117707,-0.9579779191509998,-0.13602259435711636,0.0
2019-06-03,1.0,-0.0,-0.3204942067355595,-0.441967717140661,-0.9576394226663251,-0.12671164631195375,0.0
2019-06-04,1.0,-0.0,-0.3199168825254049,-0.4447354188608351,-0.9627109959864507,-0.11915402351199796,0.0
2019-06-05,1.0,-0.0,-0.31502048890772927,-0.4559559135226791,-0.9601243464744948,-0.09498375017662852,0.0
2019-06-06,1.0,-0.0,-0.31155679670531156,-0.44255451186144257,-0.958985642153959,-0.10772615723110773,0.0
2019-06-07,1.0,-0.0,-0.33028403636568976,-0.4400587272008583,-0.9458749788243266,-0.10717714156643515,0.0
2019-06-10,1.0,-0.0,-0.336745023057024,-0.4511022382184231,-0.9150545495444832,-0.10893037903497918,0.0
2019-06-11,1.0,-0.0,-0.3378707267376047,-0.4581163685759565,-0.9175911251980982,-0.11642517545845597,0.0
2019-06-12,1.0,-0.0,-0.35231948593653123,-0.466940984160983,-0.8993856039682092,-0.09965616368863085,0.0
2019-06-13,1.0,-0.0,-0.36949956250529226,-0.48087724745265176,-0.8875779728471027,-0.08461994411357927,0.0
2019-06-14,1.0,-0.0,-0.36330823675379975,-0.4943744184079181,-0.8906183909990695,-0.07156754927671094,0.0
2019-06-17,1.0,-0.0,-0.3711063372717508,-0.49344225224715926,-0.8848436881677879,-0.07722313302052124,0.0
2019-06-18,1.0,-0.0,-0.373364604820707,-0.49114131509791176,-0.8865466670434317,-0.07468422391138489,0.0
2019-06-19,1.0,-0.0,-0.3619292350266851,-0.49984468980317964,-0.8830373026854544,-0.07901053285516618,0.0
2019-06-20,1.0,-0.0,-0.36918547040004523,-0.5023923444976076,-0.8795900455819484,-0.07998074799694233,0.0
2019-06-21,1.0,-0.0,-0.3747948151921662,-0.5000283013528047,-0.8693609554536708,-0.08595120846776476,0.0
2019-06-24,1.0,-0.0,-0.3536402053376443,-0.5014606199835503,-0.8673530162511698,-0.11370146629229416,0.0
2019-06-25,1.0,-0.0,-0.3391792950791759,-0.505079743458766,-0.8762131789545375,-0.1174016686531585,0.0
2019-06-26,1.0,-0.0,-0.3384764015571278,-0.5062086210325917,-0.8817946750774301,-0.11496604438382634,0.0
2019-06-27,1.0,-0.0,-0.3359041493539757,-0.5245603050828164,-0.8857646991860664,-0.09969264044624053,0.0
2019-06-28,1.0,-0.0,-0.34634452105533076,-0.5204000227933215,-0.8818736110319676,-0.10054703971736281,0.0
2019-07-01,1.0,-0.0,-0.33914750739813343,-0.5247552925108127,-0.886922376508081,-0.09461074436603689,0.0
2019-07-02,1.0,-0.0,-0.3451010488616014,-0.5201102868025355,-0.8807595008669452,-0.09650095221852704,0.0
2019-07-03,1.0,-0.0,-0.34435919295254336,-0.5215402102870134,-0.8787723785166242,-0.09704461494742825,0.0
2019-07-05,1.0,-0.0,-0.33617359690979326,-0.5227789138832084,-0.8789763690070439,-0.10233469665985004,0.0
2019-07-08,1.0,-0.0,-0.34117011598817376,-0.5184500795997271,-0.8794064134637253,-0.10379235842619967,0.0
2019-07-09,1.0,-0.0,-0.3401208133632058,-0.5190437026743427,-0.8776551997958085,-0.0991747256175378,0.0
2019-07-10,1.0,-0.0,-0.32781071803455414,-0.5152202899373032,-0.891089108910891,-0.1028114272745326,0.0
2019-07-11,1.0,-0.0,-0.32374918316902007,-0.5197886183481547,-0.8964116259908516,-0.10117339545984033,0.0
2019-07-12,1.0,-0.0,-0.3220055077648128,-0.5220736450614656,-0.9026488374073759,-0.09232603696448344,0.0
2019-07-15,1.0,-0.0,-0.3134582140731714,-0.5196247909995182,-0.9085215518462889,-0.0923002805565789,0.0
2019-07-16,1.0,-0.0,-0.3273016504275204,-0.5296991733659063,-0.9066272760844246,-0.07703888873107405,0.0
2019-07-17,1.0,-0.0,-0.3232133719938598,-0.5317243731877879,-0.9090624822332141,-0.0786571152424811,0.0
2019-07-18,1.0,-0.0,-0.32295928444456984,-0.5230947208035891,-0.9109505939448662,-0.06458621370728818,0.0
2019-07-19,1.0,-0.0,-0.31966735966735965,-0.505114345114345,-0.902037422037422,-0.04518364518364518,0.0
2019-07-22,1.0,-0.0,-0.3148487880809428,-0.5061151879030464,-0.9138314431843451,-0.04486324216144096,0.0
2019-07-23,1.0,-0.0,-0.328022311813111,-0.5085049980670459,-0.8958690009388633,-0.028966697962114096,0.0
2019-07-24,1.0,-0.0,-0.3277489512033562,-0.5112883638772356,-0.8942923382645176,-0.026689114594833297,0.0
2019-07-25,1.0,-0.0,-0.32885591350397175,-0.512742718446602,-0.888101279788173,-0.02846425419240953,0.0
2019-07-26,1.0,-0.0,-0.3297553188561363,-0.5156744557289517,-0.8843475628216773,-0.02254149120634134,0.0
2019-07-29,1.0,-0.0,-0.32206611570247934,-0.514573002754821,-0.8860055096418733,-0.0321763085399449,0.0
2019-07-30,1.0,-0.0,-0.32100057852833414,-0.5165707044271193,-0.8801068899969696,-0.03721865616132676,0.0
2019-07-31,1.0,-0.0,-0.33272742295298685,-0.5152716957228235,-0.8750722961249277,-0.031039136302294195,0.0
2019-08-01,1.0,-0.0,-0.34307392033427714,-0.5055392143387306,-0.8776974461885257,-0.022679165406713036,0.0
2019-08-02,1.0,-0.0,-0.30057273768613973,-0.5829610538373425,-0.945303550973654,-0.03485108820160367,0.0
2019-08-05,1.0,-0.0,-0.30029204604019927,-0.5822596346561301,-0.9462578022103877,-0.034386989635228765,0.0
2019-08-06,1.0,-0.0,-0.30062996129834174,-0.5797621401734512,-0.9040368371987909,-0.04050961891578858,0.0
2019-08-07,1.0,-0.0,-0.31543056807935077,-0.5736868800721371,-0.8910335888187557,-0.03770288548241659,0.0
2019-08-08,1.0,-0.0,-0.31792689456923034,-0.5786714764816955,-0.8890736408984584,-0.032578981484090976,0.0
2019-08-09,1.0,-0.0,-0.30995202154821694,-0.5770040122331023,-0.8795207766336524,-0.0392525462248534,0.0
2019-08-12,1.0,-0.0,-0.3101619285493784,-0.5830830971290658,-0.8788201947632812,-0.034350181011983276,0.0
2019-08-13,1.0,-0.0,-0.3018455152297077,-0.5828799012733494,-0.8853424580692207,-0.03466651708083244,0.0
2019-08-14,1.0,-0.0,-0.3123969252271139,-0.5835639412997904,-0.8710272536687631,-0.028287910552061497,0.0
2019-08-15,1.0,-0.0,-0.3291201982651797,-0.5899215200330442,-0.8346137959520861,-0.0,0.0
2019-08-16,1.0,-0.0,-0.3315888056412517,-0.5891361833406787,-0.8337924195680918,-0.0,0.0
2019-08-19,1.0,-0.0,-0.31634726264345725,-0.5929108780407446,-0.8363626379660645,-0.0,0.0
2019-08-20,1.0,-0.0,-0.31756701144064314,-0.5895360640895497,-0.8364289829624956,-0.0,0.0
2019-08-21,1.0,-0.0,-0.3139098259558723,-0.6105248732355762,-0.816417705906537,-0.0,0.0
