Date,CRSP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-1.4421370967741935,-3.3261088709677424,-0.13245967741935485,-2.109375,-2.0705645161290325,0.0
2018-10-18,1.0,-1.4398628894041738,-3.3223107168061294,-0.1345901804617401,-2.113519508014921,-2.0713781631212824,0.0
2018-10-19,1.0,-1.4018691588785046,-3.288725392722211,-0.09584410419566514,-2.1026048916285545,-2.0532909127063035,0.0
2018-10-22,1.0,-1.4028412477647527,-3.2796542817405125,-0.09258891317305783,-2.104510232465726,-2.0548380687462746,0.0
2018-10-23,1.0,-1.403317111927699,-3.2786771278180553,-0.09454762141225544,-2.1018969113119477,-2.052934750223458,0.0
2018-10-24,1.0,-1.4048209503025493,-3.27318718381113,-0.07608372185299077,-2.106239460370995,-2.0593195119531793,0.0
2018-10-25,1.0,-1.2837418991265146,-3.089414858645628,-0.04442565981027519,-2.058701981778905,-1.9159387620926083,0.0
2018-10-26,1.0,-1.2405507808890122,-3.0453747343129103,-0.0,-2.0688476111265133,-1.8865169577673042,0.0
2018-10-29,1.0,-1.1820851688693097,-3.0676395007342143,-0.0,-2.0359765051395007,-1.8919787077826724,0.0
2018-10-30,1.0,-1.176405834327126,-3.0675167415833413,-0.0,-2.035134391340244,-1.8944133565727916,0.0
2018-10-31,1.0,-1.1855688840421665,-3.0021810250817884,-0.0,-2.024900036350418,-1.8748636859323882,0.0
2018-11-01,1.0,-1.1526682975446227,-3.0204765787804657,-0.0,-2.01730542719942,-1.8699827851771313,0.0
2018-11-02,1.0,-1.1501795332136444,-2.9696588868940754,-0.0,-2.009784560143627,-1.8471274685816876,0.0
2018-11-05,1.0,-1.138303619665046,-3.021609940572663,-0.0,-2.021339816315505,-1.8228885287232126,0.0
2018-11-06,1.0,-1.1500495361613978,-3.0313428803026206,-0.0,-2.0141403224353778,-1.811042060704314,0.0
2018-11-07,1.0,-1.1521266968325792,-3.049049773755656,-0.0,-2.0240723981900453,-1.8244343891402715,0.0
2018-11-08,1.0,-1.1083519428316213,-3.0304600267976776,-0.0,-1.9882090218847701,-1.805538186690487,0.0
2018-11-09,1.0,-1.1098498391133358,-3.0319091884161606,-0.0,-1.9890954594208081,-1.8072935287808367,0.0
2018-11-12,1.0,-1.104057533516825,-2.987392346621682,-0.0,-1.9946728225162036,-1.7924176507147298,0.0
2018-11-13,1.0,-1.0314043754410727,-2.9917078334509526,-0.0,-2.0095271700776287,-1.7888143966125616,0.0
2018-11-14,1.0,-1.0342363010676785,-2.990382070060884,-0.0,-2.010676784611312,-1.788493779228801,0.0
2018-11-15,1.0,-1.0295102184637068,-2.9911028893587037,-0.0,-2.0095137420718814,-1.778893587033122,0.0
2018-11-16,1.0,-1.0199018060669824,-2.968262318078205,-0.0,-1.9995616342275995,-1.7796773627915135,0.0
2018-11-19,1.0,-1.018591598702096,-2.9695694115583615,-0.0,-2.0008769622029288,-1.7804963606068576,0.0
2018-11-20,1.0,-0.9504211166102284,-2.9507684292784577,-0.0,-1.990275245289572,-1.7913519145610837,0.0
2018-11-21,1.0,-0.9585083583369053,-2.92961851693099,-0.0,-1.9705100728675524,-1.7140162880411487,0.0
2018-11-23,1.0,-0.9564956238201475,-2.9377037926892053,-0.0,-1.971511927235284,-1.7150334649047536,0.0
2018-11-26,1.0,-0.954572778016316,-2.9547445255474454,-0.0,-1.9676255903821382,-1.7104336625161014,0.0
2018-11-27,1.0,-0.9284312889192187,-2.9602490829992325,-0.0,-1.9495862833745627,-1.6919730444425487,0.0
2018-11-28,1.0,-0.9303932440501578,-2.9554721487673805,-0.0,-1.9511217265205152,-1.6931672780005118,0.0
2018-11-29,1.0,-0.8435082408341742,-2.9191893710057184,-0.0,-1.9408846283215606,-1.705432223343424,0.0
2018-11-30,1.0,-0.8464391066160978,-2.927433628318584,-0.0,-1.952465233881163,-1.70181205225453,0.0
2018-12-03,1.0,-0.8402057509064845,-2.9324563622565143,-0.0,-1.955729825449026,-1.7040222615734886,0.0
2018-12-04,1.0,-0.8227146814404432,-2.935196843784101,-0.0,-1.9424997901452195,-1.6938638462184168,0.0
2018-12-06,1.0,-0.7967072875474134,-2.7712049067871845,-0.0,-1.9065450730368816,-1.595835687192317,0.0
2018-12-07,1.0,-0.7957388427084173,-2.772254055362763,-0.0,-1.9069485917197966,-1.5955128722459848,0.0
2018-12-10,1.0,-0.7237555839183153,-2.7916400765794513,-0.0,-1.908982131461391,-1.5526483726866624,0.0
2018-12-11,1.0,-0.7320516911295469,-2.788130185067007,-0.0,-1.9108168474792597,-1.54594767070836,0.0
2018-12-12,1.0,-0.73472155736397,-2.7874581139301102,-0.0,-1.9119195787458112,-1.5442795595978938,0.0
2018-12-13,1.0,-0.7336094957380707,-2.777105074484187,-0.0,-1.916752967418147,-1.5387556759340397,0.0
2018-12-14,1.0,-0.7276657060518731,-2.8117195004803075,-0.0,-1.9161863592699326,-1.5495517130963816,0.0
2018-12-17,1.0,-0.6866587017124651,-2.812345679012346,-0.0,-1.885304659498208,-1.5806451612903225,0.0
2018-12-18,1.0,-0.6528808208366219,-2.7855564325177586,-0.0,-1.8728492501973164,-1.5812943962115231,0.0
2018-12-19,1.0,-0.627723874662001,-2.812390647367584,-0.0,-1.9072689677111503,-1.6056147606171465,0.0
2018-12-20,1.0,-0.620880423614953,-2.775152137832925,-0.0,-1.917094760135936,-1.5901367264680313,0.0
2018-12-21,1.0,-0.6073080843723045,-2.773308241198149,-0.0,-1.9110013330196816,-1.5497529992942838,0.0
2018-12-24,1.0,-0.6204010737407232,-2.7933838623085427,-0.0,-1.927522501184273,-1.553923890731091,0.0
2018-12-26,1.0,-0.6319595083152566,-2.911303928657508,-0.0,-1.9182132240700571,-1.5725877721539328,0.0
2018-12-27,1.0,-0.49648371808591957,-2.8102736584620094,-0.0,-1.7526372114355606,-1.5846965295826327,0.0
2018-12-28,1.0,-0.4886971131816099,-2.8182373606231863,-0.0,-1.7507255231403696,-1.5795020620131357,0.0
2018-12-31,1.0,-0.4880843263061411,-2.820119156736938,-0.0,-1.750687442713107,-1.579361442102047,0.0
2019-01-02,1.0,-0.4857339554807618,-2.826742140289145,-0.0,-1.7557561386062877,-1.581121395242102,0.0
2019-01-03,1.0,-0.48155235762400483,-2.8299142682180034,-0.0,-1.7552051439069196,-1.5879516227801591,0.0
2019-01-04,1.0,-0.4255787476280835,-2.8441745730550285,-0.0,-1.7291081593927893,-1.5912713472485769,0.0
2019-01-07,1.0,-0.3804524619251812,-2.773842969096555,-0.0,-1.7044211148898418,-1.534452166198433,0.0
2019-01-08,1.0,-0.3720722064747128,-2.815157392212442,-0.0,-1.7140086528420109,-1.5581083097120692,0.0
2019-01-09,1.0,-0.36219120829912677,-2.7863273378610347,-0.0,-1.725501903127099,-1.5892230763489812,0.0
2019-01-10,1.0,-0.35546728621749235,-2.8039421419470885,-0.0,-1.733343326088586,-1.601963576407105,0.0
2019-01-11,1.0,-0.35609204073934364,-2.7684647302904564,-0.0,-1.7635609204073934,-1.6562806488117692,0.0
2019-01-14,1.0,-0.3671508215962441,-2.707893192488263,-0.0,-1.6934419014084507,-1.5671214788732393,0.0
2019-01-15,1.0,-0.3711309960393135,-2.697814287809887,-0.0,-1.6931201408244096,-1.572612586181605,0.0
2019-01-16,1.0,-0.37277372262773717,-2.6785401459854015,-0.0,-1.6843795620437954,-1.5635036496350363,0.0
2019-01-17,1.0,-0.3723016336056009,-2.676196032672112,-0.0,-1.6841452742123688,-1.5602392065344224,0.0
2019-01-18,1.0,-0.37625946900051477,-2.656100610428771,-0.0,-1.7025079061557695,-1.6196955210708244,0.0
2019-01-22,1.0,-0.0,-3.058521094813247,-0.0,-1.9436715560260096,-1.558672312112506,0.0
2019-01-23,1.0,-0.0,-3.021830394626365,-0.0,-1.9707655904129455,-1.6404091290741165,0.0
2019-01-24,1.0,-0.0,-2.943441099962839,-0.0,-1.9497584541062802,-1.538907469342252,0.0
2019-01-25,1.0,-0.0,-2.998092185592186,-0.0,-2.0838675213675213,-1.5492979242979246,0.0
2019-01-28,1.0,-0.0,-2.8936075100581133,-0.0,-2.104753389956787,-1.45209357770824,0.0
2019-01-29,1.0,-0.0,-2.8945479021763516,-0.0,-2.1272156158851248,-1.4571086680128638,0.0
2019-01-30,1.0,-0.0,-2.8879483181109373,-0.0,-2.1100467810202717,-1.427563674166481,0.0
2019-01-31,1.0,-0.0,-2.9270246217739544,-0.0,-2.0411598932067636,-1.4479382972411747,0.0
2019-02-01,1.0,-0.0,-2.923745173745174,-0.0,-2.0572468072468073,-1.4439411939411941,0.0
2019-02-04,1.0,-0.0,-2.9331997327989314,-0.0,-2.0597491278854005,-1.4293030505455355,0.0
2019-02-05,1.0,-0.0,-2.914095940959409,-0.0,-2.0183763837638375,-1.44760147601476,0.0
2019-02-06,1.0,-0.0,-2.9130370589103793,-0.0,-2.0135833456370884,-1.4555588365569172,0.0
2019-02-07,1.0,-0.0,-2.915234230911103,-0.0,-2.0062707488011804,-1.4559203246034673,0.0
2019-02-08,1.0,-0.0,-2.903960690887433,-0.0,-2.0325342465753424,-1.5084127456819536,0.0
2019-02-11,1.0,-0.0,-2.9219816513761465,-0.0,-1.990091743119266,-1.4274495412844035,0.0
2019-02-12,1.0,-0.0,-2.929444689939608,-0.0,-2.003535130357932,-1.4318750920606864,0.0
2019-02-13,1.0,-0.0,-2.9818313953488373,-0.0,-1.9323401162790699,-1.3531976744186047,0.0
2019-02-14,1.0,-0.0,-2.969396677353541,-0.0,-1.9601428155056837,-1.3569658991547655,0.0
2019-02-15,1.0,-0.0,-2.9521834061135372,-0.0,-1.9633187772925764,-1.3625181950509462,0.0
2019-02-19,1.0,-0.0,-2.9113482901328687,-0.0,-1.994481957452988,-1.3547520511144995,0.0
2019-02-20,1.0,-0.0,-2.944791062100987,-0.0,-1.9643789901334883,-1.345618107951248,0.0
2019-02-21,1.0,-0.0,-2.9032538589752876,-0.0,-1.9740560910210883,-1.3695195304007537,0.0
2019-02-22,1.0,-0.0,-2.918278948888247,-0.0,-1.9423909904706902,-1.3585041871209933,0.0
2019-02-25,1.0,-0.0,-2.9122043244812073,-0.0,-1.9648091713829632,-1.3788274561021623,0.0
2019-02-26,1.0,-0.0,-2.914701858855717,-0.0,-2.2845417236662104,-1.8476703951074274,0.0
2019-02-27,1.0,-0.0,-2.956285482562855,-0.0,-2.303244120032441,-1.8506893755068936,0.0
2019-02-28,1.0,-0.0,-2.952168986727096,-0.0,-2.2939462609258663,-1.8471188086759467,0.0
2019-03-01,1.0,-0.0,-2.9188041038794483,-0.0,-2.2746873998076307,-1.8218980442449504,0.0
2019-03-04,1.0,-0.0,-2.983483849971524,-0.0,-2.31136604019201,-1.841184606622732,0.0
2019-03-05,1.0,-0.0,-2.950815660685155,-0.0,-2.3580750407830346,-1.8477977161500816,0.0
2019-03-06,1.0,-0.0,-2.947897100857493,-0.0,-2.3765618619844835,-1.8420579828501429,0.0
2019-03-07,1.0,-0.0,-2.9275598241901353,-0.0,-2.390851375549406,-1.8209343968744913,0.0
2019-03-08,1.0,-0.0,-2.9139203148057056,-0.0,-2.4617150352516806,-1.822429906542056,0.0
2019-03-11,1.0,-0.0,-2.894909958062659,-0.0,-2.440259847052052,-1.887838171203026,0.0
2019-03-12,1.0,-0.0,-2.7776312536058683,-0.0,-2.470122805571582,-1.9942306107310641,0.0
2019-03-13,1.0,-0.0,-2.770790575486413,-0.0,-2.4552171414497987,-1.9834988917166076,0.0
2019-03-14,1.0,-0.0,-2.7739394436694838,-0.0,-2.452203167309428,-1.9793222286042502,0.0
2019-03-15,1.0,-0.0,-2.7607710684570392,-0.0,-2.4645357937227117,-2.0126040036246806,0.0
2019-03-18,1.0,-0.0,-2.8018183334723497,-0.0,-2.493035282342147,-2.0461256151472185,0.0
2019-03-19,1.0,-0.0,-2.7988308977035494,-0.0,-2.483507306889353,-2.068475991649269,0.0
2019-03-20,1.0,-0.0,-2.810357831224336,-0.0,-2.4860470962876056,-2.0837174222743653,0.0
2019-03-21,1.0,-0.0,-2.811957971981321,-0.0,-2.5177618412274847,-2.0091727818545695,0.0
2019-03-22,1.0,-0.0,-2.784767936005333,-0.0,-2.5741188234313803,-1.9737521873177235,0.0
2019-03-25,1.0,-0.0,-2.607844749609407,-0.0,-2.635309596250308,-1.9799358605377848,0.0
2019-03-26,1.0,-0.0,-2.5983919098143238,-0.0,-2.656747347480106,-2.0339025198938994,0.0
2019-03-27,1.0,-0.0,-2.570115894039735,-0.0,-2.6736754966887415,-2.0342715231788078,0.0
2019-03-28,1.0,-0.0,-2.5702581926514396,-0.0,-2.6685700099304865,-2.036660046342271,0.0
2019-03-29,1.0,-0.0,-2.5657535380286354,-0.0,-2.669949515848713,-2.0403045601257963,0.0
2019-04-01,1.0,-0.0,-2.5737190082644625,-0.0,-2.654462809917355,-2.0362809917355373,0.0
2019-04-02,1.0,-0.0,-2.607010002479954,-0.0,-2.696453666198231,-1.9630486897577912,0.0
2019-04-03,1.0,-0.0,-2.6145503086934756,-0.0,-2.7678124478558317,-1.9607041548473219,0.0
2019-04-04,1.0,-0.0,-2.5860453648915187,-0.0,-2.6770216962524653,-1.9551282051282053,0.0
2019-04-05,1.0,-0.0,-2.582990961380444,-0.0,-2.6845521774856205,-1.9493837304847987,0.0
2019-04-08,1.0,-0.0,-2.5473247682550006,-0.0,-2.647910229305578,-1.9362497967149128,0.0
2019-04-09,1.0,-0.01906624297237839,-2.53442516092235,-0.0,-2.6602297726717183,-1.9341644259757191,0.0
2019-04-10,1.0,-0.026594014313597918,-2.516509433962264,-0.0,-2.6733083929733246,-1.9163142485361093,0.0
2019-04-11,1.0,-0.03777109901713914,-2.496385346438145,-0.0,-2.673950125903663,-1.9147104215742021,0.0
2019-04-12,1.0,-0.03942768880578815,-2.4971953499715474,-0.0,-2.6808389561824244,-1.912039671571417,0.0
2019-04-15,1.0,-0.03515625,-2.5025227864583335,-0.0,-2.6791178385416665,-1.9213053385416665,0.0
2019-04-16,1.0,-0.03670844864072929,-2.503988279342341,-0.0,-2.6778447012860167,-1.9208855608009117,0.0
2019-04-17,1.0,-0.025230668735200457,-2.4712174410059604,-0.0,-2.704417408344901,-1.9643994447619826,0.0
2019-04-18,1.0,-0.008610086100861008,-2.504633046330463,-0.0,-2.7239852398523983,-1.9628536285362854,0.0
2019-04-22,1.0,-0.020085610800131708,-2.505186038854132,-0.0,-2.7309022061244645,-1.975551531116233,0.0
2019-04-23,1.0,-0.03530573615340302,-2.483746193728911,-0.0,-2.736071105258826,-1.9746522919924283,0.0
2019-04-24,1.0,-0.028092656481025133,-2.466403811401347,-0.0,-2.735584031542632,-1.9842286840808279,0.0
2019-04-25,1.0,-0.030235806425108865,-2.4542765590337687,-0.0,-2.750308109440473,-1.9814312710541453,0.0
2019-04-26,1.0,-0.051250309482545185,-2.418090286374515,-0.012214244449946357,-2.808285879343072,-1.9630271519352973,0.0
2019-04-29,1.0,-0.047056881036902504,-2.4200445802030877,-0.008668372822587303,-2.8153223809130683,-1.9645835053248575,0.0
2019-04-30,1.0,-0.06753777051857901,-2.426868109432421,-0.02417313189056758,-2.7595753368721927,-1.8884442629644753,0.0
2019-05-01,1.0,-0.08496571988246818,-2.4005876591576882,-0.02701599738818152,-2.77179236043095,-1.877652628142344,0.0
2019-05-02,1.0,-0.07525479005299633,-2.4184264166326948,-0.01459437423562984,-2.74928658785161,-1.895637994292703,0.0
2019-05-03,1.0,-0.11030813214739517,-2.3475222363405335,-0.047172808132147394,-2.6323062261753494,-1.8042407878017788,0.0
2019-05-06,1.0,-0.10438164788061596,-2.278615653278298,-0.0824734084775361,-2.6484362597237654,-1.8238609303063977,0.0
2019-05-07,1.0,-0.07724159898072942,-2.300923713967192,-0.11426978818283166,-2.6428571428571432,-1.827759197324415,0.0
2019-05-08,1.0,-0.10038701524366164,-2.2712266013742988,-0.15085696232525075,-2.56756970223521,-1.808229997630519,0.0
2019-05-09,1.0,-0.09204465610117886,-2.255211179639316,-0.15512530252166443,-2.5150284955890387,-1.7896010617534543,0.0
2019-05-10,1.0,-0.0909516746037942,-2.2545866187836676,-0.16082442032945585,-2.5183855101881485,-1.782262471699586,0.0
2019-05-13,1.0,-0.08975259502068213,-2.2534925466323266,-0.15796456723640054,-2.5178334504019357,-1.7855303207679702,0.0
2019-05-14,1.0,-0.0,-2.1446923076923077,-0.32799999999999996,-2.4723076923076923,-1.7472307692307691,0.0
2019-05-15,1.0,-0.0,-2.129439864396333,-0.36813313814623627,-2.48023730641806,-1.7268664766160722,0.0
2019-05-16,1.0,-0.0,-2.127067148680871,-0.3658949311591417,-2.4747327128682413,-1.7240981462964389,0.0
2019-05-17,1.0,-0.0,-2.091299677765843,-0.3995703544575725,-2.4342488875249346,-1.7471229093141014,0.0
2019-05-20,1.0,-0.0,-2.063696218037054,-0.42658092175777057,-2.4216046547236254,-1.7439902005818402,0.0
2019-05-21,1.0,-0.0,-2.063795609271016,-0.42981718044825207,-2.4150539279430885,-1.7407634054922356,0.0
2019-05-22,1.0,-0.0,-2.051991742487958,-0.4395595993577491,-2.4172337334658613,-1.736982949766802,0.0
2019-05-23,1.0,-0.0,-2.044524209561631,-0.46112723384756377,-2.418741408278601,-1.7126928364136245,0.0
2019-05-24,1.0,-0.0,-2.011260747165792,-0.4775926348626646,-2.4100281518679143,-1.70973141596287,0.0
2019-05-28,1.0,-0.0,-1.992599718789314,-0.4467549766891142,-2.309257751794568,-1.651520757788796,0.0
2019-05-29,1.0,-0.012618994908124861,-2.0092244114825477,-0.4469042875064571,-2.300642019039185,-1.610139473101616,0.0
2019-05-30,1.0,-0.010025062656641605,-2.0005159958720333,-0.4541500810850656,-2.2907268170426063,-1.615951643815421,0.0
2019-05-31,1.0,-0.007585241917666987,-1.9966860593563591,-0.45113778628765006,-2.284630679726048,-1.6242727741365344,0.0
2019-06-03,1.0,-0.0,-2.002196997436836,-0.4886854632002929,-2.2729403149029657,-1.559502013914317,0.0
2019-06-04,1.0,-0.015749179730222385,-1.9661684287276706,-0.47728764126868395,-2.2664236237695956,-1.5656580386438208,0.0
2019-06-05,1.0,-0.00108092527203286,-1.9427830222670606,-0.5252576205231678,-2.279383151978093,-1.4576637601787128,0.0
2019-06-06,1.0,-0.009845490477901545,-1.9349622709306504,-0.5019762845849802,-2.2671218109953286,-1.472511678045275,0.0
2019-06-07,1.0,-0.006752873563218391,-1.9585488505747126,-0.5073994252873564,-2.2464080459770113,-1.4647988505747127,0.0
2019-06-10,1.0,-0.049333627862454904,-1.9447757897062075,-0.5170458729106842,-2.3487224799352036,-1.503276636477432,0.0
2019-06-11,1.0,-0.038211382113821135,-1.9509238728750922,-0.5677014042867702,-2.3359940872135994,-1.4982261640798227,0.0
2019-06-12,1.0,-0.04260818195244424,-1.945798257273667,-0.5692659872987742,-2.330896470240732,-1.4958647171761925,0.0
2019-06-13,1.0,-0.05170630816959669,-1.9507312749298271,-0.5805879745900429,-2.315113015216428,-1.4884030137391049,0.0
2019-06-14,1.0,-0.06439728853521956,-1.9311818449749483,-0.6090480400825228,-2.311229000884173,-1.4522546419098141,0.0
2019-06-17,1.0,-0.06416678945041993,-1.9284661853543539,-0.608958302637395,-2.3145719758361576,-1.4508619419478415,0.0
2019-06-18,1.0,-0.06605668377594288,-1.9829651119541767,-0.5937662724094325,-2.3510377147958046,-1.4449899575987504,0.0
2019-06-19,1.0,-0.07732226258432796,-1.9512936466750683,-0.6190229075543034,-2.3390169767959077,-1.4267922010527094,0.0
2019-06-20,1.0,-0.08950341956586381,-1.961344038061255,-0.5921052631578947,-2.3516949152542375,-1.43919119833482,0.0
2019-06-21,1.0,-0.07380184504612615,-1.9934748368709219,-0.5884647116177905,-2.3638340958523965,-1.4806870171754294,0.0
2019-06-24,1.0,-0.08123587038432553,-1.9501883948756593,-0.584400904295403,-2.3821401657874905,-1.5378296910324039,0.0
2019-06-25,1.0,-0.08151108430101041,-1.9480470517267383,-0.5812094706680743,-2.3877243251394966,-1.5417734881616652,0.0
2019-06-26,1.0,-0.012732615083251715,-1.9533639719731788,-0.5676938145106608,-2.3599789045430577,-1.6403224591275523,0.0
2019-06-27,1.0,-0.022559227403048138,-1.9397917609778181,-0.5828429153463106,-2.358231477289875,-1.6414667270258037,0.0
2019-06-28,1.0,-0.022985907001281183,-1.9143115532444044,-0.5913784007837817,-2.3689049664631847,-1.6387821237470797,0.0
2019-07-01,1.0,-0.022507080041734986,-1.8869429125055899,-0.600834699657177,-2.332538381278879,-1.6098524370248921,0.0
2019-07-02,1.0,-0.00885548444709034,-1.8967852358981991,-0.5987498139604108,-2.3243042119363,-1.6128144069057897,0.0
2019-07-03,1.0,-0.0017747541226059307,-1.9046809139983734,-0.5947644753383126,-2.2885454411003474,-1.6050432596317386,0.0
2019-07-05,1.0,-0.0025114492539518394,-1.903161471413798,-0.5893780469788743,-2.284680159550894,-1.6068843256020093,0.0
2019-07-08,1.0,-0.0014037680088659034,-1.9034355374953826,-0.5884743258219431,-2.285260435906908,-1.609752493535279,0.0
2019-07-09,1.0,-0.0,-1.8912177121771216,-0.5906273062730627,-2.2816974169741697,-1.6164575645756456,0.0
2019-07-10,1.0,-0.03883778653818076,-1.796539640823478,-0.5555555555555556,-2.306176084099869,-1.603226748430428,0.0
2019-07-11,1.0,-0.06772239655549879,-1.7718747719477483,-0.5715536743778734,-2.3055535284244324,-1.580967671312851,0.0
2019-07-12,1.0,-0.03485235144002917,-1.799416697047029,-0.5767407947502735,-2.2950783813343056,-1.5852716004374774,0.0
2019-07-15,1.0,-0.04762599372766392,-1.8020567427612864,-0.5935380351542556,-2.295529137189118,-1.55466413828313,0.0
2019-07-16,1.0,-0.07295386633627286,-1.7972450987537352,-0.6226222578529262,-2.2771663872895562,-1.518183805845055,0.0
2019-07-17,1.0,-0.0771305679084348,-1.8094335496099732,-0.6163155208864913,-2.275497557775024,-1.5118466136910405,0.0
2019-07-18,1.0,-0.07838133430550492,-1.8111556689755743,-0.6242799854174262,-2.278527160043748,-1.4988698505286184,0.0
2019-07-19,1.0,-0.09673421781600818,-1.8119259367254703,-0.6255285026971862,-2.2642513485930893,-1.491252369150022,0.0
2019-07-22,1.0,-0.09461034231609614,-1.7836125273124543,-0.6093954843408593,-2.27006554989075,-1.525564457392571,0.0
2019-07-23,1.0,-0.09578962703962703,-1.7851107226107223,-0.6102127039627039,-2.2685751748251746,-1.5247668997668997,0.0
2019-07-24,1.0,-0.09758939625664556,-1.7849391886971089,-0.6337484524069624,-2.2604325977714663,-1.506081130289127,0.0
2019-07-25,1.0,-0.10742599461779039,-1.7367808567895846,-0.6596843406793221,-2.2859844352316534,-1.4833806094988726,0.0
2019-07-26,1.0,-0.09610484164543139,-1.704987258827812,-0.6752821259555879,-2.3088460138332727,-1.495376774663269,0.0
2019-07-29,1.0,-0.09685882953137526,-1.6980540776911304,-0.6742948764667299,-2.3150644996720353,-1.5037533707455726,0.0
2019-07-30,1.0,-0.08878845312727802,-1.6990086018370025,-0.6802011955095495,-2.3135296690479663,-1.5082373523837294,0.0
2019-07-31,1.0,-0.09049740705573003,-1.6876049959827624,-0.6833686363304361,-2.320721641954569,-1.5218756847564092,0.0
2019-08-01,1.0,-0.09290614508830827,-1.7231061158954897,-0.6744270909356299,-2.3085680922493066,-1.499270179535834,0.0
2019-08-02,1.0,-0.1253296220334017,-1.6823908584822735,-0.7424553179021389,-2.305962496337533,-1.4687957808379724,0.0
2019-08-05,1.0,-0.11072133304099978,-1.6842066798216764,-0.7268873784988672,-2.304976978732734,-1.4814733611050208,0.0
2019-08-06,1.0,-0.1070198105081826,-1.6756388171116852,-0.7179155900086133,-2.2182026988228536,-1.4588716623600344,0.0
2019-08-07,1.0,-0.10699470748104706,-1.6673580317551138,-0.7049778286368188,-2.215991989701044,-1.4566585610070089,0.0
2019-08-08,1.0,-0.11714082503556186,-1.6798719772403983,-0.7175675675675675,-2.1812233285917495,-1.4165718349928877,0.0
2019-08-09,1.0,-0.09388940026906464,-1.6510656376124053,-0.7119592154641365,-2.167244919634639,-1.456560220916236,0.0
2019-08-12,1.0,-0.090380662082654,-1.6347912383922873,-0.763308995534132,-2.18785000354434,-1.4122775926844828,0.0
2019-08-13,1.0,-0.09080614339302144,-1.6188689928515818,-0.7600679453606058,-2.191520985207729,-1.4163776629627007,0.0
2019-08-14,1.0,-0.0463271233264858,-1.6594177233123186,-0.7802649288092371,-2.1834667422256855,-1.4141814833179855,0.0
2019-08-15,1.0,-0.0606821510776313,-1.6997279765641347,-0.7996094022459371,-2.1294552556322803,-1.2854851084606262,0.0
2019-08-16,1.0,-0.060196474604612284,-1.688148819062217,-0.8042221138437958,-2.126733087159479,-1.2878840660489097,0.0
2019-08-19,1.0,-0.08592132505175983,-1.631055900621118,-0.7988267770876467,-2.120496894409938,-1.2650103519668736,0.0
2019-08-20,1.0,-0.07993946064942213,-1.6353192074848653,-0.8113648871766649,-2.1086268574573475,-1.2442900385250415,0.0
2019-08-21,1.0,-0.08672068113155727,-1.6437105190881627,-0.7993683054106016,-2.1051222191705574,-1.231323812139522,0.0
2019-08-22,1.0,-0.08836574547935858,-1.6377345615830774,-0.8120095530535653,-2.0915728420334356,-1.1939952234732172,0.0
2019-08-23,1.0,-0.08782584959737955,-1.6342978026477413,-0.8137027432782857,-2.0911014057595194,-1.1971475365088031,0.0
2019-08-26,1.0,-0.09631575402438204,-1.6017377247928875,-0.8117464807705261,-2.073213443793359,-1.1524213645854382,0.0
