Date,HRI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.47999297999297996,-1.2902772902772903,-0.0059670059670059675,-0.7872937872937872,-0.824061074061074,0.0
2018-11-01,1.0,-0.47675846342746886,-1.293939659708823,-0.0025434134362392565,-0.7875372741624277,-0.8243729170320996,0.0
2018-11-02,1.0,-0.4821023223328095,-1.2696001396891914,-0.0,-0.7939147895931552,-0.8196699842849658,0.0
2018-11-05,1.0,-0.4757184033540047,-1.2893702506769151,-0.0,-0.7964887763123417,-0.8056162110227968,0.0
2018-11-06,1.0,-0.4814410480349345,-1.2936681222707425,-0.0,-0.7924454148471615,-0.7992576419213974,0.0
2018-11-07,1.0,-0.4810983062685525,-1.2934782608695652,-0.0,-0.7917757988475642,-0.7989348699144403,0.0
2018-11-08,1.0,-0.4582393755420642,-1.2944926279271465,-0.0,-0.7820468343451865,-0.8017346053772766,0.0
2018-11-09,1.0,-0.4631401494441407,-1.3630854747585202,-0.0,-0.8671860761800619,-0.8628121013304174,0.0
2018-11-12,1.0,-0.46350447951248347,-1.3375324025649187,-0.0,-0.884578652962845,-0.8621128746191277,0.0
2018-11-13,1.0,-0.4267757833340869,-1.3400099470995164,-0.0,-0.8931138942894606,-0.8615092462811411,0.0
2018-11-14,1.0,-0.4296510838575372,-1.3393220799203511,-0.0,-0.8948726071412408,-0.8616554283386886,0.0
2018-11-15,1.0,-0.42835834387994937,-1.3402187669499186,-0.0,-0.89626649792081,-0.8551346953534623,0.0
2018-11-16,1.0,-0.4223445537406371,-1.3270011731793159,-0.0,-0.8968504647594981,-0.8660319465752188,0.0
2018-11-19,1.0,-0.43581724231710633,-1.3291632671561961,-0.0,-0.8976973982413199,-0.8700027196083764,0.0
2018-11-20,1.0,-0.3761451329031093,-1.3224423484814296,-0.0,-0.9084796245317929,-0.9057267927253034,0.0
2018-11-21,1.0,-0.37922846005645416,-1.3176217572471884,-0.0,-0.903938348492316,-0.879698911241543,0.0
2018-11-23,1.0,-0.3793412502800807,-1.3185301366793636,-0.0,-0.9036522518485324,-0.8797221599820749,0.0
2018-11-26,1.0,-0.37922380568253117,-1.3185444115801737,-0.0,-0.90382719369006,-0.8798512144841804,0.0
2018-11-27,1.0,-0.3686746987951807,-1.3222668451584114,-0.0,-0.8977242302543508,-0.8735832217759929,0.0
2018-11-28,1.0,-0.3684116570714509,-1.325612531798099,-0.0,-0.8961485250145045,-0.8727629758557595,0.0
2018-11-29,1.0,-0.3352634370579915,-1.3119253889674682,-0.0,-0.8936085572842998,-0.8792432814710043,0.0
2018-11-30,1.0,-0.3351599787873431,-1.3124005656708502,-0.0,-0.8943344528902244,-0.8773643273820046,0.0
2018-12-03,1.0,-0.332965285752142,-1.3127815563996112,-0.0,-0.8940464623266495,-0.8767776698171539,0.0
2018-12-04,1.0,-0.32754364309645567,-1.3148474695820844,-0.0,-0.8910685946041262,-0.8749338740962793,0.0
2018-12-06,1.0,-0.3252793851318521,-1.3210830867087768,-0.0,-0.8931489906798002,-0.8776006007332479,0.0
2018-12-07,1.0,-0.32622234000265005,-1.32123139437304,-0.0,-0.8930259264166778,-0.8762863831102866,0.0
2018-12-10,1.0,-0.29470503219025096,-1.3307055577453686,-0.0,-0.8949327727412079,-0.8592388210046862,0.0
2018-12-11,1.0,-0.27651814746462783,-1.3413305211354247,-0.0,-0.8945865190262764,-0.881624044292117,0.0
2018-12-12,1.0,-0.2741545362592902,-1.3429790228242227,-0.0,-0.8949821891903778,-0.8855710453406042,0.0
2018-12-13,1.0,-0.2750517097214276,-1.3445407736654493,-0.0,-0.8943361351934165,-0.8868547286889936,0.0
2018-12-14,1.0,-0.2844998458353521,-1.319429150332555,-0.0,-0.9119940096022552,-0.8888252653834294,0.0
2018-12-17,1.0,-0.270232292627234,-1.3200281034558468,-0.0,-0.9015500812365521,-0.8993105870987574,0.0
2018-12-18,1.0,-0.2568446792716475,-1.3112091175057858,-0.0,-0.8975153923409458,-0.9010960220077726,0.0
2018-12-19,1.0,-0.2627003887651247,-1.3098763814266372,-0.0,-0.8952518237015682,-0.900318874765212,0.0
2018-12-20,1.0,-0.2623671834175231,-1.3009493119665563,-0.0,-0.895488590837833,-0.8958369622017069,0.0
2018-12-21,1.0,-0.2558846521323721,-1.3089550942412924,-0.0,-0.906714149222618,-0.8713628072613568,0.0
2018-12-24,1.0,-0.23786072230862276,-1.2937618800760327,-0.0,-0.9024537757041645,-0.8859944703646103,0.0
2018-12-26,1.0,-0.23689062299018138,-1.3038202632594436,-0.0,-0.8765596192599581,-0.870299704154697,0.0
2018-12-27,1.0,-0.1864033264033264,-1.2697297297297296,-0.0,-0.814968814968815,-0.8869022869022869,0.0
2018-12-28,1.0,-0.18213929521276598,-1.274434840425532,-0.0,-0.8145362367021276,-0.8845162898936171,0.0
2018-12-31,1.0,-0.18674824156157654,-1.2684896158488366,-0.0,-0.8179548008490448,-0.888791775918758,0.0
2019-01-02,1.0,-0.18549796156086196,-1.268408353440386,-0.0,-0.8172060903569348,-0.8890090689741242,0.0
2019-01-03,1.0,-0.1631804435483871,-1.2866263440860213,-0.0,-0.8149781586021505,-0.9354838709677419,0.0
2019-01-04,1.0,-0.12869507045197975,-1.3002048751933772,-0.0,-0.8052431324998955,-0.9469833173056822,0.0
2019-01-07,1.0,-0.12538467936455128,-1.2916077518090328,-0.0,-0.8015054478915412,-0.9402395408799801,0.0
2019-01-08,1.0,-0.1263608410205269,-1.2870439624366325,-0.0,-0.8030416355023684,-0.9387517659768969,0.0
2019-01-09,1.0,-0.1281880313385564,-1.2977579596599433,-0.0,-0.8056342723787298,-0.9357809634939156,0.0
2019-01-10,1.0,-0.12448706138514362,-1.3092705803534044,-0.0,-0.8084331295536387,-0.9450632275353823,0.0
2019-01-11,1.0,-0.12868879946344736,-1.2909959758551308,-0.0,-0.8117454728370221,-0.960429242119383,0.0
2019-01-14,1.0,-0.14036777949985338,-1.2883173459556823,-0.0,-0.811418757592259,-0.9487286893142881,0.0
2019-01-15,1.0,-0.1339817221430368,-1.2792823006623626,-0.0,-0.8110170202062547,-0.9679299069338476,0.0
2019-01-16,1.0,-0.11695661286941941,-1.2833368266610774,-0.0,-0.8034793544330329,-0.9881785789142736,0.0
2019-01-17,1.0,-0.12527223990618194,-1.2708577651197854,-0.0,-0.8025632434243593,-0.9896130005025967,0.0
2019-01-18,1.0,-0.12623490669593854,-1.2628134763151229,-0.0,-0.8117031157645866,-1.0211939542345692,0.0
2019-01-22,1.0,-0.0,-1.4015924252205725,-0.0,-0.8297396169571766,-1.072562943834732,0.0
2019-01-23,1.0,-0.0,-1.3618057951017593,-0.0,-0.8345550189720594,-1.1154708520179373,0.0
2019-01-24,1.0,-0.0,-1.372067861161603,-0.0,-0.8316454600536658,-1.1241668830606768,0.0
2019-01-25,1.0,-0.0,-1.3936367653557225,-0.0,-0.8011489173663279,-1.2241272646928856,0.0
2019-01-28,1.0,-0.0,-1.360584134827495,-0.0,-0.8366275478690549,-1.214638665843113,0.0
2019-01-29,1.0,-0.0,-1.3589607635206786,-0.0,-0.8294008483563097,-1.2301608342170378,0.0
2019-01-30,1.0,-0.0,-1.3493397887323944,-0.0,-0.8135123239436619,-1.2385123239436617,0.0
2019-01-31,1.0,-0.0,-1.3572341456965318,-0.0,-0.801374994491208,-1.248424485478824,0.0
2019-02-01,1.0,-0.0,-1.3555878723779304,-0.0,-0.7999735589635113,-1.2513220518244315,0.0
2019-02-04,1.0,-0.0,-1.3486097034327766,-0.0,-0.79738245273873,-1.2606530648217513,0.0
2019-02-05,1.0,-0.0,-1.3494341948835367,-0.0,-0.7860067808550922,-1.2676676500374267,0.0
2019-02-06,1.0,-0.0,-1.342539486455484,-0.0,-0.8012441542398305,-1.268154945733698,0.0
2019-02-07,1.0,-0.0,-1.350293196948988,-0.0,-0.8041973457960407,-1.2544861337683524,0.0
2019-02-08,1.0,-0.0,-1.3514324813490488,-0.0,-0.8156977000838741,-1.247296163863506,0.0
2019-02-11,1.0,-0.0,-1.3410427630124266,-0.0,-0.8189979215495512,-1.262194313005793,0.0
2019-02-12,1.0,-0.0,-1.3656276326874472,-0.0,-0.820245643595087,-1.2481266350374673,0.0
2019-02-13,1.0,-0.0,-1.3832053615019306,-0.0,-0.815454263015401,-1.239669788291687,0.0
2019-02-14,1.0,-0.0,-1.3185145747371223,-0.0,-0.8551843471316385,-1.263055148853099,0.0
2019-02-15,1.0,-0.0,-1.352739726027397,-0.0,-0.8419320405621775,-1.2529354207436398,0.0
2019-02-19,1.0,-0.0,-1.3507834757834758,-0.0,-0.8463764245014245,-1.2543625356125354,0.0
2019-02-20,1.0,-0.0,-1.3252252652137246,-0.0,-0.8659061653868348,-1.2475919925429446,0.0
2019-02-21,1.0,-0.0,-1.354232252915355,-0.0,-0.8546978229060435,-1.2250698354986032,0.0
2019-02-22,1.0,-0.0,-1.3543837864206838,-0.0,-0.8621668366668145,-1.2182358419442103,0.0
2019-02-25,1.0,-0.0,-1.3556742323097464,-0.0,-0.8720961281708944,-1.2226079216733423,0.0
2019-02-26,1.0,-0.0,-1.3571555713777144,-0.0,-0.8716180135279459,-1.2212086151655392,0.0
2019-02-27,1.0,-0.0,-1.368470315564272,-0.0,-0.875779996434302,-1.2128275985024068,0.0
2019-02-28,1.0,-0.0,-1.3634335683055232,-0.0,-0.8740965468011065,-1.2239671633800302,0.0
2019-03-01,1.0,-0.0,-1.3916942604856513,-0.0,-0.9909860191317146,-1.2162435614422369,0.0
2019-03-04,1.0,-0.0,-1.3953541858325667,-0.0,-0.9851425942962281,-1.2193192272309106,0.0
2019-03-05,1.0,-0.0,-1.3801207317635131,-0.0,-1.0059444265241233,-1.2220174185521404,0.0
2019-03-06,1.0,-0.0,-1.3850553505535055,-0.0,-1.0006457564575646,-1.2268450184501845,0.0
2019-03-07,1.0,-0.0,-1.3697494473102432,-0.0,-1.0151068533529846,-1.2208916728076638,0.0
2019-03-08,1.0,-0.0,-1.3623497749524385,-0.0,-1.0482112198969884,-1.229548512830031,0.0
2019-03-11,1.0,-0.0,-1.3585223287350947,-0.0,-1.057236380640636,-1.2604629413140052,0.0
2019-03-12,1.0,-0.0,-1.3128359898142035,-0.0,-1.0827595963406584,-1.3200037725172122,0.0
2019-03-13,1.0,-0.0,-1.3228570076205803,-0.0,-1.0906896388507596,-1.3197330430255123,0.0
2019-03-14,1.0,-0.0,-1.3281279575998486,-0.0,-1.0857467348097671,-1.3182850653038045,0.0
2019-03-15,1.0,-0.0,-1.3254721457720413,-0.0,-1.0881180601689286,-1.331545980829458,0.0
2019-03-18,1.0,-0.0,-1.3488650512403024,-0.0,-1.1048271238387126,-1.335121156977301,0.0
2019-03-19,1.0,-0.0,-1.3519158743877846,-0.0,-1.1050129645635263,-1.3447133390953616,0.0
2019-03-20,1.0,-0.0,-1.3660791678705575,-0.0,-1.1019454878166233,-1.3475392468458056,0.0
2019-03-21,1.0,-0.0,-1.368932973805855,-0.0,-1.1162846687211094,-1.3298343605546994,0.0
2019-03-22,1.0,-0.0,-1.3635439360929555,-0.0,-1.14960058097313,-1.328298232873396,0.0
2019-03-25,1.0,-0.0,-1.2856182472989197,-0.0,-1.183625450180072,-1.3326770708283313,0.0
2019-03-26,1.0,-0.0,-1.3010322207215899,-0.0,-1.183002122322979,-1.339426972795678,0.0
2019-03-27,1.0,-0.0,-1.2886478669558932,-0.0,-1.1930585683297181,-1.3387322246324418,0.0
2019-03-28,1.0,-0.0,-1.2836944457848767,-0.0,-1.189740867634995,-1.3521208319258795,0.0
2019-03-29,1.0,-0.0,-1.2903646462207197,-0.0,-1.1893745472108186,-1.3499637768654913,0.0
2019-04-01,1.0,-0.0,-1.2907235442058425,-0.0,-1.1892532404720448,-1.3565002901915264,0.0
2019-04-02,1.0,-0.0,-1.3037308750422318,-0.0,-1.2036777836768182,-1.3190791061344658,0.0
2019-04-03,1.0,-0.0,-1.3033447560210434,-0.0,-1.2029538105120903,-1.3201891983203822,0.0
2019-04-04,1.0,-0.0,-1.302787304961113,-0.0,-1.2001352591662238,-1.327761943867446,0.0
2019-04-05,1.0,-0.0,-1.3162963669304852,-0.0,-1.1646800800991703,-1.2868313149613806,0.0
2019-04-08,1.0,-0.0,-1.3131692922754747,-0.0,-1.167102946075865,-1.27918709247537,0.0
2019-04-09,1.0,-0.0,-1.2999189279412466,-0.0,-1.1989603700701037,-1.2701130239877916,0.0
2019-04-10,1.0,-0.0,-1.2818926123381569,-0.0,-1.1885948210205637,-1.2896039603960396,0.0
2019-04-11,1.0,-0.0,-1.2604512276045123,-0.0,-1.227651910133662,-1.2517300218030145,0.0
2019-04-12,1.0,-0.0,-1.2575570342205322,-0.0,-1.2318916349809885,-1.263403041825095,0.0
2019-04-15,1.0,-0.0,-1.2552717623086767,-0.0,-1.2279296782447995,-1.2554613088186515,0.0
2019-04-16,1.0,-0.0,-1.2673159661481728,-0.0,-1.2182402723275496,-1.2423526074417286,0.0
2019-04-17,1.0,-0.0,-1.2468375420476618,-0.0,-1.2240488937319371,-1.2668782868242763,0.0
2019-04-18,1.0,-0.0,-1.2430831912071254,-0.0,-1.2153685806329353,-1.2790884972522267,0.0
2019-04-22,1.0,-0.0,-1.212265526290213,-0.0,-1.2993488191272233,-1.3479444066478765,0.0
2019-04-23,1.0,-0.0,-1.1912862266162645,-0.0,-1.2998449161577978,-1.3552389260443927,0.0
2019-04-24,1.0,-0.0,-1.1854823120046394,-0.0,-1.2861975642760488,-1.3611057413493137,0.0
2019-04-25,1.0,-0.0,-1.201560092449923,-0.0,-1.2698382126348229,-1.3437018489984591,0.0
2019-04-26,1.0,-0.0,-1.1860879618478732,-0.0,-1.2740016378438268,-1.3570981261139747,0.0
2019-04-29,1.0,-0.0,-1.1876355225750495,-0.0,-1.2750927576735895,-1.3558521659519107,0.0
2019-04-30,1.0,-0.0,-1.1972677858482852,-0.0,-1.2728846986387032,-1.3401318004714033,0.0
2019-05-01,1.0,-0.0,-1.185664773274285,-0.0,-1.286030615192067,-1.3419659189371327,0.0
2019-05-02,1.0,-0.0,-1.1860588263611418,-0.0,-1.2669330380782748,-1.3609974486111782,0.0
2019-05-03,1.0,-0.0,-1.1531352815947358,-0.0,-1.3035126766015095,-1.381749564544223,0.0
2019-05-06,1.0,-0.0,-1.0851115539785154,-0.0,-1.3524522432314199,-1.4231760073883244,0.0
2019-05-07,1.0,-0.0,-1.0825063241875852,-0.0,-1.3552247518972562,-1.4270772523837323,0.0
2019-05-08,1.0,-0.0,-1.0650956152211706,-0.0,-1.3356673749275643,-1.428336874637821,0.0
2019-05-09,1.0,-0.0,-1.0658841713761291,-0.0,-1.3351205139351785,-1.429213157513404,0.0
2019-05-10,1.0,-0.0,-1.0670793635440343,-0.0,-1.3470039173961406,-1.4222566136286696,0.0
2019-05-13,1.0,-0.0,-1.0707168424107574,-0.0,-1.3412015091419174,-1.425026603463287,0.0
2019-05-14,1.0,-0.0,-1.049828014523218,-0.0,-1.331072042805274,-1.3964265239824192,0.0
2019-05-15,1.0,-0.0,-1.0532077636485324,-0.0,-1.3396118175733818,-1.3877043694425852,0.0
2019-05-16,1.0,-0.0,-1.0532052201348057,-0.0,-1.3396433863951431,-1.387494622113868,0.0
2019-05-17,1.0,-0.0,-1.0469004503209733,-0.0,-1.3226501868352976,-1.4210980166714573,0.0
2019-05-20,1.0,-0.0,-1.0437257809883749,-0.0,-1.3190451131416545,-1.4212314021910732,0.0
2019-05-21,1.0,-0.0,-1.0418820601187058,-0.0,-1.3200268045184762,-1.4246122917863298,0.0
2019-05-22,1.0,-0.0,-1.0353622356206336,-0.0,-1.3258206526940377,-1.423964015695282,0.0
2019-05-23,1.0,-0.0,-1.0478590629800308,-0.0,-1.3118759600614438,-1.4405721966205836,0.0
2019-05-24,1.0,-0.0,-1.038835882437551,-0.0,-1.3122692621182337,-1.4434482427961834,0.0
2019-05-28,1.0,-0.0,-1.0249304823089462,-0.0,-1.3219867676670822,-1.447454214210375,0.0
2019-05-29,1.0,-0.0,-1.0059075750357314,-0.0,-1.3066698427822774,-1.4516436398284898,0.0
2019-05-30,1.0,-0.0,-0.9994756411478692,-0.0,-1.305224520926685,-1.4622461626465824,0.0
2019-05-31,1.0,-0.0,-1.0022405491729036,-0.0,-1.3050960575868809,-1.459789293035229,0.0
2019-06-03,1.0,-0.0,-1.0101067615658363,-0.0,-1.2979359430604982,-1.4369157769869514,0.0
2019-06-04,1.0,-0.0,-0.9868165220277896,-0.0,-1.2795087020439133,-1.475933039313321,0.0
2019-06-05,1.0,-0.0,-0.9792227416536808,-0.0,-1.2828540397601171,-1.4600273882041839,0.0
2019-06-06,1.0,-0.0,-0.9809326033603926,-0.0,-1.2655276571644325,-1.4731923730413439,0.0
2019-06-07,1.0,-0.0,-0.977888022678951,-0.0,-1.271958421922986,-1.4749350342546657,0.0
2019-06-10,1.0,-0.0,-0.9767672474854795,-0.0,-1.2693016007933133,-1.4760353213391888,0.0
2019-06-11,1.0,-0.0,-0.9679397173078723,-0.0,-1.247636431713938,-1.4647570907048584,0.0
2019-06-12,1.0,-0.0,-0.9657607933018382,-0.0,-1.250245568080827,-1.461480892464568,0.0
2019-06-13,1.0,-0.0,-0.9904998128041932,-0.0,-1.2413421939348557,-1.448053163609135,0.0
2019-06-14,1.0,-0.0,-0.9926494686080808,-0.0,-1.23811976216115,-1.451051079170373,0.0
2019-06-17,1.0,-0.0,-0.9811674318373464,-0.0,-1.2543333645647896,-1.4492176520191136,0.0
2019-06-18,1.0,-0.0,-1.001963626162981,-0.0,-1.2378325307401001,-1.435504231146851,0.0
2019-06-19,1.0,-0.0,-1.0000933445346774,-0.0,-1.2421823952207598,-1.4249509941192944,0.0
2019-06-20,1.0,-0.0,-1.00107356235997,-0.0,-1.2422050037341297,-1.424337191934279,0.0
2019-06-21,1.0,-0.0,-0.9981232111856614,-0.0,-1.2698353117815417,-1.4240135128794633,0.0
2019-06-24,1.0,-0.0,-0.9889645456679972,-0.0,-1.272880957971355,-1.4341394693590044,0.0
2019-06-25,1.0,-0.0,-0.98731858531774,-0.0,-1.274106429946926,-1.4353952374242638,0.0
2019-06-26,1.0,-0.0,-0.9843669068135801,-0.0,-1.234920186467015,-1.4894759146772143,0.0
2019-06-27,1.0,-0.0,-0.9703525641025641,-0.0,-1.2397247360482655,-1.5033465309200604,0.0
2019-06-28,1.0,-0.0,-0.9794722782021841,-0.0,-1.2165252847166894,-1.490743778413085,0.0
2019-07-01,1.0,-0.0,-0.9647979750632794,-0.0,-1.2463673010218432,-1.4762351176525734,0.0
2019-07-02,1.0,-0.0,-0.9688012367077341,-0.0,-1.2397058134632502,-1.4759919426617325,0.0
2019-07-03,1.0,-0.0,-0.9853976899239365,-0.0,-1.225044605127242,-1.484834256737722,0.0
2019-07-05,1.0,-0.0,-0.9709403314398385,-0.0,-1.2288624947185578,-1.4948593962724754,0.0
2019-07-08,1.0,-0.0,-0.9739906103286385,-0.0,-1.2264319248826292,-1.4944600938967136,0.0
2019-07-09,1.0,-0.0,-0.9726355315653602,-0.0,-1.2242666040835486,-1.4968317296409295,0.0
2019-07-10,1.0,-0.0,-0.9628099173553718,-0.0,-1.2305127723516154,-1.5023478587528174,0.0
2019-07-11,1.0,-0.0,-0.9640253938396425,-0.0,-1.236491888079003,-1.5020926404890664,0.0
2019-07-12,1.0,-0.0,-0.9554269038877906,-0.0,-1.2411277416925537,-1.5102136872823118,0.0
2019-07-15,1.0,-0.0,-0.9521901079730303,-0.0,-1.236503371210335,-1.5262860106558536,0.0
2019-07-16,1.0,-0.0,-0.9524370698595268,-0.0,-1.2312152352220231,-1.530168756481569,0.0
2019-07-17,1.0,-0.0,-0.9589344648750588,-0.0,-1.227157001414427,-1.5286185761433286,0.0
2019-07-18,1.0,-0.0,-0.959544642017123,-0.0,-1.2127199172076395,-1.5318468341330322,0.0
2019-07-19,1.0,-0.0,-0.9655630395598139,-0.0,-1.2509249596812446,-1.5268949815008064,0.0
2019-07-22,1.0,-0.0,-0.960144239893718,-0.0,-1.2517555513380147,-1.532833554754223,0.0
2019-07-23,1.0,-0.0,-0.9601347824023538,-0.0,-1.2537136348535902,-1.5320108205590621,0.0
2019-07-24,1.0,-0.0,-0.9585214044756973,-0.0,-1.2554283270774933,-1.5373212334299426,0.0
2019-07-25,1.0,-0.0,-0.9511458188072329,-0.0,-1.1832380421140707,-1.5139682982382745,0.0
2019-07-26,1.0,-0.0,-0.9270208711011947,-0.0,-1.1989029888904383,-1.522428299167945,0.0
2019-07-29,1.0,-0.0,-0.9144730722723468,-0.0,-1.2040275323225746,-1.5322295600409264,0.0
2019-07-30,1.0,-0.0,-0.9056103461109043,-0.0,-1.2082247860066988,-1.5381931522143655,0.0
2019-07-31,1.0,-0.0,-0.925622527344659,-0.0,-1.199627647195718,-1.5291598789853384,0.0
2019-08-01,1.0,-0.0,-0.9343462503484806,-0.0,-1.1930582659604125,-1.5190502741380913,0.0
2019-08-02,1.0,-0.0,-0.9163404175988069,-0.0,-1.2260439970171515,-1.5183165548098434,0.0
2019-08-05,1.0,-0.0,-0.9214553990610329,-0.0,-1.2342723004694838,-1.5390610328638499,0.0
2019-08-06,1.0,-0.0,-0.9190304041527623,-0.0,-1.1812662217278456,-1.5344827586206895,0.0
2019-08-07,1.0,-0.0,-0.9300935791716853,-0.0,-1.1524136014083202,-1.5501250810710647,0.0
2019-08-08,1.0,-0.0,-0.9280612244897958,-0.0,-1.158395176252319,-1.5518089053803337,0.0
2019-08-09,1.0,-0.0,-0.9143133551388952,-0.0,-1.1372829041323076,-1.5552126042290504,0.0
2019-08-12,1.0,-0.0,-0.9119731271857169,-0.0,-1.150469353948095,-1.5391128290079146,0.0
2019-08-13,1.0,-0.0,-0.9075046040515654,-0.0,-1.1509668508287292,-1.5455801104972375,0.0
2019-08-14,1.0,-0.0,-0.9211492564714522,-0.0,-1.1306682577565634,-1.5378648797503212,0.0
2019-08-15,1.0,-0.0,-0.9569332487999276,-0.0,-1.114165383570329,-1.4574766778371526,0.0
2019-08-16,1.0,-0.0,-0.9532007429891722,-0.0,-1.121732433289539,-1.4554433017713948,0.0
2019-08-19,1.0,-0.0,-0.9353979504311317,-0.0,-1.1330865423682903,-1.4460295246264276,0.0
2019-08-20,1.0,-0.0,-0.9390183440753593,-0.0,-1.1292648848424753,-1.4388155226033263,0.0
2019-08-21,1.0,-0.0,-0.949207492795389,-0.0,-1.1342759365994237,-1.4193984149855907,0.0
2019-08-22,1.0,-0.0,-0.9496292967872388,-0.0,-1.1379914625926757,-1.4057065827903843,0.0
2019-08-23,1.0,-0.0,-0.9588586298173987,-0.0,-1.135896630624972,-1.391762752927453,0.0
2019-08-26,1.0,-0.0,-0.9498373947520827,-0.0,-1.1214416180335902,-1.3836592863188844,0.0
2019-08-27,1.0,-0.0,-0.9504,-0.0,-1.1107555555555555,-1.383288888888889,0.0
2019-08-28,1.0,-0.0,-0.9622750757170853,-0.0,-1.0993675396401212,-1.3923035809727418,0.0
2019-08-29,1.0,-0.0,-0.9471130303165205,-0.0,-1.1117393046342876,-1.3929127899212037,0.0
2019-08-30,1.0,-0.0,-0.9521603563474388,-0.0,-1.1061469933184855,-1.3959910913140312,0.0
2019-09-03,1.0,-0.0,-0.948458660014255,-0.0,-1.103394511760513,-1.402886671418389,0.0
2019-09-04,1.0,-0.0,-0.9502072839120937,-0.0,-1.103641956046895,-1.4038692996924174,0.0
2019-09-05,1.0,-0.0,-0.9751146329519655,-0.0,-1.1104482927480746,-1.366157681520723,0.0
2019-09-06,1.0,-0.0,-0.9721333333333333,-0.0,-1.117422222222222,-1.3548888888888888,0.0
2019-09-09,1.0,-0.0,-0.9735299342689643,-0.0,-1.117294368449103,-1.3504618937644342,0.0
2019-09-10,1.0,-0.0,-0.9810833667156273,-0.0,-1.0854141629946144,-1.3844750077892019,0.0
2019-09-11,1.0,-0.0,-0.9736537605696484,-0.0,-1.0983978638184244,-1.37832665776591,0.0
2019-09-12,1.0,-0.0,-0.9723742159348726,-0.0,-1.099159215267583,-1.377063036611949,0.0
2019-09-13,1.0,-0.0,-0.9759917890133427,-0.0,-1.1279396670980408,-1.3585612923378998,0.0
