Date,CHFS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-02,1.0,-0.13195639701663797,-3.3604130808950083,-0.0,-3.4150315547905907,-3.567068273092369,0.0
2019-01-03,1.0,-0.12534435261707988,-3.363406795224977,-0.0,-3.4176997245179064,-3.5719696969696972,0.0
2019-01-04,1.0,-0.0,-3.421449805625429,-0.0,-3.3866910587697237,-3.6256574434026985,0.0
2019-01-07,1.0,-0.0,-3.230414746543779,-0.0,-3.269914417379855,-3.4718016238753564,0.0
2019-01-08,1.0,-0.0,-3.1754731429821677,-0.0,-3.302264522481129,-3.462093862815884,0.0
2019-01-09,1.0,-0.0,-3.1387346183164544,-0.0,-3.2878144397255804,-3.463029511053033,0.0
2019-01-10,1.0,-0.0,-3.1735691530264747,-0.0,-3.314291991651104,-3.497638141272108,0.0
2019-01-11,1.0,-0.0,-3.1848236077213223,-0.0,-3.3601065009984468,-3.5489238961615266,0.0
2019-01-14,1.0,-0.0,-3.1859871196979794,-0.0,-3.3657561625582946,-3.551965356429047,0.0
2019-01-15,1.0,-0.0,-3.194194419441944,-0.0,-3.4182043204320434,-3.6387263726372634,0.0
2019-01-16,1.0,-0.06069534472598704,-3.3479080730701236,-0.0,-3.6401885680612844,-3.7368296994696526,0.0
2019-01-17,1.0,-0.08100659077291793,-3.359496704613541,-0.0,-3.7243858597962856,-3.8183343319352905,0.0
2019-01-18,1.0,-0.07401942702569778,-3.3933357924505105,-0.0,-3.8300750030738966,-3.9982786179761467,0.0
2019-01-22,1.0,-0.0,-3.4812020294002863,-0.0,-4.268114999349551,-4.259789254585665,0.0
2019-01-23,1.0,-0.0,-3.334075140725226,-0.0,-4.348344024086923,-4.408430422830214,0.0
2019-01-24,1.0,-0.0,-3.335952848722986,-0.0,-4.351800916830387,-4.409692206941715,0.0
2019-01-25,1.0,-0.0,-3.186403205748238,-0.0,-4.889871493712864,-4.7414674588918055,0.0
2019-01-28,1.0,-0.0,-3.041395222584148,-0.0,-4.88327904451683,-4.647529858849078,0.0
2019-01-29,1.0,-0.0,-3.045915570175439,-0.0,-4.9298245614035086,-4.730400219298246,0.0
2019-01-30,1.0,-0.0,-3.040833104960263,-0.0,-4.924499862976157,-4.736914223074815,0.0
2019-01-31,1.0,-0.0,-3.1153264604811,-0.0,-4.774707903780069,-4.855807560137458,0.0
2019-02-01,1.0,-0.0,-3.188012439920837,-0.0,-4.9441617189708795,-5.0039581566299125,0.0
2019-02-04,1.0,-0.0,-3.1776241534988716,-0.0,-4.93989841986456,-4.990829571106095,0.0
2019-02-05,1.0,-0.0,-3.141831996623048,-0.0,-4.902490502321656,-5.026312086675109,0.0
2019-02-06,1.0,-0.0,-3.1256869099619555,-0.0,-4.920529801324503,-5.04438495138791,0.0
2019-02-07,1.0,-0.0,-3.123940079140757,-0.0,-4.926512153759186,-5.081825890333522,0.0
2019-02-08,1.0,-0.0,-3.1329545454545453,-0.0,-5.002698863636363,-5.06875,0.0
2019-02-11,1.0,-0.0,-3.108934953538242,-0.0,-5.046318799142245,-5.140528949249465,0.0
2019-02-12,1.0,-0.0,-3.144210073181231,-0.0,-5.074185679437509,-5.130721767828956,0.0
2019-02-13,1.0,-0.0,-3.2087739354101172,-0.0,-5.021148899685625,-5.059874249785653,0.0
2019-02-14,1.0,-0.0,-3.1062061057761214,-0.0,-5.11193922889494,-5.11466246237638,0.0
2019-02-15,1.0,-0.0,-3.2762366064875974,-0.0,-5.203141053867607,-5.198444150888008,0.0
2019-02-19,1.0,-0.0,-3.2028900890380965,-0.0,-5.2199678878995766,-5.173551306378631,0.0
2019-02-20,1.0,-0.0,-3.3230188679245285,-0.0,-5.392452830188679,-5.378716981132075,0.0
2019-02-21,1.0,-0.0,-3.3224870149709744,-0.0,-5.487473266116711,-5.466544454628781,0.0
2019-02-22,1.0,-0.0,-3.292504570383912,-0.0,-5.496800731261426,-5.445307739183424,0.0
2019-02-25,1.0,-0.0,-3.390914907229686,-0.0,-5.837971849008317,-5.766154830454254,0.0
2019-02-26,1.0,-0.0,-3.3934111626419314,-0.0,-5.836558451943067,-5.762194146809532,0.0
2019-02-27,1.0,-0.0,-3.3732216250395197,-0.0,-5.793708504584256,-5.64084729687006,0.0
2019-02-28,1.0,-0.0,-3.40244677470607,-0.0,-5.837623133142676,-5.648077534159517,0.0
2019-03-01,1.0,-0.0,-3.4146033748620095,-0.0,-5.785680492035957,-5.570099353414289,0.0
2019-03-04,1.0,-0.0,-3.391154328732748,-0.0,-5.714397741530741,-5.578419071518193,0.0
2019-03-05,1.0,-0.0,-3.339732494099135,-0.0,-5.796066089693156,-5.599685287175453,0.0
2019-03-06,1.0,-0.0,-3.2348880024547406,-0.0,-5.6509665541577165,-5.456274930960418,0.0
2019-03-07,1.0,-0.0,-3.1501446627074765,-0.0,-5.662402923709456,-5.414953555657073,0.0
2019-03-08,1.0,-0.0,-3.1733039508893435,-0.0,-5.9619077601133315,-5.605383283488115,0.0
2019-03-11,1.0,-1.0899944102850754,-4.349543506614496,-0.2412893609092603,-5.996832494876095,-5.954536985280416,0.0
2019-03-12,1.0,-1.0657968313140727,-4.163466915191053,-0.40782851817334576,-5.976887232059646,-6.0253494874184526,0.0
2019-03-13,1.0,-1.1071761416589003,-4.154706430568499,-0.5086672879776327,-5.910158434296364,-5.958434296365331,0.0
2019-03-14,1.0,-1.1090064995357474,-4.14577530176416,-0.516991643454039,-5.871494893221913,-5.926648096564531,0.0
2019-03-15,1.0,-1.1124203206490246,-4.3040370871160905,-0.491404288197798,-6.163221943210354,-6.245122657909986,0.0
2019-03-18,1.0,-1.1036645110719185,-4.3691945914168135,-0.6531452087007642,-6.181461885165589,-6.28904565941603,0.0
2019-03-19,1.0,-1.0624507486209613,-4.416863672182822,-0.6109141055949566,-6.235224586288417,-6.374901497241923,0.0
2019-03-20,1.0,-1.0852789869410369,-4.431143648595172,-0.609616145627226,-6.247328848436882,-6.413138108428967,0.0
2019-03-21,1.0,-1.1295418641390207,-4.407780410742496,-0.6346761453396526,-6.231437598736178,-6.343799368088468,0.0
2019-03-22,1.0,-1.099352051835853,-4.322403298645199,-0.7431769094836049,-6.222265855095229,-6.247594737875515,0.0
2019-03-25,1.0,-1.047673750717978,-3.919777905418342,-0.9567298487459315,-6.121386176526901,-6.1005169442848945,0.0
2019-03-26,1.0,-1.056891495601173,-4.008993157380254,-1.0406647116324534,-6.211534701857283,-6.232258064516129,0.0
2019-03-27,1.0,-1.061514502627993,-3.9622347673739537,-1.0397118941016157,-6.19525014599961,-6.207903445590812,0.0
2019-03-28,1.0,-1.0727272727272728,-4.117979797979798,-1.1018181818181818,-6.444040404040403,-6.465454545454545,0.0
2019-03-29,1.0,-1.0428282828282827,-4.119393939393939,-1.114949494949495,-6.451111111111111,-6.473939393939394,0.0
2019-04-01,1.0,-1.008391322144904,-4.2218583708555055,-1.1051985264019648,-6.570609905853459,-6.56058125255833,0.0
2019-04-02,1.0,-1.0195479535736103,-4.198737527998371,-1.216860109957239,-6.51557727550397,-6.411728772144166,0.0
2019-04-03,1.0,-1.040049291435613,-4.227972889710413,-1.2094886013555146,-6.6015608954610805,-6.459026494146642,0.0
2019-04-04,1.0,-1.060074318744839,-4.23905862923204,-1.203344343517754,-6.644302229562346,-6.497316267547482,0.0
2019-04-05,1.0,-1.1043568464730291,-4.215767634854772,-1.2091286307053941,-6.686929460580912,-6.530912863070539,0.0
2019-04-08,1.0,-1.1037052370109708,-4.189815773131857,-1.2119643966052578,-6.677085489546679,-6.516663216725315,0.0
2019-04-09,1.0,-1.1840516343951695,-4.139496148240682,-1.2650426816572975,-6.728711222152821,-6.503227149698105,0.0
2019-04-10,1.0,-1.1814599751140606,-4.072583990045624,-1.2951057652426379,-6.719203649937786,-6.46972210700954,0.0
2019-04-11,1.0,-1.2350010379904506,-3.9954328420178533,-1.3491799875441148,-6.745277143450281,-6.434917998754412,0.0
2019-04-12,1.0,-1.2304655029093932,-4.000207813798836,-1.3487115544472152,-6.758104738154612,-6.443890274314215,0.0
2019-04-15,1.0,-1.205360824742268,-3.9810309278350515,-1.3383505154639175,-6.690927835051546,-6.402886597938144,0.0
2019-04-16,1.0,-1.2059793814432989,-3.978144329896907,-1.3432989690721648,-6.690721649484536,-6.40041237113402,0.0
2019-04-17,1.0,-1.2006585717225766,-3.918295945667833,-1.3702407902860672,-6.698703436921177,-6.392673389586335,0.0
2019-04-18,1.0,-1.1539866098600122,-3.884155001014405,-1.2953946033678232,-6.611685940353013,-6.342665855143031,0.0
2019-04-22,1.0,-1.1892945036915505,-3.931706316652994,-1.2865053322395406,-6.687038556193602,-6.414068908941755,0.0
2019-04-23,1.0,-1.1730018491884118,-3.957057735771523,-1.2913499075405794,-6.704129854119581,-6.421204027121431,0.0
2019-04-24,1.0,-1.1525150905432595,-3.8585513078470823,-1.3428571428571427,-6.491750503018108,-6.274849094567405,0.0
2019-04-25,1.0,-1.1362079387467259,-3.853919000604473,-1.400161192826919,-6.50090670965142,-6.257908523070724,0.0
2019-04-26,1.0,-1.1547474747474746,-3.8107070707070703,-1.4333333333333333,-6.545656565656566,-6.257575757575758,0.0
2019-04-29,1.0,-1.1527749747729565,-3.7903128153380425,-1.4199798183652879,-6.54510595358224,-6.273259334006055,0.0
2019-04-30,1.0,-1.1532876159741832,-3.7862041145623238,-1.4231544977813635,-6.541750705929811,-6.265227914481646,0.0
2019-05-01,1.0,-1.1739745403111739,-3.777732875328349,-1.42008486562942,-6.56678116791271,-6.267528793695696,0.0
2019-05-02,1.0,-1.1806662579194769,-3.820968730839975,-1.42080523196403,-6.627631310034744,-6.387287962395257,0.0
2019-05-03,1.0,-1.1743495185412827,-3.8442942020077853,-1.4232739192788364,-6.643515673017824,-6.402171686129892,0.0
2019-05-06,1.0,-1.16188149053146,-3.7269395235186313,-1.4557116676847892,-6.622072897576868,-6.395846059865607,0.0
2019-05-07,1.0,-1.15084711165544,-3.743417023882425,-1.4856093080220454,-6.624617268830374,-6.407634211063483,0.0
2019-05-08,1.0,-1.122330872081421,-3.6465775294352425,-1.4943125124725603,-6.43963280782279,-6.253043304729595,0.0
2019-05-09,1.0,-1.1275662746661352,-3.6368347618098467,-1.496312537372932,-6.43611720151485,-6.2353996412198525,0.0
2019-05-10,1.0,-1.1286852589641434,-3.6300796812749003,-1.5095617529880478,-6.437450199203187,-6.214741035856573,0.0
2019-05-13,1.0,-1.147047086991221,-3.6392657621707905,-1.4920191540303274,-6.441141260973664,-6.232641660015962,0.0
2019-05-14,1.0,-0.9836490528414755,-3.4319042871385843,-1.846061814556331,-6.465004985044866,-6.213758723828515,0.0
2019-05-15,1.0,-0.9251040221914009,-3.4337230037646127,-1.8922131959579949,-6.441054091539528,-6.121656429562116,0.0
2019-05-16,1.0,-0.8850687622789783,-3.4182711198428293,-1.9094302554027505,-6.372102161100197,-6.061493123772102,0.0
2019-05-17,1.0,-0.8737522019964767,-3.365042082599334,-1.9377568995889607,-6.3204149540027394,-6.076335877862595,0.0
2019-05-20,1.0,-0.8717150087599767,-3.3089351761728634,-1.9637920965544091,-6.2797352540393225,-6.042826552462526,0.0
2019-05-21,1.0,-0.8385093167701864,-3.30861801242236,-1.9759316770186335,-6.25776397515528,-6.0293090062111805,0.0
2019-05-22,1.0,-0.8324586977648202,-3.270748299319728,-2.029931972789116,-6.276579203109815,-6.026627793974733,0.0
2019-05-23,1.0,-0.8359860248447204,-3.2544642857142856,-2.069293478260869,-6.2721273291925455,-5.978066770186334,0.0
2019-05-24,1.0,-0.8173879293615369,-3.163594022899282,-2.15447312245294,-6.275373568794877,-5.995342518921017,0.0
2019-05-28,1.0,-0.8264414676761793,-3.141914191419142,-2.161327897495632,-6.2822752863521645,-6.001747233546884,0.0
2019-05-29,1.0,-0.864123029005256,-3.168386217636753,-2.1711115437025503,-6.295503211991435,-5.967490753357991,0.0
2019-05-30,1.0,-0.859938008523828,-3.148585819449826,-2.145098798915149,-6.268113134444015,-5.950600542425416,0.0
2019-05-31,1.0,-0.862042239875993,-3.1656655686882385,-2.134276303042046,-6.2652586708002325,-5.948653361751599,0.0
2019-06-03,1.0,-0.8571428571428572,-3.1644787644787646,-2.2102316602316603,-6.242277992277993,-5.831081081081081,0.0
2019-06-04,1.0,-0.8797065070476926,-3.151959837806526,-2.2141340027032244,-6.247924309712299,-5.8152152925275145,0.0
2019-06-05,1.0,-0.8563514804202483,-3.071442215854823,-2.302387774594078,-6.250047755491881,-5.622158548233047,0.0
2019-06-06,1.0,-0.8424761904761905,-3.1064761904761906,-2.263809523809524,-6.208,-5.6270476190476195,0.0
2019-06-07,1.0,-0.8324107654132469,-3.1551822866959345,-2.268371826684482,-6.202710440923841,-5.628936820003817,0.0
2019-06-10,1.0,-0.7893936513970728,-3.1706899828929864,-2.268960273712222,-6.153392891085345,-5.625166318190458,0.0
2019-06-11,1.0,-0.7719733079122975,-3.164918970448046,-2.3717826501429933,-6.146425166825549,-5.610486177311725,0.0
2019-06-12,1.0,-0.780884019644881,-3.158103513411409,-2.35304117869286,-6.057234605213449,-5.5398564412542495,0.0
2019-06-13,1.0,-0.8135367016205911,-3.2274547187797906,-2.415061963775024,-6.071687321258342,-5.538036224976168,0.0
2019-06-14,1.0,-0.8359687559535149,-3.1827014669460847,-2.4692322347113738,-6.078110116212612,-5.485235282911031,0.0
2019-06-17,1.0,-0.8618482966309053,-3.133069828722003,-2.4543572369659326,-5.992094861660079,-5.380387728213815,0.0
2019-06-18,1.0,-0.8782999438307433,-3.1475379142482685,-2.438681894776259,-5.9299756599887665,-5.328590151656994,0.0
2019-06-19,1.0,-0.8851111526246964,-3.120679992527555,-2.475807958154306,-5.919297590136371,-5.280403512049318,0.0
2019-06-20,1.0,-0.9021963581753332,-3.149051999249109,-2.4694950253425945,-5.943495400788437,-5.3078655903885865,0.0
2019-06-21,1.0,-0.9043088975937326,-3.143443387427719,-2.4420817011751543,-5.89237082633837,-5.270844991606044,0.0
2019-06-24,1.0,-0.9429429429429429,-3.141328828828829,-2.463400900900901,-5.907469969969969,-5.313626126126126,0.0
2019-06-25,1.0,-0.9487895716945997,-3.080633147113594,-2.4551210428305406,-5.864245810055866,-5.273370577281192,0.0
2019-06-26,1.0,-0.8894903864103042,-3.103789434384917,-2.436438305021467,-5.8622363263020345,-5.375210005600149,0.0
2019-06-27,1.0,-0.9018542798276831,-3.0859711556471248,-2.485296872073422,-5.885184491477805,-5.371792470500093,0.0
2019-06-28,1.0,-0.9335834896810506,-3.00187617260788,-2.5151969981238276,-5.930769230769231,-5.380300187617261,0.0
2019-07-01,1.0,-0.9737778610226634,-2.964600112380596,-2.519011050758569,-5.930511331710059,-5.342198913654242,0.0
2019-07-02,1.0,-0.954791705585653,-2.977956286194657,-2.50625817298711,-5.9090229777694745,-5.332897440687465,0.0
2019-07-03,1.0,-0.9456744186046512,-2.986046511627907,-2.4894883720930236,-5.868651162790698,-5.314790697674418,0.0
2019-07-05,1.0,-0.9434032287994063,-2.960846168120245,-2.481350899981444,-5.858044164037856,-5.312859528669512,0.0
2019-07-08,1.0,-0.9381137669075413,-2.965721697239207,-2.468037798777099,-5.846025569760979,-5.310913470446544,0.0
2019-07-09,1.0,-0.9555842241061555,-2.9378916328787317,-2.462403243641725,-5.797456690011058,-5.276262440103206,0.0
2019-07-10,1.0,-0.957442888725129,-2.9237288135593222,-2.4585482682387623,-5.803610906411201,-5.279661016949152,0.0
2019-07-11,1.0,-0.9769159741458912,-2.9133887349953835,-2.481994459833795,-5.816805170821791,-5.277931671283472,0.0
2019-07-12,1.0,-0.976894639556377,-2.9256931608133088,-2.4828096118299445,-5.8231053604436225,-5.275970425138632,0.0
2019-07-15,1.0,-0.9853513814203597,-2.9912849990728723,-2.5471908028926387,-5.8175412571852405,-5.201186723530503,0.0
2019-07-16,1.0,-1.0268369424393855,-2.9702017397741995,-2.603368498982047,-5.784564131038311,-5.123264852859522,0.0
2019-07-17,1.0,-1.0260580299390132,-2.9940861208649046,-2.5836259471447054,-5.771206800961005,-5.105895398262799,0.0
2019-07-18,1.0,-1.020979020979021,-2.9825174825174825,-2.577843209422157,-5.748251748251749,-5.0728744939271255,0.0
2019-07-19,1.0,-1.0458883994126285,-2.975770925110132,-2.578193832599119,-5.711270190895741,-5.0444199706314246,0.0
2019-07-22,1.0,-1.039963167587477,-2.9767955801104975,-2.570718232044199,-5.731123388581952,-5.097605893186003,0.0
2019-07-23,1.0,-1.041635961680177,-2.9795504789977896,-2.5751658069270444,-5.734893146647016,-5.09174649963154,0.0
2019-07-24,1.0,-1.057346393588602,-2.8933214603739983,-2.525022261798753,-5.471772039180766,-4.861976847729297,0.0
2019-07-25,1.0,-1.082602595580498,-2.8104173974044193,-2.5249035426166255,-5.3716239915819015,-4.748158540862855,0.0
2019-07-26,1.0,-1.078182134772767,-2.7887863485982933,-2.5147135643391954,-5.325962040745255,-4.7050322131290265,0.0
2019-07-29,1.0,-1.0885589519650654,-2.7680349344978166,-2.535196506550218,-5.331004366812227,-4.744279475982533,0.0
2019-07-30,1.0,-1.0653685674547984,-2.756606397774687,-2.5292072322670376,-5.305111265646731,-4.728963838664812,0.0
2019-07-31,1.0,-1.0498953244940683,-2.8112351709699928,-2.5331472435450104,-5.314026517794836,-4.737438939288206,0.0
2019-08-01,1.0,-1.0673093777388256,-2.8750219106047328,-2.5316389132340054,-5.321647677475898,-4.7330411919368975,0.0
2019-08-02,1.0,-1.072781480182392,-2.851981760785689,-2.570676955454226,-5.316906348649597,-4.725359522974395,0.0
2019-08-05,1.0,-1.0599894755306087,-2.8472197860024555,-2.558673916856692,-5.338361690931416,-4.73671285739344,0.0
2019-08-06,1.0,-0.9536256323777403,-2.7566610455311973,-2.4497470489038786,-5.111467116357504,-4.592074198988196,0.0
2019-08-07,1.0,-0.9271803556308214,-2.830143945808637,-2.4118543607112617,-5.117866215071973,-4.6475867908552075,0.0
2019-08-08,1.0,-0.9318796484110886,-2.8193035835023665,-2.401284651791751,-5.107167004732928,-4.64367816091954,0.0
2019-08-09,1.0,-0.8972468043264504,-2.723041625696493,-2.303507046869879,-4.912979351032448,-4.551130776794494,0.0
2019-08-12,1.0,-0.9142577168054875,-2.6885513637105993,-2.365180467091295,-4.893189612934836,-4.470520986444553,0.0
2019-08-13,1.0,-0.9028905488795063,-2.647937642091588,-2.3489769405651186,-4.877882429360182,-4.4611886976291,0.0
2019-08-14,1.0,-0.8718770019218449,-2.649103139013453,-2.321588725176169,-4.788276745675849,-4.384368994234465,0.0
2019-08-15,1.0,-0.8938067186753701,-2.689699092501194,-2.3687310937748762,-4.743034548638752,-4.225601018946027,0.0
2019-08-16,1.0,-0.8928514567743989,-2.6842859417290237,-2.3714376691609615,-4.7438306002228945,-4.22846680464894,0.0
2019-08-19,1.0,-0.9199172106352491,-2.6209202356312686,-2.39977710555644,-4.769941092182773,-4.210476038847316,0.0
2019-08-20,1.0,-0.9124920735573875,-2.619689283449588,-2.4071020925808497,-4.742232086239696,-4.1712111604311986,0.0
2019-08-21,1.0,-0.9363863707408565,-2.5734604563926227,-2.4577993122850894,-4.622069396686465,-4.04016880275086,0.0
2019-08-22,1.0,-0.923963851667186,-2.568557182923029,-2.4423496416329074,-4.615300716734184,-4.031006544094733,0.0
2019-08-23,1.0,-0.9220597386434349,-2.558649657747355,-2.441039203484754,-4.6068761667703795,-4.028313627878034,0.0
2019-08-26,1.0,-0.9156571078055512,-2.476920717681337,-2.426621683790829,-4.563717221285079,-3.9520012268057045,0.0
2019-08-27,1.0,-0.915583422541673,-2.4627618901972776,-2.411683743691696,-4.548860682061477,-3.953968496712035,0.0
