Date,IWF,IWM,MTUM,SHG,SPY,VLUE,VXX
2018-11-08,-0.13330380868024802,-0.4891349276646,-0.0,1.0,-0.6953055801594331,-0.6347209920283436,0.0
2018-11-09,-0.13373689650081202,-0.48926620404547466,-0.0,1.0,-0.6951129484718735,-0.6347851764358482,0.0
2018-11-12,-0.1331549701584688,-0.47393643606856206,-0.0,1.0,-0.7009084761708758,-0.6320524505336196,0.0
2018-11-13,-0.1145463022320648,-0.4668395594148843,-0.0,1.0,-0.7031004137770267,-0.6294364473454165,0.0
2018-11-14,-0.11544961827612332,-0.4661984964158751,-0.0,1.0,-0.7032461099131652,-0.6290576373914564,0.0
2018-11-15,-0.11472308722097725,-0.4672448415354617,-0.0,1.0,-0.70713890748232,-0.6211984517330694,0.0
2018-11-16,-0.11249455811928602,-0.4605137135393992,-0.0,1.0,-0.7052967638949353,-0.6240313452329125,0.0
2018-11-19,-0.11000348756103233,-0.4625668449197861,-0.0,1.0,-0.7080620785863753,-0.6256393861892583,0.0
2018-11-20,-0.09019165727170236,-0.45610383603619226,-0.0,1.0,-0.7102303934321972,-0.6342612667302633,0.0
2018-11-21,-0.09390935655761187,-0.448776714604939,-0.0,1.0,-0.7083022975992666,-0.6138486220134074,0.0
2018-11-23,-0.09387907296925195,-0.4527879761358421,-0.0,1.0,-0.7075206516750803,-0.6141005048187242,0.0
2018-11-26,-0.09352600493147545,-0.45418315270371007,-0.0,1.0,-0.706433855152245,-0.6129651929583119,0.0
2018-11-27,-0.08698753245271176,-0.4548515020969444,-0.0,1.0,-0.7024335967590084,-0.6087130181735186,0.0
2018-11-28,-0.08535261172705452,-0.46496742484855413,-0.0,1.0,-0.6996513887301407,-0.6074979997714025,0.0
2018-11-29,-0.057106491302503185,-0.4558902559751096,-0.0,1.0,-0.6999575731862537,-0.6154999292886438,0.0
2018-11-30,-0.057218011087227065,-0.4563016178300713,-0.0,1.0,-0.7014368141192443,-0.613417807444281,0.0
2018-12-03,-0.05324605401116496,-0.46059678653404745,-0.0,1.0,-0.7045538269715775,-0.6153475587293491,0.0
2018-12-04,-0.0490445499773858,-0.4612449118046133,-0.0,1.0,-0.7024536408864767,-0.6140321121664405,0.0
2018-12-06,-0.044184697007377934,-0.39992815496421563,-0.0,1.0,-0.722153140457045,-0.596976981955843,0.0
2018-12-07,-0.04168855223509247,-0.4005197246565118,-0.0,1.0,-0.7232466204074863,-0.5990379564868825,0.0
2018-12-10,-0.04822663144286437,-0.40821201731212403,-0.0,1.0,-0.7373391040413692,-0.6166039008487437,0.0
2018-12-11,-0.053204047217537936,-0.40671725688589094,-0.0,1.0,-0.7385047779651489,-0.6121416526138279,0.0
2018-12-12,-0.05281947489739698,-0.40703884859729017,-0.0,1.0,-0.7382920110192837,-0.6128914375667622,0.0
2018-12-13,-0.05327822762033289,-0.40738866396761136,-0.0,1.0,-0.7378823661718399,-0.6129667116509222,0.0
2018-12-14,-0.060593256148060506,-0.3884616468069523,-0.0,1.0,-0.7529789571537225,-0.6149750697202738,0.0
2018-12-17,-0.04391038239092594,-0.3885675781908024,-0.0,1.0,-0.7424055252961985,-0.6327137963950812,0.0
2018-12-18,-0.03116368607538431,-0.3776748598052618,-0.0,1.0,-0.7426275702368663,-0.6385068214156181,0.0
2018-12-19,-0.0365189714381439,-0.37688806991093615,-0.0,1.0,-0.740598040036854,-0.6379652120501438,0.0
2018-12-20,-0.03588988583016195,-0.36703797327703547,-0.0,1.0,-0.742048390233062,-0.632850912525348,0.0
2018-12-21,-0.029402756508422664,-0.37800361965752466,-0.0,1.0,-0.7618822219128497,-0.6150633440066824,0.0
2018-12-24,-0.013106957195000553,-0.3599435903108063,-0.0,1.0,-0.7599823028426058,-0.6321479924787081,0.0
2018-12-26,-0.014192558496355962,-0.3671708038796646,-0.0,1.0,-0.7386706120883336,-0.6198421831333223,0.0
2018-12-27,-0.0,-0.3385259365230753,-0.0,1.0,-0.672071212843745,-0.638690192338261,0.0
2018-12-28,-0.0,-0.3381974476665517,-0.0,1.0,-0.6740070573877052,-0.6409487676103047,0.0
2018-12-31,-0.0,-0.34794192087385106,-0.0,1.0,-0.6749433861729053,-0.6412947915279072,0.0
2019-01-02,-0.0,-0.3475388877050927,-0.0,1.0,-0.6722778606435117,-0.6437246963562753,0.0
2019-01-03,-0.0,-0.34724847581267804,-0.0,1.0,-0.6752748861851388,-0.6398125715502783,0.0
2019-01-04,-0.0,-0.3456839203837693,-0.0,1.0,-0.6654740134107232,-0.6392091383742812,0.0
2019-01-07,-0.0,-0.3224715007027224,-0.0,1.0,-0.657123522981625,-0.6230545000260267,0.0
2019-01-08,-0.0,-0.30493238489799107,-0.0,1.0,-0.6772714244769275,-0.6233877901977644,0.0
2019-01-09,-0.0,-0.29187076602397083,-0.0,1.0,-0.6790255341323607,-0.634627410109432,0.0
2019-01-10,-0.0,-0.2960834008308729,-0.0,1.0,-0.6789904109946959,-0.6377341729156324,0.0
2019-01-11,-0.0,-0.2917420132610006,-0.0,1.0,-0.6837801713971223,-0.6452289226092198,0.0
2019-01-14,-0.0,-0.2917823286021055,-0.0,1.0,-0.678756612371026,-0.6482218614151783,0.0
2019-01-15,-0.0,-0.28009295524570477,-0.0,1.0,-0.6679722178703849,-0.66303723432033,0.0
2019-01-16,-0.0,-0.28353012016650525,-0.0,1.0,-0.6741367123072494,-0.660339817263136,0.0
2019-01-17,-0.0,-0.2937094187849951,-0.0,1.0,-0.6742987828921427,-0.6607344707026629,0.0
2019-01-18,-0.0,-0.2983472167129446,-0.0,1.0,-0.675895808541584,-0.6702102340341135,0.0
2019-01-22,-0.0,-0.18413552459846044,-0.0,1.0,-0.7735929467543884,-0.7058839197719948,0.0
2019-01-23,-0.0,-0.16131275577072246,-0.0,1.0,-0.7808864043651537,-0.7325273490785568,0.0
2019-01-24,-0.0,-0.16718422379701145,-0.0,1.0,-0.7552087480425724,-0.7317461581336093,0.0
2019-01-25,-0.0,-0.0731290672451193,-0.0,1.0,-0.8190618221258135,-0.8193329718004337,0.0
2019-01-28,-0.0,-0.058865055661145804,-0.0,1.0,-0.841189247895737,-0.8151235405919087,0.0
2019-01-29,-0.0,-0.05316683480110151,-0.0,1.0,-0.8376366660304824,-0.8356735828993648,0.0
2019-01-30,-0.0,-0.044999187740293496,-0.0,1.0,-0.8211945632750312,-0.8413386039963178,0.0
2019-01-31,-0.0,-0.04355814958927799,-0.0,1.0,-0.8054204496325118,-0.8531398616515348,0.0
2019-02-01,-0.0,-0.04244670490206687,-0.0,1.0,-0.8122227031706525,-0.8506655123904339,0.0
2019-02-04,-0.0,-0.042462787550744244,-0.0,1.0,-0.8104736129905278,-0.8533964817320704,0.0
2019-02-05,-0.0,-0.039066518666919355,-0.0,1.0,-0.8050464304085335,-0.8631995018545091,0.0
2019-02-06,-0.0,-0.03720753899480069,-0.0,1.0,-0.8044844020797227,-0.8662803292894281,0.0
2019-02-07,-0.0,-0.03253373718798172,-0.0,1.0,-0.8053925413094627,-0.8664575276523244,0.0
2019-02-08,-0.0,-0.035517502160760585,-0.0,1.0,-0.8101771823681936,-0.855229040622299,0.0
2019-02-11,-0.0,-0.010565183408349728,-0.0,1.0,-0.8123871385063203,-0.8722205751556478,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.8011585072873846,-0.8682131226309326,0.0
2019-02-13,-0.0,-0.014462090575537642,-0.0,1.0,-0.8036637296124696,-0.8600123195586384,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.8179956896551726,-0.875969827586207,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.8199012492242936,-0.8782073766289831,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.8211063372717508,-0.8641783029001073,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.8386870377368676,-0.8606867138152567,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.8404000107819618,-0.8550904337044126,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.8431890464125923,-0.8520834456363537,0.0
2019-02-25,-0.0,-0.0011408703210735046,-0.0,1.0,-0.8572282283913729,-0.8579888086054217,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.8600108518719479,-0.8529571351058058,0.0
2019-02-27,-0.0,-0.00043103448275862074,-0.0,1.0,-0.8346174568965518,-0.8589170258620691,0.0
2019-02-28,-0.0,-0.00037695207323640273,-0.0,1.0,-0.8320947765212708,-0.8600161550888531,0.0
2019-03-01,-0.0,-0.000403920723825937,-0.0,1.0,-0.8403705299439896,-0.8520034467901766,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.8345091281167537,-0.8581506812429317,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.8410221741481881,-0.863142239048134,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.8411475232532987,-0.8627244213714039,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.845772217428818,-0.8505446505608284,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.8666938664490684,-0.8532843737250102,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.8706565822646058,-0.8696700646717087,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.8767733193219215,-0.8886645833909461,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.8883950891617133,-0.8892283762013221,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.8895860518059913,-0.886726449929204,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.8962987755557416,-0.8928681002984409,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.9137926172414765,-0.9061786187642763,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.9065394092157806,-0.9255713840663853,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.9126487163431434,-0.9335970854442991,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.9374964421927479,-0.9087778220527125,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.9809715435469962,-0.8934176487496407,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.9776408852384212,-0.8742870180241843,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9912575849078308,-0.8845368533057258,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9960906059560767,-0.8784638381050937,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9933448573898012,-0.8876692595793719,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.994359271044258,-0.8983222447208562,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9991900023142791,-0.8936588752603564,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-1.0183524135489201,-0.9321963885282663,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-1.030978678164314,-0.9222136908629143,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-1.0125239994092452,-0.9412494461674789,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-1.0130361524136098,-0.943007478790387,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-1.0140500014758407,-0.9376309808435904,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.0473068745570517,-0.905681549728325,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.0301362606315667,-0.912857941669855,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.0186995449875238,-0.9168648172611185,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-1.0152718745419902,-0.9159900337095119,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-1.0144319615147694,-0.9189228828723124,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-1.0142028815743236,-0.9142263090078483,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.0165412653336066,-0.9111163158356999,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-1.013589901297484,-0.9152681369534018,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-1.0097402597402598,-0.9152626652626653,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-1.0086244829710465,-0.9248437912523101,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-1.0085941395594402,-0.9245592936966532,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-1.0262781551662494,-0.9531045167441307,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-1.0360499244018855,-0.9285820165426463,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.0281719408656416,-0.9403906667458292,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.0293506647673314,-0.938360636277303,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-1.0318270886526928,-0.9371177483522355,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.0296467932151026,-0.940973769420432,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.038866930171278,-0.9555036531321117,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.0375108348028814,-0.9514003048689362,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.0377759167314708,-0.9531913620864986,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-1.0220551080462503,-0.9503314210979996,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.0302572309151257,-0.933262209577999,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-1.025509599431145,-0.9372777909457218,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-1.0267674522009784,-0.9375129687268416,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.0098468910705938,-0.9120792426367461,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.0270641531492035,-0.895659798334064,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-1.0224984680031515,-0.89559076716566,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-1.005717953206138,-0.9115759379193653,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.9846777439199678,-0.8900419709078364,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9830343045787284,-0.8876417396296827,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.9838358362948526,-0.8821506362489969,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.0028354575397393,-0.8612344264642704,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.0009445303108364,-0.8612685328295838,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.003727919247534,-0.8639022711631108,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.0044316102470265,-0.8546717749313814,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.006865970533543,-0.8539550851094263,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.0028820088457697,-0.85059209587673,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.9884126448419395,-0.8240521993475082,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.9563565209993478,-0.8795054306213312,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.9703581143610308,-0.8339549622816118,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.9436319231956882,-0.8635712882126717,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.9284181782718939,-0.8579509041767673,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.916395403833848,-0.8658153186990512,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.9239330543933055,-0.8654672245467224,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.9227608185172761,-0.8726937269372694,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.9205946337926032,-0.8684944497127237,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.9536625583410189,-0.8411167938291272,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.9468613872444991,-0.8454987155143527,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.9457950707566919,-0.8453680185335082,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.9453986873341713,-0.8475073313782991,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.9461734194558622,-0.8500405446970332,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.9379029332142559,-0.8529764728866066,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.9545058833440985,-0.8538010053638125,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.9665513264129181,-0.8466255942836245,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.9517617921873239,-0.8626027243048519,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.9564739688979039,-0.8607730448501238,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.9526126328814893,-0.8596658979695146,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.9659330466312507,-0.8448716867639207,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.9534636277090216,-0.8465867726941816,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.9360290016731736,-0.8525934188510876,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.9224855861627161,-0.8628248335793666,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.9128441641430278,-0.8654738421359709,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.9222572456693354,-0.8672208429802785,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.9248458125191862,-0.8658778221192756,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.9313878804803128,-0.8611281764870148,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.9135709504685408,-0.8753625613565372,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.9206600990705183,-0.8622196248678132,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.9236957853126219,-0.8601135794220813,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.9232525123180135,-0.8604793586281769,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.9138713605668106,-0.8537584412708956,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.900696528370454,-0.8523800346887647,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.8925864909390444,-0.8531850631521142,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.8962173447243358,-0.8508089992583028,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.8967846453774129,-0.8490348444493259,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.9219509515832258,-0.8243209842638617,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.9646065194056833,-0.8600926501327608,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.9600823161277591,-0.8589913455304033,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.9552943822752067,-0.856379688466513,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.9561415839635637,-0.8552953414490145,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.9537478275494757,-0.84941413914896,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.9627170868347339,-0.838375350140056,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.9696764929470394,-0.8458766224624827,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.9293220573963676,-0.8434493276029391,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.9203850728927495,-0.8459708429002186,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.9205936098344316,-0.8480812891079241,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.8765935469841529,-0.8416102639375901,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.867397752319791,-0.8537647282919263,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.841873381218125,-0.8282822888574403,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.8319723367469078,-0.8279558451921798,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.8261614271785819,-0.8089541226382777,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.8468966611990053,-0.7987459653949945,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.8472478272320253,-0.7864103239399526,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.8466710439921208,-0.7796979645436639,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.8311311886358889,-0.7800814706496761,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.8335635179153095,-0.7722996742671011,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.834310124768826,-0.7704670365450236,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.8252001032791119,-0.7567776917118514,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.8155497220506486,-0.7580553839818818,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.8177608561432393,-0.754784935171846,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.8146037263270888,-0.7411761699082474,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.8042329386655825,-0.736571980283551,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.7985785612390462,-0.748802730792745,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-0.7939972020857179,-0.749561236169401,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-0.7948418244187523,-0.7461059585821369,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.8049057460822167,-0.7186514245337774,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.8028613241824787,-0.7203522406136456,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.8107740031777256,-0.7112557060351568,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.7924580723378459,-0.7333047080218226,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.7943210499747602,-0.7296567390206966,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.7984826334627213,-0.722084992690427,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.7970528967254408,-0.7218387909319899,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.7977893040588176,-0.7200876221170309,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.7933212542151089,-0.7231617091952288,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.7868646200301963,-0.7294665324609965,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-0.792336217552534,-0.7303044827325244,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-0.7836603944912477,-0.7386621601170358,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.7856115470993464,-0.7377930303565571,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.7874855098029333,-0.7325739630058969,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-0.843299969359616,-0.7100908998059443,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-0.8490020470829068,-0.7098515864892528,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-0.8684772265514492,-0.7033407916055859,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-0.8690454767474742,-0.7017146970359135,0.0
2019-10-02,-0.0,-0.0,-0.0,1.0,-0.8998037392831321,-0.6825741142443963,0.0
2019-10-03,-0.0,-0.0,-0.0,1.0,-0.8978104070066977,-0.6781813498196806,0.0
2019-10-04,-0.0,-0.0,-0.0,1.0,-0.8896560574948664,-0.6770533880903491,0.0
2019-10-07,-0.0,-0.0,-0.0,1.0,-0.8734338717497256,-0.6782770675444639,0.0
2019-10-08,-0.0,-0.0,-0.0,1.0,-0.859324433656958,-0.668992718446602,0.0
2019-10-09,-0.0,-0.0,-0.0,1.0,-0.8506191756047323,-0.6612494034312124,0.0
