Date,IWF,IWM,MTUM,PMM,SPY,VLUE,VXX
2018-12-13,-0.0,-0.12636988421769552,-0.0,1.0,-0.24269395083895737,-0.17884341526840444,0.0
2018-12-14,-0.0,-0.12438480824589097,-0.0,1.0,-0.24423499551180858,-0.17903240783731078,0.0
2018-12-17,-0.0,-0.12223781399867382,-0.0,1.0,-0.23782941911209118,-0.18196117133648937,0.0
2018-12-18,-0.0,-0.12121538793236208,-0.0,1.0,-0.237425693781378,-0.18139957495302922,0.0
2018-12-19,-0.0,-0.12332029256676307,-0.0,1.0,-0.2401614374739056,-0.18286969026890784,0.0
2018-12-20,-0.0,-0.11686210456569641,-0.0,1.0,-0.24363221720572598,-0.18042436476262383,0.0
2018-12-21,-0.0,-0.11567633962843545,-0.0,1.0,-0.24329801934592352,-0.17643175188085367,0.0
2018-12-24,-0.0,-0.10909257589879143,-0.0,1.0,-0.23988143439930326,-0.17893321517517458,0.0
2018-12-26,-0.0,-0.11159462041150517,-0.0,1.0,-0.23099783178930455,-0.17365396570284902,0.0
2018-12-27,-0.0,-0.09715685261962023,-0.0,1.0,-0.19968425867182082,-0.17858565590096936,0.0
2018-12-28,-0.0,-0.0976954720375094,-0.0,1.0,-0.19904752075254709,-0.17768308685844036,0.0
2018-12-31,-0.0,-0.0965881433186317,-0.0,1.0,-0.19990264481583644,-0.17858775979820923,0.0
2019-01-02,-0.0,-0.09611955256215643,-0.0,1.0,-0.19878266252044863,-0.17887197323626075,0.0
2019-01-03,-0.0,-0.10878452034883722,-0.0,1.0,-0.19114886143410853,-0.2141170058139535,0.0
2019-01-04,-0.0,-0.10883420977292932,-0.0,1.0,-0.1833742673316558,-0.21456446728042552,0.0
2019-01-07,-0.0,-0.0956946320179279,-0.0,1.0,-0.1817871506804589,-0.20661610839850997,0.0
2019-01-08,-0.0,-0.10019201857668089,-0.0,1.0,-0.18015510337744303,-0.2081689763474792,0.0
2019-01-09,-0.0,-0.10174314660309892,-0.0,1.0,-0.18049761620977353,-0.20761323003575685,0.0
2019-01-10,-0.0,-0.10131371205576574,-0.0,1.0,-0.18082159134916143,-0.20734904227114304,0.0
2019-01-11,-0.0,-0.1000462693473037,-0.0,1.0,-0.1822564515888297,-0.21024194390961062,0.0
2019-01-14,-0.0,-0.09673877563132435,-0.0,1.0,-0.1742336567850678,-0.2127511202112822,0.0
2019-01-15,-0.0,-0.09627269359021862,-0.0,1.0,-0.17461281956280103,-0.21115968877361987,0.0
2019-01-16,-0.0,-0.09559770778730399,-0.0,1.0,-0.17012423555891196,-0.21503561221921133,0.0
2019-01-17,-0.0,-0.09284507543199264,-0.0,1.0,-0.17245620794925753,-0.21666320874951833,0.0
2019-01-18,-0.0,-0.0947711445747277,-0.0,1.0,-0.17442414142015358,-0.21881138027498362,0.0
2019-01-22,-0.0,-0.04819975949635708,-0.0,1.0,-0.1498620640871472,-0.2166654877272406,0.0
2019-01-23,-0.0,-0.04536222071767095,-0.0,1.0,-0.15447980139923267,-0.2106747912435116,0.0
2019-01-24,-0.0,-0.040067648509618775,-0.0,1.0,-0.16294834754421816,-0.206327954337256,0.0
2019-01-25,-0.0,-0.00606450170476776,-0.0,1.0,-0.17661114526857077,-0.21466100273880723,0.0
2019-01-28,-0.0,-0.004500967497686419,-0.0,1.0,-0.18256260691550522,-0.21512100731933032,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-0.1850852791592908,-0.2198291606957206,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-0.18508116609560188,-0.21916250070212884,0.0
2019-01-31,-0.0,-0.0,-0.0,1.0,-0.18080901522159618,-0.22079724161130268,0.0
2019-02-01,-0.0,-0.0,-0.0,1.0,-0.18253734483484116,-0.22008555999719476,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.1808359875962901,-0.2222986151061471,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.18061661633541684,-0.22396235690708619,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.1792289867284601,-0.22516677199634857,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.18082880453862463,-0.22344862451025826,0.0
2019-02-08,-0.0,-0.0007843796397456368,-0.0,1.0,-0.18238227302014173,-0.21751127545732135,0.0
2019-02-11,-0.0,-0.0020927260214328855,-0.0,1.0,-0.19085942218289584,-0.2115619601398896,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.1948618380325286,-0.21208284090269575,0.0
2019-02-13,-0.0,-0.0008997610009841136,-0.0,1.0,-0.19446084633769153,-0.21051595669900183,0.0
2019-02-14,-0.0,-0.007182569920695397,-0.0,1.0,-0.18580137160274324,-0.2181299918155392,0.0
2019-02-15,-0.0,-0.010150922618627437,-0.0,1.0,-0.184566079823806,-0.21708009205009107,0.0
2019-02-19,-0.0,-0.0057416942935740985,-0.0,1.0,-0.18881286590957183,-0.21618113846370882,0.0
2019-02-20,-0.0,-0.0059387783890534635,-0.0,1.0,-0.18923684581746367,-0.21546057271829594,0.0
2019-02-21,-0.0,-0.019242608633402533,-0.0,1.0,-0.19361443195647504,-0.21887035578781588,0.0
2019-02-22,-0.0,-0.0188290210340927,-0.0,1.0,-0.19371697761995446,-0.21930440012027663,0.0
2019-02-25,-0.0,-0.016720774556842014,-0.0,1.0,-0.19799178326198755,-0.2217801017036803,0.0
2019-02-26,-0.0,-0.020347330222913428,-0.0,1.0,-0.20082368527158576,-0.2188382005644836,0.0
2019-02-27,-0.0,-0.019388945708071044,-0.0,1.0,-0.2029501159591478,-0.21814724651042192,0.0
2019-02-28,-0.0,-0.01835193034051264,-0.0,1.0,-0.20202981287662541,-0.22124672029524547,0.0
2019-03-01,-0.0,-0.018565230551912018,-0.0,1.0,-0.20268965219020713,-0.22014500482868962,0.0
2019-03-04,-0.0,-0.01917172386951696,-0.0,1.0,-0.20134634511985933,-0.22097934354864285,0.0
2019-03-05,-0.0,-0.01637735740155549,-0.0,1.0,-0.206744296783689,-0.21981732392537118,0.0
2019-03-06,-0.0,-0.014076983049868614,-0.0,1.0,-0.21217983887268632,-0.21752187346596977,0.0
2019-03-07,-0.0,-0.0009939928259648212,-0.0,1.0,-0.22263998732299006,-0.21692092715040984,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.23044220146340053,-0.21560574948665298,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.22994110752579258,-0.21704843073984575,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.2310333289689987,-0.22374489009150555,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.2373621222552624,-0.22747447522228897,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.23770887948331162,-0.22682737511167086,0.0
2019-03-15,-0.0,-0.0004969234591718917,-0.0,1.0,-0.23659402814925243,-0.2244486341912571,0.0
2019-03-18,-0.0,-0.005326309628328943,-0.0,1.0,-0.23827919227392452,-0.21968100673105065,0.0
2019-03-19,-0.0,-0.005854560394412489,-0.0,1.0,-0.23616328207536097,-0.22529052705716635,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.2413228262794404,-0.23438699014225842,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.24748048575349338,-0.22807690605126088,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.2632141425836042,-0.22108919267934274,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.26895442675676073,-0.20638527020846548,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.2671459275179723,-0.21508930556584896,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.26805345660354996,-0.21355972382730315,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.26754242577347165,-0.21847415817160523,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.2679510412643712,-0.21743263717655448,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.27036668202559494,-0.2159960760415583,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.27816296296296295,-0.2033185185185185,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.2698668877800317,-0.21081777396093992,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.26703037670674395,-0.21548337360829023,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.2681996318508402,-0.216272786651624,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.2654645666958055,-0.21615574948513178,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.27245998039856256,-0.21249740132458197,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.2791471164696799,-0.2056779711350003,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.2758348945787611,-0.2110655128319505,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.2755871547351668,-0.21180705329386743,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.268993931461209,-0.21840790099952404,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.2707821869094913,-0.21711377940454404,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.2808205922198568,-0.2079171070849027,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.2822703282941229,-0.20862032978501358,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.2864954755198658,-0.2116767543596812,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.28796070267922663,-0.20965060728138618,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.2893739987123628,-0.2078635703484107,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.2938727839003354,-0.20350682798275035,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.30197871383600655,-0.1970469195023235,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.3025428048817056,-0.19675252631263307,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.304210273787747,-0.19517497825891386,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.30551178739176754,-0.19511097105298697,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.2996595629808485,-0.20006298834715577,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.29884109683512994,-0.20038680079758925,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.29211230946433114,-0.20375162675203062,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.2908352858656558,-0.20154610712313636,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.2902068099232874,-0.2051650142808009,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.2909161688301966,-0.20633637275599273,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.294241025948343,-0.20393120393120392,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.29421806909564674,-0.20330353265345852,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.2917757287328971,-0.19544913741820347,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.29496670234272804,-0.19153585444166962,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.2963133777671983,-0.19141275886693646,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.28569511340421405,-0.20548455883449396,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.283310771610907,-0.2042604465733454,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.2819156051665453,-0.20443228942166203,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.28426931246008286,-0.20100405483684108,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.2846048763103971,-0.20026430671457846,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.28342713270142184,-0.1976155213270142,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.28418055637938194,-0.19870692211874966,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.2876102266674558,-0.1919423566313547,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.29058499288762446,-0.19115990990990991,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.2930372522569264,-0.1893446389658904,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.2958443515386093,-0.18145691450857573,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.2856995109554836,-0.1917615944919699,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.2848138461990538,-0.18442008756721812,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.27198417930125246,-0.19289533435874898,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.27360124464275226,-0.19413785005577408,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.2741620542334062,-0.1939864636706649,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.2749856762990495,-0.19411185708619194,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.27557990921243997,-0.19347446048978273,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.277967147600717,-0.19128147865181747,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.2832631254495017,-0.1844975121457193,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.2860371598814171,-0.18157269071590007,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.28605815096942744,-0.18167407864030646,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.2887883711738615,-0.17506184767174623,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.28799179427064253,-0.17731701956187268,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.2880831598393103,-0.17806351347388794,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.2895116847906168,-0.18396546135030795,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.3013741272735358,-0.18096381613080148,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.31180726486163945,-0.17995077198478407,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.31023554094067585,-0.1777047033791123,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.3112086277426553,-0.1763332093715136,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.31444607777629296,-0.1704010572111601,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.3234297822810499,-0.16880306806142092,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.3245776371559907,-0.16787057489105128,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.32358950649505597,-0.16781256058820895,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.32425055928411634,-0.16717375093214018,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.3234930333060129,-0.16670888905446687,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.3272697500632657,-0.16133498072256874,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.3342610921755697,-0.15412207718755117,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.3339535576064305,-0.15458469782673415,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.3314246518147386,-0.15973278458739676,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.33074318781786455,-0.1607033661948724,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.3304916466355126,-0.16251362367309158,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.33135098074286057,-0.1591545936922435,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.3338153520475857,-0.1569492687726412,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.33291118494569183,-0.15702430084777327,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.3312837767422472,-0.15749825068111778,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.3343726337356911,-0.1503422267753478,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.33164985665691243,-0.1537707401850834,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.33132422802850353,-0.15323634204275535,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.327301606151471,-0.15712674049223643,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.32668581548673226,-0.16156444867768963,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.32681052584550774,-0.1624149279959493,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.32669654956739286,-0.16246965793510149,0.0
2019-08-02,-0.0,-0.0,-0.0023193922003003314,1.0,-0.31937733240161165,-0.16509314738548,0.0
2019-08-05,-0.0,-0.0,-0.0008462874704912921,1.0,-0.32160408593529616,-0.16227933425385654,0.0
2019-08-06,-0.0,-0.0,-0.0028369419823315845,1.0,-0.3032882068468787,-0.16380767591245168,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.3005223157956513,-0.16652483934387746,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.301771578234896,-0.16963891586474794,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.2961937006258336,-0.16945873455568747,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.2971896955503513,-0.16652517564402808,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.2956271542910557,-0.1649091546415844,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.28834239841773074,-0.1659637590529653,0.0
2019-08-15,-0.0,-0.0,-0.006822892676186089,1.0,-0.28195532012897284,-0.15065062183325656,0.0
2019-08-16,-0.0,-0.0,-0.008984105044920525,1.0,-0.2832152729785764,-0.1475610458419719,0.0
2019-08-19,-0.0,-0.0,-0.010284401034185578,1.0,-0.28195920712438954,-0.1441252513645504,0.0
2019-08-20,-0.0,-0.0,-0.013785485791338526,1.0,-0.27697207040495764,-0.14372193771427752,0.0
2019-08-21,-0.0,-0.0,-0.014877454493335246,1.0,-0.2763508671348717,-0.14203812526874013,0.0
2019-08-22,-0.0,-0.0,-0.016146578872029773,1.0,-0.2807758373890638,-0.13451188090466648,0.0
2019-08-23,-0.0,-0.0,-0.016870748299319727,1.0,-0.2817615467239527,-0.13351951306838522,0.0
2019-08-26,-0.0,-0.0,-0.01778220357066648,1.0,-0.27747350451667974,-0.12730635180311545,0.0
2019-08-27,-0.0,-0.0,-0.018931258622896727,1.0,-0.2770847852987612,-0.12630321305133202,0.0
2019-08-28,-0.0,-0.0,-0.023212508884150676,1.0,-0.2780952380952381,-0.12017057569296376,0.0
2019-08-29,-0.0,-0.0,-0.022615424003641225,1.0,-0.27781412681705686,-0.12190993656302448,0.0
2019-08-30,-0.0,-0.0,-0.024026453224341507,1.0,-0.27568687556766575,-0.11943687556766575,0.0
2019-09-03,-0.0,-0.0,-0.02269630386646227,1.0,-0.27445636745585644,-0.12226764321807754,0.0
2019-09-04,-0.0,-0.0,-0.026105956130643284,1.0,-0.2707074146590619,-0.12197440481257626,0.0
2019-09-05,-0.0,-0.0,-0.027807668346831287,1.0,-0.2710114968567707,-0.11706405391629382,0.0
2019-09-06,-0.0,-0.0,-0.03399189391478725,1.0,-0.27577636242956605,-0.10244171103359646,0.0
2019-09-09,-0.0,-0.0,-0.03506269769543606,1.0,-0.27702779032986896,-0.10001976954360597,0.0
2019-09-10,-0.0,-0.0,-0.0500978583799158,1.0,-0.2711029132228496,-0.08683347179003394,0.0
2019-09-11,-0.0,-0.0,-0.057921635434412276,1.0,-0.272206344066341,-0.07778732031480987,0.0
2019-09-12,-0.0,-0.0,-0.06375381327934995,1.0,-0.270226195999044,-0.07183726259260821,0.0
2019-09-13,-0.0,-0.0,-0.05717985895071722,1.0,-0.27118906516139024,-0.07930854882529316,0.0
2019-09-16,-0.0,-0.0,-0.06757312971031977,1.0,-0.2731027435173226,-0.07862951871354158,0.0
2019-09-17,-0.0,-0.0,-0.06720399591327052,1.0,-0.2738534453399932,-0.07794585083437393,0.0
2019-09-18,-0.0,-0.0,-0.07174429016074246,1.0,-0.2752519151234349,-0.07424567587157659,0.0
2019-09-19,-0.0,-0.0,-0.07579694710685125,1.0,-0.2669364572239971,-0.0772310969116081,0.0
2019-09-20,-0.0,-0.0,-0.06909193856606978,1.0,-0.2682992426923349,-0.0781513199801826,0.0
2019-09-23,-0.0,-0.0,-0.0631005810599772,1.0,-0.26963715407234407,-0.07418714914810698,0.0
2019-09-24,-0.0,-0.0,-0.057259483425997605,1.0,-0.2744176226335421,-0.0758674079808572,0.0
2019-09-25,-0.0,-0.0,-0.05470684222372271,1.0,-0.2718320954310151,-0.08016824217870808,0.0
2019-09-26,-0.0,-0.0,-0.0698256126169413,1.0,-0.27753596563127103,-0.06582629094711852,0.0
2019-09-27,-0.0,-0.0,-0.07108358429456219,1.0,-0.28217512358656743,-0.06727654980396613,0.0
2019-09-30,-0.0,-0.0,-0.06696928860202851,1.0,-0.2840343286757926,-0.0675225193276119,0.0
2019-10-01,-0.0,-0.0,-0.07336362345591367,1.0,-0.2789294334800511,-0.06757063751242368,0.0
2019-10-02,-0.0,-0.0,-0.08649079824511424,1.0,-0.2803828841661444,-0.057546578542533186,0.0
2019-10-03,-0.0,-0.0,-0.08532838758087578,1.0,-0.27843925643820877,-0.05200118924581994,0.0
