Date,COR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.26778919330289197,-0.5756595636732623,-0.0,-0.7675355149670219,-0.5599949264332826,0.0
2018-11-08,1.0,-0.240812348706341,-0.5769750699487567,-0.0,-0.7596277783017386,-0.5663177088245466,0.0
2018-11-09,1.0,-0.24059346807908713,-0.5768710904347278,-0.0,-0.7597837362084682,-0.5661207682393989,0.0
2018-11-12,1.0,-0.23982084690553745,-0.5675269356051115,-0.0,-0.7614632924079178,-0.5632673515409672,0.0
2018-11-13,1.0,-0.21310914967677774,-0.5634945300845351,-0.0,-0.7699216807558429,-0.5613811536548982,0.0
2018-11-14,1.0,-0.21390390950338742,-0.5628690409596618,-0.0,-0.769967058238548,-0.5610044129529492,0.0
2018-11-15,1.0,-0.21316780235850524,-0.5636454152276051,-0.0,-0.7708702822116431,-0.5638009894520676,0.0
2018-11-16,1.0,-0.210586738651525,-0.5562381705917031,-0.0,-0.7689037823078594,-0.5670669273014987,0.0
2018-11-19,1.0,-0.21131173988582777,-0.5559381980640357,-0.0,-0.7684288905435592,-0.5668590220898486,0.0
2018-11-20,1.0,-0.175618178454708,-0.547511870259604,-0.0,-0.7745267312079915,-0.5855275328359129,0.0
2018-11-21,1.0,-0.17697463047403372,-0.5410533402699147,-0.0,-0.7723781252868991,-0.569819750895125,0.0
2018-11-23,1.0,-0.17727870758498301,-0.5402808799681791,-0.0,-0.7723587185998837,-0.569776336321635,0.0
2018-11-26,1.0,-0.1768663791785179,-0.5419763281034958,-0.0,-0.7710799155885861,-0.568461938404135,0.0
2018-11-27,1.0,-0.17223102229803824,-0.5414585110271719,-0.0,-0.7678506153283782,-0.5646704033142439,0.0
2018-11-28,1.0,-0.1719630724231437,-0.5441637975686299,-0.0,-0.7665823710429298,-0.5641205325858445,0.0
2018-11-29,1.0,-0.15535913602220278,-0.5344354279163775,-0.0,-0.7617726024917796,-0.5651150864279465,0.0
2018-11-30,1.0,-0.15535649656170827,-0.5345638798407528,-0.0,-0.7626975509711665,-0.5634274339486066,0.0
2018-12-03,1.0,-0.15563533244841318,-0.5346627247496079,-0.0,-0.762851454084711,-0.5636237480390974,0.0
2018-12-04,1.0,-0.1510291285507944,-0.5355982185844969,-0.0,-0.7605922002888781,-0.5619282619162252,0.0
2018-12-06,1.0,-0.14547107292613554,-0.48450282966307945,-0.0,-0.7633932498607161,-0.5389261941764655,0.0
2018-12-07,1.0,-0.1599799101867171,-0.48968919877097616,-0.0,-0.7708874970456157,-0.5338277003072559,0.0
2018-12-10,1.0,-0.14294494687856704,-0.48956595545409315,-0.0,-0.7721778324113912,-0.522111979395323,0.0
2018-12-11,1.0,-0.1436473790499605,-0.48941961541838624,-0.0,-0.7719729563614014,-0.5217607633096263,0.0
2018-12-12,1.0,-0.14764450187969924,-0.4917763157894737,-0.0,-0.7772262687969924,-0.5203536184210527,0.0
2018-12-13,1.0,-0.14650280774997795,-0.4875194778467057,-0.0,-0.7867874048158058,-0.5192132419957075,0.0
2018-12-14,1.0,-0.14891866478608368,-0.48134109073812886,-0.0,-0.7892865538316879,-0.5188939821344617,0.0
2018-12-17,1.0,-0.13578223327967218,-0.480316112981121,-0.0,-0.7801258597980388,-0.5307771110785892,0.0
2018-12-18,1.0,-0.13834671089654357,-0.49409116488463706,-0.0,-0.7930871071883423,-0.5362971299943726,0.0
2018-12-19,1.0,-0.1508479619160964,-0.494882475453734,-0.0,-0.7916988991371615,-0.5378756322523058,0.0
2018-12-20,1.0,-0.15116900071208167,-0.4900308568715879,-0.0,-0.7906776643721813,-0.5351293615001187,0.0
2018-12-21,1.0,-0.14901738585870633,-0.49300688873646853,-0.0,-0.7961411147228102,-0.5440014314257596,0.0
2018-12-24,1.0,-0.13457777777777777,-0.4766222222222222,-0.0,-0.7940148148148147,-0.5577481481481481,0.0
2018-12-26,1.0,-0.13380094898470427,-0.4767321918010079,-0.0,-0.7855353511538121,-0.5510595031092511,0.0
2018-12-27,1.0,-0.10221474788359036,-0.45204229968930826,-0.0,-0.7363395376678163,-0.5597582874896674,0.0
2018-12-28,1.0,-0.10185818513451891,-0.4522628818969448,-0.0,-0.7363201094391244,-0.5595360237118103,0.0
2018-12-31,1.0,-0.0980089696346445,-0.4603650698431742,-0.0,-0.737995258091239,-0.5602022452652327,0.0
2019-01-02,1.0,-0.0958904109589041,-0.45993150684931505,-0.0,-0.7368150684931508,-0.5612157534246576,0.0
2019-01-03,1.0,-0.11349816429554842,-0.45961450206516746,-0.0,-0.7584614502065168,-0.536714089031666,0.0
2019-01-04,1.0,-0.08164605762915156,-0.47225633263843275,-0.0,-0.7525773195876289,-0.5492760659108433,0.0
2019-01-07,1.0,-0.07408033350233789,-0.45605881358796685,-0.0,-0.7490000563348543,-0.5375753478677258,0.0
2019-01-08,1.0,-0.07610559757091849,-0.4476369872641907,-0.0,-0.7525092074559308,-0.5351851331215384,0.0
2019-01-09,1.0,-0.07696640288377594,-0.4521952181137176,-0.0,-0.7532738179053198,-0.5337801684080091,0.0
2019-01-10,1.0,-0.0785815202034473,-0.4489403786380333,-0.0,-0.7636337948573043,-0.5345295281152869,0.0
2019-01-11,1.0,-0.0797276209391403,-0.44865938430983116,-0.0,-0.7677401049794297,-0.5411264009079302,0.0
2019-01-14,1.0,-0.07883665113652406,-0.4442467880841451,-0.0,-0.7553578991952563,-0.5452209515741917,0.0
2019-01-15,1.0,-0.07615519484192071,-0.43990724506532436,-0.0,-0.7566031333069397,-0.5552004977094056,0.0
2019-01-16,1.0,-0.06364577793948893,-0.44448487223264016,-0.0,-0.7338296621791821,-0.5568585742674018,0.0
2019-01-17,1.0,-0.05959730797040992,-0.4458256855219979,-0.0,-0.7284053618110017,-0.5471939484954669,0.0
2019-01-18,1.0,-0.06034579230080573,-0.4411929274843331,-0.0,-0.727003133393017,-0.569158460161146,0.0
2019-01-22,1.0,-0.0,-0.3943271244975372,-0.0,-0.8992526750835079,-0.537196399252675,0.0
2019-01-23,1.0,-0.0,-0.3552765812740875,-0.0,-0.9081557469961459,-0.5703922013148945,0.0
2019-01-24,1.0,-0.0,-0.3489841602674903,-0.0,-0.9183077838542404,-0.5662916890992038,0.0
2019-01-25,1.0,-0.0,-0.290556832042663,-0.0,-1.023742660199132,-0.5223385243809038,0.0
2019-01-28,1.0,-0.0,-0.2779623477297896,-0.0,-1.0415424368912742,-0.5200045432603572,0.0
2019-01-29,1.0,-0.0,-0.2670113694795178,-0.0,-1.0391647146203509,-0.5504770610752443,0.0
2019-01-30,1.0,-0.0,-0.2657754163453024,-0.0,-1.038563715828263,-0.5522038449452967,0.0
2019-01-31,1.0,-0.0,-0.27958740499457113,-0.0,-1.0044002514429395,-0.5732899022801303,0.0
2019-02-01,1.0,-0.0,-0.27791910818922394,-0.0,-1.0192082320994713,-0.5612691153351437,0.0
2019-02-04,1.0,-0.0,-0.28275586277814274,-0.0,-1.0185380902053758,-0.5551143991545031,0.0
2019-02-05,1.0,-0.0,-0.27783009445538337,-0.0,-1.0148674485631937,-0.5609679536569357,0.0
2019-02-06,1.0,-0.0,-0.2971582072670719,-0.0,-0.9918563551534003,-0.5386681747490456,0.0
2019-02-07,1.0,-0.0,-0.3017490236033283,-0.0,-1.0003679175864606,-0.5280183392766175,0.0
2019-02-08,1.0,-0.0,-0.3062845594633284,-0.0,-0.9940494568725967,-0.5064978808207259,0.0
2019-02-11,1.0,-0.0,-0.3067804781215438,-0.0,-1.0304568527918783,-0.4985679040353912,0.0
2019-02-12,1.0,-0.0,-0.30113910746243217,-0.0,-1.0358208107263587,-0.5037070704201346,0.0
2019-02-13,1.0,-0.0,-0.31395315826827536,-0.0,-1.0292122072391767,-0.4957558552164656,0.0
2019-02-14,1.0,-0.0,-0.3055002559581366,-0.0,-1.0367157727091747,-0.5017632671634151,0.0
2019-02-15,1.0,-0.0,-0.33813031808577465,-0.0,-1.0252983838729943,-0.4918908114899207,0.0
2019-02-19,1.0,-0.0,-0.3300329096686337,-0.0,-1.022526100771675,-0.48448138901497956,0.0
2019-02-20,1.0,-0.0,-0.3399624445203141,-0.0,-1.0137703425514966,-0.49137931034482757,0.0
2019-02-21,1.0,-0.0,-0.3282525238162946,-0.0,-1.0153561780179154,-0.5001279681501493,0.0
2019-02-22,1.0,-0.0,-0.32634994733995615,-0.0,-1.016936608693177,-0.5032022999629956,0.0
2019-02-25,1.0,-0.0,-0.3249306925033582,-0.0,-1.0255508874217611,-0.507559518705879,0.0
2019-02-26,1.0,-0.0,-0.3135434942554757,-0.0,-1.028750919689852,-0.48752051615824316,0.0
2019-02-27,1.0,-0.0,-0.3270694778548182,-0.0,-1.0377812367341164,-0.465204471487194,0.0
2019-02-28,1.0,-0.0,-0.32790737175857776,-0.0,-1.0369154116181634,-0.4661136904087872,0.0
2019-03-01,1.0,-0.0,-0.3329374169282543,-0.0,-1.0330590198241,-0.4619778852408021,0.0
2019-03-04,1.0,-0.0,-0.33026200503094877,-0.0,-1.0353579604872671,-0.4607557728724456,0.0
2019-03-05,1.0,-0.0,-0.328269372484553,-0.0,-1.0395385749107193,-0.4664701547531319,0.0
2019-03-06,1.0,-0.0,-0.325063018664854,-0.0,-1.0411533123743166,-0.46608321296060273,0.0
2019-03-07,1.0,-0.0,-0.3171648115712752,-0.0,-1.0531668455844962,-0.4546867054635855,0.0
2019-03-08,1.0,-0.0,-0.3004982206405694,-0.0,-1.0991316725978648,-0.44737366548042706,0.0
2019-03-11,1.0,-0.0,-0.30287995437696036,-0.0,-1.094838893641289,-0.4537496435700028,0.0
2019-03-12,1.0,-0.0,-0.2747005988023952,-0.0,-1.1121315062183326,-0.4920255642561032,0.0
2019-03-13,1.0,-0.0,-0.2898123246869668,-0.0,-1.1121425060004049,-0.4898065411642231,0.0
2019-03-14,1.0,-0.0,-0.2849743914369569,-0.0,-1.1136272083788916,-0.47876503424066297,0.0
2019-03-15,1.0,-0.0,-0.2673011126764613,-0.0,-1.1116414134153705,-0.49616169747850836,0.0
2019-03-18,1.0,-0.0,-0.28339517625231914,-0.0,-1.1103896103896105,-0.5051310296846011,0.0
2019-03-19,1.0,-0.0,-0.2814270358211557,-0.0,-1.1144359547950378,-0.509340228348973,0.0
2019-03-20,1.0,-0.0,-0.2794969578760444,-0.0,-1.115571599080085,-0.5160257343308783,0.0
2019-03-21,1.0,-0.0,-0.2781109881791184,-0.0,-1.1473534035986723,-0.4860536889302976,0.0
2019-03-22,1.0,-0.0,-0.27757725151861956,-0.0,-1.1628664495114007,-0.4940869207970185,0.0
2019-03-25,1.0,-0.0,-0.2314208366081565,-0.0,-1.1846709166593892,-0.494862166331907,0.0
2019-03-26,1.0,-0.0,-0.23678757988735522,-0.0,-1.167245454810751,-0.5141973327107713,0.0
2019-03-27,1.0,-0.0,-0.2145726595249185,-0.0,-1.1789415463437356,-0.5175535631113182,0.0
2019-03-28,1.0,-0.0,-0.20226439072292984,-0.0,-1.150333593276146,-0.5356843716604569,0.0
2019-03-29,1.0,-0.0,-0.21602004666033006,-0.0,-1.139462542123909,-0.5247847000201619,0.0
2019-04-01,1.0,-0.0,-0.22367133068463177,-0.0,-1.1404387631715323,-0.5148845511602465,0.0
2019-04-02,1.0,-0.0,-0.23357181852139183,-0.0,-1.1509065310461741,-0.4888084360543631,0.0
2019-04-03,1.0,-0.0,-0.2316176470588235,-0.0,-1.1607019761029411,-0.47992302389705876,0.0
2019-04-04,1.0,-0.0,-0.2312027372839932,-0.0,-1.155467379740648,-0.48862819517524947,0.0
2019-04-05,1.0,-0.0,-0.22650581596222505,-0.0,-1.1611194287688587,-0.49156397558447534,0.0
2019-04-08,1.0,-0.0,-0.22581109479805392,-0.0,-1.1616144169041656,-0.49134928174568904,0.0
2019-04-09,1.0,-0.0,-0.2213431887740371,-0.0,-1.181266963099844,-0.48469711843852864,0.0
2019-04-10,1.0,-0.0,-0.2147327737878919,-0.0,-1.1968503937007873,-0.472700527818638,0.0
2019-04-11,1.0,-0.0,-0.20089580521978812,-0.0,-1.22845904275173,-0.4418444399781791,0.0
2019-04-12,1.0,-0.0,-0.20564079165003132,-0.0,-1.2109735926538527,-0.43515085838133805,0.0
2019-04-15,1.0,-0.0,-0.20597618640688203,-0.0,-1.2072865037315559,-0.43525323306557284,0.0
2019-04-16,1.0,-0.0,-0.2022766078542971,-0.0,-1.2049800796812749,-0.4385031303357997,0.0
2019-04-17,1.0,-0.0,-0.20288615103810173,-0.0,-1.2294661190965093,-0.4195756331279945,0.0
2019-04-18,1.0,-0.0,-0.20247497932764963,-0.0,-1.2257990932679421,-0.42308459981181035,0.0
2019-04-22,1.0,-0.0,-0.19894688644688646,-0.0,-1.2311412545787546,-0.4316334706959707,0.0
2019-04-23,1.0,-0.0,-0.20602123458203359,-0.0,-1.228858426580431,-0.4268952293735512,0.0
2019-04-24,1.0,-0.0,-0.1976359068067611,-0.0,-1.2206486980356328,-0.4369289629968022,0.0
2019-04-25,1.0,-0.0,-0.20481101619861156,-0.0,-1.223666542867754,-0.4284204211067623,0.0
2019-04-26,1.0,-0.0,-0.20162671232876714,-0.0,-1.2443207762557078,-0.40793378995433793,0.0
2019-04-29,1.0,-0.0,-0.18902473861623725,-0.0,-1.2441581443181169,-0.4234702622407588,0.0
2019-04-30,1.0,-0.0,-0.18219189814153988,-0.0,-1.243883639270319,-0.42870193268434725,0.0
2019-05-01,1.0,-0.0,-0.18730910855479121,-0.0,-1.2373476436502726,-0.4297947649359176,0.0
2019-05-02,1.0,-0.0,-0.18294675879469025,-0.0,-1.2253504974339862,-0.45875741850397095,0.0
2019-05-03,1.0,-0.0,-0.1935898167703636,-0.0,-1.2088304126947884,-0.4516239511387636,0.0
2019-05-06,1.0,-0.0,-0.19130459622361243,-0.0,-1.2088725112120433,-0.45639443539863456,0.0
2019-05-07,1.0,-0.0,-0.188945758156292,-0.0,-1.21264975838504,-0.4577531238383897,0.0
2019-05-08,1.0,-0.0,-0.19126848691695109,-0.0,-1.1760807736063708,-0.47679180887372014,0.0
2019-05-09,1.0,-0.0,-0.18923527238625706,-0.0,-1.1763050953422947,-0.47625678479070166,0.0
2019-05-10,1.0,-0.0,-0.1877041033650433,-0.0,-1.1815987505324437,-0.47039613800937097,0.0
2019-05-13,1.0,-0.0,-0.1860181162506744,-0.0,-1.1819575773064146,-0.4715620297015646,0.0
2019-05-14,1.0,-0.0,-0.12128858608798049,-0.0,-1.202175680601116,-0.4802478481509519,0.0
2019-05-15,1.0,-0.0,-0.12451940616843937,-0.0,-1.2097213257373782,-0.4721466056745152,0.0
2019-05-16,1.0,-0.0,-0.12398385378707182,-0.0,-1.2074339855356844,-0.4717441273756798,0.0
2019-05-17,1.0,-0.0,-0.12073947316744747,-0.0,-1.2018122142115746,-0.482733469857211,0.0
2019-05-20,1.0,-0.0,-0.10786485349782698,-0.0,-1.2100378522360857,-0.4859666339548577,0.0
2019-05-21,1.0,-0.0,-0.10937193189149766,-0.0,-1.2099918651294568,-0.48576397654913184,0.0
2019-05-22,1.0,-0.0,-0.1070537791105008,-0.0,-1.2072415435921868,-0.48815962783398265,0.0
2019-05-23,1.0,-0.0,-0.10771339842766414,-0.02112301709425622,-1.2056066922194555,-0.4633075007693814,0.0
2019-05-24,1.0,-0.0,-0.07493085240130751,-0.042214958232056544,-1.2054312295700276,-0.47129326963372725,0.0
2019-05-28,1.0,-0.0,-0.06331273245896138,-0.04362538102295925,-1.211191588131659,-0.4783690819094493,0.0
2019-05-29,1.0,-0.0,-0.061817674158871974,-0.042328633254223084,-1.2139327097584809,-0.4740471869328493,0.0
2019-05-30,1.0,-0.0,-0.0583208478996726,-0.05099606015204484,-1.1972143610232506,-0.4680095444203984,0.0
2019-05-31,1.0,-0.0,-0.05031342335625328,-0.046309336426145306,-1.1868389804766244,-0.4779775218844061,0.0
2019-06-03,1.0,-0.0,-0.053509591601165286,-0.06744352223382619,-1.18606057274776,-0.44129610289671845,0.0
2019-06-04,1.0,-0.0,-0.04452158580598948,-0.07884949169352838,-1.2189161638702923,-0.41276138523844946,0.0
2019-06-05,1.0,-0.0,-0.040499808187647285,-0.10341425987833618,-1.2527812791143749,-0.34348112018413984,0.0
2019-06-06,1.0,-0.0,-0.019891352063213345,-0.11696115013169446,-1.2747475856014046,-0.33203467954345917,0.0
2019-06-07,1.0,-0.0,-0.04209544194725721,-0.11939847973436514,-1.2537251996377705,-0.3289426744600862,0.0
2019-06-10,1.0,-0.0,-0.04069114707412579,-0.10142665461814397,-1.2629316246337523,-0.3332785673211205,0.0
2019-06-11,1.0,-0.0,-0.03771823871747008,-0.11540573185461733,-1.2666355550675306,-0.3253815746129351,0.0
2019-06-12,1.0,-0.0,-0.036168052468373534,-0.1153371202766115,-1.2667050849318076,-0.3259515381026865,0.0
2019-06-13,1.0,-0.0,-0.06079469109057504,-0.13497134395480845,-1.2402720267639236,-0.30613979762525023,0.0
2019-06-14,1.0,-0.0,-0.055407959245159,-0.13604119306510368,-1.24370737585933,-0.30374407712744106,0.0
2019-06-17,1.0,-0.0,-0.0546091909952347,-0.1363860437092622,-1.243550419017363,-0.30415730952511366,0.0
2019-06-18,1.0,-0.0,-0.06907524757907442,-0.13318519737744494,-1.2443694620470194,-0.2966011027898938,0.0
2019-06-19,1.0,-0.0,-0.06290910086818394,-0.14624928107797222,-1.2448169145235943,-0.2847752855147482,0.0
2019-06-20,1.0,-0.0,-0.06013989835510136,-0.1523853762500683,-1.2374446691076015,-0.282419804360894,0.0
2019-06-21,1.0,-0.0,-0.06030989925536575,-0.15448423127463864,-1.240062417871222,-0.28274200613228206,0.0
2019-06-24,1.0,-0.0,-0.05621927439510038,-0.16700996951470712,-1.2211144983658786,-0.30207904204773284,0.0
2019-06-25,1.0,-0.0,-0.05190168886447893,-0.168611835781958,-1.2229301112179047,-0.30267746807634216,0.0
2019-06-26,1.0,-0.0,-0.0498570800351803,-0.16372581354441512,-1.213500439753738,-0.32135004397537376,0.0
2019-06-27,1.0,-0.0,-0.049986222099751995,-0.1823367318820612,-1.2207219619729954,-0.3025626894461284,0.0
2019-06-28,1.0,-0.0,-0.04832887884716061,-0.1826523020968231,-1.221778304356212,-0.3025652329650346,0.0
2019-07-01,1.0,-0.0,-0.046434768239279514,-0.1837285521496048,-1.2220661543969813,-0.30190861769809135,0.0
2019-07-02,1.0,-0.0,-0.0530705496985879,-0.1794709460761375,-1.217512180351785,-0.3025957224256104,0.0
2019-07-03,1.0,-0.0,-0.032112254235878095,-0.19713818252405646,-1.2396494828207758,-0.30417902997698343,0.0
2019-07-05,1.0,-0.0,-0.015599456928320078,-0.2052035133412762,-1.240724834446261,-0.30924607242802915,0.0
2019-07-08,1.0,-0.0,-0.01698343214938771,-0.2042998836371696,-1.2402615393140135,-0.3089710201141464,0.0
2019-07-09,1.0,-0.0,-0.014310230292294066,-0.20369242692648362,-1.2401461470327724,-0.3097874224977857,0.0
2019-07-10,1.0,-0.0,-0.00807033113317433,-0.2039214598702091,-1.2525098452493204,-0.30880803150479785,0.0
2019-07-11,1.0,-0.0,-0.007713865534559782,-0.20638752462609952,-1.2528094564222094,-0.3078331807208857,0.0
2019-07-12,1.0,-0.0,-0.030603989398800394,-0.20432417352489887,-1.259171432556842,-0.2957176733156647,0.0
2019-07-15,1.0,-0.0,-0.07202085471033584,-0.23297928395130202,-1.2175323774924427,-0.25070024127124985,0.0
2019-07-16,1.0,-0.0,-0.07218866042232444,-0.22316133680651776,-1.2164274233774872,-0.2593803691182176,0.0
2019-07-17,1.0,-0.0,-0.08059014393078011,-0.2206383981807593,-1.2189467261987297,-0.2530297567874872,0.0
2019-07-18,1.0,-0.0,-0.0801052923247437,-0.21928512053200333,-1.2228041008589636,-0.24868384594070378,0.0
2019-07-19,1.0,-0.0,-0.08117845957706271,-0.22172334469665475,-1.2205592971369972,-0.24805299187938248,0.0
2019-07-22,1.0,-0.0,-0.08679747256401729,-0.22494734508369363,-1.22209289435761,-0.23747367254184681,0.0
2019-07-23,1.0,-0.0,-0.0895158384834964,-0.22534157359421333,-1.2205747859102625,-0.2359559903555691,0.0
2019-07-24,1.0,-0.0,-0.089196153952728,-0.22677270082296544,-1.220399567735321,-0.23455900689960932,0.0
2019-07-25,1.0,-0.0,-0.08335410262800809,-0.22915455124477307,-1.2263576195619064,-0.2303453241394589,0.0
2019-07-26,1.0,-0.0,-0.11982419616007402,-0.21027064538514922,-1.291261855193153,-0.27015382835993523,0.0
2019-07-29,1.0,-0.0,-0.0990173628221108,-0.21693382416881649,-1.2826168874460129,-0.3000666685990898,0.0
2019-07-30,1.0,-0.0,-0.10416968502796212,-0.21987192489351223,-1.272840543594796,-0.3007736663672453,0.0
2019-07-31,1.0,-0.0,-0.12410134508348794,-0.21822820037105753,-1.263740723562152,-0.29281655844155846,0.0
2019-08-01,1.0,-0.0,-0.1439102656760429,-0.22132924749212224,-1.2480992165592206,-0.2775577462345697,0.0
2019-08-02,1.0,-0.0,-0.1304196916669077,-0.2427616926503341,-1.2506291036357853,-0.2686489457090794,0.0
2019-08-05,1.0,-0.0,-0.12280650784427659,-0.2320453224869262,-1.2808251016850667,-0.26961069145845434,0.0
2019-08-06,1.0,-0.0,-0.1245044527434645,-0.2332375754093651,-1.2294742889974146,-0.2854926745188164,0.0
2019-08-07,1.0,-0.0,-0.13137451626773686,-0.22571305718790313,-1.2236204672495343,-0.2858535187043142,0.0
2019-08-08,1.0,-0.0,-0.1349067682525134,-0.2300862143041274,-1.2196889410821183,-0.27958067195600494,0.0
2019-08-09,1.0,-0.0,-0.11910259699535335,-0.22534849910202684,-1.2076170928475727,-0.29861170500869466,0.0
2019-08-12,1.0,-0.0,-0.1143670795956144,-0.23479994304428303,-1.2159476007404244,-0.28264274526555605,0.0
2019-08-13,1.0,-0.0,-0.10169829033083946,-0.23178676073165874,-1.2258128751457913,-0.2854094956333741,0.0
2019-08-14,1.0,-0.0,-0.11233280435275447,-0.23109839038766716,-1.2135570165495353,-0.27683631829517114,0.0
2019-08-15,1.0,-0.0,-0.133908142195435,-0.24755845750320887,-1.182236731960489,-0.2266309503878565,0.0
2019-08-16,1.0,-0.0,-0.12700631955707176,-0.2532576477825625,-1.1915720597282031,-0.22440020133102176,0.0
2019-08-19,1.0,-0.0,-0.12605606221675153,-0.2516085715884295,-1.1949309013595928,-0.22492027079953,0.0
2019-08-20,1.0,-0.0,-0.12561651851645442,-0.2617103686571739,-1.1841613954914034,-0.21500822024688607,0.0
2019-08-21,1.0,-0.0,-0.1248538825494016,-0.2815752852769273,-1.1714723072641247,-0.20528806011689396,0.0
2019-08-22,1.0,-0.0,-0.12705784204671858,-0.2779477196885428,-1.1715239154616242,-0.20433815350389323,0.0
2019-08-23,1.0,-0.0,-0.12722066223692624,-0.27646028524562816,-1.1712029803441852,-0.20526008507325755,0.0
2019-08-26,1.0,-0.0,-0.11670014584078589,-0.2776478357777717,-1.1658732561019234,-0.19149170358548195,0.0
2019-08-27,1.0,-0.0,-0.11513302550571679,-0.27951846965699206,-1.1637532981530343,-0.1900560686015831,0.0
2019-08-28,1.0,-0.0,-0.11733487323323985,-0.27630204036737616,-1.1650442721223122,-0.19114007589506685,0.0
2019-08-29,1.0,-0.0,-0.12403525097159122,-0.2798456401554546,-1.1583283157260935,-0.17469483825058843,0.0
2019-08-30,1.0,-0.0,-0.12343485155011209,-0.28035977910219256,-1.157991142216633,-0.17209798239378862,0.0
2019-09-03,1.0,-0.0,-0.12381317207978766,-0.2847018907160642,-1.1493693052781349,-0.1783183298218732,0.0
2019-09-04,1.0,-0.0,-0.09825369410861638,-0.2943498642980508,-1.1547002220577351,-0.19414973819118897,0.0
2019-09-05,1.0,-0.0,-0.10024048972452994,-0.28413314385658067,-1.1635056843025797,-0.184958460865763,0.0
2019-09-06,1.0,-0.0,-0.09632739864220084,-0.29064536357935494,-1.1692341249284293,-0.1702974616244513,0.0
