Date,BTG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.36745793076972294,-1.8610915605604965,-0.0,-1.6576876319662164,-1.5121248960266171,0.0
2018-10-30,1.0,-0.3411538461538462,-1.866602564102564,-0.0,-1.6635897435897433,-1.5389102564102564,0.0
2018-10-31,1.0,-0.3500759109311741,-1.8055414979757085,-0.0,-1.6511260121457492,-1.5191675101214575,0.0
2018-11-01,1.0,-0.2930184271995847,-1.921359979236958,-0.0,-1.7030236179600309,-1.5711134181157538,0.0
2018-11-02,1.0,-0.2964190136357844,-1.8485408436345099,-0.0,-1.68790620619345,-1.5389957945711736,0.0
2018-11-05,1.0,-0.28802093305252413,-1.8789967451656138,-0.0,-1.6935988257068095,-1.5214117046397344,0.0
2018-11-06,1.0,-0.30031315907202655,-1.8910334249376877,-0.0,-1.6882469482967981,-1.5113440276091263,0.0
2018-11-07,1.0,-0.29815724032391766,-1.8877128100490976,-0.0,-1.6828412931199388,-1.507683478926226,0.0
2018-11-08,1.0,-0.2383739027578908,-1.859615264894478,-0.0,-1.6362447861545166,-1.4912531905621615,0.0
2018-11-09,1.0,-0.24418313735301475,-1.8682762071553667,-0.0,-1.6426069552164124,-1.499687265449087,0.0
2018-11-12,1.0,-0.2410581222056632,-1.8249503229011426,-0.0,-1.6541231992051666,-1.4895057128663687,0.0
2018-11-13,1.0,-0.18223248465698488,-1.7950416236252051,-0.0,-1.6369933766786169,-1.4621741508172814,0.0
2018-11-14,1.0,-0.18246445497630331,-1.794811034147527,-0.0,-1.6367723903268927,-1.4620245473326041,0.0
2018-11-15,1.0,-0.191605953048135,-1.854847748925836,-0.0,-1.706644249330593,-1.4739398468148701,0.0
2018-11-16,1.0,-0.18240798502807234,-1.8392389270118528,-0.0,-1.7157205240174673,-1.5009357454772303,0.0
2018-11-19,1.0,-0.17978370944552105,-1.84440832656123,-0.0,-1.7216978183409388,-1.5052197286991311,0.0
2018-11-20,1.0,-0.06300889389953651,-1.8454215207315547,-0.0,-1.7636226982337468,-1.5911937867969435,0.0
2018-11-21,1.0,-0.07183341547560375,-1.8211557417447017,-0.0,-1.7493839329719074,-1.5182971907343519,0.0
2018-11-23,1.0,-0.07401244838848832,-1.821716891600419,-0.0,-1.7485055771245455,-1.518395267147347,0.0
2018-11-26,1.0,-0.07424522489217499,-1.8216882316697474,-0.0,-1.7476894639556377,-1.5178065311152187,0.0
2018-11-27,1.0,-0.04751033504041464,-1.8500030850866909,-0.0,-1.753378169926575,-1.5192200900845314,0.0
2018-11-28,1.0,-0.046539009729193774,-1.8748218380120218,-0.0,-1.7536097167999007,-1.5219681477350189,0.0
2018-11-29,1.0,-0.0,-1.8176442191648563,-0.0,-1.7120444122616463,-1.5045860487569394,0.0
2018-11-30,1.0,-0.0,-1.8274983314119289,-0.0,-1.7210120745100417,-1.5190825799405376,0.0
2018-12-03,1.0,-0.0,-1.8347323600973238,-0.0,-1.7255474452554744,-1.5225060827250612,0.0
2018-12-04,1.0,-0.0,-1.8269033387671316,-0.0,-1.7039787478113868,-1.5066714967095334,0.0
2018-12-06,1.0,-0.0,-1.68992202268431,-0.0,-1.7514177693761814,-1.466032608695652,0.0
2018-12-07,1.0,-0.0,-1.6897590361445782,-0.0,-1.751771793054571,-1.4643869596031185,0.0
2018-12-10,1.0,-0.0,-1.8074905904855927,-0.0,-1.8643795890664527,-1.4983032023199852,0.0
2018-12-11,1.0,-0.0,-1.8077753779697623,-0.0,-1.8634989200863932,-1.4995988892317187,0.0
2018-12-12,1.0,-0.0,-1.8096855889801717,-0.0,-1.8641670269936377,-1.5031811724010131,0.0
2018-12-13,1.0,-0.0,-1.798546976973279,-0.0,-1.8627632065016622,-1.495567048393055,0.0
2018-12-14,1.0,-0.0,-1.7728085867620749,-0.0,-1.8921719819875393,-1.5036703472950466,0.0
2018-12-17,1.0,-0.0,-1.7498018171839747,-0.0,-1.8419415818037685,-1.5061284224647844,0.0
2018-12-18,1.0,-0.0,-1.7486878666255017,-0.0,-1.8731089842543995,-1.5529484408768137,0.0
2018-12-19,1.0,-0.0,-1.754692436350121,-0.0,-1.880009911416713,-1.5599330979371864,0.0
2018-12-20,1.0,-0.0,-1.7182023569640348,-0.0,-1.8554680344385417,-1.532454051413568,0.0
2018-12-21,1.0,-0.0,-1.7651144044149565,-0.0,-1.9199479134370931,-1.5157189805915545,0.0
2018-12-24,1.0,-0.0,-1.711718992850482,-0.0,-1.9178737954616103,-1.5874417158843646,0.0
2018-12-26,1.0,-0.0,-1.7505710934123604,-0.0,-1.8651602148546025,-1.558251528060752,0.0
2018-12-27,1.0,-0.0,-1.6340079550772109,-0.0,-1.6493331773514273,-1.5659803462798316,0.0
2018-12-28,1.0,-0.0,-1.6378844799248649,-0.0,-1.6575487203568913,-1.5744306175158487,0.0
2018-12-31,1.0,-0.0,-1.6357495300751879,-0.0,-1.6607142857142858,-1.5776550751879699,0.0
2019-01-02,1.0,-0.0,-1.6299115769748782,-0.0,-1.6511682379809098,-1.5748082215845873,0.0
2019-01-03,1.0,-0.0,-1.6288925310231799,-0.0,-1.6693982673846877,-1.5550807773355189,0.0
2019-01-04,1.0,-0.0,-1.6450935805492393,-0.0,-1.616173984024255,-1.5692962509474666,0.0
2019-01-07,1.0,-0.0,-1.56740614334471,-0.0,-1.6011376564277588,-1.5197383390216155,0.0
2019-01-08,1.0,-0.0,-1.5373807756011193,-0.0,-1.6468102118910275,-1.5271574618767492,0.0
2019-01-09,1.0,-0.0,-1.5111262876330316,-0.0,-1.6425359968129303,-1.5375334357748562,0.0
2019-01-10,1.0,-0.0,-1.5057373324244487,-0.0,-1.641501931379232,-1.53328788911611,0.0
2019-01-11,1.0,-0.0,-1.5016040329972504,-0.0,-1.664012373968836,-1.5630728689275892,0.0
2019-01-14,1.0,-0.0,-1.493796949692693,-0.0,-1.6506373776462553,-1.5464375142271796,0.0
2019-01-15,1.0,-0.0,-1.4876931883228393,-0.0,-1.6595306239267316,-1.5768746422438467,0.0
2019-01-16,1.0,-0.0,-1.4873728716718089,-0.0,-1.6274711461547249,-1.5987887098617302,0.0
2019-01-17,1.0,-0.0,-1.4742785445420328,-0.0,-1.6285502452378238,-1.6003764115432875,0.0
2019-01-18,1.0,-0.0,-1.5072762622989455,-0.0,-1.6942791492370235,-1.6901549519825607,0.0
2019-01-22,1.0,-0.0,-1.560735266249763,-0.0,-1.991851430737161,-1.7641336618027919,0.0
2019-01-23,1.0,-0.0,-1.3925709671408162,-0.0,-1.9824212684017641,-1.8366358158891858,0.0
2019-01-24,1.0,-0.0,-1.3905638092870019,-0.0,-1.9894946229875052,-1.836203145396904,0.0
2019-01-25,1.0,-0.0,-1.1704416044540047,-0.0,-2.2040997089712766,-1.9521700620017715,0.0
2019-01-28,1.0,-0.0,-1.0718934184675835,-0.0,-2.201559430255403,-1.8660977406679764,0.0
2019-01-29,1.0,-0.0,-1.0725010725010724,-0.0,-2.1793834650977506,-1.8766930195501623,0.0
2019-01-30,1.0,-0.0,-1.0671215194541765,-0.0,-2.179605384473539,-1.8999323867478024,0.0
2019-01-31,1.0,-0.0,-1.0728782287822878,-0.0,-2.1309348093480938,-1.9461869618696188,0.0
2019-02-01,1.0,-0.0,-1.0714065676791324,-0.0,-2.1580309284702115,-1.9316123467438853,0.0
2019-02-04,1.0,-0.0,-1.0763821532492726,-0.0,-2.11414888457808,-1.8714839961202716,0.0
2019-02-05,1.0,-0.0,-1.0539570533487437,-0.0,-2.1090090638116674,-1.9201289616156698,0.0
2019-02-06,1.0,-0.0,-1.031337301105308,-0.0,-2.103971820721487,-1.9378112474189237,0.0
2019-02-07,1.0,-0.0,-1.043189166107485,-0.0,-2.1304215213810775,-1.9264930153114135,0.0
2019-02-08,1.0,-0.0,-1.0592441896307256,-0.0,-2.186671598545096,-1.918932248320079,0.0
2019-02-11,1.0,-0.0,-1.0635956732562477,-0.0,-2.2241700857888844,-1.928882257863981,0.0
2019-02-12,1.0,-0.0,-1.0485835068458578,-0.0,-2.2896712726354975,-1.9712284686731023,0.0
2019-02-13,1.0,-0.0,-1.1081098380592715,-0.0,-2.3171605965563593,-1.9755488702553927,0.0
2019-02-14,1.0,-0.0,-0.9975266362252665,-0.0,-2.3604134956874687,-1.984018264840183,0.0
2019-02-15,1.0,-0.0,-1.0757960167448941,-0.0,-2.3191678295065334,-1.9477990612710896,0.0
2019-02-19,1.0,-0.0,-1.007149073728708,-0.0,-2.313005097600398,-1.8964316797214968,0.0
2019-02-20,1.0,-0.0,-1.0099755317146621,-0.0,-2.3328314197879414,-1.9311123658949747,0.0
2019-02-21,1.0,-0.0,-1.0244192599085844,-0.0,-2.3240247949408306,-1.9129046396593827,0.0
2019-02-22,1.0,-0.0,-1.0078178747889175,-0.0,-2.350678591531678,-1.895803364813309,0.0
2019-02-25,1.0,-0.0,-1.0067546240767629,-0.0,-2.389053721355975,-1.9169244365885991,0.0
2019-02-26,1.0,-0.0,-1.0212482557402003,-0.0,-2.403272865660282,-1.9181783584929597,0.0
2019-02-27,1.0,-0.0,-1.0075762398930415,-0.0,-2.441077226714204,-1.9179346788056284,0.0
2019-02-28,1.0,-0.0,-1.004608,-0.0,-2.44672,-1.9487359999999998,0.0
2019-03-01,1.0,-0.0,-1.0118775406504066,-0.0,-2.406377032520325,-1.9333079268292683,0.0
2019-03-04,1.0,-0.0,-0.9999358892165662,-0.0,-2.407167585587896,-2.003974868572894,0.0
2019-03-05,1.0,-0.0,-0.985179457439268,-0.0,-2.448611379599201,-2.009987756943102,0.0
2019-03-06,1.0,-0.0,-0.9752570694087405,-0.0,-2.4494215938303343,-2.002120822622108,0.0
2019-03-07,1.0,-0.0,-0.8999110885304205,-0.0,-2.4758033786358444,-1.9751047885177189,0.0
2019-03-08,1.0,-0.0,-0.8770032315504848,-0.0,-2.663259249488888,-2.0547385082107765,0.0
2019-03-11,1.0,-0.0,-0.8976265175283045,-0.0,-2.7035193015959624,-2.219274314554631,0.0
2019-03-12,1.0,-0.0,-0.7909865665174058,-0.0,-2.9277769752997256,-2.5035389282103133,0.0
2019-03-13,1.0,-0.0,-0.8434641487164354,-0.0,-2.9938034818530537,-2.5395396872233698,0.0
2019-03-14,1.0,-0.0,-0.8792611503228713,-0.0,-3.038369124493167,-2.5910046553536565,0.0
2019-03-15,1.0,-0.0,-0.8739007417603426,-0.0,-3.0954347327368663,-2.677678366597844,0.0
2019-03-18,1.0,-0.0,-0.9314012640665948,-0.0,-3.0828580237397873,-2.693540928009866,0.0
2019-03-19,1.0,-0.0,-0.9430669614655717,-0.0,-3.160138976626658,-2.793193303853443,0.0
2019-03-20,1.0,-0.0,-0.953929326960746,-0.0,-3.101308469795503,-2.779910679307373,0.0
2019-03-21,1.0,-0.0,-0.96780092224519,-0.0,-3.2634759103196056,-2.7191127365240892,0.0
2019-03-22,1.0,-0.0,-0.958774553390995,-0.0,-3.4160536739148006,-2.708592676420661,0.0
2019-03-25,1.0,-0.0,-0.6721572372085621,-0.0,-3.556139094453728,-2.729052279780377,0.0
2019-03-26,1.0,-0.0,-0.7410166161905541,-0.0,-3.6341163951870343,-2.810182532536629,0.0
2019-03-27,1.0,-0.0,-0.6413376309427881,-0.0,-3.639242546333602,-2.7774375503626105,0.0
2019-03-28,1.0,-0.0,-0.6294682482046317,-0.0,-3.6248688775921893,-2.8147341241023156,0.0
2019-03-29,1.0,-0.0,-0.6002298473157117,-0.0,-3.706205877524216,-2.902396979149565,0.0
2019-04-01,1.0,-0.0,-0.62330734509643,-0.0,-3.694460402133771,-2.8890439064423474,0.0
2019-04-02,1.0,-0.0,-0.691122584943371,-0.0,-3.838191205862758,-2.7984676882078614,0.0
2019-04-03,1.0,-0.0,-0.6905277176627269,-0.0,-3.8418511736307646,-2.791243549192609,0.0
2019-04-04,1.0,-0.0,-0.6859745904379807,-0.0,-3.8559010364426616,-2.8166165162153125,0.0
2019-04-05,1.0,-0.0,-0.6765846257585975,-0.0,-3.9020566419420097,-2.850303438975051,0.0
2019-04-08,1.0,-0.0,-0.6588965285929901,-0.0,-3.8857118899882606,-2.840432668120074,0.0
2019-04-09,1.0,-0.0,-0.6091608157806754,-0.0,-3.976847208291541,-2.7723169508525576,0.0
2019-04-10,1.0,-0.0,-0.5613235418249346,-0.0,-4.0862665653752,-2.7934498185194565,0.0
2019-04-11,1.0,-0.0,-0.5031575354155999,-0.0,-4.2287079706434545,-2.8020993343573983,0.0
2019-04-12,1.0,-0.0,-0.5040095546835011,-0.0,-4.225302849343115,-2.8016550076778706,0.0
2019-04-15,1.0,-0.0,-0.5095595766473199,-0.0,-4.2065551382724475,-2.8192215773301466,0.0
2019-04-16,1.0,-0.0,-0.5208368770199013,-0.0,-4.185235584283041,-2.798690253444463,0.0
2019-04-17,1.0,-0.0,-0.47090535683724116,-0.0,-4.292657881225398,-2.793684750984083,0.0
2019-04-18,1.0,-0.0,-0.4590389409438666,-0.0,-4.286082695779249,-2.8511132124129634,0.0
2019-04-22,1.0,-0.0,-0.4696852091418715,-0.0,-4.289952565761104,-2.864769297110824,0.0
2019-04-23,1.0,-0.0,-0.47747281201450026,-0.0,-4.292335577421025,-2.861211807353703,0.0
2019-04-24,1.0,-0.0,-0.4241978725244314,-0.0,-4.311251405344634,-2.9128253913344286,0.0
2019-04-25,1.0,-0.0,-0.43826998689384017,-0.0,-4.384884228920926,-2.9142857142857146,0.0
2019-04-26,1.0,-0.0,-0.4123647876176238,-0.0,-4.444727816374989,-2.9372086887696773,0.0
2019-04-29,1.0,-0.0,-0.408179419525066,-0.0,-4.445822339489886,-2.9410729991204922,0.0
2019-04-30,1.0,-0.0,-0.3849885341330041,-0.0,-4.474422296701359,-2.9604868583524433,0.0
2019-05-01,1.0,-0.0,-0.3842342740865257,-0.0,-4.48518092541803,-2.9777935061488097,0.0
2019-05-02,1.0,-0.0,-0.39172002455924915,-0.0,-4.394351372686606,-2.985001315674064,0.0
2019-05-03,1.0,-0.0,-0.39435384885148167,-0.0,-4.390934595826758,-2.98202700333158,0.0
2019-05-06,1.0,-0.0,-0.29100994981068945,-0.0,-4.465792022541163,-3.0483402306947256,0.0
2019-05-07,1.0,-0.0,-0.2922675933970461,-0.0,-4.390182450043441,-3.0056472632493483,0.0
2019-05-08,1.0,-0.0,-0.3327753303964757,-0.0,-4.384229074889868,-3.093568281938326,0.0
2019-05-09,1.0,-0.0,-0.3357445306986591,-0.0,-4.382057163020466,-3.103652081863091,0.0
2019-05-10,1.0,-0.0,-0.3327175156153779,-0.0,-4.38479809976247,-3.0798803554147973,0.0
2019-05-13,1.0,-0.0,-0.32943658257888725,-0.0,-4.37874659400545,-3.0814801793091324,0.0
2019-05-14,1.0,-0.0,-0.14756336946317317,-0.0,-4.365195869249808,-3.021848596057011,0.0
2019-05-15,1.0,-0.0,-0.15253796095444683,-0.0,-4.500043383947939,-3.0242082429501083,0.0
2019-05-16,1.0,-0.0,-0.16295458500087,-0.0,-4.502436053593179,-3.034800765616844,0.0
2019-05-17,1.0,-0.0,-0.13322325540975058,-0.0,-4.462327279047536,-3.094811853654297,0.0
2019-05-20,1.0,-0.0,-0.10757144090477425,-0.0,-4.44375377708711,-3.082016748683415,0.0
2019-05-21,1.0,-0.0,-0.1055637276109717,-0.0,-4.453145279916933,-3.0939690231028814,0.0
2019-05-22,1.0,-0.0,-0.0709152307559096,-0.0,-4.4955407394579625,-3.0922157762576847,0.0
2019-05-23,1.0,-0.0,-0.06784788245462402,-0.0,-4.480207433016422,-3.094987035436474,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-4.462826867202188,-3.0827209024098448,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-4.468343600273784,-3.0874401095140316,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-4.442415017757484,-3.013529511246406,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-4.590897178299991,-3.1450161614396785,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-4.585951779963443,-3.118025937853599,0.0
2019-06-03,1.0,-0.0,-0.024799286351471897,-0.0,-4.8350579839429075,-3.060838537020517,0.0
2019-06-04,1.0,-0.0,-0.006244343891402715,-0.0,-4.859638009049774,-3.183891402714932,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-5.016895838950301,-2.970252538869417,0.0
2019-06-06,1.0,-0.0,-0.0009849570200573066,-0.0,-4.965616045845272,-2.987553724928367,0.0
2019-06-07,1.0,-0.0,-0.057863766048502144,-0.0,-4.895328102710414,-2.9626426533523538,0.0
2019-06-10,1.0,-0.0,-0.06765765765765766,-0.0,-4.90981981981982,-3.031531531531532,0.0
2019-06-11,1.0,-0.0,-0.054228112749673325,-0.0,-5.160724285980959,-3.1185364943065146,0.0
2019-06-12,1.0,-0.0,-0.0595649332461955,-0.0,-5.160022406871441,-3.1165157314909906,0.0
2019-06-13,1.0,-0.0,-0.15296997081803634,-0.0,-5.182340205215099,-3.07813235432552,0.0
2019-06-14,1.0,-0.0,-0.13777235161532683,-0.0,-5.210368144252441,-3.0432006010518404,0.0
2019-06-17,1.0,-0.0,-0.13052848575712145,-0.0,-5.20174287856072,-3.0381371814092955,0.0
2019-06-18,1.0,-0.0,-0.13896432250210694,-0.0,-5.189811780129226,-3.0354902144395544,0.0
2019-06-19,1.0,-0.0,-0.10023910244620195,-0.0,-5.131782232848997,-2.964226595549016,0.0
2019-06-20,1.0,-0.0,-0.12845379688929554,-0.0,-5.0749313815187564,-2.9457456541628546,0.0
2019-06-21,1.0,-0.0,-0.15127345237016224,-0.0,-4.997462158977613,-2.9149823257500227,0.0
2019-06-24,1.0,-0.0,-0.10029604377859515,-0.0,-4.903202655422985,-2.9675248945904724,0.0
2019-06-25,1.0,-0.0,-0.0186864523220665,-0.0,-5.082715031602088,-3.0586241641476595,0.0
2019-06-26,1.0,-0.0,-0.00457331016189518,-0.0,-4.9931400347571575,-3.1489069788713073,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-5.048214942951785,-3.15311004784689,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-5.097664543524417,-3.133388719652913,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-5.084884040700339,-3.0818590154917955,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-5.18106032221806,-3.185743724241289,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-5.233352197698547,-3.198830409356725,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-5.1978042601107255,-3.185699540208314,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-5.210159924741298,-3.1971777986829726,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-5.217624882186617,-3.2074458058435438,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-5.236125506454349,-3.186280976161312,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-5.267730663896496,-3.176031731041647,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-5.291773170500805,-3.1752343084351033,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-5.319080503263646,-3.140762463343109,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-5.325792711784193,-3.1394226218646475,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-5.326580840590685,-3.1395304808784554,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-5.469117930901371,-3.1815286624203822,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0166988416988417,-5.45,-3.185714285714286,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-5.433993239980686,-3.22317720907774,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-5.4243563783627415,-3.2179153408543058,0.0
2019-07-24,1.0,-0.0,-0.0,-0.03682527376683787,-5.45450140517492,-3.1995348386471556,0.0
2019-07-25,1.0,-0.0,-0.0,-0.04276126558005753,-5.420709491850431,-3.1242569511025886,0.0
2019-07-26,1.0,-0.0,-0.0,-0.04021780664883455,-5.405808177302255,-3.1068972105464274,0.0
2019-07-29,1.0,-0.0,-0.0,-0.043295421963108094,-5.379623434961292,-3.134473860269521,0.0
2019-07-30,1.0,-0.0,-0.0,-0.03881560216380374,-5.340799088924742,-3.110752586125083,0.0
2019-07-31,1.0,-0.0,-0.0,-0.044819503047351154,-5.251383028598219,-3.080262541022035,0.0
2019-08-01,1.0,-0.0,-0.0,-0.014685508451094486,-5.1982081832455895,-3.0231827837812872,0.0
2019-08-02,1.0,-0.0,-0.0,-0.10733538698498267,-5.406911821332306,-3.1122448979591835,0.0
2019-08-05,1.0,-0.0,-0.0,-0.08745937679220034,-5.382718409481934,-3.088224048939017,0.0
2019-08-06,1.0,-0.0,-0.0,-0.058360529852178926,-5.364369360721828,-3.1761374544058363,0.0
2019-08-07,1.0,-0.0,-0.0,-0.007176581680830974,-5.25967894239849,-3.1759206798866857,0.0
2019-08-08,1.0,-0.0,-0.0,-0.07248430856448673,-5.627252480259162,-3.423769993925896,0.0
2019-08-09,1.0,-0.0,-0.0,-0.028916396103896107,-5.607853084415585,-3.509334415584416,0.0
2019-08-12,1.0,-0.0,-0.0,-0.038592281543691265,-5.550989802039592,-3.4084183163367325,0.0
2019-08-13,1.0,-0.0,-0.0,-0.00392235743739314,-5.629990948405913,-3.423413456703208,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-5.5764,-3.4236,0.0
2019-08-15,1.0,-0.0,-0.0,-0.09593239227340268,-5.171341010401188,-3.0195022288261515,0.0
2019-08-16,1.0,-0.0,-0.0,-0.11300121506682867,-5.205439760725302,-3.028320403776054,0.0
2019-08-19,1.0,-0.0,-0.0,-0.13212927756653992,-5.361121673003802,-3.0124524714828897,0.0
2019-08-20,1.0,-0.0,-0.0,-0.164142884876723,-5.501358959425354,-3.0413511939429236,0.0
2019-08-21,1.0,-0.0,-0.0,-0.18341608738828202,-5.664150943396226,-3.08291956305859,0.0
2019-08-22,1.0,-0.0,-0.0,-0.15795294590790265,-5.767745827468328,-3.12859440981299,0.0
2019-08-23,1.0,-0.0,-0.0,-0.16198747727731772,-5.802464148656837,-3.1344172894364775,0.0
2019-08-26,1.0,-0.0,-0.0,-0.1632837620578778,-5.849979903536978,-3.034867363344052,0.0
2019-08-27,1.0,-0.0,-0.0,-0.14554178328668532,-5.810675729708117,-3.0397840863654535,0.0
2019-08-28,1.0,-0.0,-0.0,-0.20742874781356108,-6.0305586994546765,-3.0511369482457047,0.0
2019-08-29,1.0,-0.0,-0.0,-0.23916632274040445,-6.068613289310771,-3.0101114321089555,0.0
2019-08-30,1.0,-0.0,-0.0,-0.26313585932593675,-6.207138371362779,-2.99644128113879,0.0
2019-09-03,1.0,-0.0,-0.0,-0.3175464218652201,-6.1462549551429175,-2.9681827665345297,0.0
2019-09-04,1.0,-0.0,-0.0,-0.33617286515686684,-6.102223145647206,-2.9502389362144195,0.0
2019-09-05,1.0,-0.0,-0.0,-0.3294632854669518,-6.021488949994908,-2.833384255015786,0.0
2019-09-06,1.0,-0.0,-0.0,-0.41673773987206825,-6.420895522388061,-2.823347547974414,0.0
2019-09-09,1.0,-0.0,-0.0,-0.434115230785861,-6.525672900227002,-2.8498540698302888,0.0
2019-09-10,1.0,-0.0,-0.0,-0.5189096002585928,-6.522357504579247,-2.733433897209353,0.0
2019-09-11,1.0,-0.0,-0.0,-0.584899546338302,-6.539317347159214,-2.6771440915964573,0.0
2019-09-12,1.0,-0.0,-0.0,-0.6021980390044176,-6.524512444779657,-2.6479905182631183,0.0
2019-09-13,1.0,-0.0,-0.0,-0.569324367595261,-6.460241221048138,-2.643825381577543,0.0
2019-09-16,1.0,-0.0,-0.0,-0.5586908633168992,-6.351725584810658,-2.579565719081087,0.0
2019-09-17,1.0,-0.0,-0.0,-0.5562704356080582,-6.40744647189115,-2.583799177301972,0.0
2019-09-18,1.0,-0.0,-0.0,-0.58426613662517,-6.340307563552673,-2.536667015378178,0.0
2019-09-19,1.0,-0.0,-0.0,-0.5860909759428512,-6.356339951675597,-2.562874251497006,0.0
2019-09-20,1.0,-0.0,-0.0,-0.691734128674904,-6.3628035790370685,-2.5974648487430763,0.0
2019-09-23,1.0,-0.0,-0.0,-0.7170075349838536,-6.3998923573735205,-2.647362755651238,0.0
2019-09-24,1.0,-0.0,-0.0,-0.7508828250401284,-6.3294810058855,-2.6204387372926696,0.0
2019-09-25,1.0,-0.0,-0.0,-0.7590322230660734,-6.491808614516654,-2.5987848540739935,0.0
2019-09-26,1.0,-0.0,-0.0,-1.2004878615402486,-6.965849692182599,-2.449529562086189,0.0
2019-09-27,1.0,-0.0,-0.0,-1.069678824169842,-6.503864997278171,-2.31377245508982,0.0
