Date,IWF,IWM,MTUM,SOHU,SPY,VLUE,VXX
2018-11-27,-0.8602267771478412,-1.8374763773804332,-0.0,1.0,-1.9925861317051896,-1.5782817269952027,0.0
2018-11-28,-0.8623246347314095,-1.8318674129534056,-0.0,1.0,-1.9948389910590973,-1.5800683288507669,0.0
2018-11-29,-0.7793959394504628,-1.8031422627161204,-0.0,1.0,-1.9921802137886506,-1.599397374273621,0.0
2018-11-30,-0.7780967417826898,-1.8041481268838813,-0.0,1.0,-1.9935409789005314,-1.6009042629539256,0.0
2018-12-03,-0.7757706093189963,-1.802652329749104,-0.0,1.0,-1.9913978494623654,-1.598637992831541,0.0
2018-12-04,-0.7646471133947048,-1.7996146435452793,-0.0,1.0,-1.9818739741668452,-1.5900949118675514,0.0
2018-12-06,-0.7470669427191167,-1.636438923395445,-0.0,1.0,-1.9961352657004832,-1.5217391304347827,0.0
2018-12-07,-0.7636753912200527,-1.6413931588422657,-0.0,1.0,-2.0031159119235564,-1.5161334995153026,0.0
2018-12-10,-0.6869420801328627,-1.6879108712199848,-0.0,1.0,-2.046294374091758,-1.4987890111410975,0.0
2018-12-11,-0.6722881532375599,-1.6998403775418143,-0.0,1.0,-2.0480255395933096,-1.5199528072732322,0.0
2018-12-12,-0.6748351266921208,-1.6998264491496007,-0.0,1.0,-2.0490107601527243,-1.5183616799722317,0.0
2018-12-13,-0.6770847835166365,-1.707921481275233,-0.0,1.0,-2.0509536405401643,-1.5249199498816648,0.0
2018-12-14,-0.6793069858057333,-1.7043556916225997,-0.0,1.0,-2.050166991372113,-1.5241441692179238,0.0
2018-12-17,-0.6388254034212896,-1.7037190941200915,-0.0,1.0,-2.023201052704481,-1.5599418242260545,0.0
2018-12-18,-0.6183796359655126,-1.6735322293690982,-0.0,1.0,-2.004037224579171,-1.5468044341042837,0.0
2018-12-19,-0.6065866209262436,-1.682744425385935,-0.0,1.0,-2.016466552315609,-1.5552658662092624,0.0
2018-12-20,-0.6048266485384092,-1.6530931339225017,-0.0,1.0,-2.0046906866077494,-1.5354860639021073,0.0
2018-12-21,-0.594023175442163,-1.662600799620519,-0.0,1.0,-2.0233787355153487,-1.4963746018838515,0.0
2018-12-24,-0.5642536663764817,-1.6213085113506998,-0.0,1.0,-2.005022433536463,-1.5060604031339986,0.0
2018-12-26,-0.5661019210245465,-1.6652881536819637,-0.0,1.0,-1.9577774813233724,-1.4810565635005335,0.0
2018-12-27,-0.4395478790957582,-1.5866776733553467,-0.0,1.0,-1.812293624587249,-1.5114935229870459,0.0
2018-12-28,-0.432051770079939,-1.5942139322421012,-0.0,1.0,-1.8111280294378884,-1.506978809795711,0.0
2018-12-31,-0.43236898870701684,-1.5945311508691788,-0.0,1.0,-1.8106839233599794,-1.5067884786194643,0.0
2019-01-02,-0.41863139735480154,-1.611718101079803,-0.0,1.0,-1.8249313142930161,-1.53408727876813,0.0
2019-01-03,-0.4195732720071547,-1.6110898172990926,-0.0,1.0,-1.824709339465951,-1.532771176696052,0.0
2019-01-04,-0.38691494078155675,-1.610804990816391,-0.0,1.0,-1.8054341630248907,-1.5303692444106658,0.0
2019-01-07,-0.3577390450472567,-1.537191604271511,-0.0,1.0,-1.7707745182275685,-1.4715232600957409,0.0
2019-01-08,-0.3602644142489901,-1.5236259028032808,-0.0,1.0,-1.7715142612314851,-1.4652956298200515,0.0
2019-01-09,-0.3567547768756486,-1.5063793419205176,-0.0,1.0,-1.7693669495146815,-1.4721323484524753,0.0
2019-01-10,-0.35789216882166386,-1.5026225908758235,-0.0,1.0,-1.7692120029275433,-1.4693827762868992,0.0
2019-01-11,-0.3567061988018095,-1.4949260300770266,-0.0,1.0,-1.778151363247341,-1.4834331825406528,0.0
2019-01-14,-0.3676607101415641,-1.4068809468554189,-0.0,1.0,-1.6540380598746809,-1.3732304478997446,0.0
2019-01-15,-0.3612273361227336,-1.400743840074384,-0.0,1.0,-1.652835890283589,-1.3965016271501627,0.0
2019-01-16,-0.34625877982237185,-1.4036106112497821,-0.0,1.0,-1.6450339583212397,-1.4099959366111336,0.0
2019-01-17,-0.34178392836376326,-1.412547970694267,-0.0,1.0,-1.6479241772299105,-1.412373531806024,0.0
2019-01-18,-0.34664396030301253,-1.405895824769511,-0.0,1.0,-1.6577015679135592,-1.4621527981678313,0.0
2019-01-22,-0.0,-1.5117312916769574,-0.0,1.0,-2.117312916769573,-1.5453198320572983,0.0
2019-01-23,-0.0,-1.4589482822770683,-0.0,1.0,-2.1423787672082355,-1.5998387696887015,0.0
2019-01-24,-0.0,-1.4677060133630289,-0.0,1.0,-2.1171121009651075,-1.601769364018807,0.0
2019-01-25,-0.0,-1.3715572715572715,-0.0,1.0,-2.3572072072072072,-1.7062419562419562,0.0
2019-01-28,-0.0,-1.3457148384600501,-0.0,1.0,-2.397755852195782,-1.7052298961759205,0.0
2019-01-29,-0.0,-1.3096807548145277,-0.0,1.0,-2.4071991728059974,-1.745508595062686,0.0
2019-01-30,-0.0,-1.3074129320967638,-0.0,1.0,-2.4140346325961475,-1.76399247681432,0.0
2019-01-31,-0.0,-1.3515420805018294,-0.0,1.0,-2.3186748562467328,-1.864022477783586,0.0
2019-02-01,-0.0,-1.3503993714809481,-0.0,1.0,-2.340054995417049,-1.8566190912662042,0.0
2019-02-04,-0.0,-1.3557029351894412,-0.0,1.0,-2.336594654934664,-1.8741217414144067,0.0
2019-02-05,-0.0,-1.3650574712643677,-0.0,1.0,-2.3251231527093594,-1.8780295566502465,0.0
2019-02-06,-0.0,-1.361629434954008,-0.0,1.0,-2.3226018396846255,-1.886070959264126,0.0
2019-02-07,-0.0,-1.3578186596583444,-0.0,1.0,-2.3209592641261496,-1.8915900131406043,0.0
2019-02-08,-0.0,-1.334674759203061,-0.0,1.0,-2.339490697981264,-1.9230109513128384,0.0
2019-02-11,-0.0,-1.321272365805169,-0.0,1.0,-2.3652087475149104,-1.9404241219350564,0.0
2019-02-12,-0.0,-1.331560047878707,-0.0,1.0,-2.38296315999468,-1.9352972469743317,0.0
2019-02-13,-0.0,-1.3654920212765957,-0.0,1.0,-2.370212765957447,-1.9132313829787233,0.0
2019-02-14,-0.0,-1.3144116468545477,-0.0,1.0,-2.431414451716308,-1.9324161880593027,0.0
2019-02-15,-0.0,-1.291227836288495,-0.0,1.0,-2.436808425543261,-1.9378082922277033,0.0
2019-02-19,-0.0,-1.2555164478137266,-0.0,1.0,-2.535738459455801,-1.9773927169351564,0.0
2019-02-20,-0.0,-1.2501353546291283,-0.0,1.0,-2.5369518137520304,-1.9806442880346506,0.0
2019-02-21,-0.0,-1.2392658810781525,-0.0,1.0,-2.544765000677231,-1.9883516185832317,0.0
2019-02-22,-0.0,-1.23400365630713,-0.0,1.0,-2.557315999729163,-1.979619473220936,0.0
2019-02-25,-0.0,-1.241947616768105,-0.0,1.0,-2.5986459686794774,-1.9979484373931475,0.0
2019-02-26,-0.0,-1.2433153251726732,-0.0,1.0,-2.5966627914928537,-1.9985639061752036,0.0
2019-02-27,-0.0,-1.2580711494961958,-0.0,1.0,-2.6085406813352527,-1.987867571457948,0.0
2019-02-28,-0.0,-1.2657193849533224,-0.0,1.0,-2.614222954420648,-1.9843492586490938,0.0
2019-03-01,-0.0,-1.2674673987645848,-0.0,1.0,-2.6151681537405627,-1.9807137954701444,0.0
2019-03-04,-0.0,-1.25728388290944,-0.0,1.0,-2.587577980393501,-2.010625899773771,0.0
2019-03-05,-0.0,-1.2383772987120323,-0.0,1.0,-2.6302086920586816,-2.0189406983952063,0.0
2019-03-06,-0.0,-1.2343728343728342,-0.0,1.0,-2.6745668745668745,-2.021067221067221,0.0
2019-03-07,-0.0,-1.1732125570460517,-0.0,1.0,-2.7393859770432862,-2.002074401880791,0.0
2019-03-08,-0.0,-1.1600768027307637,-0.0,1.0,-2.889276063148912,-2.062011093727777,0.0
2019-03-11,-0.0,-1.157534739722082,-0.0,1.0,-2.890704874361005,-2.151630786953704,0.0
2019-03-12,-0.0,-1.0402582329899899,-0.0,1.0,-2.933265631800377,-2.280211809081677,0.0
2019-03-13,-0.0,-1.089442815249267,-0.0,1.0,-2.950953079178886,-2.290909090909091,0.0
2019-03-14,-0.0,-1.104892566782811,-0.0,1.0,-2.887775842044135,-2.266405342624855,0.0
2019-03-15,-0.0,-1.092565490999561,-0.0,1.0,-2.925362212790868,-2.2995755890531244,0.0
2019-03-18,-0.0,-1.1094989636194696,-0.0,1.0,-2.81323708098063,-2.2247158887856475,0.0
2019-03-19,-0.0,-1.1090450450450449,-0.0,1.0,-2.8334414414414413,-2.2647207207207205,0.0
2019-03-20,-0.0,-1.116987411373173,-0.0,1.0,-2.8388800463029953,-2.2789755462306465,0.0
2019-03-21,-0.0,-1.1193749095644623,-0.0,1.0,-2.860150484734481,-2.2553176096078715,0.0
2019-03-22,-0.0,-1.1213975086607206,-0.0,1.0,-2.9922606324168934,-2.25716812854721,0.0
2019-03-25,-0.0,-0.962362478286045,-0.0,1.0,-3.0312680949623623,-2.2443543717429066,0.0
2019-03-26,-0.0,-1.0201317715959004,-0.0,1.0,-3.0395314787701317,-2.260980966325037,0.0
2019-03-27,-0.0,-0.9844608956974273,-0.0,1.0,-3.0770358425566227,-2.2682694422047938,0.0
2019-03-28,-0.0,-0.9709634843818742,-0.0,1.0,-3.065918756415897,-2.2954978735885025,0.0
2019-03-29,-0.0,-0.9443872296601441,-0.0,1.0,-3.0858466970722374,-2.326026188024128,0.0
2019-04-01,-0.0,-0.9505263932857247,-0.0,1.0,-3.0791430464551275,-2.3324007951115364,0.0
2019-04-02,-0.0,-0.9762515575753133,-0.0,1.0,-3.098731950450781,-2.2547826724327495,0.0
2019-04-03,-0.0,-0.9759601289944297,-0.0,1.0,-3.1018029903254174,-2.251392553503371,0.0
2019-04-04,-0.0,-0.9739468662850433,-0.0,1.0,-3.0857184793776606,-2.2792455599589023,0.0
2019-04-05,-0.0,-0.9580538149649834,-0.0,1.0,-3.122005160339108,-2.291854036122374,0.0
2019-04-08,-0.0,-0.9219483992194839,-0.0,1.0,-3.0468309604683097,-2.2582929825829297,0.0
2019-04-09,-0.0,-0.9031134334857391,-0.0,1.0,-3.1058131939908558,-2.248494085202119,0.0
2019-04-10,-0.0,-0.8122802081868055,-0.0,1.0,-2.991208327472218,-2.2297791531861018,0.0
2019-04-11,-0.0,-0.7849643007139858,-0.0,1.0,-2.9820103597928043,-2.2328853422931543,0.0
2019-04-12,-0.0,-0.7897568474007827,-0.0,1.0,-2.9700251537171605,-2.227361654555618,0.0
2019-04-15,-0.0,-0.7894773230088497,-0.0,1.0,-2.9128180309734515,-2.2113523230088497,0.0
2019-04-16,-0.0,-0.7757286918082608,-0.0,1.0,-2.903301560989087,-2.2280701754385963,0.0
2019-04-17,-0.0,-0.7142857142857143,-0.0,1.0,-2.9656977545116407,-2.208017633282821,0.0
2019-04-18,-0.0,-0.7043292430718323,-0.0,1.0,-2.9551220184751137,-2.234247897421757,0.0
2019-04-22,-0.0,-0.7068440011083403,-0.0,1.0,-2.969659185369909,-2.250623441396509,0.0
2019-04-23,-0.0,-0.6877637130801688,-0.0,1.0,-2.9768278342671373,-2.252472850522238,0.0
2019-04-24,-0.0,-0.6561788449596357,-0.0,1.0,-2.9768163941213,-2.2668874629131306,0.0
2019-04-25,-0.0,-0.643073325079103,-0.0,1.0,-2.988168936579997,-2.2473517677809878,0.0
2019-04-26,-0.0,-0.6444383335624914,-0.0,1.0,-2.9876254640450983,-2.2426783995600164,0.0
2019-04-29,-0.0,-0.6326194398682043,-0.0,1.0,-2.983045030203185,-2.248695771554091,0.0
2019-04-30,-0.0,-0.8945616821723017,-0.0,1.0,-3.162241887905605,-2.5069208078057637,0.0
2019-05-01,-0.0,-0.8676193467336684,-0.0,1.0,-3.315797738693467,-2.668263190954774,0.0
2019-05-02,-0.0,-0.8709702721782101,-0.0,1.0,-3.287316652286454,-2.6854655267079774,0.0
2019-05-03,-0.0,-0.860655093865368,-0.0,1.0,-3.300290629172885,-2.693818238944309,0.0
2019-05-06,-0.0,-0.8085656122768556,-0.0,1.0,-3.311775759473849,-2.709285937989352,0.0
2019-05-07,-0.0,-0.7913488006291781,-0.0,1.0,-3.3386551317341717,-2.734722768383798,0.0
2019-05-08,-0.0,-0.8000777907429016,-0.0,1.0,-3.2697782963827304,-2.7092182030338394,0.0
2019-05-09,-0.0,-0.7955848179705655,-0.0,1.0,-3.2487219209914797,-2.7016266460108445,0.0
2019-05-10,-0.0,-0.8050128434654005,-0.0,1.0,-3.276017747334008,-2.7028878337355025,0.0
2019-05-13,-0.0,-0.8025937718412673,-0.0,1.0,-3.2567368175817353,-2.7064533664673447,0.0
2019-05-14,-0.0,-0.670776535457191,-0.09641599019758003,1.0,-3.2247664267115947,-2.666181651095114,0.0
2019-05-15,-0.0,-0.6797585390081761,-0.12241155344998855,1.0,-3.228547413463743,-2.6104531214182014,0.0
2019-05-16,-0.0,-0.6846124474990454,-0.13822069492172584,1.0,-3.2089347079037798,-2.604810996563574,0.0
2019-05-17,-0.0,-0.6956521739130435,-0.13027977989614817,1.0,-3.217391304347826,-2.706812369216461,0.0
2019-05-20,-0.0,-0.7154103983163147,-0.11177800296203914,1.0,-3.244913867020033,-2.722737547743394,0.0
2019-05-21,-0.0,-0.7060795011691349,-0.10163678877630553,1.0,-3.2612626656274357,-2.725253312548714,0.0
2019-05-22,-0.0,-0.6702635077019313,-0.14481194776761278,1.0,-3.2803972163578075,-2.7237469700523884,0.0
2019-05-23,-0.0,-0.6557594689574385,-0.17243264349863335,1.0,-3.2901991409605627,-2.6911362748926204,0.0
2019-05-24,-0.0,-0.5969790859798606,-0.1992254066615027,1.0,-3.2694035631293574,-2.680325329202169,0.0
2019-05-28,-0.0,-0.5668869024485037,-0.21173727166731443,1.0,-3.2931208705790906,-2.701282549553051,0.0
2019-05-29,-0.0,-0.5791921854407318,-0.21567563377005972,1.0,-3.295371734242965,-2.6622994030545004,0.0
2019-05-30,-0.0,-0.5697257712683079,-0.20909940791523837,1.0,-3.3151293237768775,-2.6965565596759116,0.0
2019-05-31,-0.0,-0.556516320012464,-0.22092389187504866,1.0,-3.317441769883929,-2.6951780010905972,0.0
2019-06-03,-0.0,-0.5492283950617284,-0.24899691358024692,1.0,-3.2920524691358026,-2.6257716049382718,0.0
2019-06-04,-0.0,-0.5333538983573687,-0.2412277319349117,1.0,-3.2945939693067015,-2.6426312948253257,0.0
2019-06-05,-0.0,-0.5046856106408707,-0.2788694074969771,1.0,-3.2605804111245464,-2.5132255139056836,0.0
2019-06-06,-0.0,-0.5527661198016025,-0.20366272415108735,1.0,-3.2655475009538346,-2.608622663105685,0.0
2019-06-07,-0.0,-0.6027365846200887,-0.2069255465525149,1.0,-3.2369668246445498,-2.5975386026601437,0.0
2019-06-10,-0.0,-0.605718642775448,-0.2069386199008769,1.0,-3.21646969119329,-2.5957300800609993,0.0
2019-06-11,-0.0,-0.6000306960325377,-0.21479548768321693,1.0,-3.2441869388381552,-2.6149950118947123,0.0
2019-06-12,-0.0,-0.6038068923171388,-0.21766827845575257,1.0,-3.2413846035766367,-2.612326348913961,0.0
2019-06-13,-0.0,-0.6173038538308,-0.23314908644249965,1.0,-3.2222478120681717,-2.604176262858898,0.0
2019-06-14,-0.0,-0.6060095048290665,-0.256707036639583,1.0,-3.2228269201287754,-2.579564617507282,0.0
2019-06-17,-0.0,-0.6086956521739131,-0.25626869105129974,1.0,-3.222222222222222,-2.5809370447051605,0.0
2019-06-18,-0.0,-0.6347010911326264,-0.25119102504994617,1.0,-3.22629475948978,-2.5719225449515903,0.0
2019-06-19,-0.0,-0.5985317733425098,-0.287527720425174,1.0,-3.211516402844689,-2.54943794448268,0.0
2019-06-20,-0.0,-0.6213044803413593,-0.25586711368485215,1.0,-3.1986437061871382,-2.5438128619323375,0.0
2019-06-21,-0.0,-0.6332749295345471,-0.2568751428353775,1.0,-3.1831339986287803,-2.5446027272034737,0.0
2019-06-24,-0.0,-0.6057369545315837,-0.2699877937137626,1.0,-3.1640219713152273,-2.589258468111077,0.0
2019-06-25,-0.0,-0.5495385554114866,-0.2824345969033636,1.0,-3.192433834185035,-2.602776294714362,0.0
2019-06-26,-0.0,-0.5416825857721403,-0.2662183846565294,1.0,-3.185909681363185,-2.647359975548254,0.0
2019-06-27,-0.0,-0.535432467631962,-0.26882708955795603,1.0,-3.18670037539263,-2.6701907607446564,0.0
2019-06-28,-0.0,-0.4874656068480587,-0.27675022928767956,1.0,-3.209798226841944,-2.6689085906450627,0.0
2019-07-01,-0.0,-0.46649858659943466,-0.29024371609748645,1.0,-3.2356940942776378,-2.6474902589961036,0.0
2019-07-02,-0.0,-0.46940332672058593,-0.28170303677704867,1.0,-3.2323363345032807,-2.6467266900656186,0.0
2019-07-03,-0.0,-0.4792444207479626,-0.27473531875999696,1.0,-3.214867849798157,-2.6478025744535,0.0
2019-07-05,-0.0,-0.49185072353389186,-0.26031987814166035,1.0,-3.207768469154608,-2.6561309977151564,0.0
2019-07-08,-0.0,-0.4964209564422784,-0.2539597928723728,1.0,-3.2047669814194335,-2.6596862625647275,0.0
2019-07-09,-0.0,-0.4920441568328893,-0.24826798629615532,1.0,-3.2095165588123336,-2.6634183479253903,0.0
2019-07-10,-0.0,-0.46895973154362425,-0.24679682733374012,1.0,-3.2415344722391706,-2.6692342892007326,0.0
2019-07-11,-0.0,-0.4720359646449253,-0.24504724169460532,1.0,-3.2349131362389514,-2.6675556232855837,0.0
2019-07-12,-0.0,-0.4970760233918128,-0.2346776030986557,1.0,-3.198678514467988,-2.664388243335612,0.0
2019-07-15,-0.0,-0.5201520912547528,-0.2653231939163498,1.0,-3.199163498098859,-2.619847908745247,0.0
2019-07-16,-0.0,-0.478193945613135,-0.11427105475335336,1.0,-3.094920472036942,-2.642307410393608,0.0
2019-07-17,-0.0,-0.5207212447288062,-0.09022829722262614,1.0,-3.058673840337357,-2.6009160971353786,0.0
2019-07-18,-0.0,-0.5183626070547248,-0.09072434315575555,1.0,-3.0579910001451585,-2.59079692263028,0.0
2019-07-19,-0.0,-0.5273932682500364,-0.09660498324347953,1.0,-3.074457234445578,-2.586988197581233,0.0
2019-07-22,-0.0,-0.5015660281156676,-0.08201617015077572,1.0,-3.0815063005317214,-2.6186903634642,0.0
2019-07-23,-0.0,-0.5123066869962971,-0.08262542655921006,1.0,-3.0648369999273943,-2.6008131852174543,0.0
2019-07-24,-0.0,-0.5092780516091621,-0.09270803131342417,1.0,-3.0584227312264423,-2.588069005508843,0.0
2019-07-25,-0.0,-0.4653823870220162,-0.11768539976825029,1.0,-3.0911790266512162,-2.5679316338354576,0.0
2019-07-26,-0.0,-0.44072332730560576,-0.11898734177215188,1.0,-3.1006148282097645,-2.5728752260397827,0.0
2019-07-29,-0.0,-0.4176683562635771,-0.1325126719768284,1.0,-3.0889934829833456,-2.6019551049963794,0.0
2019-07-30,-0.0,-0.42138045918736877,-0.1396393133917578,1.0,-3.078728181357283,-2.6028825957847466,0.0
2019-07-31,-0.0,-0.42530819434372735,-0.14082668600435097,1.0,-3.077447425670776,-2.6081218274111673,0.0
2019-08-01,-0.0,-0.4404710613241419,-0.10670687921872757,1.0,-3.0588108573890564,-2.5748958782134137,0.0
2019-08-02,-0.0,-0.41395415678666386,-0.15563699073076095,1.0,-3.0604296903068193,-2.5554357979449596,0.0
2019-08-05,-0.0,-0.4048524872586319,-0.13114636422367384,1.0,-3.0763764266743236,-2.565860311535425,0.0
2019-08-06,-0.08343934745191948,-0.7910648806405747,-0.5986679637805882,1.0,-2.6175260046396764,-2.392726184240066,0.0
2019-08-07,-0.0628926114268621,-0.8312892611426861,-0.5688752617409512,1.0,-2.6032007179180376,-2.412129823511816,0.0
2019-08-08,-0.08411719352351579,-0.8466461063993832,-0.6058596761757902,1.0,-2.695373939861218,-2.4780262143407863,0.0
2019-08-09,-0.06315950451139317,-0.8158739868481419,-0.5935922923994494,1.0,-2.6756384768313195,-2.4981648570117754,0.0
2019-08-12,-0.05703596243414522,-0.8046117431472857,-0.6089180728411087,1.0,-2.6818355348553102,-2.4829350232877756,0.0
2019-08-13,-0.05137195121951219,-0.792530487804878,-0.6022865853658537,1.0,-2.6893292682926826,-2.486432926829268,0.0
2019-08-14,-0.039278618370777924,-0.7848081919608741,-0.5988843038361608,1.0,-2.7135870395842887,-2.5051199755463855,0.0
2019-08-15,-0.03887931680275676,-0.7996853696906135,-0.6067121132669114,1.0,-2.6663420480934903,-2.3795789946812493,0.0
2019-08-16,-0.04608467590857999,-0.7976020981641064,-0.6124391157736979,1.0,-2.666766579243162,-2.37047583364556,0.0
2019-08-19,-0.05357806346139556,-0.7556661960318051,-0.6064501746303039,1.0,-2.6637437764732113,-2.3515642416586164,0.0
2019-08-20,-0.046139081647718884,-0.7447955115901372,-0.6153846153846154,1.0,-2.6446921600472466,-2.3312416949653034,0.0
2019-08-21,-0.05169235307130742,-0.7483961359781727,-0.6218567952215913,1.0,-2.6376373423788806,-2.3145785709018507,0.0
2019-08-22,-0.04572402549281162,-0.7615977471468801,-0.6230917444790277,1.0,-2.662220246035275,-2.318067289165555,0.0
2019-08-23,-0.04628808044957113,-0.7519225081336883,-0.6237060041407867,1.0,-2.6538006506950604,-2.3186187518485655,0.0
2019-08-26,-0.04152072387624051,-0.7017659077641565,-0.618213660245184,1.0,-2.6520723876240515,-2.2836398131932283,0.0
2019-08-27,-0.03941787333625859,-0.6963580517770952,-0.6115986543805763,1.0,-2.658549071230072,-2.307152259763054,0.0
2019-08-28,-0.045888961844313125,-0.6815495732107683,-0.6178594878529219,1.0,-2.6584227037280224,-2.2918946523674033,0.0
2019-08-29,-0.057323912885133665,-0.6692402942676088,-0.621822419695535,1.0,-2.6559108456551828,-2.2795542282759125,0.0
2019-08-30,-0.054999274415904804,-0.6499056740676245,-0.6307502539544333,1.0,-2.6574517486576696,-2.2628065592802207,0.0
2019-09-03,-0.052692867540029116,-0.6486899563318778,-0.6345705967976711,1.0,-2.656113537117904,-2.285953420669578,0.0
2019-09-04,-0.040825221560366116,-0.6303210809240156,-0.6521139038210083,1.0,-2.6516054046200783,-2.2894813308150517,0.0
