Date,BDJ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.14227144780320647,-0.18239301595072002,-0.04923917921103089,-0.36241994043976666,-0.3034104352792396,0.0
2018-11-20,1.0,-0.13290508812229382,-0.18008659768666274,-0.03933486471652471,-0.36755229402557277,-0.3129510296180351,0.0
2018-11-21,1.0,-0.13276166149729368,-0.17784670275091732,-0.0398953962172353,-0.36737010683370835,-0.3093109529891139,0.0
2018-11-23,1.0,-0.13296685463913344,-0.179966732930342,-0.0392510852367236,-0.36689115177086296,-0.30938374781938416,0.0
2018-11-26,1.0,-0.13287904599659284,-0.1823436359211487,-0.03859414293826559,-0.36594467429220406,-0.3083069684432546,0.0
2018-11-27,1.0,-0.13230438921634158,-0.18241477790605823,-0.037187822810961904,-0.36576127686293575,-0.30781227846306536,0.0
2018-11-28,1.0,-0.1325528165447953,-0.18106504081508637,-0.03763495310822581,-0.3662014624561972,-0.30810832708784863,0.0
2018-11-29,1.0,-0.12916969550117113,-0.17952911719570308,-0.034811404571520876,-0.3662466682820451,-0.30946611743800984,0.0
2018-11-30,1.0,-0.1292120086410531,-0.17946336637661264,-0.03458440168783186,-0.36651793826088713,-0.30915992005006965,0.0
2018-12-03,1.0,-0.12939084037349932,-0.17943328347952625,-0.03617769513723271,-0.3666073810582481,-0.3094910869477343,0.0
2018-12-04,1.0,-0.12596582541507798,-0.180253787649539,-0.03756379995561742,-0.364966006980169,-0.30864048094575236,0.0
2018-12-06,1.0,-0.11940476901930316,-0.16111874738540605,-0.04830773521384888,-0.36307496165262254,-0.3001852626546345,0.0
2018-12-07,1.0,-0.11515236343277614,-0.16516036151323685,-0.042129888826681595,-0.36825161961129327,-0.3088258817883708,0.0
2018-12-10,1.0,-0.10725288704259507,-0.16584842281012108,-0.040209894456480696,-0.37027687781995994,-0.30404881636222697,0.0
2018-12-11,1.0,-0.09951509588330373,-0.17350787220880812,-0.03218725679963283,-0.37171991299662765,-0.31854009937541156,0.0
2018-12-12,1.0,-0.09810392415696628,-0.17602704108164327,-0.029701188047521903,-0.37315492619704793,-0.3230729229169167,0.0
2018-12-13,1.0,-0.09940054932937709,-0.17957457046051442,-0.027867439202870947,-0.37260169610457305,-0.3254074861164017,0.0
2018-12-14,1.0,-0.09946047854950962,-0.18141158065745402,-0.027136525000501416,-0.3719890090053952,-0.325638300006017,0.0
2018-12-17,1.0,-0.10100056256529777,-0.18160813308687615,-0.027746524150124567,-0.37559270272442336,-0.3232138551796191,0.0
2018-12-18,1.0,-0.10133666156695387,-0.1831870520975924,-0.02745792736935341,-0.37758676221918025,-0.32347612529189146,0.0
2018-12-19,1.0,-0.10395022952403962,-0.18271321575259725,-0.027079809937988242,-0.3765200934203109,-0.3231255536764113,0.0
2018-12-20,1.0,-0.09922760557728959,-0.17586518206439963,-0.035169023974320396,-0.37660748319791354,-0.3193700471461531,0.0
2018-12-21,1.0,-0.09907151920404422,-0.17663289762542547,-0.03365491128073956,-0.3787637711224346,-0.32593502648486433,0.0
2018-12-24,1.0,-0.09532804179644329,-0.17269165075856527,-0.03492414347432935,-0.37809705616397066,-0.3284235908771225,0.0
2018-12-26,1.0,-0.09688062387522496,-0.17484503099380125,-0.03291341731653669,-0.3707658468306339,-0.3241751649670066,0.0
2018-12-27,1.0,-0.0935257518834357,-0.17208340787564352,-0.03480628938318723,-0.3630309897231001,-0.32434850020871847,0.0
2018-12-28,1.0,-0.09187363401549772,-0.1744486389827141,-0.033936022253129354,-0.36326246771309356,-0.32338565467911784,0.0
2018-12-31,1.0,-0.08961100946623182,-0.17818789276907168,-0.03442446901598918,-0.3634356853074537,-0.3230451038103572,0.0
2019-01-02,1.0,-0.08975866398294108,-0.17889953964805996,-0.03666872596105941,-0.36491360927878197,-0.32262500249108195,0.0
2019-01-03,1.0,-0.0886716250799744,-0.18388115802943056,-0.026471529110684577,-0.36500319897632755,-0.3353526871401151,0.0
2019-01-04,1.0,-0.08063486999521455,-0.18621390971446802,-0.02596107832190142,-0.3628768543627373,-0.3382317754027756,0.0
2019-01-07,1.0,-0.06888182948244904,-0.17525305341252145,-0.03772616957045047,-0.36021388686095385,-0.33105108423275,0.0
2019-01-08,1.0,-0.06827229693596626,-0.18411931311770882,-0.03483927192061638,-0.3587712174929193,-0.33460753827566403,0.0
2019-01-09,1.0,-0.06804862596024393,-0.1829017185396373,-0.03484596499564426,-0.3587352498614081,-0.3353330165518334,0.0
2019-01-10,1.0,-0.06827134345493774,-0.18234723569350142,-0.03497693936934619,-0.358914467823987,-0.33494328866367107,0.0
2019-01-11,1.0,-0.07031606515743735,-0.1782305906628837,-0.03396758000833317,-0.36094521934088614,-0.3406281621396401,0.0
2019-01-14,1.0,-0.06909220900442874,-0.17853951105197305,-0.03495323019482454,-0.35962107520902425,-0.3437928226719361,0.0
2019-01-15,1.0,-0.07222773259273953,-0.17962705812338822,-0.033247371553263246,-0.35913509224360246,-0.33949613171989684,0.0
2019-01-16,1.0,-0.07073470520597916,-0.18389437373617223,-0.02660481344910987,-0.35696443439990483,-0.3442964196502914,0.0
2019-01-17,1.0,-0.07169332619769678,-0.18233533527581217,-0.026639709817446632,-0.35684129155021704,-0.344631424550554,0.0
2019-01-18,1.0,-0.07283992295013603,-0.18301328514407136,-0.02899299005103561,-0.35510455348809505,-0.34585062652660015,0.0
2019-01-22,1.0,-0.002256509161041466,-0.14059787849566058,-0.0,-0.41839922854387657,-0.36738669238187077,0.0
2019-01-23,1.0,-0.0,-0.14058503375194722,-0.0,-0.4206204204088697,-0.3620016539415735,0.0
2019-01-24,1.0,-0.001981531358214698,-0.13993843786071564,-0.0,-0.42073874567141206,-0.36113889957676026,0.0
2019-01-25,1.0,-0.0,-0.10589515482417625,-0.0,-0.45496544614562257,-0.34821121759383,0.0
2019-01-28,1.0,-0.0,-0.10675647312484499,-0.0,-0.45307103741723753,-0.34824171420939154,0.0
2019-01-29,1.0,-0.0,-0.10654612039368277,-0.0,-0.4497787441824979,-0.3510337987335012,0.0
2019-01-30,1.0,-0.0,-0.10611925783261188,-0.0,-0.4496100379474075,-0.35119467592151177,0.0
2019-01-31,1.0,-0.0,-0.10581788326045863,-0.0,-0.4558073816661256,-0.3477555228839287,0.0
2019-02-01,1.0,-0.0,-0.10586054688246423,-0.0,-0.45829591271281983,-0.3466837368390882,0.0
2019-02-04,1.0,-0.0,-0.10709850004776919,-0.0,-0.457896245342505,-0.34579153530142354,0.0
2019-02-05,1.0,-0.0,-0.10593989415563324,-0.0,-0.45665921552893524,-0.3479490265757246,0.0
2019-02-06,1.0,-0.0,-0.1020076481835564,-0.0,-0.4612237093690248,-0.3487954110898661,0.0
2019-02-07,1.0,-0.0,-0.09999235240134599,-0.0,-0.46030896298562257,-0.3515983481186908,0.0
2019-02-08,1.0,-0.0,-0.09880182214906404,-0.0,-0.4629828120813076,-0.3522374918654059,0.0
2019-02-11,1.0,-0.0,-0.09700463477228329,-0.0,-0.4614279695100931,-0.3567434021526793,0.0
2019-02-12,1.0,-0.0,-0.0998504830547462,-0.0,-0.46079972396871643,-0.35623370648673514,0.0
2019-02-13,1.0,-0.0,-0.10542573193661026,-0.0,-0.45880818080656915,-0.35436092245117223,0.0
2019-02-14,1.0,-0.0,-0.11929569656068977,-0.0,-0.4484677003077982,-0.34402661211692503,0.0
2019-02-15,1.0,-0.0,-0.12367072144441894,-0.0,-0.4465993420549308,-0.3423609517251932,0.0
2019-02-19,1.0,-0.0,-0.1229171835932281,-0.0,-0.44486858931536655,-0.34086614624091005,0.0
2019-02-20,1.0,-0.0,-0.12436054058181263,-0.0,-0.44590364205543254,-0.3385508131633198,0.0
2019-02-21,1.0,-0.0,-0.12794471383299608,-0.0,-0.4449238287961514,-0.3362032759344813,0.0
2019-02-22,1.0,-0.0,-0.13177821434702167,-0.0,-0.4418928455625703,-0.3336702969730493,0.0
2019-02-25,1.0,-0.0,-0.1281283381657256,-0.0,-0.4426789256828933,-0.3367160079352968,0.0
2019-02-26,1.0,-0.0,-0.12850953371633614,-0.0,-0.43900902792357754,-0.34113335750959095,0.0
2019-02-27,1.0,-0.0,-0.12664147198045503,-0.0,-0.4402962284318216,-0.3417506489540387,0.0
2019-02-28,1.0,-0.0,-0.12714062321217437,-0.0,-0.4399099889393188,-0.33996338533124837,0.0
2019-03-01,1.0,-0.0,-0.12672780309241005,-0.0,-0.443366189395817,-0.33644735086080335,0.0
2019-03-04,1.0,-0.0,-0.12659892864631983,-0.0,-0.44078006748384396,-0.3389442781706922,0.0
2019-03-05,1.0,-0.0,-0.12684044686336296,-0.0,-0.4415162799579872,-0.34131576434641464,0.0
2019-03-06,1.0,-0.0,-0.1279407271616254,-0.0,-0.4400588145432325,-0.3415635502597006,0.0
2019-03-07,1.0,-0.0,-0.12210200927357033,-0.0,-0.446047283759803,-0.33999274906024,0.0
2019-03-08,1.0,-0.0,-0.11678483383339384,-0.0,-0.4540868003134137,-0.3401876660232767,0.0
2019-03-11,1.0,-0.0,-0.11638517723290454,-0.0,-0.4558978586354312,-0.3447846174491498,0.0
2019-03-12,1.0,-0.0,-0.09820289855072464,-0.0,-0.4639613526570049,-0.3702028985507247,0.0
2019-03-13,1.0,-0.0,-0.10184305897401114,-0.0,-0.4664043876819319,-0.3697746080350395,0.0
2019-03-14,1.0,-0.0,-0.10024416711882798,-0.0,-0.46922719169056654,-0.36836291760328654,0.0
2019-03-15,1.0,-0.0,-0.09636847110886823,-0.0,-0.4724093088255275,-0.37215892548669477,0.0
2019-03-18,1.0,-0.0,-0.09807114471261026,-0.0,-0.4708539304061258,-0.3696229524086459,0.0
2019-03-19,1.0,-0.0,-0.09850908315399678,-0.0,-0.47048217297737455,-0.36978227573237177,0.0
2019-03-20,1.0,-0.0,-0.09767009470687353,-0.0,-0.4706873511126605,-0.3683884337536072,0.0
2019-03-21,1.0,-0.0,-0.0961311652906943,-0.0,-0.47512615765356436,-0.36217397188762784,0.0
2019-03-22,1.0,-0.0,-0.09672365774408169,-0.0,-0.47748723503017165,-0.35989478570323374,0.0
2019-03-25,1.0,-0.0,-0.09966141046725355,-0.0,-0.47530231208280926,-0.3598336074296217,0.0
2019-03-26,1.0,-0.0,-0.09653849135591906,-0.0,-0.47488177378091323,-0.3667144739902318,0.0
2019-03-27,1.0,-0.0,-0.09123670393118014,-0.0,-0.47891035204308996,-0.36734931122004144,0.0
2019-03-28,1.0,-0.0,-0.09047905236424265,-0.0,-0.4762024776565014,-0.3720168279017468,0.0
2019-03-29,1.0,-0.0,-0.09168121000581733,-0.0,-0.476051968198565,-0.37137870855148336,0.0
2019-04-01,1.0,-0.0,-0.09329400807202731,-0.0,-0.4743868363862154,-0.3726909344923936,0.0
2019-04-02,1.0,-0.0,-0.09540519581233035,-0.0,-0.4762310973245444,-0.36709965102753,0.0
2019-04-03,1.0,-0.0,-0.0958630583126551,-0.0,-0.4768920595533499,-0.3658304900744417,0.0
2019-04-04,1.0,-0.0,-0.09518359746280526,-0.0,-0.47506449673151896,-0.36952262719919304,0.0
2019-04-05,1.0,-0.0,-0.09420121099208198,-0.0,-0.47688635305076854,-0.369604875019407,0.0
2019-04-08,1.0,-0.0,-0.09312251430788632,-0.0,-0.47812590939955385,-0.3688039577068581,0.0
2019-04-09,1.0,-0.0,-0.08586271305159936,-0.0,-0.4925286014475834,-0.36728539185928866,0.0
2019-04-10,1.0,-0.0,-0.08568314943468192,-0.0,-0.4918364566913811,-0.3684978691108646,0.0
2019-04-11,1.0,-0.0,-0.08671396637185344,-0.0,-0.48581980756147347,-0.3712702886577899,0.0
2019-04-12,1.0,-0.0,-0.08669452813684518,-0.0,-0.4858392457964817,-0.37130916512780643,0.0
2019-04-15,1.0,-0.0,-0.08769302578863433,-0.0,-0.4827881286708935,-0.374382511960792,0.0
2019-04-16,1.0,-0.0,-0.08985727064130984,-0.0,-0.48257690662310887,-0.37208804884688673,0.0
2019-04-17,1.0,-0.0,-0.09612397079384807,-0.0,-0.48013437936927145,-0.36564004971259906,0.0
2019-04-18,1.0,-0.0,-0.09568578698937472,-0.0,-0.47642819681047377,-0.3703308016549795,0.0
2019-04-22,1.0,-0.0,-0.09816403369172844,-0.0,-0.47412956565617353,-0.36845476070333416,0.0
2019-04-23,1.0,-0.0,-0.10000970402717128,-0.0,-0.4750703541969918,-0.3657253760310529,0.0
2019-04-24,1.0,-0.0,-0.09511249030256014,-0.0,-0.4756206361520559,-0.36877424359968974,0.0
2019-04-25,1.0,-0.0,-0.09668910138293539,-0.0,-0.47650173594274303,-0.3664099928234769,0.0
2019-04-26,1.0,-0.0,-0.09860110051925908,-0.0,-0.47463768115942023,-0.36427574982562194,0.0
2019-04-29,1.0,-0.0,-0.09231663598488518,-0.0,-0.473771921325453,-0.3717081678131964,0.0
2019-04-30,1.0,-0.0,-0.10265586010793662,-0.0,-0.47002727430992125,-0.3616844304311662,0.0
2019-05-01,1.0,-0.0,-0.09562640427674905,-0.0,-0.4762338266057179,-0.3650732160842954,0.0
2019-05-02,1.0,-0.0,-0.09520582426518993,-0.0,-0.4710335747202106,-0.3700383379158115,0.0
2019-05-03,1.0,-0.0,-0.10011405153582957,-0.0,-0.4645956969708685,-0.3683477991919738,0.0
2019-05-06,1.0,-0.0,-0.09529693412618735,-0.0,-0.4676229824696888,-0.36773109892655803,0.0
2019-05-07,1.0,-0.0,-0.09777203870022742,-0.0,-0.46532783409782985,-0.364202289634969,0.0
2019-05-08,1.0,-0.0,-0.10638297872340426,-0.007458371877890842,-0.4532261794634597,-0.36016034535923525,0.0
2019-05-09,1.0,-0.0,-0.10507351099292829,-0.010058384877738597,-0.45721332639651613,-0.35454843247201184,0.0
2019-05-10,1.0,-0.0,-0.10513843130454888,-0.010519623143170915,-0.457160472419706,-0.35385237847523265,0.0
2019-05-13,1.0,-0.0,-0.10538989058406534,-0.009670211126521807,-0.45735090152565877,-0.3539258745569425,0.0
2019-05-14,1.0,-0.0,-0.09836442774145301,-0.026824918988361167,-0.44279331965562857,-0.3494525722393726,0.0
2019-05-15,1.0,-0.0,-0.09952997601918466,-0.028201438848920863,-0.44475779376498803,-0.3459568345323741,0.0
2019-05-16,1.0,-0.0,-0.10101688411358405,-0.0319646968534152,-0.43937068303914045,-0.3462970069071374,0.0
2019-05-17,1.0,-0.0,-0.09597541062337912,-0.03861300547497839,-0.43561617519930845,-0.35084045720872153,0.0
2019-05-20,1.0,-0.0,-0.09395045131553677,-0.04171307854810831,-0.43345496447090454,-0.3513539466103322,0.0
2019-05-21,1.0,-0.0,-0.09301968314930388,-0.04107537205952952,-0.4348151704272683,-0.3513778204512722,0.0
2019-05-22,1.0,-0.0,-0.09269220424943328,-0.04126484035808967,-0.4351058516156299,-0.3519998463134437,0.0
2019-05-23,1.0,-0.0,-0.09376860297647623,-0.044973595775324046,-0.43339414306289004,-0.3481709073451752,0.0
2019-05-24,1.0,-0.0,-0.08679397216150925,-0.04900494650868514,-0.4319184017792093,-0.3495532804171939,0.0
2019-05-28,1.0,-0.0,-0.08742907529520011,-0.04962812452077902,-0.43141389357460513,-0.34841282011961355,0.0
2019-05-29,1.0,-0.0,-0.08612486090326542,-0.048597521200260924,-0.4326388089482368,-0.35121445838609416,0.0
2019-05-30,1.0,-0.0,-0.08702498223784012,-0.04635443669950267,-0.43600821859938177,-0.3508266605219195,0.0
2019-05-31,1.0,-0.0,-0.08879715849092829,-0.04859364500335989,-0.4362292406642987,-0.34631851780743017,0.0
2019-06-03,1.0,-0.0,-0.09020411289396087,-0.05512579941025543,-0.43495576915712486,-0.334469421361008,0.0
2019-06-04,1.0,-0.0,-0.09784436630484636,-0.058840391377465225,-0.4298463537685369,-0.32447255771288797,0.0
2019-06-05,1.0,-0.0,-0.09495961597074062,-0.0641001219140506,-0.4296898811338007,-0.31615742151782994,0.0
2019-06-06,1.0,-0.0,-0.09536867763558805,-0.059852985984156,-0.42854966483851303,-0.3205553016453382,0.0
2019-06-07,1.0,-0.0,-0.09304362729228953,-0.0608611201035934,-0.4289033191781083,-0.32148229962104624,0.0
2019-06-10,1.0,-0.0,-0.09498811222063717,-0.0654303376129339,-0.41955301949595813,-0.3220922491678554,0.0
2019-06-11,1.0,-0.0,-0.09409344583912688,-0.06849393344888668,-0.41858250319041546,-0.3235747890516371,0.0
2019-06-12,1.0,-0.0,-0.09423395622607006,-0.06823247042688152,-0.4184048612301655,-0.32399946663618867,0.0
2019-06-13,1.0,-0.0,-0.10093386697160281,-0.07371831522774919,-0.41385553649704593,-0.31734324375833806,0.0
2019-06-14,1.0,-0.0,-0.09494164905667561,-0.07392388676299808,-0.41913682487101867,-0.3157804557656062,0.0
2019-06-17,1.0,-0.0,-0.09090909090909091,-0.07372447523169733,-0.4210516299693608,-0.31735398785848856,0.0
2019-06-18,1.0,-0.0,-0.09792804277098119,-0.07403108887155388,-0.41724538138092426,-0.3134001788466295,0.0
2019-06-19,1.0,-0.0,-0.09411876484560569,-0.07996199524940617,-0.41655106888361043,-0.3096057007125891,0.0
2019-06-20,1.0,-0.0,-0.10111782821945933,-0.07868522109425496,-0.41237975742367206,-0.3088855937036615,0.0
2019-06-21,1.0,-0.0,-0.10217825549319891,-0.07931132883097118,-0.41303148482830787,-0.3078854751260345,0.0
2019-06-24,1.0,-0.0,-0.09731428571428571,-0.08259047619047619,-0.4074095238095238,-0.3174666666666667,0.0
2019-06-25,1.0,-0.0,-0.09485089690368281,-0.08392047834863083,-0.40821495220322196,-0.3172868187530944,0.0
2019-06-26,1.0,-0.0,-0.09167526659786722,-0.08351488743645608,-0.4164277796888737,-0.31949699957955896,0.0
2019-06-27,1.0,-0.0,-0.08597969737598161,-0.07881631871289024,-0.41409691629955947,-0.33644895613867076,0.0
2019-06-28,1.0,-0.0,-0.0965063660070563,-0.0769289768369382,-0.40753949992330113,-0.33649716214143277,0.0
2019-07-01,1.0,-0.0,-0.09617117548938782,-0.07707498514101654,-0.4078838890273597,-0.3361581379297123,0.0
2019-07-02,1.0,-0.0,-0.09614795527645888,-0.07549012099862153,-0.4056134170623372,-0.3372836575279522,0.0
2019-07-03,1.0,-0.0,-0.09581331240308592,-0.07624863602427398,-0.40448341214081973,-0.33782567911633515,0.0
2019-07-05,1.0,-0.0,-0.09032801316645615,-0.07729551804646535,-0.40509817430244577,-0.3410265242852222,0.0
2019-07-08,1.0,-0.0,-0.09289774358385484,-0.0743335055788406,-0.4039348529214752,-0.3426728675049281,0.0
2019-07-09,1.0,-0.0,-0.09230769230769231,-0.07411021814006889,-0.40424799081515506,-0.3428434749330272,0.0
2019-07-10,1.0,-0.0,-0.0967199005450894,-0.07545185043511522,-0.3990245768384814,-0.3413981065315099,0.0
2019-07-11,1.0,-0.0,-0.09232772320830221,-0.0811266203304804,-0.4025886993317633,-0.33869454496716256,0.0
2019-07-12,1.0,-0.0,-0.09269151971202634,-0.08066708790472361,-0.4002144484653532,-0.34116453175560535,0.0
2019-07-15,1.0,-0.0,-0.10535382730700764,-0.08971536856612371,-0.3915931320942519,-0.32746970886051724,0.0
2019-07-16,1.0,-0.0,-0.10858039696059105,-0.09820659559400541,-0.38850077516412423,-0.31869772427125004,0.0
2019-07-17,1.0,-0.0,-0.10814378359765078,-0.09798557572743098,-0.38723624050657124,-0.3196678973848832,0.0
2019-07-18,1.0,-0.0,-0.10810500755243686,-0.09795223800692147,-0.38785109271333246,-0.3181201124261487,0.0
2019-07-19,1.0,-0.0,-0.10946044128331613,-0.10144927536231883,-0.3837138159152613,-0.3173492409468089,0.0
2019-07-22,1.0,-0.0,-0.09656266727842777,-0.09488032423338687,-0.3853903800565879,-0.3349200887053606,0.0
2019-07-23,1.0,-0.0,-0.09593961975733256,-0.09362759147797842,-0.38496226234833286,-0.3362568071080539,0.0
2019-07-24,1.0,-0.0,-0.09609580929823891,-0.09412843335752759,-0.38440233793024414,-0.33544714825992283,0.0
2019-07-25,1.0,-0.0,-0.09463071870465135,-0.09539448560299396,-0.38421293821125796,-0.33519819751012,0.0
2019-07-26,1.0,-0.0,-0.08881635457825117,-0.09626066540686024,-0.386913283322835,-0.3368073450533509,0.0
2019-07-29,1.0,-0.0,-0.0804446227009683,-0.09706067724746462,-0.3863137187494032,-0.3460723084856472,0.0
2019-07-30,1.0,-0.0,-0.08000764160855861,-0.09842391823478844,-0.38423918234788423,-0.3477696055019582,0.0
2019-07-31,1.0,-0.0,-0.08784300236948711,-0.09781777879691202,-0.38062753191164106,-0.3446075059237178,0.0
2019-08-01,1.0,-0.0,-0.09345455239987013,-0.09935634203640392,-0.37630116316824874,-0.3408522260633726,0.0
2019-08-02,1.0,-0.0,-0.08967069866829472,-0.10544892585950318,-0.37493799366581443,-0.3378295875147861,0.0
2019-08-05,1.0,-0.0,-0.08825716410227077,-0.10291902610154627,-0.37840568933630764,-0.3370321645789243,0.0
2019-08-06,1.0,-0.0,-0.0899994292997508,-0.10544638271158713,-0.3697376681187818,-0.3371316605474918,0.0
2019-08-07,1.0,-0.0,-0.09698005698005699,-0.10083570750237417,-0.3629059829059829,-0.33861348528015195,0.0
2019-08-08,1.0,-0.0,-0.09491325745339844,-0.09711744921808198,-0.3654587949151576,-0.34265681114256935,0.0
2019-08-09,1.0,-0.0,-0.09902616001527592,-0.0966583922092801,-0.3750429635287378,-0.3387626503723506,0.0
2019-08-12,1.0,-0.0,-0.09791384345236959,-0.09970797625637012,-0.37585173591892046,-0.3351783635218445,0.0
2019-08-13,1.0,-0.0,-0.08643647462800458,-0.10003815337657383,-0.37739412438000763,-0.34380007630675313,0.0
2019-08-14,1.0,-0.0,-0.0885977107814196,-0.0999104881253928,-0.37417868093777973,-0.3418210905212638,0.0
2019-08-15,1.0,-0.0,-0.0967388014527845,-0.10190299636803875,-0.36474727602905566,-0.3282574152542373,0.0
2019-08-16,1.0,-0.0,-0.09803439338617832,-0.10151535216330237,-0.3628521160067349,-0.32940464253958646,0.0
2019-08-19,1.0,-0.0,-0.09793405597310874,-0.10346716017675718,-0.36138913018846547,-0.3256600067983533,0.0
2019-08-20,1.0,-0.0,-0.10155911241822674,-0.10536734347604775,-0.35921799294911677,-0.31911845106800146,0.0
2019-08-21,1.0,-0.0,-0.10358663301058658,-0.1105564555626719,-0.35572467317183437,-0.31384922578457597,0.0
2019-08-22,1.0,-0.0,-0.10534144183156666,-0.10722422005911925,-0.357313652024928,-0.3128800858546872,0.0
2019-08-23,1.0,-0.0,-0.10643904458958384,-0.1067590204972802,-0.3574883773457057,-0.3115436014229517,0.0
