Date,BMY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.193096042699681,-0.6256829738180211,-0.0,-0.7185989956731832,-0.6208508353598837,0.0
2018-10-26,1.0,-0.1768384192096048,-0.6136505752876438,-0.0,-0.7236118059029515,-0.6124937468734367,0.0
2018-10-29,1.0,-0.14215130916414906,-0.646305387713998,-0.0,-0.7208585095669688,-0.6377139979859013,0.0
2018-10-30,1.0,-0.14612332304591547,-0.6468161491465642,-0.0,-0.7212004786798514,-0.6350695975310198,0.0
2018-10-31,1.0,-0.15056285178236398,-0.6270481550969357,-0.0,-0.7191994996873047,-0.6301751094434022,0.0
2018-11-01,1.0,-0.14467314239310367,-0.6308211262766655,-0.0,-0.7182434331761252,-0.6296342568010744,0.0
2018-11-02,1.0,-0.14519855144855146,-0.6294642857142857,-0.0,-0.7180631868131868,-0.6291833166833167,0.0
2018-11-05,1.0,-0.15091262623094778,-0.620585837044471,-0.0,-0.7211942545317694,-0.6435112588596877,0.0
2018-11-06,1.0,-0.1451633245049817,-0.6194665153234961,-0.0,-0.7316811703871863,-0.6566401816118048,0.0
2018-11-07,1.0,-0.14433673308282546,-0.6230067258202027,-0.0,-0.7318829138905554,-0.6584672708326754,0.0
2018-11-08,1.0,-0.1356006789463758,-0.6211102030552588,-0.0,-0.7281699880555731,-0.6583893883196078,0.0
2018-11-09,1.0,-0.13558789326460696,-0.6209887795832416,-0.0,-0.7282270484332275,-0.6581701606059653,0.0
2018-11-12,1.0,-0.13588697017268445,-0.601287284144427,-0.0,-0.7438304552590267,-0.6587441130298273,0.0
2018-11-13,1.0,-0.1120898960343647,-0.5959036294590052,-0.0,-0.748210172445994,-0.6565710016808816,0.0
2018-11-14,1.0,-0.11217978647243752,-0.5957917016839418,-0.0,-0.7481868833068759,-0.6564883120117035,0.0
2018-11-15,1.0,-0.11129418347996393,-0.5969160941337395,-0.0,-0.7519507569869742,-0.6486150402586501,0.0
2018-11-16,1.0,-0.11003226206725401,-0.5919468916739049,-0.0,-0.7501240848740539,-0.6500186127311082,0.0
2018-11-19,1.0,-0.10699192044748293,-0.5946550652579242,-0.0,-0.7536979490366689,-0.6521441889372281,0.0
2018-11-20,1.0,-0.07540001235559399,-0.5871069376660282,-0.0,-0.7583554704392413,-0.6680360783344659,0.0
2018-11-21,1.0,-0.0827890718425168,-0.5825284395793089,-0.0,-0.7605862692791219,-0.6403581393922669,0.0
2018-11-23,1.0,-0.08457955381220887,-0.5687668546212307,-0.0,-0.7681417013974013,-0.6429884775680313,0.0
2018-11-26,1.0,-0.08417828151324858,-0.5705314749578801,-0.0,-0.7668862000306326,-0.6416909174452443,0.0
2018-11-27,1.0,-0.07346477841533391,-0.5764863874984739,-0.0,-0.7642229276034672,-0.6379868147967281,0.0
2018-11-28,1.0,-0.06927312436556031,-0.6060167953489802,-0.0,-0.7620043680211633,-0.6387769540742564,0.0
2018-11-29,1.0,-0.04885696021430093,-0.5956896289306262,-0.0,-0.7581504368207969,-0.6413503394112812,0.0
2018-11-30,1.0,-0.04857264593097571,-0.5957148943940593,-0.0,-0.7587193377564063,-0.6403615557855014,0.0
2018-12-03,1.0,-0.05216405795325758,-0.6002695500352253,-0.0,-0.7646338101510093,-0.6459705332802401,0.0
2018-12-04,1.0,-0.04273661041819515,-0.606107850330154,-0.0,-0.762472487160675,-0.645665199315236,0.0
2018-12-06,1.0,-0.03449919561461002,-0.5545790383125783,-0.0,-0.7659834356193768,-0.6241136864684502,0.0
2018-12-07,1.0,-0.04676646706586826,-0.5576946107784431,-0.0,-0.7709580838323353,-0.6185928143712575,0.0
2018-12-10,1.0,-0.019106390553610634,-0.564291224114401,-0.0,-0.7778733756601197,-0.6055895092861805,0.0
2018-12-11,1.0,-0.015347166562769021,-0.5662421705702496,-0.0,-0.7768872265265533,-0.6100276070887879,0.0
2018-12-12,1.0,-0.015406994003443569,-0.5662886659146233,-0.0,-0.7766728017574066,-0.6102535177818679,0.0
2018-12-13,1.0,-0.016138140101643536,-0.568371623027313,-0.0,-0.7759384194727613,-0.6115849852884359,0.0
2018-12-14,1.0,-0.020858093653434752,-0.5558592821487995,-0.0,-0.7829213216068457,-0.6115997147611124,0.0
2018-12-17,1.0,-0.017727232235650443,-0.5556908275677762,-0.0,-0.7835020934168719,-0.6124654808920034,0.0
2018-12-18,1.0,-0.010366213821618429,-0.5487300649734199,-0.0,-0.7818074424099232,-0.612463083284111,0.0
2018-12-19,1.0,-0.017684982551605843,-0.5479682971550246,-0.0,-0.7795587626426924,-0.6121428993907849,0.0
2018-12-20,1.0,-0.018007662835249044,-0.5417919245505453,-0.0,-0.7788093132920719,-0.6086354258768052,0.0
2018-12-21,1.0,-0.013431478929000849,-0.5421273351124666,-0.0,-0.7830434910114666,-0.5940643420628171,0.0
2018-12-24,1.0,-0.0,-0.5222053852430353,-0.0,-0.7796363212495628,-0.6122799860123557,0.0
2018-12-26,1.0,-0.0,-0.5247593443760298,-0.0,-0.7639984968057122,-0.6019714971236956,0.0
2018-12-27,1.0,-0.0,-0.49125649477624445,-0.0,-0.6997876976367394,-0.6023800212302363,0.0
2018-12-28,1.0,-0.0,-0.4918618610234792,-0.0,-0.6988748987967279,-0.6011055585024707,0.0
2018-12-31,1.0,-0.0,-0.49579432723208045,-0.0,-0.6982814028224116,-0.60039122537376,0.0
2019-01-02,1.0,-0.0,-0.496894236149972,-0.0,-0.7002797985450476,-0.600811415780638,0.0
2019-01-03,1.0,-0.0,-0.49682473073157085,-0.0,-0.7010211218352218,-0.599748216533781,0.0
2019-01-04,1.0,-0.02382414343608007,-0.5553542920299643,-0.0,-0.8288714233083629,-0.6620717180400344,0.0
2019-01-07,1.0,-0.014761040532365396,-0.53681185722928,-0.0,-0.8244706594071385,-0.6487598306110103,0.0
2019-01-08,1.0,-0.013493844381102552,-0.5439080599187337,-0.0,-0.8232154769846564,-0.651707198738553,0.0
2019-01-09,1.0,-0.00918404461687682,-0.5313409311348206,-0.0,-0.8266246362754608,-0.6638579049466538,0.0
2019-01-10,1.0,-0.011049723756906077,-0.5274725274725275,-0.0,-0.8338898670390383,-0.6631959201019975,0.0
2019-01-11,1.0,-0.011918516266342351,-0.52353298875038,-0.0,-0.8362724232289449,-0.6686834904226208,0.0
2019-01-14,1.0,-0.01687802207827753,-0.5230362193230544,-0.0,-0.8342608642763738,-0.6668795426208072,0.0
2019-01-15,1.0,-0.013977283108499041,-0.5186211516794055,-0.0,-0.8344651176954231,-0.6780961661439142,0.0
2019-01-16,1.0,-0.02808988764044944,-0.514319736199316,-0.0,-0.8469406448461164,-0.6638983878847093,0.0
2019-01-17,1.0,-0.03384652981427175,-0.505987292277615,-0.0,-0.8487292277614857,-0.6662084555229717,0.0
2019-01-18,1.0,-0.03355910386466027,-0.4946213491066229,-0.0,-0.8425020687118819,-0.6941064697048637,0.0
2019-01-22,1.0,-0.0,-0.4233800893743793,-0.0,-1.0045307845084408,-0.6753661866931479,0.0
2019-01-23,1.0,-0.0,-0.38171140939597314,-0.0,-1.016250310713398,-0.7091722595078299,0.0
2019-01-24,1.0,-0.0,-0.36174353588088104,-0.0,-1.0351549226159216,-0.6922863056439406,0.0
2019-01-25,1.0,-0.0,-0.24037042850415946,-0.0,-1.2123685449693926,-0.6864856380474024,0.0
2019-01-28,1.0,-0.0,-0.21971530025453287,-0.0,-1.2405492882506364,-0.6821167080413537,0.0
2019-01-29,1.0,-0.0,-0.20679333270315403,-0.0,-1.250086649651826,-0.6940164476793649,0.0
2019-01-30,1.0,-0.0,-0.20655014958274287,-0.0,-1.2499763816721776,-0.6925838450637695,0.0
2019-01-31,1.0,-0.0,-0.2094048031223443,-0.0,-1.2291712568065216,-0.7089484120739039,0.0
2019-02-01,1.0,-0.0,-0.20160064522132956,-0.0,-1.1955206750007756,-0.7049043025095387,0.0
2019-02-04,1.0,-0.0,-0.20129144418229228,-0.0,-1.192505898422948,-0.7106357879051285,0.0
2019-02-05,1.0,-0.0,-0.20753662776260245,-0.0,-1.1945306679910603,-0.7019493419418923,0.0
2019-02-06,1.0,-0.0,-0.21273620089507708,-0.0,-1.1849515166583788,-0.7102187966185978,0.0
2019-02-07,1.0,-0.0,-0.20601246105919002,-0.0,-1.1772274143302182,-0.7320560747663551,0.0
2019-02-08,1.0,-0.0,-0.20605003271129943,-0.0,-1.1791956135705162,-0.7301162029969781,0.0
2019-02-11,1.0,-0.0,-0.20011238761238764,-0.0,-1.1861263736263736,-0.7356393606393606,0.0
2019-02-12,1.0,-0.0,-0.20540100760396784,-0.0,-1.1886597615545889,-0.7351440998842194,0.0
2019-02-13,1.0,-0.0,-0.20936191488031997,-0.0,-1.1864570964314731,-0.7289856883944753,0.0
2019-02-14,1.0,-0.0,-0.18569991196075966,-0.0,-1.201263991950698,-0.7572946799144762,0.0
2019-02-15,1.0,-0.0,-0.19261379722545535,-0.0,-1.1984019629431564,-0.7547264777124162,0.0
2019-02-19,1.0,-0.0,-0.18612553091080697,-0.0,-1.2055686644643697,-0.7544439200880919,0.0
2019-02-20,1.0,-0.0,-0.2080913970057437,-0.0,-1.1888829603590596,-0.7416590816358558,0.0
2019-02-21,1.0,-0.0,-0.1927249921605519,-0.0,-1.1919724051426779,-0.7510504860457823,0.0
2019-02-22,1.0,-0.0,-0.1942699170645891,-0.0,-1.1891806986680071,-0.7580422216637346,0.0
2019-02-25,1.0,-0.0,-0.19636937647987374,-0.0,-1.1985477505919495,-0.7621468034727704,0.0
2019-02-26,1.0,-0.0,-0.2004230732800808,-0.0,-1.1971079468316863,-0.7597322640735011,0.0
2019-02-27,1.0,-0.0,-0.204681133327016,-0.0,-1.1948261157964561,-0.759183802394264,0.0
2019-02-28,1.0,-0.0,-0.2140097536259421,-0.0,-1.2028944201659384,-0.7498574957248717,0.0
2019-03-01,1.0,-0.0,-0.21572420792236213,-0.0,-1.2179125305255145,-0.7378452951064033,0.0
2019-03-04,1.0,-0.0,-0.22669640012742912,-0.0,-1.2275884039503027,-0.7314431347562917,0.0
2019-03-05,1.0,-0.0,-0.21813537675606645,-0.0,-1.2410280970625798,-0.7336526181353769,0.0
2019-03-06,1.0,-0.0,-0.21517408958659717,-0.0,-1.2536368577548997,-0.7284586117594398,0.0
2019-03-07,1.0,-0.0,-0.20919312591835432,-0.0,-1.2602057113652334,-0.7249089631380566,0.0
2019-03-08,1.0,-0.0,-0.19474447847815576,-0.0,-1.3010801225213606,-0.7284217314202805,0.0
2019-03-11,1.0,-0.0,-0.19770652632946756,-0.0,-1.2996783939187213,-0.7511613552935061,0.0
2019-03-12,1.0,-0.0,-0.1568859519347733,-0.0,-1.327908735246737,-0.8028405168162541,0.0
2019-03-13,1.0,-0.0,-0.17602884742622735,-0.0,-1.3266838692602885,-0.8055114463411407,0.0
2019-03-14,1.0,-0.0,-0.17460474961963351,-0.0,-1.3290335384004763,-0.8038632003704439,0.0
2019-03-15,1.0,-0.0,-0.17405621154165976,-0.0,-1.329918509895227,-0.8221852652586064,0.0
2019-03-18,1.0,-0.0,-0.19266147441922923,-0.0,-1.3329192963609509,-0.831475762051833,0.0
2019-03-19,1.0,-0.0,-0.19321702815573216,-0.0,-1.3337936144416003,-0.8408999056985046,0.0
2019-03-20,1.0,-0.0,-0.19985143667488267,-0.0,-1.3306209271702063,-0.8459668433669852,0.0
2019-03-21,1.0,-0.0,-0.20209212080310443,-0.0,-1.3449637253247848,-0.8273325459760419,0.0
2019-03-22,1.0,-0.0,-0.2016112584132164,-0.0,-1.3795635325311033,-0.8181045618328914,0.0
2019-03-25,1.0,-0.0,-0.12952182252582697,-0.0,-1.4159908469899385,-0.8195645590066292,0.0
2019-03-26,1.0,-0.0,-0.12894594228424333,-0.0,-1.4157634466874407,-0.8423655331255927,0.0
2019-03-27,1.0,-0.0,-0.1309954980875334,-0.0,-1.4141420979589072,-0.8397928443286057,0.0
2019-03-28,1.0,-0.0,-0.11858293727036777,-0.0,-1.3950854484781072,-0.8570802575251963,0.0
2019-03-29,1.0,-0.0,-0.11260957518543493,-0.0,-1.3966284558327715,-0.8623061362103844,0.0
2019-04-01,1.0,-0.0,-0.1108576935432059,-0.0,-1.296627047863797,-0.8048506264053966,0.0
2019-04-02,1.0,-0.0,-0.13651703279210445,-0.0,-1.325565106653932,-0.7216173193250557,0.0
2019-04-03,1.0,-0.0,-0.13755215134239945,-0.0,-1.3215707506608492,-0.7257237491639861,0.0
2019-04-04,1.0,-0.0,-0.13740044600191142,-0.0,-1.3221408091748965,-0.7261866836572157,0.0
2019-04-05,1.0,-0.0,-0.13397556540878497,-0.0,-1.3243803630099844,-0.7315065871319659,0.0
2019-04-08,1.0,-0.0,-0.12733127171868525,-0.0,-1.327286638824242,-0.7334459782574042,0.0
2019-04-09,1.0,-0.0,-0.1048389665827785,-0.0,-1.3707113503870536,-0.7100761364722372,0.0
2019-04-10,1.0,-0.0,-0.10372187878401633,-0.0,-1.3698298387610732,-0.7130202026639475,0.0
2019-04-11,1.0,-0.0,-0.09063078002423623,-0.0,-1.3909688117864658,-0.7073792971490528,0.0
2019-04-12,1.0,-0.0,-0.0907293427304908,-0.0,-1.3894505214146762,-0.7089326147271741,0.0
2019-04-15,1.0,-0.0,-0.09487277841708222,-0.0,-1.3812172356476153,-0.7204321697992584,0.0
2019-04-16,1.0,-0.0,-0.08842098516168317,-0.0,-1.3928468416498414,-0.7235522225427042,0.0
2019-04-17,1.0,-0.0,-0.09854014598540145,-0.0,-1.399923165578179,-0.7029709309770776,0.0
2019-04-18,1.0,-0.0,-0.10212316264770872,-0.0,-1.3920965830851506,-0.7081371889710827,0.0
2019-04-22,1.0,-0.0,-0.10761871127235367,-0.0,-1.3918515426846887,-0.7111118245737952,0.0
2019-04-23,1.0,-0.0,-0.11191753107036193,-0.0,-1.3901217123221683,-0.7093676739779697,0.0
2019-04-24,1.0,-0.0,-0.10676316126553094,-0.0,-1.3798514153964392,-0.7156398104265403,0.0
2019-04-25,1.0,-0.0,-0.09734570080559746,-0.0,-1.3880989825721346,-0.7241069422601663,0.0
2019-04-26,1.0,-0.0,-0.07927439398340919,-0.0,-1.4407540105225785,-0.7077563668054615,0.0
2019-04-29,1.0,-0.0,-0.07825245848782847,-0.0,-1.439077865548928,-0.7069160083830405,0.0
2019-04-30,1.0,-0.0,-0.08041157307357354,-0.0,-1.4381511466632262,-0.7069315872657486,0.0
2019-05-01,1.0,-0.0,-0.07279705844407174,-0.0,-1.449232357115211,-0.7033608566636564,0.0
2019-05-02,1.0,-0.0,-0.07141244395703643,-0.0,-1.4358933006483245,-0.7181885623971874,0.0
2019-05-03,1.0,-0.0,-0.07295998968307703,-0.0,-1.4352451881226425,-0.7158332527323726,0.0
2019-05-06,1.0,-0.0,-0.08194755097409966,-0.0,-1.4355732762812408,-0.7240753346948038,0.0
2019-05-07,1.0,-0.0,-0.07620251523402048,-0.0,-1.437346039154674,-0.7277323998444185,0.0
2019-05-08,1.0,-0.0,-0.09233994517013384,-0.0,-1.401483631672311,-0.7314949201741655,0.0
2019-05-09,1.0,-0.0,-0.09070675139511628,-0.0,-1.407567497822651,-0.7274281474791136,0.0
2019-05-10,1.0,-0.0,-0.08963693815696136,-0.0,-1.4099438963048945,-0.7248017024569549,0.0
2019-05-13,1.0,-0.0,-0.08910603715170277,-0.0,-1.4070884932920535,-0.7287474200206397,0.0
2019-05-14,1.0,-0.0,-0.05990739262334344,-0.0,-1.40721698866358,-0.7262334344563309,0.0
2019-05-15,1.0,-0.0,-0.06023903873194427,-0.0,-1.4215773999744346,-0.7138885338105587,0.0
2019-05-16,1.0,-0.0,-0.06060993951806457,-0.0,-1.4254536145156647,-0.7140388492431758,0.0
2019-05-17,1.0,-0.0,-0.055911566805511057,-0.0,-1.4228132008971484,-0.725376481896828,0.0
2019-05-20,1.0,-0.0,-0.05129589632829374,-0.0,-1.4078897217634354,-0.7170626349892008,0.0
2019-05-21,1.0,-0.0,-0.04702970297029703,-0.0,-1.4102564102564104,-0.716108149276466,0.0
2019-05-22,1.0,-0.0,-0.04816331714131504,-0.0,-1.4097215607835667,-0.717020668635108,0.0
2019-05-23,1.0,-0.0,-0.04300904618314553,-0.0,-1.42901126805269,-0.7020472940803046,0.0
2019-05-24,1.0,-0.0,-0.022501424140768403,-0.0,-1.4366099120197482,-0.7056459269574024,0.0
2019-05-28,1.0,-0.0,-0.01070738429372446,-0.0008553235974276934,-1.4438495897614598,-0.712452878005512,0.0
2019-05-29,1.0,-0.0,-0.010447005191845004,-0.0,-1.4470051918450044,-0.7083069520070913,0.0
2019-05-30,1.0,-0.0,-0.008952863018032269,-0.0,-1.4460930085416008,-0.7085099652008858,0.0
2019-05-31,1.0,-0.0,-0.006521876780852277,-0.0,-1.4539036281897044,-0.7055340973849175,0.0
2019-06-03,1.0,-0.0,-0.0030767298756749963,-0.02031269622001758,-1.4451839758884841,-0.6709782745196533,0.0
2019-06-04,1.0,-0.0,-0.017509727626459144,-0.013493159282038408,-1.4209865695995982,-0.6859545625706036,0.0
2019-06-05,1.0,-0.0,-0.00757975831754217,-0.03600385200832531,-1.4253052095306142,-0.6375695070050637,0.0
2019-06-06,1.0,-0.0,-0.00872156181135355,-0.02129178435084888,-1.4217387255966976,-0.6519755423818244,0.0
2019-06-07,1.0,-0.0,-0.03330951123263835,-0.021129167572942236,-1.4041264021377746,-0.6486343721840723,0.0
2019-06-10,1.0,-0.0,-0.038976706777616235,-0.03851269836359699,-1.3714232684752683,-0.6444767531784577,0.0
2019-06-11,1.0,-0.0,-0.034996114996115,-0.06268842268842269,-1.3756954156954158,-0.6346542346542347,0.0
2019-06-12,1.0,-0.0,-0.029513510144295197,-0.055848162807367464,-1.3833639791816001,-0.6478012902421542,0.0
2019-06-13,1.0,-0.0,-0.05221711821505577,-0.07546639167526015,-1.370425924189869,-0.6267929127214774,0.0
2019-06-14,1.0,-0.0,-0.04355563881603597,-0.0786187086299488,-1.3775134257524666,-0.622580242287998,0.0
2019-06-17,1.0,-0.0,-0.03781775029667104,-0.07963275248266816,-1.3844232090437822,-0.6209793267128849,0.0
2019-06-18,1.0,-0.0,-0.054247569021042434,-0.07725979426570365,-1.3826407779132663,-0.6124816308663978,0.0
2019-06-19,1.0,-0.0,-0.03555819180819181,-0.10146103896103896,-1.3823988511488512,-0.60246003996004,0.0
2019-06-20,1.0,-0.0,-0.039078877381809075,-0.10728700603860955,-1.3791495885610587,-0.6032977691561591,0.0
2019-06-21,1.0,-0.0,-0.044004503659223114,-0.10721210983924437,-1.3705510727466066,-0.605773440920748,0.0
2019-06-24,1.0,-0.0,-0.023198946642422724,-0.10872154994043515,-1.3694275503166342,-0.6336760925449871,0.0
2019-06-25,1.0,-0.0,-0.0842993992531255,-0.08735184283162852,-1.4075661633382044,-0.6680629972398117,0.0
2019-06-26,1.0,-0.0,-0.08358529210962645,-0.07815598686563283,-1.3887967749276635,-0.7005754413342437,0.0
2019-06-27,1.0,-0.0,-0.09236581552892131,-0.08839239187076603,-1.3988079729025535,-0.6773058884835853,0.0
2019-06-28,1.0,-0.0,-0.08246248005990167,-0.09121984568805547,-1.404466582022984,-0.6774099033108701,0.0
2019-07-01,1.0,-0.0,-0.07655284552845527,-0.09456910569105692,-1.409040650406504,-0.6719024390243902,0.0
2019-07-02,1.0,-0.0,-0.075416449765747,-0.09383133784487246,-1.4133589276418532,-0.6709396147839666,0.0
2019-07-03,1.0,-0.0,-0.06863543125061049,-0.09943672060690913,-1.418519845016768,-0.6693582522059063,0.0
2019-07-05,1.0,-0.0,-0.0666992028631853,-0.0993980803644054,-1.4156824467219782,-0.6718724581096469,0.0
2019-07-08,1.0,-0.0,-0.06312497964235693,-0.10123448747597798,-1.4185857138203968,-0.6742777108237517,0.0
2019-07-09,1.0,-0.0,-0.05692457737321197,-0.10126788036410923,-1.4155396618985696,-0.6772431729518856,0.0
2019-07-10,1.0,-0.0,-0.1067116249197174,-0.11435452793834297,-1.3417790622992933,-0.6484585741811175,0.0
2019-07-11,1.0,-0.0,-0.10783904428530139,-0.11410128777417386,-1.340955072417226,-0.6485115128937988,0.0
2019-07-12,1.0,-0.0,-0.14484203739522888,-0.10757575757575757,-1.3294326241134753,-0.6418439716312058,0.0
2019-07-15,1.0,-0.0,-0.1460938507154828,-0.11515405440247517,-1.3348266082248292,-0.6268209359288385,0.0
2019-07-16,1.0,-0.0,-0.15891213655616063,-0.1785930384382663,-1.2930479921021623,-0.5540587879366898,0.0
2019-07-17,1.0,-0.0,-0.17187549778584854,-0.17260823855490776,-1.291694542674185,-0.5496830099716461,0.0
2019-07-18,1.0,-0.0,-0.17080765075935692,-0.16728093029166932,-1.2970388256974008,-0.5420982398169918,0.0
2019-07-19,1.0,-0.0,-0.17383432854783382,-0.17342142040401473,-1.2901473764451785,-0.5388133655189938,0.0
2019-07-22,1.0,-0.0,-0.16551132027473925,-0.17088527092342917,-1.2981111676418213,-0.5453446960061054,0.0
2019-07-23,1.0,-0.0,-0.1701741539049317,-0.16679932503422587,-1.29838581298354,-0.5484415294979146,0.0
2019-07-24,1.0,-0.0,-0.16990491938817692,-0.17295767481794763,-1.2943683022227874,-0.5427544757846535,0.0
2019-07-25,1.0,-0.0,-0.16243268926195756,-0.17250554323725056,-1.3031042128603105,-0.5295216978143809,0.0
2019-07-26,1.0,-0.0,-0.12215294155655348,-0.19003004555293507,-1.359545116789972,-0.5589442057312699,0.0
2019-07-29,1.0,-0.0,-0.10730682185580341,-0.19227287423213707,-1.3564823795667635,-0.5770449401875202,0.0
2019-07-30,1.0,-0.0,-0.10731376099327469,-0.1961976202793585,-1.3485514743921365,-0.5812209001551992,0.0
2019-07-31,1.0,-0.0,-0.09079122232666688,-0.1986969628213024,-1.3582055687011767,-0.5936922628115782,0.0
2019-08-01,1.0,-0.0,-0.11153510332115253,-0.2001746273000679,-1.3441774730782912,-0.5779516864469811,0.0
2019-08-02,1.0,-0.0,-0.09273069191362428,-0.2335451656831593,-1.351274236430841,-0.5647817910641333,0.0
2019-08-05,1.0,-0.0,-0.085631585794198,-0.21972160790945752,-1.3761220241966958,-0.5707688304930402,0.0
2019-08-06,1.0,-0.0,-0.0867992187750136,-0.22287324304421607,-1.3162360324016267,-0.5758332532897897,0.0
2019-08-07,1.0,-0.0,-0.10118781531387701,-0.2097515805606999,-1.3037550290567723,-0.5783894246120441,0.0
2019-08-08,1.0,-0.0,-0.09668349415298103,-0.2078727075212474,-1.3080388523228321,-0.5824972841715126,0.0
2019-08-09,1.0,-0.0,-0.0876796845185091,-0.20538099478437857,-1.2991349701055845,-0.588029512784633,0.0
2019-08-12,1.0,-0.0,-0.08145371370480971,-0.2213609505051147,-1.3063091683080246,-0.5676663066268505,0.0
2019-08-13,1.0,-0.0,-0.06628781866090987,-0.21775294453792185,-1.317152925489698,-0.5735102701673069,0.0
2019-08-14,1.0,-0.0,-0.0774511975195368,-0.21666086626380232,-1.3036036321068116,-0.5661087733729869,0.0
2019-08-15,1.0,-0.0,-0.10316719556965964,-0.2269927198058615,-1.2709538921037895,-0.5100802688071683,0.0
2019-08-16,1.0,-0.0,-0.10305557284211836,-0.22876345758914682,-1.2689028564316385,-0.5108905345696683,0.0
2019-08-19,1.0,-0.0,-0.09994097362453011,-0.22923980241697473,-1.2704029326788655,-0.5070676317996832,0.0
2019-08-20,1.0,-0.0,-0.10288282703037817,-0.2301301921884687,-1.2688778673279604,-0.49792312461252325,0.0
2019-08-21,1.0,-0.0,-0.10611727612747673,-0.2678742542734382,-1.2438255386232264,-0.4732465766127786,0.0
2019-08-22,1.0,-0.0,-0.10836601710879838,-0.2650010808807634,-1.2448040517587475,-0.4700287205459992,0.0
2019-08-23,1.0,-0.0,-0.10389971284774756,-0.26634143329113535,-1.242628215024547,-0.4747583907123229,0.0
2019-08-26,1.0,-0.0,-0.0943107823056464,-0.26883922839411817,-1.2363119439943748,-0.4576442175414998,0.0
2019-08-27,1.0,-0.0,-0.09479428536390949,-0.27395916365197126,-1.24271874425164,-0.45435035869765156,0.0
2019-08-28,1.0,-0.0,-0.08718168724910366,-0.2790426868507339,-1.2472343946312014,-0.4509239113780529,0.0
2019-08-29,1.0,-0.0,-0.08481746007418078,-0.27937344818073134,-1.2483523894185082,-0.4527787144039481,0.0
2019-08-30,1.0,-0.0,-0.07172375792083753,-0.28652768849297455,-1.2595585759328987,-0.44338323078335934,0.0
2019-09-03,1.0,-0.0,-0.0862627621201932,-0.30482362291373727,-1.2406614904933668,-0.4250473803264658,0.0
2019-09-04,1.0,-0.0,-0.07151811649594864,-0.3101972175508332,-1.2436018957345971,-0.4323497936095398,0.0
2019-09-05,1.0,-0.0,-0.07763852041594242,-0.3009788674412222,-1.2532247735797273,-0.4175586253163785,0.0
2019-09-06,1.0,-0.0,-0.07174778828322136,-0.3102787827197276,-1.2592344875809443,-0.39889946189158787,0.0
2019-09-09,1.0,-0.0,-0.07990763528089205,-0.31063713426305717,-1.256372861787136,-0.3913954972199435,0.0
