Date,IWF,IWM,MTUM,SPY,TTD,VLUE,VXX
2018-11-26,-1.649424680671382,-2.553995566346458,-0.9532355114536051,-2.289031985643408,1.0,-2.110630212181991,0.0
2018-11-27,-1.6279021125287596,-2.5473750261451578,-0.9194729136163983,-2.272641706755909,1.0,-2.090775988286969,0.0
2018-11-28,-1.6277975318970928,-2.548211671198494,-0.9196820748797323,-2.2719096423342395,1.0,-2.090357665760301,0.0
2018-11-29,-1.5715460526315788,-2.5146998355263155,-0.8593749999999999,-2.252672697368421,1.0,-2.0813116776315788,0.0
2018-11-30,-1.5773036487322203,-2.524221809936096,-0.8576582148010721,-2.2630385487528346,1.0,-2.0849309420737994,0.0
2018-12-03,-1.575077239958805,-2.525849639546859,-0.8494335736354274,-2.263542739443872,1.0,-2.0847579814624098,0.0
2018-12-04,-1.557593769215003,-2.5241852838696452,-0.8402336544373846,-2.2519983603197375,1.0,-2.0739905718384914,0.0
2018-12-06,-1.4882847256549678,-2.3841819080573408,-0.841225902125556,-2.1941670785961445,1.0,-1.978546712802768,0.0
2018-12-07,-1.4899149693494167,-2.3840221475182917,-0.8425944235712874,-2.1940874035989717,1.0,-1.9767648803638522,0.0
2018-12-10,-1.4406565656565655,-2.366064491064491,-0.8066239316239316,-2.1670551670551674,1.0,-1.9321095571095572,0.0
2018-12-11,-1.4404623154623155,-2.366064491064491,-0.8066239316239316,-2.166958041958042,1.0,-1.9324009324009324,0.0
2018-12-12,-1.4417022930431405,-2.366886902448504,-0.8072289156626506,-2.168286047415468,1.0,-1.9321803342401866,0.0
2018-12-13,-1.4380213385063045,-2.361008729388943,-0.8056256062075654,-2.167313288069835,1.0,-1.9273520853540254,0.0
2018-12-14,-1.4381423308124879,-2.357475276323444,-0.8076401008338181,-2.166181888694978,1.0,-1.9260228815202638,0.0
2018-12-17,-1.4150597763208639,-2.3545121480910143,-0.7828769764751252,-2.148573081372927,1.0,-1.940320092556884,0.0
2018-12-18,-1.3909316060201944,-2.3284435130501047,-0.7569060773480663,-2.127833873118689,1.0,-1.9215088588302534,0.0
2018-12-19,-1.3889100609756098,-2.3294588414634148,-0.7574314024390244,-2.129096798780488,1.0,-1.9225419207317074,0.0
2018-12-20,-1.3719367962910396,-2.2965275806604217,-0.7726369571388021,-2.1187434951272586,1.0,-1.9017882486517173,0.0
2018-12-21,-1.3590802440168934,-2.286719849835758,-0.7590802440168933,-2.1084936649460344,1.0,-1.8718911309244484,0.0
2018-12-24,-1.327303089340384,-2.253177474719362,-0.7469152982651452,-2.0865571945449486,1.0,-1.8633453938213194,0.0
2018-12-26,-1.3191919191919192,-2.25821854912764,-0.7232323232323232,-2.0485766758494033,1.0,-1.8335169880624425,0.0
2018-12-27,-1.1998069498069497,-2.1778694278694277,-0.6501404001404001,-1.9389259389259388,1.0,-1.8082660582660581,0.0
2018-12-28,-1.195916936826426,-2.178655918689214,-0.6476824673617805,-1.9356873740471394,1.0,-1.804083063173574,0.0
2018-12-31,-1.1961797949706476,-2.178130202400771,-0.6479453255060019,-1.9355997546657322,1.0,-1.804083063173574,0.0
2019-01-02,-1.1930684403990897,-2.1790652896901803,-0.63810607386662,-1.935060388587432,1.0,-1.806756520217049,0.0
2019-01-03,-1.1956084332079435,-2.17365059924766,-0.6485871752252647,-1.9354387192721547,1.0,-1.7948560930802204,0.0
2019-01-04,-1.1544455025538913,-2.1733183274175394,-0.6285170115141546,-1.9119556748333477,1.0,-1.7890225954462817,0.0
2019-01-07,-1.0916828178983737,-2.1074408022246565,-0.6254318698912952,-1.8716609084014495,1.0,-1.73042892053594,0.0
2019-01-08,-1.0882970679660589,-2.094598000504075,-0.6228681844913047,-1.8718810383936824,1.0,-1.7235990926657145,0.0
2019-01-09,-1.082977118430978,-2.0807979213812757,-0.6184728857597854,-1.8710921129829854,1.0,-1.72818707568519,0.0
2019-01-10,-1.0839477211796247,-2.076407506702413,-0.6187164879356568,-1.8729892761394105,1.0,-1.7260388739946382,0.0
2019-01-11,-1.0858102434928631,-2.067002518891688,-0.6276238455079765,-1.8784214945424014,1.0,-1.7375314861460958,0.0
2019-01-14,-1.094577553593947,-2.0671710802858345,-0.6341319882303489,-1.880369903320723,1.0,-1.730559058427911,0.0
2019-01-15,-1.0929624947324061,-2.063211125158028,-0.640960809102402,-1.8857985672144963,1.0,-1.7451327433628316,0.0
2019-01-16,-1.0812494737728382,-2.066599309589964,-0.6291992927506946,-1.882630293845247,1.0,-1.7599562179001431,0.0
2019-01-17,-1.0720932182077292,-2.0610277475060776,-0.6298935367591584,-1.8724955989605165,1.0,-1.747338418978959,0.0
2019-01-18,-1.0635532824683491,-2.036807244068081,-0.6462647773958246,-1.8664374947597888,1.0,-1.77119141443783,0.0
2019-01-22,-1.0367849758787042,-2.1357684355616815,-0.6094934527911784,-1.9948311509303926,1.0,-1.8377842866988283,0.0
2019-01-23,-1.029697856589481,-2.0928811224928987,-0.6308857708530602,-1.996815012481708,1.0,-1.8577085306017045,0.0
2019-01-24,-1.028301075268817,-2.0929892473118277,-0.632258064516129,-1.9920860215053764,1.0,-1.856516129032258,0.0
2019-01-25,-1.0664912280701753,-2.0643859649122804,-0.6798245614035088,-2.0536842105263156,1.0,-1.9074561403508772,0.0
2019-01-28,-1.0618989333799616,-2.027714635425774,-0.7104388879174681,-2.0528938625633852,1.0,-1.88984088127295,0.0
2019-01-29,-1.0636339731790692,-2.019370672276273,-0.7188184766412482,-2.0596897186431766,1.0,-1.9035848891226226,0.0
2019-01-30,-1.0643238979931644,-2.018140390850933,-0.720357549732714,-2.0581018315660327,1.0,-1.9025501708877397,0.0
2019-01-31,-1.045981045981046,-2.0367672867672866,-0.7213057213057212,-2.0479115479115477,1.0,-1.923043173043173,0.0
2019-02-01,-1.0471839029962218,-2.037870134434584,-0.7220806607503735,-2.054564625252614,1.0,-1.9248747913188649,0.0
2019-02-04,-1.0461295141024516,-2.0392759862929446,-0.7212020033388982,-2.054828222476057,1.0,-1.9251383885423075,0.0
2019-02-05,-1.0337305063956543,-2.0395128789206236,-0.7058875065708778,-2.0527422463641143,1.0,-1.929297354126511,0.0
2019-02-06,-1.0331259311190955,-2.0379458417316623,-0.7060730873718342,-2.0544211725527997,1.0,-1.931820173516782,0.0
2019-02-07,-1.0412751383156231,-2.0415385966452972,-0.7040484763326601,-2.0639325546676033,1.0,-1.931061737068587,0.0
2019-02-08,-1.0149655288380695,-1.9493862451656299,-0.7137212039683873,-1.9333277282663526,1.0,-1.796283840591895,0.0
2019-02-11,-1.0092824887104868,-1.9203880247533032,-0.715671516976083,-1.92548921224285,1.0,-1.79177119919719,0.0
2019-02-12,-1.0182885906040269,-1.9267617449664431,-0.7176174496644295,-1.9311241610738255,1.0,-1.795469798657718,0.0
2019-02-13,-1.005436146190516,-1.937944300409802,-0.7174876641297985,-1.9207158986367818,1.0,-1.7818014552145187,0.0
2019-02-14,-1.014014770057066,-1.925730110775428,-0.7379993286337697,-1.928667338032897,1.0,-1.7856663309835514,0.0
2019-02-15,-1.01679825298169,-1.931631110364522,-0.7408029564925248,-1.9256677305560221,1.0,-1.7842264404501933,0.0
2019-02-19,-1.025088102030542,-1.9160093975499246,-0.7433294176875315,-1.9268333613022322,1.0,-1.7793253901661352,0.0
2019-02-20,-1.0225652210385034,-1.9264323462796744,-0.7395352738864189,-1.9226574951765791,1.0,-1.7772837849173728,0.0
2019-02-21,-1.0354027271957313,-1.9376640975692387,-0.7523503006690947,-1.9450326077750488,1.0,-1.7990175319725585,0.0
2019-02-22,-1.0354483925549915,-1.9289340101522843,-0.7577834179357021,-1.9449238578680204,1.0,-1.793062605752961,0.0
2019-02-25,-1.159182905017415,-2.1587122281841284,-0.8361103266497222,-2.207568483479243,1.0,-2.0518685870281463,0.0
2019-02-26,-1.158806363550786,-2.1587122281841284,-0.8380871693495245,-2.207474348112586,1.0,-2.0505506918949448,0.0
2019-02-27,-1.1609379414257461,-2.157641962520011,-0.840662962614182,-2.208117525190696,1.0,-2.049722196063659,0.0
2019-02-28,-1.158221887361085,-2.156903371633076,-0.8418722923337728,-2.208137125635713,1.0,-2.0527406291203616,0.0
2019-03-01,-1.1572155237377544,-2.1577807083647325,-0.845704596834966,-2.2094951017332325,1.0,-2.0494536548605877,0.0
2019-03-04,-1.15092383107089,-2.155731523378582,-0.8486990950226245,-2.2092760180995477,1.0,-2.062311463046757,0.0
2019-03-05,-1.1654377008886367,-2.150879183210437,-0.8521459633200983,-2.2174324068822084,1.0,-2.0676876536207223,0.0
2019-03-06,-1.1674071273277247,-2.1482181680688157,-0.8545231118253143,-2.217506380565271,1.0,-2.06512902920881,0.0
2019-03-07,-1.168927831166384,-2.12408140192199,-0.8574524213303184,-2.218767665347654,1.0,-2.052383644243452,0.0
2019-03-08,-1.179433368310598,-2.1244872650958695,-0.9208241915482209,-2.2438233330153583,1.0,-2.0707812649050843,0.0
2019-03-11,-1.1822479498311624,-2.1421128798842255,-0.9451037144235408,-2.264158224794983,1.0,-2.114230583695128,0.0
2019-03-12,-1.1863631942418051,-2.1070907499270497,-0.9968874623091138,-2.281684661025192,1.0,-2.154556949713063,0.0
2019-03-13,-1.2122729504172802,-2.1212567501227295,-1.0353460972017674,-2.287481590574374,1.0,-2.1620029455081005,0.0
2019-03-14,-1.2115762578616351,-2.1273584905660377,-1.0368514150943398,-2.2873427672955975,1.0,-2.1639150943396226,0.0
2019-03-15,-1.2157054734162343,-2.099578967981984,-1.0462156075589935,-2.2719083521002643,1.0,-2.1580338783902873,0.0
2019-03-18,-1.2288152411192699,-2.127902361579679,-1.1037904346100418,-2.284778725937686,1.0,-2.1773169279618974,0.0
2019-03-19,-1.2207108816521048,-2.1301628276409845,-1.1054408260524224,-2.285544082605242,1.0,-2.1865567911040507,0.0
2019-03-20,-1.2274490303331675,-2.135156638488314,-1.1055196419691695,-2.2846345101939334,1.0,-2.192541024365987,0.0
2019-03-21,-1.2366457773798867,-2.1321993434795585,-1.1111111111111112,-2.2895653038893866,1.0,-2.17775788321894,0.0
2019-03-22,-1.242063094641963,-2.130896344516775,-1.1467200801201805,-2.313370055082624,1.0,-2.1818728092138207,0.0
2019-03-25,-1.214743906049541,-2.0279285502812594,-1.1827691700384881,-2.296161057929537,1.0,-2.1471429981249384,0.0
2019-03-26,-1.218980282812189,-2.0434176458872733,-1.20991834295957,-2.3081059549890464,1.0,-2.1778530173272257,0.0
2019-03-27,-1.2439831528279182,-2.032591255515443,-1.2282390693943042,-2.330425190533494,1.0,-2.1928399518652224,0.0
2019-03-28,-1.2400281322214408,-2.0302421380488296,-1.2445493820958504,-2.3308550185873607,1.0,-2.2016477443986737,0.0
2019-03-29,-1.2340233118971062,-2.029742765273312,-1.2512057877813505,-2.3307877813504825,1.0,-2.2024718649517685,0.0
2019-04-01,-1.2296087699889369,-2.03570351000704,-1.243890173991753,-2.336819873277683,1.0,-2.211203862013477,0.0
2019-04-02,-1.2366941152841935,-2.0304277967463347,-1.2723438441454107,-2.324964852379996,1.0,-2.1778469572203254,0.0
2019-04-03,-1.2372251781949604,-2.0302178496134924,-1.2719606465214337,-2.3234614998494125,1.0,-2.176187129806244,0.0
2019-04-04,-1.2429145728643216,-2.030150753768844,-1.2687437185929646,-2.3271356783919597,1.0,-2.1813065326633168,0.0
2019-04-05,-1.2627058704657976,-2.0262705870465796,-1.2808931999595836,-2.342730120238456,1.0,-2.1914721632818024,0.0
2019-04-08,-1.265190577292488,-2.018906076230917,-1.2848043676069154,-2.3472854109796786,1.0,-2.194115862905672,0.0
2019-04-09,-1.2885122792774508,-2.006697787700426,-1.3021108179419525,-2.3606657195047696,1.0,-2.1903795413030243,0.0
2019-04-10,-1.2853098776665655,-1.9845313921747043,-1.3063390961480132,-2.3526438176119706,1.0,-2.181377009402487,0.0
2019-04-11,-1.301537527817115,-1.9641917863645557,-1.3229819947400363,-2.357272911187538,1.0,-2.169330366174388,0.0
2019-04-12,-1.3011731391585761,-1.963187702265372,-1.322309870550162,-2.357301779935275,1.0,-2.1690938511326863,0.0
2019-04-15,-1.2994224338838787,-1.9700070929172155,-1.326172864525281,-2.3593069206606545,1.0,-2.17782956733205,0.0
2019-04-16,-1.3008885298869144,-1.9650646203554119,-1.3296647819063006,-2.342285945072698,1.0,-2.159026655896607,0.0
2019-04-17,-1.3012023845609781,-1.9566535313731432,-1.3369707992320905,-2.3486915226836413,1.0,-2.1605537031423663,0.0
2019-04-18,-1.3000606183067285,-1.956859971711457,-1.3315821378056174,-2.3492624772681348,1.0,-2.165285916346737,0.0
2019-04-22,-1.3088279906967335,-1.960056628577207,-1.3226817676205884,-2.3519061583577714,1.0,-2.1687733845687127,0.0
2019-04-23,-1.3190732649121026,-1.968397520577177,-1.328828371100498,-2.370389188090641,1.0,-2.174880601564882,0.0
2019-04-24,-1.3123666294075804,-1.952647088710497,-1.3383802459099685,-2.3725231175693526,1.0,-2.1856518646479017,0.0
2019-04-25,-1.3131868131868132,-1.9453601953601953,-1.3498168498168497,-2.378001628001628,1.0,-2.1887464387464384,0.0
2019-04-26,-1.322923045519494,-1.9353949785670546,-1.3665033680342928,-2.39303939579506,1.0,-2.1884057971014492,0.0
2019-04-29,-0.9245649534601377,-1.5673006879805749,-0.9972480777013355,-1.9646297045730474,1.0,-1.640145690004047,0.0
2019-04-30,-0.9223592406295635,-1.5735842933636217,-0.9926983611877332,-1.9729839363946131,1.0,-1.651387311374331,0.0
2019-05-01,-0.9450204967446346,-1.5391849529780564,-0.9809500843983602,-1.9604533397636845,1.0,-1.612330198537095,0.0
2019-05-02,-0.9420604307296689,-1.5430729668916747,-0.975168756027001,-1.9524268723882998,1.0,-1.6232722597235618,0.0
2019-05-03,-0.9396399292718213,-1.5500723356373574,-0.9738787976209612,-1.9511332583185983,1.0,-1.6225687188554894,0.0
2019-05-06,-0.928275752268747,-1.4995223690495143,-0.9786658175449768,-1.9327336411399458,1.0,-1.6213978665817543,0.0
2019-05-07,-0.920165066264582,-1.488215221014205,-0.982620426950242,-1.9262756924053646,1.0,-1.618522339496865,0.0
2019-05-08,-0.9060455584456529,-1.4712698037361076,-0.9868369196815637,-1.911090092220383,1.0,-1.6068416489319777,0.0
2019-05-09,-0.9104748383025714,-1.468133775043382,-0.9909291686385864,-1.9159173371194194,1.0,-1.6021454488089604,0.0
2019-05-10,-0.9231583231583231,-1.5118437118437118,-1.000976800976801,-2.0056166056166056,1.0,-1.6984940984940986,0.0
2019-05-13,-0.9376633986928105,-1.5202614379084967,-0.9889705882352942,-2.011111111111111,1.0,-1.7120098039215685,0.0
2019-05-14,-0.8726027397260273,-1.4353746978243354,-1.0759065269943593,-1.9941982272360999,1.0,-1.679935535858179,0.0
2019-05-15,-0.8571889624011619,-1.4464256898499275,-1.0866548329837018,-2.0051637889301275,1.0,-1.6729062449572374,0.0
2019-05-16,-0.8562971372962452,-1.4516259832941367,-1.094315140702295,-2.0253831806017355,1.0,-1.6819398264536534,0.0
2019-05-17,-0.8542664609888772,-1.4408541040837866,-1.1059511244621256,-2.016562474628562,1.0,-1.7013071364780383,0.0
2019-05-20,-0.8562212724780259,-1.4211757116361585,-1.11232965083461,-1.992339327473591,1.0,-1.6817998548504154,0.0
2019-05-21,-0.8470626054809933,-1.4122799967853412,-1.1176565137024834,-1.984489271076107,1.0,-1.6750783573093306,0.0
2019-05-22,-0.8406250000000001,-1.3914262820512822,-1.1353365384615386,-1.9810897435897437,1.0,-1.664423076923077,0.0
2019-05-23,-0.8429394812680115,-1.387768171629843,-1.1513768812039706,-1.977425552353506,1.0,-1.6456131924431636,0.0
2019-05-24,-0.8328679696848824,-1.357399282010371,-1.1703230953330674,-1.9728759473474273,1.0,-1.644196250498604,0.0
2019-05-28,-0.8362185879537296,-1.3491025129637018,-1.1710410849621062,-1.974551256481851,1.0,-1.6466693258875151,0.0
2019-05-29,-0.8516861115550582,-1.3588780565766343,-1.1737254275211764,-1.9777848809333547,1.0,-1.628895636886687,0.0
2019-05-30,-0.8513696989058382,-1.3554827889146237,-1.1722705854165003,-1.976199984026835,1.0,-1.6313393498921813,0.0
2019-05-31,-0.853035143769968,-1.361261980830671,-1.1690095846645365,-1.9741214057507985,1.0,-1.6297923322683705,0.0
2019-06-03,-0.8485017089261584,-1.3580796439074796,-1.1879023924966219,-1.9635164136396153,1.0,-1.5904936014625228,0.0
2019-06-04,-0.8554073368270606,-1.3472288391297442,-1.1861997776719073,-1.9633952675877402,1.0,-1.5880578053041132,0.0
2019-06-05,-0.8384355079877234,-1.3297395136538916,-1.185409616746675,-1.9602581254426696,1.0,-1.555835366333517,0.0
2019-06-06,-0.8357727415801071,-1.334198929807995,-1.1825621655649985,-1.9590808939250866,1.0,-1.5574441296820902,0.0
2019-06-07,-0.8361288290416569,-1.3427828962910466,-1.1846602094653123,-1.9545633514449956,1.0,-1.556579258209308,0.0
2019-06-10,-0.8237836988131729,-1.3461447771751944,-1.1828185176452095,-1.9483612355576514,1.0,-1.5586732688831249,0.0
2019-06-11,-0.8307412962816768,-1.3492539670008683,-1.2176521670482354,-1.9411068129786055,1.0,-1.5557748480303148,0.0
2019-06-12,-0.8321755604673193,-1.349384275339438,-1.217713924850016,-1.9392169245342596,1.0,-1.555336280391538,0.0
2019-06-13,-0.841071145618761,-1.3619870068135003,-1.2246870543495483,-1.9366186024401837,1.0,-1.558310885755031,0.0
2019-06-14,-0.8437475251445316,-1.3538449354557693,-1.2327552070959056,-1.9387027797576621,1.0,-1.5504078561811991,0.0
2019-06-17,-0.8450213709039099,-1.350007915149596,-1.232547095140098,-1.93786607566883,1.0,-1.5497071394649358,0.0
2019-06-18,-0.8466956865848834,-1.3543332014246143,-1.2322912544519193,-1.9341511673921647,1.0,-1.546893549663633,0.0
2019-06-19,-0.8439082278481012,-1.3565664556962025,-1.2473101265822784,-1.937895569620253,1.0,-1.5257120253164556,0.0
2019-06-20,-0.8467754713991443,-1.3648391697036921,-1.2426715259071461,-1.939233085089526,1.0,-1.5291554428775154,0.0
2019-06-21,-0.849167327517843,-1.3750991276764473,-1.2386201427438541,-1.9334655035685966,1.0,-1.5338620142743855,0.0
2019-06-24,-0.8433648723861017,-1.3703585910789537,-1.2495825713604198,-1.9337679891866106,1.0,-1.5538681720601097,0.0
2019-06-25,-0.8438071025661396,-1.361325176769683,-1.2489870501310874,-1.935647890680861,1.0,-1.5548581870183522,0.0
2019-06-26,-0.8296231515344251,-1.3643663539513438,-1.2438384480839562,-1.9352043250119255,1.0,-1.5773572905072348,0.0
2019-06-27,-0.8366517999362855,-1.3603854730805989,-1.2549378783051925,-1.9361261548263777,1.0,-1.576218540936604,0.0
2019-06-28,-0.8412344893413937,-1.338132357620108,-1.2583518930957684,-1.9428094177537385,1.0,-1.5736557429207763,0.0
2019-07-01,-0.8646496815286625,-1.3194267515923568,-1.2646496815286625,-1.9527866242038217,1.0,-1.5603503184713376,0.0
2019-07-02,-0.8572110412854984,-1.3252724524699706,-1.2616339193381594,-1.9503619441571873,1.0,-1.5603372842255987,0.0
2019-07-03,-0.854813046937152,-1.3287191726332537,-1.260222752585521,-1.9492442322991248,1.0,-1.5624502784407317,0.0
2019-07-05,-0.8544036916222453,-1.3272336701408227,-1.255469806667197,-1.9501153631951627,1.0,-1.5689394542127455,0.0
2019-07-08,-0.8514072189537287,-1.333200826840515,-1.2479726506598823,-1.946255366512959,1.0,-1.5715535061218,0.0
2019-07-09,-0.8468926105246449,-1.3239145963965395,-1.249226129057862,-1.943249464243194,1.0,-1.573855067862529,0.0
2019-07-10,-0.8529062870699881,-1.2920521945432977,-1.2399367338869118,-1.9512850929221033,1.0,-1.5720838275998417,0.0
2019-07-11,-0.8575615939158678,-1.2924027568723757,-1.2469302067654282,-1.9527053790699513,1.0,-1.5724471203358947,0.0
2019-07-12,-0.8557509505703422,-1.2949144486692017,-1.2466730038022813,-1.9519961977186313,1.0,-1.5720057034220531,0.0
2019-07-15,-0.8607343960663018,-1.3083511777301926,-1.2610040447299546,-1.9474978190181615,1.0,-1.5531763026409706,0.0
2019-07-16,-0.8662117124265989,-1.3051896524361213,-1.2664656403745438,-1.9461990160292018,1.0,-1.5511029995238852,0.0
2019-07-17,-0.8685356775164331,-1.3178902352102637,-1.2560386473429952,-1.9379900213827514,1.0,-1.5390829175576148,0.0
2019-07-18,-0.8673308032890575,-1.3164136622390892,-1.2567204301075268,-1.93516761543327,1.0,-1.5307558507273877,0.0
2019-07-19,-0.8815331010452961,-1.318577763699715,-1.2574437757364585,-1.9341938549255622,1.0,-1.5271618625277161,0.0
2019-07-22,-0.8794494542002848,-1.3045404208194906,-1.2498813478879924,-1.936797975003955,1.0,-1.5395507040025311,0.0
2019-07-23,-0.8856961422448006,-1.3032227337672646,-1.257263057628195,-1.9477694872201934,1.0,-1.5438958564851564,0.0
2019-07-24,-0.8891537544696068,-1.3030591974572905,-1.2737385776718317,-1.9459674215335718,1.0,-1.533969010727056,0.0
2019-07-25,-0.8951753689890494,-1.2806697349627045,-1.2833677194096178,-1.9550864942072688,1.0,-1.5209490557054437,0.0
2019-07-26,-0.8921475123191862,-1.2616436178667938,-1.2956604673342873,-1.9693212525830555,1.0,-1.5290096963916708,0.0
2019-07-29,-0.6392682462046624,-0.9126595947405197,-0.9936479705265834,-1.7457917804738614,1.0,-1.06066188147113,0.0
2019-07-30,-0.6402021623696501,-0.9339773526965646,-0.9957136459599514,-1.7629070436952212,1.0,-1.064743138634764,0.0
2019-07-31,-0.6413383564267927,-0.9464912840814763,-0.9935508588212757,-1.748738905561586,1.0,-1.0551050379924654,0.0
2019-08-01,-0.6492960438300313,-0.9619672548894693,-0.9747085430337007,-1.7419889150793146,1.0,-1.0426833152831751,0.0
2019-08-02,-0.6437125748502994,-0.946235189196076,-1.0001274047649382,-1.7378009937571663,1.0,-1.042298381959485,0.0
2019-08-05,-0.6341556459816887,-0.9437945066124109,-0.9890640895218719,-1.7424338758901323,1.0,-1.0485757884028484,0.0
2019-08-06,-0.6035680751173709,-0.9370266040688575,-0.9810328638497652,-1.6969014084507041,1.0,-1.0412519561815337,0.0
2019-08-07,-0.5954002874820323,-0.9502531091806761,-0.9588150740578713,-1.690456846447097,1.0,-1.0546840822448595,0.0
