Date,ARDX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-20,1.0,-0.3275633528265107,-2.628849902534113,-0.0,-2.1051072124756334,-1.7358284600389864,0.0
2018-12-21,1.0,-0.3106113300873328,-2.6245459463637064,-0.0,-2.0990030141432876,-1.6944122420588916,0.0
2018-12-24,1.0,-0.25935276566444804,-2.5756254303419786,-0.0,-2.0856858694820595,-1.7298599954096856,0.0
2018-12-26,1.0,-0.25539977264115193,-2.605456612353164,-0.0,-2.0258431223948463,-1.6920045471769607,0.0
2018-12-27,1.0,-0.12301930279458372,-2.5087870930567564,-0.0,-1.865600691443388,-1.7052002304811293,0.0
2018-12-28,1.0,-0.10748338630453626,-2.5334440913030916,-0.0,-1.874891649812193,-1.707526726379659,0.0
2018-12-31,1.0,-0.10015967484395412,-2.5569023080272895,-0.0,-1.8852518507766,-1.7156336188125996,0.0
2019-01-02,1.0,-0.09426170120272424,-2.554919576872917,-0.0,-1.8806694681930156,-1.7154760179684103,0.0
2019-01-03,1.0,-0.06421543241843604,-2.6098246652363684,-0.0,-1.908189687060738,-1.8158615077310052,0.0
2019-01-04,1.0,-0.008500036638088957,-2.619330255733861,-0.0,-1.8818788012017291,-1.8179086978823185,0.0
2019-01-07,1.0,-0.0,-2.5352573215808927,-0.0,-1.8276940574353142,-1.7453795848734717,0.0
2019-01-08,1.0,-0.0,-2.5440108246688506,-0.0,-1.8281583819968665,-1.7493234581968382,0.0
2019-01-09,1.0,-0.0,-2.531945135384834,-0.0,-1.8239641816502024,-1.7508350508137303,0.0
2019-01-10,1.0,-0.0,-2.5284385429240928,-0.0,-1.824114180217283,-1.7482070581552225,0.0
2019-01-11,1.0,-0.0,-2.486983046038164,-0.0,-1.830318507483862,-1.7764063275874296,0.0
2019-01-14,1.0,-0.0,-2.4847582588969233,-0.0,-1.8362398979157804,-1.768183751595066,0.0
2019-01-15,1.0,-0.0,-2.4820527400668135,-0.0,-1.8375861823868076,-1.7881867936598195,0.0
2019-01-16,1.0,-0.0,-2.476369571388022,-0.0,-1.822665342038036,-1.7971189327277888,0.0
2019-01-17,1.0,-0.0,-2.473747865680137,-0.0,-1.8356573705179287,-1.8049943084803644,0.0
2019-01-18,1.0,-0.0,-2.4714285714285715,-0.0,-1.858578607322326,-1.8487437185929645,0.0
2019-01-22,1.0,-0.0,-2.7044780545670224,-0.0,-1.9490658362989324,-1.7605278766310795,0.0
2019-01-23,1.0,-0.0,-2.635389537912047,-0.0,-1.9630924920008928,-1.842473398318327,0.0
2019-01-24,1.0,-0.0,-2.606327149087146,-0.0,-1.9705077980634194,-1.8147682755562127,0.0
2019-01-25,1.0,-0.0,-2.62502865001146,-0.0,-2.1098632439452976,-1.9051111620444647,0.0
2019-01-28,1.0,-0.0,-2.526849417949681,-0.0,-2.1414945550131432,-1.842057829515584,0.0
2019-01-29,1.0,-0.0,-2.4998116760828624,-0.0,-2.1555555555555554,-1.8775141242937852,0.0
2019-01-30,1.0,-0.0,-2.4972492275227975,-0.0,-2.1554751676840755,-1.8836385560328586,0.0
2019-01-31,1.0,-0.0,-2.5318844939088585,-0.0,-2.0905399308166643,-1.8975033839675142,0.0
2019-02-01,1.0,-0.0,-2.5306260830256915,-0.0,-2.0971897837715665,-1.906200557522791,0.0
2019-02-04,1.0,-0.0,-2.53766350924673,-0.0,-2.0838219816568935,-1.896181025409713,0.0
2019-02-05,1.0,-0.0,-2.526904315196998,-0.0,-2.0634896810506564,-1.9142964352720446,0.0
2019-02-06,1.0,-0.0,-2.5413291329132917,-0.0,-2.0447044704470447,-1.9147164716471647,0.0
2019-02-07,1.0,-0.0,-2.5383334594717324,-0.0,-2.0491939756300614,-1.9808521910239918,0.0
2019-02-08,1.0,-0.0,-2.5686004738974244,-0.0,-2.1123595505617976,-1.9626232515478101,0.0
2019-02-11,1.0,-0.0,-2.5571867794004612,-0.0,-2.1501921598770175,-1.9790161414296694,0.0
2019-02-12,1.0,-0.0,-2.587780355761794,-0.0,-2.160634184068059,-1.9855375096674401,0.0
2019-02-13,1.0,-0.0,-2.621220323254195,-0.0,-2.1489443971850593,-1.9631119016317378,0.0
2019-02-14,1.0,-0.0,-2.564056801427795,-0.0,-2.197718631178707,-1.9979824629471556,0.0
2019-02-15,1.0,-0.0,-2.588418430884184,-0.0,-2.1973069738480695,-1.9975871731008714,0.0
2019-02-19,1.0,-0.0,-2.5448217186170625,-0.0,-2.210843839430737,-1.978884677855983,0.0
2019-02-20,1.0,-0.0,-2.5688882016390906,-0.0,-2.1959950518014533,-1.9666769754136382,0.0
2019-02-21,1.0,-0.0,-2.5702690166975883,-0.0,-2.195964749536178,-1.9641311069882497,0.0
2019-02-22,1.0,-0.0,-2.5784843340021606,-0.0,-2.1804290785615064,-1.9583269022997374,0.0
2019-02-25,1.0,-0.0,-2.5780633175942413,-0.0,-2.202802074463968,-1.9597492065949378,0.0
2019-02-26,1.0,-0.0,-2.583313948980383,-0.0,-2.2191982631619758,-1.9511514305652475,0.0
2019-02-27,1.0,-0.0,-2.576457816377171,-0.0,-2.2369727047146406,-1.9409119106699755,0.0
2019-02-28,1.0,-0.0,-2.5882170060624903,-0.0,-2.2494170682418777,-1.9347116430903157,0.0
2019-03-01,1.0,-0.0,-2.599153140437544,-0.0,-2.3192190072924017,-1.9228416843095741,0.0
2019-03-04,1.0,-0.0,-2.619572925695375,-0.0,-2.34047750374281,-1.9195492868962256,0.0
2019-03-05,1.0,-0.0,-2.5988459410323292,-0.0,-2.374911074223381,-1.9307564619397675,0.0
2019-03-06,1.0,-0.0,-2.5958909521928093,-0.0,-2.3887791386803636,-1.9173449229553536,0.0
2019-03-07,1.0,-0.0,-2.564635490473941,-0.0,-2.4130845536136043,-1.8949771689497719,0.0
2019-03-08,1.0,-0.0,-2.5891498511412507,-0.0,-2.649685742639762,-2.0310949388025143,0.0
2019-03-11,1.0,-0.0,-2.586601990465836,-0.0,-2.6531738730450787,-2.123525968052187,0.0
2019-03-12,1.0,-0.0,-2.461441000084467,-0.0,-2.7167835121209563,-2.268434834023144,0.0
2019-03-13,1.0,-0.0,-2.498295260825094,-0.0,-2.7421581997954316,-2.283242413910672,0.0
2019-03-14,1.0,-0.0,-2.50315269256987,-0.0,-2.7384969325153374,-2.2790558963871845,0.0
2019-03-15,1.0,-0.0,-2.4539115646258503,-0.0,-2.741071428571429,-2.3084183673469387,0.0
2019-03-18,1.0,-0.0,-2.507133035407356,-0.0,-2.756789274664833,-2.3300962530079063,0.0
2019-03-19,1.0,-0.0,-2.5088915745856353,-0.0,-2.7613950276243093,-2.3623100828729284,0.0
2019-03-20,1.0,-0.0,-2.5173728446408457,-0.0,-2.763105450134304,-2.3841954769950613,0.0
2019-03-21,1.0,-0.0,-2.5217051571453375,-0.0,-2.8386004514672685,-2.3217572495224865,0.0
2019-03-22,1.0,-0.0,-2.517289925208975,-0.0,-2.9549494060712718,-2.326704795424549,0.0
2019-03-25,1.0,-0.0,-2.2363846017385134,-0.0,-3.191413872627284,-2.442167819762285,0.0
2019-03-26,1.0,-0.0,-2.254768514372705,-0.0,-3.1991582340825646,-2.501029820005373,0.0
2019-03-27,1.0,-0.0,-2.2234382124943,-0.0,-3.327040583675331,-2.5694482444140445,0.0
2019-03-28,1.0,-0.0,-2.2124485125858127,-0.0,-3.3376659038901604,-2.603203661327231,0.0
2019-03-29,1.0,-0.0,-2.184656474488856,-0.0,-3.3720758887456257,-2.6529747651501197,0.0
2019-04-01,1.0,-0.0,-2.1931818181818183,-0.0,-3.3366935483870965,-2.6343475073313782,0.0
2019-04-02,1.0,-0.0,-2.191629756847148,-0.0,-3.2944951640603812,-2.553014553014553,0.0
2019-04-03,1.0,-0.0,-2.1839090666903473,-0.0,-3.211171299174141,-2.485125654915194,0.0
2019-04-04,1.0,-0.0,-2.181025275898896,-0.0,-3.2310430758276962,-2.4878960484158066,0.0
2019-04-05,1.0,-0.0,-2.165388046387154,-0.0,-3.243264942016057,-2.5119536128456734,0.0
2019-04-08,1.0,-0.0,-2.1649723559835916,-0.0,-3.2356875334403425,-2.516764758337792,0.0
2019-04-09,1.0,-0.0,-2.125180897250362,-0.0,-3.374728654124457,-2.544952966714906,0.0
2019-04-10,1.0,-0.0,-2.1090876307248467,-0.0,-3.394518571943743,-2.5119004688063464,0.0
2019-04-11,1.0,-0.0,-2.1148905373620406,-0.0,-3.4229238284783787,-2.508594174054641,0.0
2019-04-12,1.0,-0.0,-2.1141564902758936,-0.0,-3.4238805970149255,-2.5076436001809137,0.0
2019-04-15,1.0,-0.0,-2.1190648785791955,-0.0,-3.422707502718376,-2.5194816962667637,0.0
2019-04-16,1.0,-0.0,-2.114578608364329,-0.0,-3.425020411866098,-2.532341467839971,0.0
2019-04-17,1.0,-0.0,-2.0787108488424875,-0.0,-3.452927825692238,-2.54698138901498,0.0
2019-04-18,1.0,-0.0,-2.0926195237229592,-0.0,-3.445828031267042,-2.550899836393383,0.0
2019-04-22,1.0,-0.0,-2.1032093362509117,-0.0,-3.4542304886943835,-2.559992706053975,0.0
2019-04-23,1.0,-0.0,-2.117137648131267,-0.0,-3.459161349134001,-2.5395624430264356,0.0
2019-04-24,1.0,-0.0,-2.0976541189307145,-0.0,-3.449718130569195,-2.545190034551737,0.0
2019-04-25,1.0,-0.0,-2.0547656178332265,-0.0,-3.515549032198881,-2.6031556737913957,0.0
2019-04-26,1.0,-0.0,-2.031851238147841,-0.0,-3.5794900119672284,-2.594126852618982,0.0
2019-04-29,1.0,-0.0,-2.0306629834254144,-0.0,-3.583701657458563,-2.5937384898710865,0.0
2019-04-30,1.0,-0.0,-2.047405509288917,-0.0,-3.558799304475153,-2.5454379061041457,0.0
2019-05-01,1.0,-0.0,-2.018979833926453,-0.0,-3.5910210785655625,-2.5148279952550414,0.0
2019-05-02,1.0,-0.0,-2.024432491567144,-0.0,-3.558118333485277,-2.5341416719846843,0.0
2019-05-03,1.0,-0.0,-2.021697511167837,-0.0,-3.5603063178047223,-2.5345975020512355,0.0
2019-05-06,1.0,-0.0,-1.9556686046511629,-0.0,-3.569858284883721,-2.5586845930232562,0.0
2019-05-07,1.0,-0.0,-1.9577860313434188,-0.0,-3.548600416704412,-2.552405109158438,0.0
2019-05-08,1.0,-0.0,-1.7986863430862405,-0.0,-3.296425829565811,-2.435127527083511,0.0
2019-05-09,1.0,-0.0,-1.779901558654635,-0.0,-3.171287940935193,-2.2522559474979493,0.0
2019-05-10,1.0,-0.0,-1.7841113841113843,-0.0,-3.162981162981163,-2.242997542997543,0.0
2019-05-13,1.0,-0.0,-1.7623444399839423,-0.0,-3.0698514652749904,-2.1967884383781615,0.0
2019-05-14,1.0,-0.0,-1.6903637222484649,-0.0,-3.0299165485750277,-2.1524956699732325,0.0
2019-05-15,1.0,-0.0,-1.7127450208612138,-0.0,-3.0436117452570257,-2.1158781390222785,0.0
2019-05-16,1.0,-0.0,-1.7223010244286838,-0.0,-3.036958234830575,-2.1209613869188337,0.0
2019-05-17,1.0,-0.0,-1.7039936733886911,-0.0,-3.0163701067615656,-2.187900355871886,0.0
2019-05-20,1.0,-0.0,-1.6864634338966986,-0.0,-3.0210867161585844,-2.190096351287316,0.0
2019-05-21,1.0,-0.0,-1.6992593759848722,-0.0,-2.999606051055783,-2.1801134572959344,0.0
2019-05-22,1.0,-0.0,-1.6728172110552764,-0.0,-3.010128768844221,-2.168812814070352,0.0
2019-05-23,1.0,-0.0,-1.6679218639679925,-0.0,-3.014199419471248,-2.162861849847023,0.0
2019-05-24,1.0,-0.0,-1.6103129610934224,-0.0,-2.992622505241904,-2.1628484895550204,0.0
2019-05-28,1.0,-0.0,-1.6113096162808764,-0.0,-2.992077054528507,-2.1642069286934906,0.0
2019-05-29,1.0,-0.0,-1.6287017706641924,-0.0,-2.9792004948581146,-2.1242557797881387,0.0
2019-05-30,1.0,-0.0,-1.622155365270385,-0.0,-2.9663658103833987,-2.1257424978785777,0.0
2019-05-31,1.0,-0.0,-1.6351967834222532,-0.0,-2.956004020722183,-2.1409572411660096,0.0
2019-06-03,1.0,-0.0,-1.6832127123977343,-0.03138766519823788,-3.0946349905601007,-2.0573473882945246,0.0
2019-06-04,1.0,-0.0,-1.6294607766074518,-0.06343342241785883,-3.166090237384059,-2.0014934758685743,0.0
2019-06-05,1.0,-0.0,-1.5952473101633253,-0.11928167814846351,-3.1662667389116805,-1.8598188714296773,0.0
2019-06-06,1.0,-0.0,-1.680328497966076,-0.06439481157418067,-3.0563358661447544,-1.8740501957172462,0.0
2019-06-07,1.0,-0.0,-1.6873807160851975,-0.0826017253225437,-3.0125200396976872,-1.8515917245591267,0.0
2019-06-10,1.0,-0.0,-1.7001682729080618,-0.06547345877313752,-3.0001529753709653,-1.882973841211565,0.0
2019-06-11,1.0,-0.0,-1.698472403469717,-0.07814539034313349,-3.0215705841713367,-1.8780993321562907,0.0
2019-06-12,1.0,-0.0,-1.699247542997543,-0.07785626535626536,-3.020884520884521,-1.880144348894349,0.0
2019-06-13,1.0,-0.0,-1.7376557452699584,-0.11467466543608676,-2.9921550530687586,-1.846638978618674,0.0
2019-06-14,1.0,-0.0,-1.7292643554462293,-0.13190867860711816,-2.996694596048889,-1.8291951725728341,0.0
2019-06-17,1.0,-0.0,-1.7285571680872303,-0.13046149120786302,-3.003301850572065,-1.816324963526069,0.0
2019-06-18,1.0,-0.0,-1.6817758460105556,-0.14684880471903133,-3.054719031356721,-1.8782210493635516,0.0
2019-06-19,1.0,-0.0,-1.5494770110617804,-0.2336518925427045,-2.919858529610956,-1.8220332605914666,0.0
2019-06-20,1.0,-0.0,-1.5685565845945335,-0.22159475943076576,-2.9167984338528723,-1.8226790151344023,0.0
2019-06-21,1.0,-0.0,-1.577849721427496,-0.22142749585905738,-2.904080710736335,-1.8255533805149826,0.0
2019-06-24,1.0,-0.0,-1.545914514423803,-0.22632532850022655,-2.906056486935508,-1.8733574988672406,0.0
2019-06-25,1.0,-0.0,-1.530962090318683,-0.23010119317323666,-2.9140613200422893,-1.876604742486029,0.0
2019-06-26,1.0,-0.0,-1.523938982026884,-0.20268841564718318,-2.8781906056486934,-1.9469113426974773,0.0
2019-06-27,1.0,-0.0,-1.5075236294896028,-0.2322117202268431,-2.8787145557655953,-1.9429867674858223,0.0
2019-06-28,1.0,-0.0,-1.4682211357653252,-0.2542309138773975,-2.871380218127115,-1.927792403159082,0.0
2019-07-01,1.0,-0.0,-1.4737476459510357,-0.24610169491525422,-2.8780414312617704,-1.935065913370998,0.0
2019-07-02,1.0,-0.0,-1.479735318444996,-0.23866456124520638,-2.8670576735092865,-1.9339799984961275,0.0
2019-07-03,1.0,-0.0,-1.4964794007490636,-0.22823970037453184,-2.8315355805243443,-1.9342322097378277,0.0
2019-07-05,1.0,-0.0,-1.4993266497082147,-0.2192877450246895,-2.8236570402513843,-1.9393984737393386,0.0
2019-07-08,1.0,-0.0,-1.5052371689361066,-0.21195570851414036,-2.8209636390842436,-1.943588208888224,0.0
2019-07-09,1.0,-0.0,-1.504748373588574,-0.20556344873999852,-2.8233006804755854,-1.9441411799895314,0.0
2019-07-10,1.0,-0.0,-1.4549051814245184,-0.19650589816335673,-2.8652381663431385,-1.9493803195460653,0.0
2019-07-11,1.0,-0.0,-1.4465032875074717,-0.21294082486551108,-2.8699940227136884,-1.9422444710101616,0.0
2019-07-12,1.0,-0.0,-1.4435333581811405,-0.22236302646291464,-2.8781215057771155,-1.9102497204621693,0.0
2019-07-15,1.0,-0.0,-1.4103020856527873,-0.22853113634676764,-2.8964595858383433,-1.8868848808728569,0.0
2019-07-16,1.0,-0.0,-1.4134479946623173,-0.27852324115946325,-2.8796056045666836,-1.8418711542738526,0.0
2019-07-17,1.0,-0.0,-1.4301410541945065,-0.27104677060133636,-2.8795100222717154,-1.8432071269487753,0.0
2019-07-18,1.0,-0.0,-1.432695161769071,-0.28346690412585335,-2.8762986049272783,-1.828138913624221,0.0
2019-07-19,1.0,-0.0,-1.440439103990506,-0.29609850170597835,-2.864040943480196,-1.8166444147752558,0.0
2019-07-22,1.0,-0.0,-1.4052030833086273,-0.27883190038541356,-2.8756300029647197,-1.852208716276312,0.0
2019-07-23,1.0,-0.0,-1.4002499264922081,-0.2602910908556307,-2.8371802411055573,-1.8530579241399587,0.0
2019-07-24,1.0,-0.0,-1.4037110963258668,-0.30938123752495006,-2.846159532786279,-1.8333702964441487,0.0
2019-07-25,1.0,-0.0,-1.3821572212065814,-0.32321755027422305,-2.803290676416819,-1.8039488117001827,0.0
2019-07-26,1.0,-0.0,-1.3161341393206678,-0.3185808865860679,-2.7723805411629243,-1.7892918825561313,0.0
2019-07-29,1.0,-0.0,-1.2811441746523524,-0.3225736724547878,-2.7744794293537,-1.8269327761366094,0.0
2019-07-30,1.0,-0.0,-1.2689063513805783,-0.33227597145122917,-2.768654026385985,-1.839377117727633,0.0
2019-07-31,1.0,-0.0,-1.3066320271343004,-0.32921988886483367,-2.753987154506748,-1.8268023381684346,0.0
2019-08-01,1.0,-0.0,-1.3329973360213117,-0.31708546331629345,-2.7437540499676,-1.8061055511555908,0.0
2019-08-02,1.0,-0.0,-1.3045703575547865,-0.3746395617070357,-2.7440167243367934,-1.7856113033448673,0.0
2019-08-05,1.0,-0.0,-1.299956995412844,-0.3443233944954128,-2.729071100917431,-1.794008027522936,0.0
2019-08-06,1.0,-0.0,-1.2990765356093463,-0.3327969777529033,-2.605708688960403,-1.7582901916888203,0.0
2019-08-07,1.0,-0.0,-1.3212742227798688,-0.30600864352432733,-2.5830196570472603,-1.7602119057577026,0.0
2019-08-08,1.0,-0.0,-1.3156060500453057,-0.29783229943542205,-2.587509583885133,-1.769150345019865,0.0
2019-08-09,1.0,-0.0,-1.2885400096825508,-0.28238467390552596,-2.5574382737395394,-1.7878138183830141,0.0
2019-08-12,1.0,-0.0,-1.279527017736835,-0.2806269764883817,-2.5554791695311425,-1.7590402859892753,0.0
2019-08-13,1.0,-0.0,-1.2542396155166495,-0.27531754205286646,-2.565465156196361,-1.7706831445245452,0.0
2019-08-14,1.0,-0.0,-1.2658150020494603,-0.2683426697636289,-2.541945620986473,-1.7554310698182811,0.0
2019-08-15,1.0,-0.0,-1.3110249381560473,-0.295848097880591,-2.4628601992378147,-1.6160994851908803,0.0
2019-08-16,1.0,-0.0,-1.3266916287777482,-0.2901845413212089,-2.44416956405456,-1.6253008825889275,0.0
2019-08-19,1.0,-0.0,-1.3592720852855298,-0.3024376994635703,-2.4586134311129215,-1.669858083791675,0.0
2019-08-20,1.0,-0.0,-1.3622401600114293,-0.3783841702978784,-2.5606829059218517,-1.842060147153368,0.0
2019-08-21,1.0,-0.0,-1.3871641576028235,-0.3963120363033926,-2.5914427717352155,-1.82820715983577,0.0
2019-08-22,1.0,-0.0,-1.3812518068806012,-0.40943914426134714,-2.603425845620121,-1.8334056085573864,0.0
2019-08-23,1.0,-0.0,-1.3704349088796923,-0.4087707834168301,-2.6184564002032964,-1.8628476003775505,0.0
2019-08-26,1.0,-0.0,-1.327763035214803,-0.41791580004303236,-2.609122857347773,-1.8171842501613713,0.0
2019-08-27,1.0,-0.0,-1.3256162915326903,-0.40635941407645587,-2.5954269381922117,-1.818077884958914,0.0
2019-08-28,1.0,-0.0,-1.279780172721433,-0.4433659267718221,-2.610092070516023,-1.803939761615873,0.0
2019-08-29,1.0,-0.0,-1.2475891135081076,-0.46753339524251725,-2.6334023858847058,-1.7948424887491963,0.0
2019-08-30,1.0,-0.0,-1.2083543392149803,-0.5034929780338495,-2.696146921137919,-1.7940223262513504,0.0
2019-09-03,1.0,-0.0,-1.238723158956622,-0.5381899409136764,-2.6842484507854163,-1.7445597348321085,0.0
2019-09-04,1.0,-1.9479818427186848,-2.16255674150411,-2.1745798061587536,-2.5115936694884065,-2.471843945528156,0.0
2019-09-05,1.0,-2.0154430379746837,-2.2451898734177216,-2.250759493670886,-2.6029113924050633,-2.5439240506329113,0.0
2019-09-06,1.0,-2.013019845784351,-2.23612691189483,-2.2567311338642395,-2.603463531791177,-2.5312855517633674,0.0
2019-09-09,1.0,-2.015180265654649,-2.239342188488299,-2.2585705249841874,-2.60506008855155,-2.5319418089816574,0.0
2019-09-10,1.0,-2.0272914521112257,-2.295829042224511,-2.2713697219361486,-2.665422245108136,-2.6135427394438726,0.0
2019-09-11,1.0,-2.0278997675019372,-2.3092224231464735,-2.2690519245672953,-2.676956858692844,-2.63342805476621,0.0
