Date,CNX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.31088105345230876,-1.0101793294637442,-0.0,-1.0332235987178375,-0.9773455774062202,0.0
2018-11-23,1.0,-0.31231075352539145,-0.9969720564062635,-0.0,-1.0380655766069729,-0.9782853187992041,0.0
2018-11-26,1.0,-0.31300619342544067,-0.9954523799211745,-0.0,-1.0412750660487677,-0.9813331023431071,0.0
2018-11-27,1.0,-0.30142180094786725,-0.9978888410168032,-0.0,-1.0346833261525206,-0.9744506678155967,0.0
2018-11-28,1.0,-0.2991150442477876,-1.0139866177422836,-0.0,-1.030865529894237,-0.9728901359810058,0.0
2018-11-29,1.0,-0.25968760669170365,-0.9985063161488563,-0.0,-1.0283373164902698,-0.9811369067941277,0.0
2018-11-30,1.0,-0.2601494130202775,-0.999786552828175,-0.0,-1.031120597652081,-0.9778441835645678,0.0
2018-12-03,1.0,-0.25774251343742005,-1.0002132923811962,-0.0,-1.030756761368484,-0.9771350567357735,0.0
2018-12-04,1.0,-0.2507870330979325,-1.001616608525483,-0.0,-1.027014379307411,-0.9748574831957798,0.0
2018-12-06,1.0,-0.240575992055282,-0.9247734514006704,-0.0,-1.0295857988165682,-0.9428973393470435,0.0
2018-12-07,1.0,-0.2395100554498055,-0.9250186212033434,-0.0,-1.030124968964661,-0.9433501613837623,0.0
2018-12-10,1.0,-0.20219699143337297,-0.9341312456449563,-0.0,-1.0371357134073862,-0.9254006640160676,0.0
2018-12-11,1.0,-0.18266457938535055,-0.9478042349839334,-0.0,-1.0382714014995467,-0.9508527642745324,0.0
2018-12-12,1.0,-0.1837356842712367,-0.9475570569333442,-0.0,-1.0383949905248413,-0.9499464447557056,0.0
2018-12-13,1.0,-0.18320642107429513,-0.9419633669479317,-0.0,-1.043795019551348,-0.9471084585305618,0.0
2018-12-14,1.0,-0.1847660590099173,-0.9395909633348422,-0.0,-1.0439899592609356,-0.9466688613637299,0.0
2018-12-17,1.0,-0.1749066590079186,-0.938005169654946,-0.0,-1.0373363968325606,-0.9526935543429204,0.0
2018-12-18,1.0,-0.16285609487712435,-0.9263561152545136,-0.0,-1.0330113705832007,-0.9532542690630477,0.0
2018-12-19,1.0,-0.15897414988175812,-0.9280355541058468,-0.0,-1.035635651961184,-0.9546603604338253,0.0
2018-12-20,1.0,-0.1561624934053001,-0.9101091676474169,-0.0,-1.044113469420884,-0.9478511424049348,0.0
2018-12-21,1.0,-0.14989907145740816,-0.9109002825999193,-0.0,-1.0488090431974162,-0.9275333064190553,0.0
2018-12-24,1.0,-0.11528711118264857,-0.8824192185425134,-0.0,-1.0538408917146191,-0.9724357168725605,0.0
2018-12-26,1.0,-0.11234736503856041,-0.8825514138817481,-0.0,-1.051413881748072,-0.9703968508997429,0.0
2018-12-27,1.0,-0.10130246020260492,-0.8514491336488441,-0.0,-0.9980052411311455,-0.960574177650878,0.0
2018-12-28,1.0,-0.09825685921988588,-0.8542953177518956,-0.0,-0.997342296568436,-0.9584929258188073,0.0
2018-12-31,1.0,-0.10488906342038093,-0.8484979383467506,-0.0,-1.0056548203416453,-0.9678774788925977,0.0
2019-01-02,1.0,-0.09665486029122393,-0.8530499803227076,-0.0,-1.0077922077922077,-0.977961432506887,0.0
2019-01-03,1.0,-0.09531120822014881,-0.8539033896303295,-0.0,-1.0068107554820678,-0.9807881579465374,0.0
2019-01-04,1.0,-0.05737897540341532,-0.8673821087263043,-0.0,-0.9976108412971957,-0.9942816857277141,0.0
2019-01-07,1.0,-0.042329468859530865,-0.8410430227631629,-0.0,-0.9920271155105341,-0.9762354119323653,0.0
2019-01-08,1.0,-0.04373245124812493,-0.8345320973883611,-0.0,-0.9939997692218931,-0.9740374629793455,0.0
2019-01-09,1.0,-0.04117059682003226,-0.8241032337353099,-0.0,-0.9944696213226822,-0.9807972962593133,0.0
2019-01-10,1.0,-0.041879390426471146,-0.8222716978235001,-0.0,-0.9948946297646923,-0.9795785190587691,0.0
2019-01-11,1.0,-0.046594569719282095,-0.790420309863476,-0.0,-0.9976606841540113,-1.0002684460806872,0.0
2019-01-14,1.0,-0.053232084255514005,-0.7853163397695184,-0.0,-0.9850797527283828,-0.9922918415630008,0.0
2019-01-15,1.0,-0.0475606484497758,-0.7780247575978232,-0.0,-0.9936381404974515,-1.0132219369179474,0.0
2019-01-16,1.0,-0.029344337459880788,-0.7852666972336848,-0.0,-0.9784502521778999,-1.027815986550512,0.0
2019-01-17,1.0,-0.02042760775944205,-0.7941613628568162,-0.0,-0.9753420480963451,-1.021151720721064,0.0
2019-01-18,1.0,-0.031233274715192296,-0.7916507378239926,-0.0,-0.972933710528328,-1.02710451869409,0.0
2019-01-22,1.0,-0.0,-0.7495124424682112,-0.0,-1.076019970356502,-1.074888836882752,0.0
2019-01-23,1.0,-0.0,-0.7093328115828604,-0.0,-1.084719233026805,-1.1190765016630797,0.0
2019-01-24,1.0,-0.0,-0.7251677209124017,-0.0,-0.9970864481502778,-1.1113666858347708,0.0
2019-01-25,1.0,-0.0,-0.6260486168012798,-0.0,-1.075305318194233,-1.2004760232549065,0.0
2019-01-28,1.0,-0.0,-0.6309862402951802,-0.0,-1.027288800061496,-1.1852179260511952,0.0
2019-01-29,1.0,-0.0,-0.6303002344981355,-0.0,-1.020066889632107,-1.1938646061584595,0.0
2019-01-30,1.0,-0.0,-0.6303488505967686,-0.0,-1.0191887016924432,-1.1882027861994857,0.0
2019-01-31,1.0,-0.0,-0.5915682967959528,-0.0,-0.9914183998501032,-1.164436949597152,0.0
2019-02-01,1.0,-0.0,-0.622707147375079,-0.0,-1.0634882985452243,-1.266998734977862,0.0
2019-02-04,1.0,-0.0,-0.6560097620500305,-0.0,-1.1464714256660564,-1.2649989831197883,0.0
2019-02-05,1.0,-0.0,-0.620774532326879,-0.0,-1.1480554643912044,-1.3335658024286183,0.0
2019-02-06,1.0,-0.0,-0.6224054475346624,-0.0,-1.1444335056198212,-1.3351792599885142,0.0
2019-02-07,1.0,-0.0,-0.6303670927564733,-0.0,-1.146755162241888,-1.3198951163552934,0.0
2019-02-08,1.0,-0.0,-0.6234442836468885,-0.0,-1.1559644407690717,-1.3553442216249743,0.0
2019-02-11,1.0,-0.0,-0.6022062787707876,-0.0,-1.1564716128229584,-1.3884211835939118,0.0
2019-02-12,1.0,-0.0,-0.6153409321380765,-0.0,-1.121729606944388,-1.3192309252423642,0.0
2019-02-13,1.0,-0.0,-0.6438450339695891,-0.0,-1.1044564865739244,-1.2956971853769008,0.0
2019-02-14,1.0,-0.0,-0.5717281710022182,-0.0,-1.1460778382738455,-1.3153055051421656,0.0
2019-02-15,1.0,-0.0,-0.5719243029496026,-0.0,-1.1470766251059192,-1.316063430577412,0.0
2019-02-19,1.0,-0.0,-0.5693166753705862,-0.0,-1.1384726629976298,-1.3094042501908167,0.0
2019-02-20,1.0,-0.0,-0.585458927495481,-0.0,-1.1253665394657562,-1.3060453906406908,0.0
2019-02-21,1.0,-0.0,-0.5762739109467931,-0.0,-1.1270294164925252,-1.3153431924127954,0.0
2019-02-22,1.0,-0.0,-0.5872475152292401,-0.0,-1.1128566848348829,-1.3075905739018916,0.0
2019-02-25,1.0,-0.0,-0.5723096639833394,-0.0,-1.1220713684969361,-1.310585125555689,0.0
2019-02-26,1.0,-0.0,-0.5756230249209968,-0.0,-1.1103644145765832,-1.3142125685027402,0.0
2019-02-27,1.0,-0.0,-0.5733444431218506,-0.0,-1.0744355830655081,-1.3200015871126454,0.0
2019-02-28,1.0,-0.0,-0.5731996209728364,-0.0,-1.0680274794693618,-1.306972520530638,0.0
2019-03-01,1.0,-0.0,-0.5730732710871974,-0.0,-1.0927757556575408,-1.2904336129134357,0.0
2019-03-04,1.0,-0.0,-0.5869392300349984,-0.0,-1.109727966910595,-1.280464524339803,0.0
2019-03-05,1.0,-0.0,-0.5716164514586323,-0.0,-1.133787661406026,-1.2799298581221108,0.0
2019-03-06,1.0,-0.0,-0.5684105431309905,-0.0,-1.1521964856230031,-1.2729632587859423,0.0
2019-03-07,1.0,-0.0,-0.566993006993007,-0.0,-1.1515684315684316,-1.2774425574425576,0.0
2019-03-08,1.0,-0.0,-0.549097225027265,-0.0,-1.1958637960980731,-1.2943409944662114,0.0
2019-03-11,1.0,-0.0,-0.5373310535743364,-0.0,-1.1903191662595667,-1.343347988926885,0.0
2019-03-12,1.0,-0.0,-0.4924242424242424,-0.0,-1.21582674571805,-1.4090085638998682,0.0
2019-03-13,1.0,-0.0,-0.5069418542003398,-0.0,-1.2317543205271664,-1.4056943926395622,0.0
2019-03-14,1.0,-0.0,-0.5078733631692358,-0.0,-1.2292806232388531,-1.4066799270677937,0.0
2019-03-15,1.0,-0.0,-0.5052039966694422,-0.0,-1.2308492922564531,-1.4271856786011656,0.0
2019-03-18,1.0,-0.0,-0.5144851803854353,-0.0,-1.2362359433134065,-1.4297061159650517,0.0
2019-03-19,1.0,-0.0,-0.5164899635418849,-0.0,-1.237354900892595,-1.4367430750534298,0.0
2019-03-20,1.0,-0.0,-0.531286795626577,-0.0,-1.2340201850294363,-1.43986543313709,0.0
2019-03-21,1.0,-0.0,-0.5268640350877193,-0.0,-1.3079453441295548,-1.3824645748987854,0.0
2019-03-22,1.0,-0.0,-0.5261483649319252,-0.0,-1.346905882851932,-1.3683674767782161,0.0
2019-03-25,1.0,-0.0,-0.4890489428017859,-0.0,-1.3569202257602562,-1.365975907674164,0.0
2019-03-26,1.0,-0.0,-0.4909860347016504,-0.0,-1.3586119339822258,-1.3823106220905628,0.0
2019-03-27,1.0,-0.0,-0.4698820645052204,-0.0,-1.3706302574290907,-1.3865663439996618,0.0
2019-03-28,1.0,-0.0,-0.4664436634627599,-0.0,-1.3625354617436594,-1.4052165812761994,0.0
2019-03-29,1.0,-0.0,-0.47356828193832595,-0.0,-1.3597932904100305,-1.402533039647577,0.0
2019-04-01,1.0,-0.0,-0.47876398779247203,-0.0,-1.3565191590369616,-1.4033994574432012,0.0
2019-04-02,1.0,-0.0,-0.5021795251597613,-0.0,-1.3871513817766303,-1.34279910279741,0.0
2019-04-03,1.0,-0.0,-0.498690657205609,-0.0,-1.3824970434194965,-1.3424564960297347,0.0
2019-04-04,1.0,-0.0,-0.4937931618862009,-0.0,-1.4024064737533366,-1.3405499300936323,0.0
2019-04-05,1.0,-0.0,-0.49815106048369956,-0.0,-1.3985633527436563,-1.353721256428784,0.0
2019-04-08,1.0,-0.0,-0.49874601487778963,-0.0,-1.3988097768331562,-1.3532412327311372,0.0
2019-04-09,1.0,-0.0,-0.5103229892336922,-0.0,-1.358708043065231,-1.3530504538737596,0.0
2019-04-10,1.0,-0.0,-0.4835589941972921,-0.0,-1.3577916070978049,-1.3634681692035993,0.0
2019-04-11,1.0,-0.0,-0.4583087925957089,-0.0,-1.4001262095077829,-1.3485485906604964,0.0
2019-04-12,1.0,-0.0,-0.46336550566512796,-0.0,-1.3898447335291648,-1.3432228283676038,0.0
2019-04-15,1.0,-0.0,-0.4649078726968174,-0.0,-1.3764237855946397,-1.3462730318257956,0.0
2019-04-16,1.0,-0.0,-0.462573908667757,-0.0,-1.3856250262087475,-1.345200654170336,0.0
2019-04-17,1.0,-0.0,-0.42580023462376404,-0.0,-1.4041813306519189,-1.3597285067873304,0.0
2019-04-18,1.0,-0.0,-0.4376651151088188,-0.0,-1.4039501824128822,-1.3517842915251395,0.0
2019-04-22,1.0,-0.0,-0.4616978977200626,-0.0,-1.4136034854701576,-1.3545958292796414,0.0
2019-04-23,1.0,-0.0,-0.45878272638836015,-0.0,-1.4174597132343612,-1.3533392547477054,0.0
2019-04-24,1.0,-0.0,-0.46291290022809833,-0.0,-1.408718425276675,-1.3523696882656078,0.0
2019-04-25,1.0,-0.0,-0.4644910382144065,-0.0,-1.4132566790666217,-1.3495096381467706,0.0
2019-04-26,1.0,-0.0,-0.4539067129433675,-0.0,-1.4291881825107933,-1.3495301786167782,0.0
2019-04-29,1.0,-0.0,-0.45381815103284795,-0.0,-1.4301981036234337,-1.348967152048764,0.0
2019-04-30,1.0,-0.0,-0.4706624075319435,-0.0,-1.4190484196368527,-1.3134246805648957,0.0
2019-05-01,1.0,-0.0,-0.5853569137725648,-0.0,-1.6306240263905434,-1.3657106203610372,0.0
2019-05-02,1.0,-0.0,-0.5925091911764706,-0.0,-1.63203125,-1.371047794117647,0.0
2019-05-03,1.0,-0.0,-0.59178145087236,-0.0,-1.6314049586776862,-1.3681818181818182,0.0
2019-05-06,1.0,-0.0,-0.5665322580645161,-0.0,-1.6414039589442815,-1.374175219941349,0.0
2019-05-07,1.0,-0.0,-0.5895323144908856,-0.0,-1.6407199410789912,-1.37295157429571,0.0
2019-05-08,1.0,-0.0,-0.5812348612951875,-0.0,-1.6096156482793291,-1.3793702298798043,0.0
2019-05-09,1.0,-0.0,-0.5786106032906764,-0.0,-1.6287934186471662,-1.3630255941499085,0.0
2019-05-10,1.0,-0.0,-0.579768495218923,-0.0,-1.638696984947614,-1.3567278217504692,0.0
2019-05-13,1.0,-0.0,-0.5775388838060385,-0.0,-1.6373284537968895,-1.3596523330283623,0.0
2019-05-14,1.0,-0.0,-0.5075624181678632,-0.0,-1.6527156982256537,-1.3545984017337127,0.0
2019-05-15,1.0,-0.0,-0.5119106811915202,-0.0,-1.661845138543597,-1.3464719974686976,0.0
2019-05-16,1.0,-0.0,-0.5140026240781794,-0.0,-1.6639370221236935,-1.346333076957879,0.0
2019-05-17,1.0,-0.0,-0.5128613703619395,-0.0,-1.6447530161620758,-1.3950830867288866,0.0
2019-05-20,1.0,-0.0,-0.52346948057855,-0.0,-1.6335850086418628,-1.3912944601109798,0.0
2019-05-21,1.0,-0.0,-0.5146076605025217,-0.0,-1.638965877595529,-1.3900222636194284,0.0
2019-05-22,1.0,-0.0,-0.5036101902729213,-0.0,-1.649788837927433,-1.3877208119522273,0.0
2019-05-23,1.0,-0.0,-0.5321300621287016,-0.0,-1.619336991519659,-1.3835200217677204,0.0
2019-05-24,1.0,-0.0,-0.5270607449076805,-0.0,-1.624279816721862,-1.385247017193667,0.0
2019-05-28,1.0,-0.0,-0.5372741305729593,-0.0,-1.6173613002814855,-1.3854535548896758,0.0
2019-05-29,1.0,-0.0,-0.544931606123743,-0.0,-1.6193948727239786,-1.3650240057976266,0.0
2019-05-30,1.0,-0.0,-0.5387927127707786,-0.0,-1.6180096075410135,-1.3751019668267923,0.0
2019-05-31,1.0,-0.0,-0.5416024653312789,-0.0,-1.6191425722831505,-1.3711139309344693,0.0
2019-06-03,1.0,-0.0,-0.5679781669319991,-0.0,-1.6772344780532182,-1.3033431885376394,0.0
2019-06-04,1.0,-0.0,-0.5638977635782747,-0.0,-1.6536284801460521,-1.3466453674121406,0.0
2019-06-05,1.0,-0.0,-0.548958615093319,-0.0,-1.6704084392750882,-1.2887927148138132,0.0
2019-06-06,1.0,-0.0,-0.5609888371672618,-0.0,-1.6300899353730738,-1.32828670854612,0.0
2019-06-07,1.0,-0.0,-0.5948069541657259,-0.0,-1.6043350643486114,-1.316595168209528,0.0
2019-06-10,1.0,-0.0,-0.6046564195298373,-0.0,-1.579882459312839,-1.33625678119349,0.0
2019-06-11,1.0,-0.0,-0.6082186771495178,-0.0,-1.63025094848471,-1.3325410248205878,0.0
2019-06-12,1.0,-0.0,-0.607978431730945,-0.0,-1.6311917382562602,-1.3303783586181686,0.0
2019-06-13,1.0,-0.0,-0.6174225002299696,-0.0,-1.633060436022445,-1.3489099438874068,0.0
2019-06-14,1.0,-0.0,-0.630947972597667,-0.0,-1.634836141455286,-1.3629883354934271,0.0
2019-06-17,1.0,-0.0,-0.6323542951846055,-0.0,-1.6013718810422612,-1.3699014823681062,0.0
2019-06-18,1.0,-0.0,-0.6507607192254494,-0.0,-1.5995389580451822,-1.3601198709082525,0.0
2019-06-19,1.0,-0.0,-0.6539946676473293,-0.0,-1.6037510342925438,-1.3391560172841777,0.0
2019-06-20,1.0,-0.0,-0.6663454036440406,-0.0,-1.5869475423378767,-1.3361788058194501,0.0
2019-06-21,1.0,-0.0,-0.6688108803528763,-0.0,-1.589965079948539,-1.3359217055688293,0.0
2019-06-24,1.0,-0.0,-0.6746794135220848,-0.0,-1.588316403915981,-1.333226088155536,0.0
2019-06-25,1.0,-0.0,-0.668995312069124,-0.0,-1.5924717345344241,-1.334497656034562,0.0
2019-06-26,1.0,-0.0,-0.6660192378838329,-0.0,-1.622595264520903,-1.33583055863855,0.0
2019-06-27,1.0,-0.0,-0.6281991406687838,-0.0,-1.6284326545862133,-1.4136465533345788,0.0
2019-06-28,1.0,-0.0,-0.5889309587248165,-0.0,-1.6666199224045248,-1.4188753330528676,0.0
2019-07-01,1.0,-0.0,-0.5903040493204428,-0.0,-1.6667133716314044,-1.4134790528233152,0.0
2019-07-02,1.0,-0.0,-0.6017087632475839,-0.0,-1.6524114104299923,-1.4146785564218685,0.0
2019-07-03,1.0,-0.0,-0.6269736842105263,-0.0,-1.63703007518797,-1.4352443609022558,0.0
2019-07-05,1.0,-0.0,-0.616452538943009,-0.0,-1.6500541201938914,-1.4395971575132946,0.0
2019-07-08,1.0,-0.0,-0.6324531516183985,-0.0,-1.6447094453908762,-1.4549498391065683,0.0
2019-07-09,1.0,-0.0,-0.6315266272189349,-0.0,-1.6466745562130178,-1.4554792899408286,0.0
2019-07-10,1.0,-0.0,-0.6037860861334595,-0.0,-1.666256507335542,-1.4625650733554187,0.0
2019-07-11,1.0,-0.0,-0.593535795887281,-0.0,-1.7000190403655753,-1.466536557501904,0.0
2019-07-12,1.0,-0.0,-0.6029803846886308,-0.0,-1.7024852409064941,-1.455532279565797,0.0
2019-07-15,1.0,-0.0,-0.5662292296072508,-0.0,-1.6914180513595167,-1.462849320241692,0.0
2019-07-16,1.0,-0.0,-0.5743555849306015,-0.0,-1.6970541025398924,-1.449579831932773,0.0
2019-07-17,1.0,-0.0,-0.5689167530875837,-0.0,-1.6939756764400868,-1.4509757707174507,0.0
2019-07-18,1.0,-0.0,-0.5688120909647347,-0.0,-1.6930646452281182,-1.446442864541645,0.0
2019-07-19,1.0,-0.0,-0.5783246122660632,-0.0,-1.6981567906472446,-1.4376090133408759,0.0
2019-07-22,1.0,-0.0,-0.5673368740515933,-0.0,-1.693522382397572,-1.4811267071320182,0.0
2019-07-23,1.0,-0.0,-0.5658631489038626,-0.0,-1.6982537724209925,-1.4810667172819587,0.0
2019-07-24,1.0,-0.0,-0.5671231578448561,-0.0,-1.6992844619248446,-1.4722551296024264,0.0
2019-07-25,1.0,-0.0,-0.5340860572133402,-0.0,-1.7524550500498126,-1.4575169600075906,0.0
2019-07-26,1.0,-0.0,-0.5464765823087595,-0.0,-1.765966607663972,-1.4716069463713344,0.0
2019-07-29,1.0,-0.0,-0.501615314142437,-0.0,-1.7871160615265926,-1.5331501036694153,0.0
2019-07-30,1.0,-0.0,-0.5205194050099327,-0.0,-1.796647124376181,-1.5280294587916081,0.0
2019-07-31,1.0,-0.0,-1.0518147086914995,-0.18278414517669533,-2.0219078319006685,-1.712929799426934,0.0
2019-08-01,1.0,-0.0,-1.1006898220985115,-0.17033764976400825,-2.0606317318165317,-1.7194723466053494,0.0
2019-08-02,1.0,-0.0,-1.1261105626850938,-0.13912882527147089,-2.1057502467917075,-1.7988030602171765,0.0
2019-08-05,1.0,-0.0,-1.1205354388995128,-0.13237924865831843,-2.1176361729689717,-1.7981000555178583,0.0
2019-08-06,1.0,-0.0,-1.106959618518742,-0.10219110279471237,-2.054324862678819,-1.772620269209875,0.0
2019-08-07,1.0,-0.0,-1.1259129594977968,-0.0708034043580612,-2.0470815476549764,-1.792297941691314,0.0
2019-08-08,1.0,-0.0,-1.1205613695481216,-0.07119956445466093,-2.056681386485996,-1.8008589921964793,0.0
2019-08-09,1.0,-0.0,-1.099135861737878,-0.051908305328852614,-2.0397263562169945,-1.8101896303408542,0.0
2019-08-12,1.0,-0.0,-1.0890127674878618,-0.06701432596055866,-2.049211772462986,-1.7888868908469697,0.0
2019-08-13,1.0,-0.0,-1.0640205630940283,-0.057624484428238386,-2.0561300735250163,-1.7998684918405163,0.0
2019-08-14,1.0,-0.0,-1.0700095170116584,-0.044967880085653104,-2.0424696645253393,-1.7906852248394005,0.0
2019-08-15,1.0,-0.0,-1.092264678471575,-0.040132805219012115,-1.998602050326188,-1.6937325256290772,0.0
2019-08-16,1.0,-0.0,-1.0882764246591305,-0.04492483393543876,-1.9996503903973895,-1.6939750611816804,0.0
2019-08-19,1.0,-0.0,-1.0759721416134649,-0.038711549622751015,-2.003017991874637,-1.6861868833430063,0.0
2019-08-20,1.0,-0.0,-1.068011828144025,-0.0355424131733055,-2.006725807386792,-1.6878297674957965,0.0
2019-08-21,1.0,-0.0,-1.0715361445783134,-0.05207367933271548,-1.9985518999073217,-1.6702965708989808,0.0
2019-08-22,1.0,-0.0,-1.0741770978210479,-0.056096430227167364,-2.0080551692165045,-1.6568729717199815,0.0
2019-08-23,1.0,-0.0,-1.069105455388718,-0.05681488781958374,-2.00788451504435,-1.6635746999826075,0.0
2019-08-26,1.0,-0.0,-1.0320078151936558,-0.052867486495805076,-2.0190782668658773,-1.64256981956097,0.0
2019-08-27,1.0,-0.0,-1.0250616505132764,-0.04719848597809256,-2.0141079314102197,-1.6485060503526983,0.0
2019-08-28,1.0,-0.0,-1.0017772172218082,-0.06564237803130195,-2.025167689044316,-1.6403714957289457,0.0
2019-08-29,1.0,-0.0,-0.9890575766256086,-0.07075336579776567,-2.030191922085362,-1.6390146089945574,0.0
2019-08-30,1.0,-0.0,-0.9856579624021484,-0.06611050797097309,-2.02896977315582,-1.633220958802354,0.0
2019-09-03,1.0,-0.0,-1.0010864592863677,-0.08628774016468435,-2.021214547118024,-1.6096752058554435,0.0
2019-09-04,1.0,-0.0,-0.9710916480622818,-0.09920430476844697,-2.0270192913160456,-1.627053637872803,0.0
2019-09-05,1.0,-0.0,-0.9911605360707157,-0.09826062161391502,-2.0226974622184204,-1.5907613344739093,0.0
2019-09-06,1.0,-0.0,-0.9843856461503521,-0.10084033613445378,-2.027083806495571,-1.5656370656370655,0.0
2019-09-09,1.0,-0.0,-0.9938643335984547,-0.10311328258152481,-2.0268151346437904,-1.5574366549255765,0.0
2019-09-10,1.0,-0.0,-1.0190955348464923,-0.037276313532673945,-2.035732662512149,-1.6251214910525413,0.0
2019-09-11,1.0,-0.0,-0.9850497383704214,-0.12264964636881144,-2.066011155195216,-1.5763325858202517,0.0
2019-09-12,1.0,-0.0,-0.9157475313275972,-0.15608939192700813,-2.102211699486054,-1.600681411329907,0.0
