Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WELL
2018-10-29,-0.13513911379361107,-0.6558516119534815,-0.0,-0.6872074194023259,-0.46603856911526564,0.0,1.0
2018-10-30,-0.11743005548341401,-0.6592492031637351,-0.0,-0.6909160665800969,-0.4836796127966002,0.0,1.0
2018-10-31,-0.11765940855377602,-0.6825025493371724,-0.0,-0.7024773558874693,-0.4965808889688681,0.0,1.0
2018-11-01,-0.06727069628894129,-0.7667556162343303,-0.0,-0.7373091721484423,-0.5315564105746555,0.0,1.0
2018-11-02,-0.06962825852228906,-0.7508560851457659,-0.0,-0.7378374209470924,-0.526669751658183,0.0,1.0
2018-11-05,-0.07575804599484809,-0.7429005927811055,-0.0,-0.7422798795816393,-0.5426274789733404,0.0,1.0
2018-11-06,-0.06990928995933687,-0.7434469815451986,-0.0,-0.7556771973725368,-0.558898967782296,0.0,1.0
2018-11-07,-0.07069884048887497,-0.7448135380758383,-0.0,-0.7578815418364149,-0.5604199310560952,0.0,1.0
2018-11-08,-0.03971802993602882,-0.747841748959692,-0.0,-0.7496118253524626,-0.568225576051177,0.0,1.0
2018-11-09,-0.03910423655112436,-0.7479811156665424,-0.0,-0.7507454342154305,-0.5681761709529134,0.0,1.0
2018-11-12,-0.03922785674383961,-0.728353298988269,-0.0,-0.7670535658866613,-0.5688349574824654,0.0,1.0
2018-11-13,-0.00784736113248192,-0.7263271272503462,-0.0,-0.7763040467764271,-0.5669179873826742,0.0,1.0
2018-11-14,-0.007816827722040993,-0.7263802548162738,-0.0,-0.7762971625530867,-0.5669662091463039,0.0,1.0
2018-11-15,-0.006858162135564031,-0.7289949563291918,-0.0,-0.7820765161766515,-0.557448640669209,0.0,1.0
2018-11-16,-0.0018443945774799422,-0.7191294457594295,-0.0,-0.7840521348867235,-0.5689649872429375,0.0,1.0
2018-11-19,-0.0,-0.7205402744446496,-0.0,-0.7859208664082211,-0.570057227247554,0.0,1.0
2018-11-20,-0.0,-0.7015522825887673,-0.0,-0.7749495813726089,-0.5791725233759091,0.0,1.0
2018-11-21,-0.0,-0.6964912280701754,-0.0,-0.7766485178463399,-0.5516636418632789,0.0,1.0
2018-11-23,-0.0,-0.6804895041347349,-0.0,-0.7905370611577258,-0.558083179353588,0.0,1.0
2018-11-26,-0.0,-0.6848066381999334,-0.0,-0.7880439720178068,-0.5555555555555556,0.0,1.0
2018-11-27,-0.0,-0.6851773775823646,-0.0,-0.7791664157080046,-0.5471601517797988,0.0,1.0
2018-11-28,-0.0,-0.6780361289544317,-0.0,-0.7858801532012425,-0.5518260502427697,0.0,1.0
2018-11-29,-0.0,-0.6581155883578359,-0.0,-0.7697458484614011,-0.5481221355871675,0.0,1.0
2018-11-30,-0.0,-0.6582368867335098,-0.0,-0.7705810597720985,-0.5463985004909107,0.0,1.0
2018-12-03,-0.0,-0.6582173033440438,-0.0,-0.7704986314411519,-0.5463822444365108,0.0,1.0
2018-12-04,-0.0,-0.6588489933880867,-0.0,-0.7639576600349868,-0.5421768909182554,0.0,1.0
2018-12-06,-0.0,-0.5955191727703575,-0.0,-0.7650438029584948,-0.5117334482263393,0.0,1.0
2018-12-07,-0.0,-0.6103540647565805,-0.0,-0.7865711623573258,-0.5147915210808293,0.0,1.0
2018-12-10,-0.0,-0.6046016681046879,-0.0,-0.7771642220304861,-0.4942766752947944,0.0,1.0
2018-12-11,-0.0,-0.6062080681850903,-0.0,-0.7736473840306372,-0.49955368712027415,0.0,1.0
2018-12-12,-0.0,-0.6062368625644274,-0.0,-0.7736185896513001,-0.49958248149961126,0.0,1.0
2018-12-13,-0.0,-0.6030534351145038,-0.0,-0.7882835993523016,-0.5002024057367569,0.0,1.0
2018-12-14,-0.0,-0.5901663051337672,-0.0,-0.7997396963123644,-0.5023571945047,0.0,1.0
2018-12-17,-0.0,-0.585317403195624,-0.0,-0.7812293076147977,-0.5123650496617245,0.0,1.0
2018-12-18,-0.0,-0.5767459159442679,-0.0,-0.7755271364403626,-0.5087116985666467,0.0,1.0
2018-12-19,-0.0,-0.5773801002147458,-0.0,-0.7761202576950609,-0.5097780959198283,0.0,1.0
2018-12-20,-0.0,-0.5645900332982327,-0.0,-0.7777556422005294,-0.5036286535560804,0.0,1.0
2018-12-21,-0.0,-0.5637217460182748,-0.0,-0.779908908314238,-0.4853036861014456,0.0,1.0
2018-12-24,-0.0,-0.5434727716522177,-0.0,-0.7695199618438403,-0.4926072440591421,0.0,1.0
2018-12-26,-0.0,-0.5469512887475871,-0.0,-0.7876688997388441,-0.5040592710344045,0.0,1.0
2018-12-27,-0.0,-0.5118764520978543,-0.0,-0.7257892578925789,-0.4956676233429001,0.0,1.0
2018-12-28,-0.0,-0.5136544868643836,-0.0,-0.7241520563657218,-0.4930908296466219,0.0,1.0
2018-12-31,-0.0,-0.5136271778906548,-0.0,-0.7240974384182642,-0.4931727565678082,0.0,1.0
2019-01-02,-0.0,-0.5125896827345391,-0.0,-0.7214447445235561,-0.4939847778050577,0.0,1.0
2019-01-03,-0.0,-0.5199152192463321,-0.0,-0.7571361722040244,-0.4755704808830411,0.0,1.0
2019-01-04,-0.0,-0.5313239095759309,-0.0,-0.7321104449700236,-0.48666189978549035,0.0,1.0
2019-01-07,-0.0,-0.5021463862415292,-0.0,-0.72936634358379,-0.46834417775857884,0.0,1.0
2019-01-08,-0.0,-0.49567536981650634,-0.0,-0.7323040444049256,-0.46649422035405386,0.0,1.0
2019-01-09,-0.0,-0.49472068092441956,-0.0,-0.7319398804072618,-0.4668695792705921,0.0,1.0
2019-01-10,-0.0,-0.49163185554507477,-0.0,-0.7372591294973724,-0.46616358981269373,0.0,1.0
2019-01-11,-0.0,-0.4830432782093268,-0.0,-0.743578639673045,-0.4799307115598019,0.0,1.0
2019-01-14,-0.0,-0.48288346707735536,-0.0,-0.7397800653859663,-0.4792359028396963,0.0,1.0
2019-01-15,-0.0,-0.4810642895732037,-0.0,-0.7393030794165316,-0.48087520259319294,0.0,1.0
2019-01-16,-0.0,-0.48386836586546217,-0.0,-0.7254395870301662,-0.47929773619400984,0.0,1.0
2019-01-17,-0.0,-0.4843912175648703,-0.0,-0.7131337325349302,-0.4638456420492349,0.0,1.0
2019-01-18,-0.0,-0.4765691945158526,-0.0,-0.7109843616109683,-0.49027956298200515,0.0,1.0
2019-01-22,-0.0,-0.4402830467888181,-0.0,-0.8504318346920656,-0.399843947587914,0.0,1.0
2019-01-23,-0.0,-0.4181146125620548,-0.0,-0.865988560328081,-0.4139056766673861,0.0,1.0
2019-01-24,-0.0,-0.41888939831171285,-0.0,-0.86304916529572,-0.4150057984303783,0.0,1.0
2019-01-25,-0.0,-0.37262887443284315,-0.0,-0.9989066856174492,-0.36175039632646366,0.0,1.0
2019-01-28,-0.0,-0.36434765956282655,-0.0,-1.010778869039477,-0.36059967718107955,0.0,1.0
2019-01-29,-0.0,-0.3466472942595537,-0.0,-1.0129941334502988,-0.38173693733209063,0.0,1.0
2019-01-30,-0.0,-0.34562830307511155,-0.0,-1.0121032886990333,-0.3805964018729976,0.0,1.0
2019-01-31,-0.0,-0.36326719720920086,-0.0,-0.964869726370871,-0.39728006104873,0.0,1.0
2019-02-01,-0.0,-0.3626427539589523,-0.0,-0.9659025866063398,-0.3970672408623838,0.0,1.0
2019-02-04,-0.0,-0.3628939749822472,-0.0,-0.9778500027311957,-0.390451739771672,0.0,1.0
2019-02-05,-0.0,-0.35922726901174357,-0.0,-0.974905315931446,-0.3906160595079153,0.0,1.0
2019-02-06,-0.0,-0.36614472897297884,-0.0,-0.9678682107323439,-0.3844397325069319,0.0,1.0
2019-02-07,-0.0,-0.36644543575236643,-0.0,-0.9762811445979762,-0.37732564465237733,0.0,1.0
2019-02-08,-0.0,-0.3695474372955289,-0.0,-0.9907851690294438,-0.36592148309705563,0.0,1.0
2019-02-11,-0.0,-0.3568168775448856,-0.0,-0.9951083540567869,-0.38083786516546886,0.0,1.0
2019-02-12,-0.0,-0.34463200540175554,-0.0,-0.9775286968264685,-0.3786900742741391,0.0,1.0
2019-02-13,-0.0,-0.36379618110023254,-0.0,-0.9720614485854925,-0.36874560501974357,0.0,1.0
2019-02-14,-0.0,-0.33746911736757795,-0.0,-0.989384519316917,-0.38807591018923254,0.0,1.0
2019-02-15,-0.0,-0.3487133501807016,-0.0,-0.9847286758511996,-0.3839026113420831,0.0,1.0
2019-02-19,-0.0,-0.33753148614609574,-0.0,-0.9912515912353405,-0.3797026082717153,0.0,1.0
2019-02-20,-0.0,-0.3640575338038033,-0.0,-0.9695361741097883,-0.3599364326886818,0.0,1.0
2019-02-21,-0.0,-0.3359799752381978,-0.0,-0.9777682079991388,-0.3777520589976853,0.0,1.0
2019-02-22,-0.0,-0.32619860711500714,-0.0,-0.987388743983436,-0.3753798166124392,0.0,1.0
2019-02-25,-0.0,-0.3243951885389918,-0.0,-0.9992701716448169,-0.3794026219759427,0.0,1.0
2019-02-26,-0.0,-0.3221559793897866,-0.0,-1.0068790633683131,-0.3686098896652189,0.0,1.0
2019-02-27,-0.0,-0.3186526406413947,-0.0,-0.9980629018805994,-0.3736716080604805,0.0,1.0
2019-02-28,-0.0,-0.31870794078061915,-0.0,-0.9970928667563931,-0.3759623149394347,0.0,1.0
2019-03-01,-0.0,-0.3210421488937934,-0.0,-0.9951283845615547,-0.37535662378209617,0.0,1.0
2019-03-04,-0.0,-0.3130334114099561,-0.0,-0.9926231052957489,-0.3866408206122284,0.0,1.0
2019-03-05,-0.0,-0.3054116758389986,-0.0,-1.005962015754829,-0.3863709938491421,0.0,1.0
2019-03-06,-0.0,-0.3024516546646169,-0.0,-1.0104916794778434,-0.3841734768185129,0.0,1.0
2019-03-07,-0.0,-0.30307993877715417,-0.0,-1.0116269702746972,-0.3704787733949142,0.0,1.0
2019-03-08,-0.0,-0.28554383491064894,-0.0,-1.063969411828511,-0.3622040838462999,0.0,1.0
2019-03-11,-0.0,-0.2856046696445699,-0.0,-1.0650845413937684,-0.38973993587459926,0.0,1.0
2019-03-12,-0.0,-0.24822320932815103,-0.0,-1.0852859522487506,-0.4427540255413659,0.0,1.0
2019-03-13,-0.0,-0.2666241826443533,-0.0,-1.0771085004987253,-0.42699213122021495,0.0,1.0
2019-03-14,-0.0,-0.25828922469352494,-0.0,-1.0749252667087184,-0.40926418561281297,0.0,1.0
2019-03-15,-0.0,-0.24390779966482595,-0.0,-1.0778318085661696,-0.42558861507184265,0.0,1.0
2019-03-18,-0.0,-0.26227821347127206,-0.0,-1.084237165582068,-0.4345069247455364,0.0,1.0
2019-03-19,-0.0,-0.2590327648114901,-0.0,-1.0937780520646319,-0.4523956463195691,0.0,1.0
2019-03-20,-0.0,-0.2623469759363532,-0.0,-1.0925007703728604,-0.4465081099252038,0.0,1.0
2019-03-21,-0.0,-0.26476014760147604,-0.0,-1.1128815833612882,-0.4178128144917813,0.0,1.0
2019-03-22,-0.0,-0.2606875088414203,-0.0,-1.1381242042721744,-0.4304427783279106,0.0,1.0
2019-03-25,-0.0,-0.17901597158121452,-0.0,-1.1837710833263404,-0.4343654722944813,0.0,1.0
2019-03-26,-0.0,-0.19474762212059146,-0.0,-1.1698605538565134,-0.4411492382368621,0.0,1.0
2019-03-27,-0.0,-0.18510316214397848,-0.0,-1.178150930701951,-0.440093070195111,0.0,1.0
2019-03-28,-0.0,-0.1706511175898931,-0.0,-1.1509093433291682,-0.45506039150354016,0.0,1.0
2019-03-29,-0.0,-0.17025353364249815,-0.0,-1.1508705673266502,-0.4558051706423038,0.0,1.0
2019-04-01,-0.0,-0.18517074257701518,-0.0,-1.1545039273578075,-0.4456854771321932,0.0,1.0
2019-04-02,-0.0,-0.19950499179621234,-0.0,-1.1733641091242804,-0.4080758641786479,0.0,1.0
2019-04-03,-0.0,-0.20107744855738527,-0.0,-1.1716975368637361,-0.4041542861903308,0.0,1.0
2019-04-04,-0.0,-0.1998725161433362,-0.0,-1.1826899093756063,-0.3888257628245989,0.0,1.0
2019-04-05,-0.0,-0.19974473516273133,-0.0,-1.1921145362226353,-0.3827585250131794,0.0,1.0
2019-04-08,-0.0,-0.19269535360248102,-0.0,-1.1912277787007808,-0.38508611618762806,0.0,1.0
2019-04-09,-0.0,-0.1821342158689546,-0.0,-1.2286620129599244,-0.3703034179714659,0.0,1.0
2019-04-10,-0.0,-0.16650486783346738,-0.0,-1.2312428924083987,-0.37594652317421573,0.0,1.0
2019-04-11,-0.0,-0.15891472868217052,-0.0,-1.254734219269103,-0.3549003322259136,0.0,1.0
2019-04-12,-0.0,-0.16655554073876516,-0.0,-1.184664621949593,-0.31582877717028934,0.0,1.0
2019-04-15,-0.0,-0.16915940174358157,-0.0,-1.1754778853075263,-0.32138953317870383,0.0,1.0
2019-04-16,-0.0,-0.15897598813967648,-0.0,-1.1654885764964393,-0.3229290763243587,0.0,1.0
2019-04-17,-0.0,-0.15229273809203264,-0.0,-1.240528824147123,-0.29976574490427854,0.0,1.0
2019-04-18,-0.0,-0.17094733427057424,-0.0,-1.2358062074186222,-0.29682599762085,0.0,1.0
2019-04-22,-0.0,-0.1664312106063899,-0.0,-1.2430993262334276,-0.30724299065420557,0.0,1.0
2019-04-23,-0.0,-0.16915803568988605,-0.0,-1.238870822288416,-0.32473423878883945,0.0,1.0
2019-04-24,-0.0,-0.17268638408068693,-0.0,-1.229167234564536,-0.32405615374131114,0.0,1.0
2019-04-25,-0.0,-0.17850508141186755,-0.0,-1.2384712053327507,-0.31496557753251014,0.0,1.0
2019-04-26,-0.0,-0.1742695492934649,-0.0,-1.250963456965589,-0.30797824363845083,0.0,1.0
2019-04-29,-0.0,-0.17538486779141946,-0.0,-1.2526045227092506,-0.30641765333187504,0.0,1.0
2019-04-30,-0.0,-0.15883693473545482,-0.0,-1.2700365173938115,-0.31679525548447324,0.0,1.0
2019-05-01,-0.0,-0.15011585567692817,-0.0,-1.2681783074037294,-0.3401743352090919,0.0,1.0
2019-05-02,-0.0,-0.14892971422266357,-0.0,-1.2570892640406046,-0.3524495200264813,0.0,1.0
2019-05-03,-0.0,-0.16509148854332653,-0.0,-1.2384196933897467,-0.3439199956041541,0.0,1.0
2019-05-06,-0.0,-0.15206235077801258,-0.0,-1.2389198386344302,-0.35330277998847387,0.0,1.0
2019-05-07,-0.0,-0.1507788503729706,-0.0,-1.2413064940763492,-0.3503455462922334,0.0,1.0
2019-05-08,-0.0,-0.16462351531001415,-0.0,-1.1978315353601394,-0.3617467581998474,0.0,1.0
2019-05-09,-0.0,-0.16348189566255902,-0.0,-1.1859291026545788,-0.36485532815808047,0.0,1.0
2019-05-10,-0.0,-0.1666485782504884,-0.0,-1.1863739960929023,-0.36023985239852396,0.0,1.0
2019-05-13,-0.0,-0.16273507989998914,-0.0,-1.1927926948581367,-0.3621589303185128,0.0,1.0
2019-05-14,-0.0,-0.11355044286022899,-0.0,-1.216056383668179,-0.3707604234175848,0.0,1.0
2019-05-15,-0.0,-0.11636707663197729,-0.0,-1.2269766184619544,-0.3596972563859981,0.0,1.0
2019-05-16,-0.0,-0.11858402293255449,-0.0,-1.2264319325004058,-0.3592947157769485,0.0,1.0
2019-05-17,-0.0,-0.11365729454466655,-0.0,-1.223955793921664,-0.37109269191180455,0.0,1.0
2019-05-20,-0.0,-0.1012428583033224,-0.0,-1.2314045111153231,-0.3751049254014242,0.0,1.0
2019-05-21,-0.0,-0.10637664691718746,-0.0,-1.2257392527662796,-0.3733192652111571,0.0,1.0
2019-05-22,-0.0,-0.10169308162492563,-0.0,-1.229945367014659,-0.3729377400335371,0.0,1.0
2019-05-23,-0.0,-0.10096205815587504,-0.0,-1.239190357799157,-0.362231110150254,0.0,1.0
2019-05-24,-0.0,-0.06763115197404002,-0.0,-1.2599242833964304,-0.3766089778258518,0.0,1.0
2019-05-28,-0.0,-0.06502636203866431,-0.0,-1.2615114235500877,-0.3772610517777477,0.0,1.0
2019-05-29,-0.0,-0.06436862469222653,-0.0,-1.264455207121405,-0.37690413701669423,0.0,1.0
2019-05-30,-0.0,-0.0635329469843314,-0.0,-1.2517975960506547,-0.3676486370465766,0.0,1.0
2019-05-31,-0.0,-0.05647216633132125,-0.0,-1.2575720992622401,-0.368692152917505,0.0,1.0
2019-06-03,-0.0,-0.06616842386227145,-0.0,-1.272654477512345,-0.33033497931402644,0.0,1.0
2019-06-04,-0.0,-0.07235507633180313,-0.0,-1.2568858759474753,-0.33970321340877546,0.0,1.0
2019-06-05,-0.0,-0.06426989083727014,-0.0,-1.3279686123788934,-0.2767502068486935,0.0,1.0
2019-06-06,-0.0,-0.04886184719664825,-0.0,-1.3500653804072265,-0.26966082245883705,0.0,1.0
2019-06-07,-0.0,-0.05943393709819405,-0.0,-1.3373702883666339,-0.2707872062314936,0.0,1.0
2019-06-10,-0.0,-0.06048902620924782,-0.0,-1.3298796079266995,-0.27317281056893244,0.0,1.0
2019-06-11,-0.0,-0.061738967538202155,-0.0,-1.3522359300987503,-0.26218320978403403,0.0,1.0
2019-06-12,-0.0,-0.06475186037796456,-0.0,-1.352320788050752,-0.2597301782750683,0.0,1.0
2019-06-13,-0.0,-0.08800149880898214,-0.0,-1.340979043438696,-0.24749083317720738,0.0,1.0
2019-06-14,-0.0,-0.08420193724994736,-0.0,-1.302247841650874,-0.24570962307854288,0.0,1.0
2019-06-17,-0.0,-0.08334210526315788,-0.0,-1.3012105263157896,-0.24705263157894738,0.0,1.0
2019-06-18,-0.0,-0.10409098088769547,-0.0,-1.292950034223135,-0.23550781867003634,0.0,1.0
2019-06-19,-0.0,-0.08891339740559845,-0.0,-1.3076781681634368,-0.22932093902631165,0.0,1.0
2019-06-20,-0.0,-0.09013766288356453,-0.0,-1.307245691467003,-0.22977091214796133,0.0,1.0
2019-06-21,-0.0,-0.09308007566204289,-0.0,-1.3023066414459858,-0.23176754939050023,0.0,1.0
2019-06-24,-0.0,-0.08264918032786886,-0.0,-1.282649180327869,-0.25765245901639344,0.0,1.0
2019-06-25,-0.0,-0.07105932981710357,-0.0,-1.2918470702458738,-0.26114566112991683,0.0,1.0
2019-06-26,-0.0,-0.068677421049866,-0.0,-1.2832483842152276,-0.2753665072775997,0.0,1.0
2019-06-27,-0.0,-0.07500994299350391,-0.01845419594325865,-1.3099032215298954,-0.2480710592602413,0.0,1.0
2019-06-28,-0.0,-0.06936094705897933,-0.01750576021610742,-1.3137265287745967,-0.2477555019995233,0.0,1.0
2019-07-01,-0.0,-0.06281586537189426,-0.020956261741592357,-1.322493583467838,-0.23972693355912472,0.0,1.0
2019-07-02,-0.0,-0.06916213505094769,-0.018742410643577425,-1.3166939443535188,-0.23520405469616176,0.0,1.0
2019-07-03,-0.0,-0.050247511577154416,-0.03457177835737478,-1.3385319635918456,-0.2380635545856177,0.0,1.0
2019-07-05,-0.0,-0.02641148833381998,-0.04703633902264221,-1.3378546969978498,-0.2431184137180474,0.0,1.0
2019-07-08,-0.0,-0.023513470428821938,-0.04782400765184122,-1.3392581965035337,-0.24632020830012222,0.0,1.0
2019-07-09,-0.0,-0.013836411047842051,-0.04893299984034911,-1.3448991538502475,-0.25317971369272524,0.0,1.0
2019-07-10,-0.0,-0.0,-0.043149773876030854,-1.3657355679702046,-0.25139664804469275,0.0,1.0
2019-07-11,-0.0,-0.0,-0.04420257072145195,-1.3670596375442425,-0.24994012294754772,0.0,1.0
2019-07-12,-0.0,-0.006465574821662347,-0.04549947901359908,-1.3789842101044645,-0.24077586897859948,0.0,1.0
2019-07-15,-0.0,-0.0,-0.026718560984589496,-1.3758481039288908,-0.22718666175774468,0.0,1.0
2019-07-16,-0.0,-0.0,-0.033468399726359,-1.3737304636110088,-0.22396463716255327,0.0,1.0
2019-07-17,-0.0,-0.0,-0.033238740869199646,-1.3701981186609913,-0.22415786431236534,0.0,1.0
2019-07-18,-0.0,-0.0,-0.031456606149648444,-1.3741998111029488,-0.21791373701332772,0.0,1.0
2019-07-19,-0.0,-0.0,-0.03424747408476578,-1.372260858155098,-0.2178191838341425,0.0,1.0
2019-07-22,-0.0,-0.0,-0.043675925682600585,-1.3812314403594985,-0.20300633327201537,0.0,1.0
2019-07-23,-0.0,-0.0,-0.044046148590050196,-1.3804367822133452,-0.20354261386034533,0.0,1.0
2019-07-24,-0.0,-0.0,-0.04652017536950986,-1.3786983801947965,-0.20009976109842217,0.0,1.0
2019-07-25,-0.0,-0.0,-0.05278207717935938,-1.3891497678323146,-0.1814318318948556,0.0,1.0
2019-07-26,-0.0,-0.0,-0.05140444281255737,-1.3919588764457498,-0.17928610768706235,0.0,1.0
2019-07-29,-0.0,-0.0,-0.053475374563774235,-1.3840098659179765,-0.1864291149536879,0.0,1.0
2019-07-30,-0.0,-0.0,-0.05769432773109243,-1.3751838235294116,-0.19314600840336135,0.0,1.0
2019-07-31,-0.0,-0.0,-0.058438829647528494,-1.3742711561695646,-0.19375426800441245,0.0,1.0
2019-08-01,-0.0,-0.0,-0.07663025056710036,-1.3448491643417724,-0.18587854926602876,0.0,1.0
2019-08-02,-0.0,-0.0,-0.08924568628473127,-1.3442631496637647,-0.172939581921493,0.0,1.0
2019-08-05,-0.0,-0.0,-0.08462399458573026,-1.3564307468048,-0.16195954915792488,0.0,1.0
2019-08-06,-0.0,-0.0,-0.09037131882202305,-1.2977208706786172,-0.1727272727272727,0.0,1.0
2019-08-07,-0.0,-0.0,-0.08176341450962374,-1.29129014142033,-0.1796599785572063,0.0,1.0
2019-08-08,-0.0,-0.0,-0.08778586811609065,-1.2974310327145935,-0.17862270536355246,0.0,1.0
2019-08-09,-0.0,-0.0,-0.08379802918035291,-1.280803605530517,-0.18167697909505257,0.0,1.0
2019-08-12,-0.0,-0.0,-0.0943530548422364,-1.2862627444000916,-0.1619079097912588,0.0,1.0
2019-08-13,-0.0,-0.0,-0.08879133148932931,-1.2924353541249018,-0.15639353414368007,0.0,1.0
2019-08-14,-0.0,-0.0,-0.08881935858292751,-1.2845752062779139,-0.14988266760869018,0.0,1.0
2019-08-15,-0.0,-0.0,-0.11026587704735238,-1.2566345367594223,-0.1109596848130436,0.0,1.0
2019-08-16,-0.0,-0.0,-0.11540660815951075,-1.26519652934888,-0.10551177187181464,0.0,1.0
2019-08-19,-0.0,-0.0,-0.1170341772465167,-1.2661667532853218,-0.09161778899695597,0.0,1.0
2019-08-20,-0.0,-0.0,-0.1229255542130052,-1.2599807659112765,-0.08300249056789881,0.0,1.0
2019-08-21,-0.0,-0.0,-0.1565930692339809,-1.2329248225556892,-0.06645872731291598,0.0,1.0
2019-08-22,-0.0,-0.0,-0.15373101366770545,-1.2329399062645696,-0.06713616175496283,0.0,1.0
2019-08-23,-0.0,-0.0,-0.15249345757820335,-1.2316139604275196,-0.061657739623841315,0.0,1.0
2019-08-26,-0.0,-0.0,-0.15211976105830852,-1.2210936177416623,-0.045200609446419494,0.0,1.0
2019-08-27,-0.0,-0.0,-0.15175444951580572,-1.2181409838440918,-0.045062667536042884,0.0,1.0
2019-08-28,-0.0,-0.0,-0.15621079046424094,-1.2199353344271788,-0.036748383360679475,0.0,1.0
2019-08-29,-0.0,-0.0,-0.16035006509474903,-1.2219248758377936,-0.02864168957037466,0.0,1.0
2019-08-30,-0.0,-0.0,-0.16311001224225255,-1.2144794642214165,-0.022852204805684246,0.0,1.0
2019-09-03,-0.0,-0.0,-0.17584237304406258,-1.204809446097725,-0.019295382547758474,0.0,1.0
2019-09-04,-0.0,-0.0,-0.1840799614643545,-1.2017822736030828,-0.022615606936416188,0.0,1.0
2019-09-05,-0.0,-0.0,-0.17196458988076674,-1.2067509536261785,-0.02036801573783077,0.0,1.0
2019-09-06,-0.0,-0.0,-0.18434197886647455,-1.217195004803074,-0.0,0.0,1.0
2019-09-09,-0.0,-0.0,-0.18436156672510268,-1.217117744530631,-0.0,0.0,1.0
2019-09-10,-0.0,-0.0,-0.22087691646367674,-1.1672398146821417,-0.0,0.0,1.0
2019-09-11,-0.0,-0.0,-0.25625690541384444,-1.1456261709179998,-0.0,0.0,1.0
2019-09-12,-0.0,-0.0,-0.26373993040659705,-1.119595786262453,-0.0,0.0,1.0
2019-09-13,-0.0,-0.0,-0.25706928615707403,-1.1271756234800439,-0.0,0.0,1.0
2019-09-16,-0.0,-0.0,-0.2663370593293207,-1.1221219069456387,-0.0,0.0,1.0
2019-09-17,-0.0,-0.0,-0.267169379086527,-1.1191237531618385,-0.0,0.0,1.0
2019-09-18,-0.0,-0.0,-0.28074006527164524,-1.1189527740449223,-0.0,0.0,1.0
2019-09-19,-0.0,-0.0,-0.2865576748410536,-1.1036139394808546,-0.0,0.0,1.0
2019-09-20,-0.0,-0.0,-0.30516499282639886,-1.0860353897656623,-0.0,0.0,1.0
2019-09-23,-0.0,-0.0,-0.30788189127105664,-1.0849205589586524,-0.0,0.0,1.0
