Date,IWF,IWM,MTUM,SPY,TMUS,VLUE,VXX
2018-11-06,-0.36493912621064456,-0.4746941130036129,-0.0,-0.6290797583265021,1.0,-0.5673862221817408,0.0
2018-11-07,-0.36415781487101667,-0.4754476479514415,-0.0,-0.6279514415781488,1.0,-0.5673444613050076,0.0
2018-11-08,-0.3499110829791723,-0.47361123670012356,-0.0,-0.6216354703559696,1.0,-0.5689785092081864,0.0
2018-11-09,-0.35045982210161314,-0.4739936680235188,-0.0,-0.6214382632293081,1.0,-0.5693351424694708,0.0
2018-11-12,-0.35004960764859744,-0.46601124440034875,-0.0,-0.623162262108776,1.0,-0.5672709780223083,0.0
2018-11-13,-0.33257763326671247,-0.4599826984458432,-0.0,-0.6256301643647646,1.0,-0.5648062524237092,0.0
2018-11-14,-0.33402966367244624,-0.4593989674415828,-0.0,-0.6262795069981199,1.0,-0.5645945865289922,0.0
2018-11-15,-0.3336611533303531,-0.45942482491431974,-0.0,-0.6281627179257935,1.0,-0.5589032931008792,0.0
2018-11-16,-0.3297147785741903,-0.4510602861136722,-0.0,-0.6279630015168188,1.0,-0.5654165303512477,0.0
2018-11-19,-0.326440617364877,-0.4538466122400334,-0.0,-0.6316667659853406,1.0,-0.567606221321733,0.0
2018-11-20,-0.30371116907754325,-0.4469113113587858,-0.0,-0.6342779226938582,1.0,-0.5792921508181171,0.0
2018-11-21,-0.3064848627635764,-0.44115914713158205,-0.0,-0.6321121451289905,1.0,-0.5652314760278007,0.0
2018-11-23,-0.30736643916215584,-0.4331901623911508,-0.0,-0.6352965403624382,1.0,-0.5659861143798541,0.0
2018-11-26,-0.306463475625901,-0.43867494336736196,-0.0,-0.633197022741314,1.0,-0.5636197817069224,0.0
2018-11-27,-0.2991064889409697,-0.4412186904936282,-0.0,-0.6295591035593966,1.0,-0.5596308773985645,0.0
2018-11-28,-0.2991152516552411,-0.4420519130485733,-0.0,-0.6290795101658171,1.0,-0.5594129020917561,0.0
2018-11-29,-0.281536763851783,-0.4339063770472761,-0.0,-0.6264664885584853,1.0,-0.5620571494947149,0.0
2018-11-30,-0.281437821201475,-0.43381434917685313,-0.0,-0.6267529978804333,1.0,-0.5614819546470776,0.0
2018-12-03,-0.2789003077280381,-0.43523195726644603,-0.0,-0.6273587644428961,1.0,-0.56157463856471,0.0
2018-12-04,-0.2681489651969464,-0.44463150561667303,-0.0,-0.626716205625381,1.0,-0.5631766857275551,0.0
2018-12-06,-0.2660956378694197,-0.3951160020420897,-0.0,-0.630665380906461,1.0,-0.5443870894548755,0.0
2018-12-07,-0.27198932818664323,-0.39491385916612276,-0.0,-0.6311980245792298,1.0,-0.5401470212584794,0.0
2018-12-10,-0.2594501718213058,-0.3942313109120613,-0.0,-0.6314573826826657,1.0,-0.531575685876852,0.0
2018-12-11,-0.26042869616652115,-0.3939948736726474,-0.0,-0.6314677632876095,1.0,-0.5307720474326113,0.0
2018-12-12,-0.260007324149976,-0.39426462717259636,-0.0,-0.631313558128398,1.0,-0.5314234203780388,0.0
2018-12-13,-0.2599870499141353,-0.3927254300273078,-0.0,-0.6321049520002252,1.0,-0.5304467779623321,0.0
2018-12-14,-0.2635504024314741,-0.3826757471717228,-0.0,-0.6376709630213317,1.0,-0.5303089998311477,0.0
2018-12-17,-0.25398962277380455,-0.38129294629084276,-0.0,-0.6299817697377647,1.0,-0.5393913897069135,0.0
2018-12-18,-0.24654249386571492,-0.37260205219718934,-0.0,-0.6280113763105064,1.0,-0.5411554762435868,0.0
2018-12-19,-0.24610322616624378,-0.3728076290327078,-0.0,-0.6282240749519002,1.0,-0.5412821013300616,0.0
2018-12-20,-0.24381978778956723,-0.3613965890783845,-0.0,-0.6351591578245653,1.0,-0.5372479306705183,0.0
2018-12-21,-0.2414422385666095,-0.3605596416523807,-0.0,-0.6375048387988719,1.0,-0.5255212077641984,0.0
2018-12-24,-0.2402942152416768,-0.3603583674372304,-0.0,-0.6390056409689193,1.0,-0.5255502709877226,0.0
2018-12-26,-0.2414900625892171,-0.3630998133304052,-0.0,-0.6242176347864281,1.0,-0.5163610409575052,0.0
2018-12-27,-0.2159233458777057,-0.3441161555502175,-0.0,-0.5856887394240264,1.0,-0.5232871593669096,0.0
2018-12-28,-0.21133263938932928,-0.3495876371206662,-0.0,-0.5864360637360877,1.0,-0.5216323698187738,0.0
2018-12-31,-0.20925822047706816,-0.3536608168389561,-0.0,-0.5867724443732137,1.0,-0.5214360125010017,0.0
2019-01-02,-0.20767054553218747,-0.35328813921212765,-0.0,-0.5857798654852141,1.0,-0.5222056154585246,0.0
2019-01-03,-0.1985473452869127,-0.3593846318779984,-0.0,-0.5827235935783013,1.0,-0.5395191766503177,0.0
2019-01-04,-0.17131495369505456,-0.37003923243214387,-0.0,-0.5768501961621607,1.0,-0.550695241399557,0.0
2019-01-07,-0.16555347290055175,-0.3576915969270572,-0.0,-0.5743287837588109,1.0,-0.54241136249637,0.0
2019-01-08,-0.16653920198317465,-0.35372768269205407,-0.0,-0.5758063240064347,1.0,-0.5411535114322634,0.0
2019-01-09,-0.1621087053983491,-0.3420712571534059,-0.0,-0.5797093805216381,1.0,-0.5533110050370527,0.0
2019-01-10,-0.1631916071381501,-0.33948388117141576,-0.0,-0.5814112871339325,1.0,-0.5518622980204022,0.0
2019-01-11,-0.16322063399968353,-0.3364628936125323,-0.0,-0.5826520386096312,1.0,-0.5549079592805528,0.0
2019-01-14,-0.160684573330164,-0.3370836964846948,-0.0,-0.5808573013231915,1.0,-0.5624752396798985,0.0
2019-01-15,-0.1570309191020754,-0.3373305802626006,-0.0,-0.5793890300720035,1.0,-0.5734063955950869,0.0
2019-01-16,-0.1395028356389463,-0.34297980601049455,-0.0,-0.572693061960036,1.0,-0.594954152753485,0.0
2019-01-17,-0.13798117597292722,-0.34314192047377323,-0.0,-0.5714361252115059,1.0,-0.5912119289340102,0.0
2019-01-18,-0.13617983506251663,-0.33923915935089116,-0.0,-0.5743016759776536,1.0,-0.6105613194998669,0.0
2019-01-22,-0.0,-0.2961281134965204,-0.0,-0.7082247360077384,1.0,-0.6825912889271032,0.0
2019-01-23,-0.0,-0.24826864229344503,-0.0,-0.7139904439791701,1.0,-0.7220164277661459,0.0
2019-01-24,-0.0,-0.23300190282207273,-0.0,-0.736392142148849,1.0,-0.7106370433897033,0.0
2019-01-25,-0.0,-0.1648877537303401,-0.0,-0.7744051619841377,1.0,-0.7492136039790294,0.0
2019-01-28,-0.0,-0.14892986943060976,-0.0,-0.7977655135280657,1.0,-0.7454569928657961,0.0
2019-01-29,-0.0,-0.11972474598139886,-0.0,-0.807886672759529,1.0,-0.7604161066609321,0.0
2019-01-30,-0.0,-0.11718875933587664,-0.0,-0.8040137553060018,1.0,-0.7653806888399333,0.0
2019-01-31,-0.0,-0.1211543112018701,-0.0,-0.7828143052905929,1.0,-0.7829755219388989,0.0
2019-02-01,-0.0,-0.1205681361382822,-0.0,-0.7755594265040868,1.0,-0.7837866809593997,0.0
2019-02-04,-0.0,-0.12424989284183455,-0.0,-0.7756375910844406,1.0,-0.7790666523789113,0.0
2019-02-05,-0.0,-0.11707199485751017,-0.0,-0.7648917934433255,1.0,-0.7964431112063424,0.0
2019-02-06,-0.0,-0.1368429591174562,-0.0,-0.7488643737832575,1.0,-0.8181646117239888,0.0
2019-02-07,-0.0,-0.13172747157786718,-0.0,-0.7495611784720909,1.0,-0.8191515216980368,0.0
2019-02-08,-0.0,-0.14767612126471066,-0.0,-0.7752047291067846,1.0,-0.7887900645371224,0.0
2019-02-11,-0.0,-0.14667571234735413,-0.0,-0.7780461329715062,1.0,-0.7890094979647219,0.0
2019-02-12,-0.0,-0.1475027144408252,-0.0,-0.778800217155266,1.0,-0.7881378935939196,0.0
2019-02-13,-0.0,-0.16759761388286332,-0.0,-0.768058568329718,1.0,-0.7758405639913232,0.0
2019-02-14,-0.0,-0.11544183278786077,-0.0,-0.8067133699386007,1.0,-0.7826674961456277,0.0
2019-02-15,-0.0,-0.131199609088688,-0.0,-0.8036485055786303,1.0,-0.7798137741944242,0.0
2019-02-19,-0.0,-0.12961301025264477,-0.0,-0.8085719724783117,1.0,-0.7813494329770744,0.0
2019-02-20,-0.0,-0.12683868511922564,-0.0,-0.8098099458930368,1.0,-0.7822942439979336,0.0
2019-02-21,-0.0,-0.1049947095688977,-0.0,-0.8119048265009904,1.0,-0.796142054857701,0.0
2019-02-22,-0.0,-0.10791152123761703,-0.0,-0.8162572940697517,1.0,-0.7899036504274665,0.0
2019-02-25,-0.0,-0.10083896273697973,-0.0,-0.8258879930268033,1.0,-0.797178034430159,0.0
2019-02-26,-0.0,-0.10548948098957626,-0.0,-0.8211359986936287,1.0,-0.7949541409248021,0.0
2019-02-27,-0.0,-0.10952303168899054,-0.0,-0.8278340411630187,1.0,-0.7850920178590876,0.0
2019-02-28,-0.0,-0.10833855457789641,-0.0,-0.8260916941349533,1.0,-0.7897245906998283,0.0
2019-03-01,-0.0,-0.10930732982867104,-0.0,-0.8299512434287583,1.0,-0.7845722223735462,0.0
2019-03-04,-0.0,-0.10643975493533014,-0.0,-0.8249693669162695,1.0,-0.7915316541865214,0.0
2019-03-05,-0.0,-0.10908793990364986,-0.0,-0.8222693993086742,1.0,-0.7903976484036906,0.0
2019-03-06,-0.0,-0.10608492234039658,-0.0,-0.8233278024100318,1.0,-0.7907134891058945,0.0
2019-03-07,-0.0,-0.0963675387833836,-0.0,-0.8332110739804929,1.0,-0.787295894802619,0.0
2019-03-08,-0.0,-0.08029316851720178,-0.0,-0.8584203905267188,1.0,-0.7960400371930209,0.0
2019-03-11,-0.0,-0.08099851378873782,-0.0,-0.8619199647712886,1.0,-0.8093245995486321,0.0
2019-03-12,-0.0,-0.05863444912436268,-0.0,-0.8748060297051652,1.0,-0.8375637330968743,0.0
2019-03-13,-0.0,-0.06787909123772977,-0.0,-0.876838797586274,1.0,-0.8360724117794277,0.0
2019-03-14,-0.0,-0.0659832194254598,-0.0,-0.8796466077679614,1.0,-0.8326109907206758,0.0
2019-03-15,-0.0,-0.05707043979611732,-0.0,-0.8829624265381723,1.0,-0.8452497005821241,0.0
2019-03-18,-0.0,-0.0644410155702062,-0.0,-0.887277317996914,1.0,-0.8537242249964933,0.0
2019-03-19,-0.0,-0.06591305325909678,-0.0,-0.8814183679208144,1.0,-0.8646589055733648,0.0
2019-03-20,-0.0,-0.08033546055232393,-0.0,-0.8780425820297058,1.0,-0.8653639803467555,0.0
2019-03-21,-0.0,-0.08188620640971339,-0.0,-0.8891994917407878,1.0,-0.8526048284625158,0.0
2019-03-22,-0.0,-0.07767210787792761,-0.0,-0.9208516678495386,1.0,-0.8403690560681334,0.0
2019-03-25,-0.0,-0.009988745075970739,-0.019161508159819922,-0.940855374226224,1.0,-0.8437535171637592,0.0
2019-03-26,-0.0,-0.0090871311816041,-0.012938080066491203,-0.9378584291453109,1.0,-0.8105831832663805,0.0
2019-03-27,-0.0,-0.0031313215285282783,-0.014381910383240501,-0.9407542882478455,1.0,-0.8128134785379777,0.0
2019-03-28,-0.0,-0.0,-0.026455320212086724,-0.9285734114315854,1.0,-0.8209754878827416,0.0
2019-03-29,-0.0,-0.0,-0.014211995601048981,-0.9549389504554042,1.0,-0.8506894509770747,0.0
2019-04-01,-0.0,-0.0,-0.014886238687304406,-0.9599368462601144,1.0,-0.8445684964335053,0.0
2019-04-02,-0.0,-0.0,-0.04294909632627822,-0.949349298704219,1.0,-0.8185063383646739,0.0
2019-04-03,-0.0,-0.0,-0.04398538504777965,-0.9466554243957279,1.0,-0.8199269252388982,0.0
2019-04-04,-0.0,-0.0,-0.03899760664507954,-0.9560467408137406,1.0,-0.8206391665493452,0.0
2019-04-05,-0.0,-0.0,-0.029661016949152547,-0.9618926553672317,1.0,-0.8332768361581921,0.0
2019-04-08,-0.0,-0.0,-0.026788483771818514,-0.9589149254152214,1.0,-0.8341087894425175,0.0
2019-04-09,-0.0,-0.0,-0.041200406917599186,-0.9730699672205267,1.0,-0.8115462868769074,0.0
2019-04-10,-0.0,-0.0,-0.054325502883668594,-0.974623716415811,1.0,-0.7843859895906597,0.0
2019-04-11,-0.0,-0.0,-0.06379863731065938,-0.9769694239540514,1.0,-0.7746776282448337,0.0
2019-04-12,-0.0,-0.0,-0.0595761469958291,-0.9790891669484839,1.0,-0.7795062563408861,0.0
2019-04-15,-0.0,-0.0,-0.07976180720587833,-0.9173154142423994,1.0,-0.7344915184790625,0.0
2019-04-16,-0.0,-0.0,-0.09612403100775195,-0.9002855977152183,1.0,-0.7235686114511084,0.0
2019-04-17,-0.0,-0.0,-0.09510016895969105,-0.8727170327459972,1.0,-0.7140826561536192,0.0
2019-04-18,-0.0,-0.0,-0.11998926750737861,-0.8691709149449961,1.0,-0.6939898041320097,0.0
2019-04-22,-0.0,-0.0,-0.12140188674174214,-0.8700513344263177,1.0,-0.6962130781842126,0.0
2019-04-23,-0.0,-0.0,-0.13373183938240496,-0.8630783252023803,1.0,-0.683723797780518,0.0
2019-04-24,-0.0,-0.0,-0.14712864420794322,-0.8358005921421141,1.0,-0.6843509108852791,0.0
2019-04-25,-0.0,-0.0,-0.1469104497531029,-0.8373415187508341,1.0,-0.6849059121847058,0.0
2019-04-26,-0.0,-0.0,-0.14153920205369558,-0.8399294042143545,1.0,-0.692614183335116,0.0
2019-04-29,-0.0,-0.0,-0.1365239698573032,-0.8406552295441184,1.0,-0.695045695045695,0.0
2019-04-30,-0.0,-0.0,-0.133700564216381,-0.8418322325320212,1.0,-0.6984784875792175,0.0
2019-05-01,-0.0,-0.0,-0.12699603472296644,-0.8585628549994642,1.0,-0.6936823491587182,0.0
2019-05-02,-0.0,-0.0,-0.12415216750221172,-0.8493606069542371,1.0,-0.7074073081150639,0.0
2019-05-03,-0.0,-0.0,-0.12525799447824804,-0.8484198675851717,1.0,-0.7067842496046319,0.0
2019-05-06,-0.0,-0.0,-0.12327482245745679,-0.8440573495913173,1.0,-0.7125284738041002,0.0
2019-05-07,-0.0,-0.0,-0.12517430011798777,-0.8424058779362866,1.0,-0.7139332832779148,0.0
2019-05-08,-0.0,-0.0,-0.14793278207522007,-0.8086156308348892,1.0,-0.7108295545478794,0.0
2019-05-09,-0.0,-0.0,-0.14567392583872865,-0.8108245492000642,1.0,-0.7188988174862219,0.0
2019-05-10,-0.0,-0.0,-0.1501612036539495,-0.8224341751746373,1.0,-0.7141590542718969,0.0
2019-05-13,-0.0,-0.0,-0.15136936597951997,-0.8237428440884779,1.0,-0.7125540892842745,0.0
2019-05-14,-0.0,-0.0,-0.18216258036976762,-0.7908918709815116,1.0,-0.6947949737214204,0.0
2019-05-15,-0.0,-0.0,-0.19140822911389027,-0.7976320631449828,1.0,-0.6775552651929281,0.0
2019-05-16,-0.0,-0.0,-0.19001494289678728,-0.8011260540078984,1.0,-0.6772334293948128,0.0
2019-05-17,-0.0,-0.0,-0.1888165964481894,-0.7991307130286385,1.0,-0.6786038077969174,0.0
2019-05-20,-0.0,-0.0,-0.19407877205137775,-0.7944891541864308,1.0,-0.6762511325481,0.0
2019-05-21,-0.0,-0.0,-0.20891131861607387,-0.7984023317320668,1.0,-0.6914503157553841,0.0
2019-05-22,-0.0,-0.0,-0.2222342439816067,-0.8024344062753584,1.0,-0.6802542602109819,0.0
2019-05-23,-0.0,-0.0,-0.2238995752509266,-0.8000703406108811,1.0,-0.6814111408706003,0.0
2019-05-24,-0.0,-0.0,-0.2309498111171074,-0.7905558553696709,1.0,-0.6768213707501349,0.0
2019-05-28,-0.0,-0.0,-0.2292032766498148,-0.7942631593176349,1.0,-0.6800400118954283,0.0
2019-05-29,-0.0,-0.0,-0.22823383084577115,-0.7954791261085875,1.0,-0.6801319489508977,0.0
2019-05-30,-0.0,-0.0,-0.22356976932634648,-0.7945005672302955,1.0,-0.6830263086813246,0.0
2019-05-31,-0.0,-0.0,-0.2184658554353398,-0.7901141299948735,1.0,-0.6895286404230634,0.0
2019-06-03,-0.0,-0.0,-0.2110009749756256,-0.7954446972159029,1.0,-0.7018199545011374,0.0
2019-06-04,-0.0,-0.0,-0.2037829927917186,-0.7913392228063519,1.0,-0.7147580076960598,0.0
2019-06-05,-0.0,-0.0,-0.21762493283181086,-0.7875604513702311,1.0,-0.6815421816227835,0.0
2019-06-06,-0.0,-0.0,-0.21812567132116004,-0.782062298603652,1.0,-0.6851235230934478,0.0
2019-06-07,-0.0,-0.0,-0.21926972782718504,-0.7786077003680915,1.0,-0.688895456621618,0.0
2019-06-10,-0.0,-0.0,-0.23154875204418113,-0.760515803865848,1.0,-0.6888287177287472,0.0
2019-06-11,-0.0,-0.0,-0.24023201482316925,-0.7626950240339428,1.0,-0.6824297107870781,0.0
2019-06-12,-0.0,-0.0,-0.248257488091714,-0.7649829112731775,1.0,-0.6779245943109342,0.0
2019-06-13,-0.0,-0.0,-0.2570559086502208,-0.7609070343638911,1.0,-0.6751588925993752,0.0
2019-06-14,-0.0,-0.0,-0.26445523193096004,-0.7719795037756203,1.0,-0.6604368932038834,0.0
2019-06-17,-0.0,-0.0,-0.2642893750168586,-0.7790575351333855,1.0,-0.6540069592425755,0.0
2019-06-18,-0.0,-0.0,-0.26440037771482533,-0.780142992041009,1.0,-0.6534196681505463,0.0
2019-06-19,-0.0,-0.0,-0.26410470471009617,-0.7809764899146312,1.0,-0.6479411843912424,0.0
2019-06-20,-0.0,-0.0,-0.27395557477165866,-0.778657514997568,1.0,-0.6496514078798034,0.0
2019-06-21,-0.0,-0.0,-0.27243771425486546,-0.7687801981267038,1.0,-0.6580289902016357,0.0
2019-06-24,-0.0,-0.0,-0.28685714285714287,-0.7607619047619048,1.0,-0.6734965986394558,0.0
2019-06-25,-0.0,-0.0,-0.28607966913365257,-0.7625435350457118,1.0,-0.6723171528080104,0.0
2019-06-26,-0.0,-0.0,-0.2868531316319312,-0.763508733743266,1.0,-0.6704304293410241,0.0
2019-06-27,-0.0,-0.0,-0.2969981187119994,-0.7825612781852387,1.0,-0.6469449518771982,0.0
2019-06-28,-0.0,-0.0,-0.29777608197972305,-0.7849667502452851,1.0,-0.6426468985064864,0.0
2019-07-01,-0.0,-0.0,-0.29798365122615805,-0.7854495912806541,1.0,-0.6413623978201635,0.0
2019-07-02,-0.0,-0.0,-0.2972436124187097,-0.7804413485347338,1.0,-0.6433294332127016,0.0
2019-07-03,-0.0,-0.0,-0.30503675469643343,-0.7803702695344404,1.0,-0.6371630819493601,0.0
2019-07-05,-0.0,-0.0,-0.29907176202366736,-0.7748072956247964,1.0,-0.6402399305178591,0.0
2019-07-08,-0.0,-0.0,-0.2971821044630253,-0.7753284830057553,1.0,-0.6422249972852644,0.0
2019-07-09,-0.0,-0.0,-0.29674763723021097,-0.7690307904785117,1.0,-0.6422671757792401,0.0
2019-07-10,-0.0,-0.0,-0.29591200931921,-0.7674802914962208,1.0,-0.645680383604692,0.0
2019-07-11,-0.0,-0.0,-0.3031095931913956,-0.8040598231745945,1.0,-0.6471203900074366,0.0
2019-07-12,-0.0,-0.0,-0.30522895613624473,-0.8107773219153565,1.0,-0.6375251259740617,0.0
2019-07-15,-0.0,-0.0,-0.3212760682112455,-0.7982589052040002,1.0,-0.6353618556985041,0.0
2019-07-16,-0.0,-0.0,-0.3379874421678784,-0.7940625688477638,1.0,-0.6218605419695968,0.0
2019-07-17,-0.0,-0.0,-0.3369050242397532,-0.7956148082855884,1.0,-0.621970030850595,0.0
2019-07-18,-0.0,-0.0,-0.34377576257213516,-0.7866446826051113,1.0,-0.6176147293212421,0.0
2019-07-19,-0.0,-0.0,-0.3215612878726232,-0.7957794233325195,1.0,-0.5951121599262214,0.0
2019-07-22,-0.0,-0.0,-0.3115580613683183,-0.7945082944811882,1.0,-0.6045484115797463,0.0
2019-07-23,-0.0,-0.0,-0.3045059451652008,-0.7057336669159938,1.0,-0.5690077635346006,0.0
2019-07-24,-0.0,-0.0,-0.31129164952694366,-0.6971153846153847,1.0,-0.5625514191690663,0.0
2019-07-25,-0.0,-0.0,-0.3040900854258349,-0.6950038829924929,1.0,-0.5895935801190785,0.0
2019-07-26,-0.0,-0.0,-0.3047190313567215,-0.693625168167236,1.0,-0.5888440442926628,0.0
2019-07-29,-0.0,-0.0,-0.3025635587603722,-0.7572704859362159,1.0,-0.5911826303650487,0.0
2019-07-30,-0.0,-0.011970632049372206,-0.302723983826346,-0.7583794424345606,1.0,-0.5870929985103214,0.0
2019-07-31,-0.0,-0.0,-0.304326961529233,-0.7649097549921352,1.0,-0.5967901037084433,0.0
2019-08-01,-0.0,-0.0025608194622279133,-0.30748506188647035,-0.7615770379854886,1.0,-0.5958973538198891,0.0
2019-08-02,-0.0,-0.0,-0.31361151846420476,-0.7581389148113584,1.0,-0.5945873883482202,0.0
2019-08-05,-0.0,-0.0,-0.31175386587613174,-0.7573645274150042,1.0,-0.6016077771546083,0.0
2019-08-06,-0.0,-0.0004486435131426159,-0.3152116541750238,-0.7204159189274781,1.0,-0.6030032724585664,0.0
2019-08-07,-0.0,-0.0,-0.3106581338389824,-0.7183640146427537,1.0,-0.6045666429643676,0.0
2019-08-08,-0.0,-0.0025806451612903226,-0.312732060566162,-0.7160500329163924,1.0,-0.6019749835418039,0.0
2019-08-09,-0.0,-0.0,-0.31305556283923747,-0.7053255368801952,1.0,-0.6037443952067546,0.0
2019-08-12,-0.0,-0.0,-0.32096727710969636,-0.7059655741570384,1.0,-0.59302051402971,0.0
2019-08-13,-0.0,-0.0,-0.3190715444601455,-0.7050295703145444,1.0,-0.5927408803056472,0.0
2019-08-14,-0.0,-0.0,-0.3205175022171214,-0.694558923261516,1.0,-0.5932756012311545,0.0
2019-08-15,-0.0,-0.01261163874089517,-0.3342341646719687,-0.6771935243095771,1.0,-0.5497902349882892,0.0
2019-08-16,-0.0,-0.010015190134136608,-0.33608815426997246,-0.6785870600653949,1.0,-0.5498828557452177,0.0
2019-08-19,-0.0,-0.0,-0.3404501013626216,-0.6829017937334806,1.0,-0.5427904231568683,0.0
2019-08-20,-0.0,-0.0,-0.34656050792350424,-0.6768899925757149,1.0,-0.5366478072757994,0.0
2019-08-21,-0.0,-0.0,-0.35821353660408245,-0.6691563922852611,1.0,-0.530567350488566,0.0
2019-08-22,-0.0,-0.001099069624782742,-0.3565075145690625,-0.6702279930477457,1.0,-0.5281412943461814,0.0
2019-08-23,-0.0,-0.007524742373227222,-0.35509131721252934,-0.6693704724007754,1.0,-0.5187735945311703,0.0
2019-08-26,-0.0,-0.0,-0.35423767325607813,-0.6595723194223535,1.0,-0.5108687419525866,0.0
2019-08-27,-0.0,-0.0,-0.3550563501288725,-0.6616465356041846,1.0,-0.5102087228988731,0.0
2019-08-28,-0.0,-0.012305992264804862,-0.34702898186749714,-0.6513134763172436,1.0,-0.5008036566377015,0.0
2019-08-29,-0.0,-0.006977561367401235,-0.35246724562019977,-0.6561166608102003,1.0,-0.4943526931378947,0.0
2019-08-30,-0.0,-0.00541095718830632,-0.3547433552944714,-0.6538490443147374,1.0,-0.4910694155665222,0.0
2019-09-03,-0.0,-0.005609395737860916,-0.35316655397791297,-0.6552475396288784,1.0,-0.4901710364861142,0.0
2019-09-04,-0.0,-0.009237701840030041,-0.3485041932657404,-0.6586806859431719,1.0,-0.4870446864438603,0.0
2019-09-05,-0.0,-0.014891437423481499,-0.3451515378657273,-0.662594008445144,1.0,-0.475926342353147,0.0
2019-09-06,-0.0,-0.009246797268331589,-0.3546433378196501,-0.6703803399631124,1.0,-0.45810278650117137,0.0
2019-09-09,-0.0,-0.0,-0.35323358229460694,-0.6742187695151499,1.0,-0.4704868483501111,0.0
2019-09-10,-0.0,-0.0,-0.36031468531468536,-0.6748751248751249,1.0,-0.4623126873126873,0.0
2019-09-11,-0.0,-0.0,-0.3745317416712452,-0.6767643973827482,1.0,-0.4460816143049798,0.0
