Date,IWF,IWM,LAZ,MTUM,SPY,VLUE,VXX
2018-11-09,-0.2124890607797194,-0.41546452869604494,1.0,-0.1297462100894899,-0.561584281399091,-0.503740507579821,0.0
2018-11-12,-0.21262138671045552,-0.4219869199626284,1.0,-0.1285920557175618,-0.5617621245151609,-0.506186121570737,0.0
2018-11-13,-0.21174836277039097,-0.42321322257817595,1.0,-0.12621551895217303,-0.5654750092138463,-0.5083775125450062,0.0
2018-11-14,-0.210619116685152,-0.4279782726161022,1.0,-0.12456275061854791,-0.568637488268919,-0.5121292267440207,0.0
2018-11-15,-0.21022678769598496,-0.4282218364965996,1.0,-0.12406453632302307,-0.569018012121902,-0.51395726033634,0.0
2018-11-16,-0.21259572522574008,-0.43553548977025947,1.0,-0.1251000114298777,-0.5715224597096811,-0.5126585895530917,0.0
2018-11-19,-0.2127367789491729,-0.43504471300819975,1.0,-0.12645352989914574,-0.5706408388331762,-0.5121853661323963,0.0
2018-11-20,-0.1864595210946408,-0.43469213226909914,1.0,-0.09592360319270239,-0.5891391106043329,-0.5444127708095782,0.0
2018-11-21,-0.19285714285714287,-0.4307539682539682,1.0,-0.10334467120181405,-0.5909297052154195,-0.5165816326530612,0.0
2018-11-23,-0.19353190039467333,-0.4373491581248758,1.0,-0.10111019620091428,-0.5901360061330532,-0.5172208183082995,0.0
2018-11-26,-0.19465441994466154,-0.45505890407051375,1.0,-0.09473143737342044,-0.5914082779473429,-0.516644322104002,0.0
2018-11-27,-0.19375890567113135,-0.45528640638358514,1.0,-0.09313194642348248,-0.5914220575662582,-0.5161869478483899,0.0
2018-11-28,-0.19307863628576324,-0.4684198503797613,1.0,-0.08962937582091259,-0.5889440922848496,-0.5152475586774028,0.0
2018-11-29,-0.18306382978723407,-0.46374468085106385,1.0,-0.08070921985815603,-0.5897872340425532,-0.5195460992907802,0.0
2018-11-30,-0.18212033407192774,-0.4645758763706607,1.0,-0.08081927163229362,-0.5900232941310153,-0.5232373160615874,0.0
2018-12-03,-0.1822132591035619,-0.4663977731068568,1.0,-0.07618019655740499,-0.5916321081633813,-0.5240015906379595,0.0
2018-12-04,-0.1762888643255959,-0.4680724428194881,1.0,-0.07845137885100474,-0.5888388175608651,-0.5225746110024658,0.0
2018-12-06,-0.17896546783206763,-0.488207479581602,1.0,-0.061384152457372124,-0.6014042126379138,-0.5357787648660266,0.0
2018-12-07,-0.17959885386819485,-0.4878510028653295,1.0,-0.06197707736389685,-0.6012607449856734,-0.5346704871060172,0.0
2018-12-10,-0.1752595007291756,-0.4882617025535444,1.0,-0.059506448199937084,-0.6032140916759601,-0.5332704240656544,0.0
2018-12-11,-0.17105074849013938,-0.4918281478089132,1.0,-0.055614391619200274,-0.6031427998969573,-0.5406589003062655,0.0
2018-12-12,-0.17519820751465012,-0.49391014592669197,1.0,-0.05647477881190394,-0.6087268757899574,-0.5382913937722624,0.0
2018-12-13,-0.178695250202242,-0.5040737316537617,1.0,-0.0511094418120883,-0.6096729457991449,-0.5456200161793597,0.0
2018-12-14,-0.18023978044200492,-0.4864654051711686,1.0,-0.060031778130868116,-0.617622418026867,-0.5445616062400693,0.0
2018-12-17,-0.17320270854343753,-0.4869903472122172,1.0,-0.05368102578879124,-0.6121020025932863,-0.555453104739951,0.0
2018-12-18,-0.17038399632099333,-0.48404805702460335,1.0,-0.050988733042078634,-0.6123534145780639,-0.5564497585651874,0.0
2018-12-19,-0.17640630392269643,-0.48317611871620847,1.0,-0.049953985965719545,-0.6104049235016681,-0.5559358104221789,0.0
2018-12-20,-0.17218448132542208,-0.47576461145985605,1.0,-0.05815919970189468,-0.6089087625763179,-0.5514088342362484,0.0
2018-12-21,-0.1704006401097331,-0.4755386637709322,1.0,-0.05672400983025662,-0.6108189975424358,-0.5441790021146482,0.0
2018-12-24,-0.13920405952448828,-0.45247733622213354,1.0,-0.06762073094247108,-0.6125206682250983,-0.5789668738240493,0.0
2018-12-26,-0.1412984951965313,-0.45665542551081134,1.0,-0.06415960552044662,-0.6000226712386998,-0.5717686400090685,0.0
2018-12-27,-0.1277514628030092,-0.44324324324324327,1.0,-0.06940651992198385,-0.5737531345778768,-0.5721092226246866,0.0
2018-12-28,-0.12787360325466046,-0.4431131050241034,1.0,-0.06944018725443754,-0.5738289631342826,-0.5722406442444339,0.0
2018-12-31,-0.12534508240149467,-0.4473941050165919,1.0,-0.07007612726917822,-0.5739661470678453,-0.5717910822341821,0.0
2019-01-02,-0.12505225606867143,-0.44789721579666114,1.0,-0.06594019118753658,-0.5741200078035729,-0.5739806582871158,0.0
2019-01-03,-0.12389256868170258,-0.45362063665073643,1.0,-0.05444230178027445,-0.5744389480450518,-0.5883848970123808,0.0
2019-01-04,-0.12058084333984923,-0.4543423624685843,1.0,-0.053532532812063674,-0.5744205529181793,-0.5896397654286513,0.0
2019-01-07,-0.11804704046371643,-0.45173336305874484,1.0,-0.05565154386356037,-0.5734310556236764,-0.5878943261620778,0.0
2019-01-08,-0.11957247828991316,-0.43484190603429085,1.0,-0.05948007125361835,-0.5845301714540192,-0.5848920062346916,0.0
2019-01-09,-0.11573816155988857,-0.421866295264624,1.0,-0.05610027855153204,-0.5910306406685237,-0.6007799442896936,0.0
2019-01-10,-0.11692144905744438,-0.4187620081864506,1.0,-0.05633057667140033,-0.5933505972767521,-0.5991145267730348,0.0
2019-01-11,-0.11395932014488715,-0.4021733073279465,1.0,-0.06570075229869045,-0.5941766508776818,-0.6103092783505155,0.0
2019-01-14,-0.11932735675705775,-0.402917757113425,1.0,-0.06662397683612674,-0.5920986691909349,-0.6031516231416003,0.0
2019-01-15,-0.11275029282168554,-0.3962574599810363,1.0,-0.07111383791622511,-0.5932846226783424,-0.6153438563221596,0.0
2019-01-16,-0.1109594383775351,-0.40305326498774235,1.0,-0.06061956763984846,-0.5896757298863383,-0.6214898595943839,0.0
2019-01-17,-0.11285354242509103,-0.4143377205264632,1.0,-0.047185662279473545,-0.5972556706804817,-0.6287034444133296,0.0
2019-01-18,-0.11194533490804791,-0.4120409425791575,1.0,-0.05258421911028627,-0.5963950284011024,-0.6390529216579495,0.0
2019-01-22,-0.0,-0.39621995089362183,1.0,-0.0,-0.7513846856620796,-0.7074173471135727,0.0
2019-01-23,-0.0,-0.36707771723544597,1.0,-0.0,-0.7561800975050187,-0.7445655291081159,0.0
2019-01-24,-0.0,-0.3619839449541285,1.0,-0.0,-0.7645642201834861,-0.7404529816513762,0.0
2019-01-25,-0.0,-0.30442687290776865,1.0,-0.0,-0.8112951633383354,-0.7701142791180884,0.0
2019-01-28,-0.0,-0.30166387428505403,1.0,-0.0,-0.8171760355884221,-0.7698018371945231,0.0
2019-01-29,-0.0,-0.291303718709304,1.0,-0.0,-0.8198813485747359,-0.7827810736507017,0.0
2019-01-30,-0.0,-0.29002662653391986,1.0,-0.0,-0.8191132206529289,-0.7850196804815929,0.0
2019-01-31,-0.0,-0.28350798187119314,1.0,-0.0,-0.8228399872982882,-0.780404722727404,0.0
2019-02-01,-0.0,-0.2804096941719561,1.0,-0.0,-0.8338430467397576,-0.7708886324293133,0.0
2019-02-04,-0.0,-0.2825371151291087,1.0,-0.0,-0.8281728380798336,-0.7776269424065623,0.0
2019-02-05,-0.0,-0.2910700338453528,1.0,-0.0,-0.8312939338713877,-0.7704012265324424,0.0
2019-02-06,-0.0,-0.30938727987192544,1.0,-0.0,-0.8134769320331828,-0.7879202445058943,0.0
2019-02-07,-0.0,-0.31261484614262797,1.0,-0.0,-0.8300714598220796,-0.7740119585824705,0.0
2019-02-08,-0.0,-0.3120855365020011,1.0,-0.0,-0.8451111565540007,-0.7641319272004908,0.0
2019-02-11,-0.0,-0.3121841497969795,1.0,-0.0,-0.8434259340402535,-0.7655478631729618,0.0
2019-02-12,-0.0,-0.32181216892504905,1.0,-0.0,-0.8457958968655799,-0.7590213351283328,0.0
2019-02-13,-0.0,-0.3357903357903358,1.0,-0.0,-0.83994383994384,-0.7492687492687492,0.0
2019-02-14,-0.0,-0.323010147222711,1.0,-0.0,-0.861692767904276,-0.7480204117543551,0.0
2019-02-15,-0.0,-0.3423016786146266,1.0,-0.0,-0.8608431424609848,-0.7469687582971944,0.0
2019-02-19,-0.0,-0.33263727537425375,1.0,-0.0,-0.8654745448663275,-0.7430075586012177,0.0
2019-02-20,-0.0,-0.33071560928262594,1.0,-0.0,-0.8657607576693431,-0.7447866113709226,0.0
2019-02-21,-0.0,-0.3291273272743316,1.0,-0.0,-0.8671725638989382,-0.744963087149622,0.0
2019-02-22,-0.0,-0.33568323346257783,1.0,-0.0,-0.857449183409705,-0.7442427446833508,0.0
2019-02-25,-0.0,-0.33137000824596535,1.0,-0.0,-0.8638826716927789,-0.7497644009895158,0.0
2019-02-26,-0.0,-0.3247525918944392,1.0,-0.0,-0.8677250235626767,-0.7528569745523092,0.0
2019-02-27,-0.0,-0.3170502030486728,1.0,-0.0,-0.8658113118709905,-0.759872873874404,0.0
2019-02-28,-0.0,-0.31674660859841686,1.0,-0.0,-0.8641085248506606,-0.7617632345584556,0.0
2019-03-01,-0.0,-0.3159040753273503,1.0,-0.0,-0.873885537737237,-0.7527144328380168,0.0
2019-03-04,-0.0,-0.31954632493739876,1.0,-0.0,-0.8836647518043895,-0.7427308882015026,0.0
2019-03-05,-0.0,-0.32214369846878677,1.0,-0.0,-0.8802709069493521,-0.7421967020023557,0.0
2019-03-06,-0.0,-0.32229190589759443,1.0,-0.0,-0.8803992580160763,-0.7416894856167006,0.0
2019-03-07,-0.0,-0.32953306819855654,1.0,-0.0,-0.8743850346148182,-0.7420238621299161,0.0
2019-03-08,-0.0,-0.322018837746579,1.0,-0.0,-0.891919909957941,-0.7479710917599668,0.0
2019-03-11,-0.0,-0.325108160525138,1.0,-0.0,-0.8877815903326869,-0.7708488736386693,0.0
2019-03-12,-0.0,-0.3064980218199257,1.0,-0.0,-0.8979738640450785,-0.792770651001079,0.0
2019-03-13,-0.0,-0.31598747968458435,1.0,-0.0,-0.9028772647926322,-0.7908264612050804,0.0
2019-03-14,-0.0,-0.3179001203369435,1.0,-0.0,-0.9007220216606499,-0.7897713598074608,0.0
2019-03-15,-0.0,-0.3189899355149762,1.0,-0.0,-0.8992346170071718,-0.7950943168806123,0.0
2019-03-18,-0.0,-0.332878250053093,1.0,-0.0,-0.9014896392706532,-0.7995509844968295,0.0
2019-03-19,-0.0,-0.34564724621699444,1.0,-0.0,-0.8920847883354776,-0.8253997426943577,0.0
2019-03-20,-0.0,-0.3456971928209848,1.0,-0.0,-0.891701181162755,-0.8305261543181469,0.0
2019-03-21,-0.0,-0.3434188767072947,1.0,-0.0,-0.8872113676731794,-0.8317817112758009,0.0
2019-03-22,-0.0,-0.3403816558941212,1.0,-0.0,-0.91061865189289,-0.8268698060941828,0.0
2019-03-25,-0.0,-0.31449239823442865,1.0,-0.0,-0.9238597351642963,-0.826875919568416,0.0
2019-03-26,-0.0,-0.3339906334730096,1.0,-0.0,-0.9242358885876263,-0.8228678826719249,0.0
2019-03-27,-0.0,-0.3207111165886123,1.0,-0.0,-0.9372689179196451,-0.8231143702243037,0.0
2019-03-28,-0.0,-0.31963625154130704,1.0,-0.0,-0.9358508014796547,-0.8270961775585696,0.0
2019-03-29,-0.0,-0.3164010726504947,1.0,-0.0,-0.9365348457294331,-0.8293930894183645,0.0
2019-04-01,-0.0,-0.3212666892787765,1.0,-0.0,-0.9338904134932625,-0.8283124171317566,0.0
2019-04-02,-0.0,-0.3211397172315861,1.0,-0.0,-0.9326727171698462,-0.833178983762425,0.0
2019-04-03,-0.0,-0.323284631033845,1.0,-0.0,-0.9296590839035818,-0.8294803033105235,0.0
2019-04-04,-0.0,-0.31943717478986416,1.0,-0.0,-0.9167154161150282,-0.8427291480649034,0.0
2019-04-05,-0.0,-0.3176946597893566,1.0,-0.0,-0.914352781295364,-0.85659573153782,0.0
2019-04-08,-0.0,-0.31048860337266043,1.0,-0.0,-0.9203471492989066,-0.857712026684786,0.0
2019-04-09,-0.0,-0.3085915754314344,1.0,-0.0,-0.9299189707428712,-0.8542091915630605,0.0
2019-04-10,-0.0,-0.3026779640051951,1.0,-0.0,-0.9290927082689097,-0.8605665161729235,0.0
2019-04-11,-0.0,-0.31039256706866847,1.0,-0.0,-0.8978587250799901,-0.8682931331528427,0.0
2019-04-12,-0.0,-0.30912224547580947,1.0,-0.0,-0.8976978948664287,-0.8708605195124954,0.0
2019-04-15,-0.0,-0.30815635580178513,1.0,-0.0,-0.899015081563558,-0.8706986765158509,0.0
2019-04-16,-0.0,-0.3054316048622865,1.0,-0.0,-0.8967841206339436,-0.875150023080474,0.0
2019-04-17,-0.0,-0.3280695311543641,1.0,-0.0,-0.87382176520994,-0.8584588076875994,0.0
2019-04-18,-0.0,-0.32714482336748735,1.0,-0.0,-0.8746291481877962,-0.8567976754855482,0.0
2019-04-22,-0.0,-0.33183210784313727,1.0,-0.0,-0.8752144607843136,-0.8567095588235293,0.0
2019-04-23,-0.0,-0.32125463289123046,1.0,-0.0,-0.8636321867246608,-0.8781817624896622,0.0
2019-04-24,-0.0,-0.310733080406315,1.0,-0.0,-0.8657447068902214,-0.8831232407294088,0.0
2019-04-25,-0.0,-0.32224468541322066,1.0,-0.0,-0.8693561232616555,-0.8715616001960425,0.0
2019-04-26,-0.0,-0.29218805005280507,1.0,-0.0,-1.0704387621211635,-0.8376804173200626,0.0
2019-04-29,-0.0,-0.26608986523431216,1.0,-0.0,-1.0756167379627544,-0.8746904248817986,0.0
2019-04-30,-0.0,-0.2575869964846647,1.0,-0.0,-1.0914309672009546,-0.8760602444609281,0.0
2019-05-01,-0.0,-0.25029051000645575,1.0,-0.0,-1.099193027759845,-0.8784054228534537,0.0
2019-05-02,-0.0,-0.2482736366569861,1.0,-0.0,-1.0931268151016458,-0.8854146498870604,0.0
2019-05-03,-0.0,-0.23813980507325885,1.0,-0.0,-1.1009488155941392,-0.8881753049764409,0.0
2019-05-06,-0.0,-0.24591961808915552,1.0,-0.0,-1.100380620605122,-0.8792658538158828,0.0
2019-05-07,-0.0,-0.24069350724824848,1.0,-0.0,-1.1031220740645078,-0.8848028928421529,0.0
2019-05-08,-0.0,-0.2513413654618473,1.0,-0.0,-1.0813493975903612,-0.8801285140562248,0.0
2019-05-09,-0.0,-0.25007227522405323,1.0,-0.0,-1.0916128617776495,-0.8705470431402782,0.0
2019-05-10,-0.0,-0.25252752190518984,1.0,-0.0,-1.0893860127740154,-0.867638090958693,0.0
2019-05-13,-0.0,-0.2548445245606129,1.0,-0.0,-1.0849159853215735,-0.8791926865383377,0.0
2019-05-14,-0.0,-0.28995869081665077,1.0,-0.0,-1.0415951700031778,-0.846075627581824,0.0
2019-05-15,-0.0,-0.2959758231270876,1.0,-0.0,-1.049626212820105,-0.8355654525210752,0.0
2019-05-16,-0.0,-0.3002260930484349,1.0,-0.0,-1.044900168773684,-0.8392828710632744,0.0
2019-05-17,-0.0,-0.293247465408404,1.0,-0.0,-1.042211311611299,-0.8527067525345915,0.0
2019-05-20,-0.0,-0.2929901773185355,1.0,-0.0,-1.0427350427350426,-0.8534570736063274,0.0
2019-05-21,-0.0,-0.292966633735938,1.0,-0.0038560820931196017,-1.037063003919819,-0.8529589853086459,0.0
2019-05-22,-0.0,-0.2892669327757714,1.0,-0.008901983146423367,-1.029050243933346,-0.8407463726794653,0.0
2019-05-23,-0.0,-0.2788005314101348,1.0,-0.0,-1.0273929271841589,-0.8569937369519833,0.0
2019-05-24,-0.0,-0.28286928394748523,1.0,-0.0,-1.0322509037863894,-0.8560284137756073,0.0
2019-05-28,-0.0,-0.2891967285868256,1.0,-0.0,-1.0300513535789007,-0.8507259240474228,0.0
2019-05-29,-0.0,-0.28937938033171595,1.0,-0.0,-1.031141978245013,-0.8507595217708432,0.0
2019-05-30,-0.0,-0.2878319560966378,1.0,-0.0,-1.018450766416451,-0.8476944426922349,0.0
2019-05-31,-0.0,-0.29460907944514503,1.0,-0.0,-1.0149432534678438,-0.8430327868852459,0.0
2019-06-03,-0.0,-0.29527162977867205,1.0,-0.0,-1.0196177062374245,-0.8289738430583502,0.0
2019-06-04,-0.0,-0.30032292787944026,1.0,-0.0,-0.977395048439182,-0.8882732856328753,0.0
2019-06-05,-0.0,-0.31040558824454867,1.0,-0.0,-0.9713980050973853,-0.8647304993549606,0.0
2019-06-06,-0.0,-0.31483578708946774,1.0,-0.0,-0.9659305398263496,-0.865074871020511,0.0
2019-06-07,-0.0,-0.3133896867045847,1.0,-0.0,-0.9647110580397825,-0.8642805518021557,0.0
2019-06-10,-0.0,-0.3134515774603673,1.0,-0.0,-0.9570867995605085,-0.8686862345000785,0.0
2019-06-11,-0.0,-0.3149465072372561,1.0,-0.0,-0.9650094398993077,-0.8666771554436752,0.0
2019-06-12,-0.0,-0.31412557465835383,1.0,-0.0,-0.9636626991624158,-0.8710246237168587,0.0
2019-06-13,-0.0,-0.3045458859257853,1.0,-0.0,-0.9656765050140773,-0.8932650026889374,0.0
2019-06-14,-0.0,-0.2977666708844743,1.0,-0.0,-0.9835505504238895,-0.8820384664051626,0.0
2019-06-17,-0.0,-0.2947092122323772,1.0,-0.0,-0.9845988425413491,-0.8831789000980362,0.0
2019-06-18,-0.0,-0.2875541913230594,1.0,-0.0,-0.9875320401253125,-0.8893705895383058,0.0
2019-06-19,-0.0,-0.2801923198582907,1.0,-0.0,-0.990890111975707,-0.8920731321566395,0.0
2019-06-20,-0.0,-0.28547901821060967,1.0,-0.0,-0.9892319873317499,-0.8923198733174981,0.0
2019-06-21,-0.0,-0.28536082474226804,1.0,-0.0,-0.9954956383822364,-0.8912291831879461,0.0
2019-06-24,-0.0,-0.2673667462211615,1.0,-0.0,-1.011233094669849,-0.9035799522673031,0.0
2019-06-25,-0.0,-0.27383722783639897,1.0,-0.0,-1.008224680416972,-0.905798718480028,0.0
2019-06-26,-0.0,-0.26970317297850566,1.0,-0.0,-1.0173362333674516,-0.9115276356192427,0.0
2019-06-27,-0.0,-0.25946326778966244,1.0,-0.0,-1.0201114455902134,-0.9228847755075898,0.0
2019-06-28,-0.0,-0.2430277608786142,1.0,-0.0,-1.0349012199417247,-0.9240178028241172,0.0
2019-07-01,-0.0,-0.24018291123049373,1.0,-0.0,-1.0452801227935533,-0.9122857508314146,0.0
2019-07-02,-0.0,-0.23981466687969324,1.0,-0.0,-1.0424029397667358,-0.9132129733184214,0.0
2019-07-03,-0.0,-0.23262202913365704,1.0,-0.0,-1.0530283669818554,-0.9088295425504728,0.0
2019-07-05,-0.0,-0.24421347956385897,1.0,-0.0,-1.0373015366957852,-0.9066505132946503,0.0
2019-07-08,-0.0,-0.2430156907768848,1.0,-0.0,-1.0382382957009824,-0.9079283071820385,0.0
2019-07-09,-0.0,-0.23708022685273691,1.0,-0.0,-1.0390620021665713,-0.9099598547122922,0.0
2019-07-10,-0.0,-0.2566710236873147,1.0,-0.0,-1.0305735326935952,-0.9008193324194216,0.0
2019-07-11,-0.0,-0.2580542264752791,1.0,-0.0,-1.030749601275917,-0.9009888357256778,0.0
2019-07-12,-0.0,-0.2585498007968128,1.0,-0.0,-1.040764940239044,-0.88796812749004,0.0
2019-07-15,-0.0,-0.2740185126077242,1.0,-0.0,-1.03297159272263,-0.8848707309288221,0.0
2019-07-16,-0.0,-0.2743896601244615,1.0,-0.01822243497686293,-1.029966491144088,-0.868741024413595,0.0
2019-07-17,-0.0,-0.2732665688588378,1.0,-0.01722268291127129,-1.026471901511769,-0.8724245710276202,0.0
2019-07-18,-0.0,-0.27409034476172284,1.0,-0.023684461847006018,-1.0184318594212587,-0.8671887435138318,0.0
2019-07-19,-0.0,-0.2773026420373256,1.0,-0.034400534130289644,-1.0027342383874354,-0.8649413410485487,0.0
2019-07-22,-0.0,-0.276120826709062,1.0,-0.029252782193958663,-0.9986327503974564,-0.875643879173291,0.0
2019-07-23,-0.0,-0.2777512798499157,1.0,-0.028554167064135584,-0.9978059715730231,-0.8756399249578684,0.0
2019-07-24,-0.0,-0.2781130876747141,1.0,-0.03939008894536213,-0.9922490470139771,-0.8668360864040661,0.0
2019-07-25,-0.0,-0.2975544345827214,1.0,-0.030170487197496966,-0.9803333120490391,-0.8845539876125407,0.0
2019-07-26,-0.0,-0.2708580593424218,1.0,-0.03977546110665597,-1.0024378508420209,-0.894627105052125,0.0
2019-07-29,-0.0,-0.2704517119017934,1.0,-0.045458904766471665,-0.9867970972794988,-0.8941210319363192,0.0
2019-07-30,-0.0,-0.2734185303514377,1.0,-0.047348242811501594,-0.9834185303514376,-0.890702875399361,0.0
2019-07-31,-0.0,-0.2961636828644501,1.0,-0.04526854219948849,-0.9752557544757032,-0.880274936061381,0.0
2019-08-01,-0.0,-0.3074349086968992,1.0,-0.02756620669874757,-0.9827591701456387,-0.8690525510691863,0.0
2019-08-02,-0.0,-0.313919814659888,1.0,-0.0,-0.9994851663556213,-0.9043052963511166,0.0
2019-08-05,-0.0,-0.3115492232978484,1.0,-0.0,-0.9978451741549544,-0.9067635802270608,0.0
2019-08-06,-0.0,-0.3140016570008285,1.0,-0.003122809253712319,-0.961697788541202,-0.907685934612198,0.0
2019-08-07,-0.0,-0.3194886146800661,1.0,-0.0,-0.9491476911334435,-0.9116206589492432,0.0
2019-08-08,-0.0,-0.3105928023673911,1.0,-0.0,-0.9473700957775162,-0.9240143825373086,0.0
2019-08-09,-0.0,-0.3009312048650703,1.0,-0.0,-0.9357975421259344,-0.9306664132775877,0.0
2019-08-12,-0.0,-0.29948065108619926,1.0,-0.0,-0.9414782443473304,-0.9257711064665273,0.0
2019-08-13,-0.0,-0.29298815437523884,1.0,-0.0,-0.9544643994395619,-0.9368551776843715,0.0
2019-08-14,-0.0,-0.29151808456444217,1.0,-0.0,-0.9528145695364238,-0.9395695364238409,0.0
2019-08-15,-0.0,-0.3089500047254513,1.0,-0.0,-0.9430740635730713,-0.8982767854330089,0.0
2019-08-16,-0.0,-0.3055301429067163,1.0,-0.0,-0.9578851067857032,-0.8910375721631597,0.0
2019-08-19,-0.0,-0.2908135987671793,1.0,-0.0015095763751297295,-0.9641161115828538,-0.8885429443029217,0.0
2019-08-20,-0.0,-0.28826362005476347,1.0,-0.0,-0.9672048594718787,-0.891700500424889,0.0
2019-08-21,-0.0,-0.29192839195979897,1.0,-0.0,-0.9610866834170854,-0.8876884422110553,0.0
2019-08-22,-0.0,-0.29371704745166966,1.0,-0.0,-0.9606138589003264,-0.8840070298769772,0.0
2019-08-23,-0.0,-0.29354545169286766,1.0,-0.0,-0.9585490602152562,-0.8857196648780948,0.0
2019-08-26,-0.0,-0.2834635862627269,1.0,-0.0,-0.9531712177351559,-0.876949901921101,0.0
2019-08-27,-0.0,-0.2828587416065655,1.0,-0.0,-0.9470902760507336,-0.8787615021139019,0.0
2019-08-28,-0.0,-0.27868852459016397,1.0,-0.0,-0.9546385991058124,-0.8714915548931943,0.0
2019-08-29,-0.0,-0.27153941651148356,1.0,-0.0,-0.9671322160148976,-0.86495965238982,0.0
2019-08-30,-0.0,-0.2643250944681906,1.0,-0.0,-0.9732391748745587,-0.859753453509261,0.0
2019-09-03,-0.0,-0.2654154665675617,1.0,-0.0,-0.9730248691504847,-0.8585896125615534,0.0
2019-09-04,-0.0,-0.26675964667596463,1.0,-0.0,-0.9746784441345111,-0.8579265457926546,0.0
