Date,IWF,IWM,MTUM,SPY,VLUE,VPG,VXX
2018-10-15,-0.6404148436233998,-1.6866526224814997,-0.0,-1.0448873764381787,-1.0296548371414682,1.0,0.0
2018-10-16,-0.6344481063266519,-1.696958236533578,-0.0,-1.0432762439894105,-1.0280944405424388,1.0,0.0
2018-10-17,-0.5926951336385902,-1.6301245873708872,-0.0,-1.0445639442018955,-1.0568629538920244,1.0,0.0
2018-10-18,-0.5992924907541405,-1.6473709599614086,-0.0,-1.0480248700219756,-1.0652302085008307,1.0,0.0
2018-10-19,-0.571261868137697,-1.6285471808200287,-0.0,-1.0450326208030551,-1.059353948973638,1.0,0.0
2018-10-22,-0.5728083209509658,-1.6302271279983018,-0.0,-1.0446295903205265,-1.0590638930163447,1.0,0.0
2018-10-23,-0.5987966047061352,-1.6526270549049102,-0.0,-1.0506070699473515,-1.0702696894810357,1.0,0.0
2018-10-24,-0.5964111105141567,-1.6551872347284158,-0.0,-1.0507172406382637,-1.0702734647826788,1.0,0.0
2018-10-25,-0.5415788120339419,-1.5694008742607353,-0.0,-1.0272563641038828,-1.0045255849832861,1.0,0.0
2018-10-26,-0.5106825678761735,-1.5440243592996703,-0.0,-1.0328850545546815,-0.9872621162141588,1.0,0.0
2018-10-29,-0.4769378280177634,-1.5595478401291885,-0.0,-1.0160476382721033,-0.9938938231731933,1.0,0.0
2018-10-30,-0.48793809740555305,-1.5623830475901481,-0.0,-1.018611237546149,-0.9885196985788702,1.0,0.0
2018-10-31,-0.48974885959195946,-1.5364178655571707,-0.0,-1.0093739034538072,-0.9772419670158906,1.0,0.0
2018-11-01,-0.47168867547018806,-1.5479691876750703,-0.0,-1.0065526210484195,-0.9757903161264506,1.0,0.0
2018-11-02,-0.4748237163571357,-1.5176283642864237,-0.0,-1.007200317807131,-0.9660840202602046,1.0,0.0
2018-11-05,-0.4674556213017751,-1.5431853214658644,-0.0,-1.0114365272736314,-0.9503256924071404,1.0,0.0
2018-11-06,-0.47015259207714094,-1.5442616432228242,-0.0,-1.0089964709975645,-0.947064963467369,1.0,0.0
2018-11-07,-0.4776765490511904,-1.5610308551869936,-0.0,-1.030754517541652,-0.9640106709618965,1.0,0.0
2018-11-08,-0.4285429042080567,-1.568961213996905,-0.0,-1.017121749113962,-0.9770878051215494,1.0,0.0
2018-11-09,-0.42999150806733605,-1.5696088715720065,-0.0,-1.0173834856885957,-0.9782706428892551,1.0,0.0
2018-11-12,-0.4280391474986338,-1.5458294003676287,-0.0,-1.02235580505738,-0.9716826469273189,1.0,0.0
2018-11-13,-0.40922104847467666,-1.5451673412972653,-0.0,-1.017869483660776,-0.9640635798203179,1.0,0.0
2018-11-14,-0.40807441124084703,-1.5501187413417772,-0.0,-1.0212744904017415,-0.9680882643973878,1.0,0.0
2018-11-15,-0.4062824122092162,-1.5501061885711462,-0.0,-1.0215340544278164,-0.9610806539240382,1.0,0.0
2018-11-16,-0.40540274080646743,-1.5439219165927238,-0.0,-1.0189293108547766,-0.961254066844129,1.0,0.0
2018-11-19,-0.407827287066246,-1.5430796529968454,-0.0,-1.0174980283911672,-0.9606664037854888,1.0,0.0
2018-11-20,-0.3455230821951339,-1.5334606158515691,-0.0,-1.0241347236500709,-0.9923140940911538,1.0,0.0
2018-11-21,-0.34910411622276033,-1.5233898305084748,-0.0,-1.0144794188861987,-0.9555932203389831,1.0,0.0
2018-11-23,-0.34965407131452897,-1.5179253955198606,-0.0,-1.015288596448788,-0.9552469882432628,1.0,0.0
2018-11-26,-0.3488225907838112,-1.521154683042406,-0.0,-1.0127169866060635,-0.9526618635462503,1.0,0.0
2018-11-27,-0.3334936745394199,-1.5274904997835395,-0.0,-1.0048583385444225,-0.9443455673673578,1.0,0.0
2018-11-28,-0.33283603638288656,-1.5337119206891572,-0.0,-1.0026469031233456,-0.9433081476490687,1.0,0.0
2018-11-29,-0.29503061369784994,-1.5124590630784567,-0.0,-0.9934975556504818,-0.9452750486496749,1.0,0.0
2018-11-30,-0.2947233557938692,-1.5129068994970105,-0.0,-0.9940685204517414,-0.9434848628641929,1.0,0.0
2018-12-03,-0.2926227953726531,-1.5128010620140337,-0.0,-0.9932201782666414,-0.9424900436184335,1.0,0.0
2018-12-04,-0.28121160570834514,-1.5178149513278518,-0.0,-0.9872885360551933,-0.9391834420187128,1.0,0.0
2018-12-06,-0.2696722064089615,-1.4541823524010649,-0.0,-0.9683683775594527,-0.8987696262969423,1.0,0.0
2018-12-07,-0.2628190388595079,-1.4581283053575536,-0.0,-0.9719015865716256,-0.9059094044607956,1.0,0.0
2018-12-10,-0.23387133439418048,-1.4612411911798135,-0.0,-0.9663105251193453,-0.8850647874516936,1.0,0.0
2018-12-11,-0.2539660831509847,-1.4577407002188183,-0.0,-0.9766137855579868,-0.8703501094091904,1.0,0.0
2018-12-12,-0.25796730892155967,-1.4586795726417678,-0.0,-0.9805497214866223,-0.8685964752077436,1.0,0.0
2018-12-13,-0.25740090316106373,-1.4523559731788533,-0.0,-0.9859964420927791,-0.8656661953199836,1.0,0.0
2018-12-14,-0.2557469951099127,-1.4632329418216719,-0.0,-0.9830903523604954,-0.8681047484118642,1.0,0.0
2018-12-17,-0.24034217591117987,-1.462483505483005,-0.0,-0.9701051098876098,-0.8772807935569005,1.0,0.0
2018-12-18,-0.2215698672206666,-1.4487399512239183,-0.0,-0.9653147863788276,-0.8807244151386504,1.0,0.0
2018-12-19,-0.2222021497606359,-1.4484689729925029,-0.0,-0.9650438081474122,-0.880634089061512,1.0,0.0
2018-12-20,-0.21967757869684315,-1.4286676545870942,-0.0,-0.9700031433831785,-0.8721990210606674,1.0,0.0
2018-12-21,-0.2122810153736146,-1.433813013943511,-0.0,-0.9764032892384699,-0.846576689309975,1.0,0.0
2018-12-24,-0.18926829268292683,-1.4114855875831487,-0.0,-0.9692682926829267,-0.8645232815964523,1.0,0.0
2018-12-26,-0.18784845691206814,-1.4176214934808375,-0.0,-0.9397690855612626,-0.8447693050616796,1.0,0.0
2018-12-27,-0.12481551760489143,-1.3717478389205144,-0.0,-0.8593295382669197,-0.8608053974277883,1.0,0.0
2018-12-28,-0.11861906167010917,-1.3789992833958604,-0.0,-0.859545588669224,-0.8581966867596846,1.0,0.0
2018-12-31,-0.11137952956134775,-1.3970756516211063,-0.0,-0.8667090485272303,-0.8629794447976267,1.0,0.0
2019-01-02,-0.11308637774847956,-1.401522561986986,-0.0,-0.8729638923148896,-0.8654361417088419,1.0,0.0
2019-01-03,-0.1240540770342658,-1.3976277527421137,-0.0,-0.8810900433636595,-0.8486098120908085,1.0,0.0
2019-01-04,-0.09695688926458157,-1.4059171597633136,-0.0,-0.8702451394759086,-0.8534657650042266,1.0,0.0
2019-01-07,-0.07518018391185485,-1.373664153756938,-0.0,-0.8638472371800183,-0.8294673183663326,1.0,0.0
2019-01-08,-0.07930735215109311,-1.3541348101004258,-0.0,-0.8741992809025912,-0.8251022854072819,1.0,0.0
2019-01-09,-0.07653271722089282,-1.3426850400198036,-0.0,-0.8744533377341365,-0.8320818549385263,1.0,0.0
2019-01-10,-0.07751298754844561,-1.3400676177125421,-0.0,-0.8750309227343943,-0.8304197245815124,1.0,0.0
2019-01-11,-0.07906362247636349,-1.3282275711159737,-0.0,-0.8791957392345485,-0.8422030469427356,1.0,0.0
2019-01-14,-0.08853392768697375,-1.3242116559352815,-0.0,-0.8796433878157504,-0.8350668647845468,1.0,0.0
2019-01-15,-0.08343319971899665,-1.3160874416298194,-0.0,-0.8797884210091326,-0.8530517789991322,1.0,0.0
2019-01-16,-0.06592271130398843,-1.3195701591237858,-0.0,-0.873444926637735,-0.8741475511469312,1.0,0.0
2019-01-17,-0.07106829832975028,-1.312014221928229,-0.0,-0.8751860426657846,-0.8759715561435423,1.0,0.0
2019-01-18,-0.07569389538512755,-1.296824934459656,-0.0,-0.8807789937996754,-0.9079522283716865,1.0,0.0
2019-01-22,-0.0,-1.458094144661309,-0.0,-0.9267763745375687,-0.867330016583748,1.0,0.0
2019-01-23,-0.0,-1.4212230982314085,-0.0,-0.9365864052844662,-0.903899424675048,1.0,0.0
2019-01-24,-0.0,-1.4253259161747844,-0.0,-0.9169391481591576,-0.9041997537050406,1.0,0.0
2019-01-25,-0.0,-1.4374864478077973,-0.0,-0.9744134611214711,-0.9248015959061539,1.0,0.0
2019-01-28,-0.0,-1.4231705197288373,-0.0,-0.9979141317573441,-0.9244741873804972,1.0,0.0
2019-01-29,-0.0,-1.3860440895677835,-0.0,-1.01058843950703,-0.9428918590522478,1.0,0.0
2019-01-30,-0.0,-1.3862146794565735,-0.0,-1.010677546768523,-0.9435739398411389,1.0,0.0
2019-01-31,-0.0,-1.3996870653685674,-0.0,-0.9799200278164116,-0.9667072322670376,1.0,0.0
2019-02-01,-0.0,-1.3986774558426869,-0.0,-0.9943008787957888,-0.9574523623074914,1.0,0.0
2019-02-04,-0.0,-1.401489093046545,-0.0,-1.002612443941307,-0.9499716985239691,1.0,0.0
2019-02-05,-0.0,-1.379891186071817,-0.0,-0.9977366702937975,-0.9749292709466811,1.0,0.0
2019-02-06,-0.0,-1.2593096061954192,-0.0,-0.921527434503213,-0.9384577360355907,1.0,0.0
2019-02-07,-0.0,-1.2663936088243644,-0.0,-0.8836935804371628,-0.9052273003771443,1.0,0.0
2019-02-08,-0.0,-1.2708881246206756,-0.0,-0.8855351001416144,-0.8897026097511632,1.0,0.0
2019-02-11,-0.0,-1.263247516724103,-0.0,-0.8862760997364686,-0.9048043786742348,1.0,0.0
2019-02-12,-0.0,-1.2603942288152816,-0.0,-0.8979069294858768,-0.905954074375127,1.0,0.0
2019-02-13,-0.0,-1.2668344360108779,-0.0,-0.8950765109388318,-0.8970248000974145,1.0,0.0
2019-02-14,-0.0,-1.2413203630591394,-0.0,-0.917049940982539,-0.9117994220358989,1.0,0.0
2019-02-15,-0.0,-1.2486964314811797,-0.0,-0.9149828906631905,-0.909972299168975,1.0,0.0
2019-02-19,-0.0,-1.228540030119256,-0.0,-0.9338597419512394,-0.9078106557043428,1.0,0.0
2019-02-20,-0.0,-1.205969422928748,-0.0,-0.9385214323370777,-0.9107830812279493,1.0,0.0
2019-02-21,-0.0,-1.2300044819296743,-0.0,-0.9384753290143829,-0.9060424560974616,1.0,0.0
2019-02-22,-0.0,-1.2265589950650517,-0.0,-0.9420857294343162,-0.9098250336473755,1.0,0.0
2019-02-25,-0.0,-1.2066309038841607,-0.0,-0.9341346347759448,-0.8925906505868592,1.0,0.0
2019-02-26,-0.0,-1.2011033705150405,-0.0,-0.9381065517657955,-0.8876897676478879,1.0,0.0
2019-02-27,-0.0,-1.1968697191598938,-0.0,-0.952925082481693,-0.8737024221453287,1.0,0.0
2019-02-28,-0.0,-1.1941211999194685,-0.0,-0.951801892490437,-0.880612039460439,1.0,0.0
2019-03-01,-0.0,-1.1957405692660734,-0.0,-0.9528966544546882,-0.8772897459640082,1.0,0.0
2019-03-04,-0.0,-1.1863908897026276,-0.0,-0.9515914852521025,-0.8860005633576112,1.0,0.0
2019-03-05,-0.0,-1.167257349979863,-0.0,-0.9719291180024164,-0.8881997583568265,1.0,0.0
2019-03-06,-0.0,-1.1699501447410745,-0.0,-0.9670311997426826,-0.8836040527500804,1.0,0.0
2019-03-07,-0.0,-1.1069152134696332,-0.0,-1.0231308879534977,-0.8787733012627781,1.0,0.0
2019-03-08,-0.0,-1.103553052708342,-0.0,-1.0602844062715229,-0.8875339302353846,1.0,0.0
2019-03-11,-0.0,-1.0986745213549338,-0.0,-1.0641057110129275,-0.9282032400589102,1.0,0.0
2019-03-12,-0.0,-1.0417784750030963,-0.0,-1.0894191470916073,-0.9971101845353589,1.0,0.0
2019-03-13,-0.0,-1.0602434666999043,-0.0,-1.0958494328804687,-0.9986289417923471,1.0,0.0
2019-03-14,-0.0,-1.0634472449445669,-0.0,-1.0918490221317942,-0.9970103392434497,1.0,0.0
2019-03-15,-0.0,-1.0488129945855893,-0.0,-1.100499791753436,-1.0156184922948772,1.0,0.0
2019-03-18,-0.0,-1.0492191393919255,-0.0,-1.096153846153846,-1.0081408871905633,1.0,0.0
2019-03-19,-0.0,-1.048734809389046,-0.0,-1.0988846345929748,-1.0141917762610289,1.0,0.0
2019-03-20,-0.0,-1.0509740124306512,-0.0,-1.0953572769365536,-1.025028156676261,1.0,0.0
2019-03-21,-0.0,-1.0538660223296117,-0.0,-1.127603732711215,-0.9844609231794701,1.0,0.0
2019-03-22,-0.0,-1.0475132097626436,-0.0,-1.1656881657301015,-0.9803740669294639,1.0,0.0
2019-03-25,-0.0,-0.9759940296032175,-0.0,-1.1899332476470832,-0.9801815995688048,1.0,0.0
2019-03-26,-0.0,-0.9935838680109991,-0.0,-1.19494208815932,-0.9777935172068994,1.0,0.0
2019-03-27,-0.0,-0.9938479444652284,-0.0,-1.1953277632289976,-0.9676185725568441,1.0,0.0
2019-03-28,-0.0,-0.9916767239585501,-0.0,-1.1948478921303425,-0.9751134046360647,1.0,0.0
2019-03-29,-0.0,-0.9734406270847232,-0.0,-1.2038859239492996,-0.9921614409606404,1.0,0.0
2019-04-01,-0.0,-0.9821056144156168,-0.0,-1.2012596980061734,-0.9878201384833569,1.0,0.0
2019-04-02,-0.0,-0.9989599800316166,-0.0,-1.2215242532656627,-0.9395956402362925,1.0,0.0
2019-04-03,-0.0,-1.0001663685896103,-0.0,-1.219190616811546,-0.9398577548558832,1.0,0.0
2019-04-04,-0.0,-1.0002914116814454,-0.0,-1.2162690978726947,-0.9465051413346655,1.0,0.0
2019-04-05,-0.0,-0.9936909835380631,-0.0,-1.2178908665496784,-0.9665329656555528,1.0,0.0
2019-04-08,-0.0,-0.9882308751721548,-0.0,-1.2165602437293936,-0.9686574016109512,1.0,0.0
2019-04-09,-0.0,-0.98054718875502,-0.0,-1.2353999330655958,-0.9674531459170013,1.0,0.0
2019-04-10,-0.0,-0.9656887328652625,-0.0,-1.2490805750585088,-0.9644349715814109,1.0,0.0
2019-04-11,-0.0,-0.9616606739693954,-0.0,-1.2727234718621958,-0.9465256292332135,1.0,0.0
2019-04-12,-0.0,-0.9594464651532254,-0.0,-1.2734228019566036,-0.947907521217442,1.0,0.0
2019-04-15,-0.0,-0.9639613243480808,-0.0,-1.2637394834875058,-0.9579758067891674,1.0,0.0
2019-04-16,-0.0,-0.9657654641332551,-0.0,-1.2650037666359755,-0.9543818531848999,1.0,0.0
2019-04-17,-0.0,-0.9498093761783065,-0.0,-1.275503791528761,-0.9642213750052369,1.0,0.0
2019-04-18,-0.0,-0.9588575742325113,-0.0,-1.274408656265727,-0.9606609629256836,1.0,0.0
2019-04-22,-0.0,-0.9617697775160869,-0.0,-1.2780838625562518,-0.9658914076628674,1.0,0.0
2019-04-23,-0.0,-0.9638062371112327,-0.0,-1.2746517402466226,-0.9701191027313666,1.0,0.0
2019-04-24,-0.0,-0.9033627162912178,-0.0,-1.2402464903689194,-0.9373163565132223,1.0,0.0
2019-04-25,-0.0,-0.932095066906331,-0.0,-1.1746355102856,-0.8876772518474136,1.0,0.0
2019-04-26,-0.0,-0.9419721623211135,-0.0,-1.1492256420309743,-0.8296020388159184,1.0,0.0
2019-04-29,-0.0,-0.9253649348610893,-0.0,-1.1493878512007534,-0.8492779783393501,1.0,0.0
2019-04-30,-0.0,-0.9282968541617636,-0.0,-1.1498391778457677,-0.8443555346356005,1.0,0.0
2019-05-01,-0.0,-0.9262397991211552,-0.0,-1.1503060263653484,-0.8468691148775894,1.0,0.0
2019-05-02,-0.0,-0.9389671361502347,-0.0,-1.1151799687010955,-0.8582159624413146,1.0,0.0
2019-05-03,-0.0,-0.928200928200928,-0.0,-1.117078117078117,-0.8547638547638546,1.0,0.0
2019-05-06,-0.0,-0.9095618305744888,-0.0,-1.1189483933787732,-0.8663291139240507,1.0,0.0
2019-05-07,-0.0,-0.9099232477500292,-0.0,-1.1172322437370943,-0.8688978065219932,1.0,0.0
2019-05-08,-0.0,-0.8734884094652686,-0.03535414406813708,-1.1508577397452895,-0.9578160781005184,1.0,0.0
2019-05-09,-0.0,-0.8790898454835196,-0.03207326421107839,-1.155565417355872,-0.9676443296889499,1.0,0.0
2019-05-10,-0.0,-0.8798740615161057,-0.03677242270121902,-1.1580285783482682,-0.9617744409461533,1.0,0.0
2019-05-13,-0.0,-0.8792957234583855,-0.03670799176190284,-1.1609659572749669,-0.9613536324354884,1.0,0.0
2019-05-14,-0.0,-0.745172386834493,-0.13009147056524117,-1.0948323039637244,-0.9389023532171058,1.0,0.0
2019-05-15,-0.0,-0.752076477041216,-0.13058298072402444,-1.1022566995768686,-0.9329258736875097,1.0,0.0
2019-05-16,-0.0,-0.7542814594192107,-0.13575263549790334,-1.0955441470392289,-0.9334169377277893,1.0,0.0
2019-05-17,-0.0,-0.7424783273839878,-0.14807986506099713,-1.080728042992194,-0.9513199701878948,1.0,0.0
2019-05-20,-0.0,-0.7459856307172864,-0.1443995131718425,-1.0835852538180677,-0.9520631306191355,1.0,0.0
2019-05-21,-0.0,-0.7454688112985484,-0.147038054138878,-1.0795606120047077,-0.9510396233817182,1.0,0.0
2019-05-22,-0.0,-0.733604951813837,-0.15960197445741597,-1.0801143931677506,-0.9442137428504271,1.0,0.0
2019-05-23,-0.0,-0.736284851574448,-0.15638602407748714,-1.0782322261872082,-0.9505117446374651,1.0,0.0
2019-05-24,-0.0,-0.7264933844828936,-0.15951616691458545,-1.0773898066233458,-0.9511469505989195,1.0,0.0
2019-05-28,-0.0,-0.7196759168656308,-0.16223726956045248,-1.079337743160202,-0.9527574464754002,1.0,0.0
2019-05-29,-0.0,-0.7293699742368646,-0.16386915450074166,-1.0752205480521506,-0.9350847060660473,1.0,0.0
2019-05-30,-0.0,-0.7282011303839409,-0.16682907815240694,-1.0702397193529525,-0.9326057298772169,1.0,0.0
2019-05-31,-0.0,-0.7236267166042447,-0.17521067415730338,-1.0750234082397006,-0.9275514981273408,1.0,0.0
2019-06-03,-0.0,-0.7301827493888953,-0.19147945524385984,-1.066775307492337,-0.8915919760990183,1.0,0.0
2019-06-04,-0.0,-0.7338850681897657,-0.1825776119982904,-1.0562225589618062,-0.9127714962893888,1.0,0.0
2019-06-05,-0.0,-0.734330648254699,-0.19919447640966628,-1.0546605293440738,-0.8476409666283085,1.0,0.0
2019-06-06,-0.0,-0.7516881522406386,-0.17844536525475754,-1.039403007980356,-0.8672114794352365,1.0,0.0
2019-06-07,-0.0,-0.7669709288946842,-0.18301756539081074,-1.023471657589936,-0.8617780164148193,1.0,0.0
2019-06-10,-0.0,-0.7684525178201885,-0.18548325285506245,-1.016478884034644,-0.8618839579980071,1.0,0.0
2019-06-11,-0.0,-0.7675123786128277,-0.19610025716808047,-1.0178866157448279,-0.8568303074501977,1.0,0.0
2019-06-12,-0.0,-0.7683184278202126,-0.19713660614900397,-1.0171189498330326,-0.8557939584692742,1.0,0.0
2019-06-13,-0.0,-0.7806558386575322,-0.20633515510738204,-1.0047340466476793,-0.8570933723346933,1.0,0.0
2019-06-14,-0.0,-0.7845287041266941,-0.1810187300137049,-0.9774250038069132,-0.8639409167047357,1.0,0.0
2019-06-17,-0.0,-0.7863527442851167,-0.18215358868053708,-0.9778631470845537,-0.8572134951123959,1.0,0.0
2019-06-18,-0.0,-0.7999999999999999,-0.17338156892612339,-0.986976389946687,-0.8477151561309977,1.0,0.0
2019-06-19,-0.0,-0.7983512517570185,-0.18265395281692814,-0.985411997112791,-0.8325418835239144,1.0,0.0
2019-06-20,-0.0,-0.8065472795711189,-0.17444203642447054,-0.9868826280369567,-0.8342268354815405,1.0,0.0
2019-06-21,-0.0,-0.8093481402601354,-0.1752110747699095,-0.984026774169012,-0.8345630181790522,1.0,0.0
2019-06-24,-0.0,-0.802940840348939,-0.17812654756009294,-0.9819816387947126,-0.8463296636318616,1.0,0.0
2019-06-25,-0.0,-0.78170866531966,-0.1836376806069155,-0.9949677862071595,-0.8519690442606077,1.0,0.0
2019-06-26,-0.0,-0.7777650254409121,-0.18240942652741113,-1.0042847851868855,-0.8612418225639847,1.0,0.0
2019-06-27,-0.0,-0.766368022053756,-0.1967225668121602,-1.0011103453556933,-0.8645761543762922,1.0,0.0
2019-06-28,-0.0,-0.7660120209792887,-0.1950537881398109,-1.0024118525324452,-0.8648596914360094,1.0,0.0
2019-07-01,-0.0,-0.7754921562596125,-0.18901876345739774,-1.000499846201169,-0.8799600123039066,1.0,0.0
2019-07-02,-0.0,-0.7828725038402458,-0.18609831029185867,-0.9935483870967742,-0.8777265745007681,1.0,0.0
2019-07-03,-0.0,-0.7852918586789555,-0.1845238095238095,-0.9908986175115206,-0.8795314900153609,1.0,0.0
2019-07-05,-0.0,-0.7907235479168264,-0.1772807488682575,-0.9864190900023019,-0.8819918667996623,1.0,0.0
2019-07-08,-0.0,-0.8016038128380679,-0.161364753943337,-0.9456821878427961,-0.8739266936490525,1.0,0.0
2019-07-09,-0.0,-0.7979908606820498,-0.16099550587257827,-0.9413497488575852,-0.8762415499074738,1.0,0.0
2019-07-10,-0.0,-0.7806775692110133,-0.15624881973033197,-0.9587566567209277,-0.8811421233523435,1.0,0.0
2019-07-11,-0.0,-0.7818470135165748,-0.15517631956505323,-0.9573359510684891,-0.8812202673110323,1.0,0.0
2019-07-12,-0.0,-0.7869087614661584,-0.1544298063493262,-0.9544751047525576,-0.8790532633724661,1.0,0.0
2019-07-15,-0.0,-0.7866007770945718,-0.16024746312573088,-0.9581274284205364,-0.8673280772567807,1.0,0.0
2019-07-16,-0.0,-0.7887350511185726,-0.1723695627570076,-0.9545403101067644,-0.8569057230165618,1.0,0.0
2019-07-17,-0.0,-0.7826791230317186,-0.17452723574173137,-0.9511790853612598,-0.8586227680253146,1.0,0.0
2019-07-18,-0.0,-0.7831810147053293,-0.17311670239572755,-0.953176125465418,-0.8514799353115949,1.0,0.0
2019-07-19,-0.0,-0.7850505962457208,-0.17936275063010193,-0.9463190761012678,-0.8510702328555844,1.0,0.0
2019-07-22,-0.0,-0.7848305945173543,-0.17730229759711202,-0.9445342759372768,-0.853758507878013,1.0,0.0
2019-07-23,-0.0,-0.7827525281004473,-0.17785045674974623,-0.9443629938724107,-0.8542911920604488,1.0,0.0
2019-07-24,-0.0,-0.7820945945945946,-0.19653349001175088,-0.8820138072855463,-0.8115085193889541,1.0,0.0
2019-07-25,-0.0,-0.7996320397942148,-0.16411706585806277,-0.746345950734217,-0.6969098156791933,1.0,0.0
2019-07-26,-0.0,-0.796905814348861,-0.1684801088065284,-0.7429445766746006,-0.6918735124107447,1.0,0.0
2019-07-29,-0.0,-0.7615878378378379,-0.16449324324324324,-0.7360135135135135,-0.7162837837837838,1.0,0.0
2019-07-30,-0.0,-0.7616041589305608,-0.16581710157647772,-0.734193025689498,-0.7141747966107417,1.0,0.0
2019-07-31,-0.0,-0.7696411087477633,-0.16553563590938247,-0.7282487592423782,-0.7127519497619771,1.0,0.0
2019-08-01,-0.0,-0.7746417277803942,-0.15390567180246248,-0.7304716409876875,-0.7050730000672811,1.0,0.0
2019-08-02,-0.0,-0.7643637586148933,-0.1682635737098672,-0.7209951252311313,-0.7082871070768196,1.0,0.0
2019-08-05,-0.0,-0.7612712490761272,-0.1600483773432776,-0.7276758718000403,-0.7105086340119601,1.0,0.0
2019-08-06,-0.0,-0.7660595377986682,-0.14469904687295992,-0.682954693824259,-0.6704204204204204,1.0,0.0
2019-08-07,-0.0,-0.8007902201810078,-0.09590706470349859,-0.7296366337971093,-0.7507091719573146,1.0,0.0
2019-08-08,-0.0,-0.7958744394618834,-0.0772017937219731,-0.8647892376681614,-0.849542600896861,1.0,0.0
2019-08-09,-0.0,-0.7761183364298985,-0.06927969129626983,-0.8500071459196799,-0.8775189366871516,1.0,0.0
2019-08-12,-0.0,-0.7716987865810135,-0.07876516773733047,-0.8559243397573162,-0.8624553890078516,1.0,0.0
2019-08-13,-0.0,-0.7590902609439611,-0.07603735919007557,-0.8592257236560673,-0.8704905176101526,1.0,0.0
2019-08-14,-0.0,-0.7698426790724102,-0.07493163819737916,-0.8414716431691466,-0.8650165133705031,1.0,0.0
2019-08-15,-0.0,-0.7961778988924991,-0.09890647381476435,-0.8115501519756839,-0.787024420920239,1.0,0.0
2019-08-16,-0.0,-0.808325436102629,-0.09111649292759118,-0.8049910498052016,-0.8054473342459022,1.0,0.0
2019-08-19,-0.0,-0.7842849146375594,-0.09879652952700813,-0.8180100755667506,-0.797369157570669,1.0,0.0
2019-08-20,-0.0,-0.7966939272663999,-0.08581868801113625,-0.8156255437619627,-0.7819384026448583,1.0,0.0
2019-08-21,-0.0,-0.7983237114836196,-0.08572720317173262,-0.8148083744870278,-0.7789524935661125,1.0,0.0
2019-08-22,-0.0,-0.7976450216450216,-0.0934025974025974,-0.816034632034632,-0.7561212121212121,1.0,0.0
2019-08-23,-0.0,-0.799937707641196,-0.09226190476190477,-0.8153377630121816,-0.7531838316722038,1.0,0.0
2019-08-26,-0.0,-0.7942599811802662,-0.10293722274499262,-0.7644508670520231,-0.6990186853071649,1.0,0.0
2019-08-27,-0.0,-0.793768595593889,-0.0932036238424765,-0.7527830709056262,-0.7032728245244543,1.0,0.0
2019-08-28,-0.0,-0.7715315796501535,-0.11062892241954868,-0.7589464548003739,-0.6971224462545066,1.0,0.0
2019-08-29,-0.0,-0.7628707750825799,-0.11744686530312637,-0.7648059791131427,-0.6914684194721565,1.0,0.0
2019-08-30,-0.0,-0.7593030615984276,-0.11796648565812705,-0.7663324116334078,-0.6878768697737948,1.0,0.0
2019-09-03,-0.0,-0.7525690644601629,-0.11664219938609369,-0.7630121446683572,-0.7042239423461898,1.0,0.0
2019-09-04,-0.0,-0.7186862436870799,-0.13284725241646878,-0.7653433225191478,-0.7277500919763203,1.0,0.0
