Date,FRO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.39847854640980734,-1.5854859894921192,-0.0,-1.271289404553415,-1.2176007005253942,0.0
2018-10-29,1.0,-0.3459929919746807,-1.6964507742737651,-0.0,-1.3036622583926756,-1.3055272973889456,0.0
2018-10-30,1.0,-0.3211455739189495,-1.700532035318089,-0.0,-1.3082974869821145,-1.3300316957210776,0.0
2018-10-31,1.0,-0.3394303188176001,-1.6647035505974292,-0.0,-1.3238008947279007,-1.3349000509655133,0.0
2018-11-01,1.0,-0.31001922424516565,-1.6872102227750765,-0.0,-1.3218930227298429,-1.335123826755626,0.0
2018-11-02,1.0,-0.31706086761573815,-1.6354108283824684,-0.0,-1.3299517991256586,-1.3223293352763144,0.0
2018-11-05,1.0,-0.3118032603215506,-1.6493753851324857,-0.0,-1.3303456388997814,-1.3104027785558232,0.0
2018-11-06,1.0,-0.3157894736842105,-1.651231802911534,-0.0,-1.3266517357222845,-1.305431131019037,0.0
2018-11-07,1.0,-0.31526983058453945,-1.6574666217883989,-0.0,-1.3280040390440928,-1.3090429709413216,0.0
2018-11-08,1.0,-0.24908528004503236,-1.693498452012384,-0.0,-1.3334083872783564,-1.3530537573881227,0.0
2018-11-09,1.0,-0.25784664282876435,-1.7074748850672568,-0.0,-1.343890118621942,-1.3665361257733128,0.0
2018-11-12,1.0,-0.25502257336343115,-1.6760158013544018,-0.0,-1.352708803611738,-1.3595372460496615,0.0
2018-11-13,1.0,-0.24294423120343192,-1.6823775118536914,-0.0,-1.356965454955972,-1.362384285391736,0.0
2018-11-14,1.0,-0.24253204585239146,-1.68349426845107,-0.0,-1.3575583036873906,-1.3632616183861312,0.0
2018-11-15,1.0,-0.23950645106766577,-1.6829117133359626,-0.0,-1.3584427291678403,-1.353315679756606,0.0
2018-11-16,1.0,-0.24074074074074073,-1.6792187324102215,-0.0,-1.3562985477879095,-1.35252729933581,0.0
2018-11-19,1.0,-0.2359747149791173,-1.6859126312224855,-0.0,-1.364149452534146,-1.3579410768709788,0.0
2018-11-20,1.0,-0.13618391323994578,-1.6845345684591053,-0.0,-1.3963511070944419,-1.431371441482151,0.0
2018-11-21,1.0,-0.13116142510304332,-1.6861272655411892,-0.0,-1.3974366213087912,-1.4315397210772967,0.0
2018-11-23,1.0,-0.13343959922577706,-1.716725492428555,-0.0,-1.4021974268473185,-1.4404531481270635,0.0
2018-11-26,1.0,-0.1321194879089616,-1.7222759601706972,-0.0,-1.3986913229018494,-1.4368136557610245,0.0
2018-11-27,1.0,-0.11130001133401338,-1.7337640258415503,-0.0,-1.39232687294571,-1.4296157769466167,0.0
2018-11-28,1.0,-0.16444792482380582,-1.7563399795193062,-0.0,-1.548762122763689,-1.5541834829227157,0.0
2018-11-29,1.0,-0.11199952617863067,-1.724591329068941,-0.0,-1.5327529021558874,-1.553482587064677,0.0
2018-11-30,1.0,-0.13111845325501714,-1.7894640234948604,-0.0,-1.608969652471855,-1.5889011257953987,0.0
2018-12-03,1.0,-0.13769186307880035,-1.893712670990945,-0.0,-1.7130563226510822,-1.6776700276154393,0.0
2018-12-04,1.0,-0.11609837539330892,-1.9126051499389969,-0.0,-1.7117446863160597,-1.680922108778013,0.0
2018-12-06,1.0,-0.08299344951180324,-1.7745025336793971,-0.0,-1.7046100605611172,-1.617599802249413,0.0
2018-12-07,1.0,-0.08126313187492276,-1.7751205042639973,-0.0,-1.7054134223210975,-1.617908787541713,0.0
2018-12-10,1.0,-0.011537989443967105,-1.8031790843255187,-0.0,-1.7272001963913097,-1.5952497851970049,0.0
2018-12-11,1.0,-0.0,-1.8160976211019353,-0.0,-1.7277825711820536,-1.6190681622088008,0.0
2018-12-12,1.0,-0.0,-1.82447236491923,-0.0,-1.7333044500835553,-1.631490994615337,0.0
2018-12-13,1.0,-0.0,-1.8342960064592262,-0.0,-1.7371591826594623,-1.6393391714800325,0.0
2018-12-14,1.0,-0.003289269533916713,-1.8141873021783654,-0.0,-1.7488984050145846,-1.6398560168807796,0.0
2018-12-17,1.0,-0.0,-1.8046189946893911,-0.0,-1.7106335679881437,-1.6598740274175618,0.0
2018-12-18,1.0,-0.0,-1.7982510161349918,-0.0,-1.7043970932380836,-1.6557457815001848,0.0
2018-12-19,1.0,-0.0,-1.8024561836583561,-0.0,-1.7097013083189339,-1.6591582325351766,0.0
2018-12-20,1.0,-0.0,-1.7709226810439895,-0.0,-1.7123514275211371,-1.6434260507290772,0.0
2018-12-21,1.0,-0.0,-1.762629336579428,-0.0,-1.7027997565429094,-1.6209981740718198,0.0
2018-12-24,1.0,-0.0,-1.7081035214255411,-0.0,-1.6857991393417784,-1.6670707315594886,0.0
2018-12-26,1.0,-0.0,-1.7375639097744362,-0.0,-1.6371729323308268,-1.6402406015037592,0.0
2018-12-27,1.0,-0.0,-1.6285844592668604,-0.0,-1.4576135910153356,-1.6146741918932783,0.0
2018-12-28,1.0,-0.0,-1.648786352186856,-0.0,-1.46164414930158,-1.6143233340966339,0.0
2018-12-31,1.0,-0.0,-1.6453925110384768,-0.0,-1.4681461092952577,-1.62067779115775,0.0
2019-01-02,1.0,-0.0,-1.6445769318963541,-0.0,-1.4633684934648015,-1.624684705342811,0.0
2019-01-03,1.0,-0.0,-1.6430289838469467,-0.0,-1.4678657349066329,-1.6170809943865276,0.0
2019-01-04,1.0,-0.0,-1.6566048502139803,-0.0,-1.4207703281027104,-1.6287589158345224,0.0
2019-01-07,1.0,-0.0,-1.5871121718377088,-0.0,-1.3866903480046624,-1.5765110728756175,0.0
2019-01-08,1.0,-0.0,-1.5610161049310973,-0.0,-1.4020698433781615,-1.5712546350102385,0.0
2019-01-09,1.0,-0.0,-1.5443303522137573,-0.0,-1.3990835817599647,-1.5771778734680357,0.0
2019-01-10,1.0,-0.0,-1.5404004191715845,-0.0,-1.4003088632728475,-1.5746511499641496,0.0
2019-01-11,1.0,-0.0,-1.5304381978342592,-0.0,-1.4455478875610166,-1.6347416259888907,0.0
2019-01-14,1.0,-0.0,-1.547341115434501,-0.0,-1.4717193932216772,-1.6201432357751087,0.0
2019-01-15,1.0,-0.0,-1.545064619899543,-0.0,-1.4726564704554435,-1.6259946949602122,0.0
2019-01-16,1.0,-0.0,-1.5443673492412704,-0.0,-1.4687764427145031,-1.6279686354149039,0.0
2019-01-17,1.0,-0.0,-1.5371447940794305,-0.0,-1.4773741596519971,-1.6348228913620702,0.0
2019-01-18,1.0,-0.0,-1.5368955291970805,-0.0,-1.4956090328467155,-1.6699931569343067,0.0
2019-01-22,1.0,-0.0,-1.574337964612279,-0.0,-1.58383802398765,-1.7793611210070064,0.0
2019-01-23,1.0,-0.0,-1.4971788323335513,-0.0,-1.59517728811546,-1.8469442299697099,0.0
2019-01-24,1.0,-0.0,-1.4992877492877492,-0.0,-1.589684235517569,-1.84639126305793,0.0
2019-01-25,1.0,-0.0,-1.3931110566315275,-0.0,-1.750429026722236,-1.9854130914439814,0.0
2019-01-28,1.0,-0.0,-1.3424311502680055,-0.0,-1.8322962232764461,-1.986322469348777,0.0
2019-01-29,1.0,-0.0,-1.3269565217391304,-0.0,-1.8698757763975153,-2.0144099378881988,0.0
2019-01-30,1.0,-0.0,-1.3221843003412972,-0.0,-1.862798634812287,-2.020353707725721,0.0
2019-01-31,1.0,-0.0,-1.349033741378239,-0.0,-1.80625116510284,-2.0585969054868576,0.0
2019-02-01,1.0,-0.0,-1.3473888055972014,-0.0,-1.8338330834582708,-2.065654672663668,0.0
2019-02-04,1.0,-0.0,-1.3555305446132684,-0.0,-1.8432439192146566,-2.0539611079847435,0.0
2019-02-05,1.0,-0.0,-1.3378875787634912,-0.0,-1.8187659866491985,-2.082038804666542,0.0
2019-02-06,1.0,-0.0,-1.3255974408831463,-0.0,-1.8527880574546824,-2.0939597315436247,0.0
2019-02-07,1.0,-0.0,-1.3334588589719452,-0.0,-1.8624866629008976,-2.080399171530785,0.0
2019-02-08,1.0,-0.0,-1.3310005674295442,-0.0,-1.8826681798121176,-2.0911039657020365,0.0
2019-02-11,1.0,-0.0,-1.2712886209495102,-0.0,-1.8709495101733231,-2.137528259231349,0.0
2019-02-12,1.0,-0.0,-1.2956395532277403,-0.0,-1.8807976273111628,-2.133905471067079,0.0
2019-02-13,1.0,-0.0,-1.3188996434029545,-0.0,-1.899006622516556,-2.1498344370860925,0.0
2019-02-14,1.0,-0.0,-1.2663005300466184,-0.0,-1.9528705536752027,-2.1669327543265853,0.0
2019-02-15,1.0,-0.0,-1.2912739629415912,-0.0,-1.9535167019298585,-2.1666987241136115,0.0
2019-02-19,1.0,-0.0,-1.259913021233052,-0.0,-1.9749936045024301,-2.1605269889997443,0.0
2019-02-20,1.0,-0.0,-1.181533450263092,-0.0,-1.9585316963167125,-2.123966424455024,0.0
2019-02-21,1.0,-0.0,-1.1708343804976125,-0.0,-1.9748052274440813,-2.1372832369942194,0.0
2019-02-22,1.0,-0.0,-1.1389027743064235,-0.0,-1.9940014996250939,-2.115533616595851,0.0
2019-02-25,1.0,-0.0,-1.1477437677500788,-0.0,-2.030419690754181,-2.1329757021142313,0.0
2019-02-26,1.0,-0.0,-1.1623079852735811,-0.0,-2.053129363971055,-2.1321569125301507,0.0
2019-02-27,1.0,-0.0,-1.1416978380777276,-0.0,-2.086350091929246,-2.111900082419324,0.0
2019-02-28,1.0,-0.0,-1.1768589743589744,-0.0,-2.1321153846153846,-2.101346153846154,0.0
2019-03-01,1.0,-0.0,-1.185273159144893,-0.0,-2.148295563972524,-2.086152660974514,0.0
2019-03-04,1.0,-0.0,-1.1865709892362892,-0.0,-2.123526396719631,-2.096873398257304,0.0
2019-03-05,1.0,-0.0,-1.1612466997230986,-0.0,-2.176250885440144,-2.102067100264022,0.0
2019-03-06,1.0,-0.0,-1.1569246632725398,-0.0,-2.1905651865695686,-2.0969903976284074,0.0
2019-03-07,1.0,-0.0,-1.0945850688881769,-0.0,-2.224671579621916,-2.088945850688882,0.0
2019-03-08,1.0,-0.0,-1.0668961486003767,-0.0,-2.311489251152822,-2.11632136130415,0.0
2019-03-11,1.0,-0.0,-1.0656685053848176,-0.0,-2.3095613343840293,-2.1915550302075126,0.0
2019-03-12,1.0,-0.0,-0.9780796126949974,-0.0,-2.40472027972028,-2.3412452931683703,0.0
2019-03-13,1.0,-0.0,-1.0096323429656764,-0.0,-2.4339302672636007,-2.3397775064441735,0.0
2019-03-14,1.0,-0.0,-1.0172646344753171,-0.0,-2.40052603183167,-2.3262746155921232,0.0
2019-03-15,1.0,-0.0,-1.0052221091895557,-0.0,-2.4096303831807395,-2.3671753136656495,0.0
2019-03-18,1.0,-0.0,-1.0480499006100488,-0.0,-2.4186030570978136,-2.3878264445815343,0.0
2019-03-19,1.0,-0.0,-1.0617709986886605,-0.0,-2.417627165435848,-2.4223203809786735,0.0
2019-03-20,1.0,-0.0,-1.0751952450065658,-0.0,-2.403897988803649,-2.432234432234432,0.0
2019-03-21,1.0,-0.0,-1.0774496922757764,-0.0,-2.4569531844270798,-2.3807482193485927,0.0
2019-03-22,1.0,-0.0,-1.07993006993007,-0.0,-2.525664335664336,-2.3874125874125873,0.0
2019-03-25,1.0,-0.0,-0.8874163042727964,-0.0,-2.6131704286601782,-2.4021536550010354,0.0
2019-03-26,1.0,-0.0,-0.8840142967271707,-0.0,-2.6430723947018007,-2.4810428200995163,0.0
2019-03-27,1.0,-0.0,-0.8282926829268293,-0.0,-2.6612543554006973,-2.4790940766550524,0.0
2019-03-28,1.0,-0.0,-0.8286810886252616,-0.0,-2.6589672016748076,-2.490788555478018,0.0
2019-03-29,1.0,-0.0,-0.7990147783251231,-0.0,-2.696270232230823,-2.5419422941590426,0.0
2019-04-01,1.0,-0.0,-0.8102416003380994,-0.0,-2.6931746143551454,-2.540325420863563,0.0
2019-04-02,1.0,-0.0,-0.8284135422495802,-0.0,-2.699776161163962,-2.4667739227756016,0.0
2019-04-03,1.0,-0.0,-0.8286353780513394,-0.0,-2.7011960551164576,-2.4647128768273063,0.0
2019-04-04,1.0,-0.0,-0.8217807931733929,-0.0,-2.695110862418689,-2.4775127649157165,0.0
2019-04-05,1.0,-0.0,-0.8037664519742369,-0.0,-2.706594791374965,-2.4904088490618874,0.0
2019-04-08,1.0,-0.0,-0.789436866037076,-0.0,-2.7128366561734873,-2.4932493878978663,0.0
2019-04-09,1.0,-0.0,-0.7950928381962865,-0.0,-2.9432655467138225,-2.6297524314765695,0.0
2019-04-10,1.0,-0.0,-0.7482869222918793,-0.0,-2.9058900714389853,-2.635515381250911,0.0
2019-04-11,1.0,-0.0,-0.7597069597069597,-0.0,-2.941465201465201,-2.6248351648351647,0.0
2019-04-12,1.0,-0.0,-0.7572652075250713,-0.0,-2.942390747383061,-2.6204523826952637,0.0
2019-04-15,1.0,-0.0,-0.7634803022522193,-0.0,-2.9362482576480082,-2.63649035287213,0.0
2019-04-16,1.0,-0.0,-0.7692985030818902,-0.0,-2.9340328734957435,-2.6345024948635163,0.0
2019-04-17,1.0,-0.0,-0.7484937545922117,-0.0,-2.968626010286554,-2.630418809698751,0.0
2019-04-18,1.0,-0.0,-0.7481258268410996,-0.0,-2.9581802146112013,-2.643392620902543,0.0
2019-04-22,1.0,-0.0,-0.755498344979772,-0.0,-2.9553512320706146,-2.6447958808385437,0.0
2019-04-23,1.0,-0.0,-0.7482413920770085,-0.0,-3.0068122917437985,-2.649611255090707,0.0
2019-04-24,1.0,-0.0,-0.6907865501407199,-0.0,-3.026144274922234,-2.6893793512072284,0.0
2019-04-25,1.0,-0.0,-0.6992352810156656,-0.0,-3.0417996881728415,-2.683421189397876,0.0
2019-04-26,1.0,-0.0,-0.6679301374953549,-0.0,-3.085172798216276,-2.6790784095131923,0.0
2019-04-29,1.0,-0.0,-0.6469582031831028,-0.0,-3.086642867767366,-2.703554960583073,0.0
2019-04-30,1.0,-0.0,-0.6533085501858736,-0.0,-3.0844609665427507,-2.697100371747212,0.0
2019-05-01,1.0,-0.0,-0.6619791666666667,-0.0,-3.0898065476190477,-2.6886904761904766,0.0
2019-05-02,1.0,-0.0,-0.6676808905380333,-0.0,-3.04482374768089,-2.708719851576994,0.0
2019-05-03,1.0,-0.0,-0.6612005639237218,-0.0,-3.0490465237070565,-2.709801884692439,0.0
2019-05-06,1.0,-0.0,-0.6072009463255952,-0.0,-3.054487653408251,-2.731554044063286,0.0
2019-05-07,1.0,-0.0,-0.5945705384957721,-0.0,-3.072170301142264,-2.7505562972852693,0.0
2019-05-08,1.0,-0.0,-0.6112783611131507,-0.0,-3.007122402525883,-2.7243556795653134,0.0
2019-05-09,1.0,-0.0,-0.6079353416605436,-0.0,-3.022924320352682,-2.716678912564291,0.0
2019-05-10,1.0,-0.0,-0.611204934282987,-0.0,-3.0227623173507596,-2.708715764740436,0.0
2019-05-13,1.0,-0.0,-0.6107969151670951,-0.0,-3.017774513404334,-2.71626882115314,0.0
2019-05-14,1.0,-0.0,-0.4236337828246984,-0.0,-3.0002838892831796,-2.6733144073811212,0.0
2019-05-15,1.0,-0.0,-0.4617779064716953,-0.0,-3.0511799623570286,-2.7260749963804836,0.0
2019-05-16,1.0,-0.0,-0.45869810787913023,-0.0,-2.9594041231290595,-2.642050268285795,0.0
2019-05-17,1.0,-0.0,-0.4311111111111111,-0.0,-2.948359788359789,-2.6752028218694885,0.0
2019-05-20,1.0,-0.0,-0.4203897840005628,-0.0,-2.9421656230211775,-2.6731865193836626,0.0
2019-05-21,1.0,-0.0,-0.42680426945642186,-0.0,-2.951791899342617,-2.690040291227822,0.0
2019-05-22,1.0,-0.0,-0.4013377926421405,-0.0,-3.013733722336868,-2.7008467942788017,0.0
2019-05-23,1.0,-0.0,-0.39301961899346033,-0.0,-3.0110889963036676,-2.7042223485925505,0.0
2019-05-24,1.0,-0.0,-0.35130742049469965,-0.0,-3.011236749116608,-2.7045936395759718,0.0
2019-05-28,1.0,-0.0,-0.3461946152215391,-0.0,-3.0132852801922128,-2.7071585046993145,0.0
2019-05-29,1.0,-0.0,-0.3641927541329581,-0.0,-3.0076679563841013,-2.6630320084417867,0.0
2019-05-30,1.0,-0.0,-0.36162439401391133,-0.0,-3.0042858146560807,-2.6600154570364642,0.0
2019-05-31,1.0,-0.0,-0.3758087201125176,-0.0,-2.9938115330520394,-2.662728551336146,0.0
2019-06-03,1.0,-0.0,-0.4016610831937465,-0.0,-3.008305415968733,-2.569374651032943,0.0
2019-06-04,1.0,-0.0,-0.3245512251723432,-0.0,-2.9877824039314724,-2.5131390348781655,0.0
2019-06-05,1.0,-0.0,-0.3006143252548437,-0.0,-3.06183757510295,-2.3883750759468034,0.0
2019-06-06,1.0,-0.0,-0.31349929164136814,-0.0,-3.054307495108952,-2.3784658975915804,0.0
2019-06-07,1.0,-0.0,-0.3776963776963777,-0.0,-3.032763532763533,-2.3728123728123727,0.0
2019-06-10,1.0,-0.0,-0.40045536730730596,-0.0,-2.9435478470501577,-2.3526418000401796,0.0
2019-06-11,1.0,-0.0,-0.4044018363489063,-0.0,-2.9933162300837157,-2.3534971644612477,0.0
2019-06-12,1.0,-0.0,-0.41598222700955967,-0.0,-2.975966069745523,-2.3402450518378886,0.0
2019-06-13,1.0,-0.0,-0.4348891005578991,-0.0,-2.99258402503742,-2.376173629065179,0.0
2019-06-14,1.0,-0.0,-0.4724218965993917,-0.0,-3.026541332596074,-2.4128421343654964,0.0
2019-06-17,1.0,-0.0,-0.4859164700985154,-0.0,-3.0262938809490776,-2.425419730817261,0.0
2019-06-18,1.0,-0.0,-0.5040836101882614,-0.0,-3.0049141749723143,-2.412375415282392,0.0
2019-06-19,1.0,-0.0,-0.5030026920687514,-0.0,-3.0203630841444054,-2.3793746117208534,0.0
2019-06-20,1.0,-0.0,-0.5176795580110497,-0.0,-3.009254143646409,-2.37921270718232,0.0
2019-06-21,1.0,-0.0,-0.5240652757694692,-0.0,-2.996075191076224,-2.3654892239895338,0.0
2019-06-24,1.0,-0.0,-0.47862892034415766,-0.0,-3.0262281432139884,-2.4338051623646964,0.0
2019-06-25,1.0,-0.0,-0.5108582529660722,-0.0,-3.0030527995559564,-2.4242697564698537,0.0
2019-06-26,1.0,-0.0,-0.514440058175774,-0.0,-2.979361451624074,-2.431885864672069,0.0
2019-06-27,1.0,-0.0,-0.5011397388961801,-0.0,-2.9965462457691507,-2.4098224770325345,0.0
2019-06-28,1.0,-0.0,-0.49420209828823847,-0.0,-2.9985505245720594,-2.4095113197128657,0.0
2019-07-01,1.0,-0.0,-0.4636269430051814,-0.0,-3.055751295336788,-2.3890846286701213,0.0
2019-07-02,1.0,-0.0,-0.470953497999172,-0.0,-3.0397405823099213,-2.3887125707189183,0.0
2019-07-03,1.0,-0.0,-0.47964394148495726,-0.0,-3.0299475572729784,-2.3907673199006347,0.0
2019-07-05,1.0,-0.0,-0.4439848328162702,-0.0,-3.040813512581868,-2.4093071354705273,0.0
2019-07-08,1.0,-0.0,-0.4479073295180308,-0.0,-3.037371578294146,-2.4098462387092328,0.0
2019-07-09,1.0,-0.0,-0.4187281621243885,-0.0,-3.1018169112508733,-2.467575122292103,0.0
2019-07-10,1.0,-0.0,-0.3722586559480996,-0.0,-3.162611945560962,-2.516818277977576,0.0
2019-07-11,1.0,-0.0,-0.35711273545122296,-0.0,-3.1785212257520383,-2.4927607534439136,0.0
2019-07-12,1.0,-0.0,-0.36782174738173895,-0.0,-3.1831025514866096,-2.4779644338230127,0.0
2019-07-15,1.0,-0.0,-0.3969148411636261,-0.0,-3.2137775586391486,-2.4330492357540323,0.0
2019-07-16,1.0,-0.0,-0.3982412944073162,-0.0,-3.1945128385508266,-2.442068237776996,0.0
2019-07-17,1.0,-0.0,-0.4277624407163587,-0.0,-3.2021660649819492,-2.4487152261626672,0.0
2019-07-18,1.0,-0.0,-0.4243409428228143,-0.0,-3.2018517209696795,-2.441373948688953,0.0
2019-07-19,1.0,-0.0,-0.43454376828137264,-0.0,-3.254262681030178,-2.4453877434543774,0.0
2019-07-22,1.0,-0.0,-0.38719099522690037,-0.0,-3.2407209517703217,-2.4961174040037046,0.0
2019-07-23,1.0,-0.0,-0.39127645926876203,-0.0,-3.2445299693535743,-2.4912693321930015,0.0
2019-07-24,1.0,-0.0,-0.3940105278133447,-0.0,-3.246905676483141,-2.4724711907810497,0.0
2019-07-25,1.0,-0.0,-0.3637590566841881,-0.0,-3.285907089075153,-2.453615570393522,0.0
2019-07-26,1.0,-0.0,-0.34393186657203695,-0.0,-3.2965223562810504,-2.456777856635912,0.0
2019-07-29,1.0,-0.0,-0.32068499964470976,-0.0,-3.296312086975059,-2.4888794144816315,0.0
2019-07-30,1.0,-0.0,-0.34639588100686497,-0.0,-3.3150743707093824,-2.489487986270023,0.0
2019-07-31,1.0,-0.0,-0.35544653014789535,-0.0,-3.278085893060296,-2.476820250284414,0.0
2019-08-01,1.0,-0.0,-0.37680543755310114,-0.0,-3.2538940809968846,-2.449447748513169,0.0
2019-08-02,1.0,-0.0,-0.35510377558971457,-0.0,-3.2810087128993413,-2.4474746759226464,0.0
2019-08-05,1.0,-0.0,-0.3429971698764409,-0.0,-3.211638020294057,-2.348174225167391,0.0
2019-08-06,1.0,-0.0,-0.3546161061235428,-0.0,-3.0379204073428916,-2.3071820983518694,0.0
2019-08-07,1.0,-0.0,-0.3391547793627517,-0.0,-3.02066391147847,-2.305959205439275,0.0
2019-08-08,1.0,-0.0,-0.3173708297406646,-0.0,-2.9978775618491746,-2.3173708297406646,0.0
2019-08-09,1.0,-0.0,-0.28072368421052635,-0.0,-2.955986842105263,-2.342171052631579,0.0
2019-08-12,1.0,-0.0,-0.2709851020542101,-0.0,-2.9910743584695147,-2.3009122530681894,0.0
2019-08-13,1.0,-0.0,-0.2485427991355033,-0.0,-2.996332438273626,-2.3043421311153316,0.0
2019-08-14,1.0,-0.0,-0.2558442404115387,-0.0,-2.966529921208569,-2.289314319202969,0.0
2019-08-15,1.0,-0.0,-0.309463240905622,-0.0,-2.875540574917324,-2.1747010938692446,0.0
2019-08-16,1.0,-0.0,-0.30829411016410124,-0.0,-2.870817962091337,-2.1809566212950005,0.0
2019-08-19,1.0,-0.0,-0.31215855672722653,-0.0,-2.8666624317113456,-2.1736119933934694,0.0
2019-08-20,1.0,-0.0,-0.29859514687100897,-0.003703703703703704,-2.8856321839080463,-2.1977011494252876,0.0
2019-08-21,1.0,-0.0,-0.3132553232303856,-0.01477076539420679,-2.8898906579704584,-2.1764179295351367,0.0
2019-08-22,1.0,-0.0,-0.31805121001213205,-0.005619053700274567,-2.889279100951408,-2.172402783985697,0.0
2019-08-23,1.0,-0.0,-0.323871627669096,-0.007415931466564378,-2.8961130290244217,-2.16564377956783,0.0
2019-08-26,1.0,-0.0,-0.27794369956154286,-0.0204613331638813,-2.914278452055665,-2.141767808349749,0.0
2019-08-27,1.0,-0.0,-0.27314814814814814,-0.014523084728564182,-2.9095636732623036,-2.1447234906139014,0.0
2019-08-28,1.0,-0.0,-0.26066290639457507,-0.01920273781608467,-2.916471259268648,-2.141200329551936,0.0
2019-08-29,1.0,-0.0,-0.23601775523145213,-0.01357006975269499,-2.925491439441978,-2.1660748256182623,0.0
2019-08-30,1.0,-0.0,-0.2118092832333439,-0.020713609093779603,-2.935269971581939,-2.1473318598042312,0.0
2019-09-03,1.0,-0.0,-0.22897284981963162,-0.035377507752673884,-2.944054173786469,-2.1203088412125815,0.0
2019-09-04,1.0,-0.0,-0.2309498128291352,-0.034198337668929636,-2.958505170991688,-2.121058308482964,0.0
2019-09-05,1.0,-0.0,-0.2654145323468033,-0.035919812812243095,-2.9579459938025674,-2.064630367419212,0.0
2019-09-06,1.0,-0.0,-0.2447340122714909,-0.07192105762540325,-3.0005692959706494,-2.0082864191283445,0.0
2019-09-09,1.0,-0.0,-0.23226174624310447,-0.06848012174243866,-3.0112231310633444,-2.028787014139877,0.0
2019-09-10,1.0,-0.0,-0.24721377912867273,-0.0,-3.0114614994934144,-2.0730749746707193,0.0
2019-09-11,1.0,-0.0,-0.2090833916417531,-0.09159722663952675,-3.0444628204312703,-2.0158386871064184,0.0
2019-09-12,1.0,-0.0,-0.15075216726160123,-0.11550229474757778,-3.0740693523712395,-2.034038755736869,0.0
2019-09-13,1.0,-0.0,-0.1516986423608898,-0.11065077442794315,-3.0724074192109123,-2.039135700172095,0.0
2019-09-16,1.0,-0.0,-0.15887251761691223,-0.08629083920563742,-3.1059577194106343,-2.055028827674568,0.0
2019-09-17,1.0,-0.0,-0.20581855301773638,-0.07139211432946281,-3.080451703457956,-2.022329973204032,0.0
2019-09-18,1.0,-0.0,-0.22537999744539533,-0.05562651679652574,-3.0785540937539917,-2.026951079320475,0.0
2019-09-19,1.0,-0.0,-0.20667260919393862,-0.05418311473322297,-3.0983700496625493,-2.007767732076913,0.0
