Date,CSWI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.17153357454203585,-0.733426398108316,-0.0,-0.4922366884134355,-0.45172502207914306,0.0
2018-11-02,1.0,-0.17576840195077692,-0.7128842009753884,-0.0,-0.49852557559260524,-0.4482250198480209,0.0
2018-11-05,1.0,-0.17296898917172177,-0.7206190827144396,-0.0,-0.4991496116559896,-0.4419184761040876,0.0
2018-11-06,1.0,-0.17421987926196753,-0.7211688348496443,-0.0,-0.4982002664172548,-0.44060879176940737,0.0
2018-11-07,1.0,-0.17450863609291245,-0.7215179103207692,-0.0,-0.49902152641878667,-0.4410788734791117,0.0
2018-11-08,1.0,-0.2530866146704979,-0.800025261296536,-0.0,-0.6039660235561589,-0.500584167482396,0.0
2018-11-09,1.0,-0.2524866588777669,-0.7999305314345259,-0.0,-0.6047554390729104,-0.5004578609997158,0.0
2018-11-12,1.0,-0.2518114800579674,-0.7940268414088589,-0.0,-0.6060109633923508,-0.49855081595362616,0.0
2018-11-13,1.0,-0.2266011394227759,-0.7943717523320603,-0.0,-0.6124397420647342,-0.49683841482501717,0.0
2018-11-14,1.0,-0.2261468608110224,-0.7951150775011742,-0.0,-0.6127133239392516,-0.49738531391889773,0.0
2018-11-15,1.0,-0.2258498716584236,-0.7981593939773367,-0.0,-0.6183872785325236,-0.4878858072998184,0.0
2018-11-16,1.0,-0.2239472697738348,-0.7924215919030363,-0.0,-0.6170810945895289,-0.49040984630763457,0.0
2018-11-19,1.0,-0.22568251390016866,-0.7918410695320798,-0.0,-0.6160742175298307,-0.49003560942087837,0.0
2018-11-20,1.0,-0.20639462552873852,-0.7884423986066187,-0.0,-0.6177220701667082,-0.4976673301816373,0.0
2018-11-21,1.0,-0.21049218798246155,-0.7845056505897611,-0.0,-0.6158525288704996,-0.47687272278144877,0.0
2018-11-23,1.0,-0.21185290306657617,-0.7729376195471093,-0.0,-0.6215832664897883,-0.4787129018325415,0.0
2018-11-26,1.0,-0.21125674633770242,-0.7760986892829607,-0.0,-0.6198303777949113,-0.4768851195065536,0.0
2018-11-27,1.0,-0.20624481391560898,-0.777128983681121,-0.0,-0.616675374166385,-0.47318602292633455,0.0
2018-11-28,1.0,-0.20323147605685918,-0.7951342850975918,-0.0,-0.6129937405568746,-0.47211001819247017,0.0
2018-11-29,1.0,-0.18945306522204877,-0.7875003825788877,-0.0,-0.6100449912772014,-0.4736326630551219,0.0
2018-11-30,1.0,-0.18924046759287594,-0.7876859048901401,-0.0,-0.6103188689638289,-0.4729175592141502,0.0
2018-12-03,1.0,-0.18953168044077137,-0.7877869605142332,-0.0,-0.610529537802265,-0.4730945821854913,0.0
2018-12-04,1.0,-0.1836921667430142,-0.7906550618415026,-0.0,-0.6079401435333638,-0.4715834478546343,0.0
2018-12-06,1.0,-0.17810364036012163,-0.7695643009846134,-0.0,-0.6061545873355213,-0.45722802685857095,0.0
2018-12-07,1.0,-0.1808081416355534,-0.7693905817174514,-0.0,-0.6060761170661206,-0.45471516319402616,0.0
2018-12-10,1.0,-0.15406915926955378,-0.7798798529543621,-0.0,-0.6132879045996593,-0.44152544905705493,0.0
2018-12-11,1.0,-0.1544324227389563,-0.7796640564289556,-0.0,-0.6131567935919661,-0.44153864546595734,0.0
2018-12-12,1.0,-0.15431748214125596,-0.7796574707833938,-0.0,-0.6129957856352931,-0.44194040111187494,0.0
2018-12-13,1.0,-0.15426659896657807,-0.7773363997491114,-0.0,-0.6143484364266301,-0.4407873122069233,0.0
2018-12-14,1.0,-0.15435860667981122,-0.7784250463045947,-0.0,-0.6135209416263369,-0.44105873215032565,0.0
2018-12-17,1.0,-0.1383378016085791,-0.7801310694072089,-0.0,-0.60291927316056,-0.4574620196604111,0.0
2018-12-18,1.0,-0.13249080337011984,-0.7761065622404177,-0.0,-0.6011035955856177,-0.45698350539931176,0.0
2018-12-19,1.0,-0.135443864229765,-0.7753085687158794,-0.0,-0.5997211013529551,-0.45650367908853545,0.0
2018-12-20,1.0,-0.13502246925260172,-0.7675614947965942,-0.0,-0.6008455534531694,-0.4530806527909177,0.0
2018-12-21,1.0,-0.13112099172580313,-0.7705309030947263,-0.0,-0.6056358764465122,-0.43726627602249635,0.0
2018-12-24,1.0,-0.11398113981139812,-0.7546418321326072,-0.0,-0.6043167574532888,-0.4556609851812804,0.0
2018-12-26,1.0,-0.11284489295922534,-0.7568103599136674,-0.0,-0.5969783585136791,-0.45000874992708395,0.0
2018-12-27,1.0,-0.0870886219723429,-0.7355822472101542,-0.0,-0.558821023937303,-0.4580458301388534,0.0
2018-12-28,1.0,-0.08400261089196015,-0.7389675625053211,-0.0,-0.5586457416919715,-0.4563101285580497,0.0
2018-12-31,1.0,-0.08555451474637372,-0.7367509722103949,-0.0,-0.5590848448721224,-0.4571801640693747,0.0
2019-01-02,1.0,-0.08407318110906255,-0.7365480073748405,-0.0,-0.5581903276131045,-0.45766557935044677,0.0
2019-01-03,1.0,-0.0895611249716489,-0.7344919482875937,-0.0,-0.5620322068496258,-0.4490247221592198,0.0
2019-01-04,1.0,-0.07524998587650415,-0.7394215016100786,-0.0,-0.5575956160668889,-0.45246031297666794,0.0
2019-01-07,1.0,-0.06392286900548945,-0.7237997046284169,-0.0,-0.5572770083874383,-0.4415247861342547,0.0
2019-01-08,1.0,-0.06679463639904301,-0.7103711122238915,-0.0,-0.5657653146386246,-0.43904746007900736,0.0
2019-01-09,1.0,-0.06476979076940177,-0.7027147183861736,-0.0,-0.5665064325210482,-0.4446358609575148,0.0
2019-01-10,1.0,-0.06543353885463535,-0.7010498250291618,-0.0,-0.5671554740876521,-0.4436760539910015,0.0
2019-01-11,1.0,-0.06831278011301951,-0.6914789967430337,-0.0,-0.5700804498510703,-0.45388748155777636,0.0
2019-01-14,1.0,-0.07209386381961243,-0.6893263269107793,-0.0,-0.5667139322156421,-0.4521922873745378,0.0
2019-01-15,1.0,-0.06778151868443752,-0.6839923203205432,-0.0,-0.5653746626227776,-0.46534405520465233,0.0
2019-01-16,1.0,-0.05432785972724742,-0.6872251600333983,-0.0,-0.5600890620651267,-0.4815474533815753,0.0
2019-01-17,1.0,-0.05097701309169747,-0.6909136392695334,-0.0,-0.5591627984545682,-0.47852794841148516,0.0
2019-01-18,1.0,-0.05261094778104438,-0.6873022539549208,-0.0,-0.5622567548649027,-0.4978020439591208,0.0
2019-01-22,1.0,-0.0,-0.7545050118256561,-0.0,-0.6164545556932087,-0.4447009798400721,0.0
2019-01-23,1.0,-0.0,-0.7249499421867509,-0.0,-0.6258777743309173,-0.4693307763896331,0.0
2019-01-24,1.0,-0.0,-0.7249041281299345,-0.0,-0.6249154071734717,-0.4699695465824498,0.0
2019-01-25,1.0,-0.0,-0.7437984061061848,-0.0,-0.6470423167583342,-0.4153384218206308,0.0
2019-01-28,1.0,-0.0,-0.7470045960521771,-0.0,-0.5422013230254243,-0.3674716399670572,0.0
2019-01-29,1.0,-0.0,-0.7388536728279976,-0.0,-0.549645767858094,-0.3749001225163799,0.0
2019-01-30,1.0,-0.0,-0.7355132230085669,-0.0,-0.5443516202841483,-0.38072686638642045,0.0
2019-01-31,1.0,-0.0,-0.7431021625652499,-0.0,-0.5280973687013956,-0.39205816554809847,0.0
2019-02-01,1.0,-0.0,-0.7422837038221654,-0.0,-0.5327576096806866,-0.3903459672690442,0.0
2019-02-04,1.0,-0.0,-0.7361362426822777,-0.0,-0.5333422032996274,-0.3915114422565194,0.0
2019-02-05,1.0,-0.0,-0.7293291108923012,-0.0,-0.525720520531176,-0.40617931181307715,0.0
2019-02-06,1.0,-0.0,-0.7265625,-0.0,-0.554419029209622,-0.4037263745704468,0.0
2019-02-07,1.0,-0.0,-0.7223361761848213,-0.0,-0.5442891072006909,-0.43228435711972363,0.0
2019-02-08,1.0,-0.0,-0.7207623682076237,-0.0,-0.5524466071911327,-0.4302243849689105,0.0
2019-02-11,1.0,-0.0,-0.707718148077913,-0.0,-0.5524341018069514,-0.44892043453525854,0.0
2019-02-12,1.0,-0.0,-0.7118129035758858,-0.0,-0.5524987790981605,-0.44880351619729775,0.0
2019-02-13,1.0,-0.0,-0.7133956386292835,-0.0,-0.5507517269402682,-0.4447785453067859,0.0
2019-02-14,1.0,-0.0,-0.7088281546553875,-0.0,-0.5579144298031561,-0.44458001192993873,0.0
2019-02-15,1.0,-0.0,-0.7149366676611787,-0.0,-0.5551818600992704,-0.44221432639887165,0.0
2019-02-19,1.0,-0.0,-0.7018347380687823,-0.0,-0.56795577115911,-0.4403100355023172,0.0
2019-02-20,1.0,-0.0,-0.7062044290244762,-0.0,-0.5669097118694604,-0.43740004878974337,0.0
2019-02-21,1.0,-0.0,-0.705542443232685,-0.0,-0.5670491847752367,-0.4403027590135916,0.0
2019-02-22,1.0,-0.0,-0.6981403166341358,-0.0,-0.577965734114075,-0.4347755367599219,0.0
2019-02-25,1.0,-0.0,-0.693742691648764,-0.0,-0.58504881298779,-0.4406221956326653,0.0
2019-02-26,1.0,-0.0,-0.689566325838735,-0.0,-0.5918472512272518,-0.430772151555423,0.0
2019-02-27,1.0,-0.0,-0.6890558056293725,-0.0,-0.5905146699929497,-0.4320733228483107,0.0
2019-02-28,1.0,-0.0,-0.6927413671599718,-0.0,-0.5934569306662331,-0.42426952892069175,0.0
2019-03-01,1.0,-0.0,-0.6953470095661364,-0.0,-0.5926939649331996,-0.4218855857564836,0.0
2019-03-04,1.0,-0.0,-0.7010286951813752,-0.0,-0.579101245262588,-0.42696264212236057,0.0
2019-03-05,1.0,-0.0,-0.6875220446590878,-0.0,-0.598746506769406,-0.42692025938085026,0.0
2019-03-06,1.0,-0.0,-0.6909733550842848,-0.0,-0.5945078847199564,-0.4333877107123436,0.0
2019-03-07,1.0,-0.0,-0.6744489086762949,-0.0,-0.6076664132913454,-0.4326202627864046,0.0
2019-03-08,1.0,-0.0,-0.6736241848789938,-0.0,-0.6239666039125809,-0.4308204414613517,0.0
2019-03-11,1.0,-0.0,-0.6732627199824835,-0.0,-0.6237512658401073,-0.43993759750390016,0.0
2019-03-12,1.0,-0.0,-0.6590715209554473,-0.0,-0.6331764770632103,-0.45961639010429567,0.0
2019-03-13,1.0,-0.0,-0.6645394773191889,-0.0,-0.6371070224874302,-0.4609370683463174,0.0
2019-03-14,1.0,-0.0,-0.6645031210296636,-0.0,-0.6373805446611059,-0.4601171076617135,0.0
2019-03-15,1.0,-0.0,-0.6566531923140816,-0.0,-0.6384628163242705,-0.47355889030400355,0.0
2019-03-18,1.0,-0.0,-0.6651804375087084,-0.0,-0.6426361989689285,-0.47886303469416186,0.0
2019-03-19,1.0,-0.0,-0.6653167243883364,-0.0,-0.6423304658697352,-0.4853368338733102,0.0
2019-03-20,1.0,-0.0,-0.6689043663114318,-0.0,-0.6371849738468854,-0.4910352157981595,0.0
2019-03-21,1.0,-0.0,-0.6700145478961504,-0.0,-0.6435485675917637,-0.4841371978513877,0.0
2019-03-22,1.0,-0.0,-0.6650535970514587,-0.0,-0.6740005064288326,-0.4744394114171567,0.0
2019-03-25,1.0,-0.0,-0.6314803946228446,-0.0,-0.6881585198848551,-0.4751404376624465,0.0
2019-03-26,1.0,-0.0,-0.647818881492093,-0.0,-0.6860762338136569,-0.47501474677677596,0.0
2019-03-27,1.0,-0.0,-0.651691065118627,-0.0,-0.6824275057490605,-0.47030119468282006,0.0
2019-03-28,1.0,-0.0,-0.6516206954665468,-0.0,-0.6789787090612887,-0.4782315600247177,0.0
2019-03-29,1.0,-0.0,-0.6481179775280899,-0.0,-0.6793258426966292,-0.4815730337078652,0.0
2019-04-01,1.0,-0.0,-0.6521189298561152,-0.0,-0.6784790917266187,-0.47965377697841727,0.0
2019-04-02,1.0,-0.0,-0.6627117693257041,-0.0,-0.6930887467743745,-0.44909121507909794,0.0
2019-04-03,1.0,-0.0,-0.6626823793490461,-0.0,-0.6906565656565656,-0.4524971941638608,0.0
2019-04-04,1.0,-0.0,-0.663081934070871,-0.0,-0.6874543718762284,-0.45732015499522655,0.0
2019-04-05,1.0,-0.0,-0.6587053759810955,-0.0,-0.6879905477255465,-0.4664809969899007,0.0
2019-04-08,1.0,-0.0,-0.6647286821705426,-0.0,-0.6857375575778002,-0.4582350297719357,0.0
2019-04-09,1.0,-0.0,-0.656139065757593,-0.0,-0.7038090944948443,-0.4574012509156477,0.0
2019-04-10,1.0,-0.0,-0.6528412617798093,-0.0,-0.6964900400654591,-0.4721516844421872,0.0
2019-04-11,1.0,-0.0,-0.6535408604276716,-0.0,-0.7106296432304173,-0.46063670517781985,0.0
2019-04-12,1.0,-0.0,-0.6507027149065869,-0.0,-0.7111249082801828,-0.4603205960377039,0.0
2019-04-15,1.0,-0.0,-0.6506064784847888,-0.0,-0.7067514704640757,-0.4569555061492134,0.0
2019-04-16,1.0,-0.0,-0.6449002528800225,-0.0,-0.7049733071087384,-0.45990446754706377,0.0
2019-04-17,1.0,-0.0,-0.6392478112772008,-0.0,-0.7293865946006812,-0.446443149508769,0.0
2019-04-18,1.0,-0.0,-0.6384080610205747,-0.0,-0.7292634186157787,-0.44693067634889805,0.0
2019-04-22,1.0,-0.0,-0.6420829805249788,-0.0,-0.7309342365227208,-0.449421394298617,0.0
2019-04-23,1.0,-0.0,-0.6384930153802738,-0.0,-0.7271624100465641,-0.45641315083956546,0.0
2019-04-24,1.0,-0.0,-0.6397123113806235,-0.0,-0.7239035396982091,-0.45688901424340717,0.0
2019-04-25,1.0,-0.0,-0.6419334801513356,-0.0,-0.7299678129764526,-0.4515218250607036,0.0
2019-04-26,1.0,-0.0,-0.6403806934058464,-0.0,-0.7226093360525719,-0.46955019261273506,0.0
2019-04-29,1.0,-0.0,-0.639966010480102,-0.0,-0.7226455176320635,-0.46984846339045466,0.0
2019-04-30,1.0,-0.0,-0.6384214403082327,-0.0,-0.7211740041928721,-0.4734545866621338,0.0
2019-05-01,1.0,-0.0,-0.6410685420979497,-0.0,-0.7266539999432834,-0.46811105124351304,0.0
2019-05-02,1.0,-0.0,-0.6385538749680751,-0.0,-0.7166491671159795,-0.4825619342206079,0.0
2019-05-03,1.0,-0.0,-0.6441846607837017,-0.0,-0.7125954090173934,-0.48063445223164886,0.0
2019-05-06,1.0,-0.0,-0.6425270082513398,-0.0,-0.7136700031190633,-0.4793149403124734,0.0
2019-05-07,1.0,-0.0,-0.6382833980555004,-0.0,-0.7168570537713654,-0.4794353581450722,0.0
2019-05-08,1.0,-0.0,-0.6292782107760082,-0.0,-0.7052411611882977,-0.4893821303512934,0.0
2019-05-09,1.0,-0.0,-0.6282666365637524,-0.0,-0.7037026584636225,-0.49017892419709885,0.0
2019-05-10,1.0,-0.0,-0.6288554965540617,-0.0,-0.7104846909953677,-0.4852276578917636,0.0
2019-05-13,1.0,-0.0,-0.6298732461959744,-0.0,-0.708466250741044,-0.48468509160714796,0.0
2019-05-14,1.0,-0.0,-0.6018817581800309,-0.0,-0.7168375228198287,-0.4898750175537144,0.0
2019-05-15,1.0,-0.0,-0.5896681016525482,-0.0,-0.7061796972642689,-0.48154422996806,0.0
2019-05-16,1.0,-0.0,-0.5928293496386882,-0.0,-0.7025013896609227,-0.48399110617009444,0.0
2019-05-17,1.0,-0.0,-0.5890273759180948,-0.0,-0.7006454484754062,-0.4924326730469619,0.0
2019-05-20,1.0,-0.0,-0.5933836428949347,-0.0,-0.6998134276405558,-0.49143716410013644,0.0
2019-05-21,1.0,-0.0,-0.5896151598630937,-0.0,-0.7022289005760078,-0.4908033503074825,0.0
2019-05-22,1.0,-0.0,-0.5894270426931223,-0.0,-0.7035168877494148,-0.4938133987292387,0.0
2019-05-23,1.0,-0.0,-0.5740011254924029,-0.05728163966472174,-0.878269111157184,-0.4522406184284572,0.0
2019-05-24,1.0,-0.0,-0.5612522150029533,-0.06591848789131718,-0.875812167749557,-0.4503544004725339,0.0
2019-05-28,1.0,-0.0,-0.5487094580610827,-0.06882890340892292,-0.8822398959288059,-0.45681932412855164,0.0
2019-05-29,1.0,-0.0,-0.5584361896887734,-0.07119234630602964,-0.887084391425028,-0.4361011043524478,0.0
2019-05-30,1.0,-0.0,-0.5548794896030246,-0.06947069943289225,-0.8868738185255198,-0.44246219281663507,0.0
2019-05-31,1.0,-0.0,-0.5599478842794113,-0.0535074472180273,-0.8863521956708418,-0.46131296082437595,0.0
2019-06-03,1.0,-0.0,-0.5643149857012294,-0.08163566142869778,-0.8848433031634187,-0.41737669152982104,0.0
2019-06-04,1.0,-0.0,-0.5689538143721411,-0.07504795632285673,-0.8737494466578132,-0.433377600708278,0.0
2019-06-05,1.0,-0.0,-0.5557310403322512,-0.09982159047702613,-0.8875142581381066,-0.3816793893129771,0.0
2019-06-06,1.0,-0.0,-0.555402876856508,-0.09580750789381359,-0.8867676295170156,-0.3856566483452228,0.0
2019-06-07,1.0,-0.0,-0.5667124769730109,-0.09734202754466505,-0.875551916722711,-0.3844556858387672,0.0
2019-06-10,1.0,-0.0,-0.5684201302684231,-0.09583199462569734,-0.8695271197826913,-0.38700820749481557,0.0
2019-06-11,1.0,-0.0,-0.5690654643400866,-0.11347933013233401,-0.8626595620096031,-0.38256821641878447,0.0
2019-06-12,1.0,-0.0,-0.5710102489019033,-0.11250366032210835,-0.8606734992679356,-0.3840702781844802,0.0
2019-06-13,1.0,-0.0,-0.583987809166569,-0.12478021333958504,-0.8484937287539562,-0.37325635916070804,0.0
2019-06-14,1.0,-0.0,-0.5879504636694448,-0.12196267167507924,-0.8471945063974645,-0.3775090973118911,0.0
2019-06-17,1.0,-0.0,-0.5905955560773724,-0.1224280137368282,-0.8459009656872817,-0.3762658134961402,0.0
2019-06-18,1.0,-0.0,-0.5728329127296202,-0.12421503609366746,-0.8508128411291741,-0.3865543752567639,0.0
2019-06-19,1.0,-0.0,-0.5959819478817878,-0.11911486388120543,-0.8454796913670114,-0.35108458290872036,0.0
2019-06-20,1.0,-0.0,-0.5955389901578243,-0.11749461301030807,-0.8466309475278085,-0.35219265039892844,0.0
2019-06-21,1.0,-0.0,-0.5986604542807222,-0.11773442050087363,-0.8421374490390215,-0.35352358765288294,0.0
2019-06-24,1.0,-0.0,-0.5913319917169773,-0.1200163327208563,-0.8397351765975443,-0.36547379473269753,0.0
2019-06-25,1.0,-0.0,-0.5876195474690926,-0.11668999300209937,-0.8421973407977607,-0.3693142057382785,0.0
2019-06-26,1.0,-0.0,-0.5859965560517175,-0.11400052534804307,-0.8388057087820681,-0.3797974491433908,0.0
2019-06-27,1.0,-0.0,-0.5749122807017543,-0.11997076023391812,-0.8354678362573098,-0.39365497076023387,0.0
2019-06-28,1.0,-0.0,-0.5802281368821293,-0.1193623866627669,-0.8318514185434338,-0.39338988008189535,0.0
2019-07-01,1.0,-0.0,-0.5805716289672103,-0.11888479747501315,-0.834443859956748,-0.3885381962709685,0.0
2019-07-02,1.0,-0.0,-0.5856742393272207,-0.11607195000876015,-0.8304619517607895,-0.3878409157273842,0.0
2019-07-03,1.0,-0.0,-0.5893811512514238,-0.11319762857393184,-0.8278671767763792,-0.3900294968020794,0.0
2019-07-05,1.0,-0.0,-0.5775371413560607,-0.11768483114911998,-0.829164355973264,-0.394355097632877,0.0
2019-07-08,1.0,-0.0,-0.5763933469506858,-0.11677852348993288,-0.8278961190545667,-0.396965275751386,0.0
2019-07-09,1.0,-0.0,-0.5678042799170876,-0.11841298572387819,-0.8292996233906519,-0.4039062271917788,0.0
2019-07-10,1.0,-0.0,-0.5773755656108597,-0.12231790979419062,-0.821048022186542,-0.39854035907166835,0.0
2019-07-11,1.0,-0.0,-0.5758177570093458,-0.12634345794392524,-0.8217873831775702,-0.3966413551401869,0.0
2019-07-12,1.0,-0.0,-0.5717159935850707,-0.13001895320017495,-0.8300335325849251,-0.3841084706225398,0.0
2019-07-15,1.0,-0.0,-0.5711204383817186,-0.13218491313979247,-0.8291069138393378,-0.3823306517430337,0.0
2019-07-16,1.0,-0.0,-0.5644804287045666,-0.12159249767008388,-0.8303821062441752,-0.39594012115563837,0.0
2019-07-17,1.0,-0.0,-0.5688650664180844,-0.11993125145653694,-0.8305173619202985,-0.3937601957585645,0.0
2019-07-18,1.0,-0.0,-0.5760002255617899,-0.14438774071672258,-0.7417035554177123,-0.3574026559900753,0.0
2019-07-19,1.0,-0.0,-0.5764745553151431,-0.13187399893219434,-0.7545732992384859,-0.34709303959310983,0.0
2019-07-22,1.0,-0.0,-0.5732159928021144,-0.1307709610301974,-0.7580835629533825,-0.34957543721531803,0.0
2019-07-23,1.0,-0.0,-0.5687991021324355,-0.130331088664422,-0.7557800224466891,-0.3509259259259259,0.0
2019-07-24,1.0,-0.0,-0.5695947082235552,-0.13596614159986548,-0.7522562923930715,-0.3450305510398565,0.0
2019-07-25,1.0,-0.0,-0.5614629095895011,-0.13775638693790748,-0.7627109158575145,-0.3362901194840081,0.0
2019-07-26,1.0,-0.0,-0.5508422407521406,-0.14057865577256703,-0.7686496166545415,-0.338099501930718,0.0
2019-07-29,1.0,-0.0,-0.5410565805313698,-0.1417172933172821,-0.7679386321005627,-0.34891794283154626,0.0
2019-07-30,1.0,-0.0,-0.5340597165424906,-0.1443336507758669,-0.7669038149123298,-0.3556383395888186,0.0
2019-07-31,1.0,-0.0,-0.5316597556875491,-0.1450465090216295,-0.7674548918525159,-0.357587134371848,0.0
2019-08-01,1.0,-0.0,-0.5416993171386992,-0.14401656778237992,-0.7626497257360348,-0.3502462778461883,0.0
2019-08-02,1.0,-0.0,-0.5409197848980506,-0.14202890432444543,-0.7642000896258121,-0.3536858615281201,0.0
2019-08-05,1.0,-0.0,-0.5399983211617561,-0.14079856739136518,-0.7660538907076304,-0.3512129606312432,0.0
2019-08-06,1.0,-0.0,-0.5394860458690246,-0.14017684443216358,-0.7327438518927881,-0.350815142304504,0.0
2019-08-07,1.0,-0.0,-0.5456425243307326,-0.13084833613630725,-0.7266135480135646,-0.3539191089299992,0.0
2019-08-08,1.0,-0.0,-0.553266400770183,-0.14066840874707742,-0.7165726860129281,-0.3401457846238482,0.0
2019-08-09,1.0,-0.0,-0.5494912372123639,-0.13929952552041908,-0.7113628260332958,-0.34250294835577744,0.0
2019-08-12,1.0,-0.0,-0.5491308877556615,-0.14078521686680923,-0.7133026265284861,-0.33848768986127103,0.0
2019-08-13,1.0,-0.0,-0.538489069985133,-0.1393921039590331,-0.7273277903199165,-0.3479433951874897,0.0
2019-08-14,1.0,-0.0,-0.5511000027465736,-0.1393886127056497,-0.7129830536405833,-0.3431019802796012,0.0
2019-08-15,1.0,-0.0,-0.5705654447424747,-0.15443387791595548,-0.6915928364355577,-0.29277412013330084,0.0
2019-08-16,1.0,-0.0,-0.5762887159109465,-0.14920254749333187,-0.6859724565891894,-0.31021719013662835,0.0
2019-08-19,1.0,-0.0,-0.5787456161813882,-0.14998776608759481,-0.6840116358100209,-0.30590218307370254,0.0
2019-08-20,1.0,-0.0,-0.5865162430338453,-0.15832540437678402,-0.6817724616011962,-0.29188527932581215,0.0
2019-08-21,1.0,-0.0,-0.5865037338764426,-0.1771622539035981,-0.6692192803801764,-0.2826612355736592,0.0
2019-08-22,1.0,-0.0,-0.5888023025333297,-0.173260202557767,-0.6748757772407613,-0.2783132857259225,0.0
2019-08-23,1.0,-0.0,-0.5914895929569045,-0.1742024889951633,-0.677218629422314,-0.2743057442530297,0.0
2019-08-26,1.0,-0.0,-0.588333828654797,-0.1755329208656418,-0.672331343041634,-0.265555345419177,0.0
2019-08-27,1.0,-0.0,-0.5869365721997301,-0.1763562753036437,-0.6703373819163293,-0.26539811066126856,0.0
2019-08-28,1.0,-0.0,-0.5837492244193261,-0.1792333216434217,-0.6730421646119399,-0.2616471984677224,0.0
2019-08-29,1.0,-0.0,-0.5761180342018665,-0.18171764578950206,-0.6761342180503856,-0.26333818848788904,0.0
2019-08-30,1.0,-0.0,-0.5751399956924402,-0.18344820159379713,-0.6742946370880897,-0.25934202024553094,0.0
2019-09-03,1.0,-0.0,-0.5659373151981076,-0.17429170474705658,-0.6749099510778991,-0.27286167410354284,0.0
2019-09-04,1.0,-0.0,-0.5601330329363802,-0.18849908808067803,-0.6606855487608625,-0.2727711618925008,0.0
2019-09-05,1.0,-0.0,-0.555692538593482,-0.18120175814751288,-0.6660591766723842,-0.27714944253859347,0.0
