Date,APEI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-07,1.0,-0.5788638985005766,-2.0225634371395613,-0.0,-1.8961216839677044,-1.7112168396770473,0.0
2018-12-10,1.0,-0.515521773105065,-2.0259998579242735,-0.0,-1.8891809334375222,-1.6730127157775092,0.0
2018-12-11,1.0,-0.5179002699247053,-2.0249325188236966,-0.0,-1.889117772410854,-1.6713311549936072,0.0
2018-12-12,1.0,-0.5186447901129342,-2.0245045812912847,-0.0,-1.888841537040983,-1.6708573052063358,0.0
2018-12-13,1.0,-0.5172976038565149,-2.015383524741245,-0.0,-1.8910392740677726,-1.6654615057422375,0.0
2018-12-14,1.0,-0.5202606970813262,-2.008713516576934,-0.0,-1.8911873051856047,-1.6639982998016434,0.0
2018-12-17,1.0,-0.4796033994334278,-2.0189801699716714,-0.0,-1.8745750708215296,-1.7090651558073655,0.0
2018-12-18,1.0,-0.44784286215363023,-1.9923535601543316,-0.0,-1.8645387583304105,-1.7103472465801473,0.0
2018-12-19,1.0,-0.4501894205135401,-1.9917216220008418,-0.0,-1.8636172302511576,-1.7099761470464432,0.0
2018-12-20,1.0,-0.44404985725228047,-1.959055776060163,-0.0,-1.8659564097207717,-1.6941717150616253,0.0
2018-12-21,1.0,-0.4301907658280342,-1.956939452585015,-0.0,-1.8659109759469172,-1.6587641692009953,0.0
2018-12-24,1.0,-0.38874086219853793,-1.912003825920612,-0.0,-1.850037576006012,-1.6811505089840815,0.0
2018-12-26,1.0,-0.37876034726428426,-1.9141261188505283,-0.0,-1.7954774883908744,-1.6415640352648226,0.0
2018-12-27,1.0,-0.255778218836033,-1.8340482745374225,-0.0,-1.664959344388245,-1.6476727063192267,0.0
2018-12-28,1.0,-0.24886443605655426,-1.840829121617299,-0.0,-1.6638090973066344,-1.64397671294223,0.0
2018-12-31,1.0,-0.2469262295081967,-1.8468878073770492,-0.0,-1.6650870901639343,-1.644787397540984,0.0
2019-01-02,1.0,-0.24077980185362735,-1.8449344838606583,-0.0,-1.6612336209651646,-1.6448705656759348,0.0
2019-01-03,1.0,-0.26502311248073956,-1.846366204417052,-0.0,-1.6873394966615305,-1.6213405238828966,0.0
2019-01-04,1.0,-0.19481183310970543,-1.8753434285349178,-0.0,-1.6726087789917576,-1.6466040508593698,0.0
2019-01-07,1.0,-0.14748714135217203,-1.8084526244035444,-0.0,-1.6457210138191731,-1.595153993927,0.0
2019-01-08,1.0,-0.15474271543707377,-1.778735275883447,-0.0,-1.6712337259764414,-1.5949783013019219,0.0
2019-01-09,1.0,-0.15046053038264204,-1.763491376645855,-0.0,-1.6685417568152314,-1.599060394387093,0.0
2019-01-10,1.0,-0.15206917850525017,-1.757813465101915,-0.0,-1.6708462013588634,-1.5959234095120445,0.0
2019-01-11,1.0,-0.1539414205213945,-1.7453093070778376,-0.0,-1.6798563378537372,-1.613226825190414,0.0
2019-01-14,1.0,-0.16688331785824823,-1.7415660786134324,-0.0,-1.6778087279480038,-1.6037140204271123,0.0
2019-01-15,1.0,-0.16430963900260512,-1.73781168589505,-0.0,-1.678265723855601,-1.6223173303560352,0.0
2019-01-16,1.0,-0.1496253173964204,-1.7409425899547906,-0.0,-1.6708366879296461,-1.6316962903325694,0.0
2019-01-17,1.0,-0.15241750758373057,-1.7361480839472545,-0.0,-1.6708351389834706,-1.6312759239769703,0.0
2019-01-18,1.0,-0.1669677901688368,-1.7189583203538719,-0.0,-1.6725437667435048,-1.6716715469441155,0.0
2019-01-22,1.0,-0.0,-1.852421615279317,-0.0,-1.8934228537904962,-1.7725702366208202,0.0
2019-01-23,1.0,-0.0,-1.798537190622347,-0.0,-1.9122314373408218,-1.8196303794161826,0.0
2019-01-24,1.0,-0.0,-1.7956104252400549,-0.0,-1.9174995100921024,-1.8189300411522633,0.0
2019-01-25,1.0,-0.0,-1.7572047084291704,-0.0,-2.089297794615072,-1.9185495873359493,0.0
2019-01-28,1.0,-0.0,-1.7470620018911254,-0.0,-2.0922598946373094,-1.9146292043766042,0.0
